#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/bed/all.df.numx.c5-WT_Tfh_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/bed/all.df.numx.c5-WT_Tfh_vs_WT_Th1-pval-0.05_up.bed
NR48632--MA0742.1.Klf12	chr4	140833013	140833027	-	0.000	0.000	Merged-chr4-140833040-18
NR6644--MA1107.1.KLF9	chr10	58350930	58350942	-	0.000	0.000	Merged-chr10-58350801-17
NR3477--MA0039.3.KLF4	chr1	151236860	151236870	+	0.000	0.000	Merged-chr1-151236737-36
NR6641--MA0741.1.KLF16	chr10	58350931	58350941	-	0.000	0.000	Merged-chr10-58350801-17
NR67355--MA0740.1.KLF14	chr9	88327586	88327599	+	0.000	0.000	Merged-chr9-88327634-62
NR52509--MA0741.1.KLF16	chr5	118661945	118661955	+	0.000	0.000	Merged-chr5-118661904-17
NR1790--MA1107.1.KLF9	chr1	84318709	84318721	+	0.000	0.000	Merged-chr1-84318831-8
NR69076--MA0599.1.KLF5	chrX	93911289	93911298	+	0.000	0.000	Merged-chrX-93911345-24
NR32353--MA1107.1.KLF9	chr18	46013410	46013422	+	0.000	0.000	Merged-chr18-46013388-48
NR16399--MA0741.1.KLF16	chr13	21366909	21366919	+	0.000	0.000	Merged-chr13-21366779-27
NR9582--MA0039.3.KLF4	chr10	128940594	128940604	-	0.000	0.000	Merged-chr10-128940717-41
NR31913--MA0493.1.Klf1	chr18	32311871	32311881	-	0.000	0.000	Merged-chr18-32311918-36
NR14437--MA0493.1.Klf1	chr12	69853616	69853626	+	0.000	0.000	Merged-chr12-69853558-20
NR2728--MA1107.1.KLF9	chr1	127796439	127796451	-	0.000	0.000	Merged-chr1-127796546-56
NR44277--MA0741.1.KLF16	chr3	144412968	144412978	+	0.000	0.000	Merged-chr3-144412864-41
NR31133--MA0039.3.KLF4	chr17	88758097	88758107	-	0.000	0.000	Merged-chr17-88758216-29
NR56779--MA0599.1.KLF5	chr6	118066652	118066661	+	0.000	0.000	Merged-chr6-118066491-104
NR39979--MA0599.1.KLF5	chr2	168154551	168154560	+	0.000	0.000	Merged-chr2-168154639-40
NR65387--MA1107.1.KLF9	chr8	125558862	125558874	+	0.000	0.000	Merged-chr8-125558804-33
NR55223--MA0493.1.Klf1	chr6	54760113	54760123	+	0.000	0.000	Merged-chr6-54760187-57
NR35713--MA0493.1.Klf1	chr2	23006413	23006423	-	0.000	0.000	Merged-chr2-23006422-36
NR46066--MA0741.1.KLF16	chr4	47011204	47011214	-	0.000	0.000	Merged-chr4-47011023-46
NR61084--MA0742.1.Klf12	chr7	113263093	113263107	-	0.000	0.000	Merged-chr7-113263148-32
NR9905--MA1107.1.KLF9	chr11	16558791	16558803	-	0.000	0.000	Merged-chr11-16558983-1
NR59367--MA1107.1.KLF9	chr7	44485368	44485380	-	0.000	0.000	Merged-chr7-44485410-35
NR40326--MA0599.1.KLF5	chr2	174556036	174556045	-	0.000	0.000	Merged-chr2-174555978-36
NR1414--MA0039.3.KLF4	chr1	69683244	69683254	-	0.000	0.000	Merged-chr1-69683222-14
NR69091--MA0740.1.KLF14	chrX	95164323	95164336	-	0.000	0.000	Merged-chrX-95164272-24
NR62772--MA0741.1.KLF16	chr8	34398003	34398013	+	0.000	0.000	Merged-chr8-34397971-66
NR27426--MA0740.1.KLF14	chr16	76447255	76447268	-	0.000	0.000	Merged-chr16-76447349-16
NR1783--MA0740.1.KLF14	chr1	84318709	84318722	+	0.000	0.000	Merged-chr1-84318831-8
NR6001--MA0741.1.KLF16	chr10	30655875	30655885	-	0.000	0.000	Merged-chr10-30655945-56
NR56286--MA0741.1.KLF16	chr6	99498322	99498332	-	0.000	0.000	Merged-chr6-99498294-17
NR22767--MA0493.1.Klf1	chr15	12313431	12313441	-	0.000	0.000	Merged-chr15-12313413-17
NR59934--MA0741.1.KLF16	chr7	67353864	67353874	+	0.000	0.000	Merged-chr7-67353683-35
NR62533--MA0741.1.KLF16	chr8	22757686	22757696	+	0.000	0.000	Merged-chr8-22757594-30
NR40330--MA0493.1.Klf1	chr2	174556043	174556053	-	0.000	0.000	Merged-chr2-174555978-36
NR4008--MA0039.3.KLF4	chr1	167242408	167242418	+	0.000	0.000	Merged-chr1-167242407-52
NR22702--MA0740.1.KLF14	chr15	9072910	9072923	-	0.000	0.000	Merged-chr15-9072859-9
NR43044--MA1107.1.KLF9	chr3	104631157	104631169	-	0.000	0.000	Merged-chr3-104631108-10
NR67358--MA0599.1.KLF5	chr9	88327587	88327596	+	0.000	0.000	Merged-chr9-88327634-62
NR11535--MA0493.1.Klf1	chr11	79460527	79460537	-	0.000	0.000	Merged-chr11-79460483-1
NR22909--MA0741.1.KLF16	chr15	25269710	25269720	-	0.000	0.000	Merged-chr15-25269773-79
NR39553--MA1107.1.KLF9	chr2	157119283	157119295	-	0.000	0.000	Merged-chr2-157119108-55
NR26184--MA0741.1.KLF16	chr16	23100321	23100331	+	0.000	0.000	Merged-chr16-23100189-17
NR14253--MA0039.3.KLF4	chr12	59170023	59170033	+	0.000	0.000	Merged-chr12-59170039-43
NR28658--MA0741.1.KLF16	chr17	15706301	15706311	+	0.000	0.000	Merged-chr17-15706137-17
NR14920--MA0039.3.KLF4	chr12	88472044	88472054	+	0.000	0.000	Merged-chr12-88472096-45
NR52305--MA0741.1.KLF16	chr5	113873335	113873345	-	0.000	0.000	Merged-chr5-113873174-24
NR14916--MA0740.1.KLF14	chr12	88472042	88472055	+	0.000	0.000	Merged-chr12-88472096-45
NR31076--MA1107.1.KLF9	chr17	88316363	88316375	-	0.000	0.000	Merged-chr17-88316434-22
NR47278--MA0039.3.KLF4	chr4	101419754	101419764	-	0.000	0.000	Merged-chr4-101419713-70
NR47070--MA0741.1.KLF16	chr4	89169051	89169061	-	0.000	0.000	Merged-chr4-89169046-30
NR53649--MA0599.1.KLF5	chr5	140944722	140944731	-	0.000	0.000	Merged-chr5-140944857-24
NR38487--MA0599.1.KLF5	chr2	125135990	125135999	-	0.000	0.000	Merged-chr2-125136116-38
NR40030--MA1107.1.KLF9	chr2	169360427	169360439	-	0.000	0.000	Merged-chr2-169360551-6
NR52299--MA0741.1.KLF16	chr5	113873329	113873339	-	0.000	0.000	Merged-chr5-113873174-24
NR56283--MA0599.1.KLF5	chr6	99498317	99498326	-	0.000	0.000	Merged-chr6-99498294-17
NR51245--MA0493.1.Klf1	chr5	74704611	74704621	+	0.000	0.000	Merged-chr5-74704453-70
NR65740--MA0741.1.KLF16	chr9	20636562	20636572	+	0.000	0.000	Merged-chr9-20636444-23
NR47211--MA0741.1.KLF16	chr4	97996086	97996096	+	0.000	0.000	Merged-chr4-97996259-58
NR65425--MA0599.1.KLF5	chr8	126596365	126596374	-	0.000	0.000	Merged-chr8-126596361-10
NR8646--MA1107.1.KLF9	chr10	110952126	110952138	+	0.000	0.000	Merged-chr10-110952029-21
NR26183--MA0599.1.KLF5	chr16	23100321	23100330	+	0.000	0.000	Merged-chr16-23100189-17
NR41695--MA0741.1.KLF16	chr3	52522977	52522987	+	0.000	0.000	Merged-chr3-52523173-17
NR12571--MA1107.1.KLF9	chr11	111792075	111792087	+	0.000	0.000	Merged-chr11-111792002-31
NR36279--MA0039.3.KLF4	chr2	35507257	35507267	+	0.000	0.000	Merged-chr2-35507253-54
NR22703--MA0657.1.KLF13	chr15	9072907	9072924	-	0.000	0.000	Merged-chr15-9072859-9
NR22906--MA1107.1.KLF9	chr15	25216699	25216711	+	0.000	0.000	Merged-chr15-25216736-38
NR53962--MA0741.1.KLF16	chr5	150259561	150259571	+	0.000	0.000	Merged-chr5-150259783-65
NR53563--MA1107.1.KLF9	chr5	140208844	140208856	+	0.000	0.000	Merged-chr5-140208912-49
NR47307--MA0599.1.KLF5	chr4	102908262	102908271	-	0.000	0.000	Merged-chr4-102908208-33
NR237--MA1107.1.KLF9	chr1	13427036	13427048	-	0.000	0.000	Merged-chr1-13426973-84
NR41465--MA1107.1.KLF9	chr3	41042475	41042487	-	0.000	0.000	Merged-chr3-41042408-11
NR65644--MA0493.1.Klf1	chr9	13536879	13536889	+	0.000	0.000	Merged-chr9-13536890-20
NR57024--MA0599.1.KLF5	chr6	125355220	125355229	-	0.000	0.000	Merged-chr6-125355418-28
NR44338--MA0740.1.KLF14	chr3	146004977	146004990	-	0.000	0.000	Merged-chr3-146004832-23
NR68108--MA0493.1.Klf1	chr9	114613181	114613191	-	0.000	0.000	Merged-chr9-114613191-38
NR56139--MA1107.1.KLF9	chr6	94665402	94665414	+	0.000	0.000	Merged-chr6-94665476-13
NR55095--MA0599.1.KLF5	chr6	49321612	49321621	+	0.000	0.000	Merged-chr6-49321537-14
NR32875--MA0599.1.KLF5	chr18	65322465	65322474	-	0.000	0.000	Merged-chr18-65322333-46
NR36938--MA0741.1.KLF16	chr2	62409040	62409050	+	0.000	0.000	Merged-chr2-62408986-36
NR41694--MA0493.1.Klf1	chr3	52522976	52522986	+	0.000	0.000	Merged-chr3-52523173-17
NR22705--MA0741.1.KLF16	chr15	9072912	9072922	-	0.000	0.000	Merged-chr15-9072859-9
NR67068--MA0599.1.KLF5	chr9	75537176	75537185	+	0.000	0.000	Merged-chr9-75537156-9
NR16569--MA0493.1.Klf1	chr13	30186465	30186475	-	0.000	0.000	Merged-chr13-30186492-12
NR57297--MA0740.1.KLF14	chr6	134183957	134183970	+	0.000	0.000	Merged-chr6-134184108-53
NR10835--MA1107.1.KLF9	chr11	60130603	60130615	-	0.000	0.000	Merged-chr11-60130741-13
NR42564--MA1107.1.KLF9	chr3	89896721	89896733	+	0.000	0.000	Merged-chr3-89896775-17
NR51715--MA1107.1.KLF9	chr5	96990707	96990719	-	0.000	0.000	Merged-chr5-96990741-12
NR21561--MA0741.1.KLF16	chr14	84443429	84443439	+	0.000	0.000	Merged-chr14-84443299-57
NR55971--MA0039.3.KLF4	chr6	89286791	89286801	+	0.000	0.000	Merged-chr6-89286978-37
NR62769--MA0741.1.KLF16	chr8	34398000	34398010	+	0.000	0.000	Merged-chr8-34397971-66
NR14539--MA0741.1.KLF16	chr12	73647843	73647853	-	0.000	0.000	Merged-chr12-73647879-51
NR40009--MA0741.1.KLF16	chr2	168741484	168741494	+	0.000	0.000	Merged-chr2-168741453-11
NR14759--MA0740.1.KLF14	chr12	82166461	82166474	-	0.000	0.000	Merged-chr12-82166286-58
NR47768--MA0493.1.Klf1	chr4	120731132	120731142	-	0.000	0.000	Merged-chr4-120731377-66
NR33502--MA0742.1.Klf12	chr18	82532266	82532280	-	0.000	0.000	Merged-chr18-82532131-16
NR55985--MA1107.1.KLF9	chr6	89286789	89286801	+	0.000	0.000	Merged-chr6-89286978-37
NR56839--MA0599.1.KLF5	chr6	119749286	119749295	+	0.000	0.000	Merged-chr6-119749325-22
NR31114--MA0599.1.KLF5	chr17	88597611	88597620	+	0.000	0.000	Merged-chr17-88597413-65
NR10398--MA0741.1.KLF16	chr11	35283360	35283370	-	0.000	0.000	Merged-chr11-35283251-26
NR55220--MA0741.1.KLF16	chr6	54760013	54760023	-	0.000	0.000	Merged-chr6-54760187-57
NR40671--MA0741.1.KLF16	chr3	10351318	10351328	-	0.000	0.000	Merged-chr3-10351318-69
NR58277--MA0741.1.KLF16	chr7	16197063	16197073	-	0.000	0.000	Merged-chr7-16196917-6
NR41713--MA0599.1.KLF5	chr3	53041479	53041488	-	0.000	0.000	Merged-chr3-53041622-23
NR14770--MA0493.1.Klf1	chr12	82187387	82187397	+	0.000	0.000	Merged-chr12-82187311-20
NR26738--MA1107.1.KLF9	chr16	48788722	48788734	-	0.000	0.000	Merged-chr16-48788871-49
NR66042--MA0741.1.KLF16	chr9	31254732	31254742	+	0.000	0.000	Merged-chr9-31254853-49
NR38957--MA1107.1.KLF9	chr2	135824074	135824086	-	0.000	0.000	Merged-chr2-135823878-14
NR1986--MA0599.1.KLF5	chr1	91095276	91095285	+	0.000	0.000	Merged-chr1-91095433-53
NR44339--MA0657.1.KLF13	chr3	146004974	146004991	-	0.000	0.000	Merged-chr3-146004832-23
NR25876--MA0039.3.KLF4	chr16	11073553	11073563	+	0.000	0.000	Merged-chr16-11073416-33
NR40198--MA0599.1.KLF5	chr2	172940357	172940366	-	0.000	0.000	Merged-chr2-172940358-59
NR37400--MA0740.1.KLF14	chr2	79124388	79124401	-	0.000	0.000	Merged-chr2-79124485-40
NR53367--MA1107.1.KLF9	chr5	137103426	137103438	-	0.000	0.000	Merged-chr5-137103369-20
NR61732--MA0741.1.KLF16	chr7	136894458	136894468	+	0.000	0.000	Merged-chr7-136894538-85
NR10693--MA0740.1.KLF14	chr11	54936433	54936446	-	0.000	0.000	Merged-chr11-54936551-30
NR55681--MA1107.1.KLF9	chr6	81987071	81987083	+	0.000	0.000	Merged-chr6-81987223-26
NR32537--MA0741.1.KLF16	chr18	53245579	53245589	+	0.000	0.000	Merged-chr18-53245593-51
NR42346--MA0493.1.Klf1	chr3	83987972	83987982	+	0.000	0.000	Merged-chr3-83987942-35
NR1990--MA0493.1.Klf1	chr1	91095275	91095285	+	0.000	0.000	Merged-chr1-91095433-53
NR38491--MA0741.1.KLF16	chr2	125136008	125136018	-	0.000	0.000	Merged-chr2-125136116-38
NR4658--MA0741.1.KLF16	chr1	183155211	183155221	-	0.000	0.000	Merged-chr1-183155041-43
NR24053--MA0741.1.KLF16	chr15	73833446	73833456	-	0.000	0.000	Merged-chr15-73833465-20
NR55430--MA0039.3.KLF4	chr6	67129048	67129058	+	0.000	0.000	Merged-chr6-67129210-17
NR41028--MA0493.1.Klf1	chr3	27463055	27463065	-	0.000	0.000	Merged-chr3-27462923-28
NR35850--MA0599.1.KLF5	chr2	27122115	27122124	-	0.000	0.000	Merged-chr2-27122236-19
NR47374--MA1107.1.KLF9	chr4	106842062	106842074	-	0.000	0.000	Merged-chr4-106841993-21
NR63406--MA0740.1.KLF14	chr8	61448671	61448684	+	0.000	0.000	Merged-chr8-61448591-1
NR14758--MA0742.1.Klf12	chr12	82165837	82165851	+	0.000	0.000	Merged-chr12-82165766-1
NR49170--MA0741.1.KLF16	chr4	155050348	155050358	+	0.000	0.000	Merged-chr4-155050218-26
NR47271--MA1107.1.KLF9	chr4	101419607	101419619	-	0.000	0.000	Merged-chr4-101419713-70
NR43444--MA0039.3.KLF4	chr3	121689304	121689314	+	0.000	0.000	Merged-chr3-121689232-23
NR2726--MA1107.1.KLF9	chr1	127796435	127796447	-	0.000	0.000	Merged-chr1-127796546-56
NR6639--MA0599.1.KLF5	chr10	58350932	58350941	-	0.000	0.000	Merged-chr10-58350801-17
NR43007--MA0599.1.KLF5	chr3	103641543	103641552	-	0.000	0.000	Merged-chr3-103641510-13
NR737--MA0741.1.KLF16	chr1	36920566	36920576	+	0.000	0.000	Merged-chr1-36920402-81
NR14252--MA0599.1.KLF5	chr12	59170022	59170031	+	0.000	0.000	Merged-chr12-59170039-43
NR3905--MA0039.3.KLF4	chr1	164414021	164414031	-	0.000	0.000	Merged-chr1-164413844-41
NR40203--MA0599.1.KLF5	chr2	172966711	172966720	+	0.000	0.000	Merged-chr2-172966680-14
NR30195--MA0599.1.KLF5	chr17	63405678	63405687	+	0.000	0.000	Merged-chr17-63405591-44
NR29363--MA0039.3.KLF4	chr17	34287841	34287851	+	0.000	0.000	Merged-chr17-34287917-16
NR47366--MA0493.1.Klf1	chr4	106841945	106841955	+	0.000	0.000	Merged-chr4-106841993-21
NR16884--MA0599.1.KLF5	chr13	43906452	43906461	+	0.000	0.000	Merged-chr13-43906399-21
NR56692--MA0599.1.KLF5	chr6	115123395	115123404	-	0.000	0.000	Merged-chr6-115123444-38
NR51859--MA0039.3.KLF4	chr5	100929922	100929932	+	0.000	0.000	Merged-chr5-100929891-31
NR735--MA0039.3.KLF4	chr1	36920567	36920577	+	0.000	0.000	Merged-chr1-36920402-81
NR53963--MA1107.1.KLF9	chr5	150259560	150259572	+	0.000	0.000	Merged-chr5-150259783-65
NR15774--MA0741.1.KLF16	chr12	119238859	119238869	-	0.000	0.000	Merged-chr12-119238922-2
NR51246--MA0741.1.KLF16	chr5	74704612	74704622	+	0.000	0.000	Merged-chr5-74704453-70
NR69037--MA0039.3.KLF4	chrX	75587845	75587855	-	0.000	0.000	Merged-chrX-75587867-43
NR27422--MA0741.1.KLF16	chr16	76283385	76283395	-	0.000	0.000	Merged-chr16-76283420-1
NR40332--MA1107.1.KLF9	chr2	174556041	174556053	-	0.000	0.000	Merged-chr2-174555978-36
NR58054--MA0740.1.KLF14	chr7	4964459	4964472	+	0.000	0.000	Merged-chr7-4964465-28
NR46625--MA1107.1.KLF9	chr4	71291515	71291527	-	0.000	0.000	Merged-chr4-71291736-94
NR7304--MA0599.1.KLF5	chr10	76961985	76961994	+	0.000	0.000	Merged-chr10-76962071-59
NR43458--MA0039.3.KLF4	chr3	122122334	122122344	+	0.000	0.000	Merged-chr3-122122309-36
NR13157--MA1107.1.KLF9	chr12	8351303	8351315	-	0.000	0.000	Merged-chr12-8351458-49
NR24716--MA1107.1.KLF9	chr15	85233151	85233163	+	0.000	0.000	Merged-chr15-85233310-62
NR60379--MA0039.3.KLF4	chr7	84149057	84149067	+	0.000	0.000	Merged-chr7-84149073-24
NR47277--MA0741.1.KLF16	chr4	101419688	101419698	-	0.000	0.000	Merged-chr4-101419713-70
NR44343--MA0493.1.Klf1	chr3	146004980	146004990	-	0.000	0.000	Merged-chr3-146004832-23
NR1235--MA0599.1.KLF5	chr1	60974444	60974453	+	0.000	0.000	Merged-chr1-60974278-38
NR14771--MA0741.1.KLF16	chr12	82187382	82187392	+	0.000	0.000	Merged-chr12-82187311-20
NR53110--MA0741.1.KLF16	chr5	134234522	134234532	+	0.000	0.000	Merged-chr5-134234445-9
NR9917--MA1107.1.KLF9	chr11	16558823	16558835	-	0.000	0.000	Merged-chr11-16558983-1
NR39560--MA1107.1.KLF9	chr2	157119297	157119309	-	0.000	0.000	Merged-chr2-157119108-55
NR21394--MA0599.1.KLF5	chr14	74918663	74918672	+	0.000	0.000	Merged-chr14-74918775-39
NR32249--MA1107.1.KLF9	chr18	41753029	41753041	-	0.000	0.000	Merged-chr18-41752958-32
NR6768--MA0039.3.KLF4	chr10	61233351	61233361	+	0.000	0.000	Merged-chr10-61233317-40
NR61981--MA0599.1.KLF5	chr7	143053460	143053469	+	0.000	0.000	Merged-chr7-143053542-3
NR13167--MA0493.1.Klf1	chr12	8496610	8496620	+	0.000	0.000	Merged-chr12-8496481-10
NR56132--MA1107.1.KLF9	chr6	94665388	94665400	+	0.000	0.000	Merged-chr6-94665476-13
NR3096--MA1107.1.KLF9	chr1	139181139	139181151	-	0.000	0.000	Merged-chr1-139181025-29
NR62037--MA0599.1.KLF5	chr8	3221122	3221131	+	0.000	0.000	Merged-chr8-3221344-66
NR10395--MA0599.1.KLF5	chr11	35283361	35283370	-	0.000	0.000	Merged-chr11-35283251-26
NR50082--MA0599.1.KLF5	chr5	29195860	29195869	-	0.000	0.000	Merged-chr5-29195906-68
NR51247--MA1107.1.KLF9	chr5	74704611	74704623	+	0.000	0.000	Merged-chr5-74704453-70
NR39556--MA1107.1.KLF9	chr2	157119289	157119301	-	0.000	0.000	Merged-chr2-157119108-55
NR58055--MA0657.1.KLF13	chr7	4964458	4964475	+	0.000	0.000	Merged-chr7-4964465-28
NR47269--MA0741.1.KLF16	chr4	101419614	101419624	-	0.000	0.000	Merged-chr4-101419713-70
NR64444--MA1107.1.KLF9	chr8	96552650	96552662	-	0.000	0.000	Merged-chr8-96552694-31
NR68142--MA0599.1.KLF5	chr9	115205647	115205656	+	0.000	0.000	Merged-chr9-115205642-30
NR55448--MA0741.1.KLF16	chr6	67480718	67480728	+	0.000	0.000	Merged-chr6-67480682-22
NR42893--MA0741.1.KLF16	chr3	101066375	101066385	-	0.000	0.000	Merged-chr3-101066330-34
NR56137--MA1107.1.KLF9	chr6	94665398	94665410	+	0.000	0.000	Merged-chr6-94665476-13
NR732--MA0740.1.KLF14	chr1	36920501	36920514	+	0.000	0.000	Merged-chr1-36920402-81
NR46223--MA1107.1.KLF9	chr4	55343391	55343403	+	0.000	0.000	Merged-chr4-55343422-62
NR48095--MA0599.1.KLF5	chr4	129754970	129754979	+	0.000	0.000	Merged-chr4-129754913-37
NR25875--MA0599.1.KLF5	chr16	11073552	11073561	+	0.000	0.000	Merged-chr16-11073416-33
NR24712--MA0740.1.KLF14	chr15	85042837	85042850	+	0.000	0.000	Merged-chr15-85042702-72
NR3101--MA1107.1.KLF9	chr1	139181149	139181161	-	0.000	0.000	Merged-chr1-139181025-29
NR12565--MA1107.1.KLF9	chr11	111792063	111792075	+	0.000	0.000	Merged-chr11-111792002-31
NR7309--MA0493.1.Klf1	chr10	76962207	76962217	-	0.000	0.000	Merged-chr10-76962071-59
NR51706--MA0741.1.KLF16	chr5	96825220	96825230	+	0.000	0.000	Merged-chr5-96825060-50
NR67181--MA1107.1.KLF9	chr9	80313761	80313773	-	0.000	0.000	Merged-chr9-80313733-27
NR22905--MA0493.1.Klf1	chr15	25216703	25216713	+	0.000	0.000	Merged-chr15-25216736-38
NR30240--MA1107.1.KLF9	chr17	64628988	64629000	-	0.000	0.000	Merged-chr17-64628994-21
NR51241--MA0740.1.KLF14	chr5	74704611	74704624	+	0.000	0.000	Merged-chr5-74704453-70
NR24463--MA0599.1.KLF5	chr15	80602606	80602615	+	0.000	0.000	Merged-chr15-80602759-36
NR68025--MA0741.1.KLF16	chr9	110461492	110461502	-	0.000	0.000	Merged-chr9-110461339-53
NR52122--MA0039.3.KLF4	chr5	111039995	111040005	+	0.000	0.000	Merged-chr5-111039945-24
NR34941--MA0599.1.KLF5	chr19	57077332	57077341	-	0.000	0.000	Merged-chr19-57077212-7
NR55983--MA1107.1.KLF9	chr6	89286785	89286797	+	0.000	0.000	Merged-chr6-89286978-37
NR23903--MA0741.1.KLF16	chr15	66286853	66286863	+	0.000	0.000	Merged-chr15-66286791-54
NR29326--MA0599.1.KLF5	chr17	33947935	33947944	+	0.000	0.000	Merged-chr17-33947911-26
NR7307--MA0740.1.KLF14	chr10	76962204	76962217	-	0.000	0.000	Merged-chr10-76962071-59
NR6357--MA0039.3.KLF4	chr10	44444022	44444032	-	0.000	0.000	Merged-chr10-44443949-54
NR21095--MA0599.1.KLF5	chr14	61061855	61061864	+	0.000	0.000	Merged-chr14-61061942-9
NR6954--MA0599.1.KLF5	chr10	67891257	67891266	+	0.000	0.000	Merged-chr10-67891340-18
NR40612--MA0599.1.KLF5	chr3	8667155	8667164	-	0.000	0.000	Merged-chr3-8667385-80
NR38821--MA0493.1.Klf1	chr2	132669325	132669335	+	0.000	0.000	Merged-chr2-132669439-31
NR65431--MA0039.3.KLF4	chr8	126721955	126721965	-	0.000	0.000	Merged-chr8-126721826-22
NR35174--MA0742.1.Klf12	chr2	6622315	6622329	-	0.000	0.000	Merged-chr2-6622331-33
NR52659--MA0657.1.KLF13	chr5	122548894	122548911	-	0.000	0.000	Merged-chr5-122548864-15
NR34940--MA1107.1.KLF9	chr19	57077249	57077261	-	0.000	0.000	Merged-chr19-57077212-7
NR22704--MA0742.1.Klf12	chr15	9072909	9072923	-	0.000	0.000	Merged-chr15-9072859-9
NR65445--MA1107.1.KLF9	chr8	127447347	127447359	-	0.000	0.000	Merged-chr8-127447217-34
NR52294--MA0599.1.KLF5	chr5	113873221	113873230	-	0.000	0.000	Merged-chr5-113873174-24
NR59366--MA0741.1.KLF16	chr7	44485360	44485370	-	0.000	0.000	Merged-chr7-44485410-35
NR9506--MA0039.3.KLF4	chr10	128135576	128135586	+	0.000	0.000	Merged-chr10-128135587-20
NR47425--MA0039.3.KLF4	chr4	107989142	107989152	-	0.000	0.000	Merged-chr4-107989218-22
NR57026--MA1107.1.KLF9	chr6	125355218	125355230	-	0.000	0.000	Merged-chr6-125355418-28
NR61982--MA0741.1.KLF16	chr7	143053460	143053470	+	0.000	0.000	Merged-chr7-143053542-3
NR29522--MA0741.1.KLF16	chr17	37028793	37028803	-	0.000	0.000	Merged-chr17-37028850-28
NR55979--MA1107.1.KLF9	chr6	89286777	89286789	+	0.000	0.000	Merged-chr6-89286978-37
NR39981--MA0741.1.KLF16	chr2	168154561	168154571	+	0.000	0.000	Merged-chr2-168154639-40
NR51722--MA0039.3.KLF4	chr5	97090259	97090269	-	0.000	0.000	Merged-chr5-97090318-20
NR65517--MA0741.1.KLF16	chr9	7780371	7780381	-	0.000	0.000	Merged-chr9-7780388-25
NR51858--MA0599.1.KLF5	chr5	100929921	100929930	+	0.000	0.000	Merged-chr5-100929891-31
NR734--MA0599.1.KLF5	chr1	36920566	36920575	+	0.000	0.000	Merged-chr1-36920402-81
NR50875--MA0493.1.Klf1	chr5	64161094	64161104	-	0.000	0.000	Merged-chr5-64161170-16
NR51242--MA0657.1.KLF13	chr5	74704610	74704627	+	0.000	0.000	Merged-chr5-74704453-70
NR3478--MA1107.1.KLF9	chr1	151236858	151236870	+	0.000	0.000	Merged-chr1-151236737-36
NR21333--MA0599.1.KLF5	chr14	70994738	70994747	-	0.000	0.000	Merged-chr14-70994576-24
NR22945--MA0039.3.KLF4	chr15	25696040	25696050	-	0.000	0.000	Merged-chr15-25696018-37
NR27420--MA0599.1.KLF5	chr16	76283386	76283395	-	0.000	0.000	Merged-chr16-76283420-1
NR43443--MA0493.1.Klf1	chr3	121593348	121593358	-	0.000	0.000	Merged-chr3-121593516-30
NR62758--MA1107.1.KLF9	chr8	34108833	34108845	-	0.000	0.000	Merged-chr8-34108671-3
NR31116--MA1107.1.KLF9	chr17	88597598	88597610	+	0.000	0.000	Merged-chr17-88597413-65
NR51135--MA0741.1.KLF16	chr5	72601283	72601293	-	0.000	0.000	Merged-chr5-72601228-18
NR1989--MA0599.1.KLF5	chr1	91095291	91095300	+	0.000	0.000	Merged-chr1-91095433-53
NR65575--MA0039.3.KLF4	chr9	11329031	11329041	+	0.000	0.000	Merged-chr9-11329095-28
NR13150--MA1107.1.KLF9	chr12	8351289	8351301	-	0.000	0.000	Merged-chr12-8351458-49
NR2733--MA1107.1.KLF9	chr1	127796457	127796469	-	0.000	0.000	Merged-chr1-127796546-56
NR29928--MA0741.1.KLF16	chr17	52483867	52483877	+	0.000	0.000	Merged-chr17-52484066-25
NR41640--MA0599.1.KLF5	chr3	51701527	51701536	+	0.000	0.000	Merged-chr3-51701450-64
NR22771--MA1107.1.KLF9	chr15	12313486	12313498	-	0.000	0.000	Merged-chr15-12313413-17
NR6767--MA0599.1.KLF5	chr10	61233350	61233359	+	0.000	0.000	Merged-chr10-61233317-40
NR23073--MA1107.1.KLF9	chr15	30662274	30662286	-	0.000	0.000	Merged-chr15-30662184-17
NR55684--MA1107.1.KLF9	chr6	81987077	81987089	+	0.000	0.000	Merged-chr6-81987223-26
NR9910--MA1107.1.KLF9	chr11	16558801	16558813	-	0.000	0.000	Merged-chr11-16558983-1
NR47368--MA1107.1.KLF9	chr4	106841996	106842008	-	0.000	0.000	Merged-chr4-106841993-21
NR1993--MA0493.1.Klf1	chr1	91095290	91095300	+	0.000	0.000	Merged-chr1-91095433-53
NR6645--MA1107.1.KLF9	chr10	58350934	58350946	-	0.000	0.000	Merged-chr10-58350801-17
NR45552--MA0599.1.KLF5	chr4	32560430	32560439	+	0.000	0.000	Merged-chr4-32560610-21
NR57025--MA0741.1.KLF16	chr6	125355219	125355229	-	0.000	0.000	Merged-chr6-125355418-28
NR35851--MA0741.1.KLF16	chr2	27122114	27122124	-	0.000	0.000	Merged-chr2-27122236-19
