#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
Merged-chr6-134343073-39	chr6	134342814	134343506	+	0.000	0.000	Merged-chr6-134343073-39
Merged-chr4-57813680-42	chr4	57813361	57813926	+	0.000	0.000	Merged-chr4-57813680-42
Merged-chr2-172405200-19	chr2	172405047	172405398	+	0.000	0.000	Merged-chr2-172405200-19
Merged-chr11-5296760-21	chr11	5296509	5297112	+	0.000	0.000	Merged-chr11-5296760-21
Merged-chr14-65352047-104	chr14	65351714	65352485	+	0.000	0.000	Merged-chr14-65352047-104
Merged-chr17-7169938-73	chr17	7169667	7170175	+	0.000	0.000	Merged-chr17-7169938-73
Merged-chr15-6523761-2	chr15	6523650	6523875	+	0.000	0.000	Merged-chr15-6523761-2
Merged-chr4-106794567-50	chr4	106794299	106795096	+	0.000	0.000	Merged-chr4-106794567-50
Merged-chr5-103439387-46	chr5	103439212	103439633	+	0.000	0.000	Merged-chr5-103439387-46
Merged-chr10-77978614-55	chr10	77978394	77978783	+	0.000	0.000	Merged-chr10-77978614-55
Merged-chr11-20565128-32	chr11	20564901	20565409	+	0.000	0.000	Merged-chr11-20565128-32
Merged-chr9-118646527-1	chr9	118646429	118646627	+	0.000	0.000	Merged-chr9-118646527-1
Merged-chr2-117421672-7	chr2	117421457	117421864	+	0.000	0.000	Merged-chr2-117421672-7
Merged-chr16-85173423-99	chr16	85172407	85174043	+	0.000	0.000	Merged-chr16-85173423-99
Merged-chr12-41090116-16	chr12	41089789	41090311	+	0.000	0.000	Merged-chr12-41090116-16
Merged-chr3-40951429-9	chr3	40951073	40951671	+	0.000	0.000	Merged-chr3-40951429-9
Merged-chr13-112396740-45	chr13	112396478	112397182	+	0.000	0.000	Merged-chr13-112396740-45
Merged-chr7-128412594-1	chr7	128412496	128412694	+	0.000	0.000	Merged-chr7-128412594-1
Merged-chr10-96579636-12	chr10	96579427	96579814	+	0.000	0.000	Merged-chr10-96579636-12
Merged-chr16-22633179-21	chr16	22632914	22633385	+	0.000	0.000	Merged-chr16-22633179-21
Merged-chr5-107262597-1	chr5	107262499	107262697	+	0.000	0.000	Merged-chr5-107262597-1
Merged-chr4-7152146-8	chr4	7151952	7152339	+	0.000	0.000	Merged-chr4-7152146-8
Merged-chr4-137796309-15	chr4	137796077	137796481	+	0.000	0.000	Merged-chr4-137796309-15
Merged-chr3-138757496-38	chr3	138757143	138757813	+	0.000	0.000	Merged-chr3-138757496-38
Merged-chr2-165782543-19	chr2	165782284	165782888	+	0.000	0.000	Merged-chr2-165782543-19
Merged-chr3-110395302-1	chr3	110395204	110395402	+	0.000	0.000	Merged-chr3-110395302-1
Merged-chr3-121467435-12	chr3	121467218	121467630	+	0.000	0.000	Merged-chr3-121467435-12
Merged-chr11-75956797-42	chr11	75956624	75956981	+	0.000	0.000	Merged-chr11-75956797-42
Merged-chr1-172027037-42	chr1	172026568	172027434	+	0.000	0.000	Merged-chr1-172027037-42
Merged-chr5-64805509-1	chr5	64805411	64805609	+	0.000	0.000	Merged-chr5-64805509-1
Merged-chr8-81867222-29	chr8	81867045	81867538	+	0.000	0.000	Merged-chr8-81867222-29
Merged-chr4-6989689-11	chr4	6989509	6989924	+	0.000	0.000	Merged-chr4-6989689-11
Merged-chr6-144923057-24	chr6	144922676	144923272	+	0.000	0.000	Merged-chr6-144923057-24
Merged-chr12-40680727-4	chr12	40680538	40680936	+	0.000	0.000	Merged-chr12-40680727-4
Merged-chr15-6589814-4	chr15	6589661	6589938	+	0.000	0.000	Merged-chr15-6589814-4
Merged-chr6-99433049-65	chr6	99432583	99433457	+	0.000	0.000	Merged-chr6-99433049-65
Merged-chr15-54919372-1	chr15	54919274	54919472	+	0.000	0.000	Merged-chr15-54919372-1
Merged-chr2-30587397-33	chr2	30587156	30587589	+	0.000	0.000	Merged-chr2-30587397-33
Merged-chr17-47272458-17	chr17	47272278	47272673	+	0.000	0.000	Merged-chr17-47272458-17
Merged-chr3-129621588-32	chr3	129621333	129622039	+	0.000	0.000	Merged-chr3-129621588-32
Merged-chr3-121437597-2	chr3	121437489	121437707	+	0.000	0.000	Merged-chr3-121437597-2
Merged-chr12-55492294-126	chr12	55491789	55492710	+	0.000	0.000	Merged-chr12-55492294-126
Merged-chrX-166329162-24	chrX	166328971	166329430	+	0.000	0.000	Merged-chrX-166329162-24
Merged-chr4-128884034-87	chr4	128883368	128884480	+	0.000	0.000	Merged-chr4-128884034-87
Merged-chr15-98091983-1	chr15	98091885	98092083	+	0.000	0.000	Merged-chr15-98091983-1
Merged-chr1-36987368-5	chr1	36987219	36987534	+	0.000	0.000	Merged-chr1-36987368-5
Merged-chr4-44970955-10	chr4	44970723	44971155	+	0.000	0.000	Merged-chr4-44970955-10
Merged-chr6-99302078-2	chr6	99301926	99302232	+	0.000	0.000	Merged-chr6-99302078-2
Merged-chr5-64435247-1	chr5	64435149	64435347	+	0.000	0.000	Merged-chr5-64435247-1
Merged-chr14-101608763-110	chr14	101608447	101609187	+	0.000	0.000	Merged-chr14-101608763-110
Merged-chr17-84231580-31	chr17	84231380	84231803	+	0.000	0.000	Merged-chr17-84231580-31
Merged-chr5-123321330-6	chr5	123321145	123321532	+	0.000	0.000	Merged-chr5-123321330-6
Merged-chr11-113173007-44	chr11	113172592	113173249	+	0.000	0.000	Merged-chr11-113173007-44
Merged-chr4-6934910-50	chr4	6934274	6935396	+	0.000	0.000	Merged-chr4-6934910-50
Merged-chr18-50001132-7	chr18	50000886	50001370	+	0.000	0.000	Merged-chr18-50001132-7
Merged-chr8-117673653-52	chr8	117673295	117673916	+	0.000	0.000	Merged-chr8-117673653-52
Merged-chr15-36458490-14	chr15	36458144	36458721	+	0.000	0.000	Merged-chr15-36458490-14
Merged-chrX-74329006-35	chrX	74328665	74329328	+	0.000	0.000	Merged-chrX-74329006-35
Merged-chr4-95820334-1	chr4	95820236	95820434	+	0.000	0.000	Merged-chr4-95820334-1
Merged-chr15-25699255-2	chr15	25699129	25699384	+	0.000	0.000	Merged-chr15-25699255-2
Merged-chr8-81497739-56	chr8	81497548	81497998	+	0.000	0.000	Merged-chr8-81497739-56
Merged-chr17-73087309-28	chr17	73087107	73087544	+	0.000	0.000	Merged-chr17-73087309-28
Merged-chr11-115632280-1	chr11	115632182	115632380	+	0.000	0.000	Merged-chr11-115632280-1
Merged-chr14-10432307-4	chr14	10432203	10432412	+	0.000	0.000	Merged-chr14-10432307-4
Merged-chr10-21029256-16	chr10	21029070	21029502	+	0.000	0.000	Merged-chr10-21029256-16
Merged-chr2-103659777-12	chr2	103659441	103659944	+	0.000	0.000	Merged-chr2-103659777-12
Merged-chr10-17550297-37	chr10	17549932	17550498	+	0.000	0.000	Merged-chr10-17550297-37
Merged-chr10-13999186-36	chr10	13998919	13999382	+	0.000	0.000	Merged-chr10-13999186-36
Merged-chr11-78177493-54	chr11	78177106	78177762	+	0.000	0.000	Merged-chr11-78177493-54
Merged-chr13-112474497-27	chr13	112474228	112474703	+	0.000	0.000	Merged-chr13-112474497-27
Merged-chr5-134304232-28	chr5	134303858	134304558	+	0.000	0.000	Merged-chr5-134304232-28
Merged-chr12-110850959-112	chr12	110850039	110851830	+	0.000	0.000	Merged-chr12-110850959-112
Merged-chr2-117412269-30	chr2	117412004	117412548	+	0.000	0.000	Merged-chr2-117412269-30
Merged-chr5-114199479-63	chr5	114199153	114199702	+	0.000	0.000	Merged-chr5-114199479-63
Merged-chr4-59850385-20	chr4	59850138	59850605	+	0.000	0.000	Merged-chr4-59850385-20
Merged-chr6-118066491-104	chr6	118066055	118067085	+	0.000	0.000	Merged-chr6-118066491-104
Merged-chr9-123235810-6	chr9	123235664	123235974	+	0.000	0.000	Merged-chr9-123235810-6
Merged-chr15-73061004-80	chr15	73060770	73061293	+	0.000	0.000	Merged-chr15-73061004-80
Merged-chr2-122467079-1	chr2	122466981	122467179	+	0.000	0.000	Merged-chr2-122467079-1
Merged-chr7-4964465-28	chr7	4964168	4964685	+	0.000	0.000	Merged-chr7-4964465-28
Merged-chr12-52718436-2	chr12	52718338	52718536	+	0.000	0.000	Merged-chr12-52718436-2
Merged-chr5-139388834-13	chr5	139388662	139389033	+	0.000	0.000	Merged-chr5-139388834-13
Merged-chr13-55115683-2	chr13	55115585	55115783	+	0.000	0.000	Merged-chr13-55115683-2
Merged-chr15-101266934-77	chr15	101266561	101267393	+	0.000	0.000	Merged-chr15-101266934-77
Merged-chr2-91081065-17	chr2	91080896	91081222	+	0.000	0.000	Merged-chr2-91081065-17
Merged-chr11-69235581-50	chr11	69235344	69235877	+	0.000	0.000	Merged-chr11-69235581-50
Merged-chr18-61399742-153	chr18	61399544	61399958	+	0.000	0.000	Merged-chr18-61399742-153
Merged-chr15-25696018-37	chr15	25695788	25696251	+	0.000	0.000	Merged-chr15-25696018-37
Merged-chr17-8190546-24	chr17	8190028	8190974	+	0.000	0.000	Merged-chr17-8190546-24
Merged-chr6-129276104-1	chr6	129276006	129276204	+	0.000	0.000	Merged-chr6-129276104-1
Merged-chr7-132389640-23	chr7	132389383	132389973	+	0.000	0.000	Merged-chr7-132389640-23
Merged-chr9-103112038-86	chr9	103111608	103112645	+	0.000	0.000	Merged-chr9-103112038-86
Merged-chr9-56260553-4	chr9	56260419	56260682	+	0.000	0.000	Merged-chr9-56260553-4
Merged-chr4-129508062-20	chr4	129507850	129508300	+	0.000	0.000	Merged-chr4-129508062-20
Merged-chr3-104841189-28	chr3	104840884	104841415	+	0.000	0.000	Merged-chr3-104841189-28
Merged-chr3-55419547-37	chr3	55419393	55419728	+	0.000	0.000	Merged-chr3-55419547-37
Merged-chr11-90002231-1	chr11	90002133	90002331	+	0.000	0.000	Merged-chr11-90002231-1
Merged-chr14-8615846-24	chr14	8615636	8616068	+	0.000	0.000	Merged-chr14-8615846-24
Merged-chr11-113536889-33	chr11	113536645	113537228	+	0.000	0.000	Merged-chr11-113536889-33
Merged-chr9-44525829-1	chr9	44525731	44525929	+	0.000	0.000	Merged-chr9-44525829-1
Merged-chr1-36065053-38	chr1	36064883	36065293	+	0.000	0.000	Merged-chr1-36065053-38
Merged-chr15-64189441-3	chr15	64189312	64189561	+	0.000	0.000	Merged-chr15-64189441-3
Merged-chr12-15817856-4	chr12	15817716	15818044	+	0.000	0.000	Merged-chr12-15817856-4
Merged-chr2-174674180-20	chr2	174673880	174674404	+	0.000	0.000	Merged-chr2-174674180-20
Merged-chr10-7819674-9	chr10	7819362	7819876	+	0.000	0.000	Merged-chr10-7819674-9
Merged-chr16-76499941-29	chr16	76499664	76500096	+	0.000	0.000	Merged-chr16-76499941-29
Merged-chr10-96516077-12	chr10	96515870	96516242	+	0.000	0.000	Merged-chr10-96516077-12
Merged-chr9-56146566-25	chr9	56146276	56146937	+	0.000	0.000	Merged-chr9-56146566-25
Merged-chr18-54822886-30	chr18	54822693	54823130	+	0.000	0.000	Merged-chr18-54822886-30
Merged-chr6-90625231-14	chr6	90625060	90625467	+	0.000	0.000	Merged-chr6-90625231-14
Merged-chr5-107259796-31	chr5	107259613	107259998	+	0.000	0.000	Merged-chr5-107259796-31
Merged-chr5-123344591-87	chr5	123344063	123345423	+	0.000	0.000	Merged-chr5-123344591-87
Merged-chrX-12128389-23	chrX	12127965	12128938	+	0.000	0.000	Merged-chrX-12128389-23
Merged-chr11-113751660-154	chr11	113751319	113752110	+	0.000	0.000	Merged-chr11-113751660-154
Merged-chrX-135962489-11	chrX	135962315	135962626	+	0.000	0.000	Merged-chrX-135962489-11
Merged-chr6-134220428-49	chr6	134220106	134220733	+	0.000	0.000	Merged-chr6-134220428-49
Merged-chr5-103405503-4	chr5	103405320	103405666	+	0.000	0.000	Merged-chr5-103405503-4
Merged-chr6-147476293-99	chr6	147476060	147476533	+	0.000	0.000	Merged-chr6-147476293-99
Merged-chr12-69295722-1	chr12	69295624	69295822	+	0.000	0.000	Merged-chr12-69295722-1
Merged-chr13-41683049-20	chr13	41682822	41683227	+	0.000	0.000	Merged-chr13-41683049-20
Merged-chr14-101594415-15	chr14	101594130	101594748	+	0.000	0.000	Merged-chr14-101594415-15
Merged-chr2-135794277-1	chr2	135794179	135794377	+	0.000	0.000	Merged-chr2-135794277-1
Merged-chr2-165890606-34	chr2	165890414	165890797	+	0.000	0.000	Merged-chr2-165890606-34
Merged-chr1-152790429-9	chr1	152790276	152790566	+	0.000	0.000	Merged-chr1-152790429-9
Merged-chr5-23783509-56	chr5	23783078	23783829	+	0.000	0.000	Merged-chr5-23783509-56
Merged-chr2-61514287-58	chr2	61513966	61514603	+	0.000	0.000	Merged-chr2-61514287-58
Merged-chr7-78578195-76	chr7	78577183	78579221	+	0.000	0.000	Merged-chr7-78578195-76
Merged-chr2-28518472-28	chr2	28518314	28518626	+	0.000	0.000	Merged-chr2-28518472-28
Merged-chr18-79473118-20	chr18	79472878	79473339	+	0.000	0.000	Merged-chr18-79473118-20
Merged-chr1-128794102-26	chr1	128793913	128794294	+	0.000	0.000	Merged-chr1-128794102-26
Merged-chr3-55461878-45	chr3	55461491	55462177	+	0.000	0.000	Merged-chr3-55461878-45
Merged-chr18-79092831-54	chr18	79092461	79093112	+	0.000	0.000	Merged-chr18-79092831-54
Merged-chr7-128411878-25	chr7	128411596	128412162	+	0.000	0.000	Merged-chr7-128411878-25
Merged-chr10-7832380-56	chr10	7832153	7832665	+	0.000	0.000	Merged-chr10-7832380-56
Merged-chr10-13057097-43	chr10	13056870	13057291	+	0.000	0.000	Merged-chr10-13057097-43
Merged-chr12-102387501-18	chr12	102387255	102387740	+	0.000	0.000	Merged-chr12-102387501-18
Merged-chr4-145319470-38	chr4	145319280	145319633	+	0.000	0.000	Merged-chr4-145319470-38
Merged-chr17-21475108-14	chr17	21474800	21475286	+	0.000	0.000	Merged-chr17-21475108-14
Merged-chr15-73627530-51	chr15	73627300	73627773	+	0.000	0.000	Merged-chr15-73627530-51
Merged-chr1-69682325-1	chr1	69682227	69682425	+	0.000	0.000	Merged-chr1-69682325-1
Merged-chr1-128617938-22	chr1	128617710	128618083	+	0.000	0.000	Merged-chr1-128617938-22
Merged-chr10-56115476-67	chr10	56115190	56115782	+	0.000	0.000	Merged-chr10-56115476-67
Merged-chr9-118769536-3	chr9	118769394	118769679	+	0.000	0.000	Merged-chr9-118769536-3
Merged-chr12-8313491-60	chr12	8313208	8313843	+	0.000	0.000	Merged-chr12-8313491-60
Merged-chr13-112424975-114	chr13	112424634	112425351	+	0.000	0.000	Merged-chr13-112424975-114
Merged-chr4-129827894-38	chr4	129827524	129828249	+	0.000	0.000	Merged-chr4-129827894-38
Merged-chr11-4822168-1	chr11	4822070	4822268	+	0.000	0.000	Merged-chr11-4822168-1
Merged-chr10-4334373-40	chr10	4334004	4334642	+	0.000	0.000	Merged-chr10-4334373-40
Merged-chr9-83957110-38	chr9	83956850	83957406	+	0.000	0.000	Merged-chr9-83957110-38
Merged-chr6-49323213-3	chr6	49323091	49323331	+	0.000	0.000	Merged-chr6-49323213-3
Merged-chr13-63497096-23	chr13	63496853	63497413	+	0.000	0.000	Merged-chr13-63497096-23
Merged-chrX-134162858-35	chrX	134162402	134163181	+	0.000	0.000	Merged-chrX-134162858-35
Merged-chr3-37269046-1	chr3	37268948	37269146	+	0.000	0.000	Merged-chr3-37269046-1
Merged-chr2-93461187-44	chr2	93461016	93461405	+	0.000	0.000	Merged-chr2-93461187-44
Merged-chr12-82350071-72	chr12	82349708	82350336	+	0.000	0.000	Merged-chr12-82350071-72
Merged-chr13-95007446-38	chr13	95007177	95007690	+	0.000	0.000	Merged-chr13-95007446-38
Merged-chr5-135669926-12	chr5	135669727	135670124	+	0.000	0.000	Merged-chr5-135669926-12
Merged-chr2-152962501-29	chr2	152962284	152962702	+	0.000	0.000	Merged-chr2-152962501-29
Merged-chr2-132019609-52	chr2	132019351	132019830	+	0.000	0.000	Merged-chr2-132019609-52
Merged-chr1-171975842-43	chr1	171975602	171976062	+	0.000	0.000	Merged-chr1-171975842-43
Merged-chr7-30333026-1	chr7	30332928	30333126	+	0.000	0.000	Merged-chr7-30333026-1
Merged-chr13-112510922-24	chr13	112510587	112511151	+	0.000	0.000	Merged-chr13-112510922-24
Merged-chr6-99429914-1	chr6	99429816	99430014	+	0.000	0.000	Merged-chr6-99429914-1
Merged-chr9-61755536-8	chr9	61755263	61755685	+	0.000	0.000	Merged-chr9-61755536-8
Merged-chr1-155138999-23	chr1	155138812	155139187	+	0.000	0.000	Merged-chr1-155138999-23
Merged-chr12-8829383-1	chr12	8829285	8829483	+	0.000	0.000	Merged-chr12-8829383-1
Merged-chr7-128528346-14	chr7	128528123	128528523	+	0.000	0.000	Merged-chr7-128528346-14
Merged-chr10-18234005-1	chr10	18233907	18234105	+	0.000	0.000	Merged-chr10-18234005-1
Merged-chr6-6182199-1	chr6	6182101	6182299	+	0.000	0.000	Merged-chr6-6182199-1
Merged-chr4-102698140-35	chr4	102697922	102698373	+	0.000	0.000	Merged-chr4-102698140-35
Merged-chr4-95352598-1	chr4	95352500	95352698	+	0.000	0.000	Merged-chr4-95352598-1
Merged-chr2-61564140-1	chr2	61564042	61564240	+	0.000	0.000	Merged-chr2-61564140-1
Merged-chr11-5741141-55	chr11	5740937	5741575	+	0.000	0.000	Merged-chr11-5741141-55
Merged-chr1-65187558-2	chr1	65187403	65187715	+	0.000	0.000	Merged-chr1-65187558-2
Merged-chr8-91482707-1	chr8	91482609	91482807	+	0.000	0.000	Merged-chr8-91482707-1
Merged-chr16-57495758-66	chr16	57495510	57496035	+	0.000	0.000	Merged-chr16-57495758-66
Merged-chr5-118036071-1	chr5	118035973	118036171	+	0.000	0.000	Merged-chr5-118036071-1
Merged-chr5-118037526-88	chr5	118036910	118038162	+	0.000	0.000	Merged-chr5-118037526-88
Merged-chr15-64246637-23	chr15	64246390	64246896	+	0.000	0.000	Merged-chr15-64246637-23
Merged-chr13-112478046-3	chr13	112477909	112478194	+	0.000	0.000	Merged-chr13-112478046-3
Merged-chr16-90143033-1	chr16	90142935	90143133	+	0.000	0.000	Merged-chr16-90143033-1
Merged-chr11-46399258-50	chr11	46399050	46399430	+	0.000	0.000	Merged-chr11-46399258-50
Merged-chr15-72866014-85	chr15	72865423	72867193	+	0.000	0.000	Merged-chr15-72866014-85
Merged-chr4-129793960-55	chr4	129793701	129794228	+	0.000	0.000	Merged-chr4-129793960-55
Merged-chr7-97082816-6	chr7	97082692	97082973	+	0.000	0.000	Merged-chr7-97082816-6
Merged-chr6-146889247-1	chr6	146889149	146889347	+	0.000	0.000	Merged-chr6-146889247-1
Merged-chr3-89880377-16	chr3	89880154	89880620	+	0.000	0.000	Merged-chr3-89880377-16
Merged-chr1-94052292-74	chr1	94051005	94052775	+	0.000	0.000	Merged-chr1-94052292-74
Merged-chr11-72206634-10	chr11	72206481	72206809	+	0.000	0.000	Merged-chr11-72206634-10
Merged-chr19-29261826-30	chr19	29261614	29262028	+	0.000	0.000	Merged-chr19-29261826-30
Merged-chr18-79259139-9	chr18	79258951	79259343	+	0.000	0.000	Merged-chr18-79259139-9
Merged-chr14-45079101-26	chr14	45078866	45079343	+	0.000	0.000	Merged-chr14-45079101-26
Merged-chr1-74124147-1	chr1	74124049	74124247	+	0.000	0.000	Merged-chr1-74124147-1
Merged-chr11-32200377-38	chr11	32200129	32200716	+	0.000	0.000	Merged-chr11-32200377-38
Merged-chr9-98339700-17	chr9	98339381	98339995	+	0.000	0.000	Merged-chr9-98339700-17
Merged-chr11-61505024-59	chr11	61504751	61505217	+	0.000	0.000	Merged-chr11-61505024-59
Merged-chr8-81783049-28	chr8	81782850	81783242	+	0.000	0.000	Merged-chr8-81783049-28
Merged-chr16-44999747-49	chr16	44999406	45000192	+	0.000	0.000	Merged-chr16-44999747-49
Merged-chr9-25196210-2	chr9	25196069	25196354	+	0.000	0.000	Merged-chr9-25196210-2
Merged-chr7-143649559-54	chr7	143649353	143649770	+	0.000	0.000	Merged-chr7-143649559-54
Merged-chr7-78579954-14	chr7	78579729	78580220	+	0.000	0.000	Merged-chr7-78579954-14
Merged-chr9-15682069-19	chr9	15681861	15682255	+	0.000	0.000	Merged-chr9-15682069-19
Merged-chr15-25673661-24	chr15	25673276	25673902	+	0.000	0.000	Merged-chr15-25673661-24
Merged-chr18-50004992-2	chr18	50004866	50005120	+	0.000	0.000	Merged-chr18-50004992-2
Merged-chr13-99412306-1	chr13	99412208	99412406	+	0.000	0.000	Merged-chr13-99412306-1
Merged-chr6-134219589-1	chr6	134219491	134219689	+	0.000	0.000	Merged-chr6-134219589-1
Merged-chr4-6969014-1	chr4	6968916	6969114	+	0.000	0.000	Merged-chr4-6969014-1
Merged-chr12-69297062-101	chr12	69296641	69297387	+	0.000	0.000	Merged-chr12-69297062-101
Merged-chr18-54868330-10	chr18	54868149	54868513	+	0.000	0.000	Merged-chr18-54868330-10
Merged-chr8-40577674-21	chr8	40577308	40577975	+	0.000	0.000	Merged-chr8-40577674-21
Merged-chr5-107265096-67	chr5	107264760	107265380	+	0.000	0.000	Merged-chr5-107265096-67
Merged-chr9-62509515-27	chr9	62509301	62509824	+	0.000	0.000	Merged-chr9-62509515-27
Merged-chr17-70847281-7	chr17	70847149	70847403	+	0.000	0.000	Merged-chr17-70847281-7
Merged-chr7-78910749-2	chr7	78910616	78910884	+	0.000	0.000	Merged-chr7-78910749-2
Merged-chr19-18771258-20	chr19	18771057	18771447	+	0.000	0.000	Merged-chr19-18771258-20
Merged-chr10-99228384-22	chr10	99228030	99228768	+	0.000	0.000	Merged-chr10-99228384-22
Merged-chr6-134632309-51	chr6	134632025	134632586	+	0.000	0.000	Merged-chr6-134632309-51
Merged-chr14-69813335-19	chr14	69813142	69813531	+	0.000	0.000	Merged-chr14-69813335-19
Merged-chr1-181022473-37	chr1	181022274	181022721	+	0.000	0.000	Merged-chr1-181022473-37
Merged-chr12-85486872-12	chr12	85486730	85487008	+	0.000	0.000	Merged-chr12-85486872-12
Merged-chr3-110336379-1	chr3	110336281	110336479	+	0.000	0.000	Merged-chr3-110336379-1
Merged-chr15-83601240-1	chr15	83601142	83601340	+	0.000	0.000	Merged-chr15-83601240-1
Merged-chr12-82165766-1	chr12	82165668	82165866	+	0.000	0.000	Merged-chr12-82165766-1
Merged-chr2-114198865-5	chr2	114198684	114199044	+	0.000	0.000	Merged-chr2-114198865-5
Merged-chr4-99942261-47	chr4	99942019	99942527	+	0.000	0.000	Merged-chr4-99942261-47
Merged-chr10-20907205-16	chr10	20906973	20907408	+	0.000	0.000	Merged-chr10-20907205-16
Merged-chr1-60985265-33	chr1	60985051	60985518	+	0.000	0.000	Merged-chr1-60985265-33
Merged-chr1-35653441-55	chr1	35653137	35653665	+	0.000	0.000	Merged-chr1-35653441-55
Merged-chr8-34740455-84	chr8	34740158	34740813	+	0.000	0.000	Merged-chr8-34740455-84
Merged-chr1-180265063-87	chr1	180264422	180265674	+	0.000	0.000	Merged-chr1-180265063-87
Merged-chr15-53400350-16	chr15	53399900	53400743	+	0.000	0.000	Merged-chr15-53400350-16
Merged-chr10-60107654-3	chr10	60107519	60107774	+	0.000	0.000	Merged-chr10-60107654-3
Merged-chr8-3279477-72	chr8	3279102	3279809	+	0.000	0.000	Merged-chr8-3279477-72
Merged-chr14-61773988-12	chr14	61773831	61774119	+	0.000	0.000	Merged-chr14-61773988-12
Merged-chr10-128434910-50	chr10	128434559	128435181	+	0.000	0.000	Merged-chr10-128434910-50
Merged-chr5-125177908-37	chr5	125177663	125178303	+	0.000	0.000	Merged-chr5-125177908-37
Merged-chr11-5215848-30	chr11	5215651	5216091	+	0.000	0.000	Merged-chr11-5215848-30
Merged-chr7-78384000-1	chr7	78383902	78384100	+	0.000	0.000	Merged-chr7-78384000-1
Merged-chr15-53249242-32	chr15	53249008	53249451	+	0.000	0.000	Merged-chr15-53249242-32
Merged-chr5-64804187-2	chr5	64804045	64804332	+	0.000	0.000	Merged-chr5-64804187-2
Merged-chr5-122315242-32	chr5	122314986	122315511	+	0.000	0.000	Merged-chr5-122315242-32
Merged-chr3-37271433-10	chr3	37271220	37271625	+	0.000	0.000	Merged-chr3-37271433-10
Merged-chr7-110796429-1	chr7	110796331	110796529	+	0.000	0.000	Merged-chr7-110796429-1
Merged-chr13-112292693-6	chr13	112292539	112292892	+	0.000	0.000	Merged-chr13-112292693-6
Merged-chr7-143785435-87	chr7	143784550	143786178	+	0.000	0.000	Merged-chr7-143785435-87
Merged-chr8-81773679-46	chr8	81773139	81774106	+	0.000	0.000	Merged-chr8-81773679-46
Merged-chr3-131014308-74	chr3	131013991	131014538	+	0.000	0.000	Merged-chr3-131014308-74
Merged-chr1-164413844-41	chr1	164413563	164414216	+	0.000	0.000	Merged-chr1-164413844-41
Merged-chr4-101585990-74	chr4	101585650	101586463	+	0.000	0.000	Merged-chr4-101585990-74
Merged-chr16-30720927-5	chr16	30720753	30721066	+	0.000	0.000	Merged-chr16-30720927-5
Merged-chr18-61207122-39	chr18	61206868	61207417	+	0.000	0.000	Merged-chr18-61207122-39
Merged-chr9-61826642-1	chr9	61826544	61826742	+	0.000	0.000	Merged-chr9-61826642-1
Merged-chr11-75877480-1	chr11	75877382	75877580	+	0.000	0.000	Merged-chr11-75877480-1
Merged-chr10-67872043-23	chr10	67871827	67872247	+	0.000	0.000	Merged-chr10-67872043-23
Merged-chr15-61952157-4	chr15	61952028	61952296	+	0.000	0.000	Merged-chr15-61952157-4
Merged-chr5-105113893-19	chr5	105113564	105114223	+	0.000	0.000	Merged-chr5-105113893-19
Merged-chr12-8817903-12	chr12	8817698	8818158	+	0.000	0.000	Merged-chr12-8817903-12
Merged-chr9-61676753-1	chr9	61676655	61676853	+	0.000	0.000	Merged-chr9-61676753-1
Merged-chr8-27161535-3	chr8	27161405	27161671	+	0.000	0.000	Merged-chr8-27161535-3
Merged-chr2-71032531-63	chr2	71032273	71032829	+	0.000	0.000	Merged-chr2-71032531-63
Merged-chr16-76447349-16	chr16	76447022	76447792	+	0.000	0.000	Merged-chr16-76447349-16
Merged-chr6-134225590-50	chr6	134225343	134225909	+	0.000	0.000	Merged-chr6-134225590-50
Merged-chr11-113201051-4	chr11	113200909	113201214	+	0.000	0.000	Merged-chr11-113201051-4
Merged-chr1-91942845-12	chr1	91942611	91943044	+	0.000	0.000	Merged-chr1-91942845-12
Merged-chr3-51661219-14	chr3	51660946	51661568	+	0.000	0.000	Merged-chr3-51661219-14
Merged-chr17-21489688-3	chr17	21489584	21489800	+	0.000	0.000	Merged-chr17-21489688-3
Merged-chr1-92051444-84	chr1	92050957	92052057	+	0.000	0.000	Merged-chr1-92051444-84
Merged-chr5-147050957-60	chr5	147050385	147051230	+	0.000	0.000	Merged-chr5-147050957-60
Merged-chr3-95523820-51	chr3	95523554	95524089	+	0.000	0.000	Merged-chr3-95523820-51
Merged-chr11-100891852-30	chr11	100891289	100892136	+	0.000	0.000	Merged-chr11-100891852-30
Merged-chr6-41604638-4	chr6	41604524	41604770	+	0.000	0.000	Merged-chr6-41604638-4
Merged-chr5-144282763-1	chr5	144282665	144282863	+	0.000	0.000	Merged-chr5-144282763-1
Merged-chr10-12961810-12	chr10	12961629	12962006	+	0.000	0.000	Merged-chr10-12961810-12
Merged-chr15-100489292-6	chr15	100489135	100489437	+	0.000	0.000	Merged-chr15-100489292-6
Merged-chr3-129553274-76	chr3	129552931	129553714	+	0.000	0.000	Merged-chr3-129553274-76
Merged-chr10-128744953-65	chr10	128744616	128745503	+	0.000	0.000	Merged-chr10-128744953-65
