#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.up.bed
Merged-chr10-13999537-2	chr10	13999428	13999648	+	0.000	0.000	Merged-chr10-13999537-2
Merged-chr6-147559725-1	chr6	147559627	147559825	+	0.000	0.000	Merged-chr6-147559725-1
Merged-chr2-103625716-22	chr2	103625353	103626140	+	0.000	0.000	Merged-chr2-103625716-22
Merged-chr1-69683222-14	chr1	69683033	69683380	+	0.000	0.000	Merged-chr1-69683222-14
Merged-chr5-122284507-55	chr5	122284208	122284857	+	0.000	0.000	Merged-chr5-122284507-55
Merged-chr7-127021165-12	chr7	127020919	127021377	+	0.000	0.000	Merged-chr7-127021165-12
Merged-chr5-114315247-34	chr5	114315033	114315463	+	0.000	0.000	Merged-chr5-114315247-34
Merged-chr11-61684230-57	chr11	61683992	61684588	+	0.000	0.000	Merged-chr11-61684230-57
Merged-chr1-69467214-1	chr1	69467116	69467314	+	0.000	0.000	Merged-chr1-69467214-1
Merged-chr1-60180462-64	chr1	60180167	60180701	+	0.000	0.000	Merged-chr1-60180462-64
Merged-chr3-131170434-2	chr3	131170300	131170570	+	0.000	0.000	Merged-chr3-131170434-2
Merged-chr1-191305828-16	chr1	191305644	191306104	+	0.000	0.000	Merged-chr1-191305828-16
Merged-chr3-52103796-10	chr3	52103535	52104065	+	0.000	0.000	Merged-chr3-52103796-10
Merged-chr12-76841387-1	chr12	76841289	76841487	+	0.000	0.000	Merged-chr12-76841387-1
Merged-chr14-101504867-40	chr14	101504619	101505073	+	0.000	0.000	Merged-chr14-101504867-40
Merged-chr15-6555772-24	chr15	6555611	6555941	+	0.000	0.000	Merged-chr15-6555772-24
Merged-chr11-101589471-9	chr11	101589292	101589674	+	0.000	0.000	Merged-chr11-101589471-9
Merged-chr14-7975451-3	chr14	7975300	7975603	+	0.000	0.000	Merged-chr14-7975451-3
Merged-chr11-100362675-24	chr11	100362262	100363025	+	0.000	0.000	Merged-chr11-100362675-24
Merged-chr3-88950483-146	chr3	88949919	88950770	+	0.000	0.000	Merged-chr3-88950483-146
Merged-chr16-97462213-2	chr16	97462103	97462325	+	0.000	0.000	Merged-chr16-97462213-2
Merged-chr1-94036735-1	chr1	94036637	94036835	+	0.000	0.000	Merged-chr1-94036735-1
Merged-chr19-34244130-34	chr19	34243923	34244424	+	0.000	0.000	Merged-chr19-34244130-34
Merged-chr15-93552269-41	chr15	93551907	93552633	+	0.000	0.000	Merged-chr15-93552269-41
Merged-chr15-66904499-17	chr15	66904291	66904738	+	0.000	0.000	Merged-chr15-66904499-17
Merged-chr1-192763108-53	chr1	192762908	192763368	+	0.000	0.000	Merged-chr1-192763108-53
Merged-chr19-6071381-1	chr19	6071283	6071481	+	0.000	0.000	Merged-chr19-6071381-1
Merged-chr11-106171008-5	chr11	106170833	106171191	+	0.000	0.000	Merged-chr11-106171008-5
Merged-chr10-121331107-36	chr10	121330869	121331484	+	0.000	0.000	Merged-chr10-121331107-36
Merged-chr16-57422160-30	chr16	57421833	57422348	+	0.000	0.000	Merged-chr16-57422160-30
Merged-chr13-44808407-14	chr13	44808244	44808595	+	0.000	0.000	Merged-chr13-44808407-14
Merged-chr5-64455679-15	chr5	64455446	64455877	+	0.000	0.000	Merged-chr5-64455679-15
Merged-chr19-46524802-2	chr19	46524686	46524920	+	0.000	0.000	Merged-chr19-46524802-2
Merged-chr5-65217685-53	chr5	65217357	65217918	+	0.000	0.000	Merged-chr5-65217685-53
Merged-chr2-103656122-30	chr2	103655866	103656306	+	0.000	0.000	Merged-chr2-103656122-30
Merged-chr8-70160118-32	chr8	70159813	70160341	+	0.000	0.000	Merged-chr8-70160118-32
Merged-chr16-17147292-85	chr16	17146838	17148026	+	0.000	0.000	Merged-chr16-17147292-85
Merged-chr7-67953335-13	chr7	67953012	67953702	+	0.000	0.000	Merged-chr7-67953335-13
Merged-chr10-84585074-38	chr10	84584768	84585327	+	0.000	0.000	Merged-chr10-84585074-38
Merged-chr1-92178291-23	chr1	92178112	92178494	+	0.000	0.000	Merged-chr1-92178291-23
Merged-chr12-82226802-5	chr12	82226687	82226932	+	0.000	0.000	Merged-chr12-82226802-5
Merged-chr9-61715160-12	chr9	61714980	61715373	+	0.000	0.000	Merged-chr9-61715160-12
Merged-chr1-192540861-22	chr1	192540671	192541133	+	0.000	0.000	Merged-chr1-192540861-22
Merged-chr11-5110912-1	chr11	5110814	5111012	+	0.000	0.000	Merged-chr11-5110912-1
Merged-chr6-134366827-100	chr6	134366232	134367444	+	0.000	0.000	Merged-chr6-134366827-100
Merged-chr11-4804243-58	chr11	4803861	4804738	+	0.000	0.000	Merged-chr11-4804243-58
Merged-chr18-50014584-52	chr18	50014387	50014777	+	0.000	0.000	Merged-chr18-50014584-52
Merged-chr1-16748872-3	chr1	16748711	16749064	+	0.000	0.000	Merged-chr1-16748872-3
Merged-chr2-71866752-47	chr2	71866495	71866980	+	0.000	0.000	Merged-chr2-71866752-47
Merged-chr6-146452180-48	chr6	146451310	146453119	+	0.000	0.000	Merged-chr6-146452180-48
Merged-chr13-49188113-1	chr13	49188015	49188213	+	0.000	0.000	Merged-chr13-49188113-1
Merged-chr1-138328803-1	chr1	138328705	138328903	+	0.000	0.000	Merged-chr1-138328803-1
Merged-chr6-48016315-29	chr6	48016106	48016559	+	0.000	0.000	Merged-chr6-48016315-29
Merged-chr11-103774005-26	chr11	103773711	103774299	+	0.000	0.000	Merged-chr11-103774005-26
Merged-chr5-103425866-8	chr5	103425635	103426111	+	0.000	0.000	Merged-chr5-103425866-8
Merged-chr8-40635431-3	chr8	40635316	40635540	+	0.000	0.000	Merged-chr8-40635431-3
Merged-chr17-47189896-43	chr17	47189608	47190169	+	0.000	0.000	Merged-chr17-47189896-43
Merged-chr1-181234623-15	chr1	181234341	181234794	+	0.000	0.000	Merged-chr1-181234623-15
Merged-chr19-57358561-4	chr19	57358443	57358683	+	0.000	0.000	Merged-chr19-57358561-4
Merged-chr9-119976919-4	chr9	119976722	119977108	+	0.000	0.000	Merged-chr9-119976919-4
Merged-chr4-138922216-32	chr4	138922009	138922410	+	0.000	0.000	Merged-chr4-138922216-32
Merged-chr13-112433408-33	chr13	112433199	112433690	+	0.000	0.000	Merged-chr13-112433408-33
Merged-chr1-180987901-35	chr1	180987695	180988123	+	0.000	0.000	Merged-chr1-180987901-35
Merged-chr15-25592131-7	chr15	25591992	25592288	+	0.000	0.000	Merged-chr15-25592131-7
Merged-chr5-64380845-38	chr5	64380644	64381069	+	0.000	0.000	Merged-chr5-64380845-38
Merged-chr18-55040581-27	chr18	55040278	55040888	+	0.000	0.000	Merged-chr18-55040581-27
Merged-chr14-10445443-9	chr14	10445290	10445617	+	0.000	0.000	Merged-chr14-10445443-9
Merged-chr7-141061070-48	chr7	141060668	141061250	+	0.000	0.000	Merged-chr7-141061070-48
Merged-chr5-36998171-4	chr5	36998047	36998299	+	0.000	0.000	Merged-chr5-36998171-4
Merged-chr5-36018569-25	chr5	36018269	36018840	+	0.000	0.000	Merged-chr5-36018569-25
Merged-chr3-130946209-27	chr3	130945874	130946486	+	0.000	0.000	Merged-chr3-130946209-27
Merged-chr19-5793417-36	chr19	5793110	5793801	+	0.000	0.000	Merged-chr19-5793417-36
Merged-chr16-30599765-51	chr16	30599532	30600263	+	0.000	0.000	Merged-chr16-30599765-51
Merged-chr8-119428235-4	chr8	119428119	119428346	+	0.000	0.000	Merged-chr8-119428235-4
Merged-chr12-82231860-47	chr12	82231052	82232683	+	0.000	0.000	Merged-chr12-82231860-47
Merged-chr9-34870872-1	chr9	34870774	34870972	+	0.000	0.000	Merged-chr9-34870872-1
Merged-chr4-137676231-6	chr4	137676101	137676356	+	0.000	0.000	Merged-chr4-137676231-6
Merged-chr3-37231395-8	chr3	37231233	37231624	+	0.000	0.000	Merged-chr3-37231395-8
Merged-chr10-14059760-34	chr10	14059521	14060008	+	0.000	0.000	Merged-chr10-14059760-34
Merged-chr7-12780581-64	chr7	12780243	12780911	+	0.000	0.000	Merged-chr7-12780581-64
Merged-chr5-114923341-11	chr5	114923162	114923559	+	0.000	0.000	Merged-chr5-114923341-11
Merged-chr15-53115661-46	chr15	53115455	53115848	+	0.000	0.000	Merged-chr15-53115661-46
Merged-chr10-95779914-19	chr10	95779711	95780142	+	0.000	0.000	Merged-chr10-95779914-19
Merged-chr19-16133024-125	chr19	16132238	16134071	+	0.000	0.000	Merged-chr19-16133024-125
Merged-chr11-98000050-11	chr11	97999727	98000225	+	0.000	0.000	Merged-chr11-98000050-11
Merged-chr16-91076341-10	chr16	91076186	91076486	+	0.000	0.000	Merged-chr16-91076341-10
Merged-chr4-150339180-18	chr4	150338985	150339477	+	0.000	0.000	Merged-chr4-150339180-18
Merged-chr3-52102741-168	chr3	52102416	52103161	+	0.000	0.000	Merged-chr3-52102741-168
Merged-chr9-21032180-3	chr9	21032070	21032291	+	0.000	0.000	Merged-chr9-21032180-3
Merged-chr16-11036306-25	chr16	11036012	11036488	+	0.000	0.000	Merged-chr16-11036306-25
Merged-chr18-35849928-52	chr18	35849615	35850285	+	0.000	0.000	Merged-chr18-35849928-52
Merged-chr6-85434029-14	chr6	85433597	85434295	+	0.000	0.000	Merged-chr6-85434029-14
Merged-chr1-128570257-50	chr1	128570035	128570449	+	0.000	0.000	Merged-chr1-128570257-50
Merged-chr17-34239655-15	chr17	34239254	34239965	+	0.000	0.000	Merged-chr17-34239655-15
Merged-chr6-99283730-54	chr6	99283236	99284467	+	0.000	0.000	Merged-chr6-99283730-54
Merged-chr9-65196395-103	chr9	65196112	65196949	+	0.000	0.000	Merged-chr9-65196395-103
Merged-chr8-119437136-21	chr8	119436961	119437356	+	0.000	0.000	Merged-chr8-119437136-21
Merged-chr16-76532636-15	chr16	76532348	76532893	+	0.000	0.000	Merged-chr16-76532636-15
Merged-chr4-102930810-11	chr4	102930600	102930977	+	0.000	0.000	Merged-chr4-102930810-11
Merged-chr1-60974278-38	chr1	60973987	60974571	+	0.000	0.000	Merged-chr1-60974278-38
Merged-chr11-78698045-1	chr11	78697947	78698145	+	0.000	0.000	Merged-chr11-78698045-1
Merged-chr11-19926174-9	chr11	19926028	19926316	+	0.000	0.000	Merged-chr11-19926174-9
Merged-chr19-38819260-61	chr19	38818953	38819511	+	0.000	0.000	Merged-chr19-38819260-61
Merged-chr3-51826732-8	chr3	51826567	51826895	+	0.000	0.000	Merged-chr3-51826732-8
Merged-chr7-80688080-9	chr7	80687903	80688300	+	0.000	0.000	Merged-chr7-80688080-9
Merged-chr15-64312713-123	chr15	64312291	64313212	+	0.000	0.000	Merged-chr15-64312713-123
Merged-chr4-155129607-22	chr4	155129336	155129835	+	0.000	0.000	Merged-chr4-155129607-22
Merged-chr4-102675232-10	chr4	102675058	102675418	+	0.000	0.000	Merged-chr4-102675232-10
Merged-chr3-103968359-78	chr3	103968058	103968591	+	0.000	0.000	Merged-chr3-103968359-78
Merged-chr6-119285414-4	chr6	119285268	119285611	+	0.000	0.000	Merged-chr6-119285414-4
Merged-chr7-97081446-1	chr7	97081348	97081546	+	0.000	0.000	Merged-chr7-97081446-1
Merged-chr5-142961769-1	chr5	142961671	142961869	+	0.000	0.000	Merged-chr5-142961769-1
Merged-chr15-53343492-8	chr15	53343170	53343698	+	0.000	0.000	Merged-chr15-53343492-8
Merged-chr2-59617159-6	chr2	59616930	59617383	+	0.000	0.000	Merged-chr2-59617159-6
Merged-chr10-7826287-40	chr10	7825991	7826516	+	0.000	0.000	Merged-chr10-7826287-40
Merged-chr6-144930853-2	chr6	144930707	144931002	+	0.000	0.000	Merged-chr6-144930853-2
Merged-chr14-45100388-2	chr14	45100269	45100510	+	0.000	0.000	Merged-chr14-45100388-2
Merged-chr2-165922470-28	chr2	165922205	165922731	+	0.000	0.000	Merged-chr2-165922470-28
Merged-chr18-54973095-4	chr18	54972986	54973210	+	0.000	0.000	Merged-chr18-54973095-4
Merged-chr12-15930360-26	chr12	15930125	15930613	+	0.000	0.000	Merged-chr12-15930360-26
Merged-chr1-60983193-1	chr1	60983095	60983293	+	0.000	0.000	Merged-chr1-60983193-1
Merged-chr8-95678137-34	chr8	95677808	95678426	+	0.000	0.000	Merged-chr8-95678137-34
Merged-chr5-31095155-73	chr5	31094422	31095665	+	0.000	0.000	Merged-chr5-31095155-73
Merged-chr1-69655564-2	chr1	69655425	69655706	+	0.000	0.000	Merged-chr1-69655564-2
Merged-chr9-66705879-40	chr9	66705501	66706190	+	0.000	0.000	Merged-chr9-66705879-40
Merged-chr2-135847299-1	chr2	135847201	135847399	+	0.000	0.000	Merged-chr2-135847299-1
Merged-chr2-93469030-22	chr2	93468788	93469315	+	0.000	0.000	Merged-chr2-93469030-22
Merged-chr7-100159560-75	chr7	100159341	100159740	+	0.000	0.000	Merged-chr7-100159560-75
Merged-chr11-52261104-14	chr11	52260913	52261279	+	0.000	0.000	Merged-chr11-52261104-14
Merged-chr6-143180548-10	chr6	143180262	143180831	+	0.000	0.000	Merged-chr6-143180548-10
Merged-chr15-79950486-33	chr15	79950196	79950870	+	0.000	0.000	Merged-chr15-79950486-33
Merged-chr11-117949597-1	chr11	117949499	117949697	+	0.000	0.000	Merged-chr11-117949597-1
Merged-chr2-32775687-62	chr2	32775494	32775996	+	0.000	0.000	Merged-chr2-32775687-62
Merged-chr1-179669027-2	chr1	179668929	179669128	+	0.000	0.000	Merged-chr1-179669027-2
Merged-chr7-45830866-44	chr7	45830606	45831116	+	0.000	0.000	Merged-chr7-45830866-44
Merged-chr9-96670036-48	chr9	96669807	96670229	+	0.000	0.000	Merged-chr9-96670036-48
Merged-chr3-52104997-31	chr3	52104707	52105275	+	0.000	0.000	Merged-chr3-52104997-31
Merged-chr10-13925632-1	chr10	13925534	13925732	+	0.000	0.000	Merged-chr10-13925632-1
Merged-chr2-174613856-91	chr2	174613283	174614555	+	0.000	0.000	Merged-chr2-174613856-91
Merged-chr12-36534175-2	chr12	36534049	36534303	+	0.000	0.000	Merged-chr12-36534175-2
Merged-chr1-155159361-2	chr1	155159191	155159533	+	0.000	0.000	Merged-chr1-155159361-2
Merged-chr1-192730717-13	chr1	192730521	192731009	+	0.000	0.000	Merged-chr1-192730717-13
Merged-chr19-29067288-42	chr19	29067051	29067542	+	0.000	0.000	Merged-chr19-29067288-42
Merged-chr16-30722513-29	chr16	30722213	30722737	+	0.000	0.000	Merged-chr16-30722513-29
Merged-chr8-111576659-7	chr8	111576537	111576796	+	0.000	0.000	Merged-chr8-111576659-7
Merged-chr2-18916276-1	chr2	18916178	18916376	+	0.000	0.000	Merged-chr2-18916276-1
Merged-chr17-56357646-33	chr17	56357320	56357872	+	0.000	0.000	Merged-chr17-56357646-33
Merged-chr2-153002914-29	chr2	153002705	153003272	+	0.000	0.000	Merged-chr2-153002914-29
Merged-chr4-118331878-7	chr4	118331709	118332056	+	0.000	0.000	Merged-chr4-118331878-7
Merged-chr12-80071016-10	chr12	80070823	80071289	+	0.000	0.000	Merged-chr12-80071016-10
Merged-chr17-87091366-1	chr17	87091268	87091466	+	0.000	0.000	Merged-chr17-87091366-1
Merged-chr5-122719205-49	chr5	122718908	122719526	+	0.000	0.000	Merged-chr5-122719205-49
Merged-chr16-17939017-26	chr16	17938683	17939260	+	0.000	0.000	Merged-chr16-17939017-26
Merged-chr15-64209410-54	chr15	64209229	64209758	+	0.000	0.000	Merged-chr15-64209410-54
Merged-chr5-139075307-26	chr5	139075050	139075645	+	0.000	0.000	Merged-chr5-139075307-26
Merged-chr9-119321401-1	chr9	119321303	119321501	+	0.000	0.000	Merged-chr9-119321401-1
Merged-chr13-94285353-62	chr13	94285091	94285694	+	0.000	0.000	Merged-chr13-94285353-62
Merged-chr4-86885185-7	chr4	86885080	86885295	+	0.000	0.000	Merged-chr4-86885185-7
Merged-chr19-46518736-37	chr19	46518403	46519160	+	0.000	0.000	Merged-chr19-46518736-37
Merged-chr7-128611334-65	chr7	128611099	128611592	+	0.000	0.000	Merged-chr7-128611334-65
Merged-chr4-145322383-1	chr4	145322285	145322483	+	0.000	0.000	Merged-chr4-145322383-1
Merged-chr1-36274584-22	chr1	36274395	36274760	+	0.000	0.000	Merged-chr1-36274584-22
Merged-chr14-101478024-3	chr14	101477885	101478153	+	0.000	0.000	Merged-chr14-101478024-3
Merged-chr4-6990867-140	chr4	6990266	6991248	+	0.000	0.000	Merged-chr4-6990867-140
Merged-chr6-129256162-24	chr6	129255953	129256339	+	0.000	0.000	Merged-chr6-129256162-24
Merged-chr16-22661270-2	chr16	22661159	22661384	+	0.000	0.000	Merged-chr16-22661270-2
Merged-chr15-64307280-6	chr15	64307137	64307447	+	0.000	0.000	Merged-chr15-64307280-6
Merged-chr11-84067964-138	chr11	84066943	84068686	+	0.000	0.000	Merged-chr11-84067964-138
Merged-chr2-72035754-16	chr2	72035562	72035961	+	0.000	0.000	Merged-chr2-72035754-16
Merged-chr13-112438372-60	chr13	112438027	112438775	+	0.000	0.000	Merged-chr13-112438372-60
Merged-chr1-128705243-28	chr1	128705039	128705497	+	0.000	0.000	Merged-chr1-128705243-28
Merged-chr4-152152217-20	chr4	152152010	152152439	+	0.000	0.000	Merged-chr4-152152217-20
Merged-chr9-110895737-8	chr9	110895567	110896047	+	0.000	0.000	Merged-chr9-110895737-8
Merged-chr11-67017936-9	chr11	67017721	67018251	+	0.000	0.000	Merged-chr11-67017936-9
Merged-chr1-138252220-12	chr1	138252059	138252385	+	0.000	0.000	Merged-chr1-138252220-12
Merged-chr5-90618263-16	chr5	90617934	90618655	+	0.000	0.000	Merged-chr5-90618263-16
Merged-chr7-128393904-2	chr7	128393776	128394034	+	0.000	0.000	Merged-chr7-128393904-2
Merged-chr3-130976377-12	chr3	130976222	130976537	+	0.000	0.000	Merged-chr3-130976377-12
Merged-chrX-42511352-16	chrX	42511031	42511582	+	0.000	0.000	Merged-chrX-42511352-16
Merged-chr17-27656251-5	chr17	27656118	27656431	+	0.000	0.000	Merged-chr17-27656251-5
Merged-chr2-61489944-20	chr2	61489753	61490104	+	0.000	0.000	Merged-chr2-61489944-20
Merged-chr2-132021248-83	chr2	132020920	132021752	+	0.000	0.000	Merged-chr2-132021248-83
Merged-chr2-60125288-97	chr2	60124641	60125856	+	0.000	0.000	Merged-chr2-60125288-97
Merged-chr5-107287399-4	chr5	107287265	107287576	+	0.000	0.000	Merged-chr5-107287399-4
Merged-chr2-91078502-21	chr2	91078197	91078720	+	0.000	0.000	Merged-chr2-91078502-21
Merged-chr11-97999442-46	chr11	97999251	97999713	+	0.000	0.000	Merged-chr11-97999442-46
Merged-chr4-149856656-49	chr4	149856466	149856854	+	0.000	0.000	Merged-chr4-149856656-49
Merged-chr19-34879103-15	chr19	34878813	34879343	+	0.000	0.000	Merged-chr19-34879103-15
Merged-chr17-21500914-14	chr17	21500714	21501148	+	0.000	0.000	Merged-chr17-21500914-14
Merged-chr2-156975142-7	chr2	156975018	156975264	+	0.000	0.000	Merged-chr2-156975142-7
Merged-chr9-57943219-21	chr9	57942956	57943403	+	0.000	0.000	Merged-chr9-57943219-21
Merged-chr15-36453673-6	chr15	36453498	36453853	+	0.000	0.000	Merged-chr15-36453673-6
Merged-chr18-34856324-36	chr18	34856120	34856539	+	0.000	0.000	Merged-chr18-34856324-36
Merged-chr17-28193674-11	chr17	28193497	28193882	+	0.000	0.000	Merged-chr17-28193674-11
Merged-chr11-109560984-42	chr11	109560778	109561230	+	0.000	0.000	Merged-chr11-109560984-42
Merged-chr6-65818480-32	chr6	65818205	65818829	+	0.000	0.000	Merged-chr6-65818480-32
Merged-chr12-24572311-66	chr12	24571987	24572790	+	0.000	0.000	Merged-chr12-24572311-66
Merged-chr12-111678110-50	chr12	111677807	111678531	+	0.000	0.000	Merged-chr12-111678110-50
Merged-chr4-145302176-4	chr4	145302053	145302316	+	0.000	0.000	Merged-chr4-145302176-4
Merged-chr2-32834738-24	chr2	32834478	32834913	+	0.000	0.000	Merged-chr2-32834738-24
Merged-chr15-93487007-12	chr15	93486798	93487181	+	0.000	0.000	Merged-chr15-93487007-12
Merged-chr15-101180638-34	chr15	101180336	101180952	+	0.000	0.000	Merged-chr15-101180638-34
Merged-chr11-75877808-8	chr11	75877633	75877992	+	0.000	0.000	Merged-chr11-75877808-8
Merged-chr11-52281751-1	chr11	52281653	52281851	+	0.000	0.000	Merged-chr11-52281751-1
Merged-chr6-146306141-2	chr6	146306034	146306250	+	0.000	0.000	Merged-chr6-146306141-2
Merged-chr1-128765677-5	chr1	128765524	128765916	+	0.000	0.000	Merged-chr1-128765677-5
Merged-chr6-115774096-4	chr6	115773970	115774224	+	0.000	0.000	Merged-chr6-115774096-4
Merged-chr13-73467504-85	chr13	73467139	73468056	+	0.000	0.000	Merged-chr13-73467504-85
Merged-chr9-56160831-65	chr9	56160592	56161131	+	0.000	0.000	Merged-chr9-56160831-65
Merged-chr2-77169496-1	chr2	77169398	77169596	+	0.000	0.000	Merged-chr2-77169496-1
Merged-chr15-85036968-63	chr15	85036806	85037207	+	0.000	0.000	Merged-chr15-85036968-63
Merged-chr17-73067595-17	chr17	73067388	73067799	+	0.000	0.000	Merged-chr17-73067595-17
Merged-chr11-94385959-1	chr11	94385861	94386059	+	0.000	0.000	Merged-chr11-94385959-1
Merged-chr1-165634538-53	chr1	165634328	165634756	+	0.000	0.000	Merged-chr1-165634538-53
Merged-chr15-64235406-104	chr15	64234845	64236198	+	0.000	0.000	Merged-chr15-64235406-104
Merged-chr11-4843528-2	chr11	4843395	4843663	+	0.000	0.000	Merged-chr11-4843528-2
Merged-chr5-30921651-61	chr5	30921423	30921878	+	0.000	0.000	Merged-chr5-30921651-61
Merged-chr15-36261569-31	chr15	36261340	36261992	+	0.000	0.000	Merged-chr15-36261569-31
Merged-chr5-65866803-1	chr5	65866705	65866903	+	0.000	0.000	Merged-chr5-65866803-1
Merged-chr18-34887458-62	chr18	34887239	34887849	+	0.000	0.000	Merged-chr18-34887458-62
Merged-chr2-93471266-47	chr2	93470730	93471524	+	0.000	0.000	Merged-chr2-93471266-47
Merged-chr14-122181700-59	chr14	122181493	122181951	+	0.000	0.000	Merged-chr14-122181700-59
Merged-chr9-70208214-12	chr9	70208034	70208432	+	0.000	0.000	Merged-chr9-70208214-12
Merged-chr7-28375704-42	chr7	28375474	28376015	+	0.000	0.000	Merged-chr7-28375704-42
Merged-chr19-11414241-16	chr19	11414069	11414387	+	0.000	0.000	Merged-chr19-11414241-16
Merged-chr5-140847444-22	chr5	140847222	140847706	+	0.000	0.000	Merged-chr5-140847444-22
Merged-chr15-27726548-6	chr15	27726374	27726708	+	0.000	0.000	Merged-chr15-27726548-6
Merged-chr5-118083000-2	chr5	118082901	118083102	+	0.000	0.000	Merged-chr5-118083000-2
Merged-chr12-8500971-1	chr12	8500873	8501071	+	0.000	0.000	Merged-chr12-8500971-1
Merged-chr2-135797053-2	chr2	135796900	135797209	+	0.000	0.000	Merged-chr2-135797053-2
Merged-chr12-85655599-6	chr12	85655482	85655736	+	0.000	0.000	Merged-chr12-85655599-6
Merged-chr6-99239588-1	chr6	99239490	99239688	+	0.000	0.000	Merged-chr6-99239588-1
Merged-chr3-51648429-13	chr3	51648225	51648604	+	0.000	0.000	Merged-chr3-51648429-13
Merged-chr3-84477916-1	chr3	84477818	84478016	+	0.000	0.000	Merged-chr3-84477916-1
Merged-chr2-59629993-27	chr2	59629824	59630286	+	0.000	0.000	Merged-chr2-59629993-27
Merged-chr19-46501544-15	chr19	46501302	46501909	+	0.000	0.000	Merged-chr19-46501544-15
Merged-chr9-57421302-52	chr9	57421097	57421554	+	0.000	0.000	Merged-chr9-57421302-52
Merged-chr11-6569400-3	chr11	6569202	6569553	+	0.000	0.000	Merged-chr11-6569400-3
Merged-chr4-129625177-3	chr4	129625066	129625301	+	0.000	0.000	Merged-chr4-129625177-3
Merged-chr1-138288948-3	chr1	138288808	138289108	+	0.000	0.000	Merged-chr1-138288948-3
Merged-chr10-78487870-30	chr10	78487671	78488084	+	0.000	0.000	Merged-chr10-78487870-30
Merged-chr19-57343616-1	chr19	57343518	57343716	+	0.000	0.000	Merged-chr19-57343616-1
Merged-chr12-52729820-57	chr12	52729334	52730664	+	0.000	0.000	Merged-chr12-52729820-57
Merged-chr13-43864660-51	chr13	43864444	43864873	+	0.000	0.000	Merged-chr13-43864660-51
Merged-chr12-82215113-4	chr12	82214988	82215238	+	0.000	0.000	Merged-chr12-82215113-4
Merged-chr3-95739473-23	chr3	95739236	95739654	+	0.000	0.000	Merged-chr3-95739473-23
Merged-chr1-92015551-10	chr1	92015340	92015776	+	0.000	0.000	Merged-chr1-92015551-10
Merged-chr15-99345266-10	chr15	99345020	99345420	+	0.000	0.000	Merged-chr15-99345266-10
Merged-chr12-103445253-6	chr12	103445102	103445423	+	0.000	0.000	Merged-chr12-103445253-6
Merged-chr8-48110550-1	chr8	48110452	48110650	+	0.000	0.000	Merged-chr8-48110550-1
Merged-chr17-47156481-21	chr17	47156077	47156944	+	0.000	0.000	Merged-chr17-47156481-21
Merged-chr6-99275701-16	chr6	99275516	99275878	+	0.000	0.000	Merged-chr6-99275701-16
Merged-chr12-55482978-27	chr12	55482727	55483189	+	0.000	0.000	Merged-chr12-55482978-27
Merged-chr5-65902900-8	chr5	65902596	65903147	+	0.000	0.000	Merged-chr5-65902900-8
Merged-chr6-48444392-70	chr6	48443836	48445009	+	0.000	0.000	Merged-chr6-48444392-70
Merged-chr1-34187719-7	chr1	34187582	34187866	+	0.000	0.000	Merged-chr1-34187719-7
Merged-chr6-146439604-15	chr6	146439316	146439849	+	0.000	0.000	Merged-chr6-146439604-15
Merged-chr7-104507900-57	chr7	104507664	104508168	+	0.000	0.000	Merged-chr7-104507900-57
Merged-chr10-99229215-14	chr10	99228970	99229372	+	0.000	0.000	Merged-chr10-99229215-14
Merged-chr1-138323164-21	chr1	138322896	138323436	+	0.000	0.000	Merged-chr1-138323164-21
Merged-chr7-83439094-1	chr7	83438996	83439194	+	0.000	0.000	Merged-chr7-83439094-1
Merged-chr7-97079180-3	chr7	97079034	97079372	+	0.000	0.000	Merged-chr7-97079180-3
Merged-chr6-134343073-39	chr6	134342814	134343506	+	0.000	0.000	Merged-chr6-134343073-39
Merged-chr2-172405200-19	chr2	172405047	172405398	+	0.000	0.000	Merged-chr2-172405200-19
Merged-chr19-5406160-3	chr19	5406012	5406297	+	0.000	0.000	Merged-chr19-5406160-3
Merged-chr16-22657033-32	chr16	22656660	22657386	+	0.000	0.000	Merged-chr16-22657033-32
Merged-chr11-5296760-21	chr11	5296509	5297112	+	0.000	0.000	Merged-chr11-5296760-21
Merged-chr5-103439387-46	chr5	103439212	103439633	+	0.000	0.000	Merged-chr5-103439387-46
Merged-chr19-5815160-4	chr19	5815023	5815313	+	0.000	0.000	Merged-chr19-5815160-4
Merged-chr10-77978614-55	chr10	77978394	77978783	+	0.000	0.000	Merged-chr10-77978614-55
Merged-chr11-20565128-32	chr11	20564901	20565409	+	0.000	0.000	Merged-chr11-20565128-32
Merged-chr17-6016614-20	chr17	6016430	6016773	+	0.000	0.000	Merged-chr17-6016614-20
Merged-chr4-150281690-77	chr4	150281315	150282368	+	0.000	0.000	Merged-chr4-150281690-77
Merged-chr2-117421672-7	chr2	117421457	117421864	+	0.000	0.000	Merged-chr2-117421672-7
Merged-chr1-128831308-1	chr1	128831210	128831408	+	0.000	0.000	Merged-chr1-128831308-1
Merged-chr3-40951429-9	chr3	40951073	40951671	+	0.000	0.000	Merged-chr3-40951429-9
