#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_WT_Th1.up.bed
Merged-chr16-76372284-4	chr16	76372145	76372431	+	0.000	0.000	Merged-chr16-76372284-4
Merged-chr13-36199508-6	chr13	36199342	36199650	+	0.000	0.000	Merged-chr13-36199508-6
Merged-chr10-59916836-10	chr10	59916629	59917039	+	0.000	0.000	Merged-chr10-59916836-10
Merged-chr11-21690668-23	chr11	21690289	21690902	+	0.000	0.000	Merged-chr11-21690668-23
Merged-chr10-39436924-3	chr10	39436798	39437056	+	0.000	0.000	Merged-chr10-39436924-3
Merged-chr18-55681578-17	chr18	55681282	55681882	+	0.000	0.000	Merged-chr18-55681578-17
Merged-chr16-18425614-6	chr16	18425360	18425861	+	0.000	0.000	Merged-chr16-18425614-6
Merged-chr6-144365387-16	chr6	144365128	144365639	+	0.000	0.000	Merged-chr6-144365387-16
Merged-chr3-8964131-34	chr3	8963905	8964408	+	0.000	0.000	Merged-chr3-8964131-34
Merged-chr4-150583897-35	chr4	150583666	150584147	+	0.000	0.000	Merged-chr4-150583897-35
Merged-chr8-109706133-4	chr8	109706035	109706233	+	0.000	0.000	Merged-chr8-109706133-4
Merged-chr10-4356813-20	chr10	4356574	4357139	+	0.000	0.000	Merged-chr10-4356813-20
Merged-chr10-14052449-13	chr10	14052299	14052598	+	0.000	0.000	Merged-chr10-14052449-13
Merged-chr13-34050658-1	chr13	34050560	34050758	+	0.000	0.000	Merged-chr13-34050658-1
Merged-chr3-106483877-61	chr3	106483602	106484196	+	0.000	0.000	Merged-chr3-106483877-61
Merged-chr5-103367276-46	chr5	103366996	103367515	+	0.000	0.000	Merged-chr5-103367276-46
Merged-chr4-136070179-24	chr4	136069941	136070350	+	0.000	0.000	Merged-chr4-136070179-24
Merged-chr6-145267725-9	chr6	145267415	145267988	+	0.000	0.000	Merged-chr6-145267725-9
Merged-chr10-67535492-3	chr10	67535304	67535718	+	0.000	0.000	Merged-chr10-67535492-3
Merged-chr10-94944302-171	chr10	94943772	94945160	+	0.000	0.000	Merged-chr10-94944302-171
Merged-chr3-121442451-4	chr3	121442321	121442568	+	0.000	0.000	Merged-chr3-121442451-4
Merged-chr8-4322676-5	chr8	4322550	4322807	+	0.000	0.000	Merged-chr8-4322676-5
Merged-chr9-67845864-36	chr9	67845555	67846096	+	0.000	0.000	Merged-chr9-67845864-36
Merged-chr10-71363743-26	chr10	71363507	71364132	+	0.000	0.000	Merged-chr10-71363743-26
Merged-chr17-35353468-33	chr17	35353156	35353820	+	0.000	0.000	Merged-chr17-35353468-33
Merged-chr1-179664230-6	chr1	179663992	179664455	+	0.000	0.000	Merged-chr1-179664230-6
Merged-chr14-11162101-49	chr14	11161865	11162394	+	0.000	0.000	Merged-chr14-11162101-49
Merged-chr17-65720018-1	chr17	65719920	65720118	+	0.000	0.000	Merged-chr17-65720018-1
Merged-chr6-129237713-146	chr6	129236733	129238393	+	0.000	0.000	Merged-chr6-129237713-146
Merged-chr18-54061989-12	chr18	54061766	54062186	+	0.000	0.000	Merged-chr18-54061989-12
Merged-chr5-35894186-3	chr5	35894054	35894334	+	0.000	0.000	Merged-chr5-35894186-3
Merged-chr12-14086767-28	chr12	14086539	14086929	+	0.000	0.000	Merged-chr12-14086767-28
Merged-chr1-192609679-2	chr1	192609578	192609782	+	0.000	0.000	Merged-chr1-192609679-2
Merged-chr17-74808088-1	chr17	74807990	74808188	+	0.000	0.000	Merged-chr17-74808088-1
Merged-chr7-73576506-24	chr7	73576257	73576943	+	0.000	0.000	Merged-chr7-73576506-24
Merged-chr3-37128506-19	chr3	37128275	37128698	+	0.000	0.000	Merged-chr3-37128506-19
Merged-chr7-45522051-48	chr7	45521779	45522299	+	0.000	0.000	Merged-chr7-45522051-48
Merged-chr2-134643914-72	chr2	134643546	134644183	+	0.000	0.000	Merged-chr2-134643914-72
Merged-chr6-91473487-82	chr6	91473098	91473889	+	0.000	0.000	Merged-chr6-91473487-82
Merged-chr6-37037443-39	chr6	37037205	37037841	+	0.000	0.000	Merged-chr6-37037443-39
Merged-chr11-109375589-56	chr11	109375330	109375973	+	0.000	0.000	Merged-chr11-109375589-56
Merged-chr5-122295541-1	chr5	122295443	122295641	+	0.000	0.000	Merged-chr5-122295541-1
Merged-chr8-9977282-6	chr8	9977158	9977396	+	0.000	0.000	Merged-chr8-9977282-6
Merged-chr9-95113538-34	chr9	95113322	95113827	+	0.000	0.000	Merged-chr9-95113538-34
Merged-chr10-17827922-26	chr10	17827685	17828201	+	0.000	0.000	Merged-chr10-17827922-26
Merged-chr1-52952796-56	chr1	52952183	52953099	+	0.000	0.000	Merged-chr1-52952796-56
Merged-chr1-131060576-40	chr1	131060228	131061076	+	0.000	0.000	Merged-chr1-131060576-40
Merged-chr6-99013612-28	chr6	99013378	99013814	+	0.000	0.000	Merged-chr6-99013612-28
Merged-chr17-8203608-6	chr17	8203367	8203834	+	0.000	0.000	Merged-chr17-8203608-6
Merged-chr11-3151424-21	chr11	3151204	3151578	+	0.000	0.000	Merged-chr11-3151424-21
Merged-chr1-180268774-35	chr1	180268270	180269065	+	0.000	0.000	Merged-chr1-180268774-35
Merged-chr10-30656526-1	chr10	30656428	30656626	+	0.000	0.000	Merged-chr10-30656526-1
Merged-chr16-24391314-24	chr16	24391117	24391502	+	0.000	0.000	Merged-chr16-24391314-24
Merged-chr10-14057243-22	chr10	14057097	14057436	+	0.000	0.000	Merged-chr10-14057243-22
Merged-chr14-21853770-48	chr14	21853538	21853962	+	0.000	0.000	Merged-chr14-21853770-48
Merged-chr6-99050691-51	chr6	99050493	99050960	+	0.000	0.000	Merged-chr6-99050691-51
Merged-chr2-12924162-70	chr2	12923829	12924406	+	0.000	0.000	Merged-chr2-12924162-70
Merged-chr11-52267452-1	chr11	52267354	52267552	+	0.000	0.000	Merged-chr11-52267452-1
Merged-chr4-6941109-33	chr4	6940875	6941363	+	0.000	0.000	Merged-chr4-6941109-33
Merged-chr2-148684704-1	chr2	148684606	148684804	+	0.000	0.000	Merged-chr2-148684704-1
Merged-chr2-25574901-63	chr2	25574646	25575172	+	0.000	0.000	Merged-chr2-25574901-63
Merged-chr8-126684157-1	chr8	126684059	126684257	+	0.000	0.000	Merged-chr8-126684157-1
Merged-chr15-36337000-24	chr15	36336678	36337277	+	0.000	0.000	Merged-chr15-36337000-24
Merged-chr2-169634826-15	chr2	169634552	169635057	+	0.000	0.000	Merged-chr2-169634826-15
Merged-chr5-97128606-20	chr5	97128423	97128839	+	0.000	0.000	Merged-chr5-97128606-20
Merged-chr6-34346731-18	chr6	34346509	34346972	+	0.000	0.000	Merged-chr6-34346731-18
Merged-chr2-62408986-36	chr2	62408666	62409296	+	0.000	0.000	Merged-chr2-62408986-36
Merged-chr16-18460092-61	chr16	18459873	18460339	+	0.000	0.000	Merged-chr16-18460092-61
Merged-chr6-34495216-31	chr6	34494928	34495424	+	0.000	0.000	Merged-chr6-34495216-31
Merged-chr5-138657986-28	chr5	138657732	138658221	+	0.000	0.000	Merged-chr5-138657986-28
Merged-chr16-30789019-2	chr16	30788896	30789145	+	0.000	0.000	Merged-chr16-30789019-2
Merged-chr1-119492306-30	chr1	119492096	119492658	+	0.000	0.000	Merged-chr1-119492306-30
Merged-chr11-3128962-6	chr11	3128848	3129087	+	0.000	0.000	Merged-chr11-3128962-6
Merged-chr4-129818786-3	chr4	129818590	129818942	+	0.000	0.000	Merged-chr4-129818786-3
Merged-chr18-15204521-7	chr18	15204241	15204713	+	0.000	0.000	Merged-chr18-15204521-7
Merged-chr1-181015002-8	chr1	181014777	181015165	+	0.000	0.000	Merged-chr1-181015002-8
Merged-chr17-28736582-18	chr17	28736192	28736837	+	0.000	0.000	Merged-chr17-28736582-18
Merged-chr3-129553855-1	chr3	129553757	129553955	+	0.000	0.000	Merged-chr3-129553855-1
Merged-chr14-76503379-17	chr14	76503185	76503601	+	0.000	0.000	Merged-chr14-76503379-17
Merged-chr2-71879091-2	chr2	71878973	71879212	+	0.000	0.000	Merged-chr2-71879091-2
Merged-chr12-103443072-1	chr12	103442974	103443172	+	0.000	0.000	Merged-chr12-103443072-1
Merged-chr1-87988595-7	chr1	87988390	87988808	+	0.000	0.000	Merged-chr1-87988595-7
Merged-chr10-77366604-1	chr10	77366506	77366704	+	0.000	0.000	Merged-chr10-77366604-1
Merged-chr16-96061094-16	chr16	96060775	96061350	+	0.000	0.000	Merged-chr16-96061094-16
Merged-chr10-12821526-15	chr10	12821313	12821748	+	0.000	0.000	Merged-chr10-12821526-15
Merged-chr8-90936963-24	chr8	90936804	90937159	+	0.000	0.000	Merged-chr8-90936963-24
Merged-chr1-192725924-1	chr1	192725826	192726024	+	0.000	0.000	Merged-chr1-192725924-1
Merged-chr15-100119488-4	chr15	100119343	100119626	+	0.000	0.000	Merged-chr15-100119488-4
Merged-chr10-130342103-20	chr10	130341866	130342278	+	0.000	0.000	Merged-chr10-130342103-20
Merged-chr13-108498755-24	chr13	108498338	108499257	+	0.000	0.000	Merged-chr13-108498755-24
Merged-chr4-32302786-3	chr4	32302680	32302892	+	0.000	0.000	Merged-chr4-32302786-3
Merged-chr1-106707367-8	chr1	106707224	106707498	+	0.000	0.000	Merged-chr1-106707367-8
Merged-chr5-147448119-2	chr5	147447934	147448307	+	0.000	0.000	Merged-chr5-147448119-2
Merged-chr13-95063599-48	chr13	95063299	95063852	+	0.000	0.000	Merged-chr13-95063599-48
Merged-chr4-34550997-127	chr4	34550591	34551287	+	0.000	0.000	Merged-chr4-34550997-127
Merged-chr9-118669839-33	chr9	118669522	118670129	+	0.000	0.000	Merged-chr9-118669839-33
Merged-chr12-103404163-2	chr12	103404048	103404280	+	0.000	0.000	Merged-chr12-103404163-2
Merged-chr9-84343833-23	chr9	84343465	84344024	+	0.000	0.000	Merged-chr9-84343833-23
Merged-chr11-32010331-34	chr11	32009904	32010823	+	0.000	0.000	Merged-chr11-32010331-34
Merged-chr1-52419583-29	chr1	52419398	52419804	+	0.000	0.000	Merged-chr1-52419583-29
Merged-chr13-117216189-53	chr13	117215936	117216433	+	0.000	0.000	Merged-chr13-117216189-53
Merged-chr5-105654813-27	chr5	105654631	105655061	+	0.000	0.000	Merged-chr5-105654813-27
Merged-chr5-105614205-11	chr5	105614069	105614421	+	0.000	0.000	Merged-chr5-105614205-11
Merged-chr2-34938971-69	chr2	34938379	34939271	+	0.000	0.000	Merged-chr2-34938971-69
Merged-chr17-30197012-7	chr17	30196715	30197198	+	0.000	0.000	Merged-chr17-30197012-7
Merged-chr2-59332590-12	chr2	59332366	59332847	+	0.000	0.000	Merged-chr2-59332590-12
Merged-chr11-99168314-5	chr11	99168139	99168500	+	0.000	0.000	Merged-chr11-99168314-5
Merged-chr8-109706574-10	chr8	109706447	109706721	+	0.000	0.000	Merged-chr8-109706574-10
Merged-chr15-9600289-13	chr15	9600114	9600507	+	0.000	0.000	Merged-chr15-9600289-13
Merged-chr7-132358111-1	chr7	132358013	132358211	+	0.000	0.000	Merged-chr7-132358111-1
Merged-chr8-125727602-12	chr8	125727399	125727953	+	0.000	0.000	Merged-chr8-125727602-12
Merged-chr5-75640762-12	chr5	75640543	75641017	+	0.000	0.000	Merged-chr5-75640762-12
Merged-chr18-41888397-77	chr18	41887950	41888868	+	0.000	0.000	Merged-chr18-41888397-77
Merged-chr11-106750878-127	chr11	106750215	106751733	+	0.000	0.000	Merged-chr11-106750878-127
Merged-chr2-135862549-1	chr2	135862451	135862649	+	0.000	0.000	Merged-chr2-135862549-1
Merged-chr6-134282243-30	chr6	134281963	134282470	+	0.000	0.000	Merged-chr6-134282243-30
Merged-chr8-91313435-62	chr8	91313245	91313646	+	0.000	0.000	Merged-chr8-91313435-62
Merged-chr1-127345077-51	chr1	127344880	127345346	+	0.000	0.000	Merged-chr1-127345077-51
Merged-chr14-70062050-18	chr14	70061890	70062323	+	0.000	0.000	Merged-chr14-70062050-18
Merged-chr1-155558323-75	chr1	155558019	155558547	+	0.000	0.000	Merged-chr1-155558323-75
Merged-chr17-7892904-34	chr17	7892722	7893098	+	0.000	0.000	Merged-chr17-7892904-34
Merged-chr13-117242416-107	chr13	117241857	117242719	+	0.000	0.000	Merged-chr13-117242416-107
Merged-chr1-135808114-1	chr1	135808016	135808214	+	0.000	0.000	Merged-chr1-135808114-1
Merged-chr1-61101917-11	chr1	61101644	61102171	+	0.000	0.000	Merged-chr1-61101917-11
Merged-chr13-109822486-79	chr13	109822079	109823027	+	0.000	0.000	Merged-chr13-109822486-79
Merged-chr5-97055881-18	chr5	97055660	97056089	+	0.000	0.000	Merged-chr5-97055881-18
Merged-chrX-75729990-4	chrX	75729791	75730207	+	0.000	0.000	Merged-chrX-75729990-4
Merged-chr12-53032976-31	chr12	53032795	53033198	+	0.000	0.000	Merged-chr12-53032976-31
Merged-chr8-61475644-1	chr8	61475546	61475744	+	0.000	0.000	Merged-chr8-61475644-1
Merged-chr12-75733577-12	chr12	75733320	75733998	+	0.000	0.000	Merged-chr12-75733577-12
Merged-chr17-8244871-10	chr17	8244669	8245072	+	0.000	0.000	Merged-chr17-8244871-10
Merged-chr12-36423339-1	chr12	36423241	36423439	+	0.000	0.000	Merged-chr12-36423339-1
Merged-chr11-3298569-4	chr11	3298428	3298684	+	0.000	0.000	Merged-chr11-3298569-4
Merged-chr16-43980406-2	chr16	43980275	43980540	+	0.000	0.000	Merged-chr16-43980406-2
Merged-chr16-24172185-8	chr16	24172026	24172394	+	0.000	0.000	Merged-chr16-24172185-8
Merged-chr14-8643296-4	chr14	8643062	8643520	+	0.000	0.000	Merged-chr14-8643296-4
Merged-chr16-24467843-15	chr16	24467665	24468026	+	0.000	0.000	Merged-chr16-24467843-15
Merged-chr7-79987960-1	chr7	79987862	79988060	+	0.000	0.000	Merged-chr7-79987960-1
Merged-chr2-103625716-22	chr2	103625353	103626140	+	0.000	0.000	Merged-chr2-103625716-22
Merged-chr11-116413777-2	chr11	116413677	116413879	+	0.000	0.000	Merged-chr11-116413777-2
Merged-chr11-44519634-23	chr11	44519444	44519778	+	0.000	0.000	Merged-chr11-44519634-23
Merged-chr12-77085387-48	chr12	77085043	77085627	+	0.000	0.000	Merged-chr12-77085387-48
Merged-chr5-105776620-9	chr5	105776436	105776840	+	0.000	0.000	Merged-chr5-105776620-9
Merged-chr11-32489418-40	chr11	32489202	32489649	+	0.000	0.000	Merged-chr11-32489418-40
Merged-chr5-110780503-76	chr5	110780112	110780859	+	0.000	0.000	Merged-chr5-110780503-76
Merged-chr5-90492733-42	chr5	90492494	90492924	+	0.000	0.000	Merged-chr5-90492733-42
Merged-chr13-51849013-24	chr13	51848788	51849243	+	0.000	0.000	Merged-chr13-51849013-24
Merged-chr11-3176549-79	chr11	3176214	3176986	+	0.000	0.000	Merged-chr11-3176549-79
Merged-chr15-12668076-24	chr15	12667695	12668312	+	0.000	0.000	Merged-chr15-12668076-24
Merged-chr16-24641606-21	chr16	24641428	24641811	+	0.000	0.000	Merged-chr16-24641606-21
Merged-chr5-114315247-34	chr5	114315033	114315463	+	0.000	0.000	Merged-chr5-114315247-34
Merged-chr4-63901923-4	chr4	63901756	63902136	+	0.000	0.000	Merged-chr4-63901923-4
Merged-chr1-23959266-33	chr1	23958926	23959544	+	0.000	0.000	Merged-chr1-23959266-33
Merged-chr1-180926479-29	chr1	180926225	180926778	+	0.000	0.000	Merged-chr1-180926479-29
Merged-chr1-69467214-1	chr1	69467116	69467314	+	0.000	0.000	Merged-chr1-69467214-1
Merged-chr2-156840151-65	chr2	156839807	156840653	+	0.000	0.000	Merged-chr2-156840151-65
Merged-chr2-77269992-2	chr2	77269894	77270092	+	0.000	0.000	Merged-chr2-77269992-2
Merged-chr17-5061851-9	chr17	5061640	5062050	+	0.000	0.000	Merged-chr17-5061851-9
Merged-chr16-24861472-7	chr16	24861249	24861632	+	0.000	0.000	Merged-chr16-24861472-7
Merged-chr1-36296864-54	chr1	36296617	36297134	+	0.000	0.000	Merged-chr1-36296864-54
Merged-chr17-33817699-57	chr17	33817446	33817965	+	0.000	0.000	Merged-chr17-33817699-57
Merged-chr6-143175493-17	chr6	143175252	143175698	+	0.000	0.000	Merged-chr6-143175493-17
Merged-chr1-191305828-16	chr1	191305644	191306104	+	0.000	0.000	Merged-chr1-191305828-16
Merged-chr3-52103796-10	chr3	52103535	52104065	+	0.000	0.000	Merged-chr3-52103796-10
Merged-chr7-83610125-16	chr7	83609954	83610301	+	0.000	0.000	Merged-chr7-83610125-16
Merged-chr6-73255048-51	chr6	73254747	73255480	+	0.000	0.000	Merged-chr6-73255048-51
Merged-chr14-14065096-4	chr14	14064978	14065208	+	0.000	0.000	Merged-chr14-14065096-4
Merged-chr2-6353933-1	chr2	6353835	6354033	+	0.000	0.000	Merged-chr2-6353933-1
Merged-chr5-136550897-14	chr5	136550584	136551107	+	0.000	0.000	Merged-chr5-136550897-14
Merged-chr14-101504867-40	chr14	101504619	101505073	+	0.000	0.000	Merged-chr14-101504867-40
Merged-chr15-6555772-24	chr15	6555611	6555941	+	0.000	0.000	Merged-chr15-6555772-24
Merged-chr9-77756369-28	chr9	77755937	77756610	+	0.000	0.000	Merged-chr9-77756369-28
Merged-chr3-88950483-146	chr3	88949919	88950770	+	0.000	0.000	Merged-chr3-88950483-146
Merged-chr4-32401611-9	chr4	32401481	32401763	+	0.000	0.000	Merged-chr4-32401611-9
Merged-chr19-16778618-43	chr19	16778350	16778998	+	0.000	0.000	Merged-chr19-16778618-43
Merged-chr2-135963357-4	chr2	135963100	135963579	+	0.000	0.000	Merged-chr2-135963357-4
Merged-chr15-76660535-2	chr15	76660437	76660635	+	0.000	0.000	Merged-chr15-76660535-2
Merged-chr15-85828905-13	chr15	85828608	85829096	+	0.000	0.000	Merged-chr15-85828905-13
Merged-chrX-75587867-43	chrX	75587574	75588181	+	0.000	0.000	Merged-chrX-75587867-43
Merged-chr1-94036735-1	chr1	94036637	94036835	+	0.000	0.000	Merged-chr1-94036735-1
Merged-chr15-102245634-1	chr15	102245536	102245734	+	0.000	0.000	Merged-chr15-102245634-1
Merged-chr18-55454069-39	chr18	55453754	55454565	+	0.000	0.000	Merged-chr18-55454069-39
Merged-chr2-161342936-1	chr2	161342838	161343036	+	0.000	0.000	Merged-chr2-161342936-1
Merged-chr1-192763108-53	chr1	192762908	192763368	+	0.000	0.000	Merged-chr1-192763108-53
Merged-chr9-94653408-7	chr9	94653276	94653533	+	0.000	0.000	Merged-chr9-94653408-7
Merged-chr19-6071381-1	chr19	6071283	6071481	+	0.000	0.000	Merged-chr19-6071381-1
Merged-chr11-106171008-5	chr11	106170833	106171191	+	0.000	0.000	Merged-chr11-106171008-5
Merged-chr1-190900039-25	chr1	190899782	190900409	+	0.000	0.000	Merged-chr1-190900039-25
Merged-chr17-83379975-2	chr17	83379849	83380104	+	0.000	0.000	Merged-chr17-83379975-2
Merged-chr1-60236445-12	chr1	60236262	60236633	+	0.000	0.000	Merged-chr1-60236445-12
Merged-chr7-49335315-27	chr7	49335156	49335533	+	0.000	0.000	Merged-chr7-49335315-27
Merged-chr7-24368402-1	chr7	24368304	24368502	+	0.000	0.000	Merged-chr7-24368402-1
Merged-chr13-85507689-92	chr13	85507407	85508073	+	0.000	0.000	Merged-chr13-85507689-92
Merged-chr16-24158437-1	chr16	24158339	24158537	+	0.000	0.000	Merged-chr16-24158437-1
Merged-chr16-57422160-30	chr16	57421833	57422348	+	0.000	0.000	Merged-chr16-57422160-30
Merged-chr13-44808407-14	chr13	44808244	44808595	+	0.000	0.000	Merged-chr13-44808407-14
Merged-chr11-79398610-8	chr11	79398457	79398751	+	0.000	0.000	Merged-chr11-79398610-8
Merged-chr5-65217685-53	chr5	65217357	65217918	+	0.000	0.000	Merged-chr5-65217685-53
Merged-chr2-103656122-30	chr2	103655866	103656306	+	0.000	0.000	Merged-chr2-103656122-30
Merged-chr8-70160118-32	chr8	70159813	70160341	+	0.000	0.000	Merged-chr8-70160118-32
Merged-chr7-67953335-13	chr7	67953012	67953702	+	0.000	0.000	Merged-chr7-67953335-13
Merged-chr7-68206033-25	chr7	68205768	68206235	+	0.000	0.000	Merged-chr7-68206033-25
Merged-chr11-89989101-31	chr11	89988868	89989344	+	0.000	0.000	Merged-chr11-89989101-31
Merged-chr16-45201008-1	chr16	45200910	45201108	+	0.000	0.000	Merged-chr16-45201008-1
Merged-chr9-89900406-12	chr9	89900240	89900658	+	0.000	0.000	Merged-chr9-89900406-12
Merged-chr3-10350662-1	chr3	10350564	10350762	+	0.000	0.000	Merged-chr3-10350662-1
Merged-chr11-5110912-1	chr11	5110814	5111012	+	0.000	0.000	Merged-chr11-5110912-1
Merged-chr10-13060225-45	chr10	13060063	13060409	+	0.000	0.000	Merged-chr10-13060225-45
Merged-chr8-88177484-22	chr8	88177292	88177645	+	0.000	0.000	Merged-chr8-88177484-22
Merged-chr6-134366827-100	chr6	134366232	134367444	+	0.000	0.000	Merged-chr6-134366827-100
Merged-chr3-37161165-34	chr3	37160960	37161409	+	0.000	0.000	Merged-chr3-37161165-34
Merged-chr11-32013500-11	chr11	32013116	32013881	+	0.000	0.000	Merged-chr11-32013500-11
Merged-chr4-6972248-1	chr4	6972150	6972348	+	0.000	0.000	Merged-chr4-6972248-1
Merged-chr3-37174845-28	chr3	37174481	37175110	+	0.000	0.000	Merged-chr3-37174845-28
Merged-chr6-147595140-1	chr6	147595042	147595240	+	0.000	0.000	Merged-chr6-147595140-1
Merged-chr7-99182125-1	chr7	99182027	99182225	+	0.000	0.000	Merged-chr7-99182125-1
Merged-chr2-142858432-1	chr2	142858334	142858532	+	0.000	0.000	Merged-chr2-142858432-1
Merged-chr5-105700734-6	chr5	105700598	105700894	+	0.000	0.000	Merged-chr5-105700734-6
Merged-chr13-49188113-1	chr13	49188015	49188213	+	0.000	0.000	Merged-chr13-49188113-1
Merged-chr7-73479778-28	chr7	73479485	73480065	+	0.000	0.000	Merged-chr7-73479778-28
Merged-chr2-3333111-8	chr2	3332999	3333219	+	0.000	0.000	Merged-chr2-3333111-8
Merged-chr11-103774005-26	chr11	103773711	103774299	+	0.000	0.000	Merged-chr11-103774005-26
Merged-chr15-9572052-14	chr15	9571853	9572222	+	0.000	0.000	Merged-chr15-9572052-14
Merged-chr13-46736613-2	chr13	46736515	46736713	+	0.000	0.000	Merged-chr13-46736613-2
Merged-chr4-16112668-24	chr4	16112466	16112944	+	0.000	0.000	Merged-chr4-16112668-24
Merged-chr12-117554758-34	chr12	117554281	117555050	+	0.000	0.000	Merged-chr12-117554758-34
Merged-chr8-40635431-3	chr8	40635316	40635540	+	0.000	0.000	Merged-chr8-40635431-3
Merged-chr17-47189896-43	chr17	47189608	47190169	+	0.000	0.000	Merged-chr17-47189896-43
Merged-chr1-181234623-15	chr1	181234341	181234794	+	0.000	0.000	Merged-chr1-181234623-15
Merged-chr6-99095913-165	chr6	99095341	99096613	+	0.000	0.000	Merged-chr6-99095913-165
Merged-chr15-28081319-36	chr15	28081057	28081533	+	0.000	0.000	Merged-chr15-28081319-36
Merged-chr19-57358561-4	chr19	57358443	57358683	+	0.000	0.000	Merged-chr19-57358561-4
Merged-chr10-67182839-5	chr10	67182728	67182954	+	0.000	0.000	Merged-chr10-67182839-5
Merged-chr13-112318352-37	chr13	112318011	112318580	+	0.000	0.000	Merged-chr13-112318352-37
Merged-chr10-18197362-51	chr10	18197207	18197547	+	0.000	0.000	Merged-chr10-18197362-51
Merged-chr1-180987901-35	chr1	180987695	180988123	+	0.000	0.000	Merged-chr1-180987901-35
Merged-chr16-62832624-53	chr16	62832371	62833054	+	0.000	0.000	Merged-chr16-62832624-53
Merged-chr15-25592131-7	chr15	25591992	25592288	+	0.000	0.000	Merged-chr15-25592131-7
Merged-chr8-70608498-6	chr8	70608226	70608719	+	0.000	0.000	Merged-chr8-70608498-6
Merged-chr2-68434802-41	chr2	68434572	68435034	+	0.000	0.000	Merged-chr2-68434802-41
Merged-chr1-93401739-47	chr1	93401329	93402036	+	0.000	0.000	Merged-chr1-93401739-47
Merged-chr9-14090877-1	chr9	14090779	14090977	+	0.000	0.000	Merged-chr9-14090877-1
Merged-chr10-121256642-40	chr10	121256305	121256955	+	0.000	0.000	Merged-chr10-121256642-40
Merged-chr2-31572734-38	chr2	31572293	31573045	+	0.000	0.000	Merged-chr2-31572734-38
Merged-chr14-10445443-9	chr14	10445290	10445617	+	0.000	0.000	Merged-chr14-10445443-9
Merged-chr1-75239971-2	chr1	75239840	75240105	+	0.000	0.000	Merged-chr1-75239971-2
Merged-chr2-19666038-18	chr2	19665842	19666252	+	0.000	0.000	Merged-chr2-19666038-18
Merged-chr1-21961703-2	chr1	21961605	21961803	+	0.000	0.000	Merged-chr1-21961703-2
Merged-chr7-73572750-41	chr7	73572527	73572990	+	0.000	0.000	Merged-chr7-73572750-41
Merged-chr16-30599765-51	chr16	30599532	30600263	+	0.000	0.000	Merged-chr16-30599765-51
Merged-chr1-23917708-15	chr1	23917325	23917958	+	0.000	0.000	Merged-chr1-23917708-15
Merged-chr3-122969244-1	chr3	122969146	122969344	+	0.000	0.000	Merged-chr3-122969244-1
Merged-chr6-134883955-22	chr6	134883746	134884217	+	0.000	0.000	Merged-chr6-134883955-22
Merged-chr15-41830921-42	chr15	41830701	41831102	+	0.000	0.000	Merged-chr15-41830921-42
Merged-chr12-82231860-47	chr12	82231052	82232683	+	0.000	0.000	Merged-chr12-82231860-47
Merged-chr9-34870872-1	chr9	34870774	34870972	+	0.000	0.000	Merged-chr9-34870872-1
Merged-chr13-90981461-11	chr13	90981294	90981642	+	0.000	0.000	Merged-chr13-90981461-11
Merged-chr12-113257477-1	chr12	113257379	113257577	+	0.000	0.000	Merged-chr12-113257477-1
Merged-chr15-25622646-118	chr15	25622282	25622891	+	0.000	0.000	Merged-chr15-25622646-118
Merged-chr13-28512918-52	chr13	28512629	28513284	+	0.000	0.000	Merged-chr13-28512918-52
Merged-chr10-94865429-8	chr10	94865231	94865661	+	0.000	0.000	Merged-chr10-94865429-8
Merged-chr1-113162723-1	chr1	113162625	113162823	+	0.000	0.000	Merged-chr1-113162723-1
Merged-chr3-97274158-19	chr3	97273943	97274416	+	0.000	0.000	Merged-chr3-97274158-19
Merged-chr16-49774880-113	chr16	49774147	49775767	+	0.000	0.000	Merged-chr16-49774880-113
Merged-chr4-32393426-6	chr4	32393312	32393545	+	0.000	0.000	Merged-chr4-32393426-6
Merged-chr13-117223399-24	chr13	117223194	117223589	+	0.000	0.000	Merged-chr13-117223399-24
Merged-chr9-95072180-5	chr9	95071977	95072327	+	0.000	0.000	Merged-chr9-95072180-5
Merged-chr18-79027907-21	chr18	79027636	79028144	+	0.000	0.000	Merged-chr18-79027907-21
Merged-chr15-53415050-1	chr15	53414952	53415150	+	0.000	0.000	Merged-chr15-53415050-1
Merged-chr5-134482403-23	chr5	134482085	134482716	+	0.000	0.000	Merged-chr5-134482403-23
Merged-chr16-91076341-10	chr16	91076186	91076486	+	0.000	0.000	Merged-chr16-91076341-10
Merged-chr1-179025362-29	chr1	179025105	179025881	+	0.000	0.000	Merged-chr1-179025362-29
Merged-chr12-77079704-10	chr12	77079539	77079862	+	0.000	0.000	Merged-chr12-77079704-10
Merged-chr4-150339180-18	chr4	150338985	150339477	+	0.000	0.000	Merged-chr4-150339180-18
Merged-chr4-116015717-48	chr4	116015490	116016174	+	0.000	0.000	Merged-chr4-116015717-48
Merged-chr3-52102741-168	chr3	52102416	52103161	+	0.000	0.000	Merged-chr3-52102741-168
