#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_WT_Th1.dn.bed
Merged-chr3-102726121-2	chr3	102726000	102726244	+	0.000	0.000	Merged-chr3-102726121-2
Merged-chr2-126502274-8	chr2	126502099	126502482	+	0.000	0.000	Merged-chr2-126502274-8
Merged-chr19-55261616-5	chr19	55261480	55261739	+	0.000	0.000	Merged-chr19-55261616-5
Merged-chr7-139224497-1	chr7	139224399	139224597	+	0.000	0.000	Merged-chr7-139224497-1
Merged-chr6-67415490-39	chr6	67415253	67415683	+	0.000	0.000	Merged-chr6-67415490-39
Merged-chr8-84934039-1	chr8	84933941	84934139	+	0.000	0.000	Merged-chr8-84934039-1
Merged-chr6-67339720-32	chr6	67339403	67339951	+	0.000	0.000	Merged-chr6-67339720-32
Merged-chr9-75071464-85	chr9	75071110	75071675	+	0.000	0.000	Merged-chr9-75071464-85
Merged-chr11-104614030-34	chr11	104613572	104614562	+	0.000	0.000	Merged-chr11-104614030-34
Merged-chr15-78495177-43	chr15	78494931	78495440	+	0.000	0.000	Merged-chr15-78495177-43
Merged-chr18-21009610-34	chr18	21009432	21010023	+	0.000	0.000	Merged-chr18-21009610-34
Merged-chr8-105270328-44	chr8	105269664	105270956	+	0.000	0.000	Merged-chr8-105270328-44
Merged-chr8-115445363-15	chr8	115445192	115445512	+	0.000	0.000	Merged-chr8-115445363-15
Merged-chr2-167345206-1	chr2	167345108	167345306	+	0.000	0.000	Merged-chr2-167345206-1
Merged-chr19-41263347-13	chr19	41263233	41263540	+	0.000	0.000	Merged-chr19-41263347-13
Merged-chr11-99012536-12	chr11	99012382	99012756	+	0.000	0.000	Merged-chr11-99012536-12
Merged-chrX-159257265-34	chrX	159257041	159257441	+	0.000	0.000	Merged-chrX-159257265-34
Merged-chr9-122246104-16	chr9	122245939	122246291	+	0.000	0.000	Merged-chr9-122246104-16
Merged-chr3-96564704-26	chr3	96564306	96564989	+	0.000	0.000	Merged-chr3-96564704-26
Merged-chr11-53768829-11	chr11	53768677	53768990	+	0.000	0.000	Merged-chr11-53768829-11
Merged-chr5-24389483-18	chr5	24389307	24389626	+	0.000	0.000	Merged-chr5-24389483-18
Merged-chr4-8842999-47	chr4	8842774	8843241	+	0.000	0.000	Merged-chr4-8842999-47
Merged-chr19-55860279-23	chr19	55860071	55860554	+	0.000	0.000	Merged-chr19-55860279-23
Merged-chr15-52753108-1	chr15	52753010	52753208	+	0.000	0.000	Merged-chr15-52753108-1
Merged-chr5-105443564-46	chr5	105443403	105443798	+	0.000	0.000	Merged-chr5-105443564-46
Merged-chr11-64187104-15	chr11	64186880	64187336	+	0.000	0.000	Merged-chr11-64187104-15
Merged-chr2-180432415-23	chr2	180432192	180432639	+	0.000	0.000	Merged-chr2-180432415-23
Merged-chr11-68452404-40	chr11	68452252	68452537	+	0.000	0.000	Merged-chr11-68452404-40
Merged-chr11-68418005-32	chr11	68417819	68418198	+	0.000	0.000	Merged-chr11-68418005-32
Merged-chr9-37552057-6	chr9	37551842	37552239	+	0.000	0.000	Merged-chr9-37552057-6
Merged-chr13-43261701-66	chr13	43261242	43262035	+	0.000	0.000	Merged-chr13-43261701-66
Merged-chr13-100775839-52	chr13	100775617	100776082	+	0.000	0.000	Merged-chr13-100775839-52
Merged-chr13-114908089-7	chr13	114907921	114908280	+	0.000	0.000	Merged-chr13-114908089-7
Merged-chr1-138963604-135	chr1	138963399	138963859	+	0.000	0.000	Merged-chr1-138963604-135
Merged-chr14-121326588-7	chr14	121326467	121326708	+	0.000	0.000	Merged-chr14-121326588-7
Merged-chr13-23746303-126	chr13	23745933	23746821	+	0.000	0.000	Merged-chr13-23746303-126
Merged-chr8-70808420-14	chr8	70808219	70808598	+	0.000	0.000	Merged-chr8-70808420-14
Merged-chr9-72958850-50	chr9	72958661	72959101	+	0.000	0.000	Merged-chr9-72958850-50
Merged-chr15-73743819-30	chr15	73743595	73744117	+	0.000	0.000	Merged-chr15-73743819-30
Merged-chr13-101732964-5	chr13	101732821	101733098	+	0.000	0.000	Merged-chr13-101732964-5
Merged-chr17-83822053-5	chr17	83821874	83822278	+	0.000	0.000	Merged-chr17-83822053-5
Merged-chr1-177010372-1	chr1	177010274	177010472	+	0.000	0.000	Merged-chr1-177010372-1
Merged-chr18-4303290-53	chr18	4302991	4303647	+	0.000	0.000	Merged-chr18-4303290-53
Merged-chr11-88047765-107	chr11	88047166	88048634	+	0.000	0.000	Merged-chr11-88047765-107
Merged-chr6-108660367-122	chr6	108659865	108661269	+	0.000	0.000	Merged-chr6-108660367-122
Merged-chr12-86678966-40	chr12	86678666	86679454	+	0.000	0.000	Merged-chr12-86678966-40
Merged-chr9-57831644-49	chr9	57831452	57831848	+	0.000	0.000	Merged-chr9-57831644-49
Merged-chr4-147960404-28	chr4	147960192	147960699	+	0.000	0.000	Merged-chr4-147960404-28
Merged-chr15-99643998-26	chr15	99643787	99644245	+	0.000	0.000	Merged-chr15-99643998-26
Merged-chr5-77095134-79	chr5	77094817	77095591	+	0.000	0.000	Merged-chr5-77095134-79
Merged-chr16-91755082-17	chr16	91754912	91755294	+	0.000	0.000	Merged-chr16-91755082-17
Merged-chr19-38931677-1	chr19	38931579	38931777	+	0.000	0.000	Merged-chr19-38931677-1
Merged-chr13-43246998-26	chr13	43246697	43247235	+	0.000	0.000	Merged-chr13-43246998-26
Merged-chr7-3292987-7	chr7	3292873	3293114	+	0.000	0.000	Merged-chr7-3292987-7
Merged-chr7-16908180-25	chr7	16907870	16908762	+	0.000	0.000	Merged-chr7-16908180-25
Merged-chr8-84872028-83	chr8	84871439	84872419	+	0.000	0.000	Merged-chr8-84872028-83
Merged-chr8-46636605-4	chr8	46636467	46636820	+	0.000	0.000	Merged-chr8-46636605-4
Merged-chr11-110483366-35	chr11	110483080	110483662	+	0.000	0.000	Merged-chr11-110483366-35
Merged-chr2-4872960-25	chr2	4872784	4873167	+	0.000	0.000	Merged-chr2-4872960-25
Merged-chr2-126467944-38	chr2	126467395	126468170	+	0.000	0.000	Merged-chr2-126467944-38
Merged-chr1-43224405-37	chr1	43224182	43224758	+	0.000	0.000	Merged-chr1-43224405-37
Merged-chr13-63141358-58	chr13	63140984	63141734	+	0.000	0.000	Merged-chr13-63141358-58
Merged-chr7-97371683-55	chr7	97371439	97371938	+	0.000	0.000	Merged-chr7-97371683-55
Merged-chrX-140541348-1	chrX	140541250	140541448	+	0.000	0.000	Merged-chrX-140541348-1
Merged-chr17-86962989-104	chr17	86962419	86963450	+	0.000	0.000	Merged-chr17-86962989-104
Merged-chr14-7791631-72	chr14	7791337	7791940	+	0.000	0.000	Merged-chr14-7791631-72
Merged-chr14-20794001-82	chr14	20793730	20794312	+	0.000	0.000	Merged-chr14-20794001-82
Merged-chr15-81960727-98	chr15	81960525	81961068	+	0.000	0.000	Merged-chr15-81960727-98
Merged-chr11-95356897-59	chr11	95356506	95357165	+	0.000	0.000	Merged-chr11-95356897-59
Merged-chr2-79138133-24	chr2	79137927	79138351	+	0.000	0.000	Merged-chr2-79138133-24
Merged-chr9-119093420-49	chr9	119092886	119094002	+	0.000	0.000	Merged-chr9-119093420-49
Merged-chr4-149542129-26	chr4	149541878	149542438	+	0.000	0.000	Merged-chr4-149542129-26
Merged-chr8-70342145-6	chr8	70341928	70342325	+	0.000	0.000	Merged-chr8-70342145-6
Merged-chr13-45862002-29	chr13	45861786	45862230	+	0.000	0.000	Merged-chr13-45862002-29
Merged-chr9-106306956-36	chr9	106306679	106307157	+	0.000	0.000	Merged-chr9-106306956-36
Merged-chr11-104667644-45	chr11	104667422	104667918	+	0.000	0.000	Merged-chr11-104667644-45
Merged-chr1-182280759-6	chr1	182280614	182280932	+	0.000	0.000	Merged-chr1-182280759-6
Merged-chr6-99666817-4	chr6	99666607	99667017	+	0.000	0.000	Merged-chr6-99666817-4
Merged-chr1-86526061-113	chr1	86525253	86526697	+	0.000	0.000	Merged-chr1-86526061-113
Merged-chr5-105138771-1	chr5	105138673	105138871	+	0.000	0.000	Merged-chr5-105138771-1
Merged-chr2-11361152-13	chr2	11360988	11361345	+	0.000	0.000	Merged-chr2-11361152-13
Merged-chr13-101756830-17	chr13	101756651	101757044	+	0.000	0.000	Merged-chr13-101756830-17
Merged-chr2-128126890-5	chr2	128126790	128126994	+	0.000	0.000	Merged-chr2-128126890-5
Merged-chr5-110286612-1	chr5	110286514	110286712	+	0.000	0.000	Merged-chr5-110286612-1
Merged-chr5-107967082-23	chr5	107966862	107967264	+	0.000	0.000	Merged-chr5-107967082-23
Merged-chr4-155892884-1	chr4	155892786	155892984	+	0.000	0.000	Merged-chr4-155892884-1
Merged-chrX-140506133-71	chrX	140505741	140506426	+	0.000	0.000	Merged-chrX-140506133-71
Merged-chr7-130632261-1	chr7	130632163	130632361	+	0.000	0.000	Merged-chr7-130632261-1
Merged-chr9-24498129-8	chr9	24497997	24498272	+	0.000	0.000	Merged-chr9-24498129-8
Merged-chr6-120324569-14	chr6	120324311	120324729	+	0.000	0.000	Merged-chr6-120324569-14
Merged-chr14-20784925-1	chr14	20784827	20785025	+	0.000	0.000	Merged-chr14-20784925-1
Merged-chr1-133816829-1	chr1	133816731	133816929	+	0.000	0.000	Merged-chr1-133816829-1
Merged-chr4-11191267-105	chr4	11190998	11191620	+	0.000	0.000	Merged-chr4-11191267-105
Merged-chr2-113849484-1	chr2	113849386	113849584	+	0.000	0.000	Merged-chr2-113849484-1
Merged-chr9-122208690-9	chr9	122208451	122208948	+	0.000	0.000	Merged-chr9-122208690-9
Merged-chr5-115845068-57	chr5	115844802	115845486	+	0.000	0.000	Merged-chr5-115845068-57
Merged-chr10-91167120-36	chr10	91166945	91167284	+	0.000	0.000	Merged-chr10-91167120-36
Merged-chr7-110978086-35	chr7	110977490	110978312	+	0.000	0.000	Merged-chr7-110978086-35
Merged-chr1-169519600-1	chr1	169519502	169519700	+	0.000	0.000	Merged-chr1-169519600-1
Merged-chr7-143696292-3	chr7	143696161	143696430	+	0.000	0.000	Merged-chr7-143696292-3
Merged-chr5-112297415-51	chr5	112297160	112297836	+	0.000	0.000	Merged-chr5-112297415-51
Merged-chr11-53786697-28	chr11	53786419	53786933	+	0.000	0.000	Merged-chr11-53786697-28
Merged-chr10-44724083-14	chr10	44723906	44724262	+	0.000	0.000	Merged-chr10-44724083-14
Merged-chr18-38352312-4	chr18	38352169	38352436	+	0.000	0.000	Merged-chr18-38352312-4
Merged-chr17-28486043-70	chr17	28485730	28486426	+	0.000	0.000	Merged-chr17-28486043-70
Merged-chr1-88684968-21	chr1	88684737	88685178	+	0.000	0.000	Merged-chr1-88684968-21
Merged-chr17-73710320-32	chr17	73709983	73710611	+	0.000	0.000	Merged-chr17-73710320-32
Merged-chr18-4921642-111	chr18	4920845	4922490	+	0.000	0.000	Merged-chr18-4921642-111
Merged-chr1-182282541-87	chr1	182281926	182282889	+	0.000	0.000	Merged-chr1-182282541-87
Merged-chr17-56954903-8	chr17	56954755	56955061	+	0.000	0.000	Merged-chr17-56954903-8
Merged-chr6-99666119-139	chr6	99665635	99666549	+	0.000	0.000	Merged-chr6-99666119-139
Merged-chr4-40948225-82	chr4	40947967	40948521	+	0.000	0.000	Merged-chr4-40948225-82
Merged-chr18-25505224-41	chr18	25504845	25505545	+	0.000	0.000	Merged-chr18-25505224-41
Merged-chrX-157487611-2	chrX	157487489	157487736	+	0.000	0.000	Merged-chrX-157487611-2
Merged-chr6-35177687-66	chr6	35177445	35177872	+	0.000	0.000	Merged-chr6-35177687-66
Merged-chr1-184741519-9	chr1	184741304	184741673	+	0.000	0.000	Merged-chr1-184741519-9
Merged-chr2-75832338-83	chr2	75832057	75832595	+	0.000	0.000	Merged-chr2-75832338-83
Merged-chr11-80089472-35	chr11	80089256	80089759	+	0.000	0.000	Merged-chr11-80089472-35
Merged-chr9-43989481-2	chr9	43989354	43989611	+	0.000	0.000	Merged-chr9-43989481-2
Merged-chr5-100572278-24	chr5	100572086	100572542	+	0.000	0.000	Merged-chr5-100572278-24
Merged-chr10-41937376-26	chr10	41937098	41937596	+	0.000	0.000	Merged-chr10-41937376-26
Merged-chr19-11045347-81	chr19	11045078	11045784	+	0.000	0.000	Merged-chr19-11045347-81
Merged-chr2-27745249-10	chr2	27745020	27745657	+	0.000	0.000	Merged-chr2-27745249-10
Merged-chr17-50190024-113	chr17	50189398	50190798	+	0.000	0.000	Merged-chr17-50190024-113
Merged-chr2-26663568-32	chr2	26663176	26663935	+	0.000	0.000	Merged-chr2-26663568-32
Merged-chr2-65239330-1	chr2	65239232	65239430	+	0.000	0.000	Merged-chr2-65239330-1
Merged-chr6-57703112-79	chr6	57702928	57703345	+	0.000	0.000	Merged-chr6-57703112-79
Merged-chr11-74554806-1	chr11	74554708	74554906	+	0.000	0.000	Merged-chr11-74554806-1
Merged-chr4-40853905-89	chr4	40853550	40854184	+	0.000	0.000	Merged-chr4-40853905-89
Merged-chr17-12810584-23	chr17	12810376	12810937	+	0.000	0.000	Merged-chr17-12810584-23
Merged-chr11-97125077-5	chr11	97124816	97125395	+	0.000	0.000	Merged-chr11-97125077-5
Merged-chr18-62178812-3	chr18	62178627	62178981	+	0.000	0.000	Merged-chr18-62178812-3
Merged-chr2-126499929-54	chr2	126499583	126500273	+	0.000	0.000	Merged-chr2-126499929-54
Merged-chr17-47629585-70	chr17	47629164	47629938	+	0.000	0.000	Merged-chr17-47629585-70
Merged-chr2-128073179-40	chr2	128072666	128073464	+	0.000	0.000	Merged-chr2-128073179-40
Merged-chr13-100782692-1	chr13	100782594	100782792	+	0.000	0.000	Merged-chr13-100782692-1
Merged-chr10-95563975-103	chr10	95563591	95564458	+	0.000	0.000	Merged-chr10-95563975-103
Merged-chr7-130706165-1	chr7	130706067	130706265	+	0.000	0.000	Merged-chr7-130706165-1
Merged-chr8-115189297-19	chr8	115189131	115189477	+	0.000	0.000	Merged-chr8-115189297-19
Merged-chr1-38886184-31	chr1	38885978	38886358	+	0.000	0.000	Merged-chr1-38886184-31
Merged-chr11-46076262-41	chr11	46075939	46076511	+	0.000	0.000	Merged-chr11-46076262-41
Merged-chr14-62332289-81	chr14	62331991	62332696	+	0.000	0.000	Merged-chr14-62332289-81
Merged-chr17-83848354-36	chr17	83847864	83848803	+	0.000	0.000	Merged-chr17-83848354-36
Merged-chr9-64914839-18	chr9	64914596	64915033	+	0.000	0.000	Merged-chr9-64914839-18
Merged-chr5-134266508-58	chr5	134266355	134266740	+	0.000	0.000	Merged-chr5-134266508-58
Merged-chr3-38497155-35	chr3	38496944	38497434	+	0.000	0.000	Merged-chr3-38497155-35
Merged-chr4-8775093-51	chr4	8774903	8775296	+	0.000	0.000	Merged-chr4-8775093-51
Merged-chr2-105399263-98	chr2	105398994	105399657	+	0.000	0.000	Merged-chr2-105399263-98
Merged-chr6-108862725-26	chr6	108862471	108862994	+	0.000	0.000	Merged-chr6-108862725-26
Merged-chr13-45850664-56	chr13	45850491	45850940	+	0.000	0.000	Merged-chr13-45850664-56
Merged-chr6-124917606-71	chr6	124917150	124917874	+	0.000	0.000	Merged-chr6-124917606-71
Merged-chr1-189597604-14	chr1	189597373	189597857	+	0.000	0.000	Merged-chr1-189597604-14
Merged-chr11-110537806-33	chr11	110537516	110538107	+	0.000	0.000	Merged-chr11-110537806-33
Merged-chr17-56906416-18	chr17	56906075	56906720	+	0.000	0.000	Merged-chr17-56906416-18
Merged-chr14-59691138-19	chr14	59690933	59691326	+	0.000	0.000	Merged-chr14-59691138-19
Merged-chr17-56040383-48	chr17	56040165	56040663	+	0.000	0.000	Merged-chr17-56040383-48
Merged-chr7-25179611-70	chr7	25179193	25180001	+	0.000	0.000	Merged-chr7-25179611-70
Merged-chr2-11705770-67	chr2	11705483	11706038	+	0.000	0.000	Merged-chr2-11705770-67
Merged-chr2-71801040-44	chr2	71800794	71801366	+	0.000	0.000	Merged-chr2-71801040-44
Merged-chr13-22041216-55	chr13	22040976	22041381	+	0.000	0.000	Merged-chr13-22041216-55
Merged-chr7-119895842-81	chr7	119895590	119896141	+	0.000	0.000	Merged-chr7-119895842-81
Merged-chr9-24378983-1	chr9	24378885	24379083	+	0.000	0.000	Merged-chr9-24378983-1
Merged-chrX-85868335-21	chrX	85868137	85868753	+	0.000	0.000	Merged-chrX-85868335-21
Merged-chr2-29869512-70	chr2	29869093	29869939	+	0.000	0.000	Merged-chr2-29869512-70
Merged-chr11-97127179-61	chr11	97126986	97127515	+	0.000	0.000	Merged-chr11-97127179-61
Merged-chr13-114886416-28	chr13	114886043	114886674	+	0.000	0.000	Merged-chr13-114886416-28
Merged-chr11-58189839-18	chr11	58189669	58190054	+	0.000	0.000	Merged-chr11-58189839-18
Merged-chr8-115726918-55	chr8	115726622	115727262	+	0.000	0.000	Merged-chr8-115726918-55
Merged-chr2-105334573-32	chr2	105334322	105334974	+	0.000	0.000	Merged-chr2-105334573-32
Merged-chr10-40349174-117	chr10	40348701	40349439	+	0.000	0.000	Merged-chr10-40349174-117
Merged-chr17-50132792-1	chr17	50132694	50132892	+	0.000	0.000	Merged-chr17-50132792-1
Merged-chr8-115475805-13	chr8	115475561	115476126	+	0.000	0.000	Merged-chr8-115475805-13
Merged-chr6-92092253-6	chr6	92091995	92092449	+	0.000	0.000	Merged-chr6-92092253-6
Merged-chr1-127676852-3	chr1	127676726	127676981	+	0.000	0.000	Merged-chr1-127676852-3
Merged-chr11-104590284-37	chr11	104590074	104590579	+	0.000	0.000	Merged-chr11-104590284-37
Merged-chr8-122476089-57	chr8	122475786	122476342	+	0.000	0.000	Merged-chr8-122476089-57
Merged-chr18-73572695-132	chr18	73572221	73572974	+	0.000	0.000	Merged-chr18-73572695-132
Merged-chr10-69571391-44	chr10	69570728	69572283	+	0.000	0.000	Merged-chr10-69571391-44
Merged-chr9-123941453-43	chr9	123940963	123941707	+	0.000	0.000	Merged-chr9-123941453-43
Merged-chr9-61948155-30	chr9	61947938	61948330	+	0.000	0.000	Merged-chr9-61948155-30
Merged-chr13-43245281-1	chr13	43245183	43245381	+	0.000	0.000	Merged-chr13-43245281-1
Merged-chr1-37540256-1	chr1	37540158	37540356	+	0.000	0.000	Merged-chr1-37540256-1
Merged-chr3-84848964-30	chr3	84848798	84849161	+	0.000	0.000	Merged-chr3-84848964-30
Merged-chr16-49818889-55	chr16	49818560	49819306	+	0.000	0.000	Merged-chr16-49818889-55
Merged-chr1-40466797-3	chr1	40466699	40466897	+	0.000	0.000	Merged-chr1-40466797-3
Merged-chr10-128524913-11	chr10	128524372	128525189	+	0.000	0.000	Merged-chr10-128524913-11
Merged-chr3-137034354-2	chr3	137034199	137034512	+	0.000	0.000	Merged-chr3-137034354-2
Merged-chr4-117124661-56	chr4	117124291	117124962	+	0.000	0.000	Merged-chr4-117124661-56
Merged-chr11-104630373-60	chr11	104630058	104630783	+	0.000	0.000	Merged-chr11-104630373-60
Merged-chr9-44022020-1	chr9	44021922	44022120	+	0.000	0.000	Merged-chr9-44022020-1
Merged-chr5-24384639-15	chr5	24384457	24384827	+	0.000	0.000	Merged-chr5-24384639-15
Merged-chr1-191850553-19	chr1	191850288	191850774	+	0.000	0.000	Merged-chr1-191850553-19
Merged-chr4-8755555-15	chr4	8755414	8755737	+	0.000	0.000	Merged-chr4-8755555-15
Merged-chr4-8926844-63	chr4	8926590	8927277	+	0.000	0.000	Merged-chr4-8926844-63
Merged-chr8-53681035-1	chr8	53680937	53681135	+	0.000	0.000	Merged-chr8-53681035-1
Merged-chr3-84679609-16	chr3	84679300	84679868	+	0.000	0.000	Merged-chr3-84679609-16
Merged-chr16-58685967-32	chr16	58685601	58686529	+	0.000	0.000	Merged-chr16-58685967-32
Merged-chr19-9038318-39	chr19	9038148	9038489	+	0.000	0.000	Merged-chr19-9038318-39
Merged-chr9-122294367-85	chr9	122294163	122294647	+	0.000	0.000	Merged-chr9-122294367-85
Merged-chr8-64849935-68	chr8	64849641	64850283	+	0.000	0.000	Merged-chr8-64849935-68
Merged-chr8-122464115-42	chr8	122463704	122464514	+	0.000	0.000	Merged-chr8-122464115-42
Merged-chr9-44013875-7	chr9	44013697	44014073	+	0.000	0.000	Merged-chr9-44013875-7
Merged-chr13-47106094-91	chr13	47105191	47106361	+	0.000	0.000	Merged-chr13-47106094-91
Merged-chr11-117848914-89	chr11	117848679	117849142	+	0.000	0.000	Merged-chr11-117848914-89
Merged-chr14-100460968-1	chr14	100460870	100461068	+	0.000	0.000	Merged-chr14-100460968-1
Merged-chr5-62752460-91	chr5	62751607	62753329	+	0.000	0.000	Merged-chr5-62752460-91
Merged-chr2-129183897-50	chr2	129183718	129184155	+	0.000	0.000	Merged-chr2-129183897-50
Merged-chr4-41464971-72	chr4	41464775	41465164	+	0.000	0.000	Merged-chr4-41464971-72
Merged-chr6-50542752-2	chr6	50542647	50542859	+	0.000	0.000	Merged-chr6-50542752-2
Merged-chr1-191802759-25	chr1	191802503	191803214	+	0.000	0.000	Merged-chr1-191802759-25
Merged-chr14-16249561-61	chr14	16249293	16249837	+	0.000	0.000	Merged-chr14-16249561-61
Merged-chr4-135120412-50	chr4	135120159	135120652	+	0.000	0.000	Merged-chr4-135120412-50
Merged-chr5-114135675-30	chr5	114135483	114135885	+	0.000	0.000	Merged-chr5-114135675-30
Merged-chr2-90475063-42	chr2	90474897	90475242	+	0.000	0.000	Merged-chr2-90475063-42
Merged-chr3-86920469-86	chr3	86920105	86920924	+	0.000	0.000	Merged-chr3-86920469-86
Merged-chr2-79294673-1	chr2	79294575	79294773	+	0.000	0.000	Merged-chr2-79294673-1
Merged-chr17-83880471-24	chr17	83880113	83880647	+	0.000	0.000	Merged-chr17-83880471-24
Merged-chr14-121405440-45	chr14	121405106	121405860	+	0.000	0.000	Merged-chr14-121405440-45
Merged-chr12-113146338-6	chr12	113146157	113146481	+	0.000	0.000	Merged-chr12-113146338-6
Merged-chr14-25397223-1	chr14	25397125	25397323	+	0.000	0.000	Merged-chr14-25397223-1
Merged-chr19-6401537-23	chr19	6401371	6401729	+	0.000	0.000	Merged-chr19-6401537-23
Merged-chr4-11682819-29	chr4	11682523	11683337	+	0.000	0.000	Merged-chr4-11682819-29
Merged-chr13-101694673-130	chr13	101694359	101695095	+	0.000	0.000	Merged-chr13-101694673-130
Merged-chr13-63261996-1	chr13	63261898	63262096	+	0.000	0.000	Merged-chr13-63261996-1
Merged-chrX-106011686-72	chrX	106011439	106012022	+	0.000	0.000	Merged-chrX-106011686-72
Merged-chr17-34981509-7	chr17	34981386	34981662	+	0.000	0.000	Merged-chr17-34981509-7
Merged-chr15-99651629-44	chr15	99651335	99651908	+	0.000	0.000	Merged-chr15-99651629-44
Merged-chr10-8237997-2	chr10	8237897	8238099	+	0.000	0.000	Merged-chr10-8237997-2
Merged-chr19-41263903-128	chr19	41263659	41264469	+	0.000	0.000	Merged-chr19-41263903-128
Merged-chr14-61589696-23	chr14	61589457	61590005	+	0.000	0.000	Merged-chr14-61589696-23
Merged-chr9-110653379-2	chr9	110653281	110653479	+	0.000	0.000	Merged-chr9-110653379-2
Merged-chr14-20174978-2	chr14	20174868	20175091	+	0.000	0.000	Merged-chr14-20174978-2
Merged-chrX-140600837-31	chrX	140600580	140601096	+	0.000	0.000	Merged-chrX-140600837-31
Merged-chrX-155262500-58	chrX	155262179	155262746	+	0.000	0.000	Merged-chrX-155262500-58
Merged-chr18-21020432-11	chr18	21020241	21020650	+	0.000	0.000	Merged-chr18-21020432-11
Merged-chr13-63249838-84	chr13	63249457	63250212	+	0.000	0.000	Merged-chr13-63249838-84
Merged-chr4-8917370-13	chr4	8917206	8917516	+	0.000	0.000	Merged-chr4-8917370-13
Merged-chr13-43250604-89	chr13	43250439	43250991	+	0.000	0.000	Merged-chr13-43250604-89
Merged-chr9-57278495-40	chr9	57278284	57278866	+	0.000	0.000	Merged-chr9-57278495-40
Merged-chr2-163055342-8	chr2	163055173	163055581	+	0.000	0.000	Merged-chr2-163055342-8
Merged-chrX-167106124-35	chrX	167105795	167106403	+	0.000	0.000	Merged-chrX-167106124-35
Merged-chr11-87965934-51	chr11	87965348	87966539	+	0.000	0.000	Merged-chr11-87965934-51
Merged-chr6-35538541-3	chr6	35538394	35538709	+	0.000	0.000	Merged-chr6-35538541-3
Merged-chr4-134478183-25	chr4	134477960	134478505	+	0.000	0.000	Merged-chr4-134478183-25
Merged-chr12-70826520-2	chr12	70826360	70826683	+	0.000	0.000	Merged-chr12-70826520-2
Merged-chr13-101719562-51	chr13	101719239	101719931	+	0.000	0.000	Merged-chr13-101719562-51
Merged-chr18-38338747-102	chr18	38338351	38338960	+	0.000	0.000	Merged-chr18-38338747-102
Merged-chr8-115232618-16	chr8	115232444	115232809	+	0.000	0.000	Merged-chr8-115232618-16
Merged-chr3-123316213-21	chr3	123315970	123316421	+	0.000	0.000	Merged-chr3-123316213-21
Merged-chr18-56737571-43	chr18	56737308	56737837	+	0.000	0.000	Merged-chr18-56737571-43
Merged-chr10-44704331-20	chr10	44704093	44704587	+	0.000	0.000	Merged-chr10-44704331-20
Merged-chr19-11050339-12	chr19	11050025	11050571	+	0.000	0.000	Merged-chr19-11050339-12
Merged-chr18-75426395-54	chr18	75426163	75426737	+	0.000	0.000	Merged-chr18-75426395-54
Merged-chr18-56708324-161	chr18	56707560	56709378	+	0.000	0.000	Merged-chr18-56708324-161
Merged-chr14-47361851-69	chr14	47361170	47362364	+	0.000	0.000	Merged-chr14-47361851-69
Merged-chr9-106289065-22	chr9	106288848	106289256	+	0.000	0.000	Merged-chr9-106289065-22
Merged-chr4-20033263-40	chr4	20033013	20033477	+	0.000	0.000	Merged-chr4-20033263-40
Merged-chr3-10012460-1	chr3	10012362	10012560	+	0.000	0.000	Merged-chr3-10012460-1
Merged-chr15-12010583-97	chr15	12010275	12010981	+	0.000	0.000	Merged-chr15-12010583-97
Merged-chr1-191397050-148	chr1	191396617	191397612	+	0.000	0.000	Merged-chr1-191397050-148
Merged-chr11-109471194-35	chr11	109470899	109471375	+	0.000	0.000	Merged-chr11-109471194-35
Merged-chr9-52168033-3	chr9	52167850	52168186	+	0.000	0.000	Merged-chr9-52168033-3
Merged-chr15-78802314-1	chr15	78802216	78802414	+	0.000	0.000	Merged-chr15-78802314-1
Merged-chr2-129180345-59	chr2	129180184	129180713	+	0.000	0.000	Merged-chr2-129180345-59
Merged-chr11-104662635-2	chr11	104662524	104662748	+	0.000	0.000	Merged-chr11-104662635-2
Merged-chr10-83723178-1	chr10	83723080	83723278	+	0.000	0.000	Merged-chr10-83723178-1
Merged-chr16-77099308-12	chr16	77099139	77099476	+	0.000	0.000	Merged-chr16-77099308-12
Merged-chr17-35998211-34	chr17	35997954	35998658	+	0.000	0.000	Merged-chr17-35998211-34
Merged-chr3-136725551-46	chr3	136725111	136725786	+	0.000	0.000	Merged-chr3-136725551-46
Merged-chr9-36726684-82	chr9	36726384	36727087	+	0.000	0.000	Merged-chr9-36726684-82
Merged-chr19-56723654-50	chr19	56723137	56724312	+	0.000	0.000	Merged-chr19-56723654-50
Merged-chr13-43306774-11	chr13	43306656	43306893	+	0.000	0.000	Merged-chr13-43306774-11
Merged-chr2-11635712-2	chr2	11635614	11635812	+	0.000	0.000	Merged-chr2-11635712-2
Merged-chr12-100639876-30	chr12	100639538	100640068	+	0.000	0.000	Merged-chr12-100639876-30
Merged-chr11-87986440-12	chr11	87986222	87986772	+	0.000	0.000	Merged-chr11-87986440-12
Merged-chr19-12573740-90	chr19	12573237	12574443	+	0.000	0.000	Merged-chr19-12573740-90
