#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-WT_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-WT_Tfh_vs_Naive.dn.bed
Merged-chr18-78142863-6	chr18	78142688	78142995	+	0.000	0.000	Merged-chr18-78142863-6
Merged-chr12-52718436-2	chr12	52718338	52718536	+	0.000	0.000	Merged-chr12-52718436-2
Merged-chr5-139388834-13	chr5	139388662	139389033	+	0.000	0.000	Merged-chr5-139388834-13
Merged-chr13-55115683-2	chr13	55115585	55115783	+	0.000	0.000	Merged-chr13-55115683-2
Merged-chr15-101266934-77	chr15	101266561	101267393	+	0.000	0.000	Merged-chr15-101266934-77
Merged-chr2-91081065-17	chr2	91080896	91081222	+	0.000	0.000	Merged-chr2-91081065-17
Merged-chr7-141038979-32	chr7	141038584	141039617	+	0.000	0.000	Merged-chr7-141038979-32
Merged-chr18-61399742-153	chr18	61399544	61399958	+	0.000	0.000	Merged-chr18-61399742-153
Merged-chr15-25696018-37	chr15	25695788	25696251	+	0.000	0.000	Merged-chr15-25696018-37
Merged-chr6-129276104-1	chr6	129276006	129276204	+	0.000	0.000	Merged-chr6-129276104-1
Merged-chr1-69559722-2	chr1	69559607	69559839	+	0.000	0.000	Merged-chr1-69559722-2
Merged-chr1-132417659-59	chr1	132417355	132417907	+	0.000	0.000	Merged-chr1-132417659-59
Merged-chr2-161097855-1	chr2	161097757	161097955	+	0.000	0.000	Merged-chr2-161097855-1
Merged-chr9-103112038-86	chr9	103111608	103112645	+	0.000	0.000	Merged-chr9-103112038-86
Merged-chr6-99360034-2	chr6	99359905	99360166	+	0.000	0.000	Merged-chr6-99360034-2
Merged-chr17-8165441-73	chr17	8165193	8165724	+	0.000	0.000	Merged-chr17-8165441-73
Merged-chrX-13552455-23	chrX	13552252	13552619	+	0.000	0.000	Merged-chrX-13552455-23
Merged-chr14-8615846-24	chr14	8615636	8616068	+	0.000	0.000	Merged-chr14-8615846-24
Merged-chr10-7819674-9	chr10	7819362	7819876	+	0.000	0.000	Merged-chr10-7819674-9
Merged-chr10-96516077-12	chr10	96515870	96516242	+	0.000	0.000	Merged-chr10-96516077-12
Merged-chr1-164571989-46	chr1	164571609	164572412	+	0.000	0.000	Merged-chr1-164571989-46
Merged-chr8-70659257-1	chr8	70659159	70659357	+	0.000	0.000	Merged-chr8-70659257-1
Merged-chr7-51861538-4	chr7	51861409	51861658	+	0.000	0.000	Merged-chr7-51861538-4
Merged-chr9-56146566-25	chr9	56146276	56146937	+	0.000	0.000	Merged-chr9-56146566-25
Merged-chr6-90625231-14	chr6	90625060	90625467	+	0.000	0.000	Merged-chr6-90625231-14
Merged-chr5-107259796-31	chr5	107259613	107259998	+	0.000	0.000	Merged-chr5-107259796-31
Merged-chrX-12129472-24	chrX	12129268	12129663	+	0.000	0.000	Merged-chrX-12129472-24
Merged-chr17-34027748-88	chr17	34027306	34028116	+	0.000	0.000	Merged-chr17-34027748-88
Merged-chrX-12128389-23	chrX	12127965	12128938	+	0.000	0.000	Merged-chrX-12128389-23
Merged-chr10-55495727-1	chr10	55495629	55495827	+	0.000	0.000	Merged-chr10-55495727-1
Merged-chr2-135794277-1	chr2	135794179	135794377	+	0.000	0.000	Merged-chr2-135794277-1
Merged-chr5-23783509-56	chr5	23783078	23783829	+	0.000	0.000	Merged-chr5-23783509-56
Merged-chr12-112959623-34	chr12	112959406	112959875	+	0.000	0.000	Merged-chr12-112959623-34
Merged-chr2-61514287-58	chr2	61513966	61514603	+	0.000	0.000	Merged-chr2-61514287-58
Merged-chr5-139377554-24	chr5	139377142	139377839	+	0.000	0.000	Merged-chr5-139377554-24
Merged-chr12-15816438-145	chr12	15815638	15817441	+	0.000	0.000	Merged-chr12-15816438-145
Merged-chr10-7832380-56	chr10	7832153	7832665	+	0.000	0.000	Merged-chr10-7832380-56
Merged-chr12-102387501-18	chr12	102387255	102387740	+	0.000	0.000	Merged-chr12-102387501-18
Merged-chr12-85964039-30	chr12	85963647	85964479	+	0.000	0.000	Merged-chr12-85964039-30
Merged-chr17-21475108-14	chr17	21474800	21475286	+	0.000	0.000	Merged-chr17-21475108-14
Merged-chr1-69682325-1	chr1	69682227	69682425	+	0.000	0.000	Merged-chr1-69682325-1
Merged-chr9-118769536-3	chr9	118769394	118769679	+	0.000	0.000	Merged-chr9-118769536-3
Merged-chr12-8313491-60	chr12	8313208	8313843	+	0.000	0.000	Merged-chr12-8313491-60
Merged-chr9-83957110-38	chr9	83956850	83957406	+	0.000	0.000	Merged-chr9-83957110-38
Merged-chr13-63497096-23	chr13	63496853	63497413	+	0.000	0.000	Merged-chr13-63497096-23
Merged-chr1-119480783-1	chr1	119480685	119480883	+	0.000	0.000	Merged-chr1-119480783-1
Merged-chr3-131026508-20	chr3	131026321	131026729	+	0.000	0.000	Merged-chr3-131026508-20
Merged-chrX-134162858-35	chrX	134162402	134163181	+	0.000	0.000	Merged-chrX-134162858-35
Merged-chr12-82350071-72	chr12	82349708	82350336	+	0.000	0.000	Merged-chr12-82350071-72
Merged-chr2-132019609-52	chr2	132019351	132019830	+	0.000	0.000	Merged-chr2-132019609-52
Merged-chr5-65895360-6	chr5	65895240	65895485	+	0.000	0.000	Merged-chr5-65895360-6
Merged-chr7-30333026-1	chr7	30332928	30333126	+	0.000	0.000	Merged-chr7-30333026-1
Merged-chr6-41563406-4	chr6	41563253	41563589	+	0.000	0.000	Merged-chr6-41563406-4
Merged-chr6-99350715-17	chr6	99350533	99350894	+	0.000	0.000	Merged-chr6-99350715-17
Merged-chr2-60166003-27	chr2	60165743	60166222	+	0.000	0.000	Merged-chr2-60166003-27
Merged-chr10-18234005-1	chr10	18233907	18234105	+	0.000	0.000	Merged-chr10-18234005-1
Merged-chr6-6182199-1	chr6	6182101	6182299	+	0.000	0.000	Merged-chr6-6182199-1
Merged-chr11-94937215-66	chr11	94937007	94937427	+	0.000	0.000	Merged-chr11-94937215-66
Merged-chr4-95352598-1	chr4	95352500	95352698	+	0.000	0.000	Merged-chr4-95352598-1
Merged-chr5-29200032-4	chr5	29199911	29200146	+	0.000	0.000	Merged-chr5-29200032-4
Merged-chr11-5741141-55	chr11	5740937	5741575	+	0.000	0.000	Merged-chr11-5741141-55
Merged-chr1-65187558-2	chr1	65187403	65187715	+	0.000	0.000	Merged-chr1-65187558-2
Merged-chr6-115559561-1	chr6	115559463	115559661	+	0.000	0.000	Merged-chr6-115559561-1
Merged-chr6-99401904-51	chr6	99401603	99402321	+	0.000	0.000	Merged-chr6-99401904-51
Merged-chr13-112478046-3	chr13	112477909	112478194	+	0.000	0.000	Merged-chr13-112478046-3
Merged-chr15-72866014-85	chr15	72865423	72867193	+	0.000	0.000	Merged-chr15-72866014-85
Merged-chr16-97307972-1	chr16	97307874	97308072	+	0.000	0.000	Merged-chr16-97307972-1
Merged-chr9-110888008-6	chr9	110887825	110888203	+	0.000	0.000	Merged-chr9-110888008-6
Merged-chr6-146889247-1	chr6	146889149	146889347	+	0.000	0.000	Merged-chr6-146889247-1
Merged-chr12-102425206-5	chr12	102425038	102425356	+	0.000	0.000	Merged-chr12-102425206-5
Merged-chr10-67536700-4	chr10	67536577	67536833	+	0.000	0.000	Merged-chr10-67536700-4
Merged-chr1-74124147-1	chr1	74124049	74124247	+	0.000	0.000	Merged-chr1-74124147-1
Merged-chr2-135922502-1	chr2	135922404	135922602	+	0.000	0.000	Merged-chr2-135922502-1
Merged-chr11-61505024-59	chr11	61504751	61505217	+	0.000	0.000	Merged-chr11-61505024-59
Merged-chr16-90042684-16	chr16	90042384	90042904	+	0.000	0.000	Merged-chr16-90042684-16
Merged-chr8-81783049-28	chr8	81782850	81783242	+	0.000	0.000	Merged-chr8-81783049-28
Merged-chr16-44999747-49	chr16	44999406	45000192	+	0.000	0.000	Merged-chr16-44999747-49
Merged-chr9-25196210-2	chr9	25196069	25196354	+	0.000	0.000	Merged-chr9-25196210-2
Merged-chr7-143649559-54	chr7	143649353	143649770	+	0.000	0.000	Merged-chr7-143649559-54
Merged-chr11-120823335-1	chr11	120823237	120823435	+	0.000	0.000	Merged-chr11-120823335-1
Merged-chr15-25673661-24	chr15	25673276	25673902	+	0.000	0.000	Merged-chr15-25673661-24
Merged-chr18-50004992-2	chr18	50004866	50005120	+	0.000	0.000	Merged-chr18-50004992-2
Merged-chr12-69297062-101	chr12	69296641	69297387	+	0.000	0.000	Merged-chr12-69297062-101
Merged-chr9-22134391-4	chr9	22134199	22134574	+	0.000	0.000	Merged-chr9-22134391-4
Merged-chr11-96997280-1	chr11	96997182	96997380	+	0.000	0.000	Merged-chr11-96997280-1
Merged-chr18-34850350-14	chr18	34850147	34850513	+	0.000	0.000	Merged-chr18-34850350-14
Merged-chr13-44730777-105	chr13	44730372	44731293	+	0.000	0.000	Merged-chr13-44730777-105
Merged-chr10-99228384-22	chr10	99228030	99228768	+	0.000	0.000	Merged-chr10-99228384-22
Merged-chr6-134632309-51	chr6	134632025	134632586	+	0.000	0.000	Merged-chr6-134632309-51
Merged-chr1-181022473-37	chr1	181022274	181022721	+	0.000	0.000	Merged-chr1-181022473-37
Merged-chr3-110336379-1	chr3	110336281	110336479	+	0.000	0.000	Merged-chr3-110336379-1
Merged-chr15-83601240-1	chr15	83601142	83601340	+	0.000	0.000	Merged-chr15-83601240-1
Merged-chr2-169546612-1	chr2	169546514	169546712	+	0.000	0.000	Merged-chr2-169546612-1
Merged-chr12-82165766-1	chr12	82165668	82165866	+	0.000	0.000	Merged-chr12-82165766-1
Merged-chr8-47673686-45	chr8	47673440	47673970	+	0.000	0.000	Merged-chr8-47673686-45
Merged-chr1-35653441-55	chr1	35653137	35653665	+	0.000	0.000	Merged-chr1-35653441-55
Merged-chr1-180265063-87	chr1	180264422	180265674	+	0.000	0.000	Merged-chr1-180265063-87
Merged-chr15-53400350-16	chr15	53399900	53400743	+	0.000	0.000	Merged-chr15-53400350-16
Merged-chr2-18989067-34	chr2	18988883	18989252	+	0.000	0.000	Merged-chr2-18989067-34
Merged-chr8-3279477-72	chr8	3279102	3279809	+	0.000	0.000	Merged-chr8-3279477-72
Merged-chr15-57772935-60	chr15	57772521	57773209	+	0.000	0.000	Merged-chr15-57772935-60
Merged-chr18-34889033-16	chr18	34888854	34889256	+	0.000	0.000	Merged-chr18-34889033-16
Merged-chr9-62553601-2	chr9	62553483	62553722	+	0.000	0.000	Merged-chr9-62553601-2
Merged-chr11-5215848-30	chr11	5215651	5216091	+	0.000	0.000	Merged-chr11-5215848-30
Merged-chr5-64804187-2	chr5	64804045	64804332	+	0.000	0.000	Merged-chr5-64804187-2
Merged-chr6-128891138-1	chr6	128891040	128891238	+	0.000	0.000	Merged-chr6-128891138-1
Merged-chr16-57456707-2	chr16	57456590	57456827	+	0.000	0.000	Merged-chr16-57456707-2
Merged-chr3-37271433-10	chr3	37271220	37271625	+	0.000	0.000	Merged-chr3-37271433-10
Merged-chr7-110796429-1	chr7	110796331	110796529	+	0.000	0.000	Merged-chr7-110796429-1
Merged-chr11-113187580-49	chr11	113187360	113187808	+	0.000	0.000	Merged-chr11-113187580-49
Merged-chr13-112292693-6	chr13	112292539	112292892	+	0.000	0.000	Merged-chr13-112292693-6
Merged-chrX-12160238-21	chrX	12159994	12160492	+	0.000	0.000	Merged-chrX-12160238-21
Merged-chr18-55483698-12	chr18	55483230	55484077	+	0.000	0.000	Merged-chr18-55483698-12
Merged-chr15-76770514-52	chr15	76770318	76770806	+	0.000	0.000	Merged-chr15-76770514-52
Merged-chr3-131014308-74	chr3	131013991	131014538	+	0.000	0.000	Merged-chr3-131014308-74
Merged-chr4-95353767-1	chr4	95353669	95353867	+	0.000	0.000	Merged-chr4-95353767-1
Merged-chr5-144283852-24	chr5	144283598	144284081	+	0.000	0.000	Merged-chr5-144283852-24
Merged-chr18-54902507-76	chr18	54902233	54902831	+	0.000	0.000	Merged-chr18-54902507-76
Merged-chr13-64364439-27	chr13	64364178	64364623	+	0.000	0.000	Merged-chr13-64364439-27
Merged-chr14-8644858-1	chr14	8644760	8644958	+	0.000	0.000	Merged-chr14-8644858-1
Merged-chr10-67872043-23	chr10	67871827	67872247	+	0.000	0.000	Merged-chr10-67872043-23
Merged-chr6-91506273-35	chr6	91505911	91506597	+	0.000	0.000	Merged-chr6-91506273-35
Merged-chr15-61952157-4	chr15	61952028	61952296	+	0.000	0.000	Merged-chr15-61952157-4
Merged-chr5-105113893-19	chr5	105113564	105114223	+	0.000	0.000	Merged-chr5-105113893-19
Merged-chr12-8817903-12	chr12	8817698	8818158	+	0.000	0.000	Merged-chr12-8817903-12
Merged-chr3-52179919-6	chr3	52179772	52180086	+	0.000	0.000	Merged-chr3-52179919-6
Merged-chr8-27161535-3	chr8	27161405	27161671	+	0.000	0.000	Merged-chr8-27161535-3
Merged-chr9-121647218-5	chr9	121647053	121647400	+	0.000	0.000	Merged-chr9-121647218-5
Merged-chr16-76447349-16	chr16	76447022	76447792	+	0.000	0.000	Merged-chr16-76447349-16
Merged-chrX-10216521-101	chrX	10216315	10216921	+	0.000	0.000	Merged-chrX-10216521-101
Merged-chr11-69419798-3	chr11	69419667	69419915	+	0.000	0.000	Merged-chr11-69419798-3
Merged-chr3-51661219-14	chr3	51660946	51661568	+	0.000	0.000	Merged-chr3-51661219-14
Merged-chr1-92051444-84	chr1	92050957	92052057	+	0.000	0.000	Merged-chr1-92051444-84
Merged-chr19-4228012-1	chr19	4227914	4228112	+	0.000	0.000	Merged-chr19-4228012-1
Merged-chr6-99172218-38	chr6	99171891	99172564	+	0.000	0.000	Merged-chr6-99172218-38
Merged-chr11-100891852-30	chr11	100891289	100892136	+	0.000	0.000	Merged-chr11-100891852-30
Merged-chr6-41604638-4	chr6	41604524	41604770	+	0.000	0.000	Merged-chr6-41604638-4
Merged-chr3-129553274-76	chr3	129552931	129553714	+	0.000	0.000	Merged-chr3-129553274-76
Merged-chr5-122708188-2	chr5	122708059	122708319	+	0.000	0.000	Merged-chr5-122708188-2
Merged-chr11-116018279-9	chr11	116018112	116018500	+	0.000	0.000	Merged-chr11-116018279-9
Merged-chr5-36006302-34	chr5	36005886	36006629	+	0.000	0.000	Merged-chr5-36006302-34
Merged-chr2-77098248-1	chr2	77098150	77098348	+	0.000	0.000	Merged-chr2-77098248-1
Merged-chr1-36279399-25	chr1	36279189	36279628	+	0.000	0.000	Merged-chr1-36279399-25
Merged-chr10-12482827-3	chr10	12482701	12482965	+	0.000	0.000	Merged-chr10-12482827-3
Merged-chr6-99380353-32	chr6	99380177	99380666	+	0.000	0.000	Merged-chr6-99380353-32
Merged-chr12-86046986-23	chr12	86046840	86047233	+	0.000	0.000	Merged-chr12-86046986-23
Merged-chr2-32854345-8	chr2	32854166	32854589	+	0.000	0.000	Merged-chr2-32854345-8
Merged-chr11-52257663-1	chr11	52257565	52257763	+	0.000	0.000	Merged-chr11-52257663-1
Merged-chr2-6256587-15	chr2	6256252	6257001	+	0.000	0.000	Merged-chr2-6256587-15
Merged-chr16-76310830-49	chr16	76310412	76311162	+	0.000	0.000	Merged-chr16-76310830-49
Merged-chr11-6560668-81	chr11	6559649	6561336	+	0.000	0.000	Merged-chr11-6560668-81
Merged-chr6-13980717-1	chr6	13980619	13980817	+	0.000	0.000	Merged-chr6-13980717-1
Merged-chr9-118686441-13	chr9	118686206	118686649	+	0.000	0.000	Merged-chr9-118686441-13
Merged-chr17-7148067-30	chr17	7147737	7148265	+	0.000	0.000	Merged-chr17-7148067-30
Merged-chr12-41024230-74	chr12	41023981	41024569	+	0.000	0.000	Merged-chr12-41024230-74
Merged-chr7-25395796-56	chr7	25395514	25396067	+	0.000	0.000	Merged-chr7-25395796-56
Merged-chr4-152153985-50	chr4	152153754	152154218	+	0.000	0.000	Merged-chr4-152153985-50
Merged-chr9-118814710-13	chr9	118814538	118814906	+	0.000	0.000	Merged-chr9-118814710-13
Merged-chr3-131134898-4	chr3	131134719	131135100	+	0.000	0.000	Merged-chr3-131134898-4
Merged-chr7-12987633-12	chr7	12987410	12987880	+	0.000	0.000	Merged-chr7-12987633-12
Merged-chr18-34860058-4	chr18	34859882	34860230	+	0.000	0.000	Merged-chr18-34860058-4
Merged-chr8-14961775-61	chr8	14961505	14961959	+	0.000	0.000	Merged-chr8-14961775-61
Merged-chr16-97293437-66	chr16	97293075	97293734	+	0.000	0.000	Merged-chr16-97293437-66
Merged-chr2-163285915-9	chr2	163285740	163286120	+	0.000	0.000	Merged-chr2-163285915-9
Merged-chr3-58691717-140	chr3	58691345	58692467	+	0.000	0.000	Merged-chr3-58691717-140
Merged-chr11-82908298-45	chr11	82908058	82908535	+	0.000	0.000	Merged-chr11-82908298-45
Merged-chr4-95521197-1	chr4	95521099	95521297	+	0.000	0.000	Merged-chr4-95521197-1
Merged-chr11-113173574-59	chr11	113173386	113173770	+	0.000	0.000	Merged-chr11-113173574-59
Merged-chr13-99385771-3	chr13	99385595	99385995	+	0.000	0.000	Merged-chr13-99385771-3
Merged-chr5-34210420-28	chr5	34210251	34210577	+	0.000	0.000	Merged-chr5-34210420-28
Merged-chr8-119569162-3	chr8	119568983	119569343	+	0.000	0.000	Merged-chr8-119569162-3
Merged-chr9-56209013-5	chr9	56208836	56209182	+	0.000	0.000	Merged-chr9-56209013-5
Merged-chr1-192778514-1	chr1	192778416	192778614	+	0.000	0.000	Merged-chr1-192778514-1
Merged-chr15-86173737-35	chr15	86173476	86174115	+	0.000	0.000	Merged-chr15-86173737-35
Merged-chr10-14116002-40	chr10	14115804	14116231	+	0.000	0.000	Merged-chr10-14116002-40
Merged-chr6-134752014-14	chr6	134751777	134752206	+	0.000	0.000	Merged-chr6-134752014-14
Merged-chr17-34592254-25	chr17	34591859	34592478	+	0.000	0.000	Merged-chr17-34592254-25
Merged-chr15-101254025-64	chr15	101253800	101254427	+	0.000	0.000	Merged-chr15-101254025-64
Merged-chr7-68190151-33	chr7	68189490	68190556	+	0.000	0.000	Merged-chr7-68190151-33
Merged-chr12-16134669-16	chr12	16134489	16134890	+	0.000	0.000	Merged-chr12-16134669-16
Merged-chr15-57694475-103	chr15	57694006	57695032	+	0.000	0.000	Merged-chr15-57694475-103
Merged-chr7-101673634-22	chr7	101673412	101673912	+	0.000	0.000	Merged-chr7-101673634-22
Merged-chrX-75130933-50	chrX	75130688	75131272	+	0.000	0.000	Merged-chrX-75130933-50
Merged-chr6-99394919-29	chr6	99394707	99395422	+	0.000	0.000	Merged-chr6-99394919-29
Merged-chr6-146284002-2	chr6	146283880	146284126	+	0.000	0.000	Merged-chr6-146284002-2
Merged-chr16-17277920-39	chr16	17277699	17278140	+	0.000	0.000	Merged-chr16-17277920-39
Merged-chr2-76219704-31	chr2	76219490	76219903	+	0.000	0.000	Merged-chr2-76219704-31
Merged-chr18-35847322-1	chr18	35847224	35847422	+	0.000	0.000	Merged-chr18-35847322-1
Merged-chr12-82323350-3	chr12	82323238	82323463	+	0.000	0.000	Merged-chr12-82323350-3
Merged-chr17-32341276-19	chr17	32341102	32341454	+	0.000	0.000	Merged-chr17-32341276-19
Merged-chr4-150558187-39	chr4	150557994	150558475	+	0.000	0.000	Merged-chr4-150558187-39
Merged-chr3-89731174-1	chr3	89731076	89731274	+	0.000	0.000	Merged-chr3-89731174-1
Merged-chr10-72656483-1	chr10	72656385	72656583	+	0.000	0.000	Merged-chr10-72656483-1
Merged-chr11-46405145-15	chr11	46404862	46405308	+	0.000	0.000	Merged-chr11-46405145-15
Merged-chr18-55398390-24	chr18	55397944	55398815	+	0.000	0.000	Merged-chr18-55398390-24
Merged-chr11-109431692-38	chr11	109431475	109431935	+	0.000	0.000	Merged-chr11-109431692-38
Merged-chr6-134794283-45	chr6	134794058	134794518	+	0.000	0.000	Merged-chr6-134794283-45
Merged-chr19-34254414-29	chr19	34254128	34254771	+	0.000	0.000	Merged-chr19-34254414-29
Merged-chrX-57183527-2	chrX	57183423	57183634	+	0.000	0.000	Merged-chrX-57183527-2
Merged-chr12-52824887-17	chr12	52824691	52825064	+	0.000	0.000	Merged-chr12-52824887-17
Merged-chr10-96621862-8	chr10	96621663	96622082	+	0.000	0.000	Merged-chr10-96621862-8
Merged-chr17-74779621-5	chr17	74779424	74779845	+	0.000	0.000	Merged-chr17-74779621-5
Merged-chr8-71908746-56	chr8	71908441	71908990	+	0.000	0.000	Merged-chr8-71908746-56
Merged-chr18-55303601-6	chr18	55303453	55303780	+	0.000	0.000	Merged-chr18-55303601-6
Merged-chr10-60191930-38	chr10	60191690	60192102	+	0.000	0.000	Merged-chr10-60191930-38
Merged-chr15-27796187-9	chr15	27795973	27796354	+	0.000	0.000	Merged-chr15-27796187-9
Merged-chr14-55540872-3	chr14	55540741	55541002	+	0.000	0.000	Merged-chr14-55540872-3
Merged-chr1-164503488-46	chr1	164503194	164503825	+	0.000	0.000	Merged-chr1-164503488-46
Merged-chr12-52829151-11	chr12	52828990	52829344	+	0.000	0.000	Merged-chr12-52829151-11
Merged-chr4-140783003-2	chr4	140782854	140783154	+	0.000	0.000	Merged-chr4-140783003-2
Merged-chr9-84204868-1	chr9	84204770	84204968	+	0.000	0.000	Merged-chr9-84204868-1
Merged-chr15-86185133-3	chr15	86184972	86185329	+	0.000	0.000	Merged-chr15-86185133-3
Merged-chr9-103108809-93	chr9	103108575	103109018	+	0.000	0.000	Merged-chr9-103108809-93
Merged-chr7-68179968-3	chr7	68179853	68180087	+	0.000	0.000	Merged-chr7-68179968-3
Merged-chr9-85671881-60	chr9	85671459	85672129	+	0.000	0.000	Merged-chr9-85671881-60
Merged-chrX-57189507-26	chrX	57189153	57189791	+	0.000	0.000	Merged-chrX-57189507-26
Merged-chr6-99401459-4	chr6	99401324	99401591	+	0.000	0.000	Merged-chr6-99401459-4
Merged-chr11-75282753-54	chr11	75282253	75282983	+	0.000	0.000	Merged-chr11-75282753-54
Merged-chr6-145211240-87	chr6	145210823	145211518	+	0.000	0.000	Merged-chr6-145211240-87
Merged-chr19-41847357-5	chr19	41847095	41847592	+	0.000	0.000	Merged-chr19-41847357-5
Merged-chr11-19920148-102	chr11	19919925	19920542	+	0.000	0.000	Merged-chr11-19920148-102
Merged-chr5-72622310-11	chr5	72622162	72622469	+	0.000	0.000	Merged-chr5-72622310-11
Merged-chr1-60017133-4	chr1	60016994	60017290	+	0.000	0.000	Merged-chr1-60017133-4
Merged-chr1-69655085-1	chr1	69654987	69655185	+	0.000	0.000	Merged-chr1-69655085-1
Merged-chr4-95416133-1	chr4	95416035	95416233	+	0.000	0.000	Merged-chr4-95416133-1
Merged-chr4-129624518-66	chr4	129624225	129624850	+	0.000	0.000	Merged-chr4-129624518-66
Merged-chr3-84228654-57	chr3	84228447	84228936	+	0.000	0.000	Merged-chr3-84228654-57
Merged-chr7-126776866-48	chr7	126776581	126777194	+	0.000	0.000	Merged-chr7-126776866-48
Merged-chr5-72634907-42	chr5	72634740	72635083	+	0.000	0.000	Merged-chr5-72634907-42
Merged-chr15-36456502-1	chr15	36456404	36456602	+	0.000	0.000	Merged-chr15-36456502-1
Merged-chr7-12881125-51	chr7	12880866	12881361	+	0.000	0.000	Merged-chr7-12881125-51
Merged-chr1-138303413-31	chr1	138303144	138303699	+	0.000	0.000	Merged-chr1-138303413-31
Merged-chr11-82952114-4	chr11	82951952	82952283	+	0.000	0.000	Merged-chr11-82952114-4
Merged-chr7-24316712-55	chr7	24316504	24316900	+	0.000	0.000	Merged-chr7-24316712-55
Merged-chr16-57398780-28	chr16	57398507	57399049	+	0.000	0.000	Merged-chr16-57398780-28
Merged-chr4-154936495-60	chr4	154936311	154936650	+	0.000	0.000	Merged-chr4-154936495-60
Merged-chr2-135848156-1	chr2	135848058	135848256	+	0.000	0.000	Merged-chr2-135848156-1
Merged-chr1-190524257-4	chr1	190524127	190524372	+	0.000	0.000	Merged-chr1-190524257-4
Merged-chr6-149375184-57	chr6	149374939	149375437	+	0.000	0.000	Merged-chr6-149375184-57
Merged-chr4-12087917-51	chr4	12087619	12088119	+	0.000	0.000	Merged-chr4-12087917-51
Merged-chr5-65856479-1	chr5	65856381	65856579	+	0.000	0.000	Merged-chr5-65856479-1
Merged-chr2-135848504-1	chr2	135848406	135848604	+	0.000	0.000	Merged-chr2-135848504-1
Merged-chr1-192493639-4	chr1	192493488	192493810	+	0.000	0.000	Merged-chr1-192493639-4
Merged-chr2-165923890-22	chr2	165923689	165924151	+	0.000	0.000	Merged-chr2-165923890-22
Merged-chr12-85686710-55	chr12	85686457	85686994	+	0.000	0.000	Merged-chr12-85686710-55
Merged-chr6-57570582-29	chr6	57570337	57570843	+	0.000	0.000	Merged-chr6-57570582-29
Merged-chr15-73629517-1	chr15	73629419	73629617	+	0.000	0.000	Merged-chr15-73629517-1
Merged-chr4-154964454-88	chr4	154964103	154964713	+	0.000	0.000	Merged-chr4-154964454-88
Merged-chr16-89774284-79	chr16	89773978	89774570	+	0.000	0.000	Merged-chr16-89774284-79
Merged-chr7-101412333-1	chr7	101412235	101412433	+	0.000	0.000	Merged-chr7-101412333-1
Merged-chr4-149954793-89	chr4	149953639	149955496	+	0.000	0.000	Merged-chr4-149954793-89
Merged-chr11-73031065-29	chr11	73030843	73031385	+	0.000	0.000	Merged-chr11-73031065-29
Merged-chr11-70021304-108	chr11	70020815	70021829	+	0.000	0.000	Merged-chr11-70021304-108
Merged-chr10-12964276-93	chr10	12963740	12964614	+	0.000	0.000	Merged-chr10-12964276-93
Merged-chr11-20643993-1	chr11	20643895	20644093	+	0.000	0.000	Merged-chr11-20643993-1
Merged-chr10-43478755-3	chr10	43478642	43478864	+	0.000	0.000	Merged-chr10-43478755-3
Merged-chr3-95697809-14	chr3	95697588	95698023	+	0.000	0.000	Merged-chr3-95697809-14
Merged-chr15-57693789-12	chr15	57693507	57693982	+	0.000	0.000	Merged-chr15-57693789-12
Merged-chr11-5261704-88	chr11	5261442	5262042	+	0.000	0.000	Merged-chr11-5261704-88
Merged-chr16-89986478-112	chr16	89985770	89986770	+	0.000	0.000	Merged-chr16-89986478-112
Merged-chr14-121445375-33	chr14	121445184	121445578	+	0.000	0.000	Merged-chr14-121445375-33
Merged-chr8-70696561-4	chr8	70696431	70696699	+	0.000	0.000	Merged-chr8-70696561-4
Merged-chr6-146410150-50	chr6	146409852	146410377	+	0.000	0.000	Merged-chr6-146410150-50
Merged-chr17-24895385-66	chr17	24894975	24896088	+	0.000	0.000	Merged-chr17-24895385-66
Merged-chr13-95521239-9	chr13	95521042	95521555	+	0.000	0.000	Merged-chr13-95521239-9
Merged-chr6-147546273-1	chr6	147546175	147546373	+	0.000	0.000	Merged-chr6-147546273-1
Merged-chr10-59296474-30	chr10	59296247	59296692	+	0.000	0.000	Merged-chr10-59296474-30
Merged-chr15-6554904-39	chr15	6554596	6555098	+	0.000	0.000	Merged-chr15-6554904-39
Merged-chr17-56717302-101	chr17	56717087	56717514	+	0.000	0.000	Merged-chr17-56717302-101
Merged-chr3-52047175-54	chr3	52046954	52047407	+	0.000	0.000	Merged-chr3-52047175-54
Merged-chr1-128591199-37	chr1	128590894	128591521	+	0.000	0.000	Merged-chr1-128591199-37
Merged-chrX-20704457-50	chrX	20704236	20704708	+	0.000	0.000	Merged-chrX-20704457-50
Merged-chr15-79039071-35	chr15	79038842	79039253	+	0.000	0.000	Merged-chr15-79039071-35
Merged-chr8-94098416-52	chr8	94098241	94098576	+	0.000	0.000	Merged-chr8-94098416-52
Merged-chr11-69266485-18	chr11	69266322	69266619	+	0.000	0.000	Merged-chr11-69266485-18
Merged-chr7-132347170-1	chr7	132347072	132347270	+	0.000	0.000	Merged-chr7-132347170-1
