#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_Naive.dn.bed
Merged-chr12-41024981-1	chr12	41024883	41025081	+	0.000	0.000	Merged-chr12-41024981-1
Merged-chr1-138304184-80	chr1	138303785	138304622	+	0.000	0.000	Merged-chr1-138304184-80
Merged-chr13-64370381-61	chr13	64370159	64370675	+	0.000	0.000	Merged-chr13-64370381-61
Merged-chr3-129545403-15	chr3	129545210	129545578	+	0.000	0.000	Merged-chr3-129545403-15
Merged-chr4-6990867-140	chr4	6990266	6991248	+	0.000	0.000	Merged-chr4-6990867-140
Merged-chr15-64307280-6	chr15	64307137	64307447	+	0.000	0.000	Merged-chr15-64307280-6
Merged-chr16-76548877-4	chr16	76548664	76549038	+	0.000	0.000	Merged-chr16-76548877-4
Merged-chr13-112438372-60	chr13	112438027	112438775	+	0.000	0.000	Merged-chr13-112438372-60
Merged-chr6-90629668-42	chr6	90629407	90629967	+	0.000	0.000	Merged-chr6-90629668-42
Merged-chr2-151971067-35	chr2	151970825	151971318	+	0.000	0.000	Merged-chr2-151971067-35
Merged-chr9-110895737-8	chr9	110895567	110896047	+	0.000	0.000	Merged-chr9-110895737-8
Merged-chr1-138252220-12	chr1	138252059	138252385	+	0.000	0.000	Merged-chr1-138252220-12
Merged-chr3-130976377-12	chr3	130976222	130976537	+	0.000	0.000	Merged-chr3-130976377-12
Merged-chrX-42511352-16	chrX	42511031	42511582	+	0.000	0.000	Merged-chrX-42511352-16
Merged-chr2-60125288-97	chr2	60124641	60125856	+	0.000	0.000	Merged-chr2-60125288-97
Merged-chr2-91078502-21	chr2	91078197	91078720	+	0.000	0.000	Merged-chr2-91078502-21
Merged-chr11-97999442-46	chr11	97999251	97999713	+	0.000	0.000	Merged-chr11-97999442-46
Merged-chr8-81855698-1	chr8	81855600	81855798	+	0.000	0.000	Merged-chr8-81855698-1
Merged-chr4-149856656-49	chr4	149856466	149856854	+	0.000	0.000	Merged-chr4-149856656-49
Merged-chr1-86582590-65	chr1	86582318	86582873	+	0.000	0.000	Merged-chr1-86582590-65
Merged-chr19-34879103-15	chr19	34878813	34879343	+	0.000	0.000	Merged-chr19-34879103-15
Merged-chr2-156975142-7	chr2	156975018	156975264	+	0.000	0.000	Merged-chr2-156975142-7
Merged-chr6-99023812-5	chr6	99023673	99023942	+	0.000	0.000	Merged-chr6-99023812-5
Merged-chr14-121491238-1	chr14	121491140	121491338	+	0.000	0.000	Merged-chr14-121491238-1
Merged-chr1-69687447-68	chr1	69687030	69687920	+	0.000	0.000	Merged-chr1-69687447-68
Merged-chr18-34856324-36	chr18	34856120	34856539	+	0.000	0.000	Merged-chr18-34856324-36
Merged-chr2-117331820-22	chr2	117331626	117331963	+	0.000	0.000	Merged-chr2-117331820-22
Merged-chr13-112509641-25	chr13	112509410	112509919	+	0.000	0.000	Merged-chr13-112509641-25
Merged-chr11-109560984-42	chr11	109560778	109561230	+	0.000	0.000	Merged-chr11-109560984-42
Merged-chr6-65818480-32	chr6	65818205	65818829	+	0.000	0.000	Merged-chr6-65818480-32
Merged-chr6-147572152-1	chr6	147572054	147572252	+	0.000	0.000	Merged-chr6-147572152-1
Merged-chr12-24572311-66	chr12	24571987	24572790	+	0.000	0.000	Merged-chr12-24572311-66
Merged-chr1-35580626-34	chr1	35580304	35580961	+	0.000	0.000	Merged-chr1-35580626-34
Merged-chr15-101180638-34	chr15	101180336	101180952	+	0.000	0.000	Merged-chr15-101180638-34
Merged-chr8-109708114-35	chr8	109707803	109708416	+	0.000	0.000	Merged-chr8-109708114-35
Merged-chr11-52281751-1	chr11	52281653	52281851	+	0.000	0.000	Merged-chr11-52281751-1
Merged-chrX-155215806-1	chrX	155215708	155215906	+	0.000	0.000	Merged-chrX-155215806-1
Merged-chr6-124741027-92	chr6	124740786	124741360	+	0.000	0.000	Merged-chr6-124741027-92
Merged-chr1-138299075-6	chr1	138298940	138299250	+	0.000	0.000	Merged-chr1-138299075-6
Merged-chr1-89096601-1	chr1	89096503	89096701	+	0.000	0.000	Merged-chr1-89096601-1
Merged-chr16-76321846-11	chr16	76321699	76321974	+	0.000	0.000	Merged-chr16-76321846-11
Merged-chr11-94385959-1	chr11	94385861	94386059	+	0.000	0.000	Merged-chr11-94385959-1
Merged-chr6-6210933-2	chr6	6210828	6211040	+	0.000	0.000	Merged-chr6-6210933-2
Merged-chr15-36261569-31	chr15	36261340	36261992	+	0.000	0.000	Merged-chr15-36261569-31
Merged-chr2-93471266-47	chr2	93470730	93471524	+	0.000	0.000	Merged-chr2-93471266-47
Merged-chr7-99468692-92	chr7	99468492	99469165	+	0.000	0.000	Merged-chr7-99468692-92
Merged-chr4-154964941-1	chr4	154964843	154965041	+	0.000	0.000	Merged-chr4-154964941-1
Merged-chr4-59805793-13	chr4	59805599	59805974	+	0.000	0.000	Merged-chr4-59805793-13
Merged-chr15-27726548-6	chr15	27726374	27726708	+	0.000	0.000	Merged-chr15-27726548-6
Merged-chr2-135797053-2	chr2	135796900	135797209	+	0.000	0.000	Merged-chr2-135797053-2
Merged-chr2-59629993-27	chr2	59629824	59630286	+	0.000	0.000	Merged-chr2-59629993-27
Merged-chr3-121885126-49	chr3	121884821	121885369	+	0.000	0.000	Merged-chr3-121885126-49
Merged-chr11-6569400-3	chr11	6569202	6569553	+	0.000	0.000	Merged-chr11-6569400-3
Merged-chr19-57343616-1	chr19	57343518	57343716	+	0.000	0.000	Merged-chr19-57343616-1
Merged-chr12-52729820-57	chr12	52729334	52730664	+	0.000	0.000	Merged-chr12-52729820-57
Merged-chr4-150008574-5	chr4	150008448	150008695	+	0.000	0.000	Merged-chr4-150008574-5
Merged-chr4-116708529-54	chr4	116708254	116708744	+	0.000	0.000	Merged-chr4-116708529-54
Merged-chr7-132365570-116	chr7	132365136	132366089	+	0.000	0.000	Merged-chr7-132365570-116
Merged-chr5-65858120-27	chr5	65857925	65858291	+	0.000	0.000	Merged-chr5-65858120-27
Merged-chr8-48110550-1	chr8	48110452	48110650	+	0.000	0.000	Merged-chr8-48110550-1
Merged-chr6-99275701-16	chr6	99275516	99275878	+	0.000	0.000	Merged-chr6-99275701-16
Merged-chr6-48444392-70	chr6	48443836	48445009	+	0.000	0.000	Merged-chr6-48444392-70
Merged-chr1-34187719-7	chr1	34187582	34187866	+	0.000	0.000	Merged-chr1-34187719-7
Merged-chr6-146271470-40	chr6	146271271	146271652	+	0.000	0.000	Merged-chr6-146271470-40
Merged-chr6-41532789-67	chr6	41532526	41533143	+	0.000	0.000	Merged-chr6-41532789-67
Merged-chr7-132418232-1	chr7	132418134	132418332	+	0.000	0.000	Merged-chr7-132418232-1
Merged-chr7-112133425-1	chr7	112133327	112133525	+	0.000	0.000	Merged-chr7-112133425-1
Merged-chr10-99229215-14	chr10	99228970	99229372	+	0.000	0.000	Merged-chr10-99229215-14
Merged-chr14-30137182-40	chr14	30136953	30137523	+	0.000	0.000	Merged-chr14-30137182-40
Merged-chr4-57813680-42	chr4	57813361	57813926	+	0.000	0.000	Merged-chr4-57813680-42
Merged-chr19-5406160-3	chr19	5406012	5406297	+	0.000	0.000	Merged-chr19-5406160-3
Merged-chr18-55693549-6	chr18	55693281	55693758	+	0.000	0.000	Merged-chr18-55693549-6
Merged-chr17-7169938-73	chr17	7169667	7170175	+	0.000	0.000	Merged-chr17-7169938-73
Merged-chr8-111522128-54	chr8	111521904	111522389	+	0.000	0.000	Merged-chr8-111522128-54
Merged-chr9-118646527-1	chr9	118646429	118646627	+	0.000	0.000	Merged-chr9-118646527-1
Merged-chr2-117421672-7	chr2	117421457	117421864	+	0.000	0.000	Merged-chr2-117421672-7
Merged-chr16-85173423-99	chr16	85172407	85174043	+	0.000	0.000	Merged-chr16-85173423-99
Merged-chr12-41090116-16	chr12	41089789	41090311	+	0.000	0.000	Merged-chr12-41090116-16
Merged-chr4-10873390-6	chr4	10873231	10873573	+	0.000	0.000	Merged-chr4-10873390-6
Merged-chr10-21077347-58	chr10	21077117	21077555	+	0.000	0.000	Merged-chr10-21077347-58
Merged-chr10-96579636-12	chr10	96579427	96579814	+	0.000	0.000	Merged-chr10-96579636-12
Merged-chr15-101246603-58	chr15	101246244	101246942	+	0.000	0.000	Merged-chr15-101246603-58
Merged-chr4-7152146-8	chr4	7151952	7152339	+	0.000	0.000	Merged-chr4-7152146-8
Merged-chr18-79079527-2	chr18	79079416	79079640	+	0.000	0.000	Merged-chr18-79079527-2
Merged-chr3-110395302-1	chr3	110395204	110395402	+	0.000	0.000	Merged-chr3-110395302-1
Merged-chr3-121467435-12	chr3	121467218	121467630	+	0.000	0.000	Merged-chr3-121467435-12
Merged-chr2-24750294-26	chr2	24750103	24750486	+	0.000	0.000	Merged-chr2-24750294-26
Merged-chr11-75956797-42	chr11	75956624	75956981	+	0.000	0.000	Merged-chr11-75956797-42
Merged-chr1-172027037-42	chr1	172026568	172027434	+	0.000	0.000	Merged-chr1-172027037-42
Merged-chr5-64805509-1	chr5	64805411	64805609	+	0.000	0.000	Merged-chr5-64805509-1
Merged-chr12-40680727-4	chr12	40680538	40680936	+	0.000	0.000	Merged-chr12-40680727-4
Merged-chr15-6589814-4	chr15	6589661	6589938	+	0.000	0.000	Merged-chr15-6589814-4
Merged-chr6-99433049-65	chr6	99432583	99433457	+	0.000	0.000	Merged-chr6-99433049-65
Merged-chr15-54919372-1	chr15	54919274	54919472	+	0.000	0.000	Merged-chr15-54919372-1
Merged-chr2-30587397-33	chr2	30587156	30587589	+	0.000	0.000	Merged-chr2-30587397-33
Merged-chr16-97292669-5	chr16	97292418	97292893	+	0.000	0.000	Merged-chr16-97292669-5
Merged-chr11-99238634-46	chr11	99238374	99238864	+	0.000	0.000	Merged-chr11-99238634-46
Merged-chr3-121437597-2	chr3	121437489	121437707	+	0.000	0.000	Merged-chr3-121437597-2
Merged-chr12-55492294-126	chr12	55491789	55492710	+	0.000	0.000	Merged-chr12-55492294-126
Merged-chr7-82867992-3	chr7	82867882	82868101	+	0.000	0.000	Merged-chr7-82867992-3
Merged-chr10-17722904-190	chr10	17722528	17723390	+	0.000	0.000	Merged-chr10-17722904-190
Merged-chr6-99302078-2	chr6	99301926	99302232	+	0.000	0.000	Merged-chr6-99302078-2
Merged-chr10-72759241-1	chr10	72759143	72759341	+	0.000	0.000	Merged-chr10-72759241-1
Merged-chr11-113173007-44	chr11	113172592	113173249	+	0.000	0.000	Merged-chr11-113173007-44
Merged-chr9-25150893-1	chr9	25150795	25150993	+	0.000	0.000	Merged-chr9-25150893-1
Merged-chr18-50001132-7	chr18	50000886	50001370	+	0.000	0.000	Merged-chr18-50001132-7
Merged-chr6-41547233-22	chr6	41546821	41547644	+	0.000	0.000	Merged-chr6-41547233-22
Merged-chr9-98339119-1	chr9	98339021	98339219	+	0.000	0.000	Merged-chr9-98339119-1
Merged-chr16-59617351-29	chr16	59617173	59617590	+	0.000	0.000	Merged-chr16-59617351-29
Merged-chr8-117673653-52	chr8	117673295	117673916	+	0.000	0.000	Merged-chr8-117673653-52
Merged-chr10-96586200-4	chr10	96586022	96586405	+	0.000	0.000	Merged-chr10-96586200-4
Merged-chr9-98297048-98	chr9	98296590	98297340	+	0.000	0.000	Merged-chr9-98297048-98
Merged-chr4-95820334-1	chr4	95820236	95820434	+	0.000	0.000	Merged-chr4-95820334-1
Merged-chr17-73087309-28	chr17	73087107	73087544	+	0.000	0.000	Merged-chr17-73087309-28
Merged-chr5-134688853-79	chr5	134688661	134689130	+	0.000	0.000	Merged-chr5-134688853-79
Merged-chr14-10432307-4	chr14	10432203	10432412	+	0.000	0.000	Merged-chr14-10432307-4
Merged-chr2-103659777-12	chr2	103659441	103659944	+	0.000	0.000	Merged-chr2-103659777-12
Merged-chr17-81064878-66	chr17	81064674	81065098	+	0.000	0.000	Merged-chr17-81064878-66
Merged-chr10-13999186-36	chr10	13998919	13999382	+	0.000	0.000	Merged-chr10-13999186-36
Merged-chr13-112474497-27	chr13	112474228	112474703	+	0.000	0.000	Merged-chr13-112474497-27
Merged-chr6-144987357-14	chr6	144986994	144987634	+	0.000	0.000	Merged-chr6-144987357-14
Merged-chr7-83639836-62	chr7	83639127	83640836	+	0.000	0.000	Merged-chr7-83639836-62
Merged-chr5-114199479-63	chr5	114199153	114199702	+	0.000	0.000	Merged-chr5-114199479-63
Merged-chr4-59850385-20	chr4	59850138	59850605	+	0.000	0.000	Merged-chr4-59850385-20
Merged-chr18-80005096-36	chr18	80004879	80005303	+	0.000	0.000	Merged-chr18-80005096-36
Merged-chr15-73061004-80	chr15	73060770	73061293	+	0.000	0.000	Merged-chr15-73061004-80
Merged-chr2-122467079-1	chr2	122466981	122467179	+	0.000	0.000	Merged-chr2-122467079-1
Merged-chr12-52718436-2	chr12	52718338	52718536	+	0.000	0.000	Merged-chr12-52718436-2
Merged-chr15-101266934-77	chr15	101266561	101267393	+	0.000	0.000	Merged-chr15-101266934-77
Merged-chr2-91081065-17	chr2	91080896	91081222	+	0.000	0.000	Merged-chr2-91081065-17
Merged-chr7-141038979-32	chr7	141038584	141039617	+	0.000	0.000	Merged-chr7-141038979-32
Merged-chr18-61399742-153	chr18	61399544	61399958	+	0.000	0.000	Merged-chr18-61399742-153
Merged-chr15-25696018-37	chr15	25695788	25696251	+	0.000	0.000	Merged-chr15-25696018-37
Merged-chr6-129276104-1	chr6	129276006	129276204	+	0.000	0.000	Merged-chr6-129276104-1
Merged-chr1-69559722-2	chr1	69559607	69559839	+	0.000	0.000	Merged-chr1-69559722-2
Merged-chr1-132417659-59	chr1	132417355	132417907	+	0.000	0.000	Merged-chr1-132417659-59
Merged-chr9-103112038-86	chr9	103111608	103112645	+	0.000	0.000	Merged-chr9-103112038-86
Merged-chr6-99360034-2	chr6	99359905	99360166	+	0.000	0.000	Merged-chr6-99360034-2
Merged-chr17-8165441-73	chr17	8165193	8165724	+	0.000	0.000	Merged-chr17-8165441-73
Merged-chrX-13552455-23	chrX	13552252	13552619	+	0.000	0.000	Merged-chrX-13552455-23
Merged-chr14-8615846-24	chr14	8615636	8616068	+	0.000	0.000	Merged-chr14-8615846-24
Merged-chr10-7819674-9	chr10	7819362	7819876	+	0.000	0.000	Merged-chr10-7819674-9
Merged-chr10-96516077-12	chr10	96515870	96516242	+	0.000	0.000	Merged-chr10-96516077-12
Merged-chr1-164571989-46	chr1	164571609	164572412	+	0.000	0.000	Merged-chr1-164571989-46
Merged-chr7-51861538-4	chr7	51861409	51861658	+	0.000	0.000	Merged-chr7-51861538-4
Merged-chr6-90625231-14	chr6	90625060	90625467	+	0.000	0.000	Merged-chr6-90625231-14
Merged-chr5-107259796-31	chr5	107259613	107259998	+	0.000	0.000	Merged-chr5-107259796-31
Merged-chr9-88241733-46	chr9	88241512	88242038	+	0.000	0.000	Merged-chr9-88241733-46
Merged-chrX-12128389-23	chrX	12127965	12128938	+	0.000	0.000	Merged-chrX-12128389-23
Merged-chrX-135962489-11	chrX	135962315	135962626	+	0.000	0.000	Merged-chrX-135962489-11
Merged-chr10-55495727-1	chr10	55495629	55495827	+	0.000	0.000	Merged-chr10-55495727-1
Merged-chr6-147476293-99	chr6	147476060	147476533	+	0.000	0.000	Merged-chr6-147476293-99
Merged-chr2-135794277-1	chr2	135794179	135794377	+	0.000	0.000	Merged-chr2-135794277-1
Merged-chr2-165890606-34	chr2	165890414	165890797	+	0.000	0.000	Merged-chr2-165890606-34
Merged-chr2-61514287-58	chr2	61513966	61514603	+	0.000	0.000	Merged-chr2-61514287-58
Merged-chr3-58690940-28	chr3	58690626	58691209	+	0.000	0.000	Merged-chr3-58690940-28
Merged-chr18-79473118-20	chr18	79472878	79473339	+	0.000	0.000	Merged-chr18-79473118-20
Merged-chr5-139377554-24	chr5	139377142	139377839	+	0.000	0.000	Merged-chr5-139377554-24
Merged-chr12-15816438-145	chr12	15815638	15817441	+	0.000	0.000	Merged-chr12-15816438-145
Merged-chr10-7832380-56	chr10	7832153	7832665	+	0.000	0.000	Merged-chr10-7832380-56
Merged-chr12-85964039-30	chr12	85963647	85964479	+	0.000	0.000	Merged-chr12-85964039-30
Merged-chr17-21475108-14	chr17	21474800	21475286	+	0.000	0.000	Merged-chr17-21475108-14
Merged-chr1-69682325-1	chr1	69682227	69682425	+	0.000	0.000	Merged-chr1-69682325-1
Merged-chr10-56115476-67	chr10	56115190	56115782	+	0.000	0.000	Merged-chr10-56115476-67
Merged-chr12-8313491-60	chr12	8313208	8313843	+	0.000	0.000	Merged-chr12-8313491-60
Merged-chr9-83957110-38	chr9	83956850	83957406	+	0.000	0.000	Merged-chr9-83957110-38
Merged-chr13-63497096-23	chr13	63496853	63497413	+	0.000	0.000	Merged-chr13-63497096-23
Merged-chr1-119480783-1	chr1	119480685	119480883	+	0.000	0.000	Merged-chr1-119480783-1
Merged-chr3-154596980-83	chr3	154596709	154597232	+	0.000	0.000	Merged-chr3-154596980-83
Merged-chr3-131026508-20	chr3	131026321	131026729	+	0.000	0.000	Merged-chr3-131026508-20
Merged-chrX-134162858-35	chrX	134162402	134163181	+	0.000	0.000	Merged-chrX-134162858-35
Merged-chr12-82350071-72	chr12	82349708	82350336	+	0.000	0.000	Merged-chr12-82350071-72
Merged-chr13-95007446-38	chr13	95007177	95007690	+	0.000	0.000	Merged-chr13-95007446-38
Merged-chr2-132019609-52	chr2	132019351	132019830	+	0.000	0.000	Merged-chr2-132019609-52
Merged-chr7-30333026-1	chr7	30332928	30333126	+	0.000	0.000	Merged-chr7-30333026-1
Merged-chr6-41563406-4	chr6	41563253	41563589	+	0.000	0.000	Merged-chr6-41563406-4
Merged-chr6-99350715-17	chr6	99350533	99350894	+	0.000	0.000	Merged-chr6-99350715-17
Merged-chr2-60166003-27	chr2	60165743	60166222	+	0.000	0.000	Merged-chr2-60166003-27
Merged-chr6-99429914-1	chr6	99429816	99430014	+	0.000	0.000	Merged-chr6-99429914-1
Merged-chr6-6182199-1	chr6	6182101	6182299	+	0.000	0.000	Merged-chr6-6182199-1
Merged-chr4-95352598-1	chr4	95352500	95352698	+	0.000	0.000	Merged-chr4-95352598-1
Merged-chr5-29200032-4	chr5	29199911	29200146	+	0.000	0.000	Merged-chr5-29200032-4
Merged-chr8-91482707-1	chr8	91482609	91482807	+	0.000	0.000	Merged-chr8-91482707-1
Merged-chr6-115559561-1	chr6	115559463	115559661	+	0.000	0.000	Merged-chr6-115559561-1
Merged-chr5-118037526-88	chr5	118036910	118038162	+	0.000	0.000	Merged-chr5-118037526-88
Merged-chr6-99401904-51	chr6	99401603	99402321	+	0.000	0.000	Merged-chr6-99401904-51
Merged-chr13-112478046-3	chr13	112477909	112478194	+	0.000	0.000	Merged-chr13-112478046-3
Merged-chr11-46399258-50	chr11	46399050	46399430	+	0.000	0.000	Merged-chr11-46399258-50
Merged-chr15-72866014-85	chr15	72865423	72867193	+	0.000	0.000	Merged-chr15-72866014-85
Merged-chr16-97307972-1	chr16	97307874	97308072	+	0.000	0.000	Merged-chr16-97307972-1
Merged-chr9-110888008-6	chr9	110887825	110888203	+	0.000	0.000	Merged-chr9-110888008-6
Merged-chr6-146889247-1	chr6	146889149	146889347	+	0.000	0.000	Merged-chr6-146889247-1
Merged-chr12-102425206-5	chr12	102425038	102425356	+	0.000	0.000	Merged-chr12-102425206-5
Merged-chr10-67536700-4	chr10	67536577	67536833	+	0.000	0.000	Merged-chr10-67536700-4
Merged-chr11-73199437-89	chr11	73199154	73199656	+	0.000	0.000	Merged-chr11-73199437-89
Merged-chr11-103776919-6	chr11	103776792	103777064	+	0.000	0.000	Merged-chr11-103776919-6
Merged-chr1-74124147-1	chr1	74124049	74124247	+	0.000	0.000	Merged-chr1-74124147-1
Merged-chr2-135922502-1	chr2	135922404	135922602	+	0.000	0.000	Merged-chr2-135922502-1
Merged-chr9-98339700-17	chr9	98339381	98339995	+	0.000	0.000	Merged-chr9-98339700-17
Merged-chr16-90042684-16	chr16	90042384	90042904	+	0.000	0.000	Merged-chr16-90042684-16
Merged-chr8-81783049-28	chr8	81782850	81783242	+	0.000	0.000	Merged-chr8-81783049-28
Merged-chr16-44999747-49	chr16	44999406	45000192	+	0.000	0.000	Merged-chr16-44999747-49
Merged-chr9-15682069-19	chr9	15681861	15682255	+	0.000	0.000	Merged-chr9-15682069-19
Merged-chr11-120823335-1	chr11	120823237	120823435	+	0.000	0.000	Merged-chr11-120823335-1
Merged-chr15-25673661-24	chr15	25673276	25673902	+	0.000	0.000	Merged-chr15-25673661-24
Merged-chr18-50004992-2	chr18	50004866	50005120	+	0.000	0.000	Merged-chr18-50004992-2
Merged-chr8-40577674-21	chr8	40577308	40577975	+	0.000	0.000	Merged-chr8-40577674-21
Merged-chr9-22134391-4	chr9	22134199	22134574	+	0.000	0.000	Merged-chr9-22134391-4
Merged-chr13-44730777-105	chr13	44730372	44731293	+	0.000	0.000	Merged-chr13-44730777-105
Merged-chr10-99228384-22	chr10	99228030	99228768	+	0.000	0.000	Merged-chr10-99228384-22
Merged-chr6-134632309-51	chr6	134632025	134632586	+	0.000	0.000	Merged-chr6-134632309-51
Merged-chr3-110336379-1	chr3	110336281	110336479	+	0.000	0.000	Merged-chr3-110336379-1
Merged-chr2-169546612-1	chr2	169546514	169546712	+	0.000	0.000	Merged-chr2-169546612-1
Merged-chr12-82165766-1	chr12	82165668	82165866	+	0.000	0.000	Merged-chr12-82165766-1
Merged-chr9-119322632-81	chr9	119322311	119322929	+	0.000	0.000	Merged-chr9-119322632-81
Merged-chr8-47673686-45	chr8	47673440	47673970	+	0.000	0.000	Merged-chr8-47673686-45
Merged-chr2-72136350-1	chr2	72136252	72136450	+	0.000	0.000	Merged-chr2-72136350-1
Merged-chr1-35653441-55	chr1	35653137	35653665	+	0.000	0.000	Merged-chr1-35653441-55
Merged-chr1-180265063-87	chr1	180264422	180265674	+	0.000	0.000	Merged-chr1-180265063-87
Merged-chr15-53400350-16	chr15	53399900	53400743	+	0.000	0.000	Merged-chr15-53400350-16
Merged-chr2-18989067-34	chr2	18988883	18989252	+	0.000	0.000	Merged-chr2-18989067-34
Merged-chr15-57772935-60	chr15	57772521	57773209	+	0.000	0.000	Merged-chr15-57772935-60
Merged-chr11-5215848-30	chr11	5215651	5216091	+	0.000	0.000	Merged-chr11-5215848-30
Merged-chr5-64804187-2	chr5	64804045	64804332	+	0.000	0.000	Merged-chr5-64804187-2
Merged-chr7-110796429-1	chr7	110796331	110796529	+	0.000	0.000	Merged-chr7-110796429-1
Merged-chr11-113187580-49	chr11	113187360	113187808	+	0.000	0.000	Merged-chr11-113187580-49
Merged-chr13-112292693-6	chr13	112292539	112292892	+	0.000	0.000	Merged-chr13-112292693-6
Merged-chr18-55483698-12	chr18	55483230	55484077	+	0.000	0.000	Merged-chr18-55483698-12
Merged-chr3-131014308-74	chr3	131013991	131014538	+	0.000	0.000	Merged-chr3-131014308-74
Merged-chr4-95353767-1	chr4	95353669	95353867	+	0.000	0.000	Merged-chr4-95353767-1
Merged-chr5-144283852-24	chr5	144283598	144284081	+	0.000	0.000	Merged-chr5-144283852-24
Merged-chr18-54902507-76	chr18	54902233	54902831	+	0.000	0.000	Merged-chr18-54902507-76
Merged-chr1-164413844-41	chr1	164413563	164414216	+	0.000	0.000	Merged-chr1-164413844-41
Merged-chr13-64364439-27	chr13	64364178	64364623	+	0.000	0.000	Merged-chr13-64364439-27
Merged-chr14-8644858-1	chr14	8644760	8644958	+	0.000	0.000	Merged-chr14-8644858-1
Merged-chr10-67872043-23	chr10	67871827	67872247	+	0.000	0.000	Merged-chr10-67872043-23
Merged-chr6-91506273-35	chr6	91505911	91506597	+	0.000	0.000	Merged-chr6-91506273-35
Merged-chr5-105113893-19	chr5	105113564	105114223	+	0.000	0.000	Merged-chr5-105113893-19
Merged-chr12-8817903-12	chr12	8817698	8818158	+	0.000	0.000	Merged-chr12-8817903-12
Merged-chr3-52179919-6	chr3	52179772	52180086	+	0.000	0.000	Merged-chr3-52179919-6
Merged-chr8-27161535-3	chr8	27161405	27161671	+	0.000	0.000	Merged-chr8-27161535-3
Merged-chr9-121647218-5	chr9	121647053	121647400	+	0.000	0.000	Merged-chr9-121647218-5
Merged-chr16-76447349-16	chr16	76447022	76447792	+	0.000	0.000	Merged-chr16-76447349-16
Merged-chrX-10216521-101	chrX	10216315	10216921	+	0.000	0.000	Merged-chrX-10216521-101
Merged-chr3-51661219-14	chr3	51660946	51661568	+	0.000	0.000	Merged-chr3-51661219-14
Merged-chr1-92051444-84	chr1	92050957	92052057	+	0.000	0.000	Merged-chr1-92051444-84
Merged-chr6-41604638-4	chr6	41604524	41604770	+	0.000	0.000	Merged-chr6-41604638-4
Merged-chr3-129553274-76	chr3	129552931	129553714	+	0.000	0.000	Merged-chr3-129553274-76
Merged-chr5-36006302-34	chr5	36005886	36006629	+	0.000	0.000	Merged-chr5-36006302-34
Merged-chr2-77098248-1	chr2	77098150	77098348	+	0.000	0.000	Merged-chr2-77098248-1
Merged-chr1-36279399-25	chr1	36279189	36279628	+	0.000	0.000	Merged-chr1-36279399-25
Merged-chr10-12482827-3	chr10	12482701	12482965	+	0.000	0.000	Merged-chr10-12482827-3
Merged-chr13-36366469-31	chr13	36366164	36366796	+	0.000	0.000	Merged-chr13-36366469-31
Merged-chr14-61953231-1	chr14	61953133	61953331	+	0.000	0.000	Merged-chr14-61953231-1
Merged-chr1-151500084-9	chr1	151499927	151500226	+	0.000	0.000	Merged-chr1-151500084-9
Merged-chr6-147484715-1	chr6	147484617	147484815	+	0.000	0.000	Merged-chr6-147484715-1
Merged-chr6-99380353-32	chr6	99380177	99380666	+	0.000	0.000	Merged-chr6-99380353-32
Merged-chr12-86046986-23	chr12	86046840	86047233	+	0.000	0.000	Merged-chr12-86046986-23
Merged-chr4-99829355-64	chr4	99829018	99829595	+	0.000	0.000	Merged-chr4-99829355-64
Merged-chr11-52257663-1	chr11	52257565	52257763	+	0.000	0.000	Merged-chr11-52257663-1
Merged-chr2-6256587-15	chr2	6256252	6257001	+	0.000	0.000	Merged-chr2-6256587-15
Merged-chr16-76310830-49	chr16	76310412	76311162	+	0.000	0.000	Merged-chr16-76310830-49
Merged-chr11-6560668-81	chr11	6559649	6561336	+	0.000	0.000	Merged-chr11-6560668-81
Merged-chr6-13980717-1	chr6	13980619	13980817	+	0.000	0.000	Merged-chr6-13980717-1
Merged-chr9-118686441-13	chr9	118686206	118686649	+	0.000	0.000	Merged-chr9-118686441-13
Merged-chr17-7148067-30	chr17	7147737	7148265	+	0.000	0.000	Merged-chr17-7148067-30
Merged-chr12-41024230-74	chr12	41023981	41024569	+	0.000	0.000	Merged-chr12-41024230-74
Merged-chr7-25395796-56	chr7	25395514	25396067	+	0.000	0.000	Merged-chr7-25395796-56
Merged-chr4-152153985-50	chr4	152153754	152154218	+	0.000	0.000	Merged-chr4-152153985-50
Merged-chr9-118814710-13	chr9	118814538	118814906	+	0.000	0.000	Merged-chr9-118814710-13
Merged-chr3-131134898-4	chr3	131134719	131135100	+	0.000	0.000	Merged-chr3-131134898-4
Merged-chr7-12987633-12	chr7	12987410	12987880	+	0.000	0.000	Merged-chr7-12987633-12
Merged-chr14-7914040-29	chr14	7913778	7914302	+	0.000	0.000	Merged-chr14-7914040-29
Merged-chr9-83925198-57	chr9	83925027	83925459	+	0.000	0.000	Merged-chr9-83925198-57
Merged-chr8-14961775-61	chr8	14961505	14961959	+	0.000	0.000	Merged-chr8-14961775-61
Merged-chr16-48772238-46	chr16	48771953	48772467	+	0.000	0.000	Merged-chr16-48772238-46
