#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.dn.bed
Merged-chr11-115712929-29	chr11	115712671	115713241	+	0.000	0.000	Merged-chr11-115712929-29
Merged-chr19-24146220-3	chr19	24146082	24146371	+	0.000	0.000	Merged-chr19-24146220-3
Merged-chr2-49335781-10	chr2	49335526	49336021	+	0.000	0.000	Merged-chr2-49335781-10
Merged-chr6-67445989-1	chr6	67445891	67446089	+	0.000	0.000	Merged-chr6-67445989-1
Merged-chr13-108738959-1	chr13	108738861	108739059	+	0.000	0.000	Merged-chr13-108738959-1
Merged-chrX-75130933-50	chrX	75130688	75131272	+	0.000	0.000	Merged-chrX-75130933-50
Merged-chr14-31198053-39	chr14	31197823	31198258	+	0.000	0.000	Merged-chr14-31198053-39
Merged-chr5-134437601-35	chr5	134437311	134437829	+	0.000	0.000	Merged-chr5-134437601-35
Merged-chr2-144550766-36	chr2	144550486	144551048	+	0.000	0.000	Merged-chr2-144550766-36
Merged-chr4-16102324-55	chr4	16102001	16102599	+	0.000	0.000	Merged-chr4-16102324-55
Merged-chr1-180318502-5	chr1	180318363	180318680	+	0.000	0.000	Merged-chr1-180318502-5
Merged-chr6-99394919-29	chr6	99394707	99395422	+	0.000	0.000	Merged-chr6-99394919-29
Merged-chr6-146284002-2	chr6	146283880	146284126	+	0.000	0.000	Merged-chr6-146284002-2
Merged-chr9-95151869-50	chr9	95151564	95152241	+	0.000	0.000	Merged-chr9-95151869-50
Merged-chr2-76219704-31	chr2	76219490	76219903	+	0.000	0.000	Merged-chr2-76219704-31
Merged-chr5-29205850-28	chr5	29205588	29206126	+	0.000	0.000	Merged-chr5-29205850-28
Merged-chr10-43375435-5	chr10	43375247	43375587	+	0.000	0.000	Merged-chr10-43375435-5
Merged-chr2-142592645-1	chr2	142592547	142592745	+	0.000	0.000	Merged-chr2-142592645-1
Merged-chr16-70314268-76	chr16	70314066	70314536	+	0.000	0.000	Merged-chr16-70314268-76
Merged-chr11-33967917-13	chr11	33967682	33968120	+	0.000	0.000	Merged-chr11-33967917-13
Merged-chr14-63194714-49	chr14	63194560	63194940	+	0.000	0.000	Merged-chr14-63194714-49
Merged-chr12-82323350-3	chr12	82323238	82323463	+	0.000	0.000	Merged-chr12-82323350-3
Merged-chr11-80489765-75	chr11	80489326	80490191	+	0.000	0.000	Merged-chr11-80489765-75
Merged-chr1-98095542-87	chr1	98095105	98095933	+	0.000	0.000	Merged-chr1-98095542-87
Merged-chr2-169515617-25	chr2	169515346	169515853	+	0.000	0.000	Merged-chr2-169515617-25
Merged-chr2-172966680-14	chr2	172966496	172966850	+	0.000	0.000	Merged-chr2-172966680-14
Merged-chr13-85479573-23	chr13	85479276	85479905	+	0.000	0.000	Merged-chr13-85479573-23
Merged-chr4-137860135-8	chr4	137859986	137860262	+	0.000	0.000	Merged-chr4-137860135-8
Merged-chr14-31402926-2	chr14	31402812	31403043	+	0.000	0.000	Merged-chr14-31402926-2
Merged-chr4-87698955-1	chr4	87698857	87699055	+	0.000	0.000	Merged-chr4-87698955-1
Merged-chr7-143465112-4	chr7	143464973	143465266	+	0.000	0.000	Merged-chr7-143465112-4
Merged-chr18-55398390-24	chr18	55397944	55398815	+	0.000	0.000	Merged-chr18-55398390-24
Merged-chr16-70365429-20	chr16	70365217	70365610	+	0.000	0.000	Merged-chr16-70365429-20
Merged-chr15-58194845-51	chr15	58194351	58195219	+	0.000	0.000	Merged-chr15-58194845-51
Merged-chr1-173412047-19	chr1	173411896	173412298	+	0.000	0.000	Merged-chr1-173412047-19
Merged-chr1-75236679-106	chr1	75236454	75236864	+	0.000	0.000	Merged-chr1-75236679-106
Merged-chr2-77268358-6	chr2	77268182	77268513	+	0.000	0.000	Merged-chr2-77268358-6
Merged-chr19-34254414-29	chr19	34254128	34254771	+	0.000	0.000	Merged-chr19-34254414-29
Merged-chr12-52824887-17	chr12	52824691	52825064	+	0.000	0.000	Merged-chr12-52824887-17
Merged-chr17-74779621-5	chr17	74779424	74779845	+	0.000	0.000	Merged-chr17-74779621-5
Merged-chr2-19201871-12	chr2	19201634	19202122	+	0.000	0.000	Merged-chr2-19201871-12
Merged-chr16-90330577-4	chr16	90330448	90330704	+	0.000	0.000	Merged-chr16-90330577-4
Merged-chr18-55303601-6	chr18	55303453	55303780	+	0.000	0.000	Merged-chr18-55303601-6
Merged-chr5-134540113-16	chr5	134539917	134540345	+	0.000	0.000	Merged-chr5-134540113-16
Merged-chr2-76215336-78	chr2	76214976	76215777	+	0.000	0.000	Merged-chr2-76215336-78
Merged-chr10-81255041-17	chr10	81254876	81255262	+	0.000	0.000	Merged-chr10-81255041-17
Merged-chr3-126589665-27	chr3	126589471	126589850	+	0.000	0.000	Merged-chr3-126589665-27
Merged-chr7-80865063-58	chr7	80864747	80865381	+	0.000	0.000	Merged-chr7-80865063-58
Merged-chr16-97444187-58	chr16	97443801	97445080	+	0.000	0.000	Merged-chr16-97444187-58
Merged-chr9-94668774-42	chr9	94668528	94669030	+	0.000	0.000	Merged-chr9-94668774-42
Merged-chr1-164503488-46	chr1	164503194	164503825	+	0.000	0.000	Merged-chr1-164503488-46
Merged-chr16-94402317-35	chr16	94401968	94402601	+	0.000	0.000	Merged-chr16-94402317-35
Merged-chr9-62374764-11	chr9	62374553	62375040	+	0.000	0.000	Merged-chr9-62374764-11
Merged-chr17-47909679-48	chr17	47909364	47909917	+	0.000	0.000	Merged-chr17-47909679-48
Merged-chr11-54952725-3	chr11	54952611	54952846	+	0.000	0.000	Merged-chr11-54952725-3
Merged-chr19-23135579-121	chr19	23134685	23136166	+	0.000	0.000	Merged-chr19-23135579-121
Merged-chr2-108441195-1	chr2	108441097	108441295	+	0.000	0.000	Merged-chr2-108441195-1
Merged-chr9-103108809-93	chr9	103108575	103109018	+	0.000	0.000	Merged-chr9-103108809-93
Merged-chr2-91042928-59	chr2	91042703	91043163	+	0.000	0.000	Merged-chr2-91042928-59
Merged-chr15-93530912-20	chr15	93530612	93531114	+	0.000	0.000	Merged-chr15-93530912-20
Merged-chr9-85671881-60	chr9	85671459	85672129	+	0.000	0.000	Merged-chr9-85671881-60
Merged-chr18-53950804-1	chr18	53950706	53950904	+	0.000	0.000	Merged-chr18-53950804-1
Merged-chr6-99401459-4	chr6	99401324	99401591	+	0.000	0.000	Merged-chr6-99401459-4
Merged-chr14-76416055-12	chr14	76415861	76416328	+	0.000	0.000	Merged-chr14-76416055-12
Merged-chr15-59010782-34	chr15	59010576	59010994	+	0.000	0.000	Merged-chr15-59010782-34
Merged-chr1-138587614-1	chr1	138587516	138587714	+	0.000	0.000	Merged-chr1-138587614-1
Merged-chr19-53891075-34	chr19	53890825	53891341	+	0.000	0.000	Merged-chr19-53891075-34
Merged-chr5-72622310-11	chr5	72622162	72622469	+	0.000	0.000	Merged-chr5-72622310-11
Merged-chr3-138275247-64	chr3	138274959	138275580	+	0.000	0.000	Merged-chr3-138275247-64
Merged-chr7-132337014-20	chr7	132336771	132337414	+	0.000	0.000	Merged-chr7-132337014-20
Merged-chr15-93715568-13	chr15	93715195	93715915	+	0.000	0.000	Merged-chr15-93715568-13
Merged-chrX-12045282-1	chrX	12045184	12045382	+	0.000	0.000	Merged-chrX-12045282-1
Merged-chr4-88024414-6	chr4	88024232	88024623	+	0.000	0.000	Merged-chr4-88024414-6
Merged-chr2-18958872-113	chr2	18958405	18959372	+	0.000	0.000	Merged-chr2-18958872-113
Merged-chr1-138299764-45	chr1	138299550	138299969	+	0.000	0.000	Merged-chr1-138299764-45
Merged-chr12-4082819-61	chr12	4082613	4083001	+	0.000	0.000	Merged-chr12-4082819-61
Merged-chr4-34550471-5	chr4	34550363	34550588	+	0.000	0.000	Merged-chr4-34550471-5
Merged-chr5-72634907-42	chr5	72634740	72635083	+	0.000	0.000	Merged-chr5-72634907-42
Merged-chr9-14499189-81	chr9	14499007	14499581	+	0.000	0.000	Merged-chr9-14499189-81
Merged-chr2-120501866-2	chr2	120501745	120501990	+	0.000	0.000	Merged-chr2-120501866-2
Merged-chr7-144439578-1	chr7	144439480	144439678	+	0.000	0.000	Merged-chr7-144439578-1
Merged-chr7-49246156-57	chr7	49245842	49246405	+	0.000	0.000	Merged-chr7-49246156-57
Merged-chr18-74991256-33	chr18	74991013	74991499	+	0.000	0.000	Merged-chr18-74991256-33
Merged-chr13-51879266-2	chr13	51879167	51879367	+	0.000	0.000	Merged-chr13-51879266-2
Merged-chr1-138604109-41	chr1	138603763	138604357	+	0.000	0.000	Merged-chr1-138604109-41
Merged-chr3-132949483-1	chr3	132949385	132949583	+	0.000	0.000	Merged-chr3-132949483-1
Merged-chr3-132979856-28	chr3	132979640	132980105	+	0.000	0.000	Merged-chr3-132979856-28
Merged-chr5-114780086-1	chr5	114779988	114780186	+	0.000	0.000	Merged-chr5-114780086-1
Merged-chr9-88273504-34	chr9	88273324	88273795	+	0.000	0.000	Merged-chr9-88273504-34
Merged-chr9-88327275-1	chr9	88327177	88327375	+	0.000	0.000	Merged-chr9-88327275-1
Merged-chr17-63500700-6	chr17	63500498	63500878	+	0.000	0.000	Merged-chr17-63500700-6
Merged-chr15-62043886-41	chr15	62043619	62044186	+	0.000	0.000	Merged-chr15-62043886-41
Merged-chr2-135848156-1	chr2	135848058	135848256	+	0.000	0.000	Merged-chr2-135848156-1
Merged-chr17-8195901-46	chr17	8195672	8196105	+	0.000	0.000	Merged-chr17-8195901-46
Merged-chr2-37735387-35	chr2	37735131	37735667	+	0.000	0.000	Merged-chr2-37735387-35
Merged-chr1-190524257-4	chr1	190524127	190524372	+	0.000	0.000	Merged-chr1-190524257-4
Merged-chr6-149375184-57	chr6	149374939	149375437	+	0.000	0.000	Merged-chr6-149375184-57
Merged-chr10-13467057-15	chr10	13466780	13467286	+	0.000	0.000	Merged-chr10-13467057-15
Merged-chr2-174076828-170	chr2	174076101	174077695	+	0.000	0.000	Merged-chr2-174076828-170
Merged-chr1-181247290-45	chr1	181246774	181247648	+	0.000	0.000	Merged-chr1-181247290-45
Merged-chr16-18235713-3	chr16	18235505	18235880	+	0.000	0.000	Merged-chr16-18235713-3
Merged-chr3-126662098-34	chr3	126661835	126662271	+	0.000	0.000	Merged-chr3-126662098-34
Merged-chr7-143005288-104	chr7	143005078	143005707	+	0.000	0.000	Merged-chr7-143005288-104
Merged-chr7-144470746-9	chr7	144470583	144470949	+	0.000	0.000	Merged-chr7-144470746-9
Merged-chr4-12087917-51	chr4	12087619	12088119	+	0.000	0.000	Merged-chr4-12087917-51
Merged-chr2-135848504-1	chr2	135848406	135848604	+	0.000	0.000	Merged-chr2-135848504-1
Merged-chr11-82954782-27	chr11	82954552	82954997	+	0.000	0.000	Merged-chr11-82954782-27
Merged-chr10-71422736-15	chr10	71422567	71422934	+	0.000	0.000	Merged-chr10-71422736-15
Merged-chr15-76757728-51	chr15	76757520	76757970	+	0.000	0.000	Merged-chr15-76757728-51
Merged-chr7-128633323-34	chr7	128633081	128633514	+	0.000	0.000	Merged-chr7-128633323-34
Merged-chr1-192493639-4	chr1	192493488	192493810	+	0.000	0.000	Merged-chr1-192493639-4
Merged-chr1-182358310-43	chr1	182358132	182358555	+	0.000	0.000	Merged-chr1-182358310-43
Merged-chr2-77341563-2	chr2	77341465	77341663	+	0.000	0.000	Merged-chr2-77341563-2
Merged-chr2-180276983-44	chr2	180276774	180277177	+	0.000	0.000	Merged-chr2-180276983-44
Merged-chr12-85686710-55	chr12	85686457	85686994	+	0.000	0.000	Merged-chr12-85686710-55
Merged-chr7-129592092-86	chr7	129591850	129592512	+	0.000	0.000	Merged-chr7-129592092-86
Merged-chr10-76802342-40	chr10	76802059	76802557	+	0.000	0.000	Merged-chr10-76802342-40
Merged-chr6-144066612-1	chr6	144066514	144066712	+	0.000	0.000	Merged-chr6-144066612-1
Merged-chr16-89774284-79	chr16	89773978	89774570	+	0.000	0.000	Merged-chr16-89774284-79
Merged-chr11-3155205-32	chr11	3154947	3155482	+	0.000	0.000	Merged-chr11-3155205-32
Merged-chr10-59919808-6	chr10	59919688	59919925	+	0.000	0.000	Merged-chr10-59919808-6
Merged-chr2-117418760-26	chr2	117418522	117419035	+	0.000	0.000	Merged-chr2-117418760-26
Merged-chr1-136580549-25	chr1	136580324	136580801	+	0.000	0.000	Merged-chr1-136580549-25
Merged-chr14-47598077-23	chr14	47597899	47598228	+	0.000	0.000	Merged-chr14-47598077-23
Merged-chr5-64024575-33	chr5	64024366	64024794	+	0.000	0.000	Merged-chr5-64024575-33
Merged-chr19-46500051-50	chr19	46499728	46500312	+	0.000	0.000	Merged-chr19-46500051-50
Merged-chr13-99411845-11	chr13	99411698	99411986	+	0.000	0.000	Merged-chr13-99411845-11
Merged-chr12-52830229-3	chr12	52830120	52830338	+	0.000	0.000	Merged-chr12-52830229-3
Merged-chr4-148742861-33	chr4	148742579	148743135	+	0.000	0.000	Merged-chr4-148742861-33
Merged-chr10-42962570-74	chr10	42962296	42962831	+	0.000	0.000	Merged-chr10-42962570-74
Merged-chr10-43478755-3	chr10	43478642	43478864	+	0.000	0.000	Merged-chr10-43478755-3
Merged-chr10-118813922-11	chr10	118813662	118814186	+	0.000	0.000	Merged-chr10-118813922-11
Merged-chr18-60624660-132	chr18	60624019	60625007	+	0.000	0.000	Merged-chr18-60624660-132
Merged-chr14-121658944-24	chr14	121658448	121659418	+	0.000	0.000	Merged-chr14-121658944-24
Merged-chr1-179046812-1	chr1	179046714	179046912	+	0.000	0.000	Merged-chr1-179046812-1
Merged-chr14-101608277-2	chr14	101608131	101608426	+	0.000	0.000	Merged-chr14-101608277-2
Merged-chr6-98993074-69	chr6	98992734	98993522	+	0.000	0.000	Merged-chr6-98993074-69
Merged-chr16-89986478-112	chr16	89985770	89986770	+	0.000	0.000	Merged-chr16-89986478-112
Merged-chr9-59617287-62	chr9	59617072	59617520	+	0.000	0.000	Merged-chr9-59617287-62
Merged-chr9-94946219-1	chr9	94946121	94946319	+	0.000	0.000	Merged-chr9-94946219-1
Merged-chr1-179169463-1	chr1	179169365	179169563	+	0.000	0.000	Merged-chr1-179169463-1
Merged-chr2-4367918-1	chr2	4367820	4368018	+	0.000	0.000	Merged-chr2-4367918-1
Merged-chr2-117541730-22	chr2	117541408	117542002	+	0.000	0.000	Merged-chr2-117541730-22
Merged-chr6-147546273-1	chr6	147546175	147546373	+	0.000	0.000	Merged-chr6-147546273-1
Merged-chr7-128397190-15	chr7	128397011	128397468	+	0.000	0.000	Merged-chr7-128397190-15
Merged-chr19-24166764-51	chr19	24166526	24166987	+	0.000	0.000	Merged-chr19-24166764-51
Merged-chr6-99485384-21	chr6	99485175	99485586	+	0.000	0.000	Merged-chr6-99485384-21
Merged-chr1-181261225-12	chr1	181261040	181261428	+	0.000	0.000	Merged-chr1-181261225-12
Merged-chr11-20249231-91	chr11	20248963	20249659	+	0.000	0.000	Merged-chr11-20249231-91
Merged-chr5-105192735-25	chr5	105192496	105192944	+	0.000	0.000	Merged-chr5-105192735-25
Merged-chr2-18928432-59	chr2	18928211	18928652	+	0.000	0.000	Merged-chr2-18928432-59
Merged-chr16-95985074-35	chr16	95984866	95985383	+	0.000	0.000	Merged-chr16-95985074-35
Merged-chr6-94804433-1	chr6	94804335	94804533	+	0.000	0.000	Merged-chr6-94804433-1
Merged-chr19-57055875-36	chr19	57055688	57056077	+	0.000	0.000	Merged-chr19-57055875-36
Merged-chr4-150517532-35	chr4	150517360	150517776	+	0.000	0.000	Merged-chr4-150517532-35
Merged-chr1-38694375-50	chr1	38694003	38694671	+	0.000	0.000	Merged-chr1-38694375-50
Merged-chr12-8359324-1	chr12	8359226	8359424	+	0.000	0.000	Merged-chr12-8359324-1
Merged-chr6-134903917-75	chr6	134903478	134904201	+	0.000	0.000	Merged-chr6-134903917-75
Merged-chr15-62091960-25	chr15	62091670	62092177	+	0.000	0.000	Merged-chr15-62091960-25
Merged-chr15-6554904-39	chr15	6554596	6555098	+	0.000	0.000	Merged-chr15-6554904-39
Merged-chr11-103267533-59	chr11	103267190	103267790	+	0.000	0.000	Merged-chr11-103267533-59
Merged-chr3-129561081-2	chr3	129560945	129561219	+	0.000	0.000	Merged-chr3-129561081-2
Merged-chr2-70933304-29	chr2	70933114	70933492	+	0.000	0.000	Merged-chr2-70933304-29
Merged-chr2-152105009-1	chr2	152104911	152105109	+	0.000	0.000	Merged-chr2-152105009-1
Merged-chr2-70929905-4	chr2	70929676	70930077	+	0.000	0.000	Merged-chr2-70929905-4
Merged-chr6-121017523-33	chr6	121017276	121017785	+	0.000	0.000	Merged-chr6-121017523-33
Merged-chr8-90955256-87	chr8	90955076	90955476	+	0.000	0.000	Merged-chr8-90955256-87
Merged-chr4-136570246-39	chr4	136570054	136570518	+	0.000	0.000	Merged-chr4-136570246-39
Merged-chr13-92672401-1	chr13	92672303	92672501	+	0.000	0.000	Merged-chr13-92672401-1
Merged-chr17-4980372-31	chr17	4980144	4980596	+	0.000	0.000	Merged-chr17-4980372-31
Merged-chr3-101917452-2	chr3	101917294	101917613	+	0.000	0.000	Merged-chr3-101917452-2
Merged-chr14-47648440-6	chr14	47648248	47648658	+	0.000	0.000	Merged-chr14-47648440-6
Merged-chr9-96299738-12	chr9	96299582	96299925	+	0.000	0.000	Merged-chr9-96299738-12
Merged-chr1-128713010-21	chr1	128712695	128713286	+	0.000	0.000	Merged-chr1-128713010-21
Merged-chr14-61692058-21	chr14	61691817	61692216	+	0.000	0.000	Merged-chr14-61692058-21
Merged-chr4-154981680-18	chr4	154981429	154981922	+	0.000	0.000	Merged-chr4-154981680-18
Merged-chr8-94098416-52	chr8	94098241	94098576	+	0.000	0.000	Merged-chr8-94098416-52
Merged-chr8-121570992-1	chr8	121570894	121571092	+	0.000	0.000	Merged-chr8-121570992-1
Merged-chr7-132347170-1	chr7	132347072	132347270	+	0.000	0.000	Merged-chr7-132347170-1
Merged-chr9-62507669-9	chr9	62507525	62507850	+	0.000	0.000	Merged-chr9-62507669-9
Merged-chr6-134124552-10	chr6	134124412	134124715	+	0.000	0.000	Merged-chr6-134124552-10
Merged-chr4-120405677-65	chr4	120405326	120406678	+	0.000	0.000	Merged-chr4-120405677-65
Merged-chr16-30655956-7	chr16	30655745	30656113	+	0.000	0.000	Merged-chr16-30655956-7
Merged-chr11-86966968-18	chr11	86966725	86967197	+	0.000	0.000	Merged-chr11-86966968-18
Merged-chr1-61050420-56	chr1	61050178	61050631	+	0.000	0.000	Merged-chr1-61050420-56
Merged-chr9-96630699-5	chr9	96630535	96630862	+	0.000	0.000	Merged-chr9-96630699-5
Merged-chr6-128771124-9	chr6	128770930	128771277	+	0.000	0.000	Merged-chr6-128771124-9
Merged-chr17-5195608-19	chr17	5195269	5195888	+	0.000	0.000	Merged-chr17-5195608-19
Merged-chr14-105177397-2	chr14	105177286	105177511	+	0.000	0.000	Merged-chr14-105177397-2
Merged-chr14-122754701-5	chr14	122754509	122754845	+	0.000	0.000	Merged-chr14-122754701-5
Merged-chr10-67096355-5	chr10	67096172	67096539	+	0.000	0.000	Merged-chr10-67096355-5
Merged-chr16-11475731-38	chr16	11475360	11475961	+	0.000	0.000	Merged-chr16-11475731-38
Merged-chr8-8497226-1	chr8	8497128	8497326	+	0.000	0.000	Merged-chr8-8497226-1
Merged-chrX-166185579-37	chrX	166185288	166185781	+	0.000	0.000	Merged-chrX-166185579-37
Merged-chr11-3138562-20	chr11	3138401	3138753	+	0.000	0.000	Merged-chr11-3138562-20
Merged-chr2-77176488-48	chr2	77176232	77176806	+	0.000	0.000	Merged-chr2-77176488-48
Merged-chr12-85712729-25	chr12	85712530	85712914	+	0.000	0.000	Merged-chr12-85712729-25
Merged-chr4-6950544-27	chr4	6950263	6950873	+	0.000	0.000	Merged-chr4-6950544-27
Merged-chr1-190899498-2	chr1	190899394	190899604	+	0.000	0.000	Merged-chr1-190899498-2
Merged-chr4-33077761-28	chr4	33077518	33078084	+	0.000	0.000	Merged-chr4-33077761-28
Merged-chr5-88676360-5	chr5	88676159	88676589	+	0.000	0.000	Merged-chr5-88676360-5
Merged-chr4-126989708-1	chr4	126989610	126989808	+	0.000	0.000	Merged-chr4-126989708-1
Merged-chr10-121300859-24	chr10	121300642	121301127	+	0.000	0.000	Merged-chr10-121300859-24
Merged-chr13-94966148-17	chr13	94965969	94966353	+	0.000	0.000	Merged-chr13-94966148-17
Merged-chr16-93560005-3	chr16	93559874	93560139	+	0.000	0.000	Merged-chr16-93560005-3
Merged-chr11-70650559-28	chr11	70650401	70650794	+	0.000	0.000	Merged-chr11-70650559-28
Merged-chr6-143886748-1	chr6	143886650	143886848	+	0.000	0.000	Merged-chr6-143886748-1
Merged-chr8-122304236-12	chr8	122304048	122304413	+	0.000	0.000	Merged-chr8-122304236-12
Merged-chr11-103771687-20	chr11	103771368	103772017	+	0.000	0.000	Merged-chr11-103771687-20
Merged-chr2-146414601-1	chr2	146414503	146414701	+	0.000	0.000	Merged-chr2-146414601-1
Merged-chr4-149991121-13	chr4	149990911	149991323	+	0.000	0.000	Merged-chr4-149991121-13
Merged-chr8-47674079-1	chr8	47673981	47674179	+	0.000	0.000	Merged-chr8-47674079-1
Merged-chr12-103341437-53	chr12	103341180	103341633	+	0.000	0.000	Merged-chr12-103341437-53
Merged-chr8-104239709-64	chr8	104239441	104239983	+	0.000	0.000	Merged-chr8-104239709-64
Merged-chr8-93981938-8	chr8	93981724	93982109	+	0.000	0.000	Merged-chr8-93981938-8
Merged-chr4-54226482-3	chr4	54226272	54226648	+	0.000	0.000	Merged-chr4-54226482-3
Merged-chr3-9523669-5	chr3	9523520	9523838	+	0.000	0.000	Merged-chr3-9523669-5
Merged-chr3-122245768-82	chr3	122245379	122245972	+	0.000	0.000	Merged-chr3-122245768-82
Merged-chr4-87998098-18	chr4	87997904	87998381	+	0.000	0.000	Merged-chr4-87998098-18
Merged-chr6-94700200-117	chr6	94699809	94700594	+	0.000	0.000	Merged-chr6-94700200-117
Merged-chr13-85430211-51	chr13	85429904	85430652	+	0.000	0.000	Merged-chr13-85430211-51
Merged-chr3-37456289-20	chr3	37456073	37456467	+	0.000	0.000	Merged-chr3-37456289-20
Merged-chr13-85507084-18	chr13	85506928	85507249	+	0.000	0.000	Merged-chr13-85507084-18
Merged-chr15-12617410-46	chr15	12616945	12617736	+	0.000	0.000	Merged-chr15-12617410-46
Merged-chr6-144015366-1	chr6	144015268	144015466	+	0.000	0.000	Merged-chr6-144015366-1
Merged-chr10-81182777-79	chr10	81182581	81183083	+	0.000	0.000	Merged-chr10-81182777-79
Merged-chr4-34429163-2	chr4	34429030	34429299	+	0.000	0.000	Merged-chr4-34429163-2
Merged-chr2-135774441-2	chr2	135774299	135774585	+	0.000	0.000	Merged-chr2-135774441-2
Merged-chr16-90331129-56	chr16	90330730	90331412	+	0.000	0.000	Merged-chr16-90331129-56
Merged-chr6-144211213-1	chr6	144211115	144211313	+	0.000	0.000	Merged-chr6-144211213-1
Merged-chr1-179024805-1	chr1	179024707	179024905	+	0.000	0.000	Merged-chr1-179024805-1
Merged-chr12-111691386-42	chr12	111691073	111691596	+	0.000	0.000	Merged-chr12-111691386-42
Merged-chr15-93583275-25	chr15	93583055	93583438	+	0.000	0.000	Merged-chr15-93583275-25
Merged-chr15-9580927-74	chr15	9580510	9581374	+	0.000	0.000	Merged-chr15-9580927-74
Merged-chr5-31291240-53	chr5	31291036	31291418	+	0.000	0.000	Merged-chr5-31291240-53
Merged-chr11-96996617-51	chr11	96996393	96997005	+	0.000	0.000	Merged-chr11-96996617-51
Merged-chr18-60643731-20	chr18	60643478	60644066	+	0.000	0.000	Merged-chr18-60643731-20
Merged-chr18-24178905-33	chr18	24178641	24179128	+	0.000	0.000	Merged-chr18-24178905-33
Merged-chr2-4580853-26	chr2	4580527	4581022	+	0.000	0.000	Merged-chr2-4580853-26
Merged-chr13-104286833-75	chr13	104286489	104287132	+	0.000	0.000	Merged-chr13-104286833-75
Merged-chrX-150817477-3	chrX	150817375	150817585	+	0.000	0.000	Merged-chrX-150817477-3
Merged-chr13-117260856-65	chr13	117260464	117261192	+	0.000	0.000	Merged-chr13-117260856-65
Merged-chr13-51964460-43	chr13	51964189	51964772	+	0.000	0.000	Merged-chr13-51964460-43
Merged-chr10-94116374-33	chr10	94116183	94116599	+	0.000	0.000	Merged-chr10-94116374-33
Merged-chr17-64375538-27	chr17	64375332	64375769	+	0.000	0.000	Merged-chr17-64375538-27
Merged-chr5-29195906-68	chr5	29195535	29196204	+	0.000	0.000	Merged-chr5-29195906-68
Merged-chr17-80809546-29	chr17	80809174	80810166	+	0.000	0.000	Merged-chr17-80809546-29
Merged-chr12-108903153-23	chr12	108902977	108903350	+	0.000	0.000	Merged-chr12-108903153-23
Merged-chr15-25796496-1	chr15	25796398	25796596	+	0.000	0.000	Merged-chr15-25796496-1
Merged-chr12-103443723-55	chr12	103443441	103444066	+	0.000	0.000	Merged-chr12-103443723-55
Merged-chr10-121693987-2	chr10	121693843	121694134	+	0.000	0.000	Merged-chr10-121693987-2
Merged-chr14-76414870-149	chr14	76414383	76415405	+	0.000	0.000	Merged-chr14-76414870-149
Merged-chr9-88332643-26	chr9	88332438	88332813	+	0.000	0.000	Merged-chr9-88332643-26
Merged-chr1-190764324-1	chr1	190764226	190764424	+	0.000	0.000	Merged-chr1-190764324-1
Merged-chr12-85969907-52	chr12	85969660	85970170	+	0.000	0.000	Merged-chr12-85969907-52
Merged-chr8-70699111-121	chr8	70698725	70699406	+	0.000	0.000	Merged-chr8-70699111-121
Merged-chr12-69102156-32	chr12	69101927	69102413	+	0.000	0.000	Merged-chr12-69102156-32
Merged-chr5-53994753-10	chr5	53994521	53994942	+	0.000	0.000	Merged-chr5-53994753-10
Merged-chr10-96549665-1	chr10	96549567	96549765	+	0.000	0.000	Merged-chr10-96549665-1
Merged-chr7-100699955-31	chr7	100699722	100700192	+	0.000	0.000	Merged-chr7-100699955-31
Merged-chr1-64305701-25	chr1	64305444	64305907	+	0.000	0.000	Merged-chr1-64305701-25
Merged-chr13-109239401-35	chr13	109239116	109239628	+	0.000	0.000	Merged-chr13-109239401-35
Merged-chr17-64248398-12	chr17	64248211	64248647	+	0.000	0.000	Merged-chr17-64248398-12
Merged-chr2-112510265-49	chr2	112510024	112510528	+	0.000	0.000	Merged-chr2-112510265-49
Merged-chr12-98920565-69	chr12	98920276	98920979	+	0.000	0.000	Merged-chr12-98920565-69
Merged-chr2-77341964-71	chr2	77341712	77342268	+	0.000	0.000	Merged-chr2-77341964-71
Merged-chr9-71897482-11	chr9	71897274	71897721	+	0.000	0.000	Merged-chr9-71897482-11
Merged-chr17-80290081-65	chr17	80289892	80290352	+	0.000	0.000	Merged-chr17-80290081-65
Merged-chr15-58733202-32	chr15	58732943	58733385	+	0.000	0.000	Merged-chr15-58733202-32
Merged-chr10-130322822-49	chr10	130322543	130323055	+	0.000	0.000	Merged-chr10-130322822-49
Merged-chr9-35459775-21	chr9	35459589	35459945	+	0.000	0.000	Merged-chr9-35459775-21
Merged-chr19-60756822-7	chr19	60756655	60757088	+	0.000	0.000	Merged-chr19-60756822-7
Merged-chr1-34005942-55	chr1	34005548	34006329	+	0.000	0.000	Merged-chr1-34005942-55
Merged-chr4-32768214-30	chr4	32768020	32768392	+	0.000	0.000	Merged-chr4-32768214-30
Merged-chr6-149366432-63	chr6	149365827	149366769	+	0.000	0.000	Merged-chr6-149366432-63
Merged-chr6-4601055-95	chr6	4600738	4601309	+	0.000	0.000	Merged-chr6-4601055-95
