#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Tfh.dn.bed
Merged-chr1-175863387-1	chr1	175863289	175863487	+	0.000	0.000	Merged-chr1-175863387-1
Merged-chr19-6118347-72	chr19	6118093	6118697	+	0.000	0.000	Merged-chr19-6118347-72
Merged-chr18-73546535-11	chr18	73546413	73546660	+	0.000	0.000	Merged-chr18-73546535-11
Merged-chr14-20929476-97	chr14	20929055	20929736	+	0.000	0.000	Merged-chr14-20929476-97
Merged-chr19-41282944-15	chr19	41282707	41283118	+	0.000	0.000	Merged-chr19-41282944-15
Merged-chr5-93267290-2	chr5	93267173	93267409	+	0.000	0.000	Merged-chr5-93267290-2
Merged-chr2-112556688-44	chr2	112556277	112557060	+	0.000	0.000	Merged-chr2-112556688-44
Merged-chrX-153374755-1	chrX	153374657	153374855	+	0.000	0.000	Merged-chrX-153374755-1
Merged-chrX-164419755-68	chrX	164419543	164420069	+	0.000	0.000	Merged-chrX-164419755-68
Merged-chr8-84872739-1	chr8	84872641	84872839	+	0.000	0.000	Merged-chr8-84872739-1
Merged-chr14-70287567-29	chr14	70287328	70287774	+	0.000	0.000	Merged-chr14-70287567-29
Merged-chr6-108838051-14	chr6	108837779	108838316	+	0.000	0.000	Merged-chr6-108838051-14
Merged-chr3-144253083-46	chr3	144252682	144253361	+	0.000	0.000	Merged-chr3-144253083-46
Merged-chr7-142456264-1	chr7	142456166	142456364	+	0.000	0.000	Merged-chr7-142456264-1
Merged-chr2-9659057-26	chr2	9658854	9659345	+	0.000	0.000	Merged-chr2-9659057-26
Merged-chr5-34526064-63	chr5	34525811	34526334	+	0.000	0.000	Merged-chr5-34526064-63
Merged-chr5-150540130-8	chr5	150539942	150540304	+	0.000	0.000	Merged-chr5-150540130-8
Merged-chr2-9691947-64	chr2	9691587	9692299	+	0.000	0.000	Merged-chr2-9691947-64
Merged-chr6-38299066-52	chr6	38298786	38299398	+	0.000	0.000	Merged-chr6-38299066-52
Merged-chr10-44529535-56	chr10	44529260	44529778	+	0.000	0.000	Merged-chr10-44529535-56
Merged-chr14-72985384-7	chr14	72985182	72985598	+	0.000	0.000	Merged-chr14-72985384-7
Merged-chr7-25848293-34	chr7	25848067	25848535	+	0.000	0.000	Merged-chr7-25848293-34
Merged-chr2-128127949-3	chr2	128127845	128128062	+	0.000	0.000	Merged-chr2-128127949-3
Merged-chr1-91621373-6	chr1	91621217	91621520	+	0.000	0.000	Merged-chr1-91621373-6
Merged-chr8-115531430-21	chr8	115531244	115531620	+	0.000	0.000	Merged-chr8-115531430-21
Merged-chr10-94416314-14	chr10	94416071	94416506	+	0.000	0.000	Merged-chr10-94416314-14
Merged-chr4-43479477-7	chr4	43479240	43479684	+	0.000	0.000	Merged-chr4-43479477-7
Merged-chr1-58652657-88	chr1	58652334	58653083	+	0.000	0.000	Merged-chr1-58652657-88
Merged-chr14-47354448-30	chr14	47354057	47354900	+	0.000	0.000	Merged-chr14-47354448-30
Merged-chr11-115428009-26	chr11	115427826	115428271	+	0.000	0.000	Merged-chr11-115428009-26
Merged-chr11-104549653-13	chr11	104549476	104549788	+	0.000	0.000	Merged-chr11-104549653-13
Merged-chr6-108661578-14	chr6	108661359	108661760	+	0.000	0.000	Merged-chr6-108661578-14
Merged-chr6-109231393-1	chr6	109231295	109231493	+	0.000	0.000	Merged-chr6-109231393-1
Merged-chr14-47259140-29	chr14	47258984	47259345	+	0.000	0.000	Merged-chr14-47259140-29
Merged-chr2-154754253-27	chr2	154754023	154754479	+	0.000	0.000	Merged-chr2-154754253-27
Merged-chr9-44483363-10	chr9	44483080	44483567	+	0.000	0.000	Merged-chr9-44483363-10
Merged-chr13-102126870-1	chr13	102126772	102126970	+	0.000	0.000	Merged-chr13-102126870-1
Merged-chr16-49840085-71	chr16	49839762	49840319	+	0.000	0.000	Merged-chr16-49840085-71
Merged-chr11-98918377-19	chr11	98918194	98918582	+	0.000	0.000	Merged-chr11-98918377-19
Merged-chr5-134237023-52	chr5	134236836	134237271	+	0.000	0.000	Merged-chr5-134237023-52
Merged-chr2-70127363-89	chr2	70126835	70128115	+	0.000	0.000	Merged-chr2-70127363-89
Merged-chr13-45872206-76	chr13	45871883	45872667	+	0.000	0.000	Merged-chr13-45872206-76
Merged-chr15-55560505-2	chr15	55560381	55560631	+	0.000	0.000	Merged-chr15-55560505-2
Merged-chr6-113691184-6	chr6	113691012	113691378	+	0.000	0.000	Merged-chr6-113691184-6
Merged-chr10-83869390-2	chr10	83869285	83869498	+	0.000	0.000	Merged-chr10-83869390-2
Merged-chr3-109171494-32	chr3	109171259	109171716	+	0.000	0.000	Merged-chr3-109171494-32
Merged-chr9-37553299-2	chr9	37553201	37553399	+	0.000	0.000	Merged-chr9-37553299-2
Merged-chr17-27204193-91	chr17	27203833	27204701	+	0.000	0.000	Merged-chr17-27204193-91
Merged-chr17-57167239-24	chr17	57167009	57167469	+	0.000	0.000	Merged-chr17-57167239-24
Merged-chr2-125341077-1	chr2	125340979	125341177	+	0.000	0.000	Merged-chr2-125341077-1
Merged-chr18-84086022-5	chr18	84085845	84086164	+	0.000	0.000	Merged-chr18-84086022-5
Merged-chr7-114093850-17	chr7	114093658	114094030	+	0.000	0.000	Merged-chr7-114093850-17
Merged-chr8-106949012-29	chr8	106948813	106949255	+	0.000	0.000	Merged-chr8-106949012-29
Merged-chr18-25504648-1	chr18	25504550	25504748	+	0.000	0.000	Merged-chr18-25504648-1
Merged-chr1-86528310-67	chr1	86527961	86528537	+	0.000	0.000	Merged-chr1-86528310-67
Merged-chr9-57262063-111	chr9	57260967	57262698	+	0.000	0.000	Merged-chr9-57262063-111
Merged-chr17-87286000-2	chr17	87285893	87286110	+	0.000	0.000	Merged-chr17-87286000-2
Merged-chr11-110496308-14	chr11	110495961	110496504	+	0.000	0.000	Merged-chr11-110496308-14
Merged-chr10-44447590-6	chr10	44447449	44447733	+	0.000	0.000	Merged-chr10-44447590-6
Merged-chr14-20173157-1	chr14	20173059	20173257	+	0.000	0.000	Merged-chr14-20173157-1
Merged-chr9-37552724-59	chr9	37552354	37553111	+	0.000	0.000	Merged-chr9-37552724-59
Merged-chr4-24556316-23	chr4	24556150	24556500	+	0.000	0.000	Merged-chr4-24556316-23
Merged-chr6-92105451-1	chr6	92105353	92105551	+	0.000	0.000	Merged-chr6-92105451-1
Merged-chr4-24537174-7	chr4	24536957	24537365	+	0.000	0.000	Merged-chr4-24537174-7
Merged-chr4-107802171-78	chr4	107801755	107802523	+	0.000	0.000	Merged-chr4-107802171-78
Merged-chr3-10012893-114	chr3	10012654	10013303	+	0.000	0.000	Merged-chr3-10012893-114
Merged-chr14-47276879-81	chr14	47276593	47277167	+	0.000	0.000	Merged-chr14-47276879-81
Merged-chr7-80534474-4	chr7	80534358	80534587	+	0.000	0.000	Merged-chr7-80534474-4
Merged-chr2-128103653-19	chr2	128103370	128103864	+	0.000	0.000	Merged-chr2-128103653-19
Merged-chr7-130727119-52	chr7	130726748	130727418	+	0.000	0.000	Merged-chr7-130727119-52
Merged-chr3-137110581-3	chr3	137110399	137110732	+	0.000	0.000	Merged-chr3-137110581-3
Merged-chr18-4959828-14	chr18	4959568	4960076	+	0.000	0.000	Merged-chr18-4959828-14
Merged-chr18-65808951-8	chr18	65808821	65809083	+	0.000	0.000	Merged-chr18-65808951-8
Merged-chr7-130631867-47	chr7	130631612	130632131	+	0.000	0.000	Merged-chr7-130631867-47
Merged-chr13-95942793-1	chr13	95942695	95942893	+	0.000	0.000	Merged-chr13-95942793-1
Merged-chr1-91626193-21	chr1	91625988	91626418	+	0.000	0.000	Merged-chr1-91626193-21
Merged-chr7-123327122-14	chr7	123326886	123327421	+	0.000	0.000	Merged-chr7-123327122-14
Merged-chr9-44044278-2	chr9	44044130	44044429	+	0.000	0.000	Merged-chr9-44044278-2
Merged-chr2-11331773-28	chr2	11331493	11332152	+	0.000	0.000	Merged-chr2-11331773-28
Merged-chr2-167368139-124	chr2	167367720	167368355	+	0.000	0.000	Merged-chr2-167368139-124
Merged-chr13-108215159-4	chr13	108215033	108215345	+	0.000	0.000	Merged-chr13-108215159-4
Merged-chr2-9876074-34	chr2	9875913	9876215	+	0.000	0.000	Merged-chr2-9876074-34
Merged-chr2-128388086-23	chr2	128387868	128388260	+	0.000	0.000	Merged-chr2-128388086-23
Merged-chr10-94408966-47	chr10	94408707	94409191	+	0.000	0.000	Merged-chr10-94408966-47
Merged-chr9-57862051-8	chr9	57861894	57862205	+	0.000	0.000	Merged-chr9-57862051-8
Merged-chr7-74554229-6	chr7	74554065	74554382	+	0.000	0.000	Merged-chr7-74554229-6
Merged-chr4-8647545-77	chr4	8647132	8647997	+	0.000	0.000	Merged-chr4-8647545-77
Merged-chr2-118602008-1	chr2	118601910	118602108	+	0.000	0.000	Merged-chr2-118602008-1
Merged-chr1-43311027-1	chr1	43310929	43311127	+	0.000	0.000	Merged-chr1-43311027-1
Merged-chr11-74526720-17	chr11	74526444	74526940	+	0.000	0.000	Merged-chr11-74526720-17
Merged-chr5-62659064-1	chr5	62658966	62659164	+	0.000	0.000	Merged-chr5-62659064-1
Merged-chr8-94179958-7	chr8	94179790	94180139	+	0.000	0.000	Merged-chr8-94179958-7
Merged-chr4-135129039-20	chr4	135128668	135129238	+	0.000	0.000	Merged-chr4-135129039-20
Merged-chr16-49836877-8	chr16	49836747	49837013	+	0.000	0.000	Merged-chr16-49836877-8
Merged-chr12-54986342-8	chr12	54986052	54986601	+	0.000	0.000	Merged-chr12-54986342-8
Merged-chr2-32602838-31	chr2	32602559	32602996	+	0.000	0.000	Merged-chr2-32602838-31
Merged-chr16-17069994-85	chr16	17069606	17070328	+	0.000	0.000	Merged-chr16-17069994-85
Merged-chr18-75338929-5	chr18	75338740	75339095	+	0.000	0.000	Merged-chr18-75338929-5
Merged-chr11-74522748-45	chr11	74522402	74523010	+	0.000	0.000	Merged-chr11-74522748-45
Merged-chr3-9968684-31	chr3	9968460	9968949	+	0.000	0.000	Merged-chr3-9968684-31
Merged-chr9-58573114-1	chr9	58573016	58573214	+	0.000	0.000	Merged-chr9-58573114-1
Merged-chr6-108836247-72	chr6	108835797	108836482	+	0.000	0.000	Merged-chr6-108836247-72
Merged-chr8-18954142-48	chr8	18953871	18954361	+	0.000	0.000	Merged-chr8-18954142-48
Merged-chr13-115096453-1	chr13	115096355	115096553	+	0.000	0.000	Merged-chr13-115096453-1
Merged-chr2-126331993-16	chr2	126331747	126332252	+	0.000	0.000	Merged-chr2-126331993-16
Merged-chr13-29983286-2	chr13	29983159	29983415	+	0.000	0.000	Merged-chr13-29983286-2
Merged-chr2-150909929-87	chr2	150909545	150910273	+	0.000	0.000	Merged-chr2-150909929-87
Merged-chr17-27190008-22	chr17	27189541	27190267	+	0.000	0.000	Merged-chr17-27190008-22
Merged-chr3-9715345-15	chr3	9715121	9715567	+	0.000	0.000	Merged-chr3-9715345-15
Merged-chr5-99906466-49	chr5	99906281	99906735	+	0.000	0.000	Merged-chr5-99906466-49
Merged-chr4-11700052-1	chr4	11699954	11700152	+	0.000	0.000	Merged-chr4-11700052-1
Merged-chr11-68432285-104	chr11	68431852	68432553	+	0.000	0.000	Merged-chr11-68432285-104
Merged-chr1-191575534-133	chr1	191574943	191575945	+	0.000	0.000	Merged-chr1-191575534-133
Merged-chr14-70781292-78	chr14	70781057	70781487	+	0.000	0.000	Merged-chr14-70781292-78
Merged-chr17-44713966-59	chr17	44713428	44714605	+	0.000	0.000	Merged-chr17-44713966-59
Merged-chr17-50086189-28	chr17	50085728	50086535	+	0.000	0.000	Merged-chr17-50086189-28
Merged-chr18-32352849-42	chr18	32352596	32353557	+	0.000	0.000	Merged-chr18-32352849-42
Merged-chr17-44105756-70	chr17	44105524	44106033	+	0.000	0.000	Merged-chr17-44105756-70
Merged-chr8-53630787-29	chr8	53630549	53631025	+	0.000	0.000	Merged-chr8-53630787-29
Merged-chr2-52420161-1	chr2	52420063	52420261	+	0.000	0.000	Merged-chr2-52420161-1
Merged-chr2-125214795-24	chr2	125214481	125215031	+	0.000	0.000	Merged-chr2-125214795-24
Merged-chr1-139163024-8	chr1	139162857	139163192	+	0.000	0.000	Merged-chr1-139163024-8
Merged-chr9-103337204-21	chr9	103336996	103337377	+	0.000	0.000	Merged-chr9-103337204-21
Merged-chr2-65200275-1	chr2	65200177	65200375	+	0.000	0.000	Merged-chr2-65200275-1
Merged-chr1-88720923-30	chr1	88720727	88721114	+	0.000	0.000	Merged-chr1-88720923-30
Merged-chr13-22049966-26	chr13	22049763	22050241	+	0.000	0.000	Merged-chr13-22049966-26
Merged-chr10-81482690-45	chr10	81482454	81482961	+	0.000	0.000	Merged-chr10-81482690-45
Merged-chr11-53795155-60	chr11	53794787	53795363	+	0.000	0.000	Merged-chr11-53795155-60
Merged-chr6-66535397-73	chr6	66535034	66535698	+	0.000	0.000	Merged-chr6-66535397-73
Merged-chr15-73757276-27	chr15	73756902	73757531	+	0.000	0.000	Merged-chr15-73757276-27
Merged-chr4-8728967-9	chr4	8728735	8729149	+	0.000	0.000	Merged-chr4-8728967-9
Merged-chr2-128345707-20	chr2	128345491	128345904	+	0.000	0.000	Merged-chr2-128345707-20
Merged-chr2-90574177-3	chr2	90573938	90574363	+	0.000	0.000	Merged-chr2-90574177-3
Merged-chr18-46182052-26	chr18	46181768	46182313	+	0.000	0.000	Merged-chr18-46182052-26
Merged-chr5-37147664-17	chr5	37147528	37147813	+	0.000	0.000	Merged-chr5-37147664-17
Merged-chr10-44448070-110	chr10	44447785	44448570	+	0.000	0.000	Merged-chr10-44448070-110
Merged-chr10-91154304-42	chr10	91154075	91154521	+	0.000	0.000	Merged-chr10-91154304-42
Merged-chr9-35117076-156	chr9	35116556	35117510	+	0.000	0.000	Merged-chr9-35117076-156
Merged-chr14-7832137-26	chr14	7831924	7832475	+	0.000	0.000	Merged-chr14-7832137-26
Merged-chr3-136609940-3	chr3	136609821	136610073	+	0.000	0.000	Merged-chr3-136609940-3
Merged-chr6-42372729-1	chr6	42372631	42372829	+	0.000	0.000	Merged-chr6-42372729-1
Merged-chr13-102210055-1	chr13	102209957	102210155	+	0.000	0.000	Merged-chr13-102210055-1
Merged-chr8-115707487-136	chr8	115706809	115707914	+	0.000	0.000	Merged-chr8-115707487-136
Merged-chr10-41887558-60	chr10	41887334	41887995	+	0.000	0.000	Merged-chr10-41887558-60
Merged-chr19-41323479-14	chr19	41323296	41323638	+	0.000	0.000	Merged-chr19-41323479-14
Merged-chr2-164770470-1	chr2	164770372	164770570	+	0.000	0.000	Merged-chr2-164770470-1
Merged-chr7-114088152-53	chr7	114087883	114088420	+	0.000	0.000	Merged-chr7-114088152-53
Merged-chr4-44316514-33	chr4	44316293	44316722	+	0.000	0.000	Merged-chr4-44316514-33
Merged-chr11-74572247-2	chr11	74572110	74572386	+	0.000	0.000	Merged-chr11-74572247-2
Merged-chr9-122226680-11	chr9	122226329	122226858	+	0.000	0.000	Merged-chr9-122226680-11
Merged-chr10-95677953-62	chr10	95677709	95678168	+	0.000	0.000	Merged-chr10-95677953-62
Merged-chr19-38931059-89	chr19	38930632	38931370	+	0.000	0.000	Merged-chr19-38931059-89
Merged-chr7-135736096-74	chr7	135735714	135736333	+	0.000	0.000	Merged-chr7-135736096-74
Merged-chr2-118159783-1	chr2	118159685	118159883	+	0.000	0.000	Merged-chr2-118159783-1
Merged-chr6-17281526-83	chr6	17281095	17281960	+	0.000	0.000	Merged-chr6-17281526-83
Merged-chr3-93554661-4	chr3	93554548	93554767	+	0.000	0.000	Merged-chr3-93554661-4
Merged-chr2-79250186-5	chr2	79250051	79250310	+	0.000	0.000	Merged-chr2-79250186-5
Merged-chr6-135444883-36	chr6	135444656	135445163	+	0.000	0.000	Merged-chr6-135444883-36
Merged-chr6-108829941-3	chr6	108829701	108830154	+	0.000	0.000	Merged-chr6-108829941-3
Merged-chr4-135271546-1	chr4	135271448	135271646	+	0.000	0.000	Merged-chr4-135271546-1
Merged-chr10-44268298-69	chr10	44268033	44268580	+	0.000	0.000	Merged-chr10-44268298-69
Merged-chr2-128122679-7	chr2	128122497	128122834	+	0.000	0.000	Merged-chr2-128122679-7
Merged-chr1-88701841-120	chr1	88700511	88702401	+	0.000	0.000	Merged-chr1-88701841-120
Merged-chr4-136163741-11	chr4	136163581	136163950	+	0.000	0.000	Merged-chr4-136163741-11
Merged-chr6-66537446-1	chr6	66537348	66537546	+	0.000	0.000	Merged-chr6-66537446-1
Merged-chr2-65182800-62	chr2	65182543	65183145	+	0.000	0.000	Merged-chr2-65182800-62
Merged-chr2-72406907-14	chr2	72406673	72407105	+	0.000	0.000	Merged-chr2-72406907-14
Merged-chr19-53520175-41	chr19	53519879	53520425	+	0.000	0.000	Merged-chr19-53520175-41
Merged-chr14-100459597-88	chr14	100459147	100460107	+	0.000	0.000	Merged-chr14-100459597-88
Merged-chrX-109013241-158	chrX	109012657	109013756	+	0.000	0.000	Merged-chrX-109013241-158
Merged-chr14-121354142-24	chr14	121353932	121354403	+	0.000	0.000	Merged-chr14-121354142-24
Merged-chr4-8913815-2	chr4	8913717	8913916	+	0.000	0.000	Merged-chr4-8913815-2
Merged-chr8-106948566-1	chr8	106948468	106948666	+	0.000	0.000	Merged-chr8-106948566-1
Merged-chrX-157482052-5	chrX	157481922	157482211	+	0.000	0.000	Merged-chrX-157482052-5
Merged-chr14-67716021-91	chr14	67715674	67716257	+	0.000	0.000	Merged-chr14-67716021-91
Merged-chr4-117121242-2	chr4	117121110	117121377	+	0.000	0.000	Merged-chr4-117121242-2
Merged-chr4-24496528-78	chr4	24496112	24496740	+	0.000	0.000	Merged-chr4-24496528-78
Merged-chr3-135212470-74	chr3	135212171	135212760	+	0.000	0.000	Merged-chr3-135212470-74
Merged-chr16-38483569-68	chr16	38482769	38484063	+	0.000	0.000	Merged-chr16-38483569-68
Merged-chr15-73716639-32	chr15	73716444	73716913	+	0.000	0.000	Merged-chr15-73716639-32
Merged-chr7-110946850-28	chr7	110946647	110947192	+	0.000	0.000	Merged-chr7-110946850-28
Merged-chr15-81966317-19	chr15	81966087	81966524	+	0.000	0.000	Merged-chr15-81966317-19
Merged-chr4-57955800-6	chr4	57955530	57955966	+	0.000	0.000	Merged-chr4-57955800-6
Merged-chr2-52597228-7	chr2	52597108	52597353	+	0.000	0.000	Merged-chr2-52597228-7
Merged-chr6-135436569-8	chr6	135436417	135436788	+	0.000	0.000	Merged-chr6-135436569-8
Merged-chr13-45936077-39	chr13	45935791	45936302	+	0.000	0.000	Merged-chr13-45936077-39
Merged-chr18-65795530-14	chr18	65795340	65795690	+	0.000	0.000	Merged-chr18-65795530-14
Merged-chr1-134077877-43	chr1	134077576	134078258	+	0.000	0.000	Merged-chr1-134077877-43
Merged-chr1-191662407-14	chr1	191662161	191662662	+	0.000	0.000	Merged-chr1-191662407-14
Merged-chr14-59694915-1	chr14	59694817	59695015	+	0.000	0.000	Merged-chr14-59694915-1
Merged-chr19-45747536-3	chr19	45747357	45747707	+	0.000	0.000	Merged-chr19-45747536-3
Merged-chr10-120201986-109	chr10	120201705	120202469	+	0.000	0.000	Merged-chr10-120201986-109
Merged-chr8-64764110-6	chr8	64763952	64764274	+	0.000	0.000	Merged-chr8-64764110-6
Merged-chr2-71810145-53	chr2	71809801	71810391	+	0.000	0.000	Merged-chr2-71810145-53
Merged-chr16-8671994-77	chr16	8671771	8672183	+	0.000	0.000	Merged-chr16-8671994-77
Merged-chr7-65644925-69	chr7	65644665	65645158	+	0.000	0.000	Merged-chr7-65644925-69
Merged-chr3-89418493-51	chr3	89418286	89418770	+	0.000	0.000	Merged-chr3-89418493-51
Merged-chr13-30660147-64	chr13	30659847	30660395	+	0.000	0.000	Merged-chr13-30660147-64
Merged-chr3-30856003-66	chr3	30855798	30856217	+	0.000	0.000	Merged-chr3-30856003-66
Merged-chr18-62179197-1	chr18	62179099	62179297	+	0.000	0.000	Merged-chr18-62179197-1
Merged-chr19-55903539-1	chr19	55903441	55903639	+	0.000	0.000	Merged-chr19-55903539-1
Merged-chr5-134253199-1	chr5	134253101	134253299	+	0.000	0.000	Merged-chr5-134253199-1
Merged-chr3-86693783-4	chr3	86693627	86693962	+	0.000	0.000	Merged-chr3-86693783-4
Merged-chr16-58514049-1	chr16	58513951	58514149	+	0.000	0.000	Merged-chr16-58514049-1
Merged-chr3-137082022-1	chr3	137081924	137082122	+	0.000	0.000	Merged-chr3-137082022-1
Merged-chr3-59006146-15	chr3	59005608	59006609	+	0.000	0.000	Merged-chr3-59006146-15
Merged-chr10-80676683-73	chr10	80676297	80677029	+	0.000	0.000	Merged-chr10-80676683-73
Merged-chr1-189597091-1	chr1	189596993	189597191	+	0.000	0.000	Merged-chr1-189597091-1
Merged-chr7-25238227-126	chr7	25237886	25238671	+	0.000	0.000	Merged-chr7-25238227-126
Merged-chr18-74814929-11	chr18	74814763	74815105	+	0.000	0.000	Merged-chr18-74814929-11
Merged-chr17-79917226-25	chr17	79916878	79917548	+	0.000	0.000	Merged-chr17-79917226-25
Merged-chr13-101713890-21	chr13	101713623	101714066	+	0.000	0.000	Merged-chr13-101713890-21
Merged-chr16-77016089-32	chr16	77015761	77016385	+	0.000	0.000	Merged-chr16-77016089-32
Merged-chr19-55263325-12	chr19	55263156	55263484	+	0.000	0.000	Merged-chr19-55263325-12
Merged-chr13-59675579-56	chr13	59675088	59675970	+	0.000	0.000	Merged-chr13-59675579-56
Merged-chr10-59431050-41	chr10	59430791	59431313	+	0.000	0.000	Merged-chr10-59431050-41
Merged-chr3-96575084-6	chr3	96574902	96575332	+	0.000	0.000	Merged-chr3-96575084-6
Merged-chr19-38054631-113	chr19	38054320	38054932	+	0.000	0.000	Merged-chr19-38054631-113
Merged-chr8-84844879-3	chr8	84844762	84844999	+	0.000	0.000	Merged-chr8-84844879-3
Merged-chr11-101164995-1	chr11	101164897	101165095	+	0.000	0.000	Merged-chr11-101164995-1
Merged-chr11-45944686-83	chr11	45944373	45945113	+	0.000	0.000	Merged-chr11-45944686-83
Merged-chr5-123765693-26	chr5	123765475	123765944	+	0.000	0.000	Merged-chr5-123765693-26
Merged-chr2-181375659-1	chr2	181375561	181375759	+	0.000	0.000	Merged-chr2-181375659-1
Merged-chr1-88708924-68	chr1	88708596	88709280	+	0.000	0.000	Merged-chr1-88708924-68
Merged-chr17-44615135-1	chr17	44615037	44615235	+	0.000	0.000	Merged-chr17-44615135-1
Merged-chr17-30867734-1	chr17	30867636	30867834	+	0.000	0.000	Merged-chr17-30867734-1
Merged-chr2-52424494-1	chr2	52424396	52424594	+	0.000	0.000	Merged-chr2-52424494-1
Merged-chr11-74443137-34	chr11	74442456	74443529	+	0.000	0.000	Merged-chr11-74443137-34
Merged-chr1-43163775-67	chr1	43163528	43164129	+	0.000	0.000	Merged-chr1-43163775-67
Merged-chr8-57580004-34	chr8	57579873	57580215	+	0.000	0.000	Merged-chr8-57580004-34
Merged-chr6-127150359-1	chr6	127150261	127150459	+	0.000	0.000	Merged-chr6-127150359-1
Merged-chr17-87325627-13	chr17	87325453	87325861	+	0.000	0.000	Merged-chr17-87325627-13
Merged-chr2-152884355-6	chr2	152884127	152884557	+	0.000	0.000	Merged-chr2-152884355-6
Merged-chr5-105445113-12	chr5	105444876	105445368	+	0.000	0.000	Merged-chr5-105445113-12
Merged-chr3-9709094-18	chr3	9708820	9709353	+	0.000	0.000	Merged-chr3-9709094-18
Merged-chr6-120357332-52	chr6	120356998	120357523	+	0.000	0.000	Merged-chr6-120357332-52
Merged-chr3-9833444-80	chr3	9833071	9833801	+	0.000	0.000	Merged-chr3-9833444-80
Merged-chr6-8691434-22	chr6	8691142	8691683	+	0.000	0.000	Merged-chr6-8691434-22
Merged-chr5-150406575-1	chr5	150406477	150406675	+	0.000	0.000	Merged-chr5-150406575-1
Merged-chr14-103650589-135	chr14	103650026	103651027	+	0.000	0.000	Merged-chr14-103650589-135
Merged-chr3-144236371-1	chr3	144236273	144236471	+	0.000	0.000	Merged-chr3-144236371-1
Merged-chr13-30036759-8	chr13	30036603	30036907	+	0.000	0.000	Merged-chr13-30036759-8
Merged-chr17-48462380-14	chr17	48462199	48462613	+	0.000	0.000	Merged-chr17-48462380-14
Merged-chr17-36003549-3	chr17	36003405	36003715	+	0.000	0.000	Merged-chr17-36003549-3
Merged-chr6-135497150-1	chr6	135497052	135497250	+	0.000	0.000	Merged-chr6-135497150-1
Merged-chr5-62766144-65	chr5	62765786	62766426	+	0.000	0.000	Merged-chr5-62766144-65
Merged-chr10-41811170-1	chr10	41811072	41811270	+	0.000	0.000	Merged-chr10-41811170-1
Merged-chr17-56951160-8	chr17	56950969	56951313	+	0.000	0.000	Merged-chr17-56951160-8
Merged-chr19-6276643-88	chr19	6276289	6277260	+	0.000	0.000	Merged-chr19-6276643-88
Merged-chr2-112493577-1	chr2	112493479	112493677	+	0.000	0.000	Merged-chr2-112493577-1
Merged-chr1-86501617-54	chr1	86501388	86501976	+	0.000	0.000	Merged-chr1-86501617-54
Merged-chr11-74421089-52	chr11	74420784	74421553	+	0.000	0.000	Merged-chr11-74421089-52
Merged-chr11-110399187-55	chr11	110398896	110399519	+	0.000	0.000	Merged-chr11-110399187-55
Merged-chr3-137864841-55	chr3	137864626	137865020	+	0.000	0.000	Merged-chr3-137864841-55
Merged-chr5-62707193-2	chr5	62707076	62707312	+	0.000	0.000	Merged-chr5-62707193-2
Merged-chr18-56733031-1	chr18	56732933	56733131	+	0.000	0.000	Merged-chr18-56733031-1
Merged-chr9-52298460-10	chr9	52298228	52298636	+	0.000	0.000	Merged-chr9-52298460-10
Merged-chr2-128041579-1	chr2	128041481	128041679	+	0.000	0.000	Merged-chr2-128041579-1
Merged-chr17-31825011-7	chr17	31824877	31825143	+	0.000	0.000	Merged-chr17-31825011-7
Merged-chr13-45837834-41	chr13	45837564	45838206	+	0.000	0.000	Merged-chr13-45837834-41
Merged-chr6-135418528-77	chr6	135417930	135418883	+	0.000	0.000	Merged-chr6-135418528-77
Merged-chr10-80684383-19	chr10	80684144	80684594	+	0.000	0.000	Merged-chr10-80684383-19
Merged-chr18-75428588-1	chr18	75428490	75428688	+	0.000	0.000	Merged-chr18-75428588-1
Merged-chr16-37036331-23	chr16	37036096	37036579	+	0.000	0.000	Merged-chr16-37036331-23
Merged-chr7-74372483-19	chr7	74372265	74372938	+	0.000	0.000	Merged-chr7-74372483-19
Merged-chr16-58507733-27	chr16	58507293	58508185	+	0.000	0.000	Merged-chr16-58507733-27
Merged-chr19-8983288-15	chr19	8982985	8983541	+	0.000	0.000	Merged-chr19-8983288-15
Merged-chr1-135147097-105	chr1	135146564	135147768	+	0.000	0.000	Merged-chr1-135147097-105
Merged-chr8-111941211-2	chr8	111941053	111941371	+	0.000	0.000	Merged-chr8-111941211-2
Merged-chr9-37554470-32	chr9	37554227	37554734	+	0.000	0.000	Merged-chr9-37554470-32
Merged-chr13-102147244-2	chr13	102147143	102147347	+	0.000	0.000	Merged-chr13-102147244-2
Merged-chr2-11320345-22	chr2	11320146	11320529	+	0.000	0.000	Merged-chr2-11320345-22
Merged-chr4-43960036-53	chr4	43959530	43960642	+	0.000	0.000	Merged-chr4-43960036-53
Merged-chr12-100442312-6	chr12	100442153	100442497	+	0.000	0.000	Merged-chr12-100442312-6
Merged-chr14-25473279-61	chr14	25472750	25473629	+	0.000	0.000	Merged-chr14-25473279-61
Merged-chr18-84025496-8	chr18	84025338	84025645	+	0.000	0.000	Merged-chr18-84025496-8
