#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
Merged-chr7-141061070-48	chr7	141060668	141061250	+	0.000	0.000	Merged-chr7-141061070-48
Merged-chr5-36018569-25	chr5	36018269	36018840	+	0.000	0.000	Merged-chr5-36018569-25
Merged-chr3-130946209-27	chr3	130945874	130946486	+	0.000	0.000	Merged-chr3-130946209-27
Merged-chr19-57353790-3	chr19	57353637	57353972	+	0.000	0.000	Merged-chr19-57353790-3
Merged-chr19-5793417-36	chr19	5793110	5793801	+	0.000	0.000	Merged-chr19-5793417-36
Merged-chr8-119428235-4	chr8	119428119	119428346	+	0.000	0.000	Merged-chr8-119428235-4
Merged-chr6-134883955-22	chr6	134883746	134884217	+	0.000	0.000	Merged-chr6-134883955-22
Merged-chr17-47223346-2	chr17	47223238	47223457	+	0.000	0.000	Merged-chr17-47223346-2
Merged-chr12-82231860-47	chr12	82231052	82232683	+	0.000	0.000	Merged-chr12-82231860-47
Merged-chr9-34870872-1	chr9	34870774	34870972	+	0.000	0.000	Merged-chr9-34870872-1
Merged-chr6-128796510-47	chr6	128796323	128796781	+	0.000	0.000	Merged-chr6-128796510-47
Merged-chr9-123021299-81	chr9	123020859	123021630	+	0.000	0.000	Merged-chr9-123021299-81
Merged-chr4-145306183-45	chr4	145305796	145306422	+	0.000	0.000	Merged-chr4-145306183-45
Merged-chr10-14059760-34	chr10	14059521	14060008	+	0.000	0.000	Merged-chr10-14059760-34
Merged-chr7-12780581-64	chr7	12780243	12780911	+	0.000	0.000	Merged-chr7-12780581-64
Merged-chr9-96631627-5	chr9	96631415	96631774	+	0.000	0.000	Merged-chr9-96631627-5
Merged-chr5-34196616-50	chr5	34196356	34196830	+	0.000	0.000	Merged-chr5-34196616-50
Merged-chr5-114923341-11	chr5	114923162	114923559	+	0.000	0.000	Merged-chr5-114923341-11
Merged-chr15-53115661-46	chr15	53115455	53115848	+	0.000	0.000	Merged-chr15-53115661-46
Merged-chr18-79027907-21	chr18	79027636	79028144	+	0.000	0.000	Merged-chr18-79027907-21
Merged-chr19-16133024-125	chr19	16132238	16134071	+	0.000	0.000	Merged-chr19-16133024-125
Merged-chr11-98000050-11	chr11	97999727	98000225	+	0.000	0.000	Merged-chr11-98000050-11
Merged-chr16-91076341-10	chr16	91076186	91076486	+	0.000	0.000	Merged-chr16-91076341-10
Merged-chr13-92636588-1	chr13	92636490	92636688	+	0.000	0.000	Merged-chr13-92636588-1
Merged-chr3-52102741-168	chr3	52102416	52103161	+	0.000	0.000	Merged-chr3-52102741-168
Merged-chr16-48745701-29	chr16	48745432	48746047	+	0.000	0.000	Merged-chr16-48745701-29
Merged-chr9-21032180-3	chr9	21032070	21032291	+	0.000	0.000	Merged-chr9-21032180-3
Merged-chr13-73484644-8	chr13	73484439	73484839	+	0.000	0.000	Merged-chr13-73484644-8
Merged-chr18-35849928-52	chr18	35849615	35850285	+	0.000	0.000	Merged-chr18-35849928-52
Merged-chr6-85434029-14	chr6	85433597	85434295	+	0.000	0.000	Merged-chr6-85434029-14
Merged-chr17-34239655-15	chr17	34239254	34239965	+	0.000	0.000	Merged-chr17-34239655-15
Merged-chr6-99283730-54	chr6	99283236	99284467	+	0.000	0.000	Merged-chr6-99283730-54
Merged-chr7-128627146-52	chr7	128626651	128627675	+	0.000	0.000	Merged-chr7-128627146-52
Merged-chr9-65196395-103	chr9	65196112	65196949	+	0.000	0.000	Merged-chr9-65196395-103
Merged-chr8-119437136-21	chr8	119436961	119437356	+	0.000	0.000	Merged-chr8-119437136-21
Merged-chr16-76532636-15	chr16	76532348	76532893	+	0.000	0.000	Merged-chr16-76532636-15
Merged-chr4-102930810-11	chr4	102930600	102930977	+	0.000	0.000	Merged-chr4-102930810-11
Merged-chr1-181231787-6	chr1	181231660	181231916	+	0.000	0.000	Merged-chr1-181231787-6
Merged-chr11-78698045-1	chr11	78697947	78698145	+	0.000	0.000	Merged-chr11-78698045-1
Merged-chr11-19926174-9	chr11	19926028	19926316	+	0.000	0.000	Merged-chr11-19926174-9
Merged-chr8-70212496-78	chr8	70212303	70212737	+	0.000	0.000	Merged-chr8-70212496-78
Merged-chr5-65888637-3	chr5	65888533	65888750	+	0.000	0.000	Merged-chr5-65888637-3
Merged-chr3-51826732-8	chr3	51826567	51826895	+	0.000	0.000	Merged-chr3-51826732-8
Merged-chr15-64312713-123	chr15	64312291	64313212	+	0.000	0.000	Merged-chr15-64312713-123
Merged-chr4-155129607-22	chr4	155129336	155129835	+	0.000	0.000	Merged-chr4-155129607-22
Merged-chr4-102675232-10	chr4	102675058	102675418	+	0.000	0.000	Merged-chr4-102675232-10
Merged-chr3-103968359-78	chr3	103968058	103968591	+	0.000	0.000	Merged-chr3-103968359-78
Merged-chr6-119285414-4	chr6	119285268	119285611	+	0.000	0.000	Merged-chr6-119285414-4
Merged-chr5-142961769-1	chr5	142961671	142961869	+	0.000	0.000	Merged-chr5-142961769-1
Merged-chr10-17724304-42	chr10	17724121	17724530	+	0.000	0.000	Merged-chr10-17724304-42
Merged-chr8-81767998-96	chr8	81767567	81768566	+	0.000	0.000	Merged-chr8-81767998-96
Merged-chr9-15709752-108	chr9	15709518	15710137	+	0.000	0.000	Merged-chr9-15709752-108
Merged-chr15-53343492-8	chr15	53343170	53343698	+	0.000	0.000	Merged-chr15-53343492-8
Merged-chr2-59617159-6	chr2	59616930	59617383	+	0.000	0.000	Merged-chr2-59617159-6
Merged-chr14-45100388-2	chr14	45100269	45100510	+	0.000	0.000	Merged-chr14-45100388-2
Merged-chr2-165922470-28	chr2	165922205	165922731	+	0.000	0.000	Merged-chr2-165922470-28
Merged-chr1-171995343-37	chr1	171994801	171995770	+	0.000	0.000	Merged-chr1-171995343-37
Merged-chr6-147539170-1	chr6	147539072	147539270	+	0.000	0.000	Merged-chr6-147539170-1
Merged-chr13-100202015-43	chr13	100201667	100202199	+	0.000	0.000	Merged-chr13-100202015-43
Merged-chr6-6157582-1	chr6	6157484	6157682	+	0.000	0.000	Merged-chr6-6157582-1
Merged-chr9-86085854-2	chr9	86085750	86085961	+	0.000	0.000	Merged-chr9-86085854-2
Merged-chr1-36938599-1	chr1	36938501	36938699	+	0.000	0.000	Merged-chr1-36938599-1
Merged-chr2-144600122-64	chr2	144599897	144600338	+	0.000	0.000	Merged-chr2-144600122-64
Merged-chr2-93469030-22	chr2	93468788	93469315	+	0.000	0.000	Merged-chr2-93469030-22
Merged-chr7-141434670-2	chr7	141434551	141434792	+	0.000	0.000	Merged-chr7-141434670-2
Merged-chr3-97628792-45	chr3	97628572	97629007	+	0.000	0.000	Merged-chr3-97628792-45
Merged-chr11-52261104-14	chr11	52260913	52261279	+	0.000	0.000	Merged-chr11-52261104-14
Merged-chr9-61819963-10	chr9	61819776	61820147	+	0.000	0.000	Merged-chr9-61819963-10
Merged-chr6-143180548-10	chr6	143180262	143180831	+	0.000	0.000	Merged-chr6-143180548-10
Merged-chr15-79950486-33	chr15	79950196	79950870	+	0.000	0.000	Merged-chr15-79950486-33
Merged-chr11-117949597-1	chr11	117949499	117949697	+	0.000	0.000	Merged-chr11-117949597-1
Merged-chr2-32775687-62	chr2	32775494	32775996	+	0.000	0.000	Merged-chr2-32775687-62
Merged-chr14-65358573-82	chr14	65358248	65359163	+	0.000	0.000	Merged-chr14-65358573-82
Merged-chr14-8665672-1	chr14	8665574	8665772	+	0.000	0.000	Merged-chr14-8665672-1
Merged-chr2-174613856-91	chr2	174613283	174614555	+	0.000	0.000	Merged-chr2-174613856-91
Merged-chr12-36534175-2	chr12	36534049	36534303	+	0.000	0.000	Merged-chr12-36534175-2
Merged-chr9-98197075-1	chr9	98196977	98197175	+	0.000	0.000	Merged-chr9-98197075-1
Merged-chr3-101012504-113	chr3	101011844	101013029	+	0.000	0.000	Merged-chr3-101012504-113
Merged-chr1-192730717-13	chr1	192730521	192731009	+	0.000	0.000	Merged-chr1-192730717-13
Merged-chr16-30722513-29	chr16	30722213	30722737	+	0.000	0.000	Merged-chr16-30722513-29
Merged-chr7-141068543-1	chr7	141068445	141068643	+	0.000	0.000	Merged-chr7-141068543-1
Merged-chr2-18916276-1	chr2	18916178	18916376	+	0.000	0.000	Merged-chr2-18916276-1
Merged-chr2-5045339-13	chr2	5045006	5045575	+	0.000	0.000	Merged-chr2-5045339-13
Merged-chr12-80071016-10	chr12	80070823	80071289	+	0.000	0.000	Merged-chr12-80071016-10
Merged-chr1-131821005-30	chr1	131820766	131821253	+	0.000	0.000	Merged-chr1-131821005-30
Merged-chr6-106663978-32	chr6	106663759	106664263	+	0.000	0.000	Merged-chr6-106663978-32
Merged-chrX-13846551-90	chrX	13845967	13847145	+	0.000	0.000	Merged-chrX-13846551-90
Merged-chr9-119982666-256	chr9	119981536	119983369	+	0.000	0.000	Merged-chr9-119982666-256
Merged-chr7-19815931-1	chr7	19815833	19816031	+	0.000	0.000	Merged-chr7-19815931-1
Merged-chr5-139075307-26	chr5	139075050	139075645	+	0.000	0.000	Merged-chr5-139075307-26
Merged-chr19-46518736-37	chr19	46518403	46519160	+	0.000	0.000	Merged-chr19-46518736-37
Merged-chr12-85455439-59	chr12	85455236	85455689	+	0.000	0.000	Merged-chr12-85455439-59
Merged-chr8-121573521-19	chr8	121573374	121573699	+	0.000	0.000	Merged-chr8-121573521-19
Merged-chr18-54992765-44	chr18	54992455	54992973	+	0.000	0.000	Merged-chr18-54992765-44
Merged-chr12-41024981-1	chr12	41024883	41025081	+	0.000	0.000	Merged-chr12-41024981-1
Merged-chr17-87107301-129	chr17	87106877	87107666	+	0.000	0.000	Merged-chr17-87107301-129
Merged-chr13-64370381-61	chr13	64370159	64370675	+	0.000	0.000	Merged-chr13-64370381-61
Merged-chr4-154362654-1	chr4	154362556	154362754	+	0.000	0.000	Merged-chr4-154362654-1
Merged-chr1-36274584-22	chr1	36274395	36274760	+	0.000	0.000	Merged-chr1-36274584-22
Merged-chr2-71964438-14	chr2	71964189	71964691	+	0.000	0.000	Merged-chr2-71964438-14
Merged-chr14-101478024-3	chr14	101477885	101478153	+	0.000	0.000	Merged-chr14-101478024-3
Merged-chr10-127759076-2	chr10	127758978	127759177	+	0.000	0.000	Merged-chr10-127759076-2
Merged-chr15-64307280-6	chr15	64307137	64307447	+	0.000	0.000	Merged-chr15-64307280-6
Merged-chr13-112438372-60	chr13	112438027	112438775	+	0.000	0.000	Merged-chr13-112438372-60
Merged-chr6-90757414-35	chr6	90756904	90757767	+	0.000	0.000	Merged-chr6-90757414-35
Merged-chr1-128705243-28	chr1	128705039	128705497	+	0.000	0.000	Merged-chr1-128705243-28
Merged-chr2-151971067-35	chr2	151970825	151971318	+	0.000	0.000	Merged-chr2-151971067-35
Merged-chr4-154936025-18	chr4	154935861	154936189	+	0.000	0.000	Merged-chr4-154936025-18
Merged-chr2-61489944-20	chr2	61489753	61490104	+	0.000	0.000	Merged-chr2-61489944-20
Merged-chr2-60125288-97	chr2	60124641	60125856	+	0.000	0.000	Merged-chr2-60125288-97
Merged-chr5-107287399-4	chr5	107287265	107287576	+	0.000	0.000	Merged-chr5-107287399-4
Merged-chr2-91078502-21	chr2	91078197	91078720	+	0.000	0.000	Merged-chr2-91078502-21
Merged-chr11-97999442-46	chr11	97999251	97999713	+	0.000	0.000	Merged-chr11-97999442-46
Merged-chr8-81855698-1	chr8	81855600	81855798	+	0.000	0.000	Merged-chr8-81855698-1
Merged-chr12-98626654-1	chr12	98626556	98626754	+	0.000	0.000	Merged-chr12-98626654-1
Merged-chr19-24225135-80	chr19	24224801	24225407	+	0.000	0.000	Merged-chr19-24225135-80
Merged-chr1-86582590-65	chr1	86582318	86582873	+	0.000	0.000	Merged-chr1-86582590-65
Merged-chr17-21500914-14	chr17	21500714	21501148	+	0.000	0.000	Merged-chr17-21500914-14
Merged-chr2-156975142-7	chr2	156975018	156975264	+	0.000	0.000	Merged-chr2-156975142-7
Merged-chr6-99023812-5	chr6	99023673	99023942	+	0.000	0.000	Merged-chr6-99023812-5
Merged-chr9-57943219-21	chr9	57942956	57943403	+	0.000	0.000	Merged-chr9-57943219-21
Merged-chr1-69687447-68	chr1	69687030	69687920	+	0.000	0.000	Merged-chr1-69687447-68
Merged-chr2-117331820-22	chr2	117331626	117331963	+	0.000	0.000	Merged-chr2-117331820-22
Merged-chr6-65818480-32	chr6	65818205	65818829	+	0.000	0.000	Merged-chr6-65818480-32
Merged-chr12-24572311-66	chr12	24571987	24572790	+	0.000	0.000	Merged-chr12-24572311-66
Merged-chr12-111678110-50	chr12	111677807	111678531	+	0.000	0.000	Merged-chr12-111678110-50
Merged-chr4-145302176-4	chr4	145302053	145302316	+	0.000	0.000	Merged-chr4-145302176-4
Merged-chr2-32834738-24	chr2	32834478	32834913	+	0.000	0.000	Merged-chr2-32834738-24
Merged-chr9-14380859-72	chr9	14380460	14381141	+	0.000	0.000	Merged-chr9-14380859-72
Merged-chr15-93487007-12	chr15	93486798	93487181	+	0.000	0.000	Merged-chr15-93487007-12
Merged-chr13-104285413-49	chr13	104285095	104285921	+	0.000	0.000	Merged-chr13-104285413-49
Merged-chr15-101180638-34	chr15	101180336	101180952	+	0.000	0.000	Merged-chr15-101180638-34
Merged-chr1-128767161-51	chr1	128766890	128767574	+	0.000	0.000	Merged-chr1-128767161-51
Merged-chr11-52281751-1	chr11	52281653	52281851	+	0.000	0.000	Merged-chr11-52281751-1
Merged-chrX-155215806-1	chrX	155215708	155215906	+	0.000	0.000	Merged-chrX-155215806-1
Merged-chr6-146306141-2	chr6	146306034	146306250	+	0.000	0.000	Merged-chr6-146306141-2
Merged-chr6-115774096-4	chr6	115773970	115774224	+	0.000	0.000	Merged-chr6-115774096-4
Merged-chr2-77169496-1	chr2	77169398	77169596	+	0.000	0.000	Merged-chr2-77169496-1
Merged-chr3-132927951-20	chr3	132927737	132928182	+	0.000	0.000	Merged-chr3-132927951-20
Merged-chr1-89096601-1	chr1	89096503	89096701	+	0.000	0.000	Merged-chr1-89096601-1
Merged-chr17-73067595-17	chr17	73067388	73067799	+	0.000	0.000	Merged-chr17-73067595-17
Merged-chr5-129008452-69	chr5	129008199	129008704	+	0.000	0.000	Merged-chr5-129008452-69
Merged-chr16-76321846-11	chr16	76321699	76321974	+	0.000	0.000	Merged-chr16-76321846-11
Merged-chr11-94385959-1	chr11	94385861	94386059	+	0.000	0.000	Merged-chr11-94385959-1
Merged-chr1-165634538-53	chr1	165634328	165634756	+	0.000	0.000	Merged-chr1-165634538-53
Merged-chr4-155154662-3	chr4	155154517	155154797	+	0.000	0.000	Merged-chr4-155154662-3
Merged-chr15-36261569-31	chr15	36261340	36261992	+	0.000	0.000	Merged-chr15-36261569-31
Merged-chr18-34887458-62	chr18	34887239	34887849	+	0.000	0.000	Merged-chr18-34887458-62
Merged-chr2-93471266-47	chr2	93470730	93471524	+	0.000	0.000	Merged-chr2-93471266-47
Merged-chr14-122181700-59	chr14	122181493	122181951	+	0.000	0.000	Merged-chr14-122181700-59
Merged-chr3-138877299-79	chr3	138876889	138877564	+	0.000	0.000	Merged-chr3-138877299-79
Merged-chr7-28375704-42	chr7	28375474	28376015	+	0.000	0.000	Merged-chr7-28375704-42
Merged-chr12-8500971-1	chr12	8500873	8501071	+	0.000	0.000	Merged-chr12-8500971-1
Merged-chr12-85655599-6	chr12	85655482	85655736	+	0.000	0.000	Merged-chr12-85655599-6
Merged-chr3-84477916-1	chr3	84477818	84478016	+	0.000	0.000	Merged-chr3-84477916-1
Merged-chr2-59629993-27	chr2	59629824	59630286	+	0.000	0.000	Merged-chr2-59629993-27
Merged-chr3-121885126-49	chr3	121884821	121885369	+	0.000	0.000	Merged-chr3-121885126-49
Merged-chr19-46501544-15	chr19	46501302	46501909	+	0.000	0.000	Merged-chr19-46501544-15
Merged-chr9-57421302-52	chr9	57421097	57421554	+	0.000	0.000	Merged-chr9-57421302-52
Merged-chr11-6569400-3	chr11	6569202	6569553	+	0.000	0.000	Merged-chr11-6569400-3
Merged-chr4-150008574-5	chr4	150008448	150008695	+	0.000	0.000	Merged-chr4-150008574-5
Merged-chr13-43864660-51	chr13	43864444	43864873	+	0.000	0.000	Merged-chr13-43864660-51
Merged-chr15-100686630-2	chr15	100686512	100686750	+	0.000	0.000	Merged-chr15-100686630-2
Merged-chr12-82215113-4	chr12	82214988	82215238	+	0.000	0.000	Merged-chr12-82215113-4
Merged-chr1-92015551-10	chr1	92015340	92015776	+	0.000	0.000	Merged-chr1-92015551-10
Merged-chr15-99345266-10	chr15	99345020	99345420	+	0.000	0.000	Merged-chr15-99345266-10
Merged-chr7-99432712-47	chr7	99432356	99433250	+	0.000	0.000	Merged-chr7-99432712-47
Merged-chr12-55482978-27	chr12	55482727	55483189	+	0.000	0.000	Merged-chr12-55482978-27
Merged-chr5-65902900-8	chr5	65902596	65903147	+	0.000	0.000	Merged-chr5-65902900-8
Merged-chr6-48444392-70	chr6	48443836	48445009	+	0.000	0.000	Merged-chr6-48444392-70
Merged-chr1-34187719-7	chr1	34187582	34187866	+	0.000	0.000	Merged-chr1-34187719-7
Merged-chr6-146439604-15	chr6	146439316	146439849	+	0.000	0.000	Merged-chr6-146439604-15
Merged-chr7-132418232-1	chr7	132418134	132418332	+	0.000	0.000	Merged-chr7-132418232-1
Merged-chr7-104507900-57	chr7	104507664	104508168	+	0.000	0.000	Merged-chr7-104507900-57
Merged-chr10-99229215-14	chr10	99228970	99229372	+	0.000	0.000	Merged-chr10-99229215-14
Merged-chr12-82284829-46	chr12	82284597	82285049	+	0.000	0.000	Merged-chr12-82284829-46
Merged-chr1-138323164-21	chr1	138322896	138323436	+	0.000	0.000	Merged-chr1-138323164-21
Merged-chr7-83439094-1	chr7	83438996	83439194	+	0.000	0.000	Merged-chr7-83439094-1
Merged-chr4-59806223-101	chr4	59806007	59806440	+	0.000	0.000	Merged-chr4-59806223-101
Merged-chr6-34353710-33	chr6	34353141	34354302	+	0.000	0.000	Merged-chr6-34353710-33
Merged-chr7-97079180-3	chr7	97079034	97079372	+	0.000	0.000	Merged-chr7-97079180-3
Merged-chr19-5406160-3	chr19	5406012	5406297	+	0.000	0.000	Merged-chr19-5406160-3
Merged-chr18-55693549-6	chr18	55693281	55693758	+	0.000	0.000	Merged-chr18-55693549-6
Merged-chr16-22657033-32	chr16	22656660	22657386	+	0.000	0.000	Merged-chr16-22657033-32
Merged-chr9-119156729-49	chr9	119156262	119157159	+	0.000	0.000	Merged-chr9-119156729-49
Merged-chr19-5815160-4	chr19	5815023	5815313	+	0.000	0.000	Merged-chr19-5815160-4
Merged-chr8-111522128-54	chr8	111521904	111522389	+	0.000	0.000	Merged-chr8-111522128-54
Merged-chr17-6016614-20	chr17	6016430	6016773	+	0.000	0.000	Merged-chr17-6016614-20
Merged-chr4-150281690-77	chr4	150281315	150282368	+	0.000	0.000	Merged-chr4-150281690-77
Merged-chr1-128831308-1	chr1	128831210	128831408	+	0.000	0.000	Merged-chr1-128831308-1
Merged-chr6-91515827-72	chr6	91515487	91516233	+	0.000	0.000	Merged-chr6-91515827-72
Merged-chr4-10873390-6	chr4	10873231	10873573	+	0.000	0.000	Merged-chr4-10873390-6
Merged-chr1-181237561-3	chr1	181237399	181237724	+	0.000	0.000	Merged-chr1-181237561-3
Merged-chr10-99268874-71	chr10	99268625	99269242	+	0.000	0.000	Merged-chr10-99268874-71
Merged-chr14-7991383-3	chr14	7991269	7991492	+	0.000	0.000	Merged-chr14-7991383-3
Merged-chr10-21077347-58	chr10	21077117	21077555	+	0.000	0.000	Merged-chr10-21077347-58
Merged-chr17-73164470-6	chr17	73164290	73164617	+	0.000	0.000	Merged-chr17-73164470-6
Merged-chr3-138815364-14	chr3	138814955	138815828	+	0.000	0.000	Merged-chr3-138815364-14
Merged-chr9-61759305-3	chr9	61759197	61759422	+	0.000	0.000	Merged-chr9-61759305-3
Merged-chr15-101246603-58	chr15	101246244	101246942	+	0.000	0.000	Merged-chr15-101246603-58
Merged-chr7-78596101-37	chr7	78595922	78596315	+	0.000	0.000	Merged-chr7-78596101-37
Merged-chr1-193153117-43	chr1	193152868	193153424	+	0.000	0.000	Merged-chr1-193153117-43
Merged-chr13-94955952-16	chr13	94955395	94956258	+	0.000	0.000	Merged-chr13-94955952-16
Merged-chr18-79079527-2	chr18	79079416	79079640	+	0.000	0.000	Merged-chr18-79079527-2
Merged-chr2-30626088-75	chr2	30625302	30626499	+	0.000	0.000	Merged-chr2-30626088-75
Merged-chr10-72620792-31	chr10	72620461	72621163	+	0.000	0.000	Merged-chr10-72620792-31
Merged-chr2-24750294-26	chr2	24750103	24750486	+	0.000	0.000	Merged-chr2-24750294-26
Merged-chr15-36365860-4	chr15	36365730	36365996	+	0.000	0.000	Merged-chr15-36365860-4
Merged-chr4-16168724-23	chr4	16168422	16169176	+	0.000	0.000	Merged-chr4-16168724-23
Merged-chr2-93467130-1	chr2	93467032	93467230	+	0.000	0.000	Merged-chr2-93467130-1
Merged-chr10-68137569-23	chr10	68137386	68137791	+	0.000	0.000	Merged-chr10-68137569-23
Merged-chr9-118716150-51	chr9	118715845	118716420	+	0.000	0.000	Merged-chr9-118716150-51
Merged-chr11-100355649-58	chr11	100355180	100356428	+	0.000	0.000	Merged-chr11-100355649-58
Merged-chr12-103442816-1	chr12	103442718	103442916	+	0.000	0.000	Merged-chr12-103442816-1
Merged-chr5-35990040-29	chr5	35989778	35990615	+	0.000	0.000	Merged-chr5-35990040-29
Merged-chr11-90638223-83	chr11	90637871	90638463	+	0.000	0.000	Merged-chr11-90638223-83
Merged-chr16-97292669-5	chr16	97292418	97292893	+	0.000	0.000	Merged-chr16-97292669-5
Merged-chr8-47676017-4	chr8	47675885	47676185	+	0.000	0.000	Merged-chr8-47676017-4
Merged-chr5-105110402-76	chr5	105110087	105110712	+	0.000	0.000	Merged-chr5-105110402-76
Merged-chr1-156674255-139	chr1	156673924	156674489	+	0.000	0.000	Merged-chr1-156674255-139
Merged-chr10-60082670-2	chr10	60082556	60082787	+	0.000	0.000	Merged-chr10-60082670-2
Merged-chr11-99238634-46	chr11	99238374	99238864	+	0.000	0.000	Merged-chr11-99238634-46
Merged-chr15-36454671-3	chr15	36454476	36454864	+	0.000	0.000	Merged-chr15-36454671-3
Merged-chr6-72380468-69	chr6	72380214	72380677	+	0.000	0.000	Merged-chr6-72380468-69
Merged-chr7-82867992-3	chr7	82867882	82868101	+	0.000	0.000	Merged-chr7-82867992-3
Merged-chr10-17722904-190	chr10	17722528	17723390	+	0.000	0.000	Merged-chr10-17722904-190
Merged-chr10-72759241-1	chr10	72759143	72759341	+	0.000	0.000	Merged-chr10-72759241-1
Merged-chr12-80272034-8	chr12	80271838	80272235	+	0.000	0.000	Merged-chr12-80272034-8
Merged-chr9-25150893-1	chr9	25150795	25150993	+	0.000	0.000	Merged-chr9-25150893-1
Merged-chr10-95923402-19	chr10	95923136	95923717	+	0.000	0.000	Merged-chr10-95923402-19
Merged-chr6-41547233-22	chr6	41546821	41547644	+	0.000	0.000	Merged-chr6-41547233-22
Merged-chr8-84703994-91	chr8	84703413	84704645	+	0.000	0.000	Merged-chr8-84703994-91
Merged-chr9-98339119-1	chr9	98339021	98339219	+	0.000	0.000	Merged-chr9-98339119-1
Merged-chr16-59617351-29	chr16	59617173	59617590	+	0.000	0.000	Merged-chr16-59617351-29
Merged-chr10-96586200-4	chr10	96586022	96586405	+	0.000	0.000	Merged-chr10-96586200-4
Merged-chr9-98297048-98	chr9	98296590	98297340	+	0.000	0.000	Merged-chr9-98297048-98
Merged-chr4-150569473-133	chr4	150568524	150569946	+	0.000	0.000	Merged-chr4-150569473-133
Merged-chr12-8519556-7	chr12	8519356	8519736	+	0.000	0.000	Merged-chr12-8519556-7
Merged-chr5-134688853-79	chr5	134688661	134689130	+	0.000	0.000	Merged-chr5-134688853-79
Merged-chr1-138291729-27	chr1	138291462	138291923	+	0.000	0.000	Merged-chr1-138291729-27
Merged-chr15-9463567-25	chr15	9463375	9463848	+	0.000	0.000	Merged-chr15-9463567-25
Merged-chr2-112714110-1	chr2	112714012	112714210	+	0.000	0.000	Merged-chr2-112714110-1
Merged-chrX-12062732-18	chrX	12062337	12063059	+	0.000	0.000	Merged-chrX-12062732-18
Merged-chr17-81064878-66	chr17	81064674	81065098	+	0.000	0.000	Merged-chr17-81064878-66
Merged-chr6-144987357-14	chr6	144986994	144987634	+	0.000	0.000	Merged-chr6-144987357-14
Merged-chr3-94658975-68	chr3	94658693	94659188	+	0.000	0.000	Merged-chr3-94658975-68
Merged-chr7-83639836-62	chr7	83639127	83640836	+	0.000	0.000	Merged-chr7-83639836-62
Merged-chr2-93475257-22	chr2	93475083	93475467	+	0.000	0.000	Merged-chr2-93475257-22
Merged-chr18-80005096-36	chr18	80004879	80005303	+	0.000	0.000	Merged-chr18-80005096-36
Merged-chr16-76341927-28	chr16	76341636	76342184	+	0.000	0.000	Merged-chr16-76341927-28
Merged-chr18-78142863-6	chr18	78142688	78142995	+	0.000	0.000	Merged-chr18-78142863-6
Merged-chr11-23754497-34	chr11	23754264	23754717	+	0.000	0.000	Merged-chr11-23754497-34
Merged-chr16-57176339-30	chr16	57176072	57176720	+	0.000	0.000	Merged-chr16-57176339-30
Merged-chr7-141038979-32	chr7	141038584	141039617	+	0.000	0.000	Merged-chr7-141038979-32
Merged-chr1-69559722-2	chr1	69559607	69559839	+	0.000	0.000	Merged-chr1-69559722-2
Merged-chr1-92082846-1	chr1	92082748	92082946	+	0.000	0.000	Merged-chr1-92082846-1
Merged-chr1-132417659-59	chr1	132417355	132417907	+	0.000	0.000	Merged-chr1-132417659-59
Merged-chr2-161097855-1	chr2	161097757	161097955	+	0.000	0.000	Merged-chr2-161097855-1
Merged-chr6-37399175-29	chr6	37398967	37399352	+	0.000	0.000	Merged-chr6-37399175-29
Merged-chr6-99360034-2	chr6	99359905	99360166	+	0.000	0.000	Merged-chr6-99360034-2
Merged-chr17-50998401-17	chr17	50998201	50998632	+	0.000	0.000	Merged-chr17-50998401-17
Merged-chr2-103564905-2	chr2	103564781	103565031	+	0.000	0.000	Merged-chr2-103564905-2
Merged-chr17-8165441-73	chr17	8165193	8165724	+	0.000	0.000	Merged-chr17-8165441-73
Merged-chrX-13552455-23	chrX	13552252	13552619	+	0.000	0.000	Merged-chrX-13552455-23
Merged-chr2-18911586-19	chr2	18911372	18911804	+	0.000	0.000	Merged-chr2-18911586-19
Merged-chr3-37229433-26	chr3	37228931	37229919	+	0.000	0.000	Merged-chr3-37229433-26
Merged-chr9-121671485-14	chr9	121671329	121671683	+	0.000	0.000	Merged-chr9-121671485-14
Merged-chr8-120114634-2	chr8	120114525	120114746	+	0.000	0.000	Merged-chr8-120114634-2
Merged-chr8-81784993-32	chr8	81784720	81785311	+	0.000	0.000	Merged-chr8-81784993-32
Merged-chr1-164571989-46	chr1	164571609	164572412	+	0.000	0.000	Merged-chr1-164571989-46
Merged-chr8-70659257-1	chr8	70659159	70659357	+	0.000	0.000	Merged-chr8-70659257-1
Merged-chr7-51861538-4	chr7	51861409	51861658	+	0.000	0.000	Merged-chr7-51861538-4
Merged-chr9-88241733-46	chr9	88241512	88242038	+	0.000	0.000	Merged-chr9-88241733-46
Merged-chrX-12129472-24	chrX	12129268	12129663	+	0.000	0.000	Merged-chrX-12129472-24
Merged-chr17-34027748-88	chr17	34027306	34028116	+	0.000	0.000	Merged-chr17-34027748-88
Merged-chr12-102363650-8	chr12	102363517	102363783	+	0.000	0.000	Merged-chr12-102363650-8
