#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_II--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Tfh.dn.bed
Merged-chr2-18415586-18	chr2	18415376	18415906	+	0.000	0.000	Merged-chr2-18415586-18
Merged-chr1-37865069-70	chr1	37864844	37865288	+	0.000	0.000	Merged-chr1-37865069-70
Merged-chr10-54035850-5	chr10	54035712	54036006	+	0.000	0.000	Merged-chr10-54035850-5
Merged-chr2-18524516-29	chr2	18524329	18524770	+	0.000	0.000	Merged-chr2-18524516-29
Merged-chr7-89200737-1	chr7	89200639	89200837	+	0.000	0.000	Merged-chr7-89200737-1
Merged-chr3-59132317-35	chr3	59132041	59132636	+	0.000	0.000	Merged-chr3-59132317-35
Merged-chr2-36214220-40	chr2	36213974	36214480	+	0.000	0.000	Merged-chr2-36214220-40
Merged-chr17-47504977-46	chr17	47504687	47505205	+	0.000	0.000	Merged-chr17-47504977-46
Merged-chr19-5257394-33	chr19	5257132	5257685	+	0.000	0.000	Merged-chr19-5257394-33
Merged-chr6-50452133-1	chr6	50452035	50452233	+	0.000	0.000	Merged-chr6-50452133-1
Merged-chr1-9847836-2	chr1	9847707	9847967	+	0.000	0.000	Merged-chr1-9847836-2
Merged-chr14-73238769-97	chr14	73238389	73239339	+	0.000	0.000	Merged-chr14-73238769-97
Merged-chr14-78725467-2	chr14	78725369	78725567	+	0.000	0.000	Merged-chr14-78725467-2
Merged-chr3-89456979-12	chr3	89456754	89457289	+	0.000	0.000	Merged-chr3-89456979-12
Merged-chr15-59315041-54	chr15	59314808	59315370	+	0.000	0.000	Merged-chr15-59315041-54
Merged-chr14-30722606-2	chr14	30722508	30722706	+	0.000	0.000	Merged-chr14-30722606-2
Merged-chr18-66410673-37	chr18	66410408	66410920	+	0.000	0.000	Merged-chr18-66410673-37
Merged-chr11-75240776-2	chr11	75240653	75240901	+	0.000	0.000	Merged-chr11-75240776-2
Merged-chr1-151686910-2	chr1	151686804	151687019	+	0.000	0.000	Merged-chr1-151686910-2
Merged-chr8-85700831-84	chr8	85700463	85701207	+	0.000	0.000	Merged-chr8-85700831-84
Merged-chr1-172312178-79	chr1	172311861	172312584	+	0.000	0.000	Merged-chr1-172312178-79
Merged-chr16-58465503-54	chr16	58465038	58466145	+	0.000	0.000	Merged-chr16-58465503-54
Merged-chr5-34643160-22	chr5	34643007	34643365	+	0.000	0.000	Merged-chr5-34643160-22
Merged-chr12-16569127-88	chr12	16568531	16569679	+	0.000	0.000	Merged-chr12-16569127-88
Merged-chr1-43474630-75	chr1	43474125	43475040	+	0.000	0.000	Merged-chr1-43474630-75
Merged-chr14-30717039-13	chr14	30716833	30717245	+	0.000	0.000	Merged-chr14-30717039-13
Merged-chr7-38093373-14	chr7	38093216	38093537	+	0.000	0.000	Merged-chr7-38093373-14
Merged-chr5-120648871-127	chr5	120648185	120649314	+	0.000	0.000	Merged-chr5-120648871-127
Merged-chr1-16105977-9	chr1	16105796	16106196	+	0.000	0.000	Merged-chr1-16105977-9
Merged-chr12-73687229-37	chr12	73686948	73687572	+	0.000	0.000	Merged-chr12-73687229-37
Merged-chr8-33931697-13	chr8	33931433	33931922	+	0.000	0.000	Merged-chr8-33931697-13
Merged-chr6-51586174-3	chr6	51586040	51586322	+	0.000	0.000	Merged-chr6-51586174-3
Merged-chr10-77282922-22	chr10	77282702	77283146	+	0.000	0.000	Merged-chr10-77282922-22
Merged-chr13-107890491-165	chr13	107890011	107890980	+	0.000	0.000	Merged-chr13-107890491-165
Merged-chr6-51540676-10	chr6	51540482	51540832	+	0.000	0.000	Merged-chr6-51540676-10
Merged-chr5-140322236-1	chr5	140322138	140322336	+	0.000	0.000	Merged-chr5-140322236-1
Merged-chr19-37376124-56	chr19	37375756	37376403	+	0.000	0.000	Merged-chr19-37376124-56
Merged-chr14-70545396-53	chr14	70545153	70545725	+	0.000	0.000	Merged-chr14-70545396-53
Merged-chr2-32487405-32	chr2	32487123	32487618	+	0.000	0.000	Merged-chr2-32487405-32
Merged-chr6-128837193-1	chr6	128837095	128837293	+	0.000	0.000	Merged-chr6-128837193-1
Merged-chr17-12746015-29	chr17	12745782	12746265	+	0.000	0.000	Merged-chr17-12746015-29
Merged-chr2-165639505-4	chr2	165639372	165639649	+	0.000	0.000	Merged-chr2-165639505-4
Merged-chr6-97311024-32	chr6	97310812	97311294	+	0.000	0.000	Merged-chr6-97311024-32
Merged-chr12-17257057-21	chr12	17256839	17257300	+	0.000	0.000	Merged-chr12-17257057-21
Merged-chr1-153130055-45	chr1	153129768	153130363	+	0.000	0.000	Merged-chr1-153130055-45
Merged-chr6-122741375-12	chr6	122741122	122741652	+	0.000	0.000	Merged-chr6-122741375-12
Merged-chr10-99085159-29	chr10	99084901	99085394	+	0.000	0.000	Merged-chr10-99085159-29
Merged-chr12-17253265-28	chr12	17253031	17253490	+	0.000	0.000	Merged-chr12-17253265-28
Merged-chr3-146121713-45	chr3	146121539	146121938	+	0.000	0.000	Merged-chr3-146121713-45
Merged-chr5-21044166-51	chr5	21043648	21044827	+	0.000	0.000	Merged-chr5-21044166-51
Merged-chr6-50503909-4	chr6	50503679	50504133	+	0.000	0.000	Merged-chr6-50503909-4
Merged-chr14-61328000-58	chr14	61327626	61328235	+	0.000	0.000	Merged-chr14-61328000-58
Merged-chr3-89459176-81	chr3	89458768	89459427	+	0.000	0.000	Merged-chr3-89459176-81
Merged-chr7-110120460-2	chr7	110120362	110120561	+	0.000	0.000	Merged-chr7-110120460-2
Merged-chr6-97417201-28	chr6	97416993	97417433	+	0.000	0.000	Merged-chr6-97417201-28
Merged-chr18-66442128-39	chr18	66441665	66442680	+	0.000	0.000	Merged-chr18-66442128-39
Merged-chr11-63908633-20	chr11	63908406	63908868	+	0.000	0.000	Merged-chr11-63908633-20
Merged-chr6-115989651-28	chr6	115989396	115989906	+	0.000	0.000	Merged-chr6-115989651-28
Merged-chr11-57617750-2	chr11	57617642	57617860	+	0.000	0.000	Merged-chr11-57617750-2
Merged-chr2-103761224-59	chr2	103761021	103761431	+	0.000	0.000	Merged-chr2-103761224-59
Merged-chr11-106994404-9	chr11	106994196	106994642	+	0.000	0.000	Merged-chr11-106994404-9
Merged-chr7-4816774-19	chr7	4816628	4816961	+	0.000	0.000	Merged-chr7-4816774-19
Merged-chr14-73253840-37	chr14	73253606	73254117	+	0.000	0.000	Merged-chr14-73253840-37
Merged-chr9-107312364-1	chr9	107312266	107312464	+	0.000	0.000	Merged-chr9-107312364-1
Merged-chr1-144273228-38	chr1	144273084	144273460	+	0.000	0.000	Merged-chr1-144273228-38
Merged-chr4-120959527-5	chr4	120959362	120959707	+	0.000	0.000	Merged-chr4-120959527-5
Merged-chr12-73647879-51	chr12	73647624	73648246	+	0.000	0.000	Merged-chr12-73647879-51
Merged-chr18-55841714-1	chr18	55841616	55841814	+	0.000	0.000	Merged-chr18-55841714-1
Merged-chr10-28194242-1	chr10	28194144	28194342	+	0.000	0.000	Merged-chr10-28194242-1
Merged-chr11-120630995-1	chr11	120630897	120631095	+	0.000	0.000	Merged-chr11-120630995-1
Merged-chr3-27067455-6	chr3	27067239	27067589	+	0.000	0.000	Merged-chr3-27067455-6
Merged-chr1-60937145-34	chr1	60936819	60937422	+	0.000	0.000	Merged-chr1-60937145-34
Merged-chr3-19305697-23	chr3	19305488	19305923	+	0.000	0.000	Merged-chr3-19305697-23
Merged-chr4-134683033-16	chr4	134682785	134683359	+	0.000	0.000	Merged-chr4-134683033-16
Merged-chr4-109666142-157	chr4	109665407	109666482	+	0.000	0.000	Merged-chr4-109666142-157
Merged-chr2-25224699-69	chr2	25224461	25224875	+	0.000	0.000	Merged-chr2-25224699-69
Merged-chr11-100397080-1	chr11	100396982	100397180	+	0.000	0.000	Merged-chr11-100397080-1
Merged-chr4-134106328-10	chr4	134106175	134106503	+	0.000	0.000	Merged-chr4-134106328-10
Merged-chr11-21253599-7	chr11	21253403	21253777	+	0.000	0.000	Merged-chr11-21253599-7
Merged-chr17-79355271-160	chr17	79355005	79355573	+	0.000	0.000	Merged-chr17-79355271-160
Merged-chr5-124029380-3	chr5	124029252	124029520	+	0.000	0.000	Merged-chr5-124029380-3
Merged-chr1-161787605-1	chr1	161787507	161787705	+	0.000	0.000	Merged-chr1-161787605-1
Merged-chr6-122740176-23	chr6	122739951	122740408	+	0.000	0.000	Merged-chr6-122740176-23
Merged-chr13-13670887-17	chr13	13670655	13671121	+	0.000	0.000	Merged-chr13-13670887-17
Merged-chr14-78733697-3	chr14	78733502	78733938	+	0.000	0.000	Merged-chr14-78733697-3
Merged-chr5-8722882-18	chr5	8722631	8723242	+	0.000	0.000	Merged-chr5-8722882-18
Merged-chr7-88318941-12	chr7	88318774	88319213	+	0.000	0.000	Merged-chr7-88318941-12
Merged-chr13-13582107-29	chr13	13581776	13582307	+	0.000	0.000	Merged-chr13-13582107-29
Merged-chr5-140609850-28	chr5	140609569	140610273	+	0.000	0.000	Merged-chr5-140609850-28
Merged-chr1-92773491-2	chr1	92773386	92773599	+	0.000	0.000	Merged-chr1-92773491-2
Merged-chr7-128175944-11	chr7	128175792	128176165	+	0.000	0.000	Merged-chr7-128175944-11
Merged-chr17-79354846-10	chr17	79354706	79354992	+	0.000	0.000	Merged-chr17-79354846-10
Merged-chr14-120479008-3	chr14	120478881	120479167	+	0.000	0.000	Merged-chr14-120479008-3
Merged-chr2-25180911-83	chr2	25180468	25181351	+	0.000	0.000	Merged-chr2-25180911-83
Merged-chr9-94078373-1	chr9	94078275	94078473	+	0.000	0.000	Merged-chr9-94078373-1
Merged-chr2-3284320-138	chr2	3283894	3284581	+	0.000	0.000	Merged-chr2-3284320-138
Merged-chr7-90146414-51	chr7	90146014	90146739	+	0.000	0.000	Merged-chr7-90146414-51
Merged-chr10-18861034-28	chr10	18860833	18861247	+	0.000	0.000	Merged-chr10-18861034-28
Merged-chr7-126759483-50	chr7	126759047	126759799	+	0.000	0.000	Merged-chr7-126759483-50
Merged-chr10-17946175-1	chr10	17946077	17946275	+	0.000	0.000	Merged-chr10-17946175-1
Merged-chr3-107754801-18	chr3	107754612	107755022	+	0.000	0.000	Merged-chr3-107754801-18
Merged-chr6-51509825-65	chr6	51509296	51510323	+	0.000	0.000	Merged-chr6-51509825-65
Merged-chr4-132778945-22	chr4	132778662	132779196	+	0.000	0.000	Merged-chr4-132778945-22
Merged-chr8-33603131-19	chr8	33602998	33603266	+	0.000	0.000	Merged-chr8-33603131-19
Merged-chr4-46564109-30	chr4	46563924	46564379	+	0.000	0.000	Merged-chr4-46564109-30
Merged-chr19-10881723-47	chr19	10881316	10881996	+	0.000	0.000	Merged-chr19-10881723-47
Merged-chr18-66409343-32	chr18	66409097	66409656	+	0.000	0.000	Merged-chr18-66409343-32
Merged-chr13-19619635-32	chr13	19619397	19619892	+	0.000	0.000	Merged-chr13-19619635-32
Merged-chr13-12565989-76	chr13	12565569	12566223	+	0.000	0.000	Merged-chr13-12565989-76
Merged-chr1-161761657-43	chr1	161761506	161761815	+	0.000	0.000	Merged-chr1-161761657-43
Merged-chr1-43475284-1	chr1	43475186	43475384	+	0.000	0.000	Merged-chr1-43475284-1
Merged-chr10-117906589-68	chr10	117906235	117906855	+	0.000	0.000	Merged-chr10-117906589-68
Merged-chr17-86801996-47	chr17	86801737	86802259	+	0.000	0.000	Merged-chr17-86801996-47
Merged-chrX-7605506-43	chrX	7605250	7605861	+	0.000	0.000	Merged-chrX-7605506-43
Merged-chr1-120265266-63	chr1	120265001	120265528	+	0.000	0.000	Merged-chr1-120265266-63
Merged-chr7-105399855-131	chr7	105399587	105400384	+	0.000	0.000	Merged-chr7-105399855-131
Merged-chr17-78304287-20	chr17	78303998	78304521	+	0.000	0.000	Merged-chr17-78304287-20
Merged-chr8-105801857-10	chr8	105801607	105802064	+	0.000	0.000	Merged-chr8-105801857-10
Merged-chr5-100713876-4	chr5	100713724	100714006	+	0.000	0.000	Merged-chr5-100713876-4
Merged-chr1-93343253-109	chr1	93343020	93343698	+	0.000	0.000	Merged-chr1-93343253-109
Merged-chr1-65179947-8	chr1	65179773	65180094	+	0.000	0.000	Merged-chr1-65179947-8
Merged-chr13-24988665-13	chr13	24988405	24988850	+	0.000	0.000	Merged-chr13-24988665-13
Merged-chr5-67437495-24	chr5	67437313	67437716	+	0.000	0.000	Merged-chr5-67437495-24
Merged-chr19-40721772-1	chr19	40721674	40721872	+	0.000	0.000	Merged-chr19-40721772-1
Merged-chr2-112216174-31	chr2	112215842	112216480	+	0.000	0.000	Merged-chr2-112216174-31
Merged-chr2-158732978-1	chr2	158732880	158733078	+	0.000	0.000	Merged-chr2-158732978-1
Merged-chr2-36203338-53	chr2	36202749	36203813	+	0.000	0.000	Merged-chr2-36203338-53
Merged-chr7-19910963-25	chr7	19910748	19911205	+	0.000	0.000	Merged-chr7-19910963-25
Merged-chr1-43482907-14	chr1	43482715	43483139	+	0.000	0.000	Merged-chr1-43482907-14
Merged-chr9-21244450-1	chr9	21244352	21244550	+	0.000	0.000	Merged-chr9-21244450-1
Merged-chr7-112307932-1	chr7	112307834	112308032	+	0.000	0.000	Merged-chr7-112307932-1
Merged-chr4-145224828-1	chr4	145224730	145224928	+	0.000	0.000	Merged-chr4-145224828-1
Merged-chr4-9641110-10	chr4	9640796	9641347	+	0.000	0.000	Merged-chr4-9641110-10
Merged-chr16-75906879-48	chr16	75906630	75907107	+	0.000	0.000	Merged-chr16-75906879-48
Merged-chr10-117843991-52	chr10	117843698	117844243	+	0.000	0.000	Merged-chr10-117843991-52
Merged-chr3-109027393-92	chr3	109027029	109027942	+	0.000	0.000	Merged-chr3-109027393-92
Merged-chr2-103684902-15	chr2	103684523	103685388	+	0.000	0.000	Merged-chr2-103684902-15
Merged-chr11-98944358-2	chr11	98944258	98944461	+	0.000	0.000	Merged-chr11-98944358-2
Merged-chr7-13302226-5	chr7	13302016	13302396	+	0.000	0.000	Merged-chr7-13302226-5
Merged-chr11-115564290-52	chr11	115564009	115564595	+	0.000	0.000	Merged-chr11-115564290-52
Merged-chr10-21882316-52	chr10	21882085	21882534	+	0.000	0.000	Merged-chr10-21882316-52
Merged-chr8-33636764-22	chr8	33636430	33636951	+	0.000	0.000	Merged-chr8-33636764-22
Merged-chr4-9642211-13	chr4	9641963	9642524	+	0.000	0.000	Merged-chr4-9642211-13
Merged-chr10-83080090-1	chr10	83079992	83080190	+	0.000	0.000	Merged-chr10-83080090-1
Merged-chr4-11546008-14	chr4	11545764	11546252	+	0.000	0.000	Merged-chr4-11546008-14
Merged-chr4-59003265-59	chr4	59003098	59003514	+	0.000	0.000	Merged-chr4-59003265-59
Merged-chr4-41773141-1	chr4	41773043	41773241	+	0.000	0.000	Merged-chr4-41773141-1
Merged-chr2-18343725-11	chr2	18343533	18343954	+	0.000	0.000	Merged-chr2-18343725-11
Merged-chr15-55906443-143	chr15	55905906	55906722	+	0.000	0.000	Merged-chr15-55906443-143
Merged-chr19-40722467-30	chr19	40722145	40722722	+	0.000	0.000	Merged-chr19-40722467-30
Merged-chr10-77623314-2	chr10	77623208	77623422	+	0.000	0.000	Merged-chr10-77623314-2
Merged-chr1-97623545-45	chr1	97623228	97623732	+	0.000	0.000	Merged-chr1-97623545-45
Merged-chr2-163719480-37	chr2	163719275	163719678	+	0.000	0.000	Merged-chr2-163719480-37
Merged-chr15-80012139-10	chr15	80011970	80012339	+	0.000	0.000	Merged-chr15-80012139-10
Merged-chr15-76034603-8	chr15	76034325	76034789	+	0.000	0.000	Merged-chr15-76034603-8
Merged-chr1-153101655-26	chr1	153101461	153101876	+	0.000	0.000	Merged-chr1-153101655-26
Merged-chr1-75218362-9	chr1	75218117	75218609	+	0.000	0.000	Merged-chr1-75218362-9
Merged-chr13-95712941-67	chr13	95712525	95713165	+	0.000	0.000	Merged-chr13-95712941-67
Merged-chr2-80579477-19	chr2	80579246	80579689	+	0.000	0.000	Merged-chr2-80579477-19
Merged-chr4-138447600-30	chr4	138447338	138447811	+	0.000	0.000	Merged-chr4-138447600-30
Merged-chr9-78732444-13	chr9	78732176	78732634	+	0.000	0.000	Merged-chr9-78732444-13
Merged-chr2-152029501-52	chr2	152029130	152029936	+	0.000	0.000	Merged-chr2-152029501-52
Merged-chr13-51171193-89	chr13	51170945	51171393	+	0.000	0.000	Merged-chr13-51171193-89
Merged-chr4-133601958-40	chr4	133601686	133602204	+	0.000	0.000	Merged-chr4-133601958-40
Merged-chr12-73693456-30	chr12	73693190	73693681	+	0.000	0.000	Merged-chr12-73693456-30
Merged-chr3-107807489-31	chr3	107807145	107807703	+	0.000	0.000	Merged-chr3-107807489-31
Merged-chr14-47418232-53	chr14	47417962	47418489	+	0.000	0.000	Merged-chr14-47418232-53
Merged-chr17-48432807-17	chr17	48432647	48432944	+	0.000	0.000	Merged-chr17-48432807-17
Merged-chr17-23745762-1	chr17	23745664	23745862	+	0.000	0.000	Merged-chr17-23745762-1
Merged-chr2-3285142-5	chr2	3285040	3285250	+	0.000	0.000	Merged-chr2-3285142-5
Merged-chr7-28605979-11	chr7	28605839	28606149	+	0.000	0.000	Merged-chr7-28605979-11
Merged-chr5-140271378-9	chr5	140271260	140271514	+	0.000	0.000	Merged-chr5-140271378-9
Merged-chr12-32203958-35	chr12	32203788	32204168	+	0.000	0.000	Merged-chr12-32203958-35
Merged-chr5-63906671-29	chr5	63906355	63906931	+	0.000	0.000	Merged-chr5-63906671-29
Merged-chr16-36720416-27	chr16	36720110	36720695	+	0.000	0.000	Merged-chr16-36720416-27
Merged-chr7-75795153-56	chr7	75794457	75795587	+	0.000	0.000	Merged-chr7-75795153-56
Merged-chr5-107061883-14	chr5	107061654	107062180	+	0.000	0.000	Merged-chr5-107061883-14
Merged-chr13-41445652-2	chr13	41445526	41445781	+	0.000	0.000	Merged-chr13-41445652-2
Merged-chr16-64723844-10	chr16	64723703	64724027	+	0.000	0.000	Merged-chr16-64723844-10
Merged-chr5-67404737-28	chr5	67404400	67405131	+	0.000	0.000	Merged-chr5-67404737-28
Merged-chr7-110221778-96	chr7	110221522	110222038	+	0.000	0.000	Merged-chr7-110221778-96
Merged-chr6-130235815-5	chr6	130235658	130235997	+	0.000	0.000	Merged-chr6-130235815-5
Merged-chr18-24675128-36	chr18	24674526	24675733	+	0.000	0.000	Merged-chr18-24675128-36
Merged-chr1-135132862-98	chr1	135132519	135133256	+	0.000	0.000	Merged-chr1-135132862-98
Merged-chr11-63914482-33	chr11	63914199	63914663	+	0.000	0.000	Merged-chr11-63914482-33
Merged-chr1-71037099-26	chr1	71036883	71037322	+	0.000	0.000	Merged-chr1-71037099-26
Merged-chr19-41377174-2	chr19	41377052	41377298	+	0.000	0.000	Merged-chr19-41377174-2
Merged-chr11-11772227-1	chr11	11772129	11772327	+	0.000	0.000	Merged-chr11-11772227-1
Merged-chr14-105275358-28	chr14	105275095	105275568	+	0.000	0.000	Merged-chr14-105275358-28
Merged-chr11-11776895-24	chr11	11776258	11777432	+	0.000	0.000	Merged-chr11-11776895-24
Merged-chr14-78699403-40	chr14	78699145	78699639	+	0.000	0.000	Merged-chr14-78699403-40
Merged-chr8-83997144-69	chr8	83996785	83997474	+	0.000	0.000	Merged-chr8-83997144-69
Merged-chr9-22388345-1	chr9	22388247	22388445	+	0.000	0.000	Merged-chr9-22388345-1
Merged-chr4-46560470-31	chr4	46560294	46560770	+	0.000	0.000	Merged-chr4-46560470-31
Merged-chr7-109985698-1	chr7	109985600	109985798	+	0.000	0.000	Merged-chr7-109985698-1
Merged-chr11-49974031-4	chr11	49973868	49974256	+	0.000	0.000	Merged-chr11-49974031-4
Merged-chr1-172311226-24	chr1	172311032	172311456	+	0.000	0.000	Merged-chr1-172311226-24
Merged-chr6-97531148-12	chr6	97530933	97531446	+	0.000	0.000	Merged-chr6-97531148-12
Merged-chr9-48740358-13	chr9	48740146	48740525	+	0.000	0.000	Merged-chr9-48740358-13
Merged-chr5-100476590-14	chr5	100476359	100476744	+	0.000	0.000	Merged-chr5-100476590-14
Merged-chr17-35731700-41	chr17	35731054	35732289	+	0.000	0.000	Merged-chr17-35731700-41
Merged-chr7-128238195-129	chr7	128237668	128238584	+	0.000	0.000	Merged-chr7-128238195-129
Merged-chr2-163658491-43	chr2	163658225	163658862	+	0.000	0.000	Merged-chr2-163658491-43
Merged-chr3-88476622-1	chr3	88476524	88476722	+	0.000	0.000	Merged-chr3-88476622-1
Merged-chr14-67993349-29	chr14	67993066	67993693	+	0.000	0.000	Merged-chr14-67993349-29
Merged-chr8-33599880-76	chr8	33599591	33600320	+	0.000	0.000	Merged-chr8-33599880-76
Merged-chr15-56047041-38	chr15	56046827	56047331	+	0.000	0.000	Merged-chr15-56047041-38
Merged-chr17-35837655-1	chr17	35837557	35837755	+	0.000	0.000	Merged-chr17-35837655-1
Merged-chr9-78623608-19	chr9	78623331	78623864	+	0.000	0.000	Merged-chr9-78623608-19
Merged-chr1-135725509-1	chr1	135725411	135725609	+	0.000	0.000	Merged-chr1-135725509-1
Merged-chr13-62624100-54	chr13	62623917	62624344	+	0.000	0.000	Merged-chr13-62624100-54
Merged-chr1-135019182-17	chr1	135018919	135019382	+	0.000	0.000	Merged-chr1-135019182-17
Merged-chr1-21064468-17	chr1	21064190	21064833	+	0.000	0.000	Merged-chr1-21064468-17
Merged-chr11-49983595-7	chr11	49983453	49983754	+	0.000	0.000	Merged-chr11-49983595-7
Merged-chr4-11965839-3	chr4	11965714	11965969	+	0.000	0.000	Merged-chr4-11965839-3
Merged-chr18-70563321-13	chr18	70562895	70563673	+	0.000	0.000	Merged-chr18-70563321-13
Merged-chr5-8660427-82	chr5	8660170	8660706	+	0.000	0.000	Merged-chr5-8660427-82
Merged-chr7-67353153-2	chr7	67353052	67353256	+	0.000	0.000	Merged-chr7-67353153-2
Merged-chr12-69378733-25	chr12	69378475	69378953	+	0.000	0.000	Merged-chr12-69378733-25
Merged-chr9-94289746-1	chr9	94289648	94289846	+	0.000	0.000	Merged-chr9-94289746-1
Merged-chr7-63944147-8	chr7	63944000	63944293	+	0.000	0.000	Merged-chr7-63944147-8
Merged-chr17-78247091-26	chr17	78246926	78247325	+	0.000	0.000	Merged-chr17-78247091-26
Merged-chr10-76513442-30	chr10	76513275	76513598	+	0.000	0.000	Merged-chr10-76513442-30
Merged-chr13-35815122-13	chr13	35814864	35815439	+	0.000	0.000	Merged-chr13-35815122-13
Merged-chr9-21161494-64	chr9	21161253	21161786	+	0.000	0.000	Merged-chr9-21161494-64
Merged-chr10-77225622-11	chr10	77225308	77225854	+	0.000	0.000	Merged-chr10-77225622-11
Merged-chr1-97649720-2	chr1	97649599	97649844	+	0.000	0.000	Merged-chr1-97649720-2
Merged-chr15-103215427-34	chr15	103215211	103215633	+	0.000	0.000	Merged-chr15-103215427-34
Merged-chr1-43413195-24	chr1	43412962	43413554	+	0.000	0.000	Merged-chr1-43413195-24
Merged-chr5-21055956-115	chr5	21055565	21056436	+	0.000	0.000	Merged-chr5-21055956-115
Merged-chr4-116463622-3	chr4	116463430	116463770	+	0.000	0.000	Merged-chr4-116463622-3
Merged-chr7-89168777-23	chr7	89168446	89168999	+	0.000	0.000	Merged-chr7-89168777-23
Merged-chr17-80224526-64	chr17	80224296	80224830	+	0.000	0.000	Merged-chr17-80224526-64
Merged-chr13-41345949-16	chr13	41345706	41346170	+	0.000	0.000	Merged-chr13-41345949-16
Merged-chr13-62653213-52	chr13	62652974	62653519	+	0.000	0.000	Merged-chr13-62653213-52
Merged-chr10-5805785-87	chr10	5805481	5806050	+	0.000	0.000	Merged-chr10-5805785-87
Merged-chr15-36210746-43	chr15	36210524	36210960	+	0.000	0.000	Merged-chr15-36210746-43
Merged-chr15-97842393-22	chr15	97842012	97842930	+	0.000	0.000	Merged-chr15-97842393-22
Merged-chr7-63999373-46	chr7	63999059	63999767	+	0.000	0.000	Merged-chr7-63999373-46
Merged-chr4-11929622-28	chr4	11929392	11929831	+	0.000	0.000	Merged-chr4-11929622-28
Merged-chr10-17919188-12	chr10	17918978	17919388	+	0.000	0.000	Merged-chr10-17919188-12
Merged-chr5-8670313-1	chr5	8670215	8670413	+	0.000	0.000	Merged-chr5-8670313-1
Merged-chr12-73594707-1	chr12	73594609	73594807	+	0.000	0.000	Merged-chr12-73594707-1
Merged-chr15-96700302-2	chr15	96700204	96700403	+	0.000	0.000	Merged-chr15-96700302-2
Merged-chr2-10153173-125	chr2	10152761	10153673	+	0.000	0.000	Merged-chr2-10153173-125
Merged-chr7-75782185-80	chr7	75781519	75782854	+	0.000	0.000	Merged-chr7-75782185-80
Merged-chr16-95769994-72	chr16	95769540	95770493	+	0.000	0.000	Merged-chr16-95769994-72
Merged-chrX-7318785-1	chrX	7318687	7318885	+	0.000	0.000	Merged-chrX-7318785-1
Merged-chr15-55906885-1	chr15	55906787	55906985	+	0.000	0.000	Merged-chr15-55906885-1
Merged-chr7-81868327-26	chr7	81868086	81868532	+	0.000	0.000	Merged-chr7-81868327-26
Merged-chr6-82640375-11	chr6	82640162	82640553	+	0.000	0.000	Merged-chr6-82640375-11
Merged-chr7-66226051-8	chr7	66225908	66226243	+	0.000	0.000	Merged-chr7-66226051-8
Merged-chr17-26452765-1	chr17	26452667	26452865	+	0.000	0.000	Merged-chr17-26452765-1
Merged-chr9-106386415-18	chr9	106386170	106386717	+	0.000	0.000	Merged-chr9-106386415-18
Merged-chr7-132575849-1	chr7	132575751	132575949	+	0.000	0.000	Merged-chr7-132575849-1
Merged-chr10-88503867-73	chr10	88503654	88504113	+	0.000	0.000	Merged-chr10-88503867-73
Merged-chr9-79895109-7	chr9	79894927	79895283	+	0.000	0.000	Merged-chr9-79895109-7
Merged-chr3-59296543-72	chr3	59296277	59297000	+	0.000	0.000	Merged-chr3-59296543-72
Merged-chr19-41378616-18	chr19	41378341	41378821	+	0.000	0.000	Merged-chr19-41378616-18
Merged-chr2-157201456-52	chr2	157201132	157201706	+	0.000	0.000	Merged-chr2-157201456-52
Merged-chr12-25095376-8	chr12	25095175	25095568	+	0.000	0.000	Merged-chr12-25095376-8
Merged-chr5-120690669-7	chr5	120690434	120690845	+	0.000	0.000	Merged-chr5-120690669-7
Merged-chr17-12742568-5	chr17	12742384	12742774	+	0.000	0.000	Merged-chr17-12742568-5
Merged-chr14-122953434-8	chr14	122953292	122953555	+	0.000	0.000	Merged-chr14-122953434-8
Merged-chr6-97523334-26	chr6	97523156	97523523	+	0.000	0.000	Merged-chr6-97523334-26
Merged-chr7-126272963-1	chr7	126272865	126273063	+	0.000	0.000	Merged-chr7-126272963-1
Merged-chr11-98933379-5	chr11	98933242	98933500	+	0.000	0.000	Merged-chr11-98933379-5
Merged-chr7-80401862-1	chr7	80401764	80401962	+	0.000	0.000	Merged-chr7-80401862-1
Merged-chr7-90138521-54	chr7	90138267	90138769	+	0.000	0.000	Merged-chr7-90138521-54
Merged-chr9-123759141-12	chr9	123758796	123759482	+	0.000	0.000	Merged-chr9-123759141-12
Merged-chr7-67371922-2	chr7	67371813	67372034	+	0.000	0.000	Merged-chr7-67371922-2
Merged-chr1-120264809-1	chr1	120264711	120264909	+	0.000	0.000	Merged-chr1-120264809-1
Merged-chr7-75855225-21	chr7	75854950	75855464	+	0.000	0.000	Merged-chr7-75855225-21
Merged-chr14-78612334-35	chr14	78612114	78612532	+	0.000	0.000	Merged-chr14-78612334-35
Merged-chr7-38107855-98	chr7	38107559	38108136	+	0.000	0.000	Merged-chr7-38107855-98
Merged-chr18-70919748-3	chr18	70919641	70919864	+	0.000	0.000	Merged-chr18-70919748-3
