#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_II--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
Merged-chr5-66137441-17	chr5	66137283	66137579	+	0.000	0.000	Merged-chr5-66137441-17
Merged-chr18-55716043-1	chr18	55715945	55716143	+	0.000	0.000	Merged-chr18-55716043-1
Merged-chr11-121741709-19	chr11	121741421	121741948	+	0.000	0.000	Merged-chr11-121741709-19
Merged-chr16-64829048-3	chr16	64828857	64829211	+	0.000	0.000	Merged-chr16-64829048-3
Merged-chr10-117982814-16	chr10	117982530	117983178	+	0.000	0.000	Merged-chr10-117982814-16
Merged-chr7-126272467-83	chr7	126272159	126272789	+	0.000	0.000	Merged-chr7-126272467-83
Merged-chr4-57896765-11	chr4	57896390	57897163	+	0.000	0.000	Merged-chr4-57896765-11
Merged-chr15-93227872-33	chr15	93227594	93228189	+	0.000	0.000	Merged-chr15-93227872-33
Merged-chr11-95777825-14	chr11	95777626	95778032	+	0.000	0.000	Merged-chr11-95777825-14
Merged-chr16-36684579-62	chr16	36684369	36684813	+	0.000	0.000	Merged-chr16-36684579-62
Merged-chr2-103703560-39	chr2	103703355	103703842	+	0.000	0.000	Merged-chr2-103703560-39
Merged-chr2-45140740-1	chr2	45140642	45140840	+	0.000	0.000	Merged-chr2-45140740-1
Merged-chr2-158728139-1	chr2	158728041	158728239	+	0.000	0.000	Merged-chr2-158728139-1
Merged-chr7-112213302-61	chr7	112212919	112213620	+	0.000	0.000	Merged-chr7-112213302-61
Merged-chr10-75566957-1	chr10	75566859	75567057	+	0.000	0.000	Merged-chr10-75566957-1
Merged-chr8-35205738-9	chr8	35205483	35205933	+	0.000	0.000	Merged-chr8-35205738-9
Merged-chr7-127135146-26	chr7	127134798	127135378	+	0.000	0.000	Merged-chr7-127135146-26
Merged-chr17-29259747-13	chr17	29259569	29259946	+	0.000	0.000	Merged-chr17-29259747-13
Merged-chr7-127136978-9	chr7	127136741	127137198	+	0.000	0.000	Merged-chr7-127136978-9
Merged-chr17-78245592-60	chr17	78245266	78245859	+	0.000	0.000	Merged-chr17-78245592-60
Merged-chr8-83956955-2	chr8	83956851	83957061	+	0.000	0.000	Merged-chr8-83956955-2
Merged-chr17-78087139-42	chr17	78086941	78087296	+	0.000	0.000	Merged-chr17-78087139-42
Merged-chr1-33565999-31	chr1	33565824	33566174	+	0.000	0.000	Merged-chr1-33565999-31
Merged-chr15-99154930-7	chr15	99154740	99155169	+	0.000	0.000	Merged-chr15-99154930-7
Merged-chr1-161766732-121	chr1	161766519	161767187	+	0.000	0.000	Merged-chr1-161766732-121
Merged-chr10-92674127-2	chr10	92674026	92674230	+	0.000	0.000	Merged-chr10-92674127-2
Merged-chr7-46963434-23	chr7	46963228	46963683	+	0.000	0.000	Merged-chr7-46963434-23
Merged-chr1-161804729-61	chr1	161804340	161804967	+	0.000	0.000	Merged-chr1-161804729-61
Merged-chrX-164013487-51	chrX	164013185	164013762	+	0.000	0.000	Merged-chrX-164013487-51
Merged-chr7-75781059-14	chr7	75780908	75781292	+	0.000	0.000	Merged-chr7-75781059-14
Merged-chr6-50408828-6	chr6	50408702	50408985	+	0.000	0.000	Merged-chr6-50408828-6
Merged-chr17-33890750-49	chr17	33890551	33890934	+	0.000	0.000	Merged-chr17-33890750-49
Merged-chr16-36666811-59	chr16	36666404	36667328	+	0.000	0.000	Merged-chr16-36666811-59
Merged-chr15-78514847-17	chr15	78514629	78514992	+	0.000	0.000	Merged-chr15-78514847-17
Merged-chr15-75120360-2	chr15	75120228	75120494	+	0.000	0.000	Merged-chr15-75120360-2
Merged-chr8-35250826-10	chr8	35250547	35251030	+	0.000	0.000	Merged-chr8-35250826-10
Merged-chr1-43542582-56	chr1	43542340	43542834	+	0.000	0.000	Merged-chr1-43542582-56
Merged-chr14-105258871-78	chr14	105258674	105259092	+	0.000	0.000	Merged-chr14-105258871-78
Merged-chr1-20820206-62	chr1	20819935	20820525	+	0.000	0.000	Merged-chr1-20820206-62
Merged-chr14-78775880-1	chr14	78775782	78775980	+	0.000	0.000	Merged-chr14-78775880-1
Merged-chr3-19240113-21	chr3	19239972	19240268	+	0.000	0.000	Merged-chr3-19240113-21
Merged-chr13-12334170-11	chr13	12334019	12334356	+	0.000	0.000	Merged-chr13-12334170-11
Merged-chr1-135129445-4	chr1	135129299	135129583	+	0.000	0.000	Merged-chr1-135129445-4
Merged-chr11-95001009-42	chr11	95000580	95001390	+	0.000	0.000	Merged-chr11-95001009-42
Merged-chr4-15300125-32	chr4	15299816	15300455	+	0.000	0.000	Merged-chr4-15300125-32
Merged-chr18-89176946-25	chr18	89176601	89177380	+	0.000	0.000	Merged-chr18-89176946-25
Merged-chr7-75849476-13	chr7	75849218	75849638	+	0.000	0.000	Merged-chr7-75849476-13
Merged-chr15-92976525-2	chr15	92976397	92976656	+	0.000	0.000	Merged-chr15-92976525-2
Merged-chr13-21783235-60	chr13	21783004	21783442	+	0.000	0.000	Merged-chr13-21783235-60
Merged-chr2-164953372-29	chr2	164953000	164953585	+	0.000	0.000	Merged-chr2-164953372-29
Merged-chr5-124028703-2	chr5	124028538	124028871	+	0.000	0.000	Merged-chr5-124028703-2
Merged-chr9-94452857-1	chr9	94452759	94452957	+	0.000	0.000	Merged-chr9-94452857-1
Merged-chr15-31137508-23	chr15	31137338	31137796	+	0.000	0.000	Merged-chr15-31137508-23
Merged-chr12-16259149-1	chr12	16259051	16259249	+	0.000	0.000	Merged-chr12-16259149-1
Merged-chr15-73523297-26	chr15	73522875	73523549	+	0.000	0.000	Merged-chr15-73523297-26
Merged-chr13-13552023-7	chr13	13551813	13552247	+	0.000	0.000	Merged-chr13-13552023-7
Merged-chr10-118435600-33	chr10	118435443	118435786	+	0.000	0.000	Merged-chr10-118435600-33
Merged-chr10-40163524-42	chr10	40163324	40163946	+	0.000	0.000	Merged-chr10-40163524-42
Merged-chr5-140597971-2	chr5	140597810	140598134	+	0.000	0.000	Merged-chr5-140597971-2
Merged-chr13-35754496-1	chr13	35754398	35754596	+	0.000	0.000	Merged-chr13-35754496-1
Merged-chr14-56304213-23	chr14	56303938	56304478	+	0.000	0.000	Merged-chr14-56304213-23
Merged-chr13-12344548-13	chr13	12344367	12344735	+	0.000	0.000	Merged-chr13-12344548-13
Merged-chr5-112249616-2	chr5	112249455	112249779	+	0.000	0.000	Merged-chr5-112249616-2
Merged-chr13-4192046-2	chr13	4191921	4192174	+	0.000	0.000	Merged-chr13-4192046-2
Merged-chr6-30896193-1	chr6	30896095	30896293	+	0.000	0.000	Merged-chr6-30896193-1
Merged-chr2-103668249-32	chr2	103667930	103668501	+	0.000	0.000	Merged-chr2-103668249-32
Merged-chr16-93884510-1	chr16	93884412	93884610	+	0.000	0.000	Merged-chr16-93884510-1
Merged-chr4-11900204-55	chr4	11899921	11900425	+	0.000	0.000	Merged-chr4-11900204-55
Merged-chr2-25183528-1	chr2	25183430	25183628	+	0.000	0.000	Merged-chr2-25183528-1
Merged-chr11-101201152-7	chr11	101201016	101201294	+	0.000	0.000	Merged-chr11-101201152-7
Merged-chr10-77623094-1	chr10	77622996	77623194	+	0.000	0.000	Merged-chr10-77623094-1
Merged-chr13-12520187-58	chr13	12519874	12520514	+	0.000	0.000	Merged-chr13-12520187-58
Merged-chr4-46618486-40	chr4	46618218	46618779	+	0.000	0.000	Merged-chr4-46618486-40
Merged-chrX-167231316-28	chrX	167231165	167231518	+	0.000	0.000	Merged-chrX-167231316-28
Merged-chr10-89462110-46	chr10	89461829	89462408	+	0.000	0.000	Merged-chr10-89462110-46
Merged-chr10-21975536-24	chr10	21975336	21975752	+	0.000	0.000	Merged-chr10-21975536-24
Merged-chr13-12499306-22	chr13	12499093	12499544	+	0.000	0.000	Merged-chr13-12499306-22
Merged-chrX-164013043-1	chrX	164012945	164013143	+	0.000	0.000	Merged-chrX-164013043-1
Merged-chr7-127137762-54	chr7	127137410	127138072	+	0.000	0.000	Merged-chr7-127137762-54
Merged-chr4-120951059-1	chr4	120950961	120951159	+	0.000	0.000	Merged-chr4-120951059-1
Merged-chr11-83628943-8	chr11	83628718	83629133	+	0.000	0.000	Merged-chr11-83628943-8
Merged-chr17-79296540-2	chr17	79296411	79296672	+	0.000	0.000	Merged-chr17-79296540-2
Merged-chr15-31166801-87	chr15	31166400	31167098	+	0.000	0.000	Merged-chr15-31166801-87
Merged-chr1-135729206-62	chr1	135728917	135729751	+	0.000	0.000	Merged-chr1-135729206-62
Merged-chr10-118087775-2	chr10	118087677	118087876	+	0.000	0.000	Merged-chr10-118087775-2
Merged-chrX-102160370-10	chrX	102160057	102160621	+	0.000	0.000	Merged-chrX-102160370-10
Merged-chr4-145229202-5	chr4	145229039	145229350	+	0.000	0.000	Merged-chr4-145229202-5
Merged-chr2-155402993-3	chr2	155402874	155403119	+	0.000	0.000	Merged-chr2-155402993-3
Merged-chr6-54120248-58	chr6	54119641	54120652	+	0.000	0.000	Merged-chr6-54120248-58
Merged-chr8-120716591-36	chr8	120716331	120716826	+	0.000	0.000	Merged-chr8-120716591-36
Merged-chr7-128058863-4	chr7	128058755	128058971	+	0.000	0.000	Merged-chr7-128058863-4
Merged-chr5-135149423-77	chr5	135149185	135149682	+	0.000	0.000	Merged-chr5-135149423-77
Merged-chr17-47793541-32	chr17	47793309	47793780	+	0.000	0.000	Merged-chr17-47793541-32
Merged-chr7-81863346-31	chr7	81863108	81863562	+	0.000	0.000	Merged-chr7-81863346-31
Merged-chr8-122568587-1	chr8	122568489	122568687	+	0.000	0.000	Merged-chr8-122568587-1
Merged-chr11-107432419-10	chr11	107432257	107432593	+	0.000	0.000	Merged-chr11-107432419-10
Merged-chr1-120074241-1	chr1	120074143	120074341	+	0.000	0.000	Merged-chr1-120074241-1
Merged-chr2-60881249-79	chr2	60880986	60881461	+	0.000	0.000	Merged-chr2-60881249-79
Merged-chr15-80576638-1	chr15	80576540	80576738	+	0.000	0.000	Merged-chr15-80576638-1
Merged-chr1-21052360-12	chr1	21052165	21052576	+	0.000	0.000	Merged-chr1-21052360-12
Merged-chr1-9850734-3	chr1	9850602	9850877	+	0.000	0.000	Merged-chr1-9850734-3
Merged-chr15-97849644-64	chr15	97849424	97850160	+	0.000	0.000	Merged-chr15-97849644-64
Merged-chr15-78515914-15	chr15	78515669	78516121	+	0.000	0.000	Merged-chr15-78515914-15
Merged-chr4-114986934-83	chr4	114986706	114987184	+	0.000	0.000	Merged-chr4-114986934-83
Merged-chr13-8885796-61	chr13	8885614	8885988	+	0.000	0.000	Merged-chr13-8885796-61
Merged-chr11-102245231-11	chr11	102245077	102245383	+	0.000	0.000	Merged-chr11-102245231-11
Merged-chrX-77796416-1	chrX	77796318	77796516	+	0.000	0.000	Merged-chrX-77796416-1
Merged-chr7-48879663-3	chr7	48879542	48879779	+	0.000	0.000	Merged-chr7-48879663-3
Merged-chr5-140623883-3	chr5	140623662	140624070	+	0.000	0.000	Merged-chr5-140623883-3
Merged-chr7-75891656-12	chr7	75891411	75891864	+	0.000	0.000	Merged-chr7-75891656-12
Merged-chr13-23734534-7	chr13	23734388	23734680	+	0.000	0.000	Merged-chr13-23734534-7
Merged-chr6-54965079-68	chr6	54964625	54965566	+	0.000	0.000	Merged-chr6-54965079-68
Merged-chr9-83834539-74	chr9	83834232	83834850	+	0.000	0.000	Merged-chr9-83834539-74
Merged-chr4-11960864-24	chr4	11960626	11961058	+	0.000	0.000	Merged-chr4-11960864-24
Merged-chr10-82778212-17	chr10	82778019	82778542	+	0.000	0.000	Merged-chr10-82778212-17
Merged-chr13-13587914-1	chr13	13587816	13588014	+	0.000	0.000	Merged-chr13-13587914-1
Merged-chr6-112948653-15	chr6	112948457	112948839	+	0.000	0.000	Merged-chr6-112948653-15
Merged-chr1-120197360-57	chr1	120196907	120197671	+	0.000	0.000	Merged-chr1-120197360-57
Merged-chr10-118442135-40	chr10	118441803	118442402	+	0.000	0.000	Merged-chr10-118442135-40
Merged-chr3-69005363-112	chr3	69005060	69005679	+	0.000	0.000	Merged-chr3-69005363-112
Merged-chr11-107449414-20	chr11	107449209	107449652	+	0.000	0.000	Merged-chr11-107449414-20
Merged-chr15-96699398-154	chr15	96698739	96699678	+	0.000	0.000	Merged-chr15-96699398-154
Merged-chr9-120078496-7	chr9	120078302	120078670	+	0.000	0.000	Merged-chr9-120078496-7
Merged-chr1-134987799-42	chr1	134987586	134988016	+	0.000	0.000	Merged-chr1-134987799-42
Merged-chr13-113170375-49	chr13	113170013	113170607	+	0.000	0.000	Merged-chr13-113170375-49
Merged-chr17-80222435-8	chr17	80222249	80222621	+	0.000	0.000	Merged-chr17-80222435-8
Merged-chr10-110920143-70	chr10	110919777	110920365	+	0.000	0.000	Merged-chr10-110920143-70
Merged-chr1-60903295-3	chr1	60903143	60903459	+	0.000	0.000	Merged-chr1-60903295-3
Merged-chr8-70618591-1	chr8	70618493	70618691	+	0.000	0.000	Merged-chr8-70618591-1
Merged-chr1-97661969-7	chr1	97661787	97662165	+	0.000	0.000	Merged-chr1-97661969-7
Merged-chr9-120056363-44	chr9	120056186	120056591	+	0.000	0.000	Merged-chr9-120056363-44
Merged-chr7-90410085-21	chr7	90409921	90410308	+	0.000	0.000	Merged-chr7-90410085-21
Merged-chr5-63961886-28	chr5	63961622	63962080	+	0.000	0.000	Merged-chr5-63961886-28
Merged-chr10-117856410-16	chr10	117856187	117856647	+	0.000	0.000	Merged-chr10-117856410-16
Merged-chr10-92791286-37	chr10	92790915	92791643	+	0.000	0.000	Merged-chr10-92791286-37
Merged-chr11-21247881-35	chr11	21247451	21248486	+	0.000	0.000	Merged-chr11-21247881-35
Merged-chr13-33079670-11	chr13	33079463	33079840	+	0.000	0.000	Merged-chr13-33079670-11
Merged-chr2-32464081-1	chr2	32463983	32464181	+	0.000	0.000	Merged-chr2-32464081-1
Merged-chr16-58288128-1	chr16	58288030	58288228	+	0.000	0.000	Merged-chr16-58288128-1
Merged-chr7-110158240-4	chr7	110158092	110158380	+	0.000	0.000	Merged-chr7-110158240-4
Merged-chr1-134962675-67	chr1	134962401	134962946	+	0.000	0.000	Merged-chr1-134962675-67
Merged-chr15-80321799-1	chr15	80321701	80321899	+	0.000	0.000	Merged-chr15-80321799-1
Merged-chr11-107468885-1	chr11	107468787	107468985	+	0.000	0.000	Merged-chr11-107468885-1
Merged-chr7-127991926-5	chr7	127991812	127992065	+	0.000	0.000	Merged-chr7-127991926-5
Merged-chr16-46008957-18	chr16	46008719	46009188	+	0.000	0.000	Merged-chr16-46008957-18
Merged-chr3-104781998-34	chr3	104781578	104782380	+	0.000	0.000	Merged-chr3-104781998-34
Merged-chr6-51523607-1	chr6	51523509	51523707	+	0.000	0.000	Merged-chr6-51523607-1
Merged-chr6-97394715-16	chr6	97394511	97394974	+	0.000	0.000	Merged-chr6-97394715-16
Merged-chr12-76534449-1	chr12	76534351	76534549	+	0.000	0.000	Merged-chr12-76534449-1
Merged-chr13-108347269-17	chr13	108346997	108347542	+	0.000	0.000	Merged-chr13-108347269-17
Merged-chr10-89383738-30	chr10	89383404	89383952	+	0.000	0.000	Merged-chr10-89383738-30
Merged-chr13-53001580-15	chr13	53001317	53001860	+	0.000	0.000	Merged-chr13-53001580-15
Merged-chr7-75881350-132	chr7	75880629	75881922	+	0.000	0.000	Merged-chr7-75881350-132
Merged-chr15-92971247-1	chr15	92971149	92971347	+	0.000	0.000	Merged-chr15-92971247-1
Merged-chr16-10976349-23	chr16	10976064	10976593	+	0.000	0.000	Merged-chr16-10976349-23
Merged-chr7-64011985-78	chr7	64011793	64012314	+	0.000	0.000	Merged-chr7-64011985-78
Merged-chr10-118406614-1	chr10	118406516	118406714	+	0.000	0.000	Merged-chr10-118406614-1
Merged-chr6-51548940-2	chr6	51548793	51549090	+	0.000	0.000	Merged-chr6-51548940-2
Merged-chr11-94653913-50	chr11	94653708	94654131	+	0.000	0.000	Merged-chr11-94653913-50
Merged-chr19-41354593-71	chr19	41354352	41354897	+	0.000	0.000	Merged-chr19-41354593-71
Merged-chr12-73679547-19	chr12	73679324	73679736	+	0.000	0.000	Merged-chr12-73679547-19
Merged-chr1-92771493-5	chr1	92771369	92771634	+	0.000	0.000	Merged-chr1-92771493-5
Merged-chr1-43562449-72	chr1	43562215	43562844	+	0.000	0.000	Merged-chr1-43562449-72
Merged-chr13-113607105-17	chr13	113606925	113607339	+	0.000	0.000	Merged-chr13-113607105-17
Merged-chr18-89238329-52	chr18	89237985	89238795	+	0.000	0.000	Merged-chr18-89238329-52
Merged-chr18-66458667-92	chr18	66458402	66459103	+	0.000	0.000	Merged-chr18-66458667-92
Merged-chr11-107451487-58	chr11	107451069	107451861	+	0.000	0.000	Merged-chr11-107451487-58
Merged-chr1-60565774-1	chr1	60565676	60565874	+	0.000	0.000	Merged-chr1-60565774-1
Merged-chr7-126758941-1	chr7	126758843	126759041	+	0.000	0.000	Merged-chr7-126758941-1
Merged-chr7-64043125-48	chr7	64042929	64043369	+	0.000	0.000	Merged-chr7-64043125-48
Merged-chr16-10969472-37	chr16	10969163	10969812	+	0.000	0.000	Merged-chr16-10969472-37
Merged-chr4-134704159-76	chr4	134703721	134704556	+	0.000	0.000	Merged-chr4-134704159-76
Merged-chr1-43467968-50	chr1	43467704	43468264	+	0.000	0.000	Merged-chr1-43467968-50
Merged-chr18-55843500-1	chr18	55843402	55843600	+	0.000	0.000	Merged-chr18-55843500-1
Merged-chr6-113673197-18	chr6	113673025	113673382	+	0.000	0.000	Merged-chr6-113673197-18
Merged-chr6-130245976-1	chr6	130245878	130246076	+	0.000	0.000	Merged-chr6-130245976-1
Merged-chr6-8531648-12	chr6	8531390	8531852	+	0.000	0.000	Merged-chr6-8531648-12
Merged-chr17-12751004-39	chr17	12750726	12751284	+	0.000	0.000	Merged-chr17-12751004-39
Merged-chr2-101756112-111	chr2	101755774	101756416	+	0.000	0.000	Merged-chr2-101756112-111
Merged-chr15-78528885-1	chr15	78528787	78528985	+	0.000	0.000	Merged-chr15-78528885-1
Merged-chrX-48713049-46	chrX	48712767	48713349	+	0.000	0.000	Merged-chrX-48713049-46
Merged-chr1-170993303-2	chr1	170993205	170993403	+	0.000	0.000	Merged-chr1-170993303-2
Merged-chr13-41381704-103	chr13	41381371	41381952	+	0.000	0.000	Merged-chr13-41381704-103
Merged-chr4-3677925-1	chr4	3677827	3678025	+	0.000	0.000	Merged-chr4-3677925-1
Merged-chr9-83441063-64	chr9	83440804	83441381	+	0.000	0.000	Merged-chr9-83441063-64
Merged-chr5-140597113-126	chr5	140596778	140597426	+	0.000	0.000	Merged-chr5-140597113-126
Merged-chr10-54035850-5	chr10	54035712	54036006	+	0.000	0.000	Merged-chr10-54035850-5
Merged-chr1-120055701-50	chr1	120055489	120055942	+	0.000	0.000	Merged-chr1-120055701-50
Merged-chr2-152803348-34	chr2	152803162	152803601	+	0.000	0.000	Merged-chr2-152803348-34
Merged-chr3-59132317-35	chr3	59132041	59132636	+	0.000	0.000	Merged-chr3-59132317-35
Merged-chr2-36214220-40	chr2	36213974	36214480	+	0.000	0.000	Merged-chr2-36214220-40
Merged-chr17-47504977-46	chr17	47504687	47505205	+	0.000	0.000	Merged-chr17-47504977-46
Merged-chr6-50452133-1	chr6	50452035	50452233	+	0.000	0.000	Merged-chr6-50452133-1
Merged-chr9-114758587-29	chr9	114758253	114758875	+	0.000	0.000	Merged-chr9-114758587-29
Merged-chr13-5863449-10	chr13	5863275	5863646	+	0.000	0.000	Merged-chr13-5863449-10
Merged-chr1-9847836-2	chr1	9847707	9847967	+	0.000	0.000	Merged-chr1-9847836-2
Merged-chr7-140991062-26	chr7	140990689	140991514	+	0.000	0.000	Merged-chr7-140991062-26
Merged-chr14-73238769-97	chr14	73238389	73239339	+	0.000	0.000	Merged-chr14-73238769-97
Merged-chr14-78725467-2	chr14	78725369	78725567	+	0.000	0.000	Merged-chr14-78725467-2
Merged-chr17-44456168-78	chr17	44455646	44456524	+	0.000	0.000	Merged-chr17-44456168-78
Merged-chr1-128359360-82	chr1	128358229	128359878	+	0.000	0.000	Merged-chr1-128359360-82
Merged-chrX-167227086-79	chrX	167226505	167227660	+	0.000	0.000	Merged-chrX-167227086-79
Merged-chr3-89456979-12	chr3	89456754	89457289	+	0.000	0.000	Merged-chr3-89456979-12
Merged-chr1-171762244-38	chr1	171761927	171762721	+	0.000	0.000	Merged-chr1-171762244-38
Merged-chr15-59315041-54	chr15	59314808	59315370	+	0.000	0.000	Merged-chr15-59315041-54
Merged-chr14-30722606-2	chr14	30722508	30722706	+	0.000	0.000	Merged-chr14-30722606-2
Merged-chr13-115131589-24	chr13	115131340	115131947	+	0.000	0.000	Merged-chr13-115131589-24
Merged-chr11-75240776-2	chr11	75240653	75240901	+	0.000	0.000	Merged-chr11-75240776-2
Merged-chr1-153092020-1	chr1	153091922	153092120	+	0.000	0.000	Merged-chr1-153092020-1
Merged-chr8-85700831-84	chr8	85700463	85701207	+	0.000	0.000	Merged-chr8-85700831-84
Merged-chr6-124802456-11	chr6	124802229	124802696	+	0.000	0.000	Merged-chr6-124802456-11
Merged-chr1-172312178-79	chr1	172311861	172312584	+	0.000	0.000	Merged-chr1-172312178-79
Merged-chr3-88453916-96	chr3	88453215	88454422	+	0.000	0.000	Merged-chr3-88453916-96
Merged-chr12-16569127-88	chr12	16568531	16569679	+	0.000	0.000	Merged-chr12-16569127-88
Merged-chr1-43474630-75	chr1	43474125	43475040	+	0.000	0.000	Merged-chr1-43474630-75
Merged-chr7-38093373-14	chr7	38093216	38093537	+	0.000	0.000	Merged-chr7-38093373-14
Merged-chr5-120648871-127	chr5	120648185	120649314	+	0.000	0.000	Merged-chr5-120648871-127
Merged-chr1-16105977-9	chr1	16105796	16106196	+	0.000	0.000	Merged-chr1-16105977-9
Merged-chr12-73687229-37	chr12	73686948	73687572	+	0.000	0.000	Merged-chr12-73687229-37
Merged-chr8-33931697-13	chr8	33931433	33931922	+	0.000	0.000	Merged-chr8-33931697-13
Merged-chr6-51586174-3	chr6	51586040	51586322	+	0.000	0.000	Merged-chr6-51586174-3
Merged-chr17-5841153-1	chr17	5841055	5841253	+	0.000	0.000	Merged-chr17-5841153-1
Merged-chr4-59204829-36	chr4	59204639	59205057	+	0.000	0.000	Merged-chr4-59204829-36
Merged-chr10-77282922-22	chr10	77282702	77283146	+	0.000	0.000	Merged-chr10-77282922-22
Merged-chr13-107890491-165	chr13	107890011	107890980	+	0.000	0.000	Merged-chr13-107890491-165
Merged-chr6-51540676-10	chr6	51540482	51540832	+	0.000	0.000	Merged-chr6-51540676-10
Merged-chr5-140322236-1	chr5	140322138	140322336	+	0.000	0.000	Merged-chr5-140322236-1
Merged-chr17-79379393-46	chr17	79379237	79379609	+	0.000	0.000	Merged-chr17-79379393-46
Merged-chr1-43436889-1	chr1	43436791	43436989	+	0.000	0.000	Merged-chr1-43436889-1
Merged-chr19-37376124-56	chr19	37375756	37376403	+	0.000	0.000	Merged-chr19-37376124-56
Merged-chr2-32487405-32	chr2	32487123	32487618	+	0.000	0.000	Merged-chr2-32487405-32
Merged-chr6-57814077-20	chr6	57813803	57814613	+	0.000	0.000	Merged-chr6-57814077-20
Merged-chr17-12746015-29	chr17	12745782	12746265	+	0.000	0.000	Merged-chr17-12746015-29
Merged-chr7-105559290-12	chr7	105559143	105559495	+	0.000	0.000	Merged-chr7-105559290-12
Merged-chr2-165639505-4	chr2	165639372	165639649	+	0.000	0.000	Merged-chr2-165639505-4
Merged-chr8-120760094-1	chr8	120759996	120760194	+	0.000	0.000	Merged-chr8-120760094-1
Merged-chr6-50372929-50	chr6	50372505	50373412	+	0.000	0.000	Merged-chr6-50372929-50
Merged-chr12-17257057-21	chr12	17256839	17257300	+	0.000	0.000	Merged-chr12-17257057-21
Merged-chr6-122741375-12	chr6	122741122	122741652	+	0.000	0.000	Merged-chr6-122741375-12
Merged-chr10-99085159-29	chr10	99084901	99085394	+	0.000	0.000	Merged-chr10-99085159-29
Merged-chr12-17253265-28	chr12	17253031	17253490	+	0.000	0.000	Merged-chr12-17253265-28
Merged-chr12-69412167-34	chr12	69411973	69412464	+	0.000	0.000	Merged-chr12-69412167-34
Merged-chr5-21044166-51	chr5	21043648	21044827	+	0.000	0.000	Merged-chr5-21044166-51
Merged-chr1-43540017-49	chr1	43539812	43540265	+	0.000	0.000	Merged-chr1-43540017-49
Merged-chr14-61328000-58	chr14	61327626	61328235	+	0.000	0.000	Merged-chr14-61328000-58
Merged-chr3-89459176-81	chr3	89458768	89459427	+	0.000	0.000	Merged-chr3-89459176-81
Merged-chr6-42349714-128	chr6	42349408	42350072	+	0.000	0.000	Merged-chr6-42349714-128
Merged-chr11-83440637-74	chr11	83440356	83440845	+	0.000	0.000	Merged-chr11-83440637-74
Merged-chr13-108303499-73	chr13	108303156	108303827	+	0.000	0.000	Merged-chr13-108303499-73
Merged-chr18-66442128-39	chr18	66441665	66442680	+	0.000	0.000	Merged-chr18-66442128-39
Merged-chr11-63908633-20	chr11	63908406	63908868	+	0.000	0.000	Merged-chr11-63908633-20
Merged-chr11-57617750-2	chr11	57617642	57617860	+	0.000	0.000	Merged-chr11-57617750-2
Merged-chr17-46202897-79	chr17	46202591	46203122	+	0.000	0.000	Merged-chr17-46202897-79
Merged-chr8-104434412-13	chr8	104434259	104434600	+	0.000	0.000	Merged-chr8-104434412-13
Merged-chr6-113661383-125	chr6	113661022	113661929	+	0.000	0.000	Merged-chr6-113661383-125
Merged-chr15-97843455-26	chr15	97843267	97843836	+	0.000	0.000	Merged-chr15-97843455-26
Merged-chr8-35426354-16	chr8	35426162	35426565	+	0.000	0.000	Merged-chr8-35426354-16
Merged-chr10-118110099-23	chr10	118109903	118110324	+	0.000	0.000	Merged-chr10-118110099-23
Merged-chr11-95384684-68	chr11	95384491	95384900	+	0.000	0.000	Merged-chr11-95384684-68
Merged-chr11-98925291-3	chr11	98925168	98925422	+	0.000	0.000	Merged-chr11-98925291-3
Merged-chr8-120716115-9	chr8	120715962	120716271	+	0.000	0.000	Merged-chr8-120716115-9
Merged-chr18-55841714-1	chr18	55841616	55841814	+	0.000	0.000	Merged-chr18-55841714-1
Merged-chr10-28194242-1	chr10	28194144	28194342	+	0.000	0.000	Merged-chr10-28194242-1
Merged-chr6-122269305-33	chr6	122269007	122269507	+	0.000	0.000	Merged-chr6-122269305-33
Merged-chr3-27067455-6	chr3	27067239	27067589	+	0.000	0.000	Merged-chr3-27067455-6
Merged-chr1-161735705-4	chr1	161735583	161735840	+	0.000	0.000	Merged-chr1-161735705-4
Merged-chr4-134683033-16	chr4	134682785	134683359	+	0.000	0.000	Merged-chr4-134683033-16
Merged-chr4-109666142-157	chr4	109665407	109666482	+	0.000	0.000	Merged-chr4-109666142-157
Merged-chr13-5956279-20	chr13	5956088	5956497	+	0.000	0.000	Merged-chr13-5956279-20
Merged-chr15-93302109-22	chr15	93301928	93302299	+	0.000	0.000	Merged-chr15-93302109-22
Merged-chr11-100397080-1	chr11	100396982	100397180	+	0.000	0.000	Merged-chr11-100397080-1
Merged-chr9-123820704-3	chr9	123820571	123820833	+	0.000	0.000	Merged-chr9-123820704-3
Merged-chr4-134106328-10	chr4	134106175	134106503	+	0.000	0.000	Merged-chr4-134106328-10
Merged-chr5-124029380-3	chr5	124029252	124029520	+	0.000	0.000	Merged-chr5-124029380-3
Merged-chr12-25098787-49	chr12	25098569	25099165	+	0.000	0.000	Merged-chr12-25098787-49
Merged-chr1-153238219-13	chr1	153237987	153238383	+	0.000	0.000	Merged-chr1-153238219-13
