#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
Merged-chr11-21151904-7	chr11	21151757	21152105	+	0.000	0.000	Merged-chr11-21151904-7
Merged-chr14-69813335-19	chr14	69813142	69813531	+	0.000	0.000	Merged-chr14-69813335-19
Merged-chr6-121228598-24	chr6	121228384	121228800	+	0.000	0.000	Merged-chr6-121228598-24
Merged-chr1-181022473-37	chr1	181022274	181022721	+	0.000	0.000	Merged-chr1-181022473-37
Merged-chr16-94241195-48	chr16	94240990	94241426	+	0.000	0.000	Merged-chr16-94241195-48
Merged-chr2-170175662-35	chr2	170175374	170175918	+	0.000	0.000	Merged-chr2-170175662-35
Merged-chr2-32963011-24	chr2	32962767	32963237	+	0.000	0.000	Merged-chr2-32963011-24
Merged-chr1-173451815-42	chr1	173451353	173452412	+	0.000	0.000	Merged-chr1-173451815-42
Merged-chr12-82165766-1	chr12	82165668	82165866	+	0.000	0.000	Merged-chr12-82165766-1
Merged-chr14-121929425-38	chr14	121929021	121929714	+	0.000	0.000	Merged-chr14-121929425-38
Merged-chr10-86846779-1	chr10	86846681	86846879	+	0.000	0.000	Merged-chr10-86846779-1
Merged-chr1-39944518-35	chr1	39944306	39944795	+	0.000	0.000	Merged-chr1-39944518-35
Merged-chr11-53567481-45	chr11	53567271	53567689	+	0.000	0.000	Merged-chr11-53567481-45
Merged-chr16-45021572-18	chr16	45021255	45021850	+	0.000	0.000	Merged-chr16-45021572-18
Merged-chr19-5816092-50	chr19	5815775	5816318	+	0.000	0.000	Merged-chr19-5816092-50
Merged-chr8-47673686-45	chr8	47673440	47673970	+	0.000	0.000	Merged-chr8-47673686-45
Merged-chr2-72136350-1	chr2	72136252	72136450	+	0.000	0.000	Merged-chr2-72136350-1
Merged-chr17-26079246-13	chr17	26078992	26079434	+	0.000	0.000	Merged-chr17-26079246-13
Merged-chr3-131125958-32	chr3	131125608	131126200	+	0.000	0.000	Merged-chr3-131125958-32
Merged-chr1-60985265-33	chr1	60985051	60985518	+	0.000	0.000	Merged-chr1-60985265-33
Merged-chr12-36157102-164	chr12	36156638	36157564	+	0.000	0.000	Merged-chr12-36157102-164
Merged-chr1-35653441-55	chr1	35653137	35653665	+	0.000	0.000	Merged-chr1-35653441-55
Merged-chr16-90283105-4	chr16	90282882	90283295	+	0.000	0.000	Merged-chr16-90283105-4
Merged-chr5-117287576-66	chr5	117287258	117287828	+	0.000	0.000	Merged-chr5-117287576-66
Merged-chr1-180265063-87	chr1	180264422	180265674	+	0.000	0.000	Merged-chr1-180265063-87
Merged-chr6-117879600-99	chr6	117879419	117879996	+	0.000	0.000	Merged-chr6-117879600-99
Merged-chr2-18989067-34	chr2	18988883	18989252	+	0.000	0.000	Merged-chr2-18989067-34
Merged-chr18-34889033-16	chr18	34888854	34889256	+	0.000	0.000	Merged-chr18-34889033-16
Merged-chr14-61773988-12	chr14	61773831	61774119	+	0.000	0.000	Merged-chr14-61773988-12
Merged-chr3-14579743-1	chr3	14579645	14579843	+	0.000	0.000	Merged-chr3-14579743-1
Merged-chr5-125177908-37	chr5	125177663	125178303	+	0.000	0.000	Merged-chr5-125177908-37
Merged-chr2-152344055-110	chr2	152343725	152344275	+	0.000	0.000	Merged-chr2-152344055-110
Merged-chr7-16310124-145	chr7	16309329	16311330	+	0.000	0.000	Merged-chr7-16310124-145
Merged-chr12-82174098-6	chr12	82173934	82174244	+	0.000	0.000	Merged-chr12-82174098-6
Merged-chr7-78384000-1	chr7	78383902	78384100	+	0.000	0.000	Merged-chr7-78384000-1
Merged-chr12-54203184-162	chr12	54202212	54203946	+	0.000	0.000	Merged-chr12-54203184-162
Merged-chr1-180313022-2	chr1	180312875	180313172	+	0.000	0.000	Merged-chr1-180313022-2
Merged-chr16-23997406-12	chr16	23997256	23997626	+	0.000	0.000	Merged-chr16-23997406-12
Merged-chr6-128891138-1	chr6	128891040	128891238	+	0.000	0.000	Merged-chr6-128891138-1
Merged-chr10-60697198-23	chr10	60696982	60697417	+	0.000	0.000	Merged-chr10-60697198-23
Merged-chr5-122315242-32	chr5	122314986	122315511	+	0.000	0.000	Merged-chr5-122315242-32
Merged-chr16-57456707-2	chr16	57456590	57456827	+	0.000	0.000	Merged-chr16-57456707-2
Merged-chr11-99142912-8	chr11	99142658	99143091	+	0.000	0.000	Merged-chr11-99142912-8
Merged-chr7-110796429-1	chr7	110796331	110796529	+	0.000	0.000	Merged-chr7-110796429-1
Merged-chr4-129754913-37	chr4	129754589	129755112	+	0.000	0.000	Merged-chr4-129754913-37
Merged-chr3-51768584-19	chr3	51768197	51768862	+	0.000	0.000	Merged-chr3-51768584-19
Merged-chr8-15027827-5	chr8	15027729	15027927	+	0.000	0.000	Merged-chr8-15027827-5
Merged-chr8-72343901-44	chr8	72343681	72344130	+	0.000	0.000	Merged-chr8-72343901-44
Merged-chr19-53889811-40	chr19	53889660	53889943	+	0.000	0.000	Merged-chr19-53889811-40
Merged-chr14-121898881-67	chr14	121898449	121899610	+	0.000	0.000	Merged-chr14-121898881-67
Merged-chrX-98148927-58	chrX	98148588	98149180	+	0.000	0.000	Merged-chrX-98148927-58
Merged-chr2-146423908-26	chr2	146423576	146424214	+	0.000	0.000	Merged-chr2-146423908-26
Merged-chr2-61563608-27	chr2	61563243	61563875	+	0.000	0.000	Merged-chr2-61563608-27
Merged-chr18-54902507-76	chr18	54902233	54902831	+	0.000	0.000	Merged-chr18-54902507-76
Merged-chr1-164413844-41	chr1	164413563	164414216	+	0.000	0.000	Merged-chr1-164413844-41
Merged-chr13-110023339-7	chr13	110023122	110023513	+	0.000	0.000	Merged-chr13-110023339-7
Merged-chr18-24309700-12	chr18	24309479	24309896	+	0.000	0.000	Merged-chr18-24309700-12
Merged-chr14-8644858-1	chr14	8644760	8644958	+	0.000	0.000	Merged-chr14-8644858-1
Merged-chr9-61826642-1	chr9	61826544	61826742	+	0.000	0.000	Merged-chr9-61826642-1
Merged-chr11-75877480-1	chr11	75877382	75877580	+	0.000	0.000	Merged-chr11-75877480-1
Merged-chr2-75064849-10	chr2	75064664	75065078	+	0.000	0.000	Merged-chr2-75064849-10
Merged-chr10-67872043-23	chr10	67871827	67872247	+	0.000	0.000	Merged-chr10-67872043-23
Merged-chr6-91506273-35	chr6	91505911	91506597	+	0.000	0.000	Merged-chr6-91506273-35
Merged-chr15-58823489-98	chr15	58823191	58823854	+	0.000	0.000	Merged-chr15-58823489-98
Merged-chr5-105113893-19	chr5	105113564	105114223	+	0.000	0.000	Merged-chr5-105113893-19
Merged-chr12-117490932-1	chr12	117490834	117491032	+	0.000	0.000	Merged-chr12-117490932-1
Merged-chr1-156076663-15	chr1	156076389	156076946	+	0.000	0.000	Merged-chr1-156076663-15
Merged-chr4-32148331-1	chr4	32148233	32148431	+	0.000	0.000	Merged-chr4-32148331-1
Merged-chr12-8817903-12	chr12	8817698	8818158	+	0.000	0.000	Merged-chr12-8817903-12
Merged-chr11-3135502-45	chr11	3135137	3135867	+	0.000	0.000	Merged-chr11-3135502-45
Merged-chr10-42832848-1	chr10	42832750	42832948	+	0.000	0.000	Merged-chr10-42832848-1
Merged-chr11-22859797-172	chr11	22859338	22860325	+	0.000	0.000	Merged-chr11-22859797-172
Merged-chr9-121647218-5	chr9	121647053	121647400	+	0.000	0.000	Merged-chr9-121647218-5
Merged-chr11-3140088-1	chr11	3139990	3140188	+	0.000	0.000	Merged-chr11-3140088-1
Merged-chr3-37153105-1	chr3	37153007	37153205	+	0.000	0.000	Merged-chr3-37153105-1
Merged-chr13-117241409-28	chr13	117241141	117241762	+	0.000	0.000	Merged-chr13-117241409-28
Merged-chr11-69419798-3	chr11	69419667	69419915	+	0.000	0.000	Merged-chr11-69419798-3
Merged-chr9-77911786-14	chr9	77911573	77911993	+	0.000	0.000	Merged-chr9-77911786-14
Merged-chr3-101914512-12	chr3	101914317	101914768	+	0.000	0.000	Merged-chr3-101914512-12
Merged-chr4-128733798-22	chr4	128733636	128733984	+	0.000	0.000	Merged-chr4-128733798-22
Merged-chr9-58271289-37	chr9	58271081	58271453	+	0.000	0.000	Merged-chr9-58271289-37
Merged-chr19-4228012-1	chr19	4227914	4228112	+	0.000	0.000	Merged-chr19-4228012-1
Merged-chr3-95523820-51	chr3	95523554	95524089	+	0.000	0.000	Merged-chr3-95523820-51
Merged-chr3-52369347-12	chr3	52369146	52369583	+	0.000	0.000	Merged-chr3-52369347-12
Merged-chr9-59431826-17	chr9	59431638	59432068	+	0.000	0.000	Merged-chr9-59431826-17
Merged-chr4-44169115-1	chr4	44169017	44169215	+	0.000	0.000	Merged-chr4-44169115-1
Merged-chr14-57725469-2	chr14	57725331	57725610	+	0.000	0.000	Merged-chr14-57725469-2
Merged-chr5-144282763-1	chr5	144282665	144282863	+	0.000	0.000	Merged-chr5-144282763-1
Merged-chr12-55457049-10	chr12	55456878	55457395	+	0.000	0.000	Merged-chr12-55457049-10
Merged-chr5-122708188-2	chr5	122708059	122708319	+	0.000	0.000	Merged-chr5-122708188-2
Merged-chr4-6869195-36	chr4	6868824	6869669	+	0.000	0.000	Merged-chr4-6869195-36
Merged-chr9-14262730-55	chr9	14262558	14262975	+	0.000	0.000	Merged-chr9-14262730-55
Merged-chr6-116193488-104	chr6	116193222	116193844	+	0.000	0.000	Merged-chr6-116193488-104
Merged-chr1-179130359-23	chr1	179130043	179130857	+	0.000	0.000	Merged-chr1-179130359-23
Merged-chr6-85334144-1	chr6	85334046	85334244	+	0.000	0.000	Merged-chr6-85334144-1
Merged-chr17-15821860-4	chr17	15821747	15821981	+	0.000	0.000	Merged-chr17-15821860-4
Merged-chr10-12482827-3	chr10	12482701	12482965	+	0.000	0.000	Merged-chr10-12482827-3
Merged-chr6-71500692-12	chr6	71500444	71500955	+	0.000	0.000	Merged-chr6-71500692-12
Merged-chr13-28519917-5	chr13	28519772	28520063	+	0.000	0.000	Merged-chr13-28519917-5
Merged-chr17-64284858-2	chr17	64284755	64284963	+	0.000	0.000	Merged-chr17-64284858-2
Merged-chr6-147484715-1	chr6	147484617	147484815	+	0.000	0.000	Merged-chr6-147484715-1
Merged-chr6-99380353-32	chr6	99380177	99380666	+	0.000	0.000	Merged-chr6-99380353-32
Merged-chr12-86046986-23	chr12	86046840	86047233	+	0.000	0.000	Merged-chr12-86046986-23
Merged-chr4-108826929-5	chr4	108826778	108827084	+	0.000	0.000	Merged-chr4-108826929-5
Merged-chr1-55630357-14	chr1	55630094	55630610	+	0.000	0.000	Merged-chr1-55630357-14
Merged-chr7-27838608-46	chr7	27838322	27838847	+	0.000	0.000	Merged-chr7-27838608-46
Merged-chr5-123019625-1	chr5	123019527	123019725	+	0.000	0.000	Merged-chr5-123019625-1
Merged-chr13-108587546-2	chr13	108587429	108587665	+	0.000	0.000	Merged-chr13-108587546-2
Merged-chr2-32854345-8	chr2	32854166	32854589	+	0.000	0.000	Merged-chr2-32854345-8
Merged-chr4-99829355-64	chr4	99829018	99829595	+	0.000	0.000	Merged-chr4-99829355-64
Merged-chr14-57093149-9	chr14	57092961	57093403	+	0.000	0.000	Merged-chr14-57093149-9
Merged-chr4-44170097-14	chr4	44169900	44170261	+	0.000	0.000	Merged-chr4-44170097-14
Merged-chr2-142749281-1	chr2	142749183	142749381	+	0.000	0.000	Merged-chr2-142749281-1
Merged-chr19-6858226-46	chr19	6857879	6858492	+	0.000	0.000	Merged-chr19-6858226-46
Merged-chr11-6560668-81	chr11	6559649	6561336	+	0.000	0.000	Merged-chr11-6560668-81
Merged-chr6-86525657-9	chr6	86525441	86525841	+	0.000	0.000	Merged-chr6-86525657-9
Merged-chr1-97918591-20	chr1	97918305	97918822	+	0.000	0.000	Merged-chr1-97918591-20
Merged-chr9-118686441-13	chr9	118686206	118686649	+	0.000	0.000	Merged-chr9-118686441-13
Merged-chr11-100850504-51	chr11	100850246	100850779	+	0.000	0.000	Merged-chr11-100850504-51
Merged-chrX-12160885-1	chrX	12160787	12160985	+	0.000	0.000	Merged-chrX-12160885-1
Merged-chr7-28168923-37	chr7	28168616	28169165	+	0.000	0.000	Merged-chr7-28168923-37
Merged-chr12-41024230-74	chr12	41023981	41024569	+	0.000	0.000	Merged-chr12-41024230-74
Merged-chr8-119412895-42	chr8	119412639	119413146	+	0.000	0.000	Merged-chr8-119412895-42
Merged-chr4-152153985-50	chr4	152153754	152154218	+	0.000	0.000	Merged-chr4-152153985-50
Merged-chr3-131134898-4	chr3	131134719	131135100	+	0.000	0.000	Merged-chr3-131134898-4
Merged-chr7-12987633-12	chr7	12987410	12987880	+	0.000	0.000	Merged-chr7-12987633-12
Merged-chr6-134078555-1	chr6	134078457	134078655	+	0.000	0.000	Merged-chr6-134078555-1
Merged-chr12-73920310-1	chr12	73920212	73920410	+	0.000	0.000	Merged-chr12-73920310-1
Merged-chr6-144358019-2	chr6	144357822	144358219	+	0.000	0.000	Merged-chr6-144358019-2
Merged-chr9-83925198-57	chr9	83925027	83925459	+	0.000	0.000	Merged-chr9-83925198-57
Merged-chr14-103349911-85	chr14	103349507	103350081	+	0.000	0.000	Merged-chr14-103349911-85
Merged-chr8-14961775-61	chr8	14961505	14961959	+	0.000	0.000	Merged-chr8-14961775-61
Merged-chr2-48950246-1	chr2	48950148	48950346	+	0.000	0.000	Merged-chr2-48950246-1
Merged-chr15-100423026-56	chr15	100422751	100423271	+	0.000	0.000	Merged-chr15-100423026-56
Merged-chr16-97293437-66	chr16	97293075	97293734	+	0.000	0.000	Merged-chr16-97293437-66
Merged-chr2-163285915-9	chr2	163285740	163286120	+	0.000	0.000	Merged-chr2-163285915-9
Merged-chr17-7928003-98	chr17	7927669	7928300	+	0.000	0.000	Merged-chr17-7928003-98
Merged-chr4-148591552-64	chr4	148591204	148591855	+	0.000	0.000	Merged-chr4-148591552-64
Merged-chr1-39576490-2	chr1	39576392	39576590	+	0.000	0.000	Merged-chr1-39576490-2
Merged-chr11-22843280-35	chr11	22843042	22843619	+	0.000	0.000	Merged-chr11-22843280-35
Merged-chr14-121919870-3	chr14	121919718	121920003	+	0.000	0.000	Merged-chr14-121919870-3
Merged-chr7-25129763-1	chr7	25129665	25129863	+	0.000	0.000	Merged-chr7-25129763-1
Merged-chr16-24860567-33	chr16	24860165	24860817	+	0.000	0.000	Merged-chr16-24860567-33
Merged-chr9-67001366-14	chr9	67001108	67001545	+	0.000	0.000	Merged-chr9-67001366-14
Merged-chr5-34210420-28	chr5	34210251	34210577	+	0.000	0.000	Merged-chr5-34210420-28
Merged-chr1-138550461-33	chr1	138550189	138550639	+	0.000	0.000	Merged-chr1-138550461-33
Merged-chr7-143415542-2	chr7	143415440	143415647	+	0.000	0.000	Merged-chr7-143415542-2
Merged-chr2-103652335-51	chr2	103651974	103652918	+	0.000	0.000	Merged-chr2-103652335-51
Merged-chr2-62382784-7	chr2	62382642	62382909	+	0.000	0.000	Merged-chr2-62382784-7
Merged-chr9-56209013-5	chr9	56208836	56209182	+	0.000	0.000	Merged-chr9-56209013-5
Merged-chr6-145048990-28	chr6	145048714	145049350	+	0.000	0.000	Merged-chr6-145048990-28
Merged-chr1-179645859-31	chr1	179645604	179646064	+	0.000	0.000	Merged-chr1-179645859-31
Merged-chr4-3827081-20	chr4	3826788	3827402	+	0.000	0.000	Merged-chr4-3827081-20
Merged-chr2-68364639-40	chr2	68364389	68364892	+	0.000	0.000	Merged-chr2-68364639-40
Merged-chr7-68190151-33	chr7	68189490	68190556	+	0.000	0.000	Merged-chr7-68190151-33
Merged-chr12-16134669-16	chr12	16134489	16134890	+	0.000	0.000	Merged-chr12-16134669-16
Merged-chr5-97111588-72	chr5	97111284	97111840	+	0.000	0.000	Merged-chr5-97111588-72
Merged-chr3-129536427-52	chr3	129536227	129536674	+	0.000	0.000	Merged-chr3-129536427-52
Merged-chr11-115712929-29	chr11	115712671	115713241	+	0.000	0.000	Merged-chr11-115712929-29
Merged-chr3-88493035-35	chr3	88492832	88493251	+	0.000	0.000	Merged-chr3-88493035-35
Merged-chr19-24146220-3	chr19	24146082	24146371	+	0.000	0.000	Merged-chr19-24146220-3
Merged-chr2-49335781-10	chr2	49335526	49336021	+	0.000	0.000	Merged-chr2-49335781-10
Merged-chr6-134047335-1	chr6	134047237	134047435	+	0.000	0.000	Merged-chr6-134047335-1
Merged-chr6-67445989-1	chr6	67445891	67446089	+	0.000	0.000	Merged-chr6-67445989-1
Merged-chr5-54005641-22	chr5	54005311	54005891	+	0.000	0.000	Merged-chr5-54005641-22
Merged-chr6-134533147-7	chr6	134533026	134533290	+	0.000	0.000	Merged-chr6-134533147-7
Merged-chr17-4995600-180	chr17	4995168	4996307	+	0.000	0.000	Merged-chr17-4995600-180
Merged-chr10-99221651-27	chr10	99221265	99221872	+	0.000	0.000	Merged-chr10-99221651-27
Merged-chrX-75130933-50	chrX	75130688	75131272	+	0.000	0.000	Merged-chrX-75130933-50
Merged-chr14-31198053-39	chr14	31197823	31198258	+	0.000	0.000	Merged-chr14-31198053-39
Merged-chr19-46039779-63	chr19	46039384	46040070	+	0.000	0.000	Merged-chr19-46039779-63
Merged-chr1-180318502-5	chr1	180318363	180318680	+	0.000	0.000	Merged-chr1-180318502-5
Merged-chr6-99394919-29	chr6	99394707	99395422	+	0.000	0.000	Merged-chr6-99394919-29
Merged-chr6-146284002-2	chr6	146283880	146284126	+	0.000	0.000	Merged-chr6-146284002-2
Merged-chr16-17277920-39	chr16	17277699	17278140	+	0.000	0.000	Merged-chr16-17277920-39
Merged-chr9-95151869-50	chr9	95151564	95152241	+	0.000	0.000	Merged-chr9-95151869-50
Merged-chr13-73483177-1	chr13	73483079	73483277	+	0.000	0.000	Merged-chr13-73483177-1
Merged-chr5-29205850-28	chr5	29205588	29206126	+	0.000	0.000	Merged-chr5-29205850-28
Merged-chr10-43375435-5	chr10	43375247	43375587	+	0.000	0.000	Merged-chr10-43375435-5
Merged-chr17-84188018-120	chr17	84187616	84188337	+	0.000	0.000	Merged-chr17-84188018-120
Merged-chr2-142592645-1	chr2	142592547	142592745	+	0.000	0.000	Merged-chr2-142592645-1
Merged-chr16-70314268-76	chr16	70314066	70314536	+	0.000	0.000	Merged-chr16-70314268-76
Merged-chr9-118718640-1	chr9	118718542	118718740	+	0.000	0.000	Merged-chr9-118718640-1
Merged-chr14-63194714-49	chr14	63194560	63194940	+	0.000	0.000	Merged-chr14-63194714-49
Merged-chr1-98095542-87	chr1	98095105	98095933	+	0.000	0.000	Merged-chr1-98095542-87
Merged-chr17-32341276-19	chr17	32341102	32341454	+	0.000	0.000	Merged-chr17-32341276-19
Merged-chr2-169515617-25	chr2	169515346	169515853	+	0.000	0.000	Merged-chr2-169515617-25
Merged-chr16-35362455-1	chr16	35362357	35362555	+	0.000	0.000	Merged-chr16-35362455-1
Merged-chr16-24855813-1	chr16	24855715	24855913	+	0.000	0.000	Merged-chr16-24855813-1
Merged-chr13-85479573-23	chr13	85479276	85479905	+	0.000	0.000	Merged-chr13-85479573-23
Merged-chr11-46405145-15	chr11	46404862	46405308	+	0.000	0.000	Merged-chr11-46405145-15
Merged-chr4-87698955-1	chr4	87698857	87699055	+	0.000	0.000	Merged-chr4-87698955-1
Merged-chr15-53130224-36	chr15	53129791	53130510	+	0.000	0.000	Merged-chr15-53130224-36
Merged-chr7-143465112-4	chr7	143464973	143465266	+	0.000	0.000	Merged-chr7-143465112-4
Merged-chr18-55398390-24	chr18	55397944	55398815	+	0.000	0.000	Merged-chr18-55398390-24
Merged-chr8-123224864-44	chr8	123224518	123225177	+	0.000	0.000	Merged-chr8-123224864-44
Merged-chr8-119575055-76	chr8	119574685	119575409	+	0.000	0.000	Merged-chr8-119575055-76
Merged-chr1-173412047-19	chr1	173411896	173412298	+	0.000	0.000	Merged-chr1-173412047-19
Merged-chr2-18911191-1	chr2	18911093	18911291	+	0.000	0.000	Merged-chr2-18911191-1
Merged-chr1-75236679-106	chr1	75236454	75236864	+	0.000	0.000	Merged-chr1-75236679-106
Merged-chr4-139616773-45	chr4	139616523	139616983	+	0.000	0.000	Merged-chr4-139616773-45
Merged-chr2-77268358-6	chr2	77268182	77268513	+	0.000	0.000	Merged-chr2-77268358-6
Merged-chr4-44168045-123	chr4	44167598	44168639	+	0.000	0.000	Merged-chr4-44168045-123
Merged-chr5-143526983-19	chr5	143526702	143527291	+	0.000	0.000	Merged-chr5-143526983-19
Merged-chr10-96621862-8	chr10	96621663	96622082	+	0.000	0.000	Merged-chr10-96621862-8
Merged-chr1-93754065-3	chr1	93753952	93754196	+	0.000	0.000	Merged-chr1-93754065-3
Merged-chr2-76215336-78	chr2	76214976	76215777	+	0.000	0.000	Merged-chr2-76215336-78
Merged-chr11-98796800-22	chr11	98796473	98797024	+	0.000	0.000	Merged-chr11-98796800-22
Merged-chr15-27796187-9	chr15	27795973	27796354	+	0.000	0.000	Merged-chr15-27796187-9
Merged-chr3-126589665-27	chr3	126589471	126589850	+	0.000	0.000	Merged-chr3-126589665-27
Merged-chr8-88592850-20	chr8	88592681	88593022	+	0.000	0.000	Merged-chr8-88592850-20
Merged-chr7-80865063-58	chr7	80864747	80865381	+	0.000	0.000	Merged-chr7-80865063-58
Merged-chr16-97444187-58	chr16	97443801	97445080	+	0.000	0.000	Merged-chr16-97444187-58
Merged-chr7-114487890-1	chr7	114487792	114487990	+	0.000	0.000	Merged-chr7-114487890-1
Merged-chr11-99171024-43	chr11	99170817	99171458	+	0.000	0.000	Merged-chr11-99171024-43
Merged-chr14-78432236-25	chr14	78432075	78432589	+	0.000	0.000	Merged-chr14-78432236-25
Merged-chr9-62374764-11	chr9	62374553	62375040	+	0.000	0.000	Merged-chr9-62374764-11
Merged-chr9-62359748-5	chr9	62359431	62360060	+	0.000	0.000	Merged-chr9-62359748-5
Merged-chr17-47909679-48	chr17	47909364	47909917	+	0.000	0.000	Merged-chr17-47909679-48
Merged-chr7-80026692-85	chr7	80026118	80027456	+	0.000	0.000	Merged-chr7-80026692-85
Merged-chr19-23135579-121	chr19	23134685	23136166	+	0.000	0.000	Merged-chr19-23135579-121
Merged-chr15-100058174-10	chr15	100058010	100058406	+	0.000	0.000	Merged-chr15-100058174-10
Merged-chr4-140783003-2	chr4	140782854	140783154	+	0.000	0.000	Merged-chr4-140783003-2
Merged-chr2-108441195-1	chr2	108441097	108441295	+	0.000	0.000	Merged-chr2-108441195-1
Merged-chr9-103108809-93	chr9	103108575	103109018	+	0.000	0.000	Merged-chr9-103108809-93
Merged-chr16-11054655-12	chr16	11054428	11054868	+	0.000	0.000	Merged-chr16-11054655-12
Merged-chr15-93530912-20	chr15	93530612	93531114	+	0.000	0.000	Merged-chr15-93530912-20
Merged-chr18-53950804-1	chr18	53950706	53950904	+	0.000	0.000	Merged-chr18-53950804-1
Merged-chr14-76416055-12	chr14	76415861	76416328	+	0.000	0.000	Merged-chr14-76416055-12
Merged-chr2-114392920-1	chr2	114392822	114393020	+	0.000	0.000	Merged-chr2-114392920-1
Merged-chr4-10875548-10	chr4	10875412	10875731	+	0.000	0.000	Merged-chr4-10875548-10
Merged-chr1-191277898-1	chr1	191277800	191277998	+	0.000	0.000	Merged-chr1-191277898-1
Merged-chr19-53891075-34	chr19	53890825	53891341	+	0.000	0.000	Merged-chr19-53891075-34
Merged-chr5-72622310-11	chr5	72622162	72622469	+	0.000	0.000	Merged-chr5-72622310-11
Merged-chr17-28177192-60	chr17	28176924	28177508	+	0.000	0.000	Merged-chr17-28177192-60
Merged-chr1-55473879-7	chr1	55473679	55474029	+	0.000	0.000	Merged-chr1-55473879-7
Merged-chr3-138275247-64	chr3	138274959	138275580	+	0.000	0.000	Merged-chr3-138275247-64
Merged-chr1-69655085-1	chr1	69654987	69655185	+	0.000	0.000	Merged-chr1-69655085-1
Merged-chr15-93715568-13	chr15	93715195	93715915	+	0.000	0.000	Merged-chr15-93715568-13
Merged-chr4-129624518-66	chr4	129624225	129624850	+	0.000	0.000	Merged-chr4-129624518-66
Merged-chr12-17658030-10	chr12	17657798	17658334	+	0.000	0.000	Merged-chr12-17658030-10
Merged-chr7-126776866-48	chr7	126776581	126777194	+	0.000	0.000	Merged-chr7-126776866-48
Merged-chrX-12045282-1	chrX	12045184	12045382	+	0.000	0.000	Merged-chrX-12045282-1
Merged-chr4-139573557-1	chr4	139573459	139573657	+	0.000	0.000	Merged-chr4-139573557-1
Merged-chr4-88024414-6	chr4	88024232	88024623	+	0.000	0.000	Merged-chr4-88024414-6
Merged-chr7-29155959-90	chr7	29155745	29156393	+	0.000	0.000	Merged-chr7-29155959-90
Merged-chr12-4082819-61	chr12	4082613	4083001	+	0.000	0.000	Merged-chr12-4082819-61
Merged-chr4-34550471-5	chr4	34550363	34550588	+	0.000	0.000	Merged-chr4-34550471-5
Merged-chr15-36456502-1	chr15	36456404	36456602	+	0.000	0.000	Merged-chr15-36456502-1
Merged-chr2-120501866-2	chr2	120501745	120501990	+	0.000	0.000	Merged-chr2-120501866-2
Merged-chr7-144439578-1	chr7	144439480	144439678	+	0.000	0.000	Merged-chr7-144439578-1
Merged-chr7-49246156-57	chr7	49245842	49246405	+	0.000	0.000	Merged-chr7-49246156-57
Merged-chr12-26439536-15	chr12	26439320	26439807	+	0.000	0.000	Merged-chr12-26439536-15
Merged-chr18-74991256-33	chr18	74991013	74991499	+	0.000	0.000	Merged-chr18-74991256-33
Merged-chr1-92911501-3	chr1	92911403	92911601	+	0.000	0.000	Merged-chr1-92911501-3
Merged-chr13-51879266-2	chr13	51879167	51879367	+	0.000	0.000	Merged-chr13-51879266-2
Merged-chr16-35872265-1	chr16	35872167	35872365	+	0.000	0.000	Merged-chr16-35872265-1
Merged-chr1-138604109-41	chr1	138603763	138604357	+	0.000	0.000	Merged-chr1-138604109-41
Merged-chr8-84592202-17	chr8	84591932	84592444	+	0.000	0.000	Merged-chr8-84592202-17
Merged-chr3-62459568-1	chr3	62459470	62459668	+	0.000	0.000	Merged-chr3-62459568-1
Merged-chr7-24316712-55	chr7	24316504	24316900	+	0.000	0.000	Merged-chr7-24316712-55
Merged-chr3-132949483-1	chr3	132949385	132949583	+	0.000	0.000	Merged-chr3-132949483-1
Merged-chr17-56289998-2	chr17	56289900	56290098	+	0.000	0.000	Merged-chr17-56289998-2
Merged-chr5-114780086-1	chr5	114779988	114780186	+	0.000	0.000	Merged-chr5-114780086-1
Merged-chr16-57398780-28	chr16	57398507	57399049	+	0.000	0.000	Merged-chr16-57398780-28
Merged-chr9-51185836-35	chr9	51185280	51186369	+	0.000	0.000	Merged-chr9-51185836-35
Merged-chr17-8195901-46	chr17	8195672	8196105	+	0.000	0.000	Merged-chr17-8195901-46
Merged-chr12-26469581-102	chr12	26469269	26469878	+	0.000	0.000	Merged-chr12-26469581-102
Merged-chr2-37735387-35	chr2	37735131	37735667	+	0.000	0.000	Merged-chr2-37735387-35
Merged-chr1-190524257-4	chr1	190524127	190524372	+	0.000	0.000	Merged-chr1-190524257-4
Merged-chr10-13467057-15	chr10	13466780	13467286	+	0.000	0.000	Merged-chr10-13467057-15
Merged-chr14-101453387-68	chr14	101452975	101453963	+	0.000	0.000	Merged-chr14-101453387-68
Merged-chr11-113574842-1	chr11	113574744	113574942	+	0.000	0.000	Merged-chr11-113574842-1
Merged-chr16-18235713-3	chr16	18235505	18235880	+	0.000	0.000	Merged-chr16-18235713-3
Merged-chr4-128727871-94	chr4	128727230	128728201	+	0.000	0.000	Merged-chr4-128727871-94
Merged-chr3-126662098-34	chr3	126661835	126662271	+	0.000	0.000	Merged-chr3-126662098-34
