#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_II--ATAC_peaks.bed all.df.numx.c5-WT_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-WT_Tfh_vs_Naive.dn.bed
Merged-chr2-35658449-2	chr2	35658330	35658571	+	0.000	0.000	Merged-chr2-35658449-2
Merged-chr16-10969472-37	chr16	10969163	10969812	+	0.000	0.000	Merged-chr16-10969472-37
Merged-chr1-43467968-50	chr1	43467704	43468264	+	0.000	0.000	Merged-chr1-43467968-50
Merged-chr6-130245976-1	chr6	130245878	130246076	+	0.000	0.000	Merged-chr6-130245976-1
Merged-chr6-8531648-12	chr6	8531390	8531852	+	0.000	0.000	Merged-chr6-8531648-12
Merged-chr6-51768092-8	chr6	51767936	51768264	+	0.000	0.000	Merged-chr6-51768092-8
Merged-chr10-128232604-5	chr10	128232480	128232736	+	0.000	0.000	Merged-chr10-128232604-5
Merged-chrX-48713049-46	chrX	48712767	48713349	+	0.000	0.000	Merged-chrX-48713049-46
Merged-chr4-133620771-57	chr4	133620401	133621069	+	0.000	0.000	Merged-chr4-133620771-57
Merged-chr5-140608984-1	chr5	140608886	140609084	+	0.000	0.000	Merged-chr5-140608984-1
Merged-chr1-37865069-70	chr1	37864844	37865288	+	0.000	0.000	Merged-chr1-37865069-70
Merged-chr10-54035850-5	chr10	54035712	54036006	+	0.000	0.000	Merged-chr10-54035850-5
Merged-chr7-89200737-1	chr7	89200639	89200837	+	0.000	0.000	Merged-chr7-89200737-1
Merged-chr3-59132317-35	chr3	59132041	59132636	+	0.000	0.000	Merged-chr3-59132317-35
Merged-chr17-47504977-46	chr17	47504687	47505205	+	0.000	0.000	Merged-chr17-47504977-46
Merged-chr19-5257394-33	chr19	5257132	5257685	+	0.000	0.000	Merged-chr19-5257394-33
Merged-chr1-43520918-1	chr1	43520820	43521018	+	0.000	0.000	Merged-chr1-43520918-1
Merged-chr11-98959702-39	chr11	98959535	98959915	+	0.000	0.000	Merged-chr11-98959702-39
Merged-chr9-114758587-29	chr9	114758253	114758875	+	0.000	0.000	Merged-chr9-114758587-29
Merged-chr13-5863449-10	chr13	5863275	5863646	+	0.000	0.000	Merged-chr13-5863449-10
Merged-chr1-9847836-2	chr1	9847707	9847967	+	0.000	0.000	Merged-chr1-9847836-2
Merged-chr1-128359360-82	chr1	128358229	128359878	+	0.000	0.000	Merged-chr1-128359360-82
Merged-chr1-171762244-38	chr1	171761927	171762721	+	0.000	0.000	Merged-chr1-171762244-38
Merged-chr14-30722606-2	chr14	30722508	30722706	+	0.000	0.000	Merged-chr14-30722606-2
Merged-chr11-98953016-12	chr11	98952862	98953167	+	0.000	0.000	Merged-chr11-98953016-12
Merged-chr11-75240776-2	chr11	75240653	75240901	+	0.000	0.000	Merged-chr11-75240776-2
Merged-chr10-81550447-2	chr10	81550297	81550600	+	0.000	0.000	Merged-chr10-81550447-2
Merged-chr10-82986438-6	chr10	82986250	82986653	+	0.000	0.000	Merged-chr10-82986438-6
Merged-chr6-128838356-4	chr6	128838253	128838468	+	0.000	0.000	Merged-chr6-128838356-4
Merged-chr3-88453916-96	chr3	88453215	88454422	+	0.000	0.000	Merged-chr3-88453916-96
Merged-chr7-67425669-21	chr7	67425135	67426048	+	0.000	0.000	Merged-chr7-67425669-21
Merged-chr12-16569127-88	chr12	16568531	16569679	+	0.000	0.000	Merged-chr12-16569127-88
Merged-chr14-30717039-13	chr14	30716833	30717245	+	0.000	0.000	Merged-chr14-30717039-13
Merged-chr12-73687229-37	chr12	73686948	73687572	+	0.000	0.000	Merged-chr12-73687229-37
Merged-chr8-33931697-13	chr8	33931433	33931922	+	0.000	0.000	Merged-chr8-33931697-13
Merged-chr6-51586174-3	chr6	51586040	51586322	+	0.000	0.000	Merged-chr6-51586174-3
Merged-chr17-5841153-1	chr17	5841055	5841253	+	0.000	0.000	Merged-chr17-5841153-1
Merged-chr10-77282922-22	chr10	77282702	77283146	+	0.000	0.000	Merged-chr10-77282922-22
Merged-chr13-107890491-165	chr13	107890011	107890980	+	0.000	0.000	Merged-chr13-107890491-165
Merged-chr1-97522024-1	chr1	97521926	97522124	+	0.000	0.000	Merged-chr1-97522024-1
Merged-chr1-43436889-1	chr1	43436791	43436989	+	0.000	0.000	Merged-chr1-43436889-1
Merged-chr3-59229189-56	chr3	59228933	59229536	+	0.000	0.000	Merged-chr3-59229189-56
Merged-chr17-12746015-29	chr17	12745782	12746265	+	0.000	0.000	Merged-chr17-12746015-29
Merged-chr7-105559290-12	chr7	105559143	105559495	+	0.000	0.000	Merged-chr7-105559290-12
Merged-chr2-165639505-4	chr2	165639372	165639649	+	0.000	0.000	Merged-chr2-165639505-4
Merged-chr12-17257057-21	chr12	17256839	17257300	+	0.000	0.000	Merged-chr12-17257057-21
Merged-chr10-128231276-2	chr10	128231165	128231390	+	0.000	0.000	Merged-chr10-128231276-2
Merged-chr12-17253265-28	chr12	17253031	17253490	+	0.000	0.000	Merged-chr12-17253265-28
Merged-chr11-63908633-20	chr11	63908406	63908868	+	0.000	0.000	Merged-chr11-63908633-20
Merged-chr11-57617750-2	chr11	57617642	57617860	+	0.000	0.000	Merged-chr11-57617750-2
Merged-chr2-103761224-59	chr2	103761021	103761431	+	0.000	0.000	Merged-chr2-103761224-59
Merged-chr7-4816774-19	chr7	4816628	4816961	+	0.000	0.000	Merged-chr7-4816774-19
Merged-chr17-46202897-79	chr17	46202591	46203122	+	0.000	0.000	Merged-chr17-46202897-79
Merged-chr15-80631459-1	chr15	80631361	80631559	+	0.000	0.000	Merged-chr15-80631459-1
Merged-chr5-33651563-1	chr5	33651465	33651663	+	0.000	0.000	Merged-chr5-33651563-1
Merged-chr15-80572443-63	chr15	80572165	80572792	+	0.000	0.000	Merged-chr15-80572443-63
Merged-chr4-120959527-5	chr4	120959362	120959707	+	0.000	0.000	Merged-chr4-120959527-5
Merged-chr5-100485645-6	chr5	100485507	100485795	+	0.000	0.000	Merged-chr5-100485645-6
Merged-chr8-35426354-16	chr8	35426162	35426565	+	0.000	0.000	Merged-chr8-35426354-16
Merged-chr10-118110099-23	chr10	118109903	118110324	+	0.000	0.000	Merged-chr10-118110099-23
Merged-chr5-124034642-47	chr5	124034480	124034923	+	0.000	0.000	Merged-chr5-124034642-47
Merged-chr11-98925291-3	chr11	98925168	98925422	+	0.000	0.000	Merged-chr11-98925291-3
Merged-chr10-28194242-1	chr10	28194144	28194342	+	0.000	0.000	Merged-chr10-28194242-1
Merged-chr7-127144596-50	chr7	127144369	127144820	+	0.000	0.000	Merged-chr7-127144596-50
Merged-chr8-124150798-11	chr8	124150626	124150958	+	0.000	0.000	Merged-chr8-124150798-11
Merged-chr3-19305697-23	chr3	19305488	19305923	+	0.000	0.000	Merged-chr3-19305697-23
Merged-chr4-134683033-16	chr4	134682785	134683359	+	0.000	0.000	Merged-chr4-134683033-16
Merged-chr7-44741502-14	chr7	44741340	44741664	+	0.000	0.000	Merged-chr7-44741502-14
Merged-chr13-5956279-20	chr13	5956088	5956497	+	0.000	0.000	Merged-chr13-5956279-20
Merged-chr8-124231589-59	chr8	124231308	124231942	+	0.000	0.000	Merged-chr8-124231589-59
Merged-chr2-25224699-69	chr2	25224461	25224875	+	0.000	0.000	Merged-chr2-25224699-69
Merged-chr9-123820704-3	chr9	123820571	123820833	+	0.000	0.000	Merged-chr9-123820704-3
Merged-chr5-124029380-3	chr5	124029252	124029520	+	0.000	0.000	Merged-chr5-124029380-3
Merged-chr5-112242517-49	chr5	112242276	112242735	+	0.000	0.000	Merged-chr5-112242517-49
Merged-chr14-78733697-3	chr14	78733502	78733938	+	0.000	0.000	Merged-chr14-78733697-3
Merged-chr5-8722882-18	chr5	8722631	8723242	+	0.000	0.000	Merged-chr5-8722882-18
Merged-chr7-88318941-12	chr7	88318774	88319213	+	0.000	0.000	Merged-chr7-88318941-12
Merged-chr5-140609850-28	chr5	140609569	140610273	+	0.000	0.000	Merged-chr5-140609850-28
Merged-chr15-31222442-41	chr15	31222061	31222658	+	0.000	0.000	Merged-chr15-31222442-41
Merged-chr7-141010285-1	chr7	141010187	141010385	+	0.000	0.000	Merged-chr7-141010285-1
Merged-chr15-34237471-2	chr15	34237330	34237614	+	0.000	0.000	Merged-chr15-34237471-2
Merged-chr3-40800246-87	chr3	40799963	40800487	+	0.000	0.000	Merged-chr3-40800246-87
Merged-chr14-120479008-3	chr14	120478881	120479167	+	0.000	0.000	Merged-chr14-120479008-3
Merged-chr2-25180911-83	chr2	25180468	25181351	+	0.000	0.000	Merged-chr2-25180911-83
Merged-chr9-94078373-1	chr9	94078275	94078473	+	0.000	0.000	Merged-chr9-94078373-1
Merged-chr2-3284320-138	chr2	3283894	3284581	+	0.000	0.000	Merged-chr2-3284320-138
Merged-chr12-32285209-18	chr12	32285013	32285441	+	0.000	0.000	Merged-chr12-32285209-18
Merged-chr5-32104376-51	chr5	32104173	32104605	+	0.000	0.000	Merged-chr5-32104376-51
Merged-chr10-117864903-52	chr10	117864576	117865207	+	0.000	0.000	Merged-chr10-117864903-52
Merged-chr15-98927787-24	chr15	98927450	98928025	+	0.000	0.000	Merged-chr15-98927787-24
Merged-chr10-17946175-1	chr10	17946077	17946275	+	0.000	0.000	Merged-chr10-17946175-1
Merged-chr3-107754801-18	chr3	107754612	107755022	+	0.000	0.000	Merged-chr3-107754801-18
Merged-chr6-51509825-65	chr6	51509296	51510323	+	0.000	0.000	Merged-chr6-51509825-65
Merged-chr5-107684494-1	chr5	107684396	107684594	+	0.000	0.000	Merged-chr5-107684494-1
Merged-chr11-46421538-60	chr11	46421244	46421869	+	0.000	0.000	Merged-chr11-46421538-60
Merged-chr13-107874570-1	chr13	107874472	107874670	+	0.000	0.000	Merged-chr13-107874570-1
Merged-chr10-77288922-8	chr10	77288780	77289104	+	0.000	0.000	Merged-chr10-77288922-8
Merged-chr10-7667535-49	chr10	7667290	7667802	+	0.000	0.000	Merged-chr10-7667535-49
Merged-chr16-46022516-69	chr16	46022201	46022813	+	0.000	0.000	Merged-chr16-46022516-69
Merged-chr19-10881723-47	chr19	10881316	10881996	+	0.000	0.000	Merged-chr19-10881723-47
Merged-chr13-12565989-76	chr13	12565569	12566223	+	0.000	0.000	Merged-chr13-12565989-76
Merged-chr4-103093936-18	chr4	103093762	103094123	+	0.000	0.000	Merged-chr4-103093936-18
Merged-chr10-117906589-68	chr10	117906235	117906855	+	0.000	0.000	Merged-chr10-117906589-68
Merged-chr17-86801996-47	chr17	86801737	86802259	+	0.000	0.000	Merged-chr17-86801996-47
Merged-chr8-124317867-82	chr8	124317590	124318219	+	0.000	0.000	Merged-chr8-124317867-82
Merged-chr4-134714108-20	chr4	134713878	134714503	+	0.000	0.000	Merged-chr4-134714108-20
Merged-chr15-75085658-7	chr15	75085533	75085793	+	0.000	0.000	Merged-chr15-75085658-7
Merged-chr1-170977420-4	chr1	170977292	170977557	+	0.000	0.000	Merged-chr1-170977420-4
Merged-chr1-93343253-109	chr1	93343020	93343698	+	0.000	0.000	Merged-chr1-93343253-109
Merged-chr7-127136324-1	chr7	127136226	127136424	+	0.000	0.000	Merged-chr7-127136324-1
Merged-chr2-25148103-14	chr2	25147914	25148336	+	0.000	0.000	Merged-chr2-25148103-14
Merged-chr1-151564558-27	chr1	151564316	151564772	+	0.000	0.000	Merged-chr1-151564558-27
Merged-chr15-76710526-48	chr15	76710244	76710824	+	0.000	0.000	Merged-chr15-76710526-48
Merged-chr19-40721772-1	chr19	40721674	40721872	+	0.000	0.000	Merged-chr19-40721772-1
Merged-chr8-124314112-1	chr8	124314014	124314212	+	0.000	0.000	Merged-chr8-124314112-1
Merged-chr2-158732978-1	chr2	158732880	158733078	+	0.000	0.000	Merged-chr2-158732978-1
Merged-chr7-19910963-25	chr7	19910748	19911205	+	0.000	0.000	Merged-chr7-19910963-25
Merged-chr1-43482907-14	chr1	43482715	43483139	+	0.000	0.000	Merged-chr1-43482907-14
Merged-chr1-119837262-93	chr1	119836712	119837654	+	0.000	0.000	Merged-chr1-119837262-93
Merged-chr13-5864867-1	chr13	5864769	5864967	+	0.000	0.000	Merged-chr13-5864867-1
Merged-chr16-64759519-1	chr16	64759421	64759619	+	0.000	0.000	Merged-chr16-64759519-1
Merged-chr7-112307932-1	chr7	112307834	112308032	+	0.000	0.000	Merged-chr7-112307932-1
Merged-chr4-145224828-1	chr4	145224730	145224928	+	0.000	0.000	Merged-chr4-145224828-1
Merged-chr5-66075257-56	chr5	66075054	66075455	+	0.000	0.000	Merged-chr5-66075257-56
Merged-chr5-33652283-110	chr5	33651967	33652578	+	0.000	0.000	Merged-chr5-33652283-110
Merged-chr13-107866970-30	chr13	107866717	107867223	+	0.000	0.000	Merged-chr13-107866970-30
Merged-chr11-83654737-1	chr11	83654639	83654837	+	0.000	0.000	Merged-chr11-83654737-1
Merged-chr5-4104538-75	chr5	4104269	4104893	+	0.000	0.000	Merged-chr5-4104538-75
Merged-chr10-117843991-52	chr10	117843698	117844243	+	0.000	0.000	Merged-chr10-117843991-52
Merged-chr3-109027393-92	chr3	109027029	109027942	+	0.000	0.000	Merged-chr3-109027393-92
Merged-chr2-103684902-15	chr2	103684523	103685388	+	0.000	0.000	Merged-chr2-103684902-15
Merged-chr2-121514944-1	chr2	121514846	121515044	+	0.000	0.000	Merged-chr2-121514944-1
Merged-chr16-64799944-2	chr16	64799846	64800044	+	0.000	0.000	Merged-chr16-64799944-2
Merged-chr2-18343725-11	chr2	18343533	18343954	+	0.000	0.000	Merged-chr2-18343725-11
Merged-chr6-54088359-21	chr6	54088163	54088569	+	0.000	0.000	Merged-chr6-54088359-21
Merged-chr11-107470208-115	chr11	107469002	107470994	+	0.000	0.000	Merged-chr11-107470208-115
Merged-chr15-55906443-143	chr15	55905906	55906722	+	0.000	0.000	Merged-chr15-55906443-143
Merged-chr10-83140838-15	chr10	83140684	83140984	+	0.000	0.000	Merged-chr10-83140838-15
Merged-chr19-40722467-30	chr19	40722145	40722722	+	0.000	0.000	Merged-chr19-40722467-30
Merged-chr19-40737260-25	chr19	40737099	40737442	+	0.000	0.000	Merged-chr19-40737260-25
Merged-chr4-15286136-5	chr4	15285999	15286267	+	0.000	0.000	Merged-chr4-15286136-5
Merged-chr9-124039143-13	chr9	124038984	124039337	+	0.000	0.000	Merged-chr9-124039143-13
Merged-chr15-80012139-10	chr15	80011970	80012339	+	0.000	0.000	Merged-chr15-80012139-10
Merged-chr11-115477851-75	chr11	115477482	115478096	+	0.000	0.000	Merged-chr11-115477851-75
Merged-chr1-75218362-9	chr1	75218117	75218609	+	0.000	0.000	Merged-chr1-75218362-9
Merged-chr13-95712941-67	chr13	95712525	95713165	+	0.000	0.000	Merged-chr13-95712941-67
Merged-chr19-40661209-23	chr19	40660979	40661480	+	0.000	0.000	Merged-chr19-40661209-23
Merged-chr4-133601958-40	chr4	133601686	133602204	+	0.000	0.000	Merged-chr4-133601958-40
Merged-chr12-73693456-30	chr12	73693190	73693681	+	0.000	0.000	Merged-chr12-73693456-30
Merged-chr15-80611666-31	chr15	80611442	80611901	+	0.000	0.000	Merged-chr15-80611666-31
Merged-chr3-19258744-53	chr3	19258487	19259052	+	0.000	0.000	Merged-chr3-19258744-53
Merged-chr8-83955457-59	chr8	83955247	83955638	+	0.000	0.000	Merged-chr8-83955457-59
Merged-chr5-137705432-32	chr5	137705262	137705598	+	0.000	0.000	Merged-chr5-137705432-32
Merged-chr7-63922467-1	chr7	63922369	63922567	+	0.000	0.000	Merged-chr7-63922467-1
Merged-chr10-99107593-160	chr10	99107363	99107844	+	0.000	0.000	Merged-chr10-99107593-160
Merged-chr10-111532370-8	chr10	111532212	111532523	+	0.000	0.000	Merged-chr10-111532370-8
Merged-chr2-3285142-5	chr2	3285040	3285250	+	0.000	0.000	Merged-chr2-3285142-5
Merged-chr5-140271378-9	chr5	140271260	140271514	+	0.000	0.000	Merged-chr5-140271378-9
Merged-chr2-60757314-6	chr2	60757193	60757450	+	0.000	0.000	Merged-chr2-60757314-6
Merged-chr19-41332408-11	chr19	41332244	41332605	+	0.000	0.000	Merged-chr19-41332408-11
Merged-chr5-107061883-14	chr5	107061654	107062180	+	0.000	0.000	Merged-chr5-107061883-14
Merged-chr16-64723844-10	chr16	64723703	64724027	+	0.000	0.000	Merged-chr16-64723844-10
Merged-chr4-103113589-3	chr4	103113428	103113740	+	0.000	0.000	Merged-chr4-103113589-3
Merged-chr6-48725705-47	chr6	48725494	48726037	+	0.000	0.000	Merged-chr6-48725705-47
Merged-chr17-79346494-1	chr17	79346396	79346594	+	0.000	0.000	Merged-chr17-79346494-1
Merged-chr5-67404737-28	chr5	67404400	67405131	+	0.000	0.000	Merged-chr5-67404737-28
Merged-chr10-75566499-3	chr10	75566317	75566741	+	0.000	0.000	Merged-chr10-75566499-3
Merged-chr6-130235815-5	chr6	130235658	130235997	+	0.000	0.000	Merged-chr6-130235815-5
Merged-chr4-117189989-101	chr4	117189793	117190303	+	0.000	0.000	Merged-chr4-117189989-101
Merged-chr7-67372198-2	chr7	67372080	67372319	+	0.000	0.000	Merged-chr7-67372198-2
Merged-chr1-135132862-98	chr1	135132519	135133256	+	0.000	0.000	Merged-chr1-135132862-98
Merged-chr10-118007304-63	chr10	118007079	118007522	+	0.000	0.000	Merged-chr10-118007304-63
Merged-chr1-60567269-3	chr1	60567056	60567463	+	0.000	0.000	Merged-chr1-60567269-3
Merged-chr6-115853380-61	chr6	115853179	115853758	+	0.000	0.000	Merged-chr6-115853380-61
Merged-chr10-75893293-53	chr10	75893076	75893482	+	0.000	0.000	Merged-chr10-75893293-53
Merged-chr11-63914482-33	chr11	63914199	63914663	+	0.000	0.000	Merged-chr11-63914482-33
Merged-chr5-74205707-4	chr5	74205596	74205826	+	0.000	0.000	Merged-chr5-74205707-4
Merged-chr1-71037099-26	chr1	71036883	71037322	+	0.000	0.000	Merged-chr1-71037099-26
Merged-chr19-41377174-2	chr19	41377052	41377298	+	0.000	0.000	Merged-chr19-41377174-2
Merged-chr11-11772227-1	chr11	11772129	11772327	+	0.000	0.000	Merged-chr11-11772227-1
Merged-chr2-164943047-31	chr2	164942825	164943255	+	0.000	0.000	Merged-chr2-164943047-31
Merged-chr11-11776895-24	chr11	11776258	11777432	+	0.000	0.000	Merged-chr11-11776895-24
Merged-chr11-97986398-8	chr11	97986197	97986647	+	0.000	0.000	Merged-chr11-97986398-8
Merged-chr13-13538788-21	chr13	13538597	13539020	+	0.000	0.000	Merged-chr13-13538788-21
Merged-chr8-83997144-69	chr8	83996785	83997474	+	0.000	0.000	Merged-chr8-83997144-69
Merged-chr9-22388345-1	chr9	22388247	22388445	+	0.000	0.000	Merged-chr9-22388345-1
Merged-chr7-109985698-1	chr7	109985600	109985798	+	0.000	0.000	Merged-chr7-109985698-1
Merged-chr5-137684690-53	chr5	137684378	137684930	+	0.000	0.000	Merged-chr5-137684690-53
Merged-chr6-97531148-12	chr6	97530933	97531446	+	0.000	0.000	Merged-chr6-97531148-12
Merged-chr13-23555593-105	chr13	23555023	23555867	+	0.000	0.000	Merged-chr13-23555593-105
Merged-chr9-124100075-3	chr9	124099977	124100175	+	0.000	0.000	Merged-chr9-124100075-3
Merged-chr3-59261558-2	chr3	59261460	59261658	+	0.000	0.000	Merged-chr3-59261558-2
Merged-chr9-48740358-13	chr9	48740146	48740525	+	0.000	0.000	Merged-chr9-48740358-13
Merged-chr19-53313038-4	chr19	53312935	53313140	+	0.000	0.000	Merged-chr19-53313038-4
Merged-chr17-35731700-41	chr17	35731054	35732289	+	0.000	0.000	Merged-chr17-35731700-41
Merged-chr7-128238195-129	chr7	128237668	128238584	+	0.000	0.000	Merged-chr7-128238195-129
Merged-chr12-44209945-88	chr12	44209737	44210377	+	0.000	0.000	Merged-chr12-44209945-88
Merged-chr8-33898095-27	chr8	33897617	33898419	+	0.000	0.000	Merged-chr8-33898095-27
Merged-chr6-122262807-20	chr6	122262599	122262972	+	0.000	0.000	Merged-chr6-122262807-20
Merged-chr8-33599880-76	chr8	33599591	33600320	+	0.000	0.000	Merged-chr8-33599880-76
Merged-chr15-56047041-38	chr15	56046827	56047331	+	0.000	0.000	Merged-chr15-56047041-38
Merged-chr17-73891792-6	chr17	73891645	73891971	+	0.000	0.000	Merged-chr17-73891792-6
Merged-chr1-135725509-1	chr1	135725411	135725609	+	0.000	0.000	Merged-chr1-135725509-1
Merged-chr16-36670841-17	chr16	36670638	36671016	+	0.000	0.000	Merged-chr16-36670841-17
Merged-chr13-107779728-7	chr13	107779587	107779876	+	0.000	0.000	Merged-chr13-107779728-7
Merged-chr13-62624100-54	chr13	62623917	62624344	+	0.000	0.000	Merged-chr13-62624100-54
Merged-chr11-49981260-8	chr11	49981122	49981425	+	0.000	0.000	Merged-chr11-49981260-8
Merged-chr7-80406275-3	chr7	80406138	80406454	+	0.000	0.000	Merged-chr7-80406275-3
Merged-chr10-7470291-37	chr10	7470065	7470458	+	0.000	0.000	Merged-chr10-7470291-37
Merged-chr1-135019182-17	chr1	135018919	135019382	+	0.000	0.000	Merged-chr1-135019182-17
Merged-chr4-11965839-3	chr4	11965714	11965969	+	0.000	0.000	Merged-chr4-11965839-3
Merged-chr11-115477258-1	chr11	115477160	115477358	+	0.000	0.000	Merged-chr11-115477258-1
Merged-chr11-115475686-55	chr11	115475360	115475978	+	0.000	0.000	Merged-chr11-115475686-55
Merged-chr6-51545421-58	chr6	51544879	51545711	+	0.000	0.000	Merged-chr6-51545421-58
Merged-chr18-70563321-13	chr18	70562895	70563673	+	0.000	0.000	Merged-chr18-70563321-13
Merged-chr7-44745286-34	chr7	44745136	44745438	+	0.000	0.000	Merged-chr7-44745286-34
Merged-chr4-133622529-51	chr4	133622139	133622769	+	0.000	0.000	Merged-chr4-133622529-51
Merged-chr3-88457403-6	chr3	88457268	88457567	+	0.000	0.000	Merged-chr3-88457403-6
Merged-chr7-80450087-44	chr7	80449763	80450340	+	0.000	0.000	Merged-chr7-80450087-44
Merged-chr18-66407896-2	chr18	66407751	66408044	+	0.000	0.000	Merged-chr18-66407896-2
Merged-chr16-36669472-1	chr16	36669374	36669572	+	0.000	0.000	Merged-chr16-36669472-1
Merged-chr9-94289746-1	chr9	94289648	94289846	+	0.000	0.000	Merged-chr9-94289746-1
Merged-chr13-23535335-61	chr13	23534997	23535563	+	0.000	0.000	Merged-chr13-23535335-61
Merged-chr17-35046725-56	chr17	35046445	35046965	+	0.000	0.000	Merged-chr17-35046725-56
Merged-chr16-78546881-68	chr16	78546486	78547256	+	0.000	0.000	Merged-chr16-78546881-68
Merged-chr17-78247091-26	chr17	78246926	78247325	+	0.000	0.000	Merged-chr17-78247091-26
Merged-chr11-98937757-69	chr11	98937361	98938298	+	0.000	0.000	Merged-chr11-98937757-69
Merged-chr7-128130967-6	chr7	128130819	128131128	+	0.000	0.000	Merged-chr7-128130967-6
Merged-chr9-21161494-64	chr9	21161253	21161786	+	0.000	0.000	Merged-chr9-21161494-64
Merged-chr8-124265993-45	chr8	124265820	124266210	+	0.000	0.000	Merged-chr8-124265993-45
Merged-chr13-95716409-2	chr13	95716303	95716517	+	0.000	0.000	Merged-chr13-95716409-2
Merged-chr5-21055956-115	chr5	21055565	21056436	+	0.000	0.000	Merged-chr5-21055956-115
Merged-chr7-19927215-42	chr7	19927026	19927513	+	0.000	0.000	Merged-chr7-19927215-42
Merged-chr17-80224526-64	chr17	80224296	80224830	+	0.000	0.000	Merged-chr17-80224526-64
Merged-chr19-40684349-18	chr19	40684067	40684606	+	0.000	0.000	Merged-chr19-40684349-18
Merged-chr17-47511428-58	chr17	47511109	47511637	+	0.000	0.000	Merged-chr17-47511428-58
Merged-chr13-62653213-52	chr13	62652974	62653519	+	0.000	0.000	Merged-chr13-62653213-52
Merged-chr10-5805785-87	chr10	5805481	5806050	+	0.000	0.000	Merged-chr10-5805785-87
Merged-chr10-7474458-4	chr10	7474272	7474657	+	0.000	0.000	Merged-chr10-7474458-4
Merged-chr15-36210746-43	chr15	36210524	36210960	+	0.000	0.000	Merged-chr15-36210746-43
Merged-chr12-76533771-61	chr12	76533436	76534133	+	0.000	0.000	Merged-chr12-76533771-61
Merged-chr11-121712816-9	chr11	121712632	121713017	+	0.000	0.000	Merged-chr11-121712816-9
Merged-chr7-63999373-46	chr7	63999059	63999767	+	0.000	0.000	Merged-chr7-63999373-46
Merged-chr4-11929622-28	chr4	11929392	11929831	+	0.000	0.000	Merged-chr4-11929622-28
Merged-chr11-87404473-69	chr11	87404232	87404694	+	0.000	0.000	Merged-chr11-87404473-69
Merged-chr13-107872273-1	chr13	107872175	107872373	+	0.000	0.000	Merged-chr13-107872273-1
Merged-chr14-78619032-26	chr14	78618865	78619278	+	0.000	0.000	Merged-chr14-78619032-26
Merged-chr12-73594707-1	chr12	73594609	73594807	+	0.000	0.000	Merged-chr12-73594707-1
Merged-chr1-133039631-33	chr1	133039315	133039834	+	0.000	0.000	Merged-chr1-133039631-33
Merged-chr7-75782185-80	chr7	75781519	75782854	+	0.000	0.000	Merged-chr7-75782185-80
Merged-chr18-56451973-44	chr18	56451677	56452181	+	0.000	0.000	Merged-chr18-56451973-44
Merged-chr18-56463510-22	chr18	56463309	56463747	+	0.000	0.000	Merged-chr18-56463510-22
Merged-chrX-7318785-1	chrX	7318687	7318885	+	0.000	0.000	Merged-chrX-7318785-1
Merged-chr15-55906885-1	chr15	55906787	55906985	+	0.000	0.000	Merged-chr15-55906885-1
Merged-chr7-38085350-130	chr7	38084930	38085575	+	0.000	0.000	Merged-chr7-38085350-130
Merged-chr6-42349281-1	chr6	42349183	42349381	+	0.000	0.000	Merged-chr6-42349281-1
Merged-chr7-81868327-26	chr7	81868086	81868532	+	0.000	0.000	Merged-chr7-81868327-26
Merged-chr13-115168418-11	chr13	115168266	115168609	+	0.000	0.000	Merged-chr13-115168418-11
Merged-chr9-106386415-18	chr9	106386170	106386717	+	0.000	0.000	Merged-chr9-106386415-18
Merged-chr2-5014812-2	chr2	5014706	5014920	+	0.000	0.000	Merged-chr2-5014812-2
Merged-chr10-88503867-73	chr10	88503654	88504113	+	0.000	0.000	Merged-chr10-88503867-73
Merged-chr13-107918273-35	chr13	107918098	107918462	+	0.000	0.000	Merged-chr13-107918273-35
Merged-chr11-76399136-77	chr11	76398678	76399502	+	0.000	0.000	Merged-chr11-76399136-77
Merged-chr10-18084037-10	chr10	18083823	18084236	+	0.000	0.000	Merged-chr10-18084037-10
Merged-chr12-25095376-8	chr12	25095175	25095568	+	0.000	0.000	Merged-chr12-25095376-8
Merged-chr17-12742568-5	chr17	12742384	12742774	+	0.000	0.000	Merged-chr17-12742568-5
Merged-chr13-95697036-46	chr13	95696770	95697563	+	0.000	0.000	Merged-chr13-95697036-46
Merged-chr6-97523334-26	chr6	97523156	97523523	+	0.000	0.000	Merged-chr6-97523334-26
Merged-chr7-63939782-2	chr7	63939662	63939905	+	0.000	0.000	Merged-chr7-63939782-2
Merged-chr7-67308311-16	chr7	67308162	67308458	+	0.000	0.000	Merged-chr7-67308311-16
Merged-chr9-20952794-68	chr9	20952558	20953062	+	0.000	0.000	Merged-chr9-20952794-68
Merged-chr6-115973397-1	chr6	115973299	115973497	+	0.000	0.000	Merged-chr6-115973397-1
Merged-chr9-21196368-25	chr9	21196069	21196590	+	0.000	0.000	Merged-chr9-21196368-25
Merged-chr7-90138521-54	chr7	90138267	90138769	+	0.000	0.000	Merged-chr7-90138521-54
Merged-chr1-120264809-1	chr1	120264711	120264909	+	0.000	0.000	Merged-chr1-120264809-1
Merged-chr10-18055734-80	chr10	18055354	18056281	+	0.000	0.000	Merged-chr10-18055734-80
