#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.up.bed
Merged-chr7-28825504-28	chr7	28825024	28825922	+	0.000	0.000	Merged-chr7-28825504-28
Merged-chr19-53579095-23	chr19	53578909	53579303	+	0.000	0.000	Merged-chr19-53579095-23
Merged-chr14-47395869-114	chr14	47395458	47396514	+	0.000	0.000	Merged-chr14-47395869-114
Merged-chr2-65240465-10	chr2	65240192	65240708	+	0.000	0.000	Merged-chr2-65240465-10
Merged-chr2-109334470-7	chr2	109334297	109334654	+	0.000	0.000	Merged-chr2-109334470-7
Merged-chr4-133837015-8	chr4	133836889	133837151	+	0.000	0.000	Merged-chr4-133837015-8
Merged-chr2-125723245-2	chr2	125723109	125723383	+	0.000	0.000	Merged-chr2-125723245-2
Merged-chr18-75378729-5	chr18	75378591	75378881	+	0.000	0.000	Merged-chr18-75378729-5
Merged-chr1-127651305-2	chr1	127651177	127651436	+	0.000	0.000	Merged-chr1-127651305-2
Merged-chr17-12783363-74	chr17	12783128	12783590	+	0.000	0.000	Merged-chr17-12783363-74
Merged-chr15-81729902-65	chr15	81729641	81730224	+	0.000	0.000	Merged-chr15-81729902-65
Merged-chr7-28956524-16	chr7	28956286	28956741	+	0.000	0.000	Merged-chr7-28956524-16
Merged-chr6-116022269-11	chr6	116022124	116022412	+	0.000	0.000	Merged-chr6-116022269-11
Merged-chrX-57392825-90	chrX	57392538	57393161	+	0.000	0.000	Merged-chrX-57392825-90
Merged-chr17-80170038-23	chr17	80169837	80170286	+	0.000	0.000	Merged-chr17-80170038-23
Merged-chr5-140610811-7	chr5	140610632	140610973	+	0.000	0.000	Merged-chr5-140610811-7
Merged-chr4-133012443-3	chr4	133012269	133012595	+	0.000	0.000	Merged-chr4-133012443-3
Merged-chr18-65803344-18	chr18	65803120	65803509	+	0.000	0.000	Merged-chr18-65803344-18
Merged-chr2-11642639-57	chr2	11642266	11642903	+	0.000	0.000	Merged-chr2-11642639-57
Merged-chr17-6317306-106	chr17	6316727	6317833	+	0.000	0.000	Merged-chr17-6317306-106
Merged-chr8-124284137-1	chr8	124284039	124284237	+	0.000	0.000	Merged-chr8-124284137-1
Merged-chr6-97211132-108	chr6	97210639	97211645	+	0.000	0.000	Merged-chr6-97211132-108
Merged-chr7-75788525-69	chr7	75788198	75788888	+	0.000	0.000	Merged-chr7-75788525-69
Merged-chr18-4971127-12	chr18	4970963	4971300	+	0.000	0.000	Merged-chr18-4971127-12
Merged-chr13-45852368-49	chr13	45851858	45852622	+	0.000	0.000	Merged-chr13-45852368-49
Merged-chr15-66904499-17	chr15	66904291	66904738	+	0.000	0.000	Merged-chr15-66904499-17
Merged-chr4-141863638-1	chr4	141863540	141863738	+	0.000	0.000	Merged-chr4-141863638-1
Merged-chr3-144242318-33	chr3	144242068	144242522	+	0.000	0.000	Merged-chr3-144242318-33
Merged-chr10-117780862-1	chr10	117780764	117780962	+	0.000	0.000	Merged-chr10-117780862-1
Merged-chr2-60878156-51	chr2	60877950	60878423	+	0.000	0.000	Merged-chr2-60878156-51
Merged-chr17-83918717-33	chr17	83918391	83919138	+	0.000	0.000	Merged-chr17-83918717-33
Merged-chr4-135074591-1	chr4	135074493	135074691	+	0.000	0.000	Merged-chr4-135074591-1
Merged-chr11-63925389-36	chr11	63925004	63925605	+	0.000	0.000	Merged-chr11-63925389-36
Merged-chr5-142902284-1	chr5	142902186	142902384	+	0.000	0.000	Merged-chr5-142902284-1
Merged-chr5-112264264-10	chr5	112264124	112264423	+	0.000	0.000	Merged-chr5-112264264-10
Merged-chr2-167338847-3	chr2	167338696	167338995	+	0.000	0.000	Merged-chr2-167338847-3
Merged-chr13-12519654-2	chr13	12519502	12519809	+	0.000	0.000	Merged-chr13-12519654-2
Merged-chr8-3448972-1	chr8	3448874	3449072	+	0.000	0.000	Merged-chr8-3448972-1
Merged-chr10-41474054-14	chr10	41473809	41474233	+	0.000	0.000	Merged-chr10-41474054-14
Merged-chr3-159505893-1	chr3	159505795	159505993	+	0.000	0.000	Merged-chr3-159505893-1
Merged-chr17-33394557-61	chr17	33394306	33394792	+	0.000	0.000	Merged-chr17-33394557-61
Merged-chr15-52570490-21	chr15	52570228	52570709	+	0.000	0.000	Merged-chr15-52570490-21
Merged-chr2-75638306-35	chr2	75638046	75638617	+	0.000	0.000	Merged-chr2-75638306-35
Merged-chr9-69297462-1	chr9	69297364	69297562	+	0.000	0.000	Merged-chr9-69297462-1
Merged-chr2-29889935-111	chr2	29889541	29890203	+	0.000	0.000	Merged-chr2-29889935-111
Merged-chr6-67349377-1	chr6	67349279	67349477	+	0.000	0.000	Merged-chr6-67349377-1
Merged-chr2-127922822-4	chr2	127922710	127922937	+	0.000	0.000	Merged-chr2-127922822-4
Merged-chr18-4333845-29	chr18	4333613	4334065	+	0.000	0.000	Merged-chr18-4333845-29
Merged-chr8-122432345-1	chr8	122432247	122432445	+	0.000	0.000	Merged-chr8-122432345-1
Merged-chr10-22142706-90	chr10	22142551	22142893	+	0.000	0.000	Merged-chr10-22142706-90
Merged-chr18-11657686-100	chr18	11657462	11657984	+	0.000	0.000	Merged-chr18-11657686-100
Merged-chr9-21172499-22	chr9	21172289	21172691	+	0.000	0.000	Merged-chr9-21172499-22
Merged-chr2-32876097-46	chr2	32875660	32876441	+	0.000	0.000	Merged-chr2-32876097-46
Merged-chr7-127148384-5	chr7	127148146	127148548	+	0.000	0.000	Merged-chr7-127148384-5
Merged-chr1-181881122-1	chr1	181881024	181881222	+	0.000	0.000	Merged-chr1-181881122-1
Merged-chr13-30043062-25	chr13	30042795	30043259	+	0.000	0.000	Merged-chr13-30043062-25
Merged-chr1-43536962-38	chr1	43536312	43537338	+	0.000	0.000	Merged-chr1-43536962-38
Merged-chr10-68054504-48	chr10	68054123	68054902	+	0.000	0.000	Merged-chr10-68054504-48
Merged-chr2-13559938-19	chr2	13559686	13560241	+	0.000	0.000	Merged-chr2-13559938-19
Merged-chr3-95930587-7	chr3	95930461	95930692	+	0.000	0.000	Merged-chr3-95930587-7
Merged-chr12-17266603-58	chr12	17266313	17267028	+	0.000	0.000	Merged-chr12-17266603-58
Merged-chr18-70568486-71	chr18	70568061	70569228	+	0.000	0.000	Merged-chr18-70568486-71
Merged-chr11-74575982-4	chr11	74575872	74576101	+	0.000	0.000	Merged-chr11-74575982-4
Merged-chr13-30003327-31	chr13	30003104	30003527	+	0.000	0.000	Merged-chr13-30003327-31
Merged-chr6-148895325-3	chr6	148895113	148895515	+	0.000	0.000	Merged-chr6-148895325-3
Merged-chr14-62342844-35	chr14	62342564	62343131	+	0.000	0.000	Merged-chr14-62342844-35
Merged-chr1-93801948-47	chr1	93801744	93802132	+	0.000	0.000	Merged-chr1-93801948-47
Merged-chr18-65392671-27	chr18	65392455	65392868	+	0.000	0.000	Merged-chr18-65392671-27
Merged-chr17-57249489-39	chr17	57249184	57249654	+	0.000	0.000	Merged-chr17-57249489-39
Merged-chr9-120091582-103	chr9	120091009	120092337	+	0.000	0.000	Merged-chr9-120091582-103
Merged-chr16-49845108-1	chr16	49845010	49845208	+	0.000	0.000	Merged-chr16-49845108-1
Merged-chr11-117781135-87	chr11	117780669	117781701	+	0.000	0.000	Merged-chr11-117781135-87
Merged-chr15-102147774-56	chr15	102146863	102148230	+	0.000	0.000	Merged-chr15-102147774-56
Merged-chr7-127166256-51	chr7	127165794	127166875	+	0.000	0.000	Merged-chr7-127166256-51
Merged-chr2-22857740-26	chr2	22857485	22857945	+	0.000	0.000	Merged-chr2-22857740-26
Merged-chr5-140265304-19	chr5	140265088	140265563	+	0.000	0.000	Merged-chr5-140265304-19
Merged-chr1-54924149-53	chr1	54923899	54924478	+	0.000	0.000	Merged-chr1-54924149-53
Merged-chr15-66861468-6	chr15	66861369	66861569	+	0.000	0.000	Merged-chr15-66861468-6
Merged-chr8-115230941-4	chr8	115230793	115231086	+	0.000	0.000	Merged-chr8-115230941-4
Merged-chr10-8501205-11	chr10	8501016	8501366	+	0.000	0.000	Merged-chr10-8501205-11
Merged-chr7-79420148-11	chr7	79420003	79420313	+	0.000	0.000	Merged-chr7-79420148-11
Merged-chr18-73836934-2	chr18	73836829	73837042	+	0.000	0.000	Merged-chr18-73836934-2
Merged-chr1-136458989-12	chr1	136458771	136459205	+	0.000	0.000	Merged-chr1-136458989-12
Merged-chr4-8681358-5	chr4	8681236	8681479	+	0.000	0.000	Merged-chr4-8681358-5
Merged-chr10-9901398-181	chr10	9901032	9901853	+	0.000	0.000	Merged-chr10-9901398-181
Merged-chr2-30827687-7	chr2	30827558	30827816	+	0.000	0.000	Merged-chr2-30827687-7
Merged-chr2-79088062-1	chr2	79087964	79088162	+	0.000	0.000	Merged-chr2-79088062-1
Merged-chr4-62476033-55	chr4	62475773	62476460	+	0.000	0.000	Merged-chr4-62476033-55
Merged-chr7-88205566-1	chr7	88205468	88205666	+	0.000	0.000	Merged-chr7-88205566-1
Merged-chr2-120609351-57	chr2	120609103	120609634	+	0.000	0.000	Merged-chr2-120609351-57
Merged-chr17-50158037-7	chr17	50157884	50158195	+	0.000	0.000	Merged-chr17-50158037-7
Merged-chr17-47527808-3	chr17	47527689	47527948	+	0.000	0.000	Merged-chr17-47527808-3
Merged-chr16-52374285-15	chr16	52374146	52374434	+	0.000	0.000	Merged-chr16-52374285-15
Merged-chr1-181860828-54	chr1	181860563	181861104	+	0.000	0.000	Merged-chr1-181860828-54
Merged-chr7-114104048-7	chr7	114103890	114104189	+	0.000	0.000	Merged-chr7-114104048-7
Merged-chr3-94377332-17	chr3	94377081	94377562	+	0.000	0.000	Merged-chr3-94377332-17
Merged-chr4-8913242-99	chr4	8912765	8913519	+	0.000	0.000	Merged-chr4-8913242-99
Merged-chr7-28962336-70	chr7	28962043	28962567	+	0.000	0.000	Merged-chr7-28962336-70
Merged-chr15-75086276-144	chr15	75086134	75086398	+	0.000	0.000	Merged-chr15-75086276-144
Merged-chr2-58163644-11	chr2	58163344	58163915	+	0.000	0.000	Merged-chr2-58163644-11
Merged-chr14-7858119-23	chr14	7857822	7858385	+	0.000	0.000	Merged-chr14-7858119-23
Merged-chr13-95961304-118	chr13	95960499	95962297	+	0.000	0.000	Merged-chr13-95961304-118
Merged-chr2-144332205-1	chr2	144332107	144332305	+	0.000	0.000	Merged-chr2-144332205-1
Merged-chr16-36675926-1	chr16	36675828	36676026	+	0.000	0.000	Merged-chr16-36675926-1
Merged-chr1-144247641-22	chr1	144247443	144247823	+	0.000	0.000	Merged-chr1-144247641-22
Merged-chr8-115385950-27	chr8	115385623	115386277	+	0.000	0.000	Merged-chr8-115385950-27
Merged-chr1-40475905-49	chr1	40475673	40476417	+	0.000	0.000	Merged-chr1-40475905-49
Merged-chr3-142562665-31	chr3	142562438	142562949	+	0.000	0.000	Merged-chr3-142562665-31
Merged-chr9-69295668-1	chr9	69295570	69295768	+	0.000	0.000	Merged-chr9-69295668-1
Merged-chr13-23517753-112	chr13	23516968	23518514	+	0.000	0.000	Merged-chr13-23517753-112
Merged-chr4-8988398-15	chr4	8988204	8988607	+	0.000	0.000	Merged-chr4-8988398-15
Merged-chr2-126466708-16	chr2	126466224	126467114	+	0.000	0.000	Merged-chr2-126466708-16
Merged-chr5-113537902-6	chr5	113537780	113538057	+	0.000	0.000	Merged-chr5-113537902-6
Merged-chr18-56478306-5	chr18	56478090	56478450	+	0.000	0.000	Merged-chr18-56478306-5
Merged-chr7-44548102-1	chr7	44548004	44548202	+	0.000	0.000	Merged-chr7-44548102-1
Merged-chr1-133087779-16	chr1	133087562	133088038	+	0.000	0.000	Merged-chr1-133087779-16
Merged-chr9-64281696-49	chr9	64281478	64281929	+	0.000	0.000	Merged-chr9-64281696-49
Merged-chr9-120098457-1	chr9	120098359	120098557	+	0.000	0.000	Merged-chr9-120098457-1
Merged-chr5-77086649-7	chr5	77086459	77086801	+	0.000	0.000	Merged-chr5-77086649-7
Merged-chr4-122870974-1	chr4	122870876	122871074	+	0.000	0.000	Merged-chr4-122870974-1
Merged-chr13-101712210-7	chr13	101712073	101712326	+	0.000	0.000	Merged-chr13-101712210-7
Merged-chr16-78537818-67	chr16	78537361	78538274	+	0.000	0.000	Merged-chr16-78537818-67
Merged-chr4-117123817-7	chr4	117123639	117123980	+	0.000	0.000	Merged-chr4-117123817-7
Merged-chr4-107093201-1	chr4	107093103	107093301	+	0.000	0.000	Merged-chr4-107093201-1
Merged-chr4-135043975-12	chr4	135043767	135044156	+	0.000	0.000	Merged-chr4-135043975-12
Merged-chr4-132732449-43	chr4	132732039	132732711	+	0.000	0.000	Merged-chr4-132732449-43
Merged-chr8-115825657-1	chr8	115825559	115825757	+	0.000	0.000	Merged-chr8-115825657-1
Merged-chr1-153317776-35	chr1	153317490	153317998	+	0.000	0.000	Merged-chr1-153317776-35
Merged-chr11-117599208-54	chr11	117598598	117599594	+	0.000	0.000	Merged-chr11-117599208-54
Merged-chr15-55699814-18	chr15	55699479	55700098	+	0.000	0.000	Merged-chr15-55699814-18
Merged-chr12-116466575-1	chr12	116466477	116466675	+	0.000	0.000	Merged-chr12-116466575-1
Merged-chr6-35459715-8	chr6	35459546	35459857	+	0.000	0.000	Merged-chr6-35459715-8
Merged-chr8-124290903-2	chr8	124290800	124291009	+	0.000	0.000	Merged-chr8-124290903-2
Merged-chr12-99329663-1	chr12	99329565	99329763	+	0.000	0.000	Merged-chr12-99329663-1
Merged-chr7-45509924-1	chr7	45509826	45510024	+	0.000	0.000	Merged-chr7-45509924-1
Merged-chr16-36724137-4	chr16	36724030	36724246	+	0.000	0.000	Merged-chr16-36724137-4
Merged-chr15-12008199-38	chr15	12008002	12008406	+	0.000	0.000	Merged-chr15-12008199-38
Merged-chr4-11558879-51	chr4	11558623	11559126	+	0.000	0.000	Merged-chr4-11558879-51
Merged-chr1-138963016-1	chr1	138962918	138963116	+	0.000	0.000	Merged-chr1-138963016-1
Merged-chr6-67395725-22	chr6	67395519	67396104	+	0.000	0.000	Merged-chr6-67395725-22
Merged-chr4-116678042-15	chr4	116677851	116678197	+	0.000	0.000	Merged-chr4-116678042-15
Merged-chr8-115222208-2	chr8	115222067	115222352	+	0.000	0.000	Merged-chr8-115222208-2
Merged-chr7-80143415-12	chr7	80143248	80143681	+	0.000	0.000	Merged-chr7-80143415-12
Merged-chr3-146152558-21	chr3	146152354	146152739	+	0.000	0.000	Merged-chr3-146152558-21
Merged-chr17-80176240-8	chr17	80176015	80176413	+	0.000	0.000	Merged-chr17-80176240-8
Merged-chr2-79173172-15	chr2	79172938	79173399	+	0.000	0.000	Merged-chr2-79173172-15
Merged-chr11-104639154-13	chr11	104638961	104639339	+	0.000	0.000	Merged-chr11-104639154-13
Merged-chr16-52443812-58	chr16	52443408	52444242	+	0.000	0.000	Merged-chr16-52443812-58
Merged-chr1-176995011-9	chr1	176994820	176995205	+	0.000	0.000	Merged-chr1-176995011-9
Merged-chr2-129182539-1	chr2	129182441	129182639	+	0.000	0.000	Merged-chr2-129182539-1
Merged-chr10-81551345-2	chr10	81551247	81551445	+	0.000	0.000	Merged-chr10-81551345-2
Merged-chr1-43472384-5	chr1	43472150	43472617	+	0.000	0.000	Merged-chr1-43472384-5
Merged-chr19-4215518-1	chr19	4215420	4215618	+	0.000	0.000	Merged-chr19-4215518-1
Merged-chr2-165649258-17	chr2	165649063	165649493	+	0.000	0.000	Merged-chr2-165649258-17
Merged-chr1-54926252-63	chr1	54925983	54926557	+	0.000	0.000	Merged-chr1-54926252-63
Merged-chr4-8721052-67	chr4	8720749	8721501	+	0.000	0.000	Merged-chr4-8721052-67
Merged-chr10-19597757-16	chr10	19597501	19598047	+	0.000	0.000	Merged-chr10-19597757-16
Merged-chr2-165317976-10	chr2	165317817	165318149	+	0.000	0.000	Merged-chr2-165317976-10
Merged-chr3-93556036-11	chr3	93555898	93556274	+	0.000	0.000	Merged-chr3-93556036-11
Merged-chr11-16956809-36	chr11	16956487	16957081	+	0.000	0.000	Merged-chr11-16956809-36
Merged-chr4-46650246-65	chr4	46649951	46650518	+	0.000	0.000	Merged-chr4-46650246-65
Merged-chr4-136160347-19	chr4	136160092	136160583	+	0.000	0.000	Merged-chr4-136160347-19
Merged-chr19-37335116-7	chr19	37334855	37335319	+	0.000	0.000	Merged-chr19-37335116-7
Merged-chr11-76846088-83	chr11	76845559	76846568	+	0.000	0.000	Merged-chr11-76846088-83
Merged-chr16-30388899-122	chr16	30388573	30389319	+	0.000	0.000	Merged-chr16-30388899-122
Merged-chr11-107012688-58	chr11	107012484	107012977	+	0.000	0.000	Merged-chr11-107012688-58
Merged-chr6-70812066-17	chr6	70811837	70812321	+	0.000	0.000	Merged-chr6-70812066-17
Merged-chr8-124317327-6	chr8	124317168	124317489	+	0.000	0.000	Merged-chr8-124317327-6
Merged-chr5-139303910-62	chr5	139303604	139304249	+	0.000	0.000	Merged-chr5-139303910-62
Merged-chr10-67979614-53	chr10	67979391	67979812	+	0.000	0.000	Merged-chr10-67979614-53
Merged-chr3-90081741-10	chr3	90081480	90081921	+	0.000	0.000	Merged-chr3-90081741-10
Merged-chr7-80402640-72	chr7	80402249	80403240	+	0.000	0.000	Merged-chr7-80402640-72
Merged-chr5-123780915-18	chr5	123780723	123781103	+	0.000	0.000	Merged-chr5-123780915-18
Merged-chr4-135152562-38	chr4	135152235	135152906	+	0.000	0.000	Merged-chr4-135152562-38
Merged-chr4-135157519-19	chr4	135157372	135157758	+	0.000	0.000	Merged-chr4-135157519-19
Merged-chr16-49792633-31	chr16	49792265	49792876	+	0.000	0.000	Merged-chr16-49792633-31
Merged-chr14-56276156-29	chr14	56275896	56276498	+	0.000	0.000	Merged-chr14-56276156-29
Merged-chr17-29395437-29	chr17	29395171	29395732	+	0.000	0.000	Merged-chr17-29395437-29
Merged-chr13-101729167-2	chr13	101729021	101729316	+	0.000	0.000	Merged-chr13-101729167-2
Merged-chr13-45911242-9	chr13	45911070	45911428	+	0.000	0.000	Merged-chr13-45911242-9
Merged-chr10-91161323-12	chr10	91161172	91161483	+	0.000	0.000	Merged-chr10-91161323-12
Merged-chr11-101171521-37	chr11	101171123	101171837	+	0.000	0.000	Merged-chr11-101171521-37
Merged-chr9-123531463-1	chr9	123531365	123531563	+	0.000	0.000	Merged-chr9-123531463-1
Merged-chr12-54998601-1	chr12	54998503	54998701	+	0.000	0.000	Merged-chr12-54998601-1
Merged-chr11-100397339-1	chr11	100397241	100397439	+	0.000	0.000	Merged-chr11-100397339-1
Merged-chr2-127927965-70	chr2	127927762	127928150	+	0.000	0.000	Merged-chr2-127927965-70
Merged-chr18-65382247-1	chr18	65382149	65382347	+	0.000	0.000	Merged-chr18-65382247-1
Merged-chr1-37678548-4	chr1	37678357	37678792	+	0.000	0.000	Merged-chr1-37678548-4
Merged-chr3-95929938-53	chr3	95929413	95930445	+	0.000	0.000	Merged-chr3-95929938-53
Merged-chr11-83648919-1	chr11	83648821	83649019	+	0.000	0.000	Merged-chr11-83648919-1
Merged-chr11-98907810-50	chr11	98907583	98908087	+	0.000	0.000	Merged-chr11-98907810-50
Merged-chr2-126502274-8	chr2	126502099	126502482	+	0.000	0.000	Merged-chr2-126502274-8
Merged-chr3-137912599-6	chr3	137912471	137912724	+	0.000	0.000	Merged-chr3-137912599-6
Merged-chr14-20775848-16	chr14	20775590	20776035	+	0.000	0.000	Merged-chr14-20775848-16
Merged-chr13-23526612-2	chr13	23526485	23526742	+	0.000	0.000	Merged-chr13-23526612-2
Merged-chr13-32829119-10	chr13	32828920	32829259	+	0.000	0.000	Merged-chr13-32829119-10
Merged-chr2-164794547-8	chr2	164794394	164794707	+	0.000	0.000	Merged-chr2-164794547-8
Merged-chr5-32089637-4	chr5	32089495	32089789	+	0.000	0.000	Merged-chr5-32089637-4
Merged-chr19-56680835-51	chr19	56679966	56681370	+	0.000	0.000	Merged-chr19-56680835-51
Merged-chr11-11774439-6	chr11	11774193	11774727	+	0.000	0.000	Merged-chr11-11774439-6
Merged-chr5-142929327-47	chr5	142929088	142929567	+	0.000	0.000	Merged-chr5-142929327-47
Merged-chr17-47594627-4	chr17	47594337	47594932	+	0.000	0.000	Merged-chr17-47594627-4
Merged-chr11-94629692-62	chr11	94629446	94630000	+	0.000	0.000	Merged-chr11-94629692-62
Merged-chr14-70395360-19	chr14	70395230	70395529	+	0.000	0.000	Merged-chr14-70395360-19
Merged-chr4-114983263-1	chr4	114983165	114983363	+	0.000	0.000	Merged-chr4-114983263-1
Merged-chr16-78560297-42	chr16	78560129	78560484	+	0.000	0.000	Merged-chr16-78560297-42
Merged-chr2-79276460-24	chr2	79276154	79276730	+	0.000	0.000	Merged-chr2-79276460-24
Merged-chr12-118360357-1	chr12	118360259	118360457	+	0.000	0.000	Merged-chr12-118360357-1
Merged-chr4-117202479-67	chr4	117202284	117202697	+	0.000	0.000	Merged-chr4-117202479-67
Merged-chr16-44362356-45	chr16	44361981	44362775	+	0.000	0.000	Merged-chr16-44362356-45
Merged-chr3-59259505-3	chr3	59259339	59259668	+	0.000	0.000	Merged-chr3-59259505-3
Merged-chr17-35115733-16	chr17	35115511	35115942	+	0.000	0.000	Merged-chr17-35115733-16
Merged-chr1-43442506-4	chr1	43442359	43442675	+	0.000	0.000	Merged-chr1-43442506-4
Merged-chr16-75903251-33	chr16	75902941	75903483	+	0.000	0.000	Merged-chr16-75903251-33
Merged-chr15-80320050-13	chr15	80319674	80320449	+	0.000	0.000	Merged-chr15-80320050-13
Merged-chr6-67339720-32	chr6	67339403	67339951	+	0.000	0.000	Merged-chr6-67339720-32
Merged-chr11-104614030-34	chr11	104613572	104614562	+	0.000	0.000	Merged-chr11-104614030-34
Merged-chr11-87519443-2	chr11	87519333	87519556	+	0.000	0.000	Merged-chr11-87519443-2
Merged-chr8-105270328-44	chr8	105269664	105270956	+	0.000	0.000	Merged-chr8-105270328-44
Merged-chr2-167345206-1	chr2	167345108	167345306	+	0.000	0.000	Merged-chr2-167345206-1
Merged-chr5-74261391-1	chr5	74261293	74261491	+	0.000	0.000	Merged-chr5-74261391-1
Merged-chr11-53768829-11	chr11	53768677	53768990	+	0.000	0.000	Merged-chr11-53768829-11
Merged-chr5-24389483-18	chr5	24389307	24389626	+	0.000	0.000	Merged-chr5-24389483-18
Merged-chr4-8842999-47	chr4	8842774	8843241	+	0.000	0.000	Merged-chr4-8842999-47
Merged-chr9-41085175-1	chr9	41085077	41085275	+	0.000	0.000	Merged-chr9-41085175-1
Merged-chr18-38350190-47	chr18	38349955	38350521	+	0.000	0.000	Merged-chr18-38350190-47
Merged-chr4-141874897-70	chr4	141874249	141875261	+	0.000	0.000	Merged-chr4-141874897-70
Merged-chr8-125054530-50	chr8	125054124	125054850	+	0.000	0.000	Merged-chr8-125054530-50
Merged-chr9-123812074-20	chr9	123811923	123812311	+	0.000	0.000	Merged-chr9-123812074-20
Merged-chr8-72749613-1	chr8	72749515	72749713	+	0.000	0.000	Merged-chr8-72749613-1
Merged-chr16-8674308-21	chr16	8674139	8674519	+	0.000	0.000	Merged-chr16-8674308-21
Merged-chr15-31166017-1	chr15	31165919	31166117	+	0.000	0.000	Merged-chr15-31166017-1
Merged-chr2-131190584-2	chr2	131190486	131190684	+	0.000	0.000	Merged-chr2-131190584-2
Merged-chr10-21908039-9	chr10	21907790	21908197	+	0.000	0.000	Merged-chr10-21908039-9
Merged-chr11-64187104-15	chr11	64186880	64187336	+	0.000	0.000	Merged-chr11-64187104-15
Merged-chr10-21907242-40	chr10	21907067	21907553	+	0.000	0.000	Merged-chr10-21907242-40
Merged-chr17-35050359-6	chr17	35050200	35050603	+	0.000	0.000	Merged-chr17-35050359-6
Merged-chr12-70891118-10	chr12	70890876	70891312	+	0.000	0.000	Merged-chr12-70891118-10
Merged-chr5-74351019-2	chr5	74350888	74351152	+	0.000	0.000	Merged-chr5-74351019-2
Merged-chr11-68418005-32	chr11	68417819	68418198	+	0.000	0.000	Merged-chr11-68418005-32
Merged-chr2-9677324-22	chr2	9677112	9677547	+	0.000	0.000	Merged-chr2-9677324-22
Merged-chr15-51991500-126	chr15	51991090	51992060	+	0.000	0.000	Merged-chr15-51991500-126
Merged-chr3-100998344-3	chr3	100998187	100998527	+	0.000	0.000	Merged-chr3-100998344-3
Merged-chr1-171661662-20	chr1	171661493	171661871	+	0.000	0.000	Merged-chr1-171661662-20
Merged-chr9-37552057-6	chr9	37551842	37552239	+	0.000	0.000	Merged-chr9-37552057-6
Merged-chr16-78545439-4	chr16	78545302	78545603	+	0.000	0.000	Merged-chr16-78545439-4
Merged-chr17-87044604-24	chr17	87044380	87044866	+	0.000	0.000	Merged-chr17-87044604-24
Merged-chr11-46127089-49	chr11	46126847	46127496	+	0.000	0.000	Merged-chr11-46127089-49
Merged-chr5-32133327-25	chr5	32132871	32133735	+	0.000	0.000	Merged-chr5-32133327-25
Merged-chr11-11812237-17	chr11	11812065	11812381	+	0.000	0.000	Merged-chr11-11812237-17
Merged-chr13-23746303-126	chr13	23745933	23746821	+	0.000	0.000	Merged-chr13-23746303-126
Merged-chr17-35838326-41	chr17	35837948	35838606	+	0.000	0.000	Merged-chr17-35838326-41
Merged-chr8-70808420-14	chr8	70808219	70808598	+	0.000	0.000	Merged-chr8-70808420-14
Merged-chr9-72958850-50	chr9	72958661	72959101	+	0.000	0.000	Merged-chr9-72958850-50
Merged-chr2-60865237-1	chr2	60865139	60865337	+	0.000	0.000	Merged-chr2-60865237-1
Merged-chr7-75789865-6	chr7	75789731	75790021	+	0.000	0.000	Merged-chr7-75789865-6
Merged-chr5-140623291-1	chr5	140623193	140623391	+	0.000	0.000	Merged-chr5-140623291-1
Merged-chr3-59059388-26	chr3	59059165	59059648	+	0.000	0.000	Merged-chr3-59059388-26
Merged-chr1-60909043-49	chr1	60908850	60909303	+	0.000	0.000	Merged-chr1-60909043-49
Merged-chr17-83822053-5	chr17	83821874	83822278	+	0.000	0.000	Merged-chr17-83822053-5
Merged-chr6-128850040-2	chr6	128849900	128850183	+	0.000	0.000	Merged-chr6-128850040-2
Merged-chr16-37010560-10	chr16	37010384	37010741	+	0.000	0.000	Merged-chr16-37010560-10
Merged-chr5-144190229-35	chr5	144189786	144190457	+	0.000	0.000	Merged-chr5-144190229-35
Merged-chr11-76821628-1	chr11	76821530	76821728	+	0.000	0.000	Merged-chr11-76821628-1
Merged-chr13-23585191-11	chr13	23585055	23585333	+	0.000	0.000	Merged-chr13-23585191-11
Merged-chr11-120582105-2	chr11	120581994	120582218	+	0.000	0.000	Merged-chr11-120582105-2
Merged-chr1-177010372-1	chr1	177010274	177010472	+	0.000	0.000	Merged-chr1-177010372-1
Merged-chr2-11651673-28	chr2	11651411	11651872	+	0.000	0.000	Merged-chr2-11651673-28
Merged-chr16-95712235-1	chr16	95712137	95712335	+	0.000	0.000	Merged-chr16-95712235-1
Merged-chr16-78532286-51	chr16	78532049	78532502	+	0.000	0.000	Merged-chr16-78532286-51
Merged-chr2-164041176-18	chr2	164040981	164041499	+	0.000	0.000	Merged-chr2-164041176-18
Merged-chr15-66780009-1	chr15	66779911	66780109	+	0.000	0.000	Merged-chr15-66780009-1
Merged-chr4-116789146-13	chr4	116788972	116789314	+	0.000	0.000	Merged-chr4-116789146-13
Merged-chr19-18618665-1	chr19	18618567	18618765	+	0.000	0.000	Merged-chr19-18618665-1
Merged-chr16-75855662-51	chr16	75855370	75856003	+	0.000	0.000	Merged-chr16-75855662-51
Merged-chr1-144353515-5	chr1	144353376	144353638	+	0.000	0.000	Merged-chr1-144353515-5
