#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_WT_Th1.dn.bed
Merged-chr7-28375704-42	chr7	28375474	28376015	+	0.000	0.000	Merged-chr7-28375704-42
Merged-chr19-11414241-16	chr19	11414069	11414387	+	0.000	0.000	Merged-chr19-11414241-16
Merged-chr4-154964941-1	chr4	154964843	154965041	+	0.000	0.000	Merged-chr4-154964941-1
Merged-chr4-130802230-25	chr4	130801958	130802453	+	0.000	0.000	Merged-chr4-130802230-25
Merged-chr4-59805793-13	chr4	59805599	59805974	+	0.000	0.000	Merged-chr4-59805793-13
Merged-chr15-27726548-6	chr15	27726374	27726708	+	0.000	0.000	Merged-chr15-27726548-6
Merged-chr12-8500971-1	chr12	8500873	8501071	+	0.000	0.000	Merged-chr12-8500971-1
Merged-chr2-135797053-2	chr2	135796900	135797209	+	0.000	0.000	Merged-chr2-135797053-2
Merged-chr12-85655599-6	chr12	85655482	85655736	+	0.000	0.000	Merged-chr12-85655599-6
Merged-chr3-51648429-13	chr3	51648225	51648604	+	0.000	0.000	Merged-chr3-51648429-13
Merged-chr3-84477916-1	chr3	84477818	84478016	+	0.000	0.000	Merged-chr3-84477916-1
Merged-chr2-59629993-27	chr2	59629824	59630286	+	0.000	0.000	Merged-chr2-59629993-27
Merged-chr3-121885126-49	chr3	121884821	121885369	+	0.000	0.000	Merged-chr3-121885126-49
Merged-chr19-46501544-15	chr19	46501302	46501909	+	0.000	0.000	Merged-chr19-46501544-15
Merged-chr9-57421302-52	chr9	57421097	57421554	+	0.000	0.000	Merged-chr9-57421302-52
Merged-chr4-150008574-5	chr4	150008448	150008695	+	0.000	0.000	Merged-chr4-150008574-5
Merged-chr13-43864660-51	chr13	43864444	43864873	+	0.000	0.000	Merged-chr13-43864660-51
Merged-chr15-100686630-2	chr15	100686512	100686750	+	0.000	0.000	Merged-chr15-100686630-2
Merged-chr12-82215113-4	chr12	82214988	82215238	+	0.000	0.000	Merged-chr12-82215113-4
Merged-chr1-92015551-10	chr1	92015340	92015776	+	0.000	0.000	Merged-chr1-92015551-10
Merged-chr15-99345266-10	chr15	99345020	99345420	+	0.000	0.000	Merged-chr15-99345266-10
Merged-chr7-99432712-47	chr7	99432356	99433250	+	0.000	0.000	Merged-chr7-99432712-47
Merged-chr6-48444392-70	chr6	48443836	48445009	+	0.000	0.000	Merged-chr6-48444392-70
Merged-chr1-34187719-7	chr1	34187582	34187866	+	0.000	0.000	Merged-chr1-34187719-7
Merged-chr6-146439604-15	chr6	146439316	146439849	+	0.000	0.000	Merged-chr6-146439604-15
Merged-chr7-132418232-1	chr7	132418134	132418332	+	0.000	0.000	Merged-chr7-132418232-1
Merged-chr7-104507900-57	chr7	104507664	104508168	+	0.000	0.000	Merged-chr7-104507900-57
Merged-chr7-112133425-1	chr7	112133327	112133525	+	0.000	0.000	Merged-chr7-112133425-1
Merged-chr10-99229215-14	chr10	99228970	99229372	+	0.000	0.000	Merged-chr10-99229215-14
Merged-chr7-83439094-1	chr7	83438996	83439194	+	0.000	0.000	Merged-chr7-83439094-1
Merged-chr4-59806223-101	chr4	59806007	59806440	+	0.000	0.000	Merged-chr4-59806223-101
Merged-chr6-34353710-33	chr6	34353141	34354302	+	0.000	0.000	Merged-chr6-34353710-33
Merged-chr7-97079180-3	chr7	97079034	97079372	+	0.000	0.000	Merged-chr7-97079180-3
Merged-chr16-22657033-32	chr16	22656660	22657386	+	0.000	0.000	Merged-chr16-22657033-32
Merged-chr9-119156729-49	chr9	119156262	119157159	+	0.000	0.000	Merged-chr9-119156729-49
Merged-chr11-5296760-21	chr11	5296509	5297112	+	0.000	0.000	Merged-chr11-5296760-21
Merged-chr15-6523761-2	chr15	6523650	6523875	+	0.000	0.000	Merged-chr15-6523761-2
Merged-chr5-103439387-46	chr5	103439212	103439633	+	0.000	0.000	Merged-chr5-103439387-46
Merged-chr8-111522128-54	chr8	111521904	111522389	+	0.000	0.000	Merged-chr8-111522128-54
Merged-chr17-6016614-20	chr17	6016430	6016773	+	0.000	0.000	Merged-chr17-6016614-20
Merged-chr4-150281690-77	chr4	150281315	150282368	+	0.000	0.000	Merged-chr4-150281690-77
Merged-chr1-128831308-1	chr1	128831210	128831408	+	0.000	0.000	Merged-chr1-128831308-1
Merged-chr6-91515827-72	chr6	91515487	91516233	+	0.000	0.000	Merged-chr6-91515827-72
Merged-chr1-181237561-3	chr1	181237399	181237724	+	0.000	0.000	Merged-chr1-181237561-3
Merged-chr10-99268874-71	chr10	99268625	99269242	+	0.000	0.000	Merged-chr10-99268874-71
Merged-chr14-7991383-3	chr14	7991269	7991492	+	0.000	0.000	Merged-chr14-7991383-3
Merged-chr7-128412594-1	chr7	128412496	128412694	+	0.000	0.000	Merged-chr7-128412594-1
Merged-chr10-21077347-58	chr10	21077117	21077555	+	0.000	0.000	Merged-chr10-21077347-58
Merged-chr17-73164470-6	chr17	73164290	73164617	+	0.000	0.000	Merged-chr17-73164470-6
Merged-chr10-96579636-12	chr10	96579427	96579814	+	0.000	0.000	Merged-chr10-96579636-12
Merged-chr3-138815364-14	chr3	138814955	138815828	+	0.000	0.000	Merged-chr3-138815364-14
Merged-chr9-61759305-3	chr9	61759197	61759422	+	0.000	0.000	Merged-chr9-61759305-3
Merged-chr15-101246603-58	chr15	101246244	101246942	+	0.000	0.000	Merged-chr15-101246603-58
Merged-chr4-7152146-8	chr4	7151952	7152339	+	0.000	0.000	Merged-chr4-7152146-8
Merged-chr18-79079527-2	chr18	79079416	79079640	+	0.000	0.000	Merged-chr18-79079527-2
Merged-chr2-30626088-75	chr2	30625302	30626499	+	0.000	0.000	Merged-chr2-30626088-75
Merged-chr10-72620792-31	chr10	72620461	72621163	+	0.000	0.000	Merged-chr10-72620792-31
Merged-chr4-16168724-23	chr4	16168422	16169176	+	0.000	0.000	Merged-chr4-16168724-23
Merged-chr2-93467130-1	chr2	93467032	93467230	+	0.000	0.000	Merged-chr2-93467130-1
Merged-chr1-172027037-42	chr1	172026568	172027434	+	0.000	0.000	Merged-chr1-172027037-42
Merged-chr10-68137569-23	chr10	68137386	68137791	+	0.000	0.000	Merged-chr10-68137569-23
Merged-chr9-118716150-51	chr9	118715845	118716420	+	0.000	0.000	Merged-chr9-118716150-51
Merged-chr11-100355649-58	chr11	100355180	100356428	+	0.000	0.000	Merged-chr11-100355649-58
Merged-chr4-6989689-11	chr4	6989509	6989924	+	0.000	0.000	Merged-chr4-6989689-11
Merged-chr15-54919372-1	chr15	54919274	54919472	+	0.000	0.000	Merged-chr15-54919372-1
Merged-chr11-90638223-83	chr11	90637871	90638463	+	0.000	0.000	Merged-chr11-90638223-83
Merged-chr1-156674255-139	chr1	156673924	156674489	+	0.000	0.000	Merged-chr1-156674255-139
Merged-chr17-47272458-17	chr17	47272278	47272673	+	0.000	0.000	Merged-chr17-47272458-17
Merged-chr10-60082670-2	chr10	60082556	60082787	+	0.000	0.000	Merged-chr10-60082670-2
Merged-chr11-99238634-46	chr11	99238374	99238864	+	0.000	0.000	Merged-chr11-99238634-46
Merged-chr3-121437597-2	chr3	121437489	121437707	+	0.000	0.000	Merged-chr3-121437597-2
Merged-chr6-72380468-69	chr6	72380214	72380677	+	0.000	0.000	Merged-chr6-72380468-69
Merged-chr7-82867992-3	chr7	82867882	82868101	+	0.000	0.000	Merged-chr7-82867992-3
Merged-chr10-17722904-190	chr10	17722528	17723390	+	0.000	0.000	Merged-chr10-17722904-190
Merged-chr6-99302078-2	chr6	99301926	99302232	+	0.000	0.000	Merged-chr6-99302078-2
Merged-chr12-80272034-8	chr12	80271838	80272235	+	0.000	0.000	Merged-chr12-80272034-8
Merged-chr5-64435247-1	chr5	64435149	64435347	+	0.000	0.000	Merged-chr5-64435247-1
Merged-chr5-123321330-6	chr5	123321145	123321532	+	0.000	0.000	Merged-chr5-123321330-6
Merged-chr9-25150893-1	chr9	25150795	25150993	+	0.000	0.000	Merged-chr9-25150893-1
Merged-chr10-95923402-19	chr10	95923136	95923717	+	0.000	0.000	Merged-chr10-95923402-19
Merged-chr6-41547233-22	chr6	41546821	41547644	+	0.000	0.000	Merged-chr6-41547233-22
Merged-chr8-84703994-91	chr8	84703413	84704645	+	0.000	0.000	Merged-chr8-84703994-91
Merged-chr9-98339119-1	chr9	98339021	98339219	+	0.000	0.000	Merged-chr9-98339119-1
Merged-chr16-59617351-29	chr16	59617173	59617590	+	0.000	0.000	Merged-chr16-59617351-29
Merged-chr4-150569473-133	chr4	150568524	150569946	+	0.000	0.000	Merged-chr4-150569473-133
Merged-chr4-95820334-1	chr4	95820236	95820434	+	0.000	0.000	Merged-chr4-95820334-1
Merged-chr12-8519556-7	chr12	8519356	8519736	+	0.000	0.000	Merged-chr12-8519556-7
Merged-chr5-134688853-79	chr5	134688661	134689130	+	0.000	0.000	Merged-chr5-134688853-79
Merged-chr11-115632280-1	chr11	115632182	115632380	+	0.000	0.000	Merged-chr11-115632280-1
Merged-chr1-138291729-27	chr1	138291462	138291923	+	0.000	0.000	Merged-chr1-138291729-27
Merged-chr10-21029256-16	chr10	21029070	21029502	+	0.000	0.000	Merged-chr10-21029256-16
Merged-chrX-12062732-18	chrX	12062337	12063059	+	0.000	0.000	Merged-chrX-12062732-18
Merged-chr10-17550297-37	chr10	17549932	17550498	+	0.000	0.000	Merged-chr10-17550297-37
Merged-chr17-81064878-66	chr17	81064674	81065098	+	0.000	0.000	Merged-chr17-81064878-66
Merged-chr10-13999186-36	chr10	13998919	13999382	+	0.000	0.000	Merged-chr10-13999186-36
Merged-chr11-78177493-54	chr11	78177106	78177762	+	0.000	0.000	Merged-chr11-78177493-54
Merged-chr3-94658975-68	chr3	94658693	94659188	+	0.000	0.000	Merged-chr3-94658975-68
Merged-chr7-83639836-62	chr7	83639127	83640836	+	0.000	0.000	Merged-chr7-83639836-62
Merged-chr2-93475257-22	chr2	93475083	93475467	+	0.000	0.000	Merged-chr2-93475257-22
Merged-chr18-78142863-6	chr18	78142688	78142995	+	0.000	0.000	Merged-chr18-78142863-6
Merged-chr11-23754497-34	chr11	23754264	23754717	+	0.000	0.000	Merged-chr11-23754497-34
Merged-chr15-101266934-77	chr15	101266561	101267393	+	0.000	0.000	Merged-chr15-101266934-77
Merged-chr16-57176339-30	chr16	57176072	57176720	+	0.000	0.000	Merged-chr16-57176339-30
Merged-chr7-141038979-32	chr7	141038584	141039617	+	0.000	0.000	Merged-chr7-141038979-32
Merged-chr1-69559722-2	chr1	69559607	69559839	+	0.000	0.000	Merged-chr1-69559722-2
Merged-chr7-132389640-23	chr7	132389383	132389973	+	0.000	0.000	Merged-chr7-132389640-23
Merged-chr2-161097855-1	chr2	161097757	161097955	+	0.000	0.000	Merged-chr2-161097855-1
Merged-chr9-56260553-4	chr9	56260419	56260682	+	0.000	0.000	Merged-chr9-56260553-4
Merged-chr17-50998401-17	chr17	50998201	50998632	+	0.000	0.000	Merged-chr17-50998401-17
Merged-chr17-8165441-73	chr17	8165193	8165724	+	0.000	0.000	Merged-chr17-8165441-73
Merged-chrX-13552455-23	chrX	13552252	13552619	+	0.000	0.000	Merged-chrX-13552455-23
Merged-chr14-8615846-24	chr14	8615636	8616068	+	0.000	0.000	Merged-chr14-8615846-24
Merged-chr2-18911586-19	chr2	18911372	18911804	+	0.000	0.000	Merged-chr2-18911586-19
Merged-chr3-37229433-26	chr3	37228931	37229919	+	0.000	0.000	Merged-chr3-37229433-26
Merged-chr8-120114634-2	chr8	120114525	120114746	+	0.000	0.000	Merged-chr8-120114634-2
Merged-chr15-64189441-3	chr15	64189312	64189561	+	0.000	0.000	Merged-chr15-64189441-3
Merged-chr12-15817856-4	chr12	15817716	15818044	+	0.000	0.000	Merged-chr12-15817856-4
Merged-chr8-81784993-32	chr8	81784720	81785311	+	0.000	0.000	Merged-chr8-81784993-32
Merged-chr7-51861538-4	chr7	51861409	51861658	+	0.000	0.000	Merged-chr7-51861538-4
Merged-chr18-54822886-30	chr18	54822693	54823130	+	0.000	0.000	Merged-chr18-54822886-30
Merged-chrX-12129472-24	chrX	12129268	12129663	+	0.000	0.000	Merged-chrX-12129472-24
Merged-chr17-34027748-88	chr17	34027306	34028116	+	0.000	0.000	Merged-chr17-34027748-88
Merged-chr12-102363650-8	chr12	102363517	102363783	+	0.000	0.000	Merged-chr12-102363650-8
Merged-chrX-12128389-23	chrX	12127965	12128938	+	0.000	0.000	Merged-chrX-12128389-23
Merged-chr9-75625802-71	chr9	75625345	75626133	+	0.000	0.000	Merged-chr9-75625802-71
Merged-chr2-172400029-42	chr2	172399836	172400242	+	0.000	0.000	Merged-chr2-172400029-42
Merged-chrX-135962489-11	chrX	135962315	135962626	+	0.000	0.000	Merged-chrX-135962489-11
Merged-chr10-55495727-1	chr10	55495629	55495827	+	0.000	0.000	Merged-chr10-55495727-1
Merged-chr1-36998554-1	chr1	36998456	36998654	+	0.000	0.000	Merged-chr1-36998554-1
Merged-chr17-47269600-53	chr17	47269061	47269940	+	0.000	0.000	Merged-chr17-47269600-53
Merged-chr12-112959623-34	chr12	112959406	112959875	+	0.000	0.000	Merged-chr12-112959623-34
Merged-chr2-152105524-67	chr2	152105220	152106060	+	0.000	0.000	Merged-chr2-152105524-67
Merged-chr3-58690940-28	chr3	58690626	58691209	+	0.000	0.000	Merged-chr3-58690940-28
Merged-chr17-27655639-31	chr17	27655378	27656015	+	0.000	0.000	Merged-chr17-27655639-31
Merged-chr5-139377554-24	chr5	139377142	139377839	+	0.000	0.000	Merged-chr5-139377554-24
Merged-chr12-15816438-145	chr12	15815638	15817441	+	0.000	0.000	Merged-chr12-15816438-145
Merged-chr10-7832380-56	chr10	7832153	7832665	+	0.000	0.000	Merged-chr10-7832380-56
Merged-chr12-85964039-30	chr12	85963647	85964479	+	0.000	0.000	Merged-chr12-85964039-30
Merged-chr10-56115476-67	chr10	56115190	56115782	+	0.000	0.000	Merged-chr10-56115476-67
Merged-chr4-127077282-59	chr4	127077055	127077520	+	0.000	0.000	Merged-chr4-127077282-59
Merged-chr15-79927783-58	chr15	79927515	79928046	+	0.000	0.000	Merged-chr15-79927783-58
Merged-chr12-8313491-60	chr12	8313208	8313843	+	0.000	0.000	Merged-chr12-8313491-60
Merged-chr10-4334373-40	chr10	4334004	4334642	+	0.000	0.000	Merged-chr10-4334373-40
Merged-chr17-33851490-17	chr17	33851310	33851716	+	0.000	0.000	Merged-chr17-33851490-17
Merged-chr13-63634461-26	chr13	63634252	63634652	+	0.000	0.000	Merged-chr13-63634461-26
Merged-chr9-61779248-32	chr9	61778944	61779576	+	0.000	0.000	Merged-chr9-61779248-32
Merged-chr6-49323213-3	chr6	49323091	49323331	+	0.000	0.000	Merged-chr6-49323213-3
Merged-chr3-131026508-20	chr3	131026321	131026729	+	0.000	0.000	Merged-chr3-131026508-20
Merged-chr17-65723908-4	chr17	65723737	65724057	+	0.000	0.000	Merged-chr17-65723908-4
Merged-chr1-16746093-10	chr1	16745923	16746229	+	0.000	0.000	Merged-chr1-16746093-10
Merged-chr19-29256638-24	chr19	29256487	29256795	+	0.000	0.000	Merged-chr19-29256638-24
Merged-chr2-131502737-1	chr2	131502639	131502837	+	0.000	0.000	Merged-chr2-131502737-1
Merged-chr13-95007446-38	chr13	95007177	95007690	+	0.000	0.000	Merged-chr13-95007446-38
Merged-chr2-132019609-52	chr2	132019351	132019830	+	0.000	0.000	Merged-chr2-132019609-52
Merged-chr13-36205597-1	chr13	36205499	36205697	+	0.000	0.000	Merged-chr13-36205597-1
Merged-chr5-137425710-17	chr5	137425506	137425925	+	0.000	0.000	Merged-chr5-137425710-17
Merged-chr18-78968533-24	chr18	78968265	78968899	+	0.000	0.000	Merged-chr18-78968533-24
Merged-chr3-37257876-54	chr3	37257637	37258195	+	0.000	0.000	Merged-chr3-37257876-54
Merged-chr2-60166003-27	chr2	60165743	60166222	+	0.000	0.000	Merged-chr2-60166003-27
Merged-chr5-139381144-2	chr5	139381046	139381244	+	0.000	0.000	Merged-chr5-139381144-2
Merged-chr10-18234005-1	chr10	18233907	18234105	+	0.000	0.000	Merged-chr10-18234005-1
Merged-chr6-6182199-1	chr6	6182101	6182299	+	0.000	0.000	Merged-chr6-6182199-1
Merged-chr4-102698140-35	chr4	102697922	102698373	+	0.000	0.000	Merged-chr4-102698140-35
Merged-chr8-34808956-5	chr8	34808800	34809132	+	0.000	0.000	Merged-chr8-34808956-5
Merged-chr11-94937215-66	chr11	94937007	94937427	+	0.000	0.000	Merged-chr11-94937215-66
Merged-chr3-87765241-47	chr3	87765020	87765511	+	0.000	0.000	Merged-chr3-87765241-47
Merged-chr5-64864889-25	chr5	64864642	64865269	+	0.000	0.000	Merged-chr5-64864889-25
Merged-chr3-129881426-2	chr3	129881255	129881599	+	0.000	0.000	Merged-chr3-129881426-2
Merged-chr11-5741141-55	chr11	5740937	5741575	+	0.000	0.000	Merged-chr11-5741141-55
Merged-chr2-77102646-21	chr2	77102109	77102926	+	0.000	0.000	Merged-chr2-77102646-21
Merged-chr6-99401904-51	chr6	99401603	99402321	+	0.000	0.000	Merged-chr6-99401904-51
Merged-chr19-12501053-3	chr19	12500855	12501256	+	0.000	0.000	Merged-chr19-12501053-3
Merged-chr9-119983826-11	chr9	119983528	119984004	+	0.000	0.000	Merged-chr9-119983826-11
Merged-chr6-125238645-15	chr6	125238481	125239000	+	0.000	0.000	Merged-chr6-125238645-15
Merged-chr16-90143033-1	chr16	90142935	90143133	+	0.000	0.000	Merged-chr16-90143033-1
Merged-chr16-97307972-1	chr16	97307874	97308072	+	0.000	0.000	Merged-chr16-97307972-1
Merged-chr9-110888008-6	chr9	110887825	110888203	+	0.000	0.000	Merged-chr9-110888008-6
Merged-chr6-89595529-55	chr6	89595294	89595763	+	0.000	0.000	Merged-chr6-89595529-55
Merged-chr17-47123695-29	chr17	47123460	47123894	+	0.000	0.000	Merged-chr17-47123695-29
Merged-chr1-94052292-74	chr1	94051005	94052775	+	0.000	0.000	Merged-chr1-94052292-74
Merged-chr11-73199437-89	chr11	73199154	73199656	+	0.000	0.000	Merged-chr11-73199437-89
Merged-chr11-103776919-6	chr11	103776792	103777064	+	0.000	0.000	Merged-chr11-103776919-6
Merged-chr2-135922502-1	chr2	135922404	135922602	+	0.000	0.000	Merged-chr2-135922502-1
Merged-chr16-44978370-3	chr16	44978226	44978503	+	0.000	0.000	Merged-chr16-44978370-3
Merged-chr11-61505024-59	chr11	61504751	61505217	+	0.000	0.000	Merged-chr11-61505024-59
Merged-chr16-44999747-49	chr16	44999406	45000192	+	0.000	0.000	Merged-chr16-44999747-49
Merged-chr7-143649559-54	chr7	143649353	143649770	+	0.000	0.000	Merged-chr7-143649559-54
Merged-chr11-120823335-1	chr11	120823237	120823435	+	0.000	0.000	Merged-chr11-120823335-1
Merged-chr8-81854929-80	chr8	81854545	81855460	+	0.000	0.000	Merged-chr8-81854929-80
Merged-chrX-104857124-25	chrX	104856905	104857335	+	0.000	0.000	Merged-chrX-104857124-25
Merged-chr2-163229277-53	chr2	163229028	163229504	+	0.000	0.000	Merged-chr2-163229277-53
Merged-chr12-80286033-24	chr12	80285600	80286309	+	0.000	0.000	Merged-chr12-80286033-24
Merged-chr12-24592283-13	chr12	24592078	24592587	+	0.000	0.000	Merged-chr12-24592283-13
Merged-chr9-22134391-4	chr9	22134199	22134574	+	0.000	0.000	Merged-chr9-22134391-4
Merged-chr10-80323531-47	chr10	80323214	80323942	+	0.000	0.000	Merged-chr10-80323531-47
Merged-chr5-107265096-67	chr5	107264760	107265380	+	0.000	0.000	Merged-chr5-107265096-67
Merged-chr17-70847281-7	chr17	70847149	70847403	+	0.000	0.000	Merged-chr17-70847281-7
Merged-chr18-34850350-14	chr18	34850147	34850513	+	0.000	0.000	Merged-chr18-34850350-14
Merged-chr13-44730777-105	chr13	44730372	44731293	+	0.000	0.000	Merged-chr13-44730777-105
Merged-chr10-99228384-22	chr10	99228030	99228768	+	0.000	0.000	Merged-chr10-99228384-22
Merged-chr2-18919971-2	chr2	18919841	18920103	+	0.000	0.000	Merged-chr2-18919971-2
Merged-chr7-99448704-1	chr7	99448606	99448804	+	0.000	0.000	Merged-chr7-99448704-1
Merged-chr1-181022473-37	chr1	181022274	181022721	+	0.000	0.000	Merged-chr1-181022473-37
Merged-chr12-85486872-12	chr12	85486730	85487008	+	0.000	0.000	Merged-chr12-85486872-12
Merged-chr3-110336379-1	chr3	110336281	110336479	+	0.000	0.000	Merged-chr3-110336379-1
Merged-chr15-83601240-1	chr15	83601142	83601340	+	0.000	0.000	Merged-chr15-83601240-1
Merged-chr2-114198865-5	chr2	114198684	114199044	+	0.000	0.000	Merged-chr2-114198865-5
Merged-chr11-53567481-45	chr11	53567271	53567689	+	0.000	0.000	Merged-chr11-53567481-45
Merged-chr19-5816092-50	chr19	5815775	5816318	+	0.000	0.000	Merged-chr19-5816092-50
Merged-chr8-47673686-45	chr8	47673440	47673970	+	0.000	0.000	Merged-chr8-47673686-45
Merged-chr2-72136350-1	chr2	72136252	72136450	+	0.000	0.000	Merged-chr2-72136350-1
Merged-chr3-131125958-32	chr3	131125608	131126200	+	0.000	0.000	Merged-chr3-131125958-32
Merged-chr1-180265063-87	chr1	180264422	180265674	+	0.000	0.000	Merged-chr1-180265063-87
Merged-chr2-18989067-34	chr2	18988883	18989252	+	0.000	0.000	Merged-chr2-18989067-34
Merged-chr15-57772935-60	chr15	57772521	57773209	+	0.000	0.000	Merged-chr15-57772935-60
Merged-chr18-34889033-16	chr18	34888854	34889256	+	0.000	0.000	Merged-chr18-34889033-16
Merged-chr11-19950024-19	chr11	19949729	19950257	+	0.000	0.000	Merged-chr11-19950024-19
Merged-chr11-5215848-30	chr11	5215651	5216091	+	0.000	0.000	Merged-chr11-5215848-30
Merged-chr12-82174098-6	chr12	82173934	82174244	+	0.000	0.000	Merged-chr12-82174098-6
Merged-chr12-54203184-162	chr12	54202212	54203946	+	0.000	0.000	Merged-chr12-54203184-162
Merged-chr16-57456707-2	chr16	57456590	57456827	+	0.000	0.000	Merged-chr16-57456707-2
Merged-chr3-37271433-10	chr3	37271220	37271625	+	0.000	0.000	Merged-chr3-37271433-10
Merged-chr6-146894126-13	chr6	146893877	146894324	+	0.000	0.000	Merged-chr6-146894126-13
Merged-chr11-113187580-49	chr11	113187360	113187808	+	0.000	0.000	Merged-chr11-113187580-49
Merged-chr3-51768584-19	chr3	51768197	51768862	+	0.000	0.000	Merged-chr3-51768584-19
Merged-chrX-12160238-21	chrX	12159994	12160492	+	0.000	0.000	Merged-chrX-12160238-21
Merged-chr15-76770514-52	chr15	76770318	76770806	+	0.000	0.000	Merged-chr15-76770514-52
Merged-chr17-73151770-42	chr17	73151413	73152154	+	0.000	0.000	Merged-chr17-73151770-42
Merged-chr2-61563608-27	chr2	61563243	61563875	+	0.000	0.000	Merged-chr2-61563608-27
Merged-chr18-54902507-76	chr18	54902233	54902831	+	0.000	0.000	Merged-chr18-54902507-76
Merged-chr13-64364439-27	chr13	64364178	64364623	+	0.000	0.000	Merged-chr13-64364439-27
Merged-chr14-8644858-1	chr14	8644760	8644958	+	0.000	0.000	Merged-chr14-8644858-1
Merged-chr9-61826642-1	chr9	61826544	61826742	+	0.000	0.000	Merged-chr9-61826642-1
Merged-chr1-61035447-34	chr1	61035207	61035683	+	0.000	0.000	Merged-chr1-61035447-34
Merged-chr10-25140477-16	chr10	25140165	25140717	+	0.000	0.000	Merged-chr10-25140477-16
Merged-chr8-27161535-3	chr8	27161405	27161671	+	0.000	0.000	Merged-chr8-27161535-3
Merged-chr13-112342046-22	chr13	112341884	112342219	+	0.000	0.000	Merged-chr13-112342046-22
Merged-chr9-121647218-5	chr9	121647053	121647400	+	0.000	0.000	Merged-chr9-121647218-5
Merged-chrX-10216521-101	chrX	10216315	10216921	+	0.000	0.000	Merged-chrX-10216521-101
Merged-chr6-134225590-50	chr6	134225343	134225909	+	0.000	0.000	Merged-chr6-134225590-50
Merged-chr11-113201051-4	chr11	113200909	113201214	+	0.000	0.000	Merged-chr11-113201051-4
Merged-chr3-51661219-14	chr3	51660946	51661568	+	0.000	0.000	Merged-chr3-51661219-14
Merged-chr3-101914512-12	chr3	101914317	101914768	+	0.000	0.000	Merged-chr3-101914512-12
Merged-chr19-4228012-1	chr19	4227914	4228112	+	0.000	0.000	Merged-chr19-4228012-1
Merged-chr6-99172218-38	chr6	99171891	99172564	+	0.000	0.000	Merged-chr6-99172218-38
Merged-chr14-57725469-2	chr14	57725331	57725610	+	0.000	0.000	Merged-chr14-57725469-2
Merged-chr12-55457049-10	chr12	55456878	55457395	+	0.000	0.000	Merged-chr12-55457049-10
Merged-chr10-128744953-65	chr10	128744616	128745503	+	0.000	0.000	Merged-chr10-128744953-65
Merged-chr11-116018279-9	chr11	116018112	116018500	+	0.000	0.000	Merged-chr11-116018279-9
Merged-chr10-127041778-74	chr10	127041486	127042073	+	0.000	0.000	Merged-chr10-127041778-74
Merged-chr4-136462706-51	chr4	136462446	136462999	+	0.000	0.000	Merged-chr4-136462706-51
Merged-chr1-151500084-9	chr1	151499927	151500226	+	0.000	0.000	Merged-chr1-151500084-9
Merged-chr6-147484715-1	chr6	147484617	147484815	+	0.000	0.000	Merged-chr6-147484715-1
Merged-chr12-86046986-23	chr12	86046840	86047233	+	0.000	0.000	Merged-chr12-86046986-23
Merged-chr4-99829355-64	chr4	99829018	99829595	+	0.000	0.000	Merged-chr4-99829355-64
Merged-chr2-6256587-15	chr2	6256252	6257001	+	0.000	0.000	Merged-chr2-6256587-15
Merged-chr10-20966333-27	chr10	20966173	20966495	+	0.000	0.000	Merged-chr10-20966333-27
Merged-chr11-6560668-81	chr11	6559649	6561336	+	0.000	0.000	Merged-chr11-6560668-81
Merged-chr11-109362712-129	chr11	109362303	109363272	+	0.000	0.000	Merged-chr11-109362712-129
Merged-chrX-12160885-1	chrX	12160787	12160985	+	0.000	0.000	Merged-chrX-12160885-1
Merged-chr17-7148067-30	chr17	7147737	7148265	+	0.000	0.000	Merged-chr17-7148067-30
Merged-chr7-25395796-56	chr7	25395514	25396067	+	0.000	0.000	Merged-chr7-25395796-56
Merged-chr4-152153985-50	chr4	152153754	152154218	+	0.000	0.000	Merged-chr4-152153985-50
Merged-chr3-131134898-4	chr3	131134719	131135100	+	0.000	0.000	Merged-chr3-131134898-4
Merged-chr18-34860058-4	chr18	34859882	34860230	+	0.000	0.000	Merged-chr18-34860058-4
Merged-chr10-60374430-10	chr10	60374058	60374688	+	0.000	0.000	Merged-chr10-60374430-10
Merged-chr3-58691717-140	chr3	58691345	58692467	+	0.000	0.000	Merged-chr3-58691717-140
Merged-chr11-82908298-45	chr11	82908058	82908535	+	0.000	0.000	Merged-chr11-82908298-45
Merged-chr4-148591552-64	chr4	148591204	148591855	+	0.000	0.000	Merged-chr4-148591552-64
Merged-chr13-99385771-3	chr13	99385595	99385995	+	0.000	0.000	Merged-chr13-99385771-3
Merged-chr9-56209013-5	chr9	56208836	56209182	+	0.000	0.000	Merged-chr9-56209013-5
Merged-chr6-145048990-28	chr6	145048714	145049350	+	0.000	0.000	Merged-chr6-145048990-28
Merged-chr6-134752014-14	chr6	134751777	134752206	+	0.000	0.000	Merged-chr6-134752014-14
Merged-chr4-138328214-2	chr4	138328085	138328346	+	0.000	0.000	Merged-chr4-138328214-2
Merged-chr17-34592254-25	chr17	34591859	34592478	+	0.000	0.000	Merged-chr17-34592254-25
Merged-chr15-101254025-64	chr15	101253800	101254427	+	0.000	0.000	Merged-chr15-101254025-64
