#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_Naive.dn.bed
Merged-chr6-99433049-65	chr6	99432583	99433457	+	0.000	0.000	Merged-chr6-99433049-65
Merged-chr15-54919372-1	chr15	54919274	54919472	+	0.000	0.000	Merged-chr15-54919372-1
Merged-chr2-30587397-33	chr2	30587156	30587589	+	0.000	0.000	Merged-chr2-30587397-33
Merged-chr16-97292669-5	chr16	97292418	97292893	+	0.000	0.000	Merged-chr16-97292669-5
Merged-chr13-117055129-11	chr13	117054685	117055614	+	0.000	0.000	Merged-chr13-117055129-11
Merged-chr17-7902591-16	chr17	7902400	7902757	+	0.000	0.000	Merged-chr17-7902591-16
Merged-chr4-31824157-67	chr4	31823718	31824849	+	0.000	0.000	Merged-chr4-31824157-67
Merged-chr3-121437597-2	chr3	121437489	121437707	+	0.000	0.000	Merged-chr3-121437597-2
Merged-chr17-18615356-8	chr17	18615163	18615546	+	0.000	0.000	Merged-chr17-18615356-8
Merged-chr6-145250031-133	chr6	145249793	145250581	+	0.000	0.000	Merged-chr6-145250031-133
Merged-chr8-72295868-18	chr8	72295681	72296079	+	0.000	0.000	Merged-chr8-72295868-18
Merged-chr16-33698486-38	chr16	33698255	33698759	+	0.000	0.000	Merged-chr16-33698486-38
Merged-chr12-55492294-126	chr12	55491789	55492710	+	0.000	0.000	Merged-chr12-55492294-126
Merged-chr2-77237632-1	chr2	77237534	77237732	+	0.000	0.000	Merged-chr2-77237632-1
Merged-chr7-101113675-14	chr7	101113519	101113843	+	0.000	0.000	Merged-chr7-101113675-14
Merged-chr14-121552858-6	chr14	121552658	121553035	+	0.000	0.000	Merged-chr14-121552858-6
Merged-chr10-17722904-190	chr10	17722528	17723390	+	0.000	0.000	Merged-chr10-17722904-190
Merged-chr6-99302078-2	chr6	99301926	99302232	+	0.000	0.000	Merged-chr6-99302078-2
Merged-chr10-72759241-1	chr10	72759143	72759341	+	0.000	0.000	Merged-chr10-72759241-1
Merged-chr11-113173007-44	chr11	113172592	113173249	+	0.000	0.000	Merged-chr11-113173007-44
Merged-chr9-25150893-1	chr9	25150795	25150993	+	0.000	0.000	Merged-chr9-25150893-1
Merged-chr18-50001132-7	chr18	50000886	50001370	+	0.000	0.000	Merged-chr18-50001132-7
Merged-chr10-117665862-11	chr10	117665620	117666041	+	0.000	0.000	Merged-chr10-117665862-11
Merged-chr9-98339119-1	chr9	98339021	98339219	+	0.000	0.000	Merged-chr9-98339119-1
Merged-chr16-10542495-1	chr16	10542397	10542595	+	0.000	0.000	Merged-chr16-10542495-1
Merged-chr10-96586200-4	chr10	96586022	96586405	+	0.000	0.000	Merged-chr10-96586200-4
Merged-chr9-98297048-98	chr9	98296590	98297340	+	0.000	0.000	Merged-chr9-98297048-98
Merged-chr10-18142493-45	chr10	18142277	18142723	+	0.000	0.000	Merged-chr10-18142493-45
Merged-chr8-90795506-65	chr8	90795263	90795883	+	0.000	0.000	Merged-chr8-90795506-65
Merged-chr1-189914553-1	chr1	189914455	189914653	+	0.000	0.000	Merged-chr1-189914553-1
Merged-chr1-179039734-1	chr1	179039636	179039834	+	0.000	0.000	Merged-chr1-179039734-1
Merged-chr5-134688853-79	chr5	134688661	134689130	+	0.000	0.000	Merged-chr5-134688853-79
Merged-chr14-10432307-4	chr14	10432203	10432412	+	0.000	0.000	Merged-chr14-10432307-4
Merged-chr16-10541856-1	chr16	10541758	10541956	+	0.000	0.000	Merged-chr16-10541856-1
Merged-chr2-77343867-1	chr2	77343769	77343967	+	0.000	0.000	Merged-chr2-77343867-1
Merged-chr2-103659777-12	chr2	103659441	103659944	+	0.000	0.000	Merged-chr2-103659777-12
Merged-chr17-81064878-66	chr17	81064674	81065098	+	0.000	0.000	Merged-chr17-81064878-66
Merged-chr3-32529586-54	chr3	32529376	32529876	+	0.000	0.000	Merged-chr3-32529586-54
Merged-chr5-54101500-65	chr5	54101227	54101734	+	0.000	0.000	Merged-chr5-54101500-65
Merged-chr17-80718439-9	chr17	80718228	80718605	+	0.000	0.000	Merged-chr17-80718439-9
Merged-chr7-97332491-89	chr7	97332240	97332722	+	0.000	0.000	Merged-chr7-97332491-89
Merged-chr10-13999186-36	chr10	13998919	13999382	+	0.000	0.000	Merged-chr10-13999186-36
Merged-chr13-112474497-27	chr13	112474228	112474703	+	0.000	0.000	Merged-chr13-112474497-27
Merged-chr6-144987357-14	chr6	144986994	144987634	+	0.000	0.000	Merged-chr6-144987357-14
Merged-chr2-4499467-22	chr2	4499231	4499806	+	0.000	0.000	Merged-chr2-4499467-22
Merged-chr7-83639836-62	chr7	83639127	83640836	+	0.000	0.000	Merged-chr7-83639836-62
Merged-chr9-61445885-1	chr9	61445787	61445985	+	0.000	0.000	Merged-chr9-61445885-1
Merged-chr4-59850385-20	chr4	59850138	59850605	+	0.000	0.000	Merged-chr4-59850385-20
Merged-chr15-73061004-80	chr15	73060770	73061293	+	0.000	0.000	Merged-chr15-73061004-80
Merged-chr2-122467079-1	chr2	122466981	122467179	+	0.000	0.000	Merged-chr2-122467079-1
Merged-chr12-52718436-2	chr12	52718338	52718536	+	0.000	0.000	Merged-chr12-52718436-2
Merged-chr2-91081065-17	chr2	91080896	91081222	+	0.000	0.000	Merged-chr2-91081065-17
Merged-chr7-141038979-32	chr7	141038584	141039617	+	0.000	0.000	Merged-chr7-141038979-32
Merged-chr18-61399742-153	chr18	61399544	61399958	+	0.000	0.000	Merged-chr18-61399742-153
Merged-chr15-25696018-37	chr15	25695788	25696251	+	0.000	0.000	Merged-chr15-25696018-37
Merged-chr6-129276104-1	chr6	129276006	129276204	+	0.000	0.000	Merged-chr6-129276104-1
Merged-chr1-69559722-2	chr1	69559607	69559839	+	0.000	0.000	Merged-chr1-69559722-2
Merged-chr10-43221490-63	chr10	43221227	43221720	+	0.000	0.000	Merged-chr10-43221490-63
Merged-chr1-189867201-52	chr1	189866905	189867498	+	0.000	0.000	Merged-chr1-189867201-52
Merged-chr1-132417659-59	chr1	132417355	132417907	+	0.000	0.000	Merged-chr1-132417659-59
Merged-chr9-103112038-86	chr9	103111608	103112645	+	0.000	0.000	Merged-chr9-103112038-86
Merged-chr7-96910268-22	chr7	96909854	96910748	+	0.000	0.000	Merged-chr7-96910268-22
Merged-chr6-99360034-2	chr6	99359905	99360166	+	0.000	0.000	Merged-chr6-99360034-2
Merged-chr6-144182833-5	chr6	144182636	144183105	+	0.000	0.000	Merged-chr6-144182833-5
Merged-chr17-8165441-73	chr17	8165193	8165724	+	0.000	0.000	Merged-chr17-8165441-73
Merged-chr13-51848541-2	chr13	51848443	51848641	+	0.000	0.000	Merged-chr13-51848541-2
Merged-chr14-8615846-24	chr14	8615636	8616068	+	0.000	0.000	Merged-chr14-8615846-24
Merged-chr9-97103813-4	chr9	97103635	97103993	+	0.000	0.000	Merged-chr9-97103813-4
Merged-chr13-5223584-1	chr13	5223486	5223684	+	0.000	0.000	Merged-chr13-5223584-1
Merged-chr10-7819674-9	chr10	7819362	7819876	+	0.000	0.000	Merged-chr10-7819674-9
Merged-chr10-96516077-12	chr10	96515870	96516242	+	0.000	0.000	Merged-chr10-96516077-12
Merged-chr6-143868417-58	chr6	143868153	143868796	+	0.000	0.000	Merged-chr6-143868417-58
Merged-chr1-164571989-46	chr1	164571609	164572412	+	0.000	0.000	Merged-chr1-164571989-46
Merged-chr15-100182935-17	chr15	100182740	100183075	+	0.000	0.000	Merged-chr15-100182935-17
Merged-chrX-75758392-2	chrX	75758294	75758492	+	0.000	0.000	Merged-chrX-75758392-2
Merged-chr5-107259796-31	chr5	107259613	107259998	+	0.000	0.000	Merged-chr5-107259796-31
Merged-chr4-32387941-10	chr4	32387683	32388173	+	0.000	0.000	Merged-chr4-32387941-10
Merged-chr3-37176621-3	chr3	37176488	37176766	+	0.000	0.000	Merged-chr3-37176621-3
Merged-chr9-88241733-46	chr9	88241512	88242038	+	0.000	0.000	Merged-chr9-88241733-46
Merged-chrX-12128389-23	chrX	12127965	12128938	+	0.000	0.000	Merged-chrX-12128389-23
Merged-chr8-126687126-29	chr8	126686879	126687361	+	0.000	0.000	Merged-chr8-126687126-29
Merged-chr9-14276046-105	chr9	14275743	14276454	+	0.000	0.000	Merged-chr9-14276046-105
Merged-chrX-135962489-11	chrX	135962315	135962626	+	0.000	0.000	Merged-chrX-135962489-11
Merged-chr10-55495727-1	chr10	55495629	55495827	+	0.000	0.000	Merged-chr10-55495727-1
Merged-chr13-85279194-3	chr13	85279079	85279326	+	0.000	0.000	Merged-chr13-85279194-3
Merged-chr6-147476293-99	chr6	147476060	147476533	+	0.000	0.000	Merged-chr6-147476293-99
Merged-chr18-77065454-126	chr18	77064815	77066235	+	0.000	0.000	Merged-chr18-77065454-126
Merged-chr2-135794277-1	chr2	135794179	135794377	+	0.000	0.000	Merged-chr2-135794277-1
Merged-chr2-165890606-34	chr2	165890414	165890797	+	0.000	0.000	Merged-chr2-165890606-34
Merged-chr2-61514287-58	chr2	61513966	61514603	+	0.000	0.000	Merged-chr2-61514287-58
Merged-chr17-21845785-22	chr17	21845407	21846091	+	0.000	0.000	Merged-chr17-21845785-22
Merged-chr3-58690940-28	chr3	58690626	58691209	+	0.000	0.000	Merged-chr3-58690940-28
Merged-chr5-134370965-15	chr5	134370497	134371277	+	0.000	0.000	Merged-chr5-134370965-15
Merged-chr18-79473118-20	chr18	79472878	79473339	+	0.000	0.000	Merged-chr18-79473118-20
Merged-chr5-139377554-24	chr5	139377142	139377839	+	0.000	0.000	Merged-chr5-139377554-24
Merged-chr8-14996187-57	chr8	14995980	14996565	+	0.000	0.000	Merged-chr8-14996187-57
Merged-chr12-15816438-145	chr12	15815638	15817441	+	0.000	0.000	Merged-chr12-15816438-145
Merged-chr17-24850341-72	chr17	24850182	24850530	+	0.000	0.000	Merged-chr17-24850341-72
Merged-chr10-7832380-56	chr10	7832153	7832665	+	0.000	0.000	Merged-chr10-7832380-56
Merged-chr12-85964039-30	chr12	85963647	85964479	+	0.000	0.000	Merged-chr12-85964039-30
Merged-chr1-69682325-1	chr1	69682227	69682425	+	0.000	0.000	Merged-chr1-69682325-1
Merged-chr19-57131601-25	chr19	57131420	57131818	+	0.000	0.000	Merged-chr19-57131601-25
Merged-chr10-56115476-67	chr10	56115190	56115782	+	0.000	0.000	Merged-chr10-56115476-67
Merged-chr5-143504700-9	chr5	143504554	143504838	+	0.000	0.000	Merged-chr5-143504700-9
Merged-chr16-35765641-23	chr16	35765424	35765855	+	0.000	0.000	Merged-chr16-35765641-23
Merged-chr2-75119235-19	chr2	75118969	75119482	+	0.000	0.000	Merged-chr2-75119235-19
Merged-chr11-22710849-20	chr11	22710665	22711085	+	0.000	0.000	Merged-chr11-22710849-20
Merged-chr12-8313491-60	chr12	8313208	8313843	+	0.000	0.000	Merged-chr12-8313491-60
Merged-chr9-121392729-1	chr9	121392631	121392829	+	0.000	0.000	Merged-chr9-121392729-1
Merged-chr9-83957110-38	chr9	83956850	83957406	+	0.000	0.000	Merged-chr9-83957110-38
Merged-chr9-107982900-2	chr9	107982761	107983041	+	0.000	0.000	Merged-chr9-107982900-2
Merged-chr1-119480783-1	chr1	119480685	119480883	+	0.000	0.000	Merged-chr1-119480783-1
Merged-chr3-131026508-20	chr3	131026321	131026729	+	0.000	0.000	Merged-chr3-131026508-20
Merged-chr15-86039037-28	chr15	86038849	86039270	+	0.000	0.000	Merged-chr15-86039037-28
Merged-chr11-3173624-2	chr11	3173507	3173743	+	0.000	0.000	Merged-chr11-3173624-2
Merged-chr12-82350071-72	chr12	82349708	82350336	+	0.000	0.000	Merged-chr12-82350071-72
Merged-chr18-24185730-3	chr18	24185605	24185883	+	0.000	0.000	Merged-chr18-24185730-3
Merged-chr7-105743970-1	chr7	105743872	105744070	+	0.000	0.000	Merged-chr7-105743970-1
Merged-chr13-95007446-38	chr13	95007177	95007690	+	0.000	0.000	Merged-chr13-95007446-38
Merged-chr2-132019609-52	chr2	132019351	132019830	+	0.000	0.000	Merged-chr2-132019609-52
Merged-chr7-30333026-1	chr7	30332928	30333126	+	0.000	0.000	Merged-chr7-30333026-1
Merged-chr1-34801766-1	chr1	34801668	34801866	+	0.000	0.000	Merged-chr1-34801766-1
Merged-chr14-121938565-101	chr14	121938265	121939002	+	0.000	0.000	Merged-chr14-121938565-101
Merged-chr12-73162812-38	chr12	73162521	73163070	+	0.000	0.000	Merged-chr12-73162812-38
Merged-chr6-99350715-17	chr6	99350533	99350894	+	0.000	0.000	Merged-chr6-99350715-17
Merged-chr1-106714804-1	chr1	106714706	106714904	+	0.000	0.000	Merged-chr1-106714804-1
Merged-chr2-60166003-27	chr2	60165743	60166222	+	0.000	0.000	Merged-chr2-60166003-27
Merged-chr13-28826407-9	chr13	28826109	28826598	+	0.000	0.000	Merged-chr13-28826407-9
Merged-chr6-99429914-1	chr6	99429816	99430014	+	0.000	0.000	Merged-chr6-99429914-1
Merged-chr15-85977213-11	chr15	85976953	85977411	+	0.000	0.000	Merged-chr15-85977213-11
Merged-chr5-148552564-115	chr5	148552112	148552966	+	0.000	0.000	Merged-chr5-148552564-115
Merged-chr6-6182199-1	chr6	6182101	6182299	+	0.000	0.000	Merged-chr6-6182199-1
Merged-chr9-14867208-21	chr9	14866985	14867445	+	0.000	0.000	Merged-chr9-14867208-21
Merged-chr1-160906611-81	chr1	160906223	160906880	+	0.000	0.000	Merged-chr1-160906611-81
Merged-chr15-89146991-62	chr15	89146565	89147489	+	0.000	0.000	Merged-chr15-89146991-62
Merged-chr7-109519201-65	chr7	109518832	109519639	+	0.000	0.000	Merged-chr7-109519201-65
Merged-chr7-7136662-51	chr7	7136359	7136999	+	0.000	0.000	Merged-chr7-7136662-51
Merged-chr7-129774380-36	chr7	129773982	129774710	+	0.000	0.000	Merged-chr7-129774380-36
Merged-chr5-29200032-4	chr5	29199911	29200146	+	0.000	0.000	Merged-chr5-29200032-4
Merged-chr10-118884259-20	chr10	118884135	118884419	+	0.000	0.000	Merged-chr10-118884259-20
Merged-chr12-88360821-67	chr12	88360554	88361086	+	0.000	0.000	Merged-chr12-88360821-67
Merged-chr8-91482707-1	chr8	91482609	91482807	+	0.000	0.000	Merged-chr8-91482707-1
Merged-chr5-118037526-88	chr5	118036910	118038162	+	0.000	0.000	Merged-chr5-118037526-88
Merged-chr6-99401904-51	chr6	99401603	99402321	+	0.000	0.000	Merged-chr6-99401904-51
Merged-chr14-122796739-2	chr14	122796631	122796849	+	0.000	0.000	Merged-chr14-122796739-2
Merged-chr13-112478046-3	chr13	112477909	112478194	+	0.000	0.000	Merged-chr13-112478046-3
Merged-chr10-95017083-8	chr10	95016940	95017247	+	0.000	0.000	Merged-chr10-95017083-8
Merged-chr5-75660426-1	chr5	75660328	75660526	+	0.000	0.000	Merged-chr5-75660426-1
Merged-chr11-22762651-14	chr11	22762471	22762864	+	0.000	0.000	Merged-chr11-22762651-14
Merged-chr4-87669731-33	chr4	87669505	87669975	+	0.000	0.000	Merged-chr4-87669731-33
Merged-chr11-46399258-50	chr11	46399050	46399430	+	0.000	0.000	Merged-chr11-46399258-50
Merged-chr15-72866014-85	chr15	72865423	72867193	+	0.000	0.000	Merged-chr15-72866014-85
Merged-chr16-97307972-1	chr16	97307874	97308072	+	0.000	0.000	Merged-chr16-97307972-1
Merged-chr9-110888008-6	chr9	110887825	110888203	+	0.000	0.000	Merged-chr9-110888008-6
Merged-chr2-142728774-2	chr2	142728637	142728913	+	0.000	0.000	Merged-chr2-142728774-2
Merged-chr12-102425206-5	chr12	102425038	102425356	+	0.000	0.000	Merged-chr12-102425206-5
Merged-chr14-99167103-2	chr14	99166978	99167230	+	0.000	0.000	Merged-chr14-99167103-2
Merged-chr10-42864170-9	chr10	42863990	42864359	+	0.000	0.000	Merged-chr10-42864170-9
Merged-chr10-67536700-4	chr10	67536577	67536833	+	0.000	0.000	Merged-chr10-67536700-4
Merged-chr1-21961171-142	chr1	21960922	21961526	+	0.000	0.000	Merged-chr1-21961171-142
Merged-chr13-91246462-1	chr13	91246364	91246562	+	0.000	0.000	Merged-chr13-91246462-1
Merged-chr11-103776919-6	chr11	103776792	103777064	+	0.000	0.000	Merged-chr11-103776919-6
Merged-chr6-71493091-1	chr6	71492993	71493191	+	0.000	0.000	Merged-chr6-71493091-1
Merged-chr8-4313757-51	chr8	4313492	4314125	+	0.000	0.000	Merged-chr8-4313757-51
Merged-chr1-74124147-1	chr1	74124049	74124247	+	0.000	0.000	Merged-chr1-74124147-1
Merged-chr2-135922502-1	chr2	135922404	135922602	+	0.000	0.000	Merged-chr2-135922502-1
Merged-chr2-160701839-26	chr2	160701640	160702124	+	0.000	0.000	Merged-chr2-160701839-26
Merged-chr9-98339700-17	chr9	98339381	98339995	+	0.000	0.000	Merged-chr9-98339700-17
Merged-chr17-73814943-62	chr17	73814577	73815198	+	0.000	0.000	Merged-chr17-73814943-62
Merged-chr5-105662982-20	chr5	105662771	105663153	+	0.000	0.000	Merged-chr5-105662982-20
Merged-chr16-90042684-16	chr16	90042384	90042904	+	0.000	0.000	Merged-chr16-90042684-16
Merged-chr8-81783049-28	chr8	81782850	81783242	+	0.000	0.000	Merged-chr8-81783049-28
Merged-chr16-44999747-49	chr16	44999406	45000192	+	0.000	0.000	Merged-chr16-44999747-49
Merged-chr4-88034532-26	chr4	88034301	88034863	+	0.000	0.000	Merged-chr4-88034532-26
Merged-chr9-15682069-19	chr9	15681861	15682255	+	0.000	0.000	Merged-chr9-15682069-19
Merged-chr7-105744345-53	chr7	105744135	105744636	+	0.000	0.000	Merged-chr7-105744345-53
Merged-chr11-120823335-1	chr11	120823237	120823435	+	0.000	0.000	Merged-chr11-120823335-1
Merged-chr15-25673661-24	chr15	25673276	25673902	+	0.000	0.000	Merged-chr15-25673661-24
Merged-chr11-32012025-22	chr11	32011817	32012241	+	0.000	0.000	Merged-chr11-32012025-22
Merged-chr18-50004992-2	chr18	50004866	50005120	+	0.000	0.000	Merged-chr18-50004992-2
Merged-chr14-31640293-1	chr14	31640195	31640393	+	0.000	0.000	Merged-chr14-31640293-1
Merged-chr4-108833099-2	chr4	108833001	108833199	+	0.000	0.000	Merged-chr4-108833099-2
Merged-chr8-40577674-21	chr8	40577308	40577975	+	0.000	0.000	Merged-chr8-40577674-21
Merged-chr9-22134391-4	chr9	22134199	22134574	+	0.000	0.000	Merged-chr9-22134391-4
Merged-chr13-44730777-105	chr13	44730372	44731293	+	0.000	0.000	Merged-chr13-44730777-105
Merged-chr5-122220264-48	chr5	122220035	122220516	+	0.000	0.000	Merged-chr5-122220264-48
Merged-chr11-21151904-7	chr11	21151757	21152105	+	0.000	0.000	Merged-chr11-21151904-7
Merged-chr10-99228384-22	chr10	99228030	99228768	+	0.000	0.000	Merged-chr10-99228384-22
Merged-chr6-134632309-51	chr6	134632025	134632586	+	0.000	0.000	Merged-chr6-134632309-51
Merged-chr9-14499845-38	chr9	14499672	14500014	+	0.000	0.000	Merged-chr9-14499845-38
Merged-chr3-110336379-1	chr3	110336281	110336479	+	0.000	0.000	Merged-chr3-110336379-1
Merged-chr9-38728411-36	chr9	38728182	38728767	+	0.000	0.000	Merged-chr9-38728411-36
Merged-chr2-169546612-1	chr2	169546514	169546712	+	0.000	0.000	Merged-chr2-169546612-1
Merged-chr12-82165766-1	chr12	82165668	82165866	+	0.000	0.000	Merged-chr12-82165766-1
Merged-chr14-121929425-38	chr14	121929021	121929714	+	0.000	0.000	Merged-chr14-121929425-38
Merged-chr1-39944518-35	chr1	39944306	39944795	+	0.000	0.000	Merged-chr1-39944518-35
Merged-chr9-119322632-81	chr9	119322311	119322929	+	0.000	0.000	Merged-chr9-119322632-81
Merged-chr16-45021572-18	chr16	45021255	45021850	+	0.000	0.000	Merged-chr16-45021572-18
Merged-chr8-47673686-45	chr8	47673440	47673970	+	0.000	0.000	Merged-chr8-47673686-45
Merged-chr2-72136350-1	chr2	72136252	72136450	+	0.000	0.000	Merged-chr2-72136350-1
Merged-chr12-36157102-164	chr12	36156638	36157564	+	0.000	0.000	Merged-chr12-36157102-164
Merged-chr1-35653441-55	chr1	35653137	35653665	+	0.000	0.000	Merged-chr1-35653441-55
Merged-chr1-180265063-87	chr1	180264422	180265674	+	0.000	0.000	Merged-chr1-180265063-87
Merged-chrX-98301599-4	chrX	98301464	98301739	+	0.000	0.000	Merged-chrX-98301599-4
Merged-chr15-53400350-16	chr15	53399900	53400743	+	0.000	0.000	Merged-chr15-53400350-16
Merged-chr2-18989067-34	chr2	18988883	18989252	+	0.000	0.000	Merged-chr2-18989067-34
Merged-chr15-57772935-60	chr15	57772521	57773209	+	0.000	0.000	Merged-chr15-57772935-60
Merged-chr11-3137511-6	chr11	3137276	3137815	+	0.000	0.000	Merged-chr11-3137511-6
Merged-chr6-134105635-10	chr6	134105288	134106002	+	0.000	0.000	Merged-chr6-134105635-10
Merged-chr11-3188853-10	chr11	3188607	3189017	+	0.000	0.000	Merged-chr11-3188853-10
Merged-chr2-152344055-110	chr2	152343725	152344275	+	0.000	0.000	Merged-chr2-152344055-110
Merged-chr7-16310124-145	chr7	16309329	16311330	+	0.000	0.000	Merged-chr7-16310124-145
Merged-chr11-5215848-30	chr11	5215651	5216091	+	0.000	0.000	Merged-chr11-5215848-30
Merged-chr11-21163903-4	chr11	21163788	21164021	+	0.000	0.000	Merged-chr11-21163903-4
Merged-chr5-64804187-2	chr5	64804045	64804332	+	0.000	0.000	Merged-chr5-64804187-2
Merged-chr16-23997406-12	chr16	23997256	23997626	+	0.000	0.000	Merged-chr16-23997406-12
Merged-chr11-99142912-8	chr11	99142658	99143091	+	0.000	0.000	Merged-chr11-99142912-8
Merged-chr7-110796429-1	chr7	110796331	110796529	+	0.000	0.000	Merged-chr7-110796429-1
Merged-chr11-113187580-49	chr11	113187360	113187808	+	0.000	0.000	Merged-chr11-113187580-49
Merged-chr4-129754913-37	chr4	129754589	129755112	+	0.000	0.000	Merged-chr4-129754913-37
Merged-chr13-112292693-6	chr13	112292539	112292892	+	0.000	0.000	Merged-chr13-112292693-6
Merged-chr18-55483698-12	chr18	55483230	55484077	+	0.000	0.000	Merged-chr18-55483698-12
Merged-chr14-121898881-67	chr14	121898449	121899610	+	0.000	0.000	Merged-chr14-121898881-67
Merged-chrX-98148927-58	chrX	98148588	98149180	+	0.000	0.000	Merged-chrX-98148927-58
Merged-chr3-131014308-74	chr3	131013991	131014538	+	0.000	0.000	Merged-chr3-131014308-74
Merged-chr5-144283852-24	chr5	144283598	144284081	+	0.000	0.000	Merged-chr5-144283852-24
Merged-chr2-146423908-26	chr2	146423576	146424214	+	0.000	0.000	Merged-chr2-146423908-26
Merged-chr18-54902507-76	chr18	54902233	54902831	+	0.000	0.000	Merged-chr18-54902507-76
Merged-chr1-164413844-41	chr1	164413563	164414216	+	0.000	0.000	Merged-chr1-164413844-41
Merged-chr4-3810365-16	chr4	3810031	3810594	+	0.000	0.000	Merged-chr4-3810365-16
Merged-chr11-3189769-5	chr11	3189601	3189967	+	0.000	0.000	Merged-chr11-3189769-5
Merged-chr13-64364439-27	chr13	64364178	64364623	+	0.000	0.000	Merged-chr13-64364439-27
Merged-chr14-8644858-1	chr14	8644760	8644958	+	0.000	0.000	Merged-chr14-8644858-1
Merged-chr2-75064849-10	chr2	75064664	75065078	+	0.000	0.000	Merged-chr2-75064849-10
Merged-chr6-121063167-18	chr6	121062821	121063384	+	0.000	0.000	Merged-chr6-121063167-18
Merged-chr10-67872043-23	chr10	67871827	67872247	+	0.000	0.000	Merged-chr10-67872043-23
Merged-chr6-91506273-35	chr6	91505911	91506597	+	0.000	0.000	Merged-chr6-91506273-35
Merged-chr15-58823489-98	chr15	58823191	58823854	+	0.000	0.000	Merged-chr15-58823489-98
Merged-chr5-105113893-19	chr5	105113564	105114223	+	0.000	0.000	Merged-chr5-105113893-19
Merged-chr12-117490932-1	chr12	117490834	117491032	+	0.000	0.000	Merged-chr12-117490932-1
Merged-chr1-156076663-15	chr1	156076389	156076946	+	0.000	0.000	Merged-chr1-156076663-15
Merged-chr16-10725277-18	chr16	10725023	10725504	+	0.000	0.000	Merged-chr16-10725277-18
Merged-chr4-32148331-1	chr4	32148233	32148431	+	0.000	0.000	Merged-chr4-32148331-1
Merged-chr12-8817903-12	chr12	8817698	8818158	+	0.000	0.000	Merged-chr12-8817903-12
Merged-chr3-52179919-6	chr3	52179772	52180086	+	0.000	0.000	Merged-chr3-52179919-6
Merged-chr11-3135502-45	chr11	3135137	3135867	+	0.000	0.000	Merged-chr11-3135502-45
Merged-chr4-16163634-149	chr4	16163088	16163961	+	0.000	0.000	Merged-chr4-16163634-149
Merged-chr11-22859797-172	chr11	22859338	22860325	+	0.000	0.000	Merged-chr11-22859797-172
Merged-chr9-121647218-5	chr9	121647053	121647400	+	0.000	0.000	Merged-chr9-121647218-5
Merged-chr1-55435941-9	chr1	55435685	55436194	+	0.000	0.000	Merged-chr1-55435941-9
Merged-chr13-117241409-28	chr13	117241141	117241762	+	0.000	0.000	Merged-chr13-117241409-28
Merged-chr16-76447349-16	chr16	76447022	76447792	+	0.000	0.000	Merged-chr16-76447349-16
Merged-chrX-10216521-101	chrX	10216315	10216921	+	0.000	0.000	Merged-chrX-10216521-101
Merged-chr3-51661219-14	chr3	51660946	51661568	+	0.000	0.000	Merged-chr3-51661219-14
Merged-chr9-59431826-17	chr9	59431638	59432068	+	0.000	0.000	Merged-chr9-59431826-17
Merged-chr4-44169115-1	chr4	44169017	44169215	+	0.000	0.000	Merged-chr4-44169115-1
Merged-chr3-129553274-76	chr3	129552931	129553714	+	0.000	0.000	Merged-chr3-129553274-76
Merged-chr1-173491201-58	chr1	173490910	173491419	+	0.000	0.000	Merged-chr1-173491201-58
Merged-chr13-90930019-46	chr13	90929675	90930330	+	0.000	0.000	Merged-chr13-90930019-46
Merged-chr1-136608717-56	chr1	136608439	136608959	+	0.000	0.000	Merged-chr1-136608717-56
Merged-chr9-14262730-55	chr9	14262558	14262975	+	0.000	0.000	Merged-chr9-14262730-55
Merged-chr3-95018925-5	chr3	95018681	95019068	+	0.000	0.000	Merged-chr3-95018925-5
Merged-chr1-179130359-23	chr1	179130043	179130857	+	0.000	0.000	Merged-chr1-179130359-23
Merged-chr17-15821860-4	chr17	15821747	15821981	+	0.000	0.000	Merged-chr17-15821860-4
Merged-chr5-36006302-34	chr5	36005886	36006629	+	0.000	0.000	Merged-chr5-36006302-34
Merged-chr2-77098248-1	chr2	77098150	77098348	+	0.000	0.000	Merged-chr2-77098248-1
Merged-chr1-36279399-25	chr1	36279189	36279628	+	0.000	0.000	Merged-chr1-36279399-25
Merged-chr10-12482827-3	chr10	12482701	12482965	+	0.000	0.000	Merged-chr10-12482827-3
Merged-chr13-36366469-31	chr13	36366164	36366796	+	0.000	0.000	Merged-chr13-36366469-31
Merged-chr14-61953231-1	chr14	61953133	61953331	+	0.000	0.000	Merged-chr14-61953231-1
Merged-chr6-71500692-12	chr6	71500444	71500955	+	0.000	0.000	Merged-chr6-71500692-12
Merged-chr6-147484715-1	chr6	147484617	147484815	+	0.000	0.000	Merged-chr6-147484715-1
Merged-chr6-99380353-32	chr6	99380177	99380666	+	0.000	0.000	Merged-chr6-99380353-32
Merged-chr12-86046986-23	chr12	86046840	86047233	+	0.000	0.000	Merged-chr12-86046986-23
Merged-chr7-27838608-46	chr7	27838322	27838847	+	0.000	0.000	Merged-chr7-27838608-46
Merged-chr4-99829355-64	chr4	99829018	99829595	+	0.000	0.000	Merged-chr4-99829355-64
