#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.dn.bed
Merged-chr10-17827922-26	chr10	17827685	17828201	+	0.000	0.000	Merged-chr10-17827922-26
Merged-chr5-44226676-97	chr5	44226377	44226974	+	0.000	0.000	Merged-chr5-44226676-97
Merged-chr16-76477223-2	chr16	76477107	76477342	+	0.000	0.000	Merged-chr16-76477223-2
Merged-chr8-104247191-41	chr8	104246935	104247421	+	0.000	0.000	Merged-chr8-104247191-41
Merged-chr15-96460110-2	chr15	96459987	96460235	+	0.000	0.000	Merged-chr15-96460110-2
Merged-chr6-99013612-28	chr6	99013378	99013814	+	0.000	0.000	Merged-chr6-99013612-28
Merged-chr11-3151424-21	chr11	3151204	3151578	+	0.000	0.000	Merged-chr11-3151424-21
Merged-chr16-24391314-24	chr16	24391117	24391502	+	0.000	0.000	Merged-chr16-24391314-24
Merged-chr10-14057243-22	chr10	14057097	14057436	+	0.000	0.000	Merged-chr10-14057243-22
Merged-chr14-21853770-48	chr14	21853538	21853962	+	0.000	0.000	Merged-chr14-21853770-48
Merged-chr6-99050691-51	chr6	99050493	99050960	+	0.000	0.000	Merged-chr6-99050691-51
Merged-chr2-12924162-70	chr2	12923829	12924406	+	0.000	0.000	Merged-chr2-12924162-70
Merged-chr11-52267452-1	chr11	52267354	52267552	+	0.000	0.000	Merged-chr11-52267452-1
Merged-chr2-169634826-15	chr2	169634552	169635057	+	0.000	0.000	Merged-chr2-169634826-15
Merged-chr5-97128606-20	chr5	97128423	97128839	+	0.000	0.000	Merged-chr5-97128606-20
Merged-chr13-91038224-15	chr13	91038005	91038406	+	0.000	0.000	Merged-chr13-91038224-15
Merged-chr2-62408986-36	chr2	62408666	62409296	+	0.000	0.000	Merged-chr2-62408986-36
Merged-chr16-18460092-61	chr16	18459873	18460339	+	0.000	0.000	Merged-chr16-18460092-61
Merged-chr6-34495216-31	chr6	34494928	34495424	+	0.000	0.000	Merged-chr6-34495216-31
Merged-chr5-138657986-28	chr5	138657732	138658221	+	0.000	0.000	Merged-chr5-138657986-28
Merged-chr1-119492306-30	chr1	119492096	119492658	+	0.000	0.000	Merged-chr1-119492306-30
Merged-chr11-3128962-6	chr11	3128848	3129087	+	0.000	0.000	Merged-chr11-3128962-6
Merged-chr18-15204521-7	chr18	15204241	15204713	+	0.000	0.000	Merged-chr18-15204521-7
Merged-chr11-106167556-51	chr11	106167382	106167786	+	0.000	0.000	Merged-chr11-106167556-51
Merged-chr2-71879091-2	chr2	71878973	71879212	+	0.000	0.000	Merged-chr2-71879091-2
Merged-chr1-87988595-7	chr1	87988390	87988808	+	0.000	0.000	Merged-chr1-87988595-7
Merged-chr10-77366604-1	chr10	77366506	77366704	+	0.000	0.000	Merged-chr10-77366604-1
Merged-chr8-90936963-24	chr8	90936804	90937159	+	0.000	0.000	Merged-chr8-90936963-24
Merged-chr1-192725924-1	chr1	192725826	192726024	+	0.000	0.000	Merged-chr1-192725924-1
Merged-chr2-33176757-24	chr2	33176524	33177049	+	0.000	0.000	Merged-chr2-33176757-24
Merged-chr15-100119488-4	chr15	100119343	100119626	+	0.000	0.000	Merged-chr15-100119488-4
Merged-chr10-130342103-20	chr10	130341866	130342278	+	0.000	0.000	Merged-chr10-130342103-20
Merged-chr13-108498755-24	chr13	108498338	108499257	+	0.000	0.000	Merged-chr13-108498755-24
Merged-chr12-108631283-72	chr12	108630692	108631665	+	0.000	0.000	Merged-chr12-108631283-72
Merged-chr5-147448119-2	chr5	147447934	147448307	+	0.000	0.000	Merged-chr5-147448119-2
Merged-chr13-95063599-48	chr13	95063299	95063852	+	0.000	0.000	Merged-chr13-95063599-48
Merged-chr4-34550997-127	chr4	34550591	34551287	+	0.000	0.000	Merged-chr4-34550997-127
Merged-chr9-118669839-33	chr9	118669522	118670129	+	0.000	0.000	Merged-chr9-118669839-33
Merged-chr9-84343833-23	chr9	84343465	84344024	+	0.000	0.000	Merged-chr9-84343833-23
Merged-chr13-117216189-53	chr13	117215936	117216433	+	0.000	0.000	Merged-chr13-117216189-53
Merged-chr5-118140981-9	chr5	118140836	118141136	+	0.000	0.000	Merged-chr5-118140981-9
Merged-chr13-91169675-31	chr13	91169002	91170174	+	0.000	0.000	Merged-chr13-91169675-31
Merged-chr8-109706574-10	chr8	109706447	109706721	+	0.000	0.000	Merged-chr8-109706574-10
Merged-chr15-9600289-13	chr15	9600114	9600507	+	0.000	0.000	Merged-chr15-9600289-13
Merged-chr11-103808730-15	chr11	103808476	103808974	+	0.000	0.000	Merged-chr11-103808730-15
Merged-chr7-132358111-1	chr7	132358013	132358211	+	0.000	0.000	Merged-chr7-132358111-1
Merged-chr8-125727602-12	chr8	125727399	125727953	+	0.000	0.000	Merged-chr8-125727602-12
Merged-chr5-75640762-12	chr5	75640543	75641017	+	0.000	0.000	Merged-chr5-75640762-12
Merged-chr18-41888397-77	chr18	41887950	41888868	+	0.000	0.000	Merged-chr18-41888397-77
Merged-chr2-135862549-1	chr2	135862451	135862649	+	0.000	0.000	Merged-chr2-135862549-1
Merged-chr6-134282243-30	chr6	134281963	134282470	+	0.000	0.000	Merged-chr6-134282243-30
Merged-chr18-50051621-24	chr18	50051344	50051852	+	0.000	0.000	Merged-chr18-50051621-24
Merged-chr8-91313435-62	chr8	91313245	91313646	+	0.000	0.000	Merged-chr8-91313435-62
Merged-chr10-13473776-1	chr10	13473678	13473876	+	0.000	0.000	Merged-chr10-13473776-1
Merged-chr1-127345077-51	chr1	127344880	127345346	+	0.000	0.000	Merged-chr1-127345077-51
Merged-chr15-5112903-2	chr15	5112804	5113005	+	0.000	0.000	Merged-chr15-5112903-2
Merged-chr1-153700855-14	chr1	153700663	153701051	+	0.000	0.000	Merged-chr1-153700855-14
Merged-chr1-155558323-75	chr1	155558019	155558547	+	0.000	0.000	Merged-chr1-155558323-75
Merged-chr17-7892904-34	chr17	7892722	7893098	+	0.000	0.000	Merged-chr17-7892904-34
Merged-chr13-117242416-107	chr13	117241857	117242719	+	0.000	0.000	Merged-chr13-117242416-107
Merged-chr13-109822486-79	chr13	109822079	109823027	+	0.000	0.000	Merged-chr13-109822486-79
Merged-chr5-97055881-18	chr5	97055660	97056089	+	0.000	0.000	Merged-chr5-97055881-18
Merged-chrX-75729990-4	chrX	75729791	75730207	+	0.000	0.000	Merged-chrX-75729990-4
Merged-chr12-53032976-31	chr12	53032795	53033198	+	0.000	0.000	Merged-chr12-53032976-31
Merged-chr16-43980406-2	chr16	43980275	43980540	+	0.000	0.000	Merged-chr16-43980406-2
Merged-chr14-8643296-4	chr14	8643062	8643520	+	0.000	0.000	Merged-chr14-8643296-4
Merged-chr1-55442246-1	chr1	55442148	55442346	+	0.000	0.000	Merged-chr1-55442246-1
Merged-chr11-113190198-4	chr11	113190074	113190326	+	0.000	0.000	Merged-chr11-113190198-4
Merged-chr11-44519634-23	chr11	44519444	44519778	+	0.000	0.000	Merged-chr11-44519634-23
Merged-chr13-51963945-2	chr13	51963792	51964100	+	0.000	0.000	Merged-chr13-51963945-2
Merged-chr12-77085387-48	chr12	77085043	77085627	+	0.000	0.000	Merged-chr12-77085387-48
Merged-chr5-105776620-9	chr5	105776436	105776840	+	0.000	0.000	Merged-chr5-105776620-9
Merged-chr9-62349502-36	chr9	62349267	62349724	+	0.000	0.000	Merged-chr9-62349502-36
Merged-chr5-90492733-42	chr5	90492494	90492924	+	0.000	0.000	Merged-chr5-90492733-42
Merged-chrX-12069329-24	chrX	12069062	12069537	+	0.000	0.000	Merged-chrX-12069329-24
Merged-chr11-3176549-79	chr11	3176214	3176986	+	0.000	0.000	Merged-chr11-3176549-79
Merged-chr8-116946708-36	chr8	116946542	116946885	+	0.000	0.000	Merged-chr8-116946708-36
Merged-chr14-121711337-42	chr14	121711034	121711779	+	0.000	0.000	Merged-chr14-121711337-42
Merged-chr2-77269992-2	chr2	77269894	77270092	+	0.000	0.000	Merged-chr2-77269992-2
Merged-chr16-24221093-1	chr16	24220995	24221193	+	0.000	0.000	Merged-chr16-24221093-1
Merged-chr17-5061851-9	chr17	5061640	5062050	+	0.000	0.000	Merged-chr17-5061851-9
Merged-chrX-12088675-73	chrX	12088019	12089105	+	0.000	0.000	Merged-chrX-12088675-73
Merged-chr6-143175493-17	chr6	143175252	143175698	+	0.000	0.000	Merged-chr6-143175493-17
Merged-chr1-6214817-88	chr1	6214429	6215031	+	0.000	0.000	Merged-chr1-6214817-88
Merged-chr11-6558021-1	chr11	6557923	6558121	+	0.000	0.000	Merged-chr11-6558021-1
Merged-chr7-83610125-16	chr7	83609954	83610301	+	0.000	0.000	Merged-chr7-83610125-16
Merged-chr6-73255048-51	chr6	73254747	73255480	+	0.000	0.000	Merged-chr6-73255048-51
Merged-chr2-6353933-1	chr2	6353835	6354033	+	0.000	0.000	Merged-chr2-6353933-1
Merged-chr16-96030968-16	chr16	96030673	96031262	+	0.000	0.000	Merged-chr16-96030968-16
Merged-chr19-16778618-43	chr19	16778350	16778998	+	0.000	0.000	Merged-chr19-16778618-43
Merged-chr2-135963357-4	chr2	135963100	135963579	+	0.000	0.000	Merged-chr2-135963357-4
Merged-chr15-85828905-13	chr15	85828608	85829096	+	0.000	0.000	Merged-chr15-85828905-13
Merged-chr5-137116340-58	chr5	137116059	137116603	+	0.000	0.000	Merged-chr5-137116340-58
Merged-chrX-75587867-43	chrX	75587574	75588181	+	0.000	0.000	Merged-chrX-75587867-43
Merged-chr12-55820871-85	chr12	55820692	55821228	+	0.000	0.000	Merged-chr12-55820871-85
Merged-chr15-100906007-10	chr15	100905859	100906271	+	0.000	0.000	Merged-chr15-100906007-10
Merged-chr18-55454069-39	chr18	55453754	55454565	+	0.000	0.000	Merged-chr18-55454069-39
Merged-chr2-161342936-1	chr2	161342838	161343036	+	0.000	0.000	Merged-chr2-161342936-1
Merged-chr9-94653408-7	chr9	94653276	94653533	+	0.000	0.000	Merged-chr9-94653408-7
Merged-chr1-190900039-25	chr1	190899782	190900409	+	0.000	0.000	Merged-chr1-190900039-25
Merged-chr1-60236445-12	chr1	60236262	60236633	+	0.000	0.000	Merged-chr1-60236445-12
Merged-chr7-49335315-27	chr7	49335156	49335533	+	0.000	0.000	Merged-chr7-49335315-27
Merged-chr7-24368402-1	chr7	24368304	24368502	+	0.000	0.000	Merged-chr7-24368402-1
Merged-chr13-85507689-92	chr13	85507407	85508073	+	0.000	0.000	Merged-chr13-85507689-92
Merged-chr11-90196675-9	chr11	90196464	90196867	+	0.000	0.000	Merged-chr11-90196675-9
Merged-chr7-68206033-25	chr7	68205768	68206235	+	0.000	0.000	Merged-chr7-68206033-25
Merged-chr13-53390437-27	chr13	53390194	53390635	+	0.000	0.000	Merged-chr13-53390437-27
Merged-chr11-89989101-31	chr11	89988868	89989344	+	0.000	0.000	Merged-chr11-89989101-31
Merged-chr16-45201008-1	chr16	45200910	45201108	+	0.000	0.000	Merged-chr16-45201008-1
Merged-chr5-125188595-1	chr5	125188497	125188695	+	0.000	0.000	Merged-chr5-125188595-1
Merged-chr9-89900406-12	chr9	89900240	89900658	+	0.000	0.000	Merged-chr9-89900406-12
Merged-chr3-10350662-1	chr3	10350564	10350762	+	0.000	0.000	Merged-chr3-10350662-1
Merged-chr19-53903554-103	chr19	53903088	53903836	+	0.000	0.000	Merged-chr19-53903554-103
Merged-chr12-17736753-13	chr12	17736507	17737053	+	0.000	0.000	Merged-chr12-17736753-13
Merged-chr11-3336028-55	chr11	3335644	3336285	+	0.000	0.000	Merged-chr11-3336028-55
Merged-chr10-13060225-45	chr10	13060063	13060409	+	0.000	0.000	Merged-chr10-13060225-45
Merged-chr5-147059492-18	chr5	147059358	147059688	+	0.000	0.000	Merged-chr5-147059492-18
Merged-chr2-135657848-1	chr2	135657750	135657948	+	0.000	0.000	Merged-chr2-135657848-1
Merged-chr4-6972248-1	chr4	6972150	6972348	+	0.000	0.000	Merged-chr4-6972248-1
Merged-chr13-108854384-23	chr13	108854072	108854770	+	0.000	0.000	Merged-chr13-108854384-23
Merged-chr6-147595140-1	chr6	147595042	147595240	+	0.000	0.000	Merged-chr6-147595140-1
Merged-chr2-142858432-1	chr2	142858334	142858532	+	0.000	0.000	Merged-chr2-142858432-1
Merged-chr10-14043603-3	chr10	14043505	14043703	+	0.000	0.000	Merged-chr10-14043603-3
Merged-chr7-73479778-28	chr7	73479485	73480065	+	0.000	0.000	Merged-chr7-73479778-28
Merged-chr1-179220598-1	chr1	179220500	179220698	+	0.000	0.000	Merged-chr1-179220598-1
Merged-chr15-59070702-12	chr15	59070521	59070915	+	0.000	0.000	Merged-chr15-59070702-12
Merged-chr2-3333111-8	chr2	3332999	3333219	+	0.000	0.000	Merged-chr2-3333111-8
Merged-chr7-64228536-6	chr7	64228383	64228674	+	0.000	0.000	Merged-chr7-64228536-6
Merged-chr15-73023142-29	chr15	73022904	73023361	+	0.000	0.000	Merged-chr15-73023142-29
Merged-chr15-9572052-14	chr15	9571853	9572222	+	0.000	0.000	Merged-chr15-9572052-14
Merged-chrX-95166298-83	chrX	95166014	95166609	+	0.000	0.000	Merged-chrX-95166298-83
Merged-chr13-46736613-2	chr13	46736515	46736713	+	0.000	0.000	Merged-chr13-46736613-2
Merged-chr1-36024851-1	chr1	36024753	36024951	+	0.000	0.000	Merged-chr1-36024851-1
Merged-chr12-117554758-34	chr12	117554281	117555050	+	0.000	0.000	Merged-chr12-117554758-34
Merged-chr4-108833856-160	chr4	108833337	108834169	+	0.000	0.000	Merged-chr4-108833856-160
Merged-chr6-99095913-165	chr6	99095341	99096613	+	0.000	0.000	Merged-chr6-99095913-165
Merged-chr15-28081319-36	chr15	28081057	28081533	+	0.000	0.000	Merged-chr15-28081319-36
Merged-chr13-112318352-37	chr13	112318011	112318580	+	0.000	0.000	Merged-chr13-112318352-37
Merged-chr5-75482772-1	chr5	75482674	75482872	+	0.000	0.000	Merged-chr5-75482772-1
Merged-chr15-93555717-25	chr15	93555551	93555955	+	0.000	0.000	Merged-chr15-93555717-25
Merged-chr2-68434802-41	chr2	68434572	68435034	+	0.000	0.000	Merged-chr2-68434802-41
Merged-chr1-93401739-47	chr1	93401329	93402036	+	0.000	0.000	Merged-chr1-93401739-47
Merged-chr4-33270288-23	chr4	33270092	33270479	+	0.000	0.000	Merged-chr4-33270288-23
Merged-chr9-85709925-1	chr9	85709827	85710025	+	0.000	0.000	Merged-chr9-85709925-1
Merged-chr10-121256642-40	chr10	121256305	121256955	+	0.000	0.000	Merged-chr10-121256642-40
Merged-chr1-75239971-2	chr1	75239840	75240105	+	0.000	0.000	Merged-chr1-75239971-2
Merged-chr6-59209207-107	chr6	59208998	59209405	+	0.000	0.000	Merged-chr6-59209207-107
Merged-chr2-19666038-18	chr2	19665842	19666252	+	0.000	0.000	Merged-chr2-19666038-18
Merged-chr1-21961703-2	chr1	21961605	21961803	+	0.000	0.000	Merged-chr1-21961703-2
Merged-chr7-25756161-11	chr7	25755994	25756317	+	0.000	0.000	Merged-chr7-25756161-11
Merged-chr7-73572750-41	chr7	73572527	73572990	+	0.000	0.000	Merged-chr7-73572750-41
Merged-chrX-135885982-77	chrX	135885553	135886217	+	0.000	0.000	Merged-chrX-135885982-77
Merged-chr19-57353790-3	chr19	57353637	57353972	+	0.000	0.000	Merged-chr19-57353790-3
Merged-chr6-134883955-22	chr6	134883746	134884217	+	0.000	0.000	Merged-chr6-134883955-22
Merged-chr17-47223346-2	chr17	47223238	47223457	+	0.000	0.000	Merged-chr17-47223346-2
Merged-chr15-41830921-42	chr15	41830701	41831102	+	0.000	0.000	Merged-chr15-41830921-42
Merged-chr8-66860248-21	chr8	66859959	66860518	+	0.000	0.000	Merged-chr8-66860248-21
Merged-chr6-128796510-47	chr6	128796323	128796781	+	0.000	0.000	Merged-chr6-128796510-47
Merged-chr13-90981461-11	chr13	90981294	90981642	+	0.000	0.000	Merged-chr13-90981461-11
Merged-chr2-150674520-2	chr2	150674395	150674647	+	0.000	0.000	Merged-chr2-150674520-2
Merged-chr5-75808701-3	chr5	75808570	75808826	+	0.000	0.000	Merged-chr5-75808701-3
Merged-chr12-113257477-1	chr12	113257379	113257577	+	0.000	0.000	Merged-chr12-113257477-1
Merged-chr15-25622646-118	chr15	25622282	25622891	+	0.000	0.000	Merged-chr15-25622646-118
Merged-chr13-28512918-52	chr13	28512629	28513284	+	0.000	0.000	Merged-chr13-28512918-52
Merged-chr1-113162723-1	chr1	113162625	113162823	+	0.000	0.000	Merged-chr1-113162723-1
Merged-chr9-123021299-81	chr9	123020859	123021630	+	0.000	0.000	Merged-chr9-123021299-81
Merged-chr3-97274158-19	chr3	97273943	97274416	+	0.000	0.000	Merged-chr3-97274158-19
Merged-chr9-96631627-5	chr9	96631415	96631774	+	0.000	0.000	Merged-chr9-96631627-5
Merged-chr5-34196616-50	chr5	34196356	34196830	+	0.000	0.000	Merged-chr5-34196616-50
Merged-chr4-139574722-95	chr4	139574187	139575035	+	0.000	0.000	Merged-chr4-139574722-95
Merged-chr9-95072180-5	chr9	95071977	95072327	+	0.000	0.000	Merged-chr9-95072180-5
Merged-chr8-121578320-1	chr8	121578222	121578420	+	0.000	0.000	Merged-chr8-121578320-1
Merged-chr18-79027907-21	chr18	79027636	79028144	+	0.000	0.000	Merged-chr18-79027907-21
Merged-chr15-53415050-1	chr15	53414952	53415150	+	0.000	0.000	Merged-chr15-53415050-1
Merged-chr5-134482403-23	chr5	134482085	134482716	+	0.000	0.000	Merged-chr5-134482403-23
Merged-chr1-179025362-29	chr1	179025105	179025881	+	0.000	0.000	Merged-chr1-179025362-29
Merged-chr9-61682560-12	chr9	61682326	61682713	+	0.000	0.000	Merged-chr9-61682560-12
Merged-chr13-92636588-1	chr13	92636490	92636688	+	0.000	0.000	Merged-chr13-92636588-1
Merged-chr4-116015717-48	chr4	116015490	116016174	+	0.000	0.000	Merged-chr4-116015717-48
Merged-chr17-42887503-23	chr17	42887332	42887718	+	0.000	0.000	Merged-chr17-42887503-23
Merged-chr16-48745701-29	chr16	48745432	48746047	+	0.000	0.000	Merged-chr16-48745701-29
Merged-chr15-12424381-39	chr15	12424198	12424649	+	0.000	0.000	Merged-chr15-12424381-39
Merged-chr13-73484644-8	chr13	73484439	73484839	+	0.000	0.000	Merged-chr13-73484644-8
Merged-chr12-16116745-1	chr12	16116647	16116845	+	0.000	0.000	Merged-chr12-16116745-1
Merged-chr15-73599756-21	chr15	73599511	73600015	+	0.000	0.000	Merged-chr15-73599756-21
Merged-chr12-116140817-28	chr12	116140635	116141002	+	0.000	0.000	Merged-chr12-116140817-28
Merged-chr14-59201879-5	chr14	59201731	59202119	+	0.000	0.000	Merged-chr14-59201879-5
Merged-chr9-101061268-41	chr9	101061109	101061430	+	0.000	0.000	Merged-chr9-101061268-41
Merged-chr7-127031596-19	chr7	127031379	127031787	+	0.000	0.000	Merged-chr7-127031596-19
Merged-chr1-138233240-32	chr1	138233049	138233498	+	0.000	0.000	Merged-chr1-138233240-32
Merged-chr3-106449359-119	chr3	106449119	106449812	+	0.000	0.000	Merged-chr3-106449359-119
Merged-chr7-128627146-52	chr7	128626651	128627675	+	0.000	0.000	Merged-chr7-128627146-52
Merged-chr11-3165665-33	chr11	3165491	3165847	+	0.000	0.000	Merged-chr11-3165665-33
Merged-chr7-12421829-4	chr7	12421667	12421980	+	0.000	0.000	Merged-chr7-12421829-4
Merged-chr1-181231787-6	chr1	181231660	181231916	+	0.000	0.000	Merged-chr1-181231787-6
Merged-chr2-168955400-81	chr2	168955102	168955700	+	0.000	0.000	Merged-chr2-168955400-81
Merged-chr8-70212496-78	chr8	70212303	70212737	+	0.000	0.000	Merged-chr8-70212496-78
Merged-chr7-125561411-29	chr7	125561244	125561572	+	0.000	0.000	Merged-chr7-125561411-29
Merged-chr9-121297708-57	chr9	121297306	121298077	+	0.000	0.000	Merged-chr9-121297708-57
Merged-chr5-65888637-3	chr5	65888533	65888750	+	0.000	0.000	Merged-chr5-65888637-3
Merged-chr16-35360780-3	chr16	35360612	35360967	+	0.000	0.000	Merged-chr16-35360780-3
Merged-chr10-121625247-1	chr10	121625149	121625347	+	0.000	0.000	Merged-chr10-121625247-1
Merged-chr4-148968889-12	chr4	148968681	148969077	+	0.000	0.000	Merged-chr4-148968889-12
Merged-chr3-123508551-84	chr3	123508327	123508813	+	0.000	0.000	Merged-chr3-123508551-84
Merged-chr14-121694451-18	chr14	121694149	121694697	+	0.000	0.000	Merged-chr14-121694451-18
Merged-chr7-118056413-3	chr7	118056301	118056529	+	0.000	0.000	Merged-chr7-118056413-3
Merged-chr7-3704160-64	chr7	3703912	3704450	+	0.000	0.000	Merged-chr7-3704160-64
Merged-chr11-59418690-15	chr11	59418525	59418939	+	0.000	0.000	Merged-chr11-59418690-15
Merged-chr6-129209973-5	chr6	129209832	129210117	+	0.000	0.000	Merged-chr6-129209973-5
Merged-chr8-72360367-32	chr8	72360101	72360726	+	0.000	0.000	Merged-chr8-72360367-32
Merged-chr10-17724304-42	chr10	17724121	17724530	+	0.000	0.000	Merged-chr10-17724304-42
Merged-chr9-77918382-16	chr9	77918169	77918602	+	0.000	0.000	Merged-chr9-77918382-16
Merged-chr8-81767998-96	chr8	81767567	81768566	+	0.000	0.000	Merged-chr8-81767998-96
Merged-chr11-82947533-50	chr11	82947267	82947764	+	0.000	0.000	Merged-chr11-82947533-50
Merged-chr9-15709752-108	chr9	15709518	15710137	+	0.000	0.000	Merged-chr9-15709752-108
Merged-chr5-105648904-12	chr5	105648720	105649076	+	0.000	0.000	Merged-chr5-105648904-12
Merged-chr4-106869679-64	chr4	106868856	106870267	+	0.000	0.000	Merged-chr4-106869679-64
Merged-chr1-193159321-1	chr1	193159223	193159421	+	0.000	0.000	Merged-chr1-193159321-1
Merged-chr12-36468609-71	chr12	36468287	36469260	+	0.000	0.000	Merged-chr12-36468609-71
Merged-chr19-57199476-1	chr19	57199378	57199576	+	0.000	0.000	Merged-chr19-57199476-1
Merged-chr8-84357932-29	chr8	84357702	84358147	+	0.000	0.000	Merged-chr8-84357932-29
Merged-chr1-23915821-55	chr1	23915580	23916171	+	0.000	0.000	Merged-chr1-23915821-55
Merged-chr2-169790952-43	chr2	169790693	169791318	+	0.000	0.000	Merged-chr2-169790952-43
Merged-chr16-36056598-16	chr16	36056366	36056842	+	0.000	0.000	Merged-chr16-36056598-16
Merged-chr1-156674616-3	chr1	156674506	156674741	+	0.000	0.000	Merged-chr1-156674616-3
Merged-chr6-147539170-1	chr6	147539072	147539270	+	0.000	0.000	Merged-chr6-147539170-1
Merged-chr2-93468360-20	chr2	93468178	93468775	+	0.000	0.000	Merged-chr2-93468360-20
Merged-chr6-6157582-1	chr6	6157484	6157682	+	0.000	0.000	Merged-chr6-6157582-1
Merged-chr7-120918613-12	chr7	120918445	120918810	+	0.000	0.000	Merged-chr7-120918613-12
Merged-chr9-25167657-41	chr9	25167478	25167828	+	0.000	0.000	Merged-chr9-25167657-41
Merged-chr2-170169289-44	chr2	170169024	170169490	+	0.000	0.000	Merged-chr2-170169289-44
Merged-chr16-75593268-94	chr16	75592761	75593940	+	0.000	0.000	Merged-chr16-75593268-94
Merged-chr4-53196424-60	chr4	53195993	53197223	+	0.000	0.000	Merged-chr4-53196424-60
Merged-chr2-29670603-43	chr2	29670251	29670977	+	0.000	0.000	Merged-chr2-29670603-43
Merged-chr1-36938599-1	chr1	36938501	36938699	+	0.000	0.000	Merged-chr1-36938599-1
Merged-chr2-144600122-64	chr2	144599897	144600338	+	0.000	0.000	Merged-chr2-144600122-64
Merged-chr6-17932110-11	chr6	17931869	17932292	+	0.000	0.000	Merged-chr6-17932110-11
Merged-chr1-34802120-122	chr1	34801932	34802336	+	0.000	0.000	Merged-chr1-34802120-122
Merged-chr3-97628792-45	chr3	97628572	97629007	+	0.000	0.000	Merged-chr3-97628792-45
Merged-chr8-88668862-52	chr8	88668625	88669074	+	0.000	0.000	Merged-chr8-88668862-52
Merged-chr10-68192489-136	chr10	68191714	68193124	+	0.000	0.000	Merged-chr10-68192489-136
Merged-chr9-61819963-10	chr9	61819776	61820147	+	0.000	0.000	Merged-chr9-61819963-10
Merged-chr6-118065194-4	chr6	118064970	118065435	+	0.000	0.000	Merged-chr6-118065194-4
Merged-chr5-77266106-149	chr5	77265207	77266515	+	0.000	0.000	Merged-chr5-77266106-149
Merged-chr1-40045868-13	chr1	40045579	40046133	+	0.000	0.000	Merged-chr1-40045868-13
Merged-chrX-98149943-92	chrX	98149297	98150602	+	0.000	0.000	Merged-chrX-98149943-92
Merged-chr4-63856637-1	chr4	63856539	63856737	+	0.000	0.000	Merged-chr4-63856637-1
Merged-chr1-39923270-90	chr1	39922774	39923747	+	0.000	0.000	Merged-chr1-39923270-90
Merged-chr11-52314367-60	chr11	52314125	52314604	+	0.000	0.000	Merged-chr11-52314367-60
Merged-chrX-167319032-24	chrX	167318689	167319523	+	0.000	0.000	Merged-chrX-167319032-24
Merged-chr14-8665672-1	chr14	8665574	8665772	+	0.000	0.000	Merged-chr14-8665672-1
Merged-chr6-85147771-14	chr6	85147552	85147986	+	0.000	0.000	Merged-chr6-85147771-14
Merged-chr1-189868246-2	chr1	189868137	189868358	+	0.000	0.000	Merged-chr1-189868246-2
Merged-chr10-12813761-130	chr10	12813370	12814042	+	0.000	0.000	Merged-chr10-12813761-130
Merged-chr8-71463366-119	chr8	71462753	71464068	+	0.000	0.000	Merged-chr8-71463366-119
Merged-chr2-164360506-23	chr2	164360306	164360868	+	0.000	0.000	Merged-chr2-164360506-23
Merged-chr8-121577696-4	chr8	121577538	121577855	+	0.000	0.000	Merged-chr8-121577696-4
Merged-chr1-127292062-1	chr1	127291964	127292162	+	0.000	0.000	Merged-chr1-127292062-1
Merged-chr1-23922076-79	chr1	23921785	23922302	+	0.000	0.000	Merged-chr1-23922076-79
Merged-chr6-37299169-1	chr6	37299071	37299269	+	0.000	0.000	Merged-chr6-37299169-1
Merged-chr9-98197075-1	chr9	98196977	98197175	+	0.000	0.000	Merged-chr9-98197075-1
Merged-chr3-101012504-113	chr3	101011844	101013029	+	0.000	0.000	Merged-chr3-101012504-113
Merged-chr3-127824503-101	chr3	127824301	127824867	+	0.000	0.000	Merged-chr3-127824503-101
Merged-chr4-128729967-1	chr4	128729869	128730067	+	0.000	0.000	Merged-chr4-128729967-1
Merged-chr1-61030054-5	chr1	61029898	61030190	+	0.000	0.000	Merged-chr1-61030054-5
Merged-chr2-140100786-1	chr2	140100688	140100886	+	0.000	0.000	Merged-chr2-140100786-1
Merged-chr7-141068543-1	chr7	141068445	141068643	+	0.000	0.000	Merged-chr7-141068543-1
Merged-chr1-189899995-1	chr1	189899897	189900095	+	0.000	0.000	Merged-chr1-189899995-1
Merged-chr4-138089649-31	chr4	138089419	138089902	+	0.000	0.000	Merged-chr4-138089649-31
Merged-chr8-119394915-65	chr8	119394610	119395117	+	0.000	0.000	Merged-chr8-119394915-65
Merged-chr12-112976486-72	chr12	112976182	112976757	+	0.000	0.000	Merged-chr12-112976486-72
Merged-chr2-5045339-13	chr2	5045006	5045575	+	0.000	0.000	Merged-chr2-5045339-13
Merged-chr2-93470561-1	chr2	93470463	93470661	+	0.000	0.000	Merged-chr2-93470561-1
Merged-chr6-144169354-1	chr6	144169256	144169454	+	0.000	0.000	Merged-chr6-144169354-1
Merged-chrX-136646048-6	chrX	136645812	136646238	+	0.000	0.000	Merged-chrX-136646048-6
Merged-chr1-131821005-30	chr1	131820766	131821253	+	0.000	0.000	Merged-chr1-131821005-30
