#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
Merged-chr6-99394919-29	chr6	99394707	99395422	+	0.000	0.000	Merged-chr6-99394919-29
Merged-chr16-17277920-39	chr16	17277699	17278140	+	0.000	0.000	Merged-chr16-17277920-39
Merged-chr9-95151869-50	chr9	95151564	95152241	+	0.000	0.000	Merged-chr9-95151869-50
Merged-chr13-73483177-1	chr13	73483079	73483277	+	0.000	0.000	Merged-chr13-73483177-1
Merged-chr2-76219704-31	chr2	76219490	76219903	+	0.000	0.000	Merged-chr2-76219704-31
Merged-chr5-29205850-28	chr5	29205588	29206126	+	0.000	0.000	Merged-chr5-29205850-28
Merged-chr16-70314268-76	chr16	70314066	70314536	+	0.000	0.000	Merged-chr16-70314268-76
Merged-chr14-63194714-49	chr14	63194560	63194940	+	0.000	0.000	Merged-chr14-63194714-49
Merged-chr12-82323350-3	chr12	82323238	82323463	+	0.000	0.000	Merged-chr12-82323350-3
Merged-chr11-80489765-75	chr11	80489326	80490191	+	0.000	0.000	Merged-chr11-80489765-75
Merged-chr8-14939734-5	chr8	14939567	14939885	+	0.000	0.000	Merged-chr8-14939734-5
Merged-chr3-9400917-27	chr3	9400641	9401214	+	0.000	0.000	Merged-chr3-9400917-27
Merged-chr17-32341276-19	chr17	32341102	32341454	+	0.000	0.000	Merged-chr17-32341276-19
Merged-chr2-169515617-25	chr2	169515346	169515853	+	0.000	0.000	Merged-chr2-169515617-25
Merged-chr4-150558187-39	chr4	150557994	150558475	+	0.000	0.000	Merged-chr4-150558187-39
Merged-chr16-24855813-1	chr16	24855715	24855913	+	0.000	0.000	Merged-chr16-24855813-1
Merged-chr13-43765478-6	chr13	43765304	43765680	+	0.000	0.000	Merged-chr13-43765478-6
Merged-chr13-85479573-23	chr13	85479276	85479905	+	0.000	0.000	Merged-chr13-85479573-23
Merged-chr4-137860135-8	chr4	137859986	137860262	+	0.000	0.000	Merged-chr4-137860135-8
Merged-chr11-46405145-15	chr11	46404862	46405308	+	0.000	0.000	Merged-chr11-46405145-15
Merged-chr4-87698955-1	chr4	87698857	87699055	+	0.000	0.000	Merged-chr4-87698955-1
Merged-chr7-143465112-4	chr7	143464973	143465266	+	0.000	0.000	Merged-chr7-143465112-4
Merged-chr18-55398390-24	chr18	55397944	55398815	+	0.000	0.000	Merged-chr18-55398390-24
Merged-chr8-123224864-44	chr8	123224518	123225177	+	0.000	0.000	Merged-chr8-123224864-44
Merged-chr11-109431692-38	chr11	109431475	109431935	+	0.000	0.000	Merged-chr11-109431692-38
Merged-chr6-144357246-11	chr6	144357075	144357533	+	0.000	0.000	Merged-chr6-144357246-11
Merged-chr16-70365429-20	chr16	70365217	70365610	+	0.000	0.000	Merged-chr16-70365429-20
Merged-chr15-58194845-51	chr15	58194351	58195219	+	0.000	0.000	Merged-chr15-58194845-51
Merged-chr1-173412047-19	chr1	173411896	173412298	+	0.000	0.000	Merged-chr1-173412047-19
Merged-chr1-75236679-106	chr1	75236454	75236864	+	0.000	0.000	Merged-chr1-75236679-106
Merged-chr11-87720824-93	chr11	87720433	87721223	+	0.000	0.000	Merged-chr11-87720824-93
Merged-chr2-77268358-6	chr2	77268182	77268513	+	0.000	0.000	Merged-chr2-77268358-6
Merged-chr12-52824887-17	chr12	52824691	52825064	+	0.000	0.000	Merged-chr12-52824887-17
Merged-chr10-96621862-8	chr10	96621663	96622082	+	0.000	0.000	Merged-chr10-96621862-8
Merged-chr19-36555150-8	chr19	36554972	36555278	+	0.000	0.000	Merged-chr19-36555150-8
Merged-chr14-47664615-11	chr14	47664410	47664822	+	0.000	0.000	Merged-chr14-47664615-11
Merged-chr16-90330577-4	chr16	90330448	90330704	+	0.000	0.000	Merged-chr16-90330577-4
Merged-chr1-93754065-3	chr1	93753952	93754196	+	0.000	0.000	Merged-chr1-93754065-3
Merged-chr8-15020380-3	chr8	15020250	15020521	+	0.000	0.000	Merged-chr8-15020380-3
Merged-chr5-134540113-16	chr5	134539917	134540345	+	0.000	0.000	Merged-chr5-134540113-16
Merged-chr2-76215336-78	chr2	76214976	76215777	+	0.000	0.000	Merged-chr2-76215336-78
Merged-chr10-60191930-38	chr10	60191690	60192102	+	0.000	0.000	Merged-chr10-60191930-38
Merged-chr12-69093362-15	chr12	69093203	69093563	+	0.000	0.000	Merged-chr12-69093362-15
Merged-chr10-14028390-1	chr10	14028292	14028490	+	0.000	0.000	Merged-chr10-14028390-1
Merged-chr15-27796187-9	chr15	27795973	27796354	+	0.000	0.000	Merged-chr15-27796187-9
Merged-chr5-107283866-18	chr5	107283622	107284138	+	0.000	0.000	Merged-chr5-107283866-18
Merged-chr3-126589665-27	chr3	126589471	126589850	+	0.000	0.000	Merged-chr3-126589665-27
Merged-chr16-97444187-58	chr16	97443801	97445080	+	0.000	0.000	Merged-chr16-97444187-58
Merged-chr7-114487890-1	chr7	114487792	114487990	+	0.000	0.000	Merged-chr7-114487890-1
Merged-chr1-164503488-46	chr1	164503194	164503825	+	0.000	0.000	Merged-chr1-164503488-46
Merged-chr11-99171024-43	chr11	99170817	99171458	+	0.000	0.000	Merged-chr11-99171024-43
Merged-chr16-94402317-35	chr16	94401968	94402601	+	0.000	0.000	Merged-chr16-94402317-35
Merged-chr14-78432236-25	chr14	78432075	78432589	+	0.000	0.000	Merged-chr14-78432236-25
Merged-chr9-62374764-11	chr9	62374553	62375040	+	0.000	0.000	Merged-chr9-62374764-11
Merged-chr9-62359748-5	chr9	62359431	62360060	+	0.000	0.000	Merged-chr9-62359748-5
Merged-chr19-23135579-121	chr19	23134685	23136166	+	0.000	0.000	Merged-chr19-23135579-121
Merged-chr4-140783003-2	chr4	140782854	140783154	+	0.000	0.000	Merged-chr4-140783003-2
Merged-chr2-108441195-1	chr2	108441097	108441295	+	0.000	0.000	Merged-chr2-108441195-1
Merged-chr9-62363126-1	chr9	62363028	62363226	+	0.000	0.000	Merged-chr9-62363126-1
Merged-chr19-40268923-9	chr19	40268778	40269041	+	0.000	0.000	Merged-chr19-40268923-9
Merged-chr9-103108809-93	chr9	103108575	103109018	+	0.000	0.000	Merged-chr9-103108809-93
Merged-chr7-68179968-3	chr7	68179853	68180087	+	0.000	0.000	Merged-chr7-68179968-3
Merged-chr2-91042928-59	chr2	91042703	91043163	+	0.000	0.000	Merged-chr2-91042928-59
Merged-chr15-93530912-20	chr15	93530612	93531114	+	0.000	0.000	Merged-chr15-93530912-20
Merged-chr2-6352264-168	chr2	6351248	6352980	+	0.000	0.000	Merged-chr2-6352264-168
Merged-chr11-116418803-35	chr11	116418330	116419148	+	0.000	0.000	Merged-chr11-116418803-35
Merged-chrX-57189507-26	chrX	57189153	57189791	+	0.000	0.000	Merged-chrX-57189507-26
Merged-chr14-76416055-12	chr14	76415861	76416328	+	0.000	0.000	Merged-chr14-76416055-12
Merged-chr2-114392920-1	chr2	114392822	114393020	+	0.000	0.000	Merged-chr2-114392920-1
Merged-chr15-59010782-34	chr15	59010576	59010994	+	0.000	0.000	Merged-chr15-59010782-34
Merged-chr19-41847357-5	chr19	41847095	41847592	+	0.000	0.000	Merged-chr19-41847357-5
Merged-chr19-53891075-34	chr19	53890825	53891341	+	0.000	0.000	Merged-chr19-53891075-34
Merged-chr5-72622310-11	chr5	72622162	72622469	+	0.000	0.000	Merged-chr5-72622310-11
Merged-chr1-60017133-4	chr1	60016994	60017290	+	0.000	0.000	Merged-chr1-60017133-4
Merged-chr17-28177192-60	chr17	28176924	28177508	+	0.000	0.000	Merged-chr17-28177192-60
Merged-chr1-55473879-7	chr1	55473679	55474029	+	0.000	0.000	Merged-chr1-55473879-7
Merged-chr3-138275247-64	chr3	138274959	138275580	+	0.000	0.000	Merged-chr3-138275247-64
Merged-chr1-69655085-1	chr1	69654987	69655185	+	0.000	0.000	Merged-chr1-69655085-1
Merged-chr7-132337014-20	chr7	132336771	132337414	+	0.000	0.000	Merged-chr7-132337014-20
Merged-chr15-93715568-13	chr15	93715195	93715915	+	0.000	0.000	Merged-chr15-93715568-13
Merged-chr3-84228654-57	chr3	84228447	84228936	+	0.000	0.000	Merged-chr3-84228654-57
Merged-chr12-17658030-10	chr12	17657798	17658334	+	0.000	0.000	Merged-chr12-17658030-10
Merged-chrX-12045282-1	chrX	12045184	12045382	+	0.000	0.000	Merged-chrX-12045282-1
Merged-chr4-139573557-1	chr4	139573459	139573657	+	0.000	0.000	Merged-chr4-139573557-1
Merged-chr7-29155959-90	chr7	29155745	29156393	+	0.000	0.000	Merged-chr7-29155959-90
Merged-chr1-138299764-45	chr1	138299550	138299969	+	0.000	0.000	Merged-chr1-138299764-45
Merged-chr12-4082819-61	chr12	4082613	4083001	+	0.000	0.000	Merged-chr12-4082819-61
Merged-chr8-95697272-29	chr8	95697047	95697502	+	0.000	0.000	Merged-chr8-95697272-29
Merged-chr4-34550471-5	chr4	34550363	34550588	+	0.000	0.000	Merged-chr4-34550471-5
Merged-chr5-72634907-42	chr5	72634740	72635083	+	0.000	0.000	Merged-chr5-72634907-42
Merged-chr1-93736181-6	chr1	93735966	93736395	+	0.000	0.000	Merged-chr1-93736181-6
Merged-chr15-36456502-1	chr15	36456404	36456602	+	0.000	0.000	Merged-chr15-36456502-1
Merged-chr7-144439578-1	chr7	144439480	144439678	+	0.000	0.000	Merged-chr7-144439578-1
Merged-chr7-49246156-57	chr7	49245842	49246405	+	0.000	0.000	Merged-chr7-49246156-57
Merged-chr12-26439536-15	chr12	26439320	26439807	+	0.000	0.000	Merged-chr12-26439536-15
Merged-chr18-74991256-33	chr18	74991013	74991499	+	0.000	0.000	Merged-chr18-74991256-33
Merged-chr1-92911501-3	chr1	92911403	92911601	+	0.000	0.000	Merged-chr1-92911501-3
Merged-chr14-61687149-11	chr14	61686882	61687306	+	0.000	0.000	Merged-chr14-61687149-11
Merged-chr13-51879266-2	chr13	51879167	51879367	+	0.000	0.000	Merged-chr13-51879266-2
Merged-chr1-138604109-41	chr1	138603763	138604357	+	0.000	0.000	Merged-chr1-138604109-41
Merged-chr8-84592202-17	chr8	84591932	84592444	+	0.000	0.000	Merged-chr8-84592202-17
Merged-chr3-132949483-1	chr3	132949385	132949583	+	0.000	0.000	Merged-chr3-132949483-1
Merged-chr3-132979856-28	chr3	132979640	132980105	+	0.000	0.000	Merged-chr3-132979856-28
Merged-chr5-114780086-1	chr5	114779988	114780186	+	0.000	0.000	Merged-chr5-114780086-1
Merged-chr9-88273504-34	chr9	88273324	88273795	+	0.000	0.000	Merged-chr9-88273504-34
Merged-chr9-88327275-1	chr9	88327177	88327375	+	0.000	0.000	Merged-chr9-88327275-1
Merged-chr16-57398780-28	chr16	57398507	57399049	+	0.000	0.000	Merged-chr16-57398780-28
Merged-chr4-154936495-60	chr4	154936311	154936650	+	0.000	0.000	Merged-chr4-154936495-60
Merged-chr17-63500700-6	chr17	63500498	63500878	+	0.000	0.000	Merged-chr17-63500700-6
Merged-chr15-62043886-41	chr15	62043619	62044186	+	0.000	0.000	Merged-chr15-62043886-41
Merged-chr2-135848156-1	chr2	135848058	135848256	+	0.000	0.000	Merged-chr2-135848156-1
Merged-chr12-26469581-102	chr12	26469269	26469878	+	0.000	0.000	Merged-chr12-26469581-102
Merged-chr2-37735387-35	chr2	37735131	37735667	+	0.000	0.000	Merged-chr2-37735387-35
Merged-chr10-13467057-15	chr10	13466780	13467286	+	0.000	0.000	Merged-chr10-13467057-15
Merged-chr14-101453387-68	chr14	101452975	101453963	+	0.000	0.000	Merged-chr14-101453387-68
Merged-chr1-181247290-45	chr1	181246774	181247648	+	0.000	0.000	Merged-chr1-181247290-45
Merged-chr11-106689133-1	chr11	106689035	106689233	+	0.000	0.000	Merged-chr11-106689133-1
Merged-chr11-113574842-1	chr11	113574744	113574942	+	0.000	0.000	Merged-chr11-113574842-1
Merged-chr1-138620045-4	chr1	138619944	138620149	+	0.000	0.000	Merged-chr1-138620045-4
Merged-chr1-38557840-50	chr1	38557525	38558055	+	0.000	0.000	Merged-chr1-38557840-50
Merged-chr7-144470746-9	chr7	144470583	144470949	+	0.000	0.000	Merged-chr7-144470746-9
Merged-chr4-12087917-51	chr4	12087619	12088119	+	0.000	0.000	Merged-chr4-12087917-51
Merged-chr2-135848504-1	chr2	135848406	135848604	+	0.000	0.000	Merged-chr2-135848504-1
Merged-chr11-82954782-27	chr11	82954552	82954997	+	0.000	0.000	Merged-chr11-82954782-27
Merged-chr15-100079310-5	chr15	100079140	100079459	+	0.000	0.000	Merged-chr15-100079310-5
Merged-chr7-128633323-34	chr7	128633081	128633514	+	0.000	0.000	Merged-chr7-128633323-34
Merged-chr1-192493639-4	chr1	192493488	192493810	+	0.000	0.000	Merged-chr1-192493639-4
Merged-chr2-77341563-2	chr2	77341465	77341663	+	0.000	0.000	Merged-chr2-77341563-2
Merged-chr7-129592092-86	chr7	129591850	129592512	+	0.000	0.000	Merged-chr7-129592092-86
Merged-chr10-76802342-40	chr10	76802059	76802557	+	0.000	0.000	Merged-chr10-76802342-40
Merged-chr6-144066612-1	chr6	144066514	144066712	+	0.000	0.000	Merged-chr6-144066612-1
Merged-chr6-145306882-40	chr6	145306606	145307084	+	0.000	0.000	Merged-chr6-145306882-40
Merged-chr16-94254694-8	chr16	94254526	94254910	+	0.000	0.000	Merged-chr16-94254694-8
Merged-chr16-89774284-79	chr16	89773978	89774570	+	0.000	0.000	Merged-chr16-89774284-79
Merged-chr11-3155205-32	chr11	3154947	3155482	+	0.000	0.000	Merged-chr11-3155205-32
Merged-chr8-81702288-38	chr8	81702040	81702540	+	0.000	0.000	Merged-chr8-81702288-38
Merged-chr1-135805731-4	chr1	135805610	135805865	+	0.000	0.000	Merged-chr1-135805731-4
Merged-chr4-149954793-89	chr4	149953639	149955496	+	0.000	0.000	Merged-chr4-149954793-89
Merged-chr2-117418760-26	chr2	117418522	117419035	+	0.000	0.000	Merged-chr2-117418760-26
Merged-chr19-46500051-50	chr19	46499728	46500312	+	0.000	0.000	Merged-chr19-46500051-50
Merged-chr2-49619549-74	chr2	49619246	49620008	+	0.000	0.000	Merged-chr2-49619549-74
Merged-chr12-52830229-3	chr12	52830120	52830338	+	0.000	0.000	Merged-chr12-52830229-3
Merged-chr4-148742861-33	chr4	148742579	148743135	+	0.000	0.000	Merged-chr4-148742861-33
Merged-chr15-103250395-11	chr15	103250203	103250694	+	0.000	0.000	Merged-chr15-103250395-11
Merged-chr5-118155299-55	chr5	118154905	118155553	+	0.000	0.000	Merged-chr5-118155299-55
Merged-chr11-29373741-75	chr11	29373531	29374015	+	0.000	0.000	Merged-chr11-29373741-75
Merged-chr10-121398884-14	chr10	121398508	121399135	+	0.000	0.000	Merged-chr10-121398884-14
Merged-chr10-43478755-3	chr10	43478642	43478864	+	0.000	0.000	Merged-chr10-43478755-3
Merged-chr18-60624660-132	chr18	60624019	60625007	+	0.000	0.000	Merged-chr18-60624660-132
Merged-chr9-44526635-59	chr9	44526421	44526860	+	0.000	0.000	Merged-chr9-44526635-59
Merged-chr14-121658944-24	chr14	121658448	121659418	+	0.000	0.000	Merged-chr14-121658944-24
Merged-chr14-101608277-2	chr14	101608131	101608426	+	0.000	0.000	Merged-chr14-101608277-2
Merged-chr6-98993074-69	chr6	98992734	98993522	+	0.000	0.000	Merged-chr6-98993074-69
Merged-chr9-59617287-62	chr9	59617072	59617520	+	0.000	0.000	Merged-chr9-59617287-62
Merged-chr9-94946219-1	chr9	94946121	94946319	+	0.000	0.000	Merged-chr9-94946219-1
Merged-chr8-70696561-4	chr8	70696431	70696699	+	0.000	0.000	Merged-chr8-70696561-4
Merged-chr6-146410150-50	chr6	146409852	146410377	+	0.000	0.000	Merged-chr6-146410150-50
Merged-chr8-84236991-3	chr8	84236893	84237091	+	0.000	0.000	Merged-chr8-84236991-3
Merged-chr2-117541730-22	chr2	117541408	117542002	+	0.000	0.000	Merged-chr2-117541730-22
Merged-chr6-147546273-1	chr6	147546175	147546373	+	0.000	0.000	Merged-chr6-147546273-1
Merged-chr7-128397190-15	chr7	128397011	128397468	+	0.000	0.000	Merged-chr7-128397190-15
Merged-chr19-24166764-51	chr19	24166526	24166987	+	0.000	0.000	Merged-chr19-24166764-51
Merged-chr9-61830257-53	chr9	61829701	61830580	+	0.000	0.000	Merged-chr9-61830257-53
Merged-chr6-99485384-21	chr6	99485175	99485586	+	0.000	0.000	Merged-chr6-99485384-21
Merged-chr17-83353008-2	chr17	83352888	83353130	+	0.000	0.000	Merged-chr17-83353008-2
Merged-chr1-181261225-12	chr1	181261040	181261428	+	0.000	0.000	Merged-chr1-181261225-12
Merged-chr12-69446107-1	chr12	69446009	69446207	+	0.000	0.000	Merged-chr12-69446107-1
Merged-chr11-20249231-91	chr11	20248963	20249659	+	0.000	0.000	Merged-chr11-20249231-91
Merged-chr6-94804433-1	chr6	94804335	94804533	+	0.000	0.000	Merged-chr6-94804433-1
Merged-chr19-57055875-36	chr19	57055688	57056077	+	0.000	0.000	Merged-chr19-57055875-36
Merged-chr4-150517532-35	chr4	150517360	150517776	+	0.000	0.000	Merged-chr4-150517532-35
Merged-chr18-58662097-1	chr18	58661999	58662197	+	0.000	0.000	Merged-chr18-58662097-1
Merged-chr16-93576839-6	chr16	93576672	93577049	+	0.000	0.000	Merged-chr16-93576839-6
Merged-chr5-147431237-9	chr5	147431020	147431397	+	0.000	0.000	Merged-chr5-147431237-9
Merged-chr9-121669585-61	chr9	121669293	121669778	+	0.000	0.000	Merged-chr9-121669585-61
Merged-chr3-129613875-22	chr3	129613644	129614130	+	0.000	0.000	Merged-chr3-129613875-22
Merged-chr11-103267533-59	chr11	103267190	103267790	+	0.000	0.000	Merged-chr11-103267533-59
Merged-chr3-129561081-2	chr3	129560945	129561219	+	0.000	0.000	Merged-chr3-129561081-2
Merged-chr2-70933304-29	chr2	70933114	70933492	+	0.000	0.000	Merged-chr2-70933304-29
Merged-chr11-78703321-1	chr11	78703223	78703421	+	0.000	0.000	Merged-chr11-78703321-1
Merged-chr11-117873246-3	chr11	117873090	117873386	+	0.000	0.000	Merged-chr11-117873246-3
Merged-chr2-152105009-1	chr2	152104911	152105109	+	0.000	0.000	Merged-chr2-152105009-1
Merged-chr2-70929905-4	chr2	70929676	70930077	+	0.000	0.000	Merged-chr2-70929905-4
Merged-chr6-121017523-33	chr6	121017276	121017785	+	0.000	0.000	Merged-chr6-121017523-33
Merged-chr8-14970919-21	chr8	14970712	14971129	+	0.000	0.000	Merged-chr8-14970919-21
Merged-chr8-93964861-1	chr8	93964763	93964961	+	0.000	0.000	Merged-chr8-93964861-1
Merged-chr3-52047175-54	chr3	52046954	52047407	+	0.000	0.000	Merged-chr3-52047175-54
Merged-chr13-92672401-1	chr13	92672303	92672501	+	0.000	0.000	Merged-chr13-92672401-1
Merged-chr2-127584687-52	chr2	127584467	127584884	+	0.000	0.000	Merged-chr2-127584687-52
Merged-chr16-24393324-125	chr16	24392553	24393997	+	0.000	0.000	Merged-chr16-24393324-125
Merged-chr1-128591199-37	chr1	128590894	128591521	+	0.000	0.000	Merged-chr1-128591199-37
Merged-chr14-31414405-2	chr14	31414291	31414521	+	0.000	0.000	Merged-chr14-31414405-2
Merged-chr19-57136445-1	chr19	57136347	57136545	+	0.000	0.000	Merged-chr19-57136445-1
Merged-chr15-6591750-22	chr15	6591518	6591921	+	0.000	0.000	Merged-chr15-6591750-22
Merged-chr3-101917452-2	chr3	101917294	101917613	+	0.000	0.000	Merged-chr3-101917452-2
Merged-chr14-47648440-6	chr14	47648248	47648658	+	0.000	0.000	Merged-chr14-47648440-6
Merged-chr4-87927641-6	chr4	87927463	87927807	+	0.000	0.000	Merged-chr4-87927641-6
Merged-chr2-18953259-7	chr2	18953060	18953445	+	0.000	0.000	Merged-chr2-18953259-7
Merged-chr15-79039071-35	chr15	79038842	79039253	+	0.000	0.000	Merged-chr15-79039071-35
Merged-chr1-128713010-21	chr1	128712695	128713286	+	0.000	0.000	Merged-chr1-128713010-21
Merged-chr14-61692058-21	chr14	61691817	61692216	+	0.000	0.000	Merged-chr14-61692058-21
Merged-chr10-12981234-40	chr10	12981042	12981515	+	0.000	0.000	Merged-chr10-12981234-40
Merged-chr14-78448544-66	chr14	78447969	78449199	+	0.000	0.000	Merged-chr14-78448544-66
Merged-chr11-69795506-54	chr11	69795230	69795763	+	0.000	0.000	Merged-chr11-69795506-54
Merged-chr7-132347170-1	chr7	132347072	132347270	+	0.000	0.000	Merged-chr7-132347170-1
Merged-chr1-52442935-12	chr1	52442710	52443141	+	0.000	0.000	Merged-chr1-52442935-12
Merged-chr4-124851331-5	chr4	124851225	124851452	+	0.000	0.000	Merged-chr4-124851331-5
Merged-chr7-35119008-87	chr7	35118645	35119560	+	0.000	0.000	Merged-chr7-35119008-87
Merged-chr9-62507669-9	chr9	62507525	62507850	+	0.000	0.000	Merged-chr9-62507669-9
Merged-chr3-136326468-1	chr3	136326370	136326568	+	0.000	0.000	Merged-chr3-136326468-1
Merged-chr19-34511025-19	chr19	34510805	34511318	+	0.000	0.000	Merged-chr19-34511025-19
Merged-chr6-134124552-10	chr6	134124412	134124715	+	0.000	0.000	Merged-chr6-134124552-10
Merged-chr11-99386173-34	chr11	99385741	99386464	+	0.000	0.000	Merged-chr11-99386173-34
Merged-chrX-7879904-24	chrX	7879775	7880099	+	0.000	0.000	Merged-chrX-7879904-24
Merged-chr4-120405677-65	chr4	120405326	120406678	+	0.000	0.000	Merged-chr4-120405677-65
Merged-chr16-30655956-7	chr16	30655745	30656113	+	0.000	0.000	Merged-chr16-30655956-7
Merged-chr11-86966968-18	chr11	86966725	86967197	+	0.000	0.000	Merged-chr11-86966968-18
Merged-chr9-123241382-6	chr9	123241110	123241570	+	0.000	0.000	Merged-chr9-123241382-6
Merged-chr9-96630699-5	chr9	96630535	96630862	+	0.000	0.000	Merged-chr9-96630699-5
Merged-chr3-129612902-27	chr3	129612706	129613160	+	0.000	0.000	Merged-chr3-129612902-27
Merged-chr2-132014824-4	chr2	132014640	132014974	+	0.000	0.000	Merged-chr2-132014824-4
Merged-chr16-30678432-4	chr16	30678281	30678563	+	0.000	0.000	Merged-chr16-30678432-4
Merged-chr14-105177397-2	chr14	105177286	105177511	+	0.000	0.000	Merged-chr14-105177397-2
Merged-chr10-99261812-69	chr10	99261421	99262059	+	0.000	0.000	Merged-chr10-99261812-69
Merged-chr1-155565009-16	chr1	155564788	155565270	+	0.000	0.000	Merged-chr1-155565009-16
Merged-chr14-122754701-5	chr14	122754509	122754845	+	0.000	0.000	Merged-chr14-122754701-5
Merged-chr10-67096355-5	chr10	67096172	67096539	+	0.000	0.000	Merged-chr10-67096355-5
Merged-chr3-131134204-2	chr3	131134079	131134331	+	0.000	0.000	Merged-chr3-131134204-2
Merged-chr14-54480238-1	chr14	54480140	54480338	+	0.000	0.000	Merged-chr14-54480238-1
Merged-chr4-109476466-95	chr4	109475934	109476924	+	0.000	0.000	Merged-chr4-109476466-95
Merged-chrX-166185579-37	chrX	166185288	166185781	+	0.000	0.000	Merged-chrX-166185579-37
Merged-chr16-93615620-21	chr16	93615431	93615863	+	0.000	0.000	Merged-chr16-93615620-21
Merged-chr19-32107977-56	chr19	32107583	32108244	+	0.000	0.000	Merged-chr19-32107977-56
Merged-chr11-3138562-20	chr11	3138401	3138753	+	0.000	0.000	Merged-chr11-3138562-20
Merged-chr2-77176488-48	chr2	77176232	77176806	+	0.000	0.000	Merged-chr2-77176488-48
Merged-chr12-85712729-25	chr12	85712530	85712914	+	0.000	0.000	Merged-chr12-85712729-25
Merged-chr1-128782434-21	chr1	128782207	128782691	+	0.000	0.000	Merged-chr1-128782434-21
Merged-chr4-6950544-27	chr4	6950263	6950873	+	0.000	0.000	Merged-chr4-6950544-27
Merged-chr1-190899498-2	chr1	190899394	190899604	+	0.000	0.000	Merged-chr1-190899498-2
Merged-chr4-33077761-28	chr4	33077518	33078084	+	0.000	0.000	Merged-chr4-33077761-28
Merged-chr5-88676360-5	chr5	88676159	88676589	+	0.000	0.000	Merged-chr5-88676360-5
Merged-chr4-126989708-1	chr4	126989610	126989808	+	0.000	0.000	Merged-chr4-126989708-1
Merged-chr13-94966148-17	chr13	94965969	94966353	+	0.000	0.000	Merged-chr13-94966148-17
Merged-chr17-15830979-29	chr17	15830754	15831290	+	0.000	0.000	Merged-chr17-15830979-29
Merged-chr12-103333395-26	chr12	103333003	103333764	+	0.000	0.000	Merged-chr12-103333395-26
Merged-chr1-173431304-1	chr1	173431206	173431404	+	0.000	0.000	Merged-chr1-173431304-1
Merged-chr10-13385143-7	chr10	13384943	13385321	+	0.000	0.000	Merged-chr10-13385143-7
Merged-chr6-143886748-1	chr6	143886650	143886848	+	0.000	0.000	Merged-chr6-143886748-1
Merged-chr1-181232608-44	chr1	181232423	181232862	+	0.000	0.000	Merged-chr1-181232608-44
Merged-chr8-70699898-12	chr8	70699590	70700215	+	0.000	0.000	Merged-chr8-70699898-12
Merged-chr7-16197384-7	chr7	16197189	16197553	+	0.000	0.000	Merged-chr7-16197384-7
Merged-chr8-122304236-12	chr8	122304048	122304413	+	0.000	0.000	Merged-chr8-122304236-12
Merged-chr11-103771687-20	chr11	103771368	103772017	+	0.000	0.000	Merged-chr11-103771687-20
Merged-chr2-146414601-1	chr2	146414503	146414701	+	0.000	0.000	Merged-chr2-146414601-1
Merged-chr9-35194224-11	chr9	35194051	35194474	+	0.000	0.000	Merged-chr9-35194224-11
Merged-chr17-23803186-88	chr17	23802806	23803532	+	0.000	0.000	Merged-chr17-23803186-88
Merged-chr10-14044210-17	chr10	14043978	14044438	+	0.000	0.000	Merged-chr10-14044210-17
Merged-chr2-174297357-13	chr2	174297163	174297519	+	0.000	0.000	Merged-chr2-174297357-13
Merged-chr10-68137177-25	chr10	68137051	68137362	+	0.000	0.000	Merged-chr10-68137177-25
Merged-chr2-24762167-12	chr2	24761876	24762469	+	0.000	0.000	Merged-chr2-24762167-12
Merged-chr8-93981938-8	chr8	93981724	93982109	+	0.000	0.000	Merged-chr8-93981938-8
Merged-chr10-115439880-1	chr10	115439782	115439980	+	0.000	0.000	Merged-chr10-115439880-1
Merged-chr11-21178678-23	chr11	21178412	21179100	+	0.000	0.000	Merged-chr11-21178678-23
Merged-chr4-54226482-3	chr4	54226272	54226648	+	0.000	0.000	Merged-chr4-54226482-3
Merged-chr10-68210104-1	chr10	68210006	68210204	+	0.000	0.000	Merged-chr10-68210104-1
Merged-chr12-77052949-22	chr12	77052745	77053115	+	0.000	0.000	Merged-chr12-77052949-22
Merged-chr3-9523669-5	chr3	9523520	9523838	+	0.000	0.000	Merged-chr3-9523669-5
Merged-chr3-122245768-82	chr3	122245379	122245972	+	0.000	0.000	Merged-chr3-122245768-82
Merged-chr4-87998098-18	chr4	87997904	87998381	+	0.000	0.000	Merged-chr4-87998098-18
Merged-chr6-94700200-117	chr6	94699809	94700594	+	0.000	0.000	Merged-chr6-94700200-117
Merged-chr13-85430211-51	chr13	85429904	85430652	+	0.000	0.000	Merged-chr13-85430211-51
Merged-chr3-37456289-20	chr3	37456073	37456467	+	0.000	0.000	Merged-chr3-37456289-20
Merged-chr15-99370474-52	chr15	99369968	99370706	+	0.000	0.000	Merged-chr15-99370474-52
Merged-chr15-12617410-46	chr15	12616945	12617736	+	0.000	0.000	Merged-chr15-12617410-46
Merged-chr16-14361818-86	chr16	14361595	14362175	+	0.000	0.000	Merged-chr16-14361818-86
Merged-chr17-84166652-22	chr17	84166410	84166860	+	0.000	0.000	Merged-chr17-84166652-22
