#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Th1.dn.bed
Merged-chr11-105589746-85	chr11	105589287	105590058	+	0.000	0.000	Merged-chr11-105589746-85
Merged-chr4-11558879-51	chr4	11558623	11559126	+	0.000	0.000	Merged-chr4-11558879-51
Merged-chr18-62177451-3	chr18	62177326	62177605	+	0.000	0.000	Merged-chr18-62177451-3
Merged-chr1-138963016-1	chr1	138962918	138963116	+	0.000	0.000	Merged-chr1-138963016-1
Merged-chr4-116678042-15	chr4	116677851	116678197	+	0.000	0.000	Merged-chr4-116678042-15
Merged-chr8-115222208-2	chr8	115222067	115222352	+	0.000	0.000	Merged-chr8-115222208-2
Merged-chr8-115234193-65	chr8	115233971	115234485	+	0.000	0.000	Merged-chr8-115234193-65
Merged-chr4-70535162-86	chr4	70534756	70535498	+	0.000	0.000	Merged-chr4-70535162-86
Merged-chr1-153037964-21	chr1	153037601	153038400	+	0.000	0.000	Merged-chr1-153037964-21
Merged-chr2-157279201-55	chr2	157278892	157279452	+	0.000	0.000	Merged-chr2-157279201-55
Merged-chr9-78641526-12	chr9	78641329	78641713	+	0.000	0.000	Merged-chr9-78641526-12
Merged-chr2-172370682-66	chr2	172370386	172371050	+	0.000	0.000	Merged-chr2-172370682-66
Merged-chr2-163750187-67	chr2	163749862	163750663	+	0.000	0.000	Merged-chr2-163750187-67
Merged-chr17-31789470-34	chr17	31789240	31789735	+	0.000	0.000	Merged-chr17-31789470-34
Merged-chr11-104639154-13	chr11	104638961	104639339	+	0.000	0.000	Merged-chr11-104639154-13
Merged-chr10-86473888-44	chr10	86473507	86474259	+	0.000	0.000	Merged-chr10-86473888-44
Merged-chr1-182515533-1	chr1	182515435	182515633	+	0.000	0.000	Merged-chr1-182515533-1
Merged-chr4-135285942-7	chr4	135285745	135286235	+	0.000	0.000	Merged-chr4-135285942-7
Merged-chr1-127626553-126	chr1	127625450	127627818	+	0.000	0.000	Merged-chr1-127626553-126
Merged-chr4-151995197-5	chr4	151995001	151995423	+	0.000	0.000	Merged-chr4-151995197-5
Merged-chr5-113832727-52	chr5	113832488	113832951	+	0.000	0.000	Merged-chr5-113832727-52
Merged-chr2-165649258-17	chr2	165649063	165649493	+	0.000	0.000	Merged-chr2-165649258-17
Merged-chrX-169320402-45	chrX	169320208	169320618	+	0.000	0.000	Merged-chrX-169320402-45
Merged-chr2-165317976-10	chr2	165317817	165318149	+	0.000	0.000	Merged-chr2-165317976-10
Merged-chr13-110607526-2	chr13	110607420	110607635	+	0.000	0.000	Merged-chr13-110607526-2
Merged-chr11-16956809-36	chr11	16956487	16957081	+	0.000	0.000	Merged-chr11-16956809-36
Merged-chr5-74284749-3	chr5	74284539	74284946	+	0.000	0.000	Merged-chr5-74284749-3
Merged-chr19-37335116-7	chr19	37334855	37335319	+	0.000	0.000	Merged-chr19-37335116-7
Merged-chr11-76846088-83	chr11	76845559	76846568	+	0.000	0.000	Merged-chr11-76846088-83
Merged-chr16-30388899-122	chr16	30388573	30389319	+	0.000	0.000	Merged-chr16-30388899-122
Merged-chr6-137559863-1	chr6	137559765	137559963	+	0.000	0.000	Merged-chr6-137559863-1
Merged-chr8-124317327-6	chr8	124317168	124317489	+	0.000	0.000	Merged-chr8-124317327-6
Merged-chr5-139303910-62	chr5	139303604	139304249	+	0.000	0.000	Merged-chr5-139303910-62
Merged-chr14-77904427-51	chr14	77904164	77905098	+	0.000	0.000	Merged-chr14-77904427-51
Merged-chr16-49791055-52	chr16	49790805	49791230	+	0.000	0.000	Merged-chr16-49791055-52
Merged-chr13-114886782-3	chr13	114886684	114886882	+	0.000	0.000	Merged-chr13-114886782-3
Merged-chr7-80402640-72	chr7	80402249	80403240	+	0.000	0.000	Merged-chr7-80402640-72
Merged-chr4-135152562-38	chr4	135152235	135152906	+	0.000	0.000	Merged-chr4-135152562-38
Merged-chr14-56276156-29	chr14	56275896	56276498	+	0.000	0.000	Merged-chr14-56276156-29
Merged-chr9-96119358-68	chr9	96119096	96119592	+	0.000	0.000	Merged-chr9-96119358-68
Merged-chr10-26228346-20	chr10	26228079	26228509	+	0.000	0.000	Merged-chr10-26228346-20
Merged-chr1-151689540-26	chr1	151689127	151689890	+	0.000	0.000	Merged-chr1-151689540-26
Merged-chr13-45911242-9	chr13	45911070	45911428	+	0.000	0.000	Merged-chr13-45911242-9
Merged-chr16-58519695-16	chr16	58519533	58519835	+	0.000	0.000	Merged-chr16-58519695-16
Merged-chr11-101171521-37	chr11	101171123	101171837	+	0.000	0.000	Merged-chr11-101171521-37
Merged-chr4-107879747-57	chr4	107879486	107880027	+	0.000	0.000	Merged-chr4-107879747-57
Merged-chr16-33012381-12	chr16	33012182	33012628	+	0.000	0.000	Merged-chr16-33012381-12
Merged-chr12-54998601-1	chr12	54998503	54998701	+	0.000	0.000	Merged-chr12-54998601-1
Merged-chr12-16558216-24	chr12	16558034	16558401	+	0.000	0.000	Merged-chr12-16558216-24
Merged-chr18-65382247-1	chr18	65382149	65382347	+	0.000	0.000	Merged-chr18-65382247-1
Merged-chr2-127923410-36	chr2	127923155	127923614	+	0.000	0.000	Merged-chr2-127923410-36
Merged-chr11-83648919-1	chr11	83648821	83649019	+	0.000	0.000	Merged-chr11-83648919-1
Merged-chr4-9009782-37	chr4	9009447	9010081	+	0.000	0.000	Merged-chr4-9009782-37
Merged-chr9-69305842-3	chr9	69305639	69306014	+	0.000	0.000	Merged-chr9-69305842-3
Merged-chr3-102726121-2	chr3	102726000	102726244	+	0.000	0.000	Merged-chr3-102726121-2
Merged-chr2-126502274-8	chr2	126502099	126502482	+	0.000	0.000	Merged-chr2-126502274-8
Merged-chr6-88518766-67	chr6	88518477	88519078	+	0.000	0.000	Merged-chr6-88518766-67
Merged-chr7-139213268-54	chr7	139213054	139213476	+	0.000	0.000	Merged-chr7-139213268-54
Merged-chr9-41130680-18	chr9	41130454	41130850	+	0.000	0.000	Merged-chr9-41130680-18
Merged-chr19-56680835-51	chr19	56679966	56681370	+	0.000	0.000	Merged-chr19-56680835-51
Merged-chr5-142929327-47	chr5	142929088	142929567	+	0.000	0.000	Merged-chr5-142929327-47
Merged-chr14-70395360-19	chr14	70395230	70395529	+	0.000	0.000	Merged-chr14-70395360-19
Merged-chr7-139224497-1	chr7	139224399	139224597	+	0.000	0.000	Merged-chr7-139224497-1
Merged-chr1-166429186-23	chr1	166428984	166429373	+	0.000	0.000	Merged-chr1-166429186-23
Merged-chr16-78560297-42	chr16	78560129	78560484	+	0.000	0.000	Merged-chr16-78560297-42
Merged-chr14-67933517-151	chr14	67933056	67934128	+	0.000	0.000	Merged-chr14-67933517-151
Merged-chr8-107403354-63	chr8	107403026	107403792	+	0.000	0.000	Merged-chr8-107403354-63
Merged-chr1-166360361-34	chr1	166360133	166360566	+	0.000	0.000	Merged-chr1-166360361-34
Merged-chr6-67415490-39	chr6	67415253	67415683	+	0.000	0.000	Merged-chr6-67415490-39
Merged-chr12-118360357-1	chr12	118360259	118360457	+	0.000	0.000	Merged-chr12-118360357-1
Merged-chr16-44362356-45	chr16	44361981	44362775	+	0.000	0.000	Merged-chr16-44362356-45
Merged-chr3-59259505-3	chr3	59259339	59259668	+	0.000	0.000	Merged-chr3-59259505-3
Merged-chr17-35115733-16	chr17	35115511	35115942	+	0.000	0.000	Merged-chr17-35115733-16
Merged-chr11-82235744-34	chr11	82235514	82235973	+	0.000	0.000	Merged-chr11-82235744-34
Merged-chr1-43442506-4	chr1	43442359	43442675	+	0.000	0.000	Merged-chr1-43442506-4
Merged-chr15-80320050-13	chr15	80319674	80320449	+	0.000	0.000	Merged-chr15-80320050-13
Merged-chr6-67339720-32	chr6	67339403	67339951	+	0.000	0.000	Merged-chr6-67339720-32
Merged-chr5-107703649-53	chr5	107703405	107703889	+	0.000	0.000	Merged-chr5-107703649-53
Merged-chr9-75071464-85	chr9	75071110	75071675	+	0.000	0.000	Merged-chr9-75071464-85
Merged-chr11-104614030-34	chr11	104613572	104614562	+	0.000	0.000	Merged-chr11-104614030-34
Merged-chr15-78495177-43	chr15	78494931	78495440	+	0.000	0.000	Merged-chr15-78495177-43
Merged-chr18-21009610-34	chr18	21009432	21010023	+	0.000	0.000	Merged-chr18-21009610-34
Merged-chr2-167345206-1	chr2	167345108	167345306	+	0.000	0.000	Merged-chr2-167345206-1
Merged-chr11-99012536-12	chr11	99012382	99012756	+	0.000	0.000	Merged-chr11-99012536-12
Merged-chr4-103215038-128	chr4	103214562	103215644	+	0.000	0.000	Merged-chr4-103215038-128
Merged-chr9-123806408-51	chr9	123805869	123806836	+	0.000	0.000	Merged-chr9-123806408-51
Merged-chr3-30876888-40	chr3	30876345	30877697	+	0.000	0.000	Merged-chr3-30876888-40
Merged-chr9-41117367-1	chr9	41117269	41117467	+	0.000	0.000	Merged-chr9-41117367-1
Merged-chr10-21964511-16	chr10	21964307	21964668	+	0.000	0.000	Merged-chr10-21964511-16
Merged-chr18-3507740-84	chr18	3507473	3508029	+	0.000	0.000	Merged-chr18-3507740-84
Merged-chr4-8842999-47	chr4	8842774	8843241	+	0.000	0.000	Merged-chr4-8842999-47
Merged-chr11-115173609-77	chr11	115173256	115173964	+	0.000	0.000	Merged-chr11-115173609-77
Merged-chr1-193272785-4	chr1	193272561	193273019	+	0.000	0.000	Merged-chr1-193272785-4
Merged-chr4-141874897-70	chr4	141874249	141875261	+	0.000	0.000	Merged-chr4-141874897-70
Merged-chr8-125054530-50	chr8	125054124	125054850	+	0.000	0.000	Merged-chr8-125054530-50
Merged-chr15-52753108-1	chr15	52753010	52753208	+	0.000	0.000	Merged-chr15-52753108-1
Merged-chr9-123812074-20	chr9	123811923	123812311	+	0.000	0.000	Merged-chr9-123812074-20
Merged-chr6-148896090-83	chr6	148895735	148896463	+	0.000	0.000	Merged-chr6-148896090-83
Merged-chr2-79227897-44	chr2	79227685	79228142	+	0.000	0.000	Merged-chr2-79227897-44
Merged-chr13-60936637-56	chr13	60936108	60936904	+	0.000	0.000	Merged-chr13-60936637-56
Merged-chr4-89351221-94	chr4	89350907	89351559	+	0.000	0.000	Merged-chr4-89351221-94
Merged-chr10-21907242-40	chr10	21907067	21907553	+	0.000	0.000	Merged-chr10-21907242-40
Merged-chr2-101797047-103	chr2	101796548	101797837	+	0.000	0.000	Merged-chr2-101797047-103
Merged-chr12-99468213-62	chr12	99467934	99468510	+	0.000	0.000	Merged-chr12-99468213-62
Merged-chr2-180432415-23	chr2	180432192	180432639	+	0.000	0.000	Merged-chr2-180432415-23
Merged-chr12-70891118-10	chr12	70890876	70891312	+	0.000	0.000	Merged-chr12-70891118-10
Merged-chr5-74351019-2	chr5	74350888	74351152	+	0.000	0.000	Merged-chr5-74351019-2
Merged-chr11-68452404-40	chr11	68452252	68452537	+	0.000	0.000	Merged-chr11-68452404-40
Merged-chr11-68418005-32	chr11	68417819	68418198	+	0.000	0.000	Merged-chr11-68418005-32
Merged-chrX-167092139-46	chrX	167091828	167092340	+	0.000	0.000	Merged-chrX-167092139-46
Merged-chr18-89233824-45	chr18	89233591	89234148	+	0.000	0.000	Merged-chr18-89233824-45
Merged-chr1-97578670-1	chr1	97578572	97578770	+	0.000	0.000	Merged-chr1-97578670-1
Merged-chr10-83154095-25	chr10	83153807	83154452	+	0.000	0.000	Merged-chr10-83154095-25
Merged-chr16-78545439-4	chr16	78545302	78545603	+	0.000	0.000	Merged-chr16-78545439-4
Merged-chr13-100775839-52	chr13	100775617	100776082	+	0.000	0.000	Merged-chr13-100775839-52
Merged-chr13-114908089-7	chr13	114907921	114908280	+	0.000	0.000	Merged-chr13-114908089-7
Merged-chr16-95798581-80	chr16	95798094	95799014	+	0.000	0.000	Merged-chr16-95798581-80
Merged-chr1-138963604-135	chr1	138963399	138963859	+	0.000	0.000	Merged-chr1-138963604-135
Merged-chr1-71102907-125	chr1	71102423	71103170	+	0.000	0.000	Merged-chr1-71102907-125
Merged-chr17-35838326-41	chr17	35837948	35838606	+	0.000	0.000	Merged-chr17-35838326-41
Merged-chr13-75825658-70	chr13	75825314	75825936	+	0.000	0.000	Merged-chr13-75825658-70
Merged-chr5-140623291-1	chr5	140623193	140623391	+	0.000	0.000	Merged-chr5-140623291-1
Merged-chr7-67412970-14	chr7	67412738	67413151	+	0.000	0.000	Merged-chr7-67412970-14
Merged-chr13-101732964-5	chr13	101732821	101733098	+	0.000	0.000	Merged-chr13-101732964-5
Merged-chr7-119872260-31	chr7	119872030	119872500	+	0.000	0.000	Merged-chr7-119872260-31
Merged-chr17-83822053-5	chr17	83821874	83822278	+	0.000	0.000	Merged-chr17-83822053-5
Merged-chr1-144406748-33	chr1	144406538	144407073	+	0.000	0.000	Merged-chr1-144406748-33
Merged-chr11-83629879-6	chr11	83629738	83630021	+	0.000	0.000	Merged-chr11-83629879-6
Merged-chr18-4303290-53	chr18	4302991	4303647	+	0.000	0.000	Merged-chr18-4303290-53
Merged-chr2-125735684-57	chr2	125735371	125736055	+	0.000	0.000	Merged-chr2-125735684-57
Merged-chr8-46641508-48	chr8	46641222	46641752	+	0.000	0.000	Merged-chr8-46641508-48
Merged-chr9-114770446-32	chr9	114770267	114770670	+	0.000	0.000	Merged-chr9-114770446-32
Merged-chr6-108660367-122	chr6	108659865	108661269	+	0.000	0.000	Merged-chr6-108660367-122
Merged-chr2-115591383-1	chr2	115591285	115591483	+	0.000	0.000	Merged-chr2-115591383-1
Merged-chr5-115049482-2	chr5	115049374	115049592	+	0.000	0.000	Merged-chr5-115049482-2
Merged-chr2-75639595-81	chr2	75639022	75640162	+	0.000	0.000	Merged-chr2-75639595-81
Merged-chr2-13560596-20	chr2	13560285	13560752	+	0.000	0.000	Merged-chr2-13560596-20
Merged-chr2-164041176-18	chr2	164040981	164041499	+	0.000	0.000	Merged-chr2-164041176-18
Merged-chr16-75855662-51	chr16	75855370	75856003	+	0.000	0.000	Merged-chr16-75855662-51
Merged-chr18-89193831-8	chr18	89193710	89193948	+	0.000	0.000	Merged-chr18-89193831-8
Merged-chr12-86678966-40	chr12	86678666	86679454	+	0.000	0.000	Merged-chr12-86678966-40
Merged-chr10-68036383-95	chr10	68036170	68036749	+	0.000	0.000	Merged-chr10-68036383-95
Merged-chr14-46760637-59	chr14	46760355	46760948	+	0.000	0.000	Merged-chr14-46760637-59
Merged-chr15-99643998-26	chr15	99643787	99644245	+	0.000	0.000	Merged-chr15-99643998-26
Merged-chr7-66181272-9	chr7	66181141	66181429	+	0.000	0.000	Merged-chr7-66181272-9
Merged-chr13-23739426-131	chr13	23739118	23739923	+	0.000	0.000	Merged-chr13-23739426-131
Merged-chr16-91755082-17	chr16	91754912	91755294	+	0.000	0.000	Merged-chr16-91755082-17
Merged-chr11-30649256-50	chr11	30648833	30649460	+	0.000	0.000	Merged-chr11-30649256-50
Merged-chr2-80681257-1	chr2	80681159	80681357	+	0.000	0.000	Merged-chr2-80681257-1
Merged-chr10-89463405-2	chr10	89463294	89463518	+	0.000	0.000	Merged-chr10-89463405-2
Merged-chr7-3292987-7	chr7	3292873	3293114	+	0.000	0.000	Merged-chr7-3292987-7
Merged-chr13-24779175-40	chr13	24778909	24779508	+	0.000	0.000	Merged-chr13-24779175-40
Merged-chr19-53318391-14	chr19	53318161	53318598	+	0.000	0.000	Merged-chr19-53318391-14
Merged-chr8-46636605-4	chr8	46636467	46636820	+	0.000	0.000	Merged-chr8-46636605-4
Merged-chr11-110483366-35	chr11	110483080	110483662	+	0.000	0.000	Merged-chr11-110483366-35
Merged-chr10-120978282-10	chr10	120978135	120978468	+	0.000	0.000	Merged-chr10-120978282-10
Merged-chr2-4872960-25	chr2	4872784	4873167	+	0.000	0.000	Merged-chr2-4872960-25
Merged-chr2-126467944-38	chr2	126467395	126468170	+	0.000	0.000	Merged-chr2-126467944-38
Merged-chr2-154807951-18	chr2	154807675	154808165	+	0.000	0.000	Merged-chr2-154807951-18
Merged-chr4-134098878-42	chr4	134098615	134099101	+	0.000	0.000	Merged-chr4-134098878-42
Merged-chr1-43224405-37	chr1	43224182	43224758	+	0.000	0.000	Merged-chr1-43224405-37
Merged-chr10-5795457-7	chr10	5795263	5795690	+	0.000	0.000	Merged-chr10-5795457-7
Merged-chr3-105815563-53	chr3	105815304	105815892	+	0.000	0.000	Merged-chr3-105815563-53
Merged-chr4-103203272-1	chr4	103203174	103203372	+	0.000	0.000	Merged-chr4-103203272-1
Merged-chr1-135129740-3	chr1	135129627	135129863	+	0.000	0.000	Merged-chr1-135129740-3
Merged-chr7-30607986-27	chr7	30607791	30608170	+	0.000	0.000	Merged-chr7-30607986-27
Merged-chr1-171774158-19	chr1	171773900	171774405	+	0.000	0.000	Merged-chr1-171774158-19
Merged-chr5-67426993-3	chr5	67426826	67427159	+	0.000	0.000	Merged-chr5-67426993-3
Merged-chr13-63141358-58	chr13	63140984	63141734	+	0.000	0.000	Merged-chr13-63141358-58
Merged-chr7-97371683-55	chr7	97371439	97371938	+	0.000	0.000	Merged-chr7-97371683-55
Merged-chr17-79965028-43	chr17	79964834	79965426	+	0.000	0.000	Merged-chr17-79965028-43
Merged-chr7-90302677-100	chr7	90302207	90303343	+	0.000	0.000	Merged-chr7-90302677-100
Merged-chr1-60930618-28	chr1	60930415	60930832	+	0.000	0.000	Merged-chr1-60930618-28
Merged-chr1-161779312-20	chr1	161779066	161779635	+	0.000	0.000	Merged-chr1-161779312-20
Merged-chr17-86962989-104	chr17	86962419	86963450	+	0.000	0.000	Merged-chr17-86962989-104
Merged-chr4-46592478-15	chr4	46592228	46592703	+	0.000	0.000	Merged-chr4-46592478-15
Merged-chr12-118411992-13	chr12	118411774	118412239	+	0.000	0.000	Merged-chr12-118411992-13
Merged-chr13-119690439-73	chr13	119690190	119690699	+	0.000	0.000	Merged-chr13-119690439-73
Merged-chr13-95719909-48	chr13	95719704	95720118	+	0.000	0.000	Merged-chr13-95719909-48
Merged-chr13-59656636-89	chr13	59656314	59657019	+	0.000	0.000	Merged-chr13-59656636-89
Merged-chr9-106368321-126	chr9	106367569	106369276	+	0.000	0.000	Merged-chr9-106368321-126
Merged-chr17-80169005-20	chr17	80168780	80169203	+	0.000	0.000	Merged-chr17-80169005-20
Merged-chr9-119093420-49	chr9	119092886	119094002	+	0.000	0.000	Merged-chr9-119093420-49
Merged-chr11-57958407-27	chr11	57958231	57958634	+	0.000	0.000	Merged-chr11-57958407-27
Merged-chr13-45862002-29	chr13	45861786	45862230	+	0.000	0.000	Merged-chr13-45862002-29
Merged-chr15-78512857-1	chr15	78512759	78512957	+	0.000	0.000	Merged-chr15-78512857-1
Merged-chr11-104667644-45	chr11	104667422	104667918	+	0.000	0.000	Merged-chr11-104667644-45
Merged-chr9-80258560-14	chr9	80258361	80258738	+	0.000	0.000	Merged-chr9-80258560-14
Merged-chr2-79122721-3	chr2	79122611	79122841	+	0.000	0.000	Merged-chr2-79122721-3
Merged-chr6-99666817-4	chr6	99666607	99667017	+	0.000	0.000	Merged-chr6-99666817-4
Merged-chr8-104435113-2	chr8	104434962	104435266	+	0.000	0.000	Merged-chr8-104435113-2
Merged-chr10-77531961-9	chr10	77531772	77532135	+	0.000	0.000	Merged-chr10-77531961-9
Merged-chr1-86526061-113	chr1	86525253	86526697	+	0.000	0.000	Merged-chr1-86526061-113
Merged-chr2-11361152-13	chr2	11360988	11361345	+	0.000	0.000	Merged-chr2-11361152-13
Merged-chr15-96698628-1	chr15	96698530	96698728	+	0.000	0.000	Merged-chr15-96698628-1
Merged-chr13-101756830-17	chr13	101756651	101757044	+	0.000	0.000	Merged-chr13-101756830-17
Merged-chr2-128126890-5	chr2	128126790	128126994	+	0.000	0.000	Merged-chr2-128126890-5
Merged-chr2-69415236-25	chr2	69414921	69415468	+	0.000	0.000	Merged-chr2-69415236-25
Merged-chr7-110844124-65	chr7	110843856	110844411	+	0.000	0.000	Merged-chr7-110844124-65
Merged-chr5-110286612-1	chr5	110286514	110286712	+	0.000	0.000	Merged-chr5-110286612-1
Merged-chr17-47521683-42	chr17	47521461	47521892	+	0.000	0.000	Merged-chr17-47521683-42
Merged-chr15-96827730-24	chr15	96827494	96828013	+	0.000	0.000	Merged-chr15-96827730-24
Merged-chr6-125071459-61	chr6	125071240	125071749	+	0.000	0.000	Merged-chr6-125071459-61
Merged-chr7-119855035-12	chr7	119854857	119855206	+	0.000	0.000	Merged-chr7-119855035-12
Merged-chr1-153332165-2	chr1	153332067	153332266	+	0.000	0.000	Merged-chr1-153332165-2
Merged-chr7-128133815-2	chr7	128133677	128133956	+	0.000	0.000	Merged-chr7-128133815-2
Merged-chr14-122983276-115	chr14	122982987	122983584	+	0.000	0.000	Merged-chr14-122983276-115
Merged-chr7-123355852-1	chr7	123355754	123355952	+	0.000	0.000	Merged-chr7-123355852-1
Merged-chr4-46568404-15	chr4	46568094	46568639	+	0.000	0.000	Merged-chr4-46568404-15
Merged-chr9-24498129-8	chr9	24497997	24498272	+	0.000	0.000	Merged-chr9-24498129-8
Merged-chr6-120324569-14	chr6	120324311	120324729	+	0.000	0.000	Merged-chr6-120324569-14
Merged-chr1-180364196-41	chr1	180364026	180364417	+	0.000	0.000	Merged-chr1-180364196-41
Merged-chr14-20784925-1	chr14	20784827	20785025	+	0.000	0.000	Merged-chr14-20784925-1
Merged-chr1-133816829-1	chr1	133816731	133816929	+	0.000	0.000	Merged-chr1-133816829-1
Merged-chr4-11191267-105	chr4	11190998	11191620	+	0.000	0.000	Merged-chr4-11191267-105
Merged-chr8-13678436-8	chr8	13678253	13678612	+	0.000	0.000	Merged-chr8-13678436-8
Merged-chr16-11909160-64	chr16	11908945	11909404	+	0.000	0.000	Merged-chr16-11909160-64
Merged-chr11-100393918-7	chr11	100393766	100394123	+	0.000	0.000	Merged-chr11-100393918-7
Merged-chr11-57951726-64	chr11	57951250	57952407	+	0.000	0.000	Merged-chr11-57951726-64
Merged-chr5-115845068-57	chr5	115844802	115845486	+	0.000	0.000	Merged-chr5-115845068-57
Merged-chr11-102925229-68	chr11	102924987	102925614	+	0.000	0.000	Merged-chr11-102925229-68
Merged-chr8-120599693-4	chr8	120599561	120599828	+	0.000	0.000	Merged-chr8-120599693-4
Merged-chr14-73175814-32	chr14	73175361	73176216	+	0.000	0.000	Merged-chr14-73175814-32
Merged-chr2-164805040-57	chr2	164804838	164805253	+	0.000	0.000	Merged-chr2-164805040-57
Merged-chr10-91167120-36	chr10	91166945	91167284	+	0.000	0.000	Merged-chr10-91167120-36
Merged-chr17-86591130-5	chr17	86590984	86591307	+	0.000	0.000	Merged-chr17-86591130-5
Merged-chr10-82779329-6	chr10	82779202	82779458	+	0.000	0.000	Merged-chr10-82779329-6
Merged-chr19-56400406-24	chr19	56400242	56400636	+	0.000	0.000	Merged-chr19-56400406-24
Merged-chr8-35426001-1	chr8	35425903	35426101	+	0.000	0.000	Merged-chr8-35426001-1
Merged-chr11-68464408-16	chr11	68464196	68464601	+	0.000	0.000	Merged-chr11-68464408-16
Merged-chr4-145246720-73	chr4	145246302	145246975	+	0.000	0.000	Merged-chr4-145246720-73
Merged-chr7-110978086-35	chr7	110977490	110978312	+	0.000	0.000	Merged-chr7-110978086-35
Merged-chr2-60864798-18	chr2	60864460	60865067	+	0.000	0.000	Merged-chr2-60864798-18
Merged-chr11-97949895-26	chr11	97949628	97950132	+	0.000	0.000	Merged-chr11-97949895-26
Merged-chr6-130342331-49	chr6	130342023	130342661	+	0.000	0.000	Merged-chr6-130342331-49
Merged-chr5-77096159-4	chr5	77096007	77096349	+	0.000	0.000	Merged-chr5-77096159-4
Merged-chr5-112297415-51	chr5	112297160	112297836	+	0.000	0.000	Merged-chr5-112297415-51
Merged-chr11-53786697-28	chr11	53786419	53786933	+	0.000	0.000	Merged-chr11-53786697-28
Merged-chr7-135966046-1	chr7	135965948	135966146	+	0.000	0.000	Merged-chr7-135966046-1
Merged-chr2-103682751-112	chr2	103682300	103683289	+	0.000	0.000	Merged-chr2-103682751-112
Merged-chr6-97623549-1	chr6	97623451	97623649	+	0.000	0.000	Merged-chr6-97623549-1
Merged-chr2-128499903-59	chr2	128499466	128500217	+	0.000	0.000	Merged-chr2-128499903-59
Merged-chrX-142384466-2	chrX	142384284	142384650	+	0.000	0.000	Merged-chrX-142384466-2
Merged-chr10-44724083-14	chr10	44723906	44724262	+	0.000	0.000	Merged-chr10-44724083-14
Merged-chr18-38352312-4	chr18	38352169	38352436	+	0.000	0.000	Merged-chr18-38352312-4
Merged-chr9-72449677-41	chr9	72449325	72449894	+	0.000	0.000	Merged-chr9-72449677-41
Merged-chr11-83637048-8	chr11	83636861	83637242	+	0.000	0.000	Merged-chr11-83637048-8
Merged-chr14-55764891-26	chr14	55764505	55765212	+	0.000	0.000	Merged-chr14-55764891-26
Merged-chr12-118411603-2	chr12	118411505	118411703	+	0.000	0.000	Merged-chr12-118411603-2
Merged-chr3-90515586-3	chr3	90515478	90515694	+	0.000	0.000	Merged-chr3-90515586-3
Merged-chr10-41978788-45	chr10	41978498	41979039	+	0.000	0.000	Merged-chr10-41978788-45
Merged-chr1-88684968-21	chr1	88684737	88685178	+	0.000	0.000	Merged-chr1-88684968-21
Merged-chr18-14653924-40	chr18	14653756	14654135	+	0.000	0.000	Merged-chr18-14653924-40
Merged-chr18-66441212-1	chr18	66441114	66441312	+	0.000	0.000	Merged-chr18-66441212-1
Merged-chr17-56954903-8	chr17	56954755	56955061	+	0.000	0.000	Merged-chr17-56954903-8
Merged-chr2-5845147-67	chr2	5844919	5845356	+	0.000	0.000	Merged-chr2-5845147-67
Merged-chr6-99666119-139	chr6	99665635	99666549	+	0.000	0.000	Merged-chr6-99666119-139
Merged-chr2-181319811-50	chr2	181319630	181320015	+	0.000	0.000	Merged-chr2-181319811-50
Merged-chr5-100621410-46	chr5	100621008	100622106	+	0.000	0.000	Merged-chr5-100621410-46
Merged-chr6-112836612-1	chr6	112836514	112836712	+	0.000	0.000	Merged-chr6-112836612-1
Merged-chr2-143915450-87	chr2	143915174	143915700	+	0.000	0.000	Merged-chr2-143915450-87
Merged-chrX-157487611-2	chrX	157487489	157487736	+	0.000	0.000	Merged-chrX-157487611-2
Merged-chr15-34507485-11	chr15	34507308	34507702	+	0.000	0.000	Merged-chr15-34507485-11
Merged-chr2-38481334-22	chr2	38481054	38481692	+	0.000	0.000	Merged-chr2-38481334-22
Merged-chr1-184741519-9	chr1	184741304	184741673	+	0.000	0.000	Merged-chr1-184741519-9
Merged-chr1-85981995-4	chr1	85981871	85982108	+	0.000	0.000	Merged-chr1-85981995-4
Merged-chr9-43989481-2	chr9	43989354	43989611	+	0.000	0.000	Merged-chr9-43989481-2
Merged-chr2-27730636-19	chr2	27730393	27730922	+	0.000	0.000	Merged-chr2-27730636-19
Merged-chr7-47022743-46	chr7	47022522	47022975	+	0.000	0.000	Merged-chr7-47022743-46
Merged-chr4-82859450-71	chr4	82859091	82859739	+	0.000	0.000	Merged-chr4-82859450-71
Merged-chr18-70458236-15	chr18	70458038	70458597	+	0.000	0.000	Merged-chr18-70458236-15
Merged-chr5-100572278-24	chr5	100572086	100572542	+	0.000	0.000	Merged-chr5-100572278-24
Merged-chr16-13819185-114	chr16	13818934	13819634	+	0.000	0.000	Merged-chr16-13819185-114
Merged-chr7-105395581-59	chr7	105395102	105396046	+	0.000	0.000	Merged-chr7-105395581-59
Merged-chr10-41937376-26	chr10	41937098	41937596	+	0.000	0.000	Merged-chr10-41937376-26
Merged-chr19-11045347-81	chr19	11045078	11045784	+	0.000	0.000	Merged-chr19-11045347-81
