#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_Naive.dn.bed
Merged-chr17-42943646-37	chr17	42943421	42943913	+	0.000	0.000	Merged-chr17-42943646-37
Merged-chr4-139611653-20	chr4	139611378	139611842	+	0.000	0.000	Merged-chr4-139611653-20
Merged-chr1-20890851-96	chr1	20890599	20891115	+	0.000	0.000	Merged-chr1-20890851-96
Merged-chr4-11156857-34	chr4	11156686	11157062	+	0.000	0.000	Merged-chr4-11156857-34
Merged-chr9-35421650-87	chr9	35421288	35422004	+	0.000	0.000	Merged-chr9-35421650-87
Merged-chr1-33739390-46	chr1	33739051	33739921	+	0.000	0.000	Merged-chr1-33739390-46
Merged-chr16-18073888-8	chr16	18073740	18074146	+	0.000	0.000	Merged-chr16-18073888-8
Merged-chr2-68430660-54	chr2	68430432	68430905	+	0.000	0.000	Merged-chr2-68430660-54
Merged-chr11-54860715-54	chr11	54860358	54860944	+	0.000	0.000	Merged-chr11-54860715-54
Merged-chr4-124703869-75	chr4	124703658	124704197	+	0.000	0.000	Merged-chr4-124703869-75
Merged-chr10-75764403-65	chr10	75764114	75764755	+	0.000	0.000	Merged-chr10-75764403-65
Merged-chr11-3157744-93	chr11	3156688	3158306	+	0.000	0.000	Merged-chr11-3157744-93
Merged-chr5-75574836-1	chr5	75574738	75574936	+	0.000	0.000	Merged-chr5-75574836-1
Merged-chr14-103345864-9	chr14	103345599	103346114	+	0.000	0.000	Merged-chr14-103345864-9
Merged-chr10-118882775-60	chr10	118882552	118883006	+	0.000	0.000	Merged-chr10-118882775-60
Merged-chr10-31313443-90	chr10	31313171	31313643	+	0.000	0.000	Merged-chr10-31313443-90
Merged-chr19-40831431-72	chr19	40831051	40831746	+	0.000	0.000	Merged-chr19-40831431-72
Merged-chr4-11157562-36	chr4	11157329	11157843	+	0.000	0.000	Merged-chr4-11157562-36
Merged-chr11-3330703-18	chr11	3330537	3330928	+	0.000	0.000	Merged-chr11-3330703-18
Merged-chr2-68471818-151	chr2	68471580	68472330	+	0.000	0.000	Merged-chr2-68471818-151
Merged-chr7-48749788-92	chr7	48749459	48750025	+	0.000	0.000	Merged-chr7-48749788-92
Merged-chr13-67214299-31	chr13	67214019	67214600	+	0.000	0.000	Merged-chr13-67214299-31
Merged-chr16-32609068-64	chr16	32608714	32609293	+	0.000	0.000	Merged-chr16-32609068-64
Merged-chr18-24205400-15	chr18	24205186	24205539	+	0.000	0.000	Merged-chr18-24205400-15
Merged-chr8-18846559-82	chr8	18846310	18846761	+	0.000	0.000	Merged-chr8-18846559-82
Merged-chr5-75812374-1	chr5	75812276	75812474	+	0.000	0.000	Merged-chr5-75812374-1
Merged-chr14-24490940-66	chr14	24490584	24491301	+	0.000	0.000	Merged-chr14-24490940-66
Merged-chr6-144264296-10	chr6	144264134	144264471	+	0.000	0.000	Merged-chr6-144264296-10
Merged-chr7-4651775-26	chr7	4651513	4651999	+	0.000	0.000	Merged-chr7-4651775-26
Merged-chr1-162548502-61	chr1	162548265	162548841	+	0.000	0.000	Merged-chr1-162548502-61
Merged-chr9-14276872-1	chr9	14276774	14276972	+	0.000	0.000	Merged-chr9-14276872-1
Merged-chr14-18271014-66	chr14	18270773	18271327	+	0.000	0.000	Merged-chr14-18271014-66
Merged-chr13-91540408-4	chr13	91540286	91540535	+	0.000	0.000	Merged-chr13-91540408-4
Merged-chr11-3193402-56	chr11	3193098	3193766	+	0.000	0.000	Merged-chr11-3193402-56
Merged-chr10-19185061-36	chr10	19184865	19185221	+	0.000	0.000	Merged-chr10-19185061-36
Merged-chr4-35156799-155	chr4	35155898	35157542	+	0.000	0.000	Merged-chr4-35156799-155
Merged-chr15-9533546-44	chr15	9533198	9533838	+	0.000	0.000	Merged-chr15-9533546-44
Merged-chr17-84146048-57	chr17	84145648	84146378	+	0.000	0.000	Merged-chr17-84146048-57
Merged-chr10-118766153-45	chr10	118765932	118766409	+	0.000	0.000	Merged-chr10-118766153-45
Merged-chrX-133898261-39	chrX	133897827	133898553	+	0.000	0.000	Merged-chrX-133898261-39
Merged-chr1-82917988-3	chr1	82917851	82918136	+	0.000	0.000	Merged-chr1-82917988-3
Merged-chr7-4657958-2	chr7	4657816	4658102	+	0.000	0.000	Merged-chr7-4657958-2
Merged-chr5-105649431-102	chr5	105649184	105649881	+	0.000	0.000	Merged-chr5-105649431-102
Merged-chr11-3105314-74	chr11	3104995	3105672	+	0.000	0.000	Merged-chr11-3105314-74
Merged-chr4-139622917-60	chr4	139622733	139623129	+	0.000	0.000	Merged-chr4-139622917-60
Merged-chr11-106749998-2	chr11	106749810	106750188	+	0.000	0.000	Merged-chr11-106749998-2
Merged-chr6-17675529-35	chr6	17675313	17675905	+	0.000	0.000	Merged-chr6-17675529-35
Merged-chr5-75378709-26	chr5	75378400	75379024	+	0.000	0.000	Merged-chr5-75378709-26
Merged-chr17-3084193-55	chr17	3083981	3084379	+	0.000	0.000	Merged-chr17-3084193-55
Merged-chr14-121697829-36	chr14	121697306	121698338	+	0.000	0.000	Merged-chr14-121697829-36
Merged-chr14-118673606-72	chr14	118673303	118674034	+	0.000	0.000	Merged-chr14-118673606-72
Merged-chr11-3129320-11	chr11	3129135	3129518	+	0.000	0.000	Merged-chr11-3129320-11
Merged-chr1-39913450-3	chr1	39913320	39913583	+	0.000	0.000	Merged-chr1-39913450-3
Merged-chr4-127021266-22	chr4	127021081	127021468	+	0.000	0.000	Merged-chr4-127021266-22
Merged-chr19-40267576-38	chr19	40267355	40267757	+	0.000	0.000	Merged-chr19-40267576-38
Merged-chr18-77121790-35	chr18	77121529	77122023	+	0.000	0.000	Merged-chr18-77121790-35
Merged-chr1-39950256-21	chr1	39950045	39950503	+	0.000	0.000	Merged-chr1-39950256-21
Merged-chr4-127022268-34	chr4	127022014	127022461	+	0.000	0.000	Merged-chr4-127022268-34
Merged-chr1-23882900-25	chr1	23882664	23883089	+	0.000	0.000	Merged-chr1-23882900-25
Merged-chr6-38848269-41	chr6	38847981	38848532	+	0.000	0.000	Merged-chr6-38848269-41
Merged-chr9-97110986-70	chr9	97110701	97111261	+	0.000	0.000	Merged-chr9-97110986-70
Merged-chr16-70408152-21	chr16	70407975	70408404	+	0.000	0.000	Merged-chr16-70408152-21
Merged-chr4-65605051-78	chr4	65604772	65605318	+	0.000	0.000	Merged-chr4-65605051-78
Merged-chr5-41841893-1	chr5	41841795	41841993	+	0.000	0.000	Merged-chr5-41841893-1
Merged-chr4-32239722-14	chr4	32239455	32239907	+	0.000	0.000	Merged-chr4-32239722-14
Merged-chrX-101419940-50	chrX	101419648	101420215	+	0.000	0.000	Merged-chrX-101419940-50
Merged-chr14-59201374-100	chr14	59200894	59201604	+	0.000	0.000	Merged-chr14-59201374-100
Merged-chr6-144396715-1	chr6	144396617	144396815	+	0.000	0.000	Merged-chr6-144396715-1
Merged-chr6-58596586-84	chr6	58596156	58597302	+	0.000	0.000	Merged-chr6-58596586-84
Merged-chr15-91664603-13	chr15	91664248	91664878	+	0.000	0.000	Merged-chr15-91664603-13
Merged-chr5-3928837-1	chr5	3928739	3928937	+	0.000	0.000	Merged-chr5-3928837-1
Merged-chr13-91462266-9	chr13	91461993	91462525	+	0.000	0.000	Merged-chr13-91462266-9
Merged-chr10-95009173-43	chr10	95008937	95009463	+	0.000	0.000	Merged-chr10-95009173-43
Merged-chr7-4647555-37	chr7	4647365	4647789	+	0.000	0.000	Merged-chr7-4647555-37
Merged-chr1-178336524-15	chr1	178336238	178336745	+	0.000	0.000	Merged-chr1-178336524-15
Merged-chr1-82807419-20	chr1	82807199	82807686	+	0.000	0.000	Merged-chr1-82807419-20
Merged-chr19-41874574-30	chr19	41874344	41874785	+	0.000	0.000	Merged-chr19-41874574-30
Merged-chr9-62425384-15	chr9	62425170	62425598	+	0.000	0.000	Merged-chr9-62425384-15
Merged-chrX-75759126-1	chrX	75759028	75759226	+	0.000	0.000	Merged-chrX-75759126-1
Merged-chr18-70473239-7	chr18	70473067	70473407	+	0.000	0.000	Merged-chr18-70473239-7
Merged-chr5-148601430-1	chr5	148601332	148601530	+	0.000	0.000	Merged-chr5-148601430-1
Merged-chr16-14379528-8	chr16	14379393	14379651	+	0.000	0.000	Merged-chr16-14379528-8
Merged-chr8-14998165-42	chr8	14997653	14998511	+	0.000	0.000	Merged-chr8-14998165-42
Merged-chr7-73537938-60	chr7	73537673	73538326	+	0.000	0.000	Merged-chr7-73537938-60
Merged-chr5-41843178-1	chr5	41843080	41843278	+	0.000	0.000	Merged-chr5-41843178-1
Merged-chr14-103346588-98	chr14	103346224	103347015	+	0.000	0.000	Merged-chr14-103346588-98
Merged-chr1-38602117-20	chr1	38601833	38602329	+	0.000	0.000	Merged-chr1-38602117-20
Merged-chr14-14351922-2	chr14	14351777	14352069	+	0.000	0.000	Merged-chr14-14351922-2
Merged-chr4-123411504-1	chr4	123411406	123411604	+	0.000	0.000	Merged-chr4-123411504-1
Merged-chr3-99102806-1	chr3	99102708	99102906	+	0.000	0.000	Merged-chr3-99102806-1
Merged-chr10-42848913-29	chr10	42848679	42849289	+	0.000	0.000	Merged-chr10-42848913-29
Merged-chr7-130866004-59	chr7	130865640	130866221	+	0.000	0.000	Merged-chr7-130866004-59
Merged-chr1-34843057-106	chr1	34842464	34843468	+	0.000	0.000	Merged-chr1-34843057-106
Merged-chr19-40238240-2	chr19	40238138	40238345	+	0.000	0.000	Merged-chr19-40238240-2
Merged-chr17-15826286-103	chr17	15826046	15826765	+	0.000	0.000	Merged-chr17-15826286-103
Merged-chr14-78559223-28	chr14	78559020	78559374	+	0.000	0.000	Merged-chr14-78559223-28
Merged-chr1-180330545-90	chr1	180330144	180330953	+	0.000	0.000	Merged-chr1-180330545-90
Merged-chr10-59953841-5	chr10	59953685	59953979	+	0.000	0.000	Merged-chr10-59953841-5
Merged-chr12-73817639-11	chr12	73817393	73817824	+	0.000	0.000	Merged-chr12-73817639-11
Merged-chr10-100496204-1	chr10	100496106	100496304	+	0.000	0.000	Merged-chr10-100496204-1
Merged-chr1-189007695-69	chr1	189007424	189007947	+	0.000	0.000	Merged-chr1-189007695-69
Merged-chr11-3160255-18	chr11	3159882	3160704	+	0.000	0.000	Merged-chr11-3160255-18
Merged-chr11-99145976-1	chr11	99145878	99146076	+	0.000	0.000	Merged-chr11-99145976-1
Merged-chr12-77949698-47	chr12	77949217	77950005	+	0.000	0.000	Merged-chr12-77949698-47
Merged-chr1-39918240-76	chr1	39917924	39918470	+	0.000	0.000	Merged-chr1-39918240-76
Merged-chr12-4080460-2	chr12	4080320	4080602	+	0.000	0.000	Merged-chr12-4080460-2
Merged-chr9-14072005-21	chr9	14071736	14072197	+	0.000	0.000	Merged-chr9-14072005-21
Merged-chr6-144093257-1	chr6	144093159	144093357	+	0.000	0.000	Merged-chr6-144093257-1
Merged-chr4-32291576-26	chr4	32291319	32291855	+	0.000	0.000	Merged-chr4-32291576-26
Merged-chr13-4942811-70	chr13	4942452	4943015	+	0.000	0.000	Merged-chr13-4942811-70
Merged-chr5-31202256-62	chr5	31201938	31202559	+	0.000	0.000	Merged-chr5-31202256-62
Merged-chr2-13265108-24	chr2	13264901	13265347	+	0.000	0.000	Merged-chr2-13265108-24
Merged-chr11-3190092-3	chr11	3189994	3190194	+	0.000	0.000	Merged-chr11-3190092-3
Merged-chr2-77268969-1	chr2	77268871	77269069	+	0.000	0.000	Merged-chr2-77268969-1
Merged-chr12-13518316-35	chr12	13518088	13518551	+	0.000	0.000	Merged-chr12-13518316-35
Merged-chr7-125559265-2	chr7	125559139	125559394	+	0.000	0.000	Merged-chr7-125559265-2
Merged-chr7-73552002-57	chr7	73551317	73552446	+	0.000	0.000	Merged-chr7-73552002-57
Merged-chr15-58650001-42	chr15	58649740	58650174	+	0.000	0.000	Merged-chr15-58650001-42
Merged-chr1-20912686-65	chr1	20912448	20912983	+	0.000	0.000	Merged-chr1-20912686-65
Merged-chr18-41752958-32	chr18	41752591	41753297	+	0.000	0.000	Merged-chr18-41752958-32
Merged-chr3-88510082-59	chr3	88509854	88510526	+	0.000	0.000	Merged-chr3-88510082-59
Merged-chr14-122788282-21	chr14	122787870	122788574	+	0.000	0.000	Merged-chr14-122788282-21
Merged-chr10-95000064-1	chr10	94999966	95000164	+	0.000	0.000	Merged-chr10-95000064-1
Merged-chr9-38719749-2	chr9	38719577	38719924	+	0.000	0.000	Merged-chr9-38719749-2
Merged-chr16-35905598-39	chr16	35905326	35905889	+	0.000	0.000	Merged-chr16-35905598-39
Merged-chr2-77328531-2	chr2	77328410	77328654	+	0.000	0.000	Merged-chr2-77328531-2
Merged-chr1-92912268-22	chr1	92911608	92912606	+	0.000	0.000	Merged-chr1-92912268-22
Merged-chr12-69486120-44	chr12	69485906	69486372	+	0.000	0.000	Merged-chr12-69486120-44
Merged-chr10-19117189-32	chr10	19116955	19117383	+	0.000	0.000	Merged-chr10-19117189-32
Merged-chr1-127317688-2	chr1	127317586	127317792	+	0.000	0.000	Merged-chr1-127317688-2
Merged-chr5-150601146-68	chr5	150600828	150601377	+	0.000	0.000	Merged-chr5-150601146-68
Merged-chr10-80158624-23	chr10	80158426	80158800	+	0.000	0.000	Merged-chr10-80158624-23
Merged-chr15-89149704-89	chr15	89149318	89150070	+	0.000	0.000	Merged-chr15-89149704-89
Merged-chr7-97217541-1	chr7	97217443	97217641	+	0.000	0.000	Merged-chr7-97217541-1
Merged-chr9-14281792-3	chr9	14281561	14281964	+	0.000	0.000	Merged-chr9-14281792-3
Merged-chr2-77264133-1	chr2	77264035	77264233	+	0.000	0.000	Merged-chr2-77264133-1
Merged-chr16-14355199-2	chr16	14355045	14355356	+	0.000	0.000	Merged-chr16-14355199-2
Merged-chr1-127322582-29	chr1	127322202	127322810	+	0.000	0.000	Merged-chr1-127322582-29
Merged-chr1-189085418-26	chr1	189085099	189085732	+	0.000	0.000	Merged-chr1-189085418-26
Merged-chr18-64913437-34	chr18	64913155	64913758	+	0.000	0.000	Merged-chr18-64913437-34
Merged-chr4-33244141-2	chr4	33244042	33244243	+	0.000	0.000	Merged-chr4-33244141-2
Merged-chr2-158451543-1	chr2	158451445	158451643	+	0.000	0.000	Merged-chr2-158451543-1
Merged-chr14-14347680-9	chr14	14347464	14347877	+	0.000	0.000	Merged-chr14-14347680-9
Merged-chr4-3834215-4	chr4	3834058	3834350	+	0.000	0.000	Merged-chr4-3834215-4
Merged-chr10-81997088-64	chr10	81996826	81997262	+	0.000	0.000	Merged-chr10-81997088-64
Merged-chr17-16089024-2	chr17	16088884	16089167	+	0.000	0.000	Merged-chr17-16089024-2
Merged-chr18-31911303-2	chr18	31911198	31911411	+	0.000	0.000	Merged-chr18-31911303-2
Merged-chr18-7931405-2	chr18	7931305	7931508	+	0.000	0.000	Merged-chr18-7931405-2
Merged-chr2-148706710-30	chr2	148706466	148706926	+	0.000	0.000	Merged-chr2-148706710-30
Merged-chr11-48856488-101	chr11	48855670	48856814	+	0.000	0.000	Merged-chr11-48856488-101
Merged-chr2-13271415-60	chr2	13271169	13271729	+	0.000	0.000	Merged-chr2-13271415-60
Merged-chr9-40455611-102	chr9	40455196	40455860	+	0.000	0.000	Merged-chr9-40455611-102
Merged-chr16-93572534-34	chr16	93572361	93572737	+	0.000	0.000	Merged-chr16-93572534-34
Merged-chr16-93552984-42	chr16	93552745	93553205	+	0.000	0.000	Merged-chr16-93552984-42
Merged-chr17-22165943-71	chr17	22165547	22166365	+	0.000	0.000	Merged-chr17-22165943-71
Merged-chr16-10723312-12	chr16	10723173	10723441	+	0.000	0.000	Merged-chr16-10723312-12
Merged-chr13-91463278-4	chr13	91463150	91463411	+	0.000	0.000	Merged-chr13-91463278-4
Merged-chr10-94958568-14	chr10	94958391	94958718	+	0.000	0.000	Merged-chr10-94958568-14
Merged-chr2-16515571-1	chr2	16515473	16515671	+	0.000	0.000	Merged-chr2-16515571-1
Merged-chr9-71848464-7	chr9	71848304	71848607	+	0.000	0.000	Merged-chr9-71848464-7
Merged-chr8-88636083-59	chr8	88635824	88636478	+	0.000	0.000	Merged-chr8-88636083-59
Merged-chr18-41921901-1	chr18	41921803	41922001	+	0.000	0.000	Merged-chr18-41921901-1
Merged-chr7-73600199-6	chr7	73600061	73600366	+	0.000	0.000	Merged-chr7-73600199-6
Merged-chr5-86816982-25	chr5	86816771	86817268	+	0.000	0.000	Merged-chr5-86816982-25
Merged-chr17-80728115-101	chr17	80727813	80728553	+	0.000	0.000	Merged-chr17-80728115-101
Merged-chr11-4423802-39	chr11	4423329	4424148	+	0.000	0.000	Merged-chr11-4423802-39
Merged-chr8-14985855-83	chr8	14985583	14986102	+	0.000	0.000	Merged-chr8-14985855-83
Merged-chr10-30802269-1	chr10	30802171	30802369	+	0.000	0.000	Merged-chr10-30802269-1
Merged-chr1-20926362-24	chr1	20926037	20926805	+	0.000	0.000	Merged-chr1-20926362-24
Merged-chr9-7868195-4	chr9	7868081	7868326	+	0.000	0.000	Merged-chr9-7868195-4
Merged-chr6-144416933-1	chr6	144416835	144417033	+	0.000	0.000	Merged-chr6-144416933-1
Merged-chr15-59572007-37	chr15	59571819	59572233	+	0.000	0.000	Merged-chr15-59572007-37
Merged-chr1-180296318-42	chr1	180296059	180296614	+	0.000	0.000	Merged-chr1-180296318-42
Merged-chr11-33939357-99	chr11	33938979	33939531	+	0.000	0.000	Merged-chr11-33939357-99
Merged-chr2-10373891-14	chr2	10373676	10374064	+	0.000	0.000	Merged-chr2-10373891-14
Merged-chr13-91486226-31	chr13	91485455	91486672	+	0.000	0.000	Merged-chr13-91486226-31
Merged-chr12-68993436-1	chr12	68993338	68993536	+	0.000	0.000	Merged-chr12-68993436-1
Merged-chr12-117595106-1	chr12	117595008	117595206	+	0.000	0.000	Merged-chr12-117595106-1
Merged-chr11-106084527-74	chr11	106084166	106084771	+	0.000	0.000	Merged-chr11-106084527-74
Merged-chr9-94955735-38	chr9	94955523	94955979	+	0.000	0.000	Merged-chr9-94955735-38
Merged-chr14-31433372-8	chr14	31433230	31433491	+	0.000	0.000	Merged-chr14-31433372-8
Merged-chr13-117390259-3	chr13	117390048	117390416	+	0.000	0.000	Merged-chr13-117390259-3
Merged-chr3-37152678-71	chr3	37152249	37152920	+	0.000	0.000	Merged-chr3-37152678-71
Merged-chr16-24154153-12	chr16	24154033	24154280	+	0.000	0.000	Merged-chr16-24154153-12
Merged-chr6-89421751-50	chr6	89421424	89422180	+	0.000	0.000	Merged-chr6-89421751-50
Merged-chr11-3143823-26	chr11	3143550	3144091	+	0.000	0.000	Merged-chr11-3143823-26
Merged-chr11-3196330-84	chr11	3195662	3196898	+	0.000	0.000	Merged-chr11-3196330-84
Merged-chr6-144375543-1	chr6	144375445	144375643	+	0.000	0.000	Merged-chr6-144375543-1
Merged-chr13-117024590-116	chr13	117024012	117025127	+	0.000	0.000	Merged-chr13-117024590-116
Merged-chr5-28382451-39	chr5	28382248	28382715	+	0.000	0.000	Merged-chr5-28382451-39
Merged-chr5-100651654-38	chr5	100651407	100651891	+	0.000	0.000	Merged-chr5-100651654-38
Merged-chr4-34429561-69	chr4	34429318	34429971	+	0.000	0.000	Merged-chr4-34429561-69
Merged-chr17-84145288-1	chr17	84145190	84145388	+	0.000	0.000	Merged-chr17-84145288-1
Merged-chr5-148508923-1	chr5	148508825	148509023	+	0.000	0.000	Merged-chr5-148508923-1
Merged-chr8-126662975-49	chr8	126662718	126663231	+	0.000	0.000	Merged-chr8-126662975-49
Merged-chr15-82899938-12	chr15	82899717	82900160	+	0.000	0.000	Merged-chr15-82899938-12
Merged-chr1-127318690-2	chr1	127318591	127318791	+	0.000	0.000	Merged-chr1-127318690-2
Merged-chr15-59089967-48	chr15	59089712	59090498	+	0.000	0.000	Merged-chr15-59089967-48
Merged-chr6-143874490-1	chr6	143874392	143874590	+	0.000	0.000	Merged-chr6-143874490-1
Merged-chr11-3187729-22	chr11	3187316	3188009	+	0.000	0.000	Merged-chr11-3187729-22
Merged-chr16-18233668-2	chr16	18233547	18233791	+	0.000	0.000	Merged-chr16-18233668-2
Merged-chr5-75444488-1	chr5	75444390	75444588	+	0.000	0.000	Merged-chr5-75444488-1
Merged-chr2-75683146-50	chr2	75682933	75683370	+	0.000	0.000	Merged-chr2-75683146-50
Merged-chr12-4133297-57	chr12	4133046	4133573	+	0.000	0.000	Merged-chr12-4133297-57
Merged-chr11-3134311-2	chr11	3134213	3134411	+	0.000	0.000	Merged-chr11-3134311-2
Merged-chr11-3345059-26	chr11	3344841	3345311	+	0.000	0.000	Merged-chr11-3345059-26
Merged-chr1-106636600-1	chr1	106636502	106636700	+	0.000	0.000	Merged-chr1-106636600-1
Merged-chr14-60783398-4	chr14	60783261	60783532	+	0.000	0.000	Merged-chr14-60783398-4
Merged-chr6-143954525-20	chr6	143954318	143954726	+	0.000	0.000	Merged-chr6-143954525-20
Merged-chr16-94235924-1	chr16	94235826	94236024	+	0.000	0.000	Merged-chr16-94235924-1
Merged-chr10-19192519-18	chr10	19192311	19192719	+	0.000	0.000	Merged-chr10-19192519-18
Merged-chr11-4418419-5	chr11	4418302	4418545	+	0.000	0.000	Merged-chr11-4418419-5
Merged-chr9-55946922-11	chr9	55946679	55947109	+	0.000	0.000	Merged-chr9-55946922-11
Merged-chr19-40762334-20	chr19	40762074	40762561	+	0.000	0.000	Merged-chr19-40762334-20
Merged-chr6-121272426-71	chr6	121272192	121272672	+	0.000	0.000	Merged-chr6-121272426-71
Merged-chr12-51886578-29	chr12	51886387	51886803	+	0.000	0.000	Merged-chr12-51886578-29
Merged-chr17-84186353-4	chr17	84186186	84186525	+	0.000	0.000	Merged-chr17-84186353-4
Merged-chr10-118827337-8	chr10	118827200	118827516	+	0.000	0.000	Merged-chr10-118827337-8
Merged-chr5-86804387-70	chr5	86804158	86804704	+	0.000	0.000	Merged-chr5-86804387-70
Merged-chr5-75426957-1	chr5	75426859	75427057	+	0.000	0.000	Merged-chr5-75426957-1
Merged-chr1-161035993-2	chr1	161035877	161036111	+	0.000	0.000	Merged-chr1-161035993-2
Merged-chr5-134491981-46	chr5	134491735	134492156	+	0.000	0.000	Merged-chr5-134491981-46
Merged-chr14-52020005-97	chr14	52019740	52020207	+	0.000	0.000	Merged-chr14-52020005-97
Merged-chr10-59916836-10	chr10	59916629	59917039	+	0.000	0.000	Merged-chr10-59916836-10
Merged-chr3-52300795-11	chr3	52300574	52300960	+	0.000	0.000	Merged-chr3-52300795-11
Merged-chr2-3924900-1	chr2	3924802	3925000	+	0.000	0.000	Merged-chr2-3924900-1
Merged-chr5-143235302-59	chr5	143234982	143235573	+	0.000	0.000	Merged-chr5-143235302-59
Merged-chr13-5077088-1	chr13	5076990	5077188	+	0.000	0.000	Merged-chr13-5077088-1
Merged-chr16-91541885-7	chr16	91541769	91542027	+	0.000	0.000	Merged-chr16-91541885-7
Merged-chr16-10785610-99	chr16	10785242	10785942	+	0.000	0.000	Merged-chr16-10785610-99
Merged-chr18-54061989-12	chr18	54061766	54062186	+	0.000	0.000	Merged-chr18-54061989-12
Merged-chr11-54063198-57	chr11	54062574	54063698	+	0.000	0.000	Merged-chr11-54063198-57
Merged-chr15-25993331-39	chr15	25993020	25993629	+	0.000	0.000	Merged-chr15-25993331-39
Merged-chr4-32164709-123	chr4	32164271	32165176	+	0.000	0.000	Merged-chr4-32164709-123
Merged-chr9-95113538-34	chr9	95113322	95113827	+	0.000	0.000	Merged-chr9-95113538-34
Merged-chr11-3128962-6	chr11	3128848	3129087	+	0.000	0.000	Merged-chr11-3128962-6
Merged-chr15-100119488-4	chr15	100119343	100119626	+	0.000	0.000	Merged-chr15-100119488-4
Merged-chr4-32302786-3	chr4	32302680	32302892	+	0.000	0.000	Merged-chr4-32302786-3
Merged-chr1-106707367-8	chr1	106707224	106707498	+	0.000	0.000	Merged-chr1-106707367-8
Merged-chr4-34550997-127	chr4	34550591	34551287	+	0.000	0.000	Merged-chr4-34550997-127
Merged-chr13-117216189-53	chr13	117215936	117216433	+	0.000	0.000	Merged-chr13-117216189-53
Merged-chr11-99168314-5	chr11	99168139	99168500	+	0.000	0.000	Merged-chr11-99168314-5
Merged-chr15-9600289-13	chr15	9600114	9600507	+	0.000	0.000	Merged-chr15-9600289-13
Merged-chr16-90334244-28	chr16	90334020	90334485	+	0.000	0.000	Merged-chr16-90334244-28
Merged-chr5-75640762-12	chr5	75640543	75641017	+	0.000	0.000	Merged-chr5-75640762-12
Merged-chr17-84177686-3	chr17	84177542	84177822	+	0.000	0.000	Merged-chr17-84177686-3
Merged-chr15-5112903-2	chr15	5112804	5113005	+	0.000	0.000	Merged-chr15-5112903-2
Merged-chr13-117242416-107	chr13	117241857	117242719	+	0.000	0.000	Merged-chr13-117242416-107
Merged-chrX-75729990-4	chrX	75729791	75730207	+	0.000	0.000	Merged-chrX-75729990-4
Merged-chr1-55442246-1	chr1	55442148	55442346	+	0.000	0.000	Merged-chr1-55442246-1
Merged-chr9-95120288-34	chr9	95120028	95120583	+	0.000	0.000	Merged-chr9-95120288-34
Merged-chr9-62349502-36	chr9	62349267	62349724	+	0.000	0.000	Merged-chr9-62349502-36
Merged-chr11-3176549-79	chr11	3176214	3176986	+	0.000	0.000	Merged-chr11-3176549-79
Merged-chr2-77269992-2	chr2	77269894	77270092	+	0.000	0.000	Merged-chr2-77269992-2
Merged-chr1-36296864-54	chr1	36296617	36297134	+	0.000	0.000	Merged-chr1-36296864-54
Merged-chr19-29430686-3	chr19	29430552	29430824	+	0.000	0.000	Merged-chr19-29430686-3
Merged-chr2-16568402-24	chr2	16568020	16568715	+	0.000	0.000	Merged-chr2-16568402-24
Merged-chr6-121183966-1	chr6	121183868	121184066	+	0.000	0.000	Merged-chr6-121183966-1
Merged-chr12-115888214-32	chr12	115888007	115888578	+	0.000	0.000	Merged-chr12-115888214-32
Merged-chr9-94653408-7	chr9	94653276	94653533	+	0.000	0.000	Merged-chr9-94653408-7
Merged-chr18-64921075-69	chr18	64920838	64921373	+	0.000	0.000	Merged-chr18-64921075-69
Merged-chr3-10350662-1	chr3	10350564	10350762	+	0.000	0.000	Merged-chr3-10350662-1
Merged-chr11-3336028-55	chr11	3335644	3336285	+	0.000	0.000	Merged-chr11-3336028-55
Merged-chr11-32013500-11	chr11	32013116	32013881	+	0.000	0.000	Merged-chr11-32013500-11
Merged-chr3-37174845-28	chr3	37174481	37175110	+	0.000	0.000	Merged-chr3-37174845-28
Merged-chr14-14348333-18	chr14	14348015	14348687	+	0.000	0.000	Merged-chr14-14348333-18
Merged-chr7-73479778-28	chr7	73479485	73480065	+	0.000	0.000	Merged-chr7-73479778-28
Merged-chr15-59070702-12	chr15	59070521	59070915	+	0.000	0.000	Merged-chr15-59070702-12
Merged-chr2-16681413-1	chr2	16681315	16681513	+	0.000	0.000	Merged-chr2-16681413-1
Merged-chrX-95166298-83	chrX	95166014	95166609	+	0.000	0.000	Merged-chrX-95166298-83
Merged-chr12-117554758-34	chr12	117554281	117555050	+	0.000	0.000	Merged-chr12-117554758-34
Merged-chr11-30986417-66	chr11	30986190	30986660	+	0.000	0.000	Merged-chr11-30986417-66
Merged-chr5-75482772-1	chr5	75482674	75482872	+	0.000	0.000	Merged-chr5-75482772-1
Merged-chr9-42032714-51	chr9	42032415	42033052	+	0.000	0.000	Merged-chr9-42032714-51
Merged-chr7-73572750-41	chr7	73572527	73572990	+	0.000	0.000	Merged-chr7-73572750-41
Merged-chr2-23571893-78	chr2	23571507	23572164	+	0.000	0.000	Merged-chr2-23571893-78
