#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
Merged-chr10-121382753-17	chr10	121382535	121382978	+	0.000	0.000	Merged-chr10-121382753-17
Merged-chr11-94385959-1	chr11	94385861	94386059	+	0.000	0.000	Merged-chr11-94385959-1
Merged-chr1-165634538-53	chr1	165634328	165634756	+	0.000	0.000	Merged-chr1-165634538-53
Merged-chr15-64235406-104	chr15	64234845	64236198	+	0.000	0.000	Merged-chr15-64235406-104
Merged-chr11-4843528-2	chr11	4843395	4843663	+	0.000	0.000	Merged-chr11-4843528-2
Merged-chr6-6210933-2	chr6	6210828	6211040	+	0.000	0.000	Merged-chr6-6210933-2
Merged-chr5-65866803-1	chr5	65866705	65866903	+	0.000	0.000	Merged-chr5-65866803-1
Merged-chr18-34887458-62	chr18	34887239	34887849	+	0.000	0.000	Merged-chr18-34887458-62
Merged-chr14-122181700-59	chr14	122181493	122181951	+	0.000	0.000	Merged-chr14-122181700-59
Merged-chr3-138877299-79	chr3	138876889	138877564	+	0.000	0.000	Merged-chr3-138877299-79
Merged-chr19-11414241-16	chr19	11414069	11414387	+	0.000	0.000	Merged-chr19-11414241-16
Merged-chr12-8500971-1	chr12	8500873	8501071	+	0.000	0.000	Merged-chr12-8500971-1
Merged-chr12-85655599-6	chr12	85655482	85655736	+	0.000	0.000	Merged-chr12-85655599-6
Merged-chr3-51648429-13	chr3	51648225	51648604	+	0.000	0.000	Merged-chr3-51648429-13
Merged-chr3-84477916-1	chr3	84477818	84478016	+	0.000	0.000	Merged-chr3-84477916-1
Merged-chr7-128578655-40	chr7	128578245	128578924	+	0.000	0.000	Merged-chr7-128578655-40
Merged-chr9-57421302-52	chr9	57421097	57421554	+	0.000	0.000	Merged-chr9-57421302-52
Merged-chr11-6569400-3	chr11	6569202	6569553	+	0.000	0.000	Merged-chr11-6569400-3
Merged-chr1-138288948-3	chr1	138288808	138289108	+	0.000	0.000	Merged-chr1-138288948-3
Merged-chr10-78487870-30	chr10	78487671	78488084	+	0.000	0.000	Merged-chr10-78487870-30
Merged-chr19-57343616-1	chr19	57343518	57343716	+	0.000	0.000	Merged-chr19-57343616-1
Merged-chr12-52729820-57	chr12	52729334	52730664	+	0.000	0.000	Merged-chr12-52729820-57
Merged-chr4-116708529-54	chr4	116708254	116708744	+	0.000	0.000	Merged-chr4-116708529-54
Merged-chr12-82215113-4	chr12	82214988	82215238	+	0.000	0.000	Merged-chr12-82215113-4
Merged-chr1-94042518-47	chr1	94042196	94042777	+	0.000	0.000	Merged-chr1-94042518-47
Merged-chr1-92015551-10	chr1	92015340	92015776	+	0.000	0.000	Merged-chr1-92015551-10
Merged-chr12-103445253-6	chr12	103445102	103445423	+	0.000	0.000	Merged-chr12-103445253-6
Merged-chr7-99432712-47	chr7	99432356	99433250	+	0.000	0.000	Merged-chr7-99432712-47
Merged-chr9-75631100-49	chr9	75630860	75631506	+	0.000	0.000	Merged-chr9-75631100-49
Merged-chr17-47156481-21	chr17	47156077	47156944	+	0.000	0.000	Merged-chr17-47156481-21
Merged-chr1-164989943-18	chr1	164989618	164990295	+	0.000	0.000	Merged-chr1-164989943-18
Merged-chr5-65902900-8	chr5	65902596	65903147	+	0.000	0.000	Merged-chr5-65902900-8
Merged-chr6-48444392-70	chr6	48443836	48445009	+	0.000	0.000	Merged-chr6-48444392-70
Merged-chr1-34187719-7	chr1	34187582	34187866	+	0.000	0.000	Merged-chr1-34187719-7
Merged-chr6-146271470-40	chr6	146271271	146271652	+	0.000	0.000	Merged-chr6-146271470-40
Merged-chr15-25739657-1	chr15	25739559	25739757	+	0.000	0.000	Merged-chr15-25739657-1
Merged-chr6-146439604-15	chr6	146439316	146439849	+	0.000	0.000	Merged-chr6-146439604-15
Merged-chr1-125561126-1	chr1	125561028	125561226	+	0.000	0.000	Merged-chr1-125561126-1
Merged-chr7-112133425-1	chr7	112133327	112133525	+	0.000	0.000	Merged-chr7-112133425-1
Merged-chr10-99229215-14	chr10	99228970	99229372	+	0.000	0.000	Merged-chr10-99229215-14
Merged-chr12-82284829-46	chr12	82284597	82285049	+	0.000	0.000	Merged-chr12-82284829-46
Merged-chr1-138323164-21	chr1	138322896	138323436	+	0.000	0.000	Merged-chr1-138323164-21
Merged-chr4-59806223-101	chr4	59806007	59806440	+	0.000	0.000	Merged-chr4-59806223-101
Merged-chr7-97079180-3	chr7	97079034	97079372	+	0.000	0.000	Merged-chr7-97079180-3
Merged-chr6-134343073-39	chr6	134342814	134343506	+	0.000	0.000	Merged-chr6-134343073-39
Merged-chr2-172405200-19	chr2	172405047	172405398	+	0.000	0.000	Merged-chr2-172405200-19
Merged-chr9-119156729-49	chr9	119156262	119157159	+	0.000	0.000	Merged-chr9-119156729-49
Merged-chr14-65352047-104	chr14	65351714	65352485	+	0.000	0.000	Merged-chr14-65352047-104
Merged-chr19-5815160-4	chr19	5815023	5815313	+	0.000	0.000	Merged-chr19-5815160-4
Merged-chr8-111522128-54	chr8	111521904	111522389	+	0.000	0.000	Merged-chr8-111522128-54
Merged-chr10-77978614-55	chr10	77978394	77978783	+	0.000	0.000	Merged-chr10-77978614-55
Merged-chr11-20565128-32	chr11	20564901	20565409	+	0.000	0.000	Merged-chr11-20565128-32
Merged-chr9-118646527-1	chr9	118646429	118646627	+	0.000	0.000	Merged-chr9-118646527-1
Merged-chr4-150281690-77	chr4	150281315	150282368	+	0.000	0.000	Merged-chr4-150281690-77
Merged-chr2-117421672-7	chr2	117421457	117421864	+	0.000	0.000	Merged-chr2-117421672-7
Merged-chr1-128831308-1	chr1	128831210	128831408	+	0.000	0.000	Merged-chr1-128831308-1
Merged-chr12-41090116-16	chr12	41089789	41090311	+	0.000	0.000	Merged-chr12-41090116-16
Merged-chr3-40951429-9	chr3	40951073	40951671	+	0.000	0.000	Merged-chr3-40951429-9
Merged-chr13-112396740-45	chr13	112396478	112397182	+	0.000	0.000	Merged-chr13-112396740-45
Merged-chr6-91515827-72	chr6	91515487	91516233	+	0.000	0.000	Merged-chr6-91515827-72
Merged-chr4-10873390-6	chr4	10873231	10873573	+	0.000	0.000	Merged-chr4-10873390-6
Merged-chr1-181237561-3	chr1	181237399	181237724	+	0.000	0.000	Merged-chr1-181237561-3
Merged-chr10-99268874-71	chr10	99268625	99269242	+	0.000	0.000	Merged-chr10-99268874-71
Merged-chr14-7991383-3	chr14	7991269	7991492	+	0.000	0.000	Merged-chr14-7991383-3
Merged-chr17-73164470-6	chr17	73164290	73164617	+	0.000	0.000	Merged-chr17-73164470-6
Merged-chr16-22633179-21	chr16	22632914	22633385	+	0.000	0.000	Merged-chr16-22633179-21
Merged-chr15-101246603-58	chr15	101246244	101246942	+	0.000	0.000	Merged-chr15-101246603-58
Merged-chr4-7152146-8	chr4	7151952	7152339	+	0.000	0.000	Merged-chr4-7152146-8
Merged-chr7-78596101-37	chr7	78595922	78596315	+	0.000	0.000	Merged-chr7-78596101-37
Merged-chr4-137796309-15	chr4	137796077	137796481	+	0.000	0.000	Merged-chr4-137796309-15
Merged-chr1-193153117-43	chr1	193152868	193153424	+	0.000	0.000	Merged-chr1-193153117-43
Merged-chr18-79079527-2	chr18	79079416	79079640	+	0.000	0.000	Merged-chr18-79079527-2
Merged-chr10-72620792-31	chr10	72620461	72621163	+	0.000	0.000	Merged-chr10-72620792-31
Merged-chr4-16168724-23	chr4	16168422	16169176	+	0.000	0.000	Merged-chr4-16168724-23
Merged-chr5-64805509-1	chr5	64805411	64805609	+	0.000	0.000	Merged-chr5-64805509-1
Merged-chr9-118716150-51	chr9	118715845	118716420	+	0.000	0.000	Merged-chr9-118716150-51
Merged-chr8-81867222-29	chr8	81867045	81867538	+	0.000	0.000	Merged-chr8-81867222-29
Merged-chr4-6989689-11	chr4	6989509	6989924	+	0.000	0.000	Merged-chr4-6989689-11
Merged-chr6-144923057-24	chr6	144922676	144923272	+	0.000	0.000	Merged-chr6-144923057-24
Merged-chr5-35990040-29	chr5	35989778	35990615	+	0.000	0.000	Merged-chr5-35990040-29
Merged-chr6-99433049-65	chr6	99432583	99433457	+	0.000	0.000	Merged-chr6-99433049-65
Merged-chr11-90638223-83	chr11	90637871	90638463	+	0.000	0.000	Merged-chr11-90638223-83
Merged-chr5-105110402-76	chr5	105110087	105110712	+	0.000	0.000	Merged-chr5-105110402-76
Merged-chr3-129621588-32	chr3	129621333	129622039	+	0.000	0.000	Merged-chr3-129621588-32
Merged-chr12-55492294-126	chr12	55491789	55492710	+	0.000	0.000	Merged-chr12-55492294-126
Merged-chr4-128884034-87	chr4	128883368	128884480	+	0.000	0.000	Merged-chr4-128884034-87
Merged-chr15-98091983-1	chr15	98091885	98092083	+	0.000	0.000	Merged-chr15-98091983-1
Merged-chr6-72380468-69	chr6	72380214	72380677	+	0.000	0.000	Merged-chr6-72380468-69
Merged-chr4-44970955-10	chr4	44970723	44971155	+	0.000	0.000	Merged-chr4-44970955-10
Merged-chr12-80272034-8	chr12	80271838	80272235	+	0.000	0.000	Merged-chr12-80272034-8
Merged-chr5-64435247-1	chr5	64435149	64435347	+	0.000	0.000	Merged-chr5-64435247-1
Merged-chr17-84231580-31	chr17	84231380	84231803	+	0.000	0.000	Merged-chr17-84231580-31
Merged-chr11-113173007-44	chr11	113172592	113173249	+	0.000	0.000	Merged-chr11-113173007-44
Merged-chr4-6934910-50	chr4	6934274	6935396	+	0.000	0.000	Merged-chr4-6934910-50
Merged-chr18-50001132-7	chr18	50000886	50001370	+	0.000	0.000	Merged-chr18-50001132-7
Merged-chr6-41547233-22	chr6	41546821	41547644	+	0.000	0.000	Merged-chr6-41547233-22
Merged-chr8-84703994-91	chr8	84703413	84704645	+	0.000	0.000	Merged-chr8-84703994-91
Merged-chr16-59617351-29	chr16	59617173	59617590	+	0.000	0.000	Merged-chr16-59617351-29
Merged-chr8-117673653-52	chr8	117673295	117673916	+	0.000	0.000	Merged-chr8-117673653-52
Merged-chr15-36458490-14	chr15	36458144	36458721	+	0.000	0.000	Merged-chr15-36458490-14
Merged-chr9-98297048-98	chr9	98296590	98297340	+	0.000	0.000	Merged-chr9-98297048-98
Merged-chrX-74329006-35	chrX	74328665	74329328	+	0.000	0.000	Merged-chrX-74329006-35
Merged-chr8-81497739-56	chr8	81497548	81497998	+	0.000	0.000	Merged-chr8-81497739-56
Merged-chr17-73087309-28	chr17	73087107	73087544	+	0.000	0.000	Merged-chr17-73087309-28
Merged-chr5-134688853-79	chr5	134688661	134689130	+	0.000	0.000	Merged-chr5-134688853-79
Merged-chr1-138291729-27	chr1	138291462	138291923	+	0.000	0.000	Merged-chr1-138291729-27
Merged-chr15-9463567-25	chr15	9463375	9463848	+	0.000	0.000	Merged-chr15-9463567-25
Merged-chr10-21029256-16	chr10	21029070	21029502	+	0.000	0.000	Merged-chr10-21029256-16
Merged-chr2-103659777-12	chr2	103659441	103659944	+	0.000	0.000	Merged-chr2-103659777-12
Merged-chr10-17550297-37	chr10	17549932	17550498	+	0.000	0.000	Merged-chr10-17550297-37
Merged-chr11-78177493-54	chr11	78177106	78177762	+	0.000	0.000	Merged-chr11-78177493-54
Merged-chr6-144987357-14	chr6	144986994	144987634	+	0.000	0.000	Merged-chr6-144987357-14
Merged-chr12-110850959-112	chr12	110850039	110851830	+	0.000	0.000	Merged-chr12-110850959-112
Merged-chr4-59850385-20	chr4	59850138	59850605	+	0.000	0.000	Merged-chr4-59850385-20
Merged-chr18-80005096-36	chr18	80004879	80005303	+	0.000	0.000	Merged-chr18-80005096-36
Merged-chr6-118066491-104	chr6	118066055	118067085	+	0.000	0.000	Merged-chr6-118066491-104
Merged-chr16-76341927-28	chr16	76341636	76342184	+	0.000	0.000	Merged-chr16-76341927-28
Merged-chr9-123235810-6	chr9	123235664	123235974	+	0.000	0.000	Merged-chr9-123235810-6
Merged-chr15-73061004-80	chr15	73060770	73061293	+	0.000	0.000	Merged-chr15-73061004-80
Merged-chr18-78142863-6	chr18	78142688	78142995	+	0.000	0.000	Merged-chr18-78142863-6
Merged-chr5-139388834-13	chr5	139388662	139389033	+	0.000	0.000	Merged-chr5-139388834-13
Merged-chr13-55115683-2	chr13	55115585	55115783	+	0.000	0.000	Merged-chr13-55115683-2
Merged-chr11-23754497-34	chr11	23754264	23754717	+	0.000	0.000	Merged-chr11-23754497-34
Merged-chr15-101266934-77	chr15	101266561	101267393	+	0.000	0.000	Merged-chr15-101266934-77
Merged-chr11-69235581-50	chr11	69235344	69235877	+	0.000	0.000	Merged-chr11-69235581-50
Merged-chr17-8190546-24	chr17	8190028	8190974	+	0.000	0.000	Merged-chr17-8190546-24
Merged-chr1-92082846-1	chr1	92082748	92082946	+	0.000	0.000	Merged-chr1-92082846-1
Merged-chr7-132389640-23	chr7	132389383	132389973	+	0.000	0.000	Merged-chr7-132389640-23
Merged-chr2-161097855-1	chr2	161097757	161097955	+	0.000	0.000	Merged-chr2-161097855-1
Merged-chr9-103112038-86	chr9	103111608	103112645	+	0.000	0.000	Merged-chr9-103112038-86
Merged-chr6-37399175-29	chr6	37398967	37399352	+	0.000	0.000	Merged-chr6-37399175-29
Merged-chr9-56260553-4	chr9	56260419	56260682	+	0.000	0.000	Merged-chr9-56260553-4
Merged-chr4-129508062-20	chr4	129507850	129508300	+	0.000	0.000	Merged-chr4-129508062-20
Merged-chr3-104841189-28	chr3	104840884	104841415	+	0.000	0.000	Merged-chr3-104841189-28
Merged-chr11-90002231-1	chr11	90002133	90002331	+	0.000	0.000	Merged-chr11-90002231-1
Merged-chrX-13552455-23	chrX	13552252	13552619	+	0.000	0.000	Merged-chrX-13552455-23
Merged-chr11-113536889-33	chr11	113536645	113537228	+	0.000	0.000	Merged-chr11-113536889-33
Merged-chr2-18911586-19	chr2	18911372	18911804	+	0.000	0.000	Merged-chr2-18911586-19
Merged-chr3-37229433-26	chr3	37228931	37229919	+	0.000	0.000	Merged-chr3-37229433-26
Merged-chr9-44525829-1	chr9	44525731	44525929	+	0.000	0.000	Merged-chr9-44525829-1
Merged-chr1-36065053-38	chr1	36064883	36065293	+	0.000	0.000	Merged-chr1-36065053-38
Merged-chr9-121671485-14	chr9	121671329	121671683	+	0.000	0.000	Merged-chr9-121671485-14
Merged-chr8-120114634-2	chr8	120114525	120114746	+	0.000	0.000	Merged-chr8-120114634-2
Merged-chr16-76499941-29	chr16	76499664	76500096	+	0.000	0.000	Merged-chr16-76499941-29
Merged-chr10-96516077-12	chr10	96515870	96516242	+	0.000	0.000	Merged-chr10-96516077-12
Merged-chr18-54822886-30	chr18	54822693	54823130	+	0.000	0.000	Merged-chr18-54822886-30
Merged-chr6-90625231-14	chr6	90625060	90625467	+	0.000	0.000	Merged-chr6-90625231-14
Merged-chrX-12129472-24	chrX	12129268	12129663	+	0.000	0.000	Merged-chrX-12129472-24
Merged-chr17-34027748-88	chr17	34027306	34028116	+	0.000	0.000	Merged-chr17-34027748-88
Merged-chr11-113751660-154	chr11	113751319	113752110	+	0.000	0.000	Merged-chr11-113751660-154
Merged-chr2-172400029-42	chr2	172399836	172400242	+	0.000	0.000	Merged-chr2-172400029-42
Merged-chrX-135962489-11	chrX	135962315	135962626	+	0.000	0.000	Merged-chrX-135962489-11
Merged-chr6-134220428-49	chr6	134220106	134220733	+	0.000	0.000	Merged-chr6-134220428-49
Merged-chr5-103405503-4	chr5	103405320	103405666	+	0.000	0.000	Merged-chr5-103405503-4
Merged-chr1-36998554-1	chr1	36998456	36998654	+	0.000	0.000	Merged-chr1-36998554-1
Merged-chr13-41683049-20	chr13	41682822	41683227	+	0.000	0.000	Merged-chr13-41683049-20
Merged-chr2-61514287-58	chr2	61513966	61514603	+	0.000	0.000	Merged-chr2-61514287-58
Merged-chr7-78578195-76	chr7	78577183	78579221	+	0.000	0.000	Merged-chr7-78578195-76
Merged-chr15-66865444-64	chr15	66865160	66865698	+	0.000	0.000	Merged-chr15-66865444-64
Merged-chr2-28518472-28	chr2	28518314	28518626	+	0.000	0.000	Merged-chr2-28518472-28
Merged-chr1-128794102-26	chr1	128793913	128794294	+	0.000	0.000	Merged-chr1-128794102-26
Merged-chr3-55461878-45	chr3	55461491	55462177	+	0.000	0.000	Merged-chr3-55461878-45
Merged-chr18-79092831-54	chr18	79092461	79093112	+	0.000	0.000	Merged-chr18-79092831-54
Merged-chr10-13057097-43	chr10	13056870	13057291	+	0.000	0.000	Merged-chr10-13057097-43
Merged-chr12-102387501-18	chr12	102387255	102387740	+	0.000	0.000	Merged-chr12-102387501-18
Merged-chr4-145319470-38	chr4	145319280	145319633	+	0.000	0.000	Merged-chr4-145319470-38
Merged-chr17-21475108-14	chr17	21474800	21475286	+	0.000	0.000	Merged-chr17-21475108-14
Merged-chr1-128617938-22	chr1	128617710	128618083	+	0.000	0.000	Merged-chr1-128617938-22
Merged-chr4-127077282-59	chr4	127077055	127077520	+	0.000	0.000	Merged-chr4-127077282-59
Merged-chr9-118769536-3	chr9	118769394	118769679	+	0.000	0.000	Merged-chr9-118769536-3
Merged-chr12-8313491-60	chr12	8313208	8313843	+	0.000	0.000	Merged-chr12-8313491-60
Merged-chr13-112424975-114	chr13	112424634	112425351	+	0.000	0.000	Merged-chr13-112424975-114
Merged-chr4-129827894-38	chr4	129827524	129828249	+	0.000	0.000	Merged-chr4-129827894-38
Merged-chr9-83957110-38	chr9	83956850	83957406	+	0.000	0.000	Merged-chr9-83957110-38
Merged-chr13-63634461-26	chr13	63634252	63634652	+	0.000	0.000	Merged-chr13-63634461-26
Merged-chr14-120277544-48	chr14	120277104	120278000	+	0.000	0.000	Merged-chr14-120277544-48
Merged-chr3-154596980-83	chr3	154596709	154597232	+	0.000	0.000	Merged-chr3-154596980-83
Merged-chr2-93461187-44	chr2	93461016	93461405	+	0.000	0.000	Merged-chr2-93461187-44
Merged-chr17-65723908-4	chr17	65723737	65724057	+	0.000	0.000	Merged-chr17-65723908-4
Merged-chr19-29256638-24	chr19	29256487	29256795	+	0.000	0.000	Merged-chr19-29256638-24
Merged-chr13-95007446-38	chr13	95007177	95007690	+	0.000	0.000	Merged-chr13-95007446-38
Merged-chr1-171975842-43	chr1	171975602	171976062	+	0.000	0.000	Merged-chr1-171975842-43
Merged-chr7-30333026-1	chr7	30332928	30333126	+	0.000	0.000	Merged-chr7-30333026-1
Merged-chr5-137425710-17	chr5	137425506	137425925	+	0.000	0.000	Merged-chr5-137425710-17
Merged-chr6-41563406-4	chr6	41563253	41563589	+	0.000	0.000	Merged-chr6-41563406-4
Merged-chr3-37257876-54	chr3	37257637	37258195	+	0.000	0.000	Merged-chr3-37257876-54
Merged-chr6-99350715-17	chr6	99350533	99350894	+	0.000	0.000	Merged-chr6-99350715-17
Merged-chr1-155138999-23	chr1	155138812	155139187	+	0.000	0.000	Merged-chr1-155138999-23
Merged-chr7-128528346-14	chr7	128528123	128528523	+	0.000	0.000	Merged-chr7-128528346-14
Merged-chr10-18234005-1	chr10	18233907	18234105	+	0.000	0.000	Merged-chr10-18234005-1
Merged-chr6-6182199-1	chr6	6182101	6182299	+	0.000	0.000	Merged-chr6-6182199-1
Merged-chr4-102698140-35	chr4	102697922	102698373	+	0.000	0.000	Merged-chr4-102698140-35
Merged-chr17-84243747-20	chr17	84243420	84244143	+	0.000	0.000	Merged-chr17-84243747-20
Merged-chr11-94937215-66	chr11	94937007	94937427	+	0.000	0.000	Merged-chr11-94937215-66
Merged-chr2-61564140-1	chr2	61564042	61564240	+	0.000	0.000	Merged-chr2-61564140-1
Merged-chr3-87765241-47	chr3	87765020	87765511	+	0.000	0.000	Merged-chr3-87765241-47
Merged-chr11-5741141-55	chr11	5740937	5741575	+	0.000	0.000	Merged-chr11-5741141-55
Merged-chr8-91482707-1	chr8	91482609	91482807	+	0.000	0.000	Merged-chr8-91482707-1
Merged-chr16-57495758-66	chr16	57495510	57496035	+	0.000	0.000	Merged-chr16-57495758-66
Merged-chr5-118036071-1	chr5	118035973	118036171	+	0.000	0.000	Merged-chr5-118036071-1
Merged-chr6-99401904-51	chr6	99401603	99402321	+	0.000	0.000	Merged-chr6-99401904-51
Merged-chr9-119983826-11	chr9	119983528	119984004	+	0.000	0.000	Merged-chr9-119983826-11
Merged-chr15-64246637-23	chr15	64246390	64246896	+	0.000	0.000	Merged-chr15-64246637-23
Merged-chr13-112478046-3	chr13	112477909	112478194	+	0.000	0.000	Merged-chr13-112478046-3
Merged-chr6-125238645-15	chr6	125238481	125239000	+	0.000	0.000	Merged-chr6-125238645-15
Merged-chr11-46399258-50	chr11	46399050	46399430	+	0.000	0.000	Merged-chr11-46399258-50
Merged-chr15-72866014-85	chr15	72865423	72867193	+	0.000	0.000	Merged-chr15-72866014-85
Merged-chr4-129793960-55	chr4	129793701	129794228	+	0.000	0.000	Merged-chr4-129793960-55
Merged-chr6-89595529-55	chr6	89595294	89595763	+	0.000	0.000	Merged-chr6-89595529-55
Merged-chr19-18759218-5	chr19	18759036	18759359	+	0.000	0.000	Merged-chr19-18759218-5
Merged-chr17-47123695-29	chr17	47123460	47123894	+	0.000	0.000	Merged-chr17-47123695-29
Merged-chr10-67536700-4	chr10	67536577	67536833	+	0.000	0.000	Merged-chr10-67536700-4
Merged-chr14-45079101-26	chr14	45078866	45079343	+	0.000	0.000	Merged-chr14-45079101-26
Merged-chr11-103776919-6	chr11	103776792	103777064	+	0.000	0.000	Merged-chr11-103776919-6
Merged-chr1-74124147-1	chr1	74124049	74124247	+	0.000	0.000	Merged-chr1-74124147-1
Merged-chr9-98339700-17	chr9	98339381	98339995	+	0.000	0.000	Merged-chr9-98339700-17
Merged-chr16-90042684-16	chr16	90042384	90042904	+	0.000	0.000	Merged-chr16-90042684-16
Merged-chr16-44999747-49	chr16	44999406	45000192	+	0.000	0.000	Merged-chr16-44999747-49
Merged-chr7-143649559-54	chr7	143649353	143649770	+	0.000	0.000	Merged-chr7-143649559-54
Merged-chr11-120823335-1	chr11	120823237	120823435	+	0.000	0.000	Merged-chr11-120823335-1
Merged-chr8-81854929-80	chr8	81854545	81855460	+	0.000	0.000	Merged-chr8-81854929-80
Merged-chr18-50004992-2	chr18	50004866	50005120	+	0.000	0.000	Merged-chr18-50004992-2
Merged-chr18-54868330-10	chr18	54868149	54868513	+	0.000	0.000	Merged-chr18-54868330-10
Merged-chr6-134373218-23	chr6	134372968	134373426	+	0.000	0.000	Merged-chr6-134373218-23
Merged-chr5-107265096-67	chr5	107264760	107265380	+	0.000	0.000	Merged-chr5-107265096-67
Merged-chr9-62509515-27	chr9	62509301	62509824	+	0.000	0.000	Merged-chr9-62509515-27
Merged-chr11-96997280-1	chr11	96997182	96997380	+	0.000	0.000	Merged-chr11-96997280-1
Merged-chr18-34850350-14	chr18	34850147	34850513	+	0.000	0.000	Merged-chr18-34850350-14
Merged-chr19-18771258-20	chr19	18771057	18771447	+	0.000	0.000	Merged-chr19-18771258-20
Merged-chr13-44730777-105	chr13	44730372	44731293	+	0.000	0.000	Merged-chr13-44730777-105
Merged-chr10-99228384-22	chr10	99228030	99228768	+	0.000	0.000	Merged-chr10-99228384-22
Merged-chr2-18919971-2	chr2	18919841	18920103	+	0.000	0.000	Merged-chr2-18919971-2
Merged-chr6-134632309-51	chr6	134632025	134632586	+	0.000	0.000	Merged-chr6-134632309-51
Merged-chr7-99448704-1	chr7	99448606	99448804	+	0.000	0.000	Merged-chr7-99448704-1
Merged-chr3-110336379-1	chr3	110336281	110336479	+	0.000	0.000	Merged-chr3-110336379-1
Merged-chr2-169546612-1	chr2	169546514	169546712	+	0.000	0.000	Merged-chr2-169546612-1
Merged-chr2-114198865-5	chr2	114198684	114199044	+	0.000	0.000	Merged-chr2-114198865-5
Merged-chr4-99942261-47	chr4	99942019	99942527	+	0.000	0.000	Merged-chr4-99942261-47
Merged-chr9-119322632-81	chr9	119322311	119322929	+	0.000	0.000	Merged-chr9-119322632-81
Merged-chr10-20907205-16	chr10	20906973	20907408	+	0.000	0.000	Merged-chr10-20907205-16
Merged-chr8-34740455-84	chr8	34740158	34740813	+	0.000	0.000	Merged-chr8-34740455-84
Merged-chr2-76214615-2	chr2	76214449	76214784	+	0.000	0.000	Merged-chr2-76214615-2
Merged-chr15-53400350-16	chr15	53399900	53400743	+	0.000	0.000	Merged-chr15-53400350-16
Merged-chr10-60107654-3	chr10	60107519	60107774	+	0.000	0.000	Merged-chr10-60107654-3
Merged-chr8-3279477-72	chr8	3279102	3279809	+	0.000	0.000	Merged-chr8-3279477-72
Merged-chr15-57772935-60	chr15	57772521	57773209	+	0.000	0.000	Merged-chr15-57772935-60
Merged-chr11-19950024-19	chr11	19949729	19950257	+	0.000	0.000	Merged-chr11-19950024-19
Merged-chr9-62553601-2	chr9	62553483	62553722	+	0.000	0.000	Merged-chr9-62553601-2
Merged-chr11-5215848-30	chr11	5215651	5216091	+	0.000	0.000	Merged-chr11-5215848-30
Merged-chr15-53249242-32	chr15	53249008	53249451	+	0.000	0.000	Merged-chr15-53249242-32
Merged-chr5-64804187-2	chr5	64804045	64804332	+	0.000	0.000	Merged-chr5-64804187-2
Merged-chr3-37271433-10	chr3	37271220	37271625	+	0.000	0.000	Merged-chr3-37271433-10
Merged-chr11-113187580-49	chr11	113187360	113187808	+	0.000	0.000	Merged-chr11-113187580-49
Merged-chr13-112292693-6	chr13	112292539	112292892	+	0.000	0.000	Merged-chr13-112292693-6
Merged-chrX-12160238-21	chrX	12159994	12160492	+	0.000	0.000	Merged-chrX-12160238-21
Merged-chr18-55483698-12	chr18	55483230	55484077	+	0.000	0.000	Merged-chr18-55483698-12
Merged-chr7-143785435-87	chr7	143784550	143786178	+	0.000	0.000	Merged-chr7-143785435-87
Merged-chr15-76770514-52	chr15	76770318	76770806	+	0.000	0.000	Merged-chr15-76770514-52
Merged-chr8-81773679-46	chr8	81773139	81774106	+	0.000	0.000	Merged-chr8-81773679-46
Merged-chr3-131014308-74	chr3	131013991	131014538	+	0.000	0.000	Merged-chr3-131014308-74
Merged-chr5-144283852-24	chr5	144283598	144284081	+	0.000	0.000	Merged-chr5-144283852-24
Merged-chr8-46420639-16	chr8	46420481	46420854	+	0.000	0.000	Merged-chr8-46420639-16
Merged-chr10-99263174-93	chr10	99262594	99263621	+	0.000	0.000	Merged-chr10-99263174-93
Merged-chr4-101585990-74	chr4	101585650	101586463	+	0.000	0.000	Merged-chr4-101585990-74
Merged-chr16-30720927-5	chr16	30720753	30721066	+	0.000	0.000	Merged-chr16-30720927-5
Merged-chr13-64364439-27	chr13	64364178	64364623	+	0.000	0.000	Merged-chr13-64364439-27
Merged-chr18-61207122-39	chr18	61206868	61207417	+	0.000	0.000	Merged-chr18-61207122-39
Merged-chr15-61952157-4	chr15	61952028	61952296	+	0.000	0.000	Merged-chr15-61952157-4
Merged-chr12-16006817-52	chr12	16006551	16007105	+	0.000	0.000	Merged-chr12-16006817-52
Merged-chr1-61035447-34	chr1	61035207	61035683	+	0.000	0.000	Merged-chr1-61035447-34
Merged-chr3-52179919-6	chr3	52179772	52180086	+	0.000	0.000	Merged-chr3-52179919-6
Merged-chr2-172939391-7	chr2	172939101	172939624	+	0.000	0.000	Merged-chr2-172939391-7
Merged-chr9-61676753-1	chr9	61676655	61676853	+	0.000	0.000	Merged-chr9-61676753-1
Merged-chr13-112342046-22	chr13	112341884	112342219	+	0.000	0.000	Merged-chr13-112342046-22
Merged-chr2-71032531-63	chr2	71032273	71032829	+	0.000	0.000	Merged-chr2-71032531-63
Merged-chr1-61054857-62	chr1	61054366	61055533	+	0.000	0.000	Merged-chr1-61054857-62
