#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
Merged-chr5-105699890-8	chr5	105699736	105700052	+	0.000	0.000	Merged-chr5-105699890-8
Merged-chr10-30810990-49	chr10	30810725	30811195	+	0.000	0.000	Merged-chr10-30810990-49
Merged-chr10-30810407-1	chr10	30810309	30810507	+	0.000	0.000	Merged-chr10-30810407-1
Merged-chr7-127895657-49	chr7	127895389	127896115	+	0.000	0.000	Merged-chr7-127895657-49
Merged-chr7-19326423-25	chr7	19326128	19326710	+	0.000	0.000	Merged-chr7-19326423-25
Merged-chr11-79064524-6	chr11	79064325	79064721	+	0.000	0.000	Merged-chr11-79064524-6
Merged-chr17-3082994-35	chr17	3082865	3083140	+	0.000	0.000	Merged-chr17-3082994-35
Merged-chr7-24268316-1	chr7	24268218	24268416	+	0.000	0.000	Merged-chr7-24268316-1
Merged-chr19-40818282-1	chr19	40818184	40818382	+	0.000	0.000	Merged-chr19-40818282-1
Merged-chr9-48980590-7	chr9	48980320	48980806	+	0.000	0.000	Merged-chr9-48980590-7
Merged-chr9-106474749-4	chr9	106474640	106474877	+	0.000	0.000	Merged-chr9-106474749-4
Merged-chr6-145285757-35	chr6	145285318	145286110	+	0.000	0.000	Merged-chr6-145285757-35
Merged-chr4-32388354-27	chr4	32388177	32388525	+	0.000	0.000	Merged-chr4-32388354-27
Merged-chr10-19167953-53	chr10	19167621	19168218	+	0.000	0.000	Merged-chr10-19167953-53
Merged-chr11-32015031-2	chr11	32014930	32015135	+	0.000	0.000	Merged-chr11-32015031-2
Merged-chr8-34964798-1	chr8	34964700	34964898	+	0.000	0.000	Merged-chr8-34964798-1
Merged-chr15-59174617-3	chr15	59174465	59174768	+	0.000	0.000	Merged-chr15-59174617-3
Merged-chr11-116354750-2	chr11	116354633	116354870	+	0.000	0.000	Merged-chr11-116354750-2
Merged-chr10-108301034-32	chr10	108300828	108301294	+	0.000	0.000	Merged-chr10-108301034-32
Merged-chr18-7869140-116	chr18	7868708	7869455	+	0.000	0.000	Merged-chr18-7869140-116
Merged-chr14-118691606-2	chr14	118691508	118691706	+	0.000	0.000	Merged-chr14-118691606-2
Merged-chr9-42039131-7	chr9	42038966	42039305	+	0.000	0.000	Merged-chr9-42039131-7
Merged-chr3-122984427-120	chr3	122984199	122984723	+	0.000	0.000	Merged-chr3-122984427-120
Merged-chr7-30194867-53	chr7	30194318	30195235	+	0.000	0.000	Merged-chr7-30194867-53
Merged-chr10-30654288-2	chr10	30654170	30654408	+	0.000	0.000	Merged-chr10-30654288-2
Merged-chr13-100108112-61	chr13	100107921	100108379	+	0.000	0.000	Merged-chr13-100108112-61
Merged-chr11-98741365-3	chr11	98741267	98741465	+	0.000	0.000	Merged-chr11-98741365-3
Merged-chr16-90279320-12	chr16	90279195	90279461	+	0.000	0.000	Merged-chr16-90279320-12
Merged-chr4-16159748-7	chr4	16159602	16159902	+	0.000	0.000	Merged-chr4-16159748-7
Merged-chr7-79721597-45	chr7	79721336	79722019	+	0.000	0.000	Merged-chr7-79721597-45
Merged-chr11-101316251-71	chr11	101315843	101316640	+	0.000	0.000	Merged-chr11-101316251-71
Merged-chr7-73595384-59	chr7	73595081	73595733	+	0.000	0.000	Merged-chr7-73595384-59
Merged-chr15-31455611-30	chr15	31454881	31456046	+	0.000	0.000	Merged-chr15-31455611-30
Merged-chr6-134042034-12	chr6	134041817	134042286	+	0.000	0.000	Merged-chr6-134042034-12
Merged-chr11-4318297-27	chr11	4318007	4318534	+	0.000	0.000	Merged-chr11-4318297-27
Merged-chr16-24092313-3	chr16	24092184	24092429	+	0.000	0.000	Merged-chr16-24092313-3
Merged-chr14-14347275-2	chr14	14347147	14347405	+	0.000	0.000	Merged-chr14-14347275-2
Merged-chr2-150451435-66	chr2	150451001	150451737	+	0.000	0.000	Merged-chr2-150451435-66
Merged-chr7-80176723-11	chr7	80176395	80177024	+	0.000	0.000	Merged-chr7-80176723-11
Merged-chr14-103350207-1	chr14	103350109	103350307	+	0.000	0.000	Merged-chr14-103350207-1
Merged-chr8-34965490-78	chr8	34965126	34965916	+	0.000	0.000	Merged-chr8-34965490-78
Merged-chr1-180303799-22	chr1	180303563	180303975	+	0.000	0.000	Merged-chr1-180303799-22
Merged-chr15-12425356-11	chr15	12425188	12425503	+	0.000	0.000	Merged-chr15-12425356-11
Merged-chr5-148493203-2	chr5	148493077	148493332	+	0.000	0.000	Merged-chr5-148493203-2
Merged-chr7-35729754-35	chr7	35729552	35729956	+	0.000	0.000	Merged-chr7-35729754-35
Merged-chr6-128888363-11	chr6	128888191	128888543	+	0.000	0.000	Merged-chr6-128888363-11
Merged-chr18-53937531-41	chr18	53937334	53937821	+	0.000	0.000	Merged-chr18-53937531-41
Merged-chr8-15011224-110	chr8	15010211	15012300	+	0.000	0.000	Merged-chr8-15011224-110
Merged-chr1-55406748-7	chr1	55406612	55406891	+	0.000	0.000	Merged-chr1-55406748-7
Merged-chr9-14088046-43	chr9	14087819	14088327	+	0.000	0.000	Merged-chr9-14088046-43
Merged-chr7-73524685-48	chr7	73524359	73524940	+	0.000	0.000	Merged-chr7-73524685-48
Merged-chr9-71896366-36	chr9	71896003	71896674	+	0.000	0.000	Merged-chr9-71896366-36
Merged-chr2-16357586-1	chr2	16357488	16357686	+	0.000	0.000	Merged-chr2-16357586-1
Merged-chr4-32252453-5	chr4	32252221	32252642	+	0.000	0.000	Merged-chr4-32252453-5
Merged-chr8-14989606-62	chr8	14989437	14989865	+	0.000	0.000	Merged-chr8-14989606-62
Merged-chr15-59620120-63	chr15	59619829	59620473	+	0.000	0.000	Merged-chr15-59620120-63
Merged-chr7-96915877-37	chr7	96915640	96916137	+	0.000	0.000	Merged-chr7-96915877-37
Merged-chr16-14380008-54	chr16	14379678	14380248	+	0.000	0.000	Merged-chr16-14380008-54
Merged-chr15-31418440-29	chr15	31417895	31418827	+	0.000	0.000	Merged-chr15-31418440-29
Merged-chr8-125720220-10	chr8	125720006	125720399	+	0.000	0.000	Merged-chr8-125720220-10
Merged-chr14-105198652-25	chr14	105198429	105198843	+	0.000	0.000	Merged-chr14-105198652-25
Merged-chr19-55061249-39	chr19	55060964	55061523	+	0.000	0.000	Merged-chr19-55061249-39
Merged-chr16-91374174-40	chr16	91373774	91374534	+	0.000	0.000	Merged-chr16-91374174-40
Merged-chr10-130335391-5	chr10	130335234	130335531	+	0.000	0.000	Merged-chr10-130335391-5
Merged-chr12-117676169-1	chr12	117676071	117676269	+	0.000	0.000	Merged-chr12-117676169-1
Merged-chr11-52098997-87	chr11	52098416	52099471	+	0.000	0.000	Merged-chr11-52098997-87
Merged-chr17-33824550-48	chr17	33824290	33824755	+	0.000	0.000	Merged-chr17-33824550-48
Merged-chr2-77268041-1	chr2	77267943	77268141	+	0.000	0.000	Merged-chr2-77268041-1
Merged-chr16-24171355-10	chr16	24171122	24171520	+	0.000	0.000	Merged-chr16-24171355-10
Merged-chr8-83973520-1	chr8	83973422	83973620	+	0.000	0.000	Merged-chr8-83973520-1
Merged-chr3-135958988-1	chr3	135958890	135959088	+	0.000	0.000	Merged-chr3-135958988-1
Merged-chr1-38185745-4	chr1	38185613	38185880	+	0.000	0.000	Merged-chr1-38185745-4
Merged-chr6-17694872-2	chr6	17694774	17694973	+	0.000	0.000	Merged-chr6-17694872-2
Merged-chr9-14140765-12	chr9	14140536	14140976	+	0.000	0.000	Merged-chr9-14140765-12
Merged-chrX-7841668-98	chrX	7841406	7841994	+	0.000	0.000	Merged-chrX-7841668-98
Merged-chr11-4339426-10	chr11	4339178	4339775	+	0.000	0.000	Merged-chr11-4339426-10
Merged-chr9-14201080-12	chr9	14200879	14201479	+	0.000	0.000	Merged-chr9-14201080-12
Merged-chr18-46574183-54	chr18	46573972	46574445	+	0.000	0.000	Merged-chr18-46574183-54
Merged-chr13-4771617-34	chr13	4771429	4771832	+	0.000	0.000	Merged-chr13-4771617-34
Merged-chr4-144907129-1	chr4	144907031	144907229	+	0.000	0.000	Merged-chr4-144907129-1
Merged-chr7-101108593-67	chr7	101108245	101109060	+	0.000	0.000	Merged-chr7-101108593-67
Merged-chr3-126609975-57	chr3	126609660	126610291	+	0.000	0.000	Merged-chr3-126609975-57
Merged-chr8-88604204-17	chr8	88604035	88604410	+	0.000	0.000	Merged-chr8-88604204-17
Merged-chr13-30192249-19	chr13	30192012	30192445	+	0.000	0.000	Merged-chr13-30192249-19
Merged-chr16-38742658-84	chr16	38742139	38743068	+	0.000	0.000	Merged-chr16-38742658-84
Merged-chr16-10744424-15	chr16	10744214	10744639	+	0.000	0.000	Merged-chr16-10744424-15
Merged-chr19-46042474-4	chr19	46042271	46042619	+	0.000	0.000	Merged-chr19-46042474-4
Merged-chr15-82899429-110	chr15	82898850	82899682	+	0.000	0.000	Merged-chr15-82899429-110
Merged-chr13-30166672-75	chr13	30166323	30167136	+	0.000	0.000	Merged-chr13-30166672-75
Merged-chr16-14350919-24	chr16	14350711	14351164	+	0.000	0.000	Merged-chr16-14350919-24
Merged-chr13-116711857-1	chr13	116711759	116711957	+	0.000	0.000	Merged-chr13-116711857-1
Merged-chr10-80656566-55	chr10	80656328	80656887	+	0.000	0.000	Merged-chr10-80656566-55
Merged-chr1-189917417-5	chr1	189917242	189917620	+	0.000	0.000	Merged-chr1-189917417-5
Merged-chr14-122807151-20	chr14	122806893	122807415	+	0.000	0.000	Merged-chr14-122807151-20
Merged-chr2-21205632-118	chr2	21205417	21205828	+	0.000	0.000	Merged-chr2-21205632-118
Merged-chr4-128811652-46	chr4	128811395	128811913	+	0.000	0.000	Merged-chr4-128811652-46
Merged-chr12-52552304-7	chr12	52552173	52552434	+	0.000	0.000	Merged-chr12-52552304-7
Merged-chr13-21362890-33	chr13	21362651	21363161	+	0.000	0.000	Merged-chr13-21362890-33
Merged-chr17-15804141-1	chr17	15804043	15804241	+	0.000	0.000	Merged-chr17-15804141-1
Merged-chr9-14463327-1	chr9	14463229	14463427	+	0.000	0.000	Merged-chr9-14463327-1
Merged-chr10-130313729-35	chr10	130313443	130314040	+	0.000	0.000	Merged-chr10-130313729-35
Merged-chr4-32351607-40	chr4	32351278	32351914	+	0.000	0.000	Merged-chr4-32351607-40
Merged-chr10-115394911-1	chr10	115394813	115395011	+	0.000	0.000	Merged-chr10-115394911-1
Merged-chr6-125468241-50	chr6	125467876	125468789	+	0.000	0.000	Merged-chr6-125468241-50
Merged-chr4-134483836-10	chr4	134483619	134484206	+	0.000	0.000	Merged-chr4-134483836-10
Merged-chr12-36134299-2	chr12	36134162	36134439	+	0.000	0.000	Merged-chr12-36134299-2
Merged-chr4-136602506-88	chr4	136601875	136603009	+	0.000	0.000	Merged-chr4-136602506-88
Merged-chr17-35194472-47	chr17	35194234	35194794	+	0.000	0.000	Merged-chr17-35194472-47
Merged-chr15-12322339-4	chr15	12322230	12322451	+	0.000	0.000	Merged-chr15-12322339-4
Merged-chr4-123416422-1	chr4	123416324	123416522	+	0.000	0.000	Merged-chr4-123416422-1
Merged-chr14-121798052-125	chr14	121797771	121798264	+	0.000	0.000	Merged-chr14-121798052-125
Merged-chr1-36321937-14	chr1	36321737	36322182	+	0.000	0.000	Merged-chr1-36321937-14
Merged-chr1-82900738-32	chr1	82900482	82901059	+	0.000	0.000	Merged-chr1-82900738-32
Merged-chr11-99124300-22	chr11	99123999	99124588	+	0.000	0.000	Merged-chr11-99124300-22
Merged-chr6-71494113-84	chr6	71493772	71494401	+	0.000	0.000	Merged-chr6-71494113-84
Merged-chr17-84163237-37	chr17	84163035	84163466	+	0.000	0.000	Merged-chr17-84163237-37
Merged-chr7-125554660-11	chr7	125554403	125554945	+	0.000	0.000	Merged-chr7-125554660-11
Merged-chr14-118709896-7	chr14	118709732	118710087	+	0.000	0.000	Merged-chr14-118709896-7
Merged-chr18-53864493-20	chr18	53864338	53864669	+	0.000	0.000	Merged-chr18-53864493-20
Merged-chr9-41030058-11	chr9	41029833	41030299	+	0.000	0.000	Merged-chr9-41030058-11
Merged-chr11-106716812-28	chr11	106716519	106717053	+	0.000	0.000	Merged-chr11-106716812-28
Merged-chr5-75693512-1	chr5	75693414	75693612	+	0.000	0.000	Merged-chr5-75693512-1
Merged-chr8-61462424-22	chr8	61462142	61462715	+	0.000	0.000	Merged-chr8-61462424-22
Merged-chr13-117217993-49	chr13	117217619	117218438	+	0.000	0.000	Merged-chr13-117217993-49
Merged-chr13-3642271-16	chr13	3642103	3642437	+	0.000	0.000	Merged-chr13-3642271-16
Merged-chr11-77491322-26	chr11	77491146	77491548	+	0.000	0.000	Merged-chr11-77491322-26
Merged-chr8-4404338-13	chr8	4404179	4404515	+	0.000	0.000	Merged-chr8-4404338-13
Merged-chr18-70472429-87	chr18	70472074	70472753	+	0.000	0.000	Merged-chr18-70472429-87
Merged-chr7-80192617-45	chr7	80192418	80192849	+	0.000	0.000	Merged-chr7-80192617-45
Merged-chr8-126582785-35	chr8	126582604	126582992	+	0.000	0.000	Merged-chr8-126582785-35
Merged-chr11-116389441-52	chr11	116389191	116389690	+	0.000	0.000	Merged-chr11-116389441-52
Merged-chr1-38597807-10	chr1	38597607	38598039	+	0.000	0.000	Merged-chr1-38597807-10
Merged-chr9-21526182-42	chr9	21525843	21526450	+	0.000	0.000	Merged-chr9-21526182-42
Merged-chr6-89410132-1	chr6	89410034	89410232	+	0.000	0.000	Merged-chr6-89410132-1
Merged-chr17-57194978-1	chr17	57194880	57195078	+	0.000	0.000	Merged-chr17-57194978-1
Merged-chr5-43841618-50	chr5	43841176	43842145	+	0.000	0.000	Merged-chr5-43841618-50
Merged-chr8-104565019-56	chr8	104564793	104565297	+	0.000	0.000	Merged-chr8-104565019-56
Merged-chr16-23985710-3	chr16	23985593	23985837	+	0.000	0.000	Merged-chr16-23985710-3
Merged-chr17-7878189-16	chr17	7877987	7878397	+	0.000	0.000	Merged-chr17-7878189-16
Merged-chr7-35773451-7	chr7	35773275	35773593	+	0.000	0.000	Merged-chr7-35773451-7
Merged-chr7-100750250-1	chr7	100750152	100750350	+	0.000	0.000	Merged-chr7-100750250-1
Merged-chr4-15958337-98	chr4	15958096	15958617	+	0.000	0.000	Merged-chr4-15958337-98
Merged-chr18-65015553-1	chr18	65015455	65015653	+	0.000	0.000	Merged-chr18-65015553-1
Merged-chr1-162550142-17	chr1	162549959	162550291	+	0.000	0.000	Merged-chr1-162550142-17
Merged-chr16-10784438-1	chr16	10784340	10784538	+	0.000	0.000	Merged-chr16-10784438-1
Merged-chr1-189927861-32	chr1	189927685	189928120	+	0.000	0.000	Merged-chr1-189927861-32
Merged-chr5-105620720-17	chr5	105620463	105621046	+	0.000	0.000	Merged-chr5-105620720-17
Merged-chr12-113224551-1	chr12	113224453	113224651	+	0.000	0.000	Merged-chr12-113224551-1
Merged-chr14-62733787-20	chr14	62733629	62733998	+	0.000	0.000	Merged-chr14-62733787-20
Merged-chr13-30136524-51	chr13	30136315	30136905	+	0.000	0.000	Merged-chr13-30136524-51
Merged-chr8-126596361-10	chr8	126596130	126596513	+	0.000	0.000	Merged-chr8-126596361-10
Merged-chr1-44122465-48	chr1	44122309	44122644	+	0.000	0.000	Merged-chr1-44122465-48
Merged-chr4-126861919-23	chr4	126861701	126862218	+	0.000	0.000	Merged-chr4-126861919-23
Merged-chr2-16292147-16	chr2	16291910	16292355	+	0.000	0.000	Merged-chr2-16292147-16
Merged-chr2-16352654-2	chr2	16352556	16352754	+	0.000	0.000	Merged-chr2-16352654-2
Merged-chr1-71576177-1	chr1	71576079	71576277	+	0.000	0.000	Merged-chr1-71576177-1
Merged-chr5-28329563-25	chr5	28329364	28329854	+	0.000	0.000	Merged-chr5-28329563-25
Merged-chr10-100488141-2	chr10	100488043	100488241	+	0.000	0.000	Merged-chr10-100488141-2
Merged-chr14-78536863-71	chr14	78536645	78537157	+	0.000	0.000	Merged-chr14-78536863-71
Merged-chr1-189891823-1	chr1	189891725	189891923	+	0.000	0.000	Merged-chr1-189891823-1
Merged-chr17-42943646-37	chr17	42943421	42943913	+	0.000	0.000	Merged-chr17-42943646-37
Merged-chr12-73888255-48	chr12	73888018	73888550	+	0.000	0.000	Merged-chr12-73888255-48
Merged-chr1-39383444-1	chr1	39383346	39383544	+	0.000	0.000	Merged-chr1-39383444-1
Merged-chr4-139611653-20	chr4	139611378	139611842	+	0.000	0.000	Merged-chr4-139611653-20
Merged-chr1-20890851-96	chr1	20890599	20891115	+	0.000	0.000	Merged-chr1-20890851-96
Merged-chr9-35421650-87	chr9	35421288	35422004	+	0.000	0.000	Merged-chr9-35421650-87
Merged-chr1-33739390-46	chr1	33739051	33739921	+	0.000	0.000	Merged-chr1-33739390-46
Merged-chr11-54860715-54	chr11	54860358	54860944	+	0.000	0.000	Merged-chr11-54860715-54
Merged-chr10-75764403-65	chr10	75764114	75764755	+	0.000	0.000	Merged-chr10-75764403-65
Merged-chr5-75574836-1	chr5	75574738	75574936	+	0.000	0.000	Merged-chr5-75574836-1
Merged-chr14-103345864-9	chr14	103345599	103346114	+	0.000	0.000	Merged-chr14-103345864-9
Merged-chr10-118882775-60	chr10	118882552	118883006	+	0.000	0.000	Merged-chr10-118882775-60
Merged-chr10-31313443-90	chr10	31313171	31313643	+	0.000	0.000	Merged-chr10-31313443-90
Merged-chr19-40831431-72	chr19	40831051	40831746	+	0.000	0.000	Merged-chr19-40831431-72
Merged-chr14-121906463-47	chr14	121905991	121906838	+	0.000	0.000	Merged-chr14-121906463-47
Merged-chr17-83365702-38	chr17	83365104	83366275	+	0.000	0.000	Merged-chr17-83365702-38
Merged-chr8-13159392-64	chr8	13158927	13159756	+	0.000	0.000	Merged-chr8-13159392-64
Merged-chr11-52232101-58	chr11	52231767	52232365	+	0.000	0.000	Merged-chr11-52232101-58
Merged-chr9-44708535-22	chr9	44708228	44708753	+	0.000	0.000	Merged-chr9-44708535-22
Merged-chr11-70562826-54	chr11	70562460	70563251	+	0.000	0.000	Merged-chr11-70562826-54
Merged-chr9-106447571-44	chr9	106447343	106447803	+	0.000	0.000	Merged-chr9-106447571-44
Merged-chr11-31671882-56	chr11	31671628	31672194	+	0.000	0.000	Merged-chr11-31671882-56
Merged-chr15-12322810-12	chr15	12322588	12323112	+	0.000	0.000	Merged-chr15-12322810-12
Merged-chr10-79908801-95	chr10	79908422	79909040	+	0.000	0.000	Merged-chr10-79908801-95
Merged-chr6-121239911-4	chr6	121239790	121240036	+	0.000	0.000	Merged-chr6-121239911-4
Merged-chr16-32609068-64	chr16	32608714	32609293	+	0.000	0.000	Merged-chr16-32609068-64
Merged-chr2-120478897-19	chr2	120478699	120479174	+	0.000	0.000	Merged-chr2-120478897-19
Merged-chr18-24205400-15	chr18	24205186	24205539	+	0.000	0.000	Merged-chr18-24205400-15
Merged-chr8-18846559-82	chr8	18846310	18846761	+	0.000	0.000	Merged-chr8-18846559-82
Merged-chr5-75812374-1	chr5	75812276	75812474	+	0.000	0.000	Merged-chr5-75812374-1
Merged-chr18-80490792-23	chr18	80490550	80490960	+	0.000	0.000	Merged-chr18-80490792-23
Merged-chr10-75765225-18	chr10	75765030	75765407	+	0.000	0.000	Merged-chr10-75765225-18
Merged-chr14-24490940-66	chr14	24490584	24491301	+	0.000	0.000	Merged-chr14-24490940-66
Merged-chr1-60096883-1	chr1	60096785	60096983	+	0.000	0.000	Merged-chr1-60096883-1
Merged-chr2-29253616-2	chr2	29253457	29253777	+	0.000	0.000	Merged-chr2-29253616-2
Merged-chr10-59958273-13	chr10	59957825	59958555	+	0.000	0.000	Merged-chr10-59958273-13
Merged-chr9-5308201-1	chr9	5308103	5308301	+	0.000	0.000	Merged-chr9-5308201-1
Merged-chr7-4651775-26	chr7	4651513	4651999	+	0.000	0.000	Merged-chr7-4651775-26
Merged-chr12-113222932-1	chr12	113222834	113223032	+	0.000	0.000	Merged-chr12-113222932-1
Merged-chr9-14276872-1	chr9	14276774	14276972	+	0.000	0.000	Merged-chr9-14276872-1
Merged-chr18-58661867-1	chr18	58661769	58661967	+	0.000	0.000	Merged-chr18-58661867-1
Merged-chr4-35156799-155	chr4	35155898	35157542	+	0.000	0.000	Merged-chr4-35156799-155
Merged-chr9-121360909-87	chr9	121360693	121361265	+	0.000	0.000	Merged-chr9-121360909-87
Merged-chrX-133898261-39	chrX	133897827	133898553	+	0.000	0.000	Merged-chrX-133898261-39
Merged-chr2-21281024-30	chr2	21280807	21281234	+	0.000	0.000	Merged-chr2-21281024-30
Merged-chr11-62538363-2	chr11	62538240	62538489	+	0.000	0.000	Merged-chr11-62538363-2
Merged-chr11-4249438-7	chr11	4249241	4249602	+	0.000	0.000	Merged-chr11-4249438-7
Merged-chr11-106749998-2	chr11	106749810	106750188	+	0.000	0.000	Merged-chr11-106749998-2
Merged-chr6-17675529-35	chr6	17675313	17675905	+	0.000	0.000	Merged-chr6-17675529-35
Merged-chr5-75378709-26	chr5	75378400	75379024	+	0.000	0.000	Merged-chr5-75378709-26
Merged-chr17-3084193-55	chr17	3083981	3084379	+	0.000	0.000	Merged-chr17-3084193-55
Merged-chr14-121697829-36	chr14	121697306	121698338	+	0.000	0.000	Merged-chr14-121697829-36
Merged-chr1-39913450-3	chr1	39913320	39913583	+	0.000	0.000	Merged-chr1-39913450-3
Merged-chr17-83351169-104	chr17	83350577	83351642	+	0.000	0.000	Merged-chr17-83351169-104
Merged-chr2-28840437-75	chr2	28840181	28840702	+	0.000	0.000	Merged-chr2-28840437-75
Merged-chr4-125116176-3	chr4	125116066	125116282	+	0.000	0.000	Merged-chr4-125116176-3
Merged-chr8-122296025-8	chr8	122295881	122296195	+	0.000	0.000	Merged-chr8-122296025-8
Merged-chr12-111164810-42	chr12	111164484	111165547	+	0.000	0.000	Merged-chr12-111164810-42
Merged-chr10-60028260-54	chr10	60027793	60028692	+	0.000	0.000	Merged-chr10-60028260-54
Merged-chr5-105798670-49	chr5	105798403	105799051	+	0.000	0.000	Merged-chr5-105798670-49
Merged-chr16-93547363-12	chr16	93547198	93547537	+	0.000	0.000	Merged-chr16-93547363-12
Merged-chr18-77121790-35	chr18	77121529	77122023	+	0.000	0.000	Merged-chr18-77121790-35
Merged-chr1-39950256-21	chr1	39950045	39950503	+	0.000	0.000	Merged-chr1-39950256-21
Merged-chr1-23882900-25	chr1	23882664	23883089	+	0.000	0.000	Merged-chr1-23882900-25
Merged-chr2-77280729-98	chr2	77280340	77281121	+	0.000	0.000	Merged-chr2-77280729-98
Merged-chr9-97110986-70	chr9	97110701	97111261	+	0.000	0.000	Merged-chr9-97110986-70
Merged-chr16-70408152-21	chr16	70407975	70408404	+	0.000	0.000	Merged-chr16-70408152-21
Merged-chr4-65605051-78	chr4	65604772	65605318	+	0.000	0.000	Merged-chr4-65605051-78
Merged-chr5-41841893-1	chr5	41841795	41841993	+	0.000	0.000	Merged-chr5-41841893-1
Merged-chr2-26628456-31	chr2	26628172	26628790	+	0.000	0.000	Merged-chr2-26628456-31
Merged-chr13-117198790-41	chr13	117198533	117198981	+	0.000	0.000	Merged-chr13-117198790-41
Merged-chr1-38395375-19	chr1	38395072	38395682	+	0.000	0.000	Merged-chr1-38395375-19
Merged-chr3-52198543-80	chr3	52198047	52198956	+	0.000	0.000	Merged-chr3-52198543-80
Merged-chr6-58596586-84	chr6	58596156	58597302	+	0.000	0.000	Merged-chr6-58596586-84
Merged-chr5-120776535-1	chr5	120776437	120776635	+	0.000	0.000	Merged-chr5-120776535-1
Merged-chr18-65062031-13	chr18	65061801	65062275	+	0.000	0.000	Merged-chr18-65062031-13
Merged-chr15-89148530-1	chr15	89148432	89148630	+	0.000	0.000	Merged-chr15-89148530-1
Merged-chr13-91462266-9	chr13	91461993	91462525	+	0.000	0.000	Merged-chr13-91462266-9
Merged-chr15-100126840-34	chr15	100126630	100127055	+	0.000	0.000	Merged-chr15-100126840-34
Merged-chr12-78198818-9	chr12	78198664	78198965	+	0.000	0.000	Merged-chr12-78198818-9
Merged-chr17-45686351-100	chr17	45685921	45686675	+	0.000	0.000	Merged-chr17-45686351-100
Merged-chr1-178336524-15	chr1	178336238	178336745	+	0.000	0.000	Merged-chr1-178336524-15
Merged-chr9-40415403-51	chr9	40414908	40415942	+	0.000	0.000	Merged-chr9-40415403-51
Merged-chr1-82807419-20	chr1	82807199	82807686	+	0.000	0.000	Merged-chr1-82807419-20
Merged-chr9-62425384-15	chr9	62425170	62425598	+	0.000	0.000	Merged-chr9-62425384-15
Merged-chrX-75759126-1	chrX	75759028	75759226	+	0.000	0.000	Merged-chrX-75759126-1
Merged-chr18-70473239-7	chr18	70473067	70473407	+	0.000	0.000	Merged-chr18-70473239-7
Merged-chr5-148601430-1	chr5	148601332	148601530	+	0.000	0.000	Merged-chr5-148601430-1
Merged-chr11-4260577-3	chr11	4260433	4260728	+	0.000	0.000	Merged-chr11-4260577-3
Merged-chr19-44282748-31	chr19	44282525	44283105	+	0.000	0.000	Merged-chr19-44282748-31
Merged-chr8-14998165-42	chr8	14997653	14998511	+	0.000	0.000	Merged-chr8-14998165-42
Merged-chr7-80024354-9	chr7	80024128	80024573	+	0.000	0.000	Merged-chr7-80024354-9
Merged-chr7-73537938-60	chr7	73537673	73538326	+	0.000	0.000	Merged-chr7-73537938-60
Merged-chr4-128807702-2	chr4	128807603	128807804	+	0.000	0.000	Merged-chr4-128807702-2
Merged-chr1-38602117-20	chr1	38601833	38602329	+	0.000	0.000	Merged-chr1-38602117-20
Merged-chr12-108706218-1	chr12	108706120	108706318	+	0.000	0.000	Merged-chr12-108706218-1
Merged-chr14-14351922-2	chr14	14351777	14352069	+	0.000	0.000	Merged-chr14-14351922-2
Merged-chr12-81860438-124	chr12	81859869	81860784	+	0.000	0.000	Merged-chr12-81860438-124
Merged-chr9-114452652-12	chr9	114452499	114452867	+	0.000	0.000	Merged-chr9-114452652-12
Merged-chr19-44266259-1	chr19	44266161	44266359	+	0.000	0.000	Merged-chr19-44266259-1
Merged-chr4-123411504-1	chr4	123411406	123411604	+	0.000	0.000	Merged-chr4-123411504-1
Merged-chr10-42848913-29	chr10	42848679	42849289	+	0.000	0.000	Merged-chr10-42848913-29
Merged-chr17-84196515-1	chr17	84196417	84196615	+	0.000	0.000	Merged-chr17-84196515-1
Merged-chr1-34843057-106	chr1	34842464	34843468	+	0.000	0.000	Merged-chr1-34843057-106
Merged-chr7-24462599-1	chr7	24462501	24462699	+	0.000	0.000	Merged-chr7-24462599-1
Merged-chr17-15826286-103	chr17	15826046	15826765	+	0.000	0.000	Merged-chr17-15826286-103
Merged-chrX-134808769-61	chrX	134808427	134809265	+	0.000	0.000	Merged-chrX-134808769-61
Merged-chr1-82849868-1	chr1	82849770	82849968	+	0.000	0.000	Merged-chr1-82849868-1
Merged-chr10-59953841-5	chr10	59953685	59953979	+	0.000	0.000	Merged-chr10-59953841-5
Merged-chr10-100496204-1	chr10	100496106	100496304	+	0.000	0.000	Merged-chr10-100496204-1
Merged-chr17-33955836-55	chr17	33955614	33956144	+	0.000	0.000	Merged-chr17-33955836-55
Merged-chrX-95164272-24	chrX	95164066	95164508	+	0.000	0.000	Merged-chrX-95164272-24
Merged-chr5-121711338-4	chr5	121711192	121711482	+	0.000	0.000	Merged-chr5-121711338-4
Merged-chr1-55410920-19	chr1	55410761	55411103	+	0.000	0.000	Merged-chr1-55410920-19
Merged-chr1-189007695-69	chr1	189007424	189007947	+	0.000	0.000	Merged-chr1-189007695-69
Merged-chr6-86733286-56	chr6	86732788	86733562	+	0.000	0.000	Merged-chr6-86733286-56
