#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Tfh.up.bed
Merged-chr14-122700825-21	chr14	122700620	122701105	+	0.000	0.000	Merged-chr14-122700825-21
Merged-chr13-42052204-127	chr13	42052027	42052495	+	0.000	0.000	Merged-chr13-42052204-127
Merged-chr10-117629481-71	chr10	117629186	117629692	+	0.000	0.000	Merged-chr10-117629481-71
Merged-chr1-55436784-5	chr1	55436640	55436952	+	0.000	0.000	Merged-chr1-55436784-5
Merged-chr11-77489748-14	chr11	77489504	77490066	+	0.000	0.000	Merged-chr11-77489748-14
Merged-chr8-126720855-1	chr8	126720757	126720955	+	0.000	0.000	Merged-chr8-126720855-1
Merged-chr8-128320967-22	chr8	128320749	128321186	+	0.000	0.000	Merged-chr8-128320967-22
Merged-chr3-37157248-37	chr3	37157071	37157427	+	0.000	0.000	Merged-chr3-37157248-37
Merged-chr2-77280140-2	chr2	77280031	77280252	+	0.000	0.000	Merged-chr2-77280140-2
Merged-chr6-134567359-2	chr6	134567261	134567459	+	0.000	0.000	Merged-chr6-134567359-2
Merged-chr1-189006419-18	chr1	189006222	189006764	+	0.000	0.000	Merged-chr1-189006419-18
Merged-chr17-57188930-47	chr17	57188754	57189177	+	0.000	0.000	Merged-chr17-57188930-47
Merged-chr10-19171527-11	chr10	19171376	19171731	+	0.000	0.000	Merged-chr10-19171527-11
Merged-chr12-78356695-8	chr12	78356467	78356872	+	0.000	0.000	Merged-chr12-78356695-8
Merged-chr9-94993790-30	chr9	94993515	94994035	+	0.000	0.000	Merged-chr9-94993790-30
Merged-chr16-94239755-12	chr16	94239554	94239955	+	0.000	0.000	Merged-chr16-94239755-12
Merged-chr8-126673229-3	chr8	126673075	126673415	+	0.000	0.000	Merged-chr8-126673229-3
Merged-chr2-34982434-20	chr2	34982215	34982609	+	0.000	0.000	Merged-chr2-34982434-20
Merged-chr11-79125955-8	chr11	79125774	79126145	+	0.000	0.000	Merged-chr11-79125955-8
Merged-chr5-105239792-56	chr5	105239428	105240089	+	0.000	0.000	Merged-chr5-105239792-56
Merged-chr11-97821849-44	chr11	97821659	97822135	+	0.000	0.000	Merged-chr11-97821849-44
Merged-chr10-127603833-11	chr10	127603518	127604278	+	0.000	0.000	Merged-chr10-127603833-11
Merged-chr15-59596634-94	chr15	59596176	59597224	+	0.000	0.000	Merged-chr15-59596634-94
Merged-chr10-19187840-1	chr10	19187742	19187940	+	0.000	0.000	Merged-chr10-19187840-1
Merged-chr9-41073372-94	chr9	41072672	41073848	+	0.000	0.000	Merged-chr9-41073372-94
Merged-chr1-138571231-16	chr1	138570944	138571460	+	0.000	0.000	Merged-chr1-138571231-16
Merged-chr13-117227502-2	chr13	117227371	117227635	+	0.000	0.000	Merged-chr13-117227502-2
Merged-chr9-62354040-45	chr9	62353836	62354240	+	0.000	0.000	Merged-chr9-62354040-45
Merged-chr6-88769402-8	chr6	88769211	88769558	+	0.000	0.000	Merged-chr6-88769402-8
Merged-chr6-144269959-70	chr6	144269282	144270667	+	0.000	0.000	Merged-chr6-144269959-70
Merged-chr19-43940128-49	chr19	43939878	43940368	+	0.000	0.000	Merged-chr19-43940128-49
Merged-chr7-19326423-25	chr7	19326128	19326710	+	0.000	0.000	Merged-chr7-19326423-25
Merged-chr11-79064524-6	chr11	79064325	79064721	+	0.000	0.000	Merged-chr11-79064524-6
Merged-chr14-78420348-7	chr14	78420180	78420518	+	0.000	0.000	Merged-chr14-78420348-7
Merged-chr5-150595349-1	chr5	150595251	150595449	+	0.000	0.000	Merged-chr5-150595349-1
Merged-chr17-3082994-35	chr17	3082865	3083140	+	0.000	0.000	Merged-chr17-3082994-35
Merged-chr1-105543373-21	chr1	105543112	105543733	+	0.000	0.000	Merged-chr1-105543373-21
Merged-chr15-59650055-1	chr15	59649957	59650155	+	0.000	0.000	Merged-chr15-59650055-1
Merged-chr11-4096720-48	chr11	4096494	4096945	+	0.000	0.000	Merged-chr11-4096720-48
Merged-chr14-52023136-61	chr14	52022952	52023314	+	0.000	0.000	Merged-chr14-52023136-61
Merged-chr1-178336064-1	chr1	178335966	178336164	+	0.000	0.000	Merged-chr1-178336064-1
Merged-chr9-114509981-26	chr9	114509708	114510184	+	0.000	0.000	Merged-chr9-114509981-26
Merged-chr19-40818282-1	chr19	40818184	40818382	+	0.000	0.000	Merged-chr19-40818282-1
Merged-chr2-77264775-7	chr2	77264551	77265032	+	0.000	0.000	Merged-chr2-77264775-7
Merged-chr5-75792010-32	chr5	75791628	75792654	+	0.000	0.000	Merged-chr5-75792010-32
Merged-chr15-78915861-11	chr15	78915623	78916029	+	0.000	0.000	Merged-chr15-78915861-11
Merged-chr9-14080056-3	chr9	14079956	14080158	+	0.000	0.000	Merged-chr9-14080056-3
Merged-chr2-34962465-3	chr2	34962367	34962565	+	0.000	0.000	Merged-chr2-34962465-3
Merged-chr11-70597550-26	chr11	70597364	70597747	+	0.000	0.000	Merged-chr11-70597550-26
Merged-chr9-62348235-9	chr9	62348123	62348358	+	0.000	0.000	Merged-chr9-62348235-9
Merged-chr9-43239710-28	chr9	43239328	43240108	+	0.000	0.000	Merged-chr9-43239710-28
Merged-chr2-75685689-38	chr2	75685457	75685875	+	0.000	0.000	Merged-chr2-75685689-38
Merged-chr5-120777652-8	chr5	120777394	120777819	+	0.000	0.000	Merged-chr5-120777652-8
Merged-chr9-43242516-24	chr9	43242294	43242802	+	0.000	0.000	Merged-chr9-43242516-24
Merged-chr10-19167953-53	chr10	19167621	19168218	+	0.000	0.000	Merged-chr10-19167953-53
Merged-chr8-34964798-1	chr8	34964700	34964898	+	0.000	0.000	Merged-chr8-34964798-1
Merged-chr1-138560382-26	chr1	138560201	138560558	+	0.000	0.000	Merged-chr1-138560382-26
Merged-chr7-25780138-19	chr7	25779961	25780352	+	0.000	0.000	Merged-chr7-25780138-19
Merged-chr1-55489612-12	chr1	55489447	55489806	+	0.000	0.000	Merged-chr1-55489612-12
Merged-chr14-118691606-2	chr14	118691508	118691706	+	0.000	0.000	Merged-chr14-118691606-2
Merged-chr9-42039131-7	chr9	42038966	42039305	+	0.000	0.000	Merged-chr9-42039131-7
Merged-chr2-68471266-4	chr2	68471144	68471390	+	0.000	0.000	Merged-chr2-68471266-4
Merged-chr2-23540156-12	chr2	23540001	23540295	+	0.000	0.000	Merged-chr2-23540156-12
Merged-chr6-17851443-16	chr6	17851104	17851786	+	0.000	0.000	Merged-chr6-17851443-16
Merged-chr9-94682432-40	chr9	94682211	94682673	+	0.000	0.000	Merged-chr9-94682432-40
Merged-chr15-58655104-54	chr15	58654874	58655354	+	0.000	0.000	Merged-chr15-58655104-54
Merged-chr9-94620464-1	chr9	94620366	94620564	+	0.000	0.000	Merged-chr9-94620464-1
Merged-chr11-70594778-39	chr11	70594565	70595009	+	0.000	0.000	Merged-chr11-70594778-39
Merged-chr9-41078542-5	chr9	41078429	41078652	+	0.000	0.000	Merged-chr9-41078542-5
Merged-chr16-32614269-9	chr16	32614121	32614441	+	0.000	0.000	Merged-chr16-32614269-9
Merged-chr5-65091600-42	chr5	65091365	65091838	+	0.000	0.000	Merged-chr5-65091600-42
Merged-chr2-62441216-45	chr2	62440993	62441408	+	0.000	0.000	Merged-chr2-62441216-45
Merged-chr18-80492606-36	chr18	80492452	80492785	+	0.000	0.000	Merged-chr18-80492606-36
Merged-chr1-82901993-1	chr1	82901895	82902093	+	0.000	0.000	Merged-chr1-82901993-1
Merged-chr5-123382042-18	chr5	123381842	123382249	+	0.000	0.000	Merged-chr5-123382042-18
Merged-chr10-19171994-39	chr10	19171760	19172188	+	0.000	0.000	Merged-chr10-19171994-39
Merged-chr12-13508859-14	chr12	13508663	13509163	+	0.000	0.000	Merged-chr12-13508859-14
Merged-chr11-101316251-71	chr11	101315843	101316640	+	0.000	0.000	Merged-chr11-101316251-71
Merged-chrX-9272776-84	chrX	9272464	9273083	+	0.000	0.000	Merged-chrX-9272776-84
Merged-chr8-71535871-5	chr8	71535685	71536071	+	0.000	0.000	Merged-chr8-71535871-5
Merged-chr16-95999409-48	chr16	95999167	95999621	+	0.000	0.000	Merged-chr16-95999409-48
Merged-chr11-77483872-51	chr11	77483576	77484235	+	0.000	0.000	Merged-chr11-77483872-51
Merged-chr16-91549017-7	chr16	91548811	91549202	+	0.000	0.000	Merged-chr16-91549017-7
Merged-chr15-76576495-44	chr15	76576162	76577075	+	0.000	0.000	Merged-chr15-76576495-44
Merged-chr1-138559796-44	chr1	138559583	138560080	+	0.000	0.000	Merged-chr1-138559796-44
Merged-chr14-121931088-62	chr14	121930795	121931485	+	0.000	0.000	Merged-chr14-121931088-62
Merged-chr17-56291357-21	chr17	56291182	56291510	+	0.000	0.000	Merged-chr17-56291357-21
Merged-chr2-150451435-66	chr2	150451001	150451737	+	0.000	0.000	Merged-chr2-150451435-66
Merged-chr1-189879850-1	chr1	189879752	189879950	+	0.000	0.000	Merged-chr1-189879850-1
Merged-chr7-80176723-11	chr7	80176395	80177024	+	0.000	0.000	Merged-chr7-80176723-11
Merged-chr11-49204089-8	chr11	49203953	49204235	+	0.000	0.000	Merged-chr11-49204089-8
Merged-chr19-29454284-53	chr19	29454089	29454626	+	0.000	0.000	Merged-chr19-29454284-53
Merged-chr9-41072439-1	chr9	41072341	41072539	+	0.000	0.000	Merged-chr9-41072439-1
Merged-chr9-106477001-83	chr9	106476640	106477382	+	0.000	0.000	Merged-chr9-106477001-83
Merged-chr2-75689231-12	chr2	75689014	75689598	+	0.000	0.000	Merged-chr2-75689231-12
Merged-chr1-173432561-56	chr1	173432349	173432802	+	0.000	0.000	Merged-chr1-173432561-56
Merged-chr5-105877867-21	chr5	105877600	105878092	+	0.000	0.000	Merged-chr5-105877867-21
Merged-chr11-79057153-11	chr11	79056971	79057335	+	0.000	0.000	Merged-chr11-79057153-11
Merged-chr12-73881688-45	chr12	73881397	73881894	+	0.000	0.000	Merged-chr12-73881688-45
Merged-chr11-4289401-53	chr11	4289183	4289605	+	0.000	0.000	Merged-chr11-4289401-53
Merged-chr15-100041805-84	chr15	100041156	100042194	+	0.000	0.000	Merged-chr15-100041805-84
Merged-chr19-6869528-29	chr19	6869268	6869727	+	0.000	0.000	Merged-chr19-6869528-29
Merged-chr11-54972474-51	chr11	54972175	54972855	+	0.000	0.000	Merged-chr11-54972474-51
Merged-chr6-128888363-11	chr6	128888191	128888543	+	0.000	0.000	Merged-chr6-128888363-11
Merged-chr9-110132063-73	chr9	110131809	110132305	+	0.000	0.000	Merged-chr9-110132063-73
Merged-chr13-91461110-110	chr13	91460681	91461478	+	0.000	0.000	Merged-chr13-91461110-110
Merged-chr15-62038583-121	chr15	62037767	62039413	+	0.000	0.000	Merged-chr15-62038583-121
Merged-chr16-14439328-12	chr16	14439072	14439508	+	0.000	0.000	Merged-chr16-14439328-12
Merged-chr9-14498849-2	chr9	14498736	14498964	+	0.000	0.000	Merged-chr9-14498849-2
Merged-chr17-15715029-65	chr17	15714494	15715566	+	0.000	0.000	Merged-chr17-15715029-65
Merged-chr9-53818897-24	chr9	53818731	53819059	+	0.000	0.000	Merged-chr9-53818897-24
Merged-chr9-14088046-43	chr9	14087819	14088327	+	0.000	0.000	Merged-chr9-14088046-43
Merged-chr12-36155639-21	chr12	36155273	36156055	+	0.000	0.000	Merged-chr12-36155639-21
Merged-chr4-32335883-56	chr4	32335604	32336164	+	0.000	0.000	Merged-chr4-32335883-56
Merged-chr14-121916227-99	chr14	121915638	121916587	+	0.000	0.000	Merged-chr14-121916227-99
Merged-chr6-145284477-26	chr6	145284270	145284754	+	0.000	0.000	Merged-chr6-145284477-26
Merged-chr13-117206316-8	chr13	117206154	117206480	+	0.000	0.000	Merged-chr13-117206316-8
Merged-chr2-17845339-45	chr2	17845134	17845562	+	0.000	0.000	Merged-chr2-17845339-45
Merged-chr4-32424256-17	chr4	32424136	32424372	+	0.000	0.000	Merged-chr4-32424256-17
Merged-chr12-117553468-60	chr12	117553192	117553885	+	0.000	0.000	Merged-chr12-117553468-60
Merged-chr9-41974521-1	chr9	41974423	41974621	+	0.000	0.000	Merged-chr9-41974521-1
Merged-chr15-99702299-64	chr15	99701966	99702732	+	0.000	0.000	Merged-chr15-99702299-64
Merged-chr7-80183609-6	chr7	80183485	80183733	+	0.000	0.000	Merged-chr7-80183609-6
Merged-chr18-70478078-27	chr18	70477829	70478253	+	0.000	0.000	Merged-chr18-70478078-27
Merged-chr1-138620254-1	chr1	138620156	138620354	+	0.000	0.000	Merged-chr1-138620254-1
Merged-chr18-24206447-6	chr18	24206293	24206681	+	0.000	0.000	Merged-chr18-24206447-6
Merged-chr16-18075425-17	chr16	18075252	18075619	+	0.000	0.000	Merged-chr16-18075425-17
Merged-chr5-105636927-69	chr5	105636694	105637196	+	0.000	0.000	Merged-chr5-105636927-69
Merged-chr8-126693986-5	chr8	126693780	126694201	+	0.000	0.000	Merged-chr8-126693986-5
Merged-chr5-134445374-16	chr5	134445183	134445559	+	0.000	0.000	Merged-chr5-134445374-16
Merged-chr17-35423448-36	chr17	35423212	35423734	+	0.000	0.000	Merged-chr17-35423448-36
Merged-chr7-24617959-10	chr7	24617787	24618104	+	0.000	0.000	Merged-chr7-24617959-10
Merged-chr18-65099318-13	chr18	65099130	65099533	+	0.000	0.000	Merged-chr18-65099318-13
Merged-chr5-148489625-52	chr5	148489264	148489849	+	0.000	0.000	Merged-chr5-148489625-52
Merged-chr8-121907786-62	chr8	121907581	121908032	+	0.000	0.000	Merged-chr8-121907786-62
Merged-chr11-84829158-56	chr11	84828852	84829486	+	0.000	0.000	Merged-chr11-84829158-56
Merged-chr12-117676169-1	chr12	117676071	117676269	+	0.000	0.000	Merged-chr12-117676169-1
Merged-chr2-77268041-1	chr2	77267943	77268141	+	0.000	0.000	Merged-chr2-77268041-1
Merged-chr11-3168842-32	chr11	3168667	3169085	+	0.000	0.000	Merged-chr11-3168842-32
Merged-chr11-115153968-54	chr11	115153757	115154260	+	0.000	0.000	Merged-chr11-115153968-54
Merged-chr12-117606737-1	chr12	117606639	117606837	+	0.000	0.000	Merged-chr12-117606737-1
Merged-chr4-11156378-59	chr4	11156181	11156617	+	0.000	0.000	Merged-chr4-11156378-59
Merged-chr11-4339426-10	chr11	4339178	4339775	+	0.000	0.000	Merged-chr11-4339426-10
Merged-chr9-58275627-82	chr9	58275215	58276126	+	0.000	0.000	Merged-chr9-58275627-82
Merged-chr9-38727917-2	chr9	38727729	38728107	+	0.000	0.000	Merged-chr9-38727917-2
Merged-chr15-58685209-108	chr15	58684596	58686059	+	0.000	0.000	Merged-chr15-58685209-108
Merged-chr17-80632464-23	chr17	80632265	80632685	+	0.000	0.000	Merged-chr17-80632464-23
Merged-chr11-3150858-4	chr11	3150709	3150989	+	0.000	0.000	Merged-chr11-3150858-4
Merged-chr3-52272680-5	chr3	52272542	52272859	+	0.000	0.000	Merged-chr3-52272680-5
Merged-chr16-38761036-6	chr16	38760716	38761251	+	0.000	0.000	Merged-chr16-38761036-6
Merged-chr5-134494514-28	chr5	134494318	134494655	+	0.000	0.000	Merged-chr5-134494514-28
Merged-chr4-144907129-1	chr4	144907031	144907229	+	0.000	0.000	Merged-chr4-144907129-1
Merged-chr7-101108593-67	chr7	101108245	101109060	+	0.000	0.000	Merged-chr7-101108593-67
Merged-chr8-88604204-17	chr8	88604035	88604410	+	0.000	0.000	Merged-chr8-88604204-17
Merged-chr16-38742658-84	chr16	38742139	38743068	+	0.000	0.000	Merged-chr16-38742658-84
Merged-chr19-46042474-4	chr19	46042271	46042619	+	0.000	0.000	Merged-chr19-46042474-4
Merged-chr15-82899429-110	chr15	82898850	82899682	+	0.000	0.000	Merged-chr15-82899429-110
Merged-chr11-106674818-63	chr11	106674360	106675173	+	0.000	0.000	Merged-chr11-106674818-63
Merged-chr5-105244982-37	chr5	105244782	105245286	+	0.000	0.000	Merged-chr5-105244982-37
Merged-chr5-120779287-23	chr5	120779015	120779499	+	0.000	0.000	Merged-chr5-120779287-23
Merged-chr2-17741101-1	chr2	17741003	17741201	+	0.000	0.000	Merged-chr2-17741101-1
Merged-chr2-77270925-54	chr2	77270277	77271276	+	0.000	0.000	Merged-chr2-77270925-54
Merged-chr12-116049840-17	chr12	116049503	116050078	+	0.000	0.000	Merged-chr12-116049840-17
Merged-chr4-32258239-72	chr4	32258006	32258521	+	0.000	0.000	Merged-chr4-32258239-72
Merged-chr6-67475756-29	chr6	67475493	67476019	+	0.000	0.000	Merged-chr6-67475756-29
Merged-chr4-32149076-96	chr4	32148849	32149333	+	0.000	0.000	Merged-chr4-32149076-96
Merged-chr4-32335031-5	chr4	32334825	32335309	+	0.000	0.000	Merged-chr4-32335031-5
Merged-chr1-36309720-44	chr1	36309290	36309973	+	0.000	0.000	Merged-chr1-36309720-44
Merged-chr13-21362890-33	chr13	21362651	21363161	+	0.000	0.000	Merged-chr13-21362890-33
Merged-chr14-121934636-24	chr14	121934496	121934907	+	0.000	0.000	Merged-chr14-121934636-24
Merged-chr9-62420075-10	chr9	62419935	62420224	+	0.000	0.000	Merged-chr9-62420075-10
Merged-chr17-84186814-6	chr17	84186633	84187050	+	0.000	0.000	Merged-chr17-84186814-6
Merged-chrX-7878266-57	chrX	7877927	7878545	+	0.000	0.000	Merged-chrX-7878266-57
Merged-chr4-136602506-88	chr4	136601875	136603009	+	0.000	0.000	Merged-chr4-136602506-88
Merged-chr16-11253273-5	chr16	11253151	11253428	+	0.000	0.000	Merged-chr16-11253273-5
Merged-chr3-95669045-44	chr3	95668668	95669450	+	0.000	0.000	Merged-chr3-95669045-44
Merged-chr1-182362940-5	chr1	182362722	182363149	+	0.000	0.000	Merged-chr1-182362940-5
Merged-chr3-126663698-16	chr3	126663472	126663889	+	0.000	0.000	Merged-chr3-126663698-16
Merged-chr9-121317284-25	chr9	121317018	121317533	+	0.000	0.000	Merged-chr9-121317284-25
Merged-chr19-29391437-12	chr19	29391220	29391622	+	0.000	0.000	Merged-chr19-29391437-12
Merged-chr11-79141624-10	chr11	79141347	79141755	+	0.000	0.000	Merged-chr11-79141624-10
Merged-chr17-84181390-116	chr17	84180814	84181877	+	0.000	0.000	Merged-chr17-84181390-116
Merged-chr13-51951802-36	chr13	51951567	51952006	+	0.000	0.000	Merged-chr13-51951802-36
Merged-chr13-117211586-48	chr13	117211317	117211775	+	0.000	0.000	Merged-chr13-117211586-48
Merged-chr2-3912872-30	chr2	3912668	3913062	+	0.000	0.000	Merged-chr2-3912872-30
Merged-chr5-105715715-26	chr5	105715543	105715877	+	0.000	0.000	Merged-chr5-105715715-26
Merged-chr5-148595295-34	chr5	148595037	148595514	+	0.000	0.000	Merged-chr5-148595295-34
Merged-chr1-60098100-129	chr1	60097817	60098326	+	0.000	0.000	Merged-chr1-60098100-129
Merged-chr16-57131008-16	chr16	57130697	57131269	+	0.000	0.000	Merged-chr16-57131008-16
Merged-chr14-118709896-7	chr14	118709732	118710087	+	0.000	0.000	Merged-chr14-118709896-7
Merged-chr12-73842345-69	chr12	73842150	73842524	+	0.000	0.000	Merged-chr12-73842345-69
Merged-chr1-173490646-4	chr1	173490548	173490746	+	0.000	0.000	Merged-chr1-173490646-4
Merged-chr12-113258561-1	chr12	113258463	113258661	+	0.000	0.000	Merged-chr12-113258561-1
Merged-chr7-19301290-62	chr7	19300618	19301996	+	0.000	0.000	Merged-chr7-19301290-62
Merged-chr10-128626682-76	chr10	128626369	128626923	+	0.000	0.000	Merged-chr10-128626682-76
Merged-chr11-106687558-7	chr11	106687355	106687817	+	0.000	0.000	Merged-chr11-106687558-7
Merged-chr3-126690917-48	chr3	126690697	126691236	+	0.000	0.000	Merged-chr3-126690917-48
Merged-chr18-70472429-87	chr18	70472074	70472753	+	0.000	0.000	Merged-chr18-70472429-87
Merged-chr1-138589299-7	chr1	138589008	138589538	+	0.000	0.000	Merged-chr1-138589299-7
Merged-chr9-21526182-42	chr9	21525843	21526450	+	0.000	0.000	Merged-chr9-21526182-42
Merged-chr1-82819589-51	chr1	82819331	82819910	+	0.000	0.000	Merged-chr1-82819589-51
Merged-chr17-57194978-1	chr17	57194880	57195078	+	0.000	0.000	Merged-chr17-57194978-1
Merged-chr3-135863053-35	chr3	135862795	135863344	+	0.000	0.000	Merged-chr3-135863053-35
Merged-chr5-43841618-50	chr5	43841176	43842145	+	0.000	0.000	Merged-chr5-43841618-50
Merged-chr16-23985710-3	chr16	23985593	23985837	+	0.000	0.000	Merged-chr16-23985710-3
Merged-chr4-32343944-58	chr4	32343633	32344236	+	0.000	0.000	Merged-chr4-32343944-58
Merged-chr17-8255138-10	chr17	8255004	8255257	+	0.000	0.000	Merged-chr17-8255138-10
Merged-chr1-105663837-98	chr1	105663489	105664165	+	0.000	0.000	Merged-chr1-105663837-98
Merged-chr16-10769811-36	chr16	10769414	10770299	+	0.000	0.000	Merged-chr16-10769811-36
Merged-chr2-16611911-2	chr2	16611810	16612015	+	0.000	0.000	Merged-chr2-16611911-2
Merged-chr1-162550142-17	chr1	162549959	162550291	+	0.000	0.000	Merged-chr1-162550142-17
Merged-chr16-10784438-1	chr16	10784340	10784538	+	0.000	0.000	Merged-chr16-10784438-1
Merged-chr2-34963403-108	chr2	34962900	34963867	+	0.000	0.000	Merged-chr2-34963403-108
Merged-chr3-52343640-60	chr3	52343205	52343998	+	0.000	0.000	Merged-chr3-52343640-60
Merged-chr17-84185833-1	chr17	84185735	84185933	+	0.000	0.000	Merged-chr17-84185833-1
Merged-chr1-44122465-48	chr1	44122309	44122644	+	0.000	0.000	Merged-chr1-44122465-48
Merged-chr10-117628787-2	chr10	117628689	117628887	+	0.000	0.000	Merged-chr10-117628787-2
Merged-chr16-10774943-5	chr16	10774808	10775088	+	0.000	0.000	Merged-chr16-10774943-5
Merged-chr1-71576177-1	chr1	71576079	71576277	+	0.000	0.000	Merged-chr1-71576177-1
Merged-chr4-144893219-11	chr4	144893007	144893408	+	0.000	0.000	Merged-chr4-144893219-11
Merged-chr15-59679234-16	chr15	59678973	59679428	+	0.000	0.000	Merged-chr15-59679234-16
Merged-chr19-47855075-76	chr19	47854685	47855362	+	0.000	0.000	Merged-chr19-47855075-76
Merged-chr1-127302862-6	chr1	127302717	127302997	+	0.000	0.000	Merged-chr1-127302862-6
Merged-chr2-68382520-132	chr2	68382095	68383117	+	0.000	0.000	Merged-chr2-68382520-132
Merged-chr11-54956037-55	chr11	54955828	54956235	+	0.000	0.000	Merged-chr11-54956037-55
Merged-chr13-117230467-15	chr13	117230277	117230752	+	0.000	0.000	Merged-chr13-117230467-15
Merged-chr18-80496628-2	chr18	80496442	80496816	+	0.000	0.000	Merged-chr18-80496628-2
Merged-chr4-11156857-34	chr4	11156686	11157062	+	0.000	0.000	Merged-chr4-11156857-34
Merged-chr1-38627618-38	chr1	38627265	38628279	+	0.000	0.000	Merged-chr1-38627618-38
Merged-chr16-18073888-8	chr16	18073740	18074146	+	0.000	0.000	Merged-chr16-18073888-8
Merged-chr2-68430660-54	chr2	68430432	68430905	+	0.000	0.000	Merged-chr2-68430660-54
Merged-chr4-124703869-75	chr4	124703658	124704197	+	0.000	0.000	Merged-chr4-124703869-75
Merged-chr11-116412370-1	chr11	116412272	116412470	+	0.000	0.000	Merged-chr11-116412370-1
Merged-chr6-67475225-1	chr6	67475127	67475325	+	0.000	0.000	Merged-chr6-67475225-1
Merged-chr11-3157744-93	chr11	3156688	3158306	+	0.000	0.000	Merged-chr11-3157744-93
Merged-chr11-52080171-5	chr11	52080010	52080302	+	0.000	0.000	Merged-chr11-52080171-5
Merged-chr2-181458398-1	chr2	181458300	181458498	+	0.000	0.000	Merged-chr2-181458398-1
Merged-chr14-122558294-11	chr14	122558144	122558467	+	0.000	0.000	Merged-chr14-122558294-11
Merged-chr4-11157562-36	chr4	11157329	11157843	+	0.000	0.000	Merged-chr4-11157562-36
Merged-chr11-3330703-18	chr11	3330537	3330928	+	0.000	0.000	Merged-chr11-3330703-18
Merged-chr4-123411950-84	chr4	123411702	123412267	+	0.000	0.000	Merged-chr4-123411950-84
Merged-chr7-130826804-1	chr7	130826706	130826904	+	0.000	0.000	Merged-chr7-130826804-1
Merged-chr5-100672129-2	chr5	100672026	100672235	+	0.000	0.000	Merged-chr5-100672129-2
Merged-chr10-111232548-22	chr10	111232272	111232780	+	0.000	0.000	Merged-chr10-111232548-22
Merged-chr9-95154225-2	chr9	95154114	95154339	+	0.000	0.000	Merged-chr9-95154225-2
Merged-chr11-52232101-58	chr11	52231767	52232365	+	0.000	0.000	Merged-chr11-52232101-58
Merged-chr9-58280700-28	chr9	58280528	58281025	+	0.000	0.000	Merged-chr9-58280700-28
Merged-chr11-3123937-74	chr11	3123711	3124377	+	0.000	0.000	Merged-chr11-3123937-74
Merged-chr12-51888619-1	chr12	51888521	51888719	+	0.000	0.000	Merged-chr12-51888619-1
Merged-chr19-43921566-29	chr19	43921140	43921819	+	0.000	0.000	Merged-chr19-43921566-29
Merged-chr16-94237010-44	chr16	94236713	94237188	+	0.000	0.000	Merged-chr16-94237010-44
Merged-chr7-48749788-92	chr7	48749459	48750025	+	0.000	0.000	Merged-chr7-48749788-92
Merged-chr11-31671882-56	chr11	31671628	31672194	+	0.000	0.000	Merged-chr11-31671882-56
Merged-chr2-120478897-19	chr2	120478699	120479174	+	0.000	0.000	Merged-chr2-120478897-19
Merged-chr5-75812374-1	chr5	75812276	75812474	+	0.000	0.000	Merged-chr5-75812374-1
Merged-chr15-86028178-32	chr15	86027872	86028517	+	0.000	0.000	Merged-chr15-86028178-32
Merged-chr9-121298802-91	chr9	121298145	121299668	+	0.000	0.000	Merged-chr9-121298802-91
Merged-chr16-24164966-5	chr16	24164828	24165129	+	0.000	0.000	Merged-chr16-24164966-5
Merged-chr1-127225883-3	chr1	127225756	127226003	+	0.000	0.000	Merged-chr1-127225883-3
Merged-chr10-94849631-1	chr10	94849533	94849731	+	0.000	0.000	Merged-chr10-94849631-1
Merged-chr4-131843494-43	chr4	131843330	131843723	+	0.000	0.000	Merged-chr4-131843494-43
Merged-chr15-3994865-9	chr15	3994710	3995014	+	0.000	0.000	Merged-chr15-3994865-9
Merged-chr1-60096883-1	chr1	60096785	60096983	+	0.000	0.000	Merged-chr1-60096883-1
Merged-chr6-144264296-10	chr6	144264134	144264471	+	0.000	0.000	Merged-chr6-144264296-10
Merged-chr7-4651775-26	chr7	4651513	4651999	+	0.000	0.000	Merged-chr7-4651775-26
Merged-chr1-162548502-61	chr1	162548265	162548841	+	0.000	0.000	Merged-chr1-162548502-61
Merged-chr9-14276872-1	chr9	14276774	14276972	+	0.000	0.000	Merged-chr9-14276872-1
Merged-chr19-16781022-84	chr19	16780714	16781364	+	0.000	0.000	Merged-chr19-16781022-84
Merged-chr14-18271014-66	chr14	18270773	18271327	+	0.000	0.000	Merged-chr14-18271014-66
Merged-chr13-91540408-4	chr13	91540286	91540535	+	0.000	0.000	Merged-chr13-91540408-4
Merged-chr9-62373386-1	chr9	62373288	62373486	+	0.000	0.000	Merged-chr9-62373386-1
Merged-chr11-3193402-56	chr11	3193098	3193766	+	0.000	0.000	Merged-chr11-3193402-56
Merged-chr10-117627744-48	chr10	117627496	117627983	+	0.000	0.000	Merged-chr10-117627744-48
Merged-chr15-9533546-44	chr15	9533198	9533838	+	0.000	0.000	Merged-chr15-9533546-44
Merged-chr4-144892585-78	chr4	144892107	144892975	+	0.000	0.000	Merged-chr4-144892585-78
Merged-chr15-86033136-7	chr15	86032913	86033507	+	0.000	0.000	Merged-chr15-86033136-7
