#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
Merged-chr2-103672845-28	chr2	103672681	103673073	+	0.000	0.000	Merged-chr2-103672845-28
Merged-chr11-101641901-72	chr11	101641615	101642237	+	0.000	0.000	Merged-chr11-101641901-72
Merged-chr2-105428218-37	chr2	105427958	105428558	+	0.000	0.000	Merged-chr2-105428218-37
Merged-chr4-11682819-29	chr4	11682523	11683337	+	0.000	0.000	Merged-chr4-11682819-29
Merged-chr19-10694838-1	chr19	10694740	10694938	+	0.000	0.000	Merged-chr19-10694838-1
Merged-chr13-59672449-39	chr13	59672248	59672843	+	0.000	0.000	Merged-chr13-59672449-39
Merged-chr17-34981509-7	chr17	34981386	34981662	+	0.000	0.000	Merged-chr17-34981509-7
Merged-chr11-68432875-7	chr11	68432720	68433023	+	0.000	0.000	Merged-chr11-68432875-7
Merged-chr14-60131750-51	chr14	60131556	60131981	+	0.000	0.000	Merged-chr14-60131750-51
Merged-chr7-38106884-1	chr7	38106786	38106984	+	0.000	0.000	Merged-chr7-38106884-1
Merged-chr11-97112765-38	chr11	97112462	97113005	+	0.000	0.000	Merged-chr11-97112765-38
Merged-chr13-101975495-1	chr13	101975397	101975595	+	0.000	0.000	Merged-chr13-101975495-1
Merged-chr14-61589696-23	chr14	61589457	61590005	+	0.000	0.000	Merged-chr14-61589696-23
Merged-chr7-91974549-2	chr7	91974446	91974654	+	0.000	0.000	Merged-chr7-91974549-2
Merged-chr6-148914162-22	chr6	148913870	148914398	+	0.000	0.000	Merged-chr6-148914162-22
Merged-chr1-171646883-1	chr1	171646785	171646983	+	0.000	0.000	Merged-chr1-171646883-1
Merged-chr12-55015619-6	chr12	55015459	55015777	+	0.000	0.000	Merged-chr12-55015619-6
Merged-chr7-80583398-64	chr7	80583053	80583747	+	0.000	0.000	Merged-chr7-80583398-64
Merged-chr3-107761625-19	chr3	107761451	107761851	+	0.000	0.000	Merged-chr3-107761625-19
Merged-chr4-138464044-32	chr4	138463796	138464268	+	0.000	0.000	Merged-chr4-138464044-32
Merged-chr3-152149620-22	chr3	152149431	152149811	+	0.000	0.000	Merged-chr3-152149620-22
Merged-chr17-12205392-1	chr17	12205294	12205492	+	0.000	0.000	Merged-chr17-12205392-1
Merged-chr6-129586992-7	chr6	129586811	129587197	+	0.000	0.000	Merged-chr6-129586992-7
Merged-chr18-21020432-11	chr18	21020241	21020650	+	0.000	0.000	Merged-chr18-21020432-11
Merged-chr13-47104345-7	chr13	47104050	47104537	+	0.000	0.000	Merged-chr13-47104345-7
Merged-chr8-124274253-96	chr8	124273713	124275030	+	0.000	0.000	Merged-chr8-124274253-96
Merged-chr13-115103600-1	chr13	115103502	115103700	+	0.000	0.000	Merged-chr13-115103600-1
Merged-chr7-31161172-57	chr7	31160781	31161587	+	0.000	0.000	Merged-chr7-31161172-57
Merged-chr13-12507577-43	chr13	12507209	12507848	+	0.000	0.000	Merged-chr13-12507577-43
Merged-chrX-167212092-1	chrX	167211994	167212192	+	0.000	0.000	Merged-chrX-167212092-1
Merged-chr19-4191798-90	chr19	4191408	4192243	+	0.000	0.000	Merged-chr19-4191798-90
Merged-chr9-57278495-40	chr9	57278284	57278866	+	0.000	0.000	Merged-chr9-57278495-40
Merged-chr1-151670167-23	chr1	151669983	151670377	+	0.000	0.000	Merged-chr1-151670167-23
Merged-chr2-163055342-8	chr2	163055173	163055581	+	0.000	0.000	Merged-chr2-163055342-8
Merged-chr3-109133281-24	chr3	109133078	109133523	+	0.000	0.000	Merged-chr3-109133281-24
Merged-chr12-118391025-21	chr12	118390875	118391228	+	0.000	0.000	Merged-chr12-118391025-21
Merged-chr15-75118767-3	chr15	75118584	75118966	+	0.000	0.000	Merged-chr15-75118767-3
Merged-chrX-167106124-35	chrX	167105795	167106403	+	0.000	0.000	Merged-chrX-167106124-35
Merged-chr9-107306317-48	chr9	107306055	107306615	+	0.000	0.000	Merged-chr9-107306317-48
Merged-chr7-142478940-1	chr7	142478842	142479040	+	0.000	0.000	Merged-chr7-142478940-1
Merged-chr6-35538541-3	chr6	35538394	35538709	+	0.000	0.000	Merged-chr6-35538541-3
Merged-chr2-180437608-75	chr2	180437260	180437896	+	0.000	0.000	Merged-chr2-180437608-75
Merged-chr5-120663120-9	chr5	120662920	120663346	+	0.000	0.000	Merged-chr5-120663120-9
Merged-chr12-70826520-2	chr12	70826360	70826683	+	0.000	0.000	Merged-chr12-70826520-2
Merged-chr1-43561326-30	chr1	43561044	43561797	+	0.000	0.000	Merged-chr1-43561326-30
Merged-chr7-141562954-7	chr7	141562770	141563142	+	0.000	0.000	Merged-chr7-141562954-7
Merged-chr10-21976372-39	chr10	21975925	21976701	+	0.000	0.000	Merged-chr10-21976372-39
Merged-chr5-77134250-1	chr5	77134152	77134350	+	0.000	0.000	Merged-chr5-77134250-1
Merged-chr5-113899594-42	chr5	113899368	113899839	+	0.000	0.000	Merged-chr5-113899594-42
Merged-chr8-84664181-39	chr8	84663992	84664404	+	0.000	0.000	Merged-chr8-84664181-39
Merged-chr6-86850884-40	chr6	86850668	86851095	+	0.000	0.000	Merged-chr6-86850884-40
Merged-chr17-31834133-9	chr17	31833874	31834374	+	0.000	0.000	Merged-chr17-31834133-9
Merged-chr13-113104978-22	chr13	113104818	113105145	+	0.000	0.000	Merged-chr13-113104978-22
Merged-chr6-125351546-6	chr6	125351429	125351683	+	0.000	0.000	Merged-chr6-125351546-6
Merged-chr1-160053620-125	chr1	160052821	160054028	+	0.000	0.000	Merged-chr1-160053620-125
Merged-chr15-78532182-55	chr15	78532035	78532333	+	0.000	0.000	Merged-chr15-78532182-55
Merged-chr2-32890467-14	chr2	32890279	32890658	+	0.000	0.000	Merged-chr2-32890467-14
Merged-chr18-56448034-11	chr18	56447927	56448152	+	0.000	0.000	Merged-chr18-56448034-11
Merged-chr12-55061401-1	chr12	55061303	55061501	+	0.000	0.000	Merged-chr12-55061401-1
Merged-chr18-38338747-102	chr18	38338351	38338960	+	0.000	0.000	Merged-chr18-38338747-102
Merged-chr8-115232618-16	chr8	115232444	115232809	+	0.000	0.000	Merged-chr8-115232618-16
Merged-chr18-56737571-43	chr18	56737308	56737837	+	0.000	0.000	Merged-chr18-56737571-43
Merged-chr4-8872202-20	chr4	8871975	8872369	+	0.000	0.000	Merged-chr4-8872202-20
Merged-chr11-53707195-66	chr11	53706992	53707534	+	0.000	0.000	Merged-chr11-53707195-66
Merged-chr6-54034662-29	chr6	54034362	54034833	+	0.000	0.000	Merged-chr6-54034662-29
Merged-chr10-99035968-2	chr10	99035866	99036072	+	0.000	0.000	Merged-chr10-99035968-2
Merged-chr15-98934343-98	chr15	98934085	98934565	+	0.000	0.000	Merged-chr15-98934343-98
Merged-chr10-118494382-14	chr10	118494115	118494635	+	0.000	0.000	Merged-chr10-118494382-14
Merged-chr1-9848247-58	chr1	9848052	9848516	+	0.000	0.000	Merged-chr1-9848247-58
Merged-chr18-89241561-15	chr18	89241362	89241819	+	0.000	0.000	Merged-chr18-89241561-15
Merged-chr6-52703457-14	chr6	52703275	52703656	+	0.000	0.000	Merged-chr6-52703457-14
Merged-chr10-128015228-41	chr10	128014987	128015483	+	0.000	0.000	Merged-chr10-128015228-41
Merged-chr8-46640017-4	chr8	46639893	46640138	+	0.000	0.000	Merged-chr8-46640017-4
Merged-chr4-155802916-7	chr4	155802688	155803080	+	0.000	0.000	Merged-chr4-155802916-7
Merged-chr11-40718408-12	chr11	40718182	40718596	+	0.000	0.000	Merged-chr11-40718408-12
Merged-chr12-100876279-15	chr12	100875983	100876516	+	0.000	0.000	Merged-chr12-100876279-15
Merged-chr7-80294519-58	chr7	80294245	80294798	+	0.000	0.000	Merged-chr7-80294519-58
Merged-chr15-99074786-55	chr15	99074453	99075075	+	0.000	0.000	Merged-chr15-99074786-55
Merged-chr18-56708324-161	chr18	56707560	56709378	+	0.000	0.000	Merged-chr18-56708324-161
Merged-chr5-63968652-123	chr5	63968344	63968992	+	0.000	0.000	Merged-chr5-63968652-123
Merged-chr5-140607363-66	chr5	140606926	140607837	+	0.000	0.000	Merged-chr5-140607363-66
Merged-chr1-161734917-117	chr1	161734567	161735143	+	0.000	0.000	Merged-chr1-161734917-117
Merged-chr8-85624614-13	chr8	85624443	85624801	+	0.000	0.000	Merged-chr8-85624614-13
Merged-chr12-118367497-3	chr12	118367377	118367638	+	0.000	0.000	Merged-chr12-118367497-3
Merged-chr7-66255726-6	chr7	66255471	66255953	+	0.000	0.000	Merged-chr7-66255726-6
Merged-chr14-47361851-69	chr14	47361170	47362364	+	0.000	0.000	Merged-chr14-47361851-69
Merged-chr4-20033263-40	chr4	20033013	20033477	+	0.000	0.000	Merged-chr4-20033263-40
Merged-chr15-12010583-97	chr15	12010275	12010981	+	0.000	0.000	Merged-chr15-12010583-97
Merged-chr6-70814254-39	chr6	70813980	70814824	+	0.000	0.000	Merged-chr6-70814254-39
Merged-chr19-56394172-3	chr19	56393989	56394404	+	0.000	0.000	Merged-chr19-56394172-3
Merged-chr1-120073228-1	chr1	120073130	120073328	+	0.000	0.000	Merged-chr1-120073228-1
Merged-chrX-101917936-6	chrX	101917775	101918092	+	0.000	0.000	Merged-chrX-101917936-6
Merged-chr11-95748526-3	chr11	95748347	95748679	+	0.000	0.000	Merged-chr11-95748526-3
Merged-chr7-38215034-63	chr7	38214767	38215288	+	0.000	0.000	Merged-chr7-38215034-63
Merged-chr9-69290023-91	chr9	69289512	69290519	+	0.000	0.000	Merged-chr9-69290023-91
Merged-chr1-153304263-23	chr1	153304122	153304426	+	0.000	0.000	Merged-chr1-153304263-23
Merged-chr10-21982562-13	chr10	21982354	21982783	+	0.000	0.000	Merged-chr10-21982562-13
Merged-chr2-129180345-59	chr2	129180184	129180713	+	0.000	0.000	Merged-chr2-129180345-59
Merged-chr11-104662635-2	chr11	104662524	104662748	+	0.000	0.000	Merged-chr11-104662635-2
Merged-chr1-60911444-73	chr1	60910788	60911981	+	0.000	0.000	Merged-chr1-60911444-73
Merged-chr17-35998211-34	chr17	35997954	35998658	+	0.000	0.000	Merged-chr17-35998211-34
Merged-chr3-136725551-46	chr3	136725111	136725786	+	0.000	0.000	Merged-chr3-136725551-46
Merged-chr5-8455674-7	chr5	8455489	8455864	+	0.000	0.000	Merged-chr5-8455674-7
Merged-chr9-36726684-82	chr9	36726384	36727087	+	0.000	0.000	Merged-chr9-36726684-82
Merged-chr19-56723654-50	chr19	56723137	56724312	+	0.000	0.000	Merged-chr19-56723654-50
Merged-chr15-99652729-6	chr15	99652586	99652852	+	0.000	0.000	Merged-chr15-99652729-6
Merged-chr15-96699959-14	chr15	96699710	96700128	+	0.000	0.000	Merged-chr15-96699959-14
Merged-chr18-83870993-2	chr18	83870881	83871107	+	0.000	0.000	Merged-chr18-83870993-2
Merged-chr7-135715354-3	chr7	135715215	135715481	+	0.000	0.000	Merged-chr7-135715354-3
Merged-chr7-141010574-8	chr7	141010407	141010742	+	0.000	0.000	Merged-chr7-141010574-8
Merged-chr4-58986970-37	chr4	58986518	58987279	+	0.000	0.000	Merged-chr4-58986970-37
Merged-chr7-30280528-94	chr7	30280288	30280705	+	0.000	0.000	Merged-chr7-30280528-94
Merged-chr1-93805448-11	chr1	93805325	93805574	+	0.000	0.000	Merged-chr1-93805448-11
Merged-chr3-89251546-19	chr3	89251309	89251805	+	0.000	0.000	Merged-chr3-89251546-19
Merged-chr8-120752246-20	chr8	120751910	120752534	+	0.000	0.000	Merged-chr8-120752246-20
Merged-chr8-125034786-25	chr8	125034614	125034984	+	0.000	0.000	Merged-chr8-125034786-25
Merged-chr4-122923030-28	chr4	122922752	122923374	+	0.000	0.000	Merged-chr4-122923030-28
Merged-chr2-129186538-4	chr2	129186325	129186705	+	0.000	0.000	Merged-chr2-129186538-4
Merged-chr2-103754819-28	chr2	103754586	103755086	+	0.000	0.000	Merged-chr2-103754819-28
Merged-chr8-105992813-22	chr8	105992477	105993240	+	0.000	0.000	Merged-chr8-105992813-22
Merged-chr2-80684823-58	chr2	80684470	80685116	+	0.000	0.000	Merged-chr2-80684823-58
Merged-chr6-54151623-52	chr6	54151306	54151939	+	0.000	0.000	Merged-chr6-54151623-52
Merged-chr7-119861539-102	chr7	119861037	119862176	+	0.000	0.000	Merged-chr7-119861539-102
Merged-chr15-80590747-44	chr15	80590434	80591031	+	0.000	0.000	Merged-chr15-80590747-44
Merged-chr2-128127556-62	chr2	128127299	128127781	+	0.000	0.000	Merged-chr2-128127556-62
Merged-chr10-40171372-15	chr10	40171162	40171567	+	0.000	0.000	Merged-chr10-40171372-15
Merged-chr7-140983161-18	chr7	140982861	140983388	+	0.000	0.000	Merged-chr7-140983161-18
Merged-chr11-109472394-32	chr11	109472129	109472750	+	0.000	0.000	Merged-chr11-109472394-32
Merged-chr2-129180074-1	chr2	129179976	129180174	+	0.000	0.000	Merged-chr2-129180074-1
Merged-chr10-8130202-1	chr10	8130104	8130302	+	0.000	0.000	Merged-chr10-8130202-1
Merged-chr11-99024246-49	chr11	99023938	99024506	+	0.000	0.000	Merged-chr11-99024246-49
Merged-chr17-44718728-1	chr17	44718630	44718828	+	0.000	0.000	Merged-chr17-44718728-1
Merged-chr4-43968747-2	chr4	43968587	43968910	+	0.000	0.000	Merged-chr4-43968747-2
Merged-chr2-90580538-117	chr2	90579863	90580942	+	0.000	0.000	Merged-chr2-90580538-117
Merged-chr8-122561364-37	chr8	122561143	122561598	+	0.000	0.000	Merged-chr8-122561364-37
Merged-chr3-88455339-11	chr3	88455089	88455627	+	0.000	0.000	Merged-chr3-88455339-11
Merged-chr1-43466014-2	chr1	43465830	43466201	+	0.000	0.000	Merged-chr1-43466014-2
Merged-chr4-11684265-15	chr4	11683976	11684571	+	0.000	0.000	Merged-chr4-11684265-15
Merged-chr6-97353387-24	chr6	97353220	97353551	+	0.000	0.000	Merged-chr6-97353387-24
Merged-chr8-72132051-9	chr8	72131912	72132173	+	0.000	0.000	Merged-chr8-72132051-9
Merged-chr13-4191269-39	chr13	4191056	4191472	+	0.000	0.000	Merged-chr13-4191269-39
Merged-chr8-34108671-3	chr8	34108573	34108772	+	0.000	0.000	Merged-chr8-34108671-3
Merged-chr15-34238759-2	chr15	34238648	34238873	+	0.000	0.000	Merged-chr15-34238759-2
Merged-chr18-56437461-2	chr18	56437305	56437620	+	0.000	0.000	Merged-chr18-56437461-2
Merged-chr1-80213878-49	chr1	80213560	80214103	+	0.000	0.000	Merged-chr1-80213878-49
Merged-chr16-33053250-22	chr16	33053091	33053445	+	0.000	0.000	Merged-chr16-33053250-22
Merged-chr8-117482001-12	chr8	117481780	117482213	+	0.000	0.000	Merged-chr8-117482001-12
Merged-chr4-132345366-82	chr4	132344780	132345851	+	0.000	0.000	Merged-chr4-132345366-82
Merged-chr11-6415741-2	chr11	6415643	6415841	+	0.000	0.000	Merged-chr11-6415741-2
Merged-chr1-161809504-48	chr1	161809130	161809832	+	0.000	0.000	Merged-chr1-161809504-48
Merged-chr19-5364336-4	chr19	5364132	5364494	+	0.000	0.000	Merged-chr19-5364336-4
Merged-chr5-140506443-2	chr5	140506311	140506577	+	0.000	0.000	Merged-chr5-140506443-2
Merged-chr19-56647541-17	chr19	56647395	56647691	+	0.000	0.000	Merged-chr19-56647541-17
Merged-chr2-128451749-44	chr2	128451545	128451938	+	0.000	0.000	Merged-chr2-128451749-44
Merged-chr8-115729318-9	chr8	115728976	115729548	+	0.000	0.000	Merged-chr8-115729318-9
Merged-chr1-160044750-78	chr1	160044463	160045137	+	0.000	0.000	Merged-chr1-160044750-78
Merged-chr11-121038759-1	chr11	121038661	121038859	+	0.000	0.000	Merged-chr11-121038759-1
Merged-chr5-113548439-8	chr5	113548285	113548599	+	0.000	0.000	Merged-chr5-113548439-8
Merged-chr1-152768354-45	chr1	152768130	152768726	+	0.000	0.000	Merged-chr1-152768354-45
Merged-chr8-120596111-22	chr8	120595942	120596328	+	0.000	0.000	Merged-chr8-120596111-22
Merged-chr8-84104784-84	chr8	84104454	84105237	+	0.000	0.000	Merged-chr8-84104784-84
Merged-chr1-170167401-1	chr1	170167303	170167501	+	0.000	0.000	Merged-chr1-170167401-1
Merged-chr13-46043341-15	chr13	46043105	46043563	+	0.000	0.000	Merged-chr13-46043341-15
Merged-chr3-142545607-21	chr3	142545422	142545844	+	0.000	0.000	Merged-chr3-142545607-21
Merged-chr4-11914721-47	chr4	11914486	11914938	+	0.000	0.000	Merged-chr4-11914721-47
Merged-chr4-133633341-52	chr4	133632917	133633683	+	0.000	0.000	Merged-chr4-133633341-52
Merged-chr17-44612310-71	chr17	44611611	44612781	+	0.000	0.000	Merged-chr17-44612310-71
Merged-chr1-161788012-2	chr1	161787914	161788112	+	0.000	0.000	Merged-chr1-161788012-2
Merged-chr14-66805275-1	chr14	66805177	66805375	+	0.000	0.000	Merged-chr14-66805275-1
Merged-chr13-101707362-90	chr13	101706870	101707977	+	0.000	0.000	Merged-chr13-101707362-90
Merged-chr10-81544693-1	chr10	81544595	81544793	+	0.000	0.000	Merged-chr10-81544693-1
Merged-chr9-21183488-1	chr9	21183390	21183588	+	0.000	0.000	Merged-chr9-21183488-1
Merged-chr15-66859041-17	chr15	66858616	66859471	+	0.000	0.000	Merged-chr15-66859041-17
Merged-chr4-156032140-29	chr4	156031925	156032371	+	0.000	0.000	Merged-chr4-156032140-29
Merged-chr10-117829351-1	chr10	117829253	117829451	+	0.000	0.000	Merged-chr10-117829351-1
Merged-chr4-117189565-1	chr4	117189467	117189665	+	0.000	0.000	Merged-chr4-117189565-1
Merged-chr19-53311857-2	chr19	53311758	53311958	+	0.000	0.000	Merged-chr19-53311857-2
Merged-chrX-142380077-38	chrX	142379903	142380256	+	0.000	0.000	Merged-chrX-142380077-38
Merged-chrX-167101450-1	chrX	167101352	167101550	+	0.000	0.000	Merged-chrX-167101450-1
Merged-chr13-51645320-81	chr13	51644943	51645562	+	0.000	0.000	Merged-chr13-51645320-81
Merged-chr6-50536760-33	chr6	50536496	50536985	+	0.000	0.000	Merged-chr6-50536760-33
Merged-chr2-90563524-16	chr2	90563201	90563745	+	0.000	0.000	Merged-chr2-90563524-16
Merged-chr1-133801271-79	chr1	133800994	133801590	+	0.000	0.000	Merged-chr1-133801271-79
Merged-chr14-102806505-76	chr14	102806089	102806829	+	0.000	0.000	Merged-chr14-102806505-76
Merged-chr1-86487682-72	chr1	86487439	86487972	+	0.000	0.000	Merged-chr1-86487682-72
Merged-chr5-140321692-59	chr5	140321334	140321940	+	0.000	0.000	Merged-chr5-140321692-59
Merged-chr8-105851882-54	chr8	105851729	105852114	+	0.000	0.000	Merged-chr8-105851882-54
Merged-chr10-81537486-38	chr10	81537216	81537815	+	0.000	0.000	Merged-chr10-81537486-38
Merged-chr3-79567897-99	chr3	79567597	79568204	+	0.000	0.000	Merged-chr3-79567897-99
Merged-chr18-62176864-6	chr18	62176706	62177090	+	0.000	0.000	Merged-chr18-62176864-6
Merged-chr10-76541498-12	chr10	76541343	76541708	+	0.000	0.000	Merged-chr10-76541498-12
Merged-chr11-46447920-85	chr11	46447053	46448661	+	0.000	0.000	Merged-chr11-46447920-85
Merged-chr10-118443865-1	chr10	118443767	118443965	+	0.000	0.000	Merged-chr10-118443865-1
Merged-chr7-38271372-62	chr7	38271091	38271675	+	0.000	0.000	Merged-chr7-38271372-62
Merged-chr5-150157859-29	chr5	150157627	150158064	+	0.000	0.000	Merged-chr5-150157859-29
Merged-chr10-21791159-10	chr10	21790961	21791321	+	0.000	0.000	Merged-chr10-21791159-10
Merged-chr5-142926803-39	chr5	142926105	142927263	+	0.000	0.000	Merged-chr5-142926803-39
Merged-chr10-118477518-33	chr10	118477289	118477792	+	0.000	0.000	Merged-chr10-118477518-33
Merged-chr18-4351234-31	chr18	4350915	4351524	+	0.000	0.000	Merged-chr18-4351234-31
Merged-chr7-80298886-1	chr7	80298788	80298986	+	0.000	0.000	Merged-chr7-80298886-1
Merged-chr1-66897217-4	chr1	66897096	66897352	+	0.000	0.000	Merged-chr1-66897217-4
Merged-chr5-123782033-22	chr5	123781808	123782256	+	0.000	0.000	Merged-chr5-123782033-22
Merged-chr1-151610805-3	chr1	151610700	151610914	+	0.000	0.000	Merged-chr1-151610805-3
Merged-chr9-44047243-13	chr9	44047080	44047412	+	0.000	0.000	Merged-chr9-44047243-13
Merged-chr9-90077043-22	chr9	90076813	90077291	+	0.000	0.000	Merged-chr9-90077043-22
Merged-chr2-165329993-1	chr2	165329895	165330093	+	0.000	0.000	Merged-chr2-165329993-1
Merged-chr18-56459089-42	chr18	56458889	56459280	+	0.000	0.000	Merged-chr18-56459089-42
Merged-chr4-72199215-27	chr4	72199014	72199435	+	0.000	0.000	Merged-chr4-72199215-27
Merged-chr1-36462061-10	chr1	36461814	36462259	+	0.000	0.000	Merged-chr1-36462061-10
Merged-chr7-48876673-3	chr7	48876494	48876870	+	0.000	0.000	Merged-chr7-48876673-3
Merged-chr12-103057140-1	chr12	103057042	103057240	+	0.000	0.000	Merged-chr12-103057140-1
Merged-chr7-143724096-15	chr7	143723911	143724282	+	0.000	0.000	Merged-chr7-143724096-15
Merged-chr11-100770914-54	chr11	100770745	100771131	+	0.000	0.000	Merged-chr11-100770914-54
Merged-chr18-56711213-24	chr18	56710925	56711485	+	0.000	0.000	Merged-chr18-56711213-24
Merged-chr1-40473860-44	chr1	40473654	40474121	+	0.000	0.000	Merged-chr1-40473860-44
Merged-chr13-30692026-10	chr13	30691822	30692193	+	0.000	0.000	Merged-chr13-30692026-10
Merged-chr11-116087308-88	chr11	116086960	116087576	+	0.000	0.000	Merged-chr11-116087308-88
Merged-chr7-80535254-6	chr7	80535113	80535412	+	0.000	0.000	Merged-chr7-80535254-6
Merged-chr3-101280569-72	chr3	101280290	101280893	+	0.000	0.000	Merged-chr3-101280569-72
Merged-chr3-108721392-4	chr3	108721208	108721568	+	0.000	0.000	Merged-chr3-108721392-4
Merged-chr5-122143797-29	chr5	122143657	122143945	+	0.000	0.000	Merged-chr5-122143797-29
Merged-chr2-26739075-19	chr2	26738857	26739287	+	0.000	0.000	Merged-chr2-26739075-19
Merged-chr4-46611401-21	chr4	46611150	46611649	+	0.000	0.000	Merged-chr4-46611401-21
Merged-chr13-22015822-49	chr13	22015658	22016041	+	0.000	0.000	Merged-chr13-22015822-49
Merged-chr3-100999215-37	chr3	100999037	100999413	+	0.000	0.000	Merged-chr3-100999215-37
Merged-chr3-116582553-26	chr3	116582137	116582928	+	0.000	0.000	Merged-chr3-116582553-26
Merged-chr4-43009872-1	chr4	43009774	43009972	+	0.000	0.000	Merged-chr4-43009872-1
Merged-chr13-114189236-113	chr13	114188657	114189863	+	0.000	0.000	Merged-chr13-114189236-113
Merged-chr9-44326746-54	chr9	44326431	44327240	+	0.000	0.000	Merged-chr9-44326746-54
Merged-chr17-24162664-1	chr17	24162566	24162764	+	0.000	0.000	Merged-chr17-24162664-1
Merged-chr14-30716685-1	chr14	30716587	30716785	+	0.000	0.000	Merged-chr14-30716685-1
Merged-chr17-24163562-66	chr17	24163200	24163900	+	0.000	0.000	Merged-chr17-24163562-66
Merged-chr11-98945564-16	chr11	98945347	98945771	+	0.000	0.000	Merged-chr11-98945564-16
Merged-chr4-135108844-32	chr4	135108587	135109036	+	0.000	0.000	Merged-chr4-135108844-32
Merged-chr17-56304020-73	chr17	56303620	56304443	+	0.000	0.000	Merged-chr17-56304020-73
Merged-chr16-91793603-12	chr16	91793407	91793838	+	0.000	0.000	Merged-chr16-91793603-12
Merged-chr2-180473104-38	chr2	180472738	180473466	+	0.000	0.000	Merged-chr2-180473104-38
Merged-chr15-85859649-49	chr15	85859422	85859863	+	0.000	0.000	Merged-chr15-85859649-49
Merged-chr4-43964445-9	chr4	43964309	43964615	+	0.000	0.000	Merged-chr4-43964445-9
Merged-chr10-91177490-19	chr10	91177304	91177685	+	0.000	0.000	Merged-chr10-91177490-19
Merged-chr12-100899409-8	chr12	100899234	100899592	+	0.000	0.000	Merged-chr12-100899409-8
Merged-chr15-102231455-101	chr15	102230835	102232229	+	0.000	0.000	Merged-chr15-102231455-101
Merged-chr16-64941954-55	chr16	64941717	64942194	+	0.000	0.000	Merged-chr16-64941954-55
Merged-chr3-30868896-6	chr3	30868751	30869068	+	0.000	0.000	Merged-chr3-30868896-6
Merged-chr2-122637820-48	chr2	122637576	122638232	+	0.000	0.000	Merged-chr2-122637820-48
Merged-chr6-54119438-1	chr6	54119340	54119538	+	0.000	0.000	Merged-chr6-54119438-1
Merged-chr5-107695217-15	chr5	107695029	107695420	+	0.000	0.000	Merged-chr5-107695217-15
Merged-chr2-38472573-96	chr2	38471837	38473201	+	0.000	0.000	Merged-chr2-38472573-96
Merged-chr18-70622568-34	chr18	70622352	70622813	+	0.000	0.000	Merged-chr18-70622568-34
Merged-chr2-9796210-5	chr2	9796101	9796349	+	0.000	0.000	Merged-chr2-9796210-5
Merged-chr3-159509158-33	chr3	159508712	159509415	+	0.000	0.000	Merged-chr3-159509158-33
Merged-chr9-57521344-55	chr9	57521057	57521702	+	0.000	0.000	Merged-chr9-57521344-55
Merged-chr12-100901378-37	chr12	100901008	100901651	+	0.000	0.000	Merged-chr12-100901378-37
Merged-chr16-3976353-94	chr16	3975885	3976697	+	0.000	0.000	Merged-chr16-3976353-94
Merged-chr3-104777495-18	chr3	104777267	104777725	+	0.000	0.000	Merged-chr3-104777495-18
Merged-chr14-70798760-56	chr14	70798485	70798947	+	0.000	0.000	Merged-chr14-70798760-56
Merged-chr2-79259833-31	chr2	79259484	79260294	+	0.000	0.000	Merged-chr2-79259833-31
Merged-chr14-62353676-8	chr14	62353457	62353835	+	0.000	0.000	Merged-chr14-62353676-8
Merged-chr2-180740505-20	chr2	180740286	180740764	+	0.000	0.000	Merged-chr2-180740505-20
Merged-chr11-62815685-10	chr11	62815526	62815832	+	0.000	0.000	Merged-chr11-62815685-10
Merged-chr16-32431022-65	chr16	32430712	32431308	+	0.000	0.000	Merged-chr16-32431022-65
Merged-chr11-11766225-56	chr11	11765869	11766544	+	0.000	0.000	Merged-chr11-11766225-56
Merged-chr19-18555822-23	chr19	18555603	18555993	+	0.000	0.000	Merged-chr19-18555822-23
Merged-chr2-128367839-63	chr2	128367408	128368225	+	0.000	0.000	Merged-chr2-128367839-63
Merged-chr18-65801894-18	chr18	65801578	65802206	+	0.000	0.000	Merged-chr18-65801894-18
Merged-chr1-40466298-3	chr1	40466200	40466398	+	0.000	0.000	Merged-chr1-40466298-3
Merged-chr10-110919316-7	chr10	110919096	110919587	+	0.000	0.000	Merged-chr10-110919316-7
Merged-chr12-91765630-19	chr12	91765392	91765879	+	0.000	0.000	Merged-chr12-91765630-19
Merged-chr17-50149900-33	chr17	50149543	50150174	+	0.000	0.000	Merged-chr17-50149900-33
Merged-chr8-72762020-68	chr8	72761643	72762247	+	0.000	0.000	Merged-chr8-72762020-68
Merged-chr15-80319451-11	chr15	80319289	80319622	+	0.000	0.000	Merged-chr15-80319451-11
Merged-chr11-53841703-6	chr11	53841579	53841820	+	0.000	0.000	Merged-chr11-53841703-6
Merged-chr9-32506357-7	chr9	32506125	32506526	+	0.000	0.000	Merged-chr9-32506357-7
Merged-chr14-78734637-1	chr14	78734539	78734737	+	0.000	0.000	Merged-chr14-78734637-1
Merged-chr7-38224954-5	chr7	38224796	38225150	+	0.000	0.000	Merged-chr7-38224954-5
Merged-chr9-114794637-24	chr9	114794356	114794937	+	0.000	0.000	Merged-chr9-114794637-24
