#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Tfh.dn.bed
Merged-chr6-67318064-30	chr6	67317673	67318379	+	0.000	0.000	Merged-chr6-67318064-30
Merged-chr3-38568703-18	chr3	38568492	38568951	+	0.000	0.000	Merged-chr3-38568703-18
Merged-chr4-8775093-51	chr4	8774903	8775296	+	0.000	0.000	Merged-chr4-8775093-51
Merged-chr2-105399263-98	chr2	105398994	105399657	+	0.000	0.000	Merged-chr2-105399263-98
Merged-chr7-110254224-22	chr7	110253939	110254579	+	0.000	0.000	Merged-chr7-110254224-22
Merged-chr6-135433920-18	chr6	135433711	135434082	+	0.000	0.000	Merged-chr6-135433920-18
Merged-chr1-128080659-1	chr1	128080561	128080759	+	0.000	0.000	Merged-chr1-128080659-1
Merged-chr13-114076115-29	chr13	114075887	114076367	+	0.000	0.000	Merged-chr13-114076115-29
Merged-chr18-14685216-10	chr18	14685047	14685383	+	0.000	0.000	Merged-chr18-14685216-10
Merged-chr9-79793241-102	chr9	79793025	79793630	+	0.000	0.000	Merged-chr9-79793241-102
Merged-chr1-189597604-14	chr1	189597373	189597857	+	0.000	0.000	Merged-chr1-189597604-14
Merged-chr5-24869727-17	chr5	24869355	24870214	+	0.000	0.000	Merged-chr5-24869727-17
Merged-chr11-110537806-33	chr11	110537516	110538107	+	0.000	0.000	Merged-chr11-110537806-33
Merged-chr12-16258722-16	chr12	16258325	16258950	+	0.000	0.000	Merged-chr12-16258722-16
Merged-chr17-57105711-68	chr17	57105315	57106041	+	0.000	0.000	Merged-chr17-57105711-68
Merged-chr15-36794139-25	chr15	36793900	36794524	+	0.000	0.000	Merged-chr15-36794139-25
Merged-chr19-5731735-17	chr19	5731411	5731993	+	0.000	0.000	Merged-chr19-5731735-17
Merged-chr9-32495799-63	chr9	32495297	32496106	+	0.000	0.000	Merged-chr9-32495799-63
Merged-chr3-9863686-1	chr3	9863588	9863786	+	0.000	0.000	Merged-chr3-9863686-1
Merged-chr7-25179611-70	chr7	25179193	25180001	+	0.000	0.000	Merged-chr7-25179611-70
Merged-chr2-11705770-67	chr2	11705483	11706038	+	0.000	0.000	Merged-chr2-11705770-67
Merged-chr9-69288990-1	chr9	69288892	69289090	+	0.000	0.000	Merged-chr9-69288990-1
Merged-chr6-42380729-15	chr6	42380486	42380953	+	0.000	0.000	Merged-chr6-42380729-15
Merged-chr7-119895842-81	chr7	119895590	119896141	+	0.000	0.000	Merged-chr7-119895842-81
Merged-chr9-24378983-1	chr9	24378885	24379083	+	0.000	0.000	Merged-chr9-24378983-1
Merged-chr7-132484598-7	chr7	132484438	132484725	+	0.000	0.000	Merged-chr7-132484598-7
Merged-chr5-85772293-39	chr5	85772051	85772611	+	0.000	0.000	Merged-chr5-85772293-39
Merged-chr3-9911092-20	chr3	9910869	9911300	+	0.000	0.000	Merged-chr3-9911092-20
Merged-chr7-80412408-5	chr7	80412260	80412563	+	0.000	0.000	Merged-chr7-80412408-5
Merged-chr11-104620912-1	chr11	104620814	104621012	+	0.000	0.000	Merged-chr11-104620912-1
Merged-chr10-81551750-43	chr10	81551552	81551936	+	0.000	0.000	Merged-chr10-81551750-43
Merged-chr10-110931585-1	chr10	110931487	110931685	+	0.000	0.000	Merged-chr10-110931585-1
Merged-chr18-84026622-26	chr18	84026404	84026826	+	0.000	0.000	Merged-chr18-84026622-26
Merged-chr7-92252420-1	chr7	92252322	92252520	+	0.000	0.000	Merged-chr7-92252420-1
Merged-chr9-69072353-12	chr9	69072153	69072594	+	0.000	0.000	Merged-chr9-69072353-12
Merged-chr15-66865444-64	chr15	66865160	66865698	+	0.000	0.000	Merged-chr15-66865444-64
Merged-chr18-5162694-100	chr18	5162232	5163716	+	0.000	0.000	Merged-chr18-5162694-100
Merged-chr2-105334573-32	chr2	105334322	105334974	+	0.000	0.000	Merged-chr2-105334573-32
Merged-chr17-50132792-1	chr17	50132694	50132892	+	0.000	0.000	Merged-chr17-50132792-1
Merged-chr9-114811408-9	chr9	114811212	114811571	+	0.000	0.000	Merged-chr9-114811408-9
Merged-chr2-3739754-5	chr2	3739602	3739876	+	0.000	0.000	Merged-chr2-3739754-5
Merged-chr18-23803965-77	chr18	23803562	23804314	+	0.000	0.000	Merged-chr18-23803965-77
Merged-chr6-115847146-35	chr6	115846898	115847364	+	0.000	0.000	Merged-chr6-115847146-35
Merged-chr15-96720401-25	chr15	96720123	96720604	+	0.000	0.000	Merged-chr15-96720401-25
Merged-chr18-73814772-1	chr18	73814674	73814872	+	0.000	0.000	Merged-chr18-73814772-1
Merged-chr3-144207712-15	chr3	144207563	144207912	+	0.000	0.000	Merged-chr3-144207712-15
Merged-chr2-90635368-30	chr2	90635171	90635513	+	0.000	0.000	Merged-chr2-90635368-30
Merged-chr2-70105769-18	chr2	70105574	70105984	+	0.000	0.000	Merged-chr2-70105769-18
Merged-chr10-69571391-44	chr10	69570728	69572283	+	0.000	0.000	Merged-chr10-69571391-44
Merged-chr13-23544060-54	chr13	23543861	23544236	+	0.000	0.000	Merged-chr13-23544060-54
Merged-chr4-89487235-21	chr4	89486999	89487428	+	0.000	0.000	Merged-chr4-89487235-21
Merged-chr1-37540256-1	chr1	37540158	37540356	+	0.000	0.000	Merged-chr1-37540256-1
Merged-chr4-62367859-6	chr4	62367704	62368038	+	0.000	0.000	Merged-chr4-62367859-6
Merged-chr13-114158432-9	chr13	114158212	114158604	+	0.000	0.000	Merged-chr13-114158432-9
Merged-chr2-144270772-61	chr2	144270569	144271018	+	0.000	0.000	Merged-chr2-144270772-61
Merged-chr8-57511963-83	chr8	57511519	57512463	+	0.000	0.000	Merged-chr8-57511963-83
Merged-chr16-75856186-4	chr16	75856084	75856300	+	0.000	0.000	Merged-chr16-75856186-4
Merged-chr19-5726011-1	chr19	5725913	5726111	+	0.000	0.000	Merged-chr19-5726011-1
Merged-chr7-4806867-16	chr7	4806677	4807104	+	0.000	0.000	Merged-chr7-4806867-16
Merged-chr16-49818889-55	chr16	49818560	49819306	+	0.000	0.000	Merged-chr16-49818889-55
Merged-chr7-127260763-55	chr7	127260470	127260997	+	0.000	0.000	Merged-chr7-127260763-55
Merged-chr5-43869112-81	chr5	43868802	43869583	+	0.000	0.000	Merged-chr5-43869112-81
Merged-chr6-122763599-9	chr6	122763433	122763736	+	0.000	0.000	Merged-chr6-122763599-9
Merged-chr10-110727955-39	chr10	110727615	110728281	+	0.000	0.000	Merged-chr10-110727955-39
Merged-chr8-112011649-90	chr8	112011307	112011920	+	0.000	0.000	Merged-chr8-112011649-90
Merged-chr1-180353098-2	chr1	180352951	180353248	+	0.000	0.000	Merged-chr1-180353098-2
Merged-chr5-106982609-23	chr5	106982386	106982948	+	0.000	0.000	Merged-chr5-106982609-23
Merged-chr10-128524913-11	chr10	128524372	128525189	+	0.000	0.000	Merged-chr10-128524913-11
Merged-chr4-132775105-24	chr4	132774898	132775363	+	0.000	0.000	Merged-chr4-132775105-24
Merged-chr3-137034354-2	chr3	137034199	137034512	+	0.000	0.000	Merged-chr3-137034354-2
Merged-chr10-108166824-2	chr10	108166722	108166928	+	0.000	0.000	Merged-chr10-108166824-2
Merged-chr4-8799312-3	chr4	8799214	8799412	+	0.000	0.000	Merged-chr4-8799312-3
Merged-chr8-34080373-1	chr8	34080275	34080473	+	0.000	0.000	Merged-chr8-34080373-1
Merged-chr13-52635608-5	chr13	52635442	52635759	+	0.000	0.000	Merged-chr13-52635608-5
Merged-chr6-129678719-33	chr6	129678501	129679028	+	0.000	0.000	Merged-chr6-129678719-33
Merged-chr8-53681035-1	chr8	53680937	53681135	+	0.000	0.000	Merged-chr8-53681035-1
Merged-chr17-5841522-69	chr17	5841269	5842045	+	0.000	0.000	Merged-chr17-5841522-69
Merged-chr2-118663406-49	chr2	118663134	118663783	+	0.000	0.000	Merged-chr2-118663406-49
Merged-chr2-61754639-2	chr2	61754540	61754740	+	0.000	0.000	Merged-chr2-61754639-2
Merged-chr8-120736370-59	chr8	120736060	120736662	+	0.000	0.000	Merged-chr8-120736370-59
Merged-chr7-120101923-1	chr7	120101825	120102023	+	0.000	0.000	Merged-chr7-120101923-1
Merged-chr9-106281049-77	chr9	106280787	106281321	+	0.000	0.000	Merged-chr9-106281049-77
Merged-chr9-80282711-23	chr9	80282464	80282903	+	0.000	0.000	Merged-chr9-80282711-23
Merged-chr13-47106094-91	chr13	47105191	47106361	+	0.000	0.000	Merged-chr13-47106094-91
Merged-chr7-141481345-79	chr7	141480872	141481788	+	0.000	0.000	Merged-chr7-141481345-79
Merged-chr7-31208401-38	chr7	31208136	31208637	+	0.000	0.000	Merged-chr7-31208401-38
Merged-chr14-77905612-16	chr14	77905332	77905857	+	0.000	0.000	Merged-chr14-77905612-16
Merged-chr5-150406931-24	chr5	150406696	150407236	+	0.000	0.000	Merged-chr5-150406931-24
Merged-chr14-100460968-1	chr14	100460870	100461068	+	0.000	0.000	Merged-chr14-100460968-1
Merged-chr5-62752460-91	chr5	62751607	62753329	+	0.000	0.000	Merged-chr5-62752460-91
Merged-chr1-139454784-71	chr1	139454499	139455024	+	0.000	0.000	Merged-chr1-139454784-71
Merged-chr12-104222836-1	chr12	104222738	104222936	+	0.000	0.000	Merged-chr12-104222836-1
Merged-chr3-146127848-1	chr3	146127750	146127948	+	0.000	0.000	Merged-chr3-146127848-1
Merged-chr3-59101725-81	chr3	59101207	59102173	+	0.000	0.000	Merged-chr3-59101725-81
Merged-chr6-17071685-2	chr6	17071563	17071810	+	0.000	0.000	Merged-chr6-17071685-2
Merged-chr2-90667222-1	chr2	90667124	90667322	+	0.000	0.000	Merged-chr2-90667222-1
Merged-chr10-118057722-24	chr10	118057449	118058118	+	0.000	0.000	Merged-chr10-118057722-24
Merged-chr10-89443213-4	chr10	89443115	89443313	+	0.000	0.000	Merged-chr10-89443213-4
Merged-chr10-44444573-2	chr10	44444449	44444700	+	0.000	0.000	Merged-chr10-44444573-2
Merged-chr16-64873000-2	chr16	64872898	64873105	+	0.000	0.000	Merged-chr16-64873000-2
Merged-chr18-55714748-1	chr18	55714650	55714848	+	0.000	0.000	Merged-chr18-55714748-1
Merged-chr8-35498509-11	chr8	35498301	35498669	+	0.000	0.000	Merged-chr8-35498509-11
Merged-chr4-9631004-95	chr4	9630802	9631341	+	0.000	0.000	Merged-chr4-9631004-95
Merged-chr8-125052186-12	chr8	125051971	125052394	+	0.000	0.000	Merged-chr8-125052186-12
Merged-chr5-30666768-54	chr5	30666469	30667042	+	0.000	0.000	Merged-chr5-30666768-54
Merged-chr2-90475063-42	chr2	90474897	90475242	+	0.000	0.000	Merged-chr2-90475063-42
Merged-chr18-14669573-8	chr18	14669402	14669727	+	0.000	0.000	Merged-chr18-14669573-8
Merged-chr17-79299016-28	chr17	79298835	79299214	+	0.000	0.000	Merged-chr17-79299016-28
Merged-chr10-44442566-16	chr10	44442298	44442813	+	0.000	0.000	Merged-chr10-44442566-16
Merged-chr17-87036710-20	chr17	87036506	87036934	+	0.000	0.000	Merged-chr17-87036710-20
Merged-chr4-8903379-6	chr4	8903224	8903518	+	0.000	0.000	Merged-chr4-8903379-6
Merged-chr11-11788755-45	chr11	11788599	11788967	+	0.000	0.000	Merged-chr11-11788755-45
Merged-chr2-79294673-1	chr2	79294575	79294773	+	0.000	0.000	Merged-chr2-79294673-1
Merged-chr7-100511778-51	chr7	100511594	100512004	+	0.000	0.000	Merged-chr7-100511778-51
Merged-chr2-103672845-28	chr2	103672681	103673073	+	0.000	0.000	Merged-chr2-103672845-28
Merged-chr2-105428218-37	chr2	105427958	105428558	+	0.000	0.000	Merged-chr2-105428218-37
Merged-chr19-6401537-23	chr19	6401371	6401729	+	0.000	0.000	Merged-chr19-6401537-23
Merged-chr2-13672342-1	chr2	13672244	13672442	+	0.000	0.000	Merged-chr2-13672342-1
Merged-chr13-113795476-8	chr13	113795259	113795711	+	0.000	0.000	Merged-chr13-113795476-8
Merged-chr13-101694673-130	chr13	101694359	101695095	+	0.000	0.000	Merged-chr13-101694673-130
Merged-chr19-10694838-1	chr19	10694740	10694938	+	0.000	0.000	Merged-chr19-10694838-1
Merged-chr17-34981509-7	chr17	34981386	34981662	+	0.000	0.000	Merged-chr17-34981509-7
Merged-chr11-11809003-59	chr11	11808756	11809179	+	0.000	0.000	Merged-chr11-11809003-59
Merged-chr3-144252540-1	chr3	144252442	144252640	+	0.000	0.000	Merged-chr3-144252540-1
Merged-chr7-38106884-1	chr7	38106786	38106984	+	0.000	0.000	Merged-chr7-38106884-1
Merged-chr10-8237997-2	chr10	8237897	8238099	+	0.000	0.000	Merged-chr10-8237997-2
Merged-chr13-101975495-1	chr13	101975397	101975595	+	0.000	0.000	Merged-chr13-101975495-1
Merged-chr6-148914162-22	chr6	148913870	148914398	+	0.000	0.000	Merged-chr6-148914162-22
Merged-chr9-110653379-2	chr9	110653281	110653479	+	0.000	0.000	Merged-chr9-110653379-2
Merged-chr1-171646883-1	chr1	171646785	171646983	+	0.000	0.000	Merged-chr1-171646883-1
Merged-chr12-55015619-6	chr12	55015459	55015777	+	0.000	0.000	Merged-chr12-55015619-6
Merged-chr7-80583398-64	chr7	80583053	80583747	+	0.000	0.000	Merged-chr7-80583398-64
Merged-chr3-107761625-19	chr3	107761451	107761851	+	0.000	0.000	Merged-chr3-107761625-19
Merged-chr4-138464044-32	chr4	138463796	138464268	+	0.000	0.000	Merged-chr4-138464044-32
Merged-chr18-23753546-44	chr18	23753100	23753954	+	0.000	0.000	Merged-chr18-23753546-44
Merged-chrX-155262500-58	chrX	155262179	155262746	+	0.000	0.000	Merged-chrX-155262500-58
Merged-chr14-73117167-52	chr14	73116906	73117414	+	0.000	0.000	Merged-chr14-73117167-52
Merged-chr5-111332606-1	chr5	111332508	111332706	+	0.000	0.000	Merged-chr5-111332606-1
Merged-chr13-63249838-84	chr13	63249457	63250212	+	0.000	0.000	Merged-chr13-63249838-84
Merged-chr2-103750485-21	chr2	103750294	103750676	+	0.000	0.000	Merged-chr2-103750485-21
Merged-chr1-60936469-13	chr1	60936212	60936812	+	0.000	0.000	Merged-chr1-60936469-13
Merged-chr6-135066055-1	chr6	135065957	135066155	+	0.000	0.000	Merged-chr6-135066055-1
Merged-chr7-76035036-15	chr7	76034852	76035249	+	0.000	0.000	Merged-chr7-76035036-15
Merged-chr13-73863628-1	chr13	73863530	73863728	+	0.000	0.000	Merged-chr13-73863628-1
Merged-chrX-167212092-1	chrX	167211994	167212192	+	0.000	0.000	Merged-chrX-167212092-1
Merged-chr2-65214427-21	chr2	65214242	65214682	+	0.000	0.000	Merged-chr2-65214427-21
Merged-chr1-43504436-6	chr1	43504295	43504620	+	0.000	0.000	Merged-chr1-43504436-6
Merged-chr19-4191798-90	chr19	4191408	4192243	+	0.000	0.000	Merged-chr19-4191798-90
Merged-chr11-70229187-24	chr11	70228929	70229425	+	0.000	0.000	Merged-chr11-70229187-24
Merged-chr1-125434749-15	chr1	125434537	125434941	+	0.000	0.000	Merged-chr1-125434749-15
Merged-chr7-142478940-1	chr7	142478842	142479040	+	0.000	0.000	Merged-chr7-142478940-1
Merged-chr1-191835035-29	chr1	191834743	191835291	+	0.000	0.000	Merged-chr1-191835035-29
Merged-chr10-83093703-1	chr10	83093605	83093803	+	0.000	0.000	Merged-chr10-83093703-1
Merged-chr12-70826520-2	chr12	70826360	70826683	+	0.000	0.000	Merged-chr12-70826520-2
Merged-chr7-141562954-7	chr7	141562770	141563142	+	0.000	0.000	Merged-chr7-141562954-7
Merged-chr15-78607691-21	chr15	78607331	78607893	+	0.000	0.000	Merged-chr15-78607691-21
Merged-chr8-84664181-39	chr8	84663992	84664404	+	0.000	0.000	Merged-chr8-84664181-39
Merged-chr6-88084679-72	chr6	88084417	88084923	+	0.000	0.000	Merged-chr6-88084679-72
Merged-chr1-135679120-1	chr1	135679022	135679220	+	0.000	0.000	Merged-chr1-135679120-1
Merged-chr6-125351546-6	chr6	125351429	125351683	+	0.000	0.000	Merged-chr6-125351546-6
Merged-chr12-55061401-1	chr12	55061303	55061501	+	0.000	0.000	Merged-chr12-55061401-1
Merged-chr5-74260801-106	chr5	74260380	74261177	+	0.000	0.000	Merged-chr5-74260801-106
Merged-chr14-20938813-17	chr14	20938588	20939098	+	0.000	0.000	Merged-chr14-20938813-17
Merged-chr18-56737571-43	chr18	56737308	56737837	+	0.000	0.000	Merged-chr18-56737571-43
Merged-chr11-53707195-66	chr11	53706992	53707534	+	0.000	0.000	Merged-chr11-53707195-66
Merged-chr10-99035968-2	chr10	99035866	99036072	+	0.000	0.000	Merged-chr10-99035968-2
Merged-chr17-48586084-53	chr17	48585875	48586268	+	0.000	0.000	Merged-chr17-48586084-53
Merged-chr2-125738439-9	chr2	125738243	125738606	+	0.000	0.000	Merged-chr2-125738439-9
Merged-chr10-11281127-83	chr10	11280860	11281393	+	0.000	0.000	Merged-chr10-11281127-83
Merged-chr10-76531480-72	chr10	76531273	76531703	+	0.000	0.000	Merged-chr10-76531480-72
Merged-chr10-118494382-14	chr10	118494115	118494635	+	0.000	0.000	Merged-chr10-118494382-14
Merged-chr1-9848247-58	chr1	9848052	9848516	+	0.000	0.000	Merged-chr1-9848247-58
Merged-chr3-79445460-10	chr3	79445104	79445703	+	0.000	0.000	Merged-chr3-79445460-10
Merged-chr18-89241561-15	chr18	89241362	89241819	+	0.000	0.000	Merged-chr18-89241561-15
Merged-chr11-40718408-12	chr11	40718182	40718596	+	0.000	0.000	Merged-chr11-40718408-12
Merged-chr7-80294519-58	chr7	80294245	80294798	+	0.000	0.000	Merged-chr7-80294519-58
Merged-chr18-75426395-54	chr18	75426163	75426737	+	0.000	0.000	Merged-chr18-75426395-54
Merged-chr6-124911783-36	chr6	124911448	124912044	+	0.000	0.000	Merged-chr6-124911783-36
Merged-chr18-56708324-161	chr18	56707560	56709378	+	0.000	0.000	Merged-chr18-56708324-161
Merged-chr2-29889142-1	chr2	29889044	29889242	+	0.000	0.000	Merged-chr2-29889142-1
Merged-chr1-93342797-4	chr1	93342675	93342954	+	0.000	0.000	Merged-chr1-93342797-4
Merged-chr8-85624614-13	chr8	85624443	85624801	+	0.000	0.000	Merged-chr8-85624614-13
Merged-chr12-118367497-3	chr12	118367377	118367638	+	0.000	0.000	Merged-chr12-118367497-3
Merged-chr8-115237313-17	chr8	115237073	115237562	+	0.000	0.000	Merged-chr8-115237313-17
Merged-chr9-106289065-22	chr9	106288848	106289256	+	0.000	0.000	Merged-chr9-106289065-22
Merged-chr1-55049250-5	chr1	55049091	55049394	+	0.000	0.000	Merged-chr1-55049250-5
Merged-chr3-10012460-1	chr3	10012362	10012560	+	0.000	0.000	Merged-chr3-10012460-1
Merged-chr19-9938920-69	chr19	9938642	9939356	+	0.000	0.000	Merged-chr19-9938920-69
Merged-chr9-69290023-91	chr9	69289512	69290519	+	0.000	0.000	Merged-chr9-69290023-91
Merged-chr14-102824882-6	chr14	102824720	102825050	+	0.000	0.000	Merged-chr14-102824882-6
Merged-chr2-125731924-29	chr2	125731703	125732113	+	0.000	0.000	Merged-chr2-125731924-29
Merged-chr1-144330572-51	chr1	144330277	144330812	+	0.000	0.000	Merged-chr1-144330572-51
Merged-chr7-90131300-10	chr7	90131017	90131548	+	0.000	0.000	Merged-chr7-90131300-10
Merged-chr9-36726684-82	chr9	36726384	36727087	+	0.000	0.000	Merged-chr9-36726684-82
Merged-chr10-117836641-40	chr10	117836373	117836969	+	0.000	0.000	Merged-chr10-117836641-40
Merged-chr7-135715354-3	chr7	135715215	135715481	+	0.000	0.000	Merged-chr7-135715354-3
Merged-chr10-42029298-1	chr10	42029200	42029398	+	0.000	0.000	Merged-chr10-42029298-1
Merged-chr19-7234989-20	chr19	7234818	7235133	+	0.000	0.000	Merged-chr19-7234989-20
Merged-chr5-45676772-9	chr5	45676532	45676933	+	0.000	0.000	Merged-chr5-45676772-9
Merged-chr2-11635712-2	chr2	11635614	11635812	+	0.000	0.000	Merged-chr2-11635712-2
Merged-chr4-58986970-37	chr4	58986518	58987279	+	0.000	0.000	Merged-chr4-58986970-37
Merged-chr19-24301170-38	chr19	24300966	24301460	+	0.000	0.000	Merged-chr19-24301170-38
Merged-chr2-75603438-29	chr2	75603153	75603607	+	0.000	0.000	Merged-chr2-75603438-29
Merged-chr3-89251546-19	chr3	89251309	89251805	+	0.000	0.000	Merged-chr3-89251546-19
Merged-chr8-120752246-20	chr8	120751910	120752534	+	0.000	0.000	Merged-chr8-120752246-20
Merged-chr14-30715878-105	chr14	30715073	30716578	+	0.000	0.000	Merged-chr14-30715878-105
Merged-chr17-73724550-5	chr17	73724405	73724683	+	0.000	0.000	Merged-chr17-73724550-5
Merged-chr18-88971917-58	chr18	88971701	88972124	+	0.000	0.000	Merged-chr18-88971917-58
Merged-chr10-8130202-1	chr10	8130104	8130302	+	0.000	0.000	Merged-chr10-8130202-1
Merged-chr2-90580538-117	chr2	90579863	90580942	+	0.000	0.000	Merged-chr2-90580538-117
Merged-chr1-43466014-2	chr1	43465830	43466201	+	0.000	0.000	Merged-chr1-43466014-2
Merged-chr14-25461932-2	chr14	25461816	25462051	+	0.000	0.000	Merged-chr14-25461932-2
Merged-chr19-36083098-3	chr19	36082963	36083236	+	0.000	0.000	Merged-chr19-36083098-3
Merged-chr3-101238930-30	chr3	101238669	101239189	+	0.000	0.000	Merged-chr3-101238930-30
Merged-chr11-53784040-1	chr11	53783942	53784140	+	0.000	0.000	Merged-chr11-53784040-1
Merged-chr10-111445646-2	chr10	111445474	111445821	+	0.000	0.000	Merged-chr10-111445646-2
Merged-chr9-27044000-29	chr9	27043745	27044233	+	0.000	0.000	Merged-chr9-27044000-29
Merged-chr6-97353387-24	chr6	97353220	97353551	+	0.000	0.000	Merged-chr6-97353387-24
Merged-chr8-34108671-3	chr8	34108573	34108772	+	0.000	0.000	Merged-chr8-34108671-3
Merged-chr2-29812614-1	chr2	29812516	29812714	+	0.000	0.000	Merged-chr2-29812614-1
Merged-chr19-24280431-137	chr19	24280035	24280618	+	0.000	0.000	Merged-chr19-24280431-137
Merged-chr7-142387872-67	chr7	142387457	142388207	+	0.000	0.000	Merged-chr7-142387872-67
Merged-chr9-78845462-22	chr9	78845213	78845720	+	0.000	0.000	Merged-chr9-78845462-22
Merged-chr7-4812581-86	chr7	4812165	4812835	+	0.000	0.000	Merged-chr7-4812581-86
Merged-chr3-151988637-1	chr3	151988539	151988737	+	0.000	0.000	Merged-chr3-151988637-1
Merged-chr11-63924496-1	chr11	63924398	63924596	+	0.000	0.000	Merged-chr11-63924496-1
Merged-chr2-75585101-32	chr2	75584949	75585348	+	0.000	0.000	Merged-chr2-75585101-32
Merged-chr1-152768354-45	chr1	152768130	152768726	+	0.000	0.000	Merged-chr1-152768354-45
Merged-chr8-84104784-84	chr8	84104454	84105237	+	0.000	0.000	Merged-chr8-84104784-84
Merged-chr3-145950506-72	chr3	145950194	145950913	+	0.000	0.000	Merged-chr3-145950506-72
Merged-chr5-72203390-56	chr5	72203121	72203629	+	0.000	0.000	Merged-chr5-72203390-56
Merged-chr5-8996968-123	chr5	8996640	8997446	+	0.000	0.000	Merged-chr5-8996968-123
Merged-chr11-49901859-30	chr11	49901603	49902074	+	0.000	0.000	Merged-chr11-49901859-30
Merged-chr4-11914721-47	chr4	11914486	11914938	+	0.000	0.000	Merged-chr4-11914721-47
Merged-chr13-6191919-25	chr13	6191542	6192301	+	0.000	0.000	Merged-chr13-6191919-25
Merged-chr10-118121968-28	chr10	118121418	118122221	+	0.000	0.000	Merged-chr10-118121968-28
Merged-chr10-81544693-1	chr10	81544595	81544793	+	0.000	0.000	Merged-chr10-81544693-1
Merged-chr16-78491094-2	chr16	78490970	78491220	+	0.000	0.000	Merged-chr16-78491094-2
Merged-chr10-117829351-1	chr10	117829253	117829451	+	0.000	0.000	Merged-chr10-117829351-1
Merged-chr4-117189565-1	chr4	117189467	117189665	+	0.000	0.000	Merged-chr4-117189565-1
Merged-chr16-58534735-63	chr16	58534430	58534994	+	0.000	0.000	Merged-chr16-58534735-63
Merged-chr5-140201458-20	chr5	140201216	140201661	+	0.000	0.000	Merged-chr5-140201458-20
Merged-chr11-107459149-15	chr11	107458991	107459342	+	0.000	0.000	Merged-chr11-107459149-15
Merged-chr13-51645320-81	chr13	51644943	51645562	+	0.000	0.000	Merged-chr13-51645320-81
Merged-chr1-133053249-27	chr1	133053059	133053520	+	0.000	0.000	Merged-chr1-133053249-27
Merged-chr1-43501314-13	chr1	43501148	43501499	+	0.000	0.000	Merged-chr1-43501314-13
Merged-chr1-86487682-72	chr1	86487439	86487972	+	0.000	0.000	Merged-chr1-86487682-72
Merged-chr5-140321692-59	chr5	140321334	140321940	+	0.000	0.000	Merged-chr5-140321692-59
Merged-chr3-67344747-6	chr3	67344602	67344915	+	0.000	0.000	Merged-chr3-67344747-6
Merged-chr3-79567897-99	chr3	79567597	79568204	+	0.000	0.000	Merged-chr3-79567897-99
Merged-chr1-135128273-30	chr1	135128039	135128620	+	0.000	0.000	Merged-chr1-135128273-30
Merged-chr7-45916816-45	chr7	45916577	45917062	+	0.000	0.000	Merged-chr7-45916816-45
Merged-chr10-118443865-1	chr10	118443767	118443965	+	0.000	0.000	Merged-chr10-118443865-1
Merged-chr9-123851621-133	chr9	123851232	123851959	+	0.000	0.000	Merged-chr9-123851621-133
Merged-chr7-38271372-62	chr7	38271091	38271675	+	0.000	0.000	Merged-chr7-38271372-62
Merged-chr5-150157859-29	chr5	150157627	150158064	+	0.000	0.000	Merged-chr5-150157859-29
Merged-chr10-21791159-10	chr10	21790961	21791321	+	0.000	0.000	Merged-chr10-21791159-10
Merged-chr4-135114591-19	chr4	135114416	135114892	+	0.000	0.000	Merged-chr4-135114591-19
Merged-chr10-89443691-130	chr10	89443338	89444084	+	0.000	0.000	Merged-chr10-89443691-130
Merged-chr3-9826362-60	chr3	9825974	9826684	+	0.000	0.000	Merged-chr3-9826362-60
Merged-chr1-66897217-4	chr1	66897096	66897352	+	0.000	0.000	Merged-chr1-66897217-4
Merged-chr5-123782033-22	chr5	123781808	123782256	+	0.000	0.000	Merged-chr5-123782033-22
Merged-chr2-165329993-1	chr2	165329895	165330093	+	0.000	0.000	Merged-chr2-165329993-1
Merged-chr18-56459089-42	chr18	56458889	56459280	+	0.000	0.000	Merged-chr18-56459089-42
Merged-chr18-62151803-40	chr18	62151599	62152086	+	0.000	0.000	Merged-chr18-62151803-40
Merged-chr8-22537059-19	chr8	22536864	22537267	+	0.000	0.000	Merged-chr8-22537059-19
Merged-chr17-79394145-31	chr17	79393895	79394353	+	0.000	0.000	Merged-chr17-79394145-31
Merged-chr2-3749774-65	chr2	3749506	3750081	+	0.000	0.000	Merged-chr2-3749774-65
Merged-chr1-36462061-10	chr1	36461814	36462259	+	0.000	0.000	Merged-chr1-36462061-10
Merged-chr15-55090326-86	chr15	55090078	55090514	+	0.000	0.000	Merged-chr15-55090326-86
Merged-chr7-48876673-3	chr7	48876494	48876870	+	0.000	0.000	Merged-chr7-48876673-3
Merged-chr13-101885533-1	chr13	101885435	101885633	+	0.000	0.000	Merged-chr13-101885533-1
Merged-chr18-56711213-24	chr18	56710925	56711485	+	0.000	0.000	Merged-chr18-56711213-24
Merged-chr11-116087308-88	chr11	116086960	116087576	+	0.000	0.000	Merged-chr11-116087308-88
Merged-chr7-80535254-6	chr7	80535113	80535412	+	0.000	0.000	Merged-chr7-80535254-6
Merged-chr3-101280569-72	chr3	101280290	101280893	+	0.000	0.000	Merged-chr3-101280569-72
