#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Th1.up.bed
Merged-chr1-170174869-88	chr1	170174681	170175160	+	0.000	0.000	Merged-chr1-170174869-88
Merged-chr5-134234445-9	chr5	134234301	134234577	+	0.000	0.000	Merged-chr5-134234445-9
Merged-chr14-70290089-2	chr14	70289963	70290218	+	0.000	0.000	Merged-chr14-70290089-2
Merged-chrX-153359894-79	chrX	153359459	153360294	+	0.000	0.000	Merged-chrX-153359894-79
Merged-chr16-52418568-49	chr16	52418342	52418857	+	0.000	0.000	Merged-chr16-52418568-49
Merged-chr3-144050254-1	chr3	144050156	144050354	+	0.000	0.000	Merged-chr3-144050254-1
Merged-chr17-44105279-2	chr17	44105139	44105422	+	0.000	0.000	Merged-chr17-44105279-2
Merged-chr8-91019876-32	chr8	91019437	91020138	+	0.000	0.000	Merged-chr8-91019876-32
Merged-chr11-29694280-7	chr11	29694138	29694437	+	0.000	0.000	Merged-chr11-29694280-7
Merged-chr19-55769048-40	chr19	55768683	55769286	+	0.000	0.000	Merged-chr19-55769048-40
Merged-chr11-82205985-28	chr11	82205313	82206480	+	0.000	0.000	Merged-chr11-82205985-28
Merged-chr5-150223706-44	chr5	150223379	150224006	+	0.000	0.000	Merged-chr5-150223706-44
Merged-chr13-95859546-7	chr13	95859398	95859775	+	0.000	0.000	Merged-chr13-95859546-7
Merged-chr8-57477126-15	chr8	57476960	57477410	+	0.000	0.000	Merged-chr8-57477126-15
Merged-chr3-57736067-78	chr3	57735820	57736366	+	0.000	0.000	Merged-chr3-57736067-78
Merged-chr8-18936505-32	chr8	18936263	18936761	+	0.000	0.000	Merged-chr8-18936505-32
Merged-chr4-8690646-122	chr4	8689970	8691791	+	0.000	0.000	Merged-chr4-8690646-122
Merged-chr8-64849140-3	chr8	64849030	64849248	+	0.000	0.000	Merged-chr8-64849140-3
Merged-chr2-118620756-37	chr2	118620488	118621031	+	0.000	0.000	Merged-chr2-118620756-37
Merged-chr5-100570837-10	chr5	100570536	100571083	+	0.000	0.000	Merged-chr5-100570837-10
Merged-chr13-75840041-65	chr13	75839802	75840329	+	0.000	0.000	Merged-chr13-75840041-65
Merged-chr18-21001968-97	chr18	21001639	21002225	+	0.000	0.000	Merged-chr18-21001968-97
Merged-chr7-123371458-2	chr7	123371360	123371558	+	0.000	0.000	Merged-chr7-123371458-2
Merged-chr14-100213183-35	chr14	100212951	100213570	+	0.000	0.000	Merged-chr14-100213183-35
Merged-chr7-74488921-1	chr7	74488823	74489021	+	0.000	0.000	Merged-chr7-74488921-1
Merged-chr13-95956684-58	chr13	95956424	95956993	+	0.000	0.000	Merged-chr13-95956684-58
Merged-chr9-32487772-66	chr9	32487320	32488339	+	0.000	0.000	Merged-chr9-32487772-66
Merged-chr13-22001933-23	chr13	22001674	22002191	+	0.000	0.000	Merged-chr13-22001933-23
Merged-chr4-135179248-50	chr4	135179005	135179480	+	0.000	0.000	Merged-chr4-135179248-50
Merged-chr14-62345542-14	chr14	62345390	62345716	+	0.000	0.000	Merged-chr14-62345542-14
Merged-chr1-181853067-80	chr1	181852850	181853486	+	0.000	0.000	Merged-chr1-181853067-80
Merged-chr4-57956340-134	chr4	57956006	57956699	+	0.000	0.000	Merged-chr4-57956340-134
Merged-chr14-121311432-44	chr14	121310984	121312243	+	0.000	0.000	Merged-chr14-121311432-44
Merged-chr10-111422684-38	chr10	111422363	111423056	+	0.000	0.000	Merged-chr10-111422684-38
Merged-chr6-113697984-3	chr6	113697870	113698097	+	0.000	0.000	Merged-chr6-113697984-3
Merged-chr15-37459053-63	chr15	37458353	37459566	+	0.000	0.000	Merged-chr15-37459053-63
Merged-chr18-83738862-1	chr18	83738764	83738962	+	0.000	0.000	Merged-chr18-83738862-1
Merged-chr19-11544678-20	chr19	11544510	11544908	+	0.000	0.000	Merged-chr19-11544678-20
Merged-chr11-29721001-1	chr11	29720903	29721101	+	0.000	0.000	Merged-chr11-29721001-1
Merged-chr15-78802818-50	chr15	78802601	78803140	+	0.000	0.000	Merged-chr15-78802818-50
Merged-chr18-62125570-18	chr18	62125348	62125774	+	0.000	0.000	Merged-chr18-62125570-18
Merged-chr3-136725981-1	chr3	136725883	136726081	+	0.000	0.000	Merged-chr3-136725981-1
Merged-chr6-142386410-1	chr6	142386312	142386510	+	0.000	0.000	Merged-chr6-142386410-1
Merged-chr3-86682940-13	chr3	86682720	86683146	+	0.000	0.000	Merged-chr3-86682940-13
Merged-chr1-153901123-2	chr1	153901003	153901246	+	0.000	0.000	Merged-chr1-153901123-2
Merged-chr13-45867017-27	chr13	45866689	45867336	+	0.000	0.000	Merged-chr13-45867017-27
Merged-chr16-52452717-160	chr16	52451410	52453463	+	0.000	0.000	Merged-chr16-52452717-160
Merged-chr2-128465659-44	chr2	128465408	128465923	+	0.000	0.000	Merged-chr2-128465659-44
Merged-chr17-35516869-65	chr17	35516600	35517168	+	0.000	0.000	Merged-chr17-35516869-65
Merged-chr17-87315064-70	chr17	87314844	87315344	+	0.000	0.000	Merged-chr17-87315064-70
Merged-chr18-83934444-16	chr18	83934222	83934687	+	0.000	0.000	Merged-chr18-83934444-16
Merged-chr9-21901660-8	chr9	21901510	21901838	+	0.000	0.000	Merged-chr9-21901660-8
Merged-chrX-140599271-33	chrX	140598999	140599584	+	0.000	0.000	Merged-chrX-140599271-33
Merged-chr3-102702087-37	chr3	102701852	102702352	+	0.000	0.000	Merged-chr3-102702087-37
Merged-chr16-58523344-116	chr16	58523015	58523565	+	0.000	0.000	Merged-chr16-58523344-116
Merged-chr11-95339551-2	chr11	95339448	95339656	+	0.000	0.000	Merged-chr11-95339551-2
Merged-chr3-144205288-98	chr3	144204838	144205673	+	0.000	0.000	Merged-chr3-144205288-98
Merged-chr17-47689038-19	chr17	47688828	47689229	+	0.000	0.000	Merged-chr17-47689038-19
Merged-chr9-107231690-47	chr9	107231442	107232010	+	0.000	0.000	Merged-chr9-107231690-47
Merged-chr9-44018069-13	chr9	44017934	44018244	+	0.000	0.000	Merged-chr9-44018069-13
Merged-chr6-66473070-26	chr6	66472815	66473336	+	0.000	0.000	Merged-chr6-66473070-26
Merged-chr13-45827627-7	chr13	45827470	45827780	+	0.000	0.000	Merged-chr13-45827627-7
Merged-chr2-109378237-2	chr2	109378139	109378337	+	0.000	0.000	Merged-chr2-109378237-2
Merged-chr9-106886867-102	chr9	106886653	106887430	+	0.000	0.000	Merged-chr9-106886867-102
Merged-chr8-18946127-20	chr8	18945711	18946348	+	0.000	0.000	Merged-chr8-18946127-20
Merged-chr10-41478018-1	chr10	41477920	41478118	+	0.000	0.000	Merged-chr10-41478018-1
Merged-chr6-135501519-1	chr6	135501421	135501619	+	0.000	0.000	Merged-chr6-135501519-1
Merged-chr16-58514675-26	chr16	58514334	58514873	+	0.000	0.000	Merged-chr16-58514675-26
Merged-chr14-103649060-6	chr14	103648912	103649185	+	0.000	0.000	Merged-chr14-103649060-6
Merged-chr18-73613587-25	chr18	73613358	73613842	+	0.000	0.000	Merged-chr18-73613587-25
Merged-chr10-117802767-2	chr10	117802608	117802928	+	0.000	0.000	Merged-chr10-117802767-2
Merged-chr1-131006286-18	chr1	131006030	131006464	+	0.000	0.000	Merged-chr1-131006286-18
Merged-chr4-23983062-1	chr4	23982964	23983162	+	0.000	0.000	Merged-chr4-23983062-1
Merged-chr10-41822812-15	chr10	41822598	41823107	+	0.000	0.000	Merged-chr10-41822812-15
Merged-chr6-135450790-30	chr6	135450472	135451121	+	0.000	0.000	Merged-chr6-135450790-30
Merged-chr6-86778019-10	chr6	86777798	86778185	+	0.000	0.000	Merged-chr6-86778019-10
Merged-chr1-159911218-36	chr1	159911005	159911610	+	0.000	0.000	Merged-chr1-159911218-36
Merged-chr1-175863387-1	chr1	175863289	175863487	+	0.000	0.000	Merged-chr1-175863387-1
Merged-chr19-6118347-72	chr19	6118093	6118697	+	0.000	0.000	Merged-chr19-6118347-72
Merged-chr18-73546535-11	chr18	73546413	73546660	+	0.000	0.000	Merged-chr18-73546535-11
Merged-chr19-41282944-15	chr19	41282707	41283118	+	0.000	0.000	Merged-chr19-41282944-15
Merged-chr5-93267290-2	chr5	93267173	93267409	+	0.000	0.000	Merged-chr5-93267290-2
Merged-chr16-58684690-20	chr16	58684493	58684912	+	0.000	0.000	Merged-chr16-58684690-20
Merged-chr2-112556688-44	chr2	112556277	112557060	+	0.000	0.000	Merged-chr2-112556688-44
Merged-chrX-153374755-1	chrX	153374657	153374855	+	0.000	0.000	Merged-chrX-153374755-1
Merged-chrX-164419755-68	chrX	164419543	164420069	+	0.000	0.000	Merged-chrX-164419755-68
Merged-chr14-70287567-29	chr14	70287328	70287774	+	0.000	0.000	Merged-chr14-70287567-29
Merged-chr3-9755096-55	chr3	9754850	9755428	+	0.000	0.000	Merged-chr3-9755096-55
Merged-chr6-108838051-14	chr6	108837779	108838316	+	0.000	0.000	Merged-chr6-108838051-14
Merged-chr3-144253083-46	chr3	144252682	144253361	+	0.000	0.000	Merged-chr3-144253083-46
Merged-chr7-142456264-1	chr7	142456166	142456364	+	0.000	0.000	Merged-chr7-142456264-1
Merged-chr2-9659057-26	chr2	9658854	9659345	+	0.000	0.000	Merged-chr2-9659057-26
Merged-chr9-108691686-1	chr9	108691588	108691786	+	0.000	0.000	Merged-chr9-108691686-1
Merged-chr5-150540130-8	chr5	150539942	150540304	+	0.000	0.000	Merged-chr5-150540130-8
Merged-chr2-112493136-105	chr2	112492741	112493392	+	0.000	0.000	Merged-chr2-112493136-105
Merged-chr6-38299066-52	chr6	38298786	38299398	+	0.000	0.000	Merged-chr6-38299066-52
Merged-chrX-157483060-25	chrX	157482764	157483246	+	0.000	0.000	Merged-chrX-157483060-25
Merged-chr9-72660303-37	chr9	72660108	72660534	+	0.000	0.000	Merged-chr9-72660303-37
Merged-chr3-84809112-18	chr3	84808794	84809293	+	0.000	0.000	Merged-chr3-84809112-18
Merged-chr14-72985384-7	chr14	72985182	72985598	+	0.000	0.000	Merged-chr14-72985384-7
Merged-chr15-102225119-79	chr15	102224541	102225598	+	0.000	0.000	Merged-chr15-102225119-79
Merged-chr7-25848293-34	chr7	25848067	25848535	+	0.000	0.000	Merged-chr7-25848293-34
Merged-chr1-91621373-6	chr1	91621217	91621520	+	0.000	0.000	Merged-chr1-91621373-6
Merged-chr8-115531430-21	chr8	115531244	115531620	+	0.000	0.000	Merged-chr8-115531430-21
Merged-chr13-74808125-133	chr13	74807657	74808542	+	0.000	0.000	Merged-chr13-74808125-133
Merged-chr1-182281108-2	chr1	182281010	182281208	+	0.000	0.000	Merged-chr1-182281108-2
Merged-chr8-117548113-3	chr8	117548002	117548241	+	0.000	0.000	Merged-chr8-117548113-3
Merged-chr14-47354448-30	chr14	47354057	47354900	+	0.000	0.000	Merged-chr14-47354448-30
Merged-chr3-109124189-33	chr3	109123970	109124496	+	0.000	0.000	Merged-chr3-109124189-33
Merged-chr5-112274120-60	chr5	112273972	112274396	+	0.000	0.000	Merged-chr5-112274120-60
Merged-chr11-115428009-26	chr11	115427826	115428271	+	0.000	0.000	Merged-chr11-115428009-26
Merged-chr11-104549653-13	chr11	104549476	104549788	+	0.000	0.000	Merged-chr11-104549653-13
Merged-chr4-136173181-2	chr4	136173083	136173281	+	0.000	0.000	Merged-chr4-136173181-2
Merged-chr6-108661578-14	chr6	108661359	108661760	+	0.000	0.000	Merged-chr6-108661578-14
Merged-chr9-54586552-67	chr9	54586282	54586832	+	0.000	0.000	Merged-chr9-54586552-67
Merged-chr4-133038867-38	chr4	133038551	133039151	+	0.000	0.000	Merged-chr4-133038867-38
Merged-chr6-109231393-1	chr6	109231295	109231493	+	0.000	0.000	Merged-chr6-109231393-1
Merged-chr17-44738227-48	chr17	44737483	44738621	+	0.000	0.000	Merged-chr17-44738227-48
Merged-chr2-154754253-27	chr2	154754023	154754479	+	0.000	0.000	Merged-chr2-154754253-27
Merged-chr8-115159945-72	chr8	115159129	115160360	+	0.000	0.000	Merged-chr8-115159945-72
Merged-chr13-102126870-1	chr13	102126772	102126970	+	0.000	0.000	Merged-chr13-102126870-1
Merged-chr2-70127363-89	chr2	70126835	70128115	+	0.000	0.000	Merged-chr2-70127363-89
Merged-chr13-45872206-76	chr13	45871883	45872667	+	0.000	0.000	Merged-chr13-45872206-76
Merged-chr13-63251492-2	chr13	63251340	63251646	+	0.000	0.000	Merged-chr13-63251492-2
Merged-chr15-73720956-21	chr15	73720653	73721183	+	0.000	0.000	Merged-chr15-73720956-21
Merged-chr15-55560505-2	chr15	55560381	55560631	+	0.000	0.000	Merged-chr15-55560505-2
Merged-chr3-109171494-32	chr3	109171259	109171716	+	0.000	0.000	Merged-chr3-109171494-32
Merged-chr11-118476977-48	chr11	118476795	118477189	+	0.000	0.000	Merged-chr11-118476977-48
Merged-chr2-125341077-1	chr2	125340979	125341177	+	0.000	0.000	Merged-chr2-125341077-1
Merged-chr16-17125112-58	chr16	17124802	17125459	+	0.000	0.000	Merged-chr16-17125112-58
Merged-chr18-84086022-5	chr18	84085845	84086164	+	0.000	0.000	Merged-chr18-84086022-5
Merged-chr7-114093850-17	chr7	114093658	114094030	+	0.000	0.000	Merged-chr7-114093850-17
Merged-chr8-106949012-29	chr8	106948813	106949255	+	0.000	0.000	Merged-chr8-106949012-29
Merged-chr1-86528310-67	chr1	86527961	86528537	+	0.000	0.000	Merged-chr1-86528310-67
Merged-chr11-110496308-14	chr11	110495961	110496504	+	0.000	0.000	Merged-chr11-110496308-14
Merged-chr9-37552724-59	chr9	37552354	37553111	+	0.000	0.000	Merged-chr9-37552724-59
Merged-chr12-24630472-12	chr12	24630316	24630676	+	0.000	0.000	Merged-chr12-24630472-12
Merged-chr4-24556316-23	chr4	24556150	24556500	+	0.000	0.000	Merged-chr4-24556316-23
Merged-chr7-114091168-6	chr7	114090975	114091417	+	0.000	0.000	Merged-chr7-114091168-6
Merged-chr8-115739981-29	chr8	115739636	115740268	+	0.000	0.000	Merged-chr8-115739981-29
Merged-chr6-92105451-1	chr6	92105353	92105551	+	0.000	0.000	Merged-chr6-92105451-1
Merged-chr3-84667466-30	chr3	84667272	84667712	+	0.000	0.000	Merged-chr3-84667466-30
Merged-chrX-157458965-1	chrX	157458867	157459065	+	0.000	0.000	Merged-chrX-157458965-1
Merged-chr16-49793742-18	chr16	49793460	49793936	+	0.000	0.000	Merged-chr16-49793742-18
Merged-chr3-10012893-114	chr3	10012654	10013303	+	0.000	0.000	Merged-chr3-10012893-114
Merged-chr9-122232701-1	chr9	122232603	122232801	+	0.000	0.000	Merged-chr9-122232701-1
Merged-chr14-47276879-81	chr14	47276593	47277167	+	0.000	0.000	Merged-chr14-47276879-81
Merged-chr7-130727119-52	chr7	130726748	130727418	+	0.000	0.000	Merged-chr7-130727119-52
Merged-chr18-65808951-8	chr18	65808821	65809083	+	0.000	0.000	Merged-chr18-65808951-8
Merged-chr7-130631867-47	chr7	130631612	130632131	+	0.000	0.000	Merged-chr7-130631867-47
Merged-chr8-117498229-1	chr8	117498131	117498329	+	0.000	0.000	Merged-chr8-117498229-1
Merged-chrX-159172095-3	chrX	159171992	159172201	+	0.000	0.000	Merged-chrX-159172095-3
Merged-chr1-91626193-21	chr1	91625988	91626418	+	0.000	0.000	Merged-chr1-91626193-21
Merged-chr7-123327122-14	chr7	123326886	123327421	+	0.000	0.000	Merged-chr7-123327122-14
Merged-chr10-59236613-4	chr10	59236413	59236759	+	0.000	0.000	Merged-chr10-59236613-4
Merged-chr8-46618274-8	chr8	46618106	46618526	+	0.000	0.000	Merged-chr8-46618274-8
Merged-chr9-44044278-2	chr9	44044130	44044429	+	0.000	0.000	Merged-chr9-44044278-2
Merged-chr2-11331773-28	chr2	11331493	11332152	+	0.000	0.000	Merged-chr2-11331773-28
Merged-chr17-50087023-6	chr17	50086870	50087206	+	0.000	0.000	Merged-chr17-50087023-6
Merged-chr13-108215159-4	chr13	108215033	108215345	+	0.000	0.000	Merged-chr13-108215159-4
Merged-chr2-9876074-34	chr2	9875913	9876215	+	0.000	0.000	Merged-chr2-9876074-34
Merged-chr2-128388086-23	chr2	128387868	128388260	+	0.000	0.000	Merged-chr2-128388086-23
Merged-chr10-94408966-47	chr10	94408707	94409191	+	0.000	0.000	Merged-chr10-94408966-47
Merged-chr4-8800117-1	chr4	8800019	8800217	+	0.000	0.000	Merged-chr4-8800117-1
Merged-chr8-115227272-68	chr8	115226974	115227605	+	0.000	0.000	Merged-chr8-115227272-68
Merged-chr1-43311027-1	chr1	43310929	43311127	+	0.000	0.000	Merged-chr1-43311027-1
Merged-chr11-74526720-17	chr11	74526444	74526940	+	0.000	0.000	Merged-chr11-74526720-17
Merged-chr3-9705328-27	chr3	9705048	9705564	+	0.000	0.000	Merged-chr3-9705328-27
Merged-chr5-62659064-1	chr5	62658966	62659164	+	0.000	0.000	Merged-chr5-62659064-1
Merged-chr8-94179958-7	chr8	94179790	94180139	+	0.000	0.000	Merged-chr8-94179958-7
Merged-chr4-135129039-20	chr4	135128668	135129238	+	0.000	0.000	Merged-chr4-135129039-20
Merged-chr17-30892995-1	chr17	30892897	30893095	+	0.000	0.000	Merged-chr17-30892995-1
Merged-chr12-54986342-8	chr12	54986052	54986601	+	0.000	0.000	Merged-chr12-54986342-8
Merged-chr10-91477817-1	chr10	91477719	91477917	+	0.000	0.000	Merged-chr10-91477817-1
Merged-chr13-63180937-16	chr13	63180755	63181259	+	0.000	0.000	Merged-chr13-63180937-16
Merged-chr2-32602838-31	chr2	32602559	32602996	+	0.000	0.000	Merged-chr2-32602838-31
Merged-chr10-7630837-45	chr10	7630283	7631253	+	0.000	0.000	Merged-chr10-7630837-45
Merged-chr18-75338929-5	chr18	75338740	75339095	+	0.000	0.000	Merged-chr18-75338929-5
Merged-chr3-9968684-31	chr3	9968460	9968949	+	0.000	0.000	Merged-chr3-9968684-31
Merged-chr9-58573114-1	chr9	58573016	58573214	+	0.000	0.000	Merged-chr9-58573114-1
Merged-chr6-108836247-72	chr6	108835797	108836482	+	0.000	0.000	Merged-chr6-108836247-72
Merged-chr8-57540400-20	chr8	57540137	57540655	+	0.000	0.000	Merged-chr8-57540400-20
Merged-chr8-18954142-48	chr8	18953871	18954361	+	0.000	0.000	Merged-chr8-18954142-48
Merged-chr5-62659360-12	chr5	62659169	62659539	+	0.000	0.000	Merged-chr5-62659360-12
Merged-chr2-126331993-16	chr2	126331747	126332252	+	0.000	0.000	Merged-chr2-126331993-16
Merged-chr2-150909929-87	chr2	150909545	150910273	+	0.000	0.000	Merged-chr2-150909929-87
Merged-chr2-58178183-2	chr2	58178046	58178323	+	0.000	0.000	Merged-chr2-58178183-2
Merged-chr3-9715345-15	chr3	9715121	9715567	+	0.000	0.000	Merged-chr3-9715345-15
Merged-chr6-125191910-87	chr6	125191568	125192150	+	0.000	0.000	Merged-chr6-125191910-87
Merged-chr5-99906466-49	chr5	99906281	99906735	+	0.000	0.000	Merged-chr5-99906466-49
Merged-chr2-4872463-2	chr2	4872364	4872565	+	0.000	0.000	Merged-chr2-4872463-2
Merged-chr4-11700052-1	chr4	11699954	11700152	+	0.000	0.000	Merged-chr4-11700052-1
Merged-chr13-75708400-9	chr13	75708241	75708559	+	0.000	0.000	Merged-chr13-75708400-9
Merged-chr2-64853435-1	chr2	64853337	64853535	+	0.000	0.000	Merged-chr2-64853435-1
Merged-chr14-70781292-78	chr14	70781057	70781487	+	0.000	0.000	Merged-chr14-70781292-78
Merged-chr17-44713966-59	chr17	44713428	44714605	+	0.000	0.000	Merged-chr17-44713966-59
Merged-chr17-50086189-28	chr17	50085728	50086535	+	0.000	0.000	Merged-chr17-50086189-28
Merged-chr18-32352849-42	chr18	32352596	32353557	+	0.000	0.000	Merged-chr18-32352849-42
Merged-chr17-44105756-70	chr17	44105524	44106033	+	0.000	0.000	Merged-chr17-44105756-70
Merged-chr5-117388866-82	chr5	117388608	117389235	+	0.000	0.000	Merged-chr5-117388866-82
Merged-chr8-53630787-29	chr8	53630549	53631025	+	0.000	0.000	Merged-chr8-53630787-29
Merged-chr10-69816063-1	chr10	69815965	69816163	+	0.000	0.000	Merged-chr10-69816063-1
Merged-chr2-52420161-1	chr2	52420063	52420261	+	0.000	0.000	Merged-chr2-52420161-1
Merged-chr2-125214795-24	chr2	125214481	125215031	+	0.000	0.000	Merged-chr2-125214795-24
Merged-chr1-139163024-8	chr1	139162857	139163192	+	0.000	0.000	Merged-chr1-139163024-8
Merged-chr9-103337204-21	chr9	103336996	103337377	+	0.000	0.000	Merged-chr9-103337204-21
Merged-chr9-44044631-4	chr9	44044450	44044774	+	0.000	0.000	Merged-chr9-44044631-4
Merged-chr1-88720923-30	chr1	88720727	88721114	+	0.000	0.000	Merged-chr1-88720923-30
Merged-chr14-70289439-76	chr14	70288882	70289849	+	0.000	0.000	Merged-chr14-70289439-76
Merged-chr10-81482690-45	chr10	81482454	81482961	+	0.000	0.000	Merged-chr10-81482690-45
Merged-chr6-66535397-73	chr6	66535034	66535698	+	0.000	0.000	Merged-chr6-66535397-73
Merged-chr4-8728967-9	chr4	8728735	8729149	+	0.000	0.000	Merged-chr4-8728967-9
Merged-chr2-128345707-20	chr2	128345491	128345904	+	0.000	0.000	Merged-chr2-128345707-20
Merged-chr2-90574177-3	chr2	90573938	90574363	+	0.000	0.000	Merged-chr2-90574177-3
Merged-chr18-46182052-26	chr18	46181768	46182313	+	0.000	0.000	Merged-chr18-46182052-26
Merged-chr5-37147664-17	chr5	37147528	37147813	+	0.000	0.000	Merged-chr5-37147664-17
Merged-chr19-18598032-2	chr19	18597902	18598164	+	0.000	0.000	Merged-chr19-18598032-2
Merged-chr1-181922021-44	chr1	181921817	181922312	+	0.000	0.000	Merged-chr1-181922021-44
Merged-chr10-44448070-110	chr10	44447785	44448570	+	0.000	0.000	Merged-chr10-44448070-110
Merged-chr10-91154304-42	chr10	91154075	91154521	+	0.000	0.000	Merged-chr10-91154304-42
Merged-chr8-3353982-9	chr8	3353861	3354162	+	0.000	0.000	Merged-chr8-3353982-9
Merged-chr14-7832137-26	chr14	7831924	7832475	+	0.000	0.000	Merged-chr14-7832137-26
Merged-chr10-8136726-1	chr10	8136628	8136826	+	0.000	0.000	Merged-chr10-8136726-1
Merged-chr14-20885499-75	chr14	20885041	20885922	+	0.000	0.000	Merged-chr14-20885499-75
Merged-chr18-83751830-2	chr18	83751722	83751940	+	0.000	0.000	Merged-chr18-83751830-2
Merged-chr6-42372729-1	chr6	42372631	42372829	+	0.000	0.000	Merged-chr6-42372729-1
Merged-chr10-41887558-60	chr10	41887334	41887995	+	0.000	0.000	Merged-chr10-41887558-60
Merged-chr19-41323479-14	chr19	41323296	41323638	+	0.000	0.000	Merged-chr19-41323479-14
Merged-chr2-164770470-1	chr2	164770372	164770570	+	0.000	0.000	Merged-chr2-164770470-1
Merged-chr13-101669067-25	chr13	101668868	101669365	+	0.000	0.000	Merged-chr13-101669067-25
Merged-chr7-114088152-53	chr7	114087883	114088420	+	0.000	0.000	Merged-chr7-114088152-53
Merged-chr1-66874962-7	chr1	66874717	66875255	+	0.000	0.000	Merged-chr1-66874962-7
Merged-chr9-111057032-179	chr9	111055656	111058273	+	0.000	0.000	Merged-chr9-111057032-179
Merged-chr4-44316514-33	chr4	44316293	44316722	+	0.000	0.000	Merged-chr4-44316514-33
Merged-chr10-95677953-62	chr10	95677709	95678168	+	0.000	0.000	Merged-chr10-95677953-62
Merged-chr2-13573939-7	chr2	13573743	13574125	+	0.000	0.000	Merged-chr2-13573939-7
Merged-chr7-135736096-74	chr7	135735714	135736333	+	0.000	0.000	Merged-chr7-135736096-74
Merged-chr6-17281526-83	chr6	17281095	17281960	+	0.000	0.000	Merged-chr6-17281526-83
Merged-chr18-4314050-37	chr18	4313851	4314371	+	0.000	0.000	Merged-chr18-4314050-37
Merged-chr13-114894914-23	chr13	114894666	114895310	+	0.000	0.000	Merged-chr13-114894914-23
Merged-chr6-135444883-36	chr6	135444656	135445163	+	0.000	0.000	Merged-chr6-135444883-36
Merged-chr6-108829941-3	chr6	108829701	108830154	+	0.000	0.000	Merged-chr6-108829941-3
Merged-chr17-35997233-37	chr17	35997056	35997537	+	0.000	0.000	Merged-chr17-35997233-37
Merged-chr6-120365274-1	chr6	120365176	120365374	+	0.000	0.000	Merged-chr6-120365274-1
Merged-chr10-44268298-69	chr10	44268033	44268580	+	0.000	0.000	Merged-chr10-44268298-69
Merged-chr3-102715322-54	chr3	102715066	102715559	+	0.000	0.000	Merged-chr3-102715322-54
Merged-chr4-136163741-11	chr4	136163581	136163950	+	0.000	0.000	Merged-chr4-136163741-11
Merged-chr6-66537446-1	chr6	66537348	66537546	+	0.000	0.000	Merged-chr6-66537446-1
Merged-chr5-150196068-64	chr5	150195667	150196511	+	0.000	0.000	Merged-chr5-150196068-64
Merged-chr13-45907051-110	chr13	45906499	45907782	+	0.000	0.000	Merged-chr13-45907051-110
Merged-chr3-144134560-2	chr3	144134441	144134682	+	0.000	0.000	Merged-chr3-144134560-2
Merged-chr8-115530088-29	chr8	115529779	115530376	+	0.000	0.000	Merged-chr8-115530088-29
Merged-chr2-65182800-62	chr2	65182543	65183145	+	0.000	0.000	Merged-chr2-65182800-62
Merged-chr2-72406907-14	chr2	72406673	72407105	+	0.000	0.000	Merged-chr2-72406907-14
Merged-chr2-66149820-8	chr2	66149658	66150116	+	0.000	0.000	Merged-chr2-66149820-8
Merged-chr14-100459597-88	chr14	100459147	100460107	+	0.000	0.000	Merged-chr14-100459597-88
Merged-chrX-109013241-158	chrX	109012657	109013756	+	0.000	0.000	Merged-chrX-109013241-158
Merged-chr14-121354142-24	chr14	121353932	121354403	+	0.000	0.000	Merged-chr14-121354142-24
Merged-chr11-105588181-2	chr11	105588074	105588290	+	0.000	0.000	Merged-chr11-105588181-2
Merged-chr4-8913815-2	chr4	8913717	8913916	+	0.000	0.000	Merged-chr4-8913815-2
Merged-chr6-108704873-18	chr6	108704667	108705137	+	0.000	0.000	Merged-chr6-108704873-18
Merged-chr8-106948566-1	chr8	106948468	106948666	+	0.000	0.000	Merged-chr8-106948566-1
Merged-chr1-136254796-4	chr1	136254637	136254945	+	0.000	0.000	Merged-chr1-136254796-4
Merged-chr13-102175650-1	chr13	102175552	102175750	+	0.000	0.000	Merged-chr13-102175650-1
Merged-chrX-157482052-5	chrX	157481922	157482211	+	0.000	0.000	Merged-chrX-157482052-5
Merged-chr14-67716021-91	chr14	67715674	67716257	+	0.000	0.000	Merged-chr14-67716021-91
Merged-chr4-117121242-2	chr4	117121110	117121377	+	0.000	0.000	Merged-chr4-117121242-2
Merged-chr4-24496528-78	chr4	24496112	24496740	+	0.000	0.000	Merged-chr4-24496528-78
Merged-chr3-135212470-74	chr3	135212171	135212760	+	0.000	0.000	Merged-chr3-135212470-74
Merged-chr16-38483569-68	chr16	38482769	38484063	+	0.000	0.000	Merged-chr16-38483569-68
Merged-chr15-73716639-32	chr15	73716444	73716913	+	0.000	0.000	Merged-chr15-73716639-32
Merged-chr7-110946850-28	chr7	110946647	110947192	+	0.000	0.000	Merged-chr7-110946850-28
Merged-chr15-81966317-19	chr15	81966087	81966524	+	0.000	0.000	Merged-chr15-81966317-19
Merged-chr4-57955800-6	chr4	57955530	57955966	+	0.000	0.000	Merged-chr4-57955800-6
Merged-chr2-52597228-7	chr2	52597108	52597353	+	0.000	0.000	Merged-chr2-52597228-7
Merged-chr6-135436569-8	chr6	135436417	135436788	+	0.000	0.000	Merged-chr6-135436569-8
