#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Tfh.up.bed
Merged-chr1-128765677-5	chr1	128765524	128765916	+	0.000	0.000	Merged-chr1-128765677-5
Merged-chr6-115774096-4	chr6	115773970	115774224	+	0.000	0.000	Merged-chr6-115774096-4
Merged-chr6-124741027-92	chr6	124740786	124741360	+	0.000	0.000	Merged-chr6-124741027-92
Merged-chr2-77169496-1	chr2	77169398	77169596	+	0.000	0.000	Merged-chr2-77169496-1
Merged-chr1-138299075-6	chr1	138298940	138299250	+	0.000	0.000	Merged-chr1-138299075-6
Merged-chr10-121382753-17	chr10	121382535	121382978	+	0.000	0.000	Merged-chr10-121382753-17
Merged-chr11-94385959-1	chr11	94385861	94386059	+	0.000	0.000	Merged-chr11-94385959-1
Merged-chr15-64235406-104	chr15	64234845	64236198	+	0.000	0.000	Merged-chr15-64235406-104
Merged-chr11-4843528-2	chr11	4843395	4843663	+	0.000	0.000	Merged-chr11-4843528-2
Merged-chr5-30921651-61	chr5	30921423	30921878	+	0.000	0.000	Merged-chr5-30921651-61
Merged-chr5-65866803-1	chr5	65866705	65866903	+	0.000	0.000	Merged-chr5-65866803-1
Merged-chr18-34887458-62	chr18	34887239	34887849	+	0.000	0.000	Merged-chr18-34887458-62
Merged-chr2-93471266-47	chr2	93470730	93471524	+	0.000	0.000	Merged-chr2-93471266-47
Merged-chr19-11414241-16	chr19	11414069	11414387	+	0.000	0.000	Merged-chr19-11414241-16
Merged-chr4-154964941-1	chr4	154964843	154965041	+	0.000	0.000	Merged-chr4-154964941-1
Merged-chr5-140847444-22	chr5	140847222	140847706	+	0.000	0.000	Merged-chr5-140847444-22
Merged-chr4-59805793-13	chr4	59805599	59805974	+	0.000	0.000	Merged-chr4-59805793-13
Merged-chr15-27726548-6	chr15	27726374	27726708	+	0.000	0.000	Merged-chr15-27726548-6
Merged-chr12-8500971-1	chr12	8500873	8501071	+	0.000	0.000	Merged-chr12-8500971-1
Merged-chr2-135797053-2	chr2	135796900	135797209	+	0.000	0.000	Merged-chr2-135797053-2
Merged-chr12-85655599-6	chr12	85655482	85655736	+	0.000	0.000	Merged-chr12-85655599-6
Merged-chr6-99239588-1	chr6	99239490	99239688	+	0.000	0.000	Merged-chr6-99239588-1
Merged-chr3-51648429-13	chr3	51648225	51648604	+	0.000	0.000	Merged-chr3-51648429-13
Merged-chr2-59629993-27	chr2	59629824	59630286	+	0.000	0.000	Merged-chr2-59629993-27
Merged-chr7-128578655-40	chr7	128578245	128578924	+	0.000	0.000	Merged-chr7-128578655-40
Merged-chr1-138288948-3	chr1	138288808	138289108	+	0.000	0.000	Merged-chr1-138288948-3
Merged-chr3-89905906-1	chr3	89905808	89906006	+	0.000	0.000	Merged-chr3-89905906-1
Merged-chr19-57343616-1	chr19	57343518	57343716	+	0.000	0.000	Merged-chr19-57343616-1
Merged-chr4-150008574-5	chr4	150008448	150008695	+	0.000	0.000	Merged-chr4-150008574-5
Merged-chr13-43864660-51	chr13	43864444	43864873	+	0.000	0.000	Merged-chr13-43864660-51
Merged-chr7-132365570-116	chr7	132365136	132366089	+	0.000	0.000	Merged-chr7-132365570-116
Merged-chr12-82215113-4	chr12	82214988	82215238	+	0.000	0.000	Merged-chr12-82215113-4
Merged-chr1-94042518-47	chr1	94042196	94042777	+	0.000	0.000	Merged-chr1-94042518-47
Merged-chr15-99345266-10	chr15	99345020	99345420	+	0.000	0.000	Merged-chr15-99345266-10
Merged-chr12-103445253-6	chr12	103445102	103445423	+	0.000	0.000	Merged-chr12-103445253-6
Merged-chr7-99432712-47	chr7	99432356	99433250	+	0.000	0.000	Merged-chr7-99432712-47
Merged-chr17-47156481-21	chr17	47156077	47156944	+	0.000	0.000	Merged-chr17-47156481-21
Merged-chr6-146271470-40	chr6	146271271	146271652	+	0.000	0.000	Merged-chr6-146271470-40
Merged-chr6-41532789-67	chr6	41532526	41533143	+	0.000	0.000	Merged-chr6-41532789-67
Merged-chr7-112133425-1	chr7	112133327	112133525	+	0.000	0.000	Merged-chr7-112133425-1
Merged-chr10-99229215-14	chr10	99228970	99229372	+	0.000	0.000	Merged-chr10-99229215-14
Merged-chr1-138323164-21	chr1	138322896	138323436	+	0.000	0.000	Merged-chr1-138323164-21
Merged-chr4-59806223-101	chr4	59806007	59806440	+	0.000	0.000	Merged-chr4-59806223-101
Merged-chr7-97079180-3	chr7	97079034	97079372	+	0.000	0.000	Merged-chr7-97079180-3
Merged-chr4-57813680-42	chr4	57813361	57813926	+	0.000	0.000	Merged-chr4-57813680-42
Merged-chr11-5296760-21	chr11	5296509	5297112	+	0.000	0.000	Merged-chr11-5296760-21
Merged-chr14-65352047-104	chr14	65351714	65352485	+	0.000	0.000	Merged-chr14-65352047-104
Merged-chr4-106794567-50	chr4	106794299	106795096	+	0.000	0.000	Merged-chr4-106794567-50
Merged-chr5-103439387-46	chr5	103439212	103439633	+	0.000	0.000	Merged-chr5-103439387-46
Merged-chr8-111522128-54	chr8	111521904	111522389	+	0.000	0.000	Merged-chr8-111522128-54
Merged-chr11-20565128-32	chr11	20564901	20565409	+	0.000	0.000	Merged-chr11-20565128-32
Merged-chr9-118646527-1	chr9	118646429	118646627	+	0.000	0.000	Merged-chr9-118646527-1
Merged-chr17-6016614-20	chr17	6016430	6016773	+	0.000	0.000	Merged-chr17-6016614-20
Merged-chr4-150281690-77	chr4	150281315	150282368	+	0.000	0.000	Merged-chr4-150281690-77
Merged-chr1-128831308-1	chr1	128831210	128831408	+	0.000	0.000	Merged-chr1-128831308-1
Merged-chr13-112396740-45	chr13	112396478	112397182	+	0.000	0.000	Merged-chr13-112396740-45
Merged-chr4-10873390-6	chr4	10873231	10873573	+	0.000	0.000	Merged-chr4-10873390-6
Merged-chr10-99268874-71	chr10	99268625	99269242	+	0.000	0.000	Merged-chr10-99268874-71
Merged-chr15-101246603-58	chr15	101246244	101246942	+	0.000	0.000	Merged-chr15-101246603-58
Merged-chr4-7152146-8	chr4	7151952	7152339	+	0.000	0.000	Merged-chr4-7152146-8
Merged-chr4-137796309-15	chr4	137796077	137796481	+	0.000	0.000	Merged-chr4-137796309-15
Merged-chr18-79079527-2	chr18	79079416	79079640	+	0.000	0.000	Merged-chr18-79079527-2
Merged-chr3-121467435-12	chr3	121467218	121467630	+	0.000	0.000	Merged-chr3-121467435-12
Merged-chr2-30626088-75	chr2	30625302	30626499	+	0.000	0.000	Merged-chr2-30626088-75
Merged-chr2-93467130-1	chr2	93467032	93467230	+	0.000	0.000	Merged-chr2-93467130-1
Merged-chr11-75956797-42	chr11	75956624	75956981	+	0.000	0.000	Merged-chr11-75956797-42
Merged-chr5-64805509-1	chr5	64805411	64805609	+	0.000	0.000	Merged-chr5-64805509-1
Merged-chr8-81867222-29	chr8	81867045	81867538	+	0.000	0.000	Merged-chr8-81867222-29
Merged-chr4-6989689-11	chr4	6989509	6989924	+	0.000	0.000	Merged-chr4-6989689-11
Merged-chr12-40680727-4	chr12	40680538	40680936	+	0.000	0.000	Merged-chr12-40680727-4
Merged-chr6-99433049-65	chr6	99432583	99433457	+	0.000	0.000	Merged-chr6-99433049-65
Merged-chr2-30587397-33	chr2	30587156	30587589	+	0.000	0.000	Merged-chr2-30587397-33
Merged-chr11-90638223-83	chr11	90637871	90638463	+	0.000	0.000	Merged-chr11-90638223-83
Merged-chr10-60082670-2	chr10	60082556	60082787	+	0.000	0.000	Merged-chr10-60082670-2
Merged-chr3-121437597-2	chr3	121437489	121437707	+	0.000	0.000	Merged-chr3-121437597-2
Merged-chr12-55492294-126	chr12	55491789	55492710	+	0.000	0.000	Merged-chr12-55492294-126
Merged-chr4-128884034-87	chr4	128883368	128884480	+	0.000	0.000	Merged-chr4-128884034-87
Merged-chr15-98091983-1	chr15	98091885	98092083	+	0.000	0.000	Merged-chr15-98091983-1
Merged-chr4-44970955-10	chr4	44970723	44971155	+	0.000	0.000	Merged-chr4-44970955-10
Merged-chr6-99302078-2	chr6	99301926	99302232	+	0.000	0.000	Merged-chr6-99302078-2
Merged-chr17-84231580-31	chr17	84231380	84231803	+	0.000	0.000	Merged-chr17-84231580-31
Merged-chr5-123321330-6	chr5	123321145	123321532	+	0.000	0.000	Merged-chr5-123321330-6
Merged-chr11-113173007-44	chr11	113172592	113173249	+	0.000	0.000	Merged-chr11-113173007-44
Merged-chr4-6934910-50	chr4	6934274	6935396	+	0.000	0.000	Merged-chr4-6934910-50
Merged-chr8-84703994-91	chr8	84703413	84704645	+	0.000	0.000	Merged-chr8-84703994-91
Merged-chr16-59617351-29	chr16	59617173	59617590	+	0.000	0.000	Merged-chr16-59617351-29
Merged-chrX-74329006-35	chrX	74328665	74329328	+	0.000	0.000	Merged-chrX-74329006-35
Merged-chr4-150569473-133	chr4	150568524	150569946	+	0.000	0.000	Merged-chr4-150569473-133
Merged-chr4-95820334-1	chr4	95820236	95820434	+	0.000	0.000	Merged-chr4-95820334-1
Merged-chr15-25699255-2	chr15	25699129	25699384	+	0.000	0.000	Merged-chr15-25699255-2
Merged-chr12-8519556-7	chr12	8519356	8519736	+	0.000	0.000	Merged-chr12-8519556-7
Merged-chr8-81497739-56	chr8	81497548	81497998	+	0.000	0.000	Merged-chr8-81497739-56
Merged-chr14-10432307-4	chr14	10432203	10432412	+	0.000	0.000	Merged-chr14-10432307-4
Merged-chr1-138291729-27	chr1	138291462	138291923	+	0.000	0.000	Merged-chr1-138291729-27
Merged-chr10-21029256-16	chr10	21029070	21029502	+	0.000	0.000	Merged-chr10-21029256-16
Merged-chr2-103659777-12	chr2	103659441	103659944	+	0.000	0.000	Merged-chr2-103659777-12
Merged-chr10-17550297-37	chr10	17549932	17550498	+	0.000	0.000	Merged-chr10-17550297-37
Merged-chr10-13999186-36	chr10	13998919	13999382	+	0.000	0.000	Merged-chr10-13999186-36
Merged-chr11-78177493-54	chr11	78177106	78177762	+	0.000	0.000	Merged-chr11-78177493-54
Merged-chr13-112474497-27	chr13	112474228	112474703	+	0.000	0.000	Merged-chr13-112474497-27
Merged-chr5-134304232-28	chr5	134303858	134304558	+	0.000	0.000	Merged-chr5-134304232-28
Merged-chr12-110850959-112	chr12	110850039	110851830	+	0.000	0.000	Merged-chr12-110850959-112
Merged-chr2-117412269-30	chr2	117412004	117412548	+	0.000	0.000	Merged-chr2-117412269-30
Merged-chr5-114199479-63	chr5	114199153	114199702	+	0.000	0.000	Merged-chr5-114199479-63
Merged-chr4-59850385-20	chr4	59850138	59850605	+	0.000	0.000	Merged-chr4-59850385-20
Merged-chr18-78142863-6	chr18	78142688	78142995	+	0.000	0.000	Merged-chr18-78142863-6
Merged-chr13-55115683-2	chr13	55115585	55115783	+	0.000	0.000	Merged-chr13-55115683-2
Merged-chr11-23754497-34	chr11	23754264	23754717	+	0.000	0.000	Merged-chr11-23754497-34
Merged-chr15-101266934-77	chr15	101266561	101267393	+	0.000	0.000	Merged-chr15-101266934-77
Merged-chr2-91081065-17	chr2	91080896	91081222	+	0.000	0.000	Merged-chr2-91081065-17
Merged-chr11-69235581-50	chr11	69235344	69235877	+	0.000	0.000	Merged-chr11-69235581-50
Merged-chr7-141038979-32	chr7	141038584	141039617	+	0.000	0.000	Merged-chr7-141038979-32
Merged-chr6-129276104-1	chr6	129276006	129276204	+	0.000	0.000	Merged-chr6-129276104-1
Merged-chr7-132389640-23	chr7	132389383	132389973	+	0.000	0.000	Merged-chr7-132389640-23
Merged-chr2-161097855-1	chr2	161097757	161097955	+	0.000	0.000	Merged-chr2-161097855-1
Merged-chr6-99360034-2	chr6	99359905	99360166	+	0.000	0.000	Merged-chr6-99360034-2
Merged-chr17-50998401-17	chr17	50998201	50998632	+	0.000	0.000	Merged-chr17-50998401-17
Merged-chr4-129508062-20	chr4	129507850	129508300	+	0.000	0.000	Merged-chr4-129508062-20
Merged-chr3-104841189-28	chr3	104840884	104841415	+	0.000	0.000	Merged-chr3-104841189-28
Merged-chrX-13552455-23	chrX	13552252	13552619	+	0.000	0.000	Merged-chrX-13552455-23
Merged-chr2-18911586-19	chr2	18911372	18911804	+	0.000	0.000	Merged-chr2-18911586-19
Merged-chr3-37229433-26	chr3	37228931	37229919	+	0.000	0.000	Merged-chr3-37229433-26
Merged-chr9-121671485-14	chr9	121671329	121671683	+	0.000	0.000	Merged-chr9-121671485-14
Merged-chr8-120114634-2	chr8	120114525	120114746	+	0.000	0.000	Merged-chr8-120114634-2
Merged-chr15-64189441-3	chr15	64189312	64189561	+	0.000	0.000	Merged-chr15-64189441-3
Merged-chr12-15817856-4	chr12	15817716	15818044	+	0.000	0.000	Merged-chr12-15817856-4
Merged-chr2-174674180-20	chr2	174673880	174674404	+	0.000	0.000	Merged-chr2-174674180-20
Merged-chr10-96516077-12	chr10	96515870	96516242	+	0.000	0.000	Merged-chr10-96516077-12
Merged-chr8-70659257-1	chr8	70659159	70659357	+	0.000	0.000	Merged-chr8-70659257-1
Merged-chr5-107259796-31	chr5	107259613	107259998	+	0.000	0.000	Merged-chr5-107259796-31
Merged-chr17-34027748-88	chr17	34027306	34028116	+	0.000	0.000	Merged-chr17-34027748-88
Merged-chr12-102363650-8	chr12	102363517	102363783	+	0.000	0.000	Merged-chr12-102363650-8
Merged-chr6-134220428-49	chr6	134220106	134220733	+	0.000	0.000	Merged-chr6-134220428-49
Merged-chr10-55495727-1	chr10	55495629	55495827	+	0.000	0.000	Merged-chr10-55495727-1
Merged-chr12-69295722-1	chr12	69295624	69295822	+	0.000	0.000	Merged-chr12-69295722-1
Merged-chr1-36998554-1	chr1	36998456	36998654	+	0.000	0.000	Merged-chr1-36998554-1
Merged-chr14-101594415-15	chr14	101594130	101594748	+	0.000	0.000	Merged-chr14-101594415-15
Merged-chr17-47269600-53	chr17	47269061	47269940	+	0.000	0.000	Merged-chr17-47269600-53
Merged-chr2-165890606-34	chr2	165890414	165890797	+	0.000	0.000	Merged-chr2-165890606-34
Merged-chr12-112959623-34	chr12	112959406	112959875	+	0.000	0.000	Merged-chr12-112959623-34
Merged-chr2-61514287-58	chr2	61513966	61514603	+	0.000	0.000	Merged-chr2-61514287-58
Merged-chr2-28518472-28	chr2	28518314	28518626	+	0.000	0.000	Merged-chr2-28518472-28
Merged-chr15-66861885-73	chr15	66861574	66862262	+	0.000	0.000	Merged-chr15-66861885-73
Merged-chr10-7832380-56	chr10	7832153	7832665	+	0.000	0.000	Merged-chr10-7832380-56
Merged-chr10-13057097-43	chr10	13056870	13057291	+	0.000	0.000	Merged-chr10-13057097-43
Merged-chr12-102387501-18	chr12	102387255	102387740	+	0.000	0.000	Merged-chr12-102387501-18
Merged-chr4-145319470-38	chr4	145319280	145319633	+	0.000	0.000	Merged-chr4-145319470-38
Merged-chr17-21475108-14	chr17	21474800	21475286	+	0.000	0.000	Merged-chr17-21475108-14
Merged-chr1-69682325-1	chr1	69682227	69682425	+	0.000	0.000	Merged-chr1-69682325-1
Merged-chr1-128617938-22	chr1	128617710	128618083	+	0.000	0.000	Merged-chr1-128617938-22
Merged-chr4-127077282-59	chr4	127077055	127077520	+	0.000	0.000	Merged-chr4-127077282-59
Merged-chr9-118769536-3	chr9	118769394	118769679	+	0.000	0.000	Merged-chr9-118769536-3
Merged-chr13-112424975-114	chr13	112424634	112425351	+	0.000	0.000	Merged-chr13-112424975-114
Merged-chr4-129827894-38	chr4	129827524	129828249	+	0.000	0.000	Merged-chr4-129827894-38
Merged-chr13-63634461-26	chr13	63634252	63634652	+	0.000	0.000	Merged-chr13-63634461-26
Merged-chr1-119480783-1	chr1	119480685	119480883	+	0.000	0.000	Merged-chr1-119480783-1
Merged-chr3-131026508-20	chr3	131026321	131026729	+	0.000	0.000	Merged-chr3-131026508-20
Merged-chr2-93461187-44	chr2	93461016	93461405	+	0.000	0.000	Merged-chr2-93461187-44
Merged-chr17-65723908-4	chr17	65723737	65724057	+	0.000	0.000	Merged-chr17-65723908-4
Merged-chr12-82350071-72	chr12	82349708	82350336	+	0.000	0.000	Merged-chr12-82350071-72
Merged-chr13-95007446-38	chr13	95007177	95007690	+	0.000	0.000	Merged-chr13-95007446-38
Merged-chr2-132019609-52	chr2	132019351	132019830	+	0.000	0.000	Merged-chr2-132019609-52
Merged-chr1-171975842-43	chr1	171975602	171976062	+	0.000	0.000	Merged-chr1-171975842-43
Merged-chr7-30333026-1	chr7	30332928	30333126	+	0.000	0.000	Merged-chr7-30333026-1
Merged-chr6-41563406-4	chr6	41563253	41563589	+	0.000	0.000	Merged-chr6-41563406-4
Merged-chr3-37257876-54	chr3	37257637	37258195	+	0.000	0.000	Merged-chr3-37257876-54
Merged-chr2-60166003-27	chr2	60165743	60166222	+	0.000	0.000	Merged-chr2-60166003-27
Merged-chr5-139381144-2	chr5	139381046	139381244	+	0.000	0.000	Merged-chr5-139381144-2
Merged-chr6-99429914-1	chr6	99429816	99430014	+	0.000	0.000	Merged-chr6-99429914-1
Merged-chr12-8829383-1	chr12	8829285	8829483	+	0.000	0.000	Merged-chr12-8829383-1
Merged-chr10-18234005-1	chr10	18233907	18234105	+	0.000	0.000	Merged-chr10-18234005-1
Merged-chr6-6182199-1	chr6	6182101	6182299	+	0.000	0.000	Merged-chr6-6182199-1
Merged-chr4-102698140-35	chr4	102697922	102698373	+	0.000	0.000	Merged-chr4-102698140-35
Merged-chr11-94937215-66	chr11	94937007	94937427	+	0.000	0.000	Merged-chr11-94937215-66
Merged-chr5-64864889-25	chr5	64864642	64865269	+	0.000	0.000	Merged-chr5-64864889-25
Merged-chr11-5741141-55	chr11	5740937	5741575	+	0.000	0.000	Merged-chr11-5741141-55
Merged-chr1-65187558-2	chr1	65187403	65187715	+	0.000	0.000	Merged-chr1-65187558-2
Merged-chr6-99401904-51	chr6	99401603	99402321	+	0.000	0.000	Merged-chr6-99401904-51
Merged-chr9-119983826-11	chr9	119983528	119984004	+	0.000	0.000	Merged-chr9-119983826-11
Merged-chr13-112478046-3	chr13	112477909	112478194	+	0.000	0.000	Merged-chr13-112478046-3
Merged-chr6-125238645-15	chr6	125238481	125239000	+	0.000	0.000	Merged-chr6-125238645-15
Merged-chr4-129793960-55	chr4	129793701	129794228	+	0.000	0.000	Merged-chr4-129793960-55
Merged-chr16-97307972-1	chr16	97307874	97308072	+	0.000	0.000	Merged-chr16-97307972-1
Merged-chr7-97082816-6	chr7	97082692	97082973	+	0.000	0.000	Merged-chr7-97082816-6
Merged-chr6-146889247-1	chr6	146889149	146889347	+	0.000	0.000	Merged-chr6-146889247-1
Merged-chr17-47123695-29	chr17	47123460	47123894	+	0.000	0.000	Merged-chr17-47123695-29
Merged-chr11-72206634-10	chr11	72206481	72206809	+	0.000	0.000	Merged-chr11-72206634-10
Merged-chr18-79259139-9	chr18	79258951	79259343	+	0.000	0.000	Merged-chr18-79259139-9
Merged-chr14-45079101-26	chr14	45078866	45079343	+	0.000	0.000	Merged-chr14-45079101-26
Merged-chr11-73199437-89	chr11	73199154	73199656	+	0.000	0.000	Merged-chr11-73199437-89
Merged-chr11-103776919-6	chr11	103776792	103777064	+	0.000	0.000	Merged-chr11-103776919-6
Merged-chr16-44978370-3	chr16	44978226	44978503	+	0.000	0.000	Merged-chr16-44978370-3
Merged-chr9-98339700-17	chr9	98339381	98339995	+	0.000	0.000	Merged-chr9-98339700-17
Merged-chr11-61505024-59	chr11	61504751	61505217	+	0.000	0.000	Merged-chr11-61505024-59
Merged-chr16-44999747-49	chr16	44999406	45000192	+	0.000	0.000	Merged-chr16-44999747-49
Merged-chr9-25196210-2	chr9	25196069	25196354	+	0.000	0.000	Merged-chr9-25196210-2
Merged-chr7-143649559-54	chr7	143649353	143649770	+	0.000	0.000	Merged-chr7-143649559-54
Merged-chr11-120823335-1	chr11	120823237	120823435	+	0.000	0.000	Merged-chr11-120823335-1
Merged-chr8-81854929-80	chr8	81854545	81855460	+	0.000	0.000	Merged-chr8-81854929-80
Merged-chr18-50004992-2	chr18	50004866	50005120	+	0.000	0.000	Merged-chr18-50004992-2
Merged-chr2-163229277-53	chr2	163229028	163229504	+	0.000	0.000	Merged-chr2-163229277-53
Merged-chr8-40577674-21	chr8	40577308	40577975	+	0.000	0.000	Merged-chr8-40577674-21
Merged-chr5-107265096-67	chr5	107264760	107265380	+	0.000	0.000	Merged-chr5-107265096-67
Merged-chr17-70847281-7	chr17	70847149	70847403	+	0.000	0.000	Merged-chr17-70847281-7
Merged-chr11-96997280-1	chr11	96997182	96997380	+	0.000	0.000	Merged-chr11-96997280-1
Merged-chr18-34850350-14	chr18	34850147	34850513	+	0.000	0.000	Merged-chr18-34850350-14
Merged-chr7-78910749-2	chr7	78910616	78910884	+	0.000	0.000	Merged-chr7-78910749-2
Merged-chr19-18771258-20	chr19	18771057	18771447	+	0.000	0.000	Merged-chr19-18771258-20
Merged-chr13-44730777-105	chr13	44730372	44731293	+	0.000	0.000	Merged-chr13-44730777-105
Merged-chr10-99228384-22	chr10	99228030	99228768	+	0.000	0.000	Merged-chr10-99228384-22
Merged-chr6-134632309-51	chr6	134632025	134632586	+	0.000	0.000	Merged-chr6-134632309-51
Merged-chr1-181022473-37	chr1	181022274	181022721	+	0.000	0.000	Merged-chr1-181022473-37
Merged-chr3-110336379-1	chr3	110336281	110336479	+	0.000	0.000	Merged-chr3-110336379-1
Merged-chr15-83601240-1	chr15	83601142	83601340	+	0.000	0.000	Merged-chr15-83601240-1
Merged-chr2-169546612-1	chr2	169546514	169546712	+	0.000	0.000	Merged-chr2-169546612-1
Merged-chr9-119322632-81	chr9	119322311	119322929	+	0.000	0.000	Merged-chr9-119322632-81
Merged-chr11-53567481-45	chr11	53567271	53567689	+	0.000	0.000	Merged-chr11-53567481-45
Merged-chr1-60985265-33	chr1	60985051	60985518	+	0.000	0.000	Merged-chr1-60985265-33
Merged-chr8-34740455-84	chr8	34740158	34740813	+	0.000	0.000	Merged-chr8-34740455-84
Merged-chr1-180265063-87	chr1	180264422	180265674	+	0.000	0.000	Merged-chr1-180265063-87
Merged-chr15-53400350-16	chr15	53399900	53400743	+	0.000	0.000	Merged-chr15-53400350-16
Merged-chr10-60107654-3	chr10	60107519	60107774	+	0.000	0.000	Merged-chr10-60107654-3
Merged-chr15-57772935-60	chr15	57772521	57773209	+	0.000	0.000	Merged-chr15-57772935-60
Merged-chr18-34889033-16	chr18	34888854	34889256	+	0.000	0.000	Merged-chr18-34889033-16
Merged-chr14-61773988-12	chr14	61773831	61774119	+	0.000	0.000	Merged-chr14-61773988-12
Merged-chr10-128434910-50	chr10	128434559	128435181	+	0.000	0.000	Merged-chr10-128434910-50
Merged-chr5-125177908-37	chr5	125177663	125178303	+	0.000	0.000	Merged-chr5-125177908-37
Merged-chr11-5215848-30	chr11	5215651	5216091	+	0.000	0.000	Merged-chr11-5215848-30
Merged-chr12-82174098-6	chr12	82173934	82174244	+	0.000	0.000	Merged-chr12-82174098-6
Merged-chr5-64804187-2	chr5	64804045	64804332	+	0.000	0.000	Merged-chr5-64804187-2
Merged-chr6-128891138-1	chr6	128891040	128891238	+	0.000	0.000	Merged-chr6-128891138-1
Merged-chr3-37271433-10	chr3	37271220	37271625	+	0.000	0.000	Merged-chr3-37271433-10
Merged-chr7-110796429-1	chr7	110796331	110796529	+	0.000	0.000	Merged-chr7-110796429-1
Merged-chr11-113187580-49	chr11	113187360	113187808	+	0.000	0.000	Merged-chr11-113187580-49
Merged-chr3-51768584-19	chr3	51768197	51768862	+	0.000	0.000	Merged-chr3-51768584-19
Merged-chrX-12160238-21	chrX	12159994	12160492	+	0.000	0.000	Merged-chrX-12160238-21
Merged-chr7-143785435-87	chr7	143784550	143786178	+	0.000	0.000	Merged-chr7-143785435-87
Merged-chr8-81773679-46	chr8	81773139	81774106	+	0.000	0.000	Merged-chr8-81773679-46
Merged-chr3-131014308-74	chr3	131013991	131014538	+	0.000	0.000	Merged-chr3-131014308-74
Merged-chr5-144283852-24	chr5	144283598	144284081	+	0.000	0.000	Merged-chr5-144283852-24
Merged-chr9-61826642-1	chr9	61826544	61826742	+	0.000	0.000	Merged-chr9-61826642-1
Merged-chr11-75877480-1	chr11	75877382	75877580	+	0.000	0.000	Merged-chr11-75877480-1
Merged-chr15-61952157-4	chr15	61952028	61952296	+	0.000	0.000	Merged-chr15-61952157-4
Merged-chr12-16006817-52	chr12	16006551	16007105	+	0.000	0.000	Merged-chr12-16006817-52
Merged-chr9-61676753-1	chr9	61676655	61676853	+	0.000	0.000	Merged-chr9-61676753-1
Merged-chr13-112342046-22	chr13	112341884	112342219	+	0.000	0.000	Merged-chr13-112342046-22
Merged-chr2-71032531-63	chr2	71032273	71032829	+	0.000	0.000	Merged-chr2-71032531-63
Merged-chr1-61054857-62	chr1	61054366	61055533	+	0.000	0.000	Merged-chr1-61054857-62
Merged-chr6-134225590-50	chr6	134225343	134225909	+	0.000	0.000	Merged-chr6-134225590-50
Merged-chr11-113201051-4	chr11	113200909	113201214	+	0.000	0.000	Merged-chr11-113201051-4
Merged-chr17-21489688-3	chr17	21489584	21489800	+	0.000	0.000	Merged-chr17-21489688-3
Merged-chr1-92051444-84	chr1	92050957	92052057	+	0.000	0.000	Merged-chr1-92051444-84
Merged-chr5-147050957-60	chr5	147050385	147051230	+	0.000	0.000	Merged-chr5-147050957-60
Merged-chr3-95523820-51	chr3	95523554	95524089	+	0.000	0.000	Merged-chr3-95523820-51
Merged-chr6-41604638-4	chr6	41604524	41604770	+	0.000	0.000	Merged-chr6-41604638-4
Merged-chr6-115513314-25	chr6	115513096	115513597	+	0.000	0.000	Merged-chr6-115513314-25
Merged-chr10-12961810-12	chr10	12961629	12962006	+	0.000	0.000	Merged-chr10-12961810-12
Merged-chr15-100489292-6	chr15	100489135	100489437	+	0.000	0.000	Merged-chr15-100489292-6
Merged-chr3-129553274-76	chr3	129552931	129553714	+	0.000	0.000	Merged-chr3-129553274-76
Merged-chr11-116018279-9	chr11	116018112	116018500	+	0.000	0.000	Merged-chr11-116018279-9
Merged-chr10-127041778-74	chr10	127041486	127042073	+	0.000	0.000	Merged-chr10-127041778-74
Merged-chr4-136462706-51	chr4	136462446	136462999	+	0.000	0.000	Merged-chr4-136462706-51
Merged-chr1-36279399-25	chr1	36279189	36279628	+	0.000	0.000	Merged-chr1-36279399-25
Merged-chr13-36366469-31	chr13	36366164	36366796	+	0.000	0.000	Merged-chr13-36366469-31
Merged-chr14-61953231-1	chr14	61953133	61953331	+	0.000	0.000	Merged-chr14-61953231-1
Merged-chr5-123019625-1	chr5	123019527	123019725	+	0.000	0.000	Merged-chr5-123019625-1
Merged-chr10-20966333-27	chr10	20966173	20966495	+	0.000	0.000	Merged-chr10-20966333-27
Merged-chr2-140101246-37	chr2	140101048	140101506	+	0.000	0.000	Merged-chr2-140101246-37
Merged-chr11-109362712-129	chr11	109362303	109363272	+	0.000	0.000	Merged-chr11-109362712-129
Merged-chr6-13980717-1	chr6	13980619	13980817	+	0.000	0.000	Merged-chr6-13980717-1
Merged-chr2-151979348-1	chr2	151979250	151979448	+	0.000	0.000	Merged-chr2-151979348-1
Merged-chr4-152153985-50	chr4	152153754	152154218	+	0.000	0.000	Merged-chr4-152153985-50
Merged-chr4-134746190-17	chr4	134745879	134746395	+	0.000	0.000	Merged-chr4-134746190-17
Merged-chr11-115641363-54	chr11	115641166	115641583	+	0.000	0.000	Merged-chr11-115641363-54
Merged-chr14-7914040-29	chr14	7913778	7914302	+	0.000	0.000	Merged-chr14-7914040-29
Merged-chr18-34860058-4	chr18	34859882	34860230	+	0.000	0.000	Merged-chr18-34860058-4
