#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
Merged-chr12-13508859-14	chr12	13508663	13509163	+	0.000	0.000	Merged-chr12-13508859-14
Merged-chr11-101316251-71	chr11	101315843	101316640	+	0.000	0.000	Merged-chr11-101316251-71
Merged-chr7-73595384-59	chr7	73595081	73595733	+	0.000	0.000	Merged-chr7-73595384-59
Merged-chr15-31455611-30	chr15	31454881	31456046	+	0.000	0.000	Merged-chr15-31455611-30
Merged-chr6-134042034-12	chr6	134041817	134042286	+	0.000	0.000	Merged-chr6-134042034-12
Merged-chr11-4318297-27	chr11	4318007	4318534	+	0.000	0.000	Merged-chr11-4318297-27
Merged-chr2-150451435-66	chr2	150451001	150451737	+	0.000	0.000	Merged-chr2-150451435-66
Merged-chr11-49204089-8	chr11	49203953	49204235	+	0.000	0.000	Merged-chr11-49204089-8
Merged-chr14-103350207-1	chr14	103350109	103350307	+	0.000	0.000	Merged-chr14-103350207-1
Merged-chr8-34965490-78	chr8	34965126	34965916	+	0.000	0.000	Merged-chr8-34965490-78
Merged-chr19-29454284-53	chr19	29454089	29454626	+	0.000	0.000	Merged-chr19-29454284-53
Merged-chr9-101074267-139	chr9	101073906	101074944	+	0.000	0.000	Merged-chr9-101074267-139
Merged-chr12-73881688-45	chr12	73881397	73881894	+	0.000	0.000	Merged-chr12-73881688-45
Merged-chr11-4289401-53	chr11	4289183	4289605	+	0.000	0.000	Merged-chr11-4289401-53
Merged-chr7-35729754-35	chr7	35729552	35729956	+	0.000	0.000	Merged-chr7-35729754-35
Merged-chr6-128888363-11	chr6	128888191	128888543	+	0.000	0.000	Merged-chr6-128888363-11
Merged-chr9-110132063-73	chr9	110131809	110132305	+	0.000	0.000	Merged-chr9-110132063-73
Merged-chr9-14498849-2	chr9	14498736	14498964	+	0.000	0.000	Merged-chr9-14498849-2
Merged-chr17-15715029-65	chr17	15714494	15715566	+	0.000	0.000	Merged-chr17-15715029-65
Merged-chr9-14088046-43	chr9	14087819	14088327	+	0.000	0.000	Merged-chr9-14088046-43
Merged-chr7-73524685-48	chr7	73524359	73524940	+	0.000	0.000	Merged-chr7-73524685-48
Merged-chr9-71896366-36	chr9	71896003	71896674	+	0.000	0.000	Merged-chr9-71896366-36
Merged-chr2-16357586-1	chr2	16357488	16357686	+	0.000	0.000	Merged-chr2-16357586-1
Merged-chr4-32252453-5	chr4	32252221	32252642	+	0.000	0.000	Merged-chr4-32252453-5
Merged-chr15-59620120-63	chr15	59619829	59620473	+	0.000	0.000	Merged-chr15-59620120-63
Merged-chr7-96915877-37	chr7	96915640	96916137	+	0.000	0.000	Merged-chr7-96915877-37
Merged-chr16-14380008-54	chr16	14379678	14380248	+	0.000	0.000	Merged-chr16-14380008-54
Merged-chr8-125720220-10	chr8	125720006	125720399	+	0.000	0.000	Merged-chr8-125720220-10
Merged-chr18-24206447-6	chr18	24206293	24206681	+	0.000	0.000	Merged-chr18-24206447-6
Merged-chr14-105198652-25	chr14	105198429	105198843	+	0.000	0.000	Merged-chr14-105198652-25
Merged-chr19-55061249-39	chr19	55060964	55061523	+	0.000	0.000	Merged-chr19-55061249-39
Merged-chr17-35423448-36	chr17	35423212	35423734	+	0.000	0.000	Merged-chr17-35423448-36
Merged-chr16-91374174-40	chr16	91373774	91374534	+	0.000	0.000	Merged-chr16-91374174-40
Merged-chr10-130335391-5	chr10	130335234	130335531	+	0.000	0.000	Merged-chr10-130335391-5
Merged-chr12-117676169-1	chr12	117676071	117676269	+	0.000	0.000	Merged-chr12-117676169-1
Merged-chr11-52098997-87	chr11	52098416	52099471	+	0.000	0.000	Merged-chr11-52098997-87
Merged-chr17-33824550-48	chr17	33824290	33824755	+	0.000	0.000	Merged-chr17-33824550-48
Merged-chr16-24171355-10	chr16	24171122	24171520	+	0.000	0.000	Merged-chr16-24171355-10
Merged-chr1-38185745-4	chr1	38185613	38185880	+	0.000	0.000	Merged-chr1-38185745-4
Merged-chr12-117606737-1	chr12	117606639	117606837	+	0.000	0.000	Merged-chr12-117606737-1
Merged-chr11-4339426-10	chr11	4339178	4339775	+	0.000	0.000	Merged-chr11-4339426-10
Merged-chr9-14201080-12	chr9	14200879	14201479	+	0.000	0.000	Merged-chr9-14201080-12
Merged-chr9-38727917-2	chr9	38727729	38728107	+	0.000	0.000	Merged-chr9-38727917-2
Merged-chr13-4771617-34	chr13	4771429	4771832	+	0.000	0.000	Merged-chr13-4771617-34
Merged-chr3-52272680-5	chr3	52272542	52272859	+	0.000	0.000	Merged-chr3-52272680-5
Merged-chr16-38761036-6	chr16	38760716	38761251	+	0.000	0.000	Merged-chr16-38761036-6
Merged-chr4-144907129-1	chr4	144907031	144907229	+	0.000	0.000	Merged-chr4-144907129-1
Merged-chr3-126609975-57	chr3	126609660	126610291	+	0.000	0.000	Merged-chr3-126609975-57
Merged-chr16-10744424-15	chr16	10744214	10744639	+	0.000	0.000	Merged-chr16-10744424-15
Merged-chr15-82899429-110	chr15	82898850	82899682	+	0.000	0.000	Merged-chr15-82899429-110
Merged-chr13-30166672-75	chr13	30166323	30167136	+	0.000	0.000	Merged-chr13-30166672-75
Merged-chr5-105244982-37	chr5	105244782	105245286	+	0.000	0.000	Merged-chr5-105244982-37
Merged-chr10-80656566-55	chr10	80656328	80656887	+	0.000	0.000	Merged-chr10-80656566-55
Merged-chr1-189917417-5	chr1	189917242	189917620	+	0.000	0.000	Merged-chr1-189917417-5
Merged-chr2-17741101-1	chr2	17741003	17741201	+	0.000	0.000	Merged-chr2-17741101-1
Merged-chr2-77270925-54	chr2	77270277	77271276	+	0.000	0.000	Merged-chr2-77270925-54
Merged-chr14-122807151-20	chr14	122806893	122807415	+	0.000	0.000	Merged-chr14-122807151-20
Merged-chr4-128811652-46	chr4	128811395	128811913	+	0.000	0.000	Merged-chr4-128811652-46
Merged-chr1-36309720-44	chr1	36309290	36309973	+	0.000	0.000	Merged-chr1-36309720-44
Merged-chr5-3928425-98	chr5	3928079	3928654	+	0.000	0.000	Merged-chr5-3928425-98
Merged-chr9-62420075-10	chr9	62419935	62420224	+	0.000	0.000	Merged-chr9-62420075-10
Merged-chr16-91551484-1	chr16	91551386	91551584	+	0.000	0.000	Merged-chr16-91551484-1
Merged-chr9-14463327-1	chr9	14463229	14463427	+	0.000	0.000	Merged-chr9-14463327-1
Merged-chr10-130313729-35	chr10	130313443	130314040	+	0.000	0.000	Merged-chr10-130313729-35
Merged-chr4-32351607-40	chr4	32351278	32351914	+	0.000	0.000	Merged-chr4-32351607-40
Merged-chr10-115394911-1	chr10	115394813	115395011	+	0.000	0.000	Merged-chr10-115394911-1
Merged-chr3-129831268-81	chr3	129831046	129831559	+	0.000	0.000	Merged-chr3-129831268-81
Merged-chr4-134483836-10	chr4	134483619	134484206	+	0.000	0.000	Merged-chr4-134483836-10
Merged-chr7-73584611-15	chr7	73584330	73585004	+	0.000	0.000	Merged-chr7-73584611-15
Merged-chr4-136602506-88	chr4	136601875	136603009	+	0.000	0.000	Merged-chr4-136602506-88
Merged-chr17-35194472-47	chr17	35194234	35194794	+	0.000	0.000	Merged-chr17-35194472-47
Merged-chr3-95669045-44	chr3	95668668	95669450	+	0.000	0.000	Merged-chr3-95669045-44
Merged-chr15-12322339-4	chr15	12322230	12322451	+	0.000	0.000	Merged-chr15-12322339-4
Merged-chr19-29391437-12	chr19	29391220	29391622	+	0.000	0.000	Merged-chr19-29391437-12
Merged-chr4-123416422-1	chr4	123416324	123416522	+	0.000	0.000	Merged-chr4-123416422-1
Merged-chr1-82900738-32	chr1	82900482	82901059	+	0.000	0.000	Merged-chr1-82900738-32
Merged-chr11-79141624-10	chr11	79141347	79141755	+	0.000	0.000	Merged-chr11-79141624-10
Merged-chr11-99124300-22	chr11	99123999	99124588	+	0.000	0.000	Merged-chr11-99124300-22
Merged-chr6-71494113-84	chr6	71493772	71494401	+	0.000	0.000	Merged-chr6-71494113-84
Merged-chr17-84163237-37	chr17	84163035	84163466	+	0.000	0.000	Merged-chr17-84163237-37
Merged-chr7-125554660-11	chr7	125554403	125554945	+	0.000	0.000	Merged-chr7-125554660-11
Merged-chr5-105715715-26	chr5	105715543	105715877	+	0.000	0.000	Merged-chr5-105715715-26
Merged-chr5-148595295-34	chr5	148595037	148595514	+	0.000	0.000	Merged-chr5-148595295-34
Merged-chr1-60098100-129	chr1	60097817	60098326	+	0.000	0.000	Merged-chr1-60098100-129
Merged-chr16-57131008-16	chr16	57130697	57131269	+	0.000	0.000	Merged-chr16-57131008-16
Merged-chr9-41030058-11	chr9	41029833	41030299	+	0.000	0.000	Merged-chr9-41030058-11
Merged-chr5-75693512-1	chr5	75693414	75693612	+	0.000	0.000	Merged-chr5-75693512-1
Merged-chr13-3642271-16	chr13	3642103	3642437	+	0.000	0.000	Merged-chr13-3642271-16
Merged-chr1-173490646-4	chr1	173490548	173490746	+	0.000	0.000	Merged-chr1-173490646-4
Merged-chr12-113258561-1	chr12	113258463	113258661	+	0.000	0.000	Merged-chr12-113258561-1
Merged-chr17-28328668-59	chr17	28328373	28328933	+	0.000	0.000	Merged-chr17-28328668-59
Merged-chr7-19301290-62	chr7	19300618	19301996	+	0.000	0.000	Merged-chr7-19301290-62
Merged-chr10-128626682-76	chr10	128626369	128626923	+	0.000	0.000	Merged-chr10-128626682-76
Merged-chr16-5050226-109	chr16	5049950	5050483	+	0.000	0.000	Merged-chr16-5050226-109
Merged-chr7-80192617-45	chr7	80192418	80192849	+	0.000	0.000	Merged-chr7-80192617-45
Merged-chr1-138589299-7	chr1	138589008	138589538	+	0.000	0.000	Merged-chr1-138589299-7
Merged-chr1-38597807-10	chr1	38597607	38598039	+	0.000	0.000	Merged-chr1-38597807-10
Merged-chr9-21526182-42	chr9	21525843	21526450	+	0.000	0.000	Merged-chr9-21526182-42
Merged-chr1-82819589-51	chr1	82819331	82819910	+	0.000	0.000	Merged-chr1-82819589-51
Merged-chr6-89410132-1	chr6	89410034	89410232	+	0.000	0.000	Merged-chr6-89410132-1
Merged-chr16-23985710-3	chr16	23985593	23985837	+	0.000	0.000	Merged-chr16-23985710-3
Merged-chr4-32343944-58	chr4	32343633	32344236	+	0.000	0.000	Merged-chr4-32343944-58
Merged-chr17-7878189-16	chr17	7877987	7878397	+	0.000	0.000	Merged-chr17-7878189-16
Merged-chr17-8255138-10	chr17	8255004	8255257	+	0.000	0.000	Merged-chr17-8255138-10
Merged-chr1-105663837-98	chr1	105663489	105664165	+	0.000	0.000	Merged-chr1-105663837-98
Merged-chr7-35773451-7	chr7	35773275	35773593	+	0.000	0.000	Merged-chr7-35773451-7
Merged-chr16-10769811-36	chr16	10769414	10770299	+	0.000	0.000	Merged-chr16-10769811-36
Merged-chr5-75044293-102	chr5	75043890	75044850	+	0.000	0.000	Merged-chr5-75044293-102
Merged-chr7-100750250-1	chr7	100750152	100750350	+	0.000	0.000	Merged-chr7-100750250-1
Merged-chr4-15958337-98	chr4	15958096	15958617	+	0.000	0.000	Merged-chr4-15958337-98
Merged-chr16-10784438-1	chr16	10784340	10784538	+	0.000	0.000	Merged-chr16-10784438-1
Merged-chr2-34963403-108	chr2	34962900	34963867	+	0.000	0.000	Merged-chr2-34963403-108
Merged-chr3-52343640-60	chr3	52343205	52343998	+	0.000	0.000	Merged-chr3-52343640-60
Merged-chr1-189927861-32	chr1	189927685	189928120	+	0.000	0.000	Merged-chr1-189927861-32
Merged-chr11-4506645-22	chr11	4506445	4506843	+	0.000	0.000	Merged-chr11-4506645-22
Merged-chr14-62733787-20	chr14	62733629	62733998	+	0.000	0.000	Merged-chr14-62733787-20
Merged-chr13-30136524-51	chr13	30136315	30136905	+	0.000	0.000	Merged-chr13-30136524-51
Merged-chr8-126596361-10	chr8	126596130	126596513	+	0.000	0.000	Merged-chr8-126596361-10
Merged-chr1-44122465-48	chr1	44122309	44122644	+	0.000	0.000	Merged-chr1-44122465-48
Merged-chr4-126861919-23	chr4	126861701	126862218	+	0.000	0.000	Merged-chr4-126861919-23
Merged-chr2-16292147-16	chr2	16291910	16292355	+	0.000	0.000	Merged-chr2-16292147-16
Merged-chr4-32176829-5	chr4	32176602	32177043	+	0.000	0.000	Merged-chr4-32176829-5
Merged-chr10-117628787-2	chr10	117628689	117628887	+	0.000	0.000	Merged-chr10-117628787-2
Merged-chr16-10774943-5	chr16	10774808	10775088	+	0.000	0.000	Merged-chr16-10774943-5
Merged-chr2-16352654-2	chr2	16352556	16352754	+	0.000	0.000	Merged-chr2-16352654-2
Merged-chr6-143861453-1	chr6	143861355	143861553	+	0.000	0.000	Merged-chr6-143861453-1
Merged-chr1-71576177-1	chr1	71576079	71576277	+	0.000	0.000	Merged-chr1-71576177-1
Merged-chr5-28329563-25	chr5	28329364	28329854	+	0.000	0.000	Merged-chr5-28329563-25
Merged-chr19-47855075-76	chr19	47854685	47855362	+	0.000	0.000	Merged-chr19-47855075-76
Merged-chr10-100488141-2	chr10	100488043	100488241	+	0.000	0.000	Merged-chr10-100488141-2
Merged-chr1-127302862-6	chr1	127302717	127302997	+	0.000	0.000	Merged-chr1-127302862-6
Merged-chr2-68382520-132	chr2	68382095	68383117	+	0.000	0.000	Merged-chr2-68382520-132
Merged-chr1-39383444-1	chr1	39383346	39383544	+	0.000	0.000	Merged-chr1-39383444-1
Merged-chr1-20890851-96	chr1	20890599	20891115	+	0.000	0.000	Merged-chr1-20890851-96
Merged-chr9-35421650-87	chr9	35421288	35422004	+	0.000	0.000	Merged-chr9-35421650-87
Merged-chr1-33739390-46	chr1	33739051	33739921	+	0.000	0.000	Merged-chr1-33739390-46
Merged-chr16-18073888-8	chr16	18073740	18074146	+	0.000	0.000	Merged-chr16-18073888-8
Merged-chr11-54860715-54	chr11	54860358	54860944	+	0.000	0.000	Merged-chr11-54860715-54
Merged-chr5-75574836-1	chr5	75574738	75574936	+	0.000	0.000	Merged-chr5-75574836-1
Merged-chr14-103345864-9	chr14	103345599	103346114	+	0.000	0.000	Merged-chr14-103345864-9
Merged-chr10-118882775-60	chr10	118882552	118883006	+	0.000	0.000	Merged-chr10-118882775-60
Merged-chr10-31313443-90	chr10	31313171	31313643	+	0.000	0.000	Merged-chr10-31313443-90
Merged-chr14-121906463-47	chr14	121905991	121906838	+	0.000	0.000	Merged-chr14-121906463-47
Merged-chr2-181458398-1	chr2	181458300	181458498	+	0.000	0.000	Merged-chr2-181458398-1
Merged-chr11-3330703-18	chr11	3330537	3330928	+	0.000	0.000	Merged-chr11-3330703-18
Merged-chr2-68471818-151	chr2	68471580	68472330	+	0.000	0.000	Merged-chr2-68471818-151
Merged-chr7-130826804-1	chr7	130826706	130826904	+	0.000	0.000	Merged-chr7-130826804-1
Merged-chr8-13159392-64	chr8	13158927	13159756	+	0.000	0.000	Merged-chr8-13159392-64
Merged-chr10-111232548-22	chr10	111232272	111232780	+	0.000	0.000	Merged-chr10-111232548-22
Merged-chr9-95154225-2	chr9	95154114	95154339	+	0.000	0.000	Merged-chr9-95154225-2
Merged-chr11-52232101-58	chr11	52231767	52232365	+	0.000	0.000	Merged-chr11-52232101-58
Merged-chr9-44708535-22	chr9	44708228	44708753	+	0.000	0.000	Merged-chr9-44708535-22
Merged-chr11-70562826-54	chr11	70562460	70563251	+	0.000	0.000	Merged-chr11-70562826-54
Merged-chr11-3123937-74	chr11	3123711	3124377	+	0.000	0.000	Merged-chr11-3123937-74
Merged-chr9-106447571-44	chr9	106447343	106447803	+	0.000	0.000	Merged-chr9-106447571-44
Merged-chr19-43921566-29	chr19	43921140	43921819	+	0.000	0.000	Merged-chr19-43921566-29
Merged-chr7-48749788-92	chr7	48749459	48750025	+	0.000	0.000	Merged-chr7-48749788-92
Merged-chr11-31671882-56	chr11	31671628	31672194	+	0.000	0.000	Merged-chr11-31671882-56
Merged-chr15-12322810-12	chr15	12322588	12323112	+	0.000	0.000	Merged-chr15-12322810-12
Merged-chr16-32609068-64	chr16	32608714	32609293	+	0.000	0.000	Merged-chr16-32609068-64
Merged-chr2-120478897-19	chr2	120478699	120479174	+	0.000	0.000	Merged-chr2-120478897-19
Merged-chr18-24205400-15	chr18	24205186	24205539	+	0.000	0.000	Merged-chr18-24205400-15
Merged-chr5-75812374-1	chr5	75812276	75812474	+	0.000	0.000	Merged-chr5-75812374-1
Merged-chr15-86028178-32	chr15	86027872	86028517	+	0.000	0.000	Merged-chr15-86028178-32
Merged-chr6-121247253-8	chr6	121246968	121247618	+	0.000	0.000	Merged-chr6-121247253-8
Merged-chr1-127225883-3	chr1	127225756	127226003	+	0.000	0.000	Merged-chr1-127225883-3
Merged-chr18-80490792-23	chr18	80490550	80490960	+	0.000	0.000	Merged-chr18-80490792-23
Merged-chr10-75765225-18	chr10	75765030	75765407	+	0.000	0.000	Merged-chr10-75765225-18
Merged-chr14-24490940-66	chr14	24490584	24491301	+	0.000	0.000	Merged-chr14-24490940-66
Merged-chr1-60096883-1	chr1	60096785	60096983	+	0.000	0.000	Merged-chr1-60096883-1
Merged-chr2-29253616-2	chr2	29253457	29253777	+	0.000	0.000	Merged-chr2-29253616-2
Merged-chr10-59958273-13	chr10	59957825	59958555	+	0.000	0.000	Merged-chr10-59958273-13
Merged-chr6-144264296-10	chr6	144264134	144264471	+	0.000	0.000	Merged-chr6-144264296-10
Merged-chr9-14276872-1	chr9	14276774	14276972	+	0.000	0.000	Merged-chr9-14276872-1
Merged-chr18-58661867-1	chr18	58661769	58661967	+	0.000	0.000	Merged-chr18-58661867-1
Merged-chr9-62373386-1	chr9	62373288	62373486	+	0.000	0.000	Merged-chr9-62373386-1
Merged-chr10-19185061-36	chr10	19184865	19185221	+	0.000	0.000	Merged-chr10-19185061-36
Merged-chr4-35156799-155	chr4	35155898	35157542	+	0.000	0.000	Merged-chr4-35156799-155
Merged-chr9-121360909-87	chr9	121360693	121361265	+	0.000	0.000	Merged-chr9-121360909-87
Merged-chr10-117627744-48	chr10	117627496	117627983	+	0.000	0.000	Merged-chr10-117627744-48
Merged-chr2-21281024-30	chr2	21280807	21281234	+	0.000	0.000	Merged-chr2-21281024-30
Merged-chr1-82917988-3	chr1	82917851	82918136	+	0.000	0.000	Merged-chr1-82917988-3
Merged-chr8-88618877-30	chr8	88618582	88619061	+	0.000	0.000	Merged-chr8-88618877-30
Merged-chr7-4657958-2	chr7	4657816	4658102	+	0.000	0.000	Merged-chr7-4657958-2
Merged-chr5-105649431-102	chr5	105649184	105649881	+	0.000	0.000	Merged-chr5-105649431-102
Merged-chr11-3105314-74	chr11	3104995	3105672	+	0.000	0.000	Merged-chr11-3105314-74
Merged-chr11-61579224-3	chr11	61579095	61579341	+	0.000	0.000	Merged-chr11-61579224-3
Merged-chr11-62538363-2	chr11	62538240	62538489	+	0.000	0.000	Merged-chr11-62538363-2
Merged-chr11-4249438-7	chr11	4249241	4249602	+	0.000	0.000	Merged-chr11-4249438-7
Merged-chr11-106749998-2	chr11	106749810	106750188	+	0.000	0.000	Merged-chr11-106749998-2
Merged-chr11-106742740-23	chr11	106742512	106742953	+	0.000	0.000	Merged-chr11-106742740-23
Merged-chr5-75378709-26	chr5	75378400	75379024	+	0.000	0.000	Merged-chr5-75378709-26
Merged-chr17-3084193-55	chr17	3083981	3084379	+	0.000	0.000	Merged-chr17-3084193-55
Merged-chr14-121697829-36	chr14	121697306	121698338	+	0.000	0.000	Merged-chr14-121697829-36
Merged-chr11-3129320-11	chr11	3129135	3129518	+	0.000	0.000	Merged-chr11-3129320-11
Merged-chr1-39913450-3	chr1	39913320	39913583	+	0.000	0.000	Merged-chr1-39913450-3
Merged-chr4-127021266-22	chr4	127021081	127021468	+	0.000	0.000	Merged-chr4-127021266-22
Merged-chr1-171966306-50	chr1	171965992	171966663	+	0.000	0.000	Merged-chr1-171966306-50
Merged-chr17-83351169-104	chr17	83350577	83351642	+	0.000	0.000	Merged-chr17-83351169-104
Merged-chr2-28840437-75	chr2	28840181	28840702	+	0.000	0.000	Merged-chr2-28840437-75
Merged-chr8-122296025-8	chr8	122295881	122296195	+	0.000	0.000	Merged-chr8-122296025-8
Merged-chr4-152120692-77	chr4	152120258	152120961	+	0.000	0.000	Merged-chr4-152120692-77
Merged-chr1-38398742-1	chr1	38398644	38398842	+	0.000	0.000	Merged-chr1-38398742-1
Merged-chr9-121354935-22	chr9	121354750	121355121	+	0.000	0.000	Merged-chr9-121354935-22
Merged-chr10-60028260-54	chr10	60027793	60028692	+	0.000	0.000	Merged-chr10-60028260-54
Merged-chr16-93547363-12	chr16	93547198	93547537	+	0.000	0.000	Merged-chr16-93547363-12
Merged-chr18-77121790-35	chr18	77121529	77122023	+	0.000	0.000	Merged-chr18-77121790-35
Merged-chr1-39950256-21	chr1	39950045	39950503	+	0.000	0.000	Merged-chr1-39950256-21
Merged-chr4-127022268-34	chr4	127022014	127022461	+	0.000	0.000	Merged-chr4-127022268-34
Merged-chr1-23882900-25	chr1	23882664	23883089	+	0.000	0.000	Merged-chr1-23882900-25
Merged-chr6-38848269-41	chr6	38847981	38848532	+	0.000	0.000	Merged-chr6-38848269-41
Merged-chr9-97110986-70	chr9	97110701	97111261	+	0.000	0.000	Merged-chr9-97110986-70
Merged-chr4-65605051-78	chr4	65604772	65605318	+	0.000	0.000	Merged-chr4-65605051-78
Merged-chr4-63847263-40	chr4	63846713	63847594	+	0.000	0.000	Merged-chr4-63847263-40
Merged-chr2-26628456-31	chr2	26628172	26628790	+	0.000	0.000	Merged-chr2-26628456-31
Merged-chr4-32239722-14	chr4	32239455	32239907	+	0.000	0.000	Merged-chr4-32239722-14
Merged-chrX-101419940-50	chrX	101419648	101420215	+	0.000	0.000	Merged-chrX-101419940-50
Merged-chr19-40256674-17	chr19	40256500	40256845	+	0.000	0.000	Merged-chr19-40256674-17
Merged-chr10-127621046-1	chr10	127620948	127621146	+	0.000	0.000	Merged-chr10-127621046-1
Merged-chr14-59201374-100	chr14	59200894	59201604	+	0.000	0.000	Merged-chr14-59201374-100
Merged-chr1-38395375-19	chr1	38395072	38395682	+	0.000	0.000	Merged-chr1-38395375-19
Merged-chr6-144396715-1	chr6	144396617	144396815	+	0.000	0.000	Merged-chr6-144396715-1
Merged-chr9-44691735-2	chr9	44691635	44691837	+	0.000	0.000	Merged-chr9-44691735-2
Merged-chr6-58596586-84	chr6	58596156	58597302	+	0.000	0.000	Merged-chr6-58596586-84
Merged-chr2-75763426-31	chr2	75762874	75763682	+	0.000	0.000	Merged-chr2-75763426-31
Merged-chr5-120776535-1	chr5	120776437	120776635	+	0.000	0.000	Merged-chr5-120776535-1
Merged-chr18-65062031-13	chr18	65061801	65062275	+	0.000	0.000	Merged-chr18-65062031-13
Merged-chr15-89148530-1	chr15	89148432	89148630	+	0.000	0.000	Merged-chr15-89148530-1
Merged-chr13-91462266-9	chr13	91461993	91462525	+	0.000	0.000	Merged-chr13-91462266-9
Merged-chr10-95009173-43	chr10	95008937	95009463	+	0.000	0.000	Merged-chr10-95009173-43
Merged-chr7-4647555-37	chr7	4647365	4647789	+	0.000	0.000	Merged-chr7-4647555-37
Merged-chr1-178336524-15	chr1	178336238	178336745	+	0.000	0.000	Merged-chr1-178336524-15
Merged-chr9-40415403-51	chr9	40414908	40415942	+	0.000	0.000	Merged-chr9-40415403-51
Merged-chr1-82807419-20	chr1	82807199	82807686	+	0.000	0.000	Merged-chr1-82807419-20
Merged-chrX-75759126-1	chrX	75759028	75759226	+	0.000	0.000	Merged-chrX-75759126-1
Merged-chr18-70473239-7	chr18	70473067	70473407	+	0.000	0.000	Merged-chr18-70473239-7
Merged-chr5-148601430-1	chr5	148601332	148601530	+	0.000	0.000	Merged-chr5-148601430-1
Merged-chr8-14998165-42	chr8	14997653	14998511	+	0.000	0.000	Merged-chr8-14998165-42
Merged-chr7-73537938-60	chr7	73537673	73538326	+	0.000	0.000	Merged-chr7-73537938-60
Merged-chr14-103346588-98	chr14	103346224	103347015	+	0.000	0.000	Merged-chr14-103346588-98
Merged-chr2-17730861-92	chr2	17730229	17731281	+	0.000	0.000	Merged-chr2-17730861-92
Merged-chr1-38602117-20	chr1	38601833	38602329	+	0.000	0.000	Merged-chr1-38602117-20
Merged-chr14-121913666-1	chr14	121913568	121913766	+	0.000	0.000	Merged-chr14-121913666-1
Merged-chr5-105731381-8	chr5	105731203	105731718	+	0.000	0.000	Merged-chr5-105731381-8
Merged-chr12-81860438-124	chr12	81859869	81860784	+	0.000	0.000	Merged-chr12-81860438-124
Merged-chr9-114452652-12	chr9	114452499	114452867	+	0.000	0.000	Merged-chr9-114452652-12
Merged-chr13-117282370-1	chr13	117282272	117282470	+	0.000	0.000	Merged-chr13-117282370-1
Merged-chr19-44266259-1	chr19	44266161	44266359	+	0.000	0.000	Merged-chr19-44266259-1
Merged-chr4-123411504-1	chr4	123411406	123411604	+	0.000	0.000	Merged-chr4-123411504-1
Merged-chr3-99102806-1	chr3	99102708	99102906	+	0.000	0.000	Merged-chr3-99102806-1
Merged-chr10-42848913-29	chr10	42848679	42849289	+	0.000	0.000	Merged-chr10-42848913-29
Merged-chr10-94943406-23	chr10	94943217	94943745	+	0.000	0.000	Merged-chr10-94943406-23
Merged-chr17-84196515-1	chr17	84196417	84196615	+	0.000	0.000	Merged-chr17-84196515-1
Merged-chr1-39901309-92	chr1	39900607	39902297	+	0.000	0.000	Merged-chr1-39901309-92
Merged-chr19-40238240-2	chr19	40238138	40238345	+	0.000	0.000	Merged-chr19-40238240-2
Merged-chr7-24462599-1	chr7	24462501	24462699	+	0.000	0.000	Merged-chr7-24462599-1
Merged-chrX-134808769-61	chrX	134808427	134809265	+	0.000	0.000	Merged-chrX-134808769-61
Merged-chr10-59953841-5	chr10	59953685	59953979	+	0.000	0.000	Merged-chr10-59953841-5
Merged-chr12-117687561-2	chr12	117687410	117687714	+	0.000	0.000	Merged-chr12-117687561-2
Merged-chr3-126693413-64	chr3	126693231	126693772	+	0.000	0.000	Merged-chr3-126693413-64
Merged-chr12-73817639-11	chr12	73817393	73817824	+	0.000	0.000	Merged-chr12-73817639-11
Merged-chr10-100496204-1	chr10	100496106	100496304	+	0.000	0.000	Merged-chr10-100496204-1
Merged-chr1-127212036-1	chr1	127211938	127212136	+	0.000	0.000	Merged-chr1-127212036-1
Merged-chr17-33955836-55	chr17	33955614	33956144	+	0.000	0.000	Merged-chr17-33955836-55
Merged-chrX-95164272-24	chrX	95164066	95164508	+	0.000	0.000	Merged-chrX-95164272-24
Merged-chr10-115396208-36	chr10	115395949	115396420	+	0.000	0.000	Merged-chr10-115396208-36
Merged-chr10-117652105-48	chr10	117651698	117652419	+	0.000	0.000	Merged-chr10-117652105-48
Merged-chr6-86733286-56	chr6	86732788	86733562	+	0.000	0.000	Merged-chr6-86733286-56
Merged-chr11-99145976-1	chr11	99145878	99146076	+	0.000	0.000	Merged-chr11-99145976-1
Merged-chr15-62092754-58	chr15	62092321	62093123	+	0.000	0.000	Merged-chr15-62092754-58
Merged-chr12-77949698-47	chr12	77949217	77950005	+	0.000	0.000	Merged-chr12-77949698-47
Merged-chr9-42124176-82	chr9	42123942	42124441	+	0.000	0.000	Merged-chr9-42124176-82
Merged-chr2-164077659-1	chr2	164077561	164077759	+	0.000	0.000	Merged-chr2-164077659-1
Merged-chr1-39918240-76	chr1	39917924	39918470	+	0.000	0.000	Merged-chr1-39918240-76
Merged-chr16-23986384-1	chr16	23986286	23986484	+	0.000	0.000	Merged-chr16-23986384-1
Merged-chr9-14072005-21	chr9	14071736	14072197	+	0.000	0.000	Merged-chr9-14072005-21
