#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_Naive.dn.bed
Merged-chr9-66705879-40	chr9	66705501	66706190	+	0.000	0.000	Merged-chr9-66705879-40
Merged-chr2-135847299-1	chr2	135847201	135847399	+	0.000	0.000	Merged-chr2-135847299-1
Merged-chr3-97628792-45	chr3	97628572	97629007	+	0.000	0.000	Merged-chr3-97628792-45
Merged-chr11-117949597-1	chr11	117949499	117949697	+	0.000	0.000	Merged-chr11-117949597-1
Merged-chr2-32775687-62	chr2	32775494	32775996	+	0.000	0.000	Merged-chr2-32775687-62
Merged-chr1-40045868-13	chr1	40045579	40046133	+	0.000	0.000	Merged-chr1-40045868-13
Merged-chr14-65358573-82	chr14	65358248	65359163	+	0.000	0.000	Merged-chr14-65358573-82
Merged-chr11-52314367-60	chr11	52314125	52314604	+	0.000	0.000	Merged-chr11-52314367-60
Merged-chr3-52104997-31	chr3	52104707	52105275	+	0.000	0.000	Merged-chr3-52104997-31
Merged-chr14-8665672-1	chr14	8665574	8665772	+	0.000	0.000	Merged-chr14-8665672-1
Merged-chr10-13925632-1	chr10	13925534	13925732	+	0.000	0.000	Merged-chr10-13925632-1
Merged-chr2-174613856-91	chr2	174613283	174614555	+	0.000	0.000	Merged-chr2-174613856-91
Merged-chr10-12813761-130	chr10	12813370	12814042	+	0.000	0.000	Merged-chr10-12813761-130
Merged-chr8-71463366-119	chr8	71462753	71464068	+	0.000	0.000	Merged-chr8-71463366-119
Merged-chr12-36534175-2	chr12	36534049	36534303	+	0.000	0.000	Merged-chr12-36534175-2
Merged-chr19-29067288-42	chr19	29067051	29067542	+	0.000	0.000	Merged-chr19-29067288-42
Merged-chr16-30722513-29	chr16	30722213	30722737	+	0.000	0.000	Merged-chr16-30722513-29
Merged-chr8-111576659-7	chr8	111576537	111576796	+	0.000	0.000	Merged-chr8-111576659-7
Merged-chr12-112976486-72	chr12	112976182	112976757	+	0.000	0.000	Merged-chr12-112976486-72
Merged-chr2-5045339-13	chr2	5045006	5045575	+	0.000	0.000	Merged-chr2-5045339-13
Merged-chr17-56357646-33	chr17	56357320	56357872	+	0.000	0.000	Merged-chr17-56357646-33
Merged-chr2-153002914-29	chr2	153002705	153003272	+	0.000	0.000	Merged-chr2-153002914-29
Merged-chr2-93470561-1	chr2	93470463	93470661	+	0.000	0.000	Merged-chr2-93470561-1
Merged-chr3-101029545-28	chr3	101029284	101029726	+	0.000	0.000	Merged-chr3-101029545-28
Merged-chrX-13846551-90	chrX	13845967	13847145	+	0.000	0.000	Merged-chrX-13846551-90
Merged-chr16-17939017-26	chr16	17938683	17939260	+	0.000	0.000	Merged-chr16-17939017-26
Merged-chr6-65765316-29	chr6	65765029	65765587	+	0.000	0.000	Merged-chr6-65765316-29
Merged-chr13-94285353-62	chr13	94285091	94285694	+	0.000	0.000	Merged-chr13-94285353-62
Merged-chr4-86885185-7	chr4	86885080	86885295	+	0.000	0.000	Merged-chr4-86885185-7
Merged-chr2-169423761-9	chr2	169423571	169424077	+	0.000	0.000	Merged-chr2-169423761-9
Merged-chr12-85455439-59	chr12	85455236	85455689	+	0.000	0.000	Merged-chr12-85455439-59
Merged-chr11-77386373-55	chr11	77386113	77386674	+	0.000	0.000	Merged-chr11-77386373-55
Merged-chr18-54992765-44	chr18	54992455	54992973	+	0.000	0.000	Merged-chr18-54992765-44
Merged-chr12-41024981-1	chr12	41024883	41025081	+	0.000	0.000	Merged-chr12-41024981-1
Merged-chr13-64370381-61	chr13	64370159	64370675	+	0.000	0.000	Merged-chr13-64370381-61
Merged-chr3-129545403-15	chr3	129545210	129545578	+	0.000	0.000	Merged-chr3-129545403-15
Merged-chr14-101478024-3	chr14	101477885	101478153	+	0.000	0.000	Merged-chr14-101478024-3
Merged-chr4-6990867-140	chr4	6990266	6991248	+	0.000	0.000	Merged-chr4-6990867-140
Merged-chr6-129256162-24	chr6	129255953	129256339	+	0.000	0.000	Merged-chr6-129256162-24
Merged-chr16-22661270-2	chr16	22661159	22661384	+	0.000	0.000	Merged-chr16-22661270-2
Merged-chr15-64307280-6	chr15	64307137	64307447	+	0.000	0.000	Merged-chr15-64307280-6
Merged-chr16-76548877-4	chr16	76548664	76549038	+	0.000	0.000	Merged-chr16-76548877-4
Merged-chr13-112438372-60	chr13	112438027	112438775	+	0.000	0.000	Merged-chr13-112438372-60
Merged-chr6-90757414-35	chr6	90756904	90757767	+	0.000	0.000	Merged-chr6-90757414-35
Merged-chr1-128705243-28	chr1	128705039	128705497	+	0.000	0.000	Merged-chr1-128705243-28
Merged-chr6-90629668-42	chr6	90629407	90629967	+	0.000	0.000	Merged-chr6-90629668-42
Merged-chr2-151971067-35	chr2	151970825	151971318	+	0.000	0.000	Merged-chr2-151971067-35
Merged-chr9-110895737-8	chr9	110895567	110896047	+	0.000	0.000	Merged-chr9-110895737-8
Merged-chr3-130976377-12	chr3	130976222	130976537	+	0.000	0.000	Merged-chr3-130976377-12
Merged-chrX-42511352-16	chrX	42511031	42511582	+	0.000	0.000	Merged-chrX-42511352-16
Merged-chr17-27656251-5	chr17	27656118	27656431	+	0.000	0.000	Merged-chr17-27656251-5
Merged-chr2-132021248-83	chr2	132020920	132021752	+	0.000	0.000	Merged-chr2-132021248-83
Merged-chr2-60125288-97	chr2	60124641	60125856	+	0.000	0.000	Merged-chr2-60125288-97
Merged-chr2-91078502-21	chr2	91078197	91078720	+	0.000	0.000	Merged-chr2-91078502-21
Merged-chr11-97999442-46	chr11	97999251	97999713	+	0.000	0.000	Merged-chr11-97999442-46
Merged-chr19-34879103-15	chr19	34878813	34879343	+	0.000	0.000	Merged-chr19-34879103-15
Merged-chr17-21500914-14	chr17	21500714	21501148	+	0.000	0.000	Merged-chr17-21500914-14
Merged-chr2-156975142-7	chr2	156975018	156975264	+	0.000	0.000	Merged-chr2-156975142-7
Merged-chr6-99023812-5	chr6	99023673	99023942	+	0.000	0.000	Merged-chr6-99023812-5
Merged-chr14-121491238-1	chr14	121491140	121491338	+	0.000	0.000	Merged-chr14-121491238-1
Merged-chr1-69687447-68	chr1	69687030	69687920	+	0.000	0.000	Merged-chr1-69687447-68
Merged-chr15-36453673-6	chr15	36453498	36453853	+	0.000	0.000	Merged-chr15-36453673-6
Merged-chr18-34856324-36	chr18	34856120	34856539	+	0.000	0.000	Merged-chr18-34856324-36
Merged-chr2-117331820-22	chr2	117331626	117331963	+	0.000	0.000	Merged-chr2-117331820-22
Merged-chr13-112509641-25	chr13	112509410	112509919	+	0.000	0.000	Merged-chr13-112509641-25
Merged-chr11-109560984-42	chr11	109560778	109561230	+	0.000	0.000	Merged-chr11-109560984-42
Merged-chr6-65818480-32	chr6	65818205	65818829	+	0.000	0.000	Merged-chr6-65818480-32
Merged-chr6-147572152-1	chr6	147572054	147572252	+	0.000	0.000	Merged-chr6-147572152-1
Merged-chr12-24572311-66	chr12	24571987	24572790	+	0.000	0.000	Merged-chr12-24572311-66
Merged-chr1-35580626-34	chr1	35580304	35580961	+	0.000	0.000	Merged-chr1-35580626-34
Merged-chr2-32834738-24	chr2	32834478	32834913	+	0.000	0.000	Merged-chr2-32834738-24
Merged-chr15-101180638-34	chr15	101180336	101180952	+	0.000	0.000	Merged-chr15-101180638-34
Merged-chr8-109708114-35	chr8	109707803	109708416	+	0.000	0.000	Merged-chr8-109708114-35
Merged-chr11-52281751-1	chr11	52281653	52281851	+	0.000	0.000	Merged-chr11-52281751-1
Merged-chrX-155215806-1	chrX	155215708	155215906	+	0.000	0.000	Merged-chrX-155215806-1
Merged-chr6-146306141-2	chr6	146306034	146306250	+	0.000	0.000	Merged-chr6-146306141-2
Merged-chr9-56160831-65	chr9	56160592	56161131	+	0.000	0.000	Merged-chr9-56160831-65
Merged-chr6-124741027-92	chr6	124740786	124741360	+	0.000	0.000	Merged-chr6-124741027-92
Merged-chr2-77169496-1	chr2	77169398	77169596	+	0.000	0.000	Merged-chr2-77169496-1
Merged-chr16-76321846-11	chr16	76321699	76321974	+	0.000	0.000	Merged-chr16-76321846-11
Merged-chr11-94385959-1	chr11	94385861	94386059	+	0.000	0.000	Merged-chr11-94385959-1
Merged-chr6-6210933-2	chr6	6210828	6211040	+	0.000	0.000	Merged-chr6-6210933-2
Merged-chr4-155154662-3	chr4	155154517	155154797	+	0.000	0.000	Merged-chr4-155154662-3
Merged-chr15-36261569-31	chr15	36261340	36261992	+	0.000	0.000	Merged-chr15-36261569-31
Merged-chr18-34887458-62	chr18	34887239	34887849	+	0.000	0.000	Merged-chr18-34887458-62
Merged-chr7-99468692-92	chr7	99468492	99469165	+	0.000	0.000	Merged-chr7-99468692-92
Merged-chr14-122181700-59	chr14	122181493	122181951	+	0.000	0.000	Merged-chr14-122181700-59
Merged-chr7-28375704-42	chr7	28375474	28376015	+	0.000	0.000	Merged-chr7-28375704-42
Merged-chr4-59805793-13	chr4	59805599	59805974	+	0.000	0.000	Merged-chr4-59805793-13
Merged-chr15-27726548-6	chr15	27726374	27726708	+	0.000	0.000	Merged-chr15-27726548-6
Merged-chr12-8500971-1	chr12	8500873	8501071	+	0.000	0.000	Merged-chr12-8500971-1
Merged-chr2-135797053-2	chr2	135796900	135797209	+	0.000	0.000	Merged-chr2-135797053-2
Merged-chr3-51648429-13	chr3	51648225	51648604	+	0.000	0.000	Merged-chr3-51648429-13
Merged-chr3-84477916-1	chr3	84477818	84478016	+	0.000	0.000	Merged-chr3-84477916-1
Merged-chr2-59629993-27	chr2	59629824	59630286	+	0.000	0.000	Merged-chr2-59629993-27
Merged-chr11-6569400-3	chr11	6569202	6569553	+	0.000	0.000	Merged-chr11-6569400-3
Merged-chr4-129625177-3	chr4	129625066	129625301	+	0.000	0.000	Merged-chr4-129625177-3
Merged-chr10-78487870-30	chr10	78487671	78488084	+	0.000	0.000	Merged-chr10-78487870-30
Merged-chr19-57343616-1	chr19	57343518	57343716	+	0.000	0.000	Merged-chr19-57343616-1
Merged-chr12-52729820-57	chr12	52729334	52730664	+	0.000	0.000	Merged-chr12-52729820-57
Merged-chr13-43864660-51	chr13	43864444	43864873	+	0.000	0.000	Merged-chr13-43864660-51
Merged-chr4-116708529-54	chr4	116708254	116708744	+	0.000	0.000	Merged-chr4-116708529-54
Merged-chr3-95739473-23	chr3	95739236	95739654	+	0.000	0.000	Merged-chr3-95739473-23
Merged-chr5-65858120-27	chr5	65857925	65858291	+	0.000	0.000	Merged-chr5-65858120-27
Merged-chr1-92015551-10	chr1	92015340	92015776	+	0.000	0.000	Merged-chr1-92015551-10
Merged-chr8-48110550-1	chr8	48110452	48110650	+	0.000	0.000	Merged-chr8-48110550-1
Merged-chr6-99275701-16	chr6	99275516	99275878	+	0.000	0.000	Merged-chr6-99275701-16
Merged-chr5-65902900-8	chr5	65902596	65903147	+	0.000	0.000	Merged-chr5-65902900-8
Merged-chr6-48444392-70	chr6	48443836	48445009	+	0.000	0.000	Merged-chr6-48444392-70
Merged-chr1-34187719-7	chr1	34187582	34187866	+	0.000	0.000	Merged-chr1-34187719-7
Merged-chr6-146271470-40	chr6	146271271	146271652	+	0.000	0.000	Merged-chr6-146271470-40
Merged-chr6-41532789-67	chr6	41532526	41533143	+	0.000	0.000	Merged-chr6-41532789-67
Merged-chr6-146439604-15	chr6	146439316	146439849	+	0.000	0.000	Merged-chr6-146439604-15
Merged-chr7-104507900-57	chr7	104507664	104508168	+	0.000	0.000	Merged-chr7-104507900-57
Merged-chr10-99229215-14	chr10	99228970	99229372	+	0.000	0.000	Merged-chr10-99229215-14
Merged-chr12-82284829-46	chr12	82284597	82285049	+	0.000	0.000	Merged-chr12-82284829-46
Merged-chr14-30137182-40	chr14	30136953	30137523	+	0.000	0.000	Merged-chr14-30137182-40
Merged-chr7-97079180-3	chr7	97079034	97079372	+	0.000	0.000	Merged-chr7-97079180-3
Merged-chr4-57813680-42	chr4	57813361	57813926	+	0.000	0.000	Merged-chr4-57813680-42
Merged-chr19-5406160-3	chr19	5406012	5406297	+	0.000	0.000	Merged-chr19-5406160-3
Merged-chr18-55693549-6	chr18	55693281	55693758	+	0.000	0.000	Merged-chr18-55693549-6
Merged-chr16-22657033-32	chr16	22656660	22657386	+	0.000	0.000	Merged-chr16-22657033-32
Merged-chr11-5296760-21	chr11	5296509	5297112	+	0.000	0.000	Merged-chr11-5296760-21
Merged-chr17-7169938-73	chr17	7169667	7170175	+	0.000	0.000	Merged-chr17-7169938-73
Merged-chr10-77978614-55	chr10	77978394	77978783	+	0.000	0.000	Merged-chr10-77978614-55
Merged-chr9-118646527-1	chr9	118646429	118646627	+	0.000	0.000	Merged-chr9-118646527-1
Merged-chr17-6016614-20	chr17	6016430	6016773	+	0.000	0.000	Merged-chr17-6016614-20
Merged-chr2-117421672-7	chr2	117421457	117421864	+	0.000	0.000	Merged-chr2-117421672-7
Merged-chr16-85173423-99	chr16	85172407	85174043	+	0.000	0.000	Merged-chr16-85173423-99
Merged-chr3-40951429-9	chr3	40951073	40951671	+	0.000	0.000	Merged-chr3-40951429-9
Merged-chr1-181237561-3	chr1	181237399	181237724	+	0.000	0.000	Merged-chr1-181237561-3
Merged-chr7-128412594-1	chr7	128412496	128412694	+	0.000	0.000	Merged-chr7-128412594-1
Merged-chr10-21077347-58	chr10	21077117	21077555	+	0.000	0.000	Merged-chr10-21077347-58
Merged-chr17-73164470-6	chr17	73164290	73164617	+	0.000	0.000	Merged-chr17-73164470-6
Merged-chr10-96579636-12	chr10	96579427	96579814	+	0.000	0.000	Merged-chr10-96579636-12
Merged-chr3-138815364-14	chr3	138814955	138815828	+	0.000	0.000	Merged-chr3-138815364-14
Merged-chr9-61759305-3	chr9	61759197	61759422	+	0.000	0.000	Merged-chr9-61759305-3
Merged-chr4-7152146-8	chr4	7151952	7152339	+	0.000	0.000	Merged-chr4-7152146-8
Merged-chr3-138757496-38	chr3	138757143	138757813	+	0.000	0.000	Merged-chr3-138757496-38
Merged-chr3-110395302-1	chr3	110395204	110395402	+	0.000	0.000	Merged-chr3-110395302-1
Merged-chr3-121467435-12	chr3	121467218	121467630	+	0.000	0.000	Merged-chr3-121467435-12
Merged-chr2-30626088-75	chr2	30625302	30626499	+	0.000	0.000	Merged-chr2-30626088-75
Merged-chr2-24750294-26	chr2	24750103	24750486	+	0.000	0.000	Merged-chr2-24750294-26
Merged-chr4-16168724-23	chr4	16168422	16169176	+	0.000	0.000	Merged-chr4-16168724-23
Merged-chr1-172027037-42	chr1	172026568	172027434	+	0.000	0.000	Merged-chr1-172027037-42
Merged-chr5-64805509-1	chr5	64805411	64805609	+	0.000	0.000	Merged-chr5-64805509-1
Merged-chr9-118716150-51	chr9	118715845	118716420	+	0.000	0.000	Merged-chr9-118716150-51
Merged-chr6-144923057-24	chr6	144922676	144923272	+	0.000	0.000	Merged-chr6-144923057-24
Merged-chr12-40680727-4	chr12	40680538	40680936	+	0.000	0.000	Merged-chr12-40680727-4
Merged-chr15-6589814-4	chr15	6589661	6589938	+	0.000	0.000	Merged-chr15-6589814-4
Merged-chr15-54919372-1	chr15	54919274	54919472	+	0.000	0.000	Merged-chr15-54919372-1
Merged-chr2-30587397-33	chr2	30587156	30587589	+	0.000	0.000	Merged-chr2-30587397-33
Merged-chr16-97292669-5	chr16	97292418	97292893	+	0.000	0.000	Merged-chr16-97292669-5
Merged-chr10-60082670-2	chr10	60082556	60082787	+	0.000	0.000	Merged-chr10-60082670-2
Merged-chr11-99238634-46	chr11	99238374	99238864	+	0.000	0.000	Merged-chr11-99238634-46
Merged-chr3-121437597-2	chr3	121437489	121437707	+	0.000	0.000	Merged-chr3-121437597-2
Merged-chr12-55492294-126	chr12	55491789	55492710	+	0.000	0.000	Merged-chr12-55492294-126
Merged-chrX-166329162-24	chrX	166328971	166329430	+	0.000	0.000	Merged-chrX-166329162-24
Merged-chr7-82867992-3	chr7	82867882	82868101	+	0.000	0.000	Merged-chr7-82867992-3
Merged-chr10-17722904-190	chr10	17722528	17723390	+	0.000	0.000	Merged-chr10-17722904-190
Merged-chr6-99302078-2	chr6	99301926	99302232	+	0.000	0.000	Merged-chr6-99302078-2
Merged-chr10-72759241-1	chr10	72759143	72759341	+	0.000	0.000	Merged-chr10-72759241-1
Merged-chr12-80272034-8	chr12	80271838	80272235	+	0.000	0.000	Merged-chr12-80272034-8
Merged-chr9-25150893-1	chr9	25150795	25150993	+	0.000	0.000	Merged-chr9-25150893-1
Merged-chr18-50001132-7	chr18	50000886	50001370	+	0.000	0.000	Merged-chr18-50001132-7
Merged-chr6-41547233-22	chr6	41546821	41547644	+	0.000	0.000	Merged-chr6-41547233-22
Merged-chr16-59617351-29	chr16	59617173	59617590	+	0.000	0.000	Merged-chr16-59617351-29
Merged-chr8-117673653-52	chr8	117673295	117673916	+	0.000	0.000	Merged-chr8-117673653-52
Merged-chr15-36458490-14	chr15	36458144	36458721	+	0.000	0.000	Merged-chr15-36458490-14
Merged-chr10-96586200-4	chr10	96586022	96586405	+	0.000	0.000	Merged-chr10-96586200-4
Merged-chr4-95820334-1	chr4	95820236	95820434	+	0.000	0.000	Merged-chr4-95820334-1
Merged-chr17-73087309-28	chr17	73087107	73087544	+	0.000	0.000	Merged-chr17-73087309-28
Merged-chr5-134688853-79	chr5	134688661	134689130	+	0.000	0.000	Merged-chr5-134688853-79
Merged-chr14-10432307-4	chr14	10432203	10432412	+	0.000	0.000	Merged-chr14-10432307-4
Merged-chr15-9463567-25	chr15	9463375	9463848	+	0.000	0.000	Merged-chr15-9463567-25
Merged-chr17-81064878-66	chr17	81064674	81065098	+	0.000	0.000	Merged-chr17-81064878-66
Merged-chr10-13999186-36	chr10	13998919	13999382	+	0.000	0.000	Merged-chr10-13999186-36
Merged-chr6-144987357-14	chr6	144986994	144987634	+	0.000	0.000	Merged-chr6-144987357-14
Merged-chr7-83639836-62	chr7	83639127	83640836	+	0.000	0.000	Merged-chr7-83639836-62
Merged-chr5-114199479-63	chr5	114199153	114199702	+	0.000	0.000	Merged-chr5-114199479-63
Merged-chr4-59850385-20	chr4	59850138	59850605	+	0.000	0.000	Merged-chr4-59850385-20
Merged-chr18-80005096-36	chr18	80004879	80005303	+	0.000	0.000	Merged-chr18-80005096-36
Merged-chr16-76341927-28	chr16	76341636	76342184	+	0.000	0.000	Merged-chr16-76341927-28
Merged-chr2-122467079-1	chr2	122466981	122467179	+	0.000	0.000	Merged-chr2-122467079-1
Merged-chr18-78142863-6	chr18	78142688	78142995	+	0.000	0.000	Merged-chr18-78142863-6
Merged-chr7-4964465-28	chr7	4964168	4964685	+	0.000	0.000	Merged-chr7-4964465-28
Merged-chr12-52718436-2	chr12	52718338	52718536	+	0.000	0.000	Merged-chr12-52718436-2
Merged-chr5-139388834-13	chr5	139388662	139389033	+	0.000	0.000	Merged-chr5-139388834-13
Merged-chr13-55115683-2	chr13	55115585	55115783	+	0.000	0.000	Merged-chr13-55115683-2
Merged-chr15-101266934-77	chr15	101266561	101267393	+	0.000	0.000	Merged-chr15-101266934-77
Merged-chr7-141038979-32	chr7	141038584	141039617	+	0.000	0.000	Merged-chr7-141038979-32
Merged-chr18-61399742-153	chr18	61399544	61399958	+	0.000	0.000	Merged-chr18-61399742-153
Merged-chr15-25696018-37	chr15	25695788	25696251	+	0.000	0.000	Merged-chr15-25696018-37
Merged-chr1-69559722-2	chr1	69559607	69559839	+	0.000	0.000	Merged-chr1-69559722-2
Merged-chr1-132417659-59	chr1	132417355	132417907	+	0.000	0.000	Merged-chr1-132417659-59
Merged-chr2-161097855-1	chr2	161097757	161097955	+	0.000	0.000	Merged-chr2-161097855-1
Merged-chr9-103112038-86	chr9	103111608	103112645	+	0.000	0.000	Merged-chr9-103112038-86
Merged-chr6-99360034-2	chr6	99359905	99360166	+	0.000	0.000	Merged-chr6-99360034-2
Merged-chr17-8165441-73	chr17	8165193	8165724	+	0.000	0.000	Merged-chr17-8165441-73
Merged-chr14-8615846-24	chr14	8615636	8616068	+	0.000	0.000	Merged-chr14-8615846-24
Merged-chr1-36065053-38	chr1	36064883	36065293	+	0.000	0.000	Merged-chr1-36065053-38
Merged-chr15-64189441-3	chr15	64189312	64189561	+	0.000	0.000	Merged-chr15-64189441-3
Merged-chr10-7819674-9	chr10	7819362	7819876	+	0.000	0.000	Merged-chr10-7819674-9
Merged-chr1-164571989-46	chr1	164571609	164572412	+	0.000	0.000	Merged-chr1-164571989-46
Merged-chr8-70659257-1	chr8	70659159	70659357	+	0.000	0.000	Merged-chr8-70659257-1
Merged-chr7-51861538-4	chr7	51861409	51861658	+	0.000	0.000	Merged-chr7-51861538-4
Merged-chr9-56146566-25	chr9	56146276	56146937	+	0.000	0.000	Merged-chr9-56146566-25
Merged-chr6-90625231-14	chr6	90625060	90625467	+	0.000	0.000	Merged-chr6-90625231-14
Merged-chr5-107259796-31	chr5	107259613	107259998	+	0.000	0.000	Merged-chr5-107259796-31
Merged-chr5-123344591-87	chr5	123344063	123345423	+	0.000	0.000	Merged-chr5-123344591-87
Merged-chrX-12129472-24	chrX	12129268	12129663	+	0.000	0.000	Merged-chrX-12129472-24
Merged-chr17-34027748-88	chr17	34027306	34028116	+	0.000	0.000	Merged-chr17-34027748-88
Merged-chrX-12128389-23	chrX	12127965	12128938	+	0.000	0.000	Merged-chrX-12128389-23
Merged-chrX-135962489-11	chrX	135962315	135962626	+	0.000	0.000	Merged-chrX-135962489-11
Merged-chr10-55495727-1	chr10	55495629	55495827	+	0.000	0.000	Merged-chr10-55495727-1
Merged-chr2-135794277-1	chr2	135794179	135794377	+	0.000	0.000	Merged-chr2-135794277-1
Merged-chr12-112959623-34	chr12	112959406	112959875	+	0.000	0.000	Merged-chr12-112959623-34
Merged-chr7-78578195-76	chr7	78577183	78579221	+	0.000	0.000	Merged-chr7-78578195-76
Merged-chr3-58690940-28	chr3	58690626	58691209	+	0.000	0.000	Merged-chr3-58690940-28
Merged-chr17-27655639-31	chr17	27655378	27656015	+	0.000	0.000	Merged-chr17-27655639-31
Merged-chr5-139377554-24	chr5	139377142	139377839	+	0.000	0.000	Merged-chr5-139377554-24
Merged-chr12-15816438-145	chr12	15815638	15817441	+	0.000	0.000	Merged-chr12-15816438-145
Merged-chr18-79092831-54	chr18	79092461	79093112	+	0.000	0.000	Merged-chr18-79092831-54
Merged-chr10-7832380-56	chr10	7832153	7832665	+	0.000	0.000	Merged-chr10-7832380-56
Merged-chr12-85964039-30	chr12	85963647	85964479	+	0.000	0.000	Merged-chr12-85964039-30
Merged-chr17-21475108-14	chr17	21474800	21475286	+	0.000	0.000	Merged-chr17-21475108-14
Merged-chr10-56115476-67	chr10	56115190	56115782	+	0.000	0.000	Merged-chr10-56115476-67
Merged-chr9-118769536-3	chr9	118769394	118769679	+	0.000	0.000	Merged-chr9-118769536-3
Merged-chr12-8313491-60	chr12	8313208	8313843	+	0.000	0.000	Merged-chr12-8313491-60
Merged-chr10-4334373-40	chr10	4334004	4334642	+	0.000	0.000	Merged-chr10-4334373-40
Merged-chr9-83957110-38	chr9	83956850	83957406	+	0.000	0.000	Merged-chr9-83957110-38
Merged-chr13-63497096-23	chr13	63496853	63497413	+	0.000	0.000	Merged-chr13-63497096-23
Merged-chr3-131026508-20	chr3	131026321	131026729	+	0.000	0.000	Merged-chr3-131026508-20
Merged-chrX-134162858-35	chrX	134162402	134163181	+	0.000	0.000	Merged-chrX-134162858-35
Merged-chr12-82350071-72	chr12	82349708	82350336	+	0.000	0.000	Merged-chr12-82350071-72
Merged-chr2-131502737-1	chr2	131502639	131502837	+	0.000	0.000	Merged-chr2-131502737-1
Merged-chr2-132019609-52	chr2	132019351	132019830	+	0.000	0.000	Merged-chr2-132019609-52
Merged-chr13-36205597-1	chr13	36205499	36205697	+	0.000	0.000	Merged-chr13-36205597-1
Merged-chr5-65895360-6	chr5	65895240	65895485	+	0.000	0.000	Merged-chr5-65895360-6
Merged-chr7-30333026-1	chr7	30332928	30333126	+	0.000	0.000	Merged-chr7-30333026-1
Merged-chr13-112510922-24	chr13	112510587	112511151	+	0.000	0.000	Merged-chr13-112510922-24
Merged-chr14-57711254-16	chr14	57710984	57711471	+	0.000	0.000	Merged-chr14-57711254-16
Merged-chr6-99350715-17	chr6	99350533	99350894	+	0.000	0.000	Merged-chr6-99350715-17
Merged-chr2-60166003-27	chr2	60165743	60166222	+	0.000	0.000	Merged-chr2-60166003-27
Merged-chr10-18234005-1	chr10	18233907	18234105	+	0.000	0.000	Merged-chr10-18234005-1
Merged-chr6-6182199-1	chr6	6182101	6182299	+	0.000	0.000	Merged-chr6-6182199-1
Merged-chr4-95352598-1	chr4	95352500	95352698	+	0.000	0.000	Merged-chr4-95352598-1
Merged-chr5-29200032-4	chr5	29199911	29200146	+	0.000	0.000	Merged-chr5-29200032-4
Merged-chr3-129881426-2	chr3	129881255	129881599	+	0.000	0.000	Merged-chr3-129881426-2
Merged-chr11-5741141-55	chr11	5740937	5741575	+	0.000	0.000	Merged-chr11-5741141-55
Merged-chr1-65187558-2	chr1	65187403	65187715	+	0.000	0.000	Merged-chr1-65187558-2
Merged-chr6-115559561-1	chr6	115559463	115559661	+	0.000	0.000	Merged-chr6-115559561-1
Merged-chr5-118037526-88	chr5	118036910	118038162	+	0.000	0.000	Merged-chr5-118037526-88
Merged-chr6-99401904-51	chr6	99401603	99402321	+	0.000	0.000	Merged-chr6-99401904-51
Merged-chr19-12501053-3	chr19	12500855	12501256	+	0.000	0.000	Merged-chr19-12501053-3
Merged-chr13-112478046-3	chr13	112477909	112478194	+	0.000	0.000	Merged-chr13-112478046-3
Merged-chr11-46399258-50	chr11	46399050	46399430	+	0.000	0.000	Merged-chr11-46399258-50
Merged-chr15-72866014-85	chr15	72865423	72867193	+	0.000	0.000	Merged-chr15-72866014-85
Merged-chr16-97307972-1	chr16	97307874	97308072	+	0.000	0.000	Merged-chr16-97307972-1
Merged-chr9-110888008-6	chr9	110887825	110888203	+	0.000	0.000	Merged-chr9-110888008-6
Merged-chr9-96259291-5	chr9	96259178	96259426	+	0.000	0.000	Merged-chr9-96259291-5
Merged-chr6-89595529-55	chr6	89595294	89595763	+	0.000	0.000	Merged-chr6-89595529-55
Merged-chr12-102425206-5	chr12	102425038	102425356	+	0.000	0.000	Merged-chr12-102425206-5
Merged-chr10-67536700-4	chr10	67536577	67536833	+	0.000	0.000	Merged-chr10-67536700-4
Merged-chr11-103776919-6	chr11	103776792	103777064	+	0.000	0.000	Merged-chr11-103776919-6
Merged-chr1-74124147-1	chr1	74124049	74124247	+	0.000	0.000	Merged-chr1-74124147-1
Merged-chr2-135922502-1	chr2	135922404	135922602	+	0.000	0.000	Merged-chr2-135922502-1
Merged-chr9-98339700-17	chr9	98339381	98339995	+	0.000	0.000	Merged-chr9-98339700-17
Merged-chr11-61505024-59	chr11	61504751	61505217	+	0.000	0.000	Merged-chr11-61505024-59
Merged-chr16-90042684-16	chr16	90042384	90042904	+	0.000	0.000	Merged-chr16-90042684-16
Merged-chr8-81783049-28	chr8	81782850	81783242	+	0.000	0.000	Merged-chr8-81783049-28
Merged-chr16-44999747-49	chr16	44999406	45000192	+	0.000	0.000	Merged-chr16-44999747-49
Merged-chr7-143649559-54	chr7	143649353	143649770	+	0.000	0.000	Merged-chr7-143649559-54
Merged-chr7-78579954-14	chr7	78579729	78580220	+	0.000	0.000	Merged-chr7-78579954-14
Merged-chr9-15682069-19	chr9	15681861	15682255	+	0.000	0.000	Merged-chr9-15682069-19
Merged-chr15-25673661-24	chr15	25673276	25673902	+	0.000	0.000	Merged-chr15-25673661-24
