#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_II--ATAC_peaks.bed all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
Merged-chr13-113607105-17	chr13	113606925	113607339	+	0.000	0.000	Merged-chr13-113607105-17
Merged-chr13-108298444-3	chr13	108298312	108298563	+	0.000	0.000	Merged-chr13-108298444-3
Merged-chr18-66458667-92	chr18	66458402	66459103	+	0.000	0.000	Merged-chr18-66458667-92
Merged-chr5-146865737-22	chr5	146865516	146865963	+	0.000	0.000	Merged-chr5-146865737-22
Merged-chr1-60565774-1	chr1	60565676	60565874	+	0.000	0.000	Merged-chr1-60565774-1
Merged-chr7-126758941-1	chr7	126758843	126759041	+	0.000	0.000	Merged-chr7-126758941-1
Merged-chr11-11775045-14	chr11	11774771	11775272	+	0.000	0.000	Merged-chr11-11775045-14
Merged-chr6-113673197-18	chr6	113673025	113673382	+	0.000	0.000	Merged-chr6-113673197-18
Merged-chr4-156109901-53	chr4	156109600	156110126	+	0.000	0.000	Merged-chr4-156109901-53
Merged-chr17-12751004-39	chr17	12750726	12751284	+	0.000	0.000	Merged-chr17-12751004-39
Merged-chr2-101756112-111	chr2	101755774	101756416	+	0.000	0.000	Merged-chr2-101756112-111
Merged-chr15-78528885-1	chr15	78528787	78528985	+	0.000	0.000	Merged-chr15-78528885-1
Merged-chr6-51768092-8	chr6	51767936	51768264	+	0.000	0.000	Merged-chr6-51768092-8
Merged-chrX-48713049-46	chrX	48712767	48713349	+	0.000	0.000	Merged-chrX-48713049-46
Merged-chr1-170993303-2	chr1	170993205	170993403	+	0.000	0.000	Merged-chr1-170993303-2
Merged-chr5-138171224-13	chr5	138171031	138171362	+	0.000	0.000	Merged-chr5-138171224-13
Merged-chr1-85959041-3	chr1	85958943	85959141	+	0.000	0.000	Merged-chr1-85959041-3
Merged-chr9-83441063-64	chr9	83440804	83441381	+	0.000	0.000	Merged-chr9-83441063-64
Merged-chr9-114788883-8	chr9	114788730	114789052	+	0.000	0.000	Merged-chr9-114788883-8
Merged-chr2-18415586-18	chr2	18415376	18415906	+	0.000	0.000	Merged-chr2-18415586-18
Merged-chr10-54035850-5	chr10	54035712	54036006	+	0.000	0.000	Merged-chr10-54035850-5
Merged-chr2-18524516-29	chr2	18524329	18524770	+	0.000	0.000	Merged-chr2-18524516-29
Merged-chr1-120055701-50	chr1	120055489	120055942	+	0.000	0.000	Merged-chr1-120055701-50
Merged-chr7-89200737-1	chr7	89200639	89200837	+	0.000	0.000	Merged-chr7-89200737-1
Merged-chr2-36214220-40	chr2	36213974	36214480	+	0.000	0.000	Merged-chr2-36214220-40
Merged-chr11-98959702-39	chr11	98959535	98959915	+	0.000	0.000	Merged-chr11-98959702-39
Merged-chr6-50452133-1	chr6	50452035	50452233	+	0.000	0.000	Merged-chr6-50452133-1
Merged-chr1-9847836-2	chr1	9847707	9847967	+	0.000	0.000	Merged-chr1-9847836-2
Merged-chr14-78725467-2	chr14	78725369	78725567	+	0.000	0.000	Merged-chr14-78725467-2
Merged-chr17-44456168-78	chr17	44455646	44456524	+	0.000	0.000	Merged-chr17-44456168-78
Merged-chr14-73239512-1	chr14	73239414	73239612	+	0.000	0.000	Merged-chr14-73239512-1
Merged-chr3-89456979-12	chr3	89456754	89457289	+	0.000	0.000	Merged-chr3-89456979-12
Merged-chr13-115131589-24	chr13	115131340	115131947	+	0.000	0.000	Merged-chr13-115131589-24
Merged-chr1-153092020-1	chr1	153091922	153092120	+	0.000	0.000	Merged-chr1-153092020-1
Merged-chr8-85700831-84	chr8	85700463	85701207	+	0.000	0.000	Merged-chr8-85700831-84
Merged-chr17-80221516-11	chr17	80221222	80221808	+	0.000	0.000	Merged-chr17-80221516-11
Merged-chr16-58465503-54	chr16	58465038	58466145	+	0.000	0.000	Merged-chr16-58465503-54
Merged-chr10-81550447-2	chr10	81550297	81550600	+	0.000	0.000	Merged-chr10-81550447-2
Merged-chr10-82986438-6	chr10	82986250	82986653	+	0.000	0.000	Merged-chr10-82986438-6
Merged-chr6-128838356-4	chr6	128838253	128838468	+	0.000	0.000	Merged-chr6-128838356-4
Merged-chr1-43474630-75	chr1	43474125	43475040	+	0.000	0.000	Merged-chr1-43474630-75
Merged-chr14-30717039-13	chr14	30716833	30717245	+	0.000	0.000	Merged-chr14-30717039-13
Merged-chr5-120648871-127	chr5	120648185	120649314	+	0.000	0.000	Merged-chr5-120648871-127
Merged-chr1-16105977-9	chr1	16105796	16106196	+	0.000	0.000	Merged-chr1-16105977-9
Merged-chr12-73687229-37	chr12	73686948	73687572	+	0.000	0.000	Merged-chr12-73687229-37
Merged-chr6-51586174-3	chr6	51586040	51586322	+	0.000	0.000	Merged-chr6-51586174-3
Merged-chr17-5841153-1	chr17	5841055	5841253	+	0.000	0.000	Merged-chr17-5841153-1
Merged-chr4-59204829-36	chr4	59204639	59205057	+	0.000	0.000	Merged-chr4-59204829-36
Merged-chr13-107890491-165	chr13	107890011	107890980	+	0.000	0.000	Merged-chr13-107890491-165
Merged-chr1-97522024-1	chr1	97521926	97522124	+	0.000	0.000	Merged-chr1-97522024-1
Merged-chr2-158735504-54	chr2	158735233	158735824	+	0.000	0.000	Merged-chr2-158735504-54
Merged-chr12-73641401-12	chr12	73641262	73641544	+	0.000	0.000	Merged-chr12-73641401-12
Merged-chr19-37376124-56	chr19	37375756	37376403	+	0.000	0.000	Merged-chr19-37376124-56
Merged-chr14-70545396-53	chr14	70545153	70545725	+	0.000	0.000	Merged-chr14-70545396-53
Merged-chr6-128837193-1	chr6	128837095	128837293	+	0.000	0.000	Merged-chr6-128837193-1
Merged-chr12-17257057-21	chr12	17256839	17257300	+	0.000	0.000	Merged-chr12-17257057-21
Merged-chr1-153130055-45	chr1	153129768	153130363	+	0.000	0.000	Merged-chr1-153130055-45
Merged-chr10-128231276-2	chr10	128231165	128231390	+	0.000	0.000	Merged-chr10-128231276-2
Merged-chr10-99085159-29	chr10	99084901	99085394	+	0.000	0.000	Merged-chr10-99085159-29
Merged-chr12-17253265-28	chr12	17253031	17253490	+	0.000	0.000	Merged-chr12-17253265-28
Merged-chr5-21044166-51	chr5	21043648	21044827	+	0.000	0.000	Merged-chr5-21044166-51
Merged-chr6-50503909-4	chr6	50503679	50504133	+	0.000	0.000	Merged-chr6-50503909-4
Merged-chr3-89459176-81	chr3	89458768	89459427	+	0.000	0.000	Merged-chr3-89459176-81
Merged-chr7-110120460-2	chr7	110120362	110120561	+	0.000	0.000	Merged-chr7-110120460-2
Merged-chr6-97417201-28	chr6	97416993	97417433	+	0.000	0.000	Merged-chr6-97417201-28
Merged-chr7-38227770-72	chr7	38227522	38228132	+	0.000	0.000	Merged-chr7-38227770-72
Merged-chr6-115989651-28	chr6	115989396	115989906	+	0.000	0.000	Merged-chr6-115989651-28
Merged-chr11-106994404-9	chr11	106994196	106994642	+	0.000	0.000	Merged-chr11-106994404-9
Merged-chr7-4816774-19	chr7	4816628	4816961	+	0.000	0.000	Merged-chr7-4816774-19
Merged-chr1-157411675-8	chr1	157411301	157411915	+	0.000	0.000	Merged-chr1-157411675-8
Merged-chr5-100485645-6	chr5	100485507	100485795	+	0.000	0.000	Merged-chr5-100485645-6
Merged-chr10-118110099-23	chr10	118109903	118110324	+	0.000	0.000	Merged-chr10-118110099-23
Merged-chr11-120630995-1	chr11	120630897	120631095	+	0.000	0.000	Merged-chr11-120630995-1
Merged-chr11-83640282-44	chr11	83640005	83640685	+	0.000	0.000	Merged-chr11-83640282-44
Merged-chr7-75787569-16	chr7	75787387	75787739	+	0.000	0.000	Merged-chr7-75787569-16
Merged-chr3-27067455-6	chr3	27067239	27067589	+	0.000	0.000	Merged-chr3-27067455-6
Merged-chr1-161735705-4	chr1	161735583	161735840	+	0.000	0.000	Merged-chr1-161735705-4
Merged-chr3-19305697-23	chr3	19305488	19305923	+	0.000	0.000	Merged-chr3-19305697-23
Merged-chr4-109666142-157	chr4	109665407	109666482	+	0.000	0.000	Merged-chr4-109666142-157
Merged-chr8-124231589-59	chr8	124231308	124231942	+	0.000	0.000	Merged-chr8-124231589-59
Merged-chr11-100397080-1	chr11	100396982	100397180	+	0.000	0.000	Merged-chr11-100397080-1
Merged-chr1-60913471-46	chr1	60913250	60913688	+	0.000	0.000	Merged-chr1-60913471-46
Merged-chr11-69045827-44	chr11	69045491	69046172	+	0.000	0.000	Merged-chr11-69045827-44
Merged-chr11-21253599-7	chr11	21253403	21253777	+	0.000	0.000	Merged-chr11-21253599-7
Merged-chr2-60867771-113	chr2	60867175	60868542	+	0.000	0.000	Merged-chr2-60867771-113
Merged-chr17-79355271-160	chr17	79355005	79355573	+	0.000	0.000	Merged-chr17-79355271-160
Merged-chr5-124029380-3	chr5	124029252	124029520	+	0.000	0.000	Merged-chr5-124029380-3
Merged-chr1-161787605-1	chr1	161787507	161787705	+	0.000	0.000	Merged-chr1-161787605-1
Merged-chr6-122740176-23	chr6	122739951	122740408	+	0.000	0.000	Merged-chr6-122740176-23
Merged-chr5-8722882-18	chr5	8722631	8723242	+	0.000	0.000	Merged-chr5-8722882-18
Merged-chr7-88318941-12	chr7	88318774	88319213	+	0.000	0.000	Merged-chr7-88318941-12
Merged-chr12-112692822-1	chr12	112692724	112692922	+	0.000	0.000	Merged-chr12-112692822-1
Merged-chr13-13582107-29	chr13	13581776	13582307	+	0.000	0.000	Merged-chr13-13582107-29
Merged-chr1-92773491-2	chr1	92773386	92773599	+	0.000	0.000	Merged-chr1-92773491-2
Merged-chr5-107694686-33	chr5	107694361	107695018	+	0.000	0.000	Merged-chr5-107694686-33
Merged-chr7-141010285-1	chr7	141010187	141010385	+	0.000	0.000	Merged-chr7-141010285-1
Merged-chr17-79354846-10	chr17	79354706	79354992	+	0.000	0.000	Merged-chr17-79354846-10
Merged-chr9-48817420-28	chr9	48817156	48817589	+	0.000	0.000	Merged-chr9-48817420-28
Merged-chr15-34237471-2	chr15	34237330	34237614	+	0.000	0.000	Merged-chr15-34237471-2
Merged-chr17-44458009-9	chr17	44457854	44458156	+	0.000	0.000	Merged-chr17-44458009-9
Merged-chr6-122295390-9	chr6	122295160	122295638	+	0.000	0.000	Merged-chr6-122295390-9
Merged-chr14-120479008-3	chr14	120478881	120479167	+	0.000	0.000	Merged-chr14-120479008-3
Merged-chr9-94078373-1	chr9	94078275	94078473	+	0.000	0.000	Merged-chr9-94078373-1
Merged-chr2-3284320-138	chr2	3283894	3284581	+	0.000	0.000	Merged-chr2-3284320-138
Merged-chr7-90146414-51	chr7	90146014	90146739	+	0.000	0.000	Merged-chr7-90146414-51
Merged-chr10-18861034-28	chr10	18860833	18861247	+	0.000	0.000	Merged-chr10-18861034-28
Merged-chr12-116405371-63	chr12	116405056	116405595	+	0.000	0.000	Merged-chr12-116405371-63
Merged-chr14-78732002-4	chr14	78731825	78732227	+	0.000	0.000	Merged-chr14-78732002-4
Merged-chr4-132778945-22	chr4	132778662	132779196	+	0.000	0.000	Merged-chr4-132778945-22
Merged-chr5-107684494-1	chr5	107684396	107684594	+	0.000	0.000	Merged-chr5-107684494-1
Merged-chr11-46421538-60	chr11	46421244	46421869	+	0.000	0.000	Merged-chr11-46421538-60
Merged-chr13-107874570-1	chr13	107874472	107874670	+	0.000	0.000	Merged-chr13-107874570-1
Merged-chr10-77288922-8	chr10	77288780	77289104	+	0.000	0.000	Merged-chr10-77288922-8
Merged-chr10-7667535-49	chr10	7667290	7667802	+	0.000	0.000	Merged-chr10-7667535-49
Merged-chr2-101819569-26	chr2	101819317	101819760	+	0.000	0.000	Merged-chr2-101819569-26
Merged-chr18-66409343-32	chr18	66409097	66409656	+	0.000	0.000	Merged-chr18-66409343-32
Merged-chr12-24710864-1	chr12	24710766	24710964	+	0.000	0.000	Merged-chr12-24710864-1
Merged-chr13-19619635-32	chr13	19619397	19619892	+	0.000	0.000	Merged-chr13-19619635-32
Merged-chr13-12565989-76	chr13	12565569	12566223	+	0.000	0.000	Merged-chr13-12565989-76
Merged-chr9-123740966-33	chr9	123740763	123741242	+	0.000	0.000	Merged-chr9-123740966-33
Merged-chr1-161761657-43	chr1	161761506	161761815	+	0.000	0.000	Merged-chr1-161761657-43
Merged-chr1-43475284-1	chr1	43475186	43475384	+	0.000	0.000	Merged-chr1-43475284-1
Merged-chr10-117906589-68	chr10	117906235	117906855	+	0.000	0.000	Merged-chr10-117906589-68
Merged-chr15-96778537-47	chr15	96778299	96778738	+	0.000	0.000	Merged-chr15-96778537-47
Merged-chr2-164486529-34	chr2	164485960	164487044	+	0.000	0.000	Merged-chr2-164486529-34
Merged-chrX-7605506-43	chrX	7605250	7605861	+	0.000	0.000	Merged-chrX-7605506-43
Merged-chr1-120265266-63	chr1	120265001	120265528	+	0.000	0.000	Merged-chr1-120265266-63
Merged-chr7-105399855-131	chr7	105399587	105400384	+	0.000	0.000	Merged-chr7-105399855-131
Merged-chr17-78304287-20	chr17	78303998	78304521	+	0.000	0.000	Merged-chr17-78304287-20
Merged-chr8-105801857-10	chr8	105801607	105802064	+	0.000	0.000	Merged-chr8-105801857-10
Merged-chr5-100713876-4	chr5	100713724	100714006	+	0.000	0.000	Merged-chr5-100713876-4
Merged-chr13-24988665-13	chr13	24988405	24988850	+	0.000	0.000	Merged-chr13-24988665-13
Merged-chr7-127136324-1	chr7	127136226	127136424	+	0.000	0.000	Merged-chr7-127136324-1
Merged-chr15-93229270-37	chr15	93228962	93229489	+	0.000	0.000	Merged-chr15-93229270-37
Merged-chr1-151564558-27	chr1	151564316	151564772	+	0.000	0.000	Merged-chr1-151564558-27
Merged-chr5-67437495-24	chr5	67437313	67437716	+	0.000	0.000	Merged-chr5-67437495-24
Merged-chr15-76710526-48	chr15	76710244	76710824	+	0.000	0.000	Merged-chr15-76710526-48
Merged-chr19-40721772-1	chr19	40721674	40721872	+	0.000	0.000	Merged-chr19-40721772-1
Merged-chr19-37333490-26	chr19	37333327	37333713	+	0.000	0.000	Merged-chr19-37333490-26
Merged-chr8-124314112-1	chr8	124314014	124314212	+	0.000	0.000	Merged-chr8-124314112-1
Merged-chr2-112216174-31	chr2	112215842	112216480	+	0.000	0.000	Merged-chr2-112216174-31
Merged-chr2-158732978-1	chr2	158732880	158733078	+	0.000	0.000	Merged-chr2-158732978-1
Merged-chr10-118446344-23	chr10	118446106	118446597	+	0.000	0.000	Merged-chr10-118446344-23
Merged-chr2-36203338-53	chr2	36202749	36203813	+	0.000	0.000	Merged-chr2-36203338-53
Merged-chr7-19910963-25	chr7	19910748	19911205	+	0.000	0.000	Merged-chr7-19910963-25
Merged-chr1-119837262-93	chr1	119836712	119837654	+	0.000	0.000	Merged-chr1-119837262-93
Merged-chr13-5864867-1	chr13	5864769	5864967	+	0.000	0.000	Merged-chr13-5864867-1
Merged-chr4-145224828-1	chr4	145224730	145224928	+	0.000	0.000	Merged-chr4-145224828-1
Merged-chr4-9641110-10	chr4	9640796	9641347	+	0.000	0.000	Merged-chr4-9641110-10
Merged-chr9-123761041-31	chr9	123760832	123761281	+	0.000	0.000	Merged-chr9-123761041-31
Merged-chr19-53338883-3	chr19	53338774	53339001	+	0.000	0.000	Merged-chr19-53338883-3
Merged-chr5-4104538-75	chr5	4104269	4104893	+	0.000	0.000	Merged-chr5-4104538-75
Merged-chr10-117843991-52	chr10	117843698	117844243	+	0.000	0.000	Merged-chr10-117843991-52
Merged-chr3-109027393-92	chr3	109027029	109027942	+	0.000	0.000	Merged-chr3-109027393-92
Merged-chr11-98944358-2	chr11	98944258	98944461	+	0.000	0.000	Merged-chr11-98944358-2
Merged-chr2-121514944-1	chr2	121514846	121515044	+	0.000	0.000	Merged-chr2-121514944-1
Merged-chr7-48881197-86	chr7	48880851	48881600	+	0.000	0.000	Merged-chr7-48881197-86
Merged-chr5-136929293-20	chr5	136929099	136929490	+	0.000	0.000	Merged-chr5-136929293-20
Merged-chr8-33636764-22	chr8	33636430	33636951	+	0.000	0.000	Merged-chr8-33636764-22
Merged-chr10-83080090-1	chr10	83079992	83080190	+	0.000	0.000	Merged-chr10-83080090-1
Merged-chr9-120055033-46	chr9	120054827	120055257	+	0.000	0.000	Merged-chr9-120055033-46
Merged-chr4-59003265-59	chr4	59003098	59003514	+	0.000	0.000	Merged-chr4-59003265-59
Merged-chr4-41773141-1	chr4	41773043	41773241	+	0.000	0.000	Merged-chr4-41773141-1
Merged-chr2-18343725-11	chr2	18343533	18343954	+	0.000	0.000	Merged-chr2-18343725-11
Merged-chr15-55906443-143	chr15	55905906	55906722	+	0.000	0.000	Merged-chr15-55906443-143
Merged-chr10-83140838-15	chr10	83140684	83140984	+	0.000	0.000	Merged-chr10-83140838-15
Merged-chr19-40722467-30	chr19	40722145	40722722	+	0.000	0.000	Merged-chr19-40722467-30
Merged-chr1-97623545-45	chr1	97623228	97623732	+	0.000	0.000	Merged-chr1-97623545-45
Merged-chr4-15286136-5	chr4	15285999	15286267	+	0.000	0.000	Merged-chr4-15286136-5
Merged-chr9-124039143-13	chr9	124038984	124039337	+	0.000	0.000	Merged-chr9-124039143-13
Merged-chr15-80012139-10	chr15	80011970	80012339	+	0.000	0.000	Merged-chr15-80012139-10
Merged-chr1-153101655-26	chr1	153101461	153101876	+	0.000	0.000	Merged-chr1-153101655-26
Merged-chr1-75218362-9	chr1	75218117	75218609	+	0.000	0.000	Merged-chr1-75218362-9
Merged-chr4-138447600-30	chr4	138447338	138447811	+	0.000	0.000	Merged-chr4-138447600-30
Merged-chr5-74348625-55	chr5	74348361	74348899	+	0.000	0.000	Merged-chr5-74348625-55
Merged-chr9-78732444-13	chr9	78732176	78732634	+	0.000	0.000	Merged-chr9-78732444-13
Merged-chr2-152029501-52	chr2	152029130	152029936	+	0.000	0.000	Merged-chr2-152029501-52
Merged-chr13-51171193-89	chr13	51170945	51171393	+	0.000	0.000	Merged-chr13-51171193-89
Merged-chr4-133601958-40	chr4	133601686	133602204	+	0.000	0.000	Merged-chr4-133601958-40
Merged-chr12-73693456-30	chr12	73693190	73693681	+	0.000	0.000	Merged-chr12-73693456-30
Merged-chr15-80611666-31	chr15	80611442	80611901	+	0.000	0.000	Merged-chr15-80611666-31
Merged-chrX-164027245-2	chrX	164027147	164027345	+	0.000	0.000	Merged-chrX-164027245-2
Merged-chr3-107807489-31	chr3	107807145	107807703	+	0.000	0.000	Merged-chr3-107807489-31
Merged-chr10-99107593-160	chr10	99107363	99107844	+	0.000	0.000	Merged-chr10-99107593-160
Merged-chr2-101816960-10	chr2	101816661	101817244	+	0.000	0.000	Merged-chr2-101816960-10
Merged-chr7-44748552-57	chr7	44748335	44748784	+	0.000	0.000	Merged-chr7-44748552-57
Merged-chr17-48432807-17	chr17	48432647	48432944	+	0.000	0.000	Merged-chr17-48432807-17
Merged-chr17-23745762-1	chr17	23745664	23745862	+	0.000	0.000	Merged-chr17-23745762-1
Merged-chr2-3285142-5	chr2	3285040	3285250	+	0.000	0.000	Merged-chr2-3285142-5
Merged-chr7-28605979-11	chr7	28605839	28606149	+	0.000	0.000	Merged-chr7-28605979-11
Merged-chr3-79504650-9	chr3	79504477	79504871	+	0.000	0.000	Merged-chr3-79504650-9
Merged-chr5-140271378-9	chr5	140271260	140271514	+	0.000	0.000	Merged-chr5-140271378-9
Merged-chr12-32203958-35	chr12	32203788	32204168	+	0.000	0.000	Merged-chr12-32203958-35
Merged-chr5-63906671-29	chr5	63906355	63906931	+	0.000	0.000	Merged-chr5-63906671-29
Merged-chr16-36720416-27	chr16	36720110	36720695	+	0.000	0.000	Merged-chr16-36720416-27
Merged-chr2-60757314-6	chr2	60757193	60757450	+	0.000	0.000	Merged-chr2-60757314-6
Merged-chr5-107061883-14	chr5	107061654	107062180	+	0.000	0.000	Merged-chr5-107061883-14
Merged-chr13-41445652-2	chr13	41445526	41445781	+	0.000	0.000	Merged-chr13-41445652-2
Merged-chr4-103113589-3	chr4	103113428	103113740	+	0.000	0.000	Merged-chr4-103113589-3
Merged-chr17-79346494-1	chr17	79346396	79346594	+	0.000	0.000	Merged-chr17-79346494-1
Merged-chr5-67404737-28	chr5	67404400	67405131	+	0.000	0.000	Merged-chr5-67404737-28
Merged-chr7-110221778-96	chr7	110221522	110222038	+	0.000	0.000	Merged-chr7-110221778-96
Merged-chr12-69386789-3	chr12	69386635	69386918	+	0.000	0.000	Merged-chr12-69386789-3
Merged-chr6-130235815-5	chr6	130235658	130235997	+	0.000	0.000	Merged-chr6-130235815-5
Merged-chr1-92831639-72	chr1	92831288	92832023	+	0.000	0.000	Merged-chr1-92831639-72
Merged-chr7-67372198-2	chr7	67372080	67372319	+	0.000	0.000	Merged-chr7-67372198-2
Merged-chr1-135132862-98	chr1	135132519	135133256	+	0.000	0.000	Merged-chr1-135132862-98
Merged-chr9-114761950-4	chr9	114761783	114762105	+	0.000	0.000	Merged-chr9-114761950-4
Merged-chr14-120405299-37	chr14	120404977	120405492	+	0.000	0.000	Merged-chr14-120405299-37
Merged-chr1-60567269-3	chr1	60567056	60567463	+	0.000	0.000	Merged-chr1-60567269-3
Merged-chr6-115853380-61	chr6	115853179	115853758	+	0.000	0.000	Merged-chr6-115853380-61
Merged-chr3-104784379-10	chr3	104784208	104784554	+	0.000	0.000	Merged-chr3-104784379-10
Merged-chr11-63914482-33	chr11	63914199	63914663	+	0.000	0.000	Merged-chr11-63914482-33
Merged-chr5-74205707-4	chr5	74205596	74205826	+	0.000	0.000	Merged-chr5-74205707-4
Merged-chr11-11772227-1	chr11	11772129	11772327	+	0.000	0.000	Merged-chr11-11772227-1
Merged-chr9-106369380-1	chr9	106369282	106369480	+	0.000	0.000	Merged-chr9-106369380-1
Merged-chr2-36220233-13	chr2	36219970	36220514	+	0.000	0.000	Merged-chr2-36220233-13
Merged-chr11-97986398-8	chr11	97986197	97986647	+	0.000	0.000	Merged-chr11-97986398-8
Merged-chr14-78699403-40	chr14	78699145	78699639	+	0.000	0.000	Merged-chr14-78699403-40
Merged-chr8-83997144-69	chr8	83996785	83997474	+	0.000	0.000	Merged-chr8-83997144-69
Merged-chr11-121703125-113	chr11	121702254	121703944	+	0.000	0.000	Merged-chr11-121703125-113
Merged-chr7-109985698-1	chr7	109985600	109985798	+	0.000	0.000	Merged-chr7-109985698-1
Merged-chr5-137684690-53	chr5	137684378	137684930	+	0.000	0.000	Merged-chr5-137684690-53
Merged-chr7-126289568-12	chr7	126289438	126289715	+	0.000	0.000	Merged-chr7-126289568-12
Merged-chr11-49974031-4	chr11	49973868	49974256	+	0.000	0.000	Merged-chr11-49974031-4
Merged-chr1-172311226-24	chr1	172311032	172311456	+	0.000	0.000	Merged-chr1-172311226-24
Merged-chr6-97531148-12	chr6	97530933	97531446	+	0.000	0.000	Merged-chr6-97531148-12
Merged-chr9-124101060-3	chr9	124100954	124101166	+	0.000	0.000	Merged-chr9-124101060-3
Merged-chr3-59129783-11	chr3	59129575	59129978	+	0.000	0.000	Merged-chr3-59129783-11
Merged-chr12-44209945-88	chr12	44209737	44210377	+	0.000	0.000	Merged-chr12-44209945-88
Merged-chr2-163658491-43	chr2	163658225	163658862	+	0.000	0.000	Merged-chr2-163658491-43
Merged-chr3-88476622-1	chr3	88476524	88476722	+	0.000	0.000	Merged-chr3-88476622-1
Merged-chr8-33599880-76	chr8	33599591	33600320	+	0.000	0.000	Merged-chr8-33599880-76
Merged-chr7-44547248-9	chr7	44547059	44547407	+	0.000	0.000	Merged-chr7-44547248-9
Merged-chr1-135725509-1	chr1	135725411	135725609	+	0.000	0.000	Merged-chr1-135725509-1
Merged-chr14-122997826-59	chr14	122997442	122998094	+	0.000	0.000	Merged-chr14-122997826-59
Merged-chr13-62624100-54	chr13	62623917	62624344	+	0.000	0.000	Merged-chr13-62624100-54
Merged-chr1-135019182-17	chr1	135018919	135019382	+	0.000	0.000	Merged-chr1-135019182-17
Merged-chr1-21064468-17	chr1	21064190	21064833	+	0.000	0.000	Merged-chr1-21064468-17
Merged-chr11-49983595-7	chr11	49983453	49983754	+	0.000	0.000	Merged-chr11-49983595-7
Merged-chr3-94375656-27	chr3	94375303	94375910	+	0.000	0.000	Merged-chr3-94375656-27
Merged-chr4-11965839-3	chr4	11965714	11965969	+	0.000	0.000	Merged-chr4-11965839-3
Merged-chr4-145278401-24	chr4	145278122	145278615	+	0.000	0.000	Merged-chr4-145278401-24
Merged-chr18-70563321-13	chr18	70562895	70563673	+	0.000	0.000	Merged-chr18-70563321-13
Merged-chr5-8660427-82	chr5	8660170	8660706	+	0.000	0.000	Merged-chr5-8660427-82
Merged-chr9-54676759-26	chr9	54676498	54676970	+	0.000	0.000	Merged-chr9-54676759-26
Merged-chr7-67353153-2	chr7	67353052	67353256	+	0.000	0.000	Merged-chr7-67353153-2
Merged-chr18-66407896-2	chr18	66407751	66408044	+	0.000	0.000	Merged-chr18-66407896-2
Merged-chr13-23535335-61	chr13	23534997	23535563	+	0.000	0.000	Merged-chr13-23535335-61
Merged-chr16-78546881-68	chr16	78546486	78547256	+	0.000	0.000	Merged-chr16-78546881-68
Merged-chr7-63944147-8	chr7	63944000	63944293	+	0.000	0.000	Merged-chr7-63944147-8
Merged-chr13-115107653-33	chr13	115107450	115107993	+	0.000	0.000	Merged-chr13-115107653-33
Merged-chr10-77225622-11	chr10	77225308	77225854	+	0.000	0.000	Merged-chr10-77225622-11
Merged-chr1-97649720-2	chr1	97649599	97649844	+	0.000	0.000	Merged-chr1-97649720-2
Merged-chr10-118103353-49	chr10	118103160	118103569	+	0.000	0.000	Merged-chr10-118103353-49
Merged-chr15-103215427-34	chr15	103215211	103215633	+	0.000	0.000	Merged-chr15-103215427-34
Merged-chr4-116463622-3	chr4	116463430	116463770	+	0.000	0.000	Merged-chr4-116463622-3
Merged-chr17-80224526-64	chr17	80224296	80224830	+	0.000	0.000	Merged-chr17-80224526-64
Merged-chr9-114026652-59	chr9	114026362	114026887	+	0.000	0.000	Merged-chr9-114026652-59
Merged-chr10-89442853-1	chr10	89442755	89442953	+	0.000	0.000	Merged-chr10-89442853-1
Merged-chr17-86732314-48	chr17	86732109	86732520	+	0.000	0.000	Merged-chr17-86732314-48
Merged-chr13-62653213-52	chr13	62652974	62653519	+	0.000	0.000	Merged-chr13-62653213-52
Merged-chr15-97842393-22	chr15	97842012	97842930	+	0.000	0.000	Merged-chr15-97842393-22
Merged-chr7-63999373-46	chr7	63999059	63999767	+	0.000	0.000	Merged-chr7-63999373-46
Merged-chr4-11929622-28	chr4	11929392	11929831	+	0.000	0.000	Merged-chr4-11929622-28
Merged-chr10-17919188-12	chr10	17918978	17919388	+	0.000	0.000	Merged-chr10-17919188-12
Merged-chr11-87404473-69	chr11	87404232	87404694	+	0.000	0.000	Merged-chr11-87404473-69
Merged-chr14-78619032-26	chr14	78618865	78619278	+	0.000	0.000	Merged-chr14-78619032-26
Merged-chr5-8670313-1	chr5	8670215	8670413	+	0.000	0.000	Merged-chr5-8670313-1
Merged-chr12-73594707-1	chr12	73594609	73594807	+	0.000	0.000	Merged-chr12-73594707-1
Merged-chr15-96700302-2	chr15	96700204	96700403	+	0.000	0.000	Merged-chr15-96700302-2
Merged-chr7-75782185-80	chr7	75781519	75782854	+	0.000	0.000	Merged-chr7-75782185-80
Merged-chr1-151543578-10	chr1	151543353	151543751	+	0.000	0.000	Merged-chr1-151543578-10
Merged-chr16-95769994-72	chr16	95769540	95770493	+	0.000	0.000	Merged-chr16-95769994-72
Merged-chr15-55906885-1	chr15	55906787	55906985	+	0.000	0.000	Merged-chr15-55906885-1
Merged-chr18-70633740-34	chr18	70633353	70633943	+	0.000	0.000	Merged-chr18-70633740-34
