#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Th1.dn.bed
Merged-chr19-41874574-30	chr19	41874344	41874785	+	0.000	0.000	Merged-chr19-41874574-30
Merged-chr9-62425384-15	chr9	62425170	62425598	+	0.000	0.000	Merged-chr9-62425384-15
Merged-chr4-128785439-48	chr4	128785093	128785888	+	0.000	0.000	Merged-chr4-128785439-48
Merged-chr1-138592749-28	chr1	138592569	138592900	+	0.000	0.000	Merged-chr1-138592749-28
Merged-chr14-103346588-98	chr14	103346224	103347015	+	0.000	0.000	Merged-chr14-103346588-98
Merged-chr12-108706218-1	chr12	108706120	108706318	+	0.000	0.000	Merged-chr12-108706218-1
Merged-chr14-121913666-1	chr14	121913568	121913766	+	0.000	0.000	Merged-chr14-121913666-1
Merged-chr12-81860438-124	chr12	81859869	81860784	+	0.000	0.000	Merged-chr12-81860438-124
Merged-chr5-150600620-7	chr5	150600434	150600818	+	0.000	0.000	Merged-chr5-150600620-7
Merged-chr3-99102806-1	chr3	99102708	99102906	+	0.000	0.000	Merged-chr3-99102806-1
Merged-chr19-55101807-2	chr19	55101689	55101927	+	0.000	0.000	Merged-chr19-55101807-2
Merged-chr1-164075608-37	chr1	164075319	164075840	+	0.000	0.000	Merged-chr1-164075608-37
Merged-chr1-180330545-90	chr1	180330144	180330953	+	0.000	0.000	Merged-chr1-180330545-90
Merged-chr14-78462451-1	chr14	78462353	78462551	+	0.000	0.000	Merged-chr14-78462451-1
Merged-chr3-126693413-64	chr3	126693231	126693772	+	0.000	0.000	Merged-chr3-126693413-64
Merged-chr12-73817639-11	chr12	73817393	73817824	+	0.000	0.000	Merged-chr12-73817639-11
Merged-chr10-100496204-1	chr10	100496106	100496304	+	0.000	0.000	Merged-chr10-100496204-1
Merged-chr1-127212036-1	chr1	127211938	127212136	+	0.000	0.000	Merged-chr1-127212036-1
Merged-chr10-115396208-36	chr10	115395949	115396420	+	0.000	0.000	Merged-chr10-115396208-36
Merged-chr5-121711338-4	chr5	121711192	121711482	+	0.000	0.000	Merged-chr5-121711338-4
Merged-chr1-189007695-69	chr1	189007424	189007947	+	0.000	0.000	Merged-chr1-189007695-69
Merged-chr17-3079530-45	chr17	3079374	3079747	+	0.000	0.000	Merged-chr17-3079530-45
Merged-chr12-77949698-47	chr12	77949217	77950005	+	0.000	0.000	Merged-chr12-77949698-47
Merged-chr12-117444670-46	chr12	117444480	117444902	+	0.000	0.000	Merged-chr12-117444670-46
Merged-chr9-42124176-82	chr9	42123942	42124441	+	0.000	0.000	Merged-chr9-42124176-82
Merged-chr1-39918240-76	chr1	39917924	39918470	+	0.000	0.000	Merged-chr1-39918240-76
Merged-chr9-14072005-21	chr9	14071736	14072197	+	0.000	0.000	Merged-chr9-14072005-21
Merged-chr17-73853686-38	chr17	73853178	73854070	+	0.000	0.000	Merged-chr17-73853686-38
Merged-chr6-144093257-1	chr6	144093159	144093357	+	0.000	0.000	Merged-chr6-144093257-1
Merged-chr5-31202256-62	chr5	31201938	31202559	+	0.000	0.000	Merged-chr5-31202256-62
Merged-chr12-13518316-35	chr12	13518088	13518551	+	0.000	0.000	Merged-chr12-13518316-35
Merged-chr7-125559265-2	chr7	125559139	125559394	+	0.000	0.000	Merged-chr7-125559265-2
Merged-chr15-86016177-43	chr15	86015927	86016407	+	0.000	0.000	Merged-chr15-86016177-43
Merged-chr15-58650001-42	chr15	58649740	58650174	+	0.000	0.000	Merged-chr15-58650001-42
Merged-chr3-88510082-59	chr3	88509854	88510526	+	0.000	0.000	Merged-chr3-88510082-59
Merged-chr8-79209921-60	chr8	79209651	79210292	+	0.000	0.000	Merged-chr8-79209921-60
Merged-chr11-4251644-19	chr11	4251430	4251833	+	0.000	0.000	Merged-chr11-4251644-19
Merged-chr11-79093031-26	chr11	79092752	79093227	+	0.000	0.000	Merged-chr11-79093031-26
Merged-chr10-95000064-1	chr10	94999966	95000164	+	0.000	0.000	Merged-chr10-95000064-1
Merged-chr2-17703026-82	chr2	17702693	17703485	+	0.000	0.000	Merged-chr2-17703026-82
Merged-chr9-38719749-2	chr9	38719577	38719924	+	0.000	0.000	Merged-chr9-38719749-2
Merged-chr16-35905598-39	chr16	35905326	35905889	+	0.000	0.000	Merged-chr16-35905598-39
Merged-chrX-98265597-2	chrX	98265499	98265697	+	0.000	0.000	Merged-chrX-98265597-2
Merged-chr2-77328531-2	chr2	77328410	77328654	+	0.000	0.000	Merged-chr2-77328531-2
Merged-chr5-105840151-44	chr5	105839974	105840308	+	0.000	0.000	Merged-chr5-105840151-44
Merged-chr11-116398180-34	chr11	116397677	116398456	+	0.000	0.000	Merged-chr11-116398180-34
Merged-chr9-121314876-15	chr9	121314558	121315141	+	0.000	0.000	Merged-chr9-121314876-15
Merged-chr16-95990846-67	chr16	95990559	95991210	+	0.000	0.000	Merged-chr16-95990846-67
Merged-chr5-150601146-68	chr5	150600828	150601377	+	0.000	0.000	Merged-chr5-150601146-68
Merged-chr10-80158624-23	chr10	80158426	80158800	+	0.000	0.000	Merged-chr10-80158624-23
Merged-chr10-116951199-3	chr10	116951082	116951313	+	0.000	0.000	Merged-chr10-116951199-3
Merged-chr16-24187219-39	chr16	24187026	24187520	+	0.000	0.000	Merged-chr16-24187219-39
Merged-chr11-86925412-36	chr11	86925148	86925634	+	0.000	0.000	Merged-chr11-86925412-36
Merged-chr15-3979556-75	chr15	3979290	3979786	+	0.000	0.000	Merged-chr15-3979556-75
Merged-chr1-189085418-26	chr1	189085099	189085732	+	0.000	0.000	Merged-chr1-189085418-26
Merged-chr6-143927692-1	chr6	143927594	143927792	+	0.000	0.000	Merged-chr6-143927692-1
Merged-chr18-64913437-34	chr18	64913155	64913758	+	0.000	0.000	Merged-chr18-64913437-34
Merged-chr4-33244141-2	chr4	33244042	33244243	+	0.000	0.000	Merged-chr4-33244141-2
Merged-chr2-158451543-1	chr2	158451445	158451643	+	0.000	0.000	Merged-chr2-158451543-1
Merged-chr9-72098340-28	chr9	72098160	72098530	+	0.000	0.000	Merged-chr9-72098340-28
Merged-chr10-81997088-64	chr10	81996826	81997262	+	0.000	0.000	Merged-chr10-81997088-64
Merged-chr18-31911303-2	chr18	31911198	31911411	+	0.000	0.000	Merged-chr18-31911303-2
Merged-chr2-148706710-30	chr2	148706466	148706926	+	0.000	0.000	Merged-chr2-148706710-30
Merged-chr2-13271415-60	chr2	13271169	13271729	+	0.000	0.000	Merged-chr2-13271415-60
Merged-chr10-118787587-44	chr10	118787254	118787774	+	0.000	0.000	Merged-chr10-118787587-44
Merged-chr16-93572534-34	chr16	93572361	93572737	+	0.000	0.000	Merged-chr16-93572534-34
Merged-chr16-93552984-42	chr16	93552745	93553205	+	0.000	0.000	Merged-chr16-93552984-42
Merged-chr11-115081120-20	chr11	115080924	115081343	+	0.000	0.000	Merged-chr11-115081120-20
Merged-chr17-83367610-36	chr17	83367340	83367924	+	0.000	0.000	Merged-chr17-83367610-36
Merged-chr7-19307717-1	chr7	19307619	19307817	+	0.000	0.000	Merged-chr7-19307717-1
Merged-chr5-75046952-10	chr5	75046779	75047268	+	0.000	0.000	Merged-chr5-75046952-10
Merged-chr16-90329904-1	chr16	90329806	90330004	+	0.000	0.000	Merged-chr16-90329904-1
Merged-chr2-164360171-1	chr2	164360073	164360271	+	0.000	0.000	Merged-chr2-164360171-1
Merged-chr7-73518565-13	chr7	73518389	73518736	+	0.000	0.000	Merged-chr7-73518565-13
Merged-chr9-71848464-7	chr9	71848304	71848607	+	0.000	0.000	Merged-chr9-71848464-7
Merged-chr8-88636083-59	chr8	88635824	88636478	+	0.000	0.000	Merged-chr8-88636083-59
Merged-chr17-80728115-101	chr17	80727813	80728553	+	0.000	0.000	Merged-chr17-80728115-101
Merged-chr11-3159670-75	chr11	3159422	3159853	+	0.000	0.000	Merged-chr11-3159670-75
Merged-chr6-144416933-1	chr6	144416835	144417033	+	0.000	0.000	Merged-chr6-144416933-1
Merged-chr9-53773717-9	chr9	53773581	53773871	+	0.000	0.000	Merged-chr9-53773717-9
Merged-chr1-180296318-42	chr1	180296059	180296614	+	0.000	0.000	Merged-chr1-180296318-42
Merged-chr6-83503485-1	chr6	83503387	83503585	+	0.000	0.000	Merged-chr6-83503485-1
Merged-chr11-33939357-99	chr11	33938979	33939531	+	0.000	0.000	Merged-chr11-33939357-99
Merged-chr2-4567527-13	chr2	4567206	4567782	+	0.000	0.000	Merged-chr2-4567527-13
Merged-chr14-118692344-58	chr14	118691866	118692860	+	0.000	0.000	Merged-chr14-118692344-58
Merged-chr12-117595106-1	chr12	117595008	117595206	+	0.000	0.000	Merged-chr12-117595106-1
Merged-chr4-144901724-37	chr4	144901535	144901940	+	0.000	0.000	Merged-chr4-144901724-37
Merged-chr11-106084527-74	chr11	106084166	106084771	+	0.000	0.000	Merged-chr11-106084527-74
Merged-chr5-105709845-15	chr5	105709620	105710135	+	0.000	0.000	Merged-chr5-105709845-15
Merged-chr9-94955735-38	chr9	94955523	94955979	+	0.000	0.000	Merged-chr9-94955735-38
Merged-chr11-106740012-25	chr11	106739591	106740570	+	0.000	0.000	Merged-chr11-106740012-25
Merged-chr8-126585807-45	chr8	126585509	126586038	+	0.000	0.000	Merged-chr8-126585807-45
Merged-chr3-37152678-71	chr3	37152249	37152920	+	0.000	0.000	Merged-chr3-37152678-71
Merged-chr16-24154153-12	chr16	24154033	24154280	+	0.000	0.000	Merged-chr16-24154153-12
Merged-chr4-128735230-68	chr4	128734766	128735540	+	0.000	0.000	Merged-chr4-128735230-68
Merged-chr6-144375543-1	chr6	144375445	144375643	+	0.000	0.000	Merged-chr6-144375543-1
Merged-chr6-134123705-19	chr6	134123393	134124042	+	0.000	0.000	Merged-chr6-134123705-19
Merged-chr8-126592018-4	chr8	126591800	126592176	+	0.000	0.000	Merged-chr8-126592018-4
Merged-chr5-148508923-1	chr5	148508825	148509023	+	0.000	0.000	Merged-chr5-148508923-1
Merged-chr8-126662975-49	chr8	126662718	126663231	+	0.000	0.000	Merged-chr8-126662975-49
Merged-chr15-82899938-12	chr15	82899717	82900160	+	0.000	0.000	Merged-chr15-82899938-12
Merged-chr13-42108804-1	chr13	42108706	42108904	+	0.000	0.000	Merged-chr13-42108804-1
Merged-chr6-143874490-1	chr6	143874392	143874590	+	0.000	0.000	Merged-chr6-143874490-1
Merged-chr15-59597796-32	chr15	59597584	59598022	+	0.000	0.000	Merged-chr15-59597796-32
Merged-chr2-27396462-1	chr2	27396364	27396562	+	0.000	0.000	Merged-chr2-27396462-1
Merged-chr5-75444488-1	chr5	75444390	75444588	+	0.000	0.000	Merged-chr5-75444488-1
Merged-chr11-115155286-5	chr11	115155132	115155434	+	0.000	0.000	Merged-chr11-115155286-5
Merged-chr9-58256308-4	chr9	58256083	58256502	+	0.000	0.000	Merged-chr9-58256308-4
Merged-chr8-84601669-24	chr8	84601368	84601853	+	0.000	0.000	Merged-chr8-84601669-24
Merged-chr2-75683146-50	chr2	75682933	75683370	+	0.000	0.000	Merged-chr2-75683146-50
Merged-chr2-160887795-88	chr2	160887468	160888163	+	0.000	0.000	Merged-chr2-160887795-88
Merged-chr18-24181023-3	chr18	24180911	24181140	+	0.000	0.000	Merged-chr18-24181023-3
Merged-chr12-4133297-57	chr12	4133046	4133573	+	0.000	0.000	Merged-chr12-4133297-57
Merged-chr11-3134311-2	chr11	3134213	3134411	+	0.000	0.000	Merged-chr11-3134311-2
Merged-chr14-121666787-5	chr14	121666680	121666896	+	0.000	0.000	Merged-chr14-121666787-5
Merged-chr1-178369170-67	chr1	178368972	178369493	+	0.000	0.000	Merged-chr1-178369170-67
Merged-chr6-143954525-20	chr6	143954318	143954726	+	0.000	0.000	Merged-chr6-143954525-20
Merged-chr7-80166437-1	chr7	80166339	80166537	+	0.000	0.000	Merged-chr7-80166437-1
Merged-chr11-4418419-5	chr11	4418302	4418545	+	0.000	0.000	Merged-chr11-4418419-5
Merged-chr12-69475337-77	chr12	69474875	69475684	+	0.000	0.000	Merged-chr12-69475337-77
Merged-chr6-134048216-52	chr6	134047855	134048486	+	0.000	0.000	Merged-chr6-134048216-52
Merged-chr6-121272426-71	chr6	121272192	121272672	+	0.000	0.000	Merged-chr6-121272426-71
Merged-chr12-51886578-29	chr12	51886387	51886803	+	0.000	0.000	Merged-chr12-51886578-29
Merged-chr17-84186353-4	chr17	84186186	84186525	+	0.000	0.000	Merged-chr17-84186353-4
Merged-chr8-122281860-90	chr8	122281518	122282298	+	0.000	0.000	Merged-chr8-122281860-90
Merged-chr5-86804387-70	chr5	86804158	86804704	+	0.000	0.000	Merged-chr5-86804387-70
Merged-chr5-75426957-1	chr5	75426859	75427057	+	0.000	0.000	Merged-chr5-75426957-1
Merged-chr7-25774614-28	chr7	25774385	25774872	+	0.000	0.000	Merged-chr7-25774614-28
Merged-chr5-134491981-46	chr5	134491735	134492156	+	0.000	0.000	Merged-chr5-134491981-46
Merged-chr4-126990043-4	chr4	126989888	126990268	+	0.000	0.000	Merged-chr4-126990043-4
Merged-chr5-138085334-61	chr5	138085021	138085591	+	0.000	0.000	Merged-chr5-138085334-61
Merged-chr14-52004381-49	chr14	52004230	52004550	+	0.000	0.000	Merged-chr14-52004381-49
Merged-chr2-153015323-52	chr2	153015102	153015555	+	0.000	0.000	Merged-chr2-153015323-52
Merged-chr10-94942923-6	chr10	94942585	94943167	+	0.000	0.000	Merged-chr10-94942923-6
Merged-chr12-117554052-2	chr12	117553897	117554210	+	0.000	0.000	Merged-chr12-117554052-2
Merged-chr3-52300795-11	chr3	52300574	52300960	+	0.000	0.000	Merged-chr3-52300795-11
Merged-chr2-3924900-1	chr2	3924802	3925000	+	0.000	0.000	Merged-chr2-3924900-1
Merged-chr11-116368348-10	chr11	116368154	116368591	+	0.000	0.000	Merged-chr11-116368348-10
Merged-chr5-143235302-59	chr5	143234982	143235573	+	0.000	0.000	Merged-chr5-143235302-59
Merged-chr6-144365387-16	chr6	144365128	144365639	+	0.000	0.000	Merged-chr6-144365387-16
Merged-chr13-5077088-1	chr13	5076990	5077188	+	0.000	0.000	Merged-chr13-5077088-1
Merged-chr19-44146311-57	chr19	44146097	44146572	+	0.000	0.000	Merged-chr19-44146311-57
Merged-chr7-73576506-24	chr7	73576257	73576943	+	0.000	0.000	Merged-chr7-73576506-24
Merged-chr4-32164709-123	chr4	32164271	32165176	+	0.000	0.000	Merged-chr4-32164709-123
Merged-chr2-181459478-100	chr2	181458715	181460144	+	0.000	0.000	Merged-chr2-181459478-100
Merged-chr11-3151424-21	chr11	3151204	3151578	+	0.000	0.000	Merged-chr11-3151424-21
Merged-chr2-148684704-1	chr2	148684606	148684804	+	0.000	0.000	Merged-chr2-148684704-1
Merged-chr1-164079439-12	chr1	164079116	164079621	+	0.000	0.000	Merged-chr1-164079439-12
Merged-chr17-80601464-5	chr17	80601306	80601583	+	0.000	0.000	Merged-chr17-80601464-5
Merged-chr12-108631283-72	chr12	108630692	108631665	+	0.000	0.000	Merged-chr12-108631283-72
Merged-chr11-61602995-47	chr11	61602745	61603223	+	0.000	0.000	Merged-chr11-61602995-47
Merged-chr13-117216189-53	chr13	117215936	117216433	+	0.000	0.000	Merged-chr13-117216189-53
Merged-chr5-105614205-11	chr5	105614069	105614421	+	0.000	0.000	Merged-chr5-105614205-11
Merged-chr2-34938971-69	chr2	34938379	34939271	+	0.000	0.000	Merged-chr2-34938971-69
Merged-chr9-53786922-72	chr9	53786644	53787187	+	0.000	0.000	Merged-chr9-53786922-72
Merged-chr1-82836652-59	chr1	82836399	82836917	+	0.000	0.000	Merged-chr1-82836652-59
Merged-chr15-9600289-13	chr15	9600114	9600507	+	0.000	0.000	Merged-chr15-9600289-13
Merged-chr8-125727602-12	chr8	125727399	125727953	+	0.000	0.000	Merged-chr8-125727602-12
Merged-chr8-84689283-39	chr8	84689060	84689510	+	0.000	0.000	Merged-chr8-84689283-39
Merged-chr5-75640762-12	chr5	75640543	75641017	+	0.000	0.000	Merged-chr5-75640762-12
Merged-chr10-19216501-10	chr10	19216354	19216661	+	0.000	0.000	Merged-chr10-19216501-10
Merged-chr17-7892904-34	chr17	7892722	7893098	+	0.000	0.000	Merged-chr17-7892904-34
Merged-chr17-8244871-10	chr17	8244669	8245072	+	0.000	0.000	Merged-chr17-8244871-10
Merged-chr1-55442246-1	chr1	55442148	55442346	+	0.000	0.000	Merged-chr1-55442246-1
Merged-chr9-95120288-34	chr9	95120028	95120583	+	0.000	0.000	Merged-chr9-95120288-34
Merged-chr9-62349502-36	chr9	62349267	62349724	+	0.000	0.000	Merged-chr9-62349502-36
Merged-chr6-89393151-1	chr6	89393053	89393251	+	0.000	0.000	Merged-chr6-89393151-1
Merged-chr9-53344730-22	chr9	53344476	53344969	+	0.000	0.000	Merged-chr9-53344730-22
Merged-chr11-70580699-89	chr11	70579916	70581281	+	0.000	0.000	Merged-chr11-70580699-89
Merged-chr14-121711337-42	chr14	121711034	121711779	+	0.000	0.000	Merged-chr14-121711337-42
Merged-chr10-100487355-134	chr10	100487107	100487628	+	0.000	0.000	Merged-chr10-100487355-134
Merged-chr12-115888214-32	chr12	115888007	115888578	+	0.000	0.000	Merged-chr12-115888214-32
Merged-chr6-88768883-12	chr6	88768714	88769186	+	0.000	0.000	Merged-chr6-88768883-12
Merged-chr18-64921075-69	chr18	64920838	64921373	+	0.000	0.000	Merged-chr18-64921075-69
Merged-chr6-146634470-65	chr6	146634126	146634781	+	0.000	0.000	Merged-chr6-146634470-65
Merged-chr11-3336028-55	chr11	3335644	3336285	+	0.000	0.000	Merged-chr11-3336028-55
Merged-chr9-121417481-1	chr9	121417383	121417581	+	0.000	0.000	Merged-chr9-121417481-1
Merged-chr6-38759354-27	chr6	38759186	38759567	+	0.000	0.000	Merged-chr6-38759354-27
Merged-chrX-95166298-83	chrX	95166014	95166609	+	0.000	0.000	Merged-chrX-95166298-83
Merged-chr12-117554758-34	chr12	117554281	117555050	+	0.000	0.000	Merged-chr12-117554758-34
Merged-chr11-30986417-66	chr11	30986190	30986660	+	0.000	0.000	Merged-chr11-30986417-66
Merged-chr5-75482772-1	chr5	75482674	75482872	+	0.000	0.000	Merged-chr5-75482772-1
Merged-chr9-42032714-51	chr9	42032415	42033052	+	0.000	0.000	Merged-chr9-42032714-51
Merged-chr2-68434802-41	chr2	68434572	68435034	+	0.000	0.000	Merged-chr2-68434802-41
Merged-chr14-31398460-1	chr14	31398362	31398560	+	0.000	0.000	Merged-chr14-31398460-1
Merged-chr7-73572750-41	chr7	73572527	73572990	+	0.000	0.000	Merged-chr7-73572750-41
Merged-chr2-23571893-78	chr2	23571507	23572164	+	0.000	0.000	Merged-chr2-23571893-78
Merged-chr2-16571405-4	chr2	16571207	16571618	+	0.000	0.000	Merged-chr2-16571405-4
Merged-chr8-66860248-21	chr8	66859959	66860518	+	0.000	0.000	Merged-chr8-66860248-21
Merged-chr5-75808701-3	chr5	75808570	75808826	+	0.000	0.000	Merged-chr5-75808701-3
Merged-chr13-117223399-24	chr13	117223194	117223589	+	0.000	0.000	Merged-chr13-117223399-24
Merged-chr19-29431138-60	chr19	29430855	29431448	+	0.000	0.000	Merged-chr19-29431138-60
Merged-chr15-12424381-39	chr15	12424198	12424649	+	0.000	0.000	Merged-chr15-12424381-39
Merged-chr6-88714297-7	chr6	88714076	88714499	+	0.000	0.000	Merged-chr6-88714297-7
Merged-chr6-88718305-41	chr6	88717963	88718811	+	0.000	0.000	Merged-chr6-88718305-41
Merged-chr11-99125281-21	chr11	99125014	99125484	+	0.000	0.000	Merged-chr11-99125281-21
Merged-chr1-36294186-96	chr1	36293512	36294819	+	0.000	0.000	Merged-chr1-36294186-96
Merged-chr9-121297708-57	chr9	121297306	121298077	+	0.000	0.000	Merged-chr9-121297708-57
Merged-chr3-123508551-84	chr3	123508327	123508813	+	0.000	0.000	Merged-chr3-123508551-84
Merged-chr14-121694451-18	chr14	121694149	121694697	+	0.000	0.000	Merged-chr14-121694451-18
Merged-chr11-59418690-15	chr11	59418525	59418939	+	0.000	0.000	Merged-chr11-59418690-15
Merged-chr5-105872355-24	chr5	105872191	105872554	+	0.000	0.000	Merged-chr5-105872355-24
Merged-chr5-105648904-12	chr5	105648720	105649076	+	0.000	0.000	Merged-chr5-105648904-12
Merged-chr11-69632910-62	chr11	69632650	69633107	+	0.000	0.000	Merged-chr11-69632910-62
Merged-chr8-84357932-29	chr8	84357702	84358147	+	0.000	0.000	Merged-chr8-84357932-29
Merged-chr1-23915821-55	chr1	23915580	23916171	+	0.000	0.000	Merged-chr1-23915821-55
Merged-chr16-36056598-16	chr16	36056366	36056842	+	0.000	0.000	Merged-chr16-36056598-16
Merged-chr15-100060928-68	chr15	100060619	100061209	+	0.000	0.000	Merged-chr15-100060928-68
Merged-chr6-134045527-34	chr6	134045100	134045851	+	0.000	0.000	Merged-chr6-134045527-34
Merged-chr10-127658262-5	chr10	127658103	127658473	+	0.000	0.000	Merged-chr10-127658262-5
Merged-chr2-17746491-3	chr2	17746349	17746649	+	0.000	0.000	Merged-chr2-17746491-3
Merged-chr10-130337662-26	chr10	130337337	130337990	+	0.000	0.000	Merged-chr10-130337662-26
Merged-chr6-125486159-1	chr6	125486061	125486259	+	0.000	0.000	Merged-chr6-125486159-1
Merged-chr1-39923270-90	chr1	39922774	39923747	+	0.000	0.000	Merged-chr1-39923270-90
Merged-chr1-189868246-2	chr1	189868137	189868358	+	0.000	0.000	Merged-chr1-189868246-2
Merged-chr1-127292062-1	chr1	127291964	127292162	+	0.000	0.000	Merged-chr1-127292062-1
Merged-chr1-23922076-79	chr1	23921785	23922302	+	0.000	0.000	Merged-chr1-23922076-79
Merged-chr8-119394915-65	chr8	119394610	119395117	+	0.000	0.000	Merged-chr8-119394915-65
Merged-chr19-21272271-125	chr19	21271847	21272578	+	0.000	0.000	Merged-chr19-21272271-125
Merged-chr6-144169354-1	chr6	144169256	144169454	+	0.000	0.000	Merged-chr6-144169354-1
Merged-chr1-55528879-45	chr1	55528605	55529224	+	0.000	0.000	Merged-chr1-55528879-45
Merged-chr10-42838902-52	chr10	42838663	42839177	+	0.000	0.000	Merged-chr10-42838902-52
Merged-chr5-100638762-1	chr5	100638664	100638862	+	0.000	0.000	Merged-chr5-100638762-1
Merged-chr6-134059534-54	chr6	134059026	134059945	+	0.000	0.000	Merged-chr6-134059534-54
Merged-chr1-164071690-1	chr1	164071592	164071790	+	0.000	0.000	Merged-chr1-164071690-1
Merged-chr5-143235750-1	chr5	143235652	143235850	+	0.000	0.000	Merged-chr5-143235750-1
Merged-chr15-91651721-23	chr15	91651453	91651996	+	0.000	0.000	Merged-chr15-91651721-23
Merged-chr13-42051680-16	chr13	42051437	42051978	+	0.000	0.000	Merged-chr13-42051680-16
Merged-chrX-98292021-23	chrX	98291807	98292194	+	0.000	0.000	Merged-chrX-98292021-23
Merged-chr10-118868545-20	chr10	118868115	118868897	+	0.000	0.000	Merged-chr10-118868545-20
Merged-chr2-17729953-3	chr2	17729741	17730132	+	0.000	0.000	Merged-chr2-17729953-3
Merged-chr11-116412629-1	chr11	116412531	116412729	+	0.000	0.000	Merged-chr11-116412629-1
Merged-chr11-116671560-64	chr11	116671321	116671871	+	0.000	0.000	Merged-chr11-116671560-64
Merged-chr1-132011905-3	chr1	132011762	132012036	+	0.000	0.000	Merged-chr1-132011905-3
Merged-chr13-51970284-43	chr13	51970063	51970569	+	0.000	0.000	Merged-chr13-51970284-43
Merged-chr19-29467148-39	chr19	29466892	29467446	+	0.000	0.000	Merged-chr19-29467148-39
Merged-chr6-143897705-1	chr6	143897607	143897805	+	0.000	0.000	Merged-chr6-143897705-1
Merged-chr19-40300210-18	chr19	40299980	40300416	+	0.000	0.000	Merged-chr19-40300210-18
Merged-chr9-35495678-50	chr9	35495467	35495878	+	0.000	0.000	Merged-chr9-35495678-50
Merged-chr15-91644070-43	chr15	91643653	91644410	+	0.000	0.000	Merged-chr15-91644070-43
Merged-chr14-62837590-93	chr14	62837272	62837815	+	0.000	0.000	Merged-chr14-62837590-93
Merged-chr7-125552153-61	chr7	125551849	125552492	+	0.000	0.000	Merged-chr7-125552153-61
Merged-chr18-7626777-65	chr18	7626410	7627018	+	0.000	0.000	Merged-chr18-7626777-65
Merged-chr11-58938745-55	chr11	58938517	58939074	+	0.000	0.000	Merged-chr11-58938745-55
Merged-chr5-105616345-34	chr5	105616079	105616632	+	0.000	0.000	Merged-chr5-105616345-34
Merged-chr6-89345239-6	chr6	89345064	89345391	+	0.000	0.000	Merged-chr6-89345239-6
Merged-chr18-24205839-79	chr18	24205592	24206164	+	0.000	0.000	Merged-chr18-24205839-79
Merged-chr19-61226084-2	chr19	61225982	61226188	+	0.000	0.000	Merged-chr19-61226084-2
Merged-chr7-24610219-3	chr7	24610106	24610343	+	0.000	0.000	Merged-chr7-24610219-3
Merged-chr6-121242053-23	chr6	121241781	121242243	+	0.000	0.000	Merged-chr6-121242053-23
Merged-chr4-125296910-1	chr4	125296812	125297010	+	0.000	0.000	Merged-chr4-125296910-1
Merged-chr15-85982300-69	chr15	85981945	85982848	+	0.000	0.000	Merged-chr15-85982300-69
Merged-chr9-58253274-50	chr9	58253043	58253507	+	0.000	0.000	Merged-chr9-58253274-50
Merged-chr17-35210384-52	chr17	35210045	35210629	+	0.000	0.000	Merged-chr17-35210384-52
Merged-chr11-3163843-34	chr11	3163637	3164068	+	0.000	0.000	Merged-chr11-3163843-34
Merged-chr4-128806241-68	chr4	128805962	128806764	+	0.000	0.000	Merged-chr4-128806241-68
Merged-chr9-110142335-14	chr9	110142172	110142543	+	0.000	0.000	Merged-chr9-110142335-14
Merged-chr13-30165889-1	chr13	30165791	30165989	+	0.000	0.000	Merged-chr13-30165889-1
Merged-chr6-133986314-22	chr6	133985993	133986625	+	0.000	0.000	Merged-chr6-133986314-22
Merged-chr2-148689712-32	chr2	148689430	148689999	+	0.000	0.000	Merged-chr2-148689712-32
Merged-chr14-121916983-20	chr14	121916695	121917296	+	0.000	0.000	Merged-chr14-121916983-20
Merged-chr6-144278039-1	chr6	144277941	144278139	+	0.000	0.000	Merged-chr6-144278039-1
Merged-chr2-16572063-1	chr2	16571965	16572163	+	0.000	0.000	Merged-chr2-16572063-1
Merged-chr5-105677279-25	chr5	105676820	105677464	+	0.000	0.000	Merged-chr5-105677279-25
Merged-chr10-75702628-18	chr10	75702420	75702835	+	0.000	0.000	Merged-chr10-75702628-18
Merged-chr8-126652316-29	chr8	126652113	126652517	+	0.000	0.000	Merged-chr8-126652316-29
Merged-chr11-58938354-3	chr11	58938197	58938507	+	0.000	0.000	Merged-chr11-58938354-3
Merged-chr18-80455760-29	chr18	80455543	80456000	+	0.000	0.000	Merged-chr18-80455760-29
Merged-chr12-108645905-1	chr12	108645807	108646005	+	0.000	0.000	Merged-chr12-108645905-1
Merged-chr11-79132078-52	chr11	79131847	79132366	+	0.000	0.000	Merged-chr11-79132078-52
Merged-chr9-94610795-11	chr9	94610634	94610968	+	0.000	0.000	Merged-chr9-94610795-11
Merged-chr5-75422508-3	chr5	75422405	75422613	+	0.000	0.000	Merged-chr5-75422508-3
Merged-chr17-8251885-20	chr17	8251658	8252134	+	0.000	0.000	Merged-chr17-8251885-20
Merged-chr5-121711769-90	chr5	121711502	121712121	+	0.000	0.000	Merged-chr5-121711769-90
Merged-chr14-103341999-5	chr14	103341847	103342133	+	0.000	0.000	Merged-chr14-103341999-5
Merged-chr10-127593065-1	chr10	127592967	127593165	+	0.000	0.000	Merged-chr10-127593065-1
