#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_Naive.dn.bed
Merged-chr10-128525524-136	chr10	128525241	128525794	+	0.000	0.000	Merged-chr10-128525524-136
Merged-chr1-181841825-4	chr1	181841726	181841926	+	0.000	0.000	Merged-chr1-181841825-4
Merged-chr7-113513794-126	chr7	113513479	113514023	+	0.000	0.000	Merged-chr7-113513794-126
Merged-chr4-119320539-50	chr4	119320287	119320784	+	0.000	0.000	Merged-chr4-119320539-50
Merged-chr3-144205288-98	chr3	144204838	144205673	+	0.000	0.000	Merged-chr3-144205288-98
Merged-chr2-180732168-28	chr2	180731929	180732361	+	0.000	0.000	Merged-chr2-180732168-28
Merged-chr2-109378237-2	chr2	109378139	109378337	+	0.000	0.000	Merged-chr2-109378237-2
Merged-chr12-70713725-41	chr12	70713389	70714026	+	0.000	0.000	Merged-chr12-70713725-41
Merged-chr15-81960321-1	chr15	81960223	81960421	+	0.000	0.000	Merged-chr15-81960321-1
Merged-chr14-60129717-50	chr14	60129441	60130164	+	0.000	0.000	Merged-chr14-60129717-50
Merged-chr16-58514675-26	chr16	58514334	58514873	+	0.000	0.000	Merged-chr16-58514675-26
Merged-chr14-103649060-6	chr14	103648912	103649185	+	0.000	0.000	Merged-chr14-103649060-6
Merged-chr4-23983062-1	chr4	23982964	23983162	+	0.000	0.000	Merged-chr4-23983062-1
Merged-chr9-32507415-81	chr9	32506977	32507705	+	0.000	0.000	Merged-chr9-32507415-81
Merged-chr6-135450790-30	chr6	135450472	135451121	+	0.000	0.000	Merged-chr6-135450790-30
Merged-chr1-159911218-36	chr1	159911005	159911610	+	0.000	0.000	Merged-chr1-159911218-36
Merged-chr1-175863387-1	chr1	175863289	175863487	+	0.000	0.000	Merged-chr1-175863387-1
Merged-chr5-113824477-15	chr5	113824277	113824682	+	0.000	0.000	Merged-chr5-113824477-15
Merged-chr13-63112828-16	chr13	63112651	63113072	+	0.000	0.000	Merged-chr13-63112828-16
Merged-chr14-20929476-97	chr14	20929055	20929736	+	0.000	0.000	Merged-chr14-20929476-97
Merged-chr19-41282944-15	chr19	41282707	41283118	+	0.000	0.000	Merged-chr19-41282944-15
Merged-chr5-93267290-2	chr5	93267173	93267409	+	0.000	0.000	Merged-chr5-93267290-2
Merged-chr13-24594516-1	chr13	24594418	24594616	+	0.000	0.000	Merged-chr13-24594516-1
Merged-chr4-11794468-49	chr4	11794230	11794686	+	0.000	0.000	Merged-chr4-11794468-49
Merged-chrX-153374755-1	chrX	153374657	153374855	+	0.000	0.000	Merged-chrX-153374755-1
Merged-chrX-164419755-68	chrX	164419543	164420069	+	0.000	0.000	Merged-chrX-164419755-68
Merged-chr6-108838051-14	chr6	108837779	108838316	+	0.000	0.000	Merged-chr6-108838051-14
Merged-chr17-31834871-1	chr17	31834773	31834971	+	0.000	0.000	Merged-chr17-31834871-1
Merged-chr3-144253083-46	chr3	144252682	144253361	+	0.000	0.000	Merged-chr3-144253083-46
Merged-chr9-108691686-1	chr9	108691588	108691786	+	0.000	0.000	Merged-chr9-108691686-1
Merged-chr5-150540130-8	chr5	150539942	150540304	+	0.000	0.000	Merged-chr5-150540130-8
Merged-chr2-112493136-105	chr2	112492741	112493392	+	0.000	0.000	Merged-chr2-112493136-105
Merged-chr2-9691947-64	chr2	9691587	9692299	+	0.000	0.000	Merged-chr2-9691947-64
Merged-chr18-25510965-10	chr18	25510689	25511176	+	0.000	0.000	Merged-chr18-25510965-10
Merged-chr7-28808456-24	chr7	28808229	28808691	+	0.000	0.000	Merged-chr7-28808456-24
Merged-chr10-44529535-56	chr10	44529260	44529778	+	0.000	0.000	Merged-chr10-44529535-56
Merged-chr13-43268816-104	chr13	43268554	43269187	+	0.000	0.000	Merged-chr13-43268816-104
Merged-chr14-72985384-7	chr14	72985182	72985598	+	0.000	0.000	Merged-chr14-72985384-7
Merged-chr8-70811512-10	chr8	70811300	70811682	+	0.000	0.000	Merged-chr8-70811512-10
Merged-chr15-102225119-79	chr15	102224541	102225598	+	0.000	0.000	Merged-chr15-102225119-79
Merged-chr7-25848293-34	chr7	25848067	25848535	+	0.000	0.000	Merged-chr7-25848293-34
Merged-chr1-91621373-6	chr1	91621217	91621520	+	0.000	0.000	Merged-chr1-91621373-6
Merged-chr10-94416314-14	chr10	94416071	94416506	+	0.000	0.000	Merged-chr10-94416314-14
Merged-chr6-129045306-7	chr6	129045106	129045468	+	0.000	0.000	Merged-chr6-129045306-7
Merged-chr13-74808125-133	chr13	74807657	74808542	+	0.000	0.000	Merged-chr13-74808125-133
Merged-chr8-117548113-3	chr8	117548002	117548241	+	0.000	0.000	Merged-chr8-117548113-3
Merged-chr5-112274120-60	chr5	112273972	112274396	+	0.000	0.000	Merged-chr5-112274120-60
Merged-chr12-103059282-39	chr12	103059090	103059618	+	0.000	0.000	Merged-chr12-103059282-39
Merged-chr5-113830533-46	chr5	113830287	113830934	+	0.000	0.000	Merged-chr5-113830533-46
Merged-chr6-109231393-1	chr6	109231295	109231493	+	0.000	0.000	Merged-chr6-109231393-1
Merged-chr13-63187815-25	chr13	63187608	63188034	+	0.000	0.000	Merged-chr13-63187815-25
Merged-chr8-115159945-72	chr8	115159129	115160360	+	0.000	0.000	Merged-chr8-115159945-72
Merged-chr13-102126870-1	chr13	102126772	102126970	+	0.000	0.000	Merged-chr13-102126870-1
Merged-chr11-53805960-3	chr11	53805835	53806082	+	0.000	0.000	Merged-chr11-53805960-3
Merged-chr16-49840085-71	chr16	49839762	49840319	+	0.000	0.000	Merged-chr16-49840085-71
Merged-chr8-115514618-39	chr8	115514351	115515028	+	0.000	0.000	Merged-chr8-115514618-39
Merged-chr13-104227730-1	chr13	104227632	104227830	+	0.000	0.000	Merged-chr13-104227730-1
Merged-chr18-62164450-51	chr18	62164215	62164707	+	0.000	0.000	Merged-chr18-62164450-51
Merged-chr10-83869390-2	chr10	83869285	83869498	+	0.000	0.000	Merged-chr10-83869390-2
Merged-chr3-96273916-38	chr3	96273684	96274108	+	0.000	0.000	Merged-chr3-96273916-38
Merged-chr2-125341077-1	chr2	125340979	125341177	+	0.000	0.000	Merged-chr2-125341077-1
Merged-chr11-68465236-16	chr11	68465072	68465438	+	0.000	0.000	Merged-chr11-68465236-16
Merged-chr18-84086022-5	chr18	84085845	84086164	+	0.000	0.000	Merged-chr18-84086022-5
Merged-chr7-114093850-17	chr7	114093658	114094030	+	0.000	0.000	Merged-chr7-114093850-17
Merged-chr18-25504648-1	chr18	25504550	25504748	+	0.000	0.000	Merged-chr18-25504648-1
Merged-chr1-86528310-67	chr1	86527961	86528537	+	0.000	0.000	Merged-chr1-86528310-67
Merged-chr9-57262063-111	chr9	57260967	57262698	+	0.000	0.000	Merged-chr9-57262063-111
Merged-chr17-87286000-2	chr17	87285893	87286110	+	0.000	0.000	Merged-chr17-87286000-2
Merged-chr1-86501263-3	chr1	86501138	86501379	+	0.000	0.000	Merged-chr1-86501263-3
Merged-chr12-24630472-12	chr12	24630316	24630676	+	0.000	0.000	Merged-chr12-24630472-12
Merged-chr14-102982981-12	chr14	102982827	102983270	+	0.000	0.000	Merged-chr14-102982981-12
Merged-chr4-24556316-23	chr4	24556150	24556500	+	0.000	0.000	Merged-chr4-24556316-23
Merged-chr7-114091168-6	chr7	114090975	114091417	+	0.000	0.000	Merged-chr7-114091168-6
Merged-chr17-50094346-48	chr17	50094144	50094621	+	0.000	0.000	Merged-chr17-50094346-48
Merged-chr6-92105451-1	chr6	92105353	92105551	+	0.000	0.000	Merged-chr6-92105451-1
Merged-chr16-49854418-36	chr16	49854201	49854729	+	0.000	0.000	Merged-chr16-49854418-36
Merged-chr4-24537174-7	chr4	24536957	24537365	+	0.000	0.000	Merged-chr4-24537174-7
Merged-chr3-84667466-30	chr3	84667272	84667712	+	0.000	0.000	Merged-chr3-84667466-30
Merged-chr4-107802171-78	chr4	107801755	107802523	+	0.000	0.000	Merged-chr4-107802171-78
Merged-chr3-10012893-114	chr3	10012654	10013303	+	0.000	0.000	Merged-chr3-10012893-114
Merged-chr14-47276879-81	chr14	47276593	47277167	+	0.000	0.000	Merged-chr14-47276879-81
Merged-chr5-107946729-17	chr5	107946483	107946921	+	0.000	0.000	Merged-chr5-107946729-17
Merged-chr6-135363607-18	chr6	135363477	135363774	+	0.000	0.000	Merged-chr6-135363607-18
Merged-chr15-37787593-1	chr15	37787495	37787693	+	0.000	0.000	Merged-chr15-37787593-1
Merged-chr3-137110581-3	chr3	137110399	137110732	+	0.000	0.000	Merged-chr3-137110581-3
Merged-chr16-46107609-30	chr16	46107360	46107864	+	0.000	0.000	Merged-chr16-46107609-30
Merged-chr13-60848709-82	chr13	60848201	60849079	+	0.000	0.000	Merged-chr13-60848709-82
Merged-chr2-156876394-2	chr2	156876279	156876511	+	0.000	0.000	Merged-chr2-156876394-2
Merged-chr18-4959828-14	chr18	4959568	4960076	+	0.000	0.000	Merged-chr18-4959828-14
Merged-chr5-134236625-2	chr5	134236527	134236725	+	0.000	0.000	Merged-chr5-134236625-2
Merged-chr15-37679688-19	chr15	37679477	37679935	+	0.000	0.000	Merged-chr15-37679688-19
Merged-chr18-65808951-8	chr18	65808821	65809083	+	0.000	0.000	Merged-chr18-65808951-8
Merged-chr7-130631867-47	chr7	130631612	130632131	+	0.000	0.000	Merged-chr7-130631867-47
Merged-chr13-95942793-1	chr13	95942695	95942893	+	0.000	0.000	Merged-chr13-95942793-1
Merged-chrX-159172095-3	chrX	159171992	159172201	+	0.000	0.000	Merged-chrX-159172095-3
Merged-chr1-91626193-21	chr1	91625988	91626418	+	0.000	0.000	Merged-chr1-91626193-21
Merged-chr13-38501583-20	chr13	38501230	38501985	+	0.000	0.000	Merged-chr13-38501583-20
Merged-chr5-77134607-48	chr5	77134361	77134914	+	0.000	0.000	Merged-chr5-77134607-48
Merged-chr1-131135243-3	chr1	131135136	131135356	+	0.000	0.000	Merged-chr1-131135243-3
Merged-chr10-94408966-47	chr10	94408707	94409191	+	0.000	0.000	Merged-chr10-94408966-47
Merged-chr4-8800117-1	chr4	8800019	8800217	+	0.000	0.000	Merged-chr4-8800117-1
Merged-chr8-115400365-68	chr8	115400124	115400619	+	0.000	0.000	Merged-chr8-115400365-68
Merged-chr7-74554229-6	chr7	74554065	74554382	+	0.000	0.000	Merged-chr7-74554229-6
Merged-chr4-8647545-77	chr4	8647132	8647997	+	0.000	0.000	Merged-chr4-8647545-77
Merged-chr1-43311027-1	chr1	43310929	43311127	+	0.000	0.000	Merged-chr1-43311027-1
Merged-chrX-13631859-9	chrX	13631606	13632023	+	0.000	0.000	Merged-chrX-13631859-9
Merged-chr5-62659064-1	chr5	62658966	62659164	+	0.000	0.000	Merged-chr5-62659064-1
Merged-chr4-43482335-31	chr4	43482085	43482651	+	0.000	0.000	Merged-chr4-43482335-31
Merged-chr2-32870456-13	chr2	32870298	32870620	+	0.000	0.000	Merged-chr2-32870456-13
Merged-chr18-25523528-1	chr18	25523430	25523628	+	0.000	0.000	Merged-chr18-25523528-1
Merged-chr7-44572491-3	chr7	44572386	44572601	+	0.000	0.000	Merged-chr7-44572491-3
Merged-chr2-105400264-9	chr2	105400034	105400469	+	0.000	0.000	Merged-chr2-105400264-9
Merged-chr13-63180937-16	chr13	63180755	63181259	+	0.000	0.000	Merged-chr13-63180937-16
Merged-chrX-155267080-5	chrX	155266912	155267220	+	0.000	0.000	Merged-chrX-155267080-5
Merged-chr16-17069994-85	chr16	17069606	17070328	+	0.000	0.000	Merged-chr16-17069994-85
Merged-chr10-7630837-45	chr10	7630283	7631253	+	0.000	0.000	Merged-chr10-7630837-45
Merged-chr18-75338929-5	chr18	75338740	75339095	+	0.000	0.000	Merged-chr18-75338929-5
Merged-chr9-58573114-1	chr9	58573016	58573214	+	0.000	0.000	Merged-chr9-58573114-1
Merged-chr6-108836247-72	chr6	108835797	108836482	+	0.000	0.000	Merged-chr6-108836247-72
Merged-chr13-24599752-50	chr13	24599571	24599932	+	0.000	0.000	Merged-chr13-24599752-50
Merged-chr8-18954142-48	chr8	18953871	18954361	+	0.000	0.000	Merged-chr8-18954142-48
Merged-chr6-129036923-80	chr6	129036453	129037337	+	0.000	0.000	Merged-chr6-129036923-80
Merged-chr2-126490737-1	chr2	126490639	126490837	+	0.000	0.000	Merged-chr2-126490737-1
Merged-chr5-62659360-12	chr5	62659169	62659539	+	0.000	0.000	Merged-chr5-62659360-12
Merged-chr8-3352639-1	chr8	3352541	3352739	+	0.000	0.000	Merged-chr8-3352639-1
Merged-chr13-29983286-2	chr13	29983159	29983415	+	0.000	0.000	Merged-chr13-29983286-2
Merged-chr2-150909929-87	chr2	150909545	150910273	+	0.000	0.000	Merged-chr2-150909929-87
Merged-chr13-74771404-1	chr13	74771306	74771504	+	0.000	0.000	Merged-chr13-74771404-1
Merged-chr6-125191910-87	chr6	125191568	125192150	+	0.000	0.000	Merged-chr6-125191910-87
Merged-chr5-99906466-49	chr5	99906281	99906735	+	0.000	0.000	Merged-chr5-99906466-49
Merged-chr2-4872463-2	chr2	4872364	4872565	+	0.000	0.000	Merged-chr2-4872463-2
Merged-chr10-41476446-34	chr10	41476241	41476676	+	0.000	0.000	Merged-chr10-41476446-34
Merged-chr12-113059214-12	chr12	113059058	113059360	+	0.000	0.000	Merged-chr12-113059214-12
Merged-chr11-68432285-104	chr11	68431852	68432553	+	0.000	0.000	Merged-chr11-68432285-104
Merged-chr13-75708400-9	chr13	75708241	75708559	+	0.000	0.000	Merged-chr13-75708400-9
Merged-chr11-82239644-20	chr11	82239453	82239927	+	0.000	0.000	Merged-chr11-82239644-20
Merged-chr1-170167960-28	chr1	170167748	170168261	+	0.000	0.000	Merged-chr1-170167960-28
Merged-chr14-121421712-3	chr14	121421553	121421892	+	0.000	0.000	Merged-chr14-121421712-3
Merged-chr1-191575534-133	chr1	191574943	191575945	+	0.000	0.000	Merged-chr1-191575534-133
Merged-chr2-64853435-1	chr2	64853337	64853535	+	0.000	0.000	Merged-chr2-64853435-1
Merged-chr18-75392054-3	chr18	75391903	75392181	+	0.000	0.000	Merged-chr18-75392054-3
Merged-chr18-32352849-42	chr18	32352596	32353557	+	0.000	0.000	Merged-chr18-32352849-42
Merged-chr17-44105756-70	chr17	44105524	44106033	+	0.000	0.000	Merged-chr17-44105756-70
Merged-chrX-142469778-72	chrX	142469064	142470409	+	0.000	0.000	Merged-chrX-142469778-72
Merged-chr19-56530729-50	chr19	56530523	56530954	+	0.000	0.000	Merged-chr19-56530729-50
Merged-chr10-69816063-1	chr10	69815965	69816163	+	0.000	0.000	Merged-chr10-69816063-1
Merged-chr2-125214795-24	chr2	125214481	125215031	+	0.000	0.000	Merged-chr2-125214795-24
Merged-chr1-139163024-8	chr1	139162857	139163192	+	0.000	0.000	Merged-chr1-139163024-8
Merged-chr1-88720923-30	chr1	88720727	88721114	+	0.000	0.000	Merged-chr1-88720923-30
Merged-chr2-71814151-46	chr2	71813918	71814407	+	0.000	0.000	Merged-chr2-71814151-46
Merged-chrX-159043640-18	chrX	159043436	159043801	+	0.000	0.000	Merged-chrX-159043640-18
Merged-chr6-66535397-73	chr6	66535034	66535698	+	0.000	0.000	Merged-chr6-66535397-73
Merged-chr4-8728967-9	chr4	8728735	8729149	+	0.000	0.000	Merged-chr4-8728967-9
Merged-chr2-11693188-23	chr2	11692837	11693404	+	0.000	0.000	Merged-chr2-11693188-23
Merged-chr8-115653141-5	chr8	115653012	115653275	+	0.000	0.000	Merged-chr8-115653141-5
Merged-chr13-95685937-61	chr13	95685247	95686256	+	0.000	0.000	Merged-chr13-95685937-61
Merged-chr13-63223082-1	chr13	63222984	63223182	+	0.000	0.000	Merged-chr13-63223082-1
Merged-chr3-8510518-3	chr3	8510400	8510636	+	0.000	0.000	Merged-chr3-8510518-3
Merged-chr10-44676682-10	chr10	44676492	44676904	+	0.000	0.000	Merged-chr10-44676682-10
Merged-chr10-44448070-110	chr10	44447785	44448570	+	0.000	0.000	Merged-chr10-44448070-110
Merged-chr8-115185594-22	chr8	115185338	115185734	+	0.000	0.000	Merged-chr8-115185594-22
Merged-chr9-35117076-156	chr9	35116556	35117510	+	0.000	0.000	Merged-chr9-35117076-156
Merged-chr4-11721470-80	chr4	11721174	11721788	+	0.000	0.000	Merged-chr4-11721470-80
Merged-chr14-7832137-26	chr14	7831924	7832475	+	0.000	0.000	Merged-chr14-7832137-26
Merged-chr3-136609940-3	chr3	136609821	136610073	+	0.000	0.000	Merged-chr3-136609940-3
Merged-chr14-102979979-6	chr14	102979827	102980122	+	0.000	0.000	Merged-chr14-102979979-6
Merged-chr11-64113606-12	chr11	64113422	64113785	+	0.000	0.000	Merged-chr11-64113606-12
Merged-chr1-191426068-17	chr1	191425892	191426296	+	0.000	0.000	Merged-chr1-191426068-17
Merged-chr18-83751830-2	chr18	83751722	83751940	+	0.000	0.000	Merged-chr18-83751830-2
Merged-chr13-102210055-1	chr13	102209957	102210155	+	0.000	0.000	Merged-chr13-102210055-1
Merged-chr8-115707487-136	chr8	115706809	115707914	+	0.000	0.000	Merged-chr8-115707487-136
Merged-chr13-95913173-23	chr13	95912940	95913405	+	0.000	0.000	Merged-chr13-95913173-23
Merged-chr13-24419838-27	chr13	24419526	24420086	+	0.000	0.000	Merged-chr13-24419838-27
Merged-chr7-114088152-53	chr7	114087883	114088420	+	0.000	0.000	Merged-chr7-114088152-53
Merged-chr5-77148298-3	chr5	77148161	77148420	+	0.000	0.000	Merged-chr5-77148298-3
Merged-chr1-66874962-7	chr1	66874717	66875255	+	0.000	0.000	Merged-chr1-66874962-7
Merged-chr7-3289241-19	chr7	3289110	3289423	+	0.000	0.000	Merged-chr7-3289241-19
Merged-chr19-18615969-1	chr19	18615871	18616069	+	0.000	0.000	Merged-chr19-18615969-1
Merged-chr10-95677953-62	chr10	95677709	95678168	+	0.000	0.000	Merged-chr10-95677953-62
Merged-chr7-135736096-74	chr7	135735714	135736333	+	0.000	0.000	Merged-chr7-135736096-74
Merged-chr2-118159783-1	chr2	118159685	118159883	+	0.000	0.000	Merged-chr2-118159783-1
Merged-chr2-79250186-5	chr2	79250051	79250310	+	0.000	0.000	Merged-chr2-79250186-5
Merged-chr13-114894914-23	chr13	114894666	114895310	+	0.000	0.000	Merged-chr13-114894914-23
Merged-chr17-50158722-59	chr17	50158309	50159007	+	0.000	0.000	Merged-chr17-50158722-59
Merged-chr6-135444883-36	chr6	135444656	135445163	+	0.000	0.000	Merged-chr6-135444883-36
Merged-chr2-4882192-160	chr2	4881584	4882768	+	0.000	0.000	Merged-chr2-4882192-160
Merged-chr11-53770148-86	chr11	53769741	53770826	+	0.000	0.000	Merged-chr11-53770148-86
Merged-chr2-128122679-7	chr2	128122497	128122834	+	0.000	0.000	Merged-chr2-128122679-7
Merged-chr3-102715322-54	chr3	102715066	102715559	+	0.000	0.000	Merged-chr3-102715322-54
Merged-chr5-104982403-2	chr5	104982289	104982519	+	0.000	0.000	Merged-chr5-104982403-2
Merged-chr10-8370203-10	chr10	8370010	8370345	+	0.000	0.000	Merged-chr10-8370203-10
Merged-chr17-57102485-3	chr17	57102346	57102652	+	0.000	0.000	Merged-chr17-57102485-3
Merged-chr3-144134560-2	chr3	144134441	144134682	+	0.000	0.000	Merged-chr3-144134560-2
Merged-chr6-137604948-13	chr6	137604747	137605202	+	0.000	0.000	Merged-chr6-137604948-13
Merged-chr1-176845739-2	chr1	176845604	176845876	+	0.000	0.000	Merged-chr1-176845739-2
Merged-chr2-72406907-14	chr2	72406673	72407105	+	0.000	0.000	Merged-chr2-72406907-14
Merged-chr19-53520175-41	chr19	53519879	53520425	+	0.000	0.000	Merged-chr19-53520175-41
Merged-chr1-127628999-1	chr1	127628901	127629099	+	0.000	0.000	Merged-chr1-127628999-1
Merged-chr14-100459597-88	chr14	100459147	100460107	+	0.000	0.000	Merged-chr14-100459597-88
Merged-chrX-109013241-158	chrX	109012657	109013756	+	0.000	0.000	Merged-chrX-109013241-158
Merged-chr13-102175650-1	chr13	102175552	102175750	+	0.000	0.000	Merged-chr13-102175650-1
Merged-chr14-67716021-91	chr14	67715674	67716257	+	0.000	0.000	Merged-chr14-67716021-91
Merged-chr4-24496528-78	chr4	24496112	24496740	+	0.000	0.000	Merged-chr4-24496528-78
Merged-chr3-136670047-60	chr3	136669564	136670319	+	0.000	0.000	Merged-chr3-136670047-60
Merged-chr3-135212470-74	chr3	135212171	135212760	+	0.000	0.000	Merged-chr3-135212470-74
Merged-chr13-106998870-40	chr13	106998638	106999103	+	0.000	0.000	Merged-chr13-106998870-40
Merged-chr7-25826984-1	chr7	25826886	25827084	+	0.000	0.000	Merged-chr7-25826984-1
Merged-chr2-52597228-7	chr2	52597108	52597353	+	0.000	0.000	Merged-chr2-52597228-7
Merged-chr6-135436569-8	chr6	135436417	135436788	+	0.000	0.000	Merged-chr6-135436569-8
Merged-chr14-60130504-4	chr14	60130257	60130741	+	0.000	0.000	Merged-chr14-60130504-4
Merged-chr13-101767014-5	chr13	101766788	101767217	+	0.000	0.000	Merged-chr13-101767014-5
Merged-chr1-134077877-43	chr1	134077576	134078258	+	0.000	0.000	Merged-chr1-134077877-43
Merged-chr11-82183511-55	chr11	82183300	82183808	+	0.000	0.000	Merged-chr11-82183511-55
Merged-chr2-26744468-4	chr2	26744361	26744580	+	0.000	0.000	Merged-chr2-26744468-4
Merged-chr1-131051393-11	chr1	131051173	131051666	+	0.000	0.000	Merged-chr1-131051393-11
Merged-chr14-59694915-1	chr14	59694817	59695015	+	0.000	0.000	Merged-chr14-59694915-1
Merged-chr5-105145750-96	chr5	105145290	105146115	+	0.000	0.000	Merged-chr5-105145750-96
Merged-chr10-120201986-109	chr10	120201705	120202469	+	0.000	0.000	Merged-chr10-120201986-109
Merged-chr11-67526987-43	chr11	67526696	67527423	+	0.000	0.000	Merged-chr11-67526987-43
Merged-chr8-64764110-6	chr8	64763952	64764274	+	0.000	0.000	Merged-chr8-64764110-6
Merged-chr7-65644925-69	chr7	65644665	65645158	+	0.000	0.000	Merged-chr7-65644925-69
Merged-chr3-89418493-51	chr3	89418286	89418770	+	0.000	0.000	Merged-chr3-89418493-51
Merged-chr9-106313051-17	chr9	106312792	106313249	+	0.000	0.000	Merged-chr9-106313051-17
Merged-chr18-62179197-1	chr18	62179099	62179297	+	0.000	0.000	Merged-chr18-62179197-1
Merged-chr19-55903539-1	chr19	55903441	55903639	+	0.000	0.000	Merged-chr19-55903539-1
Merged-chr16-58514049-1	chr16	58513951	58514149	+	0.000	0.000	Merged-chr16-58514049-1
Merged-chr3-137082022-1	chr3	137081924	137082122	+	0.000	0.000	Merged-chr3-137082022-1
Merged-chr6-70831056-63	chr6	70830622	70831321	+	0.000	0.000	Merged-chr6-70831056-63
Merged-chr3-59006146-15	chr3	59005608	59006609	+	0.000	0.000	Merged-chr3-59006146-15
Merged-chr9-35123035-17	chr9	35122863	35123247	+	0.000	0.000	Merged-chr9-35123035-17
Merged-chr16-44332712-87	chr16	44332342	44333131	+	0.000	0.000	Merged-chr16-44332712-87
Merged-chr1-189597091-1	chr1	189596993	189597191	+	0.000	0.000	Merged-chr1-189597091-1
Merged-chr17-87344693-70	chr17	87344364	87344924	+	0.000	0.000	Merged-chr17-87344693-70
Merged-chr2-65237970-5	chr2	65237760	65238131	+	0.000	0.000	Merged-chr2-65237970-5
Merged-chr7-25238227-126	chr7	25237886	25238671	+	0.000	0.000	Merged-chr7-25238227-126
Merged-chr19-53535545-21	chr19	53535378	53535685	+	0.000	0.000	Merged-chr19-53535545-21
Merged-chr13-24416141-118	chr13	24415483	24416928	+	0.000	0.000	Merged-chr13-24416141-118
Merged-chr3-96263071-120	chr3	96262767	96263441	+	0.000	0.000	Merged-chr3-96263071-120
Merged-chr13-95964370-69	chr13	95964109	95964627	+	0.000	0.000	Merged-chr13-95964370-69
Merged-chr17-79917226-25	chr17	79916878	79917548	+	0.000	0.000	Merged-chr17-79917226-25
Merged-chr17-50125394-33	chr17	50125133	50125672	+	0.000	0.000	Merged-chr17-50125394-33
Merged-chr10-44679817-10	chr10	44679659	44679997	+	0.000	0.000	Merged-chr10-44679817-10
Merged-chr13-60935285-22	chr13	60935005	60935548	+	0.000	0.000	Merged-chr13-60935285-22
Merged-chr4-43483689-52	chr4	43483383	43483957	+	0.000	0.000	Merged-chr4-43483689-52
Merged-chr3-86915418-7	chr3	86915252	86915558	+	0.000	0.000	Merged-chr3-86915418-7
Merged-chr4-8666905-29	chr4	8666751	8667199	+	0.000	0.000	Merged-chr4-8666905-29
Merged-chr1-160042538-15	chr1	160042372	160042715	+	0.000	0.000	Merged-chr1-160042538-15
Merged-chr1-191498446-41	chr1	191498168	191498685	+	0.000	0.000	Merged-chr1-191498446-41
Merged-chr19-38054631-113	chr19	38054320	38054932	+	0.000	0.000	Merged-chr19-38054631-113
Merged-chr11-45944686-83	chr11	45944373	45945113	+	0.000	0.000	Merged-chr11-45944686-83
Merged-chr5-123765693-26	chr5	123765475	123765944	+	0.000	0.000	Merged-chr5-123765693-26
Merged-chr10-42057428-21	chr10	42057095	42057676	+	0.000	0.000	Merged-chr10-42057428-21
Merged-chr11-73095625-2	chr11	73095521	73095731	+	0.000	0.000	Merged-chr11-73095625-2
Merged-chr1-133763303-37	chr1	133763109	133763531	+	0.000	0.000	Merged-chr1-133763303-37
Merged-chr5-107950790-30	chr5	107950420	107951092	+	0.000	0.000	Merged-chr5-107950790-30
Merged-chr11-104664090-22	chr11	104663840	104664288	+	0.000	0.000	Merged-chr11-104664090-22
Merged-chr17-50136209-46	chr17	50135961	50136439	+	0.000	0.000	Merged-chr17-50136209-46
Merged-chr13-63240218-75	chr13	63239897	63240641	+	0.000	0.000	Merged-chr13-63240218-75
Merged-chr17-87325627-13	chr17	87325453	87325861	+	0.000	0.000	Merged-chr17-87325627-13
Merged-chr11-58948790-70	chr11	58948569	58949052	+	0.000	0.000	Merged-chr11-58948790-70
Merged-chr3-9709094-18	chr3	9708820	9709353	+	0.000	0.000	Merged-chr3-9709094-18
Merged-chr7-74698017-54	chr7	74697704	74698259	+	0.000	0.000	Merged-chr7-74698017-54
Merged-chr1-160040121-22	chr1	160039899	160040285	+	0.000	0.000	Merged-chr1-160040121-22
Merged-chr3-27314931-22	chr3	27314769	27315102	+	0.000	0.000	Merged-chr3-27314931-22
Merged-chr8-115515804-27	chr8	115515512	115516094	+	0.000	0.000	Merged-chr8-115515804-27
Merged-chr6-120357332-52	chr6	120356998	120357523	+	0.000	0.000	Merged-chr6-120357332-52
Merged-chr4-136190007-31	chr4	136189733	136190285	+	0.000	0.000	Merged-chr4-136190007-31
Merged-chr2-52378804-68	chr2	52378416	52379059	+	0.000	0.000	Merged-chr2-52378804-68
Merged-chr2-26668948-49	chr2	26668713	26669194	+	0.000	0.000	Merged-chr2-26668948-49
Merged-chr14-103650589-135	chr14	103650026	103651027	+	0.000	0.000	Merged-chr14-103650589-135
Merged-chr2-66114486-5	chr2	66114366	66114612	+	0.000	0.000	Merged-chr2-66114486-5
Merged-chr13-63223423-77	chr13	63223190	63223748	+	0.000	0.000	Merged-chr13-63223423-77
Merged-chr7-135989153-2	chr7	135989031	135989277	+	0.000	0.000	Merged-chr7-135989153-2
Merged-chr17-48462380-14	chr17	48462199	48462613	+	0.000	0.000	Merged-chr17-48462380-14
Merged-chr11-67525871-1	chr11	67525773	67525971	+	0.000	0.000	Merged-chr11-67525871-1
Merged-chr18-72975583-1	chr18	72975485	72975683	+	0.000	0.000	Merged-chr18-72975583-1
