#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1.dn.bed
Merged-chr10-117780862-1	chr10	117780764	117780962	+	0.000	0.000	Merged-chr10-117780862-1
Merged-chr7-74554851-146	chr7	74554552	74555333	+	0.000	0.000	Merged-chr7-74554851-146
Merged-chr15-9140633-58	chr15	9140327	9140841	+	0.000	0.000	Merged-chr15-9140633-58
Merged-chr17-83809391-18	chr17	83809101	83809632	+	0.000	0.000	Merged-chr17-83809391-18
Merged-chr19-57803146-21	chr19	57802941	57803505	+	0.000	0.000	Merged-chr19-57803146-21
Merged-chr15-73732141-86	chr15	73731801	73732530	+	0.000	0.000	Merged-chr15-73732141-86
Merged-chr19-56756635-43	chr19	56756424	56756879	+	0.000	0.000	Merged-chr19-56756635-43
Merged-chr10-41474054-14	chr10	41473809	41474233	+	0.000	0.000	Merged-chr10-41474054-14
Merged-chr6-67349377-1	chr6	67349279	67349477	+	0.000	0.000	Merged-chr6-67349377-1
Merged-chr18-75392555-48	chr18	75392186	75392947	+	0.000	0.000	Merged-chr18-75392555-48
Merged-chr18-4333845-29	chr18	4333613	4334065	+	0.000	0.000	Merged-chr18-4333845-29
Merged-chr17-28442863-20	chr17	28442681	28443040	+	0.000	0.000	Merged-chr17-28442863-20
Merged-chr18-11657686-100	chr18	11657462	11657984	+	0.000	0.000	Merged-chr18-11657686-100
Merged-chr2-32876097-46	chr2	32875660	32876441	+	0.000	0.000	Merged-chr2-32876097-46
Merged-chr13-30043062-25	chr13	30042795	30043259	+	0.000	0.000	Merged-chr13-30043062-25
Merged-chr3-95930587-7	chr3	95930461	95930692	+	0.000	0.000	Merged-chr3-95930587-7
Merged-chr11-74575982-4	chr11	74575872	74576101	+	0.000	0.000	Merged-chr11-74575982-4
Merged-chr13-30003327-31	chr13	30003104	30003527	+	0.000	0.000	Merged-chr13-30003327-31
Merged-chr14-62342844-35	chr14	62342564	62343131	+	0.000	0.000	Merged-chr14-62342844-35
Merged-chr18-83711659-2	chr18	83711514	83711806	+	0.000	0.000	Merged-chr18-83711659-2
Merged-chr16-49845108-1	chr16	49845010	49845208	+	0.000	0.000	Merged-chr16-49845108-1
Merged-chr14-102530396-1	chr14	102530298	102530496	+	0.000	0.000	Merged-chr14-102530396-1
Merged-chr2-66092362-1	chr2	66092264	66092462	+	0.000	0.000	Merged-chr2-66092362-1
Merged-chr12-113047056-12	chr12	113046829	113047232	+	0.000	0.000	Merged-chr12-113047056-12
Merged-chr10-8501205-11	chr10	8501016	8501366	+	0.000	0.000	Merged-chr10-8501205-11
Merged-chr16-32246846-82	chr16	32246392	32247298	+	0.000	0.000	Merged-chr16-32246846-82
Merged-chr7-79420148-11	chr7	79420003	79420313	+	0.000	0.000	Merged-chr7-79420148-11
Merged-chr7-28809863-44	chr7	28809679	28810120	+	0.000	0.000	Merged-chr7-28809863-44
Merged-chr4-8681358-5	chr4	8681236	8681479	+	0.000	0.000	Merged-chr4-8681358-5
Merged-chr10-9901398-181	chr10	9901032	9901853	+	0.000	0.000	Merged-chr10-9901398-181
Merged-chr9-44031379-54	chr9	44031128	44031755	+	0.000	0.000	Merged-chr9-44031379-54
Merged-chr1-181860828-54	chr1	181860563	181861104	+	0.000	0.000	Merged-chr1-181860828-54
Merged-chr1-66842116-28	chr1	66841878	66842343	+	0.000	0.000	Merged-chr1-66842116-28
Merged-chr7-114104048-7	chr7	114103890	114104189	+	0.000	0.000	Merged-chr7-114104048-7
Merged-chr4-8913242-99	chr4	8912765	8913519	+	0.000	0.000	Merged-chr4-8913242-99
Merged-chr18-38367283-66	chr18	38366811	38367613	+	0.000	0.000	Merged-chr18-38367283-66
Merged-chr11-68462894-3	chr11	68462786	68463001	+	0.000	0.000	Merged-chr11-68462894-3
Merged-chr2-58163644-11	chr2	58163344	58163915	+	0.000	0.000	Merged-chr2-58163644-11
Merged-chr13-95961304-118	chr13	95960499	95962297	+	0.000	0.000	Merged-chr13-95961304-118
Merged-chr2-180726512-91	chr2	180725886	180727066	+	0.000	0.000	Merged-chr2-180726512-91
Merged-chr1-189675672-22	chr1	189675514	189675894	+	0.000	0.000	Merged-chr1-189675672-22
Merged-chr2-126466708-16	chr2	126466224	126467114	+	0.000	0.000	Merged-chr2-126466708-16
Merged-chr5-113537902-6	chr5	113537780	113538057	+	0.000	0.000	Merged-chr5-113537902-6
Merged-chr13-24605957-5	chr13	24605798	24606141	+	0.000	0.000	Merged-chr13-24605957-5
Merged-chr9-64281696-49	chr9	64281478	64281929	+	0.000	0.000	Merged-chr9-64281696-49
Merged-chr16-91781071-63	chr16	91780383	91781416	+	0.000	0.000	Merged-chr16-91781071-63
Merged-chr10-40386310-9	chr10	40386175	40386540	+	0.000	0.000	Merged-chr10-40386310-9
Merged-chr5-77086649-7	chr5	77086459	77086801	+	0.000	0.000	Merged-chr5-77086649-7
Merged-chr7-28866044-60	chr7	28865774	28866333	+	0.000	0.000	Merged-chr7-28866044-60
Merged-chr4-117123817-7	chr4	117123639	117123980	+	0.000	0.000	Merged-chr4-117123817-7
Merged-chr11-68434991-1	chr11	68434893	68435091	+	0.000	0.000	Merged-chr11-68434991-1
Merged-chr8-115825657-1	chr8	115825559	115825757	+	0.000	0.000	Merged-chr8-115825657-1
Merged-chr4-89486149-23	chr4	89485976	89486344	+	0.000	0.000	Merged-chr4-89486149-23
Merged-chr17-50148334-29	chr17	50148141	50148597	+	0.000	0.000	Merged-chr17-50148334-29
Merged-chr1-134085167-2	chr1	134085056	134085280	+	0.000	0.000	Merged-chr1-134085167-2
Merged-chr13-101975982-1	chr13	101975884	101976082	+	0.000	0.000	Merged-chr13-101975982-1
Merged-chr12-116466575-1	chr12	116466477	116466675	+	0.000	0.000	Merged-chr12-116466575-1
Merged-chr15-12008199-38	chr15	12008002	12008406	+	0.000	0.000	Merged-chr15-12008199-38
Merged-chr18-62177451-3	chr18	62177326	62177605	+	0.000	0.000	Merged-chr18-62177451-3
Merged-chr1-138963016-1	chr1	138962918	138963116	+	0.000	0.000	Merged-chr1-138963016-1
Merged-chr6-67395725-22	chr6	67395519	67396104	+	0.000	0.000	Merged-chr6-67395725-22
Merged-chr8-115222208-2	chr8	115222067	115222352	+	0.000	0.000	Merged-chr8-115222208-2
Merged-chr8-115234193-65	chr8	115233971	115234485	+	0.000	0.000	Merged-chr8-115234193-65
Merged-chr17-31789470-34	chr17	31789240	31789735	+	0.000	0.000	Merged-chr17-31789470-34
Merged-chr4-135285942-7	chr4	135285745	135286235	+	0.000	0.000	Merged-chr4-135285942-7
Merged-chr1-127626553-126	chr1	127625450	127627818	+	0.000	0.000	Merged-chr1-127626553-126
Merged-chr14-7833590-5	chr14	7833439	7833736	+	0.000	0.000	Merged-chr14-7833590-5
Merged-chr2-129182539-1	chr2	129182441	129182639	+	0.000	0.000	Merged-chr2-129182539-1
Merged-chr5-113832727-52	chr5	113832488	113832951	+	0.000	0.000	Merged-chr5-113832727-52
Merged-chr4-8721052-67	chr4	8720749	8721501	+	0.000	0.000	Merged-chr4-8721052-67
Merged-chr10-19597757-16	chr10	19597501	19598047	+	0.000	0.000	Merged-chr10-19597757-16
Merged-chr4-46650246-65	chr4	46649951	46650518	+	0.000	0.000	Merged-chr4-46650246-65
Merged-chr4-136160347-19	chr4	136160092	136160583	+	0.000	0.000	Merged-chr4-136160347-19
Merged-chr11-76846088-83	chr11	76845559	76846568	+	0.000	0.000	Merged-chr11-76846088-83
Merged-chr5-139303910-62	chr5	139303604	139304249	+	0.000	0.000	Merged-chr5-139303910-62
Merged-chr13-114886782-3	chr13	114886684	114886882	+	0.000	0.000	Merged-chr13-114886782-3
Merged-chr16-49792633-31	chr16	49792265	49792876	+	0.000	0.000	Merged-chr16-49792633-31
Merged-chr10-26228346-20	chr10	26228079	26228509	+	0.000	0.000	Merged-chr10-26228346-20
Merged-chr13-45911242-9	chr13	45911070	45911428	+	0.000	0.000	Merged-chr13-45911242-9
Merged-chr10-91161323-12	chr10	91161172	91161483	+	0.000	0.000	Merged-chr10-91161323-12
Merged-chr11-101171521-37	chr11	101171123	101171837	+	0.000	0.000	Merged-chr11-101171521-37
Merged-chr16-33012381-12	chr16	33012182	33012628	+	0.000	0.000	Merged-chr16-33012381-12
Merged-chr12-54998601-1	chr12	54998503	54998701	+	0.000	0.000	Merged-chr12-54998601-1
Merged-chr1-37678548-4	chr1	37678357	37678792	+	0.000	0.000	Merged-chr1-37678548-4
Merged-chr3-95929938-53	chr3	95929413	95930445	+	0.000	0.000	Merged-chr3-95929938-53
Merged-chr11-98907810-50	chr11	98907583	98908087	+	0.000	0.000	Merged-chr11-98907810-50
Merged-chr3-102726121-2	chr3	102726000	102726244	+	0.000	0.000	Merged-chr3-102726121-2
Merged-chr2-126502274-8	chr2	126502099	126502482	+	0.000	0.000	Merged-chr2-126502274-8
Merged-chr14-20775848-16	chr14	20775590	20776035	+	0.000	0.000	Merged-chr14-20775848-16
Merged-chr1-166429186-23	chr1	166428984	166429373	+	0.000	0.000	Merged-chr1-166429186-23
Merged-chrX-159310255-2	chrX	159310142	159310370	+	0.000	0.000	Merged-chrX-159310255-2
Merged-chr6-67415490-39	chr6	67415253	67415683	+	0.000	0.000	Merged-chr6-67415490-39
Merged-chr11-82235744-34	chr11	82235514	82235973	+	0.000	0.000	Merged-chr11-82235744-34
Merged-chr6-67339720-32	chr6	67339403	67339951	+	0.000	0.000	Merged-chr6-67339720-32
Merged-chr9-75071464-85	chr9	75071110	75071675	+	0.000	0.000	Merged-chr9-75071464-85
Merged-chr11-104614030-34	chr11	104613572	104614562	+	0.000	0.000	Merged-chr11-104614030-34
Merged-chr15-78495177-43	chr15	78494931	78495440	+	0.000	0.000	Merged-chr15-78495177-43
Merged-chr18-21009610-34	chr18	21009432	21010023	+	0.000	0.000	Merged-chr18-21009610-34
Merged-chr8-105270328-44	chr8	105269664	105270956	+	0.000	0.000	Merged-chr8-105270328-44
Merged-chr19-41263347-13	chr19	41263233	41263540	+	0.000	0.000	Merged-chr19-41263347-13
Merged-chr11-99012536-12	chr11	99012382	99012756	+	0.000	0.000	Merged-chr11-99012536-12
Merged-chrX-159257265-34	chrX	159257041	159257441	+	0.000	0.000	Merged-chrX-159257265-34
Merged-chr9-122246104-16	chr9	122245939	122246291	+	0.000	0.000	Merged-chr9-122246104-16
Merged-chr3-96564704-26	chr3	96564306	96564989	+	0.000	0.000	Merged-chr3-96564704-26
Merged-chr11-53768829-11	chr11	53768677	53768990	+	0.000	0.000	Merged-chr11-53768829-11
Merged-chr3-30876888-40	chr3	30876345	30877697	+	0.000	0.000	Merged-chr3-30876888-40
Merged-chr4-8842999-47	chr4	8842774	8843241	+	0.000	0.000	Merged-chr4-8842999-47
Merged-chr14-121346317-26	chr14	121346049	121346736	+	0.000	0.000	Merged-chr14-121346317-26
Merged-chr18-38350190-47	chr18	38349955	38350521	+	0.000	0.000	Merged-chr18-38350190-47
Merged-chr15-52753108-1	chr15	52753010	52753208	+	0.000	0.000	Merged-chr15-52753108-1
Merged-chr2-79227897-44	chr2	79227685	79228142	+	0.000	0.000	Merged-chr2-79227897-44
Merged-chr16-8674308-21	chr16	8674139	8674519	+	0.000	0.000	Merged-chr16-8674308-21
Merged-chr2-131190584-2	chr2	131190486	131190684	+	0.000	0.000	Merged-chr2-131190584-2
Merged-chr8-64771092-36	chr8	64770789	64771529	+	0.000	0.000	Merged-chr8-64771092-36
Merged-chr11-68452404-40	chr11	68452252	68452537	+	0.000	0.000	Merged-chr11-68452404-40
Merged-chr11-68418005-32	chr11	68417819	68418198	+	0.000	0.000	Merged-chr11-68418005-32
Merged-chr15-51991500-126	chr15	51991090	51992060	+	0.000	0.000	Merged-chr15-51991500-126
Merged-chr13-43261701-66	chr13	43261242	43262035	+	0.000	0.000	Merged-chr13-43261701-66
Merged-chr13-100775839-52	chr13	100775617	100776082	+	0.000	0.000	Merged-chr13-100775839-52
Merged-chr13-114908089-7	chr13	114907921	114908280	+	0.000	0.000	Merged-chr13-114908089-7
Merged-chr14-121326588-7	chr14	121326467	121326708	+	0.000	0.000	Merged-chr14-121326588-7
Merged-chr13-23746303-126	chr13	23745933	23746821	+	0.000	0.000	Merged-chr13-23746303-126
Merged-chr1-153749539-69	chr1	153749233	153749742	+	0.000	0.000	Merged-chr1-153749539-69
Merged-chr9-72958850-50	chr9	72958661	72959101	+	0.000	0.000	Merged-chr9-72958850-50
Merged-chr15-73743819-30	chr15	73743595	73744117	+	0.000	0.000	Merged-chr15-73743819-30
Merged-chr17-83822053-5	chr17	83821874	83822278	+	0.000	0.000	Merged-chr17-83822053-5
Merged-chr11-88047765-107	chr11	88047166	88048634	+	0.000	0.000	Merged-chr11-88047765-107
Merged-chr6-108660367-122	chr6	108659865	108661269	+	0.000	0.000	Merged-chr6-108660367-122
Merged-chr3-96563377-23	chr3	96563085	96563674	+	0.000	0.000	Merged-chr3-96563377-23
Merged-chr4-116789146-13	chr4	116788972	116789314	+	0.000	0.000	Merged-chr4-116789146-13
Merged-chr19-18618665-1	chr19	18618567	18618765	+	0.000	0.000	Merged-chr19-18618665-1
Merged-chr9-57831644-49	chr9	57831452	57831848	+	0.000	0.000	Merged-chr9-57831644-49
Merged-chr15-99643998-26	chr15	99643787	99644245	+	0.000	0.000	Merged-chr15-99643998-26
Merged-chr5-77095134-79	chr5	77094817	77095591	+	0.000	0.000	Merged-chr5-77095134-79
Merged-chr16-91755082-17	chr16	91754912	91755294	+	0.000	0.000	Merged-chr16-91755082-17
Merged-chr19-38931677-1	chr19	38931579	38931777	+	0.000	0.000	Merged-chr19-38931677-1
Merged-chr13-43246998-26	chr13	43246697	43247235	+	0.000	0.000	Merged-chr13-43246998-26
Merged-chr11-78021749-1	chr11	78021651	78021849	+	0.000	0.000	Merged-chr11-78021749-1
Merged-chr7-16908180-25	chr7	16907870	16908762	+	0.000	0.000	Merged-chr7-16908180-25
Merged-chr3-84686985-16	chr3	84686752	84687209	+	0.000	0.000	Merged-chr3-84686985-16
Merged-chr8-84872028-83	chr8	84871439	84872419	+	0.000	0.000	Merged-chr8-84872028-83
Merged-chr19-12575825-3	chr19	12575628	12575998	+	0.000	0.000	Merged-chr19-12575825-3
Merged-chr8-46636605-4	chr8	46636467	46636820	+	0.000	0.000	Merged-chr8-46636605-4
Merged-chr2-4872960-25	chr2	4872784	4873167	+	0.000	0.000	Merged-chr2-4872960-25
Merged-chr2-126467944-38	chr2	126467395	126468170	+	0.000	0.000	Merged-chr2-126467944-38
Merged-chr8-53607328-44	chr8	53607089	53607627	+	0.000	0.000	Merged-chr8-53607328-44
Merged-chr2-154807951-18	chr2	154807675	154808165	+	0.000	0.000	Merged-chr2-154807951-18
Merged-chr1-43224405-37	chr1	43224182	43224758	+	0.000	0.000	Merged-chr1-43224405-37
Merged-chr13-63141358-58	chr13	63140984	63141734	+	0.000	0.000	Merged-chr13-63141358-58
Merged-chr14-20794001-82	chr14	20793730	20794312	+	0.000	0.000	Merged-chr14-20794001-82
Merged-chr15-81960727-98	chr15	81960525	81961068	+	0.000	0.000	Merged-chr15-81960727-98
Merged-chr13-59656636-89	chr13	59656314	59657019	+	0.000	0.000	Merged-chr13-59656636-89
Merged-chr11-95356897-59	chr11	95356506	95357165	+	0.000	0.000	Merged-chr11-95356897-59
Merged-chr2-79138133-24	chr2	79137927	79138351	+	0.000	0.000	Merged-chr2-79138133-24
Merged-chr10-69658223-1	chr10	69658125	69658323	+	0.000	0.000	Merged-chr10-69658223-1
Merged-chr8-70342145-6	chr8	70341928	70342325	+	0.000	0.000	Merged-chr8-70342145-6
Merged-chr13-45862002-29	chr13	45861786	45862230	+	0.000	0.000	Merged-chr13-45862002-29
Merged-chr8-115117681-6	chr8	115117438	115117856	+	0.000	0.000	Merged-chr8-115117681-6
Merged-chr9-106306956-36	chr9	106306679	106307157	+	0.000	0.000	Merged-chr9-106306956-36
Merged-chr11-104667644-45	chr11	104667422	104667918	+	0.000	0.000	Merged-chr11-104667644-45
Merged-chr1-182280759-6	chr1	182280614	182280932	+	0.000	0.000	Merged-chr1-182280759-6
Merged-chr19-56038368-1	chr19	56038270	56038468	+	0.000	0.000	Merged-chr19-56038368-1
Merged-chr1-86526061-113	chr1	86525253	86526697	+	0.000	0.000	Merged-chr1-86526061-113
Merged-chr2-11361152-13	chr2	11360988	11361345	+	0.000	0.000	Merged-chr2-11361152-13
Merged-chr18-73573903-3	chr18	73573793	73574027	+	0.000	0.000	Merged-chr18-73573903-3
Merged-chr13-101756830-17	chr13	101756651	101757044	+	0.000	0.000	Merged-chr13-101756830-17
Merged-chr5-110286612-1	chr5	110286514	110286712	+	0.000	0.000	Merged-chr5-110286612-1
Merged-chr5-107967082-23	chr5	107966862	107967264	+	0.000	0.000	Merged-chr5-107967082-23
Merged-chr9-24498129-8	chr9	24497997	24498272	+	0.000	0.000	Merged-chr9-24498129-8
Merged-chr6-120324569-14	chr6	120324311	120324729	+	0.000	0.000	Merged-chr6-120324569-14
Merged-chr14-20784925-1	chr14	20784827	20785025	+	0.000	0.000	Merged-chr14-20784925-1
Merged-chr1-133816829-1	chr1	133816731	133816929	+	0.000	0.000	Merged-chr1-133816829-1
Merged-chr4-11191267-105	chr4	11190998	11191620	+	0.000	0.000	Merged-chr4-11191267-105
Merged-chr2-113849484-1	chr2	113849386	113849584	+	0.000	0.000	Merged-chr2-113849484-1
Merged-chr9-122208690-9	chr9	122208451	122208948	+	0.000	0.000	Merged-chr9-122208690-9
Merged-chr5-115845068-57	chr5	115844802	115845486	+	0.000	0.000	Merged-chr5-115845068-57
Merged-chrX-71556831-6	chrX	71556583	71557000	+	0.000	0.000	Merged-chrX-71556831-6
Merged-chr19-11055893-27	chr19	11055629	11056080	+	0.000	0.000	Merged-chr19-11055893-27
Merged-chr10-91167120-36	chr10	91166945	91167284	+	0.000	0.000	Merged-chr10-91167120-36
Merged-chr7-110978086-35	chr7	110977490	110978312	+	0.000	0.000	Merged-chr7-110978086-35
Merged-chr5-112297415-51	chr5	112297160	112297836	+	0.000	0.000	Merged-chr5-112297415-51
Merged-chr11-53786697-28	chr11	53786419	53786933	+	0.000	0.000	Merged-chr11-53786697-28
Merged-chr14-100115825-3	chr14	100115654	100115971	+	0.000	0.000	Merged-chr14-100115825-3
Merged-chr18-38352312-4	chr18	38352169	38352436	+	0.000	0.000	Merged-chr18-38352312-4
Merged-chr17-28486043-70	chr17	28485730	28486426	+	0.000	0.000	Merged-chr17-28486043-70
Merged-chr1-88684968-21	chr1	88684737	88685178	+	0.000	0.000	Merged-chr1-88684968-21
Merged-chr1-182282541-87	chr1	182281926	182282889	+	0.000	0.000	Merged-chr1-182282541-87
Merged-chr17-56954903-8	chr17	56954755	56955061	+	0.000	0.000	Merged-chr17-56954903-8
Merged-chr5-113815969-36	chr5	113815570	113816191	+	0.000	0.000	Merged-chr5-113815969-36
Merged-chr4-40948225-82	chr4	40947967	40948521	+	0.000	0.000	Merged-chr4-40948225-82
Merged-chr5-100621410-46	chr5	100621008	100622106	+	0.000	0.000	Merged-chr5-100621410-46
Merged-chrX-157487611-2	chrX	157487489	157487736	+	0.000	0.000	Merged-chrX-157487611-2
Merged-chr6-35177687-66	chr6	35177445	35177872	+	0.000	0.000	Merged-chr6-35177687-66
Merged-chr2-75832338-83	chr2	75832057	75832595	+	0.000	0.000	Merged-chr2-75832338-83
Merged-chr11-80089472-35	chr11	80089256	80089759	+	0.000	0.000	Merged-chr11-80089472-35
Merged-chr9-43989481-2	chr9	43989354	43989611	+	0.000	0.000	Merged-chr9-43989481-2
Merged-chr2-27730636-19	chr2	27730393	27730922	+	0.000	0.000	Merged-chr2-27730636-19
Merged-chr10-41937376-26	chr10	41937098	41937596	+	0.000	0.000	Merged-chr10-41937376-26
Merged-chr19-11045347-81	chr19	11045078	11045784	+	0.000	0.000	Merged-chr19-11045347-81
Merged-chr2-27745249-10	chr2	27745020	27745657	+	0.000	0.000	Merged-chr2-27745249-10
Merged-chr2-26663568-32	chr2	26663176	26663935	+	0.000	0.000	Merged-chr2-26663568-32
Merged-chr2-65239330-1	chr2	65239232	65239430	+	0.000	0.000	Merged-chr2-65239330-1
Merged-chr6-57703112-79	chr6	57702928	57703345	+	0.000	0.000	Merged-chr6-57703112-79
Merged-chr4-40853905-89	chr4	40853550	40854184	+	0.000	0.000	Merged-chr4-40853905-89
Merged-chr17-12810584-23	chr17	12810376	12810937	+	0.000	0.000	Merged-chr17-12810584-23
Merged-chr11-97125077-5	chr11	97124816	97125395	+	0.000	0.000	Merged-chr11-97125077-5
Merged-chr9-44482815-42	chr9	44482531	44483060	+	0.000	0.000	Merged-chr9-44482815-42
Merged-chr18-62178812-3	chr18	62178627	62178981	+	0.000	0.000	Merged-chr18-62178812-3
Merged-chr2-126499929-54	chr2	126499583	126500273	+	0.000	0.000	Merged-chr2-126499929-54
Merged-chr2-128073179-40	chr2	128072666	128073464	+	0.000	0.000	Merged-chr2-128073179-40
Merged-chr10-95563975-103	chr10	95563591	95564458	+	0.000	0.000	Merged-chr10-95563975-103
Merged-chr9-44011189-9	chr9	44011033	44011409	+	0.000	0.000	Merged-chr9-44011189-9
Merged-chr17-31790802-9	chr17	31790607	31790979	+	0.000	0.000	Merged-chr17-31790802-9
Merged-chr2-9607843-12	chr2	9607652	9607989	+	0.000	0.000	Merged-chr2-9607843-12
Merged-chr1-131138483-90	chr1	131138213	131138913	+	0.000	0.000	Merged-chr1-131138483-90
Merged-chr11-46076262-41	chr11	46075939	46076511	+	0.000	0.000	Merged-chr11-46076262-41
Merged-chr14-62332289-81	chr14	62331991	62332696	+	0.000	0.000	Merged-chr14-62332289-81
Merged-chr17-83848354-36	chr17	83847864	83848803	+	0.000	0.000	Merged-chr17-83848354-36
Merged-chr9-64914839-18	chr9	64914596	64915033	+	0.000	0.000	Merged-chr9-64914839-18
Merged-chr2-66101928-1	chr2	66101830	66102028	+	0.000	0.000	Merged-chr2-66101928-1
Merged-chr13-92354723-122	chr13	92354508	92355084	+	0.000	0.000	Merged-chr13-92354723-122
Merged-chr5-134266508-58	chr5	134266355	134266740	+	0.000	0.000	Merged-chr5-134266508-58
Merged-chr3-38497155-35	chr3	38496944	38497434	+	0.000	0.000	Merged-chr3-38497155-35
Merged-chr9-69454002-94	chr9	69453382	69454515	+	0.000	0.000	Merged-chr9-69454002-94
Merged-chr4-8775093-51	chr4	8774903	8775296	+	0.000	0.000	Merged-chr4-8775093-51
Merged-chr2-105399263-98	chr2	105398994	105399657	+	0.000	0.000	Merged-chr2-105399263-98
Merged-chr6-124917606-71	chr6	124917150	124917874	+	0.000	0.000	Merged-chr6-124917606-71
Merged-chr13-63112530-3	chr13	63112429	63112637	+	0.000	0.000	Merged-chr13-63112530-3
Merged-chr1-189597604-14	chr1	189597373	189597857	+	0.000	0.000	Merged-chr1-189597604-14
Merged-chr18-13287276-1	chr18	13287178	13287376	+	0.000	0.000	Merged-chr18-13287276-1
Merged-chr17-57105711-68	chr17	57105315	57106041	+	0.000	0.000	Merged-chr17-57105711-68
Merged-chr17-56906416-18	chr17	56906075	56906720	+	0.000	0.000	Merged-chr17-56906416-18
Merged-chr19-5731735-17	chr19	5731411	5731993	+	0.000	0.000	Merged-chr19-5731735-17
Merged-chr14-59691138-19	chr14	59690933	59691326	+	0.000	0.000	Merged-chr14-59691138-19
Merged-chr17-56040383-48	chr17	56040165	56040663	+	0.000	0.000	Merged-chr17-56040383-48
Merged-chr7-25179611-70	chr7	25179193	25180001	+	0.000	0.000	Merged-chr7-25179611-70
Merged-chr2-11705770-67	chr2	11705483	11706038	+	0.000	0.000	Merged-chr2-11705770-67
Merged-chr11-116623453-11	chr11	116623253	116623627	+	0.000	0.000	Merged-chr11-116623453-11
Merged-chr2-71801040-44	chr2	71800794	71801366	+	0.000	0.000	Merged-chr2-71801040-44
Merged-chr13-22041216-55	chr13	22040976	22041381	+	0.000	0.000	Merged-chr13-22041216-55
Merged-chr9-24378983-1	chr9	24378885	24379083	+	0.000	0.000	Merged-chr9-24378983-1
Merged-chr2-75833051-1	chr2	75832953	75833151	+	0.000	0.000	Merged-chr2-75833051-1
Merged-chrX-85868335-21	chrX	85868137	85868753	+	0.000	0.000	Merged-chrX-85868335-21
Merged-chr2-29869512-70	chr2	29869093	29869939	+	0.000	0.000	Merged-chr2-29869512-70
Merged-chr2-181375912-7	chr2	181375777	181376086	+	0.000	0.000	Merged-chr2-181375912-7
Merged-chr11-97127179-61	chr11	97126986	97127515	+	0.000	0.000	Merged-chr11-97127179-61
Merged-chr13-114886416-28	chr13	114886043	114886674	+	0.000	0.000	Merged-chr13-114886416-28
Merged-chr11-58189839-18	chr11	58189669	58190054	+	0.000	0.000	Merged-chr11-58189839-18
Merged-chr10-40349174-117	chr10	40348701	40349439	+	0.000	0.000	Merged-chr10-40349174-117
Merged-chr17-50132792-1	chr17	50132694	50132892	+	0.000	0.000	Merged-chr17-50132792-1
Merged-chr8-115475805-13	chr8	115475561	115476126	+	0.000	0.000	Merged-chr8-115475805-13
Merged-chr18-73814772-1	chr18	73814674	73814872	+	0.000	0.000	Merged-chr18-73814772-1
Merged-chr3-84884070-3	chr3	84883879	84884254	+	0.000	0.000	Merged-chr3-84884070-3
Merged-chr18-73572695-132	chr18	73572221	73572974	+	0.000	0.000	Merged-chr18-73572695-132
Merged-chr14-45316143-13	chr14	45315921	45316367	+	0.000	0.000	Merged-chr14-45316143-13
Merged-chr9-123941453-43	chr9	123940963	123941707	+	0.000	0.000	Merged-chr9-123941453-43
Merged-chr9-61948155-30	chr9	61947938	61948330	+	0.000	0.000	Merged-chr9-61948155-30
Merged-chr10-44434814-22	chr10	44434634	44434988	+	0.000	0.000	Merged-chr10-44434814-22
Merged-chr7-79423104-20	chr7	79422846	79423316	+	0.000	0.000	Merged-chr7-79423104-20
Merged-chr4-89487235-21	chr4	89486999	89487428	+	0.000	0.000	Merged-chr4-89487235-21
Merged-chr1-37540256-1	chr1	37540158	37540356	+	0.000	0.000	Merged-chr1-37540256-1
Merged-chr3-84848964-30	chr3	84848798	84849161	+	0.000	0.000	Merged-chr3-84848964-30
Merged-chr8-57511963-83	chr8	57511519	57512463	+	0.000	0.000	Merged-chr8-57511963-83
Merged-chr19-5726011-1	chr19	5725913	5726111	+	0.000	0.000	Merged-chr19-5726011-1
Merged-chr16-49818889-55	chr16	49818560	49819306	+	0.000	0.000	Merged-chr16-49818889-55
Merged-chr1-40466797-3	chr1	40466699	40466897	+	0.000	0.000	Merged-chr1-40466797-3
Merged-chr10-128524913-11	chr10	128524372	128525189	+	0.000	0.000	Merged-chr10-128524913-11
Merged-chr8-3354570-64	chr8	3354292	3354796	+	0.000	0.000	Merged-chr8-3354570-64
Merged-chr3-137034354-2	chr3	137034199	137034512	+	0.000	0.000	Merged-chr3-137034354-2
Merged-chr4-117124661-56	chr4	117124291	117124962	+	0.000	0.000	Merged-chr4-117124661-56
Merged-chr11-104630373-60	chr11	104630058	104630783	+	0.000	0.000	Merged-chr11-104630373-60
Merged-chr9-44022020-1	chr9	44021922	44022120	+	0.000	0.000	Merged-chr9-44022020-1
Merged-chr5-24384639-15	chr5	24384457	24384827	+	0.000	0.000	Merged-chr5-24384639-15
Merged-chr8-115844208-1	chr8	115844110	115844308	+	0.000	0.000	Merged-chr8-115844208-1
Merged-chr4-8926844-63	chr4	8926590	8927277	+	0.000	0.000	Merged-chr4-8926844-63
Merged-chr3-84679609-16	chr3	84679300	84679868	+	0.000	0.000	Merged-chr3-84679609-16
