#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_WT_Th1.up.bed
Merged-chr2-22857740-26	chr2	22857485	22857945	+	0.000	0.000	Merged-chr2-22857740-26
Merged-chr8-115230941-4	chr8	115230793	115231086	+	0.000	0.000	Merged-chr8-115230941-4
Merged-chr7-79420148-11	chr7	79420003	79420313	+	0.000	0.000	Merged-chr7-79420148-11
Merged-chr18-73836934-2	chr18	73836829	73837042	+	0.000	0.000	Merged-chr18-73836934-2
Merged-chr4-8681358-5	chr4	8681236	8681479	+	0.000	0.000	Merged-chr4-8681358-5
Merged-chr9-44031379-54	chr9	44031128	44031755	+	0.000	0.000	Merged-chr9-44031379-54
Merged-chr4-62476033-55	chr4	62475773	62476460	+	0.000	0.000	Merged-chr4-62476033-55
Merged-chr14-103651790-4	chr14	103651631	103651931	+	0.000	0.000	Merged-chr14-103651790-4
Merged-chr17-12121610-9	chr17	12121490	12121745	+	0.000	0.000	Merged-chr17-12121610-9
Merged-chr17-50158037-7	chr17	50157884	50158195	+	0.000	0.000	Merged-chr17-50158037-7
Merged-chr7-114104048-7	chr7	114103890	114104189	+	0.000	0.000	Merged-chr7-114104048-7
Merged-chr11-68462894-3	chr11	68462786	68463001	+	0.000	0.000	Merged-chr11-68462894-3
Merged-chr8-115385950-27	chr8	115385623	115386277	+	0.000	0.000	Merged-chr8-115385950-27
Merged-chr1-40475905-49	chr1	40475673	40476417	+	0.000	0.000	Merged-chr1-40475905-49
Merged-chr3-136730222-15	chr3	136729909	136730424	+	0.000	0.000	Merged-chr3-136730222-15
Merged-chr1-191385066-27	chr1	191384842	191385338	+	0.000	0.000	Merged-chr1-191385066-27
Merged-chr4-8988398-15	chr4	8988204	8988607	+	0.000	0.000	Merged-chr4-8988398-15
Merged-chr17-44536693-17	chr17	44536489	44536855	+	0.000	0.000	Merged-chr17-44536693-17
Merged-chr1-189675672-22	chr1	189675514	189675894	+	0.000	0.000	Merged-chr1-189675672-22
Merged-chr2-126466708-16	chr2	126466224	126467114	+	0.000	0.000	Merged-chr2-126466708-16
Merged-chr2-100344426-1	chr2	100344328	100344526	+	0.000	0.000	Merged-chr2-100344426-1
Merged-chr1-134060700-2	chr1	134060602	134060800	+	0.000	0.000	Merged-chr1-134060700-2
Merged-chr9-64281696-49	chr9	64281478	64281929	+	0.000	0.000	Merged-chr9-64281696-49
Merged-chr16-91781071-63	chr16	91780383	91781416	+	0.000	0.000	Merged-chr16-91781071-63
Merged-chr10-9821485-30	chr10	9821316	9821663	+	0.000	0.000	Merged-chr10-9821485-30
Merged-chr10-40386310-9	chr10	40386175	40386540	+	0.000	0.000	Merged-chr10-40386310-9
Merged-chr13-101712210-7	chr13	101712073	101712326	+	0.000	0.000	Merged-chr13-101712210-7
Merged-chr7-130673894-22	chr7	130673668	130674138	+	0.000	0.000	Merged-chr7-130673894-22
Merged-chr11-68434991-1	chr11	68434893	68435091	+	0.000	0.000	Merged-chr11-68434991-1
Merged-chr4-135043975-12	chr4	135043767	135044156	+	0.000	0.000	Merged-chr4-135043975-12
Merged-chr17-50148334-29	chr17	50148141	50148597	+	0.000	0.000	Merged-chr17-50148334-29
Merged-chr1-134085167-2	chr1	134085056	134085280	+	0.000	0.000	Merged-chr1-134085167-2
Merged-chr19-55792096-1	chr19	55791998	55792196	+	0.000	0.000	Merged-chr19-55792096-1
Merged-chr12-116466575-1	chr12	116466477	116466675	+	0.000	0.000	Merged-chr12-116466575-1
Merged-chr6-35459715-8	chr6	35459546	35459857	+	0.000	0.000	Merged-chr6-35459715-8
Merged-chr8-116102557-4	chr8	116102415	116102703	+	0.000	0.000	Merged-chr8-116102557-4
Merged-chr14-25461713-1	chr14	25461615	25461813	+	0.000	0.000	Merged-chr14-25461713-1
Merged-chr1-138963016-1	chr1	138962918	138963116	+	0.000	0.000	Merged-chr1-138963016-1
Merged-chr4-70535162-86	chr4	70534756	70535498	+	0.000	0.000	Merged-chr4-70535162-86
Merged-chr2-163750187-67	chr2	163749862	163750663	+	0.000	0.000	Merged-chr2-163750187-67
Merged-chr2-79173172-15	chr2	79172938	79173399	+	0.000	0.000	Merged-chr2-79173172-15
Merged-chr16-52443812-58	chr16	52443408	52444242	+	0.000	0.000	Merged-chr16-52443812-58
Merged-chr18-25554898-22	chr18	25554580	25555148	+	0.000	0.000	Merged-chr18-25554898-22
Merged-chr14-7833590-5	chr14	7833439	7833736	+	0.000	0.000	Merged-chr14-7833590-5
Merged-chr5-113832727-52	chr5	113832488	113832951	+	0.000	0.000	Merged-chr5-113832727-52
Merged-chrX-169320402-45	chrX	169320208	169320618	+	0.000	0.000	Merged-chrX-169320402-45
Merged-chr3-85126347-8	chr3	85126133	85126490	+	0.000	0.000	Merged-chr3-85126347-8
Merged-chr6-135400519-22	chr6	135400263	135400760	+	0.000	0.000	Merged-chr6-135400519-22
Merged-chr4-8721052-67	chr4	8720749	8721501	+	0.000	0.000	Merged-chr4-8721052-67
Merged-chr3-93556036-11	chr3	93555898	93556274	+	0.000	0.000	Merged-chr3-93556036-11
Merged-chr4-46650246-65	chr4	46649951	46650518	+	0.000	0.000	Merged-chr4-46650246-65
Merged-chr6-137559863-1	chr6	137559765	137559963	+	0.000	0.000	Merged-chr6-137559863-1
Merged-chr5-139303910-62	chr5	139303604	139304249	+	0.000	0.000	Merged-chr5-139303910-62
Merged-chr16-77038211-5	chr16	77038054	77038356	+	0.000	0.000	Merged-chr16-77038211-5
Merged-chr16-49791055-52	chr16	49790805	49791230	+	0.000	0.000	Merged-chr16-49791055-52
Merged-chr5-123780915-18	chr5	123780723	123781103	+	0.000	0.000	Merged-chr5-123780915-18
Merged-chr4-135157519-19	chr4	135157372	135157758	+	0.000	0.000	Merged-chr4-135157519-19
Merged-chr13-101729167-2	chr13	101729021	101729316	+	0.000	0.000	Merged-chr13-101729167-2
Merged-chr1-160006258-20	chr1	160006104	160006429	+	0.000	0.000	Merged-chr1-160006258-20
Merged-chr2-58179178-61	chr2	58178694	58179519	+	0.000	0.000	Merged-chr2-58179178-61
Merged-chr3-95929938-53	chr3	95929413	95930445	+	0.000	0.000	Merged-chr3-95929938-53
Merged-chr14-20775848-16	chr14	20775590	20776035	+	0.000	0.000	Merged-chr14-20775848-16
Merged-chr19-56680835-51	chr19	56679966	56681370	+	0.000	0.000	Merged-chr19-56680835-51
Merged-chr2-101473037-52	chr2	101472708	101473500	+	0.000	0.000	Merged-chr2-101473037-52
Merged-chr1-166429186-23	chr1	166428984	166429373	+	0.000	0.000	Merged-chr1-166429186-23
Merged-chr19-53536868-40	chr19	53536642	53537115	+	0.000	0.000	Merged-chr19-53536868-40
Merged-chr2-79276460-24	chr2	79276154	79276730	+	0.000	0.000	Merged-chr2-79276460-24
Merged-chrX-159310255-2	chrX	159310142	159310370	+	0.000	0.000	Merged-chrX-159310255-2
Merged-chr3-59259505-3	chr3	59259339	59259668	+	0.000	0.000	Merged-chr3-59259505-3
Merged-chr11-82235744-34	chr11	82235514	82235973	+	0.000	0.000	Merged-chr11-82235744-34
Merged-chr17-48647315-60	chr17	48646804	48647815	+	0.000	0.000	Merged-chr17-48647315-60
Merged-chr3-30876888-40	chr3	30876345	30877697	+	0.000	0.000	Merged-chr3-30876888-40
Merged-chr14-121346317-26	chr14	121346049	121346736	+	0.000	0.000	Merged-chr14-121346317-26
Merged-chr18-38350190-47	chr18	38349955	38350521	+	0.000	0.000	Merged-chr18-38350190-47
Merged-chr8-57487762-148	chr8	57487216	57488067	+	0.000	0.000	Merged-chr8-57487762-148
Merged-chr19-56547872-1	chr19	56547774	56547972	+	0.000	0.000	Merged-chr19-56547872-1
Merged-chr4-141874897-70	chr4	141874249	141875261	+	0.000	0.000	Merged-chr4-141874897-70
Merged-chr3-67463507-135	chr3	67462837	67464120	+	0.000	0.000	Merged-chr3-67463507-135
Merged-chr2-79227897-44	chr2	79227685	79228142	+	0.000	0.000	Merged-chr2-79227897-44
Merged-chr16-8674308-21	chr16	8674139	8674519	+	0.000	0.000	Merged-chr16-8674308-21
Merged-chr12-100705142-10	chr12	100704952	100705324	+	0.000	0.000	Merged-chr12-100705142-10
Merged-chr2-131190584-2	chr2	131190486	131190684	+	0.000	0.000	Merged-chr2-131190584-2
Merged-chr13-60936637-56	chr13	60936108	60936904	+	0.000	0.000	Merged-chr13-60936637-56
Merged-chr8-64771092-36	chr8	64770789	64771529	+	0.000	0.000	Merged-chr8-64771092-36
Merged-chr4-89351221-94	chr4	89350907	89351559	+	0.000	0.000	Merged-chr4-89351221-94
Merged-chr12-70891118-10	chr12	70890876	70891312	+	0.000	0.000	Merged-chr12-70891118-10
Merged-chr2-9677324-22	chr2	9677112	9677547	+	0.000	0.000	Merged-chr2-9677324-22
Merged-chrX-167092139-46	chrX	167091828	167092340	+	0.000	0.000	Merged-chrX-167092139-46
Merged-chr15-51991500-126	chr15	51991090	51992060	+	0.000	0.000	Merged-chr15-51991500-126
Merged-chr3-98336057-28	chr3	98335876	98336297	+	0.000	0.000	Merged-chr3-98336057-28
Merged-chr19-56507590-28	chr19	56507393	56507845	+	0.000	0.000	Merged-chr19-56507590-28
Merged-chr1-171661662-20	chr1	171661493	171661871	+	0.000	0.000	Merged-chr1-171661662-20
Merged-chr5-150233240-55	chr5	150233038	150233623	+	0.000	0.000	Merged-chr5-150233240-55
Merged-chr11-46127089-49	chr11	46126847	46127496	+	0.000	0.000	Merged-chr11-46127089-49
Merged-chr1-153749539-69	chr1	153749233	153749742	+	0.000	0.000	Merged-chr1-153749539-69
Merged-chr13-75825658-70	chr13	75825314	75825936	+	0.000	0.000	Merged-chr13-75825658-70
Merged-chrX-158941058-9	chrX	158940786	158941237	+	0.000	0.000	Merged-chrX-158941058-9
Merged-chr1-176939939-16	chr1	176939760	176940119	+	0.000	0.000	Merged-chr1-176939939-16
Merged-chr7-119872260-31	chr7	119872030	119872500	+	0.000	0.000	Merged-chr7-119872260-31
Merged-chr16-37010560-10	chr16	37010384	37010741	+	0.000	0.000	Merged-chr16-37010560-10
Merged-chr11-76821628-1	chr11	76821530	76821728	+	0.000	0.000	Merged-chr11-76821628-1
Merged-chr2-11651673-28	chr2	11651411	11651872	+	0.000	0.000	Merged-chr2-11651673-28
Merged-chr8-46641508-48	chr8	46641222	46641752	+	0.000	0.000	Merged-chr8-46641508-48
Merged-chr3-96563377-23	chr3	96563085	96563674	+	0.000	0.000	Merged-chr3-96563377-23
Merged-chr5-115049482-2	chr5	115049374	115049592	+	0.000	0.000	Merged-chr5-115049482-2
Merged-chr2-13560596-20	chr2	13560285	13560752	+	0.000	0.000	Merged-chr2-13560596-20
Merged-chr4-116789146-13	chr4	116788972	116789314	+	0.000	0.000	Merged-chr4-116789146-13
Merged-chr19-18618665-1	chr19	18618567	18618765	+	0.000	0.000	Merged-chr19-18618665-1
Merged-chr16-49857646-1	chr16	49857548	49857746	+	0.000	0.000	Merged-chr16-49857646-1
Merged-chr14-46760637-59	chr14	46760355	46760948	+	0.000	0.000	Merged-chr14-46760637-59
Merged-chr11-78021749-1	chr11	78021651	78021849	+	0.000	0.000	Merged-chr11-78021749-1
Merged-chr3-84686985-16	chr3	84686752	84687209	+	0.000	0.000	Merged-chr3-84686985-16
Merged-chr17-44614219-8	chr17	44613934	44614494	+	0.000	0.000	Merged-chr17-44614219-8
Merged-chr19-12575825-3	chr19	12575628	12575998	+	0.000	0.000	Merged-chr19-12575825-3
Merged-chr18-56718184-1	chr18	56718086	56718284	+	0.000	0.000	Merged-chr18-56718184-1
Merged-chr8-53607328-44	chr8	53607089	53607627	+	0.000	0.000	Merged-chr8-53607328-44
Merged-chr2-154807951-18	chr2	154807675	154808165	+	0.000	0.000	Merged-chr2-154807951-18
Merged-chr17-79965028-43	chr17	79964834	79965426	+	0.000	0.000	Merged-chr17-79965028-43
Merged-chr4-45342662-1	chr4	45342564	45342762	+	0.000	0.000	Merged-chr4-45342662-1
Merged-chr18-75419579-57	chr18	75419321	75419891	+	0.000	0.000	Merged-chr18-75419579-57
Merged-chr13-59656636-89	chr13	59656314	59657019	+	0.000	0.000	Merged-chr13-59656636-89
Merged-chr10-69658223-1	chr10	69658125	69658323	+	0.000	0.000	Merged-chr10-69658223-1
Merged-chr8-115117681-6	chr8	115117438	115117856	+	0.000	0.000	Merged-chr8-115117681-6
Merged-chr2-79122721-3	chr2	79122611	79122841	+	0.000	0.000	Merged-chr2-79122721-3
Merged-chr19-56038368-1	chr19	56038270	56038468	+	0.000	0.000	Merged-chr19-56038368-1
Merged-chr18-73573903-3	chr18	73573793	73574027	+	0.000	0.000	Merged-chr18-73573903-3
Merged-chr10-94333972-2	chr10	94333843	94334104	+	0.000	0.000	Merged-chr10-94333972-2
Merged-chr10-41880967-13	chr10	41880825	41881134	+	0.000	0.000	Merged-chr10-41880967-13
Merged-chr2-128319231-32	chr2	128319040	128319474	+	0.000	0.000	Merged-chr2-128319231-32
Merged-chr9-35016972-25	chr9	35016773	35017180	+	0.000	0.000	Merged-chr9-35016972-25
Merged-chr7-119855035-12	chr7	119854857	119855206	+	0.000	0.000	Merged-chr7-119855035-12
Merged-chr10-8531787-37	chr10	8531522	8532049	+	0.000	0.000	Merged-chr10-8531787-37
Merged-chr7-123355852-1	chr7	123355754	123355952	+	0.000	0.000	Merged-chr7-123355852-1
Merged-chrX-71556239-93	chrX	71555739	71556493	+	0.000	0.000	Merged-chrX-71556239-93
Merged-chr7-142493134-1	chr7	142493036	142493234	+	0.000	0.000	Merged-chr7-142493134-1
Merged-chr8-53640480-1	chr8	53640382	53640580	+	0.000	0.000	Merged-chr8-53640480-1
Merged-chrX-71556831-6	chrX	71556583	71557000	+	0.000	0.000	Merged-chrX-71556831-6
Merged-chr19-11055893-27	chr19	11055629	11056080	+	0.000	0.000	Merged-chr19-11055893-27
Merged-chr3-144028249-1	chr3	144028151	144028349	+	0.000	0.000	Merged-chr3-144028249-1
Merged-chr11-116624122-60	chr11	116623741	116624474	+	0.000	0.000	Merged-chr11-116624122-60
Merged-chr11-68464408-16	chr11	68464196	68464601	+	0.000	0.000	Merged-chr11-68464408-16
Merged-chr9-103302856-1	chr9	103302758	103302956	+	0.000	0.000	Merged-chr9-103302856-1
Merged-chr5-77096159-4	chr5	77096007	77096349	+	0.000	0.000	Merged-chr5-77096159-4
Merged-chr6-131290551-7	chr6	131290374	131290726	+	0.000	0.000	Merged-chr6-131290551-7
Merged-chr14-100115825-3	chr14	100115654	100115971	+	0.000	0.000	Merged-chr14-100115825-3
Merged-chr7-135966046-1	chr7	135965948	135966146	+	0.000	0.000	Merged-chr7-135966046-1
Merged-chr6-70831450-1	chr6	70831352	70831550	+	0.000	0.000	Merged-chr6-70831450-1
Merged-chr2-128499903-59	chr2	128499466	128500217	+	0.000	0.000	Merged-chr2-128499903-59
Merged-chrX-142384466-2	chrX	142384284	142384650	+	0.000	0.000	Merged-chrX-142384466-2
Merged-chr10-41978788-45	chr10	41978498	41979039	+	0.000	0.000	Merged-chr10-41978788-45
Merged-chr9-52261753-18	chr9	52261505	52262010	+	0.000	0.000	Merged-chr9-52261753-18
Merged-chr2-127832028-64	chr2	127831822	127832396	+	0.000	0.000	Merged-chr2-127832028-64
Merged-chr6-8736179-83	chr6	8735595	8736702	+	0.000	0.000	Merged-chr6-8736179-83
Merged-chr1-88708373-21	chr1	88708168	88708512	+	0.000	0.000	Merged-chr1-88708373-21
Merged-chr13-115088169-1	chr13	115088071	115088269	+	0.000	0.000	Merged-chr13-115088169-1
Merged-chr2-65199920-22	chr2	65199674	65200152	+	0.000	0.000	Merged-chr2-65199920-22
Merged-chr5-113815969-36	chr5	113815570	113816191	+	0.000	0.000	Merged-chr5-113815969-36
Merged-chr5-100621410-46	chr5	100621008	100622106	+	0.000	0.000	Merged-chr5-100621410-46
Merged-chr2-143915450-87	chr2	143915174	143915700	+	0.000	0.000	Merged-chr2-143915450-87
Merged-chr15-55097336-26	chr15	55097093	55097594	+	0.000	0.000	Merged-chr15-55097336-26
Merged-chr2-27730636-19	chr2	27730393	27730922	+	0.000	0.000	Merged-chr2-27730636-19
Merged-chr17-36001765-70	chr17	36001232	36002223	+	0.000	0.000	Merged-chr17-36001765-70
Merged-chr2-9748530-32	chr2	9748340	9748783	+	0.000	0.000	Merged-chr2-9748530-32
Merged-chr14-61601511-3	chr14	61601406	61601626	+	0.000	0.000	Merged-chr14-61601511-3
Merged-chr1-176827492-35	chr1	176827054	176827901	+	0.000	0.000	Merged-chr1-176827492-35
Merged-chr13-98684546-11	chr13	98684324	98684719	+	0.000	0.000	Merged-chr13-98684546-11
Merged-chr9-44482815-42	chr9	44482531	44483060	+	0.000	0.000	Merged-chr9-44482815-42
Merged-chr6-82774967-4	chr6	82774835	82775171	+	0.000	0.000	Merged-chr6-82774967-4
Merged-chr2-4864669-14	chr2	4864417	4864890	+	0.000	0.000	Merged-chr2-4864669-14
Merged-chr9-44011189-9	chr9	44011033	44011409	+	0.000	0.000	Merged-chr9-44011189-9
Merged-chr7-74529693-87	chr7	74529323	74530172	+	0.000	0.000	Merged-chr7-74529693-87
Merged-chr17-31790802-9	chr17	31790607	31790979	+	0.000	0.000	Merged-chr17-31790802-9
Merged-chr2-9607843-12	chr2	9607652	9607989	+	0.000	0.000	Merged-chr2-9607843-12
Merged-chr14-100235821-25	chr14	100235298	100236060	+	0.000	0.000	Merged-chr14-100235821-25
Merged-chr13-114931861-78	chr13	114931628	114932182	+	0.000	0.000	Merged-chr13-114931861-78
Merged-chr1-131138483-90	chr1	131138213	131138913	+	0.000	0.000	Merged-chr1-131138483-90
Merged-chr2-150915256-26	chr2	150914979	150915567	+	0.000	0.000	Merged-chr2-150915256-26
Merged-chr14-20886359-27	chr14	20886126	20886563	+	0.000	0.000	Merged-chr14-20886359-27
Merged-chr18-73547712-20	chr18	73547489	73547969	+	0.000	0.000	Merged-chr18-73547712-20
Merged-chr14-77874770-63	chr14	77874595	77874951	+	0.000	0.000	Merged-chr14-77874770-63
Merged-chr3-143977087-2	chr3	143976987	143977189	+	0.000	0.000	Merged-chr3-143977087-2
Merged-chr2-66101928-1	chr2	66101830	66102028	+	0.000	0.000	Merged-chr2-66101928-1
Merged-chr2-101209230-18	chr2	101208987	101209521	+	0.000	0.000	Merged-chr2-101209230-18
Merged-chr13-92354723-122	chr13	92354508	92355084	+	0.000	0.000	Merged-chr13-92354723-122
Merged-chr9-52259787-26	chr9	52259589	52260056	+	0.000	0.000	Merged-chr9-52259787-26
Merged-chr6-67318064-30	chr6	67317673	67318379	+	0.000	0.000	Merged-chr6-67318064-30
Merged-chr19-56721379-1	chr19	56721281	56721479	+	0.000	0.000	Merged-chr19-56721379-1
Merged-chr3-38568703-18	chr3	38568492	38568951	+	0.000	0.000	Merged-chr3-38568703-18
Merged-chr4-101062010-28	chr4	101061556	101062296	+	0.000	0.000	Merged-chr4-101062010-28
Merged-chr9-69454002-94	chr9	69453382	69454515	+	0.000	0.000	Merged-chr9-69454002-94
Merged-chr6-135433920-18	chr6	135433711	135434082	+	0.000	0.000	Merged-chr6-135433920-18
Merged-chr11-119023765-1	chr11	119023667	119023865	+	0.000	0.000	Merged-chr11-119023765-1
Merged-chr13-63112530-3	chr13	63112429	63112637	+	0.000	0.000	Merged-chr13-63112530-3
Merged-chr18-13287276-1	chr18	13287178	13287376	+	0.000	0.000	Merged-chr18-13287276-1
Merged-chr17-57105711-68	chr17	57105315	57106041	+	0.000	0.000	Merged-chr17-57105711-68
Merged-chr19-5731735-17	chr19	5731411	5731993	+	0.000	0.000	Merged-chr19-5731735-17
Merged-chr9-32495799-63	chr9	32495297	32496106	+	0.000	0.000	Merged-chr9-32495799-63
Merged-chr18-83804627-3	chr18	83804515	83804736	+	0.000	0.000	Merged-chr18-83804627-3
Merged-chr3-9863686-1	chr3	9863588	9863786	+	0.000	0.000	Merged-chr3-9863686-1
Merged-chr11-116623453-11	chr11	116623253	116623627	+	0.000	0.000	Merged-chr11-116623453-11
Merged-chr6-42380729-15	chr6	42380486	42380953	+	0.000	0.000	Merged-chr6-42380729-15
Merged-chr14-102811644-20	chr14	102811282	102811842	+	0.000	0.000	Merged-chr14-102811644-20
Merged-chr2-75833051-1	chr2	75832953	75833151	+	0.000	0.000	Merged-chr2-75833051-1
Merged-chr17-44675111-13	chr17	44674717	44675379	+	0.000	0.000	Merged-chr17-44675111-13
Merged-chr14-7819575-11	chr14	7819379	7819765	+	0.000	0.000	Merged-chr14-7819575-11
Merged-chr2-181375912-7	chr2	181375777	181376086	+	0.000	0.000	Merged-chr2-181375912-7
Merged-chr3-9911092-20	chr3	9910869	9911300	+	0.000	0.000	Merged-chr3-9911092-20
Merged-chr11-104620912-1	chr11	104620814	104621012	+	0.000	0.000	Merged-chr11-104620912-1
Merged-chr18-84026622-26	chr18	84026404	84026826	+	0.000	0.000	Merged-chr18-84026622-26
Merged-chr11-101697250-12	chr11	101697108	101697417	+	0.000	0.000	Merged-chr11-101697250-12
Merged-chr18-5162694-100	chr18	5162232	5163716	+	0.000	0.000	Merged-chr18-5162694-100
Merged-chr7-130692777-39	chr7	130692345	130693071	+	0.000	0.000	Merged-chr7-130692777-39
Merged-chr18-73814772-1	chr18	73814674	73814872	+	0.000	0.000	Merged-chr18-73814772-1
Merged-chr3-84884070-3	chr3	84883879	84884254	+	0.000	0.000	Merged-chr3-84884070-3
Merged-chr3-144207712-15	chr3	144207563	144207912	+	0.000	0.000	Merged-chr3-144207712-15
Merged-chr4-154140098-39	chr4	154139640	154140537	+	0.000	0.000	Merged-chr4-154140098-39
Merged-chr19-56685748-31	chr19	56685476	56686160	+	0.000	0.000	Merged-chr19-56685748-31
Merged-chr14-45316143-13	chr14	45315921	45316367	+	0.000	0.000	Merged-chr14-45316143-13
Merged-chr2-70105769-18	chr2	70105574	70105984	+	0.000	0.000	Merged-chr2-70105769-18
Merged-chr5-139300628-14	chr5	139300441	139300829	+	0.000	0.000	Merged-chr5-139300628-14
Merged-chr10-44434814-22	chr10	44434634	44434988	+	0.000	0.000	Merged-chr10-44434814-22
Merged-chr7-79423104-20	chr7	79422846	79423316	+	0.000	0.000	Merged-chr7-79423104-20
Merged-chr4-89487235-21	chr4	89486999	89487428	+	0.000	0.000	Merged-chr4-89487235-21
Merged-chr8-57511963-83	chr8	57511519	57512463	+	0.000	0.000	Merged-chr8-57511963-83
Merged-chr3-86837478-31	chr3	86837213	86837705	+	0.000	0.000	Merged-chr3-86837478-31
Merged-chr19-5726011-1	chr19	5725913	5726111	+	0.000	0.000	Merged-chr19-5726011-1
Merged-chr2-26753671-30	chr2	26753413	26754006	+	0.000	0.000	Merged-chr2-26753671-30
Merged-chr16-44339420-21	chr16	44339182	44339633	+	0.000	0.000	Merged-chr16-44339420-21
Merged-chr4-20232431-1	chr4	20232333	20232531	+	0.000	0.000	Merged-chr4-20232431-1
Merged-chr8-3354570-64	chr8	3354292	3354796	+	0.000	0.000	Merged-chr8-3354570-64
Merged-chr5-112273170-1	chr5	112273072	112273270	+	0.000	0.000	Merged-chr5-112273170-1
Merged-chr8-115844208-1	chr8	115844110	115844308	+	0.000	0.000	Merged-chr8-115844208-1
Merged-chr10-8529576-1	chr10	8529478	8529676	+	0.000	0.000	Merged-chr10-8529576-1
Merged-chr4-8799312-3	chr4	8799214	8799412	+	0.000	0.000	Merged-chr4-8799312-3
Merged-chr10-94523917-65	chr10	94523561	94524232	+	0.000	0.000	Merged-chr10-94523917-65
Merged-chr9-106281049-77	chr9	106280787	106281321	+	0.000	0.000	Merged-chr9-106281049-77
Merged-chr6-109408727-2	chr6	109408620	109408836	+	0.000	0.000	Merged-chr6-109408727-2
Merged-chr1-131161352-21	chr1	131161084	131161629	+	0.000	0.000	Merged-chr1-131161352-21
Merged-chr5-150406931-24	chr5	150406696	150407236	+	0.000	0.000	Merged-chr5-150406931-24
Merged-chr13-63189715-33	chr13	63189440	63190013	+	0.000	0.000	Merged-chr13-63189715-33
Merged-chr1-139454784-71	chr1	139454499	139455024	+	0.000	0.000	Merged-chr1-139454784-71
Merged-chr2-90564722-22	chr2	90564565	90564931	+	0.000	0.000	Merged-chr2-90564722-22
Merged-chr12-104222836-1	chr12	104222738	104222936	+	0.000	0.000	Merged-chr12-104222836-1
Merged-chr10-94552139-57	chr10	94551824	94552452	+	0.000	0.000	Merged-chr10-94552139-57
Merged-chr8-122461621-6	chr8	122461307	122461933	+	0.000	0.000	Merged-chr8-122461621-6
Merged-chr5-77384295-58	chr5	77384027	77384569	+	0.000	0.000	Merged-chr5-77384295-58
Merged-chr1-88643278-11	chr1	88643093	88643530	+	0.000	0.000	Merged-chr1-88643278-11
Merged-chr14-103619496-1	chr14	103619398	103619596	+	0.000	0.000	Merged-chr14-103619496-1
Merged-chr11-78032316-62	chr11	78032001	78032554	+	0.000	0.000	Merged-chr11-78032316-62
Merged-chr10-44444573-2	chr10	44444449	44444700	+	0.000	0.000	Merged-chr10-44444573-2
Merged-chr11-104581782-46	chr11	104581377	104582448	+	0.000	0.000	Merged-chr11-104581782-46
Merged-chr6-67374872-3	chr6	67374717	67375009	+	0.000	0.000	Merged-chr6-67374872-3
Merged-chr5-30666768-54	chr5	30666469	30667042	+	0.000	0.000	Merged-chr5-30666768-54
Merged-chr1-138952405-35	chr1	138952159	138952788	+	0.000	0.000	Merged-chr1-138952405-35
Merged-chr2-22864790-24	chr2	22864591	22865038	+	0.000	0.000	Merged-chr2-22864790-24
Merged-chr10-44442566-16	chr10	44442298	44442813	+	0.000	0.000	Merged-chr10-44442566-16
Merged-chr14-103622465-10	chr14	103622328	103622616	+	0.000	0.000	Merged-chr14-103622465-10
Merged-chr4-8903379-6	chr4	8903224	8903518	+	0.000	0.000	Merged-chr4-8903379-6
Merged-chr2-105428218-37	chr2	105427958	105428558	+	0.000	0.000	Merged-chr2-105428218-37
Merged-chr9-122223138-17	chr9	122222960	122223333	+	0.000	0.000	Merged-chr9-122223138-17
Merged-chr2-13672342-1	chr2	13672244	13672442	+	0.000	0.000	Merged-chr2-13672342-1
Merged-chr13-59672449-39	chr13	59672248	59672843	+	0.000	0.000	Merged-chr13-59672449-39
Merged-chr18-74823703-33	chr18	74823454	74823941	+	0.000	0.000	Merged-chr18-74823703-33
Merged-chr3-136744582-12	chr3	136744265	136744765	+	0.000	0.000	Merged-chr3-136744582-12
Merged-chr11-68432875-7	chr11	68432720	68433023	+	0.000	0.000	Merged-chr11-68432875-7
Merged-chr3-144252540-1	chr3	144252442	144252640	+	0.000	0.000	Merged-chr3-144252540-1
Merged-chr14-60131750-51	chr14	60131556	60131981	+	0.000	0.000	Merged-chr14-60131750-51
Merged-chr11-97112765-38	chr11	97112462	97113005	+	0.000	0.000	Merged-chr11-97112765-38
Merged-chr13-101975495-1	chr13	101975397	101975595	+	0.000	0.000	Merged-chr13-101975495-1
Merged-chr7-123322591-57	chr7	123322300	123322845	+	0.000	0.000	Merged-chr7-123322591-57
Merged-chr10-40449764-5	chr10	40449646	40449875	+	0.000	0.000	Merged-chr10-40449764-5
Merged-chr12-98269804-132	chr12	98269353	98270303	+	0.000	0.000	Merged-chr12-98269804-132
Merged-chr1-171646883-1	chr1	171646785	171646983	+	0.000	0.000	Merged-chr1-171646883-1
Merged-chr12-55015619-6	chr12	55015459	55015777	+	0.000	0.000	Merged-chr12-55015619-6
Merged-chr7-80583398-64	chr7	80583053	80583747	+	0.000	0.000	Merged-chr7-80583398-64
Merged-chr19-18599034-106	chr19	18598413	18599453	+	0.000	0.000	Merged-chr19-18599034-106
