#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.up.bed
Merged-chr6-67339720-32	chr6	67339403	67339951	+	0.000	0.000	Merged-chr6-67339720-32
Merged-chr11-104614030-34	chr11	104613572	104614562	+	0.000	0.000	Merged-chr11-104614030-34
Merged-chr8-105270328-44	chr8	105269664	105270956	+	0.000	0.000	Merged-chr8-105270328-44
Merged-chr2-167345206-1	chr2	167345108	167345306	+	0.000	0.000	Merged-chr2-167345206-1
Merged-chr19-41263347-13	chr19	41263233	41263540	+	0.000	0.000	Merged-chr19-41263347-13
Merged-chr11-53768829-11	chr11	53768677	53768990	+	0.000	0.000	Merged-chr11-53768829-11
Merged-chr5-24389483-18	chr5	24389307	24389626	+	0.000	0.000	Merged-chr5-24389483-18
Merged-chr4-8842999-47	chr4	8842774	8843241	+	0.000	0.000	Merged-chr4-8842999-47
Merged-chr14-121346317-26	chr14	121346049	121346736	+	0.000	0.000	Merged-chr14-121346317-26
Merged-chr18-38350190-47	chr18	38349955	38350521	+	0.000	0.000	Merged-chr18-38350190-47
Merged-chr4-141874897-70	chr4	141874249	141875261	+	0.000	0.000	Merged-chr4-141874897-70
Merged-chr5-105443564-46	chr5	105443403	105443798	+	0.000	0.000	Merged-chr5-105443564-46
Merged-chr16-8674308-21	chr16	8674139	8674519	+	0.000	0.000	Merged-chr16-8674308-21
Merged-chr2-131190584-2	chr2	131190486	131190684	+	0.000	0.000	Merged-chr2-131190584-2
Merged-chr8-64771092-36	chr8	64770789	64771529	+	0.000	0.000	Merged-chr8-64771092-36
Merged-chr11-64187104-15	chr11	64186880	64187336	+	0.000	0.000	Merged-chr11-64187104-15
Merged-chr12-70891118-10	chr12	70890876	70891312	+	0.000	0.000	Merged-chr12-70891118-10
Merged-chr11-68418005-32	chr11	68417819	68418198	+	0.000	0.000	Merged-chr11-68418005-32
Merged-chr2-9677324-22	chr2	9677112	9677547	+	0.000	0.000	Merged-chr2-9677324-22
Merged-chr15-51991500-126	chr15	51991090	51992060	+	0.000	0.000	Merged-chr15-51991500-126
Merged-chr1-171661662-20	chr1	171661493	171661871	+	0.000	0.000	Merged-chr1-171661662-20
Merged-chr9-37552057-6	chr9	37551842	37552239	+	0.000	0.000	Merged-chr9-37552057-6
Merged-chr13-43261701-66	chr13	43261242	43262035	+	0.000	0.000	Merged-chr13-43261701-66
Merged-chr11-46127089-49	chr11	46126847	46127496	+	0.000	0.000	Merged-chr11-46127089-49
Merged-chr14-121326588-7	chr14	121326467	121326708	+	0.000	0.000	Merged-chr14-121326588-7
Merged-chr13-23746303-126	chr13	23745933	23746821	+	0.000	0.000	Merged-chr13-23746303-126
Merged-chr8-70808420-14	chr8	70808219	70808598	+	0.000	0.000	Merged-chr8-70808420-14
Merged-chr9-72958850-50	chr9	72958661	72959101	+	0.000	0.000	Merged-chr9-72958850-50
Merged-chr17-83822053-5	chr17	83821874	83822278	+	0.000	0.000	Merged-chr17-83822053-5
Merged-chr16-37010560-10	chr16	37010384	37010741	+	0.000	0.000	Merged-chr16-37010560-10
Merged-chr11-76821628-1	chr11	76821530	76821728	+	0.000	0.000	Merged-chr11-76821628-1
Merged-chr1-177010372-1	chr1	177010274	177010472	+	0.000	0.000	Merged-chr1-177010372-1
Merged-chr2-11651673-28	chr2	11651411	11651872	+	0.000	0.000	Merged-chr2-11651673-28
Merged-chr11-88047765-107	chr11	88047166	88048634	+	0.000	0.000	Merged-chr11-88047765-107
Merged-chr3-96563377-23	chr3	96563085	96563674	+	0.000	0.000	Merged-chr3-96563377-23
Merged-chr4-116789146-13	chr4	116788972	116789314	+	0.000	0.000	Merged-chr4-116789146-13
Merged-chr19-18618665-1	chr19	18618567	18618765	+	0.000	0.000	Merged-chr19-18618665-1
Merged-chr16-49857646-1	chr16	49857548	49857746	+	0.000	0.000	Merged-chr16-49857646-1
Merged-chr9-57831644-49	chr9	57831452	57831848	+	0.000	0.000	Merged-chr9-57831644-49
Merged-chr5-77095134-79	chr5	77094817	77095591	+	0.000	0.000	Merged-chr5-77095134-79
Merged-chr19-38931677-1	chr19	38931579	38931777	+	0.000	0.000	Merged-chr19-38931677-1
Merged-chr11-78021749-1	chr11	78021651	78021849	+	0.000	0.000	Merged-chr11-78021749-1
Merged-chr7-16908180-25	chr7	16907870	16908762	+	0.000	0.000	Merged-chr7-16908180-25
Merged-chr8-84872028-83	chr8	84871439	84872419	+	0.000	0.000	Merged-chr8-84872028-83
Merged-chr17-44614219-8	chr17	44613934	44614494	+	0.000	0.000	Merged-chr17-44614219-8
Merged-chr19-12575825-3	chr19	12575628	12575998	+	0.000	0.000	Merged-chr19-12575825-3
Merged-chr8-46636605-4	chr8	46636467	46636820	+	0.000	0.000	Merged-chr8-46636605-4
Merged-chr2-4872960-25	chr2	4872784	4873167	+	0.000	0.000	Merged-chr2-4872960-25
Merged-chr18-56718184-1	chr18	56718086	56718284	+	0.000	0.000	Merged-chr18-56718184-1
Merged-chr8-53607328-44	chr8	53607089	53607627	+	0.000	0.000	Merged-chr8-53607328-44
Merged-chr1-43224405-37	chr1	43224182	43224758	+	0.000	0.000	Merged-chr1-43224405-37
Merged-chr4-45342662-1	chr4	45342564	45342762	+	0.000	0.000	Merged-chr4-45342662-1
Merged-chrX-140541348-1	chrX	140541250	140541448	+	0.000	0.000	Merged-chrX-140541348-1
Merged-chr14-20794001-82	chr14	20793730	20794312	+	0.000	0.000	Merged-chr14-20794001-82
Merged-chr15-81960727-98	chr15	81960525	81961068	+	0.000	0.000	Merged-chr15-81960727-98
Merged-chr2-79138133-24	chr2	79137927	79138351	+	0.000	0.000	Merged-chr2-79138133-24
Merged-chr4-149542129-26	chr4	149541878	149542438	+	0.000	0.000	Merged-chr4-149542129-26
Merged-chr8-70342145-6	chr8	70341928	70342325	+	0.000	0.000	Merged-chr8-70342145-6
Merged-chr8-115117681-6	chr8	115117438	115117856	+	0.000	0.000	Merged-chr8-115117681-6
Merged-chr9-106306956-36	chr9	106306679	106307157	+	0.000	0.000	Merged-chr9-106306956-36
Merged-chr1-182280759-6	chr1	182280614	182280932	+	0.000	0.000	Merged-chr1-182280759-6
Merged-chr6-99666817-4	chr6	99666607	99667017	+	0.000	0.000	Merged-chr6-99666817-4
Merged-chr1-86526061-113	chr1	86525253	86526697	+	0.000	0.000	Merged-chr1-86526061-113
Merged-chr5-105138771-1	chr5	105138673	105138871	+	0.000	0.000	Merged-chr5-105138771-1
Merged-chr18-73573903-3	chr18	73573793	73574027	+	0.000	0.000	Merged-chr18-73573903-3
Merged-chr2-128126890-5	chr2	128126790	128126994	+	0.000	0.000	Merged-chr2-128126890-5
Merged-chr2-128319231-32	chr2	128319040	128319474	+	0.000	0.000	Merged-chr2-128319231-32
Merged-chr5-110286612-1	chr5	110286514	110286712	+	0.000	0.000	Merged-chr5-110286612-1
Merged-chr5-107967082-23	chr5	107966862	107967264	+	0.000	0.000	Merged-chr5-107967082-23
Merged-chr4-155892884-1	chr4	155892786	155892984	+	0.000	0.000	Merged-chr4-155892884-1
Merged-chr7-119855035-12	chr7	119854857	119855206	+	0.000	0.000	Merged-chr7-119855035-12
Merged-chr7-130632261-1	chr7	130632163	130632361	+	0.000	0.000	Merged-chr7-130632261-1
Merged-chr9-24498129-8	chr9	24497997	24498272	+	0.000	0.000	Merged-chr9-24498129-8
Merged-chr6-120324569-14	chr6	120324311	120324729	+	0.000	0.000	Merged-chr6-120324569-14
Merged-chr14-20784925-1	chr14	20784827	20785025	+	0.000	0.000	Merged-chr14-20784925-1
Merged-chr4-11191267-105	chr4	11190998	11191620	+	0.000	0.000	Merged-chr4-11191267-105
Merged-chr2-113849484-1	chr2	113849386	113849584	+	0.000	0.000	Merged-chr2-113849484-1
Merged-chr9-122208690-9	chr9	122208451	122208948	+	0.000	0.000	Merged-chr9-122208690-9
Merged-chr8-53640480-1	chr8	53640382	53640580	+	0.000	0.000	Merged-chr8-53640480-1
Merged-chrX-71556831-6	chrX	71556583	71557000	+	0.000	0.000	Merged-chrX-71556831-6
Merged-chr19-11055893-27	chr19	11055629	11056080	+	0.000	0.000	Merged-chr19-11055893-27
Merged-chr11-116624122-60	chr11	116623741	116624474	+	0.000	0.000	Merged-chr11-116624122-60
Merged-chr9-103302856-1	chr9	103302758	103302956	+	0.000	0.000	Merged-chr9-103302856-1
Merged-chr7-110978086-35	chr7	110977490	110978312	+	0.000	0.000	Merged-chr7-110978086-35
Merged-chr7-143696292-3	chr7	143696161	143696430	+	0.000	0.000	Merged-chr7-143696292-3
Merged-chr11-53786697-28	chr11	53786419	53786933	+	0.000	0.000	Merged-chr11-53786697-28
Merged-chr6-131290551-7	chr6	131290374	131290726	+	0.000	0.000	Merged-chr6-131290551-7
Merged-chr14-100115825-3	chr14	100115654	100115971	+	0.000	0.000	Merged-chr14-100115825-3
Merged-chrX-142384466-2	chrX	142384284	142384650	+	0.000	0.000	Merged-chrX-142384466-2
Merged-chr18-38352312-4	chr18	38352169	38352436	+	0.000	0.000	Merged-chr18-38352312-4
Merged-chr17-28486043-70	chr17	28485730	28486426	+	0.000	0.000	Merged-chr17-28486043-70
Merged-chr9-52261753-18	chr9	52261505	52262010	+	0.000	0.000	Merged-chr9-52261753-18
Merged-chr1-88684968-21	chr1	88684737	88685178	+	0.000	0.000	Merged-chr1-88684968-21
Merged-chr2-127832028-64	chr2	127831822	127832396	+	0.000	0.000	Merged-chr2-127832028-64
Merged-chr17-73710320-32	chr17	73709983	73710611	+	0.000	0.000	Merged-chr17-73710320-32
Merged-chr18-4921642-111	chr18	4920845	4922490	+	0.000	0.000	Merged-chr18-4921642-111
Merged-chr1-182282541-87	chr1	182281926	182282889	+	0.000	0.000	Merged-chr1-182282541-87
Merged-chr2-65199920-22	chr2	65199674	65200152	+	0.000	0.000	Merged-chr2-65199920-22
Merged-chr5-113815969-36	chr5	113815570	113816191	+	0.000	0.000	Merged-chr5-113815969-36
Merged-chr6-35177687-66	chr6	35177445	35177872	+	0.000	0.000	Merged-chr6-35177687-66
Merged-chr2-75832338-83	chr2	75832057	75832595	+	0.000	0.000	Merged-chr2-75832338-83
Merged-chr11-80089472-35	chr11	80089256	80089759	+	0.000	0.000	Merged-chr11-80089472-35
Merged-chr15-55097336-26	chr15	55097093	55097594	+	0.000	0.000	Merged-chr15-55097336-26
Merged-chr5-100572278-24	chr5	100572086	100572542	+	0.000	0.000	Merged-chr5-100572278-24
Merged-chr17-36001765-70	chr17	36001232	36002223	+	0.000	0.000	Merged-chr17-36001765-70
Merged-chr19-11045347-81	chr19	11045078	11045784	+	0.000	0.000	Merged-chr19-11045347-81
Merged-chr14-61601511-3	chr14	61601406	61601626	+	0.000	0.000	Merged-chr14-61601511-3
Merged-chr2-26663568-32	chr2	26663176	26663935	+	0.000	0.000	Merged-chr2-26663568-32
Merged-chr2-65239330-1	chr2	65239232	65239430	+	0.000	0.000	Merged-chr2-65239330-1
Merged-chr11-74554806-1	chr11	74554708	74554906	+	0.000	0.000	Merged-chr11-74554806-1
Merged-chr11-97125077-5	chr11	97124816	97125395	+	0.000	0.000	Merged-chr11-97125077-5
Merged-chr9-44482815-42	chr9	44482531	44483060	+	0.000	0.000	Merged-chr9-44482815-42
Merged-chr18-62178812-3	chr18	62178627	62178981	+	0.000	0.000	Merged-chr18-62178812-3
Merged-chr6-82774967-4	chr6	82774835	82775171	+	0.000	0.000	Merged-chr6-82774967-4
Merged-chr2-126499929-54	chr2	126499583	126500273	+	0.000	0.000	Merged-chr2-126499929-54
Merged-chr17-47629585-70	chr17	47629164	47629938	+	0.000	0.000	Merged-chr17-47629585-70
Merged-chr2-128073179-40	chr2	128072666	128073464	+	0.000	0.000	Merged-chr2-128073179-40
Merged-chr13-100782692-1	chr13	100782594	100782792	+	0.000	0.000	Merged-chr13-100782692-1
Merged-chr9-44011189-9	chr9	44011033	44011409	+	0.000	0.000	Merged-chr9-44011189-9
Merged-chr17-31790802-9	chr17	31790607	31790979	+	0.000	0.000	Merged-chr17-31790802-9
Merged-chr7-130706165-1	chr7	130706067	130706265	+	0.000	0.000	Merged-chr7-130706165-1
Merged-chr8-115189297-19	chr8	115189131	115189477	+	0.000	0.000	Merged-chr8-115189297-19
Merged-chr1-131138483-90	chr1	131138213	131138913	+	0.000	0.000	Merged-chr1-131138483-90
Merged-chr1-38886184-31	chr1	38885978	38886358	+	0.000	0.000	Merged-chr1-38886184-31
Merged-chr14-62332289-81	chr14	62331991	62332696	+	0.000	0.000	Merged-chr14-62332289-81
Merged-chr17-83848354-36	chr17	83847864	83848803	+	0.000	0.000	Merged-chr17-83848354-36
Merged-chr9-64914839-18	chr9	64914596	64915033	+	0.000	0.000	Merged-chr9-64914839-18
Merged-chr14-77874770-63	chr14	77874595	77874951	+	0.000	0.000	Merged-chr14-77874770-63
Merged-chr3-38497155-35	chr3	38496944	38497434	+	0.000	0.000	Merged-chr3-38497155-35
Merged-chr6-67318064-30	chr6	67317673	67318379	+	0.000	0.000	Merged-chr6-67318064-30
Merged-chr9-69454002-94	chr9	69453382	69454515	+	0.000	0.000	Merged-chr9-69454002-94
Merged-chr4-8775093-51	chr4	8774903	8775296	+	0.000	0.000	Merged-chr4-8775093-51
Merged-chr6-108862725-26	chr6	108862471	108862994	+	0.000	0.000	Merged-chr6-108862725-26
Merged-chr11-119023765-1	chr11	119023667	119023865	+	0.000	0.000	Merged-chr11-119023765-1
Merged-chr1-189597604-14	chr1	189597373	189597857	+	0.000	0.000	Merged-chr1-189597604-14
Merged-chr17-57105711-68	chr17	57105315	57106041	+	0.000	0.000	Merged-chr17-57105711-68
Merged-chr19-5731735-17	chr19	5731411	5731993	+	0.000	0.000	Merged-chr19-5731735-17
Merged-chr14-59691138-19	chr14	59690933	59691326	+	0.000	0.000	Merged-chr14-59691138-19
Merged-chr17-56040383-48	chr17	56040165	56040663	+	0.000	0.000	Merged-chr17-56040383-48
Merged-chr18-83804627-3	chr18	83804515	83804736	+	0.000	0.000	Merged-chr18-83804627-3
Merged-chr3-9863686-1	chr3	9863588	9863786	+	0.000	0.000	Merged-chr3-9863686-1
Merged-chr7-25179611-70	chr7	25179193	25180001	+	0.000	0.000	Merged-chr7-25179611-70
Merged-chr2-11705770-67	chr2	11705483	11706038	+	0.000	0.000	Merged-chr2-11705770-67
Merged-chr11-116623453-11	chr11	116623253	116623627	+	0.000	0.000	Merged-chr11-116623453-11
Merged-chr6-42380729-15	chr6	42380486	42380953	+	0.000	0.000	Merged-chr6-42380729-15
Merged-chr13-22041216-55	chr13	22040976	22041381	+	0.000	0.000	Merged-chr13-22041216-55
Merged-chr17-44675111-13	chr17	44674717	44675379	+	0.000	0.000	Merged-chr17-44675111-13
Merged-chr14-7819575-11	chr14	7819379	7819765	+	0.000	0.000	Merged-chr14-7819575-11
Merged-chrX-85868335-21	chrX	85868137	85868753	+	0.000	0.000	Merged-chrX-85868335-21
Merged-chr2-29869512-70	chr2	29869093	29869939	+	0.000	0.000	Merged-chr2-29869512-70
Merged-chr2-181375912-7	chr2	181375777	181376086	+	0.000	0.000	Merged-chr2-181375912-7
Merged-chr11-97127179-61	chr11	97126986	97127515	+	0.000	0.000	Merged-chr11-97127179-61
Merged-chr11-58189839-18	chr11	58189669	58190054	+	0.000	0.000	Merged-chr11-58189839-18
Merged-chr18-5162694-100	chr18	5162232	5163716	+	0.000	0.000	Merged-chr18-5162694-100
Merged-chr8-115726918-55	chr8	115726622	115727262	+	0.000	0.000	Merged-chr8-115726918-55
Merged-chr8-115475805-13	chr8	115475561	115476126	+	0.000	0.000	Merged-chr8-115475805-13
Merged-chr11-104590284-37	chr11	104590074	104590579	+	0.000	0.000	Merged-chr11-104590284-37
Merged-chr8-122476089-57	chr8	122475786	122476342	+	0.000	0.000	Merged-chr8-122476089-57
Merged-chr18-73814772-1	chr18	73814674	73814872	+	0.000	0.000	Merged-chr18-73814772-1
Merged-chr14-45316143-13	chr14	45315921	45316367	+	0.000	0.000	Merged-chr14-45316143-13
Merged-chr5-139300628-14	chr5	139300441	139300829	+	0.000	0.000	Merged-chr5-139300628-14
Merged-chr9-61948155-30	chr9	61947938	61948330	+	0.000	0.000	Merged-chr9-61948155-30
Merged-chr10-44434814-22	chr10	44434634	44434988	+	0.000	0.000	Merged-chr10-44434814-22
Merged-chr13-43245281-1	chr13	43245183	43245381	+	0.000	0.000	Merged-chr13-43245281-1
Merged-chr7-79423104-20	chr7	79422846	79423316	+	0.000	0.000	Merged-chr7-79423104-20
Merged-chr1-37540256-1	chr1	37540158	37540356	+	0.000	0.000	Merged-chr1-37540256-1
Merged-chr3-84848964-30	chr3	84848798	84849161	+	0.000	0.000	Merged-chr3-84848964-30
Merged-chr19-5726011-1	chr19	5725913	5726111	+	0.000	0.000	Merged-chr19-5726011-1
Merged-chr16-49818889-55	chr16	49818560	49819306	+	0.000	0.000	Merged-chr16-49818889-55
Merged-chr1-40466797-3	chr1	40466699	40466897	+	0.000	0.000	Merged-chr1-40466797-3
Merged-chr10-128524913-11	chr10	128524372	128525189	+	0.000	0.000	Merged-chr10-128524913-11
Merged-chr8-3354570-64	chr8	3354292	3354796	+	0.000	0.000	Merged-chr8-3354570-64
Merged-chr5-112273170-1	chr5	112273072	112273270	+	0.000	0.000	Merged-chr5-112273170-1
Merged-chr9-44022020-1	chr9	44021922	44022120	+	0.000	0.000	Merged-chr9-44022020-1
Merged-chr5-24384639-15	chr5	24384457	24384827	+	0.000	0.000	Merged-chr5-24384639-15
Merged-chr4-8755555-15	chr4	8755414	8755737	+	0.000	0.000	Merged-chr4-8755555-15
Merged-chr10-8529576-1	chr10	8529478	8529676	+	0.000	0.000	Merged-chr10-8529576-1
Merged-chr4-8799312-3	chr4	8799214	8799412	+	0.000	0.000	Merged-chr4-8799312-3
Merged-chr3-84679609-16	chr3	84679300	84679868	+	0.000	0.000	Merged-chr3-84679609-16
Merged-chr16-58685967-32	chr16	58685601	58686529	+	0.000	0.000	Merged-chr16-58685967-32
Merged-chr10-94523917-65	chr10	94523561	94524232	+	0.000	0.000	Merged-chr10-94523917-65
Merged-chr11-117848914-89	chr11	117848679	117849142	+	0.000	0.000	Merged-chr11-117848914-89
Merged-chr5-62752460-91	chr5	62751607	62753329	+	0.000	0.000	Merged-chr5-62752460-91
Merged-chr8-122461621-6	chr8	122461307	122461933	+	0.000	0.000	Merged-chr8-122461621-6
Merged-chr1-88643278-11	chr1	88643093	88643530	+	0.000	0.000	Merged-chr1-88643278-11
Merged-chr14-103619496-1	chr14	103619398	103619596	+	0.000	0.000	Merged-chr14-103619496-1
Merged-chr11-78032316-62	chr11	78032001	78032554	+	0.000	0.000	Merged-chr11-78032316-62
Merged-chr6-50542752-2	chr6	50542647	50542859	+	0.000	0.000	Merged-chr6-50542752-2
Merged-chr1-191802759-25	chr1	191802503	191803214	+	0.000	0.000	Merged-chr1-191802759-25
Merged-chr14-16249561-61	chr14	16249293	16249837	+	0.000	0.000	Merged-chr14-16249561-61
Merged-chr11-104581782-46	chr11	104581377	104582448	+	0.000	0.000	Merged-chr11-104581782-46
Merged-chr6-67374872-3	chr6	67374717	67375009	+	0.000	0.000	Merged-chr6-67374872-3
Merged-chr1-138952405-35	chr1	138952159	138952788	+	0.000	0.000	Merged-chr1-138952405-35
Merged-chr2-22864790-24	chr2	22864591	22865038	+	0.000	0.000	Merged-chr2-22864790-24
Merged-chr3-86920469-86	chr3	86920105	86920924	+	0.000	0.000	Merged-chr3-86920469-86
Merged-chr10-44442566-16	chr10	44442298	44442813	+	0.000	0.000	Merged-chr10-44442566-16
Merged-chr4-8903379-6	chr4	8903224	8903518	+	0.000	0.000	Merged-chr4-8903379-6
Merged-chr14-121405440-45	chr14	121405106	121405860	+	0.000	0.000	Merged-chr14-121405440-45
Merged-chr19-6401537-23	chr19	6401371	6401729	+	0.000	0.000	Merged-chr19-6401537-23
Merged-chr9-122223138-17	chr9	122222960	122223333	+	0.000	0.000	Merged-chr9-122223138-17
Merged-chr13-101694673-130	chr13	101694359	101695095	+	0.000	0.000	Merged-chr13-101694673-130
Merged-chr13-63261996-1	chr13	63261898	63262096	+	0.000	0.000	Merged-chr13-63261996-1
Merged-chrX-106011686-72	chrX	106011439	106012022	+	0.000	0.000	Merged-chrX-106011686-72
Merged-chr17-34981509-7	chr17	34981386	34981662	+	0.000	0.000	Merged-chr17-34981509-7
Merged-chr11-68432875-7	chr11	68432720	68433023	+	0.000	0.000	Merged-chr11-68432875-7
Merged-chr15-99651629-44	chr15	99651335	99651908	+	0.000	0.000	Merged-chr15-99651629-44
Merged-chr10-8237997-2	chr10	8237897	8238099	+	0.000	0.000	Merged-chr10-8237997-2
Merged-chr19-41263903-128	chr19	41263659	41264469	+	0.000	0.000	Merged-chr19-41263903-128
Merged-chr10-40449764-5	chr10	40449646	40449875	+	0.000	0.000	Merged-chr10-40449764-5
Merged-chr14-61589696-23	chr14	61589457	61590005	+	0.000	0.000	Merged-chr14-61589696-23
Merged-chr9-110653379-2	chr9	110653281	110653479	+	0.000	0.000	Merged-chr9-110653379-2
Merged-chr1-171646883-1	chr1	171646785	171646983	+	0.000	0.000	Merged-chr1-171646883-1
Merged-chr12-55015619-6	chr12	55015459	55015777	+	0.000	0.000	Merged-chr12-55015619-6
Merged-chr14-20174978-2	chr14	20174868	20175091	+	0.000	0.000	Merged-chr14-20174978-2
Merged-chr7-80583398-64	chr7	80583053	80583747	+	0.000	0.000	Merged-chr7-80583398-64
Merged-chr19-18599034-106	chr19	18598413	18599453	+	0.000	0.000	Merged-chr19-18599034-106
Merged-chr17-12205392-1	chr17	12205294	12205492	+	0.000	0.000	Merged-chr17-12205392-1
Merged-chr13-47104345-7	chr13	47104050	47104537	+	0.000	0.000	Merged-chr13-47104345-7
Merged-chr3-93598203-11	chr3	93598011	93598400	+	0.000	0.000	Merged-chr3-93598203-11
Merged-chr4-8917370-13	chr4	8917206	8917516	+	0.000	0.000	Merged-chr4-8917370-13
Merged-chr9-57278495-40	chr9	57278284	57278866	+	0.000	0.000	Merged-chr9-57278495-40
Merged-chr2-163055342-8	chr2	163055173	163055581	+	0.000	0.000	Merged-chr2-163055342-8
Merged-chrX-167106124-35	chrX	167105795	167106403	+	0.000	0.000	Merged-chrX-167106124-35
Merged-chr11-87965934-51	chr11	87965348	87966539	+	0.000	0.000	Merged-chr11-87965934-51
Merged-chr6-35538541-3	chr6	35538394	35538709	+	0.000	0.000	Merged-chr6-35538541-3
Merged-chr2-180437608-75	chr2	180437260	180437896	+	0.000	0.000	Merged-chr2-180437608-75
Merged-chr4-134478183-25	chr4	134477960	134478505	+	0.000	0.000	Merged-chr4-134478183-25
Merged-chr1-191835035-29	chr1	191834743	191835291	+	0.000	0.000	Merged-chr1-191835035-29
Merged-chr2-66144631-1	chr2	66144533	66144731	+	0.000	0.000	Merged-chr2-66144631-1
Merged-chr12-70826520-2	chr12	70826360	70826683	+	0.000	0.000	Merged-chr12-70826520-2
Merged-chr4-101159630-5	chr4	101159384	101159838	+	0.000	0.000	Merged-chr4-101159630-5
Merged-chr6-86850884-40	chr6	86850668	86851095	+	0.000	0.000	Merged-chr6-86850884-40
Merged-chr17-31834133-9	chr17	31833874	31834374	+	0.000	0.000	Merged-chr17-31834133-9
Merged-chr13-101719562-51	chr13	101719239	101719931	+	0.000	0.000	Merged-chr13-101719562-51
Merged-chr12-55061401-1	chr12	55061303	55061501	+	0.000	0.000	Merged-chr12-55061401-1
Merged-chr14-20938813-17	chr14	20938588	20939098	+	0.000	0.000	Merged-chr14-20938813-17
Merged-chr18-38338747-102	chr18	38338351	38338960	+	0.000	0.000	Merged-chr18-38338747-102
Merged-chr1-138933520-5	chr1	138933395	138933639	+	0.000	0.000	Merged-chr1-138933520-5
Merged-chr8-115232618-16	chr8	115232444	115232809	+	0.000	0.000	Merged-chr8-115232618-16
Merged-chr8-117498576-60	chr8	117498334	117498935	+	0.000	0.000	Merged-chr8-117498576-60
Merged-chr4-8872202-20	chr4	8871975	8872369	+	0.000	0.000	Merged-chr4-8872202-20
Merged-chr10-44704331-20	chr10	44704093	44704587	+	0.000	0.000	Merged-chr10-44704331-20
Merged-chr17-34980875-5	chr17	34980681	34981122	+	0.000	0.000	Merged-chr17-34980875-5
Merged-chr8-46640017-4	chr8	46639893	46640138	+	0.000	0.000	Merged-chr8-46640017-4
Merged-chr11-40718408-12	chr11	40718182	40718596	+	0.000	0.000	Merged-chr11-40718408-12
Merged-chr19-11050339-12	chr19	11050025	11050571	+	0.000	0.000	Merged-chr19-11050339-12
Merged-chr18-75426395-54	chr18	75426163	75426737	+	0.000	0.000	Merged-chr18-75426395-54
Merged-chr18-56708324-161	chr18	56707560	56709378	+	0.000	0.000	Merged-chr18-56708324-161
Merged-chr8-115237313-17	chr8	115237073	115237562	+	0.000	0.000	Merged-chr8-115237313-17
Merged-chr9-106289065-22	chr9	106288848	106289256	+	0.000	0.000	Merged-chr9-106289065-22
Merged-chr3-10012460-1	chr3	10012362	10012560	+	0.000	0.000	Merged-chr3-10012460-1
Merged-chr5-92602490-1	chr5	92602392	92602590	+	0.000	0.000	Merged-chr5-92602490-1
Merged-chr14-102824882-6	chr14	102824720	102825050	+	0.000	0.000	Merged-chr14-102824882-6
Merged-chr15-78802314-1	chr15	78802216	78802414	+	0.000	0.000	Merged-chr15-78802314-1
Merged-chr16-77099308-12	chr16	77099139	77099476	+	0.000	0.000	Merged-chr16-77099308-12
Merged-chr17-35998211-34	chr17	35997954	35998658	+	0.000	0.000	Merged-chr17-35998211-34
Merged-chr4-117140751-1	chr4	117140653	117140851	+	0.000	0.000	Merged-chr4-117140751-1
Merged-chr19-56723654-50	chr19	56723137	56724312	+	0.000	0.000	Merged-chr19-56723654-50
Merged-chr16-58670825-1	chr16	58670727	58670925	+	0.000	0.000	Merged-chr16-58670825-1
Merged-chr7-135715354-3	chr7	135715215	135715481	+	0.000	0.000	Merged-chr7-135715354-3
Merged-chr11-46135000-55	chr11	46134479	46135348	+	0.000	0.000	Merged-chr11-46135000-55
Merged-chr11-87986440-12	chr11	87986222	87986772	+	0.000	0.000	Merged-chr11-87986440-12
Merged-chr19-12573740-90	chr19	12573237	12574443	+	0.000	0.000	Merged-chr19-12573740-90
Merged-chr2-129186538-4	chr2	129186325	129186705	+	0.000	0.000	Merged-chr2-129186538-4
Merged-chrX-167089139-46	chrX	167088797	167089469	+	0.000	0.000	Merged-chrX-167089139-46
Merged-chr7-74357288-11	chr7	74357063	74357499	+	0.000	0.000	Merged-chr7-74357288-11
Merged-chr2-128127556-62	chr2	128127299	128127781	+	0.000	0.000	Merged-chr2-128127556-62
Merged-chr1-38897909-54	chr1	38897617	38898219	+	0.000	0.000	Merged-chr1-38897909-54
Merged-chr11-109472394-32	chr11	109472129	109472750	+	0.000	0.000	Merged-chr11-109472394-32
Merged-chr11-99024246-49	chr11	99023938	99024506	+	0.000	0.000	Merged-chr11-99024246-49
Merged-chr17-44718728-1	chr17	44718630	44718828	+	0.000	0.000	Merged-chr17-44718728-1
Merged-chr14-56776913-10	chr14	56776738	56777037	+	0.000	0.000	Merged-chr14-56776913-10
Merged-chr4-43968747-2	chr4	43968587	43968910	+	0.000	0.000	Merged-chr4-43968747-2
Merged-chr2-90580538-117	chr2	90579863	90580942	+	0.000	0.000	Merged-chr2-90580538-117
Merged-chr14-25461932-2	chr14	25461816	25462051	+	0.000	0.000	Merged-chr14-25461932-2
Merged-chrX-159189448-11	chrX	159189284	159189613	+	0.000	0.000	Merged-chrX-159189448-11
