#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/bed/all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/bed/all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1-pval-0.05_up.bed
NR30634--MA0742.1.Klf12	chr18	89626889	89626903	+	0.000	0.000	Merged-chr18-89627032-39
NR18722--MA0741.1.KLF16	chr14	31934163	31934173	-	0.000	0.000	Merged-chr14-31934172-18
NR19130--MA0740.1.KLF14	chr14	54165072	54165085	-	0.000	0.000	Merged-chr14-54165125-24
NR1907--MA0039.3.KLF4	chr1	128713045	128713055	+	0.000	0.000	Merged-chr1-128713010-21
NR42732--MA0740.1.KLF14	chr4	98436892	98436905	-	0.000	0.000	Merged-chr4-98436733-103
NR63684--MA0741.1.KLF16	chr9	80313762	80313772	-	0.000	0.000	Merged-chr9-80313733-27
NR1809--MA1107.1.KLF9	chr1	127320105	127320117	-	0.000	0.000	Merged-chr1-127320105-13
NR166--MA0599.1.KLF5	chr1	20912783	20912792	-	0.000	0.000	Merged-chr1-20912686-65
NR44824--MA0741.1.KLF16	chr4	144901711	144901721	+	0.000	0.000	Merged-chr4-144901724-37
NR36231--MA0599.1.KLF5	chr2	153292589	153292598	+	0.000	0.000	Merged-chr2-153292567-49
NR58643--MA0741.1.KLF16	chr8	13974782	13974792	+	0.000	0.000	Merged-chr8-13974729-61
NR11275--MA1107.1.KLF9	chr11	99132671	99132683	-	0.000	0.000	Merged-chr11-99132520-18
NR12272--MA0599.1.KLF5	chr11	116688047	116688056	-	0.000	0.000	Merged-chr11-116688042-60
NR64267--MA0740.1.KLF14	chr9	101251856	101251869	+	0.000	0.000	Merged-chr9-101251656-72
NR30326--MA0039.3.KLF4	chr18	76892434	76892444	-	0.000	0.000	Merged-chr18-76892539-35
NR61765--MA0741.1.KLF16	chr9	13565843	13565853	-	0.000	0.000	Merged-chr9-13565719-20
NR30638--MA0741.1.KLF16	chr18	89626890	89626900	+	0.000	0.000	Merged-chr18-89627032-39
NR36682--MA1107.1.KLF9	chr2	163203499	163203511	+	0.000	0.000	Merged-chr2-163203461-118
NR13264--MA0741.1.KLF16	chr12	52383032	52383042	+	0.000	0.000	Merged-chr12-52383146-23
NR11450--MA0742.1.Klf12	chr11	102074472	102074486	+	0.000	0.000	Merged-chr11-102074455-23
NR17326--MA0039.3.KLF4	chr13	99781070	99781080	+	0.000	0.000	Merged-chr13-99781144-21
NR66522--MA0039.3.KLF4	chrX	113181119	113181129	-	0.000	0.000	Merged-chrX-113181070-1
NR30274--MA0599.1.KLF5	chr18	75322373	75322382	+	0.000	0.000	Merged-chr18-75322404-42
NR33731--MA0493.1.Klf1	chr2	46371147	46371157	+	0.000	0.000	Merged-chr2-46371309-56
NR36209--MA0599.1.KLF5	chr2	152904422	152904431	-	0.000	0.000	Merged-chr2-152904288-57
NR14722--MA0741.1.KLF16	chr12	109446236	109446246	-	0.000	0.000	Merged-chr12-109446341-43
NR1957--MA1107.1.KLF9	chr1	131006362	131006374	+	0.000	0.000	Merged-chr1-131006286-18
NR57703--MA1107.1.KLF9	chr7	130826935	130826947	+	0.000	0.000	Merged-chr7-130826804-1
NR63388--MA0493.1.Klf1	chr9	69467509	69467519	+	0.000	0.000	Merged-chr9-69467550-22
NR56507--MA0599.1.KLF5	chr7	98797415	98797424	-	0.000	0.000	Merged-chr7-98797577-28
NR55254--MA0742.1.Klf12	chr7	37490864	37490878	+	0.000	0.000	Merged-chr7-37490614-68
NR12280--MA1107.1.KLF9	chr11	116688051	116688063	-	0.000	0.000	Merged-chr11-116688042-60
NR13497--MA0740.1.KLF14	chr12	69853616	69853629	+	0.000	0.000	Merged-chr12-69853558-20
NR1899--MA0741.1.KLF16	chr1	128618084	128618094	+	0.000	0.000	Merged-chr1-128617938-22
NR41263--MA0039.3.KLF4	chr3	154683891	154683901	-	0.000	0.000	Merged-chr3-154683777-15
NR46024--MA0493.1.Klf1	chr5	28269733	28269743	-	0.000	0.000	Merged-chr5-28269924-54
NR1612--MA0039.3.KLF4	chr1	106373364	106373374	-	0.000	0.000	Merged-chr1-106373403-9
NR19374--MA0740.1.KLF14	chr14	62878862	62878875	+	0.000	0.000	Merged-chr14-62878901-5
NR45115--MA0740.1.KLF14	chr4	149896410	149896423	-	0.000	0.000	Merged-chr4-149896301-4
NR25577--MA0599.1.KLF5	chr17	3209727	3209736	+	0.000	0.000	Merged-chr17-3209784-17
NR36503--MA0742.1.Klf12	chr2	158179198	158179212	-	0.000	0.000	Merged-chr2-158179183-18
NR9777--MA0493.1.Klf1	chr11	66961665	66961675	+	0.000	0.000	Merged-chr11-66961666-9
NR63890--MA0599.1.KLF5	chr9	87026077	87026086	+	0.000	0.000	Merged-chr9-87025935-38
NR21222--MA0599.1.KLF5	chr15	51730330	51730339	-	0.000	0.000	Merged-chr15-51730224-2
NR20445--MA0493.1.Klf1	chr14	120313644	120313654	+	0.000	0.000	Merged-chr14-120313531-118
NR45302--MA0599.1.KLF5	chr4	152117721	152117730	-	0.000	0.000	Merged-chr4-152117699-6
NR15784--MA0599.1.KLF5	chr13	34130144	34130153	+	0.000	0.000	Merged-chr13-34130177-64
NR47789--MA0039.3.KLF4	chr5	111039995	111040005	+	0.000	0.000	Merged-chr5-111039945-24
NR13161--MA0599.1.KLF5	chr12	35770599	35770608	+	0.000	0.000	Merged-chr12-35770526-40
NR16753--MA0599.1.KLF5	chr13	74260419	74260428	+	0.000	0.000	Merged-chr13-74260220-67
NR43346--MA0742.1.Klf12	chr4	120288020	120288034	+	0.000	0.000	Merged-chr4-120287807-68
NR7616--MA0599.1.KLF5	chr10	118787590	118787599	+	0.000	0.000	Merged-chr10-118787587-44
NR3834--MA0599.1.KLF5	chr1	183180653	183180662	-	0.000	0.000	Merged-chr1-183180587-56
NR48360--MA1107.1.KLF9	chr5	118817871	118817883	-	0.000	0.000	Merged-chr5-118817732-16
NR64179--MA0599.1.KLF5	chr9	98616512	98616521	+	0.000	0.000	Merged-chr9-98616546-17
NR53018--MA0493.1.Klf1	chr6	129049281	129049291	-	0.000	0.000	Merged-chr6-129049251-27
NR60993--MA0741.1.KLF16	chr8	119569910	119569920	-	0.000	0.000	Merged-chr8-119570093-35
NR36688--MA0493.1.Klf1	chr2	163603906	163603916	+	0.000	0.000	Merged-chr2-163604093-28
NR27630--MA0039.3.KLF4	chr17	56425191	56425201	-	0.000	0.000	Merged-chr17-56425045-2
NR56554--MA0741.1.KLF16	chr7	99834114	99834124	-	0.000	0.000	Merged-chr7-99833987-52
NR58962--MA0741.1.KLF16	chr8	34397998	34398008	+	0.000	0.000	Merged-chr8-34397971-66
NR24119--MA0039.3.KLF4	chr16	25485348	25485358	-	0.000	0.000	Merged-chr16-25485313-47
NR22731--MA0741.1.KLF16	chr15	94404404	94404414	+	0.000	0.000	Merged-chr15-94404282-43
NR62219--MA0599.1.KLF5	chr9	32740970	32740979	+	0.000	0.000	Merged-chr9-32741073-58
NR14727--MA0741.1.KLF16	chr12	109446515	109446525	-	0.000	0.000	Merged-chr12-109446341-43
NR4172--MA0599.1.KLF5	chr1	191097790	191097799	+	0.000	0.000	Merged-chr1-191097986-4
NR13044--MA1107.1.KLF9	chr12	30557510	30557522	+	0.000	0.000	Merged-chr12-30557589-12
NR66377--MA0599.1.KLF5	chrX	100777163	100777172	+	0.000	0.000	Merged-chrX-100777014-69
NR21142--MA0599.1.KLF5	chr15	38710158	38710167	-	0.000	0.000	Merged-chr15-38710125-56
NR8267--MA0493.1.Klf1	chr10	128940596	128940606	-	0.000	0.000	Merged-chr10-128940717-41
NR27163--MA0741.1.KLF16	chr17	37028702	37028712	-	0.000	0.000	Merged-chr17-37028850-28
NR45428--MA0599.1.KLF5	chr4	155050224	155050233	+	0.000	0.000	Merged-chr4-155050218-26
NR3736--MA0599.1.KLF5	chr1	181352593	181352602	-	0.000	0.000	Merged-chr1-181352639-14
NR40878--MA0493.1.Klf1	chr3	146063221	146063231	-	0.000	0.000	Merged-chr3-146063322-20
NR59285--MA0599.1.KLF5	chr8	57402507	57402516	-	0.000	0.000	Merged-chr8-57402577-20
NR42663--MA0740.1.KLF14	chr4	89169049	89169062	-	0.000	0.000	Merged-chr4-89169046-30
NR8266--MA0039.3.KLF4	chr10	128940594	128940604	-	0.000	0.000	Merged-chr10-128940717-41
NR30633--MA0740.1.KLF14	chr18	89626889	89626902	+	0.000	0.000	Merged-chr18-89627032-39
NR54073--MA0599.1.KLF5	chr7	3292995	3293004	+	0.000	0.000	Merged-chr7-3292987-7
NR25039--MA0741.1.KLF16	chr16	89849245	89849255	-	0.000	0.000	Merged-chr16-89849155-62
NR28167--MA0742.1.Klf12	chr17	74865010	74865024	-	0.000	0.000	Merged-chr17-74864979-18
NR8844--MA1107.1.KLF9	chr11	26657814	26657826	+	0.000	0.000	Merged-chr11-26657743-22
NR4475--MA0742.1.Klf12	chr10	5448584	5448598	-	0.000	0.000	Merged-chr10-5448562-35
NR53178--MA0742.1.Klf12	chr6	134348661	134348675	-	0.000	0.000	Merged-chr6-134348726-53
NR54072--MA0741.1.KLF16	chr7	3292944	3292954	+	0.000	0.000	Merged-chr7-3292987-7
NR56001--MA1107.1.KLF9	chr7	74296314	74296326	+	0.000	0.000	Merged-chr7-74296401-18
NR5815--MA0741.1.KLF16	chr10	76961985	76961995	+	0.000	0.000	Merged-chr10-76962071-59
NR22343--MA1107.1.KLF9	chr15	84372974	84372986	-	0.000	0.000	Merged-chr15-84372915-18
NR5813--MA0599.1.KLF5	chr10	76961985	76961994	+	0.000	0.000	Merged-chr10-76962071-59
NR28179--MA0039.3.KLF4	chr17	74869697	74869707	-	0.000	0.000	Merged-chr17-74869887-51
NR46034--MA0741.1.KLF16	chr5	29195949	29195959	-	0.000	0.000	Merged-chr5-29195906-68
NR44625--MA0741.1.KLF16	chr4	140833016	140833026	-	0.000	0.000	Merged-chr4-140833040-18
NR1906--MA0599.1.KLF5	chr1	128713044	128713053	+	0.000	0.000	Merged-chr1-128713010-21
NR64783--MA1107.1.KLF9	chr9	112186616	112186628	+	0.000	0.000	Merged-chr9-112186441-37
NR29725--MA0741.1.KLF16	chr18	60625568	60625578	-	0.000	0.000	Merged-chr18-60625535-13
NR19367--MA0657.1.KLF13	chr14	61778878	61778895	-	0.000	0.000	Merged-chr14-61778850-45
NR58967--MA0741.1.KLF16	chr8	34398003	34398013	+	0.000	0.000	Merged-chr8-34397971-66
NR66964--MA0599.1.KLF5	chrX	166185377	166185386	+	0.000	0.000	Merged-chrX-166185579-37
NR60643--MA1107.1.KLF9	chr8	109957364	109957376	+	0.000	0.000	Merged-chr8-109957445-42
NR60989--MA0599.1.KLF5	chr8	119569906	119569915	-	0.000	0.000	Merged-chr8-119570093-35
NR48191--MA1107.1.KLF9	chr5	115711896	115711908	-	0.000	0.000	Merged-chr5-115712054-77
NR32190--MA1107.1.KLF9	chr19	55401898	55401910	-	0.000	0.000	Merged-chr19-55401887-30
NR21389--MA0599.1.KLF5	chr15	59805063	59805072	-	0.000	0.000	Merged-chr15-59805045-21
NR32489--MA0742.1.Klf12	chr2	3118328	3118342	-	0.000	0.000	Merged-chr2-3118423-48
NR64781--MA0741.1.KLF16	chr9	112186617	112186627	+	0.000	0.000	Merged-chr9-112186441-37
NR14721--MA1107.1.KLF9	chr12	109445243	109445255	+	0.000	0.000	Merged-chr12-109445419-17
NR26601--MA0599.1.KLF5	chr17	29155909	29155918	-	0.000	0.000	Merged-chr17-29155963-15
NR19373--MA0039.3.KLF4	chr14	62878824	62878834	-	0.000	0.000	Merged-chr14-62878901-5
NR49918--MA0599.1.KLF5	chr5	144295025	144295034	-	0.000	0.000	Merged-chr5-144295152-24
NR36501--MA0493.1.Klf1	chr2	158160215	158160225	+	0.000	0.000	Merged-chr2-158160127-37
NR55253--MA0740.1.KLF14	chr7	37490864	37490877	+	0.000	0.000	Merged-chr7-37490614-68
NR17328--MA0741.1.KLF16	chr13	99781081	99781091	-	0.000	0.000	Merged-chr13-99781144-21
NR60322--MA0599.1.KLF5	chr8	93810345	93810354	-	0.000	0.000	Merged-chr8-93810346-59
NR15458--MA0493.1.Klf1	chr13	13582202	13582212	-	0.000	0.000	Merged-chr13-13582107-29
NR26126--MA0493.1.Klf1	chr17	21909749	21909759	+	0.000	0.000	Merged-chr17-21909627-78
NR64869--MA0493.1.Klf1	chr9	114613222	114613232	-	0.000	0.000	Merged-chr9-114613191-38
NR42664--MA0657.1.KLF13	chr4	89169046	89169063	-	0.000	0.000	Merged-chr4-89169046-30
NR40924--MA0599.1.KLF5	chr3	146765066	146765075	+	0.000	0.000	Merged-chr3-146765113-32
NR25622--MA1107.1.KLF9	chr17	5748064	5748076	-	0.000	0.000	Merged-chr17-5748141-46
NR40245--MA0741.1.KLF16	chr3	129879504	129879514	-	0.000	0.000	Merged-chr3-129879420-1
NR66521--MA0599.1.KLF5	chrX	113181121	113181130	-	0.000	0.000	Merged-chrX-113181070-1
NR14641--MA0742.1.Klf12	chr12	108275431	108275445	+	0.000	0.000	Merged-chr12-108275445-64
NR54184--MA0039.3.KLF4	chr7	4948748	4948758	-	0.000	0.000	Merged-chr7-4948568-26
NR4624--MA1107.1.KLF9	chr10	13446833	13446845	-	0.000	0.000	Merged-chr10-13446841-15
NR12471--MA0599.1.KLF5	chr11	118731875	118731884	+	0.000	0.000	Merged-chr11-118731916-25
NR36502--MA0740.1.KLF14	chr2	158179199	158179212	-	0.000	0.000	Merged-chr2-158179183-18
NR55946--MA1107.1.KLF9	chr7	68205947	68205959	-	0.000	0.000	Merged-chr7-68206033-25
NR31791--MA0599.1.KLF5	chr19	43520845	43520854	-	0.000	0.000	Merged-chr19-43520668-20
NR40247--MA1107.1.KLF9	chr3	129879501	129879513	-	0.000	0.000	Merged-chr3-129879420-1
NR30361--MA0599.1.KLF5	chr18	78048584	78048593	-	0.000	0.000	Merged-chr18-78048620-25
NR39006--MA0599.1.KLF5	chr3	93598257	93598266	+	0.000	0.000	Merged-chr3-93598203-11
NR14654--MA0742.1.Klf12	chr12	108334119	108334133	-	0.000	0.000	Merged-chr12-108333959-92
NR65403--MA0742.1.Klf12	chr9	120943891	120943905	-	0.000	0.000	Merged-chr9-120943869-18
NR33885--MA0741.1.KLF16	chr2	59534544	59534554	+	0.000	0.000	Merged-chr2-59534510-22
NR60318--MA0599.1.KLF5	chr8	93810273	93810282	-	0.000	0.000	Merged-chr8-93810346-59
NR57930--MA0599.1.KLF5	chr7	136894458	136894467	+	0.000	0.000	Merged-chr7-136894538-85
NR41262--MA0599.1.KLF5	chr3	154683893	154683902	-	0.000	0.000	Merged-chr3-154683777-15
NR34293--MA0740.1.KLF14	chr2	75114513	75114526	-	0.000	0.000	Merged-chr2-75114355-21
NR61654--MA0599.1.KLF5	chr8	128418609	128418618	+	0.000	0.000	Merged-chr8-128418642-30
NR44854--MA0599.1.KLF5	chr4	145315209	145315218	+	0.000	0.000	Merged-chr4-145315219-45
NR5415--MA0742.1.Klf12	chr10	61233349	61233363	+	0.000	0.000	Merged-chr10-61233317-40
NR54186--MA0741.1.KLF16	chr7	4948749	4948759	-	0.000	0.000	Merged-chr7-4948568-26
NR31205--MA0599.1.KLF5	chr19	14805297	14805306	-	0.000	0.000	Merged-chr19-14805435-8
NR50296--MA0493.1.Klf1	chr5	149647678	149647688	+	0.000	0.000	Merged-chr5-149647772-15
NR1812--MA0493.1.Klf1	chr1	127322311	127322321	+	0.000	0.000	Merged-chr1-127322582-29
NR53593--MA0599.1.KLF5	chr6	142338638	142338647	-	0.000	0.000	Merged-chr6-142338590-4
NR4629--MA1107.1.KLF9	chr10	13446843	13446855	-	0.000	0.000	Merged-chr10-13446841-15
NR46039--MA0741.1.KLF16	chr5	29195954	29195964	-	0.000	0.000	Merged-chr5-29195906-68
NR27038--MA0599.1.KLF5	chr17	35197379	35197388	+	0.000	0.000	Merged-chr17-35197339-8
NR1816--MA1107.1.KLF9	chr1	127322311	127322323	+	0.000	0.000	Merged-chr1-127322582-29
NR20363--MA0741.1.KLF16	chr14	118682883	118682893	-	0.000	0.000	Merged-chr14-118682781-56
NR54684--MA0742.1.Klf12	chr7	24482000	24482014	-	0.000	0.000	Merged-chr7-24481860-36
NR5091--MA0742.1.Klf12	chr10	42887287	42887301	-	0.000	0.000	Merged-chr10-42887187-18
NR5714--MA0039.3.KLF4	chr10	71399681	71399691	+	0.000	0.000	Merged-chr10-71399794-69
NR2906--MA1107.1.KLF9	chr1	162477084	162477096	+	0.000	0.000	Merged-chr1-162477062-12
NR38019--MA0493.1.Klf1	chr3	35721119	35721129	-	0.000	0.000	Merged-chr3-35721125-55
NR31536--MA0493.1.Klf1	chr19	34120148	34120158	-	0.000	0.000	Merged-chr19-34120116-46
NR54628--MA0039.3.KLF4	chr7	19819224	19819234	-	0.000	0.000	Merged-chr7-19819165-4
NR39942--MA0599.1.KLF5	chr3	121426492	121426501	-	0.000	0.000	Merged-chr3-121426726-98
NR12005--MA1107.1.KLF9	chr11	113612167	113612179	+	0.000	0.000	Merged-chr11-113612276-39
NR53164--MA0740.1.KLF14	chr6	134220565	134220578	+	0.000	0.000	Merged-chr6-134220428-49
NR1852--MA1107.1.KLF9	chr1	127796453	127796465	-	0.000	0.000	Merged-chr1-127796546-56
NR28552--MA0741.1.KLF16	chr17	84944347	84944357	-	0.000	0.000	Merged-chr17-84944510-25
NR5095--MA0741.1.KLF16	chr10	42887290	42887300	-	0.000	0.000	Merged-chr10-42887187-18
NR20756--MA0741.1.KLF16	chr15	10715925	10715935	-	0.000	0.000	Merged-chr15-10716063-12
NR64359--MA1107.1.KLF9	chr9	104002482	104002494	+	0.000	0.000	Merged-chr9-104002686-98
NR30280--MA1107.1.KLF9	chr18	75322574	75322586	-	0.000	0.000	Merged-chr18-75322404-42
NR28166--MA0740.1.KLF14	chr17	74865011	74865024	-	0.000	0.000	Merged-chr17-74864979-18
NR59088--MA0740.1.KLF14	chr8	40963169	40963182	-	0.000	0.000	Merged-chr8-40963134-88
NR34294--MA0657.1.KLF13	chr2	75114510	75114527	-	0.000	0.000	Merged-chr2-75114355-21
NR11278--MA1107.1.KLF9	chr11	99132677	99132689	-	0.000	0.000	Merged-chr11-99132520-18
NR14714--MA0740.1.KLF14	chr12	109438213	109438226	+	0.000	0.000	Merged-chr12-109438029-53
NR27852--MA1107.1.KLF9	chr17	64628988	64629000	-	0.000	0.000	Merged-chr17-64628994-21
NR29436--MA0039.3.KLF4	chr18	46181842	46181852	+	0.000	0.000	Merged-chr18-46182052-26
NR42473--MA0493.1.Klf1	chr4	62731465	62731475	+	0.000	0.000	Merged-chr4-62731520-17
NR9779--MA1107.1.KLF9	chr11	66961665	66961677	+	0.000	0.000	Merged-chr11-66961666-9
NR25869--MA0039.3.KLF4	chr17	10229877	10229887	+	0.000	0.000	Merged-chr17-10229858-11
NR11972--MA1107.1.KLF9	chr11	113005538	113005550	+	0.000	0.000	Merged-chr11-113005354-7
NR23017--MA0741.1.KLF16	chr15	99065413	99065423	-	0.000	0.000	Merged-chr15-99065640-20
NR33733--MA0039.3.KLF4	chr2	48379886	48379896	+	0.000	0.000	Merged-chr2-48379752-8
NR14525--MA0039.3.KLF4	chr12	106016399	106016409	-	0.000	0.000	Merged-chr12-106016418-37
NR20735--MA0741.1.KLF16	chr15	8616183	8616193	+	0.000	0.000	Merged-chr15-8616259-27
NR47368--MA0599.1.KLF5	chr5	99728258	99728267	+	0.000	0.000	Merged-chr5-99728250-10
NR40654--MA0740.1.KLF14	chr3	138757519	138757532	+	0.000	0.000	Merged-chr3-138757496-38
NR2285--MA0493.1.Klf1	chr1	138604097	138604107	+	0.000	0.000	Merged-chr1-138604109-41
NR62703--MA0741.1.KLF16	chr9	53706255	53706265	-	0.000	0.000	Merged-chr9-53706205-55
NR53172--MA1107.1.KLF9	chr6	134282236	134282248	+	0.000	0.000	Merged-chr6-134282243-30
NR14725--MA0741.1.KLF16	chr12	109446513	109446523	-	0.000	0.000	Merged-chr12-109446341-43
NR63526--MA0599.1.KLF5	chr9	75541787	75541796	+	0.000	0.000	Merged-chr9-75541698-38
NR32488--MA0740.1.KLF14	chr2	3118329	3118342	-	0.000	0.000	Merged-chr2-3118423-48
NR47372--MA0493.1.Klf1	chr5	99728343	99728353	-	0.000	0.000	Merged-chr5-99728250-10
NR4264--MA0599.1.KLF5	chr1	192663274	192663283	-	0.000	0.000	Merged-chr1-192663310-7
NR34296--MA0493.1.Klf1	chr2	75114516	75114526	-	0.000	0.000	Merged-chr2-75114355-21
NR64279--MA1107.1.KLF9	chr9	101251889	101251901	+	0.000	0.000	Merged-chr9-101251656-72
NR65276--MA0599.1.KLF5	chr9	119453529	119453538	-	0.000	0.000	Merged-chr9-119453486-15
NR59359--MA0599.1.KLF5	chr8	57743796	57743805	+	0.000	0.000	Merged-chr8-57743874-24
NR7613--MA1107.1.KLF9	chr10	118766025	118766037	-	0.000	0.000	Merged-chr10-118766153-45
NR33881--MA0039.3.KLF4	chr2	59513711	59513721	-	0.000	0.000	Merged-chr2-59513816-12
NR57751--MA1107.1.KLF9	chr7	132317387	132317399	-	0.000	0.000	Merged-chr7-132317352-2
NR13347--MA0493.1.Klf1	chr12	55357494	55357504	-	0.000	0.000	Merged-chr12-55357452-12
NR42080--MA0599.1.KLF5	chr4	45530839	45530848	+	0.000	0.000	Merged-chr4-45530813-118
NR28177--MA1107.1.KLF9	chr17	74865012	74865024	-	0.000	0.000	Merged-chr17-74864979-18
NR14640--MA0740.1.KLF14	chr12	108275431	108275444	+	0.000	0.000	Merged-chr12-108275445-64
NR14030--MA0599.1.KLF5	chr12	91065549	91065558	-	0.000	0.000	Merged-chr12-91065547-31
NR59913--MA1107.1.KLF9	chr8	77268576	77268588	+	0.000	0.000	Merged-chr8-77268341-22
NR35063--MA1107.1.KLF9	chr2	117399618	117399630	+	0.000	0.000	Merged-chr2-117399695-40
NR65280--MA0493.1.Klf1	chr9	119453534	119453544	-	0.000	0.000	Merged-chr9-119453486-15
NR59363--MA0493.1.Klf1	chr8	60632658	60632668	-	0.000	0.000	Merged-chr8-60632762-58
NR54070--MA0741.1.KLF16	chr7	3290416	3290426	-	0.000	0.000	Merged-chr7-3290343-35
NR21224--MA1107.1.KLF9	chr15	51730328	51730340	-	0.000	0.000	Merged-chr15-51730224-2
NR47240--MA0741.1.KLF16	chr5	92967513	92967523	+	0.000	0.000	Merged-chr5-92967427-8
NR10868--MA0741.1.KLF16	chr11	94210212	94210222	+	0.000	0.000	Merged-chr11-94210319-4
NR22341--MA0741.1.KLF16	chr15	84372963	84372973	-	0.000	0.000	Merged-chr15-84372915-18
NR46455--MA0742.1.Klf12	chr5	45534986	45535000	-	0.000	0.000	Merged-chr5-45535000-84
NR55942--MA0741.1.KLF16	chr7	68205944	68205954	-	0.000	0.000	Merged-chr7-68206033-25
NR3836--MA1107.1.KLF9	chr1	183180651	183180663	-	0.000	0.000	Merged-chr1-183180587-56
NR17630--MA1107.1.KLF9	chr13	105294050	105294062	+	0.000	0.000	Merged-chr13-105294247-42
NR48359--MA1107.1.KLF9	chr5	118817869	118817881	-	0.000	0.000	Merged-chr5-118817732-16
NR59909--MA1107.1.KLF9	chr8	77268568	77268580	+	0.000	0.000	Merged-chr8-77268341-22
NR55940--MA0599.1.KLF5	chr7	68205945	68205954	-	0.000	0.000	Merged-chr7-68206033-25
NR49932--MA0741.1.KLF16	chr5	144358277	144358287	-	0.000	0.000	Merged-chr5-144358177-56
NR56796--MA1107.1.KLF9	chr7	107659438	107659450	-	0.000	0.000	Merged-chr7-107659322-39
NR59291--MA1107.1.KLF9	chr8	57402505	57402517	-	0.000	0.000	Merged-chr8-57402577-20
NR46758--MA0599.1.KLF5	chr5	65904742	65904751	-	0.000	0.000	Merged-chr5-65904671-7
NR47362--MA0741.1.KLF16	chr5	99495559	99495569	+	0.000	0.000	Merged-chr5-99495568-41
NR20055--MA0741.1.KLF16	chr14	101504727	101504737	+	0.000	0.000	Merged-chr14-101504867-40
NR12470--MA0742.1.Klf12	chr11	118731874	118731888	+	0.000	0.000	Merged-chr11-118731916-25
NR54683--MA0740.1.KLF14	chr7	24482001	24482014	-	0.000	0.000	Merged-chr7-24481860-36
NR62708--MA0741.1.KLF16	chr9	53706274	53706284	-	0.000	0.000	Merged-chr9-53706205-55
NR42285--MA0039.3.KLF4	chr4	55343395	55343405	+	0.000	0.000	Merged-chr4-55343422-62
NR22529--MA0741.1.KLF16	chr15	89498886	89498896	+	0.000	0.000	Merged-chr15-89498857-24
NR338--MA0741.1.KLF16	chr1	36920566	36920576	+	0.000	0.000	Merged-chr1-36920402-81
NR62701--MA0599.1.KLF5	chr9	53706256	53706265	-	0.000	0.000	Merged-chr9-53706205-55
NR19465--MA0039.3.KLF4	chr14	66259160	66259170	+	0.000	0.000	Merged-chr14-66259245-35
NR53877--MA0599.1.KLF5	chr6	145284481	145284490	-	0.000	0.000	Merged-chr6-145284477-26
NR5536--MA0740.1.KLF14	chr10	63175381	63175394	+	0.000	0.000	Merged-chr10-63175316-22
NR8843--MA0493.1.Klf1	chr11	26657814	26657824	+	0.000	0.000	Merged-chr11-26657743-22
NR17067--MA0493.1.Klf1	chr13	94144784	94144794	-	0.000	0.000	Merged-chr13-94144726-31
NR36504--MA0599.1.KLF5	chr2	158179202	158179211	-	0.000	0.000	Merged-chr2-158179183-18
NR48357--MA0741.1.KLF16	chr5	118817872	118817882	-	0.000	0.000	Merged-chr5-118817732-16
NR56000--MA0493.1.Klf1	chr7	74296314	74296324	+	0.000	0.000	Merged-chr7-74296401-18
NR3551--MA0599.1.KLF5	chr1	178527721	178527730	-	0.000	0.000	Merged-chr1-178527630-56
NR53874--MA0741.1.KLF16	chr6	145256893	145256903	+	0.000	0.000	Merged-chr6-145256997-16
NR64778--MA0599.1.KLF5	chr9	112186621	112186630	+	0.000	0.000	Merged-chr9-112186441-37
NR2396--MA0741.1.KLF16	chr1	147237214	147237224	+	0.000	0.000	Merged-chr1-147237183-6
NR66963--MA0740.1.KLF14	chrX	166185376	166185389	+	0.000	0.000	Merged-chrX-166185579-37
NR53871--MA0039.3.KLF4	chr6	145256874	145256884	+	0.000	0.000	Merged-chr6-145256997-16
NR27393--MA0742.1.Klf12	chr17	46880156	46880170	+	0.000	0.000	Merged-chr17-46880120-39
NR63682--MA0039.3.KLF4	chr9	80313761	80313771	-	0.000	0.000	Merged-chr9-80313733-27
NR45118--MA0599.1.KLF5	chr4	149912680	149912689	+	0.000	0.000	Merged-chr4-149912693-20
NR54627--MA0599.1.KLF5	chr7	19819226	19819235	-	0.000	0.000	Merged-chr7-19819165-4
NR54626--MA0742.1.Klf12	chr7	19819222	19819236	-	0.000	0.000	Merged-chr7-19819165-4
NR52675--MA0742.1.Klf12	chr6	121110176	121110190	-	0.000	0.000	Merged-chr6-121110104-77
NR53840--MA0741.1.KLF16	chr6	145002404	145002414	-	0.000	0.000	Merged-chr6-145002461-23
NR58879--MA0599.1.KLF5	chr8	27201030	27201039	+	0.000	0.000	Merged-chr8-27201067-26
NR54075--MA0741.1.KLF16	chr7	3292995	3293005	+	0.000	0.000	Merged-chr7-3292987-7
NR57681--MA0493.1.Klf1	chr7	130369602	130369612	-	0.000	0.000	Merged-chr7-130369779-7
NR10468--MA0493.1.Klf1	chr11	82424780	82424790	-	0.000	0.000	Merged-chr11-82424845-7
NR15593--MA0741.1.KLF16	chr13	24468069	24468079	-	0.000	0.000	Merged-chr13-24467982-34
