#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval0.3-log2fc0.5_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval0.3-log2fc0.5_dn.bed
NR61236--MA1107.1.KLF9	chr7	80889962	80889974	-	0.000	0.000	Merged-chr7-80889840-60
NR35168--MA0742.1.Klf12	chr2	22957659	22957673	-	0.000	0.000	Merged-chr2-22957628-19
NR30843--MA1107.1.KLF9	chr18	5819883	5819895	+	0.000	0.000	Merged-chr18-5820020-28
NR68171--MA0741.1.KLF16	chr9	32672294	32672304	-	0.000	0.000	Merged-chr9-32672440-49
NR45366--MA0741.1.KLF16	chr4	47011204	47011214	-	0.000	0.000	Merged-chr4-47011023-46
NR3046--MA1107.1.KLF9	chr1	152817509	152817521	-	0.000	0.000	Merged-chr1-152817500-27
NR38265--MA0741.1.KLF16	chr2	130642931	130642941	-	0.000	0.000	Merged-chr2-130642738-65
NR20697--MA0493.1.Klf1	chr14	63943534	63943544	+	0.000	0.000	Merged-chr14-63943640-23
NR67983--MA0741.1.KLF16	chr9	21962361	21962371	-	0.000	0.000	Merged-chr9-21962533-26
NR69719--MA0599.1.KLF5	chr9	78845410	78845419	-	0.000	0.000	Merged-chr9-78845462-22
NR57981--MA0741.1.KLF16	chr6	134981447	134981457	-	0.000	0.000	Merged-chr6-134981456-22
NR15802--MA0742.1.Klf12	chr12	112629097	112629111	-	0.000	0.000	Merged-chr12-112629266-49
NR34034--MA0741.1.KLF16	chr19	44314793	44314803	+	0.000	0.000	Merged-chr19-44314757-47
NR14811--MA0741.1.KLF16	chr12	84851601	84851611	+	0.000	0.000	Merged-chr12-84851532-12
NR14935--MA0740.1.KLF14	chr12	88472042	88472055	+	0.000	0.000	Merged-chr12-88472096-45
NR66471--MA0493.1.Klf1	chr8	105685992	105686002	+	0.000	0.000	Merged-chr8-105686142-54
NR53545--MA0741.1.KLF16	chr5	137746491	137746501	-	0.000	0.000	Merged-chr5-137746695-8
NR14476--MA0599.1.KLF5	chr12	70947039	70947048	-	0.000	0.000	Merged-chr12-70946929-18
NR66209--MA0741.1.KLF16	chr8	95349082	95349092	-	0.000	0.000	Merged-chr8-95348986-27
NR31257--MA1107.1.KLF9	chr18	35726965	35726977	-	0.000	0.000	Merged-chr18-35726871-27
NR43476--MA1107.1.KLF9	chr3	135579481	135579493	-	0.000	0.000	Merged-chr3-135579457-44
NR34849--MA1107.1.KLF9	chr2	11173725	11173737	+	0.000	0.000	Merged-chr2-11173621-55
NR67488--MA0740.1.KLF14	chr8	126699187	126699200	-	0.000	0.000	Merged-chr8-126699390-72
NR9940--MA0599.1.KLF5	chr11	46275404	46275413	-	0.000	0.000	Merged-chr11-46275497-31
NR4155--MA0599.1.KLF5	chr1	178530678	178530687	+	0.000	0.000	Merged-chr1-178530666-29
NR57530--MA1107.1.KLF9	chr6	125433842	125433854	+	0.000	0.000	Merged-chr6-125433874-28
NR8496--MA0493.1.Klf1	chr10	119218837	119218847	-	0.000	0.000	Merged-chr10-119218704-23
NR60027--MA0741.1.KLF16	chr7	34630506	34630516	-	0.000	0.000	Merged-chr7-34630517-24
NR66700--MA0599.1.KLF5	chr8	111720414	111720423	+	0.000	0.000	Merged-chr8-111720342-23
NR39094--MA0742.1.Klf12	chr2	155079705	155079719	-	0.000	0.000	Merged-chr2-155079749-45
NR50740--MA0741.1.KLF16	chr5	65889195	65889205	+	0.000	0.000	Merged-chr5-65889163-36
NR60764--MA0742.1.Klf12	chr7	63755272	63755286	+	0.000	0.000	Merged-chr7-63755494-56
NR45451--MA0599.1.KLF5	chr4	49626503	49626512	-	0.000	0.000	Merged-chr4-49626526-1
NR10317--MA1107.1.KLF9	chr11	57791228	57791240	+	0.000	0.000	Merged-chr11-57791276-17
NR68892--MA1107.1.KLF9	chr9	57407349	57407361	+	0.000	0.000	Merged-chr9-57407322-7
NR59836--MA0741.1.KLF16	chr7	29211575	29211585	+	0.000	0.000	Merged-chr7-29211529-84
NR56325--MA0742.1.Klf12	chr6	90629685	90629699	+	0.000	0.000	Merged-chr6-90629668-42
NR49629--MA0741.1.KLF16	chr5	24445274	24445284	+	0.000	0.000	Merged-chr5-24445119-58
NR63435--MA0599.1.KLF5	chr7	137407649	137407658	-	0.000	0.000	Merged-chr7-137407650-3
NR42256--MA0039.3.KLF4	chr3	101066404	101066414	+	0.000	0.000	Merged-chr3-101066330-34
NR67481--MA0599.1.KLF5	chr8	126539626	126539635	-	0.000	0.000	Merged-chr8-126539798-23
NR15360--MA0741.1.KLF16	chr12	104263601	104263611	+	0.000	0.000	Merged-chr12-104263435-1
NR24389--MA1107.1.KLF9	chr15	93443907	93443919	+	0.000	0.000	Merged-chr15-93443797-12
NR66694--MA0039.3.KLF4	chr8	111582570	111582580	+	0.000	0.000	Merged-chr8-111582684-27
NR58826--MA1107.1.KLF9	chr7	4777375	4777387	+	0.000	0.000	Merged-chr7-4777194-35
NR73125--MA0657.1.KLF13	chrY	90799064	90799081	-	0.000	0.000	Merged-chrY-90799205-23
NR71688--MA0740.1.KLF14	chrX	8175961	8175974	+	0.000	0.000	Merged-chrX-8175861-91
NR12745--MA0740.1.KLF14	chr11	113787644	113787657	+	0.000	0.000	Merged-chr11-113787671-26
NR556--MA0740.1.KLF14	chr1	39941509	39941522	+	0.000	0.000	Merged-chr1-39941675-40
NR61013--MA0493.1.Klf1	chr7	75397629	75397639	+	0.000	0.000	Merged-chr7-75397713-20
NR72275--MA0741.1.KLF16	chrX	78582999	78583009	+	0.000	0.000	Merged-chrX-78582996-2
NR58966--MA0599.1.KLF5	chr7	12780710	12780719	-	0.000	0.000	Merged-chr7-12780581-64
NR56691--MA1107.1.KLF9	chr6	100072812	100072824	-	0.000	0.000	Merged-chr6-100072784-7
NR3038--MA0493.1.Klf1	chr1	152733291	152733301	+	0.000	0.000	Merged-chr1-152733286-16
NR16441--MA0599.1.KLF5	chr13	28557401	28557410	-	0.000	0.000	Merged-chr13-28557249-20
NR15806--MA0741.1.KLF16	chr12	112629100	112629110	-	0.000	0.000	Merged-chr12-112629266-49
NR1845--MA0741.1.KLF16	chr1	98088159	98088169	-	0.000	0.000	Merged-chr1-98088226-2
NR101--MA0599.1.KLF5	chr1	13426252	13426261	-	0.000	0.000	Merged-chr1-13426013-7
NR55280--MA0599.1.KLF5	chr6	48693970	48693979	-	0.000	0.000	Merged-chr6-48693973-35
NR42160--MA0741.1.KLF16	chr3	98013454	98013464	-	0.000	0.000	Merged-chr3-98013630-71
NR6120--MA0599.1.KLF5	chr10	59958327	59958336	-	0.000	0.000	Merged-chr10-59958273-13
NR18016--MA0493.1.Klf1	chr13	95063712	95063722	-	0.000	0.000	Merged-chr13-95063599-48
NR50309--MA0741.1.KLF16	chr5	47983092	47983102	-	0.000	0.000	Merged-chr5-47983242-36
NR6101--MA1107.1.KLF9	chr10	59921283	59921295	-	0.000	0.000	Merged-chr10-59921087-38
NR17196--MA0741.1.KLF16	chr13	58067716	58067726	-	0.000	0.000	Merged-chr13-58067754-68
NR64637--MA0599.1.KLF5	chr8	35826776	35826785	+	0.000	0.000	Merged-chr8-35826884-2
NR35742--MA1107.1.KLF9	chr2	32553886	32553898	-	0.000	0.000	Merged-chr2-32553962-47
NR70535--MA1107.1.KLF9	chr9	104337791	104337803	-	0.000	0.000	Merged-chr9-104337728-48
NR5469--MA0599.1.KLF5	chr10	25140439	25140448	-	0.000	0.000	Merged-chr10-25140477-16
NR34752--MA0657.1.KLF13	chr2	5615142	5615159	-	0.000	0.000	Merged-chr2-5615040-30
NR50950--MA0599.1.KLF5	chr5	75155859	75155868	+	0.000	0.000	Merged-chr5-75155749-2
NR6419--MA1107.1.KLF9	chr10	67891157	67891169	-	0.000	0.000	Merged-chr10-67891340-18
NR50931--MA1107.1.KLF9	chr5	74704611	74704623	+	0.000	0.000	Merged-chr5-74704453-70
NR24374--MA0740.1.KLF14	chr15	93375889	93375902	-	0.000	0.000	Merged-chr15-93375803-4
NR55772--MA0740.1.KLF14	chr6	66973326	66973339	+	0.000	0.000	Merged-chr6-66973310-7
NR3037--MA0039.3.KLF4	chr1	152733293	152733303	+	0.000	0.000	Merged-chr1-152733286-16
NR32453--MA0657.1.KLF13	chr18	80041986	80042003	+	0.000	0.000	Merged-chr18-80041946-55
NR63408--MA0493.1.Klf1	chr7	136894414	136894424	-	0.000	0.000	Merged-chr7-136894538-85
NR19150--MA1107.1.KLF9	chr14	7791559	7791571	+	0.000	0.000	Merged-chr14-7791631-72
NR29275--MA0493.1.Klf1	chr17	48002050	48002060	-	0.000	0.000	Merged-chr17-48002103-40
NR28301--MA1107.1.KLF9	chr17	28193640	28193652	-	0.000	0.000	Merged-chr17-28193674-11
NR8685--MA0741.1.KLF16	chr10	122778138	122778148	+	0.000	0.000	Merged-chr10-122778014-1
NR7661--MA1107.1.KLF9	chr10	89764354	89764366	-	0.000	0.000	Merged-chr10-89764216-3
NR14172--MA0599.1.KLF5	chr12	54317144	54317153	-	0.000	0.000	Merged-chr12-54317166-58
NR28771--MA1107.1.KLF9	chr17	35194441	35194453	-	0.000	0.000	Merged-chr17-35194472-47
NR63206--MA1107.1.KLF9	chr7	132824634	132824646	+	0.000	0.000	Merged-chr7-132824609-20
NR25612--MA0741.1.KLF16	chr16	23100165	23100175	-	0.000	0.000	Merged-chr16-23100189-17
NR64075--MA0741.1.KLF16	chr8	11009082	11009092	-	0.000	0.000	Merged-chr8-11009107-63
NR22331--MA0493.1.Klf1	chr15	9189998	9190008	+	0.000	0.000	Merged-chr15-9190055-23
NR49491--MA0740.1.KLF14	chr5	20083294	20083307	+	0.000	0.000	Merged-chr5-20083207-6
NR72939--MA0741.1.KLF16	chrX	166329053	166329063	-	0.000	0.000	Merged-chrX-166329162-24
NR36806--MA0493.1.Klf1	chr2	77176680	77176690	+	0.000	0.000	Merged-chr2-77176488-48
NR26118--MA0741.1.KLF16	chr16	44394734	44394744	+	0.000	0.000	Merged-chr16-44394866-28
NR25843--MA0599.1.KLF5	chr16	33714495	33714504	-	0.000	0.000	Merged-chr16-33714431-35
NR60954--MA0740.1.KLF14	chr7	71379405	71379418	-	0.000	0.000	Merged-chr7-71379218-17
NR24406--MA0740.1.KLF14	chr15	93756157	93756170	+	0.000	0.000	Merged-chr15-93756205-23
NR71396--MA0740.1.KLF14	chr9	121241966	121241979	-	0.000	0.000	Merged-chr9-121242030-1
NR14808--MA0599.1.KLF5	chr12	84851601	84851610	+	0.000	0.000	Merged-chr12-84851532-12
NR26145--MA0599.1.KLF5	chr16	45347020	45347029	-	0.000	0.000	Merged-chr16-45346908-42
NR6514--MA0741.1.KLF16	chr10	69571684	69571694	-	0.000	0.000	Merged-chr10-69571391-44
NR69096--MA1107.1.KLF9	chr9	62425308	62425320	-	0.000	0.000	Merged-chr9-62425384-15
NR49032--MA0599.1.KLF5	chr4	155050224	155050233	+	0.000	0.000	Merged-chr4-155050218-26
NR34026--MA0741.1.KLF16	chr19	44314780	44314790	+	0.000	0.000	Merged-chr19-44314757-47
NR50928--MA0599.1.KLF5	chr5	74704612	74704621	+	0.000	0.000	Merged-chr5-74704453-70
NR2776--MA1107.1.KLF9	chr1	139181145	139181157	-	0.000	0.000	Merged-chr1-139181025-29
NR56687--MA1107.1.KLF9	chr6	100072804	100072816	-	0.000	0.000	Merged-chr6-100072784-7
NR17852--MA0039.3.KLF4	chr13	89521654	89521664	+	0.000	0.000	Merged-chr13-89521757-30
NR13860--MA1107.1.KLF9	chr12	31621721	31621733	-	0.000	0.000	Merged-chr12-31621788-10
NR73129--MA1107.1.KLF9	chrY	90799068	90799080	-	0.000	0.000	Merged-chrY-90799205-23
NR6100--MA0741.1.KLF16	chr10	59921284	59921294	-	0.000	0.000	Merged-chr10-59921087-38
NR5814--MA0599.1.KLF5	chr10	42934813	42934822	-	0.000	0.000	Merged-chr10-42934777-29
NR56329--MA1107.1.KLF9	chr6	90629685	90629697	+	0.000	0.000	Merged-chr6-90629668-42
NR59873--MA0740.1.KLF14	chr7	29860063	29860076	-	0.000	0.000	Merged-chr7-29860142-58
NR53691--MA0740.1.KLF14	chr5	140148961	140148974	+	0.000	0.000	Merged-chr5-140149143-22
NR35408--MA0599.1.KLF5	chr2	26628293	26628302	-	0.000	0.000	Merged-chr2-26628456-31
NR62171--MA0599.1.KLF5	chr7	113243835	113243844	+	0.000	0.000	Merged-chr7-113243750-15
NR66112--MA0657.1.KLF13	chr8	92367057	92367074	-	0.000	0.000	Merged-chr8-92367142-17
NR39534--MA0493.1.Klf1	chr2	165854761	165854771	-	0.000	0.000	Merged-chr2-165854688-17
NR66778--MA0657.1.KLF13	chr8	114986173	114986190	-	0.000	0.000	Merged-chr8-114986195-32
NR66807--MA1107.1.KLF9	chr8	115531346	115531358	+	0.000	0.000	Merged-chr8-115531430-21
NR6418--MA0741.1.KLF16	chr10	67891158	67891168	-	0.000	0.000	Merged-chr10-67891340-18
NR67337--MA0740.1.KLF14	chr8	124022255	124022268	-	0.000	0.000	Merged-chr8-124022219-1
NR28419--MA0599.1.KLF5	chr17	29347828	29347837	+	0.000	0.000	Merged-chr17-29347843-56
NR9829--MA0599.1.KLF5	chr11	35838509	35838518	-	0.000	0.000	Merged-chr11-35838525-24
NR41776--MA1107.1.KLF9	chr3	89912927	89912939	+	0.000	0.000	Merged-chr3-89912987-87
NR65875--MA0599.1.KLF5	chr8	84686727	84686736	-	0.000	0.000	Merged-chr8-84686915-1
NR48682--MA0741.1.KLF16	chr4	148167201	148167211	+	0.000	0.000	Merged-chr4-148167175-10
NR25615--MA0599.1.KLF5	chr16	23100321	23100330	+	0.000	0.000	Merged-chr16-23100189-17
NR8207--MA0741.1.KLF16	chr10	111912406	111912416	-	0.000	0.000	Merged-chr10-111912286-27
NR14938--MA0599.1.KLF5	chr12	88472043	88472052	+	0.000	0.000	Merged-chr12-88472096-45
NR41558--MA0599.1.KLF5	chr3	84477664	84477673	+	0.000	0.000	Merged-chr3-84477603-8
NR52058--MA0741.1.KLF16	chr5	113873220	113873230	-	0.000	0.000	Merged-chr5-113873174-24
NR42771--MA0741.1.KLF16	chr3	115897930	115897940	+	0.000	0.000	Merged-chr3-115897908-5
NR70858--MA0741.1.KLF16	chr9	110880152	110880162	-	0.000	0.000	Merged-chr9-110880207-47
NR67494--MA1107.1.KLF9	chr8	126864495	126864507	+	0.000	0.000	Merged-chr8-126864545-1
NR33990--MA0741.1.KLF16	chr19	42770732	42770742	-	0.000	0.000	Merged-chr19-42770693-24
NR59864--MA0599.1.KLF5	chr7	29307863	29307872	+	0.000	0.000	Merged-chr7-29307894-31
NR66419--MA0741.1.KLF16	chr8	105278940	105278950	+	0.000	0.000	Merged-chr8-105279164-33
NR11252--MA0599.1.KLF5	chr11	78690775	78690784	+	0.000	0.000	Merged-chr11-78690691-3
NR57536--MA0493.1.Klf1	chr6	125476155	125476165	+	0.000	0.000	Merged-chr6-125476284-5
NR14168--MA0599.1.KLF5	chr12	54192202	54192211	+	0.000	0.000	Merged-chr12-54192129-39
NR48909--MA0493.1.Klf1	chr4	152247435	152247445	+	0.000	0.000	Merged-chr4-152247398-23
NR9138--MA0740.1.KLF14	chr11	3932087	3932100	-	0.000	0.000	Merged-chr11-3931934-36
NR51390--MA0741.1.KLF16	chr5	96825220	96825230	+	0.000	0.000	Merged-chr5-96825060-50
NR28409--MA1107.1.KLF9	chr17	29264985	29264997	+	0.000	0.000	Merged-chr17-29264893-3
NR38372--MA1107.1.KLF9	chr2	132292169	132292181	+	0.000	0.000	Merged-chr2-132292299-25
NR9742--MA0741.1.KLF16	chr11	32020326	32020336	-	0.000	0.000	Merged-chr11-32020422-50
NR42433--MA0599.1.KLF5	chr3	103641458	103641467	+	0.000	0.000	Merged-chr3-103641510-13
NR36770--MA0742.1.Klf12	chr2	75965079	75965093	+	0.000	0.000	Merged-chr2-75964949-43
NR36855--MA1107.1.KLF9	chr2	78914994	78915006	-	0.000	0.000	Merged-chr2-78915095-10
NR12974--MA0741.1.KLF16	chr11	116869775	116869785	-	0.000	0.000	Merged-chr11-116869693-21
NR64748--MA0039.3.KLF4	chr8	45333174	45333184	+	0.000	0.000	Merged-chr8-45333167-99
NR33679--MA0039.3.KLF4	chr19	32523946	32523956	-	0.000	0.000	Merged-chr19-32523975-16
NR114--MA1107.1.KLF9	chr1	13426245	13426257	-	0.000	0.000	Merged-chr1-13426013-7
NR61753--MA0599.1.KLF5	chr7	101012085	101012094	-	0.000	0.000	Merged-chr7-101011923-30
NR9744--MA0599.1.KLF5	chr11	32020367	32020376	-	0.000	0.000	Merged-chr11-32020422-50
NR40799--MA0493.1.Klf1	chr3	36613427	36613437	+	0.000	0.000	Merged-chr3-36613405-48
NR2386--MA0741.1.KLF16	chr1	130522447	130522457	+	0.000	0.000	Merged-chr1-130522626-12
NR33116--MA0493.1.Klf1	chr19	6340115	6340125	+	0.000	0.000	Merged-chr19-6340106-35
NR63181--MA0741.1.KLF16	chr7	132484476	132484486	+	0.000	0.000	Merged-chr7-132484598-7
NR35555--MA0740.1.KLF14	chr2	30048876	30048889	+	0.000	0.000	Merged-chr2-30048939-51
NR39677--MA1107.1.KLF9	chr2	167936115	167936127	-	0.000	0.000	Merged-chr2-167936072-3
NR68357--MA0599.1.KLF5	chr9	41951282	41951291	-	0.000	0.000	Merged-chr9-41951187-75
NR13271--MA0741.1.KLF16	chr11	120981079	120981089	+	0.000	0.000	Merged-chr11-120981125-9
NR28240--MA0599.1.KLF5	chr17	27564908	27564917	-	0.000	0.000	Merged-chr17-27564806-2
NR57999--MA0741.1.KLF16	chr6	135150461	135150471	-	0.000	0.000	Merged-chr6-135150450-14
NR42784--MA0741.1.KLF16	chr3	116200269	116200279	+	0.000	0.000	Merged-chr3-116200281-40
NR28418--MA0742.1.Klf12	chr17	29347827	29347841	+	0.000	0.000	Merged-chr17-29347843-56
NR35556--MA0599.1.KLF5	chr2	30048877	30048886	+	0.000	0.000	Merged-chr2-30048939-51
NR24375--MA0657.1.KLF13	chr15	93375886	93375903	-	0.000	0.000	Merged-chr15-93375803-4
NR3940--MA0741.1.KLF16	chr1	171916127	171916137	+	0.000	0.000	Merged-chr1-171916002-44
NR9837--MA1107.1.KLF9	chr11	35838507	35838519	-	0.000	0.000	Merged-chr11-35838525-24
NR72071--MA0741.1.KLF16	chrX	59951357	59951367	+	0.000	0.000	Merged-chrX-59951386-23
NR2339--MA0599.1.KLF5	chr1	128713044	128713053	+	0.000	0.000	Merged-chr1-128713010-21
NR72342--MA0741.1.KLF16	chrX	99042530	99042540	-	0.000	0.000	Merged-chrX-99042663-22
NR23401--MA0741.1.KLF16	chr15	74538493	74538503	-	0.000	0.000	Merged-chr15-74538442-18
NR4837--MA0657.1.KLF13	chr1	191662419	191662436	+	0.000	0.000	Merged-chr1-191662407-14
NR57976--MA0657.1.KLF13	chr6	134981442	134981459	-	0.000	0.000	Merged-chr6-134981456-22
NR23243--MA0599.1.KLF5	chr15	66286892	66286901	+	0.000	0.000	Merged-chr15-66286791-54
NR16114--MA1107.1.KLF9	chr13	5862492	5862504	-	0.000	0.000	Merged-chr13-5862430-12
NR26292--MA1107.1.KLF9	chr16	55526636	55526648	-	0.000	0.000	Merged-chr16-55526472-43
NR19801--MA0740.1.KLF14	chr14	31934161	31934174	-	0.000	0.000	Merged-chr14-31934172-18
NR9762--MA0599.1.KLF5	chr11	32138430	32138439	-	0.000	0.000	Merged-chr11-32138495-33
NR66018--MA0741.1.KLF16	chr8	88604329	88604339	-	0.000	0.000	Merged-chr8-88604204-17
NR9743--MA1107.1.KLF9	chr11	32020325	32020337	-	0.000	0.000	Merged-chr11-32020422-50
NR67163--MA1107.1.KLF9	chr8	121568421	121568433	+	0.000	0.000	Merged-chr8-121568444-23
NR72845--MA0039.3.KLF4	chrX	160604124	160604134	+	0.000	0.000	Merged-chrX-160604231-21
NR559--MA0741.1.KLF16	chr1	39941510	39941520	+	0.000	0.000	Merged-chr1-39941675-40
NR20645--MA0599.1.KLF5	chr14	61744092	61744101	-	0.000	0.000	Merged-chr14-61744186-5
NR60547--MA0599.1.KLF5	chr7	49364571	49364580	+	0.000	0.000	Merged-chr7-49364720-42
NR13516--MA1107.1.KLF9	chr12	12176293	12176305	+	0.000	0.000	Merged-chr12-12176537-33
NR63933--MA0599.1.KLF5	chr8	3328134	3328143	+	0.000	0.000	Merged-chr8-3327989-13
NR46457--MA0599.1.KLF5	chr4	101419689	101419698	-	0.000	0.000	Merged-chr4-101419713-70
NR57679--MA1107.1.KLF9	chr6	128143630	128143642	-	0.000	0.000	Merged-chr6-128143679-59
NR46796--MA1107.1.KLF9	chr4	111435257	111435269	-	0.000	0.000	Merged-chr4-111435287-1
NR49492--MA0657.1.KLF13	chr5	20083293	20083310	+	0.000	0.000	Merged-chr5-20083207-6
NR16057--MA0740.1.KLF14	chr12	118847215	118847228	-	0.000	0.000	Merged-chr12-118846996-53
NR67970--MA0599.1.KLF5	chr9	21918159	21918168	-	0.000	0.000	Merged-chr9-21918186-50
NR40346--MA0039.3.KLF4	chr3	9500015	9500025	-	0.000	0.000	Merged-chr3-9499976-58
NR12031--MA0740.1.KLF14	chr11	98588204	98588217	+	0.000	0.000	Merged-chr11-98588289-18
NR71397--MA0657.1.KLF13	chr9	121241963	121241980	-	0.000	0.000	Merged-chr9-121242030-1
NR60533--MA0493.1.Klf1	chr7	49246033	49246043	+	0.000	0.000	Merged-chr7-49246156-57
NR31434--MA0599.1.KLF5	chr18	43393466	43393475	+	0.000	0.000	Merged-chr18-43393382-40
NR34144--MA0599.1.KLF5	chr19	46518602	46518611	-	0.000	0.000	Merged-chr19-46518736-37
NR48762--MA0599.1.KLF5	chr4	149854342	149854351	-	0.000	0.000	Merged-chr4-149854542-67
NR2256--MA0741.1.KLF16	chr1	127322329	127322339	-	0.000	0.000	Merged-chr1-127322582-29
NR42131--MA0741.1.KLF16	chr3	97294415	97294425	-	0.000	0.000	Merged-chr3-97294559-20
NR11004--MA0741.1.KLF16	chr11	74881144	74881154	+	0.000	0.000	Merged-chr11-74881176-15
NR14400--MA1107.1.KLF9	chr12	69502005	69502017	-	0.000	0.000	Merged-chr12-69501974-43
NR53544--MA0493.1.Klf1	chr5	137746492	137746502	-	0.000	0.000	Merged-chr5-137746695-8
NR16352--MA0493.1.Klf1	chr13	24547215	24547225	-	0.000	0.000	Merged-chr13-24547194-39
NR42581--MA0599.1.KLF5	chr3	108124282	108124291	-	0.000	0.000	Merged-chr3-108124378-33
NR22395--MA0599.1.KLF5	chr15	12397272	12397281	-	0.000	0.000	Merged-chr15-12397193-17
NR41228--MA0741.1.KLF16	chr3	65352869	65352879	-	0.000	0.000	Merged-chr3-65352895-35
NR9450--MA0741.1.KLF16	chr11	20035543	20035553	-	0.000	0.000	Merged-chr11-20035595-25
NR25987--MA0599.1.KLF5	chr16	38452660	38452669	-	0.000	0.000	Merged-chr16-38452738-62
NR5621--MA1107.1.KLF9	chr10	37721422	37721434	+	0.000	0.000	Merged-chr10-37721362-7
NR46260--MA0599.1.KLF5	chr4	89137609	89137618	+	0.000	0.000	Merged-chr4-89137676-98
NR6281--MA1107.1.KLF9	chr10	62247947	62247959	-	0.000	0.000	Merged-chr10-62247968-20
NR23354--MA1107.1.KLF9	chr15	73137761	73137773	+	0.000	0.000	Merged-chr15-73137730-76
NR69558--MA1107.1.KLF9	chr9	75646906	75646918	+	0.000	0.000	Merged-chr9-75646856-3
NR41346--MA0742.1.Klf12	chr3	69156738	69156752	-	0.000	0.000	Merged-chr3-69156652-55
NR49767--MA0740.1.KLF14	chr5	27995450	27995463	-	0.000	0.000	Merged-chr5-27995403-19
NR59752--MA0493.1.Klf1	chr7	28677346	28677356	-	0.000	0.000	Merged-chr7-28677170-43
NR24377--MA0741.1.KLF16	chr15	93375891	93375901	-	0.000	0.000	Merged-chr15-93375803-4
NR60766--MA0493.1.Klf1	chr7	63755272	63755282	+	0.000	0.000	Merged-chr7-63755494-56
NR5471--MA0741.1.KLF16	chr10	25140438	25140448	-	0.000	0.000	Merged-chr10-25140477-16
NR18764--MA1107.1.KLF9	chr13	112824273	112824285	+	0.000	0.000	Merged-chr13-112824318-13
NR35410--MA0741.1.KLF16	chr2	26628292	26628302	-	0.000	0.000	Merged-chr2-26628456-31
NR55890--MA0599.1.KLF5	chr6	72439618	72439627	+	0.000	0.000	Merged-chr6-72439486-142
NR14742--MA0741.1.KLF16	chr12	81845219	81845229	-	0.000	0.000	Merged-chr12-81845150-28
NR30844--MA0740.1.KLF14	chr18	5819922	5819935	+	0.000	0.000	Merged-chr18-5820020-28
NR67771--MA0741.1.KLF16	chr9	15014182	15014192	-	0.000	0.000	Merged-chr9-15014101-6
NR49037--MA0741.1.KLF16	chr4	155050348	155050358	+	0.000	0.000	Merged-chr4-155050218-26
NR32612--MA0039.3.KLF4	chr18	82532268	82532278	-	0.000	0.000	Merged-chr18-82532131-16
NR35167--MA0740.1.KLF14	chr2	22957660	22957673	-	0.000	0.000	Merged-chr2-22957628-19
NR1181--MA1107.1.KLF9	chr1	73940865	73940877	+	0.000	0.000	Merged-chr1-73940938-50
NR66312--MA0599.1.KLF5	chr8	104039727	104039736	-	0.000	0.000	Merged-chr8-104039758-41
NR27070--MA0599.1.KLF5	chr16	92400131	92400140	-	0.000	0.000	Merged-chr16-92400195-21
NR25553--MA0599.1.KLF5	chr16	20693347	20693356	+	0.000	0.000	Merged-chr16-20693394-48
NR52244--MA0493.1.Klf1	chr5	115693543	115693553	-	0.000	0.000	Merged-chr5-115693567-32
NR59082--MA0741.1.KLF16	chr7	16634140	16634150	-	0.000	0.000	Merged-chr7-16634045-17
NR49909--MA0039.3.KLF4	chr5	32768181	32768191	+	0.000	0.000	Merged-chr5-32768073-31
NR11060--MA0741.1.KLF16	chr11	75571462	75571472	-	0.000	0.000	Merged-chr11-75571465-10
NR18019--MA0741.1.KLF16	chr13	95063709	95063719	-	0.000	0.000	Merged-chr13-95063599-48
NR51566--MA0742.1.Klf12	chr5	100929920	100929934	+	0.000	0.000	Merged-chr5-100929891-31
NR50304--MA0740.1.KLF14	chr5	47983090	47983103	-	0.000	0.000	Merged-chr5-47983242-36
NR16011--MA0039.3.KLF4	chr12	117103161	117103171	+	0.000	0.000	Merged-chr12-117103253-4
NR62990--MA1107.1.KLF9	chr7	129241466	129241478	-	0.000	0.000	Merged-chr7-129241331-1
NR5604--MA0493.1.Klf1	chr10	37207074	37207084	-	0.000	0.000	Merged-chr10-37207171-14
NR13263--MA0741.1.KLF16	chr11	120941195	120941205	-	0.000	0.000	Merged-chr11-120941184-16
NR13534--MA0741.1.KLF16	chr12	14152205	14152215	+	0.000	0.000	Merged-chr12-14152213-14
NR58442--MA0039.3.KLF4	chr6	143105897	143105907	-	0.000	0.000	Merged-chr6-143106016-7
NR60763--MA0740.1.KLF14	chr7	63755272	63755285	+	0.000	0.000	Merged-chr7-63755494-56
NR42776--MA0741.1.KLF16	chr3	115897935	115897945	+	0.000	0.000	Merged-chr3-115897908-5
NR59416--MA1107.1.KLF9	chr7	24467975	24467987	-	0.000	0.000	Merged-chr7-24468111-23
NR32911--MA0742.1.Klf12	chr19	4269276	4269290	+	0.000	0.000	Merged-chr19-4269199-28
NR61427--MA0599.1.KLF5	chr7	90341962	90341971	-	0.000	0.000	Merged-chr7-90341759-29
