#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/DKO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1-pval0.3-log2fc0.5_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1-pval0.3-log2fc0.5_up.bed
NR9912--MA0002.2.RUNX1	chr7	117559220	117559230	+	0.000	0.000	Merged-chr7-117559166-31
NR8738--MA0002.2.RUNX1	chr6	8712113	8712123	+	0.000	0.000	Merged-chr6-8712206-28
NR10229--MA0511.2.RUNX2	chr8	34740486	34740494	-	0.000	0.000	Merged-chr8-34740455-84
NR4587--MA0511.2.RUNX2	chr16	78573107	78573115	+	0.000	0.000	Merged-chr16-78573118-8
NR3982--MA0002.2.RUNX1	chr15	66755412	66755422	-	0.000	0.000	Merged-chr15-66755443-30
NR8119--MA0002.2.RUNX1	chr5	30240769	30240779	+	0.000	0.000	Merged-chr5-30240775-35
NR8675--MA0511.2.RUNX2	chr5	148267020	148267028	-	0.000	0.000	Merged-chr5-148266957-7
NR10259--MA0684.1.RUNX3	chr8	41334318	41334327	-	0.000	0.000	Merged-chr8-41334366-24
NR10702--MA0002.2.RUNX1	chr9	15064334	15064344	-	0.000	0.000	Merged-chr9-15064298-12
NR2542--MA0684.1.RUNX3	chr12	98212468	98212477	-	0.000	0.000	Merged-chr12-98212636-31
NR7279--MA0684.1.RUNX3	chr3	145538099	145538108	+	0.000	0.000	Merged-chr3-145538069-30
NR2317--MA0002.2.RUNX1	chr12	25784513	25784523	-	0.000	0.000	Merged-chr12-25784585-45
NR8685--MA0002.2.RUNX1	chr5	148709295	148709305	-	0.000	0.000	Merged-chr5-148709171-35
NR2939--MA0511.2.RUNX2	chr13	36814134	36814142	-	0.000	0.000	Merged-chr13-36814220-30
NR5059--MA0511.2.RUNX2	chr17	62857484	62857492	+	0.000	0.000	Merged-chr17-62857583-41
NR1920--MA0002.2.RUNX1	chr11	83828988	83828998	-	0.000	0.000	Merged-chr11-83828814-21
NR3951--MA0511.2.RUNX2	chr15	61651351	61651359	-	0.000	0.000	Merged-chr15-61651331-17
NR8671--MA0684.1.RUNX3	chr5	147366586	147366595	+	0.000	0.000	Merged-chr5-147366476-45
NR239--MA0684.1.RUNX3	chr1	69513557	69513566	-	0.000	0.000	Merged-chr1-69513618-39
NR5784--MA0002.2.RUNX1	chr19	34299341	34299351	+	0.000	0.000	Merged-chr19-34299504-34
NR6024--MA0684.1.RUNX3	chr2	26753520	26753529	+	0.000	0.000	Merged-chr2-26753671-30
NR7573--MA0002.2.RUNX1	chr4	59895267	59895277	+	0.000	0.000	Merged-chr4-59895245-17
NR5893--MA0002.2.RUNX1	chr19	57116823	57116833	-	0.000	0.000	Merged-chr19-57117009-44
NR6752--MA0684.1.RUNX3	chr3	9968791	9968800	-	0.000	0.000	Merged-chr3-9968684-31
NR4218--MA0511.2.RUNX2	chr15	102208301	102208309	+	0.000	0.000	Merged-chr15-102208267-21
NR6004--MA0002.2.RUNX1	chr2	21222924	21222934	-	0.000	0.000	Merged-chr2-21222970-39
NR7973--MA0684.1.RUNX3	chr4	150339059	150339068	-	0.000	0.000	Merged-chr4-150339180-18
NR11121--MA0002.2.RUNX1	chr9	98616575	98616585	+	0.000	0.000	Merged-chr9-98616546-17
NR4119--MA0002.2.RUNX1	chr15	89131568	89131578	-	0.000	0.000	Merged-chr15-89131620-40
NR8684--MA0684.1.RUNX3	chr5	148678762	148678771	+	0.000	0.000	Merged-chr5-148678733-37
NR2439--MA0002.2.RUNX1	chr12	76923257	76923267	+	0.000	0.000	Merged-chr12-76923289-32
NR3742--MA0684.1.RUNX3	chr14	121325021	121325030	+	0.000	0.000	Merged-chr14-121324999-52
NR8188--MA0002.2.RUNX1	chr5	53605657	53605667	-	0.000	0.000	Merged-chr5-53605625-25
NR9885--MA0002.2.RUNX1	chr7	115501798	115501808	+	0.000	0.000	Merged-chr7-115501823-28
NR4784--MA0511.2.RUNX2	chr17	8225309	8225317	-	0.000	0.000	Merged-chr17-8225447-9
NR6242--MA0684.1.RUNX3	chr2	84582458	84582467	-	0.000	0.000	Merged-chr2-84582461-28
NR6094--MA0002.2.RUNX1	chr2	45197066	45197076	-	0.000	0.000	Merged-chr2-45197380-25
NR1152--MA0002.2.RUNX1	chr10	67194209	67194219	+	0.000	0.000	Merged-chr10-67194243-31
NR9742--MA0002.2.RUNX1	chr7	88459937	88459947	+	0.000	0.000	Merged-chr7-88459917-15
NR5511--MA0002.2.RUNX1	chr18	79297926	79297936	-	0.000	0.000	Merged-chr18-79298014-36
NR8253--MA0511.2.RUNX2	chr5	72941144	72941152	-	0.000	0.000	Merged-chr5-72941102-35
NR2386--MA0002.2.RUNX1	chr12	55367005	55367015	-	0.000	0.000	Merged-chr12-55366796-37
NR11134--MA0002.2.RUNX1	chr9	102717695	102717705	+	0.000	0.000	Merged-chr9-102717643-82
NR6417--MA0684.1.RUNX3	chr2	128544656	128544665	+	0.000	0.000	Merged-chr2-128544786-45
NR8677--MA0002.2.RUNX1	chr5	148267026	148267036	+	0.000	0.000	Merged-chr5-148266957-7
NR1932--MA0684.1.RUNX3	chr11	85545770	85545779	-	0.000	0.000	Merged-chr11-85545806-18
NR3321--MA0002.2.RUNX1	chr13	117390203	117390213	+	0.000	0.000	Merged-chr13-117390259-3
NR2024--MA0684.1.RUNX3	chr11	101199655	101199664	+	0.000	0.000	Merged-chr11-101199720-6
NR11438--MA0684.1.RUNX3	chrX	93617323	93617332	+	0.000	0.000	Merged-chrX-93617420-5
NR6334--MA0511.2.RUNX2	chr2	114873176	114873184	+	0.000	0.000	Merged-chr2-114873203-5
NR3844--MA0002.2.RUNX1	chr15	31440250	31440260	+	0.000	0.000	Merged-chr15-31440136-19
NR9169--MA0684.1.RUNX3	chr6	120957518	120957527	-	0.000	0.000	Merged-chr6-120957473-22
NR8808--MA0511.2.RUNX2	chr6	38581836	38581844	-	0.000	0.000	Merged-chr6-38581914-20
NR10770--MA0684.1.RUNX3	chr9	42158806	42158815	+	0.000	0.000	Merged-chr9-42158908-46
NR860--MA0002.2.RUNX1	chr1	191152558	191152568	+	0.000	0.000	Merged-chr1-191152485-1
NR2355--MA0511.2.RUNX2	chr12	40008397	40008405	-	0.000	0.000	Merged-chr12-40008525-27
NR3701--MA0002.2.RUNX1	chr14	103532689	103532699	-	0.000	0.000	Merged-chr14-103532610-9
NR767--MA0511.2.RUNX2	chr1	179578841	179578849	+	0.000	0.000	Merged-chr1-179578897-31
NR11004--MA0002.2.RUNX1	chr9	81864010	81864020	+	0.000	0.000	Merged-chr9-81863870-55
NR3682--MA0002.2.RUNX1	chr14	101480705	101480715	-	0.000	0.000	Merged-chr14-101480860-35
NR10750--MA0002.2.RUNX1	chr9	41004623	41004633	+	0.000	0.000	Merged-chr9-41004686-23
NR4336--MA0684.1.RUNX3	chr16	23838335	23838344	-	0.000	0.000	Merged-chr16-23838386-46
NR9721--MA0002.2.RUNX1	chr7	84141544	84141554	-	0.000	0.000	Merged-chr7-84141440-16
NR7770--MA0002.2.RUNX1	chr4	119809360	119809370	-	0.000	0.000	Merged-chr4-119809399-19
NR6300--MA0511.2.RUNX2	chr2	103652251	103652259	-	0.000	0.000	Merged-chr2-103652335-51
NR6539--MA0684.1.RUNX3	chr2	153336330	153336339	-	0.000	0.000	Merged-chr2-153336329-40
NR10402--MA0002.2.RUNX1	chr8	88175470	88175480	-	0.000	0.000	Merged-chr8-88175492-13
NR4938--MA0511.2.RUNX2	chr17	34681241	34681249	-	0.000	0.000	Merged-chr17-34681233-16
NR4253--MA0511.2.RUNX2	chr16	10852376	10852384	+	0.000	0.000	Merged-chr16-10852353-5
NR8612--MA0511.2.RUNX2	chr5	139368218	139368226	+	0.000	0.000	Merged-chr5-139368071-16
NR6185--MA0511.2.RUNX2	chr2	72183929	72183937	-	0.000	0.000	Merged-chr2-72183936-23
NR8037--MA0002.2.RUNX1	chr5	3887153	3887163	-	0.000	0.000	Merged-chr5-3887091-30
NR1620--MA0002.2.RUNX1	chr11	23565998	23566008	+	0.000	0.000	Merged-chr11-23565952-16
NR4362--MA0511.2.RUNX2	chr16	25587929	25587937	-	0.000	0.000	Merged-chr16-25587871-42
NR3823--MA0002.2.RUNX1	chr15	18951817	18951827	+	0.000	0.000	Merged-chr15-18951851-25
NR11398--MA0684.1.RUNX3	chrX	52819526	52819535	+	0.000	0.000	Merged-chrX-52819571-21
NR2526--MA0684.1.RUNX3	chr12	89479239	89479248	-	0.000	0.000	Merged-chr12-89479308-33
NR4058--MA0002.2.RUNX1	chr15	78515785	78515795	+	0.000	0.000	Merged-chr15-78515914-15
NR7706--MA0002.2.RUNX1	chr4	103174377	103174387	-	0.000	0.000	Merged-chr4-103174438-7
NR7914--MA0511.2.RUNX2	chr4	145045906	145045914	+	0.000	0.000	Merged-chr4-145045932-55
NR1461--MA0511.2.RUNX2	chr10	119382451	119382459	-	0.000	0.000	Merged-chr10-119382475-33
NR4123--MA0511.2.RUNX2	chr15	92231534	92231542	-	0.000	0.000	Merged-chr15-92231581-21
NR1091--MA0002.2.RUNX1	chr10	44679955	44679965	+	0.000	0.000	Merged-chr10-44679817-10
NR6260--MA0511.2.RUNX2	chr2	90752619	90752627	-	0.000	0.000	Merged-chr2-90752646-2
NR8006--MA0511.2.RUNX2	chr4	154936711	154936719	+	0.000	0.000	Merged-chr4-154936813-27
NR1762--MA0684.1.RUNX3	chr11	58290444	58290453	-	0.000	0.000	Merged-chr11-58290425-28
NR10904--MA0002.2.RUNX1	chr9	66492528	66492538	+	0.000	0.000	Merged-chr9-66492510-30
NR4219--MA0684.1.RUNX3	chr15	102208301	102208310	+	0.000	0.000	Merged-chr15-102208267-21
NR11016--MA0684.1.RUNX3	chr9	84031079	84031088	+	0.000	0.000	Merged-chr9-84030961-27
NR3422--MA0002.2.RUNX1	chr14	48236301	48236311	+	0.000	0.000	Merged-chr14-48236278-24
NR6008--MA0684.1.RUNX3	chr2	21223169	21223178	-	0.000	0.000	Merged-chr2-21222970-39
NR345--MA0511.2.RUNX2	chr1	89090406	89090414	+	0.000	0.000	Merged-chr1-89090487-27
NR6736--MA0684.1.RUNX3	chr3	8718394	8718403	+	0.000	0.000	Merged-chr3-8718167-60
NR1646--MA0002.2.RUNX1	chr11	32542357	32542367	+	0.000	0.000	Merged-chr11-32542195-1
NR5192--MA0002.2.RUNX1	chr17	86184913	86184923	+	0.000	0.000	Merged-chr17-86185009-23
NR11390--MA0511.2.RUNX2	chrX	51431512	51431520	-	0.000	0.000	Merged-chrX-51431471-1
NR5734--MA0002.2.RUNX1	chr19	29185719	29185729	+	0.000	0.000	Merged-chr19-29185697-46
NR8125--MA0002.2.RUNX1	chr5	31831715	31831725	-	0.000	0.000	Merged-chr5-31831785-25
NR1898--MA0002.2.RUNX1	chr11	80785982	80785992	-	0.000	0.000	Merged-chr11-80785938-31
NR10917--MA0002.2.RUNX1	chr9	69174163	69174173	+	0.000	0.000	Merged-chr9-69174203-32
NR11505--MA0684.1.RUNX3	chrX	160496720	160496729	+	0.000	0.000	Merged-chrX-160496581-5
NR5986--MA0002.2.RUNX1	chr2	17597762	17597772	+	0.000	0.000	Merged-chr2-17597899-18
NR10898--MA0002.2.RUNX1	chr9	66274930	66274940	-	0.000	0.000	Merged-chr9-66274857-15
NR1341--MA0002.2.RUNX1	chr10	95998151	95998161	-	0.000	0.000	Merged-chr10-95998321-17
NR11217--MA0511.2.RUNX2	chr9	115391026	115391034	+	0.000	0.000	Merged-chr9-115391205-18
NR3401--MA0002.2.RUNX1	chr14	32716930	32716940	-	0.000	0.000	Merged-chr14-32716978-71
NR831--MA0002.2.RUNX1	chr1	184908695	184908705	-	0.000	0.000	Merged-chr1-184908710-36
NR10864--MA0002.2.RUNX1	chr9	61826560	61826570	+	0.000	0.000	Merged-chr9-61826642-1
NR6143--MA0511.2.RUNX2	chr2	60080116	60080124	+	0.000	0.000	Merged-chr2-60080152-7
NR7013--MA0002.2.RUNX1	chr3	103091964	103091974	+	0.000	0.000	Merged-chr3-103091976-34
NR4307--MA0684.1.RUNX3	chr16	17695010	17695019	-	0.000	0.000	Merged-chr16-17695007-34
NR2356--MA0684.1.RUNX3	chr12	40008396	40008405	-	0.000	0.000	Merged-chr12-40008525-27
NR2213--MA0684.1.RUNX3	chr11	117872035	117872044	-	0.000	0.000	Merged-chr11-117872185-83
NR8203--MA0511.2.RUNX2	chr5	63943498	63943506	+	0.000	0.000	Merged-chr5-63943362-36
NR8869--MA0511.2.RUNX2	chr6	50009529	50009537	-	0.000	0.000	Merged-chr6-50009459-48
NR11479--MA0002.2.RUNX1	chrX	142384585	142384595	-	0.000	0.000	Merged-chrX-142384466-2
NR5171--MA0002.2.RUNX1	chr17	84056421	84056431	-	0.000	0.000	Merged-chr17-84056540-29
NR11065--MA0002.2.RUNX1	chr9	89900264	89900274	-	0.000	0.000	Merged-chr9-89900406-12
NR6348--MA0684.1.RUNX3	chr2	117399617	117399626	+	0.000	0.000	Merged-chr2-117399695-40
NR6619--MA0684.1.RUNX3	chr2	165408114	165408123	+	0.000	0.000	Merged-chr2-165408039-24
NR10211--MA0002.2.RUNX1	chr8	25618159	25618169	+	0.000	0.000	Merged-chr8-25618060-51
NR6090--MA0511.2.RUNX2	chr2	45139036	45139044	-	0.000	0.000	Merged-chr2-45139148-28
NR9577--MA0002.2.RUNX1	chr7	48795271	48795281	+	0.000	0.000	Merged-chr7-48795353-37
NR7897--MA0002.2.RUNX1	chr4	139242156	139242166	+	0.000	0.000	Merged-chr4-139242159-17
NR4476--MA0511.2.RUNX2	chr16	50298930	50298938	-	0.000	0.000	Merged-chr16-50299012-15
NR3937--MA0002.2.RUNX1	chr15	58750401	58750411	-	0.000	0.000	Merged-chr15-58750240-28
NR6013--MA0511.2.RUNX2	chr2	24776337	24776345	+	0.000	0.000	Merged-chr2-24776490-30
NR1638--MA0002.2.RUNX1	chr11	32013609	32013619	-	0.000	0.000	Merged-chr11-32013500-11
NR6314--MA0684.1.RUNX3	chr2	107006054	107006063	-	0.000	0.000	Merged-chr2-107005967-12
NR1767--MA0684.1.RUNX3	chr11	58829921	58829930	+	0.000	0.000	Merged-chr11-58829916-12
NR1780--MA0511.2.RUNX2	chr11	61564313	61564321	+	0.000	0.000	Merged-chr11-61564144-31
NR7592--MA0002.2.RUNX1	chr4	63898505	63898515	+	0.000	0.000	Merged-chr4-63898483-4
NR2557--MA0511.2.RUNX2	chr12	98601154	98601162	-	0.000	0.000	Merged-chr12-98601119-23
NR8369--MA0002.2.RUNX1	chr5	105010567	105010577	-	0.000	0.000	Merged-chr5-105010527-49
NR1747--MA0002.2.RUNX1	chr11	55197913	55197923	+	0.000	0.000	Merged-chr11-55197770-39
NR5520--MA0511.2.RUNX2	chr18	79473211	79473219	+	0.000	0.000	Merged-chr18-79473118-20
NR7972--MA0002.2.RUNX1	chr4	150339058	150339068	+	0.000	0.000	Merged-chr4-150339180-18
NR11458--MA0002.2.RUNX1	chrX	106136010	106136020	+	0.000	0.000	Merged-chrX-106135909-80
NR3741--MA0002.2.RUNX1	chr14	121325021	121325031	-	0.000	0.000	Merged-chr14-121324999-52
NR1270--MA0511.2.RUNX2	chr10	85035481	85035489	-	0.000	0.000	Merged-chr10-85035484-19
NR6549--MA0511.2.RUNX2	chr2	154754296	154754304	+	0.000	0.000	Merged-chr2-154754253-27
NR5673--MA0002.2.RUNX1	chr19	14466273	14466283	-	0.000	0.000	Merged-chr19-14466199-30
NR1171--MA0002.2.RUNX1	chr10	70133337	70133347	+	0.000	0.000	Merged-chr10-70133310-29
NR5900--MA0511.2.RUNX2	chr19	58238495	58238503	-	0.000	0.000	Merged-chr19-58238492-37
NR11173--MA0684.1.RUNX3	chr9	110594067	110594076	-	0.000	0.000	Merged-chr9-110594121-11
NR7876--MA0002.2.RUNX1	chr4	135520640	135520650	-	0.000	0.000	Merged-chr4-135520643-13
NR3774--MA0684.1.RUNX3	chr14	123163086	123163095	+	0.000	0.000	Merged-chr14-123163033-38
NR9764--MA0511.2.RUNX2	chr7	98090400	98090408	+	0.000	0.000	Merged-chr7-98090470-13
NR3231--MA0002.2.RUNX1	chr13	102708733	102708743	+	0.000	0.000	Merged-chr13-102708794-10
NR11299--MA0511.2.RUNX2	chr9	120116423	120116431	+	0.000	0.000	Merged-chr9-120116499-4
NR3502--MA0002.2.RUNX1	chr14	61818564	61818574	-	0.000	0.000	Merged-chr14-61818597-46
NR8639--MA0684.1.RUNX3	chr5	143038779	143038788	-	0.000	0.000	Merged-chr5-143038769-30
NR2457--MA0684.1.RUNX3	chr12	80069270	80069279	-	0.000	0.000	Merged-chr12-80069261-23
NR2900--MA0002.2.RUNX1	chr13	30154464	30154474	-	0.000	0.000	Merged-chr13-30154580-19
NR3340--MA0002.2.RUNX1	chr14	7913994	7914004	+	0.000	0.000	Merged-chr14-7914040-29
NR9651--MA0684.1.RUNX3	chr7	67500545	67500554	-	0.000	0.000	Merged-chr7-67500556-27
NR9730--MA0511.2.RUNX2	chr7	84740072	84740080	-	0.000	0.000	Merged-chr7-84740151-41
NR1312--MA0002.2.RUNX1	chr10	93188655	93188665	+	0.000	0.000	Merged-chr10-93188465-33
NR1107--MA0002.2.RUNX1	chr10	58354857	58354867	-	0.000	0.000	Merged-chr10-58354769-20
NR945--MA0002.2.RUNX1	chr10	13438594	13438604	-	0.000	0.000	Merged-chr10-13438536-33
NR5751--MA0511.2.RUNX2	chr19	32121044	32121052	-	0.000	0.000	Merged-chr19-32120972-21
NR9678--MA0002.2.RUNX1	chr7	75596204	75596214	+	0.000	0.000	Merged-chr7-75596193-49
NR3767--MA0002.2.RUNX1	chr14	122908300	122908310	-	0.000	0.000	Merged-chr14-122908322-32
NR11218--MA0684.1.RUNX3	chr9	115391026	115391035	+	0.000	0.000	Merged-chr9-115391205-18
NR5699--MA0002.2.RUNX1	chr19	18715927	18715937	+	0.000	0.000	Merged-chr19-18715934-3
NR1468--MA0002.2.RUNX1	chr10	120895928	120895938	-	0.000	0.000	Merged-chr10-120895921-55
NR7170--MA0002.2.RUNX1	chr3	131250409	131250419	-	0.000	0.000	Merged-chr3-131250529-24
NR6095--MA0511.2.RUNX2	chr2	46372995	46373003	+	0.000	0.000	Merged-chr2-46373080-32
NR640--MA0002.2.RUNX1	chr1	162734463	162734473	-	0.000	0.000	Merged-chr1-162734445-9
NR2579--MA0684.1.RUNX3	chr12	100277062	100277071	+	0.000	0.000	Merged-chr12-100277058-24
NR6018--MA0511.2.RUNX2	chr2	25856080	25856088	-	0.000	0.000	Merged-chr2-25856140-7
NR5142--MA0002.2.RUNX1	chr17	80579292	80579302	+	0.000	0.000	Merged-chr17-80579337-18
NR8347--MA0684.1.RUNX3	chr5	100916620	100916629	+	0.000	0.000	Merged-chr5-100916697-39
NR2387--MA0511.2.RUNX2	chr12	55466581	55466589	+	0.000	0.000	Merged-chr12-55466597-41
NR10530--MA0002.2.RUNX1	chr8	116689978	116689988	-	0.000	0.000	Merged-chr8-116689955-52
NR1804--MA0511.2.RUNX2	chr11	67633799	67633807	+	0.000	0.000	Merged-chr11-67633953-18
NR7696--MA0511.2.RUNX2	chr4	102629843	102629851	-	0.000	0.000	Merged-chr4-102629885-23
NR7967--MA0511.2.RUNX2	chr4	150117479	150117487	-	0.000	0.000	Merged-chr4-150117497-12
NR229--MA0684.1.RUNX3	chr1	64549480	64549489	-	0.000	0.000	Merged-chr1-64549530-8
NR10686--MA0002.2.RUNX1	chr9	14172082	14172092	-	0.000	0.000	Merged-chr9-14171965-37
NR9534--MA0684.1.RUNX3	chr7	39650867	39650876	+	0.000	0.000	Merged-chr7-39650740-5
NR7311--MA0002.2.RUNX1	chr3	149262212	149262222	-	0.000	0.000	Merged-chr3-149262161-2
NR3160--MA0511.2.RUNX2	chr13	94144821	94144829	-	0.000	0.000	Merged-chr13-94144726-31
NR1480--MA0511.2.RUNX2	chr10	121382804	121382812	-	0.000	0.000	Merged-chr10-121382753-17
NR3061--MA0002.2.RUNX1	chr13	73491161	73491171	+	0.000	0.000	Merged-chr13-73491277-13
NR2528--MA0511.2.RUNX2	chr12	90810732	90810740	-	0.000	0.000	Merged-chr12-90810823-15
NR5905--MA0511.2.RUNX2	chr19	58850826	58850834	+	0.000	0.000	Merged-chr19-58850860-26
NR1718--MA0002.2.RUNX1	chr11	52341296	52341306	+	0.000	0.000	Merged-chr11-52341177-43
NR9766--MA0002.2.RUNX1	chr7	98090423	98090433	-	0.000	0.000	Merged-chr7-98090470-13
NR3190--MA0684.1.RUNX3	chr13	98684552	98684561	+	0.000	0.000	Merged-chr13-98684546-11
NR10176--MA0002.2.RUNX1	chr8	22544815	22544825	+	0.000	0.000	Merged-chr8-22544867-25
NR3811--MA0511.2.RUNX2	chr15	9575030	9575038	-	0.000	0.000	Merged-chr15-9575046-48
NR1926--MA0511.2.RUNX2	chr11	85384535	85384543	-	0.000	0.000	Merged-chr11-85384605-20
NR7423--MA0511.2.RUNX2	chr4	19311225	19311233	+	0.000	0.000	Merged-chr4-19311302-15
NR10304--MA0002.2.RUNX1	chr8	68112509	68112519	+	0.000	0.000	Merged-chr8-68112424-37
NR5809--MA0511.2.RUNX2	chr19	40821498	40821506	+	0.000	0.000	Merged-chr19-40821418-1
NR7724--MA0684.1.RUNX3	chr4	108987530	108987539	-	0.000	0.000	Merged-chr4-108987548-41
NR1493--MA0511.2.RUNX2	chr10	122652216	122652224	+	0.000	0.000	Merged-chr10-122652152-42
NR3967--MA0511.2.RUNX2	chr15	64163572	64163580	+	0.000	0.000	Merged-chr15-64163684-42
NR10936--MA0002.2.RUNX1	chr9	70040165	70040175	+	0.000	0.000	Merged-chr9-70040199-23
NR6974--MA0002.2.RUNX1	chr3	97055096	97055106	+	0.000	0.000	Merged-chr3-97055000-19
NR9365--MA0002.2.RUNX1	chr6	145002345	145002355	+	0.000	0.000	Merged-chr6-145002461-23
NR10251--MA0002.2.RUNX1	chr8	40584804	40584814	-	0.000	0.000	Merged-chr8-40584789-43
NR10522--MA0002.2.RUNX1	chr8	116590654	116590664	-	0.000	0.000	Merged-chr8-116590566-65
NR10317--MA0002.2.RUNX1	chr8	70174662	70174672	+	0.000	0.000	Merged-chr8-70174484-11
NR5805--MA0684.1.RUNX3	chr19	40267494	40267503	+	0.000	0.000	Merged-chr19-40267576-38
NR10922--MA0684.1.RUNX3	chr9	69174354	69174363	-	0.000	0.000	Merged-chr9-69174203-32
NR10569--MA0002.2.RUNX1	chr8	121650712	121650722	-	0.000	0.000	Merged-chr8-121650674-17
NR4803--MA0002.2.RUNX1	chr17	12513682	12513692	+	0.000	0.000	Merged-chr17-12513699-7
NR7589--MA0002.2.RUNX1	chr4	63860115	63860125	+	0.000	0.000	Merged-chr4-63860082-78
NR3292--MA0002.2.RUNX1	chr13	112694426	112694436	+	0.000	0.000	Merged-chr13-112694448-12
NR7274--MA0511.2.RUNX2	chr3	145538053	145538061	+	0.000	0.000	Merged-chr3-145538069-30
NR3692--MA0684.1.RUNX3	chr14	101892390	101892399	-	0.000	0.000	Merged-chr14-101892350-14
NR44--MA0002.2.RUNX1	chr1	32104282	32104292	-	0.000	0.000	Merged-chr1-32104339-13
NR5766--MA0002.2.RUNX1	chr19	32904716	32904726	+	0.000	0.000	Merged-chr19-32904627-33
NR1535--MA0002.2.RUNX1	chr10	128991149	128991159	+	0.000	0.000	Merged-chr10-128991197-23
NR7969--MA0002.2.RUNX1	chr4	150117488	150117498	-	0.000	0.000	Merged-chr4-150117497-12
NR3738--MA0002.2.RUNX1	chr14	121291071	121291081	-	0.000	0.000	Merged-chr14-121291161-18
NR9857--MA0511.2.RUNX2	chr7	110376355	110376363	-	0.000	0.000	Merged-chr7-110376386-11
NR9487--MA0002.2.RUNX1	chr7	24457834	24457844	-	0.000	0.000	Merged-chr7-24457903-49
NR7207--MA0002.2.RUNX1	chr3	136531788	136531798	+	0.000	0.000	Merged-chr3-136531691-41
NR5527--MA0002.2.RUNX1	chr18	80600861	80600871	-	0.000	0.000	Merged-chr18-80600681-25
NR10373--MA0002.2.RUNX1	chr8	81572864	81572874	-	0.000	0.000	Merged-chr8-81572647-16
NR1852--MA0511.2.RUNX2	chr11	75878726	75878734	+	0.000	0.000	Merged-chr11-75878686-10
NR8047--MA0684.1.RUNX3	chr5	7829816	7829825	-	0.000	0.000	Merged-chr5-7829791-41
NR10773--MA0684.1.RUNX3	chr9	42272815	42272824	+	0.000	0.000	Merged-chr9-42272782-11
NR5365--MA0002.2.RUNX1	chr18	56711182	56711192	+	0.000	0.000	Merged-chr18-56711213-24
NR6019--MA0684.1.RUNX3	chr2	25856079	25856088	-	0.000	0.000	Merged-chr2-25856140-7
NR1134--MA0002.2.RUNX1	chr10	60287905	60287915	+	0.000	0.000	Merged-chr10-60287885-29
NR9248--MA0002.2.RUNX1	chr6	129304397	129304407	-	0.000	0.000	Merged-chr6-129304354-36
NR2831--MA0002.2.RUNX1	chr13	13729840	13729850	+	0.000	0.000	Merged-chr13-13729900-19
NR5017--MA0002.2.RUNX1	chr17	50525193	50525203	+	0.000	0.000	Merged-chr17-50525188-50
NR3688--MA0511.2.RUNX2	chr14	101879179	101879187	+	0.000	0.000	Merged-chr14-101879110-69
NR9932--MA0511.2.RUNX2	chr7	121059761	121059769	+	0.000	0.000	Merged-chr7-121059708-48
NR3589--MA0002.2.RUNX1	chr14	70272601	70272611	-	0.000	0.000	Merged-chr14-70272572-43
NR2940--MA0002.2.RUNX1	chr13	36814132	36814142	+	0.000	0.000	Merged-chr13-36814220-30
NR7677--MA0002.2.RUNX1	chr4	101213673	101213683	-	0.000	0.000	Merged-chr4-101213636-46
NR10991--MA0684.1.RUNX3	chr9	79756092	79756101	+	0.000	0.000	Merged-chr9-79756214-5
NR1643--MA0684.1.RUNX3	chr11	32138417	32138426	-	0.000	0.000	Merged-chr11-32138495-33
NR1766--MA0002.2.RUNX1	chr11	58829921	58829931	-	0.000	0.000	Merged-chr11-58829916-12
NR10514--MA0002.2.RUNX1	chr8	114974783	114974793	+	0.000	0.000	Merged-chr8-114974743-26
NR10914--MA0684.1.RUNX3	chr9	67901997	67902006	+	0.000	0.000	Merged-chr9-67901955-26
NR3969--MA0002.2.RUNX1	chr15	64176573	64176583	+	0.000	0.000	Merged-chr15-64176551-12
NR7786--MA0002.2.RUNX1	chr4	122829547	122829557	-	0.000	0.000	Merged-chr4-122829434-12
NR9595--MA0684.1.RUNX3	chr7	55890219	55890228	-	0.000	0.000	Merged-chr7-55890160-26
NR6932--MA0002.2.RUNX1	chr3	89906197	89906207	-	0.000	0.000	Merged-chr3-89906356-37
NR4981--MA0002.2.RUNX1	chr17	45703419	45703429	-	0.000	0.000	Merged-chr17-45703436-19
NR36--MA0002.2.RUNX1	chr1	20740681	20740691	+	0.000	0.000	Merged-chr1-20740658-39
NR7296--MA0684.1.RUNX3	chr3	148510625	148510634	+	0.000	0.000	Merged-chr3-148510691-67
NR1779--MA0002.2.RUNX1	chr11	61564198	61564208	-	0.000	0.000	Merged-chr11-61564144-31
NR7153--MA0684.1.RUNX3	chr3	129613935	129613944	-	0.000	0.000	Merged-chr3-129613875-22
NR7424--MA0684.1.RUNX3	chr4	19311225	19311234	+	0.000	0.000	Merged-chr4-19311302-15
NR4885--MA0002.2.RUNX1	chr17	27323198	27323208	+	0.000	0.000	Merged-chr17-27323176-36
NR7276--MA0002.2.RUNX1	chr3	145538076	145538086	-	0.000	0.000	Merged-chr3-145538069-30
