#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval0.3-log2fc0.5_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval0.3-log2fc0.5_up.bed
NR24263--MA0741.1.KLF16	chr15	98699670	98699680	-	0.000	0.000	Merged-chr15-98699636-21
NR9035--MA1107.1.KLF9	chr11	4289405	4289417	+	0.000	0.000	Merged-chr11-4289401-53
NR6893--MA0039.3.KLF4	chr10	81127652	81127662	+	0.000	0.000	Merged-chr10-81127720-40
NR6134--MA0741.1.KLF16	chr10	68445694	68445704	-	0.000	0.000	Merged-chr10-68445900-93
NR34330--MA1107.1.KLF9	chr19	59926260	59926272	+	0.000	0.000	Merged-chr19-59926305-20
NR31163--MA0039.3.KLF4	chr18	60625569	60625579	-	0.000	0.000	Merged-chr18-60625535-13
NR37108--MA0493.1.Klf1	chr2	114153385	114153395	-	0.000	0.000	Merged-chr2-114153480-37
NR46411--MA0493.1.Klf1	chr4	120288020	120288030	+	0.000	0.000	Merged-chr4-120287807-68
NR27815--MA0741.1.KLF16	chr17	28488306	28488316	+	0.000	0.000	Merged-chr17-28488439-21
NR36393--MA0039.3.KLF4	chr2	77176528	77176538	+	0.000	0.000	Merged-chr2-77176488-48
NR52793--MA1107.1.KLF9	chr5	144165948	144165960	-	0.000	0.000	Merged-chr5-144166019-31
NR53266--MA0741.1.KLF16	chr5	150840389	150840399	+	0.000	0.000	Merged-chr5-150840546-64
NR27453--MA1107.1.KLF9	chr17	24084756	24084768	+	0.000	0.000	Merged-chr17-24084802-20
NR14038--MA0599.1.KLF5	chr12	52383148	52383157	-	0.000	0.000	Merged-chr12-52383146-23
NR63582--MA1107.1.KLF9	chr8	75071853	75071865	+	0.000	0.000	Merged-chr8-75071889-52
NR62913--MA1107.1.KLF9	chr8	46654702	46654714	-	0.000	0.000	Merged-chr8-46654782-26
NR12664--MA0599.1.KLF5	chr11	113537056	113537065	+	0.000	0.000	Merged-chr11-113536889-33
NR3073--MA0039.3.KLF4	chr1	162477086	162477096	+	0.000	0.000	Merged-chr1-162477062-12
NR23422--MA0741.1.KLF16	chr15	80192528	80192538	+	0.000	0.000	Merged-chr15-80192413-58
NR66524--MA0742.1.Klf12	chr9	56098021	56098035	+	0.000	0.000	Merged-chr9-56098023-21
NR11449--MA0599.1.KLF5	chr11	90257464	90257473	+	0.000	0.000	Merged-chr11-90257307-51
NR34135--MA0741.1.KLF16	chr19	57117014	57117024	+	0.000	0.000	Merged-chr19-57117009-44
NR55326--MA0741.1.KLF16	chr6	108309886	108309896	+	0.000	0.000	Merged-chr6-108309702-1
NR65990--MA0741.1.KLF16	chr9	32740970	32740980	+	0.000	0.000	Merged-chr9-32741073-58
NR11121--MA0741.1.KLF16	chr11	82205849	82205859	+	0.000	0.000	Merged-chr11-82205985-28
NR55783--MA0741.1.KLF16	chr6	119451005	119451015	+	0.000	0.000	Merged-chr6-119451010-23
NR8207--MA0741.1.KLF16	chr10	117660149	117660159	-	0.000	0.000	Merged-chr10-117659981-30
NR38789--MA0493.1.Klf1	chr2	158105826	158105836	-	0.000	0.000	Merged-chr2-158105775-9
NR10489--MA0599.1.KLF5	chr11	70005845	70005854	+	0.000	0.000	Merged-chr11-70005839-25
NR36661--MA0742.1.Klf12	chr2	92464777	92464791	+	0.000	0.000	Merged-chr2-92464936-24
NR50617--MA0740.1.KLF14	chr5	105715631	105715644	-	0.000	0.000	Merged-chr5-105715715-26
NR14042--MA0493.1.Klf1	chr12	52383148	52383158	-	0.000	0.000	Merged-chr12-52383146-23
NR9393--MA0039.3.KLF4	chr11	24132066	24132076	-	0.000	0.000	Merged-chr11-24132084-32
NR49810--MA1107.1.KLF9	chr5	74260691	74260703	-	0.000	0.000	Merged-chr5-74260801-106
NR16003--MA0599.1.KLF5	chr12	117553351	117553360	-	0.000	0.000	Merged-chr12-117553468-60
NR10336--MA0742.1.Klf12	chr11	66961665	66961679	+	0.000	0.000	Merged-chr11-66961666-9
NR13696--MA0657.1.KLF13	chr12	25351018	25351035	+	0.000	0.000	Merged-chr12-25351011-20
NR62383--MA0742.1.Klf12	chr8	11636426	11636440	+	0.000	0.000	Merged-chr8-11636521-2
NR63015--MA0599.1.KLF5	chr8	57353862	57353871	-	0.000	0.000	Merged-chr8-57353837-30
NR62596--MA0493.1.Klf1	chr8	25149322	25149332	+	0.000	0.000	Merged-chr8-25149287-19
NR64690--MA1107.1.KLF9	chr8	115113103	115113115	+	0.000	0.000	Merged-chr8-115113135-10
NR59743--MA0740.1.KLF14	chr7	81933866	81933879	-	0.000	0.000	Merged-chr7-81934005-74
NR42433--MA0599.1.KLF5	chr3	121953221	121953230	-	0.000	0.000	Merged-chr3-121953322-32
NR3727--MA0039.3.KLF4	chr1	177382971	177382981	+	0.000	0.000	Merged-chr1-177382915-26
NR17250--MA0741.1.KLF16	chr13	58067716	58067726	-	0.000	0.000	Merged-chr13-58067754-68
NR55339--MA0741.1.KLF16	chr6	108448395	108448405	+	0.000	0.000	Merged-chr6-108448378-58
NR64750--MA0740.1.KLF14	chr8	116645532	116645545	-	0.000	0.000	Merged-chr8-116645599-31
NR15934--MA0599.1.KLF5	chr12	116077708	116077717	-	0.000	0.000	Merged-chr12-116077743-55
NR62594--MA0740.1.KLF14	chr8	25149322	25149335	+	0.000	0.000	Merged-chr8-25149287-19
NR49704--MA0599.1.KLF5	chr5	72844503	72844512	+	0.000	0.000	Merged-chr5-72844506-23
NR34442--MA0039.3.KLF4	chr2	5614020	5614030	+	0.000	0.000	Merged-chr2-5614101-68
NR38802--MA1107.1.KLF9	chr2	158179200	158179212	-	0.000	0.000	Merged-chr2-158179183-18
NR7317--MA1107.1.KLF9	chr10	88732261	88732273	+	0.000	0.000	Merged-chr10-88732383-10
NR63578--MA1107.1.KLF9	chr8	75071845	75071857	+	0.000	0.000	Merged-chr8-75071889-52
NR55066--MA0599.1.KLF5	chr6	97300932	97300941	-	0.000	0.000	Merged-chr6-97300820-20
NR8197--MA0493.1.Klf1	chr10	117651216	117651226	-	0.000	0.000	Merged-chr10-117651194-26
NR7117--MA0742.1.Klf12	chr10	83733819	83733833	-	0.000	0.000	Merged-chr10-83733897-13
NR39314--MA0039.3.KLF4	chr2	167505322	167505332	+	0.000	0.000	Merged-chr2-167505349-52
NR44987--MA0741.1.KLF16	chr4	55342831	55342841	+	0.000	0.000	Merged-chr4-55342780-17
NR55854--MA0599.1.KLF5	chr6	120486221	120486230	+	0.000	0.000	Merged-chr6-120486424-77
NR66857--MA0740.1.KLF14	chr9	65003981	65003994	+	0.000	0.000	Merged-chr9-65004115-12
NR50193--MA1107.1.KLF9	chr5	91814535	91814547	+	0.000	0.000	Merged-chr5-91814561-31
NR64668--MA1107.1.KLF9	chr8	114888548	114888560	-	0.000	0.000	Merged-chr8-114888790-56
NR24212--MA0599.1.KLF5	chr15	97908369	97908378	+	0.000	0.000	Merged-chr15-97908198-86
NR42959--MA0741.1.KLF16	chr3	133758586	133758596	+	0.000	0.000	Merged-chr3-133758511-65
NR55828--MA0741.1.KLF16	chr6	120206738	120206748	+	0.000	0.000	Merged-chr6-120206801-39
NR63257--MA0599.1.KLF5	chr8	69822495	69822504	-	0.000	0.000	Merged-chr8-69822616-46
NR36298--MA0741.1.KLF16	chr2	74749691	74749701	+	0.000	0.000	Merged-chr2-74749603-48
NR47505--MA0039.3.KLF4	chr4	141766459	141766469	-	0.000	0.000	Merged-chr4-141766554-24
NR8438--MA0741.1.KLF16	chr10	120697543	120697553	-	0.000	0.000	Merged-chr10-120697518-32
NR22727--MA0657.1.KLF13	chr15	58655195	58655212	+	0.000	0.000	Merged-chr15-58655104-54
NR35839--MA0740.1.KLF14	chr2	59244905	59244918	-	0.000	0.000	Merged-chr2-59244755-83
NR57111--MA0493.1.Klf1	chr6	144664995	144665005	+	0.000	0.000	Merged-chr6-144664964-20
NR37601--MA0493.1.Klf1	chr2	127319253	127319263	-	0.000	0.000	Merged-chr2-127319189-56
NR42131--MA0741.1.KLF16	chr3	108284063	108284073	-	0.000	0.000	Merged-chr3-108284126-29
NR24883--MA0493.1.Klf1	chr16	10732575	10732585	+	0.000	0.000	Merged-chr16-10732689-38
NR4944--MA0742.1.Klf12	chr10	7212272	7212286	-	0.000	0.000	Merged-chr10-7212223-140
NR37852--MA0741.1.KLF16	chr2	132669326	132669336	+	0.000	0.000	Merged-chr2-132669439-31
NR33367--MA0493.1.Klf1	chr19	34120148	34120158	-	0.000	0.000	Merged-chr19-34120116-46
NR8210--MA1107.1.KLF9	chr10	117784734	117784746	+	0.000	0.000	Merged-chr10-117784888-21
NR21735--MA0599.1.KLF5	chr14	120313650	120313659	+	0.000	0.000	Merged-chr14-120313531-118
NR35667--MA1107.1.KLF9	chr2	49744830	49744842	+	0.000	0.000	Merged-chr2-49744707-28
NR28356--MA0741.1.KLF16	chr17	36229294	36229304	+	0.000	0.000	Merged-chr17-36229276-20
NR44334--MA0741.1.KLF16	chr4	32424687	32424697	-	0.000	0.000	Merged-chr4-32424580-38
NR28678--MA1107.1.KLF9	chr17	47171157	47171169	-	0.000	0.000	Merged-chr17-47171280-54
NR8322--MA1107.1.KLF9	chr10	118766025	118766037	-	0.000	0.000	Merged-chr10-118766153-45
NR35234--MA0599.1.KLF5	chr2	31612975	31612984	-	0.000	0.000	Merged-chr2-31612988-19
NR491--MA0493.1.Klf1	chr1	39196991	39197001	-	0.000	0.000	Merged-chr1-39196974-45
NR3996--MA0039.3.KLF4	chr1	182537332	182537342	+	0.000	0.000	Merged-chr1-182537225-11
NR28888--MA0039.3.KLF4	chr17	52602275	52602285	+	0.000	0.000	Merged-chr17-52602412-35
NR66097--MA0599.1.KLF5	chr9	40997193	40997202	-	0.000	0.000	Merged-chr9-40997043-1,Merged-chr9-40997373-39
NR41548--MA0039.3.KLF4	chr3	95681581	95681591	-	0.000	0.000	Merged-chr3-95681559-19
NR43519--MA0599.1.KLF5	chr3	146308448	146308457	+	0.000	0.000	Merged-chr3-146308303-21
NR23251--MA1107.1.KLF9	chr15	77807391	77807403	-	0.000	0.000	Merged-chr15-77807264-57
NR27449--MA0039.3.KLF4	chr17	24084758	24084768	+	0.000	0.000	Merged-chr17-24084802-20
NR1492--MA0741.1.KLF16	chr1	88008549	88008559	+	0.000	0.000	Merged-chr1-88008403-52
NR25647--MA0599.1.KLF5	chr16	45998442	45998451	+	0.000	0.000	Merged-chr16-45998415-40
NR16945--MA0741.1.KLF16	chr13	51391536	51391546	-	0.000	0.000	Merged-chr13-51391583-19
NR49807--MA0493.1.Klf1	chr5	74260700	74260710	-	0.000	0.000	Merged-chr5-74260801-106
NR10492--MA0741.1.KLF16	chr11	70005851	70005861	+	0.000	0.000	Merged-chr11-70005839-25
NR13692--MA0599.1.KLF5	chr12	25247232	25247241	-	0.000	0.000	Merged-chr12-25247115-16
NR49512--MA0599.1.KLF5	chr5	63943562	63943571	-	0.000	0.000	Merged-chr5-63943362-36
NR70036--MA0599.1.KLF5	chrX	99042586	99042595	-	0.000	0.000	Merged-chrX-99042663-22
NR64014--MA0740.1.KLF14	chr8	88647314	88647327	-	0.000	0.000	Merged-chr8-88647358-34
NR66861--MA0039.3.KLF4	chr9	65003983	65003993	+	0.000	0.000	Merged-chr9-65004115-12
NR19421--MA0599.1.KLF5	chr14	12243815	12243824	+	0.000	0.000	Merged-chr14-12243878-61
NR20898--MA0657.1.KLF13	chr14	75136812	75136829	-	0.000	0.000	Merged-chr14-75136836-26
NR59624--MA0741.1.KLF16	chr7	79363685	79363695	-	0.000	0.000	Merged-chr7-79363578-43
NR64907--MA0599.1.KLF5	chr8	120071856	120071865	+	0.000	0.000	Merged-chr8-120071867-24
NR20061--MA0740.1.KLF14	chr14	51984692	51984705	-	0.000	0.000	Merged-chr14-51984849-36
NR24888--MA0493.1.Klf1	chr16	10814915	10814925	+	0.000	0.000	Merged-chr16-10815093-30
NR8215--MA1107.1.KLF9	chr10	117784744	117784756	+	0.000	0.000	Merged-chr10-117784888-21
NR8140--MA0599.1.KLF5	chr10	117118630	117118639	-	0.000	0.000	Merged-chr10-117118585-40
NR19420--MA0742.1.Klf12	chr14	12243814	12243828	+	0.000	0.000	Merged-chr14-12243878-61
NR15052--MA0741.1.KLF16	chr12	98601203	98601213	-	0.000	0.000	Merged-chr12-98601119-23
NR6441--MA0742.1.Klf12	chr10	76962203	76962217	-	0.000	0.000	Merged-chr10-76962071-59
NR46031--MA1107.1.KLF9	chr4	108371564	108371576	-	0.000	0.000	Merged-chr4-108371608-19
NR70035--MA0741.1.KLF16	chrX	99042530	99042540	-	0.000	0.000	Merged-chrX-99042663-22
NR19774--MA0740.1.KLF14	chr14	32716953	32716966	+	0.000	0.000	Merged-chr14-32716978-71
NR57124--MA0039.3.KLF4	chr6	144781933	144781943	-	0.000	0.000	Merged-chr6-144781870-85
NR66858--MA0657.1.KLF13	chr9	65003980	65003997	+	0.000	0.000	Merged-chr9-65004115-12
NR14433--MA0599.1.KLF5	chr12	73876650	73876659	+	0.000	0.000	Merged-chr12-73876720-26
NR70142--MA0039.3.KLF4	chrX	106704770	106704780	-	0.000	0.000	Merged-chrX-106704745-40
NR8439--MA1107.1.KLF9	chr10	120697546	120697558	-	0.000	0.000	Merged-chr10-120697518-32
NR58023--MA0599.1.KLF5	chr7	19405659	19405668	+	0.000	0.000	Merged-chr7-19405612-30
NR43216--MA0740.1.KLF14	chr3	139016708	139016721	+	0.000	0.000	Merged-chr3-139016600-18
NR14624--MA0039.3.KLF4	chr12	81860916	81860926	-	0.000	0.000	Merged-chr12-81860932-4
NR57246--MA0493.1.Klf1	chr6	146271367	146271377	+	0.000	0.000	Merged-chr6-146271470-40
NR49016--MA0741.1.KLF16	chr5	32192301	32192311	-	0.000	0.000	Merged-chr5-32192251-27
NR37726--MA0039.3.KLF4	chr2	130555169	130555179	+	0.000	0.000	Merged-chr2-130555023-33
NR3040--MA0599.1.KLF5	chr1	160053279	160053288	+	0.000	0.000	Merged-chr1-160053620-125
NR15818--MA0493.1.Klf1	chr12	112699400	112699410	+	0.000	0.000	Merged-chr12-112699364-12
NR54657--MA0740.1.KLF14	chr6	82773613	82773626	-	0.000	0.000	Merged-chr6-82773565-31
NR66508--MA0742.1.Klf12	chr9	55283730	55283744	+	0.000	0.000	Merged-chr9-55283833-16
NR5640--MA0493.1.Klf1	chr10	42699262	42699272	+	0.000	0.000	Merged-chr10-42699170-35
NR39060--MA1107.1.KLF9	chr2	163603906	163603918	+	0.000	0.000	Merged-chr2-163604093-28
NR59113--MA0599.1.KLF5	chr7	49121348	49121357	+	0.000	0.000	Merged-chr7-49121386-30
NR66509--MA0493.1.Klf1	chr9	55283730	55283740	+	0.000	0.000	Merged-chr9-55283833-16
NR23658--MA0741.1.KLF16	chr15	84168812	84168822	-	0.000	0.000	Merged-chr15-84168860-11
NR66429--MA0599.1.KLF5	chr9	51764956	51764965	-	0.000	0.000	Merged-chr9-51764760-1
NR64414--MA0742.1.Klf12	chr8	106794946	106794960	-	0.000	0.000	Merged-chr8-106794988-23
NR39486--MA0493.1.Klf1	chr2	170206037	170206047	-	0.000	0.000	Merged-chr2-170206161-1
NR48000--MA0741.1.KLF16	chr4	150087351	150087361	-	0.000	0.000	Merged-chr4-150087480-81
NR14028--MA0742.1.Klf12	chr12	52383031	52383045	+	0.000	0.000	Merged-chr12-52383146-23
NR59225--MA0599.1.KLF5	chr7	58730972	58730981	-	0.000	0.000	Merged-chr7-58731125-46
NR65123--MA1107.1.KLF9	chr8	122712179	122712191	-	0.000	0.000	Merged-chr8-122712057-14
NR14734--MA0741.1.KLF16	chr12	85590176	85590186	+	0.000	0.000	Merged-chr12-85590277-12
NR41164--MA1107.1.KLF9	chr3	84772121	84772133	-	0.000	0.000	Merged-chr3-84772067-31
NR42009--MA0599.1.KLF5	chr3	105806981	105806990	+	0.000	0.000	Merged-chr3-105806958-26
NR38568--MA0741.1.KLF16	chr2	153292423	153292433	-	0.000	0.000	Merged-chr2-153292567-49
NR59690--MA0493.1.Klf1	chr7	80583401	80583411	-	0.000	0.000	Merged-chr7-80583398-64
NR26547--MA0742.1.Klf12	chr16	93552856	93552870	+	0.000	0.000	Merged-chr16-93552984-42
NR7045--MA1107.1.KLF9	chr10	82812046	82812058	+	0.000	0.000	Merged-chr10-82812084-42
NR37194--MA0742.1.Klf12	chr2	117089690	117089704	-	0.000	0.000	Merged-chr2-117089625-28
NR52840--MA0493.1.Klf1	chr5	144358362	144358372	-	0.000	0.000	Merged-chr5-144358177-56
NR17100--MA0742.1.Klf12	chr13	54611398	54611412	-	0.000	0.000	Merged-chr13-54611305-69
NR31532--MA0741.1.KLF16	chr18	68190010	68190020	+	0.000	0.000	Merged-chr18-68190088-51
NR43581--MA1107.1.KLF9	chr3	148419632	148419644	-	0.000	0.000	Merged-chr3-148419698-33
NR49624--MA0493.1.Klf1	chr5	66190794	66190804	-	0.000	0.000	Merged-chr5-66190965-54
NR24249--MA0599.1.KLF5	chr15	98631528	98631537	-	0.000	0.000	Merged-chr15-98631640-23
NR12815--MA0741.1.KLF16	chr11	115747603	115747613	-	0.000	0.000	Merged-chr11-115747608-16
NR9564--MA0741.1.KLF16	chr11	43767065	43767075	-	0.000	0.000	Merged-chr11-43767173-52
NR14335--MA0599.1.KLF5	chr12	70347390	70347399	+	0.000	0.000	Merged-chr12-70347404-45
NR11227--MA0741.1.KLF16	chr11	85407805	85407815	+	0.000	0.000	Merged-chr11-85407928-27
NR30720--MA1107.1.KLF9	chr18	37813933	37813945	+	0.000	0.000	Merged-chr18-37813954-31
NR6892--MA0599.1.KLF5	chr10	81127651	81127660	+	0.000	0.000	Merged-chr10-81127720-40
NR30860--MA0599.1.KLF5	chr18	46176324	46176333	-	0.000	0.000	Merged-chr18-46176178-68
NR67420--MA0493.1.Klf1	chr9	80313763	80313773	-	0.000	0.000	Merged-chr9-80313733-27
NR21323--MA1107.1.KLF9	chr14	101879180	101879192	+	0.000	0.000	Merged-chr14-101879110-69
NR36660--MA0740.1.KLF14	chr2	92464777	92464790	+	0.000	0.000	Merged-chr2-92464936-24
NR65119--MA1107.1.KLF9	chr8	122712171	122712183	-	0.000	0.000	Merged-chr8-122712057-14
NR26553--MA1107.1.KLF9	chr16	93574639	93574651	-	0.000	0.000	Merged-chr16-93574695-56
NR36392--MA0599.1.KLF5	chr2	77176494	77176503	+	0.000	0.000	Merged-chr2-77176488-48
NR44395--MA0741.1.KLF16	chr4	34880982	34880992	+	0.000	0.000	Merged-chr4-34881201-30
NR36210--MA0742.1.Klf12	chr2	72170842	72170856	-	0.000	0.000	Merged-chr2-72170854-84
NR45749--MA0599.1.KLF5	chr4	101213703	101213712	+	0.000	0.000	Merged-chr4-101213636-46
NR19779--MA1107.1.KLF9	chr14	32716953	32716965	+	0.000	0.000	Merged-chr14-32716978-71
NR42115--MA0741.1.KLF16	chr3	108124281	108124291	-	0.000	0.000	Merged-chr3-108124378-33
NR45534--MA0599.1.KLF5	chr4	89282355	89282364	-	0.000	0.000	Merged-chr4-89282220-20
NR34990--MA1107.1.KLF9	chr2	27432625	27432637	+	0.000	0.000	Merged-chr2-27432813-10
NR35914--MA0039.3.KLF4	chr2	60828756	60828766	+	0.000	0.000	Merged-chr2-60828859-27
NR66959--MA0657.1.KLF13	chr9	66274848	66274865	-	0.000	0.000	Merged-chr9-66274857-15
NR64017--MA0741.1.KLF16	chr8	88647316	88647326	-	0.000	0.000	Merged-chr8-88647358-34
NR47172--MA0599.1.KLF5	chr4	136031621	136031630	+	0.000	0.000	Merged-chr4-136031447-41
NR7483--MA0741.1.KLF16	chr10	93540837	93540847	+	0.000	0.000	Merged-chr10-93541056-8
NR25806--MA0741.1.KLF16	chr16	58703613	58703623	+	0.000	0.000	Merged-chr16-58703563-32
NR33995--MA0493.1.Klf1	chr19	53760526	53760536	-	0.000	0.000	Merged-chr19-53760542-10
NR36519--MA0741.1.KLF16	chr2	84743710	84743720	+	0.000	0.000	Merged-chr2-84743709-23
NR51257--MA0741.1.KLF16	chr5	118088049	118088059	+	0.000	0.000	Merged-chr5-118087962-12
NR65277--MA0599.1.KLF5	chr8	124793451	124793460	-	0.000	0.000	Merged-chr8-124793304-30
NR63938--MA0741.1.KLF16	chr8	86485165	86485175	-	0.000	0.000	Merged-chr8-86484982-16
NR61471--MA0039.3.KLF4	chr7	130893296	130893306	+	0.000	0.000	Merged-chr7-130893114-41
NR69892--MA0741.1.KLF16	chrX	73082601	73082611	+	0.000	0.000	Merged-chrX-73082481-64
NR32104--MA0493.1.Klf1	chr18	82607557	82607567	+	0.000	0.000	Merged-chr18-82607647-23
NR33994--MA0039.3.KLF4	chr19	53760524	53760534	-	0.000	0.000	Merged-chr19-53760542-10
NR52792--MA0741.1.KLF16	chr5	144165949	144165959	-	0.000	0.000	Merged-chr5-144166019-31
NR60041--MA0039.3.KLF4	chr7	97355235	97355245	-	0.000	0.000	Merged-chr7-97355237-14
NR40747--MA0493.1.Klf1	chr3	61002323	61002333	-	0.000	0.000	Merged-chr3-61002220-1
NR69410--MA0742.1.Klf12	chr9	124028677	124028691	+	0.000	0.000	Merged-chr9-124028680-14
NR49544--MA0493.1.Klf1	chr5	64651647	64651657	-	0.000	0.000	Merged-chr5-64651532-36
NR27956--MA0741.1.KLF16	chr17	30363630	30363640	+	0.000	0.000	Merged-chr17-30363504-27
NR3690--MA0740.1.KLF14	chr1	177008836	177008849	+	0.000	0.000	Merged-chr1-177008942-27
NR4161--MA1107.1.KLF9	chr1	184908648	184908660	+	0.000	0.000	Merged-chr1-184908710-36
NR35852--MA1107.1.KLF9	chr2	59513731	59513743	-	0.000	0.000	Merged-chr2-59513816-12
NR19668--MA0493.1.Klf1	chr14	27114834	27114844	+	0.000	0.000	Merged-chr14-27114945-21
NR27885--MA1107.1.KLF9	chr17	29193445	29193457	+	0.000	0.000	Merged-chr17-29193494-23
NR65173--MA1107.1.KLF9	chr8	123163079	123163091	+	0.000	0.000	Merged-chr8-123163099-40
NR27813--MA0741.1.KLF16	chr17	28488300	28488310	+	0.000	0.000	Merged-chr17-28488439-21
NR53094--MA0599.1.KLF5	chr5	148709065	148709074	-	0.000	0.000	Merged-chr5-148709171-35
NR31050--MA0493.1.Klf1	chr18	55161851	55161861	-	0.000	0.000	Merged-chr18-55161771-19
NR42129--MA0039.3.KLF4	chr3	108284062	108284072	-	0.000	0.000	Merged-chr3-108284126-29
NR53264--MA0741.1.KLF16	chr5	150840383	150840393	+	0.000	0.000	Merged-chr5-150840546-64
NR37548--MA0039.3.KLF4	chr2	125673092	125673102	+	0.000	0.000	Merged-chr2-125673245-74
NR61458--MA0039.3.KLF4	chr7	130369647	130369657	+	0.000	0.000	Merged-chr7-130369779-7
NR10674--MA0493.1.Klf1	chr11	74100917	74100927	-	0.000	0.000	Merged-chr11-74100988-13
NR66139--MA0599.1.KLF5	chr9	42209283	42209292	-	0.000	0.000	Merged-chr9-42209382-102
NR58918--MA0039.3.KLF4	chr7	45025110	45025120	+	0.000	0.000	Merged-chr7-45025072-11
NR65147--MA0493.1.Klf1	chr8	122917782	122917792	+	0.000	0.000	Merged-chr8-122917932-59
NR33677--MA1107.1.KLF9	chr19	43921668	43921680	-	0.000	0.000	Merged-chr19-43921566-29
NR47956--MA0599.1.KLF5	chr4	149664358	149664367	+	0.000	0.000	Merged-chr4-149664202-47
NR23420--MA0741.1.KLF16	chr15	80192526	80192536	+	0.000	0.000	Merged-chr15-80192413-58
NR18936--MA0741.1.KLF16	chr13	111634786	111634796	+	0.000	0.000	Merged-chr13-111634662-22
NR34440--MA1107.1.KLF9	chr2	5003272	5003284	+	0.000	0.000	Merged-chr2-5003396-19
NR14434--MA0741.1.KLF16	chr12	73876644	73876654	+	0.000	0.000	Merged-chr12-73876720-26
NR17184--MA0493.1.Klf1	chr13	56476921	56476931	+	0.000	0.000	Merged-chr13-56477022-46
NR59944--MA0742.1.Klf12	chr7	92420555	92420569	-	0.000	0.000	Merged-chr7-92420666-38
NR57224--MA0740.1.KLF14	chr6	145992967	145992980	+	0.000	0.000	Merged-chr6-145993129-56
NR58726--MA1107.1.KLF9	chr7	35742597	35742609	-	0.000	0.000	Merged-chr7-35742502-39
NR32105--MA0741.1.KLF16	chr18	82607558	82607568	+	0.000	0.000	Merged-chr18-82607647-23
NR49437--MA0493.1.Klf1	chr5	53437811	53437821	+	0.000	0.000	Merged-chr5-53437793-20
NR11610--MA0740.1.KLF14	chr11	95083038	95083051	-	0.000	0.000	Merged-chr11-95083015-27
NR29487--MA0741.1.KLF16	chr17	74864999	74865009	-	0.000	0.000	Merged-chr17-74864979-18
NR50037--MA0742.1.Klf12	chr5	86783215	86783229	+	0.000	0.000	Merged-chr5-86783243-43
NR5587--MA1107.1.KLF9	chr10	41620110	41620122	-	0.000	0.000	Merged-chr10-41620205-22
NR62630--MA0741.1.KLF16	chr8	27120707	27120717	+	0.000	0.000	Merged-chr8-27120765-34
NR43815--MA1107.1.KLF9	chr3	152956234	152956246	-	0.000	0.000	Merged-chr3-152956195-38
NR30449--MA0657.1.KLF13	chr18	23987153	23987170	-	0.000	0.000	Merged-chr18-23987124-40
NR35848--MA1107.1.KLF9	chr2	59513711	59513723	-	0.000	0.000	Merged-chr2-59513816-12
NR3995--MA0599.1.KLF5	chr1	182537331	182537340	+	0.000	0.000	Merged-chr1-182537225-11
NR28887--MA0599.1.KLF5	chr17	52602274	52602283	+	0.000	0.000	Merged-chr17-52602412-35
NR408--MA0493.1.Klf1	chr1	37469424	37469434	-	0.000	0.000	Merged-chr1-37469260-14
NR16998--MA0741.1.KLF16	chr13	51846100	51846110	-	0.000	0.000	Merged-chr13-51846321-116
NR55337--MA0741.1.KLF16	chr6	108448393	108448403	+	0.000	0.000	Merged-chr6-108448378-58
NR58443--MA0741.1.KLF16	chr7	28451950	28451960	+	0.000	0.000	Merged-chr7-28452002-19
NR35843--MA0741.1.KLF16	chr2	59244905	59244915	-	0.000	0.000	Merged-chr2-59244755-83
NR53179--MA0493.1.Klf1	chr5	149647678	149647688	+	0.000	0.000	Merged-chr5-149647772-15
NR69090--MA0741.1.KLF16	chr9	119402068	119402078	+	0.000	0.000	Merged-chr9-119402239-40
NR35909--MA0741.1.KLF16	chr2	60774638	60774648	-	0.000	0.000	Merged-chr2-60774747-55
NR2895--MA1107.1.KLF9	chr1	156217433	156217445	-	0.000	0.000	Merged-chr1-156217514-18
NR26465--MA0493.1.Klf1	chr16	91533526	91533536	+	0.000	0.000	Merged-chr16-91533689-95
NR43399--MA0740.1.KLF14	chr3	144432216	144432229	+	0.000	0.000	Merged-chr3-144432353-38
NR65957--MA1107.1.KLF9	chr9	32495503	32495515	-	0.000	0.000	Merged-chr9-32495799-63
NR21391--MA1107.1.KLF9	chr14	104038932	104038944	+	0.000	0.000	Merged-chr14-104039105-39
NR18399--MA1107.1.KLF9	chr13	101669127	101669139	-	0.000	0.000	Merged-chr13-101669067-25
NR27354--MA0599.1.KLF5	chr17	21617538	21617547	-	0.000	0.000	Merged-chr17-21617473-39
NR35508--MA1107.1.KLF9	chr2	37735573	37735585	-	0.000	0.000	Merged-chr2-37735387-35
NR54936--MA0493.1.Klf1	chr6	91115061	91115071	+	0.000	0.000	Merged-chr6-91115037-38
NR68519--MA0039.3.KLF4	chr9	109863271	109863281	-	0.000	0.000	Merged-chr9-109863307-1
