#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval0.3-log2fc0.5_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval0.3-log2fc0.5_up.bed
NR53816--MA0599.1.KLF5	chr5	140992699	140992708	-	0.000	0.000	Merged-chr5-140992576-52
NR70498--MA0039.3.KLF4	chr9	103708547	103708557	-	0.000	0.000	Merged-chr9-103708759-48
NR22121--MA0741.1.KLF16	chr14	122011887	122011897	-	0.000	0.000	Merged-chr14-122012077-50
NR40569--MA0740.1.KLF14	chr3	27291589	27291602	-	0.000	0.000	Merged-chr3-27291392-45
NR55793--MA1107.1.KLF9	chr6	67535323	67535335	+	0.000	0.000	Merged-chr6-67535210-32
NR56171--MA0742.1.Klf12	chr6	87038456	87038470	-	0.000	0.000	Merged-chr6-87038264-54
NR16736--MA0599.1.KLF5	chr13	43250875	43250884	+	0.000	0.000	Merged-chr13-43250604-89
NR53237--MA0039.3.KLF4	chr5	134437720	134437730	-	0.000	0.000	Merged-chr5-134437601-35
NR70526--MA0741.1.KLF16	chr9	104269533	104269543	+	0.000	0.000	Merged-chr9-104269530-16
NR49988--MA1107.1.KLF9	chr5	34636796	34636808	-	0.000	0.000	Merged-chr5-34636823-94
NR64717--MA0599.1.KLF5	chr8	40963172	40963181	-	0.000	0.000	Merged-chr8-40963134-88
NR3293--MA0599.1.KLF5	chr1	156667702	156667711	-	0.000	0.000	Merged-chr1-156667693-16
NR17239--MA0493.1.Klf1	chr13	58443994	58444004	-	0.000	0.000	Merged-chr13-58444018-18
NR23823--MA0493.1.Klf1	chr15	80711053	80711063	-	0.000	0.000	Merged-chr15-80711165-82
NR24688--MA0039.3.KLF4	chr15	99009040	99009050	+	0.000	0.000	Merged-chr15-99008995-43
NR62051--MA0742.1.Klf12	chr7	110203784	110203798	-	0.000	0.000	Merged-chr7-110203728-41
NR50639--MA0039.3.KLF4	chr5	64455581	64455591	+	0.000	0.000	Merged-chr5-64455679-15
NR12841--MA1107.1.KLF9	chr11	115461892	115461904	-	0.000	0.000	Merged-chr11-115461970-11
NR1691--MA0741.1.KLF16	chr1	91825523	91825533	-	0.000	0.000	Merged-chr1-91825474-20
NR10710--MA0741.1.KLF16	chr11	68545937	68545947	-	0.000	0.000	Merged-chr11-68546136-23
NR71939--MA0599.1.KLF5	chrX	48147987	48147996	+	0.000	0.000	Merged-chrX-48147927-58
NR38197--MA0493.1.Klf1	chr2	128470480	128470490	+	0.000	0.000	Merged-chr2-128470524-44
NR34532--MA0599.1.KLF5	chr19	57995130	57995139	+	0.000	0.000	Merged-chr19-57994967-75
NR50021--MA0742.1.Klf12	chr5	35176592	35176606	+	0.000	0.000	Merged-chr5-35176446-65
NR7818--MA0742.1.Klf12	chr10	94942957	94942971	+	0.000	0.000	Merged-chr10-94942923-6
NR28400--MA0599.1.KLF5	chr17	29155894	29155903	+	0.000	0.000	Merged-chr17-29155963-15
NR52310--MA0599.1.KLF5	chr5	117158970	117158979	+	0.000	0.000	Merged-chr5-117158818-32
NR746--MA0742.1.Klf12	chr1	52578381	52578395	+	0.000	0.000	Merged-chr1-52578518-39
NR11912--MA0740.1.KLF14	chr11	97400448	97400461	-	0.000	0.000	Merged-chr11-97400516-28
NR39842--MA0493.1.Klf1	chr2	170307068	170307078	-	0.000	0.000	Merged-chr2-170306902-1
NR12398--MA1107.1.KLF9	chr11	104631543	104631555	-	0.000	0.000	Merged-chr11-104631492-24
NR39734--MA1107.1.KLF9	chr2	168531561	168531573	-	0.000	0.000	Merged-chr2-168531705-18
NR35702--MA0493.1.Klf1	chr2	32166597	32166607	-	0.000	0.000	Merged-chr2-32166737-9
NR57727--MA1107.1.KLF9	chr6	128796574	128796586	-	0.000	0.000	Merged-chr6-128796510-47
NR25694--MA0493.1.Klf1	chr16	29978022	29978032	-	0.000	0.000	Merged-chr16-29977874-22
NR55338--MA0599.1.KLF5	chr6	50560915	50560924	+	0.000	0.000	Merged-chr6-50560959-32
NR17964--MA0741.1.KLF16	chr13	93990540	93990550	+	0.000	0.000	Merged-chr13-93990352-84
NR62313--MA0493.1.Klf1	chr7	117419189	117419199	-	0.000	0.000	Merged-chr7-117419068-12
NR11577--MA0741.1.KLF16	chr11	88131942	88131952	+	0.000	0.000	Merged-chr11-88132051-21
NR17956--MA0599.1.KLF5	chr13	93763102	93763111	-	0.000	0.000	Merged-chr13-93763032-30
NR17345--MA0741.1.KLF16	chr13	63189567	63189577	-	0.000	0.000	Merged-chr13-63189715-33
NR41866--MA0599.1.KLF5	chr3	93556130	93556139	-	0.000	0.000	Merged-chr3-93556036-11
NR15665--MA0741.1.KLF16	chr12	109446515	109446525	-	0.000	0.000	Merged-chr12-109446341-43
NR29274--MA1107.1.KLF9	chr17	47943116	47943128	+	0.000	0.000	Merged-chr17-47943297-31
NR18176--MA0657.1.KLF13	chr13	98692027	98692044	-	0.000	0.000	Merged-chr13-98692096-35
NR42290--MA0741.1.KLF16	chr3	101570912	101570922	+	0.000	0.000	Merged-chr3-101570775-35
NR3266--MA0493.1.Klf1	chr1	156459830	156459840	+	0.000	0.000	Merged-chr1-156459929-41
NR35016--MA0741.1.KLF16	chr2	17862025	17862035	+	0.000	0.000	Merged-chr2-17861880-15
NR49977--MA0741.1.KLF16	chr5	34538671	34538681	+	0.000	0.000	Merged-chr5-34538812-69
NR9245--MA1107.1.KLF9	chr11	5005465	5005477	+	0.000	0.000	Merged-chr11-5005546-13
NR64507--MA0599.1.KLF5	chr8	27201025	27201034	+	0.000	0.000	Merged-chr8-27201067-26
NR5409--MA0039.3.KLF4	chr10	21354069	21354079	-	0.000	0.000	Merged-chr10-21353968-32
NR22555--MA0599.1.KLF5	chr15	31357168	31357177	+	0.000	0.000	Merged-chr15-31357016-32
NR23701--MA0741.1.KLF16	chr15	78896292	78896302	-	0.000	0.000	Merged-chr15-78896310-38
NR55547--MA0039.3.KLF4	chr6	54685277	54685287	-	0.000	0.000	Merged-chr6-54685260-34
NR42266--MA0493.1.Klf1	chr3	101224331	101224341	+	0.000	0.000	Merged-chr3-101224387-31
NR25633--MA0741.1.KLF16	chr16	24160874	24160884	+	0.000	0.000	Merged-chr16-24160756-32
NR33344--MA0599.1.KLF5	chr19	11045278	11045287	-	0.000	0.000	Merged-chr19-11045347-81
NR26215--MA1107.1.KLF9	chr16	49796913	49796925	+	0.000	0.000	Merged-chr16-49797153-43
NR68184--MA0741.1.KLF16	chr9	32740970	32740980	+	0.000	0.000	Merged-chr9-32741073-58
NR63366--MA0740.1.KLF14	chr7	136255656	136255669	-	0.000	0.000	Merged-chr7-136255803-24
NR43494--MA1107.1.KLF9	chr3	135675685	135675697	+	0.000	0.000	Merged-chr3-135675679-12
NR13359--MA0493.1.Klf1	chr12	4065643	4065653	+	0.000	0.000	Merged-chr12-4065716-30
NR13279--MA0599.1.KLF5	chr11	121038682	121038691	+	0.000	0.000	Merged-chr11-121038759-1
NR24829--MA0599.1.KLF5	chr15	101141405	101141414	-	0.000	0.000	Merged-chr15-101141305-22
NR65166--MA1107.1.KLF9	chr8	68158285	68158297	+	0.000	0.000	Merged-chr8-68158417-16
NR64715--MA0740.1.KLF14	chr8	40963169	40963182	-	0.000	0.000	Merged-chr8-40963134-88
NR9893--MA0741.1.KLF16	chr11	43767065	43767075	-	0.000	0.000	Merged-chr11-43767173-52
NR12188--MA1107.1.KLF9	chr11	100770750	100770762	-	0.000	0.000	Merged-chr11-100770914-54
NR49585--MA0742.1.Klf12	chr5	23722185	23722199	+	0.000	0.000	Merged-chr5-23722080-21
NR93--MA0599.1.KLF5	chr1	13301833	13301842	+	0.000	0.000	Merged-chr1-13301807-39
NR870--MA0740.1.KLF14	chr1	59180245	59180258	+	0.000	0.000	Merged-chr1-59180254-19
NR26233--MA1107.1.KLF9	chr16	49982428	49982440	-	0.000	0.000	Merged-chr16-49982447-38
NR33650--MA0741.1.KLF16	chr19	31337346	31337356	-	0.000	0.000	Merged-chr19-31337298-1
NR12276--MA0742.1.Klf12	chr11	102284774	102284788	-	0.000	0.000	Merged-chr11-102284938-63
NR6439--MA0741.1.KLF16	chr10	68054326	68054336	+	0.000	0.000	Merged-chr10-68054504-48
NR62043--MA0742.1.Klf12	chr7	110202890	110202904	+	0.000	0.000	Merged-chr7-110202943-8
NR24686--MA0742.1.Klf12	chr15	99009038	99009052	+	0.000	0.000	Merged-chr15-99008995-43
NR67253--MA0599.1.KLF5	chr8	122704811	122704820	-	0.000	0.000	Merged-chr8-122704840-25
NR42297--MA1107.1.KLF9	chr3	101570966	101570978	+	0.000	0.000	Merged-chr3-101570775-35
NR30406--MA0599.1.KLF5	chr17	83654866	83654875	-	0.000	0.000	Merged-chr17-83654883-58
NR28535--MA0599.1.KLF5	chr17	31873301	31873310	-	0.000	0.000	Merged-chr17-31873313-29
NR12892--MA0599.1.KLF5	chr11	115839119	115839128	+	0.000	0.000	Merged-chr11-115839007-18
NR51639--MA0741.1.KLF16	chr5	103365877	103365887	-	0.000	0.000	Merged-chr5-103365833-17
NR42292--MA0039.3.KLF4	chr3	101570948	101570958	+	0.000	0.000	Merged-chr3-101570775-35
NR20312--MA0742.1.Klf12	chr14	54146702	54146716	+	0.000	0.000	Merged-chr14-54146707-32
NR52230--MA0599.1.KLF5	chr5	115516564	115516573	+	0.000	0.000	Merged-chr5-115516638-85
NR7617--MA0493.1.Klf1	chr10	88540383	88540393	-	0.000	0.000	Merged-chr10-88540211-41
NR65934--MA0741.1.KLF16	chr8	85060108	85060118	+	0.000	0.000	Merged-chr8-85060180-46
NR37766--MA0740.1.KLF14	chr2	117089691	117089704	-	0.000	0.000	Merged-chr2-117089625-28
NR58523--MA0599.1.KLF5	chr6	144664967	144664976	+	0.000	0.000	Merged-chr6-144664964-20
NR29572--MA0741.1.KLF16	chr17	56913626	56913636	-	0.000	0.000	Merged-chr17-56913567-28
NR7831--MA0741.1.KLF16	chr10	95299982	95299992	-	0.000	0.000	Merged-chr10-95299831-73
NR66897--MA0741.1.KLF16	chr8	117074700	117074710	+	0.000	0.000	Merged-chr8-117074609-38
NR8398--MA0493.1.Klf1	chr10	117861085	117861095	-	0.000	0.000	Merged-chr10-117861044-50
NR4396--MA1107.1.KLF9	chr1	183180651	183180663	-	0.000	0.000	Merged-chr1-183180587-56
NR69651--MA1107.1.KLF9	chr9	78074209	78074221	+	0.000	0.000	Merged-chr9-78074095-46
NR11574--MA0599.1.KLF5	chr11	88087094	88087103	+	0.000	0.000	Merged-chr11-88087122-32
NR46617--MA0493.1.Klf1	chr4	106935044	106935054	-	0.000	0.000	Merged-chr4-106934885-1
NR433--MA0742.1.Klf12	chr1	37317724	37317738	+	0.000	0.000	Merged-chr1-37317711-58
NR62047--MA0741.1.KLF16	chr7	110202891	110202901	+	0.000	0.000	Merged-chr7-110202943-8
NR52435--MA1107.1.KLF9	chr5	120688650	120688662	-	0.000	0.000	Merged-chr5-120688663-27
NR58381--MA0740.1.KLF14	chr6	142571411	142571424	-	0.000	0.000	Merged-chr6-142571386-44
NR34797--MA0599.1.KLF5	chr2	9548544	9548553	-	0.000	0.000	Merged-chr2-9548561-14
NR39628--MA0493.1.Klf1	chr2	167313855	167313865	+	0.000	0.000	Merged-chr2-167313855-44
NR60872--MA1107.1.KLF9	chr7	65714405	65714417	+	0.000	0.000	Merged-chr7-65714407-39
NR8863--MA1107.1.KLF9	chr10	127141094	127141106	+	0.000	0.000	Merged-chr10-127141144-2
NR28431--MA1107.1.KLF9	chr17	29393796	29393808	-	0.000	0.000	Merged-chr17-29393996-77
NR53525--MA1107.1.KLF9	chr5	137692128	137692140	+	0.000	0.000	Merged-chr5-137692077-23
NR26458--MA0493.1.Klf1	chr16	64800651	64800661	+	0.000	0.000	Merged-chr16-64800516-42
NR36049--MA1107.1.KLF9	chr2	45172976	45172988	-	0.000	0.000	Merged-chr2-45172921-51
NR8555--MA0741.1.KLF16	chr10	120697633	120697643	+	0.000	0.000	Merged-chr10-120697518-32
NR48349--MA0740.1.KLF14	chr4	141148499	141148512	+	0.000	0.000	Merged-chr4-141148544-3
NR48478--MA0039.3.KLF4	chr4	144901712	144901722	+	0.000	0.000	Merged-chr4-144901724-37
NR57192--MA0741.1.KLF16	chr6	119199131	119199141	+	0.000	0.000	Merged-chr6-119199024-52
NR64539--MA0599.1.KLF5	chr8	33308164	33308173	-	0.000	0.000	Merged-chr8-33308213-19
NR67249--MA0599.1.KLF5	chr8	122678182	122678191	+	0.000	0.000	Merged-chr8-122678075-1
NR419--MA0493.1.Klf1	chr1	37030906	37030916	+	0.000	0.000	Merged-chr1-37030914-29
NR42314--MA0741.1.KLF16	chr3	101748388	101748398	+	0.000	0.000	Merged-chr3-101748481-44
NR24618--MA1107.1.KLF9	chr15	98634981	98634993	-	0.000	0.000	Merged-chr15-98634819-42
NR68370--MA0599.1.KLF5	chr9	42208802	42208811	+	0.000	0.000	Merged-chr9-42208688-2
NR14180--MA1107.1.KLF9	chr12	54398453	54398465	-	0.000	0.000	Merged-chr12-54398333-42
NR43056--MA1107.1.KLF9	chr3	126690973	126690985	+	0.000	0.000	Merged-chr3-126690917-48
NR55275--MA1107.1.KLF9	chr6	48664903	48664915	-	0.000	0.000	Merged-chr6-48664827-36
NR11915--MA0741.1.KLF16	chr11	97400518	97400528	-	0.000	0.000	Merged-chr11-97400516-28
NR13585--MA0742.1.Klf12	chr12	17511203	17511217	+	0.000	0.000	Merged-chr12-17511273-48
NR50852--MA0599.1.KLF5	chr5	72202165	72202174	+	0.000	0.000	Merged-chr5-72202096-40
NR38136--MA0599.1.KLF5	chr2	127319253	127319262	-	0.000	0.000	Merged-chr2-127319189-56
NR62376--MA1107.1.KLF9	chr7	118276889	118276901	+	0.000	0.000	Merged-chr7-118276887-4
NR23783--MA0741.1.KLF16	chr15	80192526	80192536	+	0.000	0.000	Merged-chr15-80192413-58
NR5944--MA0599.1.KLF5	chr10	53461610	53461619	-	0.000	0.000	Merged-chr10-53461441-37
NR11797--MA1107.1.KLF9	chr11	95338117	95338129	-	0.000	0.000	Merged-chr11-95338102-17
NR65894--MA0741.1.KLF16	chr8	84825803	84825813	-	0.000	0.000	Merged-chr8-84825845-44
NR52338--MA0599.1.KLF5	chr5	118404363	118404372	+	0.000	0.000	Merged-chr5-118404562-37
NR62371--MA0039.3.KLF4	chr7	118276810	118276820	-	0.000	0.000	Merged-chr7-118276887-4
NR18195--MA1107.1.KLF9	chr13	99431574	99431586	+	0.000	0.000	Merged-chr13-99431578-17
NR29200--MA0599.1.KLF5	chr17	47221306	47221315	+	0.000	0.000	Merged-chr17-47221287-27
NR20795--MA0742.1.Klf12	chr14	67886974	67886988	+	0.000	0.000	Merged-chr14-67887091-21
NR55273--MA0741.1.KLF16	chr6	48664904	48664914	-	0.000	0.000	Merged-chr6-48664827-36
NR5155--MA1107.1.KLF9	chr10	8415517	8415529	-	0.000	0.000	Merged-chr10-8415419-33
NR66871--MA0599.1.KLF5	chr8	116905984	116905993	+	0.000	0.000	Merged-chr8-116905792-105
NR22013--MA1107.1.KLF9	chr14	120313649	120313661	+	0.000	0.000	Merged-chr14-120313531-118
NR15132--MA0493.1.Klf1	chr12	94083629	94083639	+	0.000	0.000	Merged-chr12-94083592-14
NR51042--MA0741.1.KLF16	chr5	77140303	77140313	+	0.000	0.000	Merged-chr5-77140362-54
NR69768--MA1107.1.KLF9	chr9	80754776	80754788	-	0.000	0.000	Merged-chr9-80754738-24
NR42532--MA0741.1.KLF16	chr3	105825731	105825741	+	0.000	0.000	Merged-chr3-105825792-34
NR50851--MA1107.1.KLF9	chr5	72201986	72201998	-	0.000	0.000	Merged-chr5-72202096-40
NR42803--MA0741.1.KLF16	chr3	116487882	116487892	+	0.000	0.000	Merged-chr3-116487886-17
NR32500--MA1107.1.KLF9	chr18	80609767	80609779	+	0.000	0.000	Merged-chr18-80609939-56
NR25690--MA0742.1.Klf12	chr16	29978018	29978032	-	0.000	0.000	Merged-chr16-29977874-22
NR14834--MA1107.1.KLF9	chr12	85430631	85430643	-	0.000	0.000	Merged-chr12-85430592-32
NR35341--MA0599.1.KLF5	chr2	25549550	25549559	+	0.000	0.000	Merged-chr2-25549553-59
NR13977--MA1107.1.KLF9	chr12	35770598	35770610	+	0.000	0.000	Merged-chr12-35770526-40
NR19397--MA1107.1.KLF9	chr14	20168669	20168681	-	0.000	0.000	Merged-chr14-20168649-33
NR8426--MA0599.1.KLF5	chr10	118419174	118419183	-	0.000	0.000	Merged-chr10-118419236-59
NR33810--MA0493.1.Klf1	chr19	38746135	38746145	-	0.000	0.000	Merged-chr19-38746267-36
NR56236--MA0493.1.Klf1	chr6	88832791	88832801	-	0.000	0.000	Merged-chr6-88832926-25
NR8483--MA0740.1.KLF14	chr10	119005763	119005776	+	0.000	0.000	Merged-chr10-119005704-15
NR61883--MA0599.1.KLF5	chr7	104244495	104244504	-	0.000	0.000	Merged-chr7-104244557-59
NR60803--MA0740.1.KLF14	chr7	64043089	64043102	-	0.000	0.000	Merged-chr7-64043125-48
NR24482--MA0742.1.Klf12	chr15	94566100	94566114	+	0.000	0.000	Merged-chr15-94566031-29
NR48851--MA0493.1.Klf1	chr4	151977899	151977909	-	0.000	0.000	Merged-chr4-151978013-24
NR24663--MA1107.1.KLF9	chr15	98927705	98927717	+	0.000	0.000	Merged-chr15-98927787-24
NR14634--MA0599.1.KLF5	chr12	77060208	77060217	+	0.000	0.000	Merged-chr12-77060270-44
NR25641--MA1107.1.KLF9	chr16	24704419	24704431	-	0.000	0.000	Merged-chr16-24704460-26
NR63830--MA0599.1.KLF5	chr7	143501135	143501144	+	0.000	0.000	Merged-chr7-143501142-12
NR52128--MA0599.1.KLF5	chr5	114246605	114246614	+	0.000	0.000	Merged-chr5-114246791-23
NR42661--MA0493.1.Klf1	chr3	109133237	109133247	+	0.000	0.000	Merged-chr3-109133281-24
NR56174--MA0599.1.KLF5	chr6	87394989	87394998	+	0.000	0.000	Merged-chr6-87395104-19
NR55505--MA0599.1.KLF5	chr6	54092923	54092932	+	0.000	0.000	Merged-chr6-54092801-44
NR56841--MA0599.1.KLF5	chr6	108512319	108512328	-	0.000	0.000	Merged-chr6-108512233-21
NR57482--MA1107.1.KLF9	chr6	125067857	125067869	-	0.000	0.000	Merged-chr6-125067765-41
NR4783--MA0599.1.KLF5	chr1	191097790	191097799	+	0.000	0.000	Merged-chr1-191097986-4
NR15128--MA0493.1.Klf1	chr12	94083598	94083608	+	0.000	0.000	Merged-chr12-94083592-14
NR13188--MA0741.1.KLF16	chr11	120190046	120190056	+	0.000	0.000	Merged-chr11-120189977-47
NR57726--MA0741.1.KLF16	chr6	128796575	128796585	-	0.000	0.000	Merged-chr6-128796510-47
NR27052--MA0599.1.KLF5	chr16	91780938	91780947	-	0.000	0.000	Merged-chr16-91781071-63
NR30455--MA1107.1.KLF9	chr17	83854488	83854500	+	0.000	0.000	Merged-chr17-83854411-35
NR66853--MA0493.1.Klf1	chr8	116645535	116645545	-	0.000	0.000	Merged-chr8-116645599-31
NR643--MA0742.1.Klf12	chr1	43539923	43539937	-	0.000	0.000	Merged-chr1-43540017-49
NR70497--MA0599.1.KLF5	chr9	103708549	103708558	-	0.000	0.000	Merged-chr9-103708759-48
NR62046--MA0493.1.Klf1	chr7	110202890	110202900	+	0.000	0.000	Merged-chr7-110202943-8
NR67723--MA1107.1.KLF9	chr9	14172180	14172192	-	0.000	0.000	Merged-chr9-14171965-37
NR52347--MA0493.1.Klf1	chr5	118465400	118465410	-	0.000	0.000	Merged-chr5-118465239-56
NR15822--MA0493.1.Klf1	chr12	112699400	112699410	+	0.000	0.000	Merged-chr12-112699364-12
NR43694--MA0740.1.KLF14	chr3	142281222	142281235	+	0.000	0.000	Merged-chr3-142281213-32
NR69361--MA1107.1.KLF9	chr9	69458368	69458380	+	0.000	0.000	Merged-chr9-69458326-40
NR65893--MA0493.1.Klf1	chr8	84825809	84825819	-	0.000	0.000	Merged-chr8-84825845-44
NR53236--MA0599.1.KLF5	chr5	134437538	134437547	+	0.000	0.000	Merged-chr5-134437601-35
NR50650--MA1107.1.KLF9	chr5	64651650	64651662	-	0.000	0.000	Merged-chr5-64651532-36
NR8462--MA0740.1.KLF14	chr10	118884341	118884354	-	0.000	0.000	Merged-chr10-118884259-20
NR50870--MA0493.1.Klf1	chr5	73206407	73206417	-	0.000	0.000	Merged-chr5-73206518-35
NR54059--MA0740.1.KLF14	chr5	144358183	144358196	-	0.000	0.000	Merged-chr5-144358177-56
NR24687--MA0599.1.KLF5	chr15	99009039	99009048	+	0.000	0.000	Merged-chr15-99008995-43
NR9239--MA0740.1.KLF14	chr11	5005465	5005478	+	0.000	0.000	Merged-chr11-5005546-13
NR13272--MA0742.1.Klf12	chr11	120990482	120990496	+	0.000	0.000	Merged-chr11-120990355-3
NR62045--MA0039.3.KLF4	chr7	110202892	110202902	+	0.000	0.000	Merged-chr7-110202943-8
NR24668--MA1107.1.KLF9	chr15	98927715	98927727	+	0.000	0.000	Merged-chr15-98927787-24
NR58232--MA1107.1.KLF9	chr6	140598613	140598625	-	0.000	0.000	Merged-chr6-140598794-45
NR36134--MA0741.1.KLF16	chr2	49744497	49744507	+	0.000	0.000	Merged-chr2-49744707-28
NR70494--MA0740.1.KLF14	chr9	103708546	103708559	-	0.000	0.000	Merged-chr9-103708759-48
NR15821--MA0039.3.KLF4	chr12	112699402	112699412	+	0.000	0.000	Merged-chr12-112699364-12
NR15947--MA1107.1.KLF9	chr12	115012961	115012973	+	0.000	0.000	Merged-chr12-115012998-22
NR23788--MA0741.1.KLF16	chr15	80192531	80192541	+	0.000	0.000	Merged-chr15-80192413-58
NR67308--MA0740.1.KLF14	chr8	123411526	123411539	-	0.000	0.000	Merged-chr8-123411565-31
NR39494--MA1107.1.KLF9	chr2	164867101	164867113	+	0.000	0.000	Merged-chr2-164866998-31
NR20792--MA1107.1.KLF9	chr14	67878035	67878047	-	0.000	0.000	Merged-chr14-67877957-30
NR20998--MA1107.1.KLF9	chr14	73596754	73596766	+	0.000	0.000	Merged-chr14-73596722-14
NR12486--MA0599.1.KLF5	chr11	106273030	106273039	+	0.000	0.000	Merged-chr11-106272877-78
NR47681--MA0493.1.Klf1	chr4	132749054	132749064	-	0.000	0.000	Merged-chr4-132748989-25
NR30549--MA0039.3.KLF4	chr17	85908831	85908841	+	0.000	0.000	Merged-chr17-85908968-35
NR69050--MA0741.1.KLF16	chr9	61427105	61427115	-	0.000	0.000	Merged-chr9-61427187-31
NR37423--MA0599.1.KLF5	chr2	103754856	103754865	+	0.000	0.000	Merged-chr2-103754819-28
NR61939--MA0741.1.KLF16	chr7	106256574	106256584	-	0.000	0.000	Merged-chr7-106256658-33
NR24347--MA0599.1.KLF5	chr15	91664704	91664713	-	0.000	0.000	Merged-chr15-91664603-13
NR12109--MA1107.1.KLF9	chr11	99150545	99150557	+	0.000	0.000	Merged-chr11-99150380-50
NR15505--MA0599.1.KLF5	chr12	107141425	107141434	+	0.000	0.000	Merged-chr12-107141228-49
NR22130--MA0657.1.KLF13	chr14	122186863	122186880	+	0.000	0.000	Merged-chr14-122187060-26
NR62641--MA1107.1.KLF9	chr7	122932281	122932293	-	0.000	0.000	Merged-chr7-122932357-26
NR12392--MA0599.1.KLF5	chr11	104607996	104608005	+	0.000	0.000	Merged-chr11-104608031-67
NR63853--MA0599.1.KLF5	chr7	143724047	143724056	-	0.000	0.000	Merged-chr7-143724096-15
NR36495--MA0741.1.KLF16	chr2	68289275	68289285	-	0.000	0.000	Merged-chr2-68289327-28
NR20928--MA0742.1.Klf12	chr14	71113728	71113742	+	0.000	0.000	Merged-chr14-71113589-38
NR15706--MA0493.1.Klf1	chr12	110506243	110506253	-	0.000	0.000	Merged-chr12-110506270-12
NR16366--MA0493.1.Klf1	chr13	24786311	24786321	+	0.000	0.000	Merged-chr13-24786227-53
NR30450--MA0742.1.Klf12	chr17	83854488	83854502	+	0.000	0.000	Merged-chr17-83854411-35
NR13276--MA0741.1.KLF16	chr11	120990483	120990493	+	0.000	0.000	Merged-chr11-120990355-3
NR62488--MA0741.1.KLF16	chr7	119860417	119860427	+	0.000	0.000	Merged-chr7-119860527-21
NR33944--MA0039.3.KLF4	chr19	41597652	41597662	+	0.000	0.000	Merged-chr19-41597559-38
NR56235--MA0742.1.Klf12	chr6	88832787	88832801	-	0.000	0.000	Merged-chr6-88832926-25
NR16501--MA0599.1.KLF5	chr13	33077252	33077261	-	0.000	0.000	Merged-chr13-33077340-51
NR71349--MA1107.1.KLF9	chr9	120030172	120030184	-	0.000	0.000	Merged-chr9-120030028-3
NR32210--MA1107.1.KLF9	chr18	73816987	73816999	+	0.000	0.000	Merged-chr18-73816843-39
NR13360--MA1107.1.KLF9	chr12	4065643	4065655	+	0.000	0.000	Merged-chr12-4065716-30
NR57264--MA0493.1.Klf1	chr6	120264385	120264395	-	0.000	0.000	Merged-chr6-120264409-18
NR68067--MA0599.1.KLF5	chr9	25186659	25186668	+	0.000	0.000	Merged-chr9-25186654-66
NR57184--MA0599.1.KLF5	chr6	119199131	119199140	+	0.000	0.000	Merged-chr6-119199024-52
NR1898--MA0741.1.KLF16	chr1	106515650	106515660	+	0.000	0.000	Merged-chr1-106515798-55
NR50095--MA0039.3.KLF4	chr5	36722604	36722614	+	0.000	0.000	Merged-chr5-36722614-37
NR23117--MA0039.3.KLF4	chr15	60120106	60120116	-	0.000	0.000	Merged-chr15-60120172-38
NR8550--MA0740.1.KLF14	chr10	120697632	120697645	+	0.000	0.000	Merged-chr10-120697518-32
NR65558--MA0493.1.Klf1	chr8	72761839	72761849	-	0.000	0.000	Merged-chr8-72762020-68
NR46572--MA0741.1.KLF16	chr4	106281444	106281454	+	0.000	0.000	Merged-chr4-106281606-32
NR4146--MA0741.1.KLF16	chr1	178182343	178182353	+	0.000	0.000	Merged-chr1-178182458-49
NR20313--MA0039.3.KLF4	chr14	54146704	54146714	+	0.000	0.000	Merged-chr14-54146707-32
NR30454--MA0741.1.KLF16	chr17	83854489	83854499	+	0.000	0.000	Merged-chr17-83854411-35
NR63522--MA0599.1.KLF5	chr7	139169315	139169324	+	0.000	0.000	Merged-chr7-139169350-23
NR12186--MA0742.1.Klf12	chr11	100770748	100770762	-	0.000	0.000	Merged-chr11-100770914-54
NR63861--MA1107.1.KLF9	chr7	143724082	143724094	+	0.000	0.000	Merged-chr7-143724096-15
NR16044--MA0493.1.Klf1	chr12	118424070	118424080	-	0.000	0.000	Merged-chr12-118424167-25
NR22087--MA0599.1.KLF5	chr14	121422502	121422511	-	0.000	0.000	Merged-chr14-121422362-22
NR36356--MA0599.1.KLF5	chr2	60866159	60866168	-	0.000	0.000	Merged-chr2-60866104-15
NR34457--MA0657.1.KLF13	chr19	56756558	56756575	-	0.000	0.000	Merged-chr19-56756635-43
NR68967--MA0599.1.KLF5	chr9	58583283	58583292	-	0.000	0.000	Merged-chr9-58583464-18
NR50647--MA0493.1.Klf1	chr5	64651647	64651657	-	0.000	0.000	Merged-chr5-64651532-36
NR39714--MA1107.1.KLF9	chr2	168492187	168492199	-	0.000	0.000	Merged-chr2-168492092-36
NR66898--MA1107.1.KLF9	chr8	117074699	117074711	+	0.000	0.000	Merged-chr8-117074609-38
NR50422--MA0039.3.KLF4	chr5	53605580	53605590	-	0.000	0.000	Merged-chr5-53605625-25
