#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-log2fc-1_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-log2fc-1_dn.bed
NR5153--MA0039.3.KLF4	chr10	8415517	8415527	-	0.000	0.000	Merged-chr10-8415419-33
NR57262--MA0599.1.KLF5	chr6	120264385	120264394	-	0.000	0.000	Merged-chr6-120264409-18
NR28449--MA0599.1.KLF5	chr17	29500859	29500868	-	0.000	0.000	Merged-chr17-29500871-30
NR40601--MA0599.1.KLF5	chr3	28244441	28244450	+	0.000	0.000	Merged-chr3-28244555-21
NR1497--MA1107.1.KLF9	chr1	85720768	85720780	+	0.000	0.000	Merged-chr1-85720773-26
NR66909--MA0657.1.KLF13	chr8	117289158	117289175	-	0.000	0.000	Merged-chr8-117289266-15
NR29212--MA0599.1.KLF5	chr17	47542187	47542196	+	0.000	0.000	Merged-chr17-47542240-31
NR58416--MA0740.1.KLF14	chr6	142862375	142862388	-	0.000	0.000	Merged-chr6-142862347-56
NR22089--MA0741.1.KLF16	chr14	121422825	121422835	+	0.000	0.000	Merged-chr14-121422910-45
NR16042--MA0599.1.KLF5	chr12	118424070	118424079	-	0.000	0.000	Merged-chr12-118424167-25
NR62048--MA1107.1.KLF9	chr7	110202890	110202902	+	0.000	0.000	Merged-chr7-110202943-8
NR24666--MA1107.1.KLF9	chr15	98927711	98927723	+	0.000	0.000	Merged-chr15-98927787-24
NR52036--MA0742.1.Klf12	chr5	113165068	113165082	+	0.000	0.000	Merged-chr5-113165071-16
NR11712--MA0599.1.KLF5	chr11	94141669	94141678	+	0.000	0.000	Merged-chr11-94141772-16
NR9989--MA0599.1.KLF5	chr11	49100591	49100600	-	0.000	0.000	Merged-chr11-49100506-9
NR17338--MA0599.1.KLF5	chr13	63189530	63189539	-	0.000	0.000	Merged-chr13-63189715-33
NR65471--MA0599.1.KLF5	chr8	71665698	71665707	-	0.000	0.000	Merged-chr8-71665590-47
NR56149--MA1107.1.KLF9	chr6	86607666	86607678	-	0.000	0.000	Merged-chr6-86607706-49
NR9975--MA0493.1.Klf1	chr11	48823883	48823893	+	0.000	0.000	Merged-chr11-48823880-45
NR50869--MA0599.1.KLF5	chr5	73206407	73206416	-	0.000	0.000	Merged-chr5-73206518-35
NR39489--MA0599.1.KLF5	chr2	164867067	164867076	+	0.000	0.000	Merged-chr2-164866998-31
NR8465--MA0599.1.KLF5	chr10	118884344	118884353	-	0.000	0.000	Merged-chr10-118884259-20
NR51959--MA0599.1.KLF5	chr5	112239776	112239785	-	0.000	0.000	Merged-chr5-112239781-12
NR18874--MA0039.3.KLF4	chr13	114887433	114887443	-	0.000	0.000	Merged-chr13-114887526-35
NR54457--MA0742.1.Klf12	chr6	3536249	3536263	+	0.000	0.000	Merged-chr6-3536376-27
NR43432--MA0740.1.KLF14	chr3	134339448	134339461	+	0.000	0.000	Merged-chr3-134339453-34
NR20796--MA0599.1.KLF5	chr14	67886975	67886984	+	0.000	0.000	Merged-chr14-67887091-21
NR28327--MA0039.3.KLF4	chr17	28341321	28341331	+	0.000	0.000	Merged-chr17-28341153-22
NR49985--MA0599.1.KLF5	chr5	34636798	34636807	-	0.000	0.000	Merged-chr5-34636823-94
NR20997--MA0493.1.Klf1	chr14	73596754	73596764	+	0.000	0.000	Merged-chr14-73596722-14
NR28359--MA0741.1.KLF16	chr17	28516038	28516048	-	0.000	0.000	Merged-chr17-28516201-30
NR44271--MA0741.1.KLF16	chr3	154628324	154628334	+	0.000	0.000	Merged-chr3-154628476-23
NR43648--MA0742.1.Klf12	chr3	139245434	139245448	+	0.000	0.000	Merged-chr3-139245505-16
NR42591--MA0741.1.KLF16	chr3	108381988	108381998	-	0.000	0.000	Merged-chr3-108382142-14
NR68811--MA0039.3.KLF4	chr9	55388049	55388059	+	0.000	0.000	Merged-chr9-55388103-42
NR43526--MA0493.1.Klf1	chr3	136556572	136556582	-	0.000	0.000	Merged-chr3-136556627-33
NR57182--MA0599.1.KLF5	chr6	119199121	119199130	+	0.000	0.000	Merged-chr6-119199024-52
NR43270--MA0740.1.KLF14	chr3	131057378	131057391	-	0.000	0.000	Merged-chr3-131057396-52
NR66715--MA0741.1.KLF16	chr8	111769463	111769473	+	0.000	0.000	Merged-chr8-111769335-16
NR56237--MA0741.1.KLF16	chr6	88832790	88832800	-	0.000	0.000	Merged-chr6-88832926-25
NR40860--MA1107.1.KLF9	chr3	38497312	38497324	+	0.000	0.000	Merged-chr3-38497155-35
NR20316--MA1107.1.KLF9	chr14	54146702	54146714	+	0.000	0.000	Merged-chr14-54146707-32
NR4361--MA0599.1.KLF5	chr1	182383261	182383270	-	0.000	0.000	Merged-chr1-182383219-38
NR39492--MA0039.3.KLF4	chr2	164867103	164867113	+	0.000	0.000	Merged-chr2-164866998-31
NR58417--MA0657.1.KLF13	chr6	142862372	142862389	-	0.000	0.000	Merged-chr6-142862347-56
NR14873--MA0039.3.KLF4	chr12	86310094	86310104	+	0.000	0.000	Merged-chr12-86310059-67
NR20996--MA0039.3.KLF4	chr14	73596756	73596766	+	0.000	0.000	Merged-chr14-73596722-14
NR25541--MA0039.3.KLF4	chr16	20622573	20622583	-	0.000	0.000	Merged-chr16-20622479-9
NR11398--MA1107.1.KLF9	chr11	82214554	82214566	-	0.000	0.000	Merged-chr11-82214647-44
NR28109--MA0493.1.Klf1	chr17	25248216	25248226	+	0.000	0.000	Merged-chr17-25248347-49
NR43436--MA1107.1.KLF9	chr3	134339448	134339460	+	0.000	0.000	Merged-chr3-134339453-34
NR59104--MA0741.1.KLF16	chr7	16845568	16845578	+	0.000	0.000	Merged-chr7-16845538-47
NR13330--MA0740.1.KLF14	chr11	121848127	121848140	-	0.000	0.000	Merged-chr11-121848040-41
NR24617--MA0741.1.KLF16	chr15	98634982	98634992	-	0.000	0.000	Merged-chr15-98634819-42
NR11632--MA0599.1.KLF5	chr11	88599407	88599416	+	0.000	0.000	Merged-chr11-88599257-91
NR15702--MA0742.1.Klf12	chr12	110506239	110506253	-	0.000	0.000	Merged-chr12-110506270-12
NR35703--MA0599.1.KLF5	chr2	32167761	32167770	+	0.000	0.000	Merged-chr2-32167843-41
NR27511--MA1107.1.KLF9	chr17	6743393	6743405	+	0.000	0.000	Merged-chr17-6743228-4
NR7281--MA0493.1.Klf1	chr10	81401934	81401944	-	0.000	0.000	Merged-chr10-81401925-26
NR69051--MA1107.1.KLF9	chr9	61427104	61427116	-	0.000	0.000	Merged-chr9-61427187-31
NR52030--MA0740.1.KLF14	chr5	113165049	113165062	+	0.000	0.000	Merged-chr5-113165071-16
NR5102--MA0599.1.KLF5	chr10	7473692	7473701	-	0.000	0.000	Merged-chr10-7473929-104
NR28835--MA0599.1.KLF5	chr17	35706134	35706143	-	0.000	0.000	Merged-chr17-35706172-14
NR41041--MA0039.3.KLF4	chr3	52732181	52732191	+	0.000	0.000	Merged-chr3-52732187-17
NR1605--MA0039.3.KLF4	chr1	88622609	88622619	+	0.000	0.000	Merged-chr1-88622560-34
NR14547--MA1107.1.KLF9	chr12	73657013	73657025	+	0.000	0.000	Merged-chr12-73656860-57
NR60008--MA1107.1.KLF9	chr7	31161054	31161066	-	0.000	0.000	Merged-chr7-31161172-57
NR2520--MA0740.1.KLF14	chr1	133847701	133847714	+	0.000	0.000	Merged-chr1-133847657-11
NR47706--MA0741.1.KLF16	chr4	132796414	132796424	+	0.000	0.000	Merged-chr4-132796395-33
NR43491--MA0599.1.KLF5	chr3	135675686	135675695	+	0.000	0.000	Merged-chr3-135675679-12
NR4357--MA0599.1.KLF5	chr1	182383216	182383225	-	0.000	0.000	Merged-chr1-182383219-38
NR18189--MA0740.1.KLF14	chr13	99431574	99431587	+	0.000	0.000	Merged-chr13-99431578-17
NR56875--MA1107.1.KLF9	chr6	108717912	108717924	-	0.000	0.000	Merged-chr6-108717791-30
NR13014--MA1107.1.KLF9	chr11	117299857	117299869	-	0.000	0.000	Merged-chr11-117299965-22
NR35625--MA0740.1.KLF14	chr2	30942790	30942803	+	0.000	0.000	Merged-chr2-30942807-40
NR39502--MA1107.1.KLF9	chr2	164943170	164943182	-	0.000	0.000	Merged-chr2-164943047-31
NR43433--MA0657.1.KLF13	chr3	134339447	134339464	+	0.000	0.000	Merged-chr3-134339453-34
NR7259--MA0493.1.Klf1	chr10	81329158	81329168	-	0.000	0.000	Merged-chr10-81329116-75
NR56870--MA0039.3.KLF4	chr6	108672299	108672309	+	0.000	0.000	Merged-chr6-108672304-39
NR50685--MA1107.1.KLF9	chr5	64864850	64864862	+	0.000	0.000	Merged-chr5-64864889-25
NR15534--MA1107.1.KLF9	chr12	107961261	107961273	+	0.000	0.000	Merged-chr12-107961222-28
NR61788--MA0493.1.Klf1	chr7	101634558	101634568	-	0.000	0.000	Merged-chr7-101634721-37
NR745--MA1107.1.KLF9	chr1	52578321	52578333	+	0.000	0.000	Merged-chr1-52578518-39
NR70527--MA0741.1.KLF16	chr9	104269534	104269544	+	0.000	0.000	Merged-chr9-104269530-16
NR65476--MA0493.1.Klf1	chr8	71665704	71665714	-	0.000	0.000	Merged-chr8-71665590-47
NR740--MA0039.3.KLF4	chr1	52578323	52578333	+	0.000	0.000	Merged-chr1-52578518-39
NR47927--MA0599.1.KLF5	chr4	135168039	135168048	+	0.000	0.000	Merged-chr4-135168211-13
NR61694--MA0493.1.Klf1	chr7	99946488	99946498	+	0.000	0.000	Merged-chr7-99946527-26
NR57195--MA1107.1.KLF9	chr6	119199130	119199142	+	0.000	0.000	Merged-chr6-119199024-52
NR31025--MA1107.1.KLF9	chr18	23828651	23828663	-	0.000	0.000	Merged-chr18-23828715-22
NR50443--MA0039.3.KLF4	chr5	54111081	54111091	+	0.000	0.000	Merged-chr5-54110931-21
NR71067--MA0599.1.KLF5	chr9	114762056	114762065	-	0.000	0.000	Merged-chr9-114761950-4
NR5231--MA1107.1.KLF9	chr10	12949605	12949617	+	0.000	0.000	Merged-chr10-12949602-11
NR41036--MA0742.1.Klf12	chr3	52732159	52732173	+	0.000	0.000	Merged-chr3-52732187-17
NR56652--MA0493.1.Klf1	chr6	99435232	99435242	+	0.000	0.000	Merged-chr6-99435291-39
NR27444--MA0741.1.KLF16	chr17	5841307	5841317	-	0.000	0.000	Merged-chr17-5841153-1
NR57873--MA0741.1.KLF16	chr6	131360950	131360960	+	0.000	0.000	Merged-chr6-131360914-18
NR57737--MA1107.1.KLF9	chr6	129049279	129049291	-	0.000	0.000	Merged-chr6-129049251-27
NR33943--MA0741.1.KLF16	chr19	41597372	41597382	-	0.000	0.000	Merged-chr19-41597559-38
NR10325--MA0740.1.KLF14	chr11	57952967	57952980	-	0.000	0.000	Merged-chr11-57952769-40
NR13019--MA1107.1.KLF9	chr11	117299867	117299879	-	0.000	0.000	Merged-chr11-117299965-22
NR69951--MA0039.3.KLF4	chr9	86425983	86425993	+	0.000	0.000	Merged-chr9-86425989-29
NR17346--MA0741.1.KLF16	chr13	63189568	63189578	-	0.000	0.000	Merged-chr13-63189715-33
NR8464--MA0742.1.Klf12	chr10	118884340	118884354	-	0.000	0.000	Merged-chr10-118884259-20
NR57634--MA1107.1.KLF9	chr6	127575259	127575271	+	0.000	0.000	Merged-chr6-127575169-36
NR71953--MA0493.1.Klf1	chrX	48234630	48234640	+	0.000	0.000	Merged-chrX-48234508-35
NR57187--MA0493.1.Klf1	chr6	119199120	119199130	+	0.000	0.000	Merged-chr6-119199024-52
NR20801--MA0493.1.Klf1	chr14	67912073	67912083	+	0.000	0.000	Merged-chr14-67911920-26
NR66710--MA0599.1.KLF5	chr8	111769463	111769472	+	0.000	0.000	Merged-chr8-111769335-16
NR65051--MA0493.1.Klf1	chr8	61517667	61517677	-	0.000	0.000	Merged-chr8-61517791-23
NR24615--MA0599.1.KLF5	chr15	98634983	98634992	-	0.000	0.000	Merged-chr15-98634819-42
NR71957--MA1107.1.KLF9	chrX	48234640	48234652	+	0.000	0.000	Merged-chrX-48234508-35
NR14916--MA0599.1.KLF5	chr12	87411317	87411326	-	0.000	0.000	Merged-chr12-87411276-22
NR16624--MA0039.3.KLF4	chr13	38503601	38503611	+	0.000	0.000	Merged-chr13-38503650-43
NR71952--MA0039.3.KLF4	chrX	48234632	48234642	+	0.000	0.000	Merged-chrX-48234508-35
NR57872--MA0493.1.Klf1	chr6	131360949	131360959	+	0.000	0.000	Merged-chr6-131360914-18
NR52035--MA0740.1.KLF14	chr5	113165068	113165081	+	0.000	0.000	Merged-chr5-113165071-16
NR26836--MA0740.1.KLF14	chr16	87405131	87405144	-	0.000	0.000	Merged-chr16-87405198-12
NR13722--MA1107.1.KLF9	chr12	25092722	25092734	-	0.000	0.000	Merged-chr12-25092783-66
NR15131--MA0742.1.Klf12	chr12	94083629	94083643	+	0.000	0.000	Merged-chr12-94083592-14
NR60112--MA0742.1.Klf12	chr7	37978641	37978655	+	0.000	0.000	Merged-chr7-37978660-9
NR33651--MA0741.1.KLF16	chr19	31337347	31337357	-	0.000	0.000	Merged-chr19-31337298-1
NR47492--MA0742.1.Klf12	chr4	129696177	129696191	+	0.000	0.000	Merged-chr4-129696167-1
NR57639--MA1107.1.KLF9	chr6	127575269	127575281	+	0.000	0.000	Merged-chr6-127575169-36
NR35534--MA0599.1.KLF5	chr2	29649894	29649903	+	0.000	0.000	Merged-chr2-29649675-51
NR61153--MA0493.1.Klf1	chr7	80123326	80123336	+	0.000	0.000	Merged-chr7-80123359-34
NR15492--MA0742.1.Klf12	chr12	106582193	106582207	-	0.000	0.000	Merged-chr12-106582297-1
NR47935--MA0039.3.KLF4	chr4	135169319	135169329	+	0.000	0.000	Merged-chr4-135169344-25
NR5497--MA0599.1.KLF5	chr10	26228431	26228440	-	0.000	0.000	Merged-chr10-26228346-20
NR54154--MA0039.3.KLF4	chr5	146655614	146655624	-	0.000	0.000	Merged-chr5-146655552-37
NR26109--MA1107.1.KLF9	chr16	44362191	44362203	+	0.000	0.000	Merged-chr16-44362356-45
NR33219--MA1107.1.KLF9	chr19	8592095	8592107	-	0.000	0.000	Merged-chr19-8592238-38
NR57461--MA0599.1.KLF5	chr6	124919770	124919779	+	0.000	0.000	Merged-chr6-124919829-13
NR33935--MA0741.1.KLF16	chr19	41360631	41360641	+	0.000	0.000	Merged-chr19-41360707-21
NR4107--MA0741.1.KLF16	chr1	176827653	176827663	-	0.000	0.000	Merged-chr1-176827492-35
NR60116--MA0741.1.KLF16	chr7	37978642	37978652	+	0.000	0.000	Merged-chr7-37978660-9
NR22456--MA0740.1.KLF14	chr15	25884681	25884694	-	0.000	0.000	Merged-chr15-25884835-36
NR22233--MA1107.1.KLF9	chr15	3264549	3264561	-	0.000	0.000	Merged-chr15-3264546-21
NR28122--MA0742.1.Klf12	chr17	25583845	25583859	+	0.000	0.000	Merged-chr17-25583989-33
NR16337--MA0740.1.KLF14	chr13	23581488	23581501	+	0.000	0.000	Merged-chr13-23581680-55
NR66705--MA1107.1.KLF9	chr8	111769391	111769403	-	0.000	0.000	Merged-chr8-111769335-16
NR24397--MA0657.1.KLF13	chr15	93694602	93694619	-	0.000	0.000	Merged-chr15-93694661-9
NR13732--MA0493.1.Klf1	chr12	25155530	25155540	-	0.000	0.000	Merged-chr12-25155613-40
NR51239--MA0741.1.KLF16	chr5	92000942	92000952	+	0.000	0.000	Merged-chr5-92000971-27
NR53526--MA1107.1.KLF9	chr5	137692130	137692142	+	0.000	0.000	Merged-chr5-137692077-23
NR3072--MA0741.1.KLF16	chr1	153304230	153304240	-	0.000	0.000	Merged-chr1-153304263-23
NR57464--MA0741.1.KLF16	chr6	124919775	124919785	+	0.000	0.000	Merged-chr6-124919829-13
NR4857--MA0742.1.Klf12	chr1	191999161	191999175	-	0.000	0.000	Merged-chr1-191999183-26
NR23645--MA0039.3.KLF4	chr15	77969860	77969870	-	0.000	0.000	Merged-chr15-77969939-12
NR28326--MA0599.1.KLF5	chr17	28341320	28341329	+	0.000	0.000	Merged-chr17-28341153-22
NR6144--MA0599.1.KLF5	chr10	60169113	60169122	+	0.000	0.000	Merged-chr10-60169227-2
NR30550--MA0493.1.Klf1	chr17	85908829	85908839	+	0.000	0.000	Merged-chr17-85908968-35
NR70859--MA0741.1.KLF16	chr9	110896757	110896767	-	0.000	0.000	Merged-chr9-110896831-29
NR42296--MA0741.1.KLF16	chr3	101570967	101570977	+	0.000	0.000	Merged-chr3-101570775-35
NR4443--MA0742.1.Klf12	chr1	184277181	184277195	-	0.000	0.000	Merged-chr1-184277240-19
NR26455--MA0742.1.Klf12	chr16	64800651	64800665	+	0.000	0.000	Merged-chr16-64800516-42
NR120--MA0493.1.Klf1	chr1	13559536	13559546	-	0.000	0.000	Merged-chr1-13559747-54
NR30546--MA0742.1.Klf12	chr17	85908760	85908774	+	0.000	0.000	Merged-chr17-85908611-2
NR5860--MA0741.1.KLF16	chr10	44368932	44368942	-	0.000	0.000	Merged-chr10-44368737-26
NR35628--MA0493.1.Klf1	chr2	30942790	30942800	+	0.000	0.000	Merged-chr2-30942807-40
NR33643--MA0741.1.KLF16	chr19	31337339	31337349	-	0.000	0.000	Merged-chr19-31337298-1
NR7314--MA0493.1.Klf1	chr10	81537629	81537639	-	0.000	0.000	Merged-chr10-81537486-38
NR69657--MA1107.1.KLF9	chr9	78074221	78074233	+	0.000	0.000	Merged-chr9-78074095-46
NR9167--MA0493.1.Klf1	chr11	4206008	4206018	-	0.000	0.000	Merged-chr11-4206247-48
NR57578--MA0599.1.KLF5	chr6	127103210	127103219	-	0.000	0.000	Merged-chr6-127103000-20
NR55044--MA0493.1.Klf1	chr6	38360485	38360495	+	0.000	0.000	Merged-chr6-38360325-47
NR43524--MA0742.1.Klf12	chr3	136556568	136556582	-	0.000	0.000	Merged-chr3-136556627-33
NR52740--MA0741.1.KLF16	chr5	125052283	125052293	+	0.000	0.000	Merged-chr5-125052528-23
NR22458--MA0493.1.Klf1	chr15	25884684	25884694	-	0.000	0.000	Merged-chr15-25884835-36
NR57868--MA0657.1.KLF13	chr6	131360948	131360965	+	0.000	0.000	Merged-chr6-131360914-18
NR34452--MA0039.3.KLF4	chr19	56721960	56721970	-	0.000	0.000	Merged-chr19-56721958-31
NR39491--MA0599.1.KLF5	chr2	164867102	164867111	+	0.000	0.000	Merged-chr2-164866998-31
NR20995--MA0599.1.KLF5	chr14	73596755	73596764	+	0.000	0.000	Merged-chr14-73596722-14
NR49587--MA0039.3.KLF4	chr5	23722187	23722197	+	0.000	0.000	Merged-chr5-23722080-21
NR26127--MA0039.3.KLF4	chr16	44811655	44811665	+	0.000	0.000	Merged-chr16-44811713-22
NR60878--MA1107.1.KLF9	chr7	66116271	66116283	-	0.000	0.000	Merged-chr7-66116161-49
NR19572--MA0742.1.Klf12	chr14	25421975	25421989	+	0.000	0.000	Merged-chr14-25421957-44
NR61154--MA0741.1.KLF16	chr7	80123327	80123337	+	0.000	0.000	Merged-chr7-80123359-34
NR42747--MA0493.1.Klf1	chr3	115692526	115692536	+	0.000	0.000	Merged-chr3-115692552-34
NR57460--MA0039.3.KLF4	chr6	124919711	124919721	+	0.000	0.000	Merged-chr6-124919829-13
NR26459--MA0741.1.KLF16	chr16	64800652	64800662	+	0.000	0.000	Merged-chr16-64800516-42
NR7900--MA1107.1.KLF9	chr10	98776528	98776540	-	0.000	0.000	Merged-chr10-98776574-38
NR6704--MA0599.1.KLF5	chr10	75565650	75565659	+	0.000	0.000	Merged-chr10-75565754-65
NR5847--MA0599.1.KLF5	chr10	43984079	43984088	+	0.000	0.000	Merged-chr10-43984044-26
NR10371--MA0741.1.KLF16	chr11	58214939	58214949	+	0.000	0.000	Merged-chr11-58214991-50
NR4845--MA0039.3.KLF4	chr1	191850524	191850534	-	0.000	0.000	Merged-chr1-191850553-19
NR28455--MA1107.1.KLF9	chr17	29500857	29500869	-	0.000	0.000	Merged-chr17-29500871-30
NR46443--MA0039.3.KLF4	chr4	101298632	101298642	+	0.000	0.000	Merged-chr4-101298593-40
NR14635--MA0599.1.KLF5	chr12	77060213	77060222	+	0.000	0.000	Merged-chr12-77060270-44
NR28228--MA0599.1.KLF5	chr17	27405873	27405882	-	0.000	0.000	Merged-chr17-27405803-19
NR16338--MA0657.1.KLF13	chr13	23581487	23581504	+	0.000	0.000	Merged-chr13-23581680-55
NR32493--MA0740.1.KLF14	chr18	80609767	80609780	+	0.000	0.000	Merged-chr18-80609939-56
NR25695--MA0741.1.KLF16	chr16	29978034	29978044	-	0.000	0.000	Merged-chr16-29977874-22
NR41040--MA0599.1.KLF5	chr3	52732180	52732189	+	0.000	0.000	Merged-chr3-52732187-17
NR9977--MA1107.1.KLF9	chr11	48823883	48823895	+	0.000	0.000	Merged-chr11-48823880-45
NR36754--MA0493.1.Klf1	chr2	75563647	75563657	+	0.000	0.000	Merged-chr2-75563664-35
NR7906--MA0599.1.KLF5	chr10	98842017	98842026	+	0.000	0.000	Merged-chr10-98841922-40
NR57053--MA0657.1.KLF13	chr6	115594633	115594650	-	0.000	0.000	Merged-chr6-115594731-47
NR67039--MA1107.1.KLF9	chr8	120050177	120050189	-	0.000	0.000	Merged-chr8-120050156-23
NR33936--MA1107.1.KLF9	chr19	41360699	41360711	-	0.000	0.000	Merged-chr19-41360707-21
NR12954--MA0741.1.KLF16	chr11	116615943	116615953	-	0.000	0.000	Merged-chr11-116616118-41
NR66519--MA0599.1.KLF5	chr8	106561316	106561325	-	0.000	0.000	Merged-chr8-106561375-36
NR1521--MA0742.1.Klf12	chr1	86415831	86415845	+	0.000	0.000	Merged-chr1-86415733-84
NR36866--MA0493.1.Klf1	chr2	79005039	79005049	+	0.000	0.000	Merged-chr2-79004997-23
NR41035--MA0740.1.KLF14	chr3	52732159	52732172	+	0.000	0.000	Merged-chr3-52732187-17
NR61735--MA0039.3.KLF4	chr7	100845564	100845574	-	0.000	0.000	Merged-chr7-100845687-28
NR48803--MA0741.1.KLF16	chr4	150894754	150894764	+	0.000	0.000	Merged-chr4-150894695-19
NR40271--MA0039.3.KLF4	chr2	180732238	180732248	-	0.000	0.000	Merged-chr2-180732168-28
NR55514--MA1107.1.KLF9	chr6	54092924	54092936	+	0.000	0.000	Merged-chr6-54092801-44
NR15818--MA1107.1.KLF9	chr12	112673271	112673283	+	0.000	0.000	Merged-chr12-112673444-1
NR34006--MA0493.1.Klf1	chr19	43809534	43809544	+	0.000	0.000	Merged-chr19-43809499-23
NR27017--MA0493.1.Klf1	chr16	91588231	91588241	+	0.000	0.000	Merged-chr16-91588038-25
NR47930--MA0741.1.KLF16	chr4	135168039	135168049	+	0.000	0.000	Merged-chr4-135168211-13
NR1500--MA1107.1.KLF9	chr1	85720774	85720786	+	0.000	0.000	Merged-chr1-85720773-26
NR24767--MA0039.3.KLF4	chr15	100414232	100414242	+	0.000	0.000	Merged-chr15-100414270-26
NR21605--MA0741.1.KLF16	chr14	105240335	105240345	+	0.000	0.000	Merged-chr14-105240325-24
NR18546--MA1107.1.KLF9	chr13	108170116	108170128	+	0.000	0.000	Merged-chr13-108170237-20
NR38196--MA0599.1.KLF5	chr2	128470481	128470490	+	0.000	0.000	Merged-chr2-128470524-44
NR58752--MA0741.1.KLF16	chr7	3411525	3411535	+	0.000	0.000	Merged-chr7-3411414-27
NR51960--MA0039.3.KLF4	chr5	112239774	112239784	-	0.000	0.000	Merged-chr5-112239781-12
NR25540--MA0742.1.Klf12	chr16	20622571	20622585	-	0.000	0.000	Merged-chr16-20622479-9
NR48087--MA0493.1.Klf1	chr4	137603898	137603908	+	0.000	0.000	Merged-chr4-137603877-24
NR38168--MA1107.1.KLF9	chr2	128190328	128190340	-	0.000	0.000	Merged-chr2-128190126-44
NR65486--MA0741.1.KLF16	chr8	71665750	71665760	-	0.000	0.000	Merged-chr8-71665590-47
NR59105--MA0599.1.KLF5	chr7	16845664	16845673	-	0.000	0.000	Merged-chr7-16845538-47
NR47800--MA0741.1.KLF16	chr4	133873072	133873082	-	0.000	0.000	Merged-chr4-133873054-46
NR15130--MA0740.1.KLF14	chr12	94083629	94083642	+	0.000	0.000	Merged-chr12-94083592-14
NR7283--MA1107.1.KLF9	chr10	81401937	81401949	-	0.000	0.000	Merged-chr10-81401925-26
NR35906--MA1107.1.KLF9	chr2	35729771	35729783	+	0.000	0.000	Merged-chr2-35729635-16
NR32494--MA0657.1.KLF13	chr18	80609766	80609783	+	0.000	0.000	Merged-chr18-80609939-56
NR56076--MA1107.1.KLF9	chr6	85147856	85147868	+	0.000	0.000	Merged-chr6-85147771-14
NR43695--MA0599.1.KLF5	chr3	142281223	142281232	+	0.000	0.000	Merged-chr3-142281213-32
NR13674--MA0039.3.KLF4	chr12	21472684	21472694	+	0.000	0.000	Merged-chr12-21472738-21
NR7620--MA0741.1.KLF16	chr10	89415673	89415683	-	0.000	0.000	Merged-chr10-89415714-14
NR10875--MA1107.1.KLF9	chr11	70597422	70597434	-	0.000	0.000	Merged-chr11-70597550-26
NR42265--MA0599.1.KLF5	chr3	101224332	101224341	+	0.000	0.000	Merged-chr3-101224387-31
NR8694--MA0740.1.KLF14	chr10	122976231	122976244	+	0.000	0.000	Merged-chr10-122976254-31
NR67747--MA1107.1.KLF9	chr9	14365715	14365727	+	0.000	0.000	Merged-chr9-14365673-24
NR71951--MA0599.1.KLF5	chrX	48234645	48234654	+	0.000	0.000	Merged-chrX-48234508-35
NR28922--MA0493.1.Klf1	chr17	36167764	36167774	+	0.000	0.000	Merged-chr17-36167828-41
NR13012--MA1107.1.KLF9	chr11	117299853	117299865	-	0.000	0.000	Merged-chr11-117299965-22
NR40819--MA0493.1.Klf1	chr3	37281181	37281191	+	0.000	0.000	Merged-chr3-37281103-32
NR67307--MA0741.1.KLF16	chr8	123411505	123411515	-	0.000	0.000	Merged-chr8-123411565-31
NR40863--MA1107.1.KLF9	chr3	38497318	38497330	+	0.000	0.000	Merged-chr3-38497155-35
NR18281--MA0741.1.KLF16	chr13	101344175	101344185	+	0.000	0.000	Merged-chr13-101344260-14
NR48759--MA0493.1.Klf1	chr4	149759719	149759729	-	0.000	0.000	Merged-chr4-149759725-31
NR62261--MA0740.1.KLF14	chr7	116149700	116149713	-	0.000	0.000	Merged-chr7-116149850-12
NR5412--MA0039.3.KLF4	chr10	21479584	21479594	+	0.000	0.000	Merged-chr10-21479566-37
NR46919--MA1107.1.KLF9	chr4	116168774	116168786	+	0.000	0.000	Merged-chr4-116168946-31
NR65890--MA0740.1.KLF14	chr8	84825801	84825814	-	0.000	0.000	Merged-chr8-84825845-44
NR57261--MA0742.1.Klf12	chr6	120264381	120264395	-	0.000	0.000	Merged-chr6-120264409-18
NR27510--MA0493.1.Klf1	chr17	6743397	6743407	+	0.000	0.000	Merged-chr17-6743228-4
NR860--MA0493.1.Klf1	chr1	58953882	58953892	+	0.000	0.000	Merged-chr1-58953999-17
NR63760--MA0742.1.Klf12	chr7	142354081	142354095	+	0.000	0.000	Merged-chr7-142354183-49
NR65473--MA0039.3.KLF4	chr8	71665696	71665706	-	0.000	0.000	Merged-chr8-71665590-47
NR7616--MA0599.1.KLF5	chr10	88540383	88540392	-	0.000	0.000	Merged-chr10-88540211-41
NR34001--MA0740.1.KLF14	chr19	43809534	43809547	+	0.000	0.000	Merged-chr19-43809499-23
NR5857--MA0741.1.KLF16	chr10	44368929	44368939	-	0.000	0.000	Merged-chr10-44368737-26
NR57078--MA0599.1.KLF5	chr6	115972920	115972929	-	0.000	0.000	Merged-chr6-115972922-11
