#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-log2fc-1_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-log2fc-1_dn.bed
NR50906--MA0493.1.Klf1	chr5	112239626	112239636	-	0.000	0.000	Merged-chr5-112239781-12
NR11436--MA0742.1.Klf12	chr11	90182637	90182651	+	0.000	0.000	Merged-chr11-90182579-9
NR14603--MA0599.1.KLF5	chr12	80315626	80315635	+	0.000	0.000	Merged-chr12-80315468-2
NR41303--MA0493.1.Klf1	chr3	89378532	89378542	+	0.000	0.000	Merged-chr3-89378543-26
NR39203--MA1107.1.KLF9	chr2	166046181	166046193	-	0.000	0.000	Merged-chr2-166046105-43
NR5227--MA0039.3.KLF4	chr10	21115927	21115937	-	0.000	0.000	Merged-chr10-21115905-6
NR26803--MA1107.1.KLF9	chr16	97002519	97002531	+	0.000	0.000	Merged-chr16-97002537-1
NR5496--MA1107.1.KLF9	chr10	39462173	39462185	-	0.000	0.000	Merged-chr10-39462164-7
NR33022--MA1107.1.KLF9	chr19	16373319	16373331	+	0.000	0.000	Merged-chr19-16373273-16
NR25937--MA1107.1.KLF9	chr16	68060204	68060216	+	0.000	0.000	Merged-chr16-68060101-1
NR10060--MA0599.1.KLF5	chr11	59083342	59083351	-	0.000	0.000	Merged-chr11-59083341-6
NR7462--MA0599.1.KLF5	chr10	93326907	93326916	+	0.000	0.000	Merged-chr10-93326815-10
NR4197--MA0741.1.KLF16	chr1	185613534	185613544	+	0.000	0.000	Merged-chr1-185613484-1
NR22127--MA0599.1.KLF5	chr15	25865888	25865897	-	0.000	0.000	Merged-chr15-25865817-16
NR23463--MA0599.1.KLF5	chr15	80704446	80704455	-	0.000	0.000	Merged-chr15-80704480-26
NR42902--MA0740.1.KLF14	chr3	132928112	132928125	-	0.000	0.000	Merged-chr3-132927951-20
NR32062--MA1107.1.KLF9	chr18	81352873	81352885	+	0.000	0.000	Merged-chr18-81352759-5
NR4716--MA0657.1.KLF13	chr1	193273322	193273339	+	0.000	0.000	Merged-chr1-193273386-37
NR5480--MA0741.1.KLF16	chr10	39182996	39183006	-	0.000	0.000	Merged-chr10-39183071-8
NR66187--MA0599.1.KLF5	chr9	44013972	44013981	+	0.000	0.000	Merged-chr9-44013875-7
NR58877--MA1107.1.KLF9	chr7	44572470	44572482	+	0.000	0.000	Merged-chr7-44572491-3
NR12100--MA1107.1.KLF9	chr11	102061344	102061356	+	0.000	0.000	Merged-chr11-102061381-17
NR10050--MA1107.1.KLF9	chr11	58283329	58283341	-	0.000	0.000	Merged-chr11-58283474-2
NR8645--MA1107.1.KLF9	chr10	125333660	125333672	+	0.000	0.000	Merged-chr10-125333760-2
NR227--MA1107.1.KLF9	chr1	25765013	25765025	-	0.000	0.000	Merged-chr1-25764961-1
NR19616--MA0741.1.KLF16	chr14	25719559	25719569	+	0.000	0.000	Merged-chr14-25719567-22
NR29774--MA0599.1.KLF5	chr17	83634502	83634511	+	0.000	0.000	Merged-chr17-83634380-4
NR40610--MA0742.1.Klf12	chr3	54567518	54567532	+	0.000	0.000	Merged-chr3-54567528-25
NR9743--MA0741.1.KLF16	chr11	50952641	50952651	+	0.000	0.000	Merged-chr11-50952542-18
NR59371--MA0742.1.Klf12	chr7	66304158	66304172	-	0.000	0.000	Merged-chr7-66304210-5
NR58201--MA1107.1.KLF9	chr7	24945275	24945287	+	0.000	0.000	Merged-chr7-24945337-3
NR16357--MA0742.1.Klf12	chr13	19457276	19457290	-	0.000	0.000	Merged-chr13-19457344-7
NR19463--MA0742.1.Klf12	chr14	15272486	15272500	-	0.000	0.000	Merged-chr14-15272424-5
NR66729--MA0599.1.KLF5	chr9	62026866	62026875	-	0.000	0.000	Merged-chr9-62026837-17
NR57650--MA0740.1.KLF14	chr7	4806936	4806949	+	0.000	0.000	Merged-chr7-4806867-16
NR4093--MA1107.1.KLF9	chr1	184064446	184064458	+	0.000	0.000	Merged-chr1-184064517-33
NR5090--MA0599.1.KLF5	chr10	13475326	13475335	+	0.000	0.000	Merged-chr10-13475400-5
NR52992--MA0741.1.KLF16	chr5	146912628	146912638	+	0.000	0.000	Merged-chr5-146912476-8
NR13728--MA0493.1.Klf1	chr12	26418521	26418531	-	0.000	0.000	Merged-chr12-26418553-8
NR14621--MA0741.1.KLF16	chr12	81845219	81845229	-	0.000	0.000	Merged-chr12-81845150-28
NR362--MA0493.1.Klf1	chr1	36571861	36571871	-	0.000	0.000	Merged-chr1-36571820-13
NR41003--MA1107.1.KLF9	chr3	79129194	79129206	-	0.000	0.000	Merged-chr3-79129160-12
NR27710--MA0740.1.KLF14	chr17	27564905	27564918	-	0.000	0.000	Merged-chr17-27564806-2
NR61534--MA0741.1.KLF16	chr7	132718602	132718612	+	0.000	0.000	Merged-chr7-132718647-1
NR54097--MA1107.1.KLF9	chr6	49973803	49973815	-	0.000	0.000	Merged-chr6-49973713-27
NR1389--MA0599.1.KLF5	chr1	85244271	85244280	-	0.000	0.000	Merged-chr1-85244039-18
NR49177--MA0599.1.KLF5	chr5	35771280	35771289	-	0.000	0.000	Merged-chr5-35771159-16
NR42088--MA0039.3.KLF4	chr3	107577982	107577992	+	0.000	0.000	Merged-chr3-107578034-11
NR67968--MA0741.1.KLF16	chr9	96545557	96545567	+	0.000	0.000	Merged-chr9-96545653-10
NR54406--MA1107.1.KLF9	chr6	66313066	66313078	+	0.000	0.000	Merged-chr6-66313006-24
NR6483--MA0039.3.KLF4	chr10	77624633	77624643	-	0.000	0.000	Merged-chr10-77624666-9
NR25312--MA0599.1.KLF5	chr16	31035494	31035503	-	0.000	0.000	Merged-chr16-31035448-26
NR24269--MA0741.1.KLF16	chr15	98793195	98793205	-	0.000	0.000	Merged-chr15-98793364-7
NR5510--MA1107.1.KLF9	chr10	39522162	39522174	-	0.000	0.000	Merged-chr10-39522157-23
NR12207--MA0740.1.KLF14	chr11	103142515	103142528	-	0.000	0.000	Merged-chr11-103142629-24
NR1510--MA0599.1.KLF5	chr1	88638824	88638833	+	0.000	0.000	Merged-chr1-88638898-6
NR13260--MA0742.1.Klf12	chr11	120941192	120941206	-	0.000	0.000	Merged-chr11-120941184-16
NR13684--MA0599.1.KLF5	chr12	25211592	25211601	+	0.000	0.000	Merged-chr12-25211568-13
NR41009--MA0599.1.KLF5	chr3	79129237	79129246	-	0.000	0.000	Merged-chr3-79129160-12
NR66186--MA0740.1.KLF14	chr9	44013971	44013984	+	0.000	0.000	Merged-chr9-44013875-7
NR48790--MA0599.1.KLF5	chr5	24320241	24320250	-	0.000	0.000	Merged-chr5-24320465-19
NR6359--MA0493.1.Klf1	chr10	75536382	75536392	-	0.000	0.000	Merged-chr10-75536310-39
NR41067--MA0741.1.KLF16	chr3	81102299	81102309	-	0.000	0.000	Merged-chr3-81102418-9
NR11924--MA1107.1.KLF9	chr11	99012469	99012481	-	0.000	0.000	Merged-chr11-99012536-12
NR25390--MA0741.1.KLF16	chr16	32658896	32658906	+	0.000	0.000	Merged-chr16-32659000-27
NR66750--MA0039.3.KLF4	chr9	62763759	62763769	+	0.000	0.000	Merged-chr9-62763874-18
NR12920--MA0741.1.KLF16	chr11	116869768	116869778	-	0.000	0.000	Merged-chr11-116869693-21
NR55626--MA1107.1.KLF9	chr6	115515935	115515947	+	0.000	0.000	Merged-chr6-115515938-20
NR16045--MA0599.1.KLF5	chr12	117821810	117821819	-	0.000	0.000	Merged-chr12-117821685-9
NR25893--MA1107.1.KLF9	chr16	64783949	64783961	-	0.000	0.000	Merged-chr16-64783982-5
NR65996--MA0741.1.KLF16	chr9	32759412	32759422	-	0.000	0.000	Merged-chr9-32759617-51
NR40574--MA0741.1.KLF16	chr3	52297522	52297532	+	0.000	0.000	Merged-chr3-52297502-16
NR12244--MA1107.1.KLF9	chr11	104310604	104310616	+	0.000	0.000	Merged-chr11-104310634-7
NR19414--MA0740.1.KLF14	chr14	8459879	8459892	-	0.000	0.000	Merged-chr14-8459769-1
NR47020--MA0599.1.KLF5	chr4	133680306	133680315	-	0.000	0.000	Merged-chr4-133680421-5
NR64702--MA0599.1.KLF5	chr8	115408398	115408407	+	0.000	0.000	Merged-chr8-115408581-14
NR13264--MA0741.1.KLF16	chr11	120941195	120941205	-	0.000	0.000	Merged-chr11-120941184-16
NR24315--MA0039.3.KLF4	chr15	99224537	99224547	-	0.000	0.000	Merged-chr15-99224455-41
NR53663--MA0740.1.KLF14	chr6	29517305	29517318	-	0.000	0.000	Merged-chr6-29517345-20
NR19068--MA0493.1.Klf1	chr13	113484743	113484753	+	0.000	0.000	Merged-chr13-113484650-2
NR57596--MA0493.1.Klf1	chr7	4099031	4099041	+	0.000	0.000	Merged-chr7-4099020-5
NR42905--MA0741.1.KLF16	chr3	132928114	132928124	-	0.000	0.000	Merged-chr3-132927951-20
NR20463--MA0599.1.KLF5	chr14	61427313	61427322	+	0.000	0.000	Merged-chr14-61427434-25
NR61874--MA0741.1.KLF16	chr7	140264977	140264987	-	0.000	0.000	Merged-chr7-140265035-12
NR39813--MA1107.1.KLF9	chr2	179130648	179130660	-	0.000	0.000	Merged-chr2-179130481-5
NR61682--MA1107.1.KLF9	chr7	136171731	136171743	-	0.000	0.000	Merged-chr7-136171818-25
NR16921--MA0039.3.KLF4	chr13	49298652	49298662	-	0.000	0.000	Merged-chr13-49298668-48
NR25783--MA0741.1.KLF16	chr16	57176554	57176564	-	0.000	0.000	Merged-chr16-57176339-30
NR17368--MA0599.1.KLF5	chr13	64049710	64049719	-	0.000	0.000	Merged-chr13-64049732-3
NR34292--MA1107.1.KLF9	chr19	58735225	58735237	-	0.000	0.000	Merged-chr19-58735100-3
NR46387--MA0599.1.KLF5	chr4	119947768	119947777	-	0.000	0.000	Merged-chr4-119947761-47
NR14443--MA0599.1.KLF5	chr12	74009610	74009619	+	0.000	0.000	Merged-chr12-74009516-16
NR67402--MA1107.1.KLF9	chr9	79895082	79895094	+	0.000	0.000	Merged-chr9-79895109-7
NR27711--MA0657.1.KLF13	chr17	27564902	27564919	-	0.000	0.000	Merged-chr17-27564806-2
NR54466--MA0599.1.KLF5	chr6	71322742	71322751	+	0.000	0.000	Merged-chr6-71322825-41
NR30508--MA0741.1.KLF16	chr18	25591058	25591068	+	0.000	0.000	Merged-chr18-25591016-9
NR66238--MA0742.1.Klf12	chr9	44582650	44582664	-	0.000	0.000	Merged-chr9-44582588-15
NR40030--MA0741.1.KLF16	chr3	8857229	8857239	-	0.000	0.000	Merged-chr3-8857306-3
NR63296--MA0741.1.KLF16	chr8	70072889	70072899	-	0.000	0.000	Merged-chr8-70072773-24
NR29371--MA1107.1.KLF9	chr17	71918810	71918822	-	0.000	0.000	Merged-chr17-71918800-1
NR22079--MA0599.1.KLF5	chr15	12397272	12397281	-	0.000	0.000	Merged-chr15-12397193-17
NR33452--MA0741.1.KLF16	chr19	37333674	37333684	-	0.000	0.000	Merged-chr19-37333490-26
NR4192--MA0740.1.KLF14	chr1	185613533	185613546	+	0.000	0.000	Merged-chr1-185613484-1
NR4591--MA1107.1.KLF9	chr1	191802745	191802757	-	0.000	0.000	Merged-chr1-191802759-25
NR13697--MA1107.1.KLF9	chr12	25362960	25362972	-	0.000	0.000	Merged-chr12-25363030-6
NR46395--MA1107.1.KLF9	chr4	120053612	120053624	-	0.000	0.000	Merged-chr4-120053646-59
NR66727--MA0742.1.Klf12	chr9	62026862	62026876	-	0.000	0.000	Merged-chr9-62026837-17
NR5995--MA0493.1.Klf1	chr10	62248022	62248032	-	0.000	0.000	Merged-chr10-62247968-20
NR26136--MA0657.1.KLF13	chr16	77099361	77099378	-	0.000	0.000	Merged-chr16-77099308-12
NR24271--MA1107.1.KLF9	chr15	98793194	98793206	-	0.000	0.000	Merged-chr15-98793364-7
NR11435--MA0740.1.KLF14	chr11	90182637	90182650	+	0.000	0.000	Merged-chr11-90182579-9
NR69139--MA1107.1.KLF9	chr9	120057134	120057146	-	0.000	0.000	Merged-chr9-120057282-6
NR5962--MA0742.1.Klf12	chr10	61465213	61465227	+	0.000	0.000	Merged-chr10-61465182-15
NR67397--MA0741.1.KLF16	chr9	79895077	79895087	+	0.000	0.000	Merged-chr9-79895109-7
NR31014--MA1107.1.KLF9	chr18	53904414	53904426	+	0.000	0.000	Merged-chr18-53904421-2
NR30932--MA0493.1.Klf1	chr18	50022487	50022497	+	0.000	0.000	Merged-chr18-50022640-10
NR27994--MA0599.1.KLF5	chr17	31326300	31326309	-	0.000	0.000	Merged-chr17-31326302-35
NR36300--MA0740.1.KLF14	chr2	75054041	75054054	+	0.000	0.000	Merged-chr2-75054199-1
NR34718--MA1107.1.KLF9	chr2	18524721	18524733	+	0.000	0.000	Merged-chr2-18524516-29
NR46055--MA1107.1.KLF9	chr4	109136942	109136954	+	0.000	0.000	Merged-chr4-109136872-28
NR15662--MA1107.1.KLF9	chr12	110559537	110559549	+	0.000	0.000	Merged-chr12-110559537-7
NR44323--MA1107.1.KLF9	chr4	32062931	32062943	-	0.000	0.000	Merged-chr4-32062856-11
NR50677--MA0741.1.KLF16	chr5	107533757	107533767	+	0.000	0.000	Merged-chr5-107533890-8
NR1626--MA0741.1.KLF16	chr1	92258932	92258942	+	0.000	0.000	Merged-chr1-92258987-8
NR27939--MA0039.3.KLF4	chr17	29638118	29638128	+	0.000	0.000	Merged-chr17-29638161-9
NR52951--MA0742.1.Klf12	chr5	146757566	146757580	-	0.000	0.000	Merged-chr5-146757539-9
NR8252--MA0039.3.KLF4	chr10	117969967	117969977	-	0.000	0.000	Merged-chr10-117970017-9
NR66189--MA0741.1.KLF16	chr9	44013972	44013982	+	0.000	0.000	Merged-chr9-44013875-7
NR15416--MA1107.1.KLF9	chr12	106046458	106046470	-	0.000	0.000	Merged-chr12-106046288-9
NR40609--MA0493.1.Klf1	chr3	54567483	54567493	+	0.000	0.000	Merged-chr3-54567528-25
NR34469--MA0742.1.Klf12	chr2	6522535	6522549	+	0.000	0.000	Merged-chr2-6522633-5
NR53806--MA0493.1.Klf1	chr6	37564087	37564097	+	0.000	0.000	Merged-chr6-37564158-19
NR25367--MA0599.1.KLF5	chr16	32516539	32516548	-	0.000	0.000	Merged-chr16-32516451-30
NR52989--MA0741.1.KLF16	chr5	146912625	146912635	+	0.000	0.000	Merged-chr5-146912476-8
NR1050--MA0741.1.KLF16	chr1	66897067	66897077	+	0.000	0.000	Merged-chr1-66897217-4
NR59370--MA0740.1.KLF14	chr7	66304159	66304172	-	0.000	0.000	Merged-chr7-66304210-5
NR32592--MA1107.1.KLF9	chr19	4942972	4942984	+	0.000	0.000	Merged-chr19-4942974-44
NR59468--MA0741.1.KLF16	chr7	72339612	72339622	-	0.000	0.000	Merged-chr7-72339570-17
NR41958--MA1107.1.KLF9	chr3	103927743	103927755	-	0.000	0.000	Merged-chr3-103927636-31
NR60137--MA0493.1.Klf1	chr7	98995318	98995328	-	0.000	0.000	Merged-chr7-98995432-21
NR36486--MA1107.1.KLF9	chr2	82119481	82119493	-	0.000	0.000	Merged-chr2-82119507-1
NR46390--MA0741.1.KLF16	chr4	119947767	119947777	-	0.000	0.000	Merged-chr4-119947761-47
NR6101--MA0599.1.KLF5	chr10	68136635	68136644	+	0.000	0.000	Merged-chr10-68136775-17
NR52948--MA0039.3.KLF4	chr5	146655614	146655624	-	0.000	0.000	Merged-chr5-146655552-37
NR48982--MA0742.1.Klf12	chr5	31251872	31251886	+	0.000	0.000	Merged-chr5-31251770-31
NR44319--MA1107.1.KLF9	chr4	32062870	32062882	-	0.000	0.000	Merged-chr4-32062856-11
NR40035--MA0741.1.KLF16	chr3	8857254	8857264	-	0.000	0.000	Merged-chr3-8857306-3
NR20812--MA0741.1.KLF16	chr14	73349361	73349371	-	0.000	0.000	Merged-chr14-73349439-20
NR20809--MA0599.1.KLF5	chr14	73349362	73349371	-	0.000	0.000	Merged-chr14-73349439-20
NR24827--MA1107.1.KLF9	chr16	7550769	7550781	-	0.000	0.000	Merged-chr16-7550847-1
NR25387--MA0741.1.KLF16	chr16	32658893	32658903	+	0.000	0.000	Merged-chr16-32659000-27
NR7894--MA0599.1.KLF5	chr10	108110416	108110425	-	0.000	0.000	Merged-chr10-108110299-11
NR24822--MA0039.3.KLF4	chr16	7453490	7453500	+	0.000	0.000	Merged-chr16-7453487-1
NR36301--MA0657.1.KLF13	chr2	75054040	75054057	+	0.000	0.000	Merged-chr2-75054199-1
NR46857--MA1107.1.KLF9	chr4	131825933	131825945	+	0.000	0.000	Merged-chr4-131825983-10
NR27763--MA0740.1.KLF14	chr17	27909767	27909780	-	0.000	0.000	Merged-chr17-27909900-10
NR47299--MA0599.1.KLF5	chr4	138166655	138166664	-	0.000	0.000	Merged-chr4-138166790-8
NR51484--MA0599.1.KLF5	chr5	122987511	122987520	+	0.000	0.000	Merged-chr5-122987462-4
NR49585--MA1107.1.KLF9	chr5	65897992	65898004	+	0.000	0.000	Merged-chr5-65898025-23
NR42087--MA0599.1.KLF5	chr3	107577981	107577990	+	0.000	0.000	Merged-chr3-107578034-11
NR38335--MA1107.1.KLF9	chr2	147832619	147832631	+	0.000	0.000	Merged-chr2-147832545-2
NR50908--MA1107.1.KLF9	chr5	112239639	112239651	-	0.000	0.000	Merged-chr5-112239781-12
NR31918--MA0741.1.KLF16	chr18	79365972	79365982	-	0.000	0.000	Merged-chr18-79366086-1
NR20817--MA1107.1.KLF9	chr14	73349364	73349376	-	0.000	0.000	Merged-chr14-73349439-20
NR88--MA0599.1.KLF5	chr1	13560130	13560139	+	0.000	0.000	Merged-chr1-13560165-1
NR16431--MA0493.1.Klf1	chr13	24547273	24547283	-	0.000	0.000	Merged-chr13-24547194-39
NR4937--MA1107.1.KLF9	chr10	6904142	6904154	-	0.000	0.000	Merged-chr10-6904105-6
NR25165--MA1107.1.KLF9	chr16	21530975	21530987	-	0.000	0.000	Merged-chr16-21531039-7
NR32060--MA1107.1.KLF9	chr18	81352869	81352881	+	0.000	0.000	Merged-chr18-81352759-5
NR19409--MA0741.1.KLF16	chr14	8214801	8214811	-	0.000	0.000	Merged-chr14-8214738-3
NR45409--MA0039.3.KLF4	chr4	84118751	84118761	-	0.000	0.000	Merged-chr4-84118627-8
NR36855--MA0599.1.KLF5	chr2	103750420	103750429	+	0.000	0.000	Merged-chr2-103750485-21
NR15439--MA0742.1.Klf12	chr12	106777832	106777846	-	0.000	0.000	Merged-chr12-106777834-6
NR13488--MA0742.1.Klf12	chr12	12320718	12320732	+	0.000	0.000	Merged-chr12-12320871-15
NR56346--MA1107.1.KLF9	chr6	131382784	131382796	+	0.000	0.000	Merged-chr6-131382883-4
NR7974--MA0742.1.Klf12	chr10	111562799	111562813	+	0.000	0.000	Merged-chr10-111562842-26
NR20760--MA0599.1.KLF5	chr14	70994738	70994747	-	0.000	0.000	Merged-chr14-70994576-24
NR61161--MA0742.1.Klf12	chr7	125620282	125620296	-	0.000	0.000	Merged-chr7-125620287-12
NR11438--MA1107.1.KLF9	chr11	90182637	90182649	+	0.000	0.000	Merged-chr11-90182579-9
NR38327--MA0493.1.Klf1	chr2	147832613	147832623	+	0.000	0.000	Merged-chr2-147832545-2
NR55238--MA0039.3.KLF4	chr6	102944612	102944622	+	0.000	0.000	Merged-chr6-102944548-1
NR40024--MA0599.1.KLF5	chr3	8857235	8857244	-	0.000	0.000	Merged-chr3-8857306-3
NR52458--MA0599.1.KLF5	chr5	139377553	139377562	-	0.000	0.000	Merged-chr5-139377554-24
NR58884--MA1107.1.KLF9	chr7	44572484	44572496	+	0.000	0.000	Merged-chr7-44572491-3
NR40573--MA0039.3.KLF4	chr3	52297523	52297533	+	0.000	0.000	Merged-chr3-52297502-16
NR11191--MA0740.1.KLF14	chr11	83637043	83637056	-	0.000	0.000	Merged-chr11-83637048-8
NR49175--MA0742.1.Klf12	chr5	35771276	35771290	-	0.000	0.000	Merged-chr5-35771159-16
NR25744--MA0599.1.KLF5	chr16	55815605	55815614	+	0.000	0.000	Merged-chr16-55815632-3
NR66237--MA0740.1.KLF14	chr9	44582651	44582664	-	0.000	0.000	Merged-chr9-44582588-15
NR8652--MA1107.1.KLF9	chr10	125333674	125333686	+	0.000	0.000	Merged-chr10-125333760-2
NR234--MA1107.1.KLF9	chr1	25765027	25765039	-	0.000	0.000	Merged-chr1-25764961-1
NR14709--MA0599.1.KLF5	chr12	85127196	85127205	+	0.000	0.000	Merged-chr12-85127239-15
NR5495--MA0493.1.Klf1	chr10	39462175	39462185	-	0.000	0.000	Merged-chr10-39462164-7
NR48978--MA0741.1.KLF16	chr5	31251613	31251623	-	0.000	0.000	Merged-chr5-31251770-31
NR24859--MA1107.1.KLF9	chr16	8731901	8731913	+	0.000	0.000	Merged-chr16-8732071-1
NR1512--MA0740.1.KLF14	chr1	88638888	88638901	+	0.000	0.000	Merged-chr1-88638898-6
NR18947--MA0493.1.Klf1	chr13	111789165	111789175	+	0.000	0.000	Merged-chr13-111789059-2
NR61165--MA0741.1.KLF16	chr7	125620285	125620295	-	0.000	0.000	Merged-chr7-125620287-12
NR32056--MA1107.1.KLF9	chr18	81352861	81352873	+	0.000	0.000	Merged-chr18-81352759-5
NR67396--MA0599.1.KLF5	chr9	79895087	79895096	+	0.000	0.000	Merged-chr9-79895109-7
NR45557--MA0039.3.KLF4	chr4	89460562	89460572	+	0.000	0.000	Merged-chr4-89460645-6
NR48277--MA0493.1.Klf1	chr4	154499148	154499158	-	0.000	0.000	Merged-chr4-154499165-2
NR26806--MA1107.1.KLF9	chr16	97002525	97002537	+	0.000	0.000	Merged-chr16-97002537-1
NR58745--MA0039.3.KLF4	chr7	35774223	35774233	+	0.000	0.000	Merged-chr7-35774249-18
NR46385--MA0657.1.KLF13	chr4	119947762	119947779	-	0.000	0.000	Merged-chr4-119947761-47
NR364--MA1107.1.KLF9	chr1	36571855	36571867	-	0.000	0.000	Merged-chr1-36571820-13
NR23317--MA0741.1.KLF16	chr15	78713013	78713023	-	0.000	0.000	Merged-chr15-78712965-35
NR39233--MA1107.1.KLF9	chr2	166664666	166664678	-	0.000	0.000	Merged-chr2-166664771-14
NR52466--MA1107.1.KLF9	chr5	139377603	139377615	-	0.000	0.000	Merged-chr5-139377554-24
NR62352--MA0741.1.KLF16	chr8	11107240	11107250	-	0.000	0.000	Merged-chr8-11107220-18
NR40029--MA0599.1.KLF5	chr3	8857260	8857269	-	0.000	0.000	Merged-chr3-8857306-3
NR27928--MA0741.1.KLF16	chr17	29500858	29500868	-	0.000	0.000	Merged-chr17-29500871-30
NR28065--MA0740.1.KLF14	chr17	32492561	32492574	+	0.000	0.000	Merged-chr17-32492576-17
NR7577--MA0741.1.KLF16	chr10	96408139	96408149	+	0.000	0.000	Merged-chr10-96408012-53
NR40581--MA0742.1.Klf12	chr3	52470107	52470121	-	0.000	0.000	Merged-chr3-52470194-16
NR8648--MA1107.1.KLF9	chr10	125333666	125333678	+	0.000	0.000	Merged-chr10-125333760-2
NR5942--MA0039.3.KLF4	chr10	61328270	61328280	+	0.000	0.000	Merged-chr10-61328115-9
NR33017--MA0493.1.Klf1	chr19	16373317	16373327	+	0.000	0.000	Merged-chr19-16373273-16
NR48980--MA0493.1.Klf1	chr5	31251672	31251682	-	0.000	0.000	Merged-chr5-31251770-31
NR12998--MA0039.3.KLF4	chr11	117792338	117792348	-	0.000	0.000	Merged-chr11-117792399-10
NR1047--MA0741.1.KLF16	chr1	66897064	66897074	+	0.000	0.000	Merged-chr1-66897217-4
NR5505--MA0599.1.KLF5	chr10	39522166	39522175	-	0.000	0.000	Merged-chr10-39522157-23
NR10532--MA0742.1.Klf12	chr11	70622581	70622595	-	0.000	0.000	Merged-chr11-70622499-26
NR62604--MA1107.1.KLF9	chr8	25578421	25578433	+	0.000	0.000	Merged-chr8-25578502-39
NR22912--MA0039.3.KLF4	chr15	66786734	66786744	+	0.000	0.000	Merged-chr15-66786864-7
NR1390--MA0039.3.KLF4	chr1	85244269	85244279	-	0.000	0.000	Merged-chr1-85244039-18
NR7511--MA0740.1.KLF14	chr10	94647207	94647220	+	0.000	0.000	Merged-chr10-94647234-6
NR5112--MA0657.1.KLF13	chr10	17512289	17512306	+	0.000	0.000	Merged-chr10-17512175-6
NR17365--MA0740.1.KLF14	chr13	64049707	64049720	-	0.000	0.000	Merged-chr13-64049732-3
NR54758--MA1107.1.KLF9	chr6	86127185	86127197	-	0.000	0.000	Merged-chr6-86127203-6
NR40613--MA0742.1.Klf12	chr3	54567550	54567564	+	0.000	0.000	Merged-chr3-54567528-25
NR30799--MA1107.1.KLF9	chr18	39876011	39876023	-	0.000	0.000	Merged-chr18-39876047-14
NR54405--MA0493.1.Klf1	chr6	66313066	66313076	+	0.000	0.000	Merged-chr6-66313006-24
NR23336--MA0493.1.Klf1	chr15	78903594	78903604	-	0.000	0.000	Merged-chr15-78903471-19
NR33048--MA1107.1.KLF9	chr19	17152620	17152632	-	0.000	0.000	Merged-chr19-17152711-1
NR62602--MA0741.1.KLF16	chr8	25578422	25578432	+	0.000	0.000	Merged-chr8-25578502-39
NR46479--MA0599.1.KLF5	chr4	122826886	122826895	+	0.000	0.000	Merged-chr4-122826934-6
NR39811--MA1107.1.KLF9	chr2	179130637	179130649	-	0.000	0.000	Merged-chr2-179130481-5
NR20859--MA0493.1.Klf1	chr14	74797406	74797416	+	0.000	0.000	Merged-chr14-74797519-9
NR63294--MA0741.1.KLF16	chr8	70072887	70072897	-	0.000	0.000	Merged-chr8-70072773-24
NR16840--MA0599.1.KLF5	chr13	45827487	45827496	+	0.000	0.000	Merged-chr13-45827627-7
NR67400--MA1107.1.KLF9	chr9	79895076	79895088	+	0.000	0.000	Merged-chr9-79895109-7
NR11923--MA0493.1.Klf1	chr11	99012471	99012481	-	0.000	0.000	Merged-chr11-99012536-12
NR42903--MA0599.1.KLF5	chr3	132928115	132928124	-	0.000	0.000	Merged-chr3-132927951-20
NR30351--MA0039.3.KLF4	chr18	12473229	12473239	-	0.000	0.000	Merged-chr18-12473315-14
NR30003--MA0493.1.Klf1	chr17	86760407	86760417	-	0.000	0.000	Merged-chr17-86760300-15
NR1513--MA0599.1.KLF5	chr1	88638889	88638898	+	0.000	0.000	Merged-chr1-88638898-6
NR36305--MA0493.1.Klf1	chr2	75054041	75054051	+	0.000	0.000	Merged-chr2-75054199-1
NR21420--MA1107.1.KLF9	chr14	105632079	105632091	-	0.000	0.000	Merged-chr14-105632232-2
NR3240--MA0493.1.Klf1	chr1	165816642	165816652	-	0.000	0.000	Merged-chr1-165816619-40
NR13154--MA0742.1.Klf12	chr11	119894899	119894913	+	0.000	0.000	Merged-chr11-119894940-18
NR26082--MA0493.1.Klf1	chr16	75894452	75894462	-	0.000	0.000	Merged-chr16-75894553-32
NR61542--MA0493.1.Klf1	chr7	133003568	133003578	-	0.000	0.000	Merged-chr7-133003648-18
NR41010--MA0741.1.KLF16	chr3	79129230	79129240	-	0.000	0.000	Merged-chr3-79129160-12
NR13593--MA0599.1.KLF5	chr12	20815769	20815778	-	0.000	0.000	Merged-chr12-20815724-27
NR26524--MA0741.1.KLF16	chr16	92400130	92400140	-	0.000	0.000	Merged-chr16-92400195-21
NR25739--MA0039.3.KLF4	chr16	55815575	55815585	+	0.000	0.000	Merged-chr16-55815632-3
NR13001--MA1107.1.KLF9	chr11	117792338	117792350	-	0.000	0.000	Merged-chr11-117792399-10
NR52947--MA0599.1.KLF5	chr5	146655616	146655625	-	0.000	0.000	Merged-chr5-146655552-37
