#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-log2fc-1_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-log2fc-1_up.bed
NR16981--MA0742.1.Klf12	chr13	52976726	52976740	+	0.000	0.000	Merged-chr13-52976718-35
NR13841--MA0599.1.KLF5	chr12	30599738	30599747	-	0.000	0.000	Merged-chr12-30599572-41
NR53742--MA0740.1.KLF14	chr5	140586796	140586809	+	0.000	0.000	Merged-chr5-140586794-18
NR3265--MA0741.1.KLF16	chr1	156217597	156217607	+	0.000	0.000	Merged-chr1-156217514-18
NR44993--MA0741.1.KLF16	chr4	41255755	41255765	+	0.000	0.000	Merged-chr4-41255920-18
NR18652--MA0741.1.KLF16	chr13	109809711	109809721	+	0.000	0.000	Merged-chr13-109809841-14
NR47623--MA0740.1.KLF14	chr4	131696142	131696155	-	0.000	0.000	Merged-chr4-131696229-22
NR11414--MA1107.1.KLF9	chr11	82961934	82961946	-	0.000	0.000	Merged-chr11-82962014-19
NR33678--MA0599.1.KLF5	chr19	32523948	32523957	-	0.000	0.000	Merged-chr19-32523975-16
NR16353--MA0741.1.KLF16	chr13	24547218	24547228	-	0.000	0.000	Merged-chr13-24547194-39
NR3927--MA0493.1.Klf1	chr1	171397809	171397819	+	0.000	0.000	Merged-chr1-171397853-5
NR6412--MA0039.3.KLF4	chr10	67891157	67891167	-	0.000	0.000	Merged-chr10-67891340-18
NR61061--MA0599.1.KLF5	chr7	78383917	78383926	+	0.000	0.000	Merged-chr7-78384000-1
NR12122--MA0741.1.KLF16	chr11	99549732	99549742	-	0.000	0.000	Merged-chr11-99549700-12
NR50599--MA0599.1.KLF5	chr5	63943576	63943585	-	0.000	0.000	Merged-chr5-63943362-36
NR31091--MA0741.1.KLF16	chr18	25554828	25554838	-	0.000	0.000	Merged-chr18-25554898-22
NR13398--MA0599.1.KLF5	chr12	8496543	8496552	-	0.000	0.000	Merged-chr12-8496481-10
NR35721--MA0741.1.KLF16	chr2	32353318	32353328	+	0.000	0.000	Merged-chr2-32353286-19
NR3231--MA0741.1.KLF16	chr1	155215383	155215393	-	0.000	0.000	Merged-chr1-155215542-10
NR36603--MA0599.1.KLF5	chr2	72137079	72137088	+	0.000	0.000	Merged-chr2-72136999-23
NR37478--MA0599.1.KLF5	chr2	104742868	104742877	+	0.000	0.000	Merged-chr2-104742802-33
NR17968--MA0599.1.KLF5	chr13	94144784	94144793	-	0.000	0.000	Merged-chr13-94144726-31
NR24061--MA0493.1.Klf1	chr15	84372976	84372986	-	0.000	0.000	Merged-chr15-84372915-18
NR11432--MA1107.1.KLF9	chr11	83185898	83185910	-	0.000	0.000	Merged-chr11-83185820-16
NR44453--MA0493.1.Klf1	chr4	5644616	5644626	+	0.000	0.000	Merged-chr4-5644345-65
NR1130--MA0599.1.KLF5	chr1	72123745	72123754	-	0.000	0.000	Merged-chr1-72123822-28
NR61840--MA0599.1.KLF5	chr7	102347595	102347604	+	0.000	0.000	Merged-chr7-102347477-20
NR42045--MA0493.1.Klf1	chr3	96102397	96102407	-	0.000	0.000	Merged-chr3-96102380-20
NR16761--MA0493.1.Klf1	chr13	44088994	44089004	-	0.000	0.000	Merged-chr13-44088979-30
NR58844--MA0741.1.KLF16	chr7	4964460	4964470	+	0.000	0.000	Merged-chr7-4964465-28
NR56583--MA0599.1.KLF5	chr6	97487835	97487844	-	0.000	0.000	Merged-chr6-97487837-16
NR69557--MA0741.1.KLF16	chr9	75646911	75646921	+	0.000	0.000	Merged-chr9-75646856-3
NR60983--MA0599.1.KLF5	chr7	73479744	73479753	+	0.000	0.000	Merged-chr7-73479778-28
NR23215--MA0741.1.KLF16	chr15	64113266	64113276	+	0.000	0.000	Merged-chr15-64113403-29
NR35056--MA0493.1.Klf1	chr2	18909776	18909786	-	0.000	0.000	Merged-chr2-18909851-2
NR65039--MA1107.1.KLF9	chr8	61283218	61283230	+	0.000	0.000	Merged-chr8-61283229-50
NR67587--MA0599.1.KLF5	chr8	127993900	127993909	+	0.000	0.000	Merged-chr8-127993892-1
NR44863--MA0741.1.KLF16	chr4	33390942	33390952	+	0.000	0.000	Merged-chr4-33390737-19
NR62469--MA0599.1.KLF5	chr7	119673722	119673731	-	0.000	0.000	Merged-chr7-119673662-33
NR44929--MA0741.1.KLF16	chr4	40236980	40236990	-	0.000	0.000	Merged-chr4-40236961-8
NR33911--MA0599.1.KLF5	chr19	40962984	40962993	+	0.000	0.000	Merged-chr19-40963168-20
NR13725--MA0599.1.KLF5	chr12	25118074	25118083	-	0.000	0.000	Merged-chr12-25118118-8
NR18815--MA1107.1.KLF9	chr13	113490608	113490620	-	0.000	0.000	Merged-chr13-113490560-4
NR71744--MA1107.1.KLF9	chrX	11807626	11807638	-	0.000	0.000	Merged-chrX-11807540-17
NR46795--MA0741.1.KLF16	chr4	111435258	111435268	-	0.000	0.000	Merged-chr4-111435287-1
NR34552--MA1107.1.KLF9	chr19	58527909	58527921	-	0.000	0.000	Merged-chr19-58527908-29
NR72265--MA0741.1.KLF16	chrX	77522974	77522984	-	0.000	0.000	Merged-chrX-77522857-17
NR45220--MA1107.1.KLF9	chr4	44624825	44624837	-	0.000	0.000	Merged-chr4-44624836-62
NR13044--MA0493.1.Klf1	chr11	117409384	117409394	-	0.000	0.000	Merged-chr11-117409438-1
NR64989--MA0599.1.KLF5	chr8	57743796	57743805	+	0.000	0.000	Merged-chr8-57743874-24
NR61039--MA0599.1.KLF5	chr7	75914149	75914158	-	0.000	0.000	Merged-chr7-75914112-33
NR41529--MA0599.1.KLF5	chr3	83987834	83987843	+	0.000	0.000	Merged-chr3-83987942-35
NR13916--MA0039.3.KLF4	chr12	33220641	33220651	-	0.000	0.000	Merged-chr12-33220672-27
NR52837--MA0741.1.KLF16	chr5	127478710	127478720	-	0.000	0.000	Merged-chr5-127478750-4
NR27412--MA0741.1.KLF16	chr17	5138646	5138656	-	0.000	0.000	Merged-chr17-5138884-51
NR67802--MA0599.1.KLF5	chr9	15534285	15534294	+	0.000	0.000	Merged-chr9-15534330-2
NR10312--MA0741.1.KLF16	chr11	57791207	57791217	+	0.000	0.000	Merged-chr11-57791276-17
NR66143--MA0493.1.Klf1	chr8	94134754	94134764	+	0.000	0.000	Merged-chr8-94134861-17
NR1684--MA0657.1.KLF13	chr1	91755259	91755276	+	0.000	0.000	Merged-chr1-91755348-8
NR19238--MA1107.1.KLF9	chr14	12307777	12307789	-	0.000	0.000	Merged-chr14-12307905-40
NR64895--MA0599.1.KLF5	chr8	54077297	54077306	+	0.000	0.000	Merged-chr8-54077425-74
NR70534--MA0493.1.Klf1	chr9	104337793	104337803	-	0.000	0.000	Merged-chr9-104337728-48
NR25822--MA1107.1.KLF9	chr16	33179370	33179382	-	0.000	0.000	Merged-chr16-33179484-12
NR52103--MA0599.1.KLF5	chr5	113994155	113994164	+	0.000	0.000	Merged-chr5-113994160-2
NR8677--MA0740.1.KLF14	chr10	122778137	122778150	+	0.000	0.000	Merged-chr10-122778014-1
NR38377--MA0741.1.KLF16	chr2	132379896	132379906	-	0.000	0.000	Merged-chr2-132379852-19
NR36936--MA0740.1.KLF14	chr2	84557345	84557358	-	0.000	0.000	Merged-chr2-84557323-11
NR7855--MA0741.1.KLF16	chr10	95942200	95942210	+	0.000	0.000	Merged-chr10-95942106-29
NR7721--MA0742.1.Klf12	chr10	92791370	92791384	+	0.000	0.000	Merged-chr10-92791286-37
NR55498--MA0599.1.KLF5	chr6	53778928	53778937	-	0.000	0.000	Merged-chr6-53778855-8
NR57672--MA1107.1.KLF9	chr6	127970128	127970140	+	0.000	0.000	Merged-chr6-127970293-20
NR69891--MA1107.1.KLF9	chr9	85319561	85319573	-	0.000	0.000	Merged-chr9-85319747-2
NR23382--MA0740.1.KLF14	chr15	73716727	73716740	+	0.000	0.000	Merged-chr15-73716639-32
NR72865--MA0740.1.KLF14	chrX	162643655	162643668	+	0.000	0.000	Merged-chrX-162643590-34
NR13749--MA0741.1.KLF16	chr12	25601194	25601204	-	0.000	0.000	Merged-chr12-25601123-16
NR51232--MA0493.1.Klf1	chr5	91517629	91517639	-	0.000	0.000	Merged-chr5-91517668-20
NR29724--MA0741.1.KLF16	chr17	64827057	64827067	-	0.000	0.000	Merged-chr17-64827066-53
NR5285--MA0741.1.KLF16	chr10	14325299	14325309	-	0.000	0.000	Merged-chr10-14325229-5
NR24513--MA1107.1.KLF9	chr15	95885024	95885036	+	0.000	0.000	Merged-chr15-95885143-33
NR50918--MA0741.1.KLF16	chr5	74260699	74260709	-	0.000	0.000	Merged-chr5-74260801-106
NR48294--MA0599.1.KLF5	chr4	140868569	140868578	+	0.000	0.000	Merged-chr4-140868739-15
NR66142--MA0039.3.KLF4	chr8	94134756	94134766	+	0.000	0.000	Merged-chr8-94134861-17
NR60991--MA1107.1.KLF9	chr7	73589659	73589671	-	0.000	0.000	Merged-chr7-73589494-9
NR34682--MA1107.1.KLF9	chr2	3118323	3118335	-	0.000	0.000	Merged-chr2-3118423-48
NR46413--MA0741.1.KLF16	chr4	101217265	101217275	-	0.000	0.000	Merged-chr4-101217167-64
NR564--MA1107.1.KLF9	chr1	39954922	39954934	-	0.000	0.000	Merged-chr1-39954782-26
NR12097--MA1107.1.KLF9	chr11	99124249	99124261	-	0.000	0.000	Merged-chr11-99124300-22
NR32611--MA0599.1.KLF5	chr18	82532270	82532279	-	0.000	0.000	Merged-chr18-82532131-16
NR47758--MA0740.1.KLF14	chr4	133299227	133299240	+	0.000	0.000	Merged-chr4-133299309-8
NR36196--MA0599.1.KLF5	chr2	52542689	52542698	+	0.000	0.000	Merged-chr2-52542865-9
NR5413--MA0741.1.KLF16	chr10	21659738	21659748	+	0.000	0.000	Merged-chr10-21659696-16
NR56588--MA0599.1.KLF5	chr6	97487970	97487979	+	0.000	0.000	Merged-chr6-97487837-16
NR40351--MA0657.1.KLF13	chr3	9719196	9719213	-	0.000	0.000	Merged-chr3-9719164-20
NR19635--MA0742.1.Klf12	chr14	27114834	27114848	+	0.000	0.000	Merged-chr14-27114945-21
NR41425--MA1107.1.KLF9	chr3	79129204	79129216	-	0.000	0.000	Merged-chr3-79129160-12
NR49920--MA1107.1.KLF9	chr5	33143043	33143055	-	0.000	0.000	Merged-chr5-33143118-19
NR51264--MA0599.1.KLF5	chr5	92925384	92925393	-	0.000	0.000	Merged-chr5-92925240-13
NR346--MA0599.1.KLF5	chr1	34831629	34831638	-	0.000	0.000	Merged-chr1-34831505-37
NR4239--MA0741.1.KLF16	chr1	180483486	180483496	+	0.000	0.000	Merged-chr1-180483466-4
NR63083--MA0741.1.KLF16	chr7	130812685	130812695	-	0.000	0.000	Merged-chr7-130812664-20
NR41645--MA0493.1.Klf1	chr3	87960960	87960970	+	0.000	0.000	Merged-chr3-87960988-36
NR17994--MA1107.1.KLF9	chr13	94567544	94567556	-	0.000	0.000	Merged-chr13-94567668-9
NR9190--MA1107.1.KLF9	chr11	4463005	4463017	+	0.000	0.000	Merged-chr11-4463139-8
NR33392--MA0599.1.KLF5	chr19	16373324	16373333	+	0.000	0.000	Merged-chr19-16373273-16
NR7692--MA0599.1.KLF5	chr10	91122850	91122859	-	0.000	0.000	Merged-chr10-91122777-7
NR35414--MA1107.1.KLF9	chr2	26628299	26628311	-	0.000	0.000	Merged-chr2-26628456-31
NR26676--MA0740.1.KLF14	chr16	76283301	76283314	+	0.000	0.000	Merged-chr16-76283420-1
NR13105--MA0742.1.Klf12	chr11	118015573	118015587	+	0.000	0.000	Merged-chr11-118015532-21
NR27447--MA1107.1.KLF9	chr17	5862515	5862527	-	0.000	0.000	Merged-chr17-5862427-6
NR40135--MA0741.1.KLF16	chr2	178506141	178506151	+	0.000	0.000	Merged-chr2-178506135-34
NR57678--MA0599.1.KLF5	chr6	128143626	128143635	-	0.000	0.000	Merged-chr6-128143679-59
NR11240--MA1107.1.KLF9	chr11	78360909	78360921	-	0.000	0.000	Merged-chr11-78360769-1
NR3637--MA0741.1.KLF16	chr1	165322331	165322341	+	0.000	0.000	Merged-chr1-165322509-22
NR41757--MA0493.1.Klf1	chr3	89892869	89892879	-	0.000	0.000	Merged-chr3-89892725-25
NR1686--MA0741.1.KLF16	chr1	91825518	91825528	-	0.000	0.000	Merged-chr1-91825474-20
NR49208--MA0039.3.KLF4	chr5	3606218	3606228	-	0.000	0.000	Merged-chr5-3606104-9
NR72870--MA1107.1.KLF9	chrX	162643655	162643667	+	0.000	0.000	Merged-chrX-162643590-34
NR67489--MA0741.1.KLF16	chr8	126699189	126699199	-	0.000	0.000	Merged-chr8-126699390-72
NR59396--MA0493.1.Klf1	chr7	24301055	24301065	+	0.000	0.000	Merged-chr7-24301044-7
NR61751--MA0740.1.KLF14	chr7	101012082	101012095	-	0.000	0.000	Merged-chr7-101011923-30
NR71101--MA0599.1.KLF5	chr9	115387584	115387593	+	0.000	0.000	Merged-chr9-115387656-46
NR60639--MA0599.1.KLF5	chr7	57591064	57591073	+	0.000	0.000	Merged-chr7-57591036-32
NR44373--MA0493.1.Klf1	chr3	157717510	157717520	+	0.000	0.000	Merged-chr3-157717684-49
NR65000--MA0741.1.KLF16	chr8	60505777	60505787	-	0.000	0.000	Merged-chr8-60505912-35
NR14605--MA0599.1.KLF5	chr12	76596421	76596430	-	0.000	0.000	Merged-chr12-76596548-12
NR21119--MA0493.1.Klf1	chr14	76177400	76177410	+	0.000	0.000	Merged-chr14-76177407-12
NR48292--MA0741.1.KLF16	chr4	140833016	140833026	-	0.000	0.000	Merged-chr4-140833040-18
NR60091--MA0039.3.KLF4	chr7	35774223	35774233	+	0.000	0.000	Merged-chr7-35774249-18
NR9732--MA1107.1.KLF9	chr11	32011886	32011898	+	0.000	0.000	Merged-chr11-32012025-22
NR13920--MA0741.1.KLF16	chr12	33284737	33284747	-	0.000	0.000	Merged-chr12-33284674-45
NR19159--MA0599.1.KLF5	chr14	7937337	7937346	+	0.000	0.000	Merged-chr14-7937215-13
NR36813--MA0742.1.Klf12	chr2	77249873	77249887	+	0.000	0.000	Merged-chr2-77250040-39
NR41765--MA0039.3.KLF4	chr3	89911331	89911341	-	0.000	0.000	Merged-chr3-89911440-10
NR50769--MA0741.1.KLF16	chr5	66337681	66337691	+	0.000	0.000	Merged-chr5-66337636-49
NR57528--MA0742.1.Klf12	chr6	125433842	125433856	+	0.000	0.000	Merged-chr6-125433874-28
NR5807--MA1107.1.KLF9	chr10	42849026	42849038	-	0.000	0.000	Merged-chr10-42848913-29
NR35617--MA0741.1.KLF16	chr2	30784813	30784823	-	0.000	0.000	Merged-chr2-30784697-21
NR33395--MA0741.1.KLF16	chr19	16373318	16373328	+	0.000	0.000	Merged-chr19-16373273-16
NR57668--MA1107.1.KLF9	chr6	127970110	127970122	+	0.000	0.000	Merged-chr6-127970293-20
NR49280--MA1107.1.KLF9	chr5	5749404	5749416	+	0.000	0.000	Merged-chr5-5749564-48
NR21113--MA0741.1.KLF16	chr14	76165444	76165454	-	0.000	0.000	Merged-chr14-76165391-21
NR59394--MA0742.1.Klf12	chr7	24301055	24301069	+	0.000	0.000	Merged-chr7-24301044-7
NR64224--MA0599.1.KLF5	chr8	14968213	14968222	-	0.000	0.000	Merged-chr8-14968096-34
NR70022--MA0740.1.KLF14	chr9	88719820	88719833	-	0.000	0.000	Merged-chr9-88719952-88
NR40353--MA0741.1.KLF16	chr3	9719201	9719211	-	0.000	0.000	Merged-chr3-9719164-20
NR5056--MA0599.1.KLF5	chr10	4900685	4900694	+	0.000	0.000	Merged-chr10-4900498-14
NR5806--MA0741.1.KLF16	chr10	42849027	42849037	-	0.000	0.000	Merged-chr10-42848913-29
NR68476--MA0599.1.KLF5	chr9	44708510	44708519	+	0.000	0.000	Merged-chr9-44708535-22
NR24509--MA1107.1.KLF9	chr15	95885016	95885028	+	0.000	0.000	Merged-chr15-95885143-33
NR59849--MA0599.1.KLF5	chr7	29251409	29251418	-	0.000	0.000	Merged-chr7-29251339-19
NR61068--MA0741.1.KLF16	chr7	78383928	78383938	+	0.000	0.000	Merged-chr7-78384000-1
NR48792--MA0657.1.KLF13	chr4	150339122	150339139	-	0.000	0.000	Merged-chr4-150339180-18
NR28001--MA0599.1.KLF5	chr17	23786241	23786250	-	0.000	0.000	Merged-chr17-23786178-32
NR39223--MA1107.1.KLF9	chr2	158673412	158673424	+	0.000	0.000	Merged-chr2-158673458-23
NR56905--MA1107.1.KLF9	chr6	112162831	112162843	+	0.000	0.000	Merged-chr6-112162678-1
NR55861--MA0599.1.KLF5	chr6	71500870	71500879	-	0.000	0.000	Merged-chr6-71500692-12
NR35317--MA0599.1.KLF5	chr2	25395862	25395871	-	0.000	0.000	Merged-chr2-25395887-13
NR27404--MA0741.1.KLF16	chr17	5126243	5126253	+	0.000	0.000	Merged-chr17-5126157-22
NR44826--MA0599.1.KLF5	chr4	33077860	33077869	+	0.000	0.000	Merged-chr4-33077761-28
NR67385--MA1107.1.KLF9	chr8	125080715	125080727	+	0.000	0.000	Merged-chr8-125080812-18
NR6466--MA0740.1.KLF14	chr10	68445694	68445707	-	0.000	0.000	Merged-chr10-68445900-93
NR46341--MA0740.1.KLF14	chr4	97996085	97996098	+	0.000	0.000	Merged-chr4-97996259-58
NR1827--MA0741.1.KLF16	chr1	96871621	96871631	-	0.000	0.000	Merged-chr1-96871649-2
NR31700--MA0741.1.KLF16	chr18	57970446	57970456	+	0.000	0.000	Merged-chr18-57970531-36
NR19158--MA1107.1.KLF9	chr14	7864735	7864747	-	0.000	0.000	Merged-chr14-7864865-9
NR466--MA1107.1.KLF9	chr1	38395434	38395446	+	0.000	0.000	Merged-chr1-38395375-19
NR70695--MA0742.1.Klf12	chr9	107677399	107677413	-	0.000	0.000	Merged-chr9-107677466-8
NR63062--MA0741.1.KLF16	chr7	130631891	130631901	-	0.000	0.000	Merged-chr7-130631867-47
NR12089--MA0740.1.KLF14	chr11	99116116	99116129	+	0.000	0.000	Merged-chr11-99116157-23
NR21293--MA1107.1.KLF9	chr14	87044675	87044687	-	0.000	0.000	Merged-chr14-87044537-7
NR14054--MA0493.1.Klf1	chr12	41566407	41566417	+	0.000	0.000	Merged-chr12-41566300-31
NR49822--MA1107.1.KLF9	chr5	30353817	30353829	-	0.000	0.000	Merged-chr5-30353789-16
NR69904--MA0742.1.Klf12	chr9	85319698	85319712	+	0.000	0.000	Merged-chr9-85319747-2
NR39117--MA0599.1.KLF5	chr2	155775795	155775804	-	0.000	0.000	Merged-chr2-155775687-14
NR69757--MA0039.3.KLF4	chr9	80313761	80313771	-	0.000	0.000	Merged-chr9-80313733-27
NR61873--MA0740.1.KLF14	chr7	104053560	104053573	+	0.000	0.000	Merged-chr7-104053519-2
NR33884--MA0741.1.KLF16	chr19	40509068	40509078	-	0.000	0.000	Merged-chr19-40509084-1
NR8678--MA0657.1.KLF13	chr10	122778136	122778153	+	0.000	0.000	Merged-chr10-122778014-1
NR6597--MA1107.1.KLF9	chr10	71399679	71399691	+	0.000	0.000	Merged-chr10-71399794-69
NR69472--MA0599.1.KLF5	chr9	73163268	73163277	-	0.000	0.000	Merged-chr9-73163191-23
NR41459--MA0740.1.KLF14	chr3	80780393	80780406	-	0.000	0.000	Merged-chr3-80780202-1
NR2340--MA0039.3.KLF4	chr1	128713045	128713055	+	0.000	0.000	Merged-chr1-128713010-21
NR41591--MA1107.1.KLF9	chr3	86214187	86214199	-	0.000	0.000	Merged-chr3-86214292-17
NR67739--MA0741.1.KLF16	chr9	14281805	14281815	-	0.000	0.000	Merged-chr9-14281792-3
NR39676--MA0493.1.Klf1	chr2	167936117	167936127	-	0.000	0.000	Merged-chr2-167936072-3
NR51152--MA0493.1.Klf1	chr5	89095925	89095935	+	0.000	0.000	Merged-chr5-89096017-1
NR42046--MA0741.1.KLF16	chr3	96102396	96102406	-	0.000	0.000	Merged-chr3-96102380-20
NR56181--MA0599.1.KLF5	chr6	87479785	87479794	+	0.000	0.000	Merged-chr6-87479820-9
NR71764--MA0741.1.KLF16	chrX	12062746	12062756	+	0.000	0.000	Merged-chrX-12062732-18
NR2037--MA0742.1.Klf12	chr1	119637160	119637174	+	0.000	0.000	Merged-chr1-119636990-21
NR45146--MA0599.1.KLF5	chr4	43171522	43171531	-	0.000	0.000	Merged-chr4-43171535-31
NR68248--MA0599.1.KLF5	chr9	36905624	36905633	-	0.000	0.000	Merged-chr9-36905642-9
NR23329--MA0741.1.KLF16	chr15	72859486	72859496	+	0.000	0.000	Merged-chr15-72859470-25
NR44454--MA0741.1.KLF16	chr4	5644636	5644646	-	0.000	0.000	Merged-chr4-5644345-65
NR60768--MA1107.1.KLF9	chr7	63755272	63755284	+	0.000	0.000	Merged-chr7-63755494-56
NR72503--MA0039.3.KLF4	chrX	134162636	134162646	-	0.000	0.000	Merged-chrX-134162858-35
NR31451--MA0742.1.Klf12	chr18	44392721	44392735	-	0.000	0.000	Merged-chr18-44392575-22
NR54636--MA1107.1.KLF9	chr6	17382926	17382938	-	0.000	0.000	Merged-chr6-17382878-11
NR15731--MA0599.1.KLF5	chr12	111007861	111007870	+	0.000	0.000	Merged-chr12-111007914-34
NR5405--MA0741.1.KLF16	chr10	21222763	21222773	-	0.000	0.000	Merged-chr10-21222869-17
NR61143--MA0741.1.KLF16	chr7	80025232	80025242	-	0.000	0.000	Merged-chr7-80025368-9
NR22328--MA0740.1.KLF14	chr15	9189984	9189997	+	0.000	0.000	Merged-chr15-9190055-23
NR36783--MA0599.1.KLF5	chr2	76339017	76339026	-	0.000	0.000	Merged-chr2-76338983-25
NR62191--MA1107.1.KLF9	chr7	114093725	114093737	+	0.000	0.000	Merged-chr7-114093850-17
NR52362--MA0741.1.KLF16	chr5	118661944	118661954	+	0.000	0.000	Merged-chr5-118661904-17
NR6140--MA0039.3.KLF4	chr10	60160931	60160941	+	0.000	0.000	Merged-chr10-60161046-15
NR23492--MA0599.1.KLF5	chr15	76034651	76034660	-	0.000	0.000	Merged-chr15-76034603-8
NR55158--MA0493.1.Klf1	chr6	43619501	43619511	+	0.000	0.000	Merged-chr6-43619418-19
NR68821--MA0599.1.KLF5	chr9	55410728	55410737	+	0.000	0.000	Merged-chr9-55410514-19
NR35801--MA0741.1.KLF16	chr2	32931925	32931935	+	0.000	0.000	Merged-chr2-32931910-4
NR43852--MA0741.1.KLF16	chr3	146045218	146045228	-	0.000	0.000	Merged-chr3-146045142-29
NR5283--MA0039.3.KLF4	chr10	14097956	14097966	-	0.000	0.000	Merged-chr10-14097983-8
NR25686--MA0740.1.KLF14	chr16	29814103	29814116	+	0.000	0.000	Merged-chr16-29814134-35
NR5499--MA0493.1.Klf1	chr10	26630360	26630370	+	0.000	0.000	Merged-chr10-26630459-16
NR23611--MA0740.1.KLF14	chr15	77306643	77306656	+	0.000	0.000	Merged-chr15-77306793-46
NR2494--MA0599.1.KLF5	chr1	133363425	133363434	+	0.000	0.000	Merged-chr1-133363246-1
NR9745--MA0741.1.KLF16	chr11	32020366	32020376	-	0.000	0.000	Merged-chr11-32020422-50
NR50421--MA0599.1.KLF5	chr5	53605582	53605591	-	0.000	0.000	Merged-chr5-53605625-25
NR29774--MA0740.1.KLF14	chr17	65819430	65819443	+	0.000	0.000	Merged-chr17-65819307-6
NR67269--MA1107.1.KLF9	chr8	122769454	122769466	-	0.000	0.000	Merged-chr8-122769435-21
NR49495--MA0039.3.KLF4	chr5	20083296	20083306	+	0.000	0.000	Merged-chr5-20083207-6
NR29408--MA1107.1.KLF9	chr17	51735668	51735680	+	0.000	0.000	Merged-chr17-51735735-27
NR31280--MA0741.1.KLF16	chr18	35831838	35831848	+	0.000	0.000	Merged-chr18-35831986-19
NR69908--MA0741.1.KLF16	chr9	85319699	85319709	+	0.000	0.000	Merged-chr9-85319747-2
NR32069--MA1107.1.KLF9	chr18	68195246	68195258	-	0.000	0.000	Merged-chr18-68195286-23
NR30695--MA1107.1.KLF9	chr17	88753265	88753277	+	0.000	0.000	Merged-chr17-88753234-51
NR52246--MA1107.1.KLF9	chr5	115693541	115693553	-	0.000	0.000	Merged-chr5-115693567-32
NR32328--MA0741.1.KLF16	chr18	76222444	76222454	+	0.000	0.000	Merged-chr18-76222464-24
NR61775--MA0741.1.KLF16	chr7	101340440	101340450	-	0.000	0.000	Merged-chr7-101340468-9
NR14953--MA0039.3.KLF4	chr12	88519050	88519060	-	0.000	0.000	Merged-chr12-88518959-1
NR47111--MA0599.1.KLF5	chr4	120747000	120747009	-	0.000	0.000	Merged-chr4-120746874-1
NR64405--MA0740.1.KLF14	chr8	22780973	22780986	-	0.000	0.000	Merged-chr8-22780789-14
NR67338--MA0741.1.KLF16	chr8	124022257	124022267	-	0.000	0.000	Merged-chr8-124022219-1
NR70262--MA0657.1.KLF13	chr9	96696554	96696571	-	0.000	0.000	Merged-chr9-96696442-50
NR38376--MA0493.1.Klf1	chr2	132379897	132379907	-	0.000	0.000	Merged-chr2-132379852-19
NR16446--MA0741.1.KLF16	chr13	28884283	28884293	-	0.000	0.000	Merged-chr13-28884388-8
NR932--MA1107.1.KLF9	chr1	62049740	62049752	+	0.000	0.000	Merged-chr1-62049803-1
NR27093--MA0741.1.KLF16	chr16	93574646	93574656	-	0.000	0.000	Merged-chr16-93574695-56
NR64470--MA0493.1.Klf1	chr8	26698690	26698700	-	0.000	0.000	Merged-chr8-26698799-12
NR44999--MA0742.1.Klf12	chr4	41295618	41295632	+	0.000	0.000	Merged-chr4-41295781-15
NR22422--MA0741.1.KLF16	chr15	25269712	25269722	-	0.000	0.000	Merged-chr15-25269773-79
NR61876--MA1107.1.KLF9	chr7	104053560	104053572	+	0.000	0.000	Merged-chr7-104053519-2
NR57118--MA1107.1.KLF9	chr6	117119685	117119697	-	0.000	0.000	Merged-chr6-117119632-2
NR30495--MA0742.1.Klf12	chr17	84243744	84243758	-	0.000	0.000	Merged-chr17-84243747-20
NR67982--MA0599.1.KLF5	chr9	21962362	21962371	-	0.000	0.000	Merged-chr9-21962533-26
NR67763--MA0740.1.KLF14	chr9	14860111	14860124	-	0.000	0.000	Merged-chr9-14860270-32
NR49234--MA0740.1.KLF14	chr5	4912181	4912194	-	0.000	0.000	Merged-chr5-4912133-29
NR8321--MA0493.1.Klf1	chr10	117104436	117104446	-	0.000	0.000	Merged-chr10-117104293-23
NR5870--MA1107.1.KLF9	chr10	44444022	44444034	-	0.000	0.000	Merged-chr10-44443949-54
NR14431--MA0599.1.KLF5	chr12	70347390	70347399	+	0.000	0.000	Merged-chr12-70347404-45
NR12596--MA0599.1.KLF5	chr11	109785473	109785482	-	0.000	0.000	Merged-chr11-109785498-8
NR45369--MA1107.1.KLF9	chr4	47011205	47011217	-	0.000	0.000	Merged-chr4-47011023-46
NR4969--MA0493.1.Klf1	chr1	193285715	193285725	+	0.000	0.000	Merged-chr1-193285975-30
NR64990--MA0741.1.KLF16	chr8	57743796	57743806	+	0.000	0.000	Merged-chr8-57743874-24
NR23385--MA0741.1.KLF16	chr15	73716730	73716740	+	0.000	0.000	Merged-chr15-73716639-32
NR2060--MA0599.1.KLF5	chr1	120136517	120136526	+	0.000	0.000	Merged-chr1-120136380-18
NR71743--MA0741.1.KLF16	chrX	11807627	11807637	-	0.000	0.000	Merged-chrX-11807540-17
NR15292--MA0493.1.Klf1	chr12	102069817	102069827	+	0.000	0.000	Merged-chr12-102069942-3
NR25506--MA0493.1.Klf1	chr16	18733518	18733528	+	0.000	0.000	Merged-chr16-18733506-32
