#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1-log2fc-1_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1-log2fc-1_dn.bed
NR67328--MA0599.1.KLF5	chr9	77939192	77939201	+	0.000	0.000	Merged-chr9-77938986-43
NR63939--MA0741.1.KLF16	chr8	86485166	86485176	-	0.000	0.000	Merged-chr8-86484982-16
NR15471--MA0599.1.KLF5	chr12	107941006	107941015	+	0.000	0.000	Merged-chr12-107941052-7
NR15340--MA0740.1.KLF14	chr12	105539835	105539848	-	0.000	0.000	Merged-chr12-105539913-8
NR51303--MA0039.3.KLF4	chr5	119359929	119359939	-	0.000	0.000	Merged-chr5-119360019-16
NR65165--MA1107.1.KLF9	chr8	123163063	123163075	+	0.000	0.000	Merged-chr8-123163099-40
NR68203--MA0599.1.KLF5	chr9	104373466	104373475	+	0.000	0.000	Merged-chr9-104373447-21
NR60061--MA0493.1.Klf1	chr7	97625722	97625732	-	0.000	0.000	Merged-chr7-97625910-13
NR1834--MA0657.1.KLF13	chr1	118627895	118627912	+	0.000	0.000	Merged-chr1-118628003-42
NR24827--MA1107.1.KLF9	chr16	7550769	7550781	-	0.000	0.000	Merged-chr16-7550847-1
NR19584--MA0493.1.Klf1	chr14	21683036	21683046	-	0.000	0.000	Merged-chr14-21683018-22
NR54288--MA0599.1.KLF5	chr6	55511906	55511915	-	0.000	0.000	Merged-chr6-55511868-6
NR23895--MA0599.1.KLF5	chr15	89498796	89498805	+	0.000	0.000	Merged-chr15-89498857-24
NR41198--MA0493.1.Klf1	chr3	87948538	87948548	+	0.000	0.000	Merged-chr3-87948447-14
NR54861--MA0599.1.KLF5	chr6	89008508	89008517	-	0.000	0.000	Merged-chr6-89008559-1
NR20033--MA0039.3.KLF4	chr14	50798792	50798802	+	0.000	0.000	Merged-chr14-50798676-13
NR27113--MA0599.1.KLF5	chr17	10425427	10425436	+	0.000	0.000	Merged-chr17-10425505-16
NR38335--MA1107.1.KLF9	chr2	147832619	147832631	+	0.000	0.000	Merged-chr2-147832545-2
NR9361--MA0741.1.KLF16	chr11	22936586	22936596	+	0.000	0.000	Merged-chr11-22936648-30
NR27887--MA0493.1.Klf1	chr17	29297794	29297804	+	0.000	0.000	Merged-chr17-29297953-13
NR31918--MA0741.1.KLF16	chr18	79365972	79365982	-	0.000	0.000	Merged-chr18-79366086-1
NR40252--MA0599.1.KLF5	chr3	27984086	27984095	-	0.000	0.000	Merged-chr3-27984101-47
NR34120--MA0599.1.KLF5	chr19	56761941	56761950	-	0.000	0.000	Merged-chr19-56762004-4
NR19409--MA0741.1.KLF16	chr14	8214801	8214811	-	0.000	0.000	Merged-chr14-8214738-3
NR30503--MA0740.1.KLF14	chr18	25554826	25554839	-	0.000	0.000	Merged-chr18-25554898-22
NR67793--MA0740.1.KLF14	chr9	89909811	89909824	-	0.000	0.000	Merged-chr9-89909785-17
NR14382--MA0741.1.KLF16	chr12	71577499	71577509	-	0.000	0.000	Merged-chr12-71577475-38
NR16444--MA1107.1.KLF9	chr13	24654995	24655007	-	0.000	0.000	Merged-chr13-24655048-11
NR58444--MA0741.1.KLF16	chr7	28451956	28451966	+	0.000	0.000	Merged-chr7-28452002-19
NR41197--MA0740.1.KLF14	chr3	87948538	87948551	+	0.000	0.000	Merged-chr3-87948447-14
NR44267--MA0599.1.KLF5	chr4	21814229	21814238	-	0.000	0.000	Merged-chr4-21814204-19
NR65399--MA0493.1.Klf1	chr8	126536324	126536334	+	0.000	0.000	Merged-chr8-126536353-14
NR46509--MA0493.1.Klf1	chr4	123588844	123588854	+	0.000	0.000	Merged-chr4-123588937-38
NR38327--MA0493.1.Klf1	chr2	147832613	147832623	+	0.000	0.000	Merged-chr2-147832545-2
NR61967--MA0599.1.KLF5	chr7	141338921	141338930	+	0.000	0.000	Merged-chr7-141338836-11
NR58884--MA1107.1.KLF9	chr7	44572484	44572496	+	0.000	0.000	Merged-chr7-44572491-3
NR45793--MA0741.1.KLF16	chr4	101419688	101419698	-	0.000	0.000	Merged-chr4-101419713-70
NR8652--MA1107.1.KLF9	chr10	125333674	125333686	+	0.000	0.000	Merged-chr10-125333760-2
NR234--MA1107.1.KLF9	chr1	25765027	25765039	-	0.000	0.000	Merged-chr1-25764961-1
NR24859--MA1107.1.KLF9	chr16	8731901	8731913	+	0.000	0.000	Merged-chr16-8732071-1
NR18947--MA0493.1.Klf1	chr13	111789165	111789175	+	0.000	0.000	Merged-chr13-111789059-2
NR48277--MA0493.1.Klf1	chr4	154499148	154499158	-	0.000	0.000	Merged-chr4-154499165-2
NR44333--MA0741.1.KLF16	chr4	32424644	32424654	+	0.000	0.000	Merged-chr4-32424580-38
NR26806--MA1107.1.KLF9	chr16	97002525	97002537	+	0.000	0.000	Merged-chr16-97002537-1
NR55885--MA0740.1.KLF14	chr6	121017541	121017554	-	0.000	0.000	Merged-chr6-121017523-33
NR20403--MA0741.1.KLF16	chr14	58076431	58076441	+	0.000	0.000	Merged-chr14-58076385-32
NR61863--MA1107.1.KLF9	chr7	140063396	140063408	-	0.000	0.000	Merged-chr7-140063234-12
NR25072--MA0493.1.Klf1	chr16	18733719	18733729	-	0.000	0.000	Merged-chr16-18733506-32
NR2695--MA1107.1.KLF9	chr1	151236858	151236870	+	0.000	0.000	Merged-chr1-151236737-36
NR49147--MA0740.1.KLF14	chr5	35462422	35462435	+	0.000	0.000	Merged-chr5-35462574-17
NR53443--MA0740.1.KLF14	chr6	8951391	8951404	-	0.000	0.000	Merged-chr6-8951505-22
NR1209--MA0741.1.KLF16	chr1	74794883	74794893	+	0.000	0.000	Merged-chr1-74794765-31
NR44346--MA0741.1.KLF16	chr4	32932285	32932295	-	0.000	0.000	Merged-chr4-32932259-41
NR8648--MA1107.1.KLF9	chr10	125333666	125333678	+	0.000	0.000	Merged-chr10-125333760-2
NR7163--MA0741.1.KLF16	chr10	84534028	84534038	-	0.000	0.000	Merged-chr10-84533973-56
NR39621--MA0740.1.KLF14	chr2	173444618	173444631	+	0.000	0.000	Merged-chr2-173444560-32
NR33017--MA0493.1.Klf1	chr19	16373317	16373327	+	0.000	0.000	Merged-chr19-16373273-16
NR45236--MA0493.1.Klf1	chr4	63374408	63374418	-	0.000	0.000	Merged-chr4-63374421-2
NR35217--MA0741.1.KLF16	chr2	31043127	31043137	-	0.000	0.000	Merged-chr2-31043017-22
NR20939--MA0741.1.KLF16	chr14	76165438	76165448	-	0.000	0.000	Merged-chr14-76165391-21
NR4900--MA0741.1.KLF16	chr10	5795623	5795633	+	0.000	0.000	Merged-chr10-5795457-7
NR7124--MA1107.1.KLF9	chr10	83898131	83898143	+	0.000	0.000	Merged-chr10-83898059-2
NR54758--MA1107.1.KLF9	chr6	86127185	86127197	-	0.000	0.000	Merged-chr6-86127203-6
NR12448--MA1107.1.KLF9	chr11	109124577	109124589	+	0.000	0.000	Merged-chr11-109124612-1
NR27118--MA0493.1.Klf1	chr17	10425426	10425436	+	0.000	0.000	Merged-chr17-10425505-16
NR154--MA1107.1.KLF9	chr1	20825296	20825308	+	0.000	0.000	Merged-chr1-20825313-33
NR39924--MA0599.1.KLF5	chr2	181081018	181081027	-	0.000	0.000	Merged-chr2-181081085-14
NR33048--MA1107.1.KLF9	chr19	17152620	17152632	-	0.000	0.000	Merged-chr19-17152711-1
NR62404--MA0599.1.KLF5	chr8	13200650	13200659	-	0.000	0.000	Merged-chr8-13200567-28
NR70092--MA0740.1.KLF14	chrX	102934141	102934154	-	0.000	0.000	Merged-chrX-102934111-32
NR24065--MA0740.1.KLF14	chr15	94089625	94089638	-	0.000	0.000	Merged-chr15-94089786-40
NR42903--MA0599.1.KLF5	chr3	132928115	132928124	-	0.000	0.000	Merged-chr3-132927951-20
NR50958--MA0039.3.KLF4	chr5	113165094	113165104	+	0.000	0.000	Merged-chr5-113165071-16
NR39293--MA0599.1.KLF5	chr2	167337063	167337072	-	0.000	0.000	Merged-chr2-167337077-7
NR13154--MA0742.1.Klf12	chr11	119894899	119894913	+	0.000	0.000	Merged-chr11-119894940-18
NR19088--MA1107.1.KLF9	chr13	114280929	114280941	-	0.000	0.000	Merged-chr13-114280997-1
NR396--MA1107.1.KLF9	chr1	37300933	37300945	-	0.000	0.000	Merged-chr1-37301008-22
NR12163--MA0741.1.KLF16	chr11	102467222	102467232	-	0.000	0.000	Merged-chr11-102467251-44
NR42667--MA0742.1.Klf12	chr3	128151290	128151304	-	0.000	0.000	Merged-chr3-128151180-1
NR31231--MA1107.1.KLF9	chr18	61622350	61622362	+	0.000	0.000	Merged-chr18-61622282-13
NR41010--MA0741.1.KLF16	chr3	79129230	79129240	-	0.000	0.000	Merged-chr3-79129160-12
NR26524--MA0741.1.KLF16	chr16	92400130	92400140	-	0.000	0.000	Merged-chr16-92400195-21
NR60685--MA0493.1.Klf1	chr7	112679301	112679311	+	0.000	0.000	Merged-chr7-112679423-49
NR69805--MA0599.1.KLF5	chrX	56346460	56346469	-	0.000	0.000	Merged-chrX-56346415-28
NR49852--MA0741.1.KLF16	chr5	75143467	75143477	+	0.000	0.000	Merged-chr5-75143306-22
NR57155--MA1107.1.KLF9	chr6	144927006	144927018	+	0.000	0.000	Merged-chr6-144927007-1
NR18945--MA0740.1.KLF14	chr13	111789165	111789178	+	0.000	0.000	Merged-chr13-111789059-2
NR64190--MA0599.1.KLF5	chr8	95154909	95154918	+	0.000	0.000	Merged-chr8-95154872-23
NR48001--MA0599.1.KLF5	chr4	150087365	150087374	-	0.000	0.000	Merged-chr4-150087480-81
NR12699--MA0741.1.KLF16	chr11	114219809	114219819	+	0.000	0.000	Merged-chr11-114219775-1
NR30833--MA0741.1.KLF16	chr18	43492981	43492991	-	0.000	0.000	Merged-chr18-43493033-11
NR23050--MA0493.1.Klf1	chr15	74538494	74538504	-	0.000	0.000	Merged-chr15-74538442-18
NR63936--MA0039.3.KLF4	chr8	86485067	86485077	+	0.000	0.000	Merged-chr8-86484982-16
NR34119--MA0742.1.Klf12	chr19	56761937	56761951	-	0.000	0.000	Merged-chr19-56762004-4
NR24933--MA0599.1.KLF5	chr16	13448310	13448319	-	0.000	0.000	Merged-chr16-13448119-36
NR50959--MA0741.1.KLF16	chr5	113165069	113165079	+	0.000	0.000	Merged-chr5-113165071-16
NR64610--MA1107.1.KLF9	chr8	112769759	112769771	-	0.000	0.000	Merged-chr8-112769706-1
NR1508--MA1107.1.KLF9	chr1	88497697	88497709	-	0.000	0.000	Merged-chr1-88497619-10
NR57071--MA0493.1.Klf1	chr6	144329504	144329514	+	0.000	0.000	Merged-chr6-144329601-7
NR1839--MA0039.3.KLF4	chr1	118627898	118627908	+	0.000	0.000	Merged-chr1-118628003-42
NR63809--MA0740.1.KLF14	chr8	84026049	84026062	+	0.000	0.000	Merged-chr8-84026107-15
NR1281--MA0740.1.KLF14	chr1	78422500	78422513	+	0.000	0.000	Merged-chr1-78422740-38
NR58161--MA0493.1.Klf1	chr7	24517427	24517437	+	0.000	0.000	Merged-chr7-24517301-15
NR46068--MA0599.1.KLF5	chr4	109229939	109229948	+	0.000	0.000	Merged-chr4-109229977-29
NR56200--MA1107.1.KLF9	chr6	127942024	127942036	+	0.000	0.000	Merged-chr6-127942038-1
NR67796--MA0599.1.KLF5	chr9	89909839	89909848	-	0.000	0.000	Merged-chr9-89909785-17
NR61803--MA0599.1.KLF5	chr7	139398846	139398855	-	0.000	0.000	Merged-chr7-139398663-1
NR39620--MA0493.1.Klf1	chr2	173444556	173444566	+	0.000	0.000	Merged-chr2-173444560-32
NR40769--MA0599.1.KLF5	chr3	62338928	62338937	-	0.000	0.000	Merged-chr3-62339060-22
NR5111--MA1107.1.KLF9	chr10	16601077	16601089	-	0.000	0.000	Merged-chr10-16601020-18
NR32353--MA1107.1.KLF9	chr18	87702175	87702187	-	0.000	0.000	Merged-chr18-87702011-3
NR60176--MA0599.1.KLF5	chr7	99795665	99795674	+	0.000	0.000	Merged-chr7-99795499-24
NR35212--MA0740.1.KLF14	chr2	31043125	31043138	-	0.000	0.000	Merged-chr2-31043017-22
NR16531--MA1107.1.KLF9	chr13	28959735	28959747	-	0.000	0.000	Merged-chr13-28959721-31
NR31013--MA0741.1.KLF16	chr18	53904421	53904431	+	0.000	0.000	Merged-chr18-53904421-2
NR29151--MA0493.1.Klf1	chr17	64182655	64182665	-	0.000	0.000	Merged-chr17-64182571-3
NR30831--MA0039.3.KLF4	chr18	43493010	43493020	-	0.000	0.000	Merged-chr18-43493033-11
NR64816--MA0039.3.KLF4	chr8	117855301	117855311	-	0.000	0.000	Merged-chr8-117855395-3
NR21458--MA0599.1.KLF5	chr14	111676002	111676011	+	0.000	0.000	Merged-chr14-111675959-27
NR65172--MA1107.1.KLF9	chr8	123163077	123163089	+	0.000	0.000	Merged-chr8-123163099-40
NR22333--MA0599.1.KLF5	chr15	36474811	36474820	+	0.000	0.000	Merged-chr15-36474869-12
NR41075--MA0493.1.Klf1	chr3	81835918	81835928	-	0.000	0.000	Merged-chr3-81835793-30
NR25925--MA0599.1.KLF5	chr16	65542383	65542392	-	0.000	0.000	Merged-chr16-65542301-4
NR24834--MA1107.1.KLF9	chr16	7550783	7550795	-	0.000	0.000	Merged-chr16-7550847-1
NR34673--MA0599.1.KLF5	chr2	17597921	17597930	-	0.000	0.000	Merged-chr2-17597899-18
NR56205--MA1107.1.KLF9	chr6	127942082	127942094	+	0.000	0.000	Merged-chr6-127942038-1
NR58157--MA0493.1.Klf1	chr7	24517150	24517160	+	0.000	0.000	Merged-chr7-24517301-15
NR27111--MA0599.1.KLF5	chr17	10425410	10425419	+	0.000	0.000	Merged-chr17-10425505-16
NR38333--MA1107.1.KLF9	chr2	147832611	147832623	+	0.000	0.000	Merged-chr2-147832545-2
NR18948--MA0741.1.KLF16	chr13	111789166	111789176	+	0.000	0.000	Merged-chr13-111789059-2
NR41299--MA0493.1.Klf1	chr3	89378432	89378442	-	0.000	0.000	Merged-chr3-89378543-26
NR33020--MA0741.1.KLF16	chr19	16373320	16373330	+	0.000	0.000	Merged-chr19-16373273-16
NR25159--MA0741.1.KLF16	chr16	21204697	21204707	-	0.000	0.000	Merged-chr16-21204669-33
NR26799--MA1107.1.KLF9	chr16	97002511	97002523	+	0.000	0.000	Merged-chr16-97002537-1
NR38743--MA0741.1.KLF16	chr2	156475760	156475770	-	0.000	0.000	Merged-chr2-156475708-39
NR26226--MA1107.1.KLF9	chr16	84625103	84625115	-	0.000	0.000	Merged-chr16-84625247-15
NR38230--MA1107.1.KLF9	chr2	146606368	146606380	-	0.000	0.000	Merged-chr2-146606447-27
NR13155--MA0493.1.Klf1	chr11	119894899	119894909	+	0.000	0.000	Merged-chr11-119894940-18
NR41200--MA1107.1.KLF9	chr3	87948538	87948550	+	0.000	0.000	Merged-chr3-87948447-14
NR31398--MA1107.1.KLF9	chr18	65924894	65924906	-	0.000	0.000	Merged-chr18-65924997-33
NR54980--MA0599.1.KLF5	chr6	91713133	91713142	-	0.000	0.000	Merged-chr6-91712946-25
NR22581--MA0742.1.Klf12	chr15	55097323	55097337	-	0.000	0.000	Merged-chr15-55097336-26
NR20945--MA1107.1.KLF9	chr14	76165437	76165449	-	0.000	0.000	Merged-chr14-76165391-21
NR24839--MA1107.1.KLF9	chr16	7550793	7550805	-	0.000	0.000	Merged-chr16-7550847-1
NR304--MA0741.1.KLF16	chr1	34831628	34831638	-	0.000	0.000	Merged-chr1-34831505-37
NR41193--MA0741.1.KLF16	chr3	87948273	87948283	-	0.000	0.000	Merged-chr3-87948447-14
NR1589--MA0741.1.KLF16	chr1	90660227	90660237	-	0.000	0.000	Merged-chr1-90660312-12
NR38329--MA1107.1.KLF9	chr2	147832603	147832615	+	0.000	0.000	Merged-chr2-147832545-2
NR16944--MA0740.1.KLF14	chr13	51391534	51391547	-	0.000	0.000	Merged-chr13-51391583-19
NR223--MA1107.1.KLF9	chr1	25765005	25765017	-	0.000	0.000	Merged-chr1-25764961-1
NR58440--MA0599.1.KLF5	chr7	28451880	28451889	-	0.000	0.000	Merged-chr7-28452002-19
NR32143--MA0039.3.KLF4	chr18	82868018	82868028	-	0.000	0.000	Merged-chr18-82868234-58
NR66720--MA0657.1.KLF13	chr9	61827979	61827996	-	0.000	0.000	Merged-chr9-61827917-16
NR47072--MA0039.3.KLF4	chr4	134372587	134372597	+	0.000	0.000	Merged-chr4-134372505-25
NR19027--MA1107.1.KLF9	chr13	112801412	112801424	-	0.000	0.000	Merged-chr13-112801565-4
NR25369--MA0039.3.KLF4	chr16	32516547	32516557	-	0.000	0.000	Merged-chr16-32516451-30
NR58325--MA0741.1.KLF16	chr7	27325312	27325322	+	0.000	0.000	Merged-chr7-27325300-3
NR64111--MA0599.1.KLF5	chr8	93810529	93810538	+	0.000	0.000	Merged-chr8-93810346-59
NR26804--MA1107.1.KLF9	chr16	97002521	97002533	+	0.000	0.000	Merged-chr16-97002537-1
NR68578--MA0599.1.KLF5	chr9	110880153	110880162	-	0.000	0.000	Merged-chr9-110880207-47
NR12235--MA0741.1.KLF16	chr11	104001251	104001261	-	0.000	0.000	Merged-chr11-104001412-21
NR20557--MA0741.1.KLF16	chr14	63607672	63607682	+	0.000	0.000	Merged-chr14-63607709-4
NR1207--MA0741.1.KLF16	chr1	74794592	74794602	+	0.000	0.000	Merged-chr1-74794765-31
NR25196--MA0599.1.KLF5	chr16	22657092	22657101	-	0.000	0.000	Merged-chr16-22657033-32
NR18949--MA1107.1.KLF9	chr13	111789165	111789177	+	0.000	0.000	Merged-chr13-111789059-2
NR50957--MA0599.1.KLF5	chr5	113165069	113165078	+	0.000	0.000	Merged-chr5-113165071-16
NR38360--MA0039.3.KLF4	chr2	148004977	148004987	+	0.000	0.000	Merged-chr2-148005155-1
NR22203--MA0741.1.KLF16	chr15	31536422	31536432	+	0.000	0.000	Merged-chr15-31536246-8
NR15712--MA0599.1.KLF5	chr12	111406906	111406915	+	0.000	0.000	Merged-chr12-111406868-16
NR59866--MA0599.1.KLF5	chr7	90081956	90081965	+	0.000	0.000	Merged-chr7-90081975-11
NR68205--MA0039.3.KLF4	chr9	104373467	104373477	+	0.000	0.000	Merged-chr9-104373447-21
NR8646--MA1107.1.KLF9	chr10	125333662	125333674	+	0.000	0.000	Merged-chr10-125333760-2
NR228--MA1107.1.KLF9	chr1	25765015	25765027	-	0.000	0.000	Merged-chr1-25764961-1
NR14936--MA0742.1.Klf12	chr12	91604356	91604370	-	0.000	0.000	Merged-chr12-91604478-1
NR41300--MA0741.1.KLF16	chr3	89378431	89378441	-	0.000	0.000	Merged-chr3-89378543-26
NR38800--MA0493.1.Klf1	chr2	158179202	158179212	-	0.000	0.000	Merged-chr2-158179183-18
NR53666--MA1107.1.KLF9	chr6	29735941	29735953	-	0.000	0.000	Merged-chr6-29735888-24
NR50128--MA0741.1.KLF16	chr5	89882216	89882226	-	0.000	0.000	Merged-chr5-89882343-19
NR58202--MA1107.1.KLF9	chr7	24945277	24945289	+	0.000	0.000	Merged-chr7-24945337-3
NR41076--MA0741.1.KLF16	chr3	81835917	81835927	-	0.000	0.000	Merged-chr3-81835793-30
NR4726--MA0493.1.Klf1	chr1	193365983	193365993	-	0.000	0.000	Merged-chr1-193366026-12
NR58887--MA1107.1.KLF9	chr7	44572490	44572502	+	0.000	0.000	Merged-chr7-44572491-3
NR64107--MA0599.1.KLF5	chr8	93810305	93810314	+	0.000	0.000	Merged-chr8-93810346-59
NR54468--MA0741.1.KLF16	chr6	71322742	71322752	+	0.000	0.000	Merged-chr6-71322825-41
NR37084--MA0599.1.KLF5	chr2	113327720	113327729	-	0.000	0.000	Merged-chr2-113327705-46
NR31785--MA0599.1.KLF5	chr18	75819216	75819225	-	0.000	0.000	Merged-chr18-75819270-8
NR41004--MA1107.1.KLF9	chr3	79129196	79129208	-	0.000	0.000	Merged-chr3-79129160-12
NR7131--MA1107.1.KLF9	chr10	83898145	83898157	+	0.000	0.000	Merged-chr10-83898059-2
NR54098--MA1107.1.KLF9	chr6	49973805	49973817	-	0.000	0.000	Merged-chr6-49973713-27
NR14604--MA0493.1.Klf1	chr12	80315625	80315635	+	0.000	0.000	Merged-chr12-80315468-2
NR41685--MA0657.1.KLF13	chr3	96938951	96938968	-	0.000	0.000	Merged-chr3-96938962-26
NR21028--MA0039.3.KLF4	chr14	79236478	79236488	+	0.000	0.000	Merged-chr14-79236608-48
NR16943--MA0742.1.Klf12	chr13	51325657	51325671	+	0.000	0.000	Merged-chr13-51325526-1
NR41689--MA1107.1.KLF9	chr3	96938955	96938967	-	0.000	0.000	Merged-chr3-96938962-26
NR27115--MA0039.3.KLF4	chr17	10425428	10425438	+	0.000	0.000	Merged-chr17-10425505-16
NR30504--MA0741.1.KLF16	chr18	25554828	25554838	-	0.000	0.000	Merged-chr18-25554898-22
NR11133--MA0493.1.Klf1	chr11	82424780	82424790	-	0.000	0.000	Merged-chr11-82424845-7
NR19969--MA0599.1.KLF5	chr14	46578517	46578526	+	0.000	0.000	Merged-chr14-46578431-37
NR1282--MA0493.1.Klf1	chr1	78422500	78422510	+	0.000	0.000	Merged-chr1-78422740-38
NR66477--MA0741.1.KLF16	chr9	54501294	54501304	-	0.000	0.000	Merged-chr9-54501243-1
NR45817--MA0599.1.KLF5	chr4	102545360	102545369	-	0.000	0.000	Merged-chr4-102545412-1
NR15713--MA0741.1.KLF16	chr12	111406895	111406905	+	0.000	0.000	Merged-chr12-111406868-16
NR17579--MA0599.1.KLF5	chr13	73265752	73265761	+	0.000	0.000	Merged-chr13-73265684-17
NR1838--MA0599.1.KLF5	chr1	118627897	118627906	+	0.000	0.000	Merged-chr1-118628003-42
NR45238--MA0039.3.KLF4	chr4	63374450	63374460	-	0.000	0.000	Merged-chr4-63374421-2
NR25523--MA0493.1.Klf1	chr16	37385004	37385014	+	0.000	0.000	Merged-chr16-37384954-25
NR44096--MA0599.1.KLF5	chr4	6941241	6941250	+	0.000	0.000	Merged-chr4-6941109-33
NR55111--MA0741.1.KLF16	chr6	98609336	98609346	+	0.000	0.000	Merged-chr6-98609321-36
NR7136--MA1107.1.KLF9	chr10	83898173	83898185	+	0.000	0.000	Merged-chr10-83898059-2
NR5086--MA1107.1.KLF9	chr10	13446829	13446841	-	0.000	0.000	Merged-chr10-13446841-15
NR65590--MA1107.1.KLF9	chr9	14559687	14559699	+	0.000	0.000	Merged-chr9-14559722-16
NR20446--MA0599.1.KLF5	chr14	60425781	60425790	+	0.000	0.000	Merged-chr14-60425753-10
NR51300--MA0599.1.KLF5	chr5	119359919	119359928	-	0.000	0.000	Merged-chr5-119360019-16
NR60687--MA1107.1.KLF9	chr7	112679301	112679313	+	0.000	0.000	Merged-chr7-112679423-49
NR5091--MA0493.1.Klf1	chr10	13475325	13475335	+	0.000	0.000	Merged-chr10-13475400-5
NR37086--MA0741.1.KLF16	chr2	113327719	113327729	-	0.000	0.000	Merged-chr2-113327705-46
NR65344--MA1107.1.KLF9	chr8	125888339	125888351	-	0.000	0.000	Merged-chr8-125888357-1
NR25309--MA0599.1.KLF5	chr16	30722532	30722541	-	0.000	0.000	Merged-chr16-30722513-29
NR41177--MA0741.1.KLF16	chr3	86915462	86915472	-	0.000	0.000	Merged-chr3-86915418-7
NR30830--MA0599.1.KLF5	chr18	43493012	43493021	-	0.000	0.000	Merged-chr18-43493033-11
NR27722--MA0741.1.KLF16	chr17	27655795	27655805	-	0.000	0.000	Merged-chr17-27655639-31
NR62407--MA0599.1.KLF5	chr8	13200678	13200687	-	0.000	0.000	Merged-chr8-13200567-28
NR60490--MA1107.1.KLF9	chr7	108306338	108306350	-	0.000	0.000	Merged-chr7-108306427-2
NR70041--MA0039.3.KLF4	chrX	99136008	99136018	-	0.000	0.000	Merged-chrX-99136067-62
NR6082--MA1107.1.KLF9	chr10	67891358	67891370	+	0.000	0.000	Merged-chr10-67891340-18
NR50035--MA0740.1.KLF14	chr5	86783215	86783228	+	0.000	0.000	Merged-chr5-86783243-43
NR12698--MA0493.1.Klf1	chr11	114219808	114219818	+	0.000	0.000	Merged-chr11-114219775-1
NR13470--MA0741.1.KLF16	chr12	11196564	11196574	-	0.000	0.000	Merged-chr12-11196431-27
NR34293--MA1107.1.KLF9	chr19	58735229	58735241	-	0.000	0.000	Merged-chr19-58735100-3
NR23052--MA1107.1.KLF9	chr15	74538492	74538504	-	0.000	0.000	Merged-chr15-74538442-18
NR45970--MA0657.1.KLF13	chr4	107434696	107434713	-	0.000	0.000	Merged-chr4-107434749-32
NR52614--MA0599.1.KLF5	chr5	140951974	140951983	+	0.000	0.000	Merged-chr5-140952028-23
NR27721--MA0493.1.Klf1	chr17	27655802	27655812	-	0.000	0.000	Merged-chr17-27655639-31
NR24931--MA0599.1.KLF5	chr16	13448116	13448125	+	0.000	0.000	Merged-chr16-13448119-36
NR22881--MA0599.1.KLF5	chr15	64163724	64163733	-	0.000	0.000	Merged-chr15-64163684-42
NR25313--MA0493.1.Klf1	chr16	31035494	31035504	-	0.000	0.000	Merged-chr16-31035448-26
NR60178--MA0741.1.KLF16	chr7	99795660	99795670	+	0.000	0.000	Merged-chr7-99795499-24
NR50407--MA0493.1.Klf1	chr5	99728343	99728353	-	0.000	0.000	Merged-chr5-99728250-10
NR1506--MA1107.1.KLF9	chr1	88497693	88497705	-	0.000	0.000	Merged-chr1-88497619-10
NR19580--MA0599.1.KLF5	chr14	21683001	21683010	-	0.000	0.000	Merged-chr14-21683018-22
NR12697--MA0039.3.KLF4	chr11	114219810	114219820	+	0.000	0.000	Merged-chr11-114219775-1
NR27725--MA1107.1.KLF9	chr17	27655794	27655806	-	0.000	0.000	Merged-chr17-27655639-31
NR34674--MA0741.1.KLF16	chr2	17597920	17597930	-	0.000	0.000	Merged-chr2-17597899-18
NR14574--MA0599.1.KLF5	chr12	80069209	80069218	-	0.000	0.000	Merged-chr12-80069261-23
NR11203--MA0741.1.KLF16	chr11	83785615	83785625	-	0.000	0.000	Merged-chr11-83785542-9
NR68258--MA0741.1.KLF16	chr9	105683528	105683538	-	0.000	0.000	Merged-chr9-105683443-1
NR60676--MA0742.1.Klf12	chr7	112679260	112679274	+	0.000	0.000	Merged-chr7-112679423-49
NR596--MA0741.1.KLF16	chr1	42953062	42953072	+	0.000	0.000	Merged-chr1-42953184-68
NR53802--MA0493.1.Klf1	chr6	37564052	37564062	+	0.000	0.000	Merged-chr6-37564158-19
NR51609--MA0493.1.Klf1	chr5	124961818	124961828	+	0.000	0.000	Merged-chr5-124961637-18
NR49855--MA0741.1.KLF16	chr5	75143470	75143480	+	0.000	0.000	Merged-chr5-75143306-22
NR40739--MA1107.1.KLF9	chr3	60128381	60128393	-	0.000	0.000	Merged-chr3-60128494-15
NR32350--MA0742.1.Klf12	chr18	87702173	87702187	-	0.000	0.000	Merged-chr18-87702011-3
NR14487--MA0742.1.Klf12	chr12	76324803	76324817	+	0.000	0.000	Merged-chr12-76324931-27
NR58163--MA1107.1.KLF9	chr7	24517427	24517439	+	0.000	0.000	Merged-chr7-24517301-15
NR14380--MA0740.1.KLF14	chr12	71577497	71577510	-	0.000	0.000	Merged-chr12-71577475-38
NR53803--MA0741.1.KLF16	chr6	37564053	37564063	+	0.000	0.000	Merged-chr6-37564158-19
NR56491--MA0740.1.KLF14	chr6	134981445	134981458	-	0.000	0.000	Merged-chr6-134981456-22
