#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Prdm1KO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR61679--MA0742.1.Klf12	chr8	84687911	84687925	+	0.000	0.000	Merged-chr8-84687755-60
NR29140--MA0599.1.KLF5	chr18	34578970	34578979	+	0.000	0.000	Merged-chr18-34579027-17
NR64487--MA1107.1.KLF9	chr9	61682548	61682560	-	0.000	0.000	Merged-chr9-61682560-12
NR171--MA0493.1.Klf1	chr1	21052392	21052402	-	0.000	0.000	Merged-chr1-21052360-12
NR16349--MA0039.3.KLF4	chr13	64161708	64161718	+	0.000	0.000	Merged-chr13-64161873-63
NR64319--MA0741.1.KLF16	chr9	55938201	55938211	+	0.000	0.000	Merged-chr9-55938219-68
NR26896--MA0741.1.KLF16	chr17	36020596	36020606	-	0.000	0.000	Merged-chr17-36020745-74
NR49101--MA0741.1.KLF16	chr5	115158335	115158345	-	0.000	0.000	Merged-chr5-115158456-79
NR62098--MA0599.1.KLF5	chr8	105613999	105614008	-	0.000	0.000	Merged-chr8-105614025-28
NR16144--MA0493.1.Klf1	chr13	58157715	58157725	-	0.000	0.000	Merged-chr13-58157645-3
NR33540--MA0599.1.KLF5	chr2	38643988	38643997	-	0.000	0.000	Merged-chr2-38643899-59
NR67549--MA0740.1.KLF14	chrX	77433742	77433755	+	0.000	0.000	Merged-chrX-77433540-47
NR65950--MA0741.1.KLF16	chr9	108002574	108002584	-	0.000	0.000	Merged-chr9-108002560-60
NR26411--MA1107.1.KLF9	chr17	27909228	27909240	+	0.000	0.000	Merged-chr17-27909139-107
NR18608--MA0740.1.KLF14	chr14	32716953	32716966	+	0.000	0.000	Merged-chr14-32716978-71
NR38506--MA0599.1.KLF5	chr3	60419456	60419465	+	0.000	0.000	Merged-chr3-60419429-18
NR39360--MA0742.1.Klf12	chr3	97211378	97211392	+	0.000	0.000	Merged-chr3-97211392-28
NR31417--MA0039.3.KLF4	chr19	24265223	24265233	+	0.000	0.000	Merged-chr19-24265222-32
NR60959--MA0741.1.KLF16	chr8	64872038	64872048	-	0.000	0.000	Merged-chr8-64871934-64
NR47339--MA0599.1.KLF5	chr5	53605582	53605591	-	0.000	0.000	Merged-chr5-53605625-25
NR47216--MA0741.1.KLF16	chr5	43353008	43353018	-	0.000	0.000	Merged-chr5-43353171-1
NR28363--MA0493.1.Klf1	chr17	84944342	84944352	-	0.000	0.000	Merged-chr17-84944510-25
NR55743--MA0741.1.KLF16	chr7	16052988	16052998	-	0.000	0.000	Merged-chr7-16052904-71
NR50321--MA1107.1.KLF9	chr5	135835322	135835334	-	0.000	0.000	Merged-chr5-135835346-49
NR11917--MA0493.1.Klf1	chr11	116306797	116306807	-	0.000	0.000	Merged-chr11-116306675-50
NR32667--MA0741.1.KLF16	chr2	9879649	9879659	-	0.000	0.000	Merged-chr2-9879570-49
NR27575--MA0740.1.KLF14	chr17	56627086	56627099	-	0.000	0.000	Merged-chr17-56627075-72
NR47800--MA0599.1.KLF5	chr5	74068453	74068462	-	0.000	0.000	Merged-chr5-74068600-91
NR22189--MA0741.1.KLF16	chr15	82380285	82380295	-	0.000	0.000	Merged-chr15-82380157-26
NR474--MA0741.1.KLF16	chr1	39702701	39702711	-	0.000	0.000	Merged-chr1-39702774-23
NR53237--MA1107.1.KLF9	chr6	91123776	91123788	-	0.000	0.000	Merged-chr6-91123668-27
NR24211--MA0742.1.Klf12	chr16	42910236	42910250	+	0.000	0.000	Merged-chr16-42910111-17
NR32753--MA0039.3.KLF4	chr2	13575018	13575028	-	0.000	0.000	Merged-chr2-13575035-10
NR21880--MA0493.1.Klf1	chr15	77406709	77406719	+	0.000	0.000	Merged-chr15-77406567-38
NR43431--MA0493.1.Klf1	chr4	101250526	101250536	-	0.000	0.000	Merged-chr4-101250420-26
NR64492--MA0493.1.Klf1	chr9	61715237	61715247	-	0.000	0.000	Merged-chr9-61715160-12
NR60490--MA1107.1.KLF9	chr8	34108833	34108845	-	0.000	0.000	Merged-chr8-34108671-3
NR32683--MA0599.1.KLF5	chr2	11173676	11173685	+	0.000	0.000	Merged-chr2-11173621-55
NR55855--MA0039.3.KLF4	chr7	18925316	18925326	-	0.000	0.000	Merged-chr7-18925390-20
NR61124--MA0657.1.KLF13	chr8	70594439	70594456	-	0.000	0.000	Merged-chr8-70594498-62
NR51863--MA1107.1.KLF9	chr6	34497750	34497762	-	0.000	0.000	Merged-chr6-34497714-15
NR47105--MA1107.1.KLF9	chr5	36089549	36089561	+	0.000	0.000	Merged-chr5-36089478-45
NR16927--MA1107.1.KLF9	chr13	93990567	93990579	+	0.000	0.000	Merged-chr13-93990352-84
NR58575--MA0493.1.Klf1	chr7	114284691	114284701	-	0.000	0.000	Merged-chr7-114284648-5
NR6216--MA0741.1.KLF16	chr10	75935836	75935846	+	0.000	0.000	Merged-chr10-75935964-54
NR62225--MA0741.1.KLF16	chr8	109737776	109737786	+	0.000	0.000	Merged-chr8-109737569-72
NR41158--MA0599.1.KLF5	chr3	146045207	146045216	-	0.000	0.000	Merged-chr3-146045142-29
NR31896--MA0039.3.KLF4	chr19	45790797	45790807	+	0.000	0.000	Merged-chr19-45790675-51
NR34029--MA1107.1.KLF9	chr2	68291267	68291279	+	0.000	0.000	Merged-chr2-68291418-12
NR15874--MA0599.1.KLF5	chr13	51726393	51726402	-	0.000	0.000	Merged-chr13-51726299-41
NR54000--MA1107.1.KLF9	chr6	120199684	120199696	+	0.000	0.000	Merged-chr6-120199707-32
NR11999--MA0741.1.KLF16	chr11	117295579	117295589	+	0.000	0.000	Merged-chr11-117295513-10
NR24358--MA0599.1.KLF5	chr16	50027382	50027391	+	0.000	0.000	Merged-chr16-50027269-6
NR5991--MA0493.1.Klf1	chr10	67205277	67205287	-	0.000	0.000	Merged-chr10-67205181-43
NR11495--MA0039.3.KLF4	chr11	107102669	107102679	+	0.000	0.000	Merged-chr11-107102809-58
NR35026--MA0599.1.KLF5	chr2	112510347	112510356	-	0.000	0.000	Merged-chr2-112510265-49
NR22251--MA0741.1.KLF16	chr15	83563321	83563331	-	0.000	0.000	Merged-chr15-83563497-129
NR63922--MA0741.1.KLF16	chr9	40469753	40469763	+	0.000	0.000	Merged-chr9-40469723-18
NR53920--MA0741.1.KLF16	chr6	119199105	119199115	+	0.000	0.000	Merged-chr6-119199024-52
NR62886--MA0599.1.KLF5	chr8	122530730	122530739	+	0.000	0.000	Merged-chr8-122530722-16
NR57493--MA0039.3.KLF4	chr7	79228728	79228738	+	0.000	0.000	Merged-chr7-79228655-16
NR58128--MA0599.1.KLF5	chr7	101537737	101537746	-	0.000	0.000	Merged-chr7-101537821-5
NR66042--MA0741.1.KLF16	chr9	109863348	109863358	-	0.000	0.000	Merged-chr9-109863307-1
NR61971--MA0741.1.KLF16	chr8	95369792	95369802	+	0.000	0.000	Merged-chr8-95369863-17
NR4002--MA0599.1.KLF5	chr1	181210783	181210792	+	0.000	0.000	Merged-chr1-181210647-17
NR64927--MA0599.1.KLF5	chr9	75646911	75646920	+	0.000	0.000	Merged-chr9-75646856-3
NR66979--MA0741.1.KLF16	chrX	8892972	8892982	+	0.000	0.000	Merged-chrX-8892997-72
NR9307--MA1107.1.KLF9	chr11	54802292	54802304	-	0.000	0.000	Merged-chr11-54802192-79
NR30639--MA0741.1.KLF16	chr18	84293566	84293576	+	0.000	0.000	Merged-chr18-84293673-106
NR12698--MA0493.1.Klf1	chr12	28649570	28649580	+	0.000	0.000	Merged-chr12-28649710-52
NR68091--MA0599.1.KLF5	chrX	155216525	155216534	-	0.000	0.000	Merged-chrX-155216260-100
NR1584--MA0740.1.KLF14	chr1	91298332	91298345	+	0.000	0.000	Merged-chr1-91298212-56
NR25201--MA0493.1.Klf1	chr16	93711911	93711921	+	0.000	0.000	Merged-chr16-93711802-127
NR10737--MA1107.1.KLF9	chr11	89303682	89303694	-	0.000	0.000	Merged-chr11-89303624-23
NR11804--MA0039.3.KLF4	chr11	115185184	115185194	-	0.000	0.000	Merged-chr11-115185164-10
NR13741--MA0741.1.KLF16	chr12	88471983	88471993	+	0.000	0.000	Merged-chr12-88472096-45
NR31252--MA0740.1.KLF14	chr19	10980017	10980030	-	0.000	0.000	Merged-chr19-10979908-59
NR34390--MA0741.1.KLF16	chr2	78984153	78984163	+	0.000	0.000	Merged-chr2-78984258-28
NR21792--MA0741.1.KLF16	chr15	76368780	76368790	-	0.000	0.000	Merged-chr15-76369030-46
NR33839--MA1107.1.KLF9	chr2	59652970	59652982	-	0.000	0.000	Merged-chr2-59652882-23
NR15399--MA0493.1.Klf1	chr13	33079579	33079589	-	0.000	0.000	Merged-chr13-33079670-11
NR41152--MA0742.1.Klf12	chr3	146045036	146045050	+	0.000	0.000	Merged-chr3-146045142-29
NR12115--MA0039.3.KLF4	chr11	118015598	118015608	-	0.000	0.000	Merged-chr11-118015532-21
NR49844--MA0740.1.KLF14	chr5	130171817	130171830	-	0.000	0.000	Merged-chr5-130171993-118
NR14783--MA1107.1.KLF9	chr12	116467188	116467200	-	0.000	0.000	Merged-chr12-116467208-51
NR49098--MA0599.1.KLF5	chr5	115158331	115158340	-	0.000	0.000	Merged-chr5-115158456-79
NR38080--MA0493.1.Klf1	chr3	35754039	35754049	-	0.000	0.000	Merged-chr3-35754323-108
NR26871--MA0742.1.Klf12	chr17	35969880	35969894	-	0.000	0.000	Merged-chr17-35969818-62
NR39366--MA0740.1.KLF14	chr3	97227579	97227592	+	0.000	0.000	Merged-chr3-97227659-93
NR20557--MA1107.1.KLF9	chr14	121427121	121427133	+	0.000	0.000	Merged-chr14-121427118-15
NR32580--MA0599.1.KLF5	chr2	5714426	5714435	+	0.000	0.000	Merged-chr2-5714351-135
NR57395--MA1107.1.KLF9	chr7	72260946	72260958	+	0.000	0.000	Merged-chr7-72261137-47
NR15995--MA0599.1.KLF5	chr13	54687270	54687279	-	0.000	0.000	Merged-chr13-54687340-1
NR16824--MA1107.1.KLF9	chr13	89530839	89530851	-	0.000	0.000	Merged-chr13-89530741-23
NR1771--MA0599.1.KLF5	chr1	106032121	106032130	+	0.000	0.000	Merged-chr1-106032051-18
NR38962--MA0493.1.Klf1	chr3	88716848	88716858	+	0.000	0.000	Merged-chr3-88716875-51
NR58392--MA0599.1.KLF5	chr7	110122019	110122028	-	0.000	0.000	Merged-chr7-110122221-130
NR2974--MA0742.1.Klf12	chr1	156660675	156660689	+	0.000	0.000	Merged-chr1-156660698-35
NR14215--MA0740.1.KLF14	chr12	105032422	105032435	+	0.000	0.000	Merged-chr12-105032596-77
NR9232--MA0599.1.KLF5	chr11	53754929	53754938	+	0.000	0.000	Merged-chr11-53755025-7
NR1413--MA0599.1.KLF5	chr1	86007951	86007960	+	0.000	0.000	Merged-chr1-86007914-23
NR49550--MA0599.1.KLF5	chr5	123508355	123508364	+	0.000	0.000	Merged-chr5-123508424-41
NR68292--MA0493.1.Klf1	chrX	166661470	166661480	-	0.000	0.000	Merged-chrX-166661565-108
NR44441--MA0599.1.KLF5	chr4	128807023	128807032	+	0.000	0.000	Merged-chr4-128807038-7
NR65778--MA0039.3.KLF4	chr9	106071861	106071871	+	0.000	0.000	Merged-chr9-106071900-22
NR15944--MA0741.1.KLF16	chr13	53069485	53069495	+	0.000	0.000	Merged-chr13-53069490-8
NR12433--MA0742.1.Klf12	chr12	8947902	8947916	-	0.000	0.000	Merged-chr12-8948013-17
NR38815--MA0741.1.KLF16	chr3	84337866	84337876	-	0.000	0.000	Merged-chr3-84337779-55
NR47490--MA1107.1.KLF9	chr5	64803407	64803419	-	0.000	0.000	Merged-chr5-64803282-82
NR30368--MA1107.1.KLF9	chr18	77822610	77822622	+	0.000	0.000	Merged-chr18-77822747-6
NR42391--MA0599.1.KLF5	chr4	45530893	45530902	+	0.000	0.000	Merged-chr4-45530813-118
NR27641--MA0599.1.KLF5	chr17	57275563	57275572	+	0.000	0.000	Merged-chr17-57275446-78
NR67543--MA0599.1.KLF5	chrX	75382320	75382329	+	0.000	0.000	Merged-chrX-75382175-2,Merged-chrX-75382490-45
NR42113--MA0493.1.Klf1	chr4	40948291	40948301	+	0.000	0.000	Merged-chr4-40948225-82
NR19889--MA0599.1.KLF5	chr14	84443429	84443438	+	0.000	0.000	Merged-chr14-84443299-57
NR2955--MA0599.1.KLF5	chr1	156522305	156522314	-	0.000	0.000	Merged-chr1-156522298-40
NR62129--MA0741.1.KLF16	chr8	105966169	105966179	-	0.000	0.000	Merged-chr8-105965936-106
NR11179--MA0599.1.KLF5	chr11	100939436	100939445	+	0.000	0.000	Merged-chr11-100939606-96
NR20482--MA0599.1.KLF5	chr14	120407058	120407067	-	0.000	0.000	Merged-chr14-120407035-22
NR23417--MA0742.1.Klf12	chr16	11077803	11077817	+	0.000	0.000	Merged-chr16-11077800-31
NR16063--MA1107.1.KLF9	chr13	55464785	55464797	-	0.000	0.000	Merged-chr13-55464767-2
NR9791--MA0493.1.Klf1	chr11	69059549	69059559	-	0.000	0.000	Merged-chr11-69059699-57
NR16418--MA0740.1.KLF14	chr13	69611685	69611698	+	0.000	0.000	Merged-chr13-69611588-99
NR7297--MA0742.1.Klf12	chr10	99221638	99221652	-	0.000	0.000	Merged-chr10-99221651-27
NR17210--MA0741.1.KLF16	chr13	100492403	100492413	+	0.000	0.000	Merged-chr13-100492434-78
NR53824--MA0741.1.KLF16	chr6	116264326	116264336	-	0.000	0.000	Merged-chr6-116264225-57
NR14365--MA0742.1.Klf12	chr12	108179332	108179346	+	0.000	0.000	Merged-chr12-108179271-107
NR22504--MA1107.1.KLF9	chr15	89089054	89089066	-	0.000	0.000	Merged-chr15-89089221-62
NR43346--MA0741.1.KLF16	chr4	98243912	98243922	+	0.000	0.000	Merged-chr4-98243867-45
NR46285--MA0599.1.KLF5	chr4	155869441	155869450	+	0.000	0.000	Merged-chr4-155869503-64
NR6643--MA0599.1.KLF5	chr10	81105896	81105905	-	0.000	0.000	Merged-chr10-81106055-81
NR51841--MA0740.1.KLF14	chr6	33249007	33249020	+	0.000	0.000	Merged-chr6-33249191-56
NR21531--MA0493.1.Klf1	chr15	66825632	66825642	+	0.000	0.000	Merged-chr15-66825502-98
NR59050--MA0741.1.KLF16	chr7	127218491	127218501	-	0.000	0.000	Merged-chr7-127218487-51
NR9559--MA0599.1.KLF5	chr11	61175065	61175074	-	0.000	0.000	Merged-chr11-61175090-72
NR32673--MA1107.1.KLF9	chr2	10080531	10080543	+	0.000	0.000	Merged-chr2-10080401-75
NR57370--MA0741.1.KLF16	chr7	68205944	68205954	-	0.000	0.000	Merged-chr7-68206033-25
NR44772--MA0741.1.KLF16	chr4	133480030	133480040	-	0.000	0.000	Merged-chr4-133480073-43
NR36570--MA0657.1.KLF13	chr2	158624894	158624911	-	0.000	0.000	Merged-chr2-158625094-66
NR67914--MA0741.1.KLF16	chrX	136741724	136741734	+	0.000	0.000	Merged-chrX-136741651-90
NR67394--MA0742.1.Klf12	chrX	70385857	70385871	-	0.000	0.000	Merged-chrX-70385731-95
NR44553--MA0599.1.KLF5	chr4	129742515	129742524	+	0.000	0.000	Merged-chr4-129742411-67
NR9088--MA0657.1.KLF13	chr11	49652933	49652950	-	0.000	0.000	Merged-chr11-49653033-21
NR34565--MA0741.1.KLF16	chr2	91256813	91256823	-	0.000	0.000	Merged-chr2-91256774-50
NR51057--MA0039.3.KLF4	chr5	146819076	146819086	+	0.000	0.000	Merged-chr5-146819020-14
NR36380--MA0599.1.KLF5	chr2	155019371	155019380	+	0.000	0.000	Merged-chr2-155019489-63
NR40860--MA0493.1.Klf1	chr3	139205639	139205649	-	0.000	0.000	Merged-chr3-139205719-57
NR16870--MA0599.1.KLF5	chr13	92354662	92354671	+	0.000	0.000	Merged-chr13-92354723-122
NR1506--MA1107.1.KLF9	chr1	88497685	88497697	-	0.000	0.000	Merged-chr1-88497619-10
NR45754--MA0741.1.KLF16	chr4	148704913	148704923	+	0.000	0.000	Merged-chr4-148704871-18
NR16297--MA0742.1.Klf12	chr13	63552684	63552698	+	0.000	0.000	Merged-chr13-63552773-18
NR4902--MA0599.1.KLF5	chr10	11149366	11149375	-	0.000	0.000	Merged-chr10-11149591-75
NR15515--MA1107.1.KLF9	chr13	37453500	37453512	+	0.000	0.000	Merged-chr13-37453383-12
NR22092--MA1107.1.KLF9	chr15	81033331	81033343	+	0.000	0.000	Merged-chr15-81033220-15
NR27486--MA0742.1.Klf12	chr17	53479150	53479164	+	0.000	0.000	Merged-chr17-53479369-95
NR36904--MA0599.1.KLF5	chr2	166713889	166713898	-	0.000	0.000	Merged-chr2-166713802-88
NR37644--MA0493.1.Klf1	chr2	181497077	181497087	-	0.000	0.000	Merged-chr2-181497130-129
NR43940--MA0742.1.Klf12	chr4	117251980	117251994	-	0.000	0.000	Merged-chr4-117251889-52
NR43481--MA0599.1.KLF5	chr4	103114422	103114431	+	0.000	0.000	Merged-chr4-103114464-88
NR26761--MA0493.1.Klf1	chr17	34959278	34959288	+	0.000	0.000	Merged-chr17-34959269-73
NR53009--MA1107.1.KLF9	chr6	85967257	85967269	-	0.000	0.000	Merged-chr6-85967132-1
NR34854--MA0599.1.KLF5	chr2	103703463	103703472	-	0.000	0.000	Merged-chr2-103703560-39
NR42126--MA1107.1.KLF9	chr4	41098439	41098451	+	0.000	0.000	Merged-chr4-41098181-38
NR13502--MA0741.1.KLF16	chr12	80113349	80113359	-	0.000	0.000	Merged-chr12-80113137-75
NR26681--MA0599.1.KLF5	chr17	34119416	34119425	+	0.000	0.000	Merged-chr17-34119498-67
NR54512--MA0657.1.KLF13	chr6	134014641	134014658	-	0.000	0.000	Merged-chr6-134014705-25
NR54382--MA0742.1.Klf12	chr6	128852990	128853004	+	0.000	0.000	Merged-chr6-128852954-26
NR54006--MA0599.1.KLF5	chr6	120464177	120464186	+	0.000	0.000	Merged-chr6-120464092-4
NR63515--MA0599.1.KLF5	chr9	21033406	21033415	+	0.000	0.000	Merged-chr9-21033444-26
NR14649--MA1107.1.KLF9	chr12	112699308	112699320	+	0.000	0.000	Merged-chr12-112699364-12
NR21099--MA0742.1.Klf12	chr15	38473781	38473795	+	0.000	0.000	Merged-chr15-38473767-49
NR2171--MA0493.1.Klf1	chr1	131566219	131566229	+	0.000	0.000	Merged-chr1-131566296-22
NR27198--MA0599.1.KLF5	chr17	46890694	46890703	-	0.000	0.000	Merged-chr17-46890539-102
NR22264--MA0741.1.KLF16	chr15	83725116	83725126	-	0.000	0.000	Merged-chr15-83724977-20
NR10680--MA0599.1.KLF5	chr11	88567023	88567032	-	0.000	0.000	Merged-chr11-88567097-31
NR60900--MA0742.1.Klf12	chr8	60983396	60983410	-	0.000	0.000	Merged-chr8-60983374-74
NR49425--MA0599.1.KLF5	chr5	122158167	122158176	+	0.000	0.000	Merged-chr5-122158258-63
NR63935--MA0741.1.KLF16	chr9	40997192	40997202	-	0.000	0.000	Merged-chr9-40997043-1
NR60697--MA0493.1.Klf1	chr8	46551791	46551801	+	0.000	0.000	Merged-chr8-46552010-50
NR22059--MA0741.1.KLF16	chr15	80192528	80192538	+	0.000	0.000	Merged-chr15-80192413-58
NR8095--MA0741.1.KLF16	chr10	127211360	127211370	+	0.000	0.000	Merged-chr10-127211540-55
NR58638--MA0740.1.KLF14	chr7	116149700	116149713	-	0.000	0.000	Merged-chr7-116149850-12
NR22796--MA0742.1.Klf12	chr15	96599088	96599102	+	0.000	0.000	Merged-chr15-96599090-44
NR51777--MA0741.1.KLF16	chr6	30304583	30304593	-	0.000	0.000	Merged-chr6-30304390-54
NR14663--MA0493.1.Klf1	chr12	112868600	112868610	+	0.000	0.000	Merged-chr12-112868485-40
NR24254--MA1107.1.KLF9	chr16	44394806	44394818	-	0.000	0.000	Merged-chr16-44394866-28
NR51099--MA0599.1.KLF5	chr5	147697269	147697278	-	0.000	0.000	Merged-chr5-147697335-17
NR27409--MA0742.1.Klf12	chr17	50292853	50292867	+	0.000	0.000	Merged-chr17-50292906-47
NR51775--MA0599.1.KLF5	chr6	30304584	30304593	-	0.000	0.000	Merged-chr6-30304390-54
NR33216--MA0740.1.KLF14	chr2	30545233	30545246	+	0.000	0.000	Merged-chr2-30545189-38
NR59701--MA0741.1.KLF16	chr7	141579228	141579238	-	0.000	0.000	Merged-chr7-141579078-48
NR57060--MA0493.1.Klf1	chr7	48132275	48132285	+	0.000	0.000	Merged-chr7-48132201-46
NR62782--MA1107.1.KLF9	chr8	121573581	121573593	+	0.000	0.000	Merged-chr8-121573521-19
NR18935--MA0740.1.KLF14	chr14	52023248	52023261	+	0.000	0.000	Merged-chr14-52023136-61
NR52185--MA0740.1.KLF14	chr6	48693967	48693980	-	0.000	0.000	Merged-chr6-48693973-35
NR53940--MA1107.1.KLF9	chr6	119388793	119388805	+	0.000	0.000	Merged-chr6-119388745-63
NR55865--MA0741.1.KLF16	chr7	18925382	18925392	-	0.000	0.000	Merged-chr7-18925390-20
NR37336--MA0741.1.KLF16	chr2	173436866	173436876	-	0.000	0.000	Merged-chr2-173436778-46
NR63501--MA0493.1.Klf1	chr9	20757312	20757322	+	0.000	0.000	Merged-chr9-20757221-14
NR51408--MA0599.1.KLF5	chr6	4087071	4087080	-	0.000	0.000	Merged-chr6-4086905-51
NR67086--MA0493.1.Klf1	chrX	13347125	13347135	+	0.000	0.000	Merged-chrX-13347316-78
NR623--MA1107.1.KLF9	chr1	46970926	46970938	-	0.000	0.000	Merged-chr1-46970694-20
NR596--MA0741.1.KLF16	chr1	43478214	43478224	-	0.000	0.000	Merged-chr1-43478113-25
NR45929--MA0741.1.KLF16	chr4	150938239	150938249	-	0.000	0.000	Merged-chr4-150938152-39
NR26515--MA0493.1.Klf1	chr17	30575638	30575648	-	0.000	0.000	Merged-chr17-30575700-2
NR15891--MA0741.1.KLF16	chr13	51781640	51781650	+	0.000	0.000	Merged-chr13-51781746-17
NR43978--MA0741.1.KLF16	chr4	117972900	117972910	-	0.000	0.000	Merged-chr4-117972930-11
NR12548--MA0740.1.KLF14	chr12	17011593	17011606	-	0.000	0.000	Merged-chr12-17011587-63
NR47496--MA0599.1.KLF5	chr5	64819681	64819690	+	0.000	0.000	Merged-chr5-64819652-30
NR64232--MA0741.1.KLF16	chr9	50856929	50856939	-	0.000	0.000	Merged-chr9-50856954-76
NR30915--MA0493.1.Klf1	chr19	5389954	5389964	-	0.000	0.000	Merged-chr19-5390000-41
NR38557--MA0741.1.KLF16	chr3	65319709	65319719	+	0.000	0.000	Merged-chr3-65319670-31
NR29484--MA1107.1.KLF9	chr18	53245545	53245557	+	0.000	0.000	Merged-chr18-53245593-51
NR26220--MA0599.1.KLF5	chr17	25015824	25015833	-	0.000	0.000	Merged-chr17-25015631-3
NR41156--MA0741.1.KLF16	chr3	146045037	146045047	+	0.000	0.000	Merged-chr3-146045142-29
NR50345--MA0599.1.KLF5	chr5	135962623	135962632	+	0.000	0.000	Merged-chr5-135962796-70
NR56860--MA0039.3.KLF4	chr7	45134839	45134849	+	0.000	0.000	Merged-chr7-45134762-18
NR61567--MA1107.1.KLF9	chr8	83573262	83573274	-	0.000	0.000	Merged-chr8-83573289-48
NR15758--MA0599.1.KLF5	chr13	44733902	44733911	+	0.000	0.000	Merged-chr13-44733889-78
NR27095--MA0599.1.KLF5	chr17	45573413	45573422	-	0.000	0.000	Merged-chr17-45573400-189
NR6511--MA0740.1.KLF14	chr10	80330083	80330096	-	0.000	0.000	Merged-chr10-80329943-52
NR12147--MA1107.1.KLF9	chr11	119143522	119143534	-	0.000	0.000	Merged-chr11-119143613-43
NR41166--MA1107.1.KLF9	chr3	146045217	146045229	-	0.000	0.000	Merged-chr3-146045142-29
NR31788--MA0740.1.KLF14	chr19	42306415	42306428	+	0.000	0.000	Merged-chr19-42306300-48
NR11660--MA0741.1.KLF16	chr11	113307049	113307059	-	0.000	0.000	Merged-chr11-113306988-1
NR64062--MA1107.1.KLF9	chr9	44526588	44526600	-	0.000	0.000	Merged-chr9-44526635-59
NR21933--MA0741.1.KLF16	chr15	78581516	78581526	-	0.000	0.000	Merged-chr15-78581743-66
NR16069--MA0599.1.KLF5	chr13	55513543	55513552	+	0.000	0.000	Merged-chr13-55513377-73
NR18316--MA0740.1.KLF14	chr14	20393750	20393763	-	0.000	0.000	Merged-chr14-20393638-49
NR39268--MA0741.1.KLF16	chr3	96262965	96262975	-	0.000	0.000	Merged-chr3-96263071-120
NR41818--MA0657.1.KLF13	chr4	15265743	15265760	-	0.000	0.000	Merged-chr4-15265953-100
NR33330--MA0599.1.KLF5	chr2	32381954	32381963	+	0.000	0.000	Merged-chr2-32381893-56
NR35249--MA1107.1.KLF9	chr2	119873007	119873019	-	0.000	0.000	Merged-chr2-119872988-44
NR47795--MA0741.1.KLF16	chr5	73651270	73651280	-	0.000	0.000	Merged-chr5-73651167-69
NR52--MA0599.1.KLF5	chr1	9848224	9848233	-	0.000	0.000	Merged-chr1-9848247-58
NR2978--MA0741.1.KLF16	chr1	156660676	156660686	+	0.000	0.000	Merged-chr1-156660698-35
NR50362--MA0740.1.KLF14	chr5	136245035	136245048	+	0.000	0.000	Merged-chr5-136244958-39
NR28288--MA0599.1.KLF5	chr17	83880369	83880378	-	0.000	0.000	Merged-chr17-83880471-24
NR37285--MA0740.1.KLF14	chr2	173000083	173000096	-	0.000	0.000	Merged-chr2-173000238-62
NR27619--MA0599.1.KLF5	chr17	56997294	56997303	-	0.000	0.000	Merged-chr17-56997354-48
NR14117--MA0741.1.KLF16	chr12	102469030	102469040	-	0.000	0.000	Merged-chr12-102469248-59
NR48545--MA0493.1.Klf1	chr5	104982732	104982742	-	0.000	0.000	Merged-chr5-104982699-45
NR11321--MA0742.1.Klf12	chr11	102556215	102556229	+	0.000	0.000	Merged-chr11-102556174-73
NR58812--MA1107.1.KLF9	chr7	120727949	120727961	-	0.000	0.000	Merged-chr7-120727783-30
NR60156--MA0599.1.KLF5	chr8	13785978	13785987	-	0.000	0.000	Merged-chr8-13785827-81
NR16058--MA0742.1.Klf12	chr13	55444700	55444714	-	0.000	0.000	Merged-chr13-55444770-148
NR30300--MA0741.1.KLF16	chr18	76277933	76277943	-	0.000	0.000	Merged-chr18-76277898-1
NR40646--MA0599.1.KLF5	chr3	134339449	134339458	+	0.000	0.000	Merged-chr3-134339453-34
NR29121--MA0039.3.KLF4	chr18	34409653	34409663	-	0.000	0.000	Merged-chr18-34409476-47
NR48107--MA0599.1.KLF5	chr5	92083715	92083724	+	0.000	0.000	Merged-chr5-92083549-102
NR35569--MA0742.1.Klf12	chr2	130689133	130689147	-	0.000	0.000	Merged-chr2-130689284-3
NR12009--MA0493.1.Klf1	chr11	117326118	117326128	-	0.000	0.000	Merged-chr11-117325818-58
NR639--MA0657.1.KLF13	chr1	51478464	51478481	+	0.000	0.000	Merged-chr1-51478318-72
NR21796--MA0599.1.KLF5	chr15	76368852	76368861	+	0.000	0.000	Merged-chr15-76369030-46
NR61214--MA0493.1.Klf1	chr8	71382073	71382083	-	0.000	0.000	Merged-chr8-71381982-56
NR44968--MA0039.3.KLF4	chr4	135963684	135963694	-	0.000	0.000	Merged-chr4-135963723-59
NR23865--MA0741.1.KLF16	chr16	29729114	29729124	+	0.000	0.000	Merged-chr16-29729038-10
NR36734--MA0741.1.KLF16	chr2	163112247	163112257	+	0.000	0.000	Merged-chr2-163112057-15
NR48709--MA0742.1.Klf12	chr5	107688053	107688067	-	0.000	0.000	Merged-chr5-107688177-56
