#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Gata/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR7602--MA0766.1.GATA5	chr5	89036400	89036407	+	0.000	0.000	Merged-chr5-89036442-30
NR3291--MA0482.1.Gata4	chr14	100283702	100283712	+	0.000	0.000	Merged-chr14-100283659-2
NR8431--MA0037.3.GATA3	chr6	134533243	134533250	-	0.000	0.000	Merged-chr6-134533147-7
NR7716--MA0482.1.Gata4	chr5	129524683	129524693	-	0.000	0.000	Merged-chr5-129524684-34
NR2269--MA0035.3.Gata1	chr12	98247086	98247096	+	0.000	0.000	Merged-chr12-98247130-40
NR1728--MA0036.3.GATA2	chr11	98497544	98497554	+	0.000	0.000	Merged-chr11-98497586-22
NR3699--MA0140.2.GATA1::TAL1	chr15	80743668	80743685	-	0.000	0.000	Merged-chr15-80743505-96
NR7682--MA0036.3.GATA2	chr5	105699708	105699718	-	0.000	0.000	Merged-chr5-105699890-8
NR4356--MA1104.1.GATA6	chr17	27323301	27323313	-	0.000	0.000	Merged-chr17-27323176-36
NR3190--MA0766.1.GATA5	chr14	66241477	66241484	-	0.000	0.000	Merged-chr14-66241484-22
NR8606--MA0037.3.GATA3	chr7	19093680	19093687	-	0.000	0.000	Merged-chr7-19093740-100
NR9014--MA0036.3.GATA2	chr7	135598688	135598698	-	0.000	0.000	Merged-chr7-135598633-32
NR3656--MA0140.2.GATA1::TAL1	chr15	60112103	60112120	+	0.000	0.000	Merged-chr15-60111990-62
NR1895--MA0482.1.Gata4	chr12	28589598	28589608	+	0.000	0.000	Merged-chr12-28589573-34
NR3185--MA0035.3.Gata1	chr14	66218979	66218989	+	0.000	0.000	Merged-chr14-66218968-32
NR9818--MA0766.1.GATA5	chrX	7566383	7566390	-	0.000	0.000	Merged-chrX-7566514-6
NR3161--MA0482.1.Gata4	chr14	60072723	60072733	+	0.000	0.000	Merged-chr14-60072713-24
NR2804--MA0037.3.GATA3	chr13	95524827	95524834	-	0.000	0.000	Merged-chr13-95524749-120
NR9595--MA0482.1.Gata4	chr9	53271837	53271847	+	0.000	0.000	Merged-chr9-53271662-13
NR6099--MA0035.3.Gata1	chr3	60408699	60408709	+	0.000	0.000	Merged-chr3-60408838-69
NR1271--MA0766.1.GATA5	chr10	94116420	94116427	+	0.000	0.000	Merged-chr10-94116374-33
NR5763--MA0140.2.GATA1::TAL1	chr2	156730705	156730722	+	0.000	0.000	Merged-chr2-156730705-70
NR9898--MA0036.3.GATA2	chrX	114474361	114474371	-	0.000	0.000	Merged-chrX-114474330-36
NR2166--MA0037.3.GATA3	chr12	89719512	89719519	+	0.000	0.000	Merged-chr12-89719457-81
NR3060--MA0766.1.GATA5	chr14	27562729	27562736	+	0.000	0.000	Merged-chr14-27562668-44
NR1717--MA0766.1.GATA5	chr11	95835286	95835293	+	0.000	0.000	Merged-chr11-95835319-21
NR9802--MA0140.2.GATA1::TAL1	chr9	123767086	123767103	-	0.000	0.000	Merged-chr9-123767195-6
NR6158--MA1104.1.GATA6	chr3	68967471	68967483	+	0.000	0.000	Merged-chr3-68967303-47
NR4478--MA1104.1.GATA6	chr17	64208600	64208612	+	0.000	0.000	Merged-chr17-64208497-3
NR5330--MA0482.1.Gata4	chr2	61803714	61803724	-	0.000	0.000	Merged-chr2-61803678-26
NR5786--MA0766.1.GATA5	chr2	165639608	165639615	+	0.000	0.000	Merged-chr2-165639505-4
NR9121--MA1104.1.GATA6	chr8	25654134	25654146	-	0.000	0.000	Merged-chr8-25654088-45
NR655--MA0036.3.GATA2	chr1	151009414	151009424	+	0.000	0.000	Merged-chr1-151009545-50
NR6267--MA1104.1.GATA6	chr3	93607806	93607818	+	0.000	0.000	Merged-chr3-93607971-30
NR613--MA0035.3.Gata1	chr1	143202525	143202535	-	0.000	0.000	Merged-chr1-143202432-31
NR6538--MA1104.1.GATA6	chr3	146127388	146127400	-	0.000	0.000	Merged-chr3-146127552-12
NR9822--MA0035.3.Gata1	chrX	7570949	7570959	-	0.000	0.000	Merged-chrX-7570919-6
NR9277--MA0037.3.GATA3	chr8	79375251	79375258	-	0.000	0.000	Merged-chr8-79375141-3
NR9598--MA0035.3.Gata1	chr9	53271836	53271846	+	0.000	0.000	Merged-chr9-53271662-13
NR1664--MA0766.1.GATA5	chr11	66906111	66906118	+	0.000	0.000	Merged-chr11-66906049-23
NR8056--MA1104.1.GATA6	chr6	58832865	58832877	-	0.000	0.000	Merged-chr6-58832889-39
NR3663--MA0482.1.Gata4	chr15	63989730	63989740	-	0.000	0.000	Merged-chr15-63989879-13
NR9635--MA0766.1.GATA5	chr9	78024981	78024988	-	0.000	0.000	Merged-chr9-78024957-31
NR5404--MA0766.1.GATA5	chr2	79270384	79270391	+	0.000	0.000	Merged-chr2-79270307-14
NR2099--MA0035.3.Gata1	chr12	70232401	70232411	+	0.000	0.000	Merged-chr12-70232391-28
NR2810--MA0140.2.GATA1::TAL1	chr13	95524828	95524845	+	0.000	0.000	Merged-chr13-95524749-120
NR557--MA0037.3.GATA3	chr1	130838475	130838482	+	0.000	0.000	Merged-chr1-130838519-27
NR6233--MA0037.3.GATA3	chr3	84046256	84046263	-	0.000	0.000	Merged-chr3-84046424-40
NR9744--MA0766.1.GATA5	chr9	94660056	94660063	+	0.000	0.000	Merged-chr9-94659852-5
NR143--MA0037.3.GATA3	chr1	36272853	36272860	-	0.000	0.000	Merged-chr1-36272682-8
NR7536--MA0035.3.Gata1	chr5	64519186	64519196	-	0.000	0.000	Merged-chr5-64519093-9
NR3153--MA0482.1.Gata4	chr14	59397232	59397242	-	0.000	0.000	Merged-chr14-59397210-50
NR363--MA0036.3.GATA2	chr1	88578422	88578432	-	0.000	0.000	Merged-chr1-88578300-28
NR5561--MA0482.1.Gata4	chr2	122125776	122125786	+	0.000	0.000	Merged-chr2-122125883-8
NR3204--MA0036.3.GATA2	chr14	74977157	74977167	+	0.000	0.000	Merged-chr14-74977138-7
NR3557--MA0035.3.Gata1	chr15	40131079	40131089	+	0.000	0.000	Merged-chr15-40131241-26
NR7687--MA0036.3.GATA2	chr5	109997108	109997118	-	0.000	0.000	Merged-chr5-109997231-2
NR9824--MA0482.1.Gata4	chrX	7763742	7763752	-	0.000	0.000	Merged-chrX-7763872-12
NR7781--MA1104.1.GATA6	chr5	149255635	149255647	-	0.000	0.000	Merged-chr5-149255735-4
NR7078--MA0140.2.GATA1::TAL1	chr4	111440283	111440300	-	0.000	0.000	Merged-chr4-111440477-13
NR4419--MA0482.1.Gata4	chr17	45573049	45573059	+	0.000	0.000	Merged-chr17-45573400-189
NR5102--MA0036.3.GATA2	chr19	57477220	57477230	+	0.000	0.000	Merged-chr19-57477375-13
NR1492--MA0140.2.GATA1::TAL1	chr10	128696396	128696413	+	0.000	0.000	Merged-chr10-128696320-57
NR4330--MA0035.3.Gata1	chr17	18558831	18558841	-	0.000	0.000	Merged-chr17-18558777-104
NR9888--MA1104.1.GATA6	chrX	107088382	107088394	-	0.000	0.000	Merged-chrX-107088422-23
NR9841--MA0037.3.GATA3	chrX	23673359	23673366	-	0.000	0.000	Merged-chrX-23673581-22
NR6097--MA1104.1.GATA6	chr3	60408698	60408710	-	0.000	0.000	Merged-chr3-60408838-69
NR1902--MA1104.1.GATA6	chr12	28735552	28735564	+	0.000	0.000	Merged-chr12-28735423-1
NR9613--MA0140.2.GATA1::TAL1	chr9	62972571	62972588	-	0.000	0.000	Merged-chr9-62972468-50
NR5064--MA0482.1.Gata4	chr19	33053337	33053347	+	0.000	0.000	Merged-chr19-33053321-32
NR1242--MA0766.1.GATA5	chr10	89326995	89327002	+	0.000	0.000	Merged-chr10-89327162-49
NR3292--MA1104.1.GATA6	chr14	100283700	100283712	-	0.000	0.000	Merged-chr14-100283659-2
NR1494--MA0766.1.GATA5	chr10	128990355	128990362	-	0.000	0.000	Merged-chr10-128990510-111
NR2342--MA0037.3.GATA3	chr12	118255862	118255869	+	0.000	0.000	Merged-chr12-118255780-45
NR823--MA0035.3.Gata1	chr1	189085213	189085223	+	0.000	0.000	Merged-chr1-189085418-26
NR2320--MA0766.1.GATA5	chr12	112606011	112606018	-	0.000	0.000	Merged-chr12-112605824-36
NR1627--MA0482.1.Gata4	chr11	53141382	53141392	-	0.000	0.000	Merged-chr11-53141237-14
NR6870--MA0482.1.Gata4	chr4	59190870	59190880	-	0.000	0.000	Merged-chr4-59190847-19
NR466--MA0140.2.GATA1::TAL1	chr1	108143233	108143250	-	0.000	0.000	Merged-chr1-108143272-2
NR3416--MA0482.1.Gata4	chr14	122788393	122788403	-	0.000	0.000	Merged-chr14-122788282-21
NR560--MA0036.3.GATA2	chr1	130838473	130838483	-	0.000	0.000	Merged-chr1-130838519-27
NR7114--MA0035.3.Gata1	chr4	126677481	126677491	-	0.000	0.000	Merged-chr4-126677717-65
NR5229--MA0035.3.Gata1	chr2	35232816	35232826	-	0.000	0.000	Merged-chr2-35233017-25
NR1896--MA1104.1.GATA6	chr12	28589596	28589608	-	0.000	0.000	Merged-chr12-28589573-34
NR313--MA0035.3.Gata1	chr1	79684258	79684268	+	0.000	0.000	Merged-chr1-79684355-13
NR9820--MA1104.1.GATA6	chrX	7570948	7570960	+	0.000	0.000	Merged-chrX-7570919-6
NR3177--MA0036.3.GATA2	chr14	62342732	62342742	-	0.000	0.000	Merged-chr14-62342844-35
NR770--MA0035.3.Gata1	chr1	174635511	174635521	+	0.000	0.000	Merged-chr1-174635411-1
NR3856--MA0140.2.GATA1::TAL1	chr16	22857796	22857813	-	0.000	0.000	Merged-chr16-22857736-62
NR1726--MA0035.3.Gata1	chr11	97994751	97994761	-	0.000	0.000	Merged-chr11-97994878-44
NR7613--MA0482.1.Gata4	chr5	92204517	92204527	-	0.000	0.000	Merged-chr5-92204715-7
NR8972--MA0766.1.GATA5	chr7	119894981	119894988	+	0.000	0.000	Merged-chr7-119895039-1
NR3777--MA0482.1.Gata4	chr16	4762246	4762256	-	0.000	0.000	Merged-chr16-4762365-8
NR1610--MA1104.1.GATA6	chr11	43492831	43492843	-	0.000	0.000	Merged-chr11-43492848-27
NR7403--MA0766.1.GATA5	chr5	29200063	29200070	-	0.000	0.000	Merged-chr5-29200032-4
NR7568--MA1104.1.GATA6	chr5	71903682	71903694	-	0.000	0.000	Merged-chr5-71903621-28
NR6673--MA0766.1.GATA5	chr4	11404221	11404228	-	0.000	0.000	Merged-chr4-11404244-13
NR1478--MA0482.1.Gata4	chr10	125330208	125330218	+	0.000	0.000	Merged-chr10-125330277-12
NR2097--MA1104.1.GATA6	chr12	70232400	70232412	-	0.000	0.000	Merged-chr12-70232391-28
NR921--MA0482.1.Gata4	chr10	17361607	17361617	-	0.000	0.000	Merged-chr10-17361557-1
NR6873--MA0035.3.Gata1	chr4	59190871	59190881	-	0.000	0.000	Merged-chr4-59190847-19
NR3538--MA0482.1.Gata4	chr15	36364105	36364115	+	0.000	0.000	Merged-chr15-36364170-51
NR3809--MA0482.1.Gata4	chr16	7419926	7419936	+	0.000	0.000	Merged-chr16-7419949-42
NR1173--MA0482.1.Gata4	chr10	75406252	75406262	-	0.000	0.000	Merged-chr10-75406076-29
NR1444--MA0482.1.Gata4	chr10	122054864	122054874	+	0.000	0.000	Merged-chr10-122054760-22
NR1715--MA0482.1.Gata4	chr11	95835283	95835293	-	0.000	0.000	Merged-chr11-95835319-21
NR4362--MA0037.3.GATA3	chr17	31210486	31210493	-	0.000	0.000	Merged-chr17-31210494-9
NR4340--MA0766.1.GATA5	chr17	23797678	23797685	+	0.000	0.000	Merged-chr17-23797661-48
NR3191--MA0035.3.Gata1	chr14	66241476	66241486	+	0.000	0.000	Merged-chr14-66241484-22
NR892--MA0035.3.Gata1	chr10	13999025	13999035	-	0.000	0.000	Merged-chr10-13999186-36
NR5784--MA0482.1.Gata4	chr2	165639605	165639615	-	0.000	0.000	Merged-chr2-165639505-4
NR9482--MA0035.3.Gata1	chr9	13470378	13470388	+	0.000	0.000	Merged-chr9-13470214-9
NR9938--MA0482.1.Gata4	chrX	166329313	166329323	+	0.000	0.000	Merged-chrX-166329162-24
NR8232--MA0140.2.GATA1::TAL1	chr6	103473551	103473568	-	0.000	0.000	Merged-chr6-103473663-48
NR7368--MA0482.1.Gata4	chr5	21054838	21054848	+	0.000	0.000	Merged-chr5-21054874-6
NR3546--MA0766.1.GATA5	chr15	36440115	36440122	+	0.000	0.000	Merged-chr15-36440213-15
NR6652--MA0766.1.GATA5	chr4	8381061	8381068	+	0.000	0.000	Merged-chr4-8380900-9
NR3061--MA0035.3.Gata1	chr14	27562727	27562737	-	0.000	0.000	Merged-chr14-27562668-44
NR1447--MA0035.3.Gata1	chr10	122054863	122054873	+	0.000	0.000	Merged-chr10-122054760-22
NR5562--MA1104.1.GATA6	chr2	122125774	122125786	-	0.000	0.000	Merged-chr2-122125883-8
NR5449--MA0482.1.Gata4	chr2	92192026	92192036	-	0.000	0.000	Merged-chr2-92192158-30
NR3215--MA0140.2.GATA1::TAL1	chr14	76569410	76569427	+	0.000	0.000	Merged-chr14-76569463-39
NR1745--MA0037.3.GATA3	chr11	104609421	104609428	+	0.000	0.000	Merged-chr11-104609685-47
NR4781--MA0482.1.Gata4	chr18	50014636	50014646	-	0.000	0.000	Merged-chr18-50014584-52
NR9789--MA0482.1.Gata4	chr9	120493245	120493255	+	0.000	0.000	Merged-chr9-120493281-1
NR3759--MA0035.3.Gata1	chr15	100750371	100750381	+	0.000	0.000	Merged-chr15-100750259-57
NR5415--MA0482.1.Gata4	chr2	84241286	84241296	+	0.000	0.000	Merged-chr2-84241339-6
NR6764--MA0036.3.GATA2	chr4	32291745	32291755	-	0.000	0.000	Merged-chr4-32291576-26
NR9707--MA0766.1.GATA5	chr9	86579815	86579822	-	0.000	0.000	Merged-chr9-86579809-9
NR2913--MA0036.3.GATA2	chr13	113639070	113639080	+	0.000	0.000	Merged-chr13-113639155-24
NR859--MA0766.1.GATA5	chr10	7178823	7178830	-	0.000	0.000	Merged-chr10-7178765-13
NR1197--MA0036.3.GATA2	chr10	81137368	81137378	+	0.000	0.000	Merged-chr10-81137276-7
NR1816--MA0482.1.Gata4	chr12	12172556	12172566	+	0.000	0.000	Merged-chr12-12172464-29
NR5065--MA1104.1.GATA6	chr19	33053335	33053347	-	0.000	0.000	Merged-chr19-33053321-32
NR9168--MA0036.3.GATA2	chr8	36194319	36194329	+	0.000	0.000	Merged-chr8-36194183-57
NR3903--MA0140.2.GATA1::TAL1	chr16	32520687	32520704	-	0.000	0.000	Merged-chr16-32520584-37
NR2827--MA0766.1.GATA5	chr13	100576090	100576097	+	0.000	0.000	Merged-chr13-100576105-29
NR697--MA0766.1.GATA5	chr1	161309589	161309596	-	0.000	0.000	Merged-chr1-161309457-43
NR4954--MA0036.3.GATA2	chr18	75322353	75322363	+	0.000	0.000	Merged-chr18-75322404-42
NR1628--MA1104.1.GATA6	chr11	53141382	53141394	+	0.000	0.000	Merged-chr11-53141237-14
NR815--MA0036.3.GATA2	chr1	186713109	186713119	+	0.000	0.000	Merged-chr1-186713074-31
NR800--MA1104.1.GATA6	chr1	182539636	182539648	+	0.000	0.000	Merged-chr1-182539437-37
NR6871--MA1104.1.GATA6	chr4	59190870	59190882	+	0.000	0.000	Merged-chr4-59190847-19
NR8162--MA0766.1.GATA5	chr6	82922017	82922024	+	0.000	0.000	Merged-chr6-82922037-57
NR796--MA0036.3.GATA2	chr1	180364120	180364130	+	0.000	0.000	Merged-chr1-180364196-41
NR4868--MA0766.1.GATA5	chr18	62072967	62072974	-	0.000	0.000	Merged-chr18-62072861-2
NR1558--MA0482.1.Gata4	chr11	21103248	21103258	+	0.000	0.000	Merged-chr11-21103382-12
NR4476--MA0037.3.GATA3	chr17	64208603	64208610	+	0.000	0.000	Merged-chr17-64208497-3
NR135--MA0035.3.Gata1	chr1	35653568	35653578	-	0.000	0.000	Merged-chr1-35653441-55
NR5554--MA0037.3.GATA3	chr2	121457053	121457060	-	0.000	0.000	Merged-chr2-121457132-54
NR7614--MA1104.1.GATA6	chr5	92204517	92204529	+	0.000	0.000	Merged-chr5-92204715-7
NR3408--MA0766.1.GATA5	chr14	121995697	121995704	+	0.000	0.000	Merged-chr14-121995600-7
NR6265--MA0037.3.GATA3	chr3	93607809	93607816	+	0.000	0.000	Merged-chr3-93607971-30
NR6536--MA0037.3.GATA3	chr3	146127390	146127397	-	0.000	0.000	Merged-chr3-146127552-12
NR3778--MA1104.1.GATA6	chr16	4762246	4762258	+	0.000	0.000	Merged-chr16-4762365-8
NR7215--MA0036.3.GATA2	chr4	150938225	150938235	+	0.000	0.000	Merged-chr4-150938152-39
NR9909--MA0482.1.Gata4	chrX	136616096	136616106	+	0.000	0.000	Merged-chrX-136616157-16
NR5059--MA0036.3.GATA2	chr19	32998970	32998980	-	0.000	0.000	Merged-chr19-32999080-29
NR4420--MA0766.1.GATA5	chr17	45573049	45573056	-	0.000	0.000	Merged-chr17-45573400-189
NR8054--MA0037.3.GATA3	chr6	58832867	58832874	-	0.000	0.000	Merged-chr6-58832889-39
NR6671--MA0482.1.Gata4	chr4	11404221	11404231	+	0.000	0.000	Merged-chr4-11404244-13
NR3539--MA1104.1.GATA6	chr15	36364103	36364115	-	0.000	0.000	Merged-chr15-36364170-51
NR5497--MA0482.1.Gata4	chr2	109608254	109608264	-	0.000	0.000	Merged-chr2-109608122-1
NR2321--MA0035.3.Gata1	chr12	112606010	112606020	+	0.000	0.000	Merged-chr12-112605824-36
NR3996--MA1104.1.GATA6	chr16	56800670	56800682	-	0.000	0.000	Merged-chr16-56800625-33
NR1445--MA1104.1.GATA6	chr10	122054862	122054874	-	0.000	0.000	Merged-chr10-122054760-22
NR7228--MA0036.3.GATA2	chr4	154965101	154965111	+	0.000	0.000	Merged-chr4-154964941-1
NR5558--MA0766.1.GATA5	chr2	121457053	121457060	-	0.000	0.000	Merged-chr2-121457132-54
NR8664--MA0766.1.GATA5	chr7	30280502	30280509	+	0.000	0.000	Merged-chr7-30280528-94
NR6769--MA0036.3.GATA2	chr4	32615368	32615378	+	0.000	0.000	Merged-chr4-32615355-52
NR2538--MA0036.3.GATA2	chr13	36886173	36886183	-	0.000	0.000	Merged-chr13-36886287-43
NR5785--MA1104.1.GATA6	chr2	165639605	165639617	+	0.000	0.000	Merged-chr2-165639505-4
NR9939--MA1104.1.GATA6	chrX	166329311	166329323	-	0.000	0.000	Merged-chrX-166329162-24
NR6767--MA0037.3.GATA3	chr4	32615369	32615376	-	0.000	0.000	Merged-chr4-32615355-52
NR2265--MA0037.3.GATA3	chr12	98247087	98247094	-	0.000	0.000	Merged-chr12-98247130-40
NR8973--MA0035.3.Gata1	chr7	119894979	119894989	-	0.000	0.000	Merged-chr7-119895039-1
NR6926--MA0140.2.GATA1::TAL1	chr4	75278964	75278981	-	0.000	0.000	Merged-chr4-75279089-1
NR5638--MA0482.1.Gata4	chr2	135966824	135966834	-	0.000	0.000	Merged-chr2-135966695-1
NR7108--MA0766.1.GATA5	chr4	126103849	126103856	-	0.000	0.000	Merged-chr4-126103759-104
NR6674--MA0035.3.Gata1	chr4	11404220	11404230	+	0.000	0.000	Merged-chr4-11404244-13
NR4789--MA0035.3.Gata1	chr18	50028361	50028371	-	0.000	0.000	Merged-chr18-50028414-49
NR8142--MA0037.3.GATA3	chr6	71962928	71962935	+	0.000	0.000	Merged-chr6-71962835-53
NR263--MA1104.1.GATA6	chr1	66987715	66987727	-	0.000	0.000	Merged-chr1-66987794-41
NR4555--MA0766.1.GATA5	chr17	80323832	80323839	-	0.000	0.000	Merged-chr17-80323753-51
NR5403--MA0037.3.GATA3	chr2	79270384	79270391	+	0.000	0.000	Merged-chr2-79270307-14
NR145--MA0766.1.GATA5	chr1	36272853	36272860	-	0.000	0.000	Merged-chr1-36272682-8
NR9886--MA0037.3.GATA3	chrX	107088384	107088391	-	0.000	0.000	Merged-chrX-107088422-23
NR693--MA0035.3.Gata1	chr1	160195097	160195107	+	0.000	0.000	Merged-chr1-160195203-53
NR8320--MA0035.3.Gata1	chr6	124750612	124750622	-	0.000	0.000	Merged-chr6-124750623-14
NR4782--MA1104.1.GATA6	chr18	50014636	50014648	+	0.000	0.000	Merged-chr18-50014584-52
NR626--MA0140.2.GATA1::TAL1	chr1	145069575	145069592	+	0.000	0.000	Merged-chr1-145069518-2
NR7146--MA0035.3.Gata1	chr4	135895435	135895445	+	0.000	0.000	Merged-chr4-135895375-12
NR4393--MA0766.1.GATA5	chr17	35993989	35993996	-	0.000	0.000	Merged-chr17-35993975-42
NR7045--MA0036.3.GATA2	chr4	101217307	101217317	-	0.000	0.000	Merged-chr4-101217167-64
NR3290--MA0037.3.GATA3	chr14	100283702	100283709	-	0.000	0.000	Merged-chr14-100283659-2
NR5416--MA1104.1.GATA6	chr2	84241284	84241296	-	0.000	0.000	Merged-chr2-84241339-6
NR2560--MA0036.3.GATA2	chr13	49188129	49188139	-	0.000	0.000	Merged-chr13-49188113-1
NR7715--MA0037.3.GATA3	chr5	129524686	129524693	+	0.000	0.000	Merged-chr5-129524684-34
NR8994--MA0036.3.GATA2	chr7	127288040	127288050	-	0.000	0.000	Merged-chr7-127288112-51
NR682--MA0482.1.Gata4	chr1	158177457	158177467	+	0.000	0.000	Merged-chr1-158177392-1
NR5006--MA0140.2.GATA1::TAL1	chr19	5389999	5390016	+	0.000	0.000	Merged-chr19-5390000-41
NR1817--MA1104.1.GATA6	chr12	12172554	12172566	-	0.000	0.000	Merged-chr12-12172464-29
NR1894--MA0037.3.GATA3	chr12	28589598	28589605	-	0.000	0.000	Merged-chr12-28589573-34
NR2573--MA0036.3.GATA2	chr13	52922196	52922206	-	0.000	0.000	Merged-chr13-52922066-27
NR7911--MA0766.1.GATA5	chr6	29229410	29229417	+	0.000	0.000	Merged-chr6-29229534-5
NR1820--MA0035.3.Gata1	chr12	12172555	12172565	+	0.000	0.000	Merged-chr12-12172464-29
NR3160--MA0037.3.GATA3	chr14	60072723	60072730	-	0.000	0.000	Merged-chr14-60072713-24
NR9594--MA0037.3.GATA3	chr9	53271837	53271844	-	0.000	0.000	Merged-chr9-53271662-13
NR857--MA0482.1.Gata4	chr10	7178823	7178833	+	0.000	0.000	Merged-chr10-7178765-13
NR4372--MA0766.1.GATA5	chr17	32350601	32350608	-	0.000	0.000	Merged-chr17-32350599-47
NR7566--MA0037.3.GATA3	chr5	71903684	71903691	-	0.000	0.000	Merged-chr5-71903621-28
NR9718--MA0482.1.Gata4	chr9	90301326	90301336	+	0.000	0.000	Merged-chr9-90301276-26
NR2825--MA0482.1.Gata4	chr13	100576087	100576097	-	0.000	0.000	Merged-chr13-100576105-29
NR8255--MA0766.1.GATA5	chr6	108168408	108168415	+	0.000	0.000	Merged-chr6-108168461-115
NR889--MA0036.3.GATA2	chr10	13993678	13993688	+	0.000	0.000	Merged-chr10-13993632-56
NR695--MA0482.1.Gata4	chr1	161309589	161309599	+	0.000	0.000	Merged-chr1-161309457-43
NR1559--MA1104.1.GATA6	chr11	21103246	21103258	-	0.000	0.000	Merged-chr11-21103382-12
NR7148--MA0482.1.Gata4	chr4	136180262	136180272	-	0.000	0.000	Merged-chr4-136180395-76
NR4367--MA0035.3.Gata1	chr17	31210485	31210495	+	0.000	0.000	Merged-chr17-31210494-9
NR9900--MA0035.3.Gata1	chrX	114474361	114474371	-	0.000	0.000	Merged-chrX-114474330-36
NR1493--MA0037.3.GATA3	chr10	128990355	128990362	-	0.000	0.000	Merged-chr10-128990510-111
NR5159--MA0140.2.GATA1::TAL1	chr2	16515554	16515571	-	0.000	0.000	Merged-chr2-16515571-1
NR3553--MA0037.3.GATA3	chr15	40131080	40131087	-	0.000	0.000	Merged-chr15-40131241-26
NR4911--MA0140.2.GATA1::TAL1	chr18	69899011	69899028	+	0.000	0.000	Merged-chr18-69898906-38
NR8887--MA0140.2.GATA1::TAL1	chr7	102315519	102315536	-	0.000	0.000	Merged-chr7-102315597-18
NR8601--MA0766.1.GATA5	chr7	12987631	12987638	+	0.000	0.000	Merged-chr7-12987633-12
NR769--MA0766.1.GATA5	chr1	174635512	174635519	-	0.000	0.000	Merged-chr1-174635411-1
NR8572--MA0036.3.GATA2	chr7	6127301	6127311	+	0.000	0.000	Merged-chr7-6127268-44
NR151--MA0482.1.Gata4	chr1	37544482	37544492	+	0.000	0.000	Merged-chr1-37544454-25
NR2828--MA0035.3.Gata1	chr13	100576088	100576098	-	0.000	0.000	Merged-chr13-100576105-29
NR8444--MA0482.1.Gata4	chr6	136491384	136491394	-	0.000	0.000	Merged-chr6-136491563-93
NR5498--MA1104.1.GATA6	chr2	109608254	109608266	+	0.000	0.000	Merged-chr2-109608122-1
NR996--MA0140.2.GATA1::TAL1	chr10	33050962	33050979	+	0.000	0.000	Merged-chr10-33050860-1
NR4003--MA0766.1.GATA5	chr16	57319940	57319947	+	0.000	0.000	Merged-chr16-57319907-20
NR9012--MA0482.1.Gata4	chr7	135598687	135598697	-	0.000	0.000	Merged-chr7-135598633-32
NR6206--MA0766.1.GATA5	chr3	81201468	81201475	-	0.000	0.000	Merged-chr3-81201582-6
NR4526--MA0766.1.GATA5	chr17	71491184	71491191	-	0.000	0.000	Merged-chr17-71491103-50
NR4869--MA0035.3.Gata1	chr18	62072966	62072976	+	0.000	0.000	Merged-chr18-62072861-2
NR8614--MA0766.1.GATA5	chr7	19332941	19332948	-	0.000	0.000	Merged-chr7-19332998-44
NR2523--MA0035.3.Gata1	chr13	31930766	31930776	-	0.000	0.000	Merged-chr13-31930856-1
NR691--MA1104.1.GATA6	chr1	160195096	160195108	-	0.000	0.000	Merged-chr1-160195203-53
NR4778--MA0766.1.GATA5	chr18	49982268	49982275	-	0.000	0.000	Merged-chr18-49982392-61
NR2151--MA0036.3.GATA2	chr12	86795964	86795974	-	0.000	0.000	Merged-chr12-86795851-62
NR5560--MA0037.3.GATA3	chr2	122125776	122125783	-	0.000	0.000	Merged-chr2-122125883-8
NR2023--MA0482.1.Gata4	chr12	52718555	52718565	+	0.000	0.000	Merged-chr12-52718436-2
NR7144--MA1104.1.GATA6	chr4	135895434	135895446	-	0.000	0.000	Merged-chr4-135895375-12
NR6044--MA0766.1.GATA5	chr3	51744642	51744649	-	0.000	0.000	Merged-chr3-51744632-10
NR4016--MA0766.1.GATA5	chr16	58670210	58670217	-	0.000	0.000	Merged-chr16-58670422-58
NR5639--MA1104.1.GATA6	chr2	135966824	135966836	+	0.000	0.000	Merged-chr2-135966695-1
NR4192--MA0036.3.GATA2	chr16	95798613	95798623	+	0.000	0.000	Merged-chr16-95798581-80
NR154--MA0035.3.Gata1	chr1	37544481	37544491	+	0.000	0.000	Merged-chr1-37544454-25
NR9819--MA0482.1.Gata4	chrX	7570948	7570958	-	0.000	0.000	Merged-chrX-7570919-6
NR6291--MA0140.2.GATA1::TAL1	chr3	105815405	105815422	-	0.000	0.000	Merged-chr3-105815563-53
NR6676--MA0766.1.GATA5	chr4	11610149	11610156	+	0.000	0.000	Merged-chr4-11610147-18
NR6523--MA0036.3.GATA2	chr3	143915152	143915162	-	0.000	0.000	Merged-chr3-143914964-9
NR653--MA0482.1.Gata4	chr1	151009415	151009425	+	0.000	0.000	Merged-chr1-151009545-50
NR8285--MA0035.3.Gata1	chr6	118167290	118167300	-	0.000	0.000	Merged-chr6-118167184-65
NR7110--MA0037.3.GATA3	chr4	126677483	126677490	+	0.000	0.000	Merged-chr4-126677717-65
