#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR6084--MA0089.1.MAFG::NFE2L1	chr16	95983806	95983811	-	0.000	0.000	Merged-chr16-95983924-16
NR3071--MA0495.2.MAFF	chr12	69402916	69402936	-	0.000	0.000	Merged-chr12-69402921-11
NR5040--MA0089.1.MAFG::NFE2L1	chr15	8577694	8577699	+	0.000	0.000	Merged-chr15-8577774-16
NR7625--MA0659.1.MAFG	chr2	34938703	34938723	-	0.000	0.000	Merged-chr2-34938971-69
NR3395--MA0117.2.Mafb	chr12	111442335	111442346	+	0.000	0.000	Merged-chr12-111442481-10
NR8445--MA0089.1.MAFG::NFE2L1	chr2	147744123	147744128	+	0.000	0.000	Merged-chr2-147744071-13
NR4040--MA0495.2.MAFF	chr13	95347410	95347430	-	0.000	0.000	Merged-chr13-95347309-34
NR9374--MA0089.1.MAFG::NFE2L1	chr3	116434961	116434966	+	0.000	0.000	Merged-chr3-116434903-21
NR2543--MA0089.1.MAFG::NFE2L1	chr11	76407202	76407207	-	0.000	0.000	Merged-chr11-76407006-51
NR1123--MA0089.1.MAFG::NFE2L1	chr1	183052857	183052862	+	0.000	0.000	Merged-chr1-183052837-15
NR8809--MA0659.1.MAFG	chr3	18243867	18243887	-	0.000	0.000	Merged-chr3-18243680-52
NR2729--MA0495.2.MAFF	chr11	106994504	106994524	+	0.000	0.000	Merged-chr11-106994404-9
NR3472--MA0089.1.MAFG::NFE2L1	chr12	115320848	115320853	-	0.000	0.000	Merged-chr12-115320817-31
NR12487--MA0501.1.MAF::NFE2	chr6	145276409	145276423	+	0.000	0.000	Merged-chr6-145276388-70
NR1305--MA0117.2.Mafb	chr10	8176513	8176524	+	0.000	0.000	Merged-chr10-8176500-34
NR10459--MA0591.1.Bach1::Mafk	chr4	141952341	141952355	+	0.000	0.000	Merged-chr4-141952458-47
NR12420--MA0501.1.MAF::NFE2	chr6	140817163	140817177	-	0.000	0.000	Merged-chr6-140817043-66
NR14124--MA0495.2.MAFF	chr9	14568708	14568728	+	0.000	0.000	Merged-chr9-14568666-36
NR4457--MA0591.1.Bach1::Mafk	chr14	30574390	30574404	-	0.000	0.000	Merged-chr14-30574326-24
NR4556--MA0501.1.MAF::NFE2	chr14	46671312	46671326	+	0.000	0.000	Merged-chr14-46671310-13
NR3073--MA0659.1.MAFG	chr12	69402916	69402936	-	0.000	0.000	Merged-chr12-69402921-11
NR6762--MA0089.1.MAFG::NFE2L1	chr18	34751628	34751633	+	0.000	0.000	Merged-chr18-34751743-52
NR10552--MA0089.1.MAFG::NFE2L1	chr4	149759588	149759593	+	0.000	0.000	Merged-chr4-149759725-31
NR1556--MA0659.1.MAFG	chr10	53346649	53346669	-	0.000	0.000	Merged-chr10-53346835-25
NR9132--MA0591.1.Bach1::Mafk	chr3	88138426	88138440	-	0.000	0.000	Merged-chr3-88138554-68
NR1355--MA0501.1.MAF::NFE2	chr10	15300269	15300283	-	0.000	0.000	Merged-chr10-15300322-38
NR11644--MA0117.2.Mafb	chr6	31803430	31803441	+	0.000	0.000	Merged-chr6-31803356-16
NR12504--MA0495.2.MAFF	chr6	146516327	146516347	+	0.000	0.000	Merged-chr6-146516138-30
NR9216--MA0496.2.MAFK	chr3	95664228	95664246	+	0.000	0.000	Merged-chr3-95664146-32
NR14348--MA0495.2.MAFF	chr9	62425367	62425387	+	0.000	0.000	Merged-chr9-62425384-15
NR6708--MA0501.1.MAF::NFE2	chr18	23754635	23754649	+	0.000	0.000	Merged-chr18-23754514-42
NR8343--MA0089.1.MAFG::NFE2L1	chr2	135891302	135891307	+	0.000	0.000	Merged-chr2-135891354-60
NR14973--MA0089.1.MAFG::NFE2L1	chrX	105926567	105926572	-	0.000	0.000	Merged-chrX-105926610-52
NR8811--MA0496.2.MAFK	chr3	18243868	18243886	+	0.000	0.000	Merged-chr3-18243680-52
NR3702--MA0496.2.MAFK	chr13	37783913	37783931	+	0.000	0.000	Merged-chr13-37783892-22
NR6412--MA0496.2.MAFK	chr17	53658758	53658776	+	0.000	0.000	Merged-chr17-53658882-10
NR5973--MA0591.1.Bach1::Mafk	chr16	87665449	87665463	-	0.000	0.000	Merged-chr16-87665627-46
NR13436--MA0591.1.Bach1::Mafk	chr8	18768249	18768263	-	0.000	0.000	Merged-chr8-18768213-14
NR14469--MA0495.2.MAFF	chr9	83564270	83564290	-	0.000	0.000	Merged-chr9-83564254-44
NR3759--MA0591.1.Bach1::Mafk	chr13	45623918	45623932	-	0.000	0.000	Merged-chr13-45624002-39
NR11736--MA0496.2.MAFK	chr6	54107478	54107496	-	0.000	0.000	Merged-chr6-54107486-10
NR2619--MA0117.2.Mafb	chr11	90576726	90576737	-	0.000	0.000	Merged-chr11-90576690-20
NR6660--MA0089.1.MAFG::NFE2L1	chr18	10531709	10531714	+	0.000	0.000	Merged-chr18-10531815-35
NR2846--MA0591.1.Bach1::Mafk	chr12	3740261	3740275	-	0.000	0.000	Merged-chr12-3740314-45
NR11870--MA0089.1.MAFG::NFE2L1	chr6	72347334	72347339	-	0.000	0.000	Merged-chr6-72347537-74
NR9449--MA0496.2.MAFK	chr3	126570831	126570849	-	0.000	0.000	Merged-chr3-126570904-20
NR5028--MA0591.1.Bach1::Mafk	chr15	6555766	6555780	+	0.000	0.000	Merged-chr15-6555772-24
NR12179--MA0117.2.Mafb	chr6	118621974	118621985	+	0.000	0.000	Merged-chr6-118621968-6
NR10309--MA0591.1.Bach1::Mafk	chr4	120044801	120044815	-	0.000	0.000	Merged-chr4-120044912-16
NR1323--MA0089.1.MAFG::NFE2L1	chr10	12823690	12823695	-	0.000	0.000	Merged-chr10-12823513-1
NR8266--MA0501.1.MAF::NFE2	chr2	125791849	125791863	+	0.000	0.000	Merged-chr2-125791694-59
NR2232--MA0501.1.MAF::NFE2	chr11	20565266	20565280	+	0.000	0.000	Merged-chr11-20565128-32
NR14343--MA0496.2.MAFK	chr9	61708040	61708058	+	0.000	0.000	Merged-chr9-61708026-57
NR5902--MA0117.2.Mafb	chr16	75855646	75855657	-	0.000	0.000	Merged-chr16-75855662-51
NR4369--MA0117.2.Mafb	chr14	16270114	16270125	-	0.000	0.000	Merged-chr14-16270059-31
NR13075--MA0089.1.MAFG::NFE2L1	chr7	113143683	113143688	+	0.000	0.000	Merged-chr7-113143723-32
NR4904--MA0496.2.MAFK	chr14	105177468	105177486	-	0.000	0.000	Merged-chr14-105177397-2
NR13193--MA0659.1.MAFG	chr7	127148384	127148404	+	0.000	0.000	Merged-chr7-127148384-5
NR11204--MA0495.2.MAFF	chr5	107646128	107646148	-	0.000	0.000	Merged-chr5-107646170-26
NR3383--MA0089.1.MAFG::NFE2L1	chr12	110389608	110389613	+	0.000	0.000	Merged-chr12-110389691-32
NR13945--MA0501.1.MAF::NFE2	chr8	117033599	117033613	-	0.000	0.000	Merged-chr8-117033568-28
NR7036--MA0089.1.MAFG::NFE2L1	chr18	78142933	78142938	+	0.000	0.000	Merged-chr18-78142863-6
NR3400--MA0117.2.Mafb	chr12	111694719	111694730	+	0.000	0.000	Merged-chr12-111694748-9
NR1424--MA0496.2.MAFK	chr10	26325617	26325635	+	0.000	0.000	Merged-chr10-26325461-56
NR12246--MA0089.1.MAFG::NFE2L1	chr6	125483637	125483642	+	0.000	0.000	Merged-chr6-125483864-63
NR4810--MA0496.2.MAFK	chr14	86239028	86239046	-	0.000	0.000	Merged-chr14-86238911-3
NR1398--MA0591.1.Bach1::Mafk	chr10	21946996	21947010	+	0.000	0.000	Merged-chr10-21947042-21
NR12506--MA0117.2.Mafb	chr6	146516336	146516347	-	0.000	0.000	Merged-chr6-146516138-30
NR10484--MA0591.1.Bach1::Mafk	chr4	145209527	145209541	+	0.000	0.000	Merged-chr4-145209474-14
NR3124--MA0501.1.MAF::NFE2	chr12	76052065	76052079	-	0.000	0.000	Merged-chr12-76052186-4
NR5802--MA0495.2.MAFF	chr16	52879649	52879669	-	0.000	0.000	Merged-chr16-52879758-28
NR11747--MA0501.1.MAF::NFE2	chr6	54972260	54972274	+	0.000	0.000	Merged-chr6-54972195-1
NR1504--MA0591.1.Bach1::Mafk	chr10	43998659	43998673	-	0.000	0.000	Merged-chr10-43998525-49
NR11392--MA0089.1.MAFG::NFE2L1	chr5	140871434	140871439	+	0.000	0.000	Merged-chr5-140871418-38
NR4482--MA0591.1.Bach1::Mafk	chr14	40902839	40902853	+	0.000	0.000	Merged-chr14-40902839-11
NR7940--MA0501.1.MAF::NFE2	chr2	84059439	84059453	-	0.000	0.000	Merged-chr2-84059493-47
NR306--MA0591.1.Bach1::Mafk	chr1	72449873	72449887	-	0.000	0.000	Merged-chr1-72450027-13
NR14607--MA0089.1.MAFG::NFE2L1	chr9	103146983	103146988	-	0.000	0.000	Merged-chr9-103146850-8
NR5959--MA0089.1.MAFG::NFE2L1	chr16	84627234	84627239	+	0.000	0.000	Merged-chr16-84627265-6
NR666--MA0501.1.MAF::NFE2	chr1	125390344	125390358	+	0.000	0.000	Merged-chr1-125390190-80
NR3944--MA0496.2.MAFK	chr13	76129009	76129027	-	0.000	0.000	Merged-chr13-76128854-26
NR6888--MA0089.1.MAFG::NFE2L1	chr18	61207178	61207183	+	0.000	0.000	Merged-chr18-61207122-39
NR9963--MA0089.1.MAFG::NFE2L1	chr4	59225038	59225043	+	0.000	0.000	Merged-chr4-59225002-19
NR5907--MA0659.1.MAFG	chr16	75903184	75903204	-	0.000	0.000	Merged-chr16-75903251-33
NR1677--MA0117.2.Mafb	chr10	75224007	75224018	+	0.000	0.000	Merged-chr10-75224198-14
NR14290--MA0495.2.MAFF	chr9	48538398	48538418	+	0.000	0.000	Merged-chr9-48538454-59
NR13146--MA0496.2.MAFK	chr7	119861789	119861807	-	0.000	0.000	Merged-chr7-119861539-102
NR10362--MA0117.2.Mafb	chr4	127250031	127250042	+	0.000	0.000	Merged-chr4-127250086-45
NR6583--MA0495.2.MAFF	chr17	86063692	86063712	+	0.000	0.000	Merged-chr17-86063661-27
NR11676--MA0591.1.Bach1::Mafk	chr6	41527382	41527396	-	0.000	0.000	Merged-chr6-41527380-17
NR206--MA0495.2.MAFF	chr1	52012515	52012535	+	0.000	0.000	Merged-chr1-52012625-13
NR5365--MA0117.2.Mafb	chr15	84372887	84372898	+	0.000	0.000	Merged-chr15-84372915-18
NR1465--MA0495.2.MAFF	chr10	39242118	39242138	-	0.000	0.000	Merged-chr10-39242080-33
NR2221--MA0659.1.MAFG	chr11	20107921	20107941	+	0.000	0.000	Merged-chr11-20107877-60
NR6599--MA0089.1.MAFG::NFE2L1	chr17	88123955	88123960	+	0.000	0.000	Merged-chr17-88123873-45
NR7909--MA0501.1.MAF::NFE2	chr2	80581101	80581115	+	0.000	0.000	Merged-chr2-80581097-101
NR4152--MA0496.2.MAFK	chr13	108498729	108498747	-	0.000	0.000	Merged-chr13-108498755-24
NR13948--MA0495.2.MAFF	chr8	117282680	117282700	-	0.000	0.000	Merged-chr8-117282585-94
NR3801--MA0501.1.MAF::NFE2	chr13	51849024	51849038	+	0.000	0.000	Merged-chr13-51849013-24
NR3770--MA0495.2.MAFF	chr13	48516052	48516072	+	0.000	0.000	Merged-chr13-48516187-54
NR14034--MA0501.1.MAF::NFE2	chr8	126867736	126867750	+	0.000	0.000	Merged-chr8-126867742-65
NR4602--MA0117.2.Mafb	chr14	54222627	54222638	-	0.000	0.000	Merged-chr14-54222562-63
NR3080--MA0496.2.MAFK	chr12	69458506	69458524	+	0.000	0.000	Merged-chr12-69458442-59
NR10292--MA0591.1.Bach1::Mafk	chr4	117682091	117682105	-	0.000	0.000	Merged-chr4-117682105-64
NR3306--MA0089.1.MAFG::NFE2L1	chr12	102652430	102652435	-	0.000	0.000	Merged-chr12-102652464-144
NR753--MA0089.1.MAFG::NFE2L1	chr1	136898486	136898491	-	0.000	0.000	Merged-chr1-136898317-25
NR11718--MA0591.1.Bach1::Mafk	chr6	52825791	52825805	-	0.000	0.000	Merged-chr6-52825813-18
NR262--MA0089.1.MAFG::NFE2L1	chr1	60937233	60937238	-	0.000	0.000	Merged-chr1-60937145-34
NR2555--MA0495.2.MAFF	chr11	79207637	79207657	-	0.000	0.000	Merged-chr11-79207824-18
NR1603--MA0501.1.MAF::NFE2	chr10	60162722	60162736	-	0.000	0.000	Merged-chr10-60162645-38
NR208--MA0659.1.MAFG	chr1	52012515	52012535	-	0.000	0.000	Merged-chr1-52012625-13
NR5716--MA0591.1.Bach1::Mafk	chr16	43303491	43303505	-	0.000	0.000	Merged-chr16-43303663-37
NR6080--MA0089.1.MAFG::NFE2L1	chr16	95809371	95809376	-	0.000	0.000	Merged-chr16-95809247-50
NR14129--MA0089.1.MAFG::NFE2L1	chr9	15357715	15357720	+	0.000	0.000	Merged-chr9-15357727-65
NR12202--MA0659.1.MAFG	chr6	120955347	120955367	-	0.000	0.000	Merged-chr6-120955395-24
NR4599--MA0501.1.MAF::NFE2	chr14	54168970	54168984	-	0.000	0.000	Merged-chr14-54168999-35
NR9819--MA0659.1.MAFG	chr4	24569373	24569393	+	0.000	0.000	Merged-chr4-24569297-30
NR7769--MA0659.1.MAFG	chr2	59338605	59338625	-	0.000	0.000	Merged-chr2-59338660-28
NR3017--MA0089.1.MAFG::NFE2L1	chr12	51886617	51886622	-	0.000	0.000	Merged-chr12-51886578-29
NR8884--MA0501.1.MAF::NFE2	chr3	37292937	37292951	-	0.000	0.000	Merged-chr3-37292848-26
NR7881--MA0501.1.MAF::NFE2	chr2	77341711	77341725	+	0.000	0.000	Merged-chr2-77341563-2
NR4322--MA0089.1.MAFG::NFE2L1	chr14	7964762	7964767	+	0.000	0.000	Merged-chr14-7964637-21
NR3092--MA0089.1.MAFG::NFE2L1	chr12	71015954	71015959	-	0.000	0.000	Merged-chr12-71015954-124
NR1102--MA0496.2.MAFK	chr1	181866629	181866647	+	0.000	0.000	Merged-chr1-181866572-42
NR9372--MA0591.1.Bach1::Mafk	chr3	116024715	116024729	+	0.000	0.000	Merged-chr3-116024547-26
NR679--MA0089.1.MAFG::NFE2L1	chr1	127297096	127297101	-	0.000	0.000	Merged-chr1-127297024-52
NR2658--MA0501.1.MAF::NFE2	chr11	97703265	97703279	+	0.000	0.000	Merged-chr11-97703111-88
NR2557--MA0659.1.MAFG	chr11	79207637	79207657	-	0.000	0.000	Merged-chr11-79207824-18
NR4739--MA0591.1.Bach1::Mafk	chr14	73385223	73385237	+	0.000	0.000	Merged-chr14-73385032-86
NR313--MA0496.2.MAFK	chr1	72449905	72449923	-	0.000	0.000	Merged-chr1-72450027-13
NR10172--MA0089.1.MAFG::NFE2L1	chr4	102570410	102570415	+	0.000	0.000	Merged-chr4-102570527-87
NR7908--MA0591.1.Bach1::Mafk	chr2	80581098	80581112	+	0.000	0.000	Merged-chr2-80581097-101
NR275--MA0089.1.MAFG::NFE2L1	chr1	63730649	63730654	-	0.000	0.000	Merged-chr1-63730554-61
NR8852--MA0496.2.MAFK	chr3	28236950	28236968	-	0.000	0.000	Merged-chr3-28236857-20
NR360--MA0117.2.Mafb	chr1	78591382	78591393	+	0.000	0.000	Merged-chr1-78591432-38
NR6671--MA0501.1.MAF::NFE2	chr18	11954649	11954663	+	0.000	0.000	Merged-chr18-11954741-24
NR9369--MA0496.2.MAFK	chr3	115731078	115731096	-	0.000	0.000	Merged-chr3-115730795-45
NR6585--MA0117.2.Mafb	chr17	86063701	86063712	-	0.000	0.000	Merged-chr17-86063661-27
NR2120--MA0591.1.Bach1::Mafk	chr10	128902531	128902545	-	0.000	0.000	Merged-chr10-128902610-18
NR2470--MA0495.2.MAFF	chr11	62822164	62822184	-	0.000	0.000	Merged-chr11-62822095-14
NR7538--MA0089.1.MAFG::NFE2L1	chr2	18519387	18519392	-	0.000	0.000	Merged-chr2-18519177-24
NR2527--MA0591.1.Bach1::Mafk	chr11	74848003	74848017	-	0.000	0.000	Merged-chr11-74848149-19
NR1609--MA0501.1.MAF::NFE2	chr10	61382606	61382620	-	0.000	0.000	Merged-chr10-61382638-8
NR6205--MA0089.1.MAFG::NFE2L1	chr17	22866544	22866549	-	0.000	0.000	Merged-chr17-22866822-95
NR2378--MA0591.1.Bach1::Mafk	chr11	51688766	51688780	-	0.000	0.000	Merged-chr11-51688854-65
NR8526--MA0495.2.MAFF	chr2	156970685	156970705	-	0.000	0.000	Merged-chr2-156970494-23
NR14716--MA0495.2.MAFF	chr9	116319684	116319704	-	0.000	0.000	Merged-chr9-116319642-35
NR5191--MA0659.1.MAFG	chr15	55327531	55327551	-	0.000	0.000	Merged-chr15-55327422-12
NR5126--MA0496.2.MAFK	chr15	38470738	38470756	+	0.000	0.000	Merged-chr15-38470739-79
NR1367--MA0495.2.MAFF	chr10	19104809	19104829	-	0.000	0.000	Merged-chr10-19104955-55
NR11101--MA0496.2.MAFK	chr5	98016906	98016924	-	0.000	0.000	Merged-chr5-98016849-63
NR9222--MA0591.1.Bach1::Mafk	chr3	96093741	96093755	+	0.000	0.000	Merged-chr3-96093801-20
NR12358--MA0501.1.MAF::NFE2	chr6	134148220	134148234	+	0.000	0.000	Merged-chr6-134148194-39
NR7927--MA0089.1.MAFG::NFE2L1	chr2	83695621	83695626	-	0.000	0.000	Merged-chr2-83695596-45
NR5840--MA0117.2.Mafb	chr16	59007388	59007399	-	0.000	0.000	Merged-chr16-59007299-38
NR1079--MA0591.1.Bach1::Mafk	chr1	180403757	180403771	-	0.000	0.000	Merged-chr1-180403715-60
NR10487--MA0089.1.MAFG::NFE2L1	chr4	145312520	145312525	-	0.000	0.000	Merged-chr4-145312696-44
NR6357--MA0117.2.Mafb	chr17	44610969	44610980	+	0.000	0.000	Merged-chr17-44611134-1
NR7452--MA0501.1.MAF::NFE2	chr2	3659752	3659766	-	0.000	0.000	Merged-chr2-3659686-16
NR9949--MA0117.2.Mafb	chr4	57731337	57731348	+	0.000	0.000	Merged-chr4-57731162-88
NR14718--MA0659.1.MAFG	chr9	116319684	116319704	+	0.000	0.000	Merged-chr9-116319642-35
NR5285--MA0117.2.Mafb	chr15	73599563	73599574	+	0.000	0.000	Merged-chr15-73599756-21
NR6353--MA0501.1.MAF::NFE2	chr17	44337053	44337067	-	0.000	0.000	Merged-chr17-44337024-21
NR12357--MA0089.1.MAFG::NFE2L1	chr6	134148219	134148224	+	0.000	0.000	Merged-chr6-134148194-39
NR12613--MA0591.1.Bach1::Mafk	chr7	24082177	24082191	-	0.000	0.000	Merged-chr7-24082240-79
NR11313--MA0089.1.MAFG::NFE2L1	chr5	125433880	125433885	-	0.000	0.000	Merged-chr5-125434117-50
NR2665--MA0089.1.MAFG::NFE2L1	chr11	97999401	97999406	-	0.000	0.000	Merged-chr11-97999442-46
NR11594--MA0591.1.Bach1::Mafk	chr6	28253138	28253152	-	0.000	0.000	Merged-chr6-28253096-6
NR1245--MA0089.1.MAFG::NFE2L1	chr1	192092710	192092715	-	0.000	0.000	Merged-chr1-192092599-105
NR5254--MA0501.1.MAF::NFE2	chr15	64191475	64191489	+	0.000	0.000	Merged-chr15-64191593-19
NR6809--MA0089.1.MAFG::NFE2L1	chr18	46447803	46447808	-	0.000	0.000	Merged-chr18-46447727-33
NR3882--MA0496.2.MAFK	chr13	63431574	63431592	-	0.000	0.000	Merged-chr13-63431477-108
NR7593--MA0495.2.MAFF	chr2	31172199	31172219	-	0.000	0.000	Merged-chr2-31172206-22
NR5039--MA0117.2.Mafb	chr15	8445852	8445863	-	0.000	0.000	Merged-chr15-8445945-88
NR8416--MA0117.2.Mafb	chr2	145903139	145903150	+	0.000	0.000	Merged-chr2-145903332-51
NR2841--MA0501.1.MAF::NFE2	chr12	3283079	3283093	+	0.000	0.000	Merged-chr12-3283135-27
NR8846--MA0591.1.Bach1::Mafk	chr3	28236952	28236966	-	0.000	0.000	Merged-chr3-28236857-20
NR6901--MA0496.2.MAFK	chr18	62921995	62922013	-	0.000	0.000	Merged-chr18-62921831-1
NR7611--MA0591.1.Bach1::Mafk	chr2	32921203	32921217	+	0.000	0.000	Merged-chr2-32921398-14
NR2452--MA0496.2.MAFK	chr11	60935532	60935550	+	0.000	0.000	Merged-chr11-60935533-50
NR12659--MA0089.1.MAFG::NFE2L1	chr7	38071218	38071223	-	0.000	0.000	Merged-chr7-38071224-22
NR14292--MA0591.1.Bach1::Mafk	chr9	48538401	48538415	-	0.000	0.000	Merged-chr9-48538454-59
NR5998--MA0501.1.MAF::NFE2	chr16	89974505	89974519	-	0.000	0.000	Merged-chr16-89974505-28
NR12763--MA0501.1.MAF::NFE2	chr7	58758567	58758581	-	0.000	0.000	Merged-chr7-58758564-8
NR9723--MA0496.2.MAFK	chr3	157884229	157884247	-	0.000	0.000	Merged-chr3-157884103-23
NR13109--MA0089.1.MAFG::NFE2L1	chr7	116459351	116459356	+	0.000	0.000	Merged-chr7-116459256-35
NR8089--MA0089.1.MAFG::NFE2L1	chr2	112367900	112367905	-	0.000	0.000	Merged-chr2-112367834-78
NR3757--MA0496.2.MAFK	chr13	45623885	45623903	-	0.000	0.000	Merged-chr13-45624002-39
NR8764--MA0501.1.MAF::NFE2	chr2	180822559	180822573	+	0.000	0.000	Merged-chr2-180822678-8
NR487--MA0501.1.MAF::NFE2	chr1	91909103	91909117	+	0.000	0.000	Merged-chr1-91909100-9
NR1698--MA0501.1.MAF::NFE2	chr10	77531234	77531248	+	0.000	0.000	Merged-chr10-77531233-16
NR2958--MA0501.1.MAF::NFE2	chr12	36363882	36363896	-	0.000	0.000	Merged-chr12-36363919-6
NR1849--MA0089.1.MAFG::NFE2L1	chr10	93306112	93306117	+	0.000	0.000	Merged-chr10-93306042-7
NR4057--MA0089.1.MAFG::NFE2L1	chr13	98944821	98944826	+	0.000	0.000	Merged-chr13-98944863-49
NR8417--MA0591.1.Bach1::Mafk	chr2	145905464	145905478	+	0.000	0.000	Merged-chr2-145905286-60
NR2778--MA0089.1.MAFG::NFE2L1	chr11	113061089	113061094	+	0.000	0.000	Merged-chr11-113061164-13
NR7826--MA0501.1.MAF::NFE2	chr2	68302118	68302132	-	0.000	0.000	Merged-chr2-68302090-16
NR13617--MA0496.2.MAFK	chr8	72285428	72285446	+	0.000	0.000	Merged-chr8-72285397-19
NR7504--MA0591.1.Bach1::Mafk	chr2	13718963	13718977	+	0.000	0.000	Merged-chr2-13718816-55
NR2831--MA0591.1.Bach1::Mafk	chr11	120800213	120800227	+	0.000	0.000	Merged-chr11-120800256-20
NR12554--MA0496.2.MAFK	chr7	12965899	12965917	+	0.000	0.000	Merged-chr7-12966009-60
NR4788--MA0501.1.MAF::NFE2	chr14	79393526	79393540	-	0.000	0.000	Merged-chr14-79393562-34
NR6418--MA0089.1.MAFG::NFE2L1	chr17	56079565	56079570	-	0.000	0.000	Merged-chr17-56079386-89
NR2782--MA0501.1.MAF::NFE2	chr11	113297996	113298010	+	0.000	0.000	Merged-chr11-113297972-35
NR8767--MA0089.1.MAFG::NFE2L1	chr2	181681029	181681034	-	0.000	0.000	Merged-chr2-181680994-14
NR11714--MA0501.1.MAF::NFE2	chr6	52825668	52825682	-	0.000	0.000	Merged-chr6-52825813-18
NR2224--MA0496.2.MAFK	chr11	20107922	20107940	+	0.000	0.000	Merged-chr11-20107877-60
NR1620--MA0659.1.MAFG	chr10	63175222	63175242	-	0.000	0.000	Merged-chr10-63175316-22
NR2150--MA0117.2.Mafb	chr11	3199222	3199233	+	0.000	0.000	Merged-chr11-3199138-87
NR3775--MA0496.2.MAFK	chr13	48516053	48516071	+	0.000	0.000	Merged-chr13-48516187-54
NR9518--MA0495.2.MAFF	chr3	135604825	135604845	-	0.000	0.000	Merged-chr3-135604723-37
NR7811--MA0501.1.MAF::NFE2	chr2	65170816	65170830	+	0.000	0.000	Merged-chr2-65170889-79
NR5779--MA0089.1.MAFG::NFE2L1	chr16	52056338	52056343	-	0.000	0.000	Merged-chr16-52056435-19
NR6442--MA0591.1.Bach1::Mafk	chr17	64601368	64601382	-	0.000	0.000	Merged-chr17-64601230-174
NR6118--MA0496.2.MAFK	chr17	5126120	5126138	+	0.000	0.000	Merged-chr17-5126157-22
NR12644--MA0089.1.MAFG::NFE2L1	chr7	30353511	30353516	+	0.000	0.000	Merged-chr7-30353555-8
NR4244--MA0089.1.MAFG::NFE2L1	chr13	113466653	113466658	-	0.000	0.000	Merged-chr13-113466791-29
NR13314--MA0591.1.Bach1::Mafk	chr7	139295825	139295839	-	0.000	0.000	Merged-chr7-139295944-32
NR6229--MA0089.1.MAFG::NFE2L1	chr17	26518579	26518584	+	0.000	0.000	Merged-chr17-26518491-6
NR1479--MA0496.2.MAFK	chr10	40165138	40165156	+	0.000	0.000	Merged-chr10-40165050-35
NR6795--MA0089.1.MAFG::NFE2L1	chr18	43687825	43687830	-	0.000	0.000	Merged-chr18-43687697-2
NR9616--MA0496.2.MAFK	chr3	146063413	146063431	+	0.000	0.000	Merged-chr3-146063322-20
NR2402--MA0591.1.Bach1::Mafk	chr11	54017771	54017785	-	0.000	0.000	Merged-chr11-54017821-14
NR12205--MA0496.2.MAFK	chr6	120955348	120955366	-	0.000	0.000	Merged-chr6-120955395-24
NR13660--MA0089.1.MAFG::NFE2L1	chr8	76902051	76902056	-	0.000	0.000	Merged-chr8-76902143-41
NR10424--MA0591.1.Bach1::Mafk	chr4	135240430	135240444	-	0.000	0.000	Merged-chr4-135240576-11
NR4418--MA0501.1.MAF::NFE2	chr14	25378127	25378141	-	0.000	0.000	Merged-chr14-25378352-94
NR4552--MA0591.1.Bach1::Mafk	chr14	46578217	46578231	-	0.000	0.000	Merged-chr14-46578431-37
NR6601--MA0501.1.MAF::NFE2	chr17	88195468	88195482	+	0.000	0.000	Merged-chr17-88195444-8
NR2763--MA0089.1.MAFG::NFE2L1	chr11	110911146	110911151	+	0.000	0.000	Merged-chr11-110911126-2
NR13103--MA0495.2.MAFF	chr7	116409582	116409602	-	0.000	0.000	Merged-chr7-116409560-37
NR3704--MA0089.1.MAFG::NFE2L1	chr13	37793011	37793016	-	0.000	0.000	Merged-chr13-37793215-44
NR11938--MA0591.1.Bach1::Mafk	chr6	87503117	87503131	-	0.000	0.000	Merged-chr6-87503108-103
NR3467--MA0501.1.MAF::NFE2	chr12	115158816	115158830	+	0.000	0.000	Merged-chr12-115158919-2
NR5406--MA0501.1.MAF::NFE2	chr15	93583201	93583215	+	0.000	0.000	Merged-chr15-93583275-25
NR1747--MA0591.1.Bach1::Mafk	chr10	81407753	81407767	+	0.000	0.000	Merged-chr10-81407786-38
NR14978--MA0117.2.Mafb	chrX	109119933	109119944	-	0.000	0.000	Merged-chrX-109119988-23
NR12438--MA0496.2.MAFK	chr6	142884194	142884212	+	0.000	0.000	Merged-chr6-142884312-23
NR2850--MA0089.1.MAFG::NFE2L1	chr12	3745872	3745877	-	0.000	0.000	Merged-chr12-3745858-43
NR1065--MA0117.2.Mafb	chr1	178959193	178959204	-	0.000	0.000	Merged-chr1-178959313-1
NR10095--MA0659.1.MAFG	chr4	89351107	89351127	-	0.000	0.000	Merged-chr4-89351221-94
NR10977--MA0659.1.MAFG	chr5	73199743	73199763	+	0.000	0.000	Merged-chr5-73199876-43
NR14036--MA0089.1.MAFG::NFE2L1	chr8	126971098	126971103	-	0.000	0.000	Merged-chr8-126971027-48
NR11292--MA0117.2.Mafb	chr5	120697034	120697045	-	0.000	0.000	Merged-chr5-120697061-40
