#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR6680--MA0002.2.RUNX1	chr4	126256483	126256493	+	0.000	0.000	Merged-chr4-126256366-61
NR8426--MA0002.2.RUNX1	chr7	117635774	117635784	-	0.000	0.000	Merged-chr7-117635751-13
NR2720--MA0002.2.RUNX1	chr13	113101023	113101033	+	0.000	0.000	Merged-chr13-113101113-35
NR5191--MA0511.2.RUNX2	chr2	75638326	75638334	-	0.000	0.000	Merged-chr2-75638306-35
NR1897--MA0511.2.RUNX2	chr12	36931653	36931661	-	0.000	0.000	Merged-chr12-36931553-8
NR990--MA0684.1.RUNX3	chr10	40163494	40163503	-	0.000	0.000	Merged-chr10-40163524-42
NR9074--MA0511.2.RUNX2	chr9	43984812	43984820	+	0.000	0.000	Merged-chr9-43984840-13
NR7109--MA0002.2.RUNX1	chr5	77096209	77096219	+	0.000	0.000	Merged-chr5-77096159-4
NR9345--MA0511.2.RUNX2	chr9	108827249	108827257	+	0.000	0.000	Merged-chr9-108827209-27
NR8740--MA0002.2.RUNX1	chr8	77534646	77534656	-	0.000	0.000	Merged-chr8-77534912-51
NR6855--MA0002.2.RUNX1	chr5	8075408	8075418	-	0.000	0.000	Merged-chr5-8075370-38
NR9246--MA0002.2.RUNX1	chr9	86624344	86624354	+	0.000	0.000	Merged-chr9-86624608-86
NR371--MA0684.1.RUNX3	chr1	92064487	92064496	-	0.000	0.000	Merged-chr1-92064482-52
NR8935--MA0684.1.RUNX3	chr8	125725664	125725673	-	0.000	0.000	Merged-chr8-125725496-61
NR494--MA0002.2.RUNX1	chr1	134509934	134509944	-	0.000	0.000	Merged-chr1-134510173-41
NR4433--MA0684.1.RUNX3	chr18	5990006	5990015	+	0.000	0.000	Merged-chr18-5989979-54
NR3020--MA0511.2.RUNX2	chr14	73290034	73290042	-	0.000	0.000	Merged-chr14-73290096-39
NR9498--MA0002.2.RUNX1	chrX	74393189	74393199	-	0.000	0.000	Merged-chrX-74393226-50
NR721--MA0511.2.RUNX2	chr1	181299307	181299315	-	0.000	0.000	Merged-chr1-181299360-30
NR6792--MA0511.2.RUNX2	chr4	148102322	148102330	-	0.000	0.000	Merged-chr4-148102321-24
NR351--MA0002.2.RUNX1	chr1	88587508	88587518	-	0.000	0.000	Merged-chr1-88587471-60
NR8373--MA0002.2.RUNX1	chr7	101634724	101634734	+	0.000	0.000	Merged-chr7-101634721-37
NR7298--MA0511.2.RUNX2	chr5	121593831	121593839	-	0.000	0.000	Merged-chr5-121593794-58
NR4890--MA0684.1.RUNX3	chr2	6162866	6162875	-	0.000	0.000	Merged-chr2-6162817-31
NR6693--MA0002.2.RUNX1	chr4	129794116	129794126	+	0.000	0.000	Merged-chr4-129793960-55
NR6759--MA0002.2.RUNX1	chr4	145177923	145177933	-	0.000	0.000	Merged-chr4-145177901-38
NR5938--MA0684.1.RUNX3	chr3	88510193	88510202	-	0.000	0.000	Merged-chr3-88510082-59
NR874--MA0002.2.RUNX1	chr10	16665238	16665248	-	0.000	0.000	Merged-chr10-16665404-1
NR2985--MA0002.2.RUNX1	chr14	64416932	64416942	-	0.000	0.000	Merged-chr14-64416997-9
NR1515--MA0511.2.RUNX2	chr11	52314259	52314267	+	0.000	0.000	Merged-chr11-52314367-60
NR4621--MA0511.2.RUNX2	chr18	65819118	65819126	-	0.000	0.000	Merged-chr18-65819211-50
NR1688--MA0684.1.RUNX3	chr11	104630524	104630533	-	0.000	0.000	Merged-chr11-104630373-60
NR5998--MA0511.2.RUNX2	chr3	104466688	104466696	-	0.000	0.000	Merged-chr3-104466607-13
NR6202--MA0002.2.RUNX1	chr3	146686721	146686731	+	0.000	0.000	Merged-chr3-146686610-31
NR5127--MA0511.2.RUNX2	chr2	59160685	59160693	+	0.000	0.000	Merged-chr2-59160665-10
NR211--MA0511.2.RUNX2	chr1	62829802	62829810	-	0.000	0.000	Merged-chr1-62829921-36
NR4873--MA0511.2.RUNX2	chr19	58238495	58238503	-	0.000	0.000	Merged-chr19-58238492-37
NR7535--MA0511.2.RUNX2	chr6	38848075	38848083	-	0.000	0.000	Merged-chr6-38848269-41
NR8134--MA0002.2.RUNX1	chr7	25274700	25274710	+	0.000	0.000	Merged-chr7-25274742-22
NR4651--MA0684.1.RUNX3	chr18	70633836	70633845	+	0.000	0.000	Merged-chr18-70633740-34
NR2889--MA0002.2.RUNX1	chr14	30248412	30248422	-	0.000	0.000	Merged-chr14-30248342-10
NR9196--MA0511.2.RUNX2	chr9	79810687	79810695	+	0.000	0.000	Merged-chr9-79810670-36
NR8862--MA0002.2.RUNX1	chr8	114879897	114879907	+	0.000	0.000	Merged-chr8-114879936-19
NR635--MA0002.2.RUNX1	chr1	165788716	165788726	-	0.000	0.000	Merged-chr1-165788733-30
NR3920--MA0002.2.RUNX1	chr16	89960552	89960562	-	0.000	0.000	Merged-chr16-89960655-20
NR8928--MA0002.2.RUNX1	chr8	124317962	124317972	+	0.000	0.000	Merged-chr8-124317867-82
NR9368--MA0002.2.RUNX1	chr9	115561375	115561385	+	0.000	0.000	Merged-chr9-115561296-46
NR3334--MA0684.1.RUNX3	chr15	41846675	41846684	-	0.000	0.000	Merged-chr15-41846585-48
NR887--MA0002.2.RUNX1	chr10	17214431	17214441	+	0.000	0.000	Merged-chr10-17214312-1
NR7069--MA0002.2.RUNX1	chr5	66200209	66200219	-	0.000	0.000	Merged-chr5-66200219-43
NR8372--MA0684.1.RUNX3	chr7	101060675	101060684	-	0.000	0.000	Merged-chr7-101060728-39
NR6692--MA0684.1.RUNX3	chr4	129573692	129573701	+	0.000	0.000	Merged-chr4-129573644-36
NR473--MA0002.2.RUNX1	chr1	128057441	128057451	+	0.000	0.000	Merged-chr1-128057377-21
NR539--MA0002.2.RUNX1	chr1	144355776	144355786	+	0.000	0.000	Merged-chr1-144355940-45
NR5345--MA0511.2.RUNX2	chr2	128153204	128153212	-	0.000	0.000	Merged-chr2-128153146-97
NR7198--MA0684.1.RUNX3	chr5	100585346	100585355	+	0.000	0.000	Merged-chr5-100585262-59
NR7326--MA0684.1.RUNX3	chr5	130139568	130139577	-	0.000	0.000	Merged-chr5-130139526-15
NR254--MA0684.1.RUNX3	chr1	72123868	72123877	-	0.000	0.000	Merged-chr1-72123822-28
NR8875--MA0002.2.RUNX1	chr8	116635507	116635517	-	0.000	0.000	Merged-chr8-116635370-35
NR648--MA0002.2.RUNX1	chr1	170167995	170168005	-	0.000	0.000	Merged-chr1-170167960-28
NR5454--MA0511.2.RUNX2	chr2	150307354	150307362	+	0.000	0.000	Merged-chr2-150307166-50
NR7849--MA0684.1.RUNX3	chr6	119451208	119451217	+	0.000	0.000	Merged-chr6-119451010-23
NR9337--MA0511.2.RUNX2	chr9	108083386	108083394	-	0.000	0.000	Merged-chr9-108083224-47
NR3199--MA0002.2.RUNX1	chr14	122063831	122063841	+	0.000	0.000	Merged-chr14-122063804-67
NR7928--MA0511.2.RUNX2	chr6	130387068	130387076	+	0.000	0.000	Merged-chr6-130387166-57
NR6576--MA0002.2.RUNX1	chr4	88115655	88115665	+	0.000	0.000	Merged-chr4-88115597-29
NR33--MA0684.1.RUNX3	chr1	10325539	10325548	+	0.000	0.000	Merged-chr1-10325689-27
NR634--MA0684.1.RUNX3	chr1	165775759	165775768	-	0.000	0.000	Merged-chr1-165775812-17
NR905--MA0684.1.RUNX3	chr10	19209818	19209827	-	0.000	0.000	Merged-chr10-19209945-33
NR8984--MA0002.2.RUNX1	chr9	14091261	14091271	-	0.000	0.000	Merged-chr9-14091293-10
NR9367--MA0684.1.RUNX3	chr9	115468813	115468822	-	0.000	0.000	Merged-chr9-115468882-11
NR4277--MA0002.2.RUNX1	chr17	63362460	63362470	+	0.000	0.000	Merged-chr17-63362357-31
NR2202--MA0002.2.RUNX1	chr12	116138977	116138987	-	0.000	0.000	Merged-chr12-116138953-46
NR3456--MA0684.1.RUNX3	chr15	74769405	74769414	+	0.000	0.000	Merged-chr15-74769291-9
NR6685--MA0002.2.RUNX1	chr4	128981331	128981341	+	0.000	0.000	Merged-chr4-128981305-55
NR809--MA0684.1.RUNX3	chr10	7010150	7010159	-	0.000	0.000	Merged-chr10-7010045-3
NR1428--MA0684.1.RUNX3	chr11	23895189	23895198	+	0.000	0.000	Merged-chr11-23895128-57
NR6271--MA0002.2.RUNX1	chr4	6817533	6817543	-	0.000	0.000	Merged-chr4-6817535-45
NR9476--MA0684.1.RUNX3	chrX	57196487	57196496	-	0.000	0.000	Merged-chrX-57196423-53
NR8844--MA0511.2.RUNX2	chr8	110988280	110988288	-	0.000	0.000	Merged-chr8-110988305-13
NR4657--MA0002.2.RUNX1	chr18	73548755	73548765	+	0.000	0.000	Merged-chr18-73548790-35
NR617--MA0511.2.RUNX2	chr1	164960259	164960267	-	0.000	0.000	Merged-chr1-164960365-86
NR600--MA0684.1.RUNX3	chr1	161309625	161309634	+	0.000	0.000	Merged-chr1-161309457-43
NR9128--MA0684.1.RUNX3	chr9	58280707	58280716	-	0.000	0.000	Merged-chr9-58280700-28
NR1488--MA0511.2.RUNX2	chr11	46375251	46375259	-	0.000	0.000	Merged-chr11-46375177-31
NR852--MA0684.1.RUNX3	chr10	12985259	12985268	+	0.000	0.000	Merged-chr10-12985296-24
NR2358--MA0002.2.RUNX1	chr13	33080538	33080548	+	0.000	0.000	Merged-chr13-33080550-2
NR5940--MA0002.2.RUNX1	chr3	88775107	88775117	+	0.000	0.000	Merged-chr3-88775263-42
NR2692--MA0684.1.RUNX3	chr13	109190439	109190448	-	0.000	0.000	Merged-chr13-109190361-18
NR6717--MA0002.2.RUNX1	chr4	134511126	134511136	+	0.000	0.000	Merged-chr4-134511089-32
NR4495--MA0002.2.RUNX1	chr18	37956390	37956400	-	0.000	0.000	Merged-chr18-37956293-26
NR726--MA0511.2.RUNX2	chr1	184005826	184005834	+	0.000	0.000	Merged-chr1-184005889-70
NR8460--MA0684.1.RUNX3	chr7	126272811	126272820	+	0.000	0.000	Merged-chr7-126272963-1
NR1690--MA0002.2.RUNX1	chr11	106352128	106352138	+	0.000	0.000	Merged-chr11-106352092-27
NR8649--MA0002.2.RUNX1	chr8	35628485	35628495	+	0.000	0.000	Merged-chr8-35628375-52
NR9237--MA0684.1.RUNX3	chr9	85671751	85671760	-	0.000	0.000	Merged-chr9-85671881-60
NR4623--MA0002.2.RUNX1	chr18	65819123	65819133	+	0.000	0.000	Merged-chr18-65819211-50
NR2672--MA0002.2.RUNX1	chr13	108390806	108390816	+	0.000	0.000	Merged-chr13-108390764-33
NR8605--MA0511.2.RUNX2	chr8	22728940	22728948	+	0.000	0.000	Merged-chr8-22728865-15
NR1597--MA0511.2.RUNX2	chr11	79520075	79520083	-	0.000	0.000	Merged-chr11-79520137-35
NR5129--MA0002.2.RUNX1	chr2	59167121	59167131	-	0.000	0.000	Merged-chr2-59167123-35
NR2152--MA0511.2.RUNX2	chr12	107993223	107993231	-	0.000	0.000	Merged-chr12-107993325-68
NR2596--MA0684.1.RUNX3	chr13	95892234	95892243	+	0.000	0.000	Merged-chr13-95891948-150
NR6240--MA0511.2.RUNX2	chr3	154509584	154509592	-	0.000	0.000	Merged-chr3-154509671-9
NR2880--MA0511.2.RUNX2	chr14	27405577	27405585	-	0.000	0.000	Merged-chr14-27405576-56
NR8692--MA0002.2.RUNX1	chr8	61451113	61451123	+	0.000	0.000	Merged-chr8-61451013-86
NR2675--MA0511.2.RUNX2	chr13	108667273	108667281	-	0.000	0.000	Merged-chr13-108667281-5
NR4190--MA0002.2.RUNX1	chr17	35997109	35997119	+	0.000	0.000	Merged-chr17-35997233-37
NR9198--MA0002.2.RUNX1	chr9	79810687	79810697	-	0.000	0.000	Merged-chr9-79810670-36
NR6492--MA0511.2.RUNX2	chr4	62367820	62367828	+	0.000	0.000	Merged-chr4-62367859-6
NR2576--MA0002.2.RUNX1	chr13	92859007	92859017	+	0.000	0.000	Merged-chr13-92859070-18
NR5953--MA0002.2.RUNX1	chr3	90587001	90587011	+	0.000	0.000	Merged-chr3-90587051-129
NR4878--MA0511.2.RUNX2	chr2	3718084	3718092	+	0.000	0.000	Merged-chr2-3718014-59
NR8073--MA0002.2.RUNX1	chr6	149348299	149348309	-	0.000	0.000	Merged-chr6-149348388-7
NR7269--MA0511.2.RUNX2	chr5	115516845	115516853	+	0.000	0.000	Merged-chr5-115516638-85
NR6935--MA0002.2.RUNX1	chr5	24393606	24393616	-	0.000	0.000	Merged-chr5-24393621-16
NR1722--MA0002.2.RUNX1	chr11	115231721	115231731	-	0.000	0.000	Merged-chr11-115231746-46
NR4984--MA0002.2.RUNX1	chr2	25828777	25828787	-	0.000	0.000	Merged-chr2-25828697-14
NR3038--MA0511.2.RUNX2	chr14	78356899	78356907	-	0.000	0.000	Merged-chr14-78356893-53
NR5367--MA0684.1.RUNX3	chr2	132643378	132643387	-	0.000	0.000	Merged-chr2-132643452-47
NR2433--MA0002.2.RUNX1	chr13	55405693	55405703	+	0.000	0.000	Merged-chr13-55405739-52
NR9011--MA0511.2.RUNX2	chr9	22155687	22155695	-	0.000	0.000	Merged-chr9-22155812-33
NR722--MA0684.1.RUNX3	chr1	181299306	181299315	-	0.000	0.000	Merged-chr1-181299360-30
NR8744--MA0684.1.RUNX3	chr8	77630399	77630408	-	0.000	0.000	Merged-chr8-77630286-33
NR8867--MA0002.2.RUNX1	chr8	115185668	115185678	+	0.000	0.000	Merged-chr8-115185594-22
NR6316--MA0002.2.RUNX1	chr4	11960899	11960909	-	0.000	0.000	Merged-chr4-11960864-24
NR4094--MA0002.2.RUNX1	chr17	18957940	18957950	-	0.000	0.000	Merged-chr17-18957901-23
NR8996--MA0684.1.RUNX3	chr9	15045569	15045578	-	0.000	0.000	Merged-chr9-15045417-72
NR8453--MA0002.2.RUNX1	chr7	123355109	123355119	-	0.000	0.000	Merged-chr7-123355107-50
NR1659--MA0684.1.RUNX3	chr11	97728537	97728546	+	0.000	0.000	Merged-chr11-97728662-57
NR6716--MA0684.1.RUNX3	chr4	134460580	134460589	+	0.000	0.000	Merged-chr4-134460498-5
NR4765--MA0684.1.RUNX3	chr19	8592422	8592431	+	0.000	0.000	Merged-chr19-8592238-38
NR6839--MA0002.2.RUNX1	chr4	156196649	156196659	-	0.000	0.000	Merged-chr4-156196778-4
NR8853--MA0684.1.RUNX3	chr8	111821359	111821368	+	0.000	0.000	Merged-chr8-111821367-66
NR8310--MA0002.2.RUNX1	chr7	78566849	78566859	+	0.000	0.000	Merged-chr7-78566867-22
NR705--MA0511.2.RUNX2	chr1	178867759	178867767	+	0.000	0.000	Merged-chr1-178867778-2
NR5128--MA0684.1.RUNX3	chr2	59160685	59160694	+	0.000	0.000	Merged-chr2-59160665-10
NR1119--MA0511.2.RUNX2	chr10	80610302	80610310	-	0.000	0.000	Merged-chr10-80610277-9
NR2052--MA0684.1.RUNX3	chr12	86687062	86687071	-	0.000	0.000	Merged-chr12-86687051-28
NR9068--MA0002.2.RUNX1	chr9	41153273	41153283	-	0.000	0.000	Merged-chr9-41153398-36
NR4997--MA0002.2.RUNX1	chr2	30728265	30728275	+	0.000	0.000	Merged-chr2-30728122-10
NR9468--MA0684.1.RUNX3	chrX	52760335	52760344	+	0.000	0.000	Merged-chrX-52760494-47
NR5188--MA0511.2.RUNX2	chr2	75638278	75638286	-	0.000	0.000	Merged-chr2-75638306-35
NR2698--MA0002.2.RUNX1	chr13	109845030	109845040	+	0.000	0.000	Merged-chr13-109845162-65
NR8072--MA0684.1.RUNX3	chr6	149307984	149307993	-	0.000	0.000	Merged-chr6-149307945-23
NR116--MA0684.1.RUNX3	chr1	37473509	37473518	+	0.000	0.000	Merged-chr1-37473461-33
NR573--MA0684.1.RUNX3	chr1	150396149	150396158	+	0.000	0.000	Merged-chr1-150396130-66
NR2826--MA0002.2.RUNX1	chr14	14088430	14088440	-	0.000	0.000	Merged-chr14-14088309-59
NR696--MA0002.2.RUNX1	chr1	177257423	177257433	-	0.000	0.000	Merged-chr1-177257476-7
NR7248--MA0511.2.RUNX2	chr5	111273868	111273876	+	0.000	0.000	Merged-chr5-111273731-20
NR4840--MA0684.1.RUNX3	chr19	42780005	42780014	-	0.000	0.000	Merged-chr19-42779863-69
NR176--MA0511.2.RUNX2	chr1	54871549	54871557	+	0.000	0.000	Merged-chr1-54871447-51
NR4758--MA0002.2.RUNX1	chr19	8519019	8519029	-	0.000	0.000	Merged-chr19-8519085-2
NR718--MA0511.2.RUNX2	chr1	181117360	181117368	+	0.000	0.000	Merged-chr1-181117384-24
NR4172--MA0511.2.RUNX2	chr17	34630399	34630407	-	0.000	0.000	Merged-chr17-34630470-19
NR2812--MA0684.1.RUNX3	chr14	10593655	10593664	+	0.000	0.000	Merged-chr14-10593654-13
NR2664--MA0002.2.RUNX1	chr13	107868594	107868604	+	0.000	0.000	Merged-chr13-107868532-1
NR6917--MA0511.2.RUNX2	chr5	21002894	21002902	+	0.000	0.000	Merged-chr5-21002908-38
NR4966--MA0511.2.RUNX2	chr2	21223170	21223178	-	0.000	0.000	Merged-chr2-21222970-39
NR6153--MA0684.1.RUNX3	chr3	142437065	142437074	+	0.000	0.000	Merged-chr3-142437047-18
NR6276--MA0002.2.RUNX1	chr4	6924977	6924987	-	0.000	0.000	Merged-chr4-6924913-49
NR6547--MA0002.2.RUNX1	chr4	83273863	83273873	+	0.000	0.000	Merged-chr4-83273873-49
NR9209--MA0002.2.RUNX1	chr9	81864010	81864020	+	0.000	0.000	Merged-chr9-81863870-55
NR2045--MA0002.2.RUNX1	chr12	85430466	85430476	+	0.000	0.000	Merged-chr12-85430592-32
NR3299--MA0684.1.RUNX3	chr15	36214900	36214909	-	0.000	0.000	Merged-chr15-36214970-54
NR186--MA0002.2.RUNX1	chr1	57377523	57377533	-	0.000	0.000	Merged-chr1-57377842-99
NR8955--MA0002.2.RUNX1	chr9	7221654	7221664	+	0.000	0.000	Merged-chr9-7221574-61
NR2938--MA0511.2.RUNX2	chr14	45691009	45691017	-	0.000	0.000	Merged-chr14-45690982-41
NR1791--MA0002.2.RUNX1	chr12	8208225	8208235	+	0.000	0.000	Merged-chr12-8208226-52
NR4601--MA0684.1.RUNX3	chr18	61571011	61571020	+	0.000	0.000	Merged-chr18-61571068-18
NR9338--MA0684.1.RUNX3	chr9	108146614	108146623	-	0.000	0.000	Merged-chr9-108146589-26
NR6799--MA0002.2.RUNX1	chr4	149856497	149856507	+	0.000	0.000	Merged-chr4-149856656-49
NR4248--MA0002.2.RUNX1	chr17	52468606	52468616	-	0.000	0.000	Merged-chr17-52468640-52
NR6755--MA0511.2.RUNX2	chr4	145045906	145045914	+	0.000	0.000	Merged-chr4-145045932-55
NR2568--MA0002.2.RUNX1	chr13	91541193	91541203	+	0.000	0.000	Merged-chr13-91541138-52
NR6656--MA0002.2.RUNX1	chr4	116168871	116168881	-	0.000	0.000	Merged-chr4-116168946-31
NR2031--MA0684.1.RUNX3	chr12	79429965	79429974	-	0.000	0.000	Merged-chr12-79430089-33
NR8194--MA0684.1.RUNX3	chr7	45082992	45083001	-	0.000	0.000	Merged-chr7-45083107-80
NR5802--MA0002.2.RUNX1	chr3	58581721	58581731	+	0.000	0.000	Merged-chr3-58581767-20
NR3580--MA0002.2.RUNX1	chr15	103258351	103258361	-	0.000	0.000	Merged-chr15-103258343-65
NR4628--MA0002.2.RUNX1	chr18	68227788	68227798	+	0.000	0.000	Merged-chr18-68227583-82
NR2677--MA0002.2.RUNX1	chr13	108667264	108667274	+	0.000	0.000	Merged-chr13-108667281-5
NR8051--MA0684.1.RUNX3	chr6	146434409	146434418	+	0.000	0.000	Merged-chr6-146434496-35
NR2362--MA0511.2.RUNX2	chr13	33965143	33965151	-	0.000	0.000	Merged-chr13-33965220-126
NR7099--MA0511.2.RUNX2	chr5	74126466	74126474	+	0.000	0.000	Merged-chr5-74126578-67
NR4214--MA0002.2.RUNX1	chr17	47531558	47531568	-	0.000	0.000	Merged-chr17-47531666-50
NR4565--MA0511.2.RUNX2	chr18	54940565	54940573	+	0.000	0.000	Merged-chr18-54940674-40
NR4836--MA0511.2.RUNX2	chr19	41874495	41874503	+	0.000	0.000	Merged-chr19-41874574-30
NR8031--MA0002.2.RUNX1	chr6	143751326	143751336	+	0.000	0.000	Merged-chr6-143751233-79
NR6689--MA0684.1.RUNX3	chr4	129365349	129365358	+	0.000	0.000	Merged-chr4-129365384-41
NR8653--MA0511.2.RUNX2	chr8	36016393	36016401	-	0.000	0.000	Merged-chr8-36016456-26
NR9159--MA0511.2.RUNX2	chr9	70080178	70080186	-	0.000	0.000	Merged-chr9-70080238-33
NR8283--MA0002.2.RUNX1	chr7	73572691	73572701	+	0.000	0.000	Merged-chr7-73572750-41
NR2808--MA0511.2.RUNX2	chr14	10368325	10368333	-	0.000	0.000	Merged-chr14-10368196-11
NR4945--MA0511.2.RUNX2	chr2	18524637	18524645	-	0.000	0.000	Merged-chr2-18524516-29
NR2123--MA0511.2.RUNX2	chr12	98800481	98800489	+	0.000	0.000	Merged-chr12-98800600-14
NR7681--MA0002.2.RUNX1	chr6	72957799	72957809	+	0.000	0.000	Merged-chr6-72957924-4
NR8663--MA0002.2.RUNX1	chr8	40963101	40963111	+	0.000	0.000	Merged-chr8-40963134-88
NR6926--MA0684.1.RUNX3	chr5	23387127	23387136	+	0.000	0.000	Merged-chr5-23387051-61
NR4432--MA0002.2.RUNX1	chr18	5990006	5990016	-	0.000	0.000	Merged-chr18-5989979-54
NR6734--MA0511.2.RUNX2	chr4	136189835	136189843	+	0.000	0.000	Merged-chr4-136190007-31
NR8044--MA0002.2.RUNX1	chr6	144910469	144910479	+	0.000	0.000	Merged-chr6-144910390-40
NR3009--MA0511.2.RUNX2	chr14	70065880	70065888	+	0.000	0.000	Merged-chr14-70065995-72
NR2404--MA0002.2.RUNX1	chr13	46616882	46616892	+	0.000	0.000	Merged-chr13-46616857-10
NR422--MA0684.1.RUNX3	chr1	106612882	106612891	+	0.000	0.000	Merged-chr1-106612861-63
NR9377--MA0511.2.RUNX2	chr9	116366366	116366374	+	0.000	0.000	Merged-chr9-116366334-59
NR6016--MA0002.2.RUNX1	chr3	108164894	108164904	-	0.000	0.000	Merged-chr3-108164973-25
NR2385--MA0002.2.RUNX1	chr13	41302822	41302832	-	0.000	0.000	Merged-chr13-41302926-20
NR5491--MA0002.2.RUNX1	chr2	160421723	160421733	+	0.000	0.000	Merged-chr2-160421769-26
NR4670--MA0684.1.RUNX3	chr18	75377612	75377621	+	0.000	0.000	Merged-chr18-75377712-65
NR1260--MA0002.2.RUNX1	chr10	111214681	111214691	+	0.000	0.000	Merged-chr10-111214498-109
NR8619--MA0684.1.RUNX3	chr8	25274713	25274722	-	0.000	0.000	Merged-chr8-25274715-82
NR8676--MA0002.2.RUNX1	chr8	53639123	53639133	-	0.000	0.000	Merged-chr8-53639020-77
NR6002--MA0684.1.RUNX3	chr3	104466687	104466696	-	0.000	0.000	Merged-chr3-104466607-13
NR2371--MA0684.1.RUNX3	chr13	35871294	35871303	+	0.000	0.000	Merged-chr13-35871308-48
NR4130--MA0511.2.RUNX2	chr17	25255288	25255296	-	0.000	0.000	Merged-chr17-25255345-21
NR9138--MA0511.2.RUNX2	chr9	61670020	61670028	+	0.000	0.000	Merged-chr9-61669996-60
NR164--MA0684.1.RUNX3	chr1	52019868	52019877	-	0.000	0.000	Merged-chr1-52019898-50
NR2417--MA0002.2.RUNX1	chr13	49381348	49381358	+	0.000	0.000	Merged-chr13-49381430-36
NR3720--MA0684.1.RUNX3	chr16	38476407	38476416	+	0.000	0.000	Merged-chr16-38476219-1
NR706--MA0684.1.RUNX3	chr1	178867759	178867768	+	0.000	0.000	Merged-chr1-178867778-2
NR287--MA0002.2.RUNX1	chr1	82819533	82819543	-	0.000	0.000	Merged-chr1-82819589-51
NR9168--MA0684.1.RUNX3	chr9	70524498	70524507	+	0.000	0.000	Merged-chr9-70524539-1
NR9340--MA0002.2.RUNX1	chr9	108578608	108578618	+	0.000	0.000	Merged-chr9-108578687-51
NR2669--MA0002.2.RUNX1	chr13	108298434	108298444	+	0.000	0.000	Merged-chr13-108298444-3
NR8371--MA0002.2.RUNX1	chr7	101060674	101060684	+	0.000	0.000	Merged-chr7-101060728-39
NR4762--MA0511.2.RUNX2	chr19	8592429	8592437	+	0.000	0.000	Merged-chr19-8592238-38
NR6015--MA0684.1.RUNX3	chr3	107846367	107846376	+	0.000	0.000	Merged-chr3-107846367-77
NR4392--MA0002.2.RUNX1	chr17	88123771	88123781	+	0.000	0.000	Merged-chr17-88123873-45
NR4606--MA0684.1.RUNX3	chr18	62169383	62169392	-	0.000	0.000	Merged-chr18-62169369-48
NR8374--MA0511.2.RUNX2	chr7	102210489	102210497	+	0.000	0.000	Merged-chr7-102210325-100
NR1037--MA0511.2.RUNX2	chr10	57799672	57799680	+	0.000	0.000	Merged-chr10-57799667-19
NR6743--MA0684.1.RUNX3	chr4	138257420	138257429	+	0.000	0.000	Merged-chr4-138257384-22
NR1653--MA0002.2.RUNX1	chr11	97434943	97434953	+	0.000	0.000	Merged-chr11-97435107-48
NR7249--MA0684.1.RUNX3	chr5	111273868	111273877	+	0.000	0.000	Merged-chr5-111273731-20
NR3790--MA0002.2.RUNX1	chr16	57231581	57231591	-	0.000	0.000	Merged-chr16-57231478-49
NR190--MA0511.2.RUNX2	chr1	59917569	59917577	-	0.000	0.000	Merged-chr1-59917651-27
NR2843--MA0511.2.RUNX2	chr14	18301812	18301820	+	0.000	0.000	Merged-chr14-18301823-12
NR1762--MA0002.2.RUNX1	chr11	119164515	119164525	-	0.000	0.000	Merged-chr11-119164536-11
NR7530--MA0002.2.RUNX1	chr6	37448149	37448159	+	0.000	0.000	Merged-chr6-37448067-27
NR8579--MA0684.1.RUNX3	chr8	18626573	18626582	+	0.000	0.000	Merged-chr8-18626725-25
NR1891--MA0684.1.RUNX3	chr12	36019762	36019771	-	0.000	0.000	Merged-chr12-36019766-41
NR8241--MA0002.2.RUNX1	chr7	63991691	63991701	+	0.000	0.000	Merged-chr7-63991713-9
NR2224--MA0511.2.RUNX2	chr12	118255872	118255880	+	0.000	0.000	Merged-chr12-118255780-45
NR7930--MA0684.1.RUNX3	chr6	130387068	130387077	+	0.000	0.000	Merged-chr6-130387166-57
NR4676--MA0002.2.RUNX1	chr18	75716276	75716286	-	0.000	0.000	Merged-chr18-75716251-26
NR2668--MA0684.1.RUNX3	chr13	107897467	107897476	+	0.000	0.000	Merged-chr13-107897363-37
NR6312--MA0511.2.RUNX2	chr4	11492629	11492637	-	0.000	0.000	Merged-chr4-11492586-1
NR9147--MA0684.1.RUNX3	chr9	66280658	66280667	+	0.000	0.000	Merged-chr9-66280621-39
NR4205--MA0684.1.RUNX3	chr17	44690608	44690617	-	0.000	0.000	Merged-chr17-44690721-49
NR5483--MA0002.2.RUNX1	chr2	158166806	158166816	-	0.000	0.000	Merged-chr2-158166857-55
NR1252--MA0002.2.RUNX1	chr10	108168049	108168059	+	0.000	0.000	Merged-chr10-108168166-48
NR2029--MA0002.2.RUNX1	chr12	78980877	78980887	-	0.000	0.000	Merged-chr12-78980936-73
NR4265--MA0511.2.RUNX2	chr17	62246894	62246902	-	0.000	0.000	Merged-chr17-62246918-5
NR3931--MA0002.2.RUNX1	chr16	91781029	91781039	-	0.000	0.000	Merged-chr16-91781071-63
