#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Gata/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR6400--MA1104.1.GATA6	chr8	36194318	36194330	-	0.000	0.000	Merged-chr8-36194183-57
NR1138--MA1104.1.GATA6	chr11	53656980	53656992	-	0.000	0.000	Merged-chr11-53657053-47
NR5956--MA0036.3.GATA2	chr7	30280500	30280510	-	0.000	0.000	Merged-chr7-30280528-94
NR325--MA0036.3.GATA2	chr1	143319751	143319761	+	0.000	0.000	Merged-chr1-143319719-34
NR766--MA0140.2.GATA1::TAL1	chr10	62590405	62590422	+	0.000	0.000	Merged-chr10-62590420-43
NR3591--MA0036.3.GATA2	chr19	40267568	40267578	+	0.000	0.000	Merged-chr19-40267576-38
NR5478--MA1104.1.GATA6	chr6	33051808	33051820	+	0.000	0.000	Merged-chr6-33051908-11
NR6534--MA0766.1.GATA5	chr8	114888906	114888913	+	0.000	0.000	Merged-chr8-114888790-56
NR4103--MA0140.2.GATA1::TAL1	chr2	140427457	140427474	-	0.000	0.000	Merged-chr2-140427451-17
NR1292--MA0036.3.GATA2	chr11	96441663	96441673	-	0.000	0.000	Merged-chr11-96441741-50
NR6776--MA0036.3.GATA2	chr9	69073401	69073411	+	0.000	0.000	Merged-chr9-69073494-25
NR3981--MA0766.1.GATA5	chr2	103652312	103652319	-	0.000	0.000	Merged-chr2-103652335-51
NR3128--MA0482.1.Gata4	chr17	71204549	71204559	+	0.000	0.000	Merged-chr17-71204716-50
NR7124--MA0037.3.GATA3	chrX	98259795	98259802	-	0.000	0.000	Merged-chrX-98259743-49
NR4392--MA0482.1.Gata4	chr3	84093106	84093116	-	0.000	0.000	Merged-chr3-84093112-19
NR186--MA0766.1.GATA5	chr1	94035513	94035520	-	0.000	0.000	Merged-chr1-94035484-87
NR2778--MA0482.1.Gata4	chr16	45942378	45942388	-	0.000	0.000	Merged-chr16-45942365-39
NR4068--MA0035.3.Gata1	chr2	132021374	132021384	+	0.000	0.000	Merged-chr2-132021248-83
NR6383--MA0140.2.GATA1::TAL1	chr8	33722286	33722303	+	0.000	0.000	Merged-chr8-33722191-19
NR6866--MA0482.1.Gata4	chr9	83956999	83957009	-	0.000	0.000	Merged-chr9-83957110-38
NR2910--MA0037.3.GATA3	chr16	97204301	97204308	-	0.000	0.000	Merged-chr16-97204388-55
NR1795--MA0140.2.GATA1::TAL1	chr13	20094996	20095013	+	0.000	0.000	Merged-chr13-20095026-36
NR386--MA0035.3.Gata1	chr1	153847115	153847125	-	0.000	0.000	Merged-chr1-153847127-37
NR1510--MA0482.1.Gata4	chr12	41852218	41852228	+	0.000	0.000	Merged-chr12-41852230-53
NR3580--MA0766.1.GATA5	chr19	33053337	33053344	-	0.000	0.000	Merged-chr19-33053321-32
NR4347--MA0036.3.GATA2	chr3	59114099	59114109	+	0.000	0.000	Merged-chr3-59114221-20
NR51--MA0036.3.GATA2	chr1	44101606	44101616	-	0.000	0.000	Merged-chr1-44101717-6
NR1914--MA0035.3.Gata1	chr13	66991737	66991747	-	0.000	0.000	Merged-chr13-66991703-16
NR1837--MA0140.2.GATA1::TAL1	chr13	33071971	33071988	-	0.000	0.000	Merged-chr13-33072044-31
NR3503--MA0766.1.GATA5	chr19	5094353	5094360	+	0.000	0.000	Merged-chr19-5094459-12
NR1098--MA0037.3.GATA3	chr11	46389539	46389546	-	0.000	0.000	Merged-chr11-46389577-59
NR3021--MA0140.2.GATA1::TAL1	chr17	30867648	30867665	+	0.000	0.000	Merged-chr17-30867734-1
NR2329--MA0766.1.GATA5	chr14	60131692	60131699	-	0.000	0.000	Merged-chr14-60131750-51
NR4236--MA1104.1.GATA6	chr2	170126512	170126524	-	0.000	0.000	Merged-chr2-170126544-26
NR3602--MA0036.3.GATA2	chr19	40818904	40818914	+	0.000	0.000	Merged-chr19-40819012-30
NR5218--MA1104.1.GATA6	chr5	90742162	90742174	-	0.000	0.000	Merged-chr5-90742238-22
NR3684--MA0035.3.Gata1	chr19	59926170	59926180	+	0.000	0.000	Merged-chr19-59926305-20
NR4000--MA0035.3.Gata1	chr2	106985120	106985130	+	0.000	0.000	Merged-chr2-106985167-21
NR5534--MA0036.3.GATA2	chr6	67184854	67184864	-	0.000	0.000	Merged-chr6-67184785-39
NR6516--MA0036.3.GATA2	chr8	111976661	111976671	-	0.000	0.000	Merged-chr8-111976573-47
NR6322--MA0482.1.Gata4	chr7	140983189	140983199	+	0.000	0.000	Merged-chr7-140983161-18
NR5964--MA0140.2.GATA1::TAL1	chr7	42980460	42980477	+	0.000	0.000	Merged-chr7-42980472-32
NR2547--MA0766.1.GATA5	chr15	59010878	59010885	-	0.000	0.000	Merged-chr15-59010782-34
NR19--MA0037.3.GATA3	chr1	36684300	36684307	+	0.000	0.000	Merged-chr1-36684318-20
NR1513--MA0035.3.Gata1	chr12	41852217	41852227	+	0.000	0.000	Merged-chr12-41852230-53
NR2317--MA1104.1.GATA6	chr14	59695270	59695282	+	0.000	0.000	Merged-chr14-59695356-42
NR279--MA0482.1.Gata4	chr1	130838472	130838482	-	0.000	0.000	Merged-chr1-130838519-27
NR6107--MA0035.3.Gata1	chr7	90007379	90007389	-	0.000	0.000	Merged-chr7-90007418-46
NR4156--MA0035.3.Gata1	chr2	150918985	150918995	+	0.000	0.000	Merged-chr2-150918832-31
NR411--MA0037.3.GATA3	chr1	160081219	160081226	+	0.000	0.000	Merged-chr1-160081193-37
NR2496--MA0140.2.GATA1::TAL1	chr15	9580763	9580780	+	0.000	0.000	Merged-chr15-9580927-74
NR3837--MA0140.2.GATA1::TAL1	chr2	60323489	60323506	-	0.000	0.000	Merged-chr2-60323606-17
NR1874--MA0035.3.Gata1	chr13	46360722	46360732	-	0.000	0.000	Merged-chr13-46360893-14
NR3140--MA0035.3.Gata1	chr17	73096653	73096663	-	0.000	0.000	Merged-chr17-73096591-8
NR3137--MA0037.3.GATA3	chr17	73096655	73096662	+	0.000	0.000	Merged-chr17-73096591-8
NR3967--MA0140.2.GATA1::TAL1	chr2	102886846	102886863	+	0.000	0.000	Merged-chr2-102886878-67
NR4764--MA0482.1.Gata4	chr4	32288136	32288146	-	0.000	0.000	Merged-chr4-32288230-40
NR3389--MA0037.3.GATA3	chr18	70478126	70478133	-	0.000	0.000	Merged-chr18-70478078-27
NR5473--MA0140.2.GATA1::TAL1	chr6	30357898	30357915	-	0.000	0.000	Merged-chr6-30357923-25
NR6814--MA0140.2.GATA1::TAL1	chr9	78010955	78010972	-	0.000	0.000	Merged-chr9-78010803-82
NR6019--MA0036.3.GATA2	chr7	66060369	66060379	+	0.000	0.000	Merged-chr7-66060555-63
NR75--MA0037.3.GATA3	chr1	64956882	64956889	-	0.000	0.000	Merged-chr1-64956845-95
NR785--MA1104.1.GATA6	chr10	67586329	67586341	-	0.000	0.000	Merged-chr10-67586382-65
NR4397--MA0482.1.Gata4	chr3	84772177	84772187	-	0.000	0.000	Merged-chr3-84772067-31
NR4668--MA0482.1.Gata4	chr3	146275831	146275841	+	0.000	0.000	Merged-chr3-146275724-31
NR5622--MA0036.3.GATA2	chr6	108540522	108540532	-	0.000	0.000	Merged-chr6-108540679-20
NR2501--MA1104.1.GATA6	chr15	19857645	19857657	-	0.000	0.000	Merged-chr15-19857574-17
NR1130--MA0766.1.GATA5	chr11	52314537	52314544	+	0.000	0.000	Merged-chr11-52314367-60
NR4177--MA0036.3.GATA2	chr2	156882817	156882827	+	0.000	0.000	Merged-chr2-156882642-42
NR1473--MA0035.3.Gata1	chr12	25190516	25190526	+	0.000	0.000	Merged-chr12-25190622-38
NR3999--MA0766.1.GATA5	chr2	106985121	106985128	-	0.000	0.000	Merged-chr2-106985167-21
NR5951--MA0482.1.Gata4	chr7	30099620	30099630	-	0.000	0.000	Merged-chr7-30099514-26
NR4777--MA0482.1.Gata4	chr4	33189443	33189453	+	0.000	0.000	Merged-chr4-33189254-36
NR4387--MA0035.3.Gata1	chr3	79248516	79248526	-	0.000	0.000	Merged-chr3-79248582-102
NR3585--MA0766.1.GATA5	chr19	34662097	34662104	-	0.000	0.000	Merged-chr19-34662258-37
NR3560--MA1104.1.GATA6	chr19	29367423	29367435	+	0.000	0.000	Merged-chr19-29367376-49
NR4429--MA0482.1.Gata4	chr3	96814563	96814573	+	0.000	0.000	Merged-chr3-96814496-20
NR4890--MA0037.3.GATA3	chr4	106830329	106830336	-	0.000	0.000	Merged-chr4-106830452-8
NR4410--MA0140.2.GATA1::TAL1	chr3	90446508	90446525	-	0.000	0.000	Merged-chr3-90446607-7
NR3940--MA1104.1.GATA6	chr2	92213631	92213643	-	0.000	0.000	Merged-chr2-92213581-10
NR5897--MA0766.1.GATA5	chr7	6127302	6127309	-	0.000	0.000	Merged-chr7-6127268-44
NR22--MA0036.3.GATA2	chr1	36684298	36684308	-	0.000	0.000	Merged-chr1-36684318-20
NR3793--MA0036.3.GATA2	chr2	43727958	43727968	-	0.000	0.000	Merged-chr2-43727862-50
NR4376--MA0482.1.Gata4	chr3	79128063	79128073	-	0.000	0.000	Merged-chr3-79127993-19
NR1200--MA0035.3.Gata1	chr11	75169168	75169178	+	0.000	0.000	Merged-chr11-75169080-24
NR4918--MA0482.1.Gata4	chr4	122872202	122872212	+	0.000	0.000	Merged-chr4-122872187-66
NR3660--MA0766.1.GATA5	chr19	57104563	57104570	-	0.000	0.000	Merged-chr19-57104437-7
NR5538--MA0140.2.GATA1::TAL1	chr6	70805954	70805971	+	0.000	0.000	Merged-chr6-70805784-73
NR512--MA0037.3.GATA3	chr1	175631875	175631882	+	0.000	0.000	Merged-chr1-175631822-65
NR3522--MA0482.1.Gata4	chr19	11484712	11484722	-	0.000	0.000	Merged-chr19-11484539-38
NR3430--MA1104.1.GATA6	chr18	79353028	79353040	+	0.000	0.000	Merged-chr18-79353064-26
NR7089--MA0037.3.GATA3	chrX	17365319	17365326	-	0.000	0.000	Merged-chrX-17365333-21
NR3403--MA0035.3.Gata1	chr18	73765131	73765141	+	0.000	0.000	Merged-chr18-73765273-28
NR3063--MA0037.3.GATA3	chr17	44893787	44893794	+	0.000	0.000	Merged-chr17-44893726-24
NR1178--MA0037.3.GATA3	chr11	70594812	70594819	-	0.000	0.000	Merged-chr11-70594778-39
NR6436--MA0482.1.Gata4	chr8	81766178	81766188	-	0.000	0.000	Merged-chr8-81766244-47
NR4393--MA1104.1.GATA6	chr3	84093106	84093118	+	0.000	0.000	Merged-chr3-84093112-19
NR2779--MA1104.1.GATA6	chr16	45942378	45942390	+	0.000	0.000	Merged-chr16-45942365-39
NR70--MA0035.3.Gata1	chr1	61402629	61402639	+	0.000	0.000	Merged-chr1-61402618-25
NR5311--MA0482.1.Gata4	chr5	124022517	124022527	+	0.000	0.000	Merged-chr5-124022476-27
NR5962--MA0036.3.GATA2	chr7	42980458	42980468	+	0.000	0.000	Merged-chr7-42980472-32
NR841--MA0036.3.GATA2	chr10	82811967	82811977	+	0.000	0.000	Merged-chr10-82812084-42
NR6468--MA0036.3.GATA2	chr8	94802598	94802608	-	0.000	0.000	Merged-chr8-94802531-14
NR3764--MA0035.3.Gata1	chr2	31081558	31081568	-	0.000	0.000	Merged-chr2-31081632-31
NR6816--MA0482.1.Gata4	chr9	78022505	78022515	-	0.000	0.000	Merged-chr9-78022388-19
NR1511--MA1104.1.GATA6	chr12	41852216	41852228	-	0.000	0.000	Merged-chr12-41852230-53
NR1879--MA0035.3.Gata1	chr13	49188129	49188139	-	0.000	0.000	Merged-chr13-49188113-1
NR1144--MA0037.3.GATA3	chr11	57952915	57952922	+	0.000	0.000	Merged-chr11-57952769-40
NR6054--MA0036.3.GATA2	chr7	80166890	80166900	+	0.000	0.000	Merged-chr7-80166871-28
NR158--MA1104.1.GATA6	chr1	91099023	91099035	-	0.000	0.000	Merged-chr1-91099031-34
NR2570--MA0037.3.GATA3	chr15	62779103	62779110	-	0.000	0.000	Merged-chr15-62779143-25
NR4154--MA1104.1.GATA6	chr2	150918984	150918996	-	0.000	0.000	Merged-chr2-150918832-31
NR5992--MA0140.2.GATA1::TAL1	chr7	51750379	51750396	-	0.000	0.000	Merged-chr7-51750437-26
NR5733--MA0766.1.GATA5	chr6	129997694	129997701	-	0.000	0.000	Merged-chr6-129997694-33
NR6976--MA0037.3.GATA3	chr9	103624593	103624600	-	0.000	0.000	Merged-chr9-103624813-32
NR4549--MA0036.3.GATA2	chr3	131156308	131156318	+	0.000	0.000	Merged-chr3-131156512-43
NR2331--MA0037.3.GATA3	chr14	61818661	61818668	-	0.000	0.000	Merged-chr14-61818597-46
NR1611--MA0766.1.GATA5	chr12	91746103	91746110	+	0.000	0.000	Merged-chr12-91745848-45
NR3482--MA0482.1.Gata4	chr18	89206487	89206497	-	0.000	0.000	Merged-chr18-89206335-76
NR3072--MA0140.2.GATA1::TAL1	chr17	47515622	47515639	+	0.000	0.000	Merged-chr17-47515680-12
NR1863--MA0766.1.GATA5	chr13	44089108	44089115	-	0.000	0.000	Merged-chr13-44088979-30
NR6396--MA0482.1.Gata4	chr8	35628399	35628409	+	0.000	0.000	Merged-chr8-35628375-52
NR5051--MA0036.3.GATA2	chr4	150938225	150938235	+	0.000	0.000	Merged-chr4-150938152-39
NR3652--MA0766.1.GATA5	chr19	55688659	55688666	-	0.000	0.000	Merged-chr19-55688769-29
NR1789--MA0037.3.GATA3	chr13	20094995	20095002	-	0.000	0.000	Merged-chr13-20095026-36
NR1486--MA0036.3.GATA2	chr12	32183054	32183064	+	0.000	0.000	Merged-chr12-32183013-17
NR1802--MA0140.2.GATA1::TAL1	chr13	24419821	24419838	-	0.000	0.000	Merged-chr13-24419838-27
NR5830--MA1104.1.GATA6	chr6	142809491	142809503	+	0.000	0.000	Merged-chr6-142809719-29
NR1343--MA0036.3.GATA2	chr11	106439013	106439023	+	0.000	0.000	Merged-chr11-106438995-31
NR3581--MA0035.3.Gata1	chr19	33053336	33053346	+	0.000	0.000	Merged-chr19-33053321-32
NR3287--MA0140.2.GATA1::TAL1	chr18	46381052	46381069	-	0.000	0.000	Merged-chr18-46381195-31
NR7143--MA0037.3.GATA3	chrX	140537799	140537806	-	0.000	0.000	Merged-chrX-140537922-35
NR5160--MA0036.3.GATA2	chr5	53566529	53566539	+	0.000	0.000	Merged-chr5-53566690-62
NR1866--MA0036.3.GATA2	chr13	45935912	45935922	+	0.000	0.000	Merged-chr13-45936077-39
NR3504--MA0035.3.Gata1	chr19	5094351	5094361	-	0.000	0.000	Merged-chr19-5094459-12
NR865--MA0037.3.GATA3	chr10	93985593	93985600	-	0.000	0.000	Merged-chr10-93985650-27
NR1462--MA0766.1.GATA5	chr12	14086786	14086793	-	0.000	0.000	Merged-chr12-14086767-28
NR1733--MA0766.1.GATA5	chr12	118255862	118255869	+	0.000	0.000	Merged-chr12-118255780-45
NR5912--MA0035.3.Gata1	chr7	16001894	16001904	-	0.000	0.000	Merged-chr7-16001989-41
NR1518--MA0036.3.GATA2	chr12	52504854	52504864	+	0.000	0.000	Merged-chr12-52504676-5
NR1589--MA0140.2.GATA1::TAL1	chr12	83018090	83018107	-	0.000	0.000	Merged-chr12-83018186-36
NR1136--MA0037.3.GATA3	chr11	53656982	53656989	-	0.000	0.000	Merged-chr11-53657053-47
NR1985--MA0766.1.GATA5	chr13	89401468	89401475	-	0.000	0.000	Merged-chr13-89401429-25
NR3190--MA0482.1.Gata4	chr17	83307181	83307191	-	0.000	0.000	Merged-chr17-83307130-30
NR6046--MA0036.3.GATA2	chr7	78583902	78583912	-	0.000	0.000	Merged-chr7-78583930-15
NR1391--MA0035.3.Gata1	chr11	109822474	109822484	+	0.000	0.000	Merged-chr11-109822566-4
NR3201--MA0140.2.GATA1::TAL1	chr17	87418189	87418206	+	0.000	0.000	Merged-chr17-87418292-26
NR5274--MA0035.3.Gata1	chr5	105192810	105192820	+	0.000	0.000	Merged-chr5-105192735-25
NR5476--MA0037.3.GATA3	chr6	33051811	33051818	+	0.000	0.000	Merged-chr6-33051908-11
NR4398--MA1104.1.GATA6	chr3	84772177	84772189	+	0.000	0.000	Merged-chr3-84772067-31
NR4669--MA1104.1.GATA6	chr3	146275829	146275841	-	0.000	0.000	Merged-chr3-146275724-31
NR3426--MA0766.1.GATA5	chr18	79257457	79257464	+	0.000	0.000	Merged-chr18-79257508-110
NR2783--MA0140.2.GATA1::TAL1	chr16	48623685	48623702	-	0.000	0.000	Merged-chr16-48623600-27
NR4778--MA1104.1.GATA6	chr4	33189441	33189453	-	0.000	0.000	Merged-chr4-33189254-36
NR83--MA0036.3.GATA2	chr1	69513759	69513769	-	0.000	0.000	Merged-chr1-69513618-39
NR5481--MA0140.2.GATA1::TAL1	chr6	34156379	34156396	+	0.000	0.000	Merged-chr6-34156229-28
NR5492--MA0035.3.Gata1	chr6	39341882	39341892	-	0.000	0.000	Merged-chr6-39341975-16
NR38--MA0037.3.GATA3	chr1	39954905	39954912	+	0.000	0.000	Merged-chr1-39954782-26
NR3267--MA0140.2.GATA1::TAL1	chr18	39519323	39519340	+	0.000	0.000	Merged-chr18-39519499-76
NR822--MA0766.1.GATA5	chr10	79417359	79417366	-	0.000	0.000	Merged-chr10-79417442-89
NR1236--MA0766.1.GATA5	chr11	85454138	85454145	+	0.000	0.000	Merged-chr11-85454065-23
NR3634--MA0036.3.GATA2	chr19	53185683	53185693	+	0.000	0.000	Merged-chr19-53185705-40
NR7103--MA0036.3.GATA2	chrX	42343744	42343754	+	0.000	0.000	Merged-chrX-42343636-58
NR4469--MA0482.1.Gata4	chr3	106788697	106788707	-	0.000	0.000	Merged-chr3-106788511-97
NR6715--MA0140.2.GATA1::TAL1	chr9	44565610	44565627	+	0.000	0.000	Merged-chr9-44565580-5
NR4377--MA1104.1.GATA6	chr3	79128063	79128075	+	0.000	0.000	Merged-chr3-79127993-19
NR4919--MA1104.1.GATA6	chr4	122872200	122872212	-	0.000	0.000	Merged-chr4-122872187-66
NR6329--MA0140.2.GATA1::TAL1	chr7	143052807	143052824	-	0.000	0.000	Merged-chr7-143053012-41
NR1700--MA1104.1.GATA6	chr12	113414679	113414691	-	0.000	0.000	Merged-chr12-113414554-11
NR6437--MA1104.1.GATA6	chr8	81766178	81766190	+	0.000	0.000	Merged-chr8-81766244-47
NR1131--MA0035.3.Gata1	chr11	52314535	52314545	-	0.000	0.000	Merged-chr11-52314367-60
NR5404--MA0482.1.Gata4	chr5	149392278	149392288	-	0.000	0.000	Merged-chr5-149392157-30
NR1301--MA0036.3.GATA2	chr11	98487788	98487798	-	0.000	0.000	Merged-chr11-98487809-30
NR5312--MA1104.1.GATA6	chr5	124022515	124022527	-	0.000	0.000	Merged-chr5-124022476-27
NR439--MA0482.1.Gata4	chr1	164366711	164366721	+	0.000	0.000	Merged-chr1-164366862-30
NR3724--MA0482.1.Gata4	chr2	17644923	17644933	-	0.000	0.000	Merged-chr2-17644831-25
NR695--MA0037.3.GATA3	chr10	28518460	28518467	-	0.000	0.000	Merged-chr10-28518434-39
NR2411--MA0037.3.GATA3	chr14	100235482	100235489	-	0.000	0.000	Merged-chr14-100235821-25
NR6817--MA1104.1.GATA6	chr9	78022505	78022517	+	0.000	0.000	Merged-chr9-78022388-19
NR7126--MA0766.1.GATA5	chrX	98259795	98259802	-	0.000	0.000	Merged-chrX-98259743-49
NR5651--MA0766.1.GATA5	chr6	115480358	115480365	-	0.000	0.000	Merged-chr6-115480536-31
NR5165--MA0036.3.GATA2	chr5	53605614	53605624	-	0.000	0.000	Merged-chr5-53605625-25
NR737--MA0140.2.GATA1::TAL1	chr10	40451943	40451960	+	0.000	0.000	Merged-chr10-40451996-39
NR3714--MA0035.3.Gata1	chr2	11617066	11617076	+	0.000	0.000	Merged-chr2-11617013-39
NR6820--MA0035.3.Gata1	chr9	78022506	78022516	-	0.000	0.000	Merged-chr9-78022388-19
NR5970--MA0482.1.Gata4	chr7	44344789	44344799	-	0.000	0.000	Merged-chr7-44344765-20
NR1186--MA0036.3.GATA2	chr11	72550343	72550353	+	0.000	0.000	Merged-chr11-72550348-34
NR1467--MA0766.1.GATA5	chr12	15967871	15967878	+	0.000	0.000	Merged-chr12-15967723-42
NR730--MA0035.3.Gata1	chr10	39991287	39991297	+	0.000	0.000	Merged-chr10-39991173-41
NR3966--MA0035.3.Gata1	chr2	102886854	102886864	-	0.000	0.000	Merged-chr2-102886878-67
NR3377--MA0140.2.GATA1::TAL1	chr18	69547802	69547819	+	0.000	0.000	Merged-chr18-69547959-32
NR3699--MA0140.2.GATA1::TAL1	chr2	9867377	9867394	+	0.000	0.000	Merged-chr2-9867507-76
NR5351--MA0482.1.Gata4	chr5	137787615	137787625	-	0.000	0.000	Merged-chr5-137787536-7
NR5898--MA0035.3.Gata1	chr7	6127301	6127311	+	0.000	0.000	Merged-chr7-6127268-44
NR3076--MA0035.3.Gata1	chr17	48332828	48332838	+	0.000	0.000	Merged-chr17-48332786-43
NR881--MA0036.3.GATA2	chr10	95894277	95894287	-	0.000	0.000	Merged-chr10-95894302-1
NR5484--MA0035.3.Gata1	chr6	37370840	37370850	+	0.000	0.000	Merged-chr6-37370841-45
NR3989--MA0482.1.Gata4	chr2	105022064	105022074	+	0.000	0.000	Merged-chr2-105022109-54
NR3231--MA1104.1.GATA6	chr18	23913257	23913269	-	0.000	0.000	Merged-chr18-23913382-65
NR3334--MA0140.2.GATA1::TAL1	chr18	57085860	57085877	-	0.000	0.000	Merged-chr18-57085717-36
NR6559--MA1104.1.GATA6	chr8	117548683	117548695	-	0.000	0.000	Merged-chr8-117548585-70
NR7140--MA0482.1.Gata4	chrX	137019421	137019431	-	0.000	0.000	Merged-chrX-137019593-29
NR6397--MA0140.2.GATA1::TAL1	chr8	36159091	36159108	+	0.000	0.000	Merged-chr8-36159106-37
NR5910--MA1104.1.GATA6	chr7	16001893	16001905	+	0.000	0.000	Merged-chr7-16001989-41
NR5511--MA0036.3.GATA2	chr6	59315104	59315114	-	0.000	0.000	Merged-chr6-59315196-15
NR2006--MA0482.1.Gata4	chr13	91484439	91484449	-	0.000	0.000	Merged-chr13-91484361-55
NR6939--MA1104.1.GATA6	chr9	95279895	95279907	-	0.000	0.000	Merged-chr9-95279790-94
NR1444--MA0140.2.GATA1::TAL1	chr11	121388525	121388542	+	0.000	0.000	Merged-chr11-121388378-24
NR5450--MA0035.3.Gata1	chr6	4664523	4664533	+	0.000	0.000	Merged-chr6-4664595-18
NR600--MA0035.3.Gata1	chr1	189085213	189085223	+	0.000	0.000	Merged-chr1-189085418-26
NR5667--MA0036.3.GATA2	chr6	117166983	117166993	-	0.000	0.000	Merged-chr6-117167105-10
NR4574--MA0037.3.GATA3	chr3	135590667	135590674	+	0.000	0.000	Merged-chr3-135590750-10
NR3097--MA0036.3.GATA2	chr17	56291309	56291319	+	0.000	0.000	Merged-chr17-56291357-21
NR6569--MA0140.2.GATA1::TAL1	chr8	122269432	122269449	+	0.000	0.000	Merged-chr8-122269579-23
NR3235--MA0766.1.GATA5	chr18	23913297	23913304	-	0.000	0.000	Merged-chr18-23913382-65
NR5648--MA0482.1.Gata4	chr6	115480358	115480368	+	0.000	0.000	Merged-chr6-115480536-31
NR5734--MA0035.3.Gata1	chr6	129997693	129997703	+	0.000	0.000	Merged-chr6-129997694-33
NR5486--MA0482.1.Gata4	chr6	39284043	39284053	-	0.000	0.000	Merged-chr6-39284001-16
NR3139--MA0766.1.GATA5	chr17	73096655	73096662	+	0.000	0.000	Merged-chr17-73096591-8
NR3129--MA0036.3.GATA2	chr17	71204548	71204558	+	0.000	0.000	Merged-chr17-71204716-50
NR2237--MA0482.1.Gata4	chr14	40927276	40927286	-	0.000	0.000	Merged-chr14-40927194-29
NR621--MA0036.3.GATA2	chr1	193449795	193449805	-	0.000	0.000	Merged-chr1-193449672-37
NR5614--MA0482.1.Gata4	chr6	108168405	108168415	-	0.000	0.000	Merged-chr6-108168461-115
NR5123--MA0036.3.GATA2	chr5	29901929	29901939	+	0.000	0.000	Merged-chr5-29901920-39
NR4970--MA0035.3.Gata1	chr4	134746203	134746213	+	0.000	0.000	Merged-chr4-134746190-17
NR4935--MA0036.3.GATA2	chr4	124769255	124769265	-	0.000	0.000	Merged-chr4-124769177-27
NR2790--MA0482.1.Gata4	chr16	49807543	49807553	-	0.000	0.000	Merged-chr16-49807399-74
NR3653--MA0035.3.Gata1	chr19	55688658	55688668	+	0.000	0.000	Merged-chr19-55688769-29
NR5975--MA0482.1.Gata4	chr7	45592270	45592280	+	0.000	0.000	Merged-chr7-45592111-34
NR7164--MA0036.3.GATA2	chrX	167131028	167131038	+	0.000	0.000	Merged-chrX-167131211-21
NR1539--MA0482.1.Gata4	chr12	70999793	70999803	-	0.000	0.000	Merged-chr12-70999631-61
NR1149--MA0035.3.Gata1	chr11	57952913	57952923	-	0.000	0.000	Merged-chr11-57952769-40
NR4391--MA0037.3.GATA3	chr3	84093109	84093116	+	0.000	0.000	Merged-chr3-84093112-19
NR2777--MA0037.3.GATA3	chr16	45942381	45942388	+	0.000	0.000	Merged-chr16-45942365-39
NR5489--MA0035.3.Gata1	chr6	39284044	39284054	-	0.000	0.000	Merged-chr6-39284001-16
NR2341--MA0766.1.GATA5	chr14	62799052	62799059	-	0.000	0.000	Merged-chr14-62798973-44
NR1463--MA0035.3.Gata1	chr12	14086785	14086795	+	0.000	0.000	Merged-chr12-14086767-28
NR5003--MA0766.1.GATA5	chr4	145312628	145312635	+	0.000	0.000	Merged-chr4-145312696-44
NR1372--MA0766.1.GATA5	chr11	108920430	108920437	+	0.000	0.000	Merged-chr11-108920606-78
NR6103--MA0037.3.GATA3	chr7	90007381	90007388	+	0.000	0.000	Merged-chr7-90007418-46
NR1691--MA0482.1.Gata4	chr12	112743309	112743319	+	0.000	0.000	Merged-chr12-112743369-41
NR3523--MA0035.3.Gata1	chr19	11484713	11484723	-	0.000	0.000	Merged-chr19-11484539-38
NR3023--MA0482.1.Gata4	chr17	31873205	31873215	+	0.000	0.000	Merged-chr17-31873313-29
NR1224--MA0035.3.Gata1	chr11	82915122	82915132	-	0.000	0.000	Merged-chr11-82915100-27
NR1019--MA0035.3.Gata1	chr10	125330207	125330217	+	0.000	0.000	Merged-chr10-125330277-12
NR5431--MA0482.1.Gata4	chr5	150593213	150593223	+	0.000	0.000	Merged-chr5-150593583-231
NR5405--MA1104.1.GATA6	chr5	149392278	149392290	+	0.000	0.000	Merged-chr5-149392157-30
NR3817--MA0482.1.Gata4	chr2	49744822	49744832	+	0.000	0.000	Merged-chr2-49744707-28
NR3725--MA1104.1.GATA6	chr2	17644923	17644935	+	0.000	0.000	Merged-chr2-17644831-25
NR3427--MA0035.3.Gata1	chr18	79257455	79257465	-	0.000	0.000	Merged-chr18-79257508-110
NR485--MA0036.3.GATA2	chr1	170853678	170853688	-	0.000	0.000	Merged-chr1-170853758-47
NR5954--MA0482.1.Gata4	chr7	30280499	30280509	-	0.000	0.000	Merged-chr7-30280528-94
NR2769--MA0140.2.GATA1::TAL1	chr16	38371949	38371966	-	0.000	0.000	Merged-chr16-38371921-33
NR443--MA0035.3.Gata1	chr1	164366710	164366720	+	0.000	0.000	Merged-chr1-164366862-30
NR7010--MA0766.1.GATA5	chr9	108832555	108832562	+	0.000	0.000	Merged-chr9-108832464-53
NR69--MA0766.1.GATA5	chr1	61402630	61402637	-	0.000	0.000	Merged-chr1-61402618-25
NR3174--MA0766.1.GATA5	chr17	80174406	80174413	-	0.000	0.000	Merged-chr17-80174428-10
