#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Prdm1KO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR2886--MA0591.1.Bach1::Mafk	chr12	77020209	77020223	+	0.000	0.000	Merged-chr12-77020175-38
NR5537--MA0495.2.MAFF	chr17	8872195	8872215	+	0.000	0.000	Merged-chr17-8872173-14
NR13362--MA0117.2.Mafb	chr9	95858565	95858576	+	0.000	0.000	Merged-chr9-95858420-14
NR5794--MA0659.1.MAFG	chr17	47272446	47272466	-	0.000	0.000	Merged-chr17-47272458-17
NR51--MA0659.1.MAFG	chr1	21830160	21830180	-	0.000	0.000	Merged-chr1-21830153-46
NR840--MA0496.2.MAFK	chr1	165780940	165780958	+	0.000	0.000	Merged-chr1-165781122-1
NR2178--MA0591.1.Bach1::Mafk	chr11	61660919	61660933	-	0.000	0.000	Merged-chr11-61660971-31
NR13129--MA0501.1.MAF::NFE2	chr9	57866654	57866668	+	0.000	0.000	Merged-chr9-57866692-28
NR12035--MA0089.1.MAFG::NFE2L1	chr7	113250936	113250941	-	0.000	0.000	Merged-chr7-113250807-31
NR153--MA0089.1.MAFG::NFE2L1	chr1	40380387	40380392	+	0.000	0.000	Merged-chr1-40380538-51
NR8088--MA0591.1.Bach1::Mafk	chr3	27209973	27209987	+	0.000	0.000	Merged-chr3-27210053-38
NR5548--MA0659.1.MAFG	chr17	10840174	10840194	-	0.000	0.000	Merged-chr17-10840429-74
NR12134--MA0591.1.Bach1::Mafk	chr7	125638956	125638970	-	0.000	0.000	Merged-chr7-125638939-46
NR9012--MA0659.1.MAFG	chr4	46454707	46454727	+	0.000	0.000	Merged-chr4-46454635-13
NR7982--MA0089.1.MAFG::NFE2L1	chr2	177957289	177957294	+	0.000	0.000	Merged-chr2-177957258-77
NR7714--MA0117.2.Mafb	chr2	150135380	150135391	-	0.000	0.000	Merged-chr2-150135491-7
NR5089--MA0501.1.MAF::NFE2	chr16	30024847	30024861	-	0.000	0.000	Merged-chr16-30024852-47
NR706--MA0496.2.MAFK	chr1	152768253	152768271	-	0.000	0.000	Merged-chr1-152768354-45
NR109--MA0591.1.Bach1::Mafk	chr1	36160375	36160389	-	0.000	0.000	Merged-chr1-36160446-48
NR10960--MA0501.1.MAF::NFE2	chr6	72644786	72644800	+	0.000	0.000	Merged-chr6-72644677-18
NR4102--MA0496.2.MAFK	chr14	30185734	30185752	+	0.000	0.000	Merged-chr14-30185655-2
NR8056--MA0089.1.MAFG::NFE2L1	chr3	9853483	9853488	-	0.000	0.000	Merged-chr3-9853322-69
NR2645--MA0089.1.MAFG::NFE2L1	chr12	17373772	17373777	+	0.000	0.000	Merged-chr12-17373480-96
NR9852--MA0089.1.MAFG::NFE2L1	chr5	31154125	31154130	+	0.000	0.000	Merged-chr5-31154214-47
NR7693--MA0089.1.MAFG::NFE2L1	chr2	147789907	147789912	-	0.000	0.000	Merged-chr2-147789871-1
NR11975--MA0117.2.Mafb	chr7	102426506	102426517	-	0.000	0.000	Merged-chr7-102426341-48
NR1816--MA0089.1.MAFG::NFE2L1	chr10	118477476	118477481	-	0.000	0.000	Merged-chr10-118477518-33
NR2369--MA0089.1.MAFG::NFE2L1	chr11	97684305	97684310	-	0.000	0.000	Merged-chr11-97684318-65
NR5820--MA0089.1.MAFG::NFE2L1	chr17	51906703	51906708	-	0.000	0.000	Merged-chr17-51906510-37
NR7947--MA0117.2.Mafb	chr2	173730337	173730348	+	0.000	0.000	Merged-chr2-173730424-8
NR5550--MA0496.2.MAFK	chr17	10840175	10840193	-	0.000	0.000	Merged-chr17-10840429-74
NR10095--MA0591.1.Bach1::Mafk	chr5	90742148	90742162	+	0.000	0.000	Merged-chr5-90742238-22
NR10539--MA0495.2.MAFF	chr5	149454664	149454684	-	0.000	0.000	Merged-chr5-149454508-33
NR12148--MA0089.1.MAFG::NFE2L1	chr7	127376173	127376178	+	0.000	0.000	Merged-chr7-127375955-65
NR5470--MA0495.2.MAFF	chr16	96358152	96358172	-	0.000	0.000	Merged-chr16-96358039-35
NR7880--MA0089.1.MAFG::NFE2L1	chr2	168170384	168170389	-	0.000	0.000	Merged-chr2-168170286-45
NR2565--MA0501.1.MAF::NFE2	chr12	3823693	3823707	-	0.000	0.000	Merged-chr12-3823687-29
NR904--MA0591.1.Bach1::Mafk	chr1	173535948	173535962	+	0.000	0.000	Merged-chr1-173535900-60
NR2030--MA0591.1.Bach1::Mafk	chr11	32486757	32486771	-	0.000	0.000	Merged-chr11-32486832-15
NR9865--MA0089.1.MAFG::NFE2L1	chr5	34822878	34822883	-	0.000	0.000	Merged-chr5-34822830-22
NR5746--MA0089.1.MAFG::NFE2L1	chr17	36042761	36042766	-	0.000	0.000	Merged-chr17-36042760-57
NR353--MA0089.1.MAFG::NFE2L1	chr1	87098822	87098827	+	0.000	0.000	Merged-chr1-87098850-16
NR11381--MA0089.1.MAFG::NFE2L1	chr6	134175063	134175068	-	0.000	0.000	Merged-chr6-134175051-22
NR5559--MA0501.1.MAF::NFE2	chr17	12301061	12301075	-	0.000	0.000	Merged-chr17-12301160-36
NR12826--MA0089.1.MAFG::NFE2L1	chr8	117866585	117866590	-	0.000	0.000	Merged-chr8-117866396-8
NR2413--MA0659.1.MAFG	chr11	104664024	104664044	-	0.000	0.000	Merged-chr11-104664090-22
NR5833--MA0089.1.MAFG::NFE2L1	chr17	56269399	56269404	-	0.000	0.000	Merged-chr17-56269390-41
NR3687--MA0089.1.MAFG::NFE2L1	chr13	90101687	90101692	-	0.000	0.000	Merged-chr13-90101603-11
NR10176--MA0089.1.MAFG::NFE2L1	chr5	100466750	100466755	-	0.000	0.000	Merged-chr5-100466890-43
NR5342--MA0089.1.MAFG::NFE2L1	chr16	77360534	77360539	+	0.000	0.000	Merged-chr16-77360376-19
NR10331--MA0591.1.Bach1::Mafk	chr5	121174672	121174686	-	0.000	0.000	Merged-chr5-121174480-13
NR12501--MA0117.2.Mafb	chr8	61591000	61591011	-	0.000	0.000	Merged-chr8-61591077-46
NR13072--MA0591.1.Bach1::Mafk	chr9	45241507	45241521	+	0.000	0.000	Merged-chr9-45241570-21
NR3487--MA0496.2.MAFK	chr13	44819587	44819605	-	0.000	0.000	Merged-chr13-44819494-25
NR7504--MA0117.2.Mafb	chr2	125033193	125033204	+	0.000	0.000	Merged-chr2-125033201-15
NR1612--MA0501.1.MAF::NFE2	chr10	85829471	85829485	-	0.000	0.000	Merged-chr10-85829298-76
NR3398--MA0089.1.MAFG::NFE2L1	chr13	29855634	29855639	+	0.000	0.000	Merged-chr13-29855504-46
NR13157--MA0591.1.Bach1::Mafk	chr9	66505708	66505722	+	0.000	0.000	Merged-chr9-66505646-32
NR7650--MA0495.2.MAFF	chr2	144245718	144245738	+	0.000	0.000	Merged-chr2-144245539-27
NR4465--MA0496.2.MAFK	chr14	103850700	103850718	-	0.000	0.000	Merged-chr14-103850623-36
NR4339--MA0089.1.MAFG::NFE2L1	chr14	72603093	72603098	+	0.000	0.000	Merged-chr14-72603103-44
NR11534--MA0501.1.MAF::NFE2	chr6	146909336	146909350	-	0.000	0.000	Merged-chr6-146909380-33
NR2865--MA0117.2.Mafb	chr12	76191124	76191135	-	0.000	0.000	Merged-chr12-76191112-17
NR196--MA0501.1.MAF::NFE2	chr1	55488444	55488458	-	0.000	0.000	Merged-chr1-55488453-21
NR9469--MA0117.2.Mafb	chr4	136070077	136070088	-	0.000	0.000	Merged-chr4-136070179-24
NR2247--MA0501.1.MAF::NFE2	chr11	76496396	76496410	-	0.000	0.000	Merged-chr11-76496415-48
NR10189--MA0089.1.MAFG::NFE2L1	chr5	100713765	100713770	-	0.000	0.000	Merged-chr5-100713876-4
NR5731--MA0089.1.MAFG::NFE2L1	chr17	35258391	35258396	+	0.000	0.000	Merged-chr17-35258304-47
NR6284--MA0089.1.MAFG::NFE2L1	chr18	57970375	57970380	-	0.000	0.000	Merged-chr18-57970531-36
NR4497--MA0501.1.MAF::NFE2	chr14	118110005	118110019	-	0.000	0.000	Merged-chr14-118109992-14
NR1268--MA0591.1.Bach1::Mafk	chr10	21504637	21504651	+	0.000	0.000	Merged-chr10-21504659-28
NR1611--MA0591.1.Bach1::Mafk	chr10	85829474	85829488	-	0.000	0.000	Merged-chr10-85829298-76
NR6524--MA0496.2.MAFK	chr19	8997797	8997815	-	0.000	0.000	Merged-chr19-8997882-60
NR8185--MA0495.2.MAFF	chr3	58470213	58470233	+	0.000	0.000	Merged-chr3-58470222-35
NR2075--MA0496.2.MAFK	chr11	43748047	43748065	-	0.000	0.000	Merged-chr11-43747947-60
NR8993--MA0591.1.Bach1::Mafk	chr4	40834005	40834019	+	0.000	0.000	Merged-chr4-40833912-100
NR10226--MA0495.2.MAFF	chr5	105354000	105354020	-	0.000	0.000	Merged-chr5-105353957-58
NR7167--MA0501.1.MAF::NFE2	chr2	70825221	70825235	+	0.000	0.000	Merged-chr2-70825351-152
NR5307--MA0591.1.Bach1::Mafk	chr16	64796760	64796774	+	0.000	0.000	Merged-chr16-64796887-9
NR3053--MA0591.1.Bach1::Mafk	chr12	100681700	100681714	-	0.000	0.000	Merged-chr12-100681821-26
NR11808--MA0089.1.MAFG::NFE2L1	chr7	68250585	68250590	-	0.000	0.000	Merged-chr7-68250535-42
NR1997--MA0496.2.MAFK	chr11	23570307	23570325	-	0.000	0.000	Merged-chr11-23570355-13
NR479--MA0089.1.MAFG::NFE2L1	chr1	106171605	106171610	-	0.000	0.000	Merged-chr1-106171565-10
NR306--MA0117.2.Mafb	chr1	82433487	82433498	+	0.000	0.000	Merged-chr1-82433522-6
NR7534--MA0495.2.MAFF	chr2	128365990	128366010	-	0.000	0.000	Merged-chr2-128365920-27
NR1424--MA0496.2.MAFK	chr10	58383471	58383489	-	0.000	0.000	Merged-chr10-58383440-43
NR3974--MA0089.1.MAFG::NFE2L1	chr13	114887326	114887331	-	0.000	0.000	Merged-chr13-114887526-35
NR7867--MA0117.2.Mafb	chr2	166031434	166031445	+	0.000	0.000	Merged-chr2-166031387-74
NR5158--MA0591.1.Bach1::Mafk	chr16	43694254	43694268	-	0.000	0.000	Merged-chr16-43694224-15
NR8005--MA0591.1.Bach1::Mafk	chr2	180070690	180070704	+	0.000	0.000	Merged-chr2-180070748-65
NR4567--MA0591.1.Bach1::Mafk	chr14	121965185	121965199	+	0.000	0.000	Merged-chr14-121965362-59
NR1877--MA0501.1.MAF::NFE2	chr10	126936060	126936074	-	0.000	0.000	Merged-chr10-126935963-18
NR8167--MA0089.1.MAFG::NFE2L1	chr3	52396365	52396370	-	0.000	0.000	Merged-chr3-52396424-47
NR1545--MA0496.2.MAFK	chr10	79937281	79937299	-	0.000	0.000	Merged-chr10-79937148-47
NR6437--MA0117.2.Mafb	chr18	80734955	80734966	-	0.000	0.000	Merged-chr18-80734835-39
NR6222--MA0117.2.Mafb	chr18	46381291	46381302	-	0.000	0.000	Merged-chr18-46381195-31
NR9472--MA0089.1.MAFG::NFE2L1	chr4	137603742	137603747	-	0.000	0.000	Merged-chr4-137603877-24
NR10577--MA0117.2.Mafb	chr6	3447530	3447541	+	0.000	0.000	Merged-chr6-3447560-31
NR54--MA0496.2.MAFK	chr1	21830161	21830179	-	0.000	0.000	Merged-chr1-21830153-46
NR2794--MA0659.1.MAFG	chr12	51871958	51871978	+	0.000	0.000	Merged-chr12-51871812-58
NR6409--MA0089.1.MAFG::NFE2L1	chr18	79079970	79079975	+	0.000	0.000	Merged-chr18-79080001-30
NR11000--MA0089.1.MAFG::NFE2L1	chr6	83763019	83763024	+	0.000	0.000	Merged-chr6-83763123-27
NR9044--MA0117.2.Mafb	chr4	54527855	54527866	-	0.000	0.000	Merged-chr4-54527768-19
NR5807--MA0501.1.MAF::NFE2	chr17	49435293	49435307	-	0.000	0.000	Merged-chr17-49435295-16
NR10689--MA0117.2.Mafb	chr6	34863111	34863122	-	0.000	0.000	Merged-chr6-34862986-94
NR11311--MA0591.1.Bach1::Mafk	chr6	127723307	127723321	-	0.000	0.000	Merged-chr6-127723234-26
NR11706--MA0089.1.MAFG::NFE2L1	chr7	44405675	44405680	-	0.000	0.000	Merged-chr7-44405831-50
NR10055--MA0591.1.Bach1::Mafk	chr5	86783382	86783396	-	0.000	0.000	Merged-chr5-86783243-43
NR95--MA0495.2.MAFF	chr1	33454541	33454561	+	0.000	0.000	Merged-chr1-33454547-11
NR1523--MA0089.1.MAFG::NFE2L1	chr10	78399418	78399423	+	0.000	0.000	Merged-chr10-78399498-14
NR12144--MA0089.1.MAFG::NFE2L1	chr7	127024537	127024542	+	0.000	0.000	Merged-chr7-127024462-5
NR11290--MA0089.1.MAFG::NFE2L1	chr6	125215542	125215547	-	0.000	0.000	Merged-chr6-125215615-63
NR4929--MA0117.2.Mafb	chr15	94520739	94520750	+	0.000	0.000	Merged-chr15-94520651-30
NR13627--MA0501.1.MAF::NFE2	chrX	19157613	19157627	+	0.000	0.000	Merged-chrX-19157742-22
NR4714--MA0117.2.Mafb	chr15	51842477	51842488	-	0.000	0.000	Merged-chr15-51842617-12
NR12722--MA0089.1.MAFG::NFE2L1	chr8	95915099	95915104	-	0.000	0.000	Merged-chr8-95915075-27
NR5742--MA0089.1.MAFG::NFE2L1	chr17	35969932	35969937	+	0.000	0.000	Merged-chr17-35969818-62
NR3583--MA0089.1.MAFG::NFE2L1	chr13	63566390	63566395	+	0.000	0.000	Merged-chr13-63566288-41
NR11206--MA0117.2.Mafb	chr6	115544578	115544589	-	0.000	0.000	Merged-chr6-115544664-53
NR6497--MA0089.1.MAFG::NFE2L1	chr19	4811407	4811412	+	0.000	0.000	Merged-chr19-4811476-80
NR2351--MA0659.1.MAFG	chr11	94275920	94275940	+	0.000	0.000	Merged-chr11-94275707-70
NR10663--MA0089.1.MAFG::NFE2L1	chr6	30804860	30804865	-	0.000	0.000	Merged-chr6-30804874-26
NR4739--MA0591.1.Bach1::Mafk	chr15	58823463	58823477	-	0.000	0.000	Merged-chr15-58823489-98
NR9081--MA0089.1.MAFG::NFE2L1	chr4	59531247	59531252	-	0.000	0.000	Merged-chr4-59531324-24
NR11510--MA0501.1.MAF::NFE2	chr6	145187747	145187761	-	0.000	0.000	Merged-chr6-145187642-51
NR7770--MA0501.1.MAF::NFE2	chr2	154658045	154658059	+	0.000	0.000	Merged-chr2-154658001-38
NR6910--MA0591.1.Bach1::Mafk	chr2	24745476	24745490	+	0.000	0.000	Merged-chr2-24745465-17
NR2333--MA0117.2.Mafb	chr11	90225309	90225320	+	0.000	0.000	Merged-chr11-90225249-59
NR9672--MA0089.1.MAFG::NFE2L1	chr4	156004269	156004274	+	0.000	0.000	Merged-chr4-156004272-37
NR490--MA0659.1.MAFG	chr1	106268517	106268537	-	0.000	0.000	Merged-chr1-106268464-31
NR6585--MA0117.2.Mafb	chr19	20363642	20363653	+	0.000	0.000	Merged-chr19-20363513-24
NR3660--MA0117.2.Mafb	chr13	83609202	83609213	-	0.000	0.000	Merged-chr13-83609359-62
NR6609--MA0089.1.MAFG::NFE2L1	chr19	24146251	24146256	+	0.000	0.000	Merged-chr19-24146220-3
NR1261--MA0117.2.Mafb	chr10	21222946	21222957	+	0.000	0.000	Merged-chr10-21222869-17
NR8514--MA0501.1.MAF::NFE2	chr3	109278707	109278721	-	0.000	0.000	Merged-chr3-109278808-5
NR2519--MA0496.2.MAFK	chr11	118337580	118337598	+	0.000	0.000	Merged-chr11-118337723-52
NR3481--MA0089.1.MAFG::NFE2L1	chr13	44819508	44819513	-	0.000	0.000	Merged-chr13-44819494-25
NR4220--MA0089.1.MAFG::NFE2L1	chr14	60129741	60129746	+	0.000	0.000	Merged-chr14-60129717-50
NR2061--MA0089.1.MAFG::NFE2L1	chr11	43388470	43388475	-	0.000	0.000	Merged-chr11-43388426-63
NR6491--MA0117.2.Mafb	chr19	4093859	4093870	-	0.000	0.000	Merged-chr19-4093947-17
NR9598--MA0089.1.MAFG::NFE2L1	chr4	147339835	147339840	+	0.000	0.000	Merged-chr4-147339814-17
NR11981--MA0089.1.MAFG::NFE2L1	chr7	105752211	105752216	-	0.000	0.000	Merged-chr7-105752191-52
NR5126--MA0496.2.MAFK	chr16	33769915	33769933	-	0.000	0.000	Merged-chr16-33769896-51
NR12034--MA0501.1.MAF::NFE2	chr7	113241947	113241961	-	0.000	0.000	Merged-chr7-113241990-10
NR13562--MA0089.1.MAFG::NFE2L1	chr9	121277663	121277668	+	0.000	0.000	Merged-chr9-121277649-80
NR4163--MA0591.1.Bach1::Mafk	chr14	47533818	47533832	+	0.000	0.000	Merged-chr14-47533897-41
NR10936--MA0659.1.MAFG	chr6	70714455	70714475	-	0.000	0.000	Merged-chr6-70714490-34
NR9190--MA0496.2.MAFK	chr4	95162624	95162642	-	0.000	0.000	Merged-chr4-95162673-9
NR5955--MA0495.2.MAFF	chr17	80621326	80621346	+	0.000	0.000	Merged-chr17-80621176-31
NR503--MA0591.1.Bach1::Mafk	chr1	106796687	106796701	-	0.000	0.000	Merged-chr1-106796583-71
NR3115--MA0089.1.MAFG::NFE2L1	chr12	104520314	104520319	+	0.000	0.000	Merged-chr12-104520479-2
NR562--MA0089.1.MAFG::NFE2L1	chr1	127813140	127813145	+	0.000	0.000	Merged-chr1-127813157-23
NR6375--MA0117.2.Mafb	chr18	73452488	73452499	+	0.000	0.000	Merged-chr18-73452682-34
NR2841--MA0501.1.MAF::NFE2	chr12	70713620	70713634	-	0.000	0.000	Merged-chr12-70713725-41
NR531--MA0501.1.MAF::NFE2	chr1	120550053	120550067	-	0.000	0.000	Merged-chr1-120550011-1
NR11699--MA0117.2.Mafb	chr7	42461798	42461809	+	0.000	0.000	Merged-chr7-42461789-36
NR354--MA0591.1.Bach1::Mafk	chr1	87132004	87132018	-	0.000	0.000	Merged-chr1-87131942-1
NR8528--MA0117.2.Mafb	chr3	115604017	115604028	+	0.000	0.000	Merged-chr3-115603959-15
NR12746--MA0089.1.MAFG::NFE2L1	chr8	106007352	106007357	+	0.000	0.000	Merged-chr8-106007407-44
NR3417--MA0089.1.MAFG::NFE2L1	chr13	32965638	32965643	+	0.000	0.000	Merged-chr13-32965785-122
NR5950--MA0496.2.MAFK	chr17	80139918	80139936	-	0.000	0.000	Merged-chr17-80140059-47
NR11211--MA0089.1.MAFG::NFE2L1	chr6	116287127	116287132	-	0.000	0.000	Merged-chr6-116287137-8
NR8137--MA0501.1.MAF::NFE2	chr3	37259934	37259948	+	0.000	0.000	Merged-chr3-37259753-44
NR4059--MA0496.2.MAFK	chr14	20253560	20253578	+	0.000	0.000	Merged-chr14-20253489-29
NR2112--MA0496.2.MAFK	chr11	52046564	52046582	+	0.000	0.000	Merged-chr11-52046638-57
NR9481--MA0089.1.MAFG::NFE2L1	chr4	138884325	138884330	-	0.000	0.000	Merged-chr4-138884426-16
NR4655--MA0495.2.MAFF	chr15	32766514	32766534	-	0.000	0.000	Merged-chr15-32766440-21
NR2797--MA0496.2.MAFK	chr12	51871959	51871977	-	0.000	0.000	Merged-chr12-51871812-58
NR13881--MA0496.2.MAFK	chrY	1010508	1010526	-	0.000	0.000	Merged-chrY-1010379-42
NR5940--MA0089.1.MAFG::NFE2L1	chr17	78362465	78362470	+	0.000	0.000	Merged-chr17-78362512-60
NR2365--MA0117.2.Mafb	chr11	96916602	96916613	+	0.000	0.000	Merged-chr11-96916500-59
NR9708--MA0089.1.MAFG::NFE2L1	chr5	8669732	8669737	+	0.000	0.000	Merged-chr5-8669855-46
NR3473--MA0659.1.MAFG	chr13	43485422	43485442	-	0.000	0.000	Merged-chr13-43485409-24
NR12644--MA0089.1.MAFG::NFE2L1	chr8	85431719	85431724	+	0.000	0.000	Merged-chr8-85431607-4
NR12579--MA0659.1.MAFG	chr8	75084001	75084021	-	0.000	0.000	Merged-chr8-75083999-30
NR11600--MA0089.1.MAFG::NFE2L1	chr7	16373755	16373760	-	0.000	0.000	Merged-chr7-16373867-24
NR5664--MA0089.1.MAFG::NFE2L1	chr17	28007368	28007373	-	0.000	0.000	Merged-chr17-28007418-17
NR4244--MA0089.1.MAFG::NFE2L1	chr14	61774047	61774052	+	0.000	0.000	Merged-chr14-61773988-12
NR11594--MA0496.2.MAFK	chr7	16057371	16057389	-	0.000	0.000	Merged-chr7-16057177-61
NR271--MA0089.1.MAFG::NFE2L1	chr1	74227568	74227573	-	0.000	0.000	Merged-chr1-74227561-37
NR13342--MA0659.1.MAFG	chr9	94441517	94441537	-	0.000	0.000	Merged-chr9-94441414-62
NR285--MA0659.1.MAFG	chr1	75533526	75533546	+	0.000	0.000	Merged-chr1-75533497-24
NR9304--MA0089.1.MAFG::NFE2L1	chr4	107652820	107652825	+	0.000	0.000	Merged-chr4-107652939-20
NR4100--MA0495.2.MAFF	chr14	30185733	30185753	-	0.000	0.000	Merged-chr14-30185655-2
NR8130--MA0659.1.MAFG	chr3	35802266	35802286	-	0.000	0.000	Merged-chr3-35802225-4
NR10585--MA0089.1.MAFG::NFE2L1	chr6	6217169	6217174	-	0.000	0.000	Merged-chr6-6217012-81
NR10106--MA0089.1.MAFG::NFE2L1	chr5	91283218	91283223	+	0.000	0.000	Merged-chr5-91283193-32
NR6344--MA0501.1.MAF::NFE2	chr18	67502785	67502799	+	0.000	0.000	Merged-chr18-67502827-16
NR6391--MA0089.1.MAFG::NFE2L1	chr18	75740642	75740647	-	0.000	0.000	Merged-chr18-75740758-31
NR2354--MA0496.2.MAFK	chr11	94275921	94275939	+	0.000	0.000	Merged-chr11-94275707-70
NR6907--MA0089.1.MAFG::NFE2L1	chr2	22784439	22784444	+	0.000	0.000	Merged-chr2-22784309-53
NR12581--MA0496.2.MAFK	chr8	75084002	75084020	+	0.000	0.000	Merged-chr8-75083999-30
NR11028--MA0117.2.Mafb	chr6	89370607	89370618	+	0.000	0.000	Merged-chr6-89370714-1
NR9434--MA0501.1.MAF::NFE2	chr4	129263597	129263611	-	0.000	0.000	Merged-chr4-129263671-18
NR2368--MA0501.1.MAF::NFE2	chr11	97531806	97531820	-	0.000	0.000	Merged-chr11-97531954-28
NR3490--MA0591.1.Bach1::Mafk	chr13	45412291	45412305	+	0.000	0.000	Merged-chr13-45412330-13
NR2475--MA0496.2.MAFK	chr11	115128672	115128690	-	0.000	0.000	Merged-chr11-115128624-38
NR12006--MA0117.2.Mafb	chr7	110630430	110630441	-	0.000	0.000	Merged-chr7-110630391-39
NR1269--MA0501.1.MAF::NFE2	chr10	21504640	21504654	+	0.000	0.000	Merged-chr10-21504659-28
NR7600--MA0659.1.MAFG	chr2	132874100	132874120	+	0.000	0.000	Merged-chr2-132874056-29
NR2939--MA0591.1.Bach1::Mafk	chr12	84218907	84218921	+	0.000	0.000	Merged-chr12-84218783-53
NR1106--MA0501.1.MAF::NFE2	chr1	191275742	191275756	+	0.000	0.000	Merged-chr1-191275783-38
NR5458--MA0501.1.MAF::NFE2	chr16	95893578	95893592	+	0.000	0.000	Merged-chr16-95893684-47
NR3099--MA0501.1.MAF::NFE2	chr12	103331591	103331605	+	0.000	0.000	Merged-chr12-103331678-52
NR8124--MA0495.2.MAFF	chr3	35802266	35802286	+	0.000	0.000	Merged-chr3-35802225-4
NR13454--MA0117.2.Mafb	chr9	110946591	110946602	+	0.000	0.000	Merged-chr9-110946775-46
NR8674--MA0496.2.MAFK	chr3	138686819	138686837	+	0.000	0.000	Merged-chr3-138686837-12
NR9983--MA0089.1.MAFG::NFE2L1	chr5	65391536	65391541	-	0.000	0.000	Merged-chr5-65391425-67
NR9323--MA0501.1.MAF::NFE2	chr4	109665339	109665353	+	0.000	0.000	Merged-chr4-109665283-1
NR7143--MA0089.1.MAFG::NFE2L1	chr2	68382444	68382449	-	0.000	0.000	Merged-chr2-68382520-132
NR8320--MA0501.1.MAF::NFE2	chr3	87508385	87508399	+	0.000	0.000	Merged-chr3-87508394-38
NR6192--MA0117.2.Mafb	chr18	39185925	39185936	-	0.000	0.000	Merged-chr18-39185847-29
NR9128--MA0089.1.MAFG::NFE2L1	chr4	83234360	83234365	-	0.000	0.000	Merged-chr4-83234214-31
NR9312--MA0591.1.Bach1::Mafk	chr4	108826234	108826248	+	0.000	0.000	Merged-chr4-108826101-25
NR5199--MA0089.1.MAFG::NFE2L1	chr16	46107451	46107456	+	0.000	0.000	Merged-chr16-46107609-30
NR8354--MA0117.2.Mafb	chr3	89876585	89876596	-	0.000	0.000	Merged-chr3-89876737-10
NR6516--MA0089.1.MAFG::NFE2L1	chr19	8880884	8880889	+	0.000	0.000	Merged-chr19-8880870-57
NR2379--MA0117.2.Mafb	chr11	100692560	100692571	-	0.000	0.000	Merged-chr11-100692444-17
NR11870--MA0659.1.MAFG	chr7	79721494	79721514	-	0.000	0.000	Merged-chr7-79721597-45
NR11805--MA0496.2.MAFK	chr7	68225771	68225789	+	0.000	0.000	Merged-chr7-68225775-20
NR9876--MA0496.2.MAFK	chr5	35713862	35713880	-	0.000	0.000	Merged-chr5-35713868-16
NR7952--MA0495.2.MAFF	chr2	174566021	174566041	+	0.000	0.000	Merged-chr2-174566072-46
NR48--MA0591.1.Bach1::Mafk	chr1	21830163	21830177	+	0.000	0.000	Merged-chr1-21830153-46
NR8085--MA0089.1.MAFG::NFE2L1	chr3	22089993	22089998	-	0.000	0.000	Merged-chr3-22089881-43
NR4120--MA0117.2.Mafb	chr14	41050569	41050580	+	0.000	0.000	Merged-chr14-41050635-35
NR13011--MA0117.2.Mafb	chr9	32592057	32592068	+	0.000	0.000	Merged-chr9-32592064-58
NR2809--MA0117.2.Mafb	chr12	54998986	54998997	-	0.000	0.000	Merged-chr12-54999059-64
NR3393--MA0659.1.MAFG	chr13	29805496	29805516	-	0.000	0.000	Merged-chr13-29805422-4
NR9402--MA0089.1.MAFG::NFE2L1	chr4	126090367	126090372	-	0.000	0.000	Merged-chr4-126090420-25
NR5656--MA0495.2.MAFF	chr17	26572479	26572499	-	0.000	0.000	Merged-chr17-26572396-49
NR4829--MA0501.1.MAF::NFE2	chr15	76196318	76196332	-	0.000	0.000	Merged-chr15-76196304-121
NR8126--MA0117.2.Mafb	chr3	35802266	35802277	+	0.000	0.000	Merged-chr3-35802225-4
NR3715--MA0089.1.MAFG::NFE2L1	chr13	96677480	96677485	+	0.000	0.000	Merged-chr13-96677330-21
NR5752--MA0501.1.MAF::NFE2	chr17	36042869	36042883	-	0.000	0.000	Merged-chr17-36042760-57
NR12051--MA0117.2.Mafb	chr7	116161779	116161790	-	0.000	0.000	Merged-chr7-116161712-27
NR529--MA0591.1.Bach1::Mafk	chr1	120550056	120550070	-	0.000	0.000	Merged-chr1-120550011-1
NR6916--MA0501.1.MAF::NFE2	chr2	25500908	25500922	-	0.000	0.000	Merged-chr2-25500833-51
NR5754--MA0496.2.MAFK	chr17	36042870	36042888	-	0.000	0.000	Merged-chr17-36042760-57
NR3555--MA0591.1.Bach1::Mafk	chr13	55464793	55464807	+	0.000	0.000	Merged-chr13-55464767-2
NR2370--MA0089.1.MAFG::NFE2L1	chr11	97728459	97728464	-	0.000	0.000	Merged-chr11-97728662-57
NR12641--MA0591.1.Bach1::Mafk	chr8	84908546	84908560	-	0.000	0.000	Merged-chr8-84908616-54
NR5383--MA0591.1.Bach1::Mafk	chr16	87713179	87713193	+	0.000	0.000	Merged-chr16-87713250-69
NR12378--MA0117.2.Mafb	chr8	18954109	18954120	-	0.000	0.000	Merged-chr8-18954142-48
