#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Gata/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR4973--MA0035.3.Gata1	chr4	137603968	137603978	+	0.000	0.000	Merged-chr4-137603877-24
NR7159--MA0035.3.Gata1	chrX	167038165	167038175	-	0.000	0.000	Merged-chrX-167038027-22
NR7058--MA0036.3.GATA2	chr9	120030124	120030134	+	0.000	0.000	Merged-chr9-120030028-3
NR2116--MA0036.3.GATA2	chr13	108347431	108347441	+	0.000	0.000	Merged-chr13-108347269-17
NR2972--MA1104.1.GATA6	chr17	13654817	13654829	+	0.000	0.000	Merged-chr17-13654932-70
NR3749--MA1104.1.GATA6	chr2	25111311	25111323	-	0.000	0.000	Merged-chr2-25111409-51
NR2483--MA0140.2.GATA1::TAL1	chr15	5740829	5740846	-	0.000	0.000	Merged-chr15-5740789-14
NR5982--MA0037.3.GATA3	chr7	47015782	47015789	-	0.000	0.000	Merged-chr7-47015889-36
NR5092--MA0037.3.GATA3	chr5	21248921	21248928	-	0.000	0.000	Merged-chr5-21249086-19
NR970--MA0037.3.GATA3	chr10	117938873	117938880	-	0.000	0.000	Merged-chr10-117938782-19
NR889--MA0036.3.GATA2	chr10	96204410	96204420	+	0.000	0.000	Merged-chr10-96204406-28
NR6371--MA0482.1.Gata4	chr8	22928843	22928853	-	0.000	0.000	Merged-chr8-22928761-11
NR5918--MA1104.1.GATA6	chr7	19086248	19086260	+	0.000	0.000	Merged-chr7-19086207-16
NR2663--MA0482.1.Gata4	chr15	100750372	100750382	+	0.000	0.000	Merged-chr15-100750259-57
NR5921--MA0035.3.Gata1	chr7	19086249	19086259	-	0.000	0.000	Merged-chr7-19086207-16
NR2724--MA0766.1.GATA5	chr16	20930013	20930020	-	0.000	0.000	Merged-chr16-20930100-26
NR2976--MA0766.1.GATA5	chr17	13655026	13655033	+	0.000	0.000	Merged-chr17-13654932-70
NR5116--MA0140.2.GATA1::TAL1	chr5	28329429	28329446	-	0.000	0.000	Merged-chr5-28329563-25
NR616--MA0036.3.GATA2	chr1	191803662	191803672	+	0.000	0.000	Merged-chr1-191803516-12
NR2286--MA0035.3.Gata1	chr14	54181415	54181425	+	0.000	0.000	Merged-chr14-54181464-26
NR330--MA1104.1.GATA6	chr1	144033694	144033706	+	0.000	0.000	Merged-chr1-144033624-20
NR6645--MA0035.3.Gata1	chr8	128264197	128264207	-	0.000	0.000	Merged-chr8-128264362-5
NR7127--MA0482.1.Gata4	chrX	98301582	98301592	+	0.000	0.000	Merged-chrX-98301599-4
NR1216--MA0482.1.Gata4	chr11	80576066	80576076	-	0.000	0.000	Merged-chr11-80575922-30
NR977--MA0036.3.GATA2	chr10	117959505	117959515	-	0.000	0.000	Merged-chr10-117959672-9
NR1440--MA0036.3.GATA2	chr11	119352715	119352725	-	0.000	0.000	Merged-chr11-119352857-1
NR4768--MA0036.3.GATA2	chr4	32615368	32615378	+	0.000	0.000	Merged-chr4-32615355-52
NR292--MA0036.3.GATA2	chr1	133033856	133033866	-	0.000	0.000	Merged-chr1-133033861-65
NR1650--MA0035.3.Gata1	chr12	104067615	104067625	+	0.000	0.000	Merged-chr12-104067684-35
NR1581--MA0037.3.GATA3	chr12	80331929	80331936	+	0.000	0.000	Merged-chr12-80331845-24
NR3356--MA0140.2.GATA1::TAL1	chr18	67671541	67671558	+	0.000	0.000	Merged-chr18-67671688-18
NR6589--MA0037.3.GATA3	chr8	122923734	122923741	+	0.000	0.000	Merged-chr8-122923631-1
NR5735--MA0037.3.GATA3	chr6	130078306	130078313	-	0.000	0.000	Merged-chr6-130078295-22
NR723--MA1104.1.GATA6	chr10	39488317	39488329	+	0.000	0.000	Merged-chr10-39488240-32
NR891--MA0140.2.GATA1::TAL1	chr10	96204412	96204429	+	0.000	0.000	Merged-chr10-96204406-28
NR6220--MA0482.1.Gata4	chr7	119836236	119836246	+	0.000	0.000	Merged-chr7-119836348-71
NR1009--MA0036.3.GATA2	chr10	122976186	122976196	-	0.000	0.000	Merged-chr10-122976254-31
NR6380--MA1104.1.GATA6	chr8	33602033	33602045	-	0.000	0.000	Merged-chr8-33602027-23
NR677--MA0035.3.Gata1	chr10	18892334	18892344	-	0.000	0.000	Merged-chr10-18892324-9
NR3249--MA0140.2.GATA1::TAL1	chr18	34854668	34854685	+	0.000	0.000	Merged-chr18-34854566-31
NR2119--MA0037.3.GATA3	chr13	108854221	108854228	+	0.000	0.000	Merged-chr13-108854384-23
NR1833--MA0036.3.GATA2	chr13	32993665	32993675	+	0.000	0.000	Merged-chr13-32993550-50
NR5682--MA0037.3.GATA3	chr6	122742624	122742631	-	0.000	0.000	Merged-chr6-122742614-91
NR5742--MA0140.2.GATA1::TAL1	chr6	130288164	130288181	+	0.000	0.000	Merged-chr6-130288327-19
NR3131--MA0037.3.GATA3	chr17	72904258	72904265	-	0.000	0.000	Merged-chr17-72904124-19
NR3035--MA1104.1.GATA6	chr17	34628037	34628049	-	0.000	0.000	Merged-chr17-34628097-3
NR2433--MA1104.1.GATA6	chr14	103088677	103088689	-	0.000	0.000	Merged-chr14-103088795-24
NR3306--MA0037.3.GATA3	chr18	55107111	55107118	-	0.000	0.000	Merged-chr18-55107186-34
NR5300--MA0037.3.GATA3	chr5	120631365	120631372	-	0.000	0.000	Merged-chr5-120631355-14
NR2890--MA0037.3.GATA3	chr16	92443694	92443701	-	0.000	0.000	Merged-chr16-92443749-37
NR656--MA0035.3.Gata1	chr10	6978071	6978081	+	0.000	0.000	Merged-chr10-6978015-8
NR2414--MA0036.3.GATA2	chr14	100282788	100282798	+	0.000	0.000	Merged-chr14-100282949-10
NR1990--MA0035.3.Gata1	chr13	89965600	89965610	+	0.000	0.000	Merged-chr13-89965778-3
NR2219--MA0766.1.GATA5	chr14	34549217	34549224	+	0.000	0.000	Merged-chr14-34549308-78
NR4573--MA0140.2.GATA1::TAL1	chr3	135513419	135513436	-	0.000	0.000	Merged-chr3-135513515-51
NR2947--MA0766.1.GATA5	chr17	12960400	12960407	-	0.000	0.000	Merged-chr17-12960561-54
NR7136--MA0037.3.GATA3	chrX	134601054	134601061	-	0.000	0.000	Merged-chrX-134601254-82
NR1430--MA0037.3.GATA3	chr11	119047031	119047038	+	0.000	0.000	Merged-chr11-119046996-3
NR2299--MA0036.3.GATA2	chr14	54227577	54227587	-	0.000	0.000	Merged-chr14-54227788-83
NR6759--MA0035.3.Gata1	chr9	62828260	62828270	-	0.000	0.000	Merged-chr9-62828168-1
NR2462--MA0035.3.Gata1	chr14	121423097	121423107	-	0.000	0.000	Merged-chr14-121422910-45
NR5379--MA0140.2.GATA1::TAL1	chr5	143976897	143976914	-	0.000	0.000	Merged-chr5-143976902-14
NR6387--MA0036.3.GATA2	chr8	33898108	33898118	-	0.000	0.000	Merged-chr8-33898095-27
NR6668--MA0766.1.GATA5	chr9	13466584	13466591	+	0.000	0.000	Merged-chr9-13466686-68
NR6193--MA0482.1.Gata4	chr7	114616933	114616943	-	0.000	0.000	Merged-chr7-114616980-17
NR6372--MA1104.1.GATA6	chr8	22928843	22928855	+	0.000	0.000	Merged-chr8-22928761-11
NR6735--MA0482.1.Gata4	chr9	50924697	50924707	+	0.000	0.000	Merged-chr9-50924601-13
NR2114--MA0035.3.Gata1	chr13	108045780	108045790	+	0.000	0.000	Merged-chr13-108045887-18
NR4088--MA0036.3.GATA2	chr2	138245852	138245862	-	0.000	0.000	Merged-chr2-138245729-1
NR3792--MA0035.3.Gata1	chr2	38927189	38927199	-	0.000	0.000	Merged-chr2-38927385-1
NR1168--MA0482.1.Gata4	chr11	65806924	65806934	-	0.000	0.000	Merged-chr11-65807044-98
NR2122--MA0036.3.GATA2	chr13	108854219	108854229	-	0.000	0.000	Merged-chr13-108854384-23
NR6037--MA0037.3.GATA3	chr7	75863453	75863460	-	0.000	0.000	Merged-chr7-75863636-9
NR6953--MA0482.1.Gata4	chr9	96754579	96754589	-	0.000	0.000	Merged-chr9-96754558-43
NR1350--MA0035.3.Gata1	chr11	107547686	107547696	-	0.000	0.000	Merged-chr11-107547727-88
NR4976--MA1104.1.GATA6	chr4	139293490	139293502	-	0.000	0.000	Merged-chr4-139293440-1
NR3027--MA0037.3.GATA3	chr17	32350601	32350608	-	0.000	0.000	Merged-chr17-32350599-47
NR6267--MA0766.1.GATA5	chr7	128132355	128132362	-	0.000	0.000	Merged-chr7-128132284-5
NR5706--MA0037.3.GATA3	chr6	129218540	129218547	+	0.000	0.000	Merged-chr6-129218550-1
NR3733--MA0766.1.GATA5	chr2	18937789	18937796	+	0.000	0.000	Merged-chr2-18937882-20
NR719--MA0766.1.GATA5	chr10	34172906	34172913	+	0.000	0.000	Merged-chr10-34172961-40
NR1772--MA0036.3.GATA2	chr13	5769829	5769839	-	0.000	0.000	Merged-chr13-5769839-23
NR2560--MA0482.1.Gata4	chr15	62169758	62169768	+	0.000	0.000	Merged-chr15-62169746-74
NR6509--MA0482.1.Gata4	chr8	110859815	110859825	+	0.000	0.000	Merged-chr8-110860019-49
NR2658--MA0036.3.GATA2	chr15	99154792	99154802	+	0.000	0.000	Merged-chr15-99154930-7
NR4938--MA0482.1.Gata4	chr4	128594118	128594128	-	0.000	0.000	Merged-chr4-128594333-42
NR261--MA0037.3.GATA3	chr1	128057473	128057480	-	0.000	0.000	Merged-chr1-128057377-21
NR5143--MA0037.3.GATA3	chr5	37147598	37147605	-	0.000	0.000	Merged-chr5-37147664-17
NR5139--MA0482.1.Gata4	chr5	37051250	37051260	-	0.000	0.000	Merged-chr5-37051336-115
NR6640--MA0140.2.GATA1::TAL1	chr8	127973606	127973623	+	0.000	0.000	Merged-chr8-127973425-20
NR669--MA0036.3.GATA2	chr10	18009884	18009894	+	0.000	0.000	Merged-chr10-18009949-7
NR746--MA0482.1.Gata4	chr10	44069230	44069240	+	0.000	0.000	Merged-chr10-44069344-19
NR2970--MA0037.3.GATA3	chr17	13654820	13654827	+	0.000	0.000	Merged-chr17-13654932-70
NR2695--MA0482.1.Gata4	chr16	10879821	10879831	-	0.000	0.000	Merged-chr16-10879691-17
NR3920--MA0036.3.GATA2	chr2	84887895	84887905	+	0.000	0.000	Merged-chr2-84887926-27
NR6393--MA0035.3.Gata1	chr8	34164659	34164669	+	0.000	0.000	Merged-chr8-34164566-26
NR3030--MA0036.3.GATA2	chr17	32350600	32350610	+	0.000	0.000	Merged-chr17-32350599-47
NR1177--MA0037.3.GATA3	chr11	70228988	70228995	+	0.000	0.000	Merged-chr11-70229187-24
NR4959--MA0766.1.GATA5	chr4	132783867	132783874	-	0.000	0.000	Merged-chr4-132783946-19
NR938--MA1104.1.GATA6	chr10	111583204	111583216	+	0.000	0.000	Merged-chr10-111583294-13
NR4949--MA0036.3.GATA2	chr4	132040443	132040453	-	0.000	0.000	Merged-chr4-132040319-80
NR5916--MA0037.3.GATA3	chr7	19086251	19086258	+	0.000	0.000	Merged-chr7-19086207-16
NR3617--MA0037.3.GATA3	chr19	43524682	43524689	-	0.000	0.000	Merged-chr19-43524654-33
NR6162--MA0036.3.GATA2	chr7	108967357	108967367	+	0.000	0.000	Merged-chr7-108967182-43
NR1573--MA0035.3.Gata1	chr12	78686010	78686020	-	0.000	0.000	Merged-chr12-78685977-17
NR6561--MA0037.3.GATA3	chr8	117801966	117801973	+	0.000	0.000	Merged-chr8-117802067-74
NR6194--MA1104.1.GATA6	chr7	114616933	114616945	+	0.000	0.000	Merged-chr7-114616980-17
NR6736--MA1104.1.GATA6	chr9	50924695	50924707	-	0.000	0.000	Merged-chr9-50924601-13
NR3904--MA0035.3.Gata1	chr2	80315536	80315546	+	0.000	0.000	Merged-chr2-80315576-77
NR3564--MA0037.3.GATA3	chr19	29418706	29418713	-	0.000	0.000	Merged-chr19-29418635-70
NR299--MA0140.2.GATA1::TAL1	chr1	135753132	135753149	+	0.000	0.000	Merged-chr1-135753058-42
NR1647--MA0036.3.GATA2	chr12	102612900	102612910	-	0.000	0.000	Merged-chr12-102612647-51
NR6666--MA0482.1.Gata4	chr9	13466581	13466591	-	0.000	0.000	Merged-chr9-13466686-68
NR5464--MA0036.3.GATA2	chr6	15743687	15743697	+	0.000	0.000	Merged-chr6-15743639-18
NR6185--MA0766.1.GATA5	chr7	113419587	113419594	+	0.000	0.000	Merged-chr7-113419557-35
NR1310--MA0482.1.Gata4	chr11	101627409	101627419	+	0.000	0.000	Merged-chr11-101627512-104
NR1169--MA1104.1.GATA6	chr11	65806924	65806936	+	0.000	0.000	Merged-chr11-65807044-98
NR3689--MA0140.2.GATA1::TAL1	chr2	6353304	6353321	-	0.000	0.000	Merged-chr2-6353338-6
NR1172--MA0035.3.Gata1	chr11	65806925	65806935	-	0.000	0.000	Merged-chr11-65807044-98
NR2776--MA0140.2.GATA1::TAL1	chr16	44734307	44734324	+	0.000	0.000	Merged-chr16-44734173-17
NR388--MA1104.1.GATA6	chr1	155223925	155223937	+	0.000	0.000	Merged-chr1-155224072-96
NR2200--MA0037.3.GATA3	chr14	27268429	27268436	+	0.000	0.000	Merged-chr14-27268313-23
NR3750--MA0036.3.GATA2	chr2	25111312	25111322	+	0.000	0.000	Merged-chr2-25111409-51
NR4333--MA0482.1.Gata4	chr3	52840429	52840439	+	0.000	0.000	Merged-chr3-52840378-53
NR5411--MA0482.1.Gata4	chr5	149583076	149583086	+	0.000	0.000	Merged-chr5-149583085-2
NR3511--MA0036.3.GATA2	chr19	10816013	10816023	+	0.000	0.000	Merged-chr19-10816124-38
NR3539--MA0140.2.GATA1::TAL1	chr19	14386879	14386896	+	0.000	0.000	Merged-chr19-14386985-23
NR4939--MA1104.1.GATA6	chr4	128594118	128594130	+	0.000	0.000	Merged-chr4-128594333-42
NR3839--MA0766.1.GATA5	chr2	60845543	60845550	+	0.000	0.000	Merged-chr2-60845573-40
NR5130--MA0035.3.Gata1	chr5	30887491	30887501	-	0.000	0.000	Merged-chr5-30887642-12
NR2666--MA0482.1.Gata4	chr15	100755063	100755073	-	0.000	0.000	Merged-chr15-100755115-72
NR2799--MA0140.2.GATA1::TAL1	chr16	55754440	55754457	-	0.000	0.000	Merged-chr16-55754578-52
NR1082--MA0037.3.GATA3	chr11	21549919	21549926	-	0.000	0.000	Merged-chr11-21549629-38
NR3625--MA0035.3.Gata1	chr19	46613396	46613406	+	0.000	0.000	Merged-chr19-46613309-39
NR4455--MA0482.1.Gata4	chr3	101800465	101800475	+	0.000	0.000	Merged-chr3-101800601-48
NR1583--MA0766.1.GATA5	chr12	80331929	80331936	+	0.000	0.000	Merged-chr12-80331845-24
NR6268--MA0035.3.Gata1	chr7	128132354	128132364	+	0.000	0.000	Merged-chr7-128132284-5
NR5759--MA0037.3.GATA3	chr6	132735612	132735619	-	0.000	0.000	Merged-chr6-132735696-3
NR5737--MA0766.1.GATA5	chr6	130078306	130078313	-	0.000	0.000	Merged-chr6-130078295-22
NR6709--MA0036.3.GATA2	chr9	41118250	41118260	-	0.000	0.000	Merged-chr9-41118206-38
NR747--MA1104.1.GATA6	chr10	44069228	44069240	-	0.000	0.000	Merged-chr10-44069344-19
NR3734--MA0035.3.Gata1	chr2	18937787	18937797	-	0.000	0.000	Merged-chr2-18937882-20
NR2289--MA0035.3.Gata1	chr14	54197800	54197810	+	0.000	0.000	Merged-chr14-54197805-29
NR1953--MA0036.3.GATA2	chr13	81690700	81690710	-	0.000	0.000	Merged-chr13-81690701-7
NR1135--MA0140.2.GATA1::TAL1	chr11	53636286	53636303	-	0.000	0.000	Merged-chr11-53636381-3
NR128--MA1104.1.GATA6	chr1	85327449	85327461	-	0.000	0.000	Merged-chr1-85327322-34
NR750--MA0035.3.Gata1	chr10	44069229	44069239	+	0.000	0.000	Merged-chr10-44069344-19
NR1435--MA0035.3.Gata1	chr11	119047029	119047039	-	0.000	0.000	Merged-chr11-119046996-3
NR1411--MA0482.1.Gata4	chr11	115564106	115564116	-	0.000	0.000	Merged-chr11-115564290-52
NR2696--MA1104.1.GATA6	chr16	10879821	10879833	+	0.000	0.000	Merged-chr16-10879691-17
NR329--MA0482.1.Gata4	chr1	144033694	144033704	-	0.000	0.000	Merged-chr1-144033624-20
NR4054--MA0482.1.Gata4	chr2	121457053	121457063	+	0.000	0.000	Merged-chr2-121457132-54
NR5930--MA1104.1.GATA6	chr7	24407233	24407245	-	0.000	0.000	Merged-chr7-24407263-37
NR3866--MA0482.1.Gata4	chr2	66185004	66185014	-	0.000	0.000	Merged-chr2-66184903-51
NR2967--MA0037.3.GATA3	chr17	13654775	13654782	+	0.000	0.000	Merged-chr17-13654932-70
NR3747--MA0035.3.Gata1	chr2	25054339	25054349	+	0.000	0.000	Merged-chr2-25054565-53
NR2026--MA0482.1.Gata4	chr13	95697072	95697082	+	0.000	0.000	Merged-chr13-95697036-46
NR4458--MA0035.3.Gata1	chr3	101800464	101800474	+	0.000	0.000	Merged-chr3-101800601-48
NR3062--MA0035.3.Gata1	chr17	44718329	44718339	-	0.000	0.000	Merged-chr17-44718379-50
NR1552--MA0036.3.GATA2	chr12	73598432	73598442	+	0.000	0.000	Merged-chr12-73598343-51
NR6499--MA0035.3.Gata1	chr8	105794324	105794334	-	0.000	0.000	Merged-chr8-105794398-26
NR4338--MA0482.1.Gata4	chr3	52878543	52878553	+	0.000	0.000	Merged-chr3-52878450-55
NR5302--MA0766.1.GATA5	chr5	120631365	120631372	-	0.000	0.000	Merged-chr5-120631355-14
NR1804--MA0482.1.Gata4	chr13	24655004	24655014	-	0.000	0.000	Merged-chr13-24655048-11
NR6379--MA0482.1.Gata4	chr8	33602035	33602045	+	0.000	0.000	Merged-chr8-33602027-23
NR2946--MA0037.3.GATA3	chr17	12960400	12960407	-	0.000	0.000	Merged-chr17-12960561-54
NR5178--MA0140.2.GATA1::TAL1	chr5	65901067	65901084	-	0.000	0.000	Merged-chr5-65901111-39
NR1090--MA0035.3.Gata1	chr11	23754516	23754526	-	0.000	0.000	Merged-chr11-23754497-34
NR6667--MA1104.1.GATA6	chr9	13466581	13466593	+	0.000	0.000	Merged-chr9-13466686-68
NR1632--MA0035.3.Gata1	chr12	98674785	98674795	-	0.000	0.000	Merged-chr12-98674935-52
NR5762--MA0036.3.GATA2	chr6	132735611	132735621	+	0.000	0.000	Merged-chr6-132735696-3
NR5567--MA0766.1.GATA5	chr6	91172603	91172610	+	0.000	0.000	Merged-chr6-91172590-9
NR1326--MA0036.3.GATA2	chr11	103346387	103346397	+	0.000	0.000	Merged-chr11-103346367-17
NR1311--MA1104.1.GATA6	chr11	101627407	101627419	-	0.000	0.000	Merged-chr11-101627512-104
NR1697--MA0140.2.GATA1::TAL1	chr12	113222187	113222204	-	0.000	0.000	Merged-chr12-113222478-76
NR4050--MA0037.3.GATA3	chr2	120026845	120026852	+	0.000	0.000	Merged-chr2-120026874-2
NR3606--MA0482.1.Gata4	chr19	41339336	41339346	-	0.000	0.000	Merged-chr19-41339315-54
NR5743--MA0482.1.Gata4	chr6	130342155	130342165	+	0.000	0.000	Merged-chr6-130342331-49
NR1164--MA0036.3.GATA2	chr11	64899064	64899074	+	0.000	0.000	Merged-chr11-64899021-36
NR4334--MA1104.1.GATA6	chr3	52840427	52840439	-	0.000	0.000	Merged-chr3-52840378-53
NR5412--MA1104.1.GATA6	chr5	149583074	149583086	-	0.000	0.000	Merged-chr5-149583085-2
NR5679--MA0036.3.GATA2	chr6	122274707	122274717	-	0.000	0.000	Merged-chr6-122274694-14
NR2159--MA0036.3.GATA2	chr13	113580115	113580125	-	0.000	0.000	Merged-chr13-113580257-62
NR2117--MA0035.3.Gata1	chr13	108347431	108347441	+	0.000	0.000	Merged-chr13-108347269-17
NR3933--MA0482.1.Gata4	chr2	92192026	92192036	-	0.000	0.000	Merged-chr2-92192158-30
NR1777--MA0482.1.Gata4	chr13	8457034	8457044	+	0.000	0.000	Merged-chr13-8457184-81
NR3609--MA0035.3.Gata1	chr19	41339337	41339347	-	0.000	0.000	Merged-chr19-41339315-54
NR2667--MA1104.1.GATA6	chr15	100755063	100755075	+	0.000	0.000	Merged-chr15-100755115-72
NR1828--MA0036.3.GATA2	chr13	32971837	32971847	+	0.000	0.000	Merged-chr13-32971962-1
NR6186--MA0035.3.Gata1	chr7	113419585	113419595	-	0.000	0.000	Merged-chr7-113419557-35
NR5926--MA0766.1.GATA5	chr7	19332941	19332948	-	0.000	0.000	Merged-chr7-19332998-44
NR5245--MA0140.2.GATA1::TAL1	chr5	92398400	92398417	-	0.000	0.000	Merged-chr5-92398390-31
NR4456--MA1104.1.GATA6	chr3	101800463	101800475	-	0.000	0.000	Merged-chr3-101800601-48
NR710--MA0482.1.Gata4	chr10	34096573	34096583	-	0.000	0.000	Merged-chr10-34096665-20
NR1318--MA0036.3.GATA2	chr11	101661874	101661884	-	0.000	0.000	Merged-chr11-101661964-4
NR2110--MA0037.3.GATA3	chr13	108045781	108045788	-	0.000	0.000	Merged-chr13-108045887-18
NR2611--MA0766.1.GATA5	chr15	86051324	86051331	-	0.000	0.000	Merged-chr15-86051383-21
NR2719--MA0140.2.GATA1::TAL1	chr16	18344050	18344067	-	0.000	0.000	Merged-chr16-18343895-61
NR1806--MA0140.2.GATA1::TAL1	chr13	24654996	24655013	-	0.000	0.000	Merged-chr13-24655048-11
NR4055--MA1104.1.GATA6	chr2	121457051	121457063	-	0.000	0.000	Merged-chr2-121457132-54
NR1817--MA0766.1.GATA5	chr13	32411687	32411694	+	0.000	0.000	Merged-chr13-32411761-17
NR3867--MA1104.1.GATA6	chr2	66185004	66185016	+	0.000	0.000	Merged-chr2-66184903-51
NR2994--MA0037.3.GATA3	chr17	18718469	18718476	+	0.000	0.000	Merged-chr17-18718477-13
NR2027--MA1104.1.GATA6	chr13	95697070	95697082	-	0.000	0.000	Merged-chr13-95697036-46
NR6192--MA0037.3.GATA3	chr7	114616936	114616943	+	0.000	0.000	Merged-chr7-114616980-17
NR6734--MA0037.3.GATA3	chr9	50924697	50924704	-	0.000	0.000	Merged-chr9-50924601-13
NR1630--MA1104.1.GATA6	chr12	98674784	98674796	+	0.000	0.000	Merged-chr12-98674935-52
NR2484--MA0037.3.GATA3	chr15	8073376	8073383	+	0.000	0.000	Merged-chr15-8073323-37
NR5985--MA0036.3.GATA2	chr7	47113494	47113504	-	0.000	0.000	Merged-chr7-47113657-15
NR4339--MA1104.1.GATA6	chr3	52878541	52878553	-	0.000	0.000	Merged-chr3-52878450-55
NR4958--MA0037.3.GATA3	chr4	132783867	132783874	-	0.000	0.000	Merged-chr4-132783946-19
NR1831--MA0482.1.Gata4	chr13	32993666	32993676	+	0.000	0.000	Merged-chr13-32993550-50
NR5095--MA0036.3.GATA2	chr5	21248920	21248930	+	0.000	0.000	Merged-chr5-21249086-19
NR1167--MA0037.3.GATA3	chr11	65806927	65806934	+	0.000	0.000	Merged-chr11-65807044-98
NR973--MA0036.3.GATA2	chr10	117938872	117938882	+	0.000	0.000	Merged-chr10-117938782-19
NR2721--MA0037.3.GATA3	chr16	20930013	20930020	-	0.000	0.000	Merged-chr16-20930100-26
NR1987--MA0482.1.Gata4	chr13	89965601	89965611	+	0.000	0.000	Merged-chr13-89965778-3
NR2115--MA1104.1.GATA6	chr13	108347430	108347442	-	0.000	0.000	Merged-chr13-108347269-17
NR3607--MA1104.1.GATA6	chr19	41339336	41339348	+	0.000	0.000	Merged-chr19-41339315-54
NR5565--MA0482.1.Gata4	chr6	91172600	91172610	-	0.000	0.000	Merged-chr6-91172590-9
NR5572--MA0140.2.GATA1::TAL1	chr6	97321354	97321371	-	0.000	0.000	Merged-chr6-97321339-36
NR2297--MA0482.1.Gata4	chr14	54227576	54227586	-	0.000	0.000	Merged-chr14-54227788-83
NR4086--MA0482.1.Gata4	chr2	138245851	138245861	-	0.000	0.000	Merged-chr2-138245729-1
NR5138--MA0037.3.GATA3	chr5	37051253	37051260	+	0.000	0.000	Merged-chr5-37051336-115
NR4862--MA0766.1.GATA5	chr4	95197266	95197273	+	0.000	0.000	Merged-chr4-95197383-10
NR745--MA0037.3.GATA3	chr10	44069230	44069237	-	0.000	0.000	Merged-chr10-44069344-19
NR1342--MA0766.1.GATA5	chr11	106057070	106057077	-	0.000	0.000	Merged-chr11-106057103-42
NR3484--MA0482.1.Gata4	chr18	89304657	89304667	-	0.000	0.000	Merged-chr18-89304747-12
NR3934--MA1104.1.GATA6	chr2	92192026	92192038	+	0.000	0.000	Merged-chr2-92192158-30
NR1456--MA0482.1.Gata4	chr12	13512376	13512386	+	0.000	0.000	Merged-chr12-13512538-15
NR2763--MA0035.3.Gata1	chr16	32954081	32954091	-	0.000	0.000	Merged-chr16-32954126-18
NR2984--MA0140.2.GATA1::TAL1	chr17	17374300	17374317	+	0.000	0.000	Merged-chr17-17374353-72
NR2694--MA0037.3.GATA3	chr16	10879824	10879831	+	0.000	0.000	Merged-chr16-10879691-17
NR5129--MA0766.1.GATA5	chr5	30887493	30887500	+	0.000	0.000	Merged-chr5-30887642-12
NR7062--MA0482.1.Gata4	chr9	120493245	120493255	+	0.000	0.000	Merged-chr9-120493281-1
NR670--MA0766.1.GATA5	chr10	18009885	18009892	-	0.000	0.000	Merged-chr10-18009949-7
NR4823--MA0035.3.Gata1	chr4	62636267	62636277	+	0.000	0.000	Merged-chr4-62636315-14
NR1355--MA0766.1.GATA5	chr11	108101664	108101671	-	0.000	0.000	Merged-chr11-108101692-19
NR711--MA1104.1.GATA6	chr10	34096573	34096585	+	0.000	0.000	Merged-chr10-34096665-20
NR1582--MA1104.1.GATA6	chr12	80331926	80331938	+	0.000	0.000	Merged-chr12-80331845-24
NR2877--MA0140.2.GATA1::TAL1	chr16	87726167	87726184	-	0.000	0.000	Merged-chr16-87726198-44
NR5685--MA0036.3.GATA2	chr6	122742623	122742633	+	0.000	0.000	Merged-chr6-122742614-91
NR3134--MA0036.3.GATA2	chr17	72904257	72904267	+	0.000	0.000	Merged-chr17-72904124-19
NR4770--MA0035.3.Gata1	chr4	32615368	32615378	+	0.000	0.000	Merged-chr4-32615355-52
NR3309--MA0036.3.GATA2	chr18	55107110	55107120	+	0.000	0.000	Merged-chr18-55107186-34
NR4940--MA0036.3.GATA2	chr4	128594119	128594129	-	0.000	0.000	Merged-chr4-128594333-42
NR1477--MA0766.1.GATA5	chr12	25270024	25270031	+	0.000	0.000	Merged-chr12-25270049-10
NR5927--MA0035.3.Gata1	chr7	19332940	19332950	+	0.000	0.000	Merged-chr7-19332998-44
NR1815--MA0482.1.Gata4	chr13	32411684	32411694	-	0.000	0.000	Merged-chr13-32411761-17
NR2893--MA0036.3.GATA2	chr16	92443693	92443703	+	0.000	0.000	Merged-chr16-92443749-37
NR6665--MA0037.3.GATA3	chr9	13466584	13466591	+	0.000	0.000	Merged-chr9-13466686-68
NR1832--MA1104.1.GATA6	chr13	32993664	32993676	-	0.000	0.000	Merged-chr13-32993550-50
NR6870--MA1104.1.GATA6	chr9	85201418	85201430	+	0.000	0.000	Merged-chr9-85201407-31
NR2609--MA0037.3.GATA3	chr15	86051324	86051331	-	0.000	0.000	Merged-chr15-86051383-21
NR718--MA0036.3.GATA2	chr10	34172904	34172914	-	0.000	0.000	Merged-chr10-34172961-40
NR1618--MA0766.1.GATA5	chr12	97269746	97269753	-	0.000	0.000	Merged-chr12-97269671-1
NR6191--MA0140.2.GATA1::TAL1	chr7	114161300	114161317	+	0.000	0.000	Merged-chr7-114161224-36
