#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR64619--MA0599.1.KLF5	chr8	105519163	105519172	-	0.000	0.000	Merged-chr8-105519049-62
NR21402--MA0741.1.KLF16	chr14	75130981	75130991	+	0.000	0.000	Merged-chr14-75131133-67
NR19254--MA0599.1.KLF5	chr13	117242279	117242288	-	0.000	0.000	Merged-chr13-117242416-107
NR68745--MA0493.1.Klf1	chrX	38182057	38182067	-	0.000	0.000	Merged-chrX-38181994-21
NR49681--MA0742.1.Klf12	chr5	17341592	17341606	+	0.000	0.000	Merged-chr5-17341610-1
NR44208--MA1107.1.KLF9	chr3	143493086	143493098	+	0.000	0.000	Merged-chr3-143493127-1
NR28827--MA0742.1.Klf12	chr17	23726406	23726420	-	0.000	0.000	Merged-chr17-23726406-66
NR39511--MA0493.1.Klf1	chr2	156065701	156065711	-	0.000	0.000	Merged-chr2-156065530-64
NR24188--MA0741.1.KLF16	chr15	76701420	76701430	+	0.000	0.000	Merged-chr15-76701507-67
NR24361--MA0740.1.KLF14	chr15	79209163	79209176	-	0.000	0.000	Merged-chr15-79209220-43
NR61380--MA0493.1.Klf1	chr7	125552122	125552132	-	0.000	0.000	Merged-chr7-125552153-61
NR22681--MA0740.1.KLF14	chr15	6708315	6708328	-	0.000	0.000	Merged-chr15-6708471-133
NR51328--MA0599.1.KLF5	chr5	76951576	76951585	-	0.000	0.000	Merged-chr5-76951369-96
NR12842--MA0493.1.Klf1	chr11	116852492	116852502	-	0.000	0.000	Merged-chr11-116852439-6
NR63886--MA1107.1.KLF9	chr8	75071857	75071869	+	0.000	0.000	Merged-chr8-75071889-52
NR68431--MA1107.1.KLF9	chr9	123519369	123519381	-	0.000	0.000	Merged-chr9-123519487-45
NR6429--MA0599.1.KLF5	chr10	50592682	50592691	+	0.000	0.000	Merged-chr10-50592743-76
NR725--MA0742.1.Klf12	chr1	36797588	36797602	+	0.000	0.000	Merged-chr1-36797700-29
NR6214--MA0599.1.KLF5	chr10	40301610	40301619	+	0.000	0.000	Merged-chr10-40301581-108
NR28818--MA0741.1.KLF16	chr17	23630320	23630330	+	0.000	0.000	Merged-chr17-23630399-39
NR64883--MA0599.1.KLF5	chr8	114352308	114352317	+	0.000	0.000	Merged-chr8-114352094-52
NR21370--MA1107.1.KLF9	chr14	73349358	73349370	-	0.000	0.000	Merged-chr14-73349439-20
NR23626--MA1107.1.KLF9	chr15	50048909	50048921	-	0.000	0.000	Merged-chr15-50048880-3
NR26336--MA1107.1.KLF9	chr16	28829316	28829328	+	0.000	0.000	Merged-chr16-28829477-1
NR2033--MA0741.1.KLF16	chr1	92934602	92934612	+	0.000	0.000	Merged-chr1-92934490-65
NR65921--MA0741.1.KLF16	chr9	22468371	22468381	-	0.000	0.000	Merged-chr9-22468507-1
NR24286--MA1107.1.KLF9	chr15	78450161	78450173	+	0.000	0.000	Merged-chr15-78450295-54
NR24045--MA0741.1.KLF16	chr15	73716732	73716742	+	0.000	0.000	Merged-chr15-73716639-32
NR14470--MA0039.3.KLF4	chr12	70825386	70825396	-	0.000	0.000	Merged-chr12-70825421-128
NR47382--MA0742.1.Klf12	chr4	106932816	106932830	-	0.000	0.000	Merged-chr4-106932798-2
NR12060--MA0740.1.KLF14	chr11	97883659	97883672	+	0.000	0.000	Merged-chr11-97883682-8
NR50237--MA1107.1.KLF9	chr5	34636796	34636808	-	0.000	0.000	Merged-chr5-34636823-94
NR52855--MA0039.3.KLF4	chr5	125444713	125444723	+	0.000	0.000	Merged-chr5-125444595-53
NR39543--MA0599.1.KLF5	chr2	156840193	156840202	+	0.000	0.000	Merged-chr2-156840151-65
NR59260--MA0741.1.KLF16	chr7	38107686	38107696	-	0.000	0.000	Merged-chr7-38107855-98
NR65166--MA1107.1.KLF9	chr8	121578163	121578175	+	0.000	0.000	Merged-chr8-121578320-1
NR31724--MA0599.1.KLF5	chr18	23803948	23803957	-	0.000	0.000	Merged-chr18-23803965-77
NR66243--MA0493.1.Klf1	chr9	42264294	42264304	+	0.000	0.000	Merged-chr9-42264244-61
NR36184--MA0741.1.KLF16	chr2	33371151	33371161	+	0.000	0.000	Merged-chr2-33371227-82
NR53614--MA1107.1.KLF9	chr5	140636814	140636826	+	0.000	0.000	Merged-chr5-140636895-23
NR5123--MA1107.1.KLF9	chr1	194651746	194651758	+	0.000	0.000	Merged-chr1-194651787-2
NR52570--MA0599.1.KLF5	chr5	120613100	120613109	+	0.000	0.000	Merged-chr5-120612953-112
NR63792--MA1107.1.KLF9	chr8	71629336	71629348	-	0.000	0.000	Merged-chr8-71629459-59
NR36726--MA0741.1.KLF16	chr2	53741238	53741248	-	0.000	0.000	Merged-chr2-53741292-1
NR57199--MA1107.1.KLF9	chr6	129518081	129518093	+	0.000	0.000	Merged-chr6-129518183-25
NR51215--MA1107.1.KLF9	chr5	74068456	74068468	-	0.000	0.000	Merged-chr5-74068600-91
NR36814--MA1107.1.KLF9	chr2	58137812	58137824	-	0.000	0.000	Merged-chr2-58137903-53
NR6674--MA1107.1.KLF9	chr10	59589430	59589442	+	0.000	0.000	Merged-chr10-59589264-3
NR7741--MA0039.3.KLF4	chr10	82004917	82004927	+	0.000	0.000	Merged-chr10-82004955-25
NR52286--MA0740.1.KLF14	chr5	113830530	113830543	+	0.000	0.000	Merged-chr5-113830533-46
NR58942--MA0039.3.KLF4	chr7	29238260	29238270	-	0.000	0.000	Merged-chr7-29238309-53
NR10340--MA0493.1.Klf1	chr11	32455041	32455051	+	0.000	0.000	Merged-chr11-32455203-72
NR2827--MA0741.1.KLF16	chr1	131097909	131097919	-	0.000	0.000	Merged-chr1-131097779-22
NR52184--MA0742.1.Klf12	chr5	112276443	112276457	-	0.000	0.000	Merged-chr5-112276606-72
NR29478--MA0740.1.KLF14	chr17	35910129	35910142	+	0.000	0.000	Merged-chr17-35910117-56
NR52418--MA0599.1.KLF5	chr5	115279683	115279692	+	0.000	0.000	Merged-chr5-115279813-46
NR61384--MA1107.1.KLF9	chr7	125597229	125597241	-	0.000	0.000	Merged-chr7-125597306-20
NR53620--MA0741.1.KLF16	chr5	140638198	140638208	-	0.000	0.000	Merged-chr5-140638213-26
NR5933--MA0741.1.KLF16	chr10	26375345	26375355	+	0.000	0.000	Merged-chr10-26375400-153
NR12855--MA1107.1.KLF9	chr11	117302034	117302046	-	0.000	0.000	Merged-chr11-117302059-32
NR45759--MA0741.1.KLF16	chr4	41348059	41348069	+	0.000	0.000	Merged-chr4-41348000-22
NR42951--MA0493.1.Klf1	chr3	102756748	102756758	+	0.000	0.000	Merged-chr3-102756925-10
NR7662--MA0599.1.KLF5	chr10	81292949	81292958	+	0.000	0.000	Merged-chr10-81292977-72
NR13176--MA0599.1.KLF5	chr12	8641037	8641046	+	0.000	0.000	Merged-chr12-8641007-58
NR56679--MA0599.1.KLF5	chr6	114916493	114916502	-	0.000	0.000	Merged-chr6-114916622-10
NR35957--MA1107.1.KLF9	chr2	30286335	30286347	+	0.000	0.000	Merged-chr2-30286345-59
NR64637--MA0599.1.KLF5	chr8	105606768	105606777	+	0.000	0.000	Merged-chr8-105606617-1
NR35352--MA0742.1.Klf12	chr2	11777700	11777714	-	0.000	0.000	Merged-chr2-11777973-128
NR48371--MA0493.1.Klf1	chr4	134918512	134918522	-	0.000	0.000	Merged-chr4-134918533-43
NR46625--MA1107.1.KLF9	chr4	71291515	71291527	-	0.000	0.000	Merged-chr4-71291736-94
NR9017--MA1107.1.KLF9	chr10	118406932	118406944	+	0.000	0.000	Merged-chr10-118407091-36
NR38387--MA0741.1.KLF16	chr2	121414492	121414502	+	0.000	0.000	Merged-chr2-121414603-1
NR28861--MA0493.1.Klf1	chr17	24220858	24220868	+	0.000	0.000	Merged-chr17-24220810-50
NR58505--MA0599.1.KLF5	chr7	19824435	19824444	-	0.000	0.000	Merged-chr7-19824278-64
NR51346--MA0599.1.KLF5	chr5	77246278	77246287	-	0.000	0.000	Merged-chr5-77246174-83
NR39369--MA0741.1.KLF16	chr2	151974370	151974380	-	0.000	0.000	Merged-chr2-151974232-5
NR14154--MA0599.1.KLF5	chr12	55080146	55080155	+	0.000	0.000	Merged-chr12-55079958-2,Merged-chr12-55080362-72
NR11556--MA0741.1.KLF16	chr11	80081058	80081068	-	0.000	0.000	Merged-chr11-80080950-54
NR12850--MA0039.3.KLF4	chr11	117300066	117300076	-	0.000	0.000	Merged-chr11-117299965-22
NR20953--MA0599.1.KLF5	chr14	56296981	56296990	-	0.000	0.000	Merged-chr14-56296830-101
NR39489--MA0657.1.KLF13	chr2	155050902	155050919	-	0.000	0.000	Merged-chr2-155050840-76
NR62314--MA0742.1.Klf12	chr8	13785831	13785845	-	0.000	0.000	Merged-chr8-13785827-81
NR12717--MA0493.1.Klf1	chr11	115708615	115708625	+	0.000	0.000	Merged-chr11-115708587-76
NR64981--MA0493.1.Klf1	chr8	117475106	117475116	-	0.000	0.000	Merged-chr8-117475129-26
NR40403--MA0741.1.KLF16	chr2	178593313	178593323	+	0.000	0.000	Merged-chr2-178593347-6
NR52404--MA0493.1.Klf1	chr5	115119356	115119366	-	0.000	0.000	Merged-chr5-115119310-50
NR17324--MA0741.1.KLF16	chr13	63189564	63189574	-	0.000	0.000	Merged-chr13-63189715-33
NR3487--MA0740.1.KLF14	chr1	151501035	151501048	+	0.000	0.000	Merged-chr1-151500785-93
NR25499--MA0740.1.KLF14	chr15	103323587	103323600	-	0.000	0.000	Merged-chr15-103323812-100
NR56026--MA0740.1.KLF14	chr6	90716536	90716549	-	0.000	0.000	Merged-chr6-90716352-58
NR59164--MA0741.1.KLF16	chr7	35555450	35555460	+	0.000	0.000	Merged-chr7-35555432-106
NR38234--MA0599.1.KLF5	chr2	118598195	118598204	-	0.000	0.000	Merged-chr2-118598188-51
NR59160--MA0493.1.Klf1	chr7	35333919	35333929	-	0.000	0.000	Merged-chr7-35333987-100
NR64882--MA1107.1.KLF9	chr8	114352078	114352090	+	0.000	0.000	Merged-chr8-114352094-52
NR62493--MA0599.1.KLF5	chr8	22166437	22166446	-	0.000	0.000	Merged-chr8-22166326-62
NR26357--MA0741.1.KLF16	chr16	29729112	29729122	+	0.000	0.000	Merged-chr16-29729038-10
NR11981--MA0740.1.KLF14	chr11	96916552	96916565	+	0.000	0.000	Merged-chr11-96916500-59
NR50255--MA1107.1.KLF9	chr5	35042800	35042812	-	0.000	0.000	Merged-chr5-35042907-53
NR42540--MA0741.1.KLF16	chr3	89430320	89430330	-	0.000	0.000	Merged-chr3-89430392-53
NR11430--MA0493.1.Klf1	chr11	77793423	77793433	+	0.000	0.000	Merged-chr11-77793381-46
NR51467--MA0599.1.KLF5	chr5	88764994	88765003	+	0.000	0.000	Merged-chr5-88764989-68
NR34750--MA0742.1.Klf12	chr19	46761488	46761502	+	0.000	0.000	Merged-chr19-46761432-95
NR68795--MA0599.1.KLF5	chrX	48147987	48147996	+	0.000	0.000	Merged-chrX-48147927-58
NR37232--MA0039.3.KLF4	chr2	72997220	72997230	-	0.000	0.000	Merged-chr2-72997142-44
NR5017--MA0599.1.KLF5	chr1	192092702	192092711	-	0.000	0.000	Merged-chr1-192092599-105
NR39561--MA0599.1.KLF5	chr2	157135159	157135168	+	0.000	0.000	Merged-chr2-157135049-77
NR53524--MA0741.1.KLF16	chr5	139377552	139377562	-	0.000	0.000	Merged-chr5-139377554-24
NR673--MA1107.1.KLF9	chr1	36024925	36024937	+	0.000	0.000	Merged-chr1-36024851-1
NR56342--MA1107.1.KLF9	chr6	101524054	101524066	+	0.000	0.000	Merged-chr6-101523995-1
NR59052--MA1107.1.KLF9	chr7	30626218	30626230	+	0.000	0.000	Merged-chr7-30626131-41
NR33949--MA0740.1.KLF14	chr19	6140977	6140990	+	0.000	0.000	Merged-chr19-6141147-98
NR11322--MA1107.1.KLF9	chr11	75336900	75336912	+	0.000	0.000	Merged-chr11-75337042-92
NR54825--MA1107.1.KLF9	chr6	39256914	39256926	+	0.000	0.000	Merged-chr6-39256768-1
NR39380--MA0740.1.KLF14	chr2	152293826	152293839	-	0.000	0.000	Merged-chr2-152293907-74
NR26782--MA0740.1.KLF14	chr16	50629923	50629936	+	0.000	0.000	Merged-chr16-50629926-6
NR36216--MA0741.1.KLF16	chr2	33908524	33908534	+	0.000	0.000	Merged-chr2-33908583-50
NR39095--MA0493.1.Klf1	chr2	144224474	144224484	+	0.000	0.000	Merged-chr2-144224483-67
NR11665--MA0741.1.KLF16	chr11	86484578	86484588	-	0.000	0.000	Merged-chr11-86484609-66
NR24077--MA0599.1.KLF5	chr15	74897784	74897793	+	0.000	0.000	Merged-chr15-74897771-10
NR35636--MA0599.1.KLF5	chr2	19622213	19622222	-	0.000	0.000	Merged-chr2-19622223-29
NR64655--MA0599.1.KLF5	chr8	105636241	105636250	+	0.000	0.000	Merged-chr8-105636224-5
NR69200--MA0599.1.KLF5	chrX	104413904	104413913	+	0.000	0.000	Merged-chrX-104413692-75
NR53110--MA0741.1.KLF16	chr5	134234522	134234532	+	0.000	0.000	Merged-chr5-134234445-9
NR32180--MA0742.1.Klf12	chr18	39009087	39009101	-	0.000	0.000	Merged-chr18-39009323-57
NR61926--MA1107.1.KLF9	chr7	141539790	141539802	+	0.000	0.000	Merged-chr7-141539808-64
NR9917--MA1107.1.KLF9	chr11	16558823	16558835	-	0.000	0.000	Merged-chr11-16558983-1
NR8197--MA0599.1.KLF5	chr10	96325408	96325417	-	0.000	0.000	Merged-chr10-96325497-34
NR51579--MA0599.1.KLF5	chr5	92000936	92000945	+	0.000	0.000	Merged-chr5-92000971-27
NR729--MA0741.1.KLF16	chr1	36797589	36797599	+	0.000	0.000	Merged-chr1-36797700-29
NR58719--MA1107.1.KLF9	chr7	25297322	25297334	+	0.000	0.000	Merged-chr7-25297148-3
NR64084--MA0742.1.Klf12	chr8	83768639	83768653	-	0.000	0.000	Merged-chr8-83768833-20
NR28266--MA0657.1.KLF13	chr17	6601739	6601756	-	0.000	0.000	Merged-chr17-6601656-57
NR40677--MA1107.1.KLF9	chr3	10439629	10439641	-	0.000	0.000	Merged-chr3-10439565-1
NR39869--MA1107.1.KLF9	chr2	166031291	166031303	+	0.000	0.000	Merged-chr2-166031387-74
NR44248--MA0740.1.KLF14	chr3	143915099	143915112	-	0.000	0.000	Merged-chr3-143914964-9
NR13734--MA0742.1.Klf12	chr12	33036351	33036365	+	0.000	0.000	Merged-chr12-33036196-25
NR37179--MA0741.1.KLF16	chr2	71786869	71786879	-	0.000	0.000	Merged-chr2-71787122-109
NR12440--MA0599.1.KLF5	chr11	106216943	106216952	+	0.000	0.000	Merged-chr11-106216790-91
NR35612--MA0039.3.KLF4	chr2	18969163	18969173	+	0.000	0.000	Merged-chr2-18969243-14
NR39596--MA0742.1.Klf12	chr2	158624896	158624910	-	0.000	0.000	Merged-chr2-158625094-66
NR37623--MA0740.1.KLF14	chr2	91236985	91236998	+	0.000	0.000	Merged-chr2-91237090-79
NR21273--MA0599.1.KLF5	chr14	70168084	70168093	+	0.000	0.000	Merged-chr14-70168153-25
NR15356--MA0599.1.KLF5	chr12	103338455	103338464	+	0.000	0.000	Merged-chr12-103338377-34
NR68315--MA1107.1.KLF9	chr9	120110773	120110785	+	0.000	0.000	Merged-chr9-120110661-68
NR63906--MA0741.1.KLF16	chr8	75084104	75084114	-	0.000	0.000	Merged-chr8-75083999-30
NR43426--MA0741.1.KLF16	chr3	121344609	121344619	-	0.000	0.000	Merged-chr3-121344731-2
NR66865--MA0740.1.KLF14	chr9	65586971	65586984	+	0.000	0.000	Merged-chr9-65587090-27
NR35738--MA0740.1.KLF14	chr2	24949757	24949770	+	0.000	0.000	Merged-chr2-24949801-67
NR23390--MA0741.1.KLF16	chr15	38473849	38473859	+	0.000	0.000	Merged-chr15-38473767-49
NR58236--MA0742.1.Klf12	chr7	15949419	15949433	-	0.000	0.000	Merged-chr7-15949519-32
NR10371--MA1107.1.KLF9	chr11	32769109	32769121	-	0.000	0.000	Merged-chr11-32769022-47
NR13183--MA0741.1.KLF16	chr12	8674215	8674225	-	0.000	0.000	Merged-chr12-8674296-93
NR847--MA0742.1.Klf12	chr1	40465603	40465617	-	0.000	0.000	Merged-chr1-40465740-44
NR4977--MA0741.1.KLF16	chr1	191312659	191312669	-	0.000	0.000	Merged-chr1-191312856-68
NR59026--MA0493.1.Klf1	chr7	30453969	30453979	+	0.000	0.000	Merged-chr7-30453953-45
NR8985--MA0599.1.KLF5	chr10	118050587	118050596	-	0.000	0.000	Merged-chr10-118050458-52
NR37260--MA0493.1.Klf1	chr2	73386578	73386588	+	0.000	0.000	Merged-chr2-73386455-80
NR65772--MA0741.1.KLF16	chr9	21136620	21136630	-	0.000	0.000	Merged-chr9-21136453-63
NR5374--MA1107.1.KLF9	chr10	7839276	7839288	-	0.000	0.000	Merged-chr10-7839436-87
NR48063--MA0599.1.KLF5	chr4	129542722	129542731	+	0.000	0.000	Merged-chr4-129542711-60
NR24438--MA0741.1.KLF16	chr15	80192526	80192536	+	0.000	0.000	Merged-chr15-80192413-58
NR61366--MA0039.3.KLF4	chr7	125487247	125487257	+	0.000	0.000	Merged-chr7-125487266-7
NR64076--MA0039.3.KLF4	chr8	83724914	83724924	+	0.000	0.000	Merged-chr8-83724964-34
NR37108--MA0493.1.Klf1	chr2	69802994	69803004	+	0.000	0.000	Merged-chr2-69803068-39
NR21394--MA0599.1.KLF5	chr14	74918663	74918672	+	0.000	0.000	Merged-chr14-74918775-39
NR61541--MA0741.1.KLF16	chr7	127968370	127968380	+	0.000	0.000	Merged-chr7-127968493-40
NR30414--MA0741.1.KLF16	chr17	69475518	69475528	-	0.000	0.000	Merged-chr17-69475612-28
NR25864--MA0741.1.KLF16	chr16	10969326	10969336	-	0.000	0.000	Merged-chr16-10969472-37
NR66874--MA0657.1.KLF13	chr9	65587080	65587097	+	0.000	0.000	Merged-chr9-65587090-27
NR20207--MA0741.1.KLF16	chr14	31684572	31684582	-	0.000	0.000	Merged-chr14-31684671-64
NR44281--MA0599.1.KLF5	chr3	144714795	144714804	-	0.000	0.000	Merged-chr3-144714756-6
NR39094--MA0039.3.KLF4	chr2	144224476	144224486	+	0.000	0.000	Merged-chr2-144224483-67
NR29737--MA0599.1.KLF5	chr17	47739630	47739639	+	0.000	0.000	Merged-chr17-47739612-38
NR21362--MA0741.1.KLF16	chr14	73290097	73290107	-	0.000	0.000	Merged-chr14-73290096-39
NR23416--MA1107.1.KLF9	chr15	39112656	39112668	+	0.000	0.000	Merged-chr15-39112696-94
NR28917--MA0657.1.KLF13	chr17	25115983	25116000	-	0.000	0.000	Merged-chr17-25115846-68
NR47873--MA0599.1.KLF5	chr4	123664798	123664807	+	0.000	0.000	Merged-chr4-123664748-62
NR32249--MA1107.1.KLF9	chr18	41753029	41753041	-	0.000	0.000	Merged-chr18-41752958-32
NR53502--MA0039.3.KLF4	chr5	139206772	139206782	-	0.000	0.000	Merged-chr5-139206711-28
NR52013--MA0740.1.KLF14	chr5	107597705	107597718	+	0.000	0.000	Merged-chr5-107597762-77
NR7340--MA0599.1.KLF5	chr10	77606500	77606509	+	0.000	0.000	Merged-chr10-77606503-166
NR64654--MA1107.1.KLF9	chr8	105623208	105623220	-	0.000	0.000	Merged-chr8-105622975-103
NR11480--MA0599.1.KLF5	chr11	78246248	78246257	-	0.000	0.000	Merged-chr11-78245964-87
NR55217--MA0741.1.KLF16	chr6	54715892	54715902	+	0.000	0.000	Merged-chr6-54715898-42
NR53742--MA0741.1.KLF16	chr5	144222914	144222924	-	0.000	0.000	Merged-chr5-144222782-16
NR6768--MA0039.3.KLF4	chr10	61233351	61233361	+	0.000	0.000	Merged-chr10-61233317-40
NR60233--MA0742.1.Klf12	chr7	80294314	80294328	+	0.000	0.000	Merged-chr7-80294519-58
NR66135--MA0741.1.KLF16	chr9	35267838	35267848	+	0.000	0.000	Merged-chr9-35267838-70
NR35008--MA0741.1.KLF16	chr19	60183111	60183121	+	0.000	0.000	Merged-chr19-60182957-49
NR8882--MA0599.1.KLF5	chr10	116930685	116930694	+	0.000	0.000	Merged-chr10-116930621-65
NR55954--MA0742.1.Klf12	chr6	88939585	88939599	-	0.000	0.000	Merged-chr6-88939617-36
NR12077--MA0493.1.Klf1	chr11	97999426	97999436	+	0.000	0.000	Merged-chr11-97999442-46
NR54073--MA1107.1.KLF9	chr6	5867040	5867052	-	0.000	0.000	Merged-chr6-5867138-2
NR56329--MA1107.1.KLF9	chr6	101524028	101524040	+	0.000	0.000	Merged-chr6-101523995-1
NR59510--MA0741.1.KLF16	chr7	45923163	45923173	+	0.000	0.000	Merged-chr7-45923352-110
NR6689--MA0599.1.KLF5	chr10	59702495	59702504	+	0.000	0.000	Merged-chr10-59702548-66
NR6220--MA0657.1.KLF13	chr10	40349154	40349171	-	0.000	0.000	Merged-chr10-40349174-117
NR42521--MA1107.1.KLF9	chr3	89188191	89188203	+	0.000	0.000	Merged-chr3-89188181-94
NR28232--MA0657.1.KLF13	chr17	6317454	6317471	+	0.000	0.000	Merged-chr17-6317306-106
NR47398--MA0493.1.Klf1	chr4	107223849	107223859	+	0.000	0.000	Merged-chr4-107223959-21
NR55952--MA0599.1.KLF5	chr6	88927830	88927839	-	0.000	0.000	Merged-chr6-88927777-26
NR34722--MA0740.1.KLF14	chr19	46305665	46305678	+	0.000	0.000	Merged-chr19-46305608-10
NR26042--MA0599.1.KLF5	chr16	17911118	17911127	-	0.000	0.000	Merged-chr16-17911310-48
NR33447--MA0493.1.Klf1	chr18	80609767	80609777	+	0.000	0.000	Merged-chr18-80609939-56
NR7747--MA0493.1.Klf1	chr10	82629888	82629898	-	0.000	0.000	Merged-chr10-82629951-87
NR58662--MA0599.1.KLF5	chr7	24934918	24934927	+	0.000	0.000	Merged-chr7-24934785-2
NR19997--MA0741.1.KLF16	chr14	21832221	21832231	-	0.000	0.000	Merged-chr14-21832195-1
NR50732--MA0741.1.KLF16	chr5	53998505	53998515	-	0.000	0.000	Merged-chr5-53998390-11
NR37113--MA0740.1.KLF14	chr2	69897141	69897154	-	0.000	0.000	Merged-chr2-69897295-21
NR24515--MA0740.1.KLF14	chr15	81481232	81481245	-	0.000	0.000	Merged-chr15-81481205-40
NR12306--MA0599.1.KLF5	chr11	102248860	102248869	-	0.000	0.000	Merged-chr11-102248943-39
NR61511--MA0599.1.KLF5	chr7	127708351	127708360	-	0.000	0.000	Merged-chr7-127708553-93
NR31397--MA0493.1.Klf1	chr18	10182140	10182150	-	0.000	0.000	Merged-chr18-10182266-3
NR58780--MA0741.1.KLF16	chr7	27361548	27361558	+	0.000	0.000	Merged-chr7-27361571-54
NR42956--MA0493.1.Klf1	chr3	102996015	102996025	-	0.000	0.000	Merged-chr3-102995869-67
NR26924--MA0599.1.KLF5	chr16	56075460	56075469	+	0.000	0.000	Merged-chr16-56075692-109
NR45911--MA0740.1.KLF14	chr4	43499669	43499682	-	0.000	0.000	Merged-chr4-43499565-45
NR62251--MA0493.1.Klf1	chr8	11635870	11635880	-	0.000	0.000	Merged-chr8-11635696-171
NR38261--MA0599.1.KLF5	chr2	118896764	118896773	-	0.000	0.000	Merged-chr2-118896613-64
NR59259--MA0493.1.Klf1	chr7	38107687	38107697	-	0.000	0.000	Merged-chr7-38107855-98
NR38571--MA0741.1.KLF16	chr2	127335989	127335999	+	0.000	0.000	Merged-chr2-127336140-52
NR37699--MA0493.1.Klf1	chr2	92464877	92464887	+	0.000	0.000	Merged-chr2-92464936-24
NR10011--MA0740.1.KLF14	chr11	20532443	20532456	+	0.000	0.000	Merged-chr11-20532387-59
NR3009--MA0740.1.KLF14	chr1	135766474	135766487	-	0.000	0.000	Merged-chr1-135766283-55
NR25185--MA0599.1.KLF5	chr15	97361346	97361355	+	0.000	0.000	Merged-chr15-97361236-9
NR25861--MA0599.1.KLF5	chr16	10969311	10969320	-	0.000	0.000	Merged-chr16-10969472-37
NR66524--MA0742.1.Klf12	chr9	53328540	53328554	-	0.000	0.000	Merged-chr9-53328523-30
NR53525--MA1107.1.KLF9	chr5	139377551	139377563	-	0.000	0.000	Merged-chr5-139377554-24
NR67804--MA0599.1.KLF5	chr9	105495104	105495113	+	0.000	0.000	Merged-chr9-105495346-114
NR67118--MA1107.1.KLF9	chr9	78074207	78074219	+	0.000	0.000	Merged-chr9-78074095-46
NR11264--MA0741.1.KLF16	chr11	74547200	74547210	-	0.000	0.000	Merged-chr11-74547322-69
NR62358--MA1107.1.KLF9	chr8	14996106	14996118	-	0.000	0.000	Merged-chr8-14996187-57
NR23239--MA0742.1.Klf12	chr15	36640937	36640951	-	0.000	0.000	Merged-chr15-36640954-48
NR34135--MA0741.1.KLF16	chr19	11045225	11045235	-	0.000	0.000	Merged-chr19-11045347-81
NR55260--MA0741.1.KLF16	chr6	56923864	56923874	-	0.000	0.000	Merged-chr6-56923975-70
NR47399--MA0741.1.KLF16	chr4	107223850	107223860	+	0.000	0.000	Merged-chr4-107223959-21
NR26074--MA0742.1.Klf12	chr16	18426558	18426572	-	0.000	0.000	Merged-chr16-18426465-56
NR55894--MA0740.1.KLF14	chr6	88075209	88075222	+	0.000	0.000	Merged-chr6-88075202-50
NR37385--MA1107.1.KLF9	chr2	78750704	78750716	-	0.000	0.000	Merged-chr2-78750883-2
NR14912--MA0741.1.KLF16	chr12	88437575	88437585	-	0.000	0.000	Merged-chr12-88437518-14
NR55922--MA0657.1.KLF13	chr6	88842034	88842051	+	0.000	0.000	Merged-chr6-88842221-88
NR47909--MA0740.1.KLF14	chr4	124936956	124936969	+	0.000	0.000	Merged-chr4-124937021-50
NR2307--MA0657.1.KLF13	chr1	106035982	106035999	+	0.000	0.000	Merged-chr1-106035815-1
NR14611--MA0599.1.KLF5	chr12	77060213	77060222	+	0.000	0.000	Merged-chr12-77060270-44
NR66244--MA0741.1.KLF16	chr9	42264295	42264305	+	0.000	0.000	Merged-chr9-42264244-61
NR13167--MA0493.1.Klf1	chr12	8496610	8496620	+	0.000	0.000	Merged-chr12-8496481-10
NR69657--MA0599.1.KLF5	chrX	166440826	166440835	+	0.000	0.000	Merged-chrX-166440624-85
NR27901--MA0657.1.KLF13	chr16	93543748	93543765	+	0.000	0.000	Merged-chr16-93543852-28
NR10377--MA0599.1.KLF5	chr11	33162352	33162361	+	0.000	0.000	Merged-chr11-33162343-10
NR21599--MA1107.1.KLF9	chr14	86744695	86744707	-	0.000	0.000	Merged-chr14-86744622-36
NR7849--MA0039.3.KLF4	chr10	84622254	84622264	-	0.000	0.000	Merged-chr10-84622424-60
NR18872--MA0599.1.KLF5	chr13	106825814	106825823	-	0.000	0.000	Merged-chr13-106825787-11
NR66732--MA0599.1.KLF5	chr9	61914473	61914482	+	0.000	0.000	Merged-chr9-61914606-58
NR13087--MA0599.1.KLF5	chr12	3834784	3834793	-	0.000	0.000	Merged-chr12-3834849-82
NR64088--MA0741.1.KLF16	chr8	83768642	83768652	-	0.000	0.000	Merged-chr8-83768833-20
NR10162--MA0599.1.KLF5	chr11	23666032	23666041	-	0.000	0.000	Merged-chr11-23666059-101
NR32943--MA1107.1.KLF9	chr18	66410813	66410825	+	0.000	0.000	Merged-chr18-66410673-37
NR19469--MA0493.1.Klf1	chr14	7819610	7819620	-	0.000	0.000	Merged-chr14-7819575-11
NR777--MA0493.1.Klf1	chr1	39478750	39478760	+	0.000	0.000	Merged-chr1-39478588-52
