#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR20754--MA0741.1.KLF16	chr15	10715923	10715933	-	0.000	0.000	Merged-chr15-10716063-12
NR12003--MA1107.1.KLF9	chr11	113508531	113508543	-	0.000	0.000	Merged-chr11-113508478-30
NR47237--MA0741.1.KLF16	chr5	92967510	92967520	+	0.000	0.000	Merged-chr5-92967427-8
NR30270--MA0599.1.KLF5	chr18	75247016	75247025	+	0.000	0.000	Merged-chr18-75247078-14
NR1850--MA1107.1.KLF9	chr1	127796441	127796453	-	0.000	0.000	Merged-chr1-127796546-56
NR37410--MA1107.1.KLF9	chr2	173449001	173449013	+	0.000	0.000	Merged-chr2-173448878-59
NR35459--MA0741.1.KLF16	chr2	128392472	128392482	+	0.000	0.000	Merged-chr2-128392502-21
NR62998--MA0657.1.KLF13	chr9	61054574	61054591	-	0.000	0.000	Merged-chr9-61054632-26
NR22033--MA0741.1.KLF16	chr15	80192526	80192536	+	0.000	0.000	Merged-chr15-80192413-58
NR16046--MA0599.1.KLF5	chr13	45885060	45885069	+	0.000	0.000	Merged-chr13-45885080-29
NR11276--MA1107.1.KLF9	chr11	99132673	99132685	-	0.000	0.000	Merged-chr11-99132520-18
NR62634--MA1107.1.KLF9	chr9	50512104	50512116	-	0.000	0.000	Merged-chr9-50512107-7
NR36232--MA0741.1.KLF16	chr2	153292589	153292599	+	0.000	0.000	Merged-chr2-153292567-49
NR16144--MA0493.1.Klf1	chr13	51598238	51598248	-	0.000	0.000	Merged-chr13-51598262-24
NR30275--MA0599.1.KLF5	chr18	75322576	75322585	-	0.000	0.000	Merged-chr18-75322404-42
NR1846--MA1107.1.KLF9	chr1	127796433	127796445	-	0.000	0.000	Merged-chr1-127796546-56
NR51500--MA0039.3.KLF4	chr6	71831704	71831714	-	0.000	0.000	Merged-chr6-71831897-1
NR55682--MA0599.1.KLF5	chr7	55890161	55890170	+	0.000	0.000	Merged-chr7-55890160-26
NR51350--MA0741.1.KLF16	chr6	61271210	61271220	+	0.000	0.000	Merged-chr6-61271177-5
NR43350--MA1107.1.KLF9	chr4	120288020	120288032	+	0.000	0.000	Merged-chr4-120287807-68
NR44553--MA0599.1.KLF5	chr4	139319888	139319897	+	0.000	0.000	Merged-chr4-139319909-27
NR28175--MA0741.1.KLF16	chr17	74865013	74865023	-	0.000	0.000	Merged-chr17-74864979-18
NR62782--MA1107.1.KLF9	chr9	55283730	55283742	+	0.000	0.000	Merged-chr9-55283833-16
NR47141--MA1107.1.KLF9	chr5	89045089	89045101	+	0.000	0.000	Merged-chr5-89044916-44
NR39482--MA0742.1.Klf12	chr3	104616369	104616383	-	0.000	0.000	Merged-chr3-104616358-38
NR34065--MA1107.1.KLF9	chr2	69125435	69125447	-	0.000	0.000	Merged-chr2-69125568-4
NR24053--MA0741.1.KLF16	chr16	24160877	24160887	+	0.000	0.000	Merged-chr16-24160756-32
NR19516--MA0039.3.KLF4	chr14	68078502	68078512	+	0.000	0.000	Merged-chr14-68078565-20
NR53914--MA0493.1.Klf1	chr6	145992967	145992977	+	0.000	0.000	Merged-chr6-145993129-56
NR62648--MA1107.1.KLF9	chr9	50512132	50512144	-	0.000	0.000	Merged-chr9-50512107-7
NR55680--MA0657.1.KLF13	chr7	55890159	55890176	+	0.000	0.000	Merged-chr7-55890160-26
NR53820--MA0493.1.Klf1	chr6	144890400	144890410	+	0.000	0.000	Merged-chr6-144890317-11
NR13349--MA1107.1.KLF9	chr12	55357492	55357504	-	0.000	0.000	Merged-chr12-55357452-12
NR10779--MA0599.1.KLF5	chr11	90257464	90257473	+	0.000	0.000	Merged-chr11-90257307-51
NR30265--MA0039.3.KLF4	chr18	75210435	75210445	+	0.000	0.000	Merged-chr18-75210545-14
NR27994--MA1107.1.KLF9	chr17	70886786	70886798	-	0.000	0.000	Merged-chr17-70886838-34
NR61468--MA0740.1.KLF14	chr8	125727531	125727544	-	0.000	0.000	Merged-chr8-125727602-12
NR46617--MA0599.1.KLF5	chr5	63943576	63943585	-	0.000	0.000	Merged-chr5-63943362-36
NR62424--MA0039.3.KLF4	chr9	42423877	42423887	+	0.000	0.000	Merged-chr9-42423784-11
NR29960--MA0741.1.KLF16	chr18	67212691	67212701	+	0.000	0.000	Merged-chr18-67212775-57
NR5227--MA0599.1.KLF5	chr10	53461528	53461537	-	0.000	0.000	Merged-chr10-53461441-37
NR55999--MA0039.3.KLF4	chr7	74296316	74296326	+	0.000	0.000	Merged-chr7-74296401-18
NR17202--MA0741.1.KLF16	chr13	96465482	96465492	+	0.000	0.000	Merged-chr13-96465577-16
NR64865--MA0599.1.KLF5	chr9	114613181	114613190	-	0.000	0.000	Merged-chr9-114613191-38
NR32235--MA1107.1.KLF9	chr19	56682118	56682130	+	0.000	0.000	Merged-chr19-56681979-1
NR54363--MA0039.3.KLF4	chr7	16001849	16001859	-	0.000	0.000	Merged-chr7-16001989-41
NR58948--MA0599.1.KLF5	chr8	33968620	33968629	+	0.000	0.000	Merged-chr8-33968508-27
NR20495--MA1107.1.KLF9	chr14	121107739	121107751	-	0.000	0.000	Merged-chr14-121107843-45
NR4998--MA0741.1.KLF16	chr10	40713392	40713402	+	0.000	0.000	Merged-chr10-40713251-44
NR47232--MA0740.1.KLF14	chr5	92967505	92967518	+	0.000	0.000	Merged-chr5-92967427-8
NR47510--MA0599.1.KLF5	chr5	103459228	103459237	+	0.000	0.000	Merged-chr5-103459309-20
NR13045--MA1107.1.KLF9	chr12	30557512	30557524	+	0.000	0.000	Merged-chr12-30557589-12
NR41982--MA0493.1.Klf1	chr4	43171522	43171532	-	0.000	0.000	Merged-chr4-43171535-31
NR64867--MA0657.1.KLF13	chr9	114613216	114613233	-	0.000	0.000	Merged-chr9-114613191-38
NR440--MA1107.1.KLF9	chr1	39197012	39197024	+	0.000	0.000	Merged-chr1-39196974-45
NR25247--MA0740.1.KLF14	chr16	93552856	93552869	+	0.000	0.000	Merged-chr16-93552984-42
NR62416--MA0740.1.KLF14	chr9	42423816	42423829	+	0.000	0.000	Merged-chr9-42423784-11
NR59892--MA0741.1.KLF16	chr8	76902220	76902230	+	0.000	0.000	Merged-chr8-76902143-41
NR5361--MA0493.1.Klf1	chr10	60225389	60225399	-	0.000	0.000	Merged-chr10-60225461-7
NR61926--MA1107.1.KLF9	chr9	21419887	21419899	-	0.000	0.000	Merged-chr9-21419783-26
NR10540--MA0741.1.KLF16	chr11	85407805	85407815	+	0.000	0.000	Merged-chr11-85407928-27
NR53913--MA0742.1.Klf12	chr6	145992967	145992981	+	0.000	0.000	Merged-chr6-145993129-56
NR62777--MA0740.1.KLF14	chr9	55283730	55283743	+	0.000	0.000	Merged-chr9-55283833-16
NR58644--MA0599.1.KLF5	chr8	13974844	13974853	+	0.000	0.000	Merged-chr8-13974729-61
NR18924--MA0039.3.KLF4	chr14	47740788	47740798	+	0.000	0.000	Merged-chr14-47740703-52
NR13193--MA1107.1.KLF9	chr12	40536189	40536201	+	0.000	0.000	Merged-chr12-40536190-67
NR33922--MA0599.1.KLF5	chr2	60375320	60375329	-	0.000	0.000	Merged-chr2-60375404-17
NR47361--MA0742.1.Klf12	chr5	99495558	99495572	+	0.000	0.000	Merged-chr5-99495568-41
NR24071--MA0039.3.KLF4	chr16	24468000	24468010	-	0.000	0.000	Merged-chr16-24467843-15
NR13260--MA0740.1.KLF14	chr12	52383031	52383044	+	0.000	0.000	Merged-chr12-52383146-23
NR15589--MA0599.1.KLF5	chr13	24467828	24467837	+	0.000	0.000	Merged-chr13-24467982-34
NR42946--MA0039.3.KLF4	chr4	107989142	107989152	-	0.000	0.000	Merged-chr4-107989218-22
NR5025--MA1107.1.KLF9	chr10	41620110	41620122	-	0.000	0.000	Merged-chr10-41620205-22
NR21115--MA0039.3.KLF4	chr15	38120405	38120415	-	0.000	0.000	Merged-chr15-38120488-27
NR29727--MA1107.1.KLF9	chr18	60625567	60625579	-	0.000	0.000	Merged-chr18-60625535-13
NR51347--MA0741.1.KLF16	chr6	61271207	61271217	+	0.000	0.000	Merged-chr6-61271177-5
NR29965--MA0741.1.KLF16	chr18	67255707	67255717	-	0.000	0.000	Merged-chr18-67255745-40
NR46643--MA0039.3.KLF4	chr5	64455581	64455591	+	0.000	0.000	Merged-chr5-64455679-15
NR5925--MA1107.1.KLF9	chr10	78115184	78115196	-	0.000	0.000	Merged-chr10-78115092-14
NR3737--MA0493.1.Klf1	chr1	181352593	181352603	-	0.000	0.000	Merged-chr1-181352639-14
NR28549--MA0599.1.KLF5	chr17	84944342	84944351	-	0.000	0.000	Merged-chr17-84944510-25
NR62417--MA0657.1.KLF13	chr9	42423815	42423832	+	0.000	0.000	Merged-chr9-42423784-11
NR29726--MA0741.1.KLF16	chr18	60625570	60625580	-	0.000	0.000	Merged-chr18-60625535-13
NR11452--MA0039.3.KLF4	chr11	102074474	102074484	+	0.000	0.000	Merged-chr11-102074455-23
NR51499--MA0599.1.KLF5	chr6	71831706	71831715	-	0.000	0.000	Merged-chr6-71831897-1
NR25623--MA1107.1.KLF9	chr17	5748066	5748078	-	0.000	0.000	Merged-chr17-5748141-46
NR30278--MA0741.1.KLF16	chr18	75322575	75322585	-	0.000	0.000	Merged-chr18-75322404-42
NR62778--MA0657.1.KLF13	chr9	55283729	55283746	+	0.000	0.000	Merged-chr9-55283833-16
NR47235--MA0741.1.KLF16	chr5	92967508	92967518	+	0.000	0.000	Merged-chr5-92967427-8
NR4625--MA1107.1.KLF9	chr10	13446835	13446847	-	0.000	0.000	Merged-chr10-13446841-15
NR19818--MA1107.1.KLF9	chr14	78559270	78559282	-	0.000	0.000	Merged-chr14-78559223-28
NR57106--MA1107.1.KLF9	chr7	116484540	116484552	-	0.000	0.000	Merged-chr7-116484434-42
NR55947--MA1107.1.KLF9	chr7	68205949	68205961	-	0.000	0.000	Merged-chr7-68206033-25
NR12879--MA0493.1.Klf1	chr12	17511203	17511213	+	0.000	0.000	Merged-chr12-17511273-48
NR61922--MA0742.1.Klf12	chr9	21419885	21419899	-	0.000	0.000	Merged-chr9-21419783-26
NR56034--MA1107.1.KLF9	chr7	78684886	78684898	+	0.000	0.000	Merged-chr7-78685016-20
NR20210--MA0740.1.KLF14	chr14	105895394	105895407	+	0.000	0.000	Merged-chr14-105895286-34
NR51435--MA0741.1.KLF16	chr6	67533270	67533280	+	0.000	0.000	Merged-chr6-67533170-65
NR44823--MA0493.1.Klf1	chr4	144901710	144901720	+	0.000	0.000	Merged-chr4-144901724-37
NR54530--MA0039.3.KLF4	chr7	19239732	19239742	-	0.000	0.000	Merged-chr7-19239613-31
NR19515--MA0599.1.KLF5	chr14	68078501	68078510	+	0.000	0.000	Merged-chr14-68078565-20
NR53333--MA0741.1.KLF16	chr6	137491892	137491902	-	0.000	0.000	Merged-chr6-137492060-50
NR47541--MA0039.3.KLF4	chr5	103917211	103917221	-	0.000	0.000	Merged-chr5-103917325-19
NR61655--MA0741.1.KLF16	chr8	128418609	128418619	+	0.000	0.000	Merged-chr8-128418642-30
NR55983--MA1107.1.KLF9	chr7	73531211	73531223	-	0.000	0.000	Merged-chr7-73531012-64
NR34386--MA0599.1.KLF5	chr2	79010056	79010065	-	0.000	0.000	Merged-chr2-79010022-27
NR1817--MA1107.1.KLF9	chr1	127380937	127380949	-	0.000	0.000	Merged-chr1-127381080-26
NR31792--MA0741.1.KLF16	chr19	43520844	43520854	-	0.000	0.000	Merged-chr19-43520668-20
NR15732--MA1107.1.KLF9	chr13	30760597	30760609	-	0.000	0.000	Merged-chr13-30760784-79
NR40925--MA0493.1.Klf1	chr3	146765065	146765075	+	0.000	0.000	Merged-chr3-146765113-32
NR53869--MA0741.1.KLF16	chr6	145256794	145256804	-	0.000	0.000	Merged-chr6-145256997-16
NR57124--MA0039.3.KLF4	chr7	117406358	117406368	-	0.000	0.000	Merged-chr7-117406595-16
NR62641--MA1107.1.KLF9	chr9	50512118	50512130	-	0.000	0.000	Merged-chr9-50512107-7
NR42111--MA0493.1.Klf1	chr4	46411764	46411774	-	0.000	0.000	Merged-chr4-46411765-13
NR20597--MA0740.1.KLF14	chr14	122852467	122852480	-	0.000	0.000	Merged-chr14-122852603-67
NR48828--MA0741.1.KLF16	chr5	129192020	129192030	+	0.000	0.000	Merged-chr5-129191899-21
NR1853--MA1107.1.KLF9	chr1	127796455	127796467	-	0.000	0.000	Merged-chr1-127796546-56
NR54362--MA0599.1.KLF5	chr7	16001851	16001860	-	0.000	0.000	Merged-chr7-16001989-41
NR8268--MA0741.1.KLF16	chr10	128940595	128940605	-	0.000	0.000	Merged-chr10-128940717-41
NR25609--MA0741.1.KLF16	chr17	5138644	5138654	-	0.000	0.000	Merged-chr17-5138884-51
NR62422--MA0740.1.KLF14	chr9	42423875	42423888	+	0.000	0.000	Merged-chr9-42423784-11
NR37810--MA0741.1.KLF16	chr3	16227569	16227579	-	0.000	0.000	Merged-chr3-16227487-10
NR24105--MA0493.1.Klf1	chr16	24834889	24834899	+	0.000	0.000	Merged-chr16-24834930-16
NR11279--MA1107.1.KLF9	chr11	99132679	99132691	-	0.000	0.000	Merged-chr11-99132520-18
NR5843--MA0741.1.KLF16	chr10	77367039	77367049	+	0.000	0.000	Merged-chr10-77367193-51
NR35458--MA0493.1.Klf1	chr2	128392480	128392490	+	0.000	0.000	Merged-chr2-128392502-21
NR5093--MA0039.3.KLF4	chr10	42887289	42887299	-	0.000	0.000	Merged-chr10-42887187-18
NR47363--MA1107.1.KLF9	chr5	99495558	99495570	+	0.000	0.000	Merged-chr5-99495568-41
NR62646--MA1107.1.KLF9	chr9	50512128	50512140	-	0.000	0.000	Merged-chr9-50512107-7
NR22036--MA0741.1.KLF16	chr15	80192529	80192539	+	0.000	0.000	Merged-chr15-80192413-58
NR44621--MA0740.1.KLF14	chr4	140833014	140833027	-	0.000	0.000	Merged-chr4-140833040-18
NR53916--MA1107.1.KLF9	chr6	145992967	145992979	+	0.000	0.000	Merged-chr6-145993129-56
NR62999--MA0742.1.Klf12	chr9	61054576	61054590	-	0.000	0.000	Merged-chr9-61054632-26
NR34829--MA1107.1.KLF9	chr2	104286394	104286406	-	0.000	0.000	Merged-chr2-104286317-9
NR36506--MA0741.1.KLF16	chr2	158179201	158179211	-	0.000	0.000	Merged-chr2-158179183-18
NR39943--MA0493.1.Klf1	chr3	121426492	121426502	-	0.000	0.000	Merged-chr3-121426726-98
NR34824--MA0039.3.KLF4	chr2	104172840	104172850	-	0.000	0.000	Merged-chr2-104172938-49
NR60992--MA0741.1.KLF16	chr8	119569905	119569915	-	0.000	0.000	Merged-chr8-119570093-35
NR29862--MA0741.1.KLF16	chr18	65322464	65322474	-	0.000	0.000	Merged-chr18-65322333-46
NR47140--MA0493.1.Klf1	chr5	89045089	89045099	+	0.000	0.000	Merged-chr5-89044916-44
NR56553--MA0741.1.KLF16	chr7	99834053	99834063	-	0.000	0.000	Merged-chr7-99833987-52
NR18923--MA0599.1.KLF5	chr14	47740787	47740796	+	0.000	0.000	Merged-chr14-47740703-52
NR8265--MA1107.1.KLF9	chr10	128940562	128940574	-	0.000	0.000	Merged-chr10-128940717-41
NR58961--MA0741.1.KLF16	chr8	34397997	34398007	+	0.000	0.000	Merged-chr8-34397971-66
NR43349--MA0741.1.KLF16	chr4	120288021	120288031	+	0.000	0.000	Merged-chr4-120287807-68
NR62427--MA1107.1.KLF9	chr9	42423875	42423887	+	0.000	0.000	Merged-chr9-42423784-11
NR53182--MA1107.1.KLF9	chr6	134348663	134348675	-	0.000	0.000	Merged-chr6-134348726-53
NR65277--MA0599.1.KLF5	chr9	119453534	119453543	-	0.000	0.000	Merged-chr9-119453486-15
NR28178--MA0741.1.KLF16	chr17	74865041	74865051	-	0.000	0.000	Merged-chr17-74864979-18
NR14726--MA0741.1.KLF16	chr12	109446514	109446524	-	0.000	0.000	Merged-chr12-109446341-43
NR12276--MA0493.1.Klf1	chr11	116688047	116688057	-	0.000	0.000	Merged-chr11-116688042-60
NR59905--MA1107.1.KLF9	chr8	77268560	77268572	+	0.000	0.000	Merged-chr8-77268341-22
NR30032--MA0741.1.KLF16	chr18	68190010	68190020	+	0.000	0.000	Merged-chr18-68190088-51
NR27993--MA0493.1.Klf1	chr17	70886788	70886798	-	0.000	0.000	Merged-chr17-70886838-34
NR64871--MA1107.1.KLF9	chr9	114613220	114613232	-	0.000	0.000	Merged-chr9-114613191-38
NR62419--MA0493.1.Klf1	chr9	42423816	42423826	+	0.000	0.000	Merged-chr9-42423784-11
NR47032--MA0039.3.KLF4	chr5	77130586	77130596	+	0.000	0.000	Merged-chr5-77130540-43
NR51432--MA0039.3.KLF4	chr6	67459584	67459594	-	0.000	0.000	Merged-chr6-67459449-19
NR55681--MA0742.1.Klf12	chr7	55890160	55890174	+	0.000	0.000	Merged-chr7-55890160-26
NR11451--MA0599.1.KLF5	chr11	102074473	102074482	+	0.000	0.000	Merged-chr11-102074455-23
NR28760--MA1107.1.KLF9	chr17	88480557	88480569	-	0.000	0.000	Merged-chr17-88480530-23
NR5363--MA1107.1.KLF9	chr10	60225618	60225630	+	0.000	0.000	Merged-chr10-60225461-7
NR36500--MA0599.1.KLF5	chr2	158160216	158160225	+	0.000	0.000	Merged-chr2-158160127-37
NR12880--MA1107.1.KLF9	chr12	17511203	17511215	+	0.000	0.000	Merged-chr12-17511273-48
NR39411--MA0493.1.Klf1	chr3	103091902	103091912	-	0.000	0.000	Merged-chr3-103091976-34
NR40425--MA0493.1.Klf1	chr3	133467569	133467579	-	0.000	0.000	Merged-chr3-133467681-44
NR50905--MA0741.1.KLF16	chr6	47621484	47621494	+	0.000	0.000	Merged-chr6-47621326-39
NR51345--MA0741.1.KLF16	chr6	61271205	61271215	+	0.000	0.000	Merged-chr6-61271177-5
NR55941--MA0599.1.KLF5	chr7	68205951	68205960	-	0.000	0.000	Merged-chr7-68206033-25
NR20493--MA0039.3.KLF4	chr14	121107739	121107749	-	0.000	0.000	Merged-chr14-121107843-45
NR52676--MA0599.1.KLF5	chr6	121110159	121110168	-	0.000	0.000	Merged-chr6-121110104-77
NR13344--MA0742.1.Klf12	chr12	55357490	55357504	-	0.000	0.000	Merged-chr12-55357452-12
NR14031--MA0493.1.Klf1	chr12	91065549	91065559	-	0.000	0.000	Merged-chr12-91065547-31
NR58966--MA0741.1.KLF16	chr8	34398002	34398012	+	0.000	0.000	Merged-chr8-34397971-66
NR27850--MA0740.1.KLF14	chr17	64628987	64629000	-	0.000	0.000	Merged-chr17-64628994-21
NR42966--MA0742.1.Klf12	chr4	108310782	108310796	+	0.000	0.000	Merged-chr4-108310849-34
NR39944--MA0741.1.KLF16	chr3	121426491	121426501	-	0.000	0.000	Merged-chr3-121426726-98
NR29967--MA1107.1.KLF9	chr18	67255871	67255883	-	0.000	0.000	Merged-chr18-67255745-40
NR1814--MA0741.1.KLF16	chr1	127322323	127322333	-	0.000	0.000	Merged-chr1-127322582-29
NR13348--MA0741.1.KLF16	chr12	55357493	55357503	-	0.000	0.000	Merged-chr12-55357452-12
NR48358--MA0741.1.KLF16	chr5	118817876	118817886	-	0.000	0.000	Merged-chr5-118817732-16
NR33880--MA0742.1.Klf12	chr2	59513709	59513723	-	0.000	0.000	Merged-chr2-59513816-12
NR55679--MA0740.1.KLF14	chr7	55890160	55890173	+	0.000	0.000	Merged-chr7-55890160-26
NR57123--MA0599.1.KLF5	chr7	117406360	117406369	-	0.000	0.000	Merged-chr7-117406595-16
NR54958--MA1107.1.KLF9	chr7	28423305	28423317	+	0.000	0.000	Merged-chr7-28423189-12
NR19811--MA0039.3.KLF4	chr14	78559252	78559262	-	0.000	0.000	Merged-chr14-78559223-28
NR60996--MA1107.1.KLF9	chr8	119569911	119569923	-	0.000	0.000	Merged-chr8-119570093-35
NR5919--MA1107.1.KLF9	chr10	78115172	78115184	-	0.000	0.000	Merged-chr10-78115092-14
NR30264--MA0742.1.Klf12	chr18	75210433	75210447	+	0.000	0.000	Merged-chr18-75210545-14
NR46759--MA0493.1.Klf1	chr5	65904742	65904752	-	0.000	0.000	Merged-chr5-65904671-7
NR19866--MA0742.1.Klf12	chr14	79591333	79591347	-	0.000	0.000	Merged-chr14-79591332-25
NR47512--MA0039.3.KLF4	chr5	103459369	103459379	+	0.000	0.000	Merged-chr5-103459309-20
NR25809--MA0039.3.KLF4	chr17	8236111	8236121	+	0.000	0.000	Merged-chr17-8235955-6
NR42665--MA0741.1.KLF16	chr4	89169051	89169061	-	0.000	0.000	Merged-chr4-89169046-30
NR33884--MA0741.1.KLF16	chr2	59534542	59534552	+	0.000	0.000	Merged-chr2-59534510-22
NR44825--MA1107.1.KLF9	chr4	144901710	144901722	+	0.000	0.000	Merged-chr4-144901724-37
NR5092--MA0599.1.KLF5	chr10	42887291	42887300	-	0.000	0.000	Merged-chr10-42887187-18
NR36505--MA0493.1.Klf1	chr2	158179202	158179212	-	0.000	0.000	Merged-chr2-158179183-18
NR61741--MA0039.3.KLF4	chr9	11329031	11329041	+	0.000	0.000	Merged-chr9-11329095-28
NR2000--MA0039.3.KLF4	chr1	131747197	131747207	+	0.000	0.000	Merged-chr1-131747235-22
NR10725--MA0599.1.KLF5	chr11	88864590	88864599	+	0.000	0.000	Merged-chr11-88864546-48
NR22062--MA0599.1.KLF5	chr15	80602606	80602615	+	0.000	0.000	Merged-chr15-80602759-36
NR20875--MA1107.1.KLF9	chr15	25696040	25696052	-	0.000	0.000	Merged-chr15-25696018-37
NR18735--MA0039.3.KLF4	chr14	32716955	32716965	+	0.000	0.000	Merged-chr14-32716978-71
NR11272--MA1107.1.KLF9	chr11	99132665	99132677	-	0.000	0.000	Merged-chr11-99132520-18
NR38081--MA0599.1.KLF5	chr3	37157149	37157158	+	0.000	0.000	Merged-chr3-37157248-37
NR61661--MA1107.1.KLF9	chr8	128420724	128420736	+	0.000	0.000	Merged-chr8-128420826-46
NR42472--MA0599.1.KLF5	chr4	62731466	62731475	+	0.000	0.000	Merged-chr4-62731520-17
NR34823--MA0599.1.KLF5	chr2	104172842	104172851	-	0.000	0.000	Merged-chr2-104172938-49
NR51501--MA1107.1.KLF9	chr6	71831704	71831716	-	0.000	0.000	Merged-chr6-71831897-1
NR28551--MA0741.1.KLF16	chr17	84944345	84944355	-	0.000	0.000	Merged-chr17-84944510-25
NR20755--MA0741.1.KLF16	chr15	10715924	10715934	-	0.000	0.000	Merged-chr15-10716063-12
NR17200--MA0740.1.KLF14	chr13	96465481	96465494	+	0.000	0.000	Merged-chr13-96465577-16
NR36313--MA0493.1.Klf1	chr2	154209481	154209491	-	0.000	0.000	Merged-chr2-154209373-6
NR40783--MA0740.1.KLF14	chr3	144432216	144432229	+	0.000	0.000	Merged-chr3-144432353-38
NR64512--MA0741.1.KLF16	chr9	107334666	107334676	+	0.000	0.000	Merged-chr9-107334469-86
NR30269--MA0742.1.Klf12	chr18	75247015	75247029	+	0.000	0.000	Merged-chr18-75247078-14
NR62635--MA1107.1.KLF9	chr9	50512106	50512118	-	0.000	0.000	Merged-chr9-50512107-7
NR44555--MA0741.1.KLF16	chr4	139319888	139319898	+	0.000	0.000	Merged-chr4-139319909-27
NR16145--MA0493.1.Klf1	chr13	51598243	51598253	-	0.000	0.000	Merged-chr13-51598262-24
NR18737--MA0741.1.KLF16	chr14	32716954	32716964	+	0.000	0.000	Merged-chr14-32716978-71
NR1847--MA1107.1.KLF9	chr1	127796435	127796447	-	0.000	0.000	Merged-chr1-127796546-56
NR47031--MA0599.1.KLF5	chr5	77130585	77130594	+	0.000	0.000	Merged-chr5-77130540-43
NR51431--MA0599.1.KLF5	chr6	67459479	67459488	+	0.000	0.000	Merged-chr6-67459449-19
NR63095--MA0599.1.KLF5	chr9	62507724	62507733	-	0.000	0.000	Merged-chr9-62507669-9
NR19661--MA0493.1.Klf1	chr14	74918735	74918745	-	0.000	0.000	Merged-chr14-74918775-39
NR52681--MA0741.1.KLF16	chr6	121110179	121110189	-	0.000	0.000	Merged-chr6-121110104-77
NR28180--MA1107.1.KLF9	chr17	74869697	74869709	-	0.000	0.000	Merged-chr17-74869887-51
NR37350--MA0599.1.KLF5	chr2	172977718	172977727	+	0.000	0.000	Merged-chr2-172977593-131
NR14724--MA0741.1.KLF16	chr12	109446512	109446522	-	0.000	0.000	Merged-chr12-109446341-43
NR39283--MA0493.1.Klf1	chr3	100582915	100582925	-	0.000	0.000	Merged-chr3-100582913-18
NR46628--MA0741.1.KLF16	chr5	64040799	64040809	+	0.000	0.000	Merged-chr5-64040859-39
NR42965--MA0740.1.KLF14	chr4	108310782	108310795	+	0.000	0.000	Merged-chr4-108310849-34
NR48354--MA0599.1.KLF5	chr5	118817867	118817876	-	0.000	0.000	Merged-chr5-118817732-16
NR28168--MA0599.1.KLF5	chr17	74865000	74865009	-	0.000	0.000	Merged-chr17-74864979-18
NR34066--MA1107.1.KLF9	chr2	69125437	69125449	-	0.000	0.000	Merged-chr2-69125568-4
NR7612--MA1107.1.KLF9	chr10	118766023	118766035	-	0.000	0.000	Merged-chr10-118766153-45
NR5419--MA1107.1.KLF9	chr10	61233349	61233361	+	0.000	0.000	Merged-chr10-61233317-40
NR4366--MA0599.1.KLF5	chr1	193365983	193365992	-	0.000	0.000	Merged-chr1-193366026-12
NR54511--MA0742.1.Klf12	chr7	18925379	18925393	-	0.000	0.000	Merged-chr7-18925390-20
NR16146--MA0741.1.KLF16	chr13	51598380	51598390	-	0.000	0.000	Merged-chr13-51598262-24
NR61470--MA0493.1.Klf1	chr8	125727534	125727544	-	0.000	0.000	Merged-chr8-125727602-12
NR28172--MA0493.1.Klf1	chr17	74865000	74865010	-	0.000	0.000	Merged-chr17-74864979-18
NR53947--MA0599.1.KLF5	chr6	147097760	147097769	-	0.000	0.000	Merged-chr6-147097637-4
NR44285--MA0742.1.Klf12	chr4	136140416	136140430	+	0.000	0.000	Merged-chr4-136140503-4
NR34828--MA0493.1.Klf1	chr2	104286396	104286406	-	0.000	0.000	Merged-chr2-104286317-9
NR40784--MA0657.1.KLF13	chr3	144432215	144432232	+	0.000	0.000	Merged-chr3-144432353-38
NR57705--MA0039.3.KLF4	chr7	130893296	130893306	+	0.000	0.000	Merged-chr7-130893114-41
NR46616--MA0742.1.Klf12	chr5	63943572	63943586	-	0.000	0.000	Merged-chr5-63943362-36
NR30276--MA0493.1.Klf1	chr18	75322576	75322586	-	0.000	0.000	Merged-chr18-75322404-42
NR14161--MA0741.1.KLF16	chr12	98601203	98601213	-	0.000	0.000	Merged-chr12-98601119-23
NR12851--MA1107.1.KLF9	chr12	16136335	16136347	+	0.000	0.000	Merged-chr12-16136516-15
NR34827--MA0039.3.KLF4	chr2	104286394	104286404	-	0.000	0.000	Merged-chr2-104286317-9
NR62220--MA0493.1.Klf1	chr9	32740969	32740979	+	0.000	0.000	Merged-chr9-32741073-58
NR16016--MA0741.1.KLF16	chr13	44323895	44323905	+	0.000	0.000	Merged-chr13-44323801-22
NR56509--MA0493.1.Klf1	chr7	98797415	98797425	-	0.000	0.000	Merged-chr7-98797577-28
NR53181--MA0493.1.Klf1	chr6	134348665	134348675	-	0.000	0.000	Merged-chr6-134348726-53
NR44554--MA0493.1.Klf1	chr4	139319887	139319897	+	0.000	0.000	Merged-chr4-139319909-27
NR32236--MA1107.1.KLF9	chr19	56682120	56682132	+	0.000	0.000	Merged-chr19-56681979-1
