#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-log2fc-1_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-log2fc-1_up.bed
NR15130--MA0740.1.KLF14	chr12	94083629	94083642	+	0.000	0.000	Merged-chr12-94083592-14
NR56076--MA1107.1.KLF9	chr6	85147856	85147868	+	0.000	0.000	Merged-chr6-85147771-14
NR43695--MA0599.1.KLF5	chr3	142281223	142281232	+	0.000	0.000	Merged-chr3-142281213-32
NR13674--MA0039.3.KLF4	chr12	21472684	21472694	+	0.000	0.000	Merged-chr12-21472738-21
NR37683--MA0741.1.KLF16	chr2	114566924	114566934	+	0.000	0.000	Merged-chr2-114567021-7
NR10875--MA1107.1.KLF9	chr11	70597422	70597434	-	0.000	0.000	Merged-chr11-70597550-26
NR42265--MA0599.1.KLF5	chr3	101224332	101224341	+	0.000	0.000	Merged-chr3-101224387-31
NR36133--MA0599.1.KLF5	chr2	49744503	49744512	+	0.000	0.000	Merged-chr2-49744707-28
NR44165--MA0741.1.KLF16	chr3	152886826	152886836	-	0.000	0.000	Merged-chr3-152886887-20
NR67307--MA0741.1.KLF16	chr8	123411505	123411515	-	0.000	0.000	Merged-chr8-123411565-31
NR46024--MA0493.1.Klf1	chr4	82755889	82755899	+	0.000	0.000	Merged-chr4-82755852-39
NR53469--MA0741.1.KLF16	chr5	137068964	137068974	-	0.000	0.000	Merged-chr5-137068922-9
NR39711--MA0493.1.Klf1	chr2	168492185	168492195	-	0.000	0.000	Merged-chr2-168492092-36
NR52052--MA0039.3.KLF4	chr5	113842507	113842517	-	0.000	0.000	Merged-chr5-113842401-77
NR70848--MA0599.1.KLF5	chr9	110684514	110684523	+	0.000	0.000	Merged-chr9-110684620-5
NR5412--MA0039.3.KLF4	chr10	21479584	21479594	+	0.000	0.000	Merged-chr10-21479566-37
NR57261--MA0742.1.Klf12	chr6	120264381	120264395	-	0.000	0.000	Merged-chr6-120264409-18
NR29080--MA0657.1.KLF13	chr17	45686953	45686970	+	0.000	0.000	Merged-chr17-45686924-2
NR63760--MA0742.1.Klf12	chr7	142354081	142354095	+	0.000	0.000	Merged-chr7-142354183-49
NR7616--MA0599.1.KLF5	chr10	88540383	88540392	-	0.000	0.000	Merged-chr10-88540211-41
NR5857--MA0741.1.KLF16	chr10	44368929	44368939	-	0.000	0.000	Merged-chr10-44368737-26
NR12397--MA1107.1.KLF9	chr11	104631539	104631551	-	0.000	0.000	Merged-chr11-104631492-24
NR31023--MA0741.1.KLF16	chr18	23828650	23828660	-	0.000	0.000	Merged-chr18-23828715-22
NR67634--MA0741.1.KLF16	chr8	128575095	128575105	-	0.000	0.000	Merged-chr8-128575049-9
NR52910--MA0740.1.KLF14	chr5	129192019	129192032	+	0.000	0.000	Merged-chr5-129191899-21
NR63521--MA0742.1.Klf12	chr7	139169314	139169328	+	0.000	0.000	Merged-chr7-139169350-23
NR70860--MA0039.3.KLF4	chr9	110896830	110896840	-	0.000	0.000	Merged-chr9-110896831-29
NR33811--MA0741.1.KLF16	chr19	38746128	38746138	-	0.000	0.000	Merged-chr19-38746267-36
NR31926--MA0741.1.KLF16	chr18	65107251	65107261	+	0.000	0.000	Merged-chr18-65107334-45
NR63764--MA0741.1.KLF16	chr7	142354082	142354092	+	0.000	0.000	Merged-chr7-142354183-49
NR55508--MA0741.1.KLF16	chr6	54092917	54092927	+	0.000	0.000	Merged-chr6-54092801-44
NR12396--MA0741.1.KLF16	chr11	104631544	104631554	-	0.000	0.000	Merged-chr11-104631492-24
NR49204--MA1107.1.KLF9	chr5	3501816	3501828	-	0.000	0.000	Merged-chr5-3501855-46
NR16621--MA0742.1.Klf12	chr13	38503553	38503567	+	0.000	0.000	Merged-chr13-38503650-43
NR8382--MA0039.3.KLF4	chr10	117651214	117651224	-	0.000	0.000	Merged-chr10-117651194-26
NR26214--MA1107.1.KLF9	chr16	49796911	49796923	+	0.000	0.000	Merged-chr16-49797153-43
NR39500--MA0039.3.KLF4	chr2	164943158	164943168	-	0.000	0.000	Merged-chr2-164943047-31
NR52742--MA0039.3.KLF4	chr5	125052484	125052494	+	0.000	0.000	Merged-chr5-125052528-23
NR47495--MA0493.1.Klf1	chr4	129696177	129696187	+	0.000	0.000	Merged-chr4-129696167-1
NR24828--MA0599.1.KLF5	chr15	101141388	101141397	-	0.000	0.000	Merged-chr15-101141305-22
NR65165--MA1107.1.KLF9	chr8	68158283	68158295	+	0.000	0.000	Merged-chr8-68158417-16
NR16982--MA0742.1.Klf12	chr13	53000591	53000605	+	0.000	0.000	Merged-chr13-53000704-16
NR874--MA0493.1.Klf1	chr1	59180245	59180255	+	0.000	0.000	Merged-chr1-59180254-19
NR38303--MA0039.3.KLF4	chr2	131448456	131448466	+	0.000	0.000	Merged-chr2-131448367-26
NR49586--MA0599.1.KLF5	chr5	23722186	23722195	+	0.000	0.000	Merged-chr5-23722080-21
NR58522--MA0599.1.KLF5	chr6	144664962	144664971	+	0.000	0.000	Merged-chr6-144664964-20
NR42530--MA0599.1.KLF5	chr3	105825735	105825744	+	0.000	0.000	Merged-chr3-105825792-34
NR57148--MA0741.1.KLF16	chr6	117937310	117937320	-	0.000	0.000	Merged-chr6-117937569-43
NR33418--MA0039.3.KLF4	chr19	17256999	17257009	-	0.000	0.000	Merged-chr19-17256835-48
NR48804--MA1107.1.KLF9	chr4	150894753	150894765	+	0.000	0.000	Merged-chr4-150894695-19
NR61155--MA1107.1.KLF9	chr7	80123326	80123338	+	0.000	0.000	Merged-chr7-80123359-34
NR69650--MA1107.1.KLF9	chr9	78074207	78074219	+	0.000	0.000	Merged-chr9-78074095-46
NR26219--MA1107.1.KLF9	chr16	49796921	49796933	+	0.000	0.000	Merged-chr16-49797153-43
NR56817--MA0741.1.KLF16	chr6	108251605	108251615	-	0.000	0.000	Merged-chr6-108251708-11
NR24075--MA1107.1.KLF9	chr15	84896460	84896472	+	0.000	0.000	Merged-chr15-84896641-45
NR52911--MA0657.1.KLF13	chr5	129192018	129192035	+	0.000	0.000	Merged-chr5-129191899-21
NR3290--MA0740.1.KLF14	chr1	156667699	156667712	-	0.000	0.000	Merged-chr1-156667693-16
NR29918--MA0039.3.KLF4	chr17	71288395	71288405	+	0.000	0.000	Merged-chr17-71288308-17
NR62385--MA0599.1.KLF5	chr7	118499324	118499333	-	0.000	0.000	Merged-chr7-118499270-20
NR36048--MA1107.1.KLF9	chr2	45172974	45172986	-	0.000	0.000	Merged-chr2-45172921-51
NR71530--MA0742.1.Klf12	chr9	123941499	123941513	+	0.000	0.000	Merged-chr9-123941453-43
NR4167--MA1107.1.KLF9	chr1	178784086	178784098	+	0.000	0.000	Merged-chr1-178784216-1
NR67225--MA0741.1.KLF16	chr8	122530730	122530740	+	0.000	0.000	Merged-chr8-122530722-16
NR2430--MA0039.3.KLF4	chr1	131747197	131747207	+	0.000	0.000	Merged-chr1-131747235-22
NR55274--MA1107.1.KLF9	chr6	48664899	48664911	-	0.000	0.000	Merged-chr6-48664827-36
NR50648--MA0741.1.KLF16	chr5	64651646	64651656	-	0.000	0.000	Merged-chr5-64651532-36
NR69087--MA0493.1.Klf1	chr9	62368721	62368731	-	0.000	0.000	Merged-chr9-62368780-17
NR51261--MA0740.1.KLF14	chr5	92897985	92897998	-	0.000	0.000	Merged-chr5-92897961-19
NR33816--MA0741.1.KLF16	chr19	38746189	38746199	-	0.000	0.000	Merged-chr19-38746267-36
NR44459--MA0493.1.Klf1	chr4	6472884	6472894	-	0.000	0.000	Merged-chr4-6472958-17
NR9240--MA0742.1.Klf12	chr11	5005465	5005479	+	0.000	0.000	Merged-chr11-5005546-13
NR50018--MA0493.1.Klf1	chr5	35176572	35176582	-	0.000	0.000	Merged-chr5-35176446-65
NR44164--MA0599.1.KLF5	chr3	152886829	152886838	-	0.000	0.000	Merged-chr3-152886887-20
NR69655--MA1107.1.KLF9	chr9	78074217	78074229	+	0.000	0.000	Merged-chr9-78074095-46
NR10703--MA0599.1.KLF5	chr11	68465197	68465206	+	0.000	0.000	Merged-chr11-68465236-16
NR15134--MA0742.1.Klf12	chr12	94083667	94083681	+	0.000	0.000	Merged-chr12-94083592-14
NR20809--MA0493.1.Klf1	chr14	68078500	68078510	+	0.000	0.000	Merged-chr14-68078565-20
NR17337--MA0742.1.Klf12	chr13	63189526	63189540	-	0.000	0.000	Merged-chr13-63189715-33
NR38359--MA0599.1.KLF5	chr2	132230557	132230566	-	0.000	0.000	Merged-chr2-132230330-32
NR9934--MA0039.3.KLF4	chr11	46127133	46127143	-	0.000	0.000	Merged-chr11-46127089-49
NR1687--MA0741.1.KLF16	chr1	91825519	91825529	-	0.000	0.000	Merged-chr1-91825474-20
NR10706--MA0741.1.KLF16	chr11	68499101	68499111	-	0.000	0.000	Merged-chr11-68499042-49
NR3504--MA0742.1.Klf12	chr1	163383761	163383775	-	0.000	0.000	Merged-chr1-163383772-21
NR52341--MA0493.1.Klf1	chr5	118404355	118404365	-	0.000	0.000	Merged-chr5-118404562-37
NR48088--MA0741.1.KLF16	chr4	137603899	137603909	+	0.000	0.000	Merged-chr4-137603877-24
NR30682--MA1107.1.KLF9	chr17	88484670	88484682	+	0.000	0.000	Merged-chr17-88484456-37
NR50049--MA1107.1.KLF9	chr5	35819665	35819677	+	0.000	0.000	Merged-chr5-35819826-21
NR61688--MA0741.1.KLF16	chr7	99834053	99834063	-	0.000	0.000	Merged-chr7-99833987-52
NR42295--MA0742.1.Klf12	chr3	101570966	101570980	+	0.000	0.000	Merged-chr3-101570775-35
NR33813--MA1107.1.KLF9	chr19	38746133	38746145	-	0.000	0.000	Merged-chr19-38746267-36
NR66854--MA0741.1.KLF16	chr8	116645534	116645544	-	0.000	0.000	Merged-chr8-116645599-31
NR3291--MA0657.1.KLF13	chr1	156667696	156667713	-	0.000	0.000	Merged-chr1-156667693-16
NR11448--MA0493.1.Klf1	chr11	83427164	83427174	-	0.000	0.000	Merged-chr11-83427228-21
NR56821--MA1107.1.KLF9	chr6	108251604	108251616	-	0.000	0.000	Merged-chr6-108251708-11
NR50640--MA1107.1.KLF9	chr5	64455579	64455591	+	0.000	0.000	Merged-chr5-64455679-15
NR50442--MA0657.1.KLF13	chr5	54111078	54111095	+	0.000	0.000	Merged-chr5-54110931-21
NR5947--MA1107.1.KLF9	chr10	53461608	53461620	-	0.000	0.000	Merged-chr10-53461441-37
NR53245--MA0742.1.Klf12	chr5	134494506	134494520	+	0.000	0.000	Merged-chr5-134494514-28
NR58527--MA0493.1.Klf1	chr6	144664979	144664989	+	0.000	0.000	Merged-chr6-144664964-20
NR35271--MA0657.1.KLF13	chr2	25170648	25170665	-	0.000	0.000	Merged-chr2-25170502-21
NR11108--MA0493.1.Klf1	chr11	76184486	76184496	-	0.000	0.000	Merged-chr11-76184587-9
NR20993--MA0657.1.KLF13	chr14	73596753	73596770	+	0.000	0.000	Merged-chr14-73596722-14
NR3230--MA1107.1.KLF9	chr1	155173686	155173698	-	0.000	0.000	Merged-chr1-155173464-79
NR33646--MA0741.1.KLF16	chr19	31337342	31337352	-	0.000	0.000	Merged-chr19-31337298-1
NR62053--MA0039.3.KLF4	chr7	110203786	110203796	-	0.000	0.000	Merged-chr7-110203728-41
NR24667--MA1107.1.KLF9	chr15	98927713	98927725	+	0.000	0.000	Merged-chr15-98927787-24
NR39337--MA0493.1.Klf1	chr2	160657973	160657983	-	0.000	0.000	Merged-chr2-160657923-30
NR11107--MA0039.3.KLF4	chr11	76184484	76184494	-	0.000	0.000	Merged-chr11-76184587-9
NR27019--MA1107.1.KLF9	chr16	91588231	91588243	+	0.000	0.000	Merged-chr16-91588038-25
NR33818--MA1107.1.KLF9	chr19	38746188	38746200	-	0.000	0.000	Merged-chr19-38746267-36
NR58520--MA0742.1.Klf12	chr6	144664961	144664975	+	0.000	0.000	Merged-chr6-144664964-20
NR9784--MA0599.1.KLF5	chr11	32580749	32580758	-	0.000	0.000	Merged-chr11-32580688-47
NR4785--MA0741.1.KLF16	chr1	191097790	191097800	+	0.000	0.000	Merged-chr1-191097986-4
NR55633--MA1107.1.KLF9	chr6	56931861	56931873	+	0.000	0.000	Merged-chr6-56931757-12
NR58004--MA0599.1.KLF5	chr6	135373582	135373591	+	0.000	0.000	Merged-chr6-135373581-28
NR38358--MA0742.1.Klf12	chr2	132230553	132230567	-	0.000	0.000	Merged-chr2-132230330-32
NR57147--MA0599.1.KLF5	chr6	117937311	117937320	-	0.000	0.000	Merged-chr6-117937569-43
NR47680--MA0493.1.Klf1	chr4	132749032	132749042	-	0.000	0.000	Merged-chr4-132748989-25
NR67038--MA0493.1.Klf1	chr8	120050179	120050189	-	0.000	0.000	Merged-chr8-120050156-23
NR51036--MA0039.3.KLF4	chr5	77092714	77092724	+	0.000	0.000	Merged-chr5-77092743-13
NR52647--MA0741.1.KLF16	chr5	124050147	124050157	-	0.000	0.000	Merged-chr5-124050362-25
NR35815--MA0741.1.KLF16	chr2	33203539	33203549	-	0.000	0.000	Merged-chr2-33203595-17
NR382--MA0039.3.KLF4	chr1	36279289	36279299	-	0.000	0.000	Merged-chr1-36279399-25
NR44509--MA0742.1.Klf12	chr4	10753376	10753390	+	0.000	0.000	Merged-chr4-10753351-16
NR69171--MA0741.1.KLF16	chr9	64936740	64936750	+	0.000	0.000	Merged-chr9-64936635-11
NR52915--MA0493.1.Klf1	chr5	129192019	129192029	+	0.000	0.000	Merged-chr5-129191899-21
NR51034--MA0742.1.Klf12	chr5	77092712	77092726	+	0.000	0.000	Merged-chr5-77092743-13
NR5966--MA0493.1.Klf1	chr10	53889524	53889534	-	0.000	0.000	Merged-chr10-53889619-14
NR8381--MA0599.1.KLF5	chr10	117651216	117651225	-	0.000	0.000	Merged-chr10-117651194-26
NR47005--MA0599.1.KLF5	chr4	118060378	118060387	+	0.000	0.000	Merged-chr4-118060227-12
NR37306--MA0599.1.KLF5	chr2	101762097	101762106	+	0.000	0.000	Merged-chr2-101762037-3
NR10387--MA0741.1.KLF16	chr11	58995976	58995986	+	0.000	0.000	Merged-chr11-58995988-22
NR22131--MA0741.1.KLF16	chr14	122186865	122186875	+	0.000	0.000	Merged-chr14-122187060-26
NR47460--MA0039.3.KLF4	chr4	129508047	129508057	-	0.000	0.000	Merged-chr4-129508062-20
NR25632--MA0740.1.KLF14	chr16	24160873	24160886	+	0.000	0.000	Merged-chr16-24160756-32
NR7898--MA0740.1.KLF14	chr10	98776527	98776540	-	0.000	0.000	Merged-chr10-98776574-38
NR66716--MA0741.1.KLF16	chr8	111769468	111769478	+	0.000	0.000	Merged-chr8-111769335-16
NR39713--MA1107.1.KLF9	chr2	168492183	168492195	-	0.000	0.000	Merged-chr2-168492092-36
NR48766--MA0493.1.Klf1	chr4	149871677	149871687	-	0.000	0.000	Merged-chr4-149871771-25
NR37883--MA0493.1.Klf1	chr2	119250895	119250905	-	0.000	0.000	Merged-chr2-119250733-1
NR6421--MA0599.1.KLF5	chr10	67898648	67898657	+	0.000	0.000	Merged-chr10-67898474-11
NR53468--MA0493.1.Klf1	chr5	137068965	137068975	-	0.000	0.000	Merged-chr5-137068922-9
NR38091--MA0493.1.Klf1	chr2	124634557	124634567	-	0.000	0.000	Merged-chr2-124634585-20
NR2830--MA0039.3.KLF4	chr1	143466274	143466284	-	0.000	0.000	Merged-chr1-143466091-51
NR56075--MA0493.1.Klf1	chr6	85147856	85147866	+	0.000	0.000	Merged-chr6-85147771-14
NR40955--MA0039.3.KLF4	chr3	51378747	51378757	+	0.000	0.000	Merged-chr3-51378644-3
NR37682--MA0742.1.Klf12	chr2	114566923	114566937	+	0.000	0.000	Merged-chr2-114567021-7
NR23950--MA0493.1.Klf1	chr15	82224397	82224407	+	0.000	0.000	Merged-chr15-82224462-30
NR10874--MA0493.1.Klf1	chr11	70597424	70597434	-	0.000	0.000	Merged-chr11-70597550-26
NR56853--MA0039.3.KLF4	chr6	108630899	108630909	+	0.000	0.000	Merged-chr6-108631007-44
NR43696--MA0741.1.KLF16	chr3	142281223	142281233	+	0.000	0.000	Merged-chr3-142281213-32
NR20797--MA0493.1.Klf1	chr14	67886974	67886984	+	0.000	0.000	Merged-chr14-67887091-21
NR16500--MA0493.1.Klf1	chr13	33072120	33072130	+	0.000	0.000	Merged-chr13-33072044-31
NR10746--MA0741.1.KLF16	chr11	69232978	69232988	+	0.000	0.000	Merged-chr11-69233174-16
NR56871--MA0039.3.KLF4	chr6	108688445	108688455	+	0.000	0.000	Merged-chr6-108688529-50
NR54688--MA0493.1.Klf1	chr6	22340138	22340148	-	0.000	0.000	Merged-chr6-22340067-27
NR62174--MA0741.1.KLF16	chr7	113256230	113256240	+	0.000	0.000	Merged-chr7-113256129-11
NR20311--MA0657.1.KLF13	chr14	54146701	54146718	+	0.000	0.000	Merged-chr14-54146707-32
NR67223--MA0599.1.KLF5	chr8	122530730	122530739	+	0.000	0.000	Merged-chr8-122530722-16
NR3070--MA1107.1.KLF9	chr1	153288197	153288209	+	0.000	0.000	Merged-chr1-153288080-22
NR58529--MA0741.1.KLF16	chr6	144664967	144664977	+	0.000	0.000	Merged-chr6-144664964-20
NR66922--MA0742.1.Klf12	chr8	117481994	117482008	+	0.000	0.000	Merged-chr8-117482001-12
NR12843--MA1107.1.KLF9	chr11	115461896	115461908	-	0.000	0.000	Merged-chr11-115461970-11
NR47497--MA1107.1.KLF9	chr4	129696177	129696189	+	0.000	0.000	Merged-chr4-129696167-1
NR35273--MA0039.3.KLF4	chr2	25170652	25170662	-	0.000	0.000	Merged-chr2-25170502-21
NR28414--MA0741.1.KLF16	chr17	29304615	29304625	-	0.000	0.000	Merged-chr17-29304449-24
NR72117--MA0493.1.Klf1	chrX	71474453	71474463	+	0.000	0.000	Merged-chrX-71474506-18
NR42294--MA0740.1.KLF14	chr3	101570966	101570979	+	0.000	0.000	Merged-chr3-101570775-35
NR22232--MA0741.1.KLF16	chr15	3264550	3264560	-	0.000	0.000	Merged-chr15-3264546-21
NR59363--MA0493.1.Klf1	chr7	19946291	19946301	+	0.000	0.000	Merged-chr7-19946114-52
NR36109--MA0493.1.Klf1	chr2	48379884	48379894	+	0.000	0.000	Merged-chr2-48379752-8
NR23063--MA0657.1.KLF13	chr15	58655195	58655212	+	0.000	0.000	Merged-chr15-58655104-54
NR876--MA1107.1.KLF9	chr1	59180245	59180257	+	0.000	0.000	Merged-chr1-59180254-19
NR6240--MA0741.1.KLF16	chr10	61534980	61534990	+	0.000	0.000	Merged-chr10-61534801-22
NR42814--MA0493.1.Klf1	chr3	116856131	116856141	-	0.000	0.000	Merged-chr3-116855977-19
NR63829--MA0742.1.Klf12	chr7	143501134	143501148	+	0.000	0.000	Merged-chr7-143501142-12
NR70662--MA1107.1.KLF9	chr9	107334439	107334451	+	0.000	0.000	Merged-chr9-107334469-86
NR37674--MA0742.1.Klf12	chr2	114136989	114137003	-	0.000	0.000	Merged-chr2-114137020-31
NR63762--MA0039.3.KLF4	chr7	142354083	142354093	+	0.000	0.000	Merged-chr7-142354183-49
NR58585--MA0741.1.KLF16	chr6	145256893	145256903	+	0.000	0.000	Merged-chr6-145256997-16
NR66711--MA0599.1.KLF5	chr8	111769468	111769477	+	0.000	0.000	Merged-chr8-111769335-16
NR41201--MA0599.1.KLF5	chr3	63609915	63609924	-	0.000	0.000	Merged-chr3-63609909-22
NR41886--MA0599.1.KLF5	chr3	94388229	94388238	-	0.000	0.000	Merged-chr3-94388255-39
NR10333--MA0493.1.Klf1	chr11	57958376	57958386	-	0.000	0.000	Merged-chr11-57958407-27
NR27535--MA0740.1.KLF14	chr17	6978844	6978857	-	0.000	0.000	Merged-chr17-6979052-61
NR65387--MA0039.3.KLF4	chr8	71286463	71286473	+	0.000	0.000	Merged-chr8-71286337-41
NR61938--MA0599.1.KLF5	chr7	106256575	106256584	-	0.000	0.000	Merged-chr7-106256658-33
NR38357--MA0740.1.KLF14	chr2	132230554	132230567	-	0.000	0.000	Merged-chr2-132230330-32
NR3294--MA0039.3.KLF4	chr1	156667700	156667710	-	0.000	0.000	Merged-chr1-156667693-16
NR36965--MA0599.1.KLF5	chr2	85060752	85060761	-	0.000	0.000	Merged-chr2-85060915-54
NR60199--MA0599.1.KLF5	chr7	43437108	43437117	-	0.000	0.000	Merged-chr7-43436818-56
NR71068--MA0493.1.Klf1	chr9	114762056	114762066	-	0.000	0.000	Merged-chr9-114761950-4
NR45300--MA0741.1.KLF16	chr4	46404270	46404280	+	0.000	0.000	Merged-chr4-46404308-42
NR62052--MA0599.1.KLF5	chr7	110203788	110203797	-	0.000	0.000	Merged-chr7-110203728-41
NR55339--MA0039.3.KLF4	chr6	50560916	50560926	+	0.000	0.000	Merged-chr6-50560959-32
NR12594--MA0657.1.KLF13	chr11	109694158	109694175	+	0.000	0.000	Merged-chr11-109694201-12
NR38930--MA0599.1.KLF5	chr2	151543661	151543670	-	0.000	0.000	Merged-chr2-151543630-14
NR648--MA0039.3.KLF4	chr1	43561578	43561588	-	0.000	0.000	Merged-chr1-43561326-30
NR11655--MA0039.3.KLF4	chr11	88993828	88993838	-	0.000	0.000	Merged-chr11-88993773-46
NR15133--MA1107.1.KLF9	chr12	94083629	94083641	+	0.000	0.000	Merged-chr12-94083592-14
NR71206--MA0742.1.Klf12	chr9	117910975	117910989	-	0.000	0.000	Merged-chr9-117910970-21
NR22374--MA0599.1.KLF5	chr15	12030509	12030518	+	0.000	0.000	Merged-chr15-12030440-19
NR66706--MA1107.1.KLF9	chr8	111769393	111769405	-	0.000	0.000	Merged-chr8-111769335-16
NR1079--MA0741.1.KLF16	chr1	69513669	69513679	+	0.000	0.000	Merged-chr1-69513618-39
NR51035--MA0599.1.KLF5	chr5	77092713	77092722	+	0.000	0.000	Merged-chr5-77092743-13
NR65168--MA0039.3.KLF4	chr8	68218578	68218588	-	0.000	0.000	Merged-chr8-68218689-19
NR24660--MA1107.1.KLF9	chr15	98927699	98927711	+	0.000	0.000	Merged-chr15-98927787-24
NR44107--MA0740.1.KLF14	chr3	152152187	152152200	+	0.000	0.000	Merged-chr3-152152191-31
NR6239--MA0599.1.KLF5	chr10	61534980	61534989	+	0.000	0.000	Merged-chr10-61534801-22
NR4846--MA1107.1.KLF9	chr1	191850524	191850536	-	0.000	0.000	Merged-chr1-191850553-19
NR18193--MA0493.1.Klf1	chr13	99431574	99431584	+	0.000	0.000	Merged-chr13-99431578-17
NR38360--MA0039.3.KLF4	chr2	132230555	132230565	-	0.000	0.000	Merged-chr2-132230330-32
NR50019--MA0741.1.KLF16	chr5	35176571	35176581	-	0.000	0.000	Merged-chr5-35176446-65
NR27536--MA0657.1.KLF13	chr17	6978841	6978858	-	0.000	0.000	Merged-chr17-6979052-61
NR18085--MA1107.1.KLF9	chr13	97406752	97406764	+	0.000	0.000	Merged-chr13-97406780-35
NR62387--MA1107.1.KLF9	chr7	118499313	118499325	-	0.000	0.000	Merged-chr7-118499270-20
NR42662--MA1107.1.KLF9	chr3	109133237	109133249	+	0.000	0.000	Merged-chr3-109133281-24
NR94--MA0039.3.KLF4	chr1	13301834	13301844	+	0.000	0.000	Merged-chr1-13301807-39
NR15129--MA1107.1.KLF9	chr12	94083598	94083610	+	0.000	0.000	Merged-chr12-94083592-14
NR40570--MA0741.1.KLF16	chr3	27291591	27291601	-	0.000	0.000	Merged-chr3-27291392-45
NR33808--MA0599.1.KLF5	chr19	38746129	38746138	-	0.000	0.000	Merged-chr19-38746267-36
NR55990--MA0599.1.KLF5	chr6	82744662	82744671	-	0.000	0.000	Merged-chr6-82744737-54
NR37681--MA0740.1.KLF14	chr2	114566923	114566936	+	0.000	0.000	Merged-chr2-114567021-7
NR20790--MA0599.1.KLF5	chr14	67878037	67878046	-	0.000	0.000	Merged-chr14-67877957-30
NR56816--MA0599.1.KLF5	chr6	108251606	108251615	-	0.000	0.000	Merged-chr6-108251708-11
NR43525--MA0599.1.KLF5	chr3	136556572	136556581	-	0.000	0.000	Merged-chr3-136556627-33
NR31212--MA0599.1.KLF5	chr18	34783618	34783627	-	0.000	0.000	Merged-chr18-34783714-45
NR41042--MA0741.1.KLF16	chr3	52732180	52732190	+	0.000	0.000	Merged-chr3-52732187-17
NR36522--MA0493.1.Klf1	chr2	70092920	70092930	+	0.000	0.000	Merged-chr2-70092874-16
NR871--MA0742.1.Klf12	chr1	59180245	59180259	+	0.000	0.000	Merged-chr1-59180254-19
NR39339--MA1107.1.KLF9	chr2	160657971	160657983	-	0.000	0.000	Merged-chr2-160657923-30
NR55512--MA0741.1.KLF16	chr6	54092929	54092939	+	0.000	0.000	Merged-chr6-54092801-44
NR66890--MA1107.1.KLF9	chr8	117052555	117052567	-	0.000	0.000	Merged-chr8-117052612-3
NR5025--MA0742.1.Klf12	chr1	194995347	194995361	+	0.000	0.000	Merged-chr1-194995347-49
NR5946--MA0493.1.Klf1	chr10	53461610	53461620	-	0.000	0.000	Merged-chr10-53461441-37
NR18190--MA0742.1.Klf12	chr13	99431574	99431588	+	0.000	0.000	Merged-chr13-99431578-17
NR47682--MA1107.1.KLF9	chr4	132749032	132749044	-	0.000	0.000	Merged-chr4-132748989-25
NR56852--MA0599.1.KLF5	chr6	108630898	108630907	+	0.000	0.000	Merged-chr6-108631007-44
NR37767--MA0742.1.Klf12	chr2	117089690	117089704	-	0.000	0.000	Merged-chr2-117089625-28
NR51262--MA0741.1.KLF16	chr5	92897987	92897997	-	0.000	0.000	Merged-chr5-92897961-19
NR18518--MA0741.1.KLF16	chr13	107095396	107095406	-	0.000	0.000	Merged-chr13-107095527-25
NR34459--MA0493.1.Klf1	chr19	56756564	56756574	-	0.000	0.000	Merged-chr19-56756635-43
NR15707--MA1107.1.KLF9	chr12	110506241	110506253	-	0.000	0.000	Merged-chr12-110506270-12
NR20428--MA0599.1.KLF5	chr14	55913577	55913586	+	0.000	0.000	Merged-chr14-55913661-13
NR39490--MA0742.1.Klf12	chr2	164867101	164867115	+	0.000	0.000	Merged-chr2-164866998-31
NR1080--MA1107.1.KLF9	chr1	69513668	69513680	+	0.000	0.000	Merged-chr1-69513618-39
NR875--MA0741.1.KLF16	chr1	59180246	59180256	+	0.000	0.000	Merged-chr1-59180254-19
NR5945--MA0039.3.KLF4	chr10	53461608	53461618	-	0.000	0.000	Merged-chr10-53461441-37
NR43918--MA0742.1.Klf12	chr3	148419630	148419644	-	0.000	0.000	Merged-chr3-148419698-33
NR18222--MA0742.1.Klf12	chr13	99781078	99781092	-	0.000	0.000	Merged-chr13-99781144-21
NR3292--MA0742.1.Klf12	chr1	156667698	156667712	-	0.000	0.000	Merged-chr1-156667693-16
NR52917--MA1107.1.KLF9	chr5	129192019	129192031	+	0.000	0.000	Merged-chr5-129191899-21
NR45299--MA0741.1.KLF16	chr4	46404269	46404279	+	0.000	0.000	Merged-chr4-46404308-42
NR18194--MA0741.1.KLF16	chr13	99431575	99431585	+	0.000	0.000	Merged-chr13-99431578-17
NR48969--MA0742.1.Klf12	chr4	154105753	154105767	-	0.000	0.000	Merged-chr4-154105612-38
NR15189--MA0599.1.KLF5	chr12	99468029	99468038	-	0.000	0.000	Merged-chr12-99468213-62
NR57265--MA1107.1.KLF9	chr6	120264383	120264395	-	0.000	0.000	Merged-chr6-120264409-18
NR18547--MA1107.1.KLF9	chr13	108170118	108170130	+	0.000	0.000	Merged-chr13-108170237-20
NR35272--MA0742.1.Klf12	chr2	25170650	25170664	-	0.000	0.000	Merged-chr2-25170502-21
