#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-log2fc-1_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-log2fc-1_dn.bed
NR4136--MA0089.1.MAFG::NFE2L1	chr13	106957535	106957540	-	0.000	0.000	Merged-chr13-106957693-14
NR5769--MA0591.1.Bach1::Mafk	chr16	50737730	50737744	+	0.000	0.000	Merged-chr16-50737708-13
NR10268--MA0496.2.MAFK	chr4	114173170	114173188	-	0.000	0.000	Merged-chr4-114173056-28
NR9617--MA0496.2.MAFK	chr3	146063413	146063431	-	0.000	0.000	Merged-chr3-146063322-20
NR14696--MA0089.1.MAFG::NFE2L1	chr9	115088472	115088477	+	0.000	0.000	Merged-chr9-115088492-13
NR13106--MA0659.1.MAFG	chr7	116409582	116409602	-	0.000	0.000	Merged-chr7-116409560-37
NR12135--MA0495.2.MAFF	chr6	116287117	116287137	+	0.000	0.000	Merged-chr6-116287137-8
NR11589--MA0501.1.MAF::NFE2	chr6	24894762	24894776	+	0.000	0.000	Merged-chr6-24894743-37
NR8785--MA0501.1.MAF::NFE2	chr3	9500065	9500079	-	0.000	0.000	Merged-chr3-9499976-58
NR2751--MA0501.1.MAF::NFE2	chr11	109410576	109410590	+	0.000	0.000	Merged-chr11-109410653-15
NR9721--MA0501.1.MAF::NFE2	chr3	157884228	157884242	-	0.000	0.000	Merged-chr3-157884103-23
NR8451--MA0496.2.MAFK	chr2	147744119	147744137	-	0.000	0.000	Merged-chr2-147744071-13
NR12448--MA0496.2.MAFK	chr6	143132508	143132526	-	0.000	0.000	Merged-chr6-143132490-15
NR5862--MA0496.2.MAFK	chr16	64796758	64796776	-	0.000	0.000	Merged-chr16-64796887-9
NR12534--MA0089.1.MAFG::NFE2L1	chr6	148934699	148934704	-	0.000	0.000	Merged-chr6-148934708-2
NR9673--MA0089.1.MAFG::NFE2L1	chr3	153059098	153059103	+	0.000	0.000	Merged-chr3-153059187-2
NR10414--MA0659.1.MAFG	chr4	134483935	134483955	+	0.000	0.000	Merged-chr4-134483836-10
NR11826--MA0117.2.Mafb	chr6	67014762	67014773	+	0.000	0.000	Merged-chr6-67014748-19
NR9324--MA0117.2.Mafb	chr3	109740671	109740682	+	0.000	0.000	Merged-chr3-109740806-11
NR2215--MA0591.1.Bach1::Mafk	chr11	19926267	19926281	+	0.000	0.000	Merged-chr11-19926174-9
NR14198--MA0496.2.MAFK	chr9	34996152	34996170	+	0.000	0.000	Merged-chr9-34996088-18
NR11201--MA0089.1.MAFG::NFE2L1	chr5	107283967	107283972	-	0.000	0.000	Merged-chr5-107283866-18
NR8252--MA0117.2.Mafb	chr2	122361283	122361294	-	0.000	0.000	Merged-chr2-122361363-21
NR3687--MA0496.2.MAFK	chr13	36203200	36203218	-	0.000	0.000	Merged-chr13-36203222-10
NR3922--MA0117.2.Mafb	chr13	72959395	72959406	+	0.000	0.000	Merged-chr13-72959557-1
NR10777--MA0089.1.MAFG::NFE2L1	chr5	34407433	34407438	-	0.000	0.000	Merged-chr5-34407606-18
NR8304--MA0501.1.MAF::NFE2	chr2	131191215	131191229	-	0.000	0.000	Merged-chr2-131191019-12
NR8492--MA0591.1.Bach1::Mafk	chr2	153325808	153325822	-	0.000	0.000	Merged-chr2-153325949-22
NR852--MA0089.1.MAFG::NFE2L1	chr1	153700776	153700781	+	0.000	0.000	Merged-chr1-153700855-14
NR14022--MA0501.1.MAF::NFE2	chr8	126188897	126188911	+	0.000	0.000	Merged-chr8-126188962-13
NR13491--MA0117.2.Mafb	chr8	35678099	35678110	-	0.000	0.000	Merged-chr8-35678032-30
NR10997--MA0501.1.MAF::NFE2	chr5	77082922	77082936	+	0.000	0.000	Merged-chr5-77082994-13
NR4236--MA0495.2.MAFF	chr13	113418359	113418379	+	0.000	0.000	Merged-chr13-113418245-6
NR3497--MA0117.2.Mafb	chr12	117290022	117290033	+	0.000	0.000	Merged-chr12-117289926-8
NR3356--MA0496.2.MAFK	chr12	106447411	106447429	+	0.000	0.000	Merged-chr12-106447324-1
NR5140--MA0501.1.MAF::NFE2	chr15	41949019	41949033	-	0.000	0.000	Merged-chr15-41949066-24
NR9108--MA0495.2.MAFF	chr3	84732098	84732118	+	0.000	0.000	Merged-chr3-84732134-27
NR7235--MA0591.1.Bach1::Mafk	chr19	20239520	20239534	-	0.000	0.000	Merged-chr19-20239652-7
NR3070--MA0495.2.MAFF	chr12	69402916	69402936	+	0.000	0.000	Merged-chr12-69402921-11
NR2884--MA0591.1.Bach1::Mafk	chr12	16339275	16339289	+	0.000	0.000	Merged-chr12-16339165-4
NR11726--MA0501.1.MAF::NFE2	chr6	53704645	53704659	+	0.000	0.000	Merged-chr6-53704558-10
NR5122--MA0659.1.MAFG	chr15	38199904	38199924	+	0.000	0.000	Merged-chr15-38199755-22
NR14195--MA0591.1.Bach1::Mafk	chr9	34996154	34996168	-	0.000	0.000	Merged-chr9-34996088-18
NR3072--MA0659.1.MAFG	chr12	69402916	69402936	+	0.000	0.000	Merged-chr12-69402921-11
NR9697--MA0089.1.MAFG::NFE2L1	chr3	157083239	157083244	-	0.000	0.000	Merged-chr3-157083390-6
NR2866--MA0089.1.MAFG::NFE2L1	chr12	8817902	8817907	-	0.000	0.000	Merged-chr12-8817903-12
NR303--MA0495.2.MAFF	chr1	72449904	72449924	-	0.000	0.000	Merged-chr1-72450027-13
NR6870--MA0089.1.MAFG::NFE2L1	chr18	58561162	58561167	-	0.000	0.000	Merged-chr18-58561117-18
NR4238--MA0117.2.Mafb	chr13	113418359	113418370	+	0.000	0.000	Merged-chr13-113418245-6
NR3647--MA0591.1.Bach1::Mafk	chr13	29805499	29805513	+	0.000	0.000	Merged-chr13-29805422-4
NR2572--MA0501.1.MAF::NFE2	chr11	80602773	80602787	+	0.000	0.000	Merged-chr11-80602702-1
NR7071--MA0496.2.MAFK	chr18	80671895	80671913	+	0.000	0.000	Merged-chr18-80671844-8
NR1393--MA0591.1.Bach1::Mafk	chr10	21659612	21659626	+	0.000	0.000	Merged-chr10-21659696-16
NR9448--MA0496.2.MAFK	chr3	126570831	126570849	+	0.000	0.000	Merged-chr3-126570904-20
NR1340--MA0117.2.Mafb	chr10	13385023	13385034	-	0.000	0.000	Merged-chr10-13385143-7
NR7258--MA0591.1.Bach1::Mafk	chr19	21810324	21810338	-	0.000	0.000	Merged-chr19-21810338-13
NR551--MA0117.2.Mafb	chr1	101063253	101063264	-	0.000	0.000	Merged-chr1-101063444-1
NR5563--MA0089.1.MAFG::NFE2L1	chr16	23171105	23171110	+	0.000	0.000	Merged-chr16-23171002-17
NR12139--MA0501.1.MAF::NFE2	chr6	116287117	116287131	-	0.000	0.000	Merged-chr6-116287137-8
NR9836--MA0591.1.Bach1::Mafk	chr4	32363656	32363670	+	0.000	0.000	Merged-chr4-32363760-31
NR10417--MA0496.2.MAFK	chr4	134483936	134483954	-	0.000	0.000	Merged-chr4-134483836-10
NR6134--MA0501.1.MAF::NFE2	chr17	6016591	6016605	-	0.000	0.000	Merged-chr17-6016614-20
NR1206--MA0117.2.Mafb	chr1	189320539	189320550	+	0.000	0.000	Merged-chr1-189320429-1
NR13915--MA0496.2.MAFK	chr8	111624158	111624176	-	0.000	0.000	Merged-chr8-111624206-14
NR2542--MA0117.2.Mafb	chr11	76210004	76210015	+	0.000	0.000	Merged-chr11-76209894-14
NR963--MA0089.1.MAFG::NFE2L1	chr1	164990073	164990078	-	0.000	0.000	Merged-chr1-164989943-18
NR10973--MA0501.1.MAF::NFE2	chr5	72250363	72250377	-	0.000	0.000	Merged-chr5-72250347-10
NR3650--MA0659.1.MAFG	chr13	29805496	29805516	-	0.000	0.000	Merged-chr13-29805422-4
NR5906--MA0659.1.MAFG	chr16	75903184	75903204	+	0.000	0.000	Merged-chr16-75903251-33
NR13065--MA0495.2.MAFF	chr7	112213250	112213270	+	0.000	0.000	Merged-chr7-112213302-61
NR13900--MA0501.1.MAF::NFE2	chr8	110993048	110993062	+	0.000	0.000	Merged-chr8-110993131-10
NR5270--MA0117.2.Mafb	chr15	66558971	66558982	-	0.000	0.000	Merged-chr15-66559012-25
NR6839--MA0591.1.Bach1::Mafk	chr18	54822973	54822987	+	0.000	0.000	Merged-chr18-54822886-30
NR2964--MA0089.1.MAFG::NFE2L1	chr12	36474225	36474230	+	0.000	0.000	Merged-chr12-36474390-19
NR12705--MA0501.1.MAF::NFE2	chr7	49802848	49802862	-	0.000	0.000	Merged-chr7-49802865-9
NR581--MA0495.2.MAFF	chr1	106187586	106187606	-	0.000	0.000	Merged-chr1-106187715-26
NR485--MA0089.1.MAFG::NFE2L1	chr1	91909128	91909133	+	0.000	0.000	Merged-chr1-91909100-9
NR9882--MA0089.1.MAFG::NFE2L1	chr4	44672650	44672655	-	0.000	0.000	Merged-chr4-44672853-18
NR1889--MA0496.2.MAFK	chr10	96519652	96519670	+	0.000	0.000	Merged-chr10-96519469-9
NR3644--MA0495.2.MAFF	chr13	29805496	29805516	+	0.000	0.000	Merged-chr13-29805422-4
NR6133--MA0591.1.Bach1::Mafk	chr17	6016594	6016608	-	0.000	0.000	Merged-chr17-6016614-20
NR3836--MA0496.2.MAFK	chr13	58206783	58206801	-	0.000	0.000	Merged-chr13-58206802-1
NR13408--MA0089.1.MAFG::NFE2L1	chr8	13705881	13705886	+	0.000	0.000	Merged-chr8-13705846-21
NR312--MA0496.2.MAFK	chr1	72449905	72449923	+	0.000	0.000	Merged-chr1-72450027-13
NR11625--MA0089.1.MAFG::NFE2L1	chr6	30161441	30161446	-	0.000	0.000	Merged-chr6-30161578-5
NR3749--MA0659.1.MAFG	chr13	44819586	44819606	+	0.000	0.000	Merged-chr13-44819494-25
NR12441--MA0495.2.MAFF	chr6	143132507	143132527	-	0.000	0.000	Merged-chr6-143132490-15
NR7435--MA0495.2.MAFF	chr19	58051237	58051257	+	0.000	0.000	Merged-chr19-58051277-2
NR10996--MA0591.1.Bach1::Mafk	chr5	77082919	77082933	+	0.000	0.000	Merged-chr5-77082994-13
NR1744--MA0089.1.MAFG::NFE2L1	chr10	81249846	81249851	+	0.000	0.000	Merged-chr10-81249714-12
NR2297--MA0089.1.MAFG::NFE2L1	chr11	34093493	34093498	+	0.000	0.000	Merged-chr11-34093385-10
NR6792--MA0089.1.MAFG::NFE2L1	chr18	42308227	42308232	-	0.000	0.000	Merged-chr18-42308162-7
NR2588--MA0591.1.Bach1::Mafk	chr11	84529519	84529533	-	0.000	0.000	Merged-chr11-84529361-2
NR3751--MA0496.2.MAFK	chr13	44819587	44819605	+	0.000	0.000	Merged-chr13-44819494-25
NR12439--MA0501.1.MAF::NFE2	chr6	143105830	143105844	+	0.000	0.000	Merged-chr6-143106016-7
NR12783--MA0117.2.Mafb	chr7	64158958	64158969	+	0.000	0.000	Merged-chr7-64158985-48
NR586--MA0495.2.MAFF	chr1	106187695	106187715	+	0.000	0.000	Merged-chr1-106187715-26
NR7218--MA0591.1.Bach1::Mafk	chr19	17024895	17024909	+	0.000	0.000	Merged-chr19-17024956-8
NR11738--MA0089.1.MAFG::NFE2L1	chr6	54216696	54216701	+	0.000	0.000	Merged-chr6-54216714-19
NR261--MA0659.1.MAFG	chr1	60902847	60902867	-	0.000	0.000	Merged-chr1-60902675-29
NR3646--MA0117.2.Mafb	chr13	29805496	29805507	+	0.000	0.000	Merged-chr13-29805422-4
NR8068--MA0496.2.MAFK	chr2	106015177	106015195	-	0.000	0.000	Merged-chr2-106015150-10
NR588--MA0659.1.MAFG	chr1	106187695	106187715	+	0.000	0.000	Merged-chr1-106187715-26
NR5887--MA0591.1.Bach1::Mafk	chr16	70395569	70395583	-	0.000	0.000	Merged-chr16-70395493-20
NR12517--MA0496.2.MAFK	chr6	146960324	146960342	-	0.000	0.000	Merged-chr6-146960171-26
NR9428--MA0501.1.MAF::NFE2	chr3	123394068	123394082	+	0.000	0.000	Merged-chr3-123394050-3
NR4415--MA0591.1.Bach1::Mafk	chr14	25108465	25108479	+	0.000	0.000	Merged-chr14-25108517-12
NR12841--MA0089.1.MAFG::NFE2L1	chr7	79190874	79190879	-	0.000	0.000	Merged-chr7-79190820-25
NR3738--MA0496.2.MAFK	chr13	44260147	44260165	-	0.000	0.000	Merged-chr13-44260111-9
NR10707--MA0089.1.MAFG::NFE2L1	chr5	20083230	20083235	+	0.000	0.000	Merged-chr5-20083207-6
NR12629--MA0496.2.MAFK	chr7	27508827	27508845	+	0.000	0.000	Merged-chr7-27508743-1
NR8894--MA0117.2.Mafb	chr3	41062071	41062082	+	0.000	0.000	Merged-chr3-41062130-17
NR7933--MA0089.1.MAFG::NFE2L1	chr2	83762333	83762338	-	0.000	0.000	Merged-chr2-83762342-13
NR13719--MA0496.2.MAFK	chr8	83131933	83131951	+	0.000	0.000	Merged-chr8-83131891-13
NR11730--MA0501.1.MAF::NFE2	chr6	53968407	53968421	-	0.000	0.000	Merged-chr6-53968469-12
NR11913--MA0117.2.Mafb	chr6	83412896	83412907	+	0.000	0.000	Merged-chr6-83413092-38
NR2009--MA0591.1.Bach1::Mafk	chr10	119218694	119218708	+	0.000	0.000	Merged-chr10-119218704-23
NR3034--MA0089.1.MAFG::NFE2L1	chr12	54353155	54353160	-	0.000	0.000	Merged-chr12-54353201-29
NR3653--MA0496.2.MAFK	chr13	29805497	29805515	+	0.000	0.000	Merged-chr13-29805422-4
NR5909--MA0496.2.MAFK	chr16	75903185	75903203	-	0.000	0.000	Merged-chr16-75903251-33
NR13910--MA0591.1.Bach1::Mafk	chr8	111624160	111624174	-	0.000	0.000	Merged-chr8-111624206-14
NR708--MA0089.1.MAFG::NFE2L1	chr1	131108737	131108742	-	0.000	0.000	Merged-chr1-131108920-12
NR3594--MA0501.1.MAF::NFE2	chr13	18820906	18820920	+	0.000	0.000	Merged-chr13-18820828-2
NR442--MA0501.1.MAF::NFE2	chr1	87132001	87132015	-	0.000	0.000	Merged-chr1-87131942-1
NR11710--MA0495.2.MAFF	chr6	52825668	52825688	-	0.000	0.000	Merged-chr6-52825813-18
NR10956--MA0591.1.Bach1::Mafk	chr5	67404584	67404598	+	0.000	0.000	Merged-chr5-67404737-28
NR2931--MA0495.2.MAFF	chr12	32018091	32018111	+	0.000	0.000	Merged-chr12-32017895-23
NR11547--MA0089.1.MAFG::NFE2L1	chr6	15726641	15726646	+	0.000	0.000	Merged-chr6-15726718-35
NR5607--MA0117.2.Mafb	chr16	29837300	29837311	-	0.000	0.000	Merged-chr16-29837368-7
NR13102--MA0495.2.MAFF	chr7	116409582	116409602	+	0.000	0.000	Merged-chr7-116409560-37
NR11634--MA0089.1.MAFG::NFE2L1	chr6	30804860	30804865	-	0.000	0.000	Merged-chr6-30804874-26
NR13417--MA0591.1.Bach1::Mafk	chr8	14968203	14968217	-	0.000	0.000	Merged-chr8-14968096-34
NR14771--MA0117.2.Mafb	chr9	120130060	120130071	-	0.000	0.000	Merged-chr9-120130104-3
NR5104--MA0089.1.MAFG::NFE2L1	chr15	36231828	36231833	+	0.000	0.000	Merged-chr15-36231997-8
NR12270--MA0591.1.Bach1::Mafk	chr6	127723307	127723321	-	0.000	0.000	Merged-chr6-127723234-26
NR2394--MA0495.2.MAFF	chr11	52334080	52334100	+	0.000	0.000	Merged-chr11-52333936-11
NR8696--MA0495.2.MAFF	chr2	174566021	174566041	+	0.000	0.000	Merged-chr2-174566072-46
NR11192--MA0501.1.MAF::NFE2	chr5	105798641	105798655	-	0.000	0.000	Merged-chr5-105798670-49
NR7302--MA0501.1.MAF::NFE2	chr19	32523872	32523886	-	0.000	0.000	Merged-chr19-32523975-16
NR6120--MA0089.1.MAFG::NFE2L1	chr17	5138740	5138745	-	0.000	0.000	Merged-chr17-5138884-51
NR4748--MA0496.2.MAFK	chr14	73472444	73472462	+	0.000	0.000	Merged-chr14-73472602-8
NR3593--MA0591.1.Bach1::Mafk	chr13	18820903	18820917	+	0.000	0.000	Merged-chr13-18820828-2
NR2933--MA0117.2.Mafb	chr12	32144742	32144753	+	0.000	0.000	Merged-chr12-32144696-20
NR13779--MA0501.1.MAF::NFE2	chr8	91464144	91464158	-	0.000	0.000	Merged-chr8-91464120-6
NR6947--MA0501.1.MAF::NFE2	chr18	68052876	68052890	-	0.000	0.000	Merged-chr18-68052962-20
NR692--MA0501.1.MAF::NFE2	chr1	128772711	128772725	-	0.000	0.000	Merged-chr1-128772538-19
NR6948--MA0117.2.Mafb	chr18	68234736	68234747	+	0.000	0.000	Merged-chr18-68234781-25
NR7467--MA0496.2.MAFK	chr2	6379052	6379070	+	0.000	0.000	Merged-chr2-6378947-26
NR4742--MA0591.1.Bach1::Mafk	chr14	73472446	73472460	+	0.000	0.000	Merged-chr14-73472602-8
NR8003--MA0089.1.MAFG::NFE2L1	chr2	93759409	93759414	-	0.000	0.000	Merged-chr2-93759368-15
NR2732--MA0659.1.MAFG	chr11	106994504	106994524	+	0.000	0.000	Merged-chr11-106994404-9
NR11645--MA0089.1.MAFG::NFE2L1	chr6	32158519	32158524	-	0.000	0.000	Merged-chr6-32158498-25
NR7203--MA0591.1.Bach1::Mafk	chr19	12518371	12518385	+	0.000	0.000	Merged-chr19-12518208-28
NR12776--MA0089.1.MAFG::NFE2L1	chr7	63957251	63957256	-	0.000	0.000	Merged-chr7-63957418-17
NR5593--MA0591.1.Bach1::Mafk	chr16	25563643	25563657	-	0.000	0.000	Merged-chr16-25563601-5
NR13718--MA0501.1.MAF::NFE2	chr8	83131938	83131952	+	0.000	0.000	Merged-chr8-83131891-13
NR3043--MA0089.1.MAFG::NFE2L1	chr12	55460878	55460883	+	0.000	0.000	Merged-chr12-55460954-7
NR6843--MA0496.2.MAFK	chr18	54822971	54822989	-	0.000	0.000	Merged-chr18-54822886-30
NR13817--MA0089.1.MAFG::NFE2L1	chr8	95672944	95672949	-	0.000	0.000	Merged-chr8-95673039-19
NR10614--MA0089.1.MAFG::NFE2L1	chr5	3515669	3515674	+	0.000	0.000	Merged-chr5-3515677-1
NR4678--MA0089.1.MAFG::NFE2L1	chr14	67674648	67674653	+	0.000	0.000	Merged-chr14-67674822-11
NR5619--MA0496.2.MAFK	chr16	30676265	30676283	+	0.000	0.000	Merged-chr16-30676152-12
NR7977--MA0591.1.Bach1::Mafk	chr2	90528312	90528326	-	0.000	0.000	Merged-chr2-90528384-23
NR3005--MA0496.2.MAFK	chr12	41565895	41565913	-	0.000	0.000	Merged-chr12-41565825-5
NR792--MA0089.1.MAFG::NFE2L1	chr1	143340429	143340434	-	0.000	0.000	Merged-chr1-143340474-1
NR9447--MA0501.1.MAF::NFE2	chr3	126570836	126570850	+	0.000	0.000	Merged-chr3-126570904-20
NR1408--MA0495.2.MAFF	chr10	25140546	25140566	+	0.000	0.000	Merged-chr10-25140477-16
NR10775--MA0117.2.Mafb	chr5	32950849	32950860	-	0.000	0.000	Merged-chr5-32950856-18
NR4008--MA0659.1.MAFG	chr13	90101751	90101771	-	0.000	0.000	Merged-chr13-90101603-11
NR14463--MA0117.2.Mafb	chr9	82967473	82967484	+	0.000	0.000	Merged-chr9-82967336-26
NR12604--MA0495.2.MAFF	chr7	19872430	19872450	+	0.000	0.000	Merged-chr7-19872321-3
NR3302--MA0501.1.MAF::NFE2	chr12	102588578	102588592	+	0.000	0.000	Merged-chr12-102588735-27
NR5057--MA0591.1.Bach1::Mafk	chr15	11457461	11457475	+	0.000	0.000	Merged-chr15-11457543-6
NR10727--MA0089.1.MAFG::NFE2L1	chr5	23256252	23256257	-	0.000	0.000	Merged-chr5-23256254-4
NR14360--MA0117.2.Mafb	chr9	63611184	63611195	+	0.000	0.000	Merged-chr9-63611123-12
NR5592--MA0089.1.MAFG::NFE2L1	chr16	25563625	25563630	+	0.000	0.000	Merged-chr16-25563601-5
NR10793--MA0117.2.Mafb	chr5	36140663	36140674	-	0.000	0.000	Merged-chr5-36140594-4
NR2945--MA0496.2.MAFK	chr12	34562526	34562544	+	0.000	0.000	Merged-chr12-34562596-10
NR4010--MA0496.2.MAFK	chr13	90101752	90101770	-	0.000	0.000	Merged-chr13-90101603-11
NR5561--MA0496.2.MAFK	chr16	22661303	22661321	-	0.000	0.000	Merged-chr16-22661270-2
NR7978--MA0501.1.MAF::NFE2	chr2	90528309	90528323	-	0.000	0.000	Merged-chr2-90528384-23
NR3742--MA0659.1.MAFG	chr13	44420069	44420089	-	0.000	0.000	Merged-chr13-44420007-1
NR13901--MA0501.1.MAF::NFE2	chr8	111449823	111449837	-	0.000	0.000	Merged-chr8-111449964-18
NR7879--MA0089.1.MAFG::NFE2L1	chr2	76421649	76421654	-	0.000	0.000	Merged-chr2-76421582-29
NR13324--MA0089.1.MAFG::NFE2L1	chr7	140329884	140329889	-	0.000	0.000	Merged-chr7-140329792-16
NR7929--MA0496.2.MAFK	chr2	83700796	83700814	-	0.000	0.000	Merged-chr2-83700891-43
NR12094--MA0089.1.MAFG::NFE2L1	chr6	112162684	112162689	-	0.000	0.000	Merged-chr6-112162678-1
NR4243--MA0496.2.MAFK	chr13	113418360	113418378	-	0.000	0.000	Merged-chr13-113418245-6
NR4017--MA0117.2.Mafb	chr13	91038242	91038253	-	0.000	0.000	Merged-chr13-91038224-15
NR11641--MA0089.1.MAFG::NFE2L1	chr6	31286575	31286580	+	0.000	0.000	Merged-chr6-31286530-8
NR2514--MA0089.1.MAFG::NFE2L1	chr11	72941009	72941014	-	0.000	0.000	Merged-chr11-72940930-27
NR2623--MA0496.2.MAFK	chr11	90576718	90576736	-	0.000	0.000	Merged-chr11-90576690-20
NR2735--MA0496.2.MAFK	chr11	106994505	106994523	+	0.000	0.000	Merged-chr11-106994404-9
NR10448--MA0591.1.Bach1::Mafk	chr4	140601232	140601246	+	0.000	0.000	Merged-chr4-140601329-15
NR3745--MA0089.1.MAFG::NFE2L1	chr13	44771017	44771022	-	0.000	0.000	Merged-chr13-44771057-26
NR691--MA0495.2.MAFF	chr1	128772711	128772731	+	0.000	0.000	Merged-chr1-128772538-19
NR7607--MA0496.2.MAFK	chr2	32181555	32181573	-	0.000	0.000	Merged-chr2-32181600-13
NR10449--MA0501.1.MAF::NFE2	chr4	140601235	140601249	+	0.000	0.000	Merged-chr4-140601329-15
NR2620--MA0591.1.Bach1::Mafk	chr11	90576720	90576734	+	0.000	0.000	Merged-chr11-90576690-20
NR222--MA0089.1.MAFG::NFE2L1	chr1	55429302	55429307	-	0.000	0.000	Merged-chr1-55429096-8
NR10964--MA0591.1.Bach1::Mafk	chr5	68033471	68033485	-	0.000	0.000	Merged-chr5-68033501-23
NR14354--MA0496.2.MAFK	chr9	62425368	62425386	+	0.000	0.000	Merged-chr9-62425384-15
NR11919--MA0591.1.Bach1::Mafk	chr6	83478913	83478927	-	0.000	0.000	Merged-chr6-83478852-15
NR7762--MA0089.1.MAFG::NFE2L1	chr2	59203587	59203592	+	0.000	0.000	Merged-chr2-59203652-25
NR1361--MA0117.2.Mafb	chr10	17920071	17920082	-	0.000	0.000	Merged-chr10-17920210-30
NR4741--MA0495.2.MAFF	chr14	73472443	73472463	-	0.000	0.000	Merged-chr14-73472602-8
NR12781--MA0117.2.Mafb	chr7	64122535	64122546	-	0.000	0.000	Merged-chr7-64122484-38
NR9558--MA0089.1.MAFG::NFE2L1	chr3	139024638	139024643	+	0.000	0.000	Merged-chr3-139024771-15
NR4965--MA0495.2.MAFF	chr14	119227930	119227950	-	0.000	0.000	Merged-chr14-119227938-9
NR12314--MA0495.2.MAFF	chr6	130429677	130429697	-	0.000	0.000	Merged-chr6-130429681-16
NR9615--MA0659.1.MAFG	chr3	146063412	146063432	-	0.000	0.000	Merged-chr3-146063322-20
NR12796--MA0089.1.MAFG::NFE2L1	chr7	68250580	68250585	-	0.000	0.000	Merged-chr7-68250535-42
NR11363--MA0495.2.MAFF	chr5	136550856	136550876	-	0.000	0.000	Merged-chr5-136550897-14
NR1391--MA0495.2.MAFF	chr10	21659609	21659629	+	0.000	0.000	Merged-chr10-21659696-16
NR8832--MA0591.1.Bach1::Mafk	chr3	27209973	27209987	+	0.000	0.000	Merged-chr3-27210053-38
NR9861--MA0117.2.Mafb	chr4	41295680	41295691	-	0.000	0.000	Merged-chr4-41295781-15
NR6277--MA0591.1.Bach1::Mafk	chr17	32023270	32023284	-	0.000	0.000	Merged-chr17-32023327-13
NR477--MA0495.2.MAFF	chr1	91626307	91626327	-	0.000	0.000	Merged-chr1-91626193-21
NR6793--MA0591.1.Bach1::Mafk	chr18	43393488	43393502	-	0.000	0.000	Merged-chr18-43393382-40
NR4648--MA0501.1.MAF::NFE2	chr14	61770866	61770880	+	0.000	0.000	Merged-chr14-61770762-4
NR13520--MA0089.1.MAFG::NFE2L1	chr8	46420722	46420727	+	0.000	0.000	Merged-chr8-46420639-16
NR12996--MA0089.1.MAFG::NFE2L1	chr7	104169829	104169834	-	0.000	0.000	Merged-chr7-104169965-14
NR3683--MA0495.2.MAFF	chr13	36203199	36203219	-	0.000	0.000	Merged-chr13-36203222-10
NR6411--MA0501.1.MAF::NFE2	chr17	53658757	53658771	-	0.000	0.000	Merged-chr17-53658882-10
NR11465--MA0501.1.MAF::NFE2	chr5	149160699	149160713	-	0.000	0.000	Merged-chr5-149160687-30
NR5636--MA0501.1.MAF::NFE2	chr16	32972774	32972788	+	0.000	0.000	Merged-chr16-32972762-21
NR2253--MA0495.2.MAFF	chr11	23570306	23570326	-	0.000	0.000	Merged-chr11-23570355-13
NR12026--MA0089.1.MAFG::NFE2L1	chr6	99643708	99643713	-	0.000	0.000	Merged-chr6-99643748-32
NR15101--MA0089.1.MAFG::NFE2L1	chrY	90800778	90800783	-	0.000	0.000	Merged-chrY-90800606-25
NR10963--MA0495.2.MAFF	chr5	68033468	68033488	-	0.000	0.000	Merged-chr5-68033501-23
NR1129--MA0089.1.MAFG::NFE2L1	chr1	184060600	184060605	+	0.000	0.000	Merged-chr1-184060676-8
NR12113--MA0089.1.MAFG::NFE2L1	chr6	114445149	114445154	-	0.000	0.000	Merged-chr6-114445139-32
NR4871--MA0496.2.MAFK	chr14	101470025	101470043	-	0.000	0.000	Merged-chr14-101470106-24
NR5863--MA0495.2.MAFF	chr16	65351162	65351182	+	0.000	0.000	Merged-chr16-65351191-13
NR10298--MA0659.1.MAFG	chr4	118078607	118078627	-	0.000	0.000	Merged-chr4-118078644-25
NR10965--MA0659.1.MAFG	chr5	68033468	68033488	+	0.000	0.000	Merged-chr5-68033501-23
NR7205--MA0089.1.MAFG::NFE2L1	chr19	14370989	14370994	+	0.000	0.000	Merged-chr19-14371021-10
NR9554--MA0089.1.MAFG::NFE2L1	chr3	138746828	138746833	-	0.000	0.000	Merged-chr3-138746730-15
NR8878--MA0591.1.Bach1::Mafk	chr3	35802320	35802334	+	0.000	0.000	Merged-chr3-35802225-4
NR14852--MA0496.2.MAFK	chrX	42336961	42336979	+	0.000	0.000	Merged-chrX-42336875-23
NR3209--MA0495.2.MAFF	chr12	91604327	91604347	-	0.000	0.000	Merged-chr12-91604206-14,Merged-chr12-91604478-1
NR9104--MA0591.1.Bach1::Mafk	chr3	84570962	84570976	+	0.000	0.000	Merged-chr3-84570776-21
NR6942--MA0089.1.MAFG::NFE2L1	chr18	67301728	67301733	+	0.000	0.000	Merged-chr18-67301646-31
NR7016--MA0089.1.MAFG::NFE2L1	chr18	75489514	75489519	-	0.000	0.000	Merged-chr18-75489446-39
