#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh-log2fc-1_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh-log2fc-1_dn.bed
NR41772--MA0493.1.Klf1	chr3	89911449	89911459	+	0.000	0.000	Merged-chr3-89911440-10
NR57083--MA0741.1.KLF16	chr6	115972939	115972949	-	0.000	0.000	Merged-chr6-115972922-11
NR67337--MA0740.1.KLF14	chr8	124022255	124022268	-	0.000	0.000	Merged-chr8-124022219-1
NR56902--MA1107.1.KLF9	chr6	112162825	112162837	+	0.000	0.000	Merged-chr6-112162678-1
NR44486--MA1107.1.KLF9	chr4	8913755	8913767	-	0.000	0.000	Merged-chr4-8913815-2
NR68042--MA0742.1.Klf12	chr9	22468430	22468444	+	0.000	0.000	Merged-chr9-22468507-1
NR4163--MA0039.3.KLF4	chr1	178777944	178777954	+	0.000	0.000	Merged-chr1-178777930-3
NR42771--MA0741.1.KLF16	chr3	115897930	115897940	+	0.000	0.000	Merged-chr3-115897908-5
NR62713--MA0599.1.KLF5	chr7	125620286	125620295	-	0.000	0.000	Merged-chr7-125620287-12
NR8869--MA0599.1.KLF5	chr10	127151502	127151511	+	0.000	0.000	Merged-chr10-127151405-14
NR28409--MA1107.1.KLF9	chr17	29264985	29264997	+	0.000	0.000	Merged-chr17-29264893-3
NR60355--MA0742.1.Klf12	chr7	45068178	45068192	-	0.000	0.000	Merged-chr7-45068056-13
NR14055--MA1107.1.KLF9	chr12	41566407	41566419	+	0.000	0.000	Merged-chr12-41566300-31
NR33179--MA0741.1.KLF16	chr19	7118065	7118075	-	0.000	0.000	Merged-chr19-7118010-10
NR13551--MA0742.1.Klf12	chr12	16258506	16258520	+	0.000	0.000	Merged-chr12-16258722-16
NR71779--MA0599.1.KLF5	chrX	12151842	12151851	+	0.000	0.000	Merged-chrX-12151801-24
NR62246--MA0740.1.KLF14	chr7	115543709	115543722	+	0.000	0.000	Merged-chr7-115543677-6
NR57999--MA0741.1.KLF16	chr6	135150461	135150471	-	0.000	0.000	Merged-chr6-135150450-14
NR12793--MA1107.1.KLF9	chr11	114813024	114813036	+	0.000	0.000	Merged-chr11-114812922-18
NR1494--MA1107.1.KLF9	chr1	85720762	85720774	+	0.000	0.000	Merged-chr1-85720773-26
NR68046--MA0741.1.KLF16	chr9	22468431	22468441	+	0.000	0.000	Merged-chr9-22468507-1
NR42451--MA0599.1.KLF5	chr3	103862701	103862710	+	0.000	0.000	Merged-chr3-103862515-1,Merged-chr3-103862758-3
NR4175--MA0741.1.KLF16	chr1	178959910	178959920	-	0.000	0.000	Merged-chr1-178959718-2
NR18851--MA0741.1.KLF16	chr13	114280932	114280942	-	0.000	0.000	Merged-chr13-114280997-1
NR17754--MA0039.3.KLF4	chr13	81705649	81705659	-	0.000	0.000	Merged-chr13-81705633-6
NR4446--MA0741.1.KLF16	chr1	184408936	184408946	+	0.000	0.000	Merged-chr1-184408969-3
NR21098--MA0740.1.KLF14	chr14	76001935	76001948	-	0.000	0.000	Merged-chr14-76001968-11
NR34503--MA0742.1.Klf12	chr19	57344057	57344071	+	0.000	0.000	Merged-chr19-57344006-22
NR60368--MA0742.1.Klf12	chr7	45211900	45211914	+	0.000	0.000	Merged-chr7-45211894-24
NR52589--MA0599.1.KLF5	chr5	123512213	123512222	-	0.000	0.000	Merged-chr5-123512374-9
NR46796--MA1107.1.KLF9	chr4	111435257	111435269	-	0.000	0.000	Merged-chr4-111435287-1
NR9188--MA1107.1.KLF9	chr11	4462995	4463007	+	0.000	0.000	Merged-chr11-4463139-8
NR1821--MA1107.1.KLF9	chr1	95674260	95674272	-	0.000	0.000	Merged-chr1-95674241-20
NR49024--MA0741.1.KLF16	chr4	154964941	154964951	+	0.000	0.000	Merged-chr4-154964941-1
NR42131--MA0741.1.KLF16	chr3	97294415	97294425	-	0.000	0.000	Merged-chr3-97294559-20
NR56916--MA1107.1.KLF9	chr6	112162853	112162865	+	0.000	0.000	Merged-chr6-112162678-1
NR49767--MA0740.1.KLF14	chr5	27995450	27995463	-	0.000	0.000	Merged-chr5-27995403-19
NR19841--MA0493.1.Klf1	chr14	33099320	33099330	+	0.000	0.000	Merged-chr14-33099452-34
NR60113--MA0599.1.KLF5	chr7	37978642	37978651	+	0.000	0.000	Merged-chr7-37978660-9
NR4680--MA0599.1.KLF5	chr1	189165266	189165275	+	0.000	0.000	Merged-chr1-189165180-1
NR28481--MA1107.1.KLF9	chr17	30575636	30575648	-	0.000	0.000	Merged-chr17-30575700-2
NR1705--MA1107.1.KLF9	chr1	92627902	92627914	-	0.000	0.000	Merged-chr1-92627858-2
NR53217--MA1107.1.KLF9	chr5	134373277	134373289	+	0.000	0.000	Merged-chr5-134373166-2
NR41468--MA1107.1.KLF9	chr3	81102219	81102231	-	0.000	0.000	Merged-chr3-81102418-9
NR16011--MA0039.3.KLF4	chr12	117103161	117103171	+	0.000	0.000	Merged-chr12-117103253-4
NR62990--MA1107.1.KLF9	chr7	129241466	129241478	-	0.000	0.000	Merged-chr7-129241331-1
NR9865--MA0493.1.Klf1	chr11	43362440	43362450	-	0.000	0.000	Merged-chr11-43362621-15
NR42776--MA0741.1.KLF16	chr3	115897935	115897945	+	0.000	0.000	Merged-chr3-115897908-5
NR19834--MA0742.1.Klf12	chr14	33099300	33099314	+	0.000	0.000	Merged-chr14-33099452-34
NR9348--MA0740.1.KLF14	chr11	6680660	6680673	+	0.000	0.000	Merged-chr11-6680624-1
NR66737--MA0493.1.Klf1	chr8	113669808	113669818	-	0.000	0.000	Merged-chr8-113669969-10
NR20998--MA1107.1.KLF9	chr14	73596754	73596766	+	0.000	0.000	Merged-chr14-73596722-14
NR1863--MA0599.1.KLF5	chr1	104215214	104215223	+	0.000	0.000	Merged-chr1-104215254-1
NR934--MA1107.1.KLF9	chr1	62049744	62049756	+	0.000	0.000	Merged-chr1-62049803-1
NR487--MA0493.1.Klf1	chr1	39102343	39102353	-	0.000	0.000	Merged-chr1-39102412-8
NR62204--MA0740.1.KLF14	chr7	114284578	114284591	-	0.000	0.000	Merged-chr7-114284648-5
NR60110--MA0740.1.KLF14	chr7	37978641	37978654	+	0.000	0.000	Merged-chr7-37978660-9
NR60354--MA1107.1.KLF9	chr7	45068086	45068098	+	0.000	0.000	Merged-chr7-45068056-13
NR31933--MA0741.1.KLF16	chr18	65382266	65382276	-	0.000	0.000	Merged-chr18-65382247-1
NR47588--MA0741.1.KLF16	chr4	130802166	130802176	+	0.000	0.000	Merged-chr4-130802230-25
NR47725--MA0742.1.Klf12	chr4	133039342	133039356	+	0.000	0.000	Merged-chr4-133039433-1
NR12258--MA0599.1.KLF5	chr11	102097109	102097118	+	0.000	0.000	Merged-chr11-102097167-18
NR67845--MA0493.1.Klf1	chr9	20757379	20757389	-	0.000	0.000	Merged-chr9-20757221-14
NR57264--MA0493.1.Klf1	chr6	120264385	120264395	-	0.000	0.000	Merged-chr6-120264409-18
NR60372--MA1107.1.KLF9	chr7	45211900	45211912	+	0.000	0.000	Merged-chr7-45211894-24
NR62249--MA0741.1.KLF16	chr7	115543710	115543720	+	0.000	0.000	Merged-chr7-115543677-6
NR49768--MA0657.1.KLF13	chr5	27995447	27995464	-	0.000	0.000	Merged-chr5-27995403-19
NR13494--MA0741.1.KLF16	chr12	11280083	11280093	-	0.000	0.000	Merged-chr12-11280014-10
NR62892--MA1107.1.KLF9	chr7	127898816	127898828	-	0.000	0.000	Merged-chr7-127898776-6
NR13133--MA0599.1.KLF5	chr11	119023873	119023882	+	0.000	0.000	Merged-chr11-119023765-1
NR939--MA1107.1.KLF9	chr1	62049762	62049774	+	0.000	0.000	Merged-chr1-62049803-1
NR49771--MA1107.1.KLF9	chr5	27995451	27995463	-	0.000	0.000	Merged-chr5-27995403-19
NR41604--MA0599.1.KLF5	chr3	87488049	87488058	+	0.000	0.000	Merged-chr3-87488125-17
NR14843--MA0741.1.KLF16	chr12	85486976	85486986	-	0.000	0.000	Merged-chr12-85486872-12
NR46747--MA0741.1.KLF16	chr4	109229939	109229949	+	0.000	0.000	Merged-chr4-109229977-29
NR11992--MA0599.1.KLF5	chr11	98348223	98348232	+	0.000	0.000	Merged-chr11-98348383-15
NR42768--MA0741.1.KLF16	chr3	115897927	115897937	+	0.000	0.000	Merged-chr3-115897908-5
NR20658--MA0039.3.KLF4	chr14	62627490	62627500	-	0.000	0.000	Merged-chr14-62627525-13
NR44783--MA1107.1.KLF9	chr4	32342554	32342566	+	0.000	0.000	Merged-chr4-32342446-3
NR40751--MA0493.1.Klf1	chr3	34416473	34416483	-	0.000	0.000	Merged-chr3-34416550-2
NR22413--MA1107.1.KLF9	chr15	19456867	19456879	+	0.000	0.000	Merged-chr15-19456859-1
NR60111--MA0657.1.KLF13	chr7	37978640	37978657	+	0.000	0.000	Merged-chr7-37978660-9
NR52836--MA0493.1.Klf1	chr5	127478711	127478721	-	0.000	0.000	Merged-chr5-127478750-4
NR13550--MA0740.1.KLF14	chr12	16258506	16258519	+	0.000	0.000	Merged-chr12-16258722-16
NR46839--MA0599.1.KLF5	chr4	114418508	114418517	+	0.000	0.000	Merged-chr4-114418502-2
NR21100--MA0493.1.Klf1	chr14	76001938	76001948	-	0.000	0.000	Merged-chr14-76001968-11
NR57080--MA0039.3.KLF4	chr6	115972938	115972948	-	0.000	0.000	Merged-chr6-115972922-11
NR27402--MA0493.1.Klf1	chr17	5093541	5093551	+	0.000	0.000	Merged-chr17-5093524-26
NR43913--MA1107.1.KLF9	chr3	148219382	148219394	-	0.000	0.000	Merged-chr3-148219203-2
NR60367--MA0740.1.KLF14	chr7	45211900	45211913	+	0.000	0.000	Merged-chr7-45211894-24
NR5421--MA0741.1.KLF16	chr10	22149874	22149884	-	0.000	0.000	Merged-chr10-22149944-1
NR71193--MA1107.1.KLF9	chr9	117553240	117553252	+	0.000	0.000	Merged-chr9-117553194-1
NR46739--MA0741.1.KLF16	chr4	109123019	109123029	+	0.000	0.000	Merged-chr4-109123040-18
NR61061--MA0599.1.KLF5	chr7	78383917	78383926	+	0.000	0.000	Merged-chr7-78384000-1
NR59032--MA0741.1.KLF16	chr7	16129743	16129753	+	0.000	0.000	Merged-chr7-16129723-14
NR56583--MA0599.1.KLF5	chr6	97487835	97487844	-	0.000	0.000	Merged-chr6-97487837-16
NR14568--MA0493.1.Klf1	chr12	74009609	74009619	+	0.000	0.000	Merged-chr12-74009516-16
NR67587--MA0599.1.KLF5	chr8	127993900	127993909	+	0.000	0.000	Merged-chr8-127993892-1
NR49021--MA0599.1.KLF5	chr4	154964941	154964950	+	0.000	0.000	Merged-chr4-154964941-1
NR44929--MA0741.1.KLF16	chr4	40236980	40236990	-	0.000	0.000	Merged-chr4-40236961-8
NR33911--MA0599.1.KLF5	chr19	40962984	40962993	+	0.000	0.000	Merged-chr19-40963168-20
NR13725--MA0599.1.KLF5	chr12	25118074	25118083	-	0.000	0.000	Merged-chr12-25118118-8
NR46795--MA0741.1.KLF16	chr4	111435258	111435268	-	0.000	0.000	Merged-chr4-111435287-1
NR13044--MA0493.1.Klf1	chr11	117409384	117409394	-	0.000	0.000	Merged-chr11-117409438-1
NR52837--MA0741.1.KLF16	chr5	127478710	127478720	-	0.000	0.000	Merged-chr5-127478750-4
NR43909--MA1107.1.KLF9	chr3	148219374	148219386	-	0.000	0.000	Merged-chr3-148219203-2
NR8677--MA0740.1.KLF14	chr10	122778137	122778150	+	0.000	0.000	Merged-chr10-122778014-1
NR56588--MA0599.1.KLF5	chr6	97487970	97487979	+	0.000	0.000	Merged-chr6-97487837-16
NR41425--MA1107.1.KLF9	chr3	79129204	79129216	-	0.000	0.000	Merged-chr3-79129160-12
NR41645--MA0493.1.Klf1	chr3	87960960	87960970	+	0.000	0.000	Merged-chr3-87960988-36
NR9190--MA1107.1.KLF9	chr11	4463005	4463017	+	0.000	0.000	Merged-chr11-4463139-8
NR11240--MA1107.1.KLF9	chr11	78360909	78360921	-	0.000	0.000	Merged-chr11-78360769-1
NR56033--MA0599.1.KLF5	chr6	83456842	83456851	-	0.000	0.000	Merged-chr6-83457033-1
NR14605--MA0599.1.KLF5	chr12	76596421	76596430	-	0.000	0.000	Merged-chr12-76596548-12
NR35451--MA0599.1.KLF5	chr2	27693905	27693914	-	0.000	0.000	Merged-chr2-27693880-30
NR41765--MA0039.3.KLF4	chr3	89911331	89911341	-	0.000	0.000	Merged-chr3-89911440-10
NR5807--MA1107.1.KLF9	chr10	42849026	42849038	-	0.000	0.000	Merged-chr10-42848913-29
NR5806--MA0741.1.KLF16	chr10	42849027	42849037	-	0.000	0.000	Merged-chr10-42848913-29
NR68476--MA0599.1.KLF5	chr9	44708510	44708519	+	0.000	0.000	Merged-chr9-44708535-22
NR61068--MA0741.1.KLF16	chr7	78383928	78383938	+	0.000	0.000	Merged-chr7-78384000-1
NR8912--MA0741.1.KLF16	chr10	127471407	127471417	+	0.000	0.000	Merged-chr10-127471535-20
NR9352--MA0741.1.KLF16	chr11	6680661	6680671	+	0.000	0.000	Merged-chr11-6680624-1
NR56905--MA1107.1.KLF9	chr6	112162831	112162843	+	0.000	0.000	Merged-chr6-112162678-1
NR55861--MA0599.1.KLF5	chr6	71500870	71500879	-	0.000	0.000	Merged-chr6-71500692-12
NR70695--MA0742.1.Klf12	chr9	107677399	107677413	-	0.000	0.000	Merged-chr9-107677466-8
NR10366--MA0493.1.Klf1	chr11	58199547	58199557	+	0.000	0.000	Merged-chr11-58199630-58
NR14054--MA0493.1.Klf1	chr12	41566407	41566417	+	0.000	0.000	Merged-chr12-41566300-31
NR33884--MA0741.1.KLF16	chr19	40509068	40509078	-	0.000	0.000	Merged-chr19-40509084-1
NR8678--MA0657.1.KLF13	chr10	122778136	122778153	+	0.000	0.000	Merged-chr10-122778014-1
NR41459--MA0740.1.KLF14	chr3	80780393	80780406	-	0.000	0.000	Merged-chr3-80780202-1
NR67739--MA0741.1.KLF16	chr9	14281805	14281815	-	0.000	0.000	Merged-chr9-14281792-3
NR61143--MA0741.1.KLF16	chr7	80025232	80025242	-	0.000	0.000	Merged-chr7-80025368-9
NR52590--MA0039.3.KLF4	chr5	123512211	123512221	-	0.000	0.000	Merged-chr5-123512374-9
NR21620--MA1107.1.KLF9	chr14	105632214	105632226	-	0.000	0.000	Merged-chr14-105632232-2
NR23492--MA0599.1.KLF5	chr15	76034651	76034660	-	0.000	0.000	Merged-chr15-76034603-8
NR59025--MA0742.1.Klf12	chr7	16129680	16129694	+	0.000	0.000	Merged-chr7-16129723-14
NR14953--MA0039.3.KLF4	chr12	88519050	88519060	-	0.000	0.000	Merged-chr12-88518959-1
NR47111--MA0599.1.KLF5	chr4	120747000	120747009	-	0.000	0.000	Merged-chr4-120746874-1
NR67338--MA0741.1.KLF16	chr8	124022257	124022267	-	0.000	0.000	Merged-chr8-124022219-1
NR932--MA1107.1.KLF9	chr1	62049740	62049752	+	0.000	0.000	Merged-chr1-62049803-1
NR57118--MA1107.1.KLF9	chr6	117119685	117119697	-	0.000	0.000	Merged-chr6-117119632-2
NR42329--MA0599.1.KLF5	chr3	101933741	101933750	-	0.000	0.000	Merged-chr3-101933748-15
NR2060--MA0599.1.KLF5	chr1	120136517	120136526	+	0.000	0.000	Merged-chr1-120136380-18
NR489--MA1107.1.KLF9	chr1	39102341	39102353	-	0.000	0.000	Merged-chr1-39102412-8
NR68038--MA0599.1.KLF5	chr9	22468372	22468381	-	0.000	0.000	Merged-chr9-22468507-1
NR51501--MA1107.1.KLF9	chr5	99891683	99891695	+	0.000	0.000	Merged-chr5-99891648-1
NR52596--MA0493.1.Klf1	chr5	123512320	123512330	+	0.000	0.000	Merged-chr5-123512374-9
NR9639--MA1107.1.KLF9	chr11	24252529	24252541	+	0.000	0.000	Merged-chr11-24252496-5
NR35761--MA0741.1.KLF16	chr2	32757750	32757760	-	0.000	0.000	Merged-chr2-32757735-1
NR40175--MA1107.1.KLF9	chr2	178891676	178891688	+	0.000	0.000	Merged-chr2-178891686-1
NR5195--MA0493.1.Klf1	chr10	10307608	10307618	-	0.000	0.000	Merged-chr10-10307543-35
NR28477--MA0742.1.Klf12	chr17	30575634	30575648	-	0.000	0.000	Merged-chr17-30575700-2
NR1502--MA1107.1.KLF9	chr1	85720778	85720790	+	0.000	0.000	Merged-chr1-85720773-26
NR1642--MA0599.1.KLF5	chr1	90676794	90676803	+	0.000	0.000	Merged-chr1-90676812-13
NR56585--MA0741.1.KLF16	chr6	97487834	97487844	-	0.000	0.000	Merged-chr6-97487837-16
NR8684--MA0493.1.Klf1	chr10	122778157	122778167	+	0.000	0.000	Merged-chr10-122778014-1
NR10363--MA0657.1.KLF13	chr11	58199546	58199563	+	0.000	0.000	Merged-chr11-58199630-58
NR51413--MA0599.1.KLF5	chr5	98160896	98160905	+	0.000	0.000	Merged-chr5-98160972-1
NR50636--MA0493.1.Klf1	chr5	64435675	64435685	+	0.000	0.000	Merged-chr5-64435633-23
NR19839--MA0039.3.KLF4	chr14	33099322	33099332	+	0.000	0.000	Merged-chr14-33099452-34
NR25676--MA0741.1.KLF16	chr16	28853748	28853758	+	0.000	0.000	Merged-chr16-28853718-1
NR44781--MA1107.1.KLF9	chr4	32342550	32342562	+	0.000	0.000	Merged-chr4-32342446-3
NR53951--MA0599.1.KLF5	chr5	142926609	142926618	-	0.000	0.000	Merged-chr5-142926803-39
NR57248--MA0039.3.KLF4	chr6	120006494	120006504	+	0.000	0.000	Merged-chr6-120006378-7
NR55776--MA1107.1.KLF9	chr6	67129046	67129058	+	0.000	0.000	Merged-chr6-67129210-17
NR60371--MA0493.1.Klf1	chr7	45211900	45211910	+	0.000	0.000	Merged-chr7-45211894-24
NR41610--MA1107.1.KLF9	chr3	87488121	87488133	+	0.000	0.000	Merged-chr3-87488125-17
NR1888--MA0741.1.KLF16	chr1	106032121	106032131	+	0.000	0.000	Merged-chr1-106032051-18
NR34841--MA0493.1.Klf1	chr2	10374035	10374045	-	0.000	0.000	Merged-chr2-10373891-14
NR64824--MA1107.1.KLF9	chr8	46723057	46723069	-	0.000	0.000	Merged-chr8-46722876-13
NR62210--MA1107.1.KLF9	chr7	114284558	114284570	-	0.000	0.000	Merged-chr7-114284648-5
NR37658--MA1107.1.KLF9	chr2	113430865	113430877	+	0.000	0.000	Merged-chr2-113431034-10
NR15525--MA1107.1.KLF9	chr12	107953661	107953673	+	0.000	0.000	Merged-chr12-107953476-22
NR36032--MA0599.1.KLF5	chr2	44159728	44159737	+	0.000	0.000	Merged-chr2-44159655-18
NR39081--MA1107.1.KLF9	chr2	154713408	154713420	+	0.000	0.000	Merged-chr2-154713279-3
NR62715--MA0741.1.KLF16	chr7	125620285	125620295	-	0.000	0.000	Merged-chr7-125620287-12
NR44777--MA1107.1.KLF9	chr4	32342542	32342554	+	0.000	0.000	Merged-chr4-32342446-3
NR21102--MA1107.1.KLF9	chr14	76001936	76001948	-	0.000	0.000	Merged-chr14-76001968-11
NR50261--MA0742.1.Klf12	chr5	44971073	44971087	+	0.000	0.000	Merged-chr5-44970910-1
NR68857--MA1107.1.KLF9	chr9	56325863	56325875	+	0.000	0.000	Merged-chr9-56325915-29
NR9187--MA0741.1.KLF16	chr11	4463006	4463016	+	0.000	0.000	Merged-chr11-4463139-8
NR60357--MA0039.3.KLF4	chr7	45068180	45068190	-	0.000	0.000	Merged-chr7-45068056-13
NR25136--MA0599.1.KLF5	chr16	7768476	7768485	-	0.000	0.000	Merged-chr16-7768660-2
NR11994--MA1107.1.KLF9	chr11	98348222	98348234	+	0.000	0.000	Merged-chr11-98348383-15
NR62215--MA1107.1.KLF9	chr7	114284568	114284580	-	0.000	0.000	Merged-chr7-114284648-5
NR45200--MA1107.1.KLF9	chr4	44098135	44098147	-	0.000	0.000	Merged-chr4-44098042-4
NR14607--MA0741.1.KLF16	chr12	76596420	76596430	-	0.000	0.000	Merged-chr12-76596548-12
NR41764--MA0599.1.KLF5	chr3	89911333	89911342	-	0.000	0.000	Merged-chr3-89911440-10
NR34314--MA0599.1.KLF5	chr19	53405061	53405070	+	0.000	0.000	Merged-chr19-53404940-15
NR67126--MA0741.1.KLF16	chr8	120948318	120948328	+	0.000	0.000	Merged-chr8-120948330-1
NR47726--MA0599.1.KLF5	chr4	133039348	133039357	+	0.000	0.000	Merged-chr4-133039433-1
NR62242--MA1107.1.KLF9	chr7	115416123	115416135	-	0.000	0.000	Merged-chr7-115416169-1
NR9126--MA0493.1.Klf1	chr11	3863942	3863952	-	0.000	0.000	Merged-chr11-3863952-34
NR22519--MA0039.3.KLF4	chr15	27800441	27800451	+	0.000	0.000	Merged-chr15-27800406-19
NR17733--MA0493.1.Klf1	chr13	81170021	81170031	-	0.000	0.000	Merged-chr13-81169960-2
NR7672--MA0740.1.KLF14	chr10	90834624	90834637	+	0.000	0.000	Merged-chr10-90834699-1
NR65459--MA0741.1.KLF16	chr8	71654770	71654780	+	0.000	0.000	Merged-chr8-71654739-11
NR3268--MA0741.1.KLF16	chr1	156473590	156473600	+	0.000	0.000	Merged-chr1-156473479-2
NR62248--MA0599.1.KLF5	chr7	115543710	115543719	+	0.000	0.000	Merged-chr7-115543677-6
NR61066--MA0741.1.KLF16	chr7	78383922	78383932	+	0.000	0.000	Merged-chr7-78384000-1
NR6344--MA1107.1.KLF9	chr10	63381567	63381579	+	0.000	0.000	Merged-chr10-63381719-30
NR19842--MA0741.1.KLF16	chr14	33099301	33099311	+	0.000	0.000	Merged-chr14-33099452-34
NR56903--MA1107.1.KLF9	chr6	112162827	112162839	+	0.000	0.000	Merged-chr6-112162678-1
NR50637--MA0741.1.KLF16	chr5	64435676	64435686	+	0.000	0.000	Merged-chr5-64435633-23
NR58822--MA0742.1.Klf12	chr7	4777375	4777389	+	0.000	0.000	Merged-chr7-4777194-35
NR46738--MA0039.3.KLF4	chr4	109123020	109123030	+	0.000	0.000	Merged-chr4-109123040-18
NR58566--MA0657.1.KLF13	chr6	145135516	145135533	+	0.000	0.000	Merged-chr6-145135361-11
NR41432--MA0039.3.KLF4	chr3	79194581	79194591	-	0.000	0.000	Merged-chr3-79194432-21
NR67841--MA0599.1.KLF5	chr9	20757374	20757383	-	0.000	0.000	Merged-chr9-20757221-14
NR33142--MA0742.1.Klf12	chr19	6839885	6839899	-	0.000	0.000	Merged-chr19-6839786-2
NR12794--MA1107.1.KLF9	chr11	114813026	114813038	+	0.000	0.000	Merged-chr11-114812922-18
NR1495--MA1107.1.KLF9	chr1	85720764	85720776	+	0.000	0.000	Merged-chr1-85720773-26
NR14841--MA0740.1.KLF14	chr12	85486974	85486987	-	0.000	0.000	Merged-chr12-85486872-12
