#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-log2fc-1_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-log2fc-1_dn.bed
NR46486--MA0493.1.Klf1	chr4	102908262	102908272	-	0.000	0.000	Merged-chr4-102908208-33
NR56640--MA0740.1.KLF14	chr6	99270143	99270156	+	0.000	0.000	Merged-chr6-99270140-8
NR26681--MA0599.1.KLF5	chr16	76283307	76283316	+	0.000	0.000	Merged-chr16-76283420-1
NR44548--MA0740.1.KLF14	chr4	11699940	11699953	+	0.000	0.000	Merged-chr4-11700052-1
NR47464--MA0493.1.Klf1	chr4	129525473	129525483	+	0.000	0.000	Merged-chr4-129525565-21
NR73124--MA0740.1.KLF14	chrY	90799067	90799080	-	0.000	0.000	Merged-chrY-90799205-23
NR11277--MA0493.1.Klf1	chr11	78818237	78818247	-	0.000	0.000	Merged-chr11-78818098-1
NR32427--MA1107.1.KLF9	chr18	79092867	79092879	+	0.000	0.000	Merged-chr18-79092831-54
NR67767--MA0599.1.KLF5	chr9	15014187	15014196	-	0.000	0.000	Merged-chr9-15014101-6
NR19802--MA0742.1.Klf12	chr14	31934160	31934174	-	0.000	0.000	Merged-chr14-31934172-18
NR31297--MA0741.1.KLF16	chr18	36366633	36366643	+	0.000	0.000	Merged-chr18-36366743-7
NR28000--MA0740.1.KLF14	chr17	23786238	23786251	-	0.000	0.000	Merged-chr17-23786178-32
NR57274--MA0741.1.KLF16	chr6	120464177	120464187	+	0.000	0.000	Merged-chr6-120464092-4
NR23058--MA0599.1.KLF5	chr15	58595094	58595103	+	0.000	0.000	Merged-chr15-58595150-15
NR11630--MA1107.1.KLF9	chr11	88595863	88595875	+	0.000	0.000	Merged-chr11-88595910-28
NR57504--MA0599.1.KLF5	chr6	125229079	125229088	-	0.000	0.000	Merged-chr6-125228994-3
NR68726--MA1107.1.KLF9	chr9	51162042	51162054	-	0.000	0.000	Merged-chr9-51161990-29
NR829--MA1107.1.KLF9	chr1	55372816	55372828	+	0.000	0.000	Merged-chr1-55372833-8
NR56030--MA0657.1.KLF13	chr6	83415495	83415512	+	0.000	0.000	Merged-chr6-83415481-19
NR68731--MA0493.1.Klf1	chr9	51168207	51168217	-	0.000	0.000	Merged-chr9-51168146-14
NR63178--MA0657.1.KLF13	chr7	132484474	132484491	+	0.000	0.000	Merged-chr7-132484598-7
NR43480--MA1107.1.KLF9	chr3	135579489	135579501	-	0.000	0.000	Merged-chr3-135579457-44
NR24371--MA0493.1.Klf1	chr15	93374732	93374742	-	0.000	0.000	Merged-chr15-93374795-20
NR54906--MA0599.1.KLF5	chr6	31803465	31803474	-	0.000	0.000	Merged-chr6-31803356-16
NR55360--MA0599.1.KLF5	chr6	50777122	50777131	-	0.000	0.000	Merged-chr6-50777185-35
NR57279--MA1107.1.KLF9	chr6	120464184	120464196	+	0.000	0.000	Merged-chr6-120464092-4
NR60048--MA0741.1.KLF16	chr7	35172281	35172291	+	0.000	0.000	Merged-chr7-35172078-26
NR31677--MA0039.3.KLF4	chr18	56810052	56810062	+	0.000	0.000	Merged-chr18-56810000-44
NR36222--MA0039.3.KLF4	chr2	54084589	54084599	+	0.000	0.000	Merged-chr2-54084669-5
NR57950--MA0039.3.KLF4	chr6	134451032	134451042	-	0.000	0.000	Merged-chr6-134450954-21
NR12079--MA0742.1.Klf12	chr11	99012467	99012481	-	0.000	0.000	Merged-chr11-99012536-12
NR64407--MA0741.1.KLF16	chr8	22780973	22780983	-	0.000	0.000	Merged-chr8-22780789-14
NR36800--MA1107.1.KLF9	chr2	77102608	77102620	+	0.000	0.000	Merged-chr2-77102646-21
NR55472--MA0599.1.KLF5	chr6	53038244	53038253	+	0.000	0.000	Merged-chr6-53038389-13
NR51407--MA1107.1.KLF9	chr5	97400161	97400173	-	0.000	0.000	Merged-chr5-97400055-3
NR66815--MA0741.1.KLF16	chr8	115568531	115568541	+	0.000	0.000	Merged-chr8-115568627-19
NR27094--MA1107.1.KLF9	chr16	93574639	93574651	-	0.000	0.000	Merged-chr16-93574695-56
NR41708--MA1107.1.KLF9	chr3	88832610	88832622	+	0.000	0.000	Merged-chr3-88832556-26
NR52367--MA0742.1.Klf12	chr5	118664218	118664232	-	0.000	0.000	Merged-chr5-118664154-13
NR44628--MA0039.3.KLF4	chr4	15929284	15929294	+	0.000	0.000	Merged-chr4-15929333-33
NR35173--MA1107.1.KLF9	chr2	22957661	22957673	-	0.000	0.000	Merged-chr2-22957628-19
NR55011--MA0599.1.KLF5	chr6	37564039	37564048	+	0.000	0.000	Merged-chr6-37564158-19
NR48111--MA0493.1.Klf1	chr4	137722913	137722923	+	0.000	0.000	Merged-chr4-137723012-20
NR51233--MA0741.1.KLF16	chr5	91517628	91517638	-	0.000	0.000	Merged-chr5-91517668-20
NR57079--MA0599.1.KLF5	chr6	115972940	115972949	-	0.000	0.000	Merged-chr6-115972922-11
NR55775--MA0039.3.KLF4	chr6	67129048	67129058	+	0.000	0.000	Merged-chr6-67129210-17
NR41763--MA0742.1.Klf12	chr3	89911329	89911343	-	0.000	0.000	Merged-chr3-89911440-10
NR26594--MA0657.1.KLF13	chr16	72663653	72663670	-	0.000	0.000	Merged-chr16-72663616-18
NR57531--MA0599.1.KLF5	chr6	125434031	125434040	-	0.000	0.000	Merged-chr6-125433874-28
NR10685--MA0599.1.KLF5	chr11	68270935	68270944	-	0.000	0.000	Merged-chr11-68271044-32
NR64641--MA0599.1.KLF5	chr8	36030410	36030419	+	0.000	0.000	Merged-chr8-36030382-8
NR12036--MA0741.1.KLF16	chr11	98588261	98588271	+	0.000	0.000	Merged-chr11-98588289-18
NR35168--MA0742.1.Klf12	chr2	22957659	22957673	-	0.000	0.000	Merged-chr2-22957628-19
NR30843--MA1107.1.KLF9	chr18	5819883	5819895	+	0.000	0.000	Merged-chr18-5820020-28
NR10119--MA0740.1.KLF14	chr11	52248931	52248944	-	0.000	0.000	Merged-chr11-52248814-1
NR59026--MA0599.1.KLF5	chr7	16129681	16129690	+	0.000	0.000	Merged-chr7-16129723-14
NR68171--MA0741.1.KLF16	chr9	32672294	32672304	-	0.000	0.000	Merged-chr9-32672440-49
NR62214--MA1107.1.KLF9	chr7	114284566	114284578	-	0.000	0.000	Merged-chr7-114284648-5
NR45366--MA0741.1.KLF16	chr4	47011204	47011214	-	0.000	0.000	Merged-chr4-47011023-46
NR3046--MA1107.1.KLF9	chr1	152817509	152817521	-	0.000	0.000	Merged-chr1-152817500-27
NR20697--MA0493.1.Klf1	chr14	63943534	63943544	+	0.000	0.000	Merged-chr14-63943640-23
NR67983--MA0741.1.KLF16	chr9	21962361	21962371	-	0.000	0.000	Merged-chr9-21962533-26
NR69719--MA0599.1.KLF5	chr9	78845410	78845419	-	0.000	0.000	Merged-chr9-78845462-22
NR57981--MA0741.1.KLF16	chr6	134981447	134981457	-	0.000	0.000	Merged-chr6-134981456-22
NR15802--MA0742.1.Klf12	chr12	112629097	112629111	-	0.000	0.000	Merged-chr12-112629266-49
NR24698--MA0741.1.KLF16	chr15	99223646	99223656	-	0.000	0.000	Merged-chr15-99223705-10
NR14811--MA0741.1.KLF16	chr12	84851601	84851611	+	0.000	0.000	Merged-chr12-84851532-12
NR2641--MA1107.1.KLF9	chr1	135829021	135829033	-	0.000	0.000	Merged-chr1-135829093-15
NR14476--MA0599.1.KLF5	chr12	70947039	70947048	-	0.000	0.000	Merged-chr12-70946929-18
NR66209--MA0741.1.KLF16	chr8	95349082	95349092	-	0.000	0.000	Merged-chr8-95348986-27
NR43476--MA1107.1.KLF9	chr3	135579481	135579493	-	0.000	0.000	Merged-chr3-135579457-44
NR34849--MA1107.1.KLF9	chr2	11173725	11173737	+	0.000	0.000	Merged-chr2-11173621-55
NR67488--MA0740.1.KLF14	chr8	126699187	126699200	-	0.000	0.000	Merged-chr8-126699390-72
NR4155--MA0599.1.KLF5	chr1	178530678	178530687	+	0.000	0.000	Merged-chr1-178530666-29
NR57530--MA1107.1.KLF9	chr6	125433842	125433854	+	0.000	0.000	Merged-chr6-125433874-28
NR8496--MA0493.1.Klf1	chr10	119218837	119218847	-	0.000	0.000	Merged-chr10-119218704-23
NR66700--MA0599.1.KLF5	chr8	111720414	111720423	+	0.000	0.000	Merged-chr8-111720342-23
NR50740--MA0741.1.KLF16	chr5	65889195	65889205	+	0.000	0.000	Merged-chr5-65889163-36
NR45451--MA0599.1.KLF5	chr4	49626503	49626512	-	0.000	0.000	Merged-chr4-49626526-1
NR10317--MA1107.1.KLF9	chr11	57791228	57791240	+	0.000	0.000	Merged-chr11-57791276-17
NR68892--MA1107.1.KLF9	chr9	57407349	57407361	+	0.000	0.000	Merged-chr9-57407322-7
NR56325--MA0742.1.Klf12	chr6	90629685	90629699	+	0.000	0.000	Merged-chr6-90629668-42
NR63435--MA0599.1.KLF5	chr7	137407649	137407658	-	0.000	0.000	Merged-chr7-137407650-3
NR14569--MA1107.1.KLF9	chr12	74009609	74009621	+	0.000	0.000	Merged-chr12-74009516-16
NR42256--MA0039.3.KLF4	chr3	101066404	101066414	+	0.000	0.000	Merged-chr3-101066330-34
NR67481--MA0599.1.KLF5	chr8	126539626	126539635	-	0.000	0.000	Merged-chr8-126539798-23
NR15360--MA0741.1.KLF16	chr12	104263601	104263611	+	0.000	0.000	Merged-chr12-104263435-1
NR24389--MA1107.1.KLF9	chr15	93443907	93443919	+	0.000	0.000	Merged-chr15-93443797-12
NR41767--MA0741.1.KLF16	chr3	89911332	89911342	-	0.000	0.000	Merged-chr3-89911440-10
NR66694--MA0039.3.KLF4	chr8	111582570	111582580	+	0.000	0.000	Merged-chr8-111582684-27
NR73125--MA0657.1.KLF13	chrY	90799064	90799081	-	0.000	0.000	Merged-chrY-90799205-23
NR556--MA0740.1.KLF14	chr1	39941509	39941522	+	0.000	0.000	Merged-chr1-39941675-40
NR61013--MA0493.1.Klf1	chr7	75397629	75397639	+	0.000	0.000	Merged-chr7-75397713-20
NR56691--MA1107.1.KLF9	chr6	100072812	100072824	-	0.000	0.000	Merged-chr6-100072784-7
NR16441--MA0599.1.KLF5	chr13	28557401	28557410	-	0.000	0.000	Merged-chr13-28557249-20
NR15806--MA0741.1.KLF16	chr12	112629100	112629110	-	0.000	0.000	Merged-chr12-112629266-49
NR1845--MA0741.1.KLF16	chr1	98088159	98088169	-	0.000	0.000	Merged-chr1-98088226-2
NR14248--MA0599.1.KLF5	chr12	55461008	55461017	+	0.000	0.000	Merged-chr12-55460954-7
NR55280--MA0599.1.KLF5	chr6	48693970	48693979	-	0.000	0.000	Merged-chr6-48693973-35
NR6120--MA0599.1.KLF5	chr10	59958327	59958336	-	0.000	0.000	Merged-chr10-59958273-13
NR18016--MA0493.1.Klf1	chr13	95063712	95063722	-	0.000	0.000	Merged-chr13-95063599-48
NR6101--MA1107.1.KLF9	chr10	59921283	59921295	-	0.000	0.000	Merged-chr10-59921087-38
NR70535--MA1107.1.KLF9	chr9	104337791	104337803	-	0.000	0.000	Merged-chr9-104337728-48
NR5469--MA0599.1.KLF5	chr10	25140439	25140448	-	0.000	0.000	Merged-chr10-25140477-16
NR34752--MA0657.1.KLF13	chr2	5615142	5615159	-	0.000	0.000	Merged-chr2-5615040-30
NR50950--MA0599.1.KLF5	chr5	75155859	75155868	+	0.000	0.000	Merged-chr5-75155749-2
NR50931--MA1107.1.KLF9	chr5	74704611	74704623	+	0.000	0.000	Merged-chr5-74704453-70
NR24374--MA0740.1.KLF14	chr15	93375889	93375902	-	0.000	0.000	Merged-chr15-93375803-4
NR55772--MA0740.1.KLF14	chr6	66973326	66973339	+	0.000	0.000	Merged-chr6-66973310-7
NR2646--MA1107.1.KLF9	chr1	135829031	135829043	-	0.000	0.000	Merged-chr1-135829093-15
NR32453--MA0657.1.KLF13	chr18	80041986	80042003	+	0.000	0.000	Merged-chr18-80041946-55
NR29275--MA0493.1.Klf1	chr17	48002050	48002060	-	0.000	0.000	Merged-chr17-48002103-40
NR61063--MA0599.1.KLF5	chr7	78383928	78383937	+	0.000	0.000	Merged-chr7-78384000-1
NR67614--MA0741.1.KLF16	chr8	128333493	128333503	-	0.000	0.000	Merged-chr8-128333532-18
NR28301--MA1107.1.KLF9	chr17	28193640	28193652	-	0.000	0.000	Merged-chr17-28193674-11
NR8685--MA0741.1.KLF16	chr10	122778138	122778148	+	0.000	0.000	Merged-chr10-122778014-1
NR12300--MA1107.1.KLF9	chr11	102429368	102429380	-	0.000	0.000	Merged-chr11-102429233-7
NR7661--MA1107.1.KLF9	chr10	89764354	89764366	-	0.000	0.000	Merged-chr10-89764216-3
NR63206--MA1107.1.KLF9	chr7	132824634	132824646	+	0.000	0.000	Merged-chr7-132824609-20
NR25612--MA0741.1.KLF16	chr16	23100165	23100175	-	0.000	0.000	Merged-chr16-23100189-17
NR49491--MA0740.1.KLF14	chr5	20083294	20083307	+	0.000	0.000	Merged-chr5-20083207-6
NR72939--MA0741.1.KLF16	chrX	166329053	166329063	-	0.000	0.000	Merged-chrX-166329162-24
NR25843--MA0599.1.KLF5	chr16	33714495	33714504	-	0.000	0.000	Merged-chr16-33714431-35
NR60954--MA0740.1.KLF14	chr7	71379405	71379418	-	0.000	0.000	Merged-chr7-71379218-17
NR24406--MA0740.1.KLF14	chr15	93756157	93756170	+	0.000	0.000	Merged-chr15-93756205-23
NR71396--MA0740.1.KLF14	chr9	121241966	121241979	-	0.000	0.000	Merged-chr9-121242030-1
NR14808--MA0599.1.KLF5	chr12	84851601	84851610	+	0.000	0.000	Merged-chr12-84851532-12
NR26145--MA0599.1.KLF5	chr16	45347020	45347029	-	0.000	0.000	Merged-chr16-45346908-42
NR6514--MA0741.1.KLF16	chr10	69571684	69571694	-	0.000	0.000	Merged-chr10-69571391-44
NR69096--MA1107.1.KLF9	chr9	62425308	62425320	-	0.000	0.000	Merged-chr9-62425384-15
NR50928--MA0599.1.KLF5	chr5	74704612	74704621	+	0.000	0.000	Merged-chr5-74704453-70
NR56687--MA1107.1.KLF9	chr6	100072804	100072816	-	0.000	0.000	Merged-chr6-100072784-7
NR17852--MA0039.3.KLF4	chr13	89521654	89521664	+	0.000	0.000	Merged-chr13-89521757-30
NR13860--MA1107.1.KLF9	chr12	31621721	31621733	-	0.000	0.000	Merged-chr12-31621788-10
NR73129--MA1107.1.KLF9	chrY	90799068	90799080	-	0.000	0.000	Merged-chrY-90799205-23
NR6100--MA0741.1.KLF16	chr10	59921284	59921294	-	0.000	0.000	Merged-chr10-59921087-38
NR41772--MA0493.1.Klf1	chr3	89911449	89911459	+	0.000	0.000	Merged-chr3-89911440-10
NR5814--MA0599.1.KLF5	chr10	42934813	42934822	-	0.000	0.000	Merged-chr10-42934777-29
NR26131--MA0493.1.Klf1	chr16	45021601	45021611	+	0.000	0.000	Merged-chr16-45021572-18
NR56329--MA1107.1.KLF9	chr6	90629685	90629697	+	0.000	0.000	Merged-chr6-90629668-42
NR51906--MA0599.1.KLF5	chr5	111298867	111298876	-	0.000	0.000	Merged-chr5-111298964-4
NR57083--MA0741.1.KLF16	chr6	115972939	115972949	-	0.000	0.000	Merged-chr6-115972922-11
NR26596--MA1107.1.KLF9	chr16	72663657	72663669	-	0.000	0.000	Merged-chr16-72663616-18
NR53691--MA0740.1.KLF14	chr5	140148961	140148974	+	0.000	0.000	Merged-chr5-140149143-22
NR45656--MA0039.3.KLF4	chr4	57834209	57834219	+	0.000	0.000	Merged-chr4-57834236-9
NR35408--MA0599.1.KLF5	chr2	26628293	26628302	-	0.000	0.000	Merged-chr2-26628456-31
NR62171--MA0599.1.KLF5	chr7	113243835	113243844	+	0.000	0.000	Merged-chr7-113243750-15
NR66112--MA0657.1.KLF13	chr8	92367057	92367074	-	0.000	0.000	Merged-chr8-92367142-17
NR39534--MA0493.1.Klf1	chr2	165854761	165854771	-	0.000	0.000	Merged-chr2-165854688-17
NR66778--MA0657.1.KLF13	chr8	114986173	114986190	-	0.000	0.000	Merged-chr8-114986195-32
NR66807--MA1107.1.KLF9	chr8	115531346	115531358	+	0.000	0.000	Merged-chr8-115531430-21
NR62156--MA0741.1.KLF16	chr7	112720395	112720405	-	0.000	0.000	Merged-chr7-112720387-3
NR67337--MA0740.1.KLF14	chr8	124022255	124022268	-	0.000	0.000	Merged-chr8-124022219-1
NR56902--MA1107.1.KLF9	chr6	112162825	112162837	+	0.000	0.000	Merged-chr6-112162678-1
NR9829--MA0599.1.KLF5	chr11	35838509	35838518	-	0.000	0.000	Merged-chr11-35838525-24
NR65875--MA0599.1.KLF5	chr8	84686727	84686736	-	0.000	0.000	Merged-chr8-84686915-1
NR25615--MA0599.1.KLF5	chr16	23100321	23100330	+	0.000	0.000	Merged-chr16-23100189-17
NR8207--MA0741.1.KLF16	chr10	111912406	111912416	-	0.000	0.000	Merged-chr10-111912286-27
NR41558--MA0599.1.KLF5	chr3	84477664	84477673	+	0.000	0.000	Merged-chr3-84477603-8
NR40131--MA1107.1.KLF9	chr2	178427082	178427094	+	0.000	0.000	Merged-chr2-178427210-3
NR52058--MA0741.1.KLF16	chr5	113873220	113873230	-	0.000	0.000	Merged-chr5-113873174-24
NR42771--MA0741.1.KLF16	chr3	115897930	115897940	+	0.000	0.000	Merged-chr3-115897908-5
NR70858--MA0741.1.KLF16	chr9	110880152	110880162	-	0.000	0.000	Merged-chr9-110880207-47
NR67494--MA1107.1.KLF9	chr8	126864495	126864507	+	0.000	0.000	Merged-chr8-126864545-1
NR33990--MA0741.1.KLF16	chr19	42770732	42770742	-	0.000	0.000	Merged-chr19-42770693-24
NR59864--MA0599.1.KLF5	chr7	29307863	29307872	+	0.000	0.000	Merged-chr7-29307894-31
NR66419--MA0741.1.KLF16	chr8	105278940	105278950	+	0.000	0.000	Merged-chr8-105279164-33
NR11252--MA0599.1.KLF5	chr11	78690775	78690784	+	0.000	0.000	Merged-chr11-78690691-3
NR62713--MA0599.1.KLF5	chr7	125620286	125620295	-	0.000	0.000	Merged-chr7-125620287-12
NR14168--MA0599.1.KLF5	chr12	54192202	54192211	+	0.000	0.000	Merged-chr12-54192129-39
NR48909--MA0493.1.Klf1	chr4	152247435	152247445	+	0.000	0.000	Merged-chr4-152247398-23
NR9138--MA0740.1.KLF14	chr11	3932087	3932100	-	0.000	0.000	Merged-chr11-3931934-36
NR28409--MA1107.1.KLF9	chr17	29264985	29264997	+	0.000	0.000	Merged-chr17-29264893-3
NR38372--MA1107.1.KLF9	chr2	132292169	132292181	+	0.000	0.000	Merged-chr2-132292299-25
NR9742--MA0741.1.KLF16	chr11	32020326	32020336	-	0.000	0.000	Merged-chr11-32020422-50
NR42433--MA0599.1.KLF5	chr3	103641458	103641467	+	0.000	0.000	Merged-chr3-103641510-13
NR36855--MA1107.1.KLF9	chr2	78914994	78915006	-	0.000	0.000	Merged-chr2-78915095-10
NR12974--MA0741.1.KLF16	chr11	116869775	116869785	-	0.000	0.000	Merged-chr11-116869693-21
NR33679--MA0039.3.KLF4	chr19	32523946	32523956	-	0.000	0.000	Merged-chr19-32523975-16
NR61753--MA0599.1.KLF5	chr7	101012085	101012094	-	0.000	0.000	Merged-chr7-101011923-30
NR9744--MA0599.1.KLF5	chr11	32020367	32020376	-	0.000	0.000	Merged-chr11-32020422-50
NR2386--MA0741.1.KLF16	chr1	130522447	130522457	+	0.000	0.000	Merged-chr1-130522626-12
NR63181--MA0741.1.KLF16	chr7	132484476	132484486	+	0.000	0.000	Merged-chr7-132484598-7
NR54834--MA0039.3.KLF4	chr6	30162224	30162234	-	0.000	0.000	Merged-chr6-30162256-14
NR39677--MA1107.1.KLF9	chr2	167936115	167936127	-	0.000	0.000	Merged-chr2-167936072-3
NR13271--MA0741.1.KLF16	chr11	120981079	120981089	+	0.000	0.000	Merged-chr11-120981125-9
NR57999--MA0741.1.KLF16	chr6	135150461	135150471	-	0.000	0.000	Merged-chr6-135150450-14
NR24375--MA0657.1.KLF13	chr15	93375886	93375903	-	0.000	0.000	Merged-chr15-93375803-4
NR9837--MA1107.1.KLF9	chr11	35838507	35838519	-	0.000	0.000	Merged-chr11-35838525-24
NR72071--MA0741.1.KLF16	chrX	59951357	59951367	+	0.000	0.000	Merged-chrX-59951386-23
NR2339--MA0599.1.KLF5	chr1	128713044	128713053	+	0.000	0.000	Merged-chr1-128713010-21
NR72342--MA0741.1.KLF16	chrX	99042530	99042540	-	0.000	0.000	Merged-chrX-99042663-22
NR23401--MA0741.1.KLF16	chr15	74538493	74538503	-	0.000	0.000	Merged-chr15-74538442-18
NR18851--MA0741.1.KLF16	chr13	114280932	114280942	-	0.000	0.000	Merged-chr13-114280997-1
NR4837--MA0657.1.KLF13	chr1	191662419	191662436	+	0.000	0.000	Merged-chr1-191662407-14
NR57976--MA0657.1.KLF13	chr6	134981442	134981459	-	0.000	0.000	Merged-chr6-134981456-22
NR23243--MA0599.1.KLF5	chr15	66286892	66286901	+	0.000	0.000	Merged-chr15-66286791-54
NR19801--MA0740.1.KLF14	chr14	31934161	31934174	-	0.000	0.000	Merged-chr14-31934172-18
NR9762--MA0599.1.KLF5	chr11	32138430	32138439	-	0.000	0.000	Merged-chr11-32138495-33
NR66018--MA0741.1.KLF16	chr8	88604329	88604339	-	0.000	0.000	Merged-chr8-88604204-17
NR9743--MA1107.1.KLF9	chr11	32020325	32020337	-	0.000	0.000	Merged-chr11-32020422-50
NR19701--MA0039.3.KLF4	chr14	30138229	30138239	-	0.000	0.000	Merged-chr14-30138176-3
NR72845--MA0039.3.KLF4	chrX	160604124	160604134	+	0.000	0.000	Merged-chrX-160604231-21
NR559--MA0741.1.KLF16	chr1	39941510	39941520	+	0.000	0.000	Merged-chr1-39941675-40
NR20645--MA0599.1.KLF5	chr14	61744092	61744101	-	0.000	0.000	Merged-chr14-61744186-5
NR60547--MA0599.1.KLF5	chr7	49364571	49364580	+	0.000	0.000	Merged-chr7-49364720-42
NR63933--MA0599.1.KLF5	chr8	3328134	3328143	+	0.000	0.000	Merged-chr8-3327989-13
NR46796--MA1107.1.KLF9	chr4	111435257	111435269	-	0.000	0.000	Merged-chr4-111435287-1
NR49492--MA0657.1.KLF13	chr5	20083293	20083310	+	0.000	0.000	Merged-chr5-20083207-6
NR69898--MA1107.1.KLF9	chr9	85319575	85319587	-	0.000	0.000	Merged-chr9-85319747-2
NR40346--MA0039.3.KLF4	chr3	9500015	9500025	-	0.000	0.000	Merged-chr3-9499976-58
NR12031--MA0740.1.KLF14	chr11	98588204	98588217	+	0.000	0.000	Merged-chr11-98588289-18
NR71397--MA0657.1.KLF13	chr9	121241963	121241980	-	0.000	0.000	Merged-chr9-121242030-1
NR28499--MA0741.1.KLF16	chr17	31386147	31386157	-	0.000	0.000	Merged-chr17-31386288-8
NR31434--MA0599.1.KLF5	chr18	43393466	43393475	+	0.000	0.000	Merged-chr18-43393382-40
NR48762--MA0599.1.KLF5	chr4	149854342	149854351	-	0.000	0.000	Merged-chr4-149854542-67
NR42131--MA0741.1.KLF16	chr3	97294415	97294425	-	0.000	0.000	Merged-chr3-97294559-20
NR11004--MA0741.1.KLF16	chr11	74881144	74881154	+	0.000	0.000	Merged-chr11-74881176-15
NR56916--MA1107.1.KLF9	chr6	112162853	112162865	+	0.000	0.000	Merged-chr6-112162678-1
NR14400--MA1107.1.KLF9	chr12	69502005	69502017	-	0.000	0.000	Merged-chr12-69501974-43
NR16352--MA0493.1.Klf1	chr13	24547215	24547225	-	0.000	0.000	Merged-chr13-24547194-39
NR42581--MA0599.1.KLF5	chr3	108124282	108124291	-	0.000	0.000	Merged-chr3-108124378-33
NR22395--MA0599.1.KLF5	chr15	12397272	12397281	-	0.000	0.000	Merged-chr15-12397193-17
NR9450--MA0741.1.KLF16	chr11	20035543	20035553	-	0.000	0.000	Merged-chr11-20035595-25
NR49927--MA1107.1.KLF9	chr5	33143057	33143069	-	0.000	0.000	Merged-chr5-33143118-19
NR5621--MA1107.1.KLF9	chr10	37721422	37721434	+	0.000	0.000	Merged-chr10-37721362-7
NR5827--MA1107.1.KLF9	chr10	43520073	43520085	+	0.000	0.000	Merged-chr10-43520023-14
NR46260--MA0599.1.KLF5	chr4	89137609	89137618	+	0.000	0.000	Merged-chr4-89137676-98
NR6281--MA1107.1.KLF9	chr10	62247947	62247959	-	0.000	0.000	Merged-chr10-62247968-20
NR69558--MA1107.1.KLF9	chr9	75646906	75646918	+	0.000	0.000	Merged-chr9-75646856-3
NR49767--MA0740.1.KLF14	chr5	27995450	27995463	-	0.000	0.000	Merged-chr5-27995403-19
NR24377--MA0741.1.KLF16	chr15	93375891	93375901	-	0.000	0.000	Merged-chr15-93375803-4
NR5471--MA0741.1.KLF16	chr10	25140438	25140448	-	0.000	0.000	Merged-chr10-25140477-16
NR18764--MA1107.1.KLF9	chr13	112824273	112824285	+	0.000	0.000	Merged-chr13-112824318-13
NR35410--MA0741.1.KLF16	chr2	26628292	26628302	-	0.000	0.000	Merged-chr2-26628456-31
NR4680--MA0599.1.KLF5	chr1	189165266	189165275	+	0.000	0.000	Merged-chr1-189165180-1
NR14742--MA0741.1.KLF16	chr12	81845219	81845229	-	0.000	0.000	Merged-chr12-81845150-28
NR30844--MA0740.1.KLF14	chr18	5819922	5819935	+	0.000	0.000	Merged-chr18-5820020-28
NR67771--MA0741.1.KLF16	chr9	15014182	15014192	-	0.000	0.000	Merged-chr9-15014101-6
NR36439--MA0741.1.KLF16	chr2	65552072	65552082	-	0.000	0.000	Merged-chr2-65551988-12
NR32612--MA0039.3.KLF4	chr18	82532268	82532278	-	0.000	0.000	Merged-chr18-82532131-16
NR14247--MA0740.1.KLF14	chr12	55460964	55460977	-	0.000	0.000	Merged-chr12-55460954-7
NR35167--MA0740.1.KLF14	chr2	22957660	22957673	-	0.000	0.000	Merged-chr2-22957628-19
NR66312--MA0599.1.KLF5	chr8	104039727	104039736	-	0.000	0.000	Merged-chr8-104039758-41
NR27070--MA0599.1.KLF5	chr16	92400131	92400140	-	0.000	0.000	Merged-chr16-92400195-21
NR53217--MA1107.1.KLF9	chr5	134373277	134373289	+	0.000	0.000	Merged-chr5-134373166-2
NR52244--MA0493.1.Klf1	chr5	115693543	115693553	-	0.000	0.000	Merged-chr5-115693567-32
NR59082--MA0741.1.KLF16	chr7	16634140	16634150	-	0.000	0.000	Merged-chr7-16634045-17
NR49909--MA0039.3.KLF4	chr5	32768181	32768191	+	0.000	0.000	Merged-chr5-32768073-31
NR11060--MA0741.1.KLF16	chr11	75571462	75571472	-	0.000	0.000	Merged-chr11-75571465-10
NR18019--MA0741.1.KLF16	chr13	95063709	95063719	-	0.000	0.000	Merged-chr13-95063599-48
NR51566--MA0742.1.Klf12	chr5	100929920	100929934	+	0.000	0.000	Merged-chr5-100929891-31
NR41468--MA1107.1.KLF9	chr3	81102219	81102231	-	0.000	0.000	Merged-chr3-81102418-9
NR16011--MA0039.3.KLF4	chr12	117103161	117103171	+	0.000	0.000	Merged-chr12-117103253-4
NR62990--MA1107.1.KLF9	chr7	129241466	129241478	-	0.000	0.000	Merged-chr7-129241331-1
NR5604--MA0493.1.Klf1	chr10	37207074	37207084	-	0.000	0.000	Merged-chr10-37207171-14
NR16823--MA0599.1.KLF5	chr13	46619870	46619879	-	0.000	0.000	Merged-chr13-46619803-12
NR13263--MA0741.1.KLF16	chr11	120941195	120941205	-	0.000	0.000	Merged-chr11-120941184-16
