#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR8912--MA0741.1.KLF16	chr11	88103487	88103497	-	0.000	0.000	Merged-chr11-88103479-31
NR46121--MA0741.1.KLF16	chr7	81179564	81179574	-	0.000	0.000	Merged-chr7-81179607-41
NR43068--MA1107.1.KLF9	chr6	114660274	114660286	+	0.000	0.000	Merged-chr6-114660280-61
NR36168--MA0039.3.KLF4	chr4	134734808	134734818	+	0.000	0.000	Merged-chr4-134734669-83
NR27251--MA0742.1.Klf12	chr2	27693670	27693684	+	0.000	0.000	Merged-chr2-27693880-30
NR587--MA1107.1.KLF9	chr1	52578406	52578418	+	0.000	0.000	Merged-chr1-52578518-39
NR31780--MA1107.1.KLF9	chr3	84680264	84680276	-	0.000	0.000	Merged-chr3-84680282-50
NR27904--MA1107.1.KLF9	chr2	55081977	55081989	+	0.000	0.000	Merged-chr2-55082182-18
NR9570--MA0741.1.KLF16	chr11	104661412	104661422	-	0.000	0.000	Merged-chr11-104661475-50
NR52981--MA0741.1.KLF16	chr9	104269536	104269546	+	0.000	0.000	Merged-chr9-104269530-16
NR7822--MA0742.1.Klf12	chr11	55131242	55131256	+	0.000	0.000	Merged-chr11-55131266-10
NR43320--MA0599.1.KLF5	chr6	122270366	122270375	+	0.000	0.000	Merged-chr6-122270304-33
NR27260--MA0493.1.Klf1	chr2	28517505	28517515	-	0.000	0.000	Merged-chr2-28517592-38
NR19817--MA0493.1.Klf1	chr16	45998441	45998451	+	0.000	0.000	Merged-chr16-45998415-40
NR6445--MA0740.1.KLF14	chr10	122717816	122717829	+	0.000	0.000	Merged-chr10-122717958-55
NR43624--MA0493.1.Klf1	chr6	134067259	134067269	-	0.000	0.000	Merged-chr6-134067446-111
NR48849--MA1107.1.KLF9	chr8	48123039	48123051	+	0.000	0.000	Merged-chr8-48123053-31
NR7826--MA0741.1.KLF16	chr11	55131214	55131224	+	0.000	0.000	Merged-chr11-55131266-10
NR39012--MA0741.1.KLF16	chr5	105609840	105609850	+	0.000	0.000	Merged-chr5-105609798-27
NR10501--MA0741.1.KLF16	chr12	8829811	8829821	-	0.000	0.000	Merged-chr12-8829730-25
NR38575--MA0742.1.Klf12	chr5	77144722	77144736	-	0.000	0.000	Merged-chr5-77144936-48
NR39005--MA0493.1.Klf1	chr5	105609751	105609761	+	0.000	0.000	Merged-chr5-105609798-27
NR26124--MA0740.1.KLF14	chr19	41597472	41597485	+	0.000	0.000	Merged-chr19-41597559-38
NR1666--MA0742.1.Klf12	chr1	127638241	127638255	-	0.000	0.000	Merged-chr1-127638103-34
NR10716--MA0493.1.Klf1	chr12	24633928	24633938	-	0.000	0.000	Merged-chr12-24634074-29
NR29319--MA1107.1.KLF9	chr2	128499674	128499686	+	0.000	0.000	Merged-chr2-128499903-59
NR7823--MA0599.1.KLF5	chr11	55131243	55131252	+	0.000	0.000	Merged-chr11-55131266-10
NR39896--MA0741.1.KLF16	chr5	125052283	125052293	+	0.000	0.000	Merged-chr5-125052528-23
NR5754--MA1107.1.KLF9	chr10	94021318	94021330	-	0.000	0.000	Merged-chr10-94021256-59
NR5997--MA0741.1.KLF16	chr10	111031829	111031839	+	0.000	0.000	Merged-chr10-111031729-43
NR13528--MA0039.3.KLF4	chr13	63189528	63189538	-	0.000	0.000	Merged-chr13-63189715-33
NR2159--MA0599.1.KLF5	chr1	152084755	152084764	-	0.000	0.000	Merged-chr1-152084822-56
NR39819--MA0741.1.KLF16	chr5	124035859	124035869	-	0.000	0.000	Merged-chr5-124035854-90
NR38579--MA0741.1.KLF16	chr5	77144802	77144812	-	0.000	0.000	Merged-chr5-77144936-48
NR19633--MA0039.3.KLF4	chr16	35984019	35984029	-	0.000	0.000	Merged-chr16-35984000-4
NR31799--MA1107.1.KLF9	chr3	84772128	84772140	-	0.000	0.000	Merged-chr3-84772067-31
NR9572--MA1107.1.KLF9	chr11	104661411	104661423	-	0.000	0.000	Merged-chr11-104661475-50
NR7818--MA0741.1.KLF16	chr11	55131119	55131129	+	0.000	0.000	Merged-chr11-55131266-10
NR35860--MA0657.1.KLF13	chr4	129060100	129060117	-	0.000	0.000	Merged-chr4-129060075-18
NR14538--MA1107.1.KLF9	chr13	117048310	117048322	-	0.000	0.000	Merged-chr13-117048588-56
NR32335--MA0599.1.KLF5	chr3	101748388	101748397	+	0.000	0.000	Merged-chr3-101748481-44
NR26542--MA1107.1.KLF9	chr19	57131666	57131678	-	0.000	0.000	Merged-chr19-57131601-25
NR34855--MA0599.1.KLF5	chr4	82755890	82755899	+	0.000	0.000	Merged-chr4-82755852-39
NR23071--MA1107.1.KLF9	chr17	83654864	83654876	-	0.000	0.000	Merged-chr17-83654883-58
NR42934--MA0599.1.KLF5	chr6	108630898	108630907	+	0.000	0.000	Merged-chr6-108631007-44
NR16964--MA1107.1.KLF9	chr15	25884682	25884694	-	0.000	0.000	Merged-chr15-25884835-36
NR39727--MA0599.1.KLF5	chr5	122644205	122644214	-	0.000	0.000	Merged-chr5-122644331-31
NR50416--MA0039.3.KLF4	chr8	115232561	115232571	-	0.000	0.000	Merged-chr8-115232618-16
NR38631--MA0039.3.KLF4	chr5	89045091	89045101	+	0.000	0.000	Merged-chr5-89044916-44
NR51794--MA0599.1.KLF5	chr9	50537458	50537467	+	0.000	0.000	Merged-chr9-50537430-19
NR49416--MA1107.1.KLF9	chr8	75082632	75082644	-	0.000	0.000	Merged-chr8-75082480-28
NR52978--MA0599.1.KLF5	chr9	104269540	104269549	+	0.000	0.000	Merged-chr9-104269530-16
NR52629--MA0599.1.KLF5	chr9	85671710	85671719	+	0.000	0.000	Merged-chr9-85671881-60
NR28028--MA0039.3.KLF4	chr2	60845564	60845574	+	0.000	0.000	Merged-chr2-60845573-40
NR27250--MA0740.1.KLF14	chr2	27693670	27693683	+	0.000	0.000	Merged-chr2-27693880-30
NR1414--MA0493.1.Klf1	chr1	105565262	105565272	+	0.000	0.000	Merged-chr1-105565114-33
NR28964--MA1107.1.KLF9	chr2	117399618	117399630	+	0.000	0.000	Merged-chr2-117399695-40
NR47954--MA0599.1.KLF5	chr7	141579225	141579234	-	0.000	0.000	Merged-chr7-141579078-48
NR27969--MA0493.1.Klf1	chr2	59513713	59513723	-	0.000	0.000	Merged-chr2-59513816-12
NR23413--MA0599.1.KLF5	chr18	4296006	4296015	+	0.000	0.000	Merged-chr18-4296046-21
NR43697--MA0493.1.Klf1	chr6	136684095	136684105	+	0.000	0.000	Merged-chr6-136683885-26
NR44567--MA1107.1.KLF9	chr7	24369911	24369923	-	0.000	0.000	Merged-chr7-24370030-56
NR50346--MA0493.1.Klf1	chr8	111955160	111955170	-	0.000	0.000	Merged-chr8-111955328-48
NR2880--MA0493.1.Klf1	chr1	177008854	177008864	+	0.000	0.000	Merged-chr1-177008942-27
NR33203--MA0742.1.Klf12	chr3	136556568	136556582	-	0.000	0.000	Merged-chr3-136556627-33
NR42170--MA0742.1.Klf12	chr6	67375700	67375714	+	0.000	0.000	Merged-chr6-67375893-83
NR36167--MA0599.1.KLF5	chr4	134734807	134734816	+	0.000	0.000	Merged-chr4-134734669-83
NR29934--MA0493.1.Klf1	chr2	155553246	155553256	+	0.000	0.000	Merged-chr2-155553198-41
NR53074--MA0493.1.Klf1	chr9	107280508	107280518	+	0.000	0.000	Merged-chr9-107280639-112
NR3025--MA0742.1.Klf12	chr1	180390388	180390402	-	0.000	0.000	Merged-chr1-180390562-55
NR16200--MA0741.1.KLF16	chr14	78679217	78679227	+	0.000	0.000	Merged-chr14-78679093-56
NR42965--MA1107.1.KLF9	chr6	108922766	108922778	-	0.000	0.000	Merged-chr6-108922782-44
NR27534--MA0039.3.KLF4	chr2	32715361	32715371	+	0.000	0.000	Merged-chr2-32715137-51
NR19567--MA0039.3.KLF4	chr16	32651335	32651345	-	0.000	0.000	Merged-chr16-32651222-48
NR43871--MA0741.1.KLF16	chr6	142952624	142952634	-	0.000	0.000	Merged-chr6-142952555-57
NR43937--MA0741.1.KLF16	chr6	145249630	145249640	-	0.000	0.000	Merged-chr6-145249454-6
NR17877--MA0599.1.KLF5	chr15	78835209	78835218	-	0.000	0.000	Merged-chr15-78835387-37
NR16736--MA0741.1.KLF16	chr14	122187050	122187060	+	0.000	0.000	Merged-chr14-122187060-26
NR7813--MA0740.1.KLF14	chr11	55131118	55131131	+	0.000	0.000	Merged-chr11-55131266-10
NR21802--MA0493.1.Klf1	chr17	35764155	35764165	+	0.000	0.000	Merged-chr17-35764114-33
NR27533--MA0742.1.Klf12	chr2	32715359	32715373	+	0.000	0.000	Merged-chr2-32715137-51
NR4716--MA0493.1.Klf1	chr10	70133477	70133487	-	0.000	0.000	Merged-chr10-70133310-29
NR13527--MA0599.1.KLF5	chr13	63189530	63189539	-	0.000	0.000	Merged-chr13-63189715-33
NR16209--MA1107.1.KLF9	chr14	78687918	78687930	+	0.000	0.000	Merged-chr14-78687892-42
NR45801--MA1107.1.KLF9	chr7	66228681	66228693	+	0.000	0.000	Merged-chr7-66228697-16
NR24875--MA0741.1.KLF16	chr18	82607598	82607608	+	0.000	0.000	Merged-chr18-82607647-23
NR19632--MA0599.1.KLF5	chr16	35984021	35984030	-	0.000	0.000	Merged-chr16-35984000-4
