#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed
NR8733--MA1107.1.KLF9	chr11	80504347	80504359	+	0.000	0.000	Merged-chr11-80504539-24
NR24263--MA0741.1.KLF16	chr18	62267377	62267387	-	0.000	0.000	Merged-chr18-62267467-16
NR19496--MA0599.1.KLF5	chr16	30722532	30722541	-	0.000	0.000	Merged-chr16-30722513-29
NR446--MA0599.1.KLF5	chr1	40033581	40033590	+	0.000	0.000	Merged-chr1-40033526-12
NR11569--MA0741.1.KLF16	chr12	82187382	82187392	+	0.000	0.000	Merged-chr12-82187311-20
NR14133--MA0740.1.KLF14	chr13	101569398	101569411	-	0.000	0.000	Merged-chr13-101569413-14
NR333--MA1107.1.KLF9	chr1	36920565	36920577	+	0.000	0.000	Merged-chr1-36920402-81
NR51586--MA0741.1.KLF16	chr9	42463821	42463831	+	0.000	0.000	Merged-chr9-42464013-7
NR50909--MA1107.1.KLF9	chr8	125558862	125558874	+	0.000	0.000	Merged-chr8-125558804-33
NR32850--MA0599.1.KLF5	chr3	121967795	121967804	-	0.000	0.000	Merged-chr3-121967857-57
NR33717--MA0742.1.Klf12	chr4	6963694	6963708	+	0.000	0.000	Merged-chr4-6963700-17
NR17616--MA0493.1.Klf1	chr15	73523273	73523283	-	0.000	0.000	Merged-chr15-73523297-26
NR27896--MA0039.3.KLF4	chr2	54084589	54084599	+	0.000	0.000	Merged-chr2-54084669-5
NR36400--MA0741.1.KLF16	chr4	137900343	137900353	-	0.000	0.000	Merged-chr4-137900401-9
NR55006--MA0039.3.KLF4	chrX	160604124	160604134	+	0.000	0.000	Merged-chrX-160604231-21
NR34110--MA0742.1.Klf12	chr4	41295618	41295632	+	0.000	0.000	Merged-chr4-41295781-15
NR37997--MA0740.1.KLF14	chr5	43355358	43355371	-	0.000	0.000	Merged-chr5-43355421-55
NR42096--MA1107.1.KLF9	chr6	59451129	59451141	-	0.000	0.000	Merged-chr6-59451158-16
NR45898--MA0039.3.KLF4	chr7	74296316	74296326	+	0.000	0.000	Merged-chr7-74296401-18
NR51565--MA0741.1.KLF16	chr9	41160882	41160892	-	0.000	0.000	Merged-chr9-41160864-12
NR11457--MA1107.1.KLF9	chr12	76844938	76844950	-	0.000	0.000	Merged-chr12-76844811-17
NR40597--MA1107.1.KLF9	chr5	140944725	140944737	-	0.000	0.000	Merged-chr5-140944857-24
NR45133--MA1107.1.KLF9	chr7	35119048	35119060	-	0.000	0.000	Merged-chr7-35119008-87
NR487--MA0599.1.KLF5	chr1	42953062	42953071	+	0.000	0.000	Merged-chr1-42953184-68
NR15924--MA1107.1.KLF9	chr14	69774963	69774975	-	0.000	0.000	Merged-chr14-69774788-96
NR28518--MA0741.1.KLF16	chr2	84809643	84809653	+	0.000	0.000	Merged-chr2-84809578-14
NR30456--MA0599.1.KLF5	chr2	168741484	168741493	+	0.000	0.000	Merged-chr2-168741453-11
NR13995--MA1107.1.KLF9	chr13	96700923	96700935	-	0.000	0.000	Merged-chr13-96700841-9
NR2333--MA0039.3.KLF4	chr1	156522400	156522410	-	0.000	0.000	Merged-chr1-156522298-40
NR814--MA0599.1.KLF5	chr1	64088020	64088029	+	0.000	0.000	Merged-chr1-64088195-22
NR38906--MA0493.1.Klf1	chr5	100896514	100896524	+	0.000	0.000	Merged-chr5-100896571-13
NR7422--MA0741.1.KLF16	chr11	35023892	35023902	-	0.000	0.000	Merged-chr11-35024082-11
NR31791--MA1107.1.KLF9	chr3	84686789	84686801	+	0.000	0.000	Merged-chr3-84686985-16
NR4083--MA0039.3.KLF4	chr10	37232223	37232233	+	0.000	0.000	Merged-chr10-37232300-62
NR2017--MA0741.1.KLF16	chr1	136617318	136617328	+	0.000	0.000	Merged-chr1-136617404-40
NR51130--MA0741.1.KLF16	chr9	14926828	14926838	+	0.000	0.000	Merged-chr9-14926732-51
NR33062--MA1107.1.KLF9	chr3	131190913	131190925	-	0.000	0.000	Merged-chr3-131190965-19
NR13568--MA0741.1.KLF16	chr13	65070138	65070148	+	0.000	0.000	Merged-chr13-65070187-24
NR43425--MA0599.1.KLF5	chr6	125434031	125434040	-	0.000	0.000	Merged-chr6-125433874-28
NR32869--MA0599.1.KLF5	chr3	122474232	122474241	+	0.000	0.000	Merged-chr3-122474297-38
NR36871--MA0742.1.Klf12	chr4	149854338	149854352	-	0.000	0.000	Merged-chr4-149854542-67
NR25637--MA1107.1.KLF9	chr19	16173076	16173088	+	0.000	0.000	Merged-chr19-16172957-13
NR34940--MA1107.1.KLF9	chr4	86683355	86683367	+	0.000	0.000	Merged-chr4-86683553-15
NR26091--MA1107.1.KLF9	chr19	41031263	41031275	-	0.000	0.000	Merged-chr19-41031181-46
NR10642--MA0599.1.KLF5	chr12	17750550	17750559	-	0.000	0.000	Merged-chr12-17750660-39
NR4611--MA0740.1.KLF14	chr10	67698005	67698018	+	0.000	0.000	Merged-chr10-67697981-39
NR4098--MA0493.1.Klf1	chr10	39293069	39293079	+	0.000	0.000	Merged-chr10-39293099-66
NR31787--MA1107.1.KLF9	chr3	84686781	84686793	+	0.000	0.000	Merged-chr3-84686985-16
NR38489--MA0039.3.KLF4	chr5	74471082	74471092	-	0.000	0.000	Merged-chr5-74471085-11
NR54819--MA0740.1.KLF14	chrX	145505100	145505113	-	0.000	0.000	Merged-chrX-145505228-74
NR35136--MA0599.1.KLF5	chr4	102908262	102908271	-	0.000	0.000	Merged-chr4-102908208-33
NR47718--MA0740.1.KLF14	chr7	136894428	136894441	+	0.000	0.000	Merged-chr7-136894538-85
NR16653--MA0741.1.KLF16	chr14	121354113	121354123	+	0.000	0.000	Merged-chr14-121354142-24
NR3945--MA0741.1.KLF16	chr10	25140438	25140448	-	0.000	0.000	Merged-chr10-25140477-16
NR23731--MA0657.1.KLF13	chr18	33780980	33780997	+	0.000	0.000	Merged-chr18-33781041-12
NR22703--MA0039.3.KLF4	chr17	73164577	73164587	+	0.000	0.000	Merged-chr17-73164470-6
NR47591--MA1107.1.KLF9	chr7	132824638	132824650	+	0.000	0.000	Merged-chr7-132824609-20
NR11519--MA0741.1.KLF16	chr12	79628759	79628769	-	0.000	0.000	Merged-chr12-79628685-20
NR53575--MA0039.3.KLF4	chr9	118196826	118196836	-	0.000	0.000	Merged-chr9-118196833-13
NR12906--MA1107.1.KLF9	chr13	36214182	36214194	-	0.000	0.000	Merged-chr13-36214295-21
NR19793--MA0599.1.KLF5	chr16	45347020	45347029	-	0.000	0.000	Merged-chr16-45346908-42
NR3357--MA1107.1.KLF9	chr1	191486774	191486786	-	0.000	0.000	Merged-chr1-191486758-12
NR7064--MA0599.1.KLF5	chr11	16559083	16559092	+	0.000	0.000	Merged-chr11-16558983-1
NR53577--MA0741.1.KLF16	chr9	118196827	118196837	-	0.000	0.000	Merged-chr9-118196833-13
NR12109--MA0742.1.Klf12	chr12	106658376	106658390	-	0.000	0.000	Merged-chr12-106658505-23
NR49839--MA0493.1.Klf1	chr8	91463963	91463973	+	0.000	0.000	Merged-chr8-91463868-1
NR38661--MA0599.1.KLF5	chr5	89882217	89882226	-	0.000	0.000	Merged-chr5-89882343-19
NR27759--MA0741.1.KLF16	chr2	44953136	44953146	+	0.000	0.000	Merged-chr2-44953031-31
NR23985--MA0741.1.KLF16	chr18	43520945	43520955	+	0.000	0.000	Merged-chr18-43520913-20
NR29170--MA0599.1.KLF5	chr2	122469535	122469544	+	0.000	0.000	Merged-chr2-122469407-42
NR50003--MA0599.1.KLF5	chr8	104039727	104039736	-	0.000	0.000	Merged-chr8-104039758-41
NR13566--MA0039.3.KLF4	chr13	65070139	65070149	+	0.000	0.000	Merged-chr13-65070187-24
NR30018--MA0493.1.Klf1	chr2	157122083	157122093	-	0.000	0.000	Merged-chr2-157121969-26
NR19583--MA0599.1.KLF5	chr16	33714478	33714487	+	0.000	0.000	Merged-chr16-33714431-35
NR23983--MA0599.1.KLF5	chr18	43520945	43520954	+	0.000	0.000	Merged-chr18-43520913-20
NR53128--MA0039.3.KLF4	chr9	107719433	107719443	+	0.000	0.000	Merged-chr9-107719377-27
NR3940--MA0493.1.Klf1	chr10	25140439	25140449	-	0.000	0.000	Merged-chr10-25140477-16
NR38308--MA0741.1.KLF16	chr5	65889195	65889205	+	0.000	0.000	Merged-chr5-65889163-36
NR28052--MA0039.3.KLF4	chr2	61474918	61474928	-	0.000	0.000	Merged-chr2-61474781-19
NR40555--MA0599.1.KLF5	chr5	140663384	140663393	+	0.000	0.000	Merged-chr5-140663494-2
NR52540--MA1107.1.KLF9	chr9	80313761	80313773	-	0.000	0.000	Merged-chr9-80313733-27
NR34982--MA0493.1.Klf1	chr4	89137608	89137618	+	0.000	0.000	Merged-chr4-89137676-98
NR40557--MA0741.1.KLF16	chr5	140663384	140663394	+	0.000	0.000	Merged-chr5-140663494-2
NR51127--MA0741.1.KLF16	chr9	14559688	14559698	+	0.000	0.000	Merged-chr9-14559722-16
NR20154--MA0740.1.KLF14	chr16	76310892	76310905	-	0.000	0.000	Merged-chr16-76310830-49
NR11308--MA0599.1.KLF5	chr12	71577515	71577524	+	0.000	0.000	Merged-chr12-71577475-38
NR1317--MA1107.1.KLF9	chr1	92640406	92640418	+	0.000	0.000	Merged-chr1-92640529-29
NR30413--MA0599.1.KLF5	chr2	167936117	167936126	-	0.000	0.000	Merged-chr2-167936072-3
NR40591--MA0599.1.KLF5	chr5	140944722	140944731	-	0.000	0.000	Merged-chr5-140944857-24
NR8279--MA1107.1.KLF9	chr11	69919777	69919789	+	0.000	0.000	Merged-chr11-69919909-46
NR34767--MA0740.1.KLF14	chr4	63486709	63486722	+	0.000	0.000	Merged-chr4-63486767-20
NR20662--MA0741.1.KLF16	chr17	5138644	5138654	-	0.000	0.000	Merged-chr17-5138884-51
NR2332--MA0599.1.KLF5	chr1	156522402	156522411	-	0.000	0.000	Merged-chr1-156522298-40
NR25930--MA0493.1.Klf1	chr19	32523948	32523958	-	0.000	0.000	Merged-chr19-32523975-16
NR39649--MA0599.1.KLF5	chr5	121149538	121149547	-	0.000	0.000	Merged-chr5-121149467-5
NR31502--MA1107.1.KLF9	chr3	60128381	60128393	-	0.000	0.000	Merged-chr3-60128494-15
NR25636--MA0741.1.KLF16	chr19	16173077	16173087	+	0.000	0.000	Merged-chr19-16172957-13
NR38495--MA0742.1.Klf12	chr5	74704611	74704625	+	0.000	0.000	Merged-chr5-74704453-70
NR17618--MA1107.1.KLF9	chr15	73523271	73523283	-	0.000	0.000	Merged-chr15-73523297-26
NR14490--MA0741.1.KLF16	chr13	114086504	114086514	+	0.000	0.000	Merged-chr13-114086496-8
NR11250--MA0742.1.Klf12	chr12	69853616	69853630	+	0.000	0.000	Merged-chr12-69853558-20
NR25713--MA0740.1.KLF14	chr19	21104571	21104584	+	0.000	0.000	Merged-chr19-21104768-51
NR48724--MA0599.1.KLF5	chr8	45410379	45410388	-	0.000	0.000	Merged-chr8-45410262-39
NR28519--MA1107.1.KLF9	chr2	84809642	84809654	+	0.000	0.000	Merged-chr2-84809578-14
NR26017--MA1107.1.KLF9	chr19	37535096	37535108	-	0.000	0.000	Merged-chr19-37535192-30
NR52536--MA0039.3.KLF4	chr9	80313761	80313771	-	0.000	0.000	Merged-chr9-80313733-27
NR7311--MA0741.1.KLF16	chr11	31169345	31169355	+	0.000	0.000	Merged-chr11-31169541-9
NR11562--MA0039.3.KLF4	chr12	82166462	82166472	-	0.000	0.000	Merged-chr12-82166286-58
NR10089--MA0742.1.Klf12	chr11	117109704	117109718	+	0.000	0.000	Merged-chr11-117109823-31
NR32266--MA0493.1.Klf1	chr3	100533648	100533658	+	0.000	0.000	Merged-chr3-100533650-21
NR16292--MA0741.1.KLF16	chr14	99041661	99041671	-	0.000	0.000	Merged-chr14-99041540-15
NR7420--MA0741.1.KLF16	chr11	35023890	35023900	-	0.000	0.000	Merged-chr11-35024082-11
NR54823--MA0741.1.KLF16	chrX	145505102	145505112	-	0.000	0.000	Merged-chrX-145505228-74
NR35120--MA0599.1.KLF5	chr4	102584699	102584708	+	0.000	0.000	Merged-chr4-102584866-14
NR7101--MA0493.1.Klf1	chr11	20035544	20035554	-	0.000	0.000	Merged-chr11-20035595-25
NR38908--MA1107.1.KLF9	chr5	100896514	100896526	+	0.000	0.000	Merged-chr5-100896571-13
NR16704--MA0741.1.KLF16	chr14	122026154	122026164	-	0.000	0.000	Merged-chr14-122026050-14
NR12899--MA1107.1.KLF9	chr13	36214168	36214180	-	0.000	0.000	Merged-chr13-36214295-21
NR11568--MA0493.1.Klf1	chr12	82187387	82187397	+	0.000	0.000	Merged-chr12-82187311-20
NR46657--MA0741.1.KLF16	chr7	102347589	102347599	+	0.000	0.000	Merged-chr7-102347477-20
NR45132--MA0493.1.Klf1	chr7	35119050	35119060	-	0.000	0.000	Merged-chr7-35119008-87
NR24194--MA0740.1.KLF14	chr18	60753804	60753817	+	0.000	0.000	Merged-chr18-60753803-11
NR7066--MA0741.1.KLF16	chr11	16838962	16838972	-	0.000	0.000	Merged-chr11-16838980-8
NR12590--MA1107.1.KLF9	chr13	13584435	13584447	+	0.000	0.000	Merged-chr13-13584460-6
NR15923--MA0493.1.Klf1	chr14	69774965	69774975	-	0.000	0.000	Merged-chr14-69774788-96
NR25714--MA0657.1.KLF13	chr19	21104570	21104587	+	0.000	0.000	Merged-chr19-21104768-51
NR13989--MA1107.1.KLF9	chr13	96700911	96700923	-	0.000	0.000	Merged-chr13-96700841-9
NR8275--MA0742.1.Klf12	chr11	69919777	69919791	+	0.000	0.000	Merged-chr11-69919909-46
NR46190--MA0741.1.KLF16	chr7	84149143	84149153	-	0.000	0.000	Merged-chr7-84149073-24
NR42025--MA0741.1.KLF16	chr6	54760013	54760023	-	0.000	0.000	Merged-chr6-54760187-57
NR17505--MA0740.1.KLF14	chr15	64313205	64313218	-	0.000	0.000	Merged-chr15-64313424-10
NR23018--MA0599.1.KLF5	chr17	83148769	83148778	+	0.000	0.000	Merged-chr17-83148588-10
NR9885--MA1107.1.KLF9	chr11	114876551	114876563	+	0.000	0.000	Merged-chr11-114876694-1
NR24424--MA0039.3.KLF4	chr18	68009874	68009884	-	0.000	0.000	Merged-chr18-68009892-31
NR25716--MA0741.1.KLF16	chr19	21104572	21104582	+	0.000	0.000	Merged-chr19-21104768-51
NR7316--MA0741.1.KLF16	chr11	31169350	31169360	+	0.000	0.000	Merged-chr11-31169541-9
NR9724--MA0741.1.KLF16	chr11	109347873	109347883	-	0.000	0.000	Merged-chr11-109347836-28
NR53127--MA0599.1.KLF5	chr9	107719432	107719441	+	0.000	0.000	Merged-chr9-107719377-27
NR47714--MA0741.1.KLF16	chr7	136164719	136164729	+	0.000	0.000	Merged-chr7-136164647-23
NR5518--MA0599.1.KLF5	chr10	84440743	84440752	-	0.000	0.000	Merged-chr10-84440807-71
NR816--MA1107.1.KLF9	chr1	64088019	64088031	+	0.000	0.000	Merged-chr1-64088195-22
NR51991--MA0741.1.KLF16	chr9	58112636	58112646	-	0.000	0.000	Merged-chr9-58112486-25
NR28051--MA0599.1.KLF5	chr2	61474920	61474929	-	0.000	0.000	Merged-chr2-61474781-19
NR26534--MA0599.1.KLF5	chr19	57093780	57093789	-	0.000	0.000	Merged-chr19-57093567-48
NR30474--MA0742.1.Klf12	chr2	169398706	169398720	+	0.000	0.000	Merged-chr2-169398588-9
NR17137--MA0599.1.KLF5	chr15	38535549	38535558	+	0.000	0.000	Merged-chr15-38535554-39
NR43427--MA1107.1.KLF9	chr6	125434029	125434041	-	0.000	0.000	Merged-chr6-125433874-28
NR3252--MA0740.1.KLF14	chr1	189500039	189500052	+	0.000	0.000	Merged-chr1-189499965-39
NR14235--MA0741.1.KLF16	chr13	104622035	104622045	-	0.000	0.000	Merged-chr13-104621850-17
NR12807--MA0599.1.KLF5	chr13	30186465	30186474	-	0.000	0.000	Merged-chr13-30186492-12
NR34294--MA1107.1.KLF9	chr4	44160039	44160051	-	0.000	0.000	Merged-chr4-44160050-19
NR24822--MA0741.1.KLF16	chr18	80660492	80660502	+	0.000	0.000	Merged-chr18-80660488-2
NR48665--MA0742.1.Klf12	chr8	36249516	36249530	+	0.000	0.000	Merged-chr8-36249558-6
NR5519--MA0741.1.KLF16	chr10	84440742	84440752	-	0.000	0.000	Merged-chr10-84440807-71
NR332--MA0741.1.KLF16	chr1	36920566	36920576	+	0.000	0.000	Merged-chr1-36920402-81
NR34771--MA0741.1.KLF16	chr4	63486710	63486720	+	0.000	0.000	Merged-chr4-63486767-20
NR2328--MA0740.1.KLF14	chr1	156522399	156522412	-	0.000	0.000	Merged-chr1-156522298-40
NR34985--MA0599.1.KLF5	chr4	89137730	89137739	-	0.000	0.000	Merged-chr4-89137676-98
NR5316--MA1107.1.KLF9	chr10	81253300	81253312	-	0.000	0.000	Merged-chr10-81253220-18
NR49952--MA0741.1.KLF16	chr8	95349079	95349089	-	0.000	0.000	Merged-chr8-95348986-27
NR46277--MA0493.1.Klf1	chr7	90341792	90341802	-	0.000	0.000	Merged-chr7-90341759-29
NR34984--MA1107.1.KLF9	chr4	89137608	89137620	+	0.000	0.000	Merged-chr4-89137676-98
NR54822--MA0599.1.KLF5	chrX	145505103	145505112	-	0.000	0.000	Merged-chrX-145505228-74
NR3936--MA0742.1.Klf12	chr10	25140435	25140449	-	0.000	0.000	Merged-chr10-25140477-16
NR47147--MA1107.1.KLF9	chr7	121890915	121890927	+	0.000	0.000	Merged-chr7-121890851-14
NR40101--MA0599.1.KLF5	chr5	134234522	134234531	+	0.000	0.000	Merged-chr5-134234445-9
NR42024--MA0039.3.KLF4	chr6	54759966	54759976	-	0.000	0.000	Merged-chr6-54760187-57
NR45986--MA0741.1.KLF16	chr7	79190947	79190957	-	0.000	0.000	Merged-chr7-79190820-25
NR10628--MA0741.1.KLF16	chr12	17736623	17736633	-	0.000	0.000	Merged-chr12-17736753-13
NR3947--MA1107.1.KLF9	chr10	25140437	25140449	-	0.000	0.000	Merged-chr10-25140477-16
NR13915--MA0493.1.Klf1	chr13	94144784	94144794	-	0.000	0.000	Merged-chr13-94144726-31
NR40492--MA0657.1.KLF13	chr5	140208908	140208925	+	0.000	0.000	Merged-chr5-140208912-49
NR50390--MA1107.1.KLF9	chr8	114506082	114506094	-	0.000	0.000	Merged-chr8-114506190-31
NR3255--MA0741.1.KLF16	chr1	189500040	189500050	+	0.000	0.000	Merged-chr1-189499965-39
NR2329--MA0657.1.KLF13	chr1	156522396	156522413	-	0.000	0.000	Merged-chr1-156522298-40
NR27897--MA1107.1.KLF9	chr2	54084587	54084599	+	0.000	0.000	Merged-chr2-54084669-5
NR7550--MA1107.1.KLF9	chr11	49264915	49264927	+	0.000	0.000	Merged-chr11-49264826-15
NR50476--MA0493.1.Klf1	chr8	117299356	117299366	-	0.000	0.000	Merged-chr8-117299202-13
NR11092--MA0740.1.KLF14	chr12	55007824	55007837	-	0.000	0.000	Merged-chr12-55007826-27
NR8734--MA1107.1.KLF9	chr11	80504349	80504361	+	0.000	0.000	Merged-chr11-80504539-24
NR12198--MA1107.1.KLF9	chr12	110256658	110256670	+	0.000	0.000	Merged-chr12-110256861-12
NR8278--MA0493.1.Klf1	chr11	69919777	69919787	+	0.000	0.000	Merged-chr11-69919909-46
NR10607--MA0741.1.KLF16	chr12	17084903	17084913	-	0.000	0.000	Merged-chr12-17085011-50
NR51131--MA1107.1.KLF9	chr9	14926827	14926839	+	0.000	0.000	Merged-chr9-14926732-51
NR10761--MA0740.1.KLF14	chr12	25601192	25601205	-	0.000	0.000	Merged-chr12-25601123-16
NR19279--MA0742.1.Klf12	chr16	18452506	18452520	-	0.000	0.000	Merged-chr16-18452480-18
NR51431--MA0741.1.KLF16	chr9	32672277	32672287	-	0.000	0.000	Merged-chr9-32672440-49
NR12514--MA0742.1.Klf12	chr13	9082420	9082434	+	0.000	0.000	Merged-chr13-9082570-19
NR19281--MA1107.1.KLF9	chr16	18452508	18452520	-	0.000	0.000	Merged-chr16-18452480-18
NR6666--MA0039.3.KLF4	chr10	128135576	128135586	+	0.000	0.000	Merged-chr10-128135587-20
NR30415--MA1107.1.KLF9	chr2	167936115	167936127	-	0.000	0.000	Merged-chr2-167936072-3
NR50908--MA0741.1.KLF16	chr8	125558863	125558873	+	0.000	0.000	Merged-chr8-125558804-33
NR18398--MA0493.1.Klf1	chr15	93374732	93374742	-	0.000	0.000	Merged-chr15-93374795-20
NR12110--MA0599.1.KLF5	chr12	106658380	106658389	-	0.000	0.000	Merged-chr12-106658505-23
NR47726--MA0493.1.Klf1	chr7	136894457	136894467	+	0.000	0.000	Merged-chr7-136894538-85
NR41110--MA1107.1.KLF9	chr5	150262887	150262899	+	0.000	0.000	Merged-chr5-150262822-29
NR13991--MA1107.1.KLF9	chr13	96700915	96700927	-	0.000	0.000	Merged-chr13-96700841-9
NR33283--MA0599.1.KLF5	chr3	138876125	138876134	-	0.000	0.000	Merged-chr3-138876270-3
NR11517--MA0740.1.KLF14	chr12	79628758	79628771	-	0.000	0.000	Merged-chr12-79628685-20
NR18397--MA0039.3.KLF4	chr15	93374730	93374740	-	0.000	0.000	Merged-chr15-93374795-20
NR32770--MA0741.1.KLF16	chr3	115897931	115897941	+	0.000	0.000	Merged-chr3-115897908-5
NR9726--MA1107.1.KLF9	chr11	109347874	109347886	-	0.000	0.000	Merged-chr11-109347836-28
NR48664--MA0740.1.KLF14	chr8	36249516	36249529	+	0.000	0.000	Merged-chr8-36249558-6
NR22699--MA1107.1.KLF9	chr17	73164541	73164553	+	0.000	0.000	Merged-chr17-73164470-6
NR11458--MA1107.1.KLF9	chr12	76844940	76844952	-	0.000	0.000	Merged-chr12-76844811-17
NR53693--MA0599.1.KLF5	chr9	119988430	119988439	-	0.000	0.000	Merged-chr9-119988491-33
NR43135--MA0741.1.KLF16	chr6	115989755	115989765	+	0.000	0.000	Merged-chr6-115989651-28
NR19059--MA0599.1.KLF5	chr16	10723363	10723372	+	0.000	0.000	Merged-chr16-10723312-12
NR27356--MA1107.1.KLF9	chr2	30119930	30119942	+	0.000	0.000	Merged-chr2-30119999-30
NR24199--MA0493.1.Klf1	chr18	60753804	60753814	+	0.000	0.000	Merged-chr18-60753803-11
NR17774--MA0741.1.KLF16	chr15	77056013	77056023	-	0.000	0.000	Merged-chr15-77055965-11
NR48731--MA0493.1.Klf1	chr8	45934775	45934785	+	0.000	0.000	Merged-chr8-45934835-41
