#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR50290--MA0493.1.Klf1	chr7	110203788	110203798	-	0.000	0.000	Merged-chr7-110203728-41
NR27438--MA0741.1.KLF16	chr19	31337342	31337352	-	0.000	0.000	Merged-chr19-31337298-1
NR6575--MA0493.1.Klf1	chr10	108119537	108119547	+	0.000	0.000	Merged-chr10-108119748-35
NR51448--MA0740.1.KLF14	chr7	142354081	142354094	+	0.000	0.000	Merged-chr7-142354183-49
NR49641--MA0741.1.KLF16	chr7	81179564	81179574	-	0.000	0.000	Merged-chr7-81179607-41
NR11316--MA0039.3.KLF4	chr12	13518261	13518271	-	0.000	0.000	Merged-chr12-13518316-35
NR11370--MA1107.1.KLF9	chr12	17511203	17511215	+	0.000	0.000	Merged-chr12-17511273-48
NR34800--MA0599.1.KLF5	chr3	102755937	102755946	-	0.000	0.000	Merged-chr3-102756086-59
NR8417--MA0740.1.KLF14	chr11	55131273	55131286	+	0.000	0.000	Merged-chr11-55131266-10
NR54094--MA1107.1.KLF9	chr8	117074430	117074442	+	0.000	0.000	Merged-chr8-117074609-38
NR35129--MA0742.1.Klf12	chr3	115758848	115758862	-	0.000	0.000	Merged-chr3-115758930-94
NR14501--MA0741.1.KLF16	chr13	63189566	63189576	-	0.000	0.000	Merged-chr13-63189715-33
NR23567--MA1107.1.KLF9	chr17	44557277	44557289	-	0.000	0.000	Merged-chr17-44557338-45
NR13896--MA0599.1.KLF5	chr13	38503600	38503609	+	0.000	0.000	Merged-chr13-38503650-43
NR54958--MA0039.3.KLF4	chr9	21419887	21419897	-	0.000	0.000	Merged-chr9-21419783-26
NR20996--MA1107.1.KLF9	chr16	35983952	35983964	-	0.000	0.000	Merged-chr16-35984000-4
NR45219--MA0742.1.Klf12	chr6	54925959	54925973	+	0.000	0.000	Merged-chr6-54926058-40
NR13099--MA0493.1.Klf1	chr12	110503647	110503657	+	0.000	0.000	Merged-chr12-110503523-43
NR34941--MA0741.1.KLF16	chr3	105825731	105825741	+	0.000	0.000	Merged-chr3-105825792-34
NR6836--MA0599.1.KLF5	chr10	117861085	117861094	-	0.000	0.000	Merged-chr10-117861044-50
NR39950--MA0599.1.KLF5	chr4	154105757	154105766	-	0.000	0.000	Merged-chr4-154105612-38
NR29328--MA0741.1.KLF16	chr2	34938784	34938794	+	0.000	0.000	Merged-chr2-34938971-69
NR22809--MA1107.1.KLF9	chr17	25584132	25584144	+	0.000	0.000	Merged-chr17-25583989-33
NR53001--MA0493.1.Klf1	chr8	75082634	75082644	-	0.000	0.000	Merged-chr8-75082480-28
NR13098--MA0039.3.KLF4	chr12	110503649	110503659	+	0.000	0.000	Merged-chr12-110503523-43
NR56983--MA0599.1.KLF5	chr9	106430936	106430945	+	0.000	0.000	Merged-chr9-106430870-17
NR21849--MA1107.1.KLF9	chr16	91781394	91781406	-	0.000	0.000	Merged-chr16-91781524-1
NR39909--MA1107.1.KLF9	chr4	152446447	152446459	+	0.000	0.000	Merged-chr4-152446445-57
NR8786--MA0039.3.KLF4	chr11	67527180	67527190	-	0.000	0.000	Merged-chr11-67526987-43
NR38846--MA1107.1.KLF9	chr4	132749052	132749064	-	0.000	0.000	Merged-chr4-132748989-25
NR32088--MA0493.1.Klf1	chr2	156179580	156179590	-	0.000	0.000	Merged-chr2-156179620-5
NR18655--MA0039.3.KLF4	chr15	52753914	52753924	+	0.000	0.000	Merged-chr15-52753697-52
NR21988--MA1107.1.KLF9	chr16	95860799	95860811	+	0.000	0.000	Merged-chr16-95860989-42
NR29234--MA1107.1.KLF9	chr2	32917666	32917678	-	0.000	0.000	Merged-chr2-32917728-38
NR6890--MA0599.1.KLF5	chr10	118550457	118550466	+	0.000	0.000	Merged-chr10-118550430-27
NR46191--MA0742.1.Klf12	chr6	108630897	108630911	+	0.000	0.000	Merged-chr6-108631007-44
NR27213--MA0741.1.KLF16	chr19	14668706	14668716	-	0.000	0.000	Merged-chr19-14668781-26
NR16284--MA0493.1.Klf1	chr14	25862038	25862048	-	0.000	0.000	Merged-chr14-25862098-51
NR22994--MA0599.1.KLF5	chr17	28590947	28590956	-	0.000	0.000	Merged-chr17-28590948-24
NR46192--MA0599.1.KLF5	chr6	108630898	108630907	+	0.000	0.000	Merged-chr6-108631007-44
NR39063--MA1107.1.KLF9	chr4	134734806	134734818	+	0.000	0.000	Merged-chr4-134734669-83
NR38971--MA0039.3.KLF4	chr4	134041632	134041642	+	0.000	0.000	Merged-chr4-134041766-28
NR46173--MA1107.1.KLF9	chr6	108338414	108338426	-	0.000	0.000	Merged-chr6-108338556-41
NR30172--MA1107.1.KLF9	chr2	79121180	79121192	+	0.000	0.000	Merged-chr2-79121079-51
NR33425--MA0599.1.KLF5	chr3	37387233	37387242	+	0.000	0.000	Merged-chr3-37387338-33
NR34066--MA1107.1.KLF9	chr3	84772123	84772135	-	0.000	0.000	Merged-chr3-84772067-31
NR19267--MA0740.1.KLF14	chr15	78835206	78835219	-	0.000	0.000	Merged-chr15-78835387-37
NR2728--MA0599.1.KLF5	chr1	159812997	159813006	-	0.000	0.000	Merged-chr1-159812982-41
NR17191--MA0599.1.KLF5	chr14	67911783	67911792	-	0.000	0.000	Merged-chr14-67911920-26
NR46195--MA0741.1.KLF16	chr6	108630898	108630908	+	0.000	0.000	Merged-chr6-108631007-44
NR8408--MA0742.1.Klf12	chr11	55131118	55131132	+	0.000	0.000	Merged-chr11-55131266-10
NR42706--MA0599.1.KLF5	chr5	118404355	118404364	-	0.000	0.000	Merged-chr5-118404562-37
NR2732--MA0493.1.Klf1	chr1	159812997	159813007	-	0.000	0.000	Merged-chr1-159812982-41
NR29924--MA1107.1.KLF9	chr2	71275419	71275431	+	0.000	0.000	Merged-chr2-71275399-1
NR54611--MA0741.1.KLF16	chr8	127052373	127052383	+	0.000	0.000	Merged-chr8-127052348-23
NR7952--MA0039.3.KLF4	chr11	32211341	32211351	+	0.000	0.000	Merged-chr11-32211226-20
NR17790--MA0741.1.KLF16	chr14	105240335	105240345	+	0.000	0.000	Merged-chr14-105240325-24
NR37421--MA0742.1.Klf12	chr4	63704363	63704377	+	0.000	0.000	Merged-chr4-63704429-30
NR21340--MA0493.1.Klf1	chr16	58546283	58546293	-	0.000	0.000	Merged-chr16-58546287-56
NR5567--MA1107.1.KLF9	chr10	78115172	78115184	-	0.000	0.000	Merged-chr10-78115092-14
NR11315--MA0599.1.KLF5	chr12	13518263	13518272	-	0.000	0.000	Merged-chr12-13518316-35
NR57196--MA0493.1.Klf1	chr9	110641165	110641175	+	0.000	0.000	Merged-chr9-110641188-21
NR39724--MA0741.1.KLF16	chr4	149658306	149658316	+	0.000	0.000	Merged-chr4-149658229-60
NR28992--MA0741.1.KLF16	chr2	28517544	28517554	+	0.000	0.000	Merged-chr2-28517592-38
NR16766--MA0742.1.Klf12	chr14	54061508	54061522	+	0.000	0.000	Merged-chr14-54061633-25
NR20922--MA0493.1.Klf1	chr16	33053321	33053331	+	0.000	0.000	Merged-chr16-33053250-22
NR656--MA1107.1.KLF9	chr1	52578406	52578418	+	0.000	0.000	Merged-chr1-52578518-39
NR39525--MA1107.1.KLF9	chr4	144906817	144906829	-	0.000	0.000	Merged-chr4-144906777-28
NR38757--MA0039.3.KLF4	chr4	130921147	130921157	-	0.000	0.000	Merged-chr4-130921297-32
NR47990--MA0599.1.KLF5	chr7	24369804	24369813	+	0.000	0.000	Merged-chr7-24370030-56
NR2839--MA0039.3.KLF4	chr1	162565218	162565228	+	0.000	0.000	Merged-chr1-162565187-22
NR15741--MA0741.1.KLF16	chr13	114887434	114887444	-	0.000	0.000	Merged-chr13-114887526-35
NR27436--MA0741.1.KLF16	chr19	31337340	31337350	-	0.000	0.000	Merged-chr19-31337298-1
NR36297--MA0599.1.KLF5	chr4	4790436	4790445	-	0.000	0.000	Merged-chr4-4790293-30
NR46197--MA0493.1.Klf1	chr6	108717953	108717963	-	0.000	0.000	Merged-chr6-108717791-30
NR54957--MA0599.1.KLF5	chr9	21419889	21419898	-	0.000	0.000	Merged-chr9-21419783-26
NR46094--MA0493.1.Klf1	chr6	100824841	100824851	-	0.000	0.000	Merged-chr6-100824678-47
NR20923--MA0741.1.KLF16	chr16	33053322	33053332	+	0.000	0.000	Merged-chr16-33053250-22
NR23846--MA0742.1.Klf12	chr17	50136357	50136371	-	0.000	0.000	Merged-chr17-50136209-46
NR13097--MA0742.1.Klf12	chr12	110503647	110503661	+	0.000	0.000	Merged-chr12-110503523-43
NR56349--MA0599.1.KLF5	chr9	81863936	81863945	-	0.000	0.000	Merged-chr9-81863870-55
NR29038--MA0039.3.KLF4	chr2	29849977	29849987	+	0.000	0.000	Merged-chr2-29850143-19
NR21116--MA0039.3.KLF4	chr16	44362193	44362203	+	0.000	0.000	Merged-chr16-44362356-45
NR2580--MA1107.1.KLF9	chr1	155173640	155173652	-	0.000	0.000	Merged-chr1-155173464-79
NR18111--MA0741.1.KLF16	chr14	122186865	122186875	+	0.000	0.000	Merged-chr14-122187060-26
NR21820--MA0493.1.Klf1	chr16	91588231	91588241	+	0.000	0.000	Merged-chr16-91588038-25
NR8421--MA1107.1.KLF9	chr11	55131273	55131285	+	0.000	0.000	Merged-chr11-55131266-10
NR25964--MA1107.1.KLF9	chr18	65107246	65107258	+	0.000	0.000	Merged-chr18-65107334-45
NR8409--MA0599.1.KLF5	chr11	55131119	55131128	+	0.000	0.000	Merged-chr11-55131266-10
NR29313--MA0599.1.KLF5	chr2	34139743	34139752	+	0.000	0.000	Merged-chr2-34139840-30
NR8743--MA0039.3.KLF4	chr11	65794824	65794834	-	0.000	0.000	Merged-chr11-65794880-54
NR22802--MA1107.1.KLF9	chr17	25584053	25584065	-	0.000	0.000	Merged-chr17-25583989-33
NR16967--MA0741.1.KLF16	chr14	59553211	59553221	+	0.000	0.000	Merged-chr14-59553394-22
NR20059--MA0493.1.Klf1	chr15	100668006	100668016	+	0.000	0.000	Merged-chr15-100668117-50
